wavelength,Back_RamFlaf,Belly_RamFlaf,Breast_RamFlaf,Crissum_RamFlaf,Crown_RamFlaf,DorTail_RamFlaf,Rump_RamFlaf,Throat_RamFlaf,WingTip_RamFlaf
552.38,7.08886666667,41.9770666667,44.7639333333,34.8832,4.1004,4.34586666667,49.4776,42.7848666667,4.4962
552.72,7.1004,42.02,44.7952,34.9264666667,4.10626666667,4.3628,49.5117333333,42.8310666667,4.5186
553.06,7.11126666667,42.0211333333,44.7978666667,34.9165333333,4.10773333333,4.36026666667,49.4956666667,42.8169333333,4.5248
553.40,7.10053333333,42.064,44.837,34.9360666667,4.10973333333,4.35153333333,49.5672,42.8622,4.5178
553.74,7.1214,42.119,44.8817333333,34.9707333333,4.1382,4.38246666666,49.6087333333,42.8817333333,4.53746666667
554.09,7.15246666667,42.2083333334,44.9911333333,35.036,4.16066666667,4.407,49.7049333333,42.9913333333,4.57306666667
554.43,7.17933333333,42.2909333333,45.0488666667,35.0938666666,4.20166666667,4.43633333333,49.7518,43.0658666667,4.60113333333
554.77,7.19486666667,42.3938666667,45.1574666667,35.1702666667,4.22186666667,4.4496,49.8838666667,43.1870666667,4.62373333333
555.11,7.17326666667,42.3973333333,45.1842666667,35.1863333333,4.17593333333,4.41753333333,49.9185333334,43.2122666667,4.59353333333
555.45,7.20726666667,42.4512,45.2548,35.2613333333,4.1964,4.4412,49.9650666667,43.2721333333,4.6294
555.80,7.22346666667,42.4701333333,45.2987333334,35.2972,4.2002,4.44613333333,50.0302666667,43.3124,4.64033333333
556.14,7.20253333333,42.4709333333,45.3068666667,35.3024666667,4.1586,4.40946666667,50.0813333334,43.3385333333,4.60533333334
556.48,7.2046,42.4929333333,45.3506666667,35.3202666667,4.14513333333,4.3966,50.1206,43.3824666667,4.58693333333
556.82,7.21706666667,42.5896666667,45.4483333333,35.3816666667,4.14406666667,4.39673333333,50.2314666667,43.4788,4.5906
557.16,7.26693333333,42.6546,45.5266666667,35.4475333333,4.15106666667,4.4186,50.2928666666,43.5441333333,4.6294
557.50,7.26233333333,42.6257333333,45.5259333333,35.4464,4.12526666667,4.38246666667,50.2898,43.5632,4.62093333333
557.85,7.258,42.5913333333,45.4608,35.4136666667,4.11753333333,4.35026666667,50.2612666667,43.5148666667,4.60786666667
558.19,7.221,42.5681333333,45.4838,35.4142666667,4.0826,4.31446666667,50.277,43.5262,4.57033333333
558.53,7.21593333333,42.5467333333,45.4627333333,35.3682,4.05286666667,4.317,50.2254,43.5144666667,4.54793333333
558.87,7.27186666667,42.5659333334,45.5138,35.3980666667,4.108,4.37693333333,50.2624666667,43.5528,4.60566666666
559.21,7.27733333333,42.5968666667,45.5528666667,35.4378666667,4.12753333333,4.38653333333,50.3300666667,43.6294,4.622
559.55,7.2938,42.6024666667,45.5782666667,35.4686666667,4.15986666667,4.405,50.3242,43.6798666667,4.6452
559.89,7.313,42.5733333333,45.5647333333,35.4588,4.1934,4.42373333333,50.2537333333,43.6664,4.67033333333
560.23,7.32966666667,42.6458666666,45.6080666667,35.5199333333,4.20813333333,4.44046666667,50.3250666667,43.7268666667,4.68606666666
560.58,7.30513333333,42.5980666667,45.5922666667,35.5135333333,4.20033333333,4.44466666667,50.3073333333,43.7246666667,4.6822
560.92,7.31586666667,42.6064,45.5985333333,35.5404666667,4.22053333333,4.46526666667,50.3558666667,43.7538,4.6918
561.26,7.33246666667,42.6585333333,45.6298,35.5674,4.2368,4.49853333333,50.4218666667,43.8132,4.72326666667
561.60,7.3112,42.6770666667,45.6794666666,35.6152,4.223,4.50113333333,50.4793333334,43.8642666667,4.72466666666
561.94,7.32046666667,42.6535333333,45.6422,35.587,4.23326666667,4.51306666667,50.4411333333,43.8516,4.75586666667
562.28,7.30106666667,42.6188666667,45.6236,35.5863333333,4.22153333333,4.4898,50.4153333333,43.8136666667,4.75773333333
562.62,7.28393333333,42.6146666667,45.6012666667,35.5722,4.19493333333,4.4798,50.4083333333,43.7853333333,4.7484
562.96,7.30373333333,42.6215333333,45.5885333333,35.5600666667,4.20526666667,4.5004,50.3886,43.7699333333,4.76253333333
563.30,7.33566666667,42.6721333333,45.6364666667,35.5979333333,4.21853333333,4.53406666667,50.4684666667,43.8210666667,4.796
563.64,7.34486666667,42.7362666667,45.6989333333,35.6638,4.2154,4.5488,50.5398,43.8786,4.8124
563.99,7.31086666667,42.5933333333,45.5848666667,35.5550666667,4.17893333333,4.50906666667,50.3884666666,43.7638,4.7768
564.33,7.2924,42.5653333333,45.547,35.4886666667,4.15833333333,4.4708,50.3576666667,43.7489333333,4.7402
564.67,7.256,42.5097333333,45.5098666667,35.4338,4.13213333333,4.43553333333,50.2757333333,43.7135333333,4.7032
565.01,7.24026666667,42.4978666667,45.5291333333,35.4306666667,4.11786666667,4.40846666667,50.2536666667,43.7107333333,4.6588
565.35,7.23126666667,42.4812666667,45.5095333333,35.4052,4.11926666667,4.40993333333,50.229,43.7008666667,4.65186666667
565.69,7.23346666667,42.5344,45.5758,35.4612666667,4.12226666667,4.4114,50.2760666667,43.7626,4.64753333333
566.03,7.23626666667,42.5136,45.5760666667,35.4436666667,4.12666666667,4.42513333333,50.2610666667,43.792,4.6512
566.37,7.2438,42.5060666666,45.5979333333,35.4536,4.13053333333,4.41266666667,50.2584666667,43.8357333334,4.636
566.71,7.22033333333,42.5274,45.6274666667,35.4616666667,4.09073333333,4.37646666667,50.2827333333,43.8693333333,4.59793333333
567.05,7.16846666667,42.4819333333,45.5898666667,35.4090666667,4.03546666667,4.32693333333,50.2334,43.8287333333,4.554
567.39,7.1512,42.4476666667,45.5776666667,35.3649333333,4.0222,4.30786666667,50.208,43.8246,4.532
567.73,7.14533333333,42.5280666667,45.6429333333,35.4146,4.02033333333,4.28286666667,50.3026,43.9099333333,4.52813333334
568.07,7.1424,42.5604666667,45.6913333333,35.4684,4.01693333334,4.27053333333,50.3268,43.9338666667,4.53273333333
568.41,7.1602,42.5972666667,45.7402,35.5070666667,4.01926666667,4.271,50.3778,43.9806666667,4.5404
568.75,7.19853333333,42.5944,45.7242666667,35.5056666667,4.0468,4.30366666667,50.3908666667,44.0224,4.581
569.09,7.24653333333,42.6484,45.7611333333,35.5504,4.0832,4.34366666667,50.4319333333,44.0868,4.61906666667
569.43,7.28653333333,42.6739333334,45.7751333333,35.5864,4.11253333333,4.3796,50.4843333333,44.1334666667,4.63366666667
569.77,7.304,42.7345333334,45.8263333333,35.6268,4.11833333334,4.39173333333,50.5516666667,44.1790666667,4.64253333333
570.11,7.33086666667,42.7764666667,45.8746666667,35.681,4.143,4.43833333333,50.6148,44.2331333333,4.68633333333
570.45,7.358,42.7432666667,45.8720666666,35.6656,4.185,4.48646666667,50.587,44.2212666667,4.71306666667
570.79,7.3974,42.7609333334,45.9108666667,35.6996666666,4.23506666667,4.53313333333,50.6094,44.2742666667,4.7346
571.13,7.4134,42.772,45.927,35.74,4.24913333333,4.5644,50.6198666667,44.2898666667,4.75786666667
571.47,7.46746666667,42.8428,46.0421333334,35.8257333333,4.30646666667,4.64133333333,50.7101333333,44.3783333333,4.81753333333
571.81,7.51806666667,42.8671333333,46.0858,35.839,4.3462,4.7054,50.7384,44.4088666667,4.873
572.15,7.54213333333,42.8949333333,46.1118,35.8730666666,4.36813333333,4.74573333333,50.7846,44.4457333333,4.9076
572.49,7.5338,42.9310666667,46.172,35.8976,4.364,4.7366,50.7927333333,44.4435333333,4.89853333333
572.83,7.4972,42.8887333333,46.1486666667,35.8624666667,4.33046666667,4.6978,50.7476666667,44.4306666667,4.87133333333
573.17,7.488,42.8964,46.1624,35.8546666667,4.3178,4.684,50.7478,44.4382,4.88046666667
573.51,7.48473333334,42.92,46.1960666667,35.877,4.3226,4.67333333333,50.7715333333,44.4696666667,4.8814
573.85,7.48826666666,42.9748,46.2419333334,35.9006666666,4.32513333333,4.67426666667,50.8116,44.5168,4.8758
574.19,7.4578,42.9392666667,46.2130666667,35.8757333333,4.29366666667,4.63553333334,50.7884,44.4996666667,4.85213333333
574.53,7.46066666667,42.9586,46.2454,35.8974666667,4.27973333333,4.6324,50.8382,44.5194,4.86693333333
574.87,7.47013333333,43.0021333333,46.3122,35.9326,4.28846666667,4.6366,50.9012,44.6016,4.878
575.21,7.447,42.9902666667,46.2992,35.9222,4.25186666667,4.5986,50.9100666667,44.6091333333,4.85473333333
575.55,7.407,43.0272,46.3260666667,35.9494666667,4.2272,4.56273333333,50.9642666666,44.6834,4.82206666667
575.89,7.39693333333,43.0602,46.3601333333,35.9747333333,4.2198,4.55,50.9768666667,44.7136,4.8106
576.22,7.38726666667,43.0537333333,46.3648,35.991,4.21733333333,4.55846666667,51.0180666667,44.7622,4.82973333333
576.56,7.39966666667,43.0956,46.4167333333,36.0243333334,4.21146666667,4.56613333333,51.0758666667,44.802,4.84106666667
576.90,7.3898,43.1011333333,46.4473333333,36.0398,4.2024,4.5566,51.0745333333,44.8236,4.83446666667
577.24,7.41346666667,43.1154666667,46.4660666667,36.0976,4.21946666667,4.58033333333,51.1232,44.8656666667,4.8572
577.58,7.41033333333,43.0946,46.4950666667,36.1178666667,4.21673333333,4.56446666667,51.1316666667,44.8866,4.86153333333
577.92,7.4384,43.1658,46.5657333333,36.1874666666,4.25333333333,4.60126666667,51.1856,44.9699333333,4.911
578.26,7.4432,43.1714,46.5688,36.2025333333,4.26413333333,4.61166666667,51.1564666667,44.9820666667,4.904
578.60,7.44653333333,43.1879333333,46.5723333333,36.2015333333,4.25466666667,4.60193333333,51.1668666667,44.9846,4.89226666666
578.94,7.45513333333,43.174,46.5429333333,36.1806,4.25646666667,4.61086666667,51.11,44.9758666667,4.896
579.28,7.52293333333,43.1895333333,46.5556,36.2029333334,4.29353333333,4.67126666667,51.1260666667,44.9650666667,4.93926666667
579.61,7.4996,43.1238,46.4968,36.1410666667,4.28326666667,4.6634,51.0752666667,44.9022,4.92566666667
579.95,7.521,43.1408,46.5033333333,36.1492,4.30066666667,4.6774,51.0505333333,44.8882,4.9352
580.29,7.5278,43.1324,46.5482666667,36.1718666667,4.31593333333,4.6868,51.0789333333,44.9082666667,4.92806666667
580.63,7.57326666667,43.1708666667,46.5949333333,36.1983333333,4.35746666666,4.72953333333,51.1436,44.9521333333,4.96046666667
580.97,7.55606666666,43.1333333333,46.5706,36.1714666667,4.33526666667,4.72486666667,51.0838,44.9262,4.95186666667
581.31,7.54113333333,43.0926,46.5095333333,36.1238666667,4.31826666667,4.72393333333,51.0219333333,44.8877333333,4.93773333333
581.65,7.55113333333,43.0542666667,46.4795333333,36.114,4.29393333333,4.70686666666,51.0104,44.8499333333,4.912
581.98,7.5098,43.0434,46.4558,36.105,4.25566666667,4.65553333333,51.0182,44.8586666667,4.8866
582.32,7.4708,43.0036,46.4452,36.0814666667,4.25006666667,4.6172,51.0114,44.8438666667,4.856
582.66,7.45146666667,42.9704,46.4664666667,36.0977333333,4.26,4.6152,51.0129333333,44.8075333333,4.83953333333
583.00,7.40993333333,42.9684666667,46.4865333333,36.1440666667,4.23353333333,4.57306666667,51.0231333333,44.8496,4.80893333333
583.34,7.435,43.0308,46.5622,36.2295333333,4.2442,4.59513333333,51.1079333333,44.9734,4.8322
583.68,7.46246666667,43.0594666667,46.6142666667,36.282,4.2702,4.61893333333,51.1753333333,45.0294666667,4.86293333333
584.01,7.51413333333,43.1261333333,46.6654666667,36.3548666667,4.306,4.662,51.2199333334,45.0942666667,4.91506666667
584.35,7.51553333333,43.1311333333,46.6494666667,36.343,4.2868,4.6536,51.2402,45.113,4.91333333333
584.69,7.54546666667,43.204,46.7432,36.3864666667,4.32753333333,4.69053333333,51.3405333333,45.1950666667,4.9508
585.03,7.53553333333,43.1816,46.7159333333,36.3537333333,4.31593333333,4.65193333334,51.2942666667,45.1594,4.93153333333
585.37,7.52266666667,43.2469333334,46.761,36.3829333333,4.31073333333,4.64373333333,51.3427333333,45.2226,4.94693333333
585.70,7.59406666667,43.3155333333,46.8154,36.442,4.35966666667,4.69546666667,51.4071333333,45.2904666667,4.98966666667
586.04,7.67893333333,43.4314666667,46.8896666667,36.5511333333,4.408,4.77346666667,51.4858666667,45.3834666667,5.08093333333
586.38,7.7324,43.5159333333,46.9449333333,36.6155333333,4.4128,4.81013333333,51.5481333333,45.4828,5.13953333333
586.72,7.81733333333,43.5703333333,47.0056,36.6524666667,4.47613333333,4.88133333333,51.5875333333,45.523,5.24473333333
587.06,7.805,43.5610666667,47.0114,36.6178666667,4.4696,4.8684,51.5784,45.4913333333,5.25906666666
587.39,7.76833333333,43.5716,47.0275333333,36.5908666667,4.42066666667,4.8372,51.5964,45.5184666667,5.2248
587.73,7.74006666667,43.5476666667,47.0044666667,36.5564666667,4.39846666667,4.80706666667,51.599,45.4972666667,5.2282
588.07,7.7256,43.5576,47.0248,36.5907333333,4.41973333333,4.81406666667,51.5976666667,45.5494666667,5.2456
588.41,7.74293333333,43.5511333333,47.0283333333,36.6122,4.42406666667,4.8112,51.588,45.5840666667,5.26253333333
588.74,7.75273333334,43.6394,47.0956,36.6846,4.42486666667,4.8562,51.7058,45.6887333333,5.27646666667
589.08,7.74726666667,43.6524,47.1662,36.7331333333,4.42313333333,4.86373333333,51.7543333333,45.7187333333,5.2602
589.42,7.73413333333,43.6466666667,47.1852,36.7287333333,4.4276,4.8646,51.743,45.7304666667,5.25926666667
589.76,7.6902,43.5473333333,47.1294666667,36.6558,4.37426666667,4.8194,51.6866,45.6851333333,5.19613333333
590.09,7.6904,43.5373333333,47.1084666667,36.6379333333,4.3874,4.828,51.6694,45.7049333333,5.17686666667
590.43,7.6106,43.4745333333,47.0548666667,36.5804,4.34093333333,4.7694,51.5944,45.6551333333,5.0968
590.77,7.66893333333,43.5276666667,47.1094,36.6576666667,4.3842,4.8088,51.6143333333,45.7135333333,5.1176
591.11,7.71306666667,43.5581333333,47.141,36.7149333333,4.4324,4.8546,51.6234666667,45.7588,5.16693333333
591.44,7.75113333333,43.6210666667,47.1910666667,36.7658,4.47626666667,4.91893333333,51.6219333333,45.8212,5.17813333333
591.78,7.78626666667,43.6585333333,47.2555333333,36.7929333333,4.48173333333,4.93466666667,51.6710666667,45.8393333333,5.194
592.12,7.80426666667,43.7139333333,47.2690666667,36.8195333333,4.49553333333,4.95353333333,51.6957333333,45.8485333333,5.2042
592.46,7.83033333334,43.7078,47.2796666667,36.8308,4.5336,4.95786666666,51.6849333333,45.835,5.2378
592.79,7.84646666667,43.7498,47.3009333333,36.8274666667,4.56293333333,4.97526666667,51.6899333333,45.8961333333,5.26166666667
593.13,7.7932,43.6564,47.2420666667,36.7658,4.511,4.92973333333,51.6224,45.8179333333,5.21273333333
593.47,7.8226,43.6897333333,47.2613333333,36.7998,4.57266666667,4.97686666667,51.6190666667,45.8456,5.2574
593.80,7.84766666667,43.7114666667,47.2960666667,36.826,4.60453333333,4.98593333333,51.6598,45.8414666667,5.29926666667
594.14,7.89573333333,43.7682,47.3860666666,36.8915333333,4.6466,5.028,51.7474666666,45.9692666667,5.34286666667
594.48,7.9146,43.7558,47.3540666667,36.875,4.659,5.03706666667,51.7512,45.9538,5.3612
594.81,7.98233333333,43.8011333333,47.3950666667,36.9006666667,4.72193333333,5.0832,51.793,45.9678,5.4194
595.15,7.98086666667,43.8075333333,47.3851333333,36.8948,4.7156,5.0594,51.8470666667,45.9566666667,5.41966666667
595.49,7.9514,43.7685333333,47.3518,36.8917333334,4.7064,5.0448,51.8046666667,45.936,5.38566666667
595.82,7.93833333333,43.7016666667,47.2992666667,36.8523333333,4.6924,5.0352,51.7427333333,45.8834666667,5.37546666667
596.16,7.96986666667,43.7428666667,47.3443333333,36.8936,4.71826666667,5.067,51.7889333333,45.9384666667,5.4016
596.50,8.0392,43.7884666667,47.3546666667,36.9515333333,4.78486666667,5.1378,51.8244,45.9876666667,5.46966666667
596.83,8.10026666667,43.9499333333,47.4904,37.0897333333,4.84086666667,5.19613333333,51.9624666667,46.1316,5.5362
597.17,8.1018,43.9885333334,47.5248,37.1253333333,4.83073333333,5.17913333333,52.0151333333,46.1682666667,5.5396
597.51,8.0972,43.9793333333,47.5271333333,37.1136,4.81746666667,5.17306666667,51.9982666667,46.1988666667,5.5252
597.84,8.09913333333,43.9442,47.4598,37.0880666667,4.80706666667,5.172,51.9170666667,46.1092,5.50973333333
598.18,8.06573333333,43.9525333333,47.4684666667,37.0843333333,4.77713333333,5.14873333333,51.9096666667,46.1478,5.4856
598.52,8.02613333333,43.8818,47.3843333333,37.0244,4.72633333333,5.1044,51.8333333333,46.1211333333,5.45013333334
598.85,7.98726666667,43.8408666667,47.3738666667,37.0114,4.68526666667,5.06126666667,51.7934666667,46.1226666667,5.4196
599.19,8.0164,43.839,47.3533333334,36.9995333333,4.69953333333,5.07413333333,51.7839333333,46.1214666666,5.45833333333
599.53,8.04826666667,43.9144,47.4591333333,37.0488,4.74306666667,5.1072,51.8605333333,46.2138666667,5.49193333333
599.86,8.0382,43.8892,47.4285333333,37.0311333333,4.7184,5.10653333333,51.8290666667,46.191,5.47413333333
600.20,7.9934,43.8404666667,47.4172,37.023,4.65766666667,5.04766666667,51.8239333333,46.1428,5.43353333334
600.53,7.9694,43.7514,47.3598,36.9576,4.62766666667,5.02053333333,51.7376666667,46.0776,5.40773333333
600.87,7.98633333333,43.8061333333,47.4130666667,36.967,4.62573333333,5.04646666667,51.7522,46.1182666667,5.41486666667
601.21,7.993,43.8898,47.4636,37.0502666667,4.64333333333,5.06273333333,51.857,46.1919333333,5.428
601.54,7.98393333333,43.9745333333,47.5744,37.1222666667,4.63413333333,5.0458,51.9858,46.3203333333,5.42213333333
601.88,7.98506666667,44.0072666667,47.6314666667,37.1798,4.62413333334,5.03886666667,52.0645333333,46.3484666667,5.41833333333
602.21,7.9626,44.0505333333,47.6826666667,37.2531333334,4.589,5.03393333333,52.1599333333,46.3931333333,5.40006666667
602.55,7.99966666667,44.0934,47.7165333333,37.3035333333,4.63693333333,5.08073333333,52.181,46.444,5.4316
602.88,8.00506666667,44.1077333333,47.7639333333,37.3408666667,4.63853333334,5.0976,52.2178,46.4878666666,5.44313333333
603.22,8.0012,44.1022,47.7762666667,37.3583333333,4.60693333333,5.081,52.2396666667,46.4938,5.45046666667
603.56,8.0364,44.1478,47.797,37.3807333333,4.6582,5.10793333333,52.2424,46.5175333333,5.49166666667
603.89,8.05786666667,44.1895333333,47.8662666667,37.3722,4.69466666667,5.13553333333,52.2723333333,46.565,5.5178
604.23,8.09613333333,44.2635333333,47.9343333333,37.4151333333,4.7374,5.17793333333,52.3332,46.6420666667,5.55686666667
604.56,8.11613333333,44.2484,47.9244666667,37.4414,4.74593333333,5.20373333333,52.3646,46.6360666667,5.58586666667
604.90,8.1096,44.2208666667,47.9270666667,37.42,4.73926666667,5.19526666667,52.3292666667,46.6002666667,5.5908
605.23,8.13553333333,44.1654666667,47.8516,37.3584666667,4.75373333333,5.20446666667,52.2756666667,46.5382666667,5.62793333333
605.57,8.17046666667,44.1928,47.8782666667,37.3717333333,4.8128,5.24773333333,52.258,46.5736,5.69793333333
605.90,8.15786666667,44.1780666667,47.8761333333,37.3259333333,4.83513333333,5.2564,52.2174,46.5682666667,5.702
606.24,8.1764,44.1976,47.9344,37.3462666667,4.83686666667,5.2644,52.2433333334,46.6118666667,5.73073333333
606.58,8.19133333333,44.2612,48.0013333333,37.3960666667,4.84853333333,5.27493333333,52.3122,46.6656,5.7506
606.91,8.2084,44.2978666667,48.0116,37.4184666667,4.89266666667,5.29966666667,52.3272666667,46.6976,5.755
607.25,8.1958,44.2988,48.0588,37.4223333333,4.87633333333,5.2856,52.3763333333,46.7776,5.75953333333
607.58,8.2218,44.2535333333,47.9938,37.4353333333,4.87466666667,5.3054,52.3012666667,46.7468666667,5.7888
607.92,8.21326666667,44.1681333333,47.9316,37.4026,4.86546666667,5.30313333333,52.2318,46.6651333333,5.78473333333
608.25,8.21226666666,44.146,47.9142666667,37.3894666667,4.87693333334,5.28833333333,52.1901333333,46.6566666667,5.78566666667
608.59,8.25726666667,44.1590666667,47.9224666667,37.4168666667,4.92493333333,5.34153333333,52.1951333333,46.6850666667,5.84686666667
608.92,8.2616,44.1809333333,47.9429333334,37.4740666667,4.931,5.35713333333,52.197,46.6991333333,5.85933333333
609.26,8.2178,44.119,47.8917333333,37.4152666667,4.87393333333,5.3174,52.1285333333,46.6613333333,5.79886666667
609.59,8.2332,44.1188666667,47.862,37.4488666667,4.87673333333,5.319,52.1117333333,46.6398666667,5.80406666667
609.93,8.27066666667,44.0727333333,47.8437333333,37.4614666667,4.92486666667,5.37373333333,52.0573333333,46.6054,5.8416
610.26,8.2602,44.0090666667,47.7790666667,37.4110666667,4.9184,5.3576,51.9656,46.5328,5.8222
610.60,8.252,43.9576666667,47.7175333333,37.3710666667,4.9098,5.3558,51.8976,46.498,5.82533333333
610.93,8.20553333333,43.8753333333,47.6422,37.3608,4.87693333333,5.33066666667,51.8072,46.3998666667,5.7962
611.27,8.1964,43.8958,47.6877333333,37.3895333333,4.87133333333,5.32286666667,51.8494,46.4301333333,5.7922
611.60,8.20193333333,43.8716666667,47.6476,37.3920666667,4.86973333333,5.33713333333,51.8157333333,46.4484,5.81213333333
611.93,8.17766666667,43.8659333333,47.6408,37.3742666667,4.8702,5.33206666667,51.805,46.4531333333,5.8034
612.27,8.1524,43.8791333333,47.6746666667,37.3911333333,4.86413333333,5.31006666667,51.8394666667,46.4707333333,5.77746666667
612.60,8.17546666667,43.8990666667,47.7269333333,37.4184666667,4.88906666667,5.33973333333,51.8454666667,46.5318666667,5.81133333333
612.94,8.23353333333,43.9292666667,47.7436,37.4737333333,4.9302,5.37806666667,51.9025333333,46.5564666667,5.8596
613.27,8.2966,43.9364,47.8076666667,37.5198,4.97353333333,5.42173333333,51.9250666667,46.6127333333,5.91786666667
613.61,8.25553333333,43.9710666666,47.8223333333,37.5083333334,4.92733333333,5.37113333333,51.9958,46.6474666667,5.9006
613.94,8.26553333333,44.0444,47.8796,37.5568,4.9168,5.37753333333,52.0979333333,46.7316666667,5.91033333333
614.28,8.24266666667,44.1028,47.9470666667,37.5934666667,4.8766,5.3448,52.1628666667,46.7872666667,5.88253333333
614.61,8.28906666667,44.154,48.0097333333,37.6192666667,4.88986666667,5.353,52.2015333333,46.835,5.9122
614.94,8.23333333333,44.1374666667,48.0025333333,37.5748,4.84766666667,5.28526666667,52.1647333333,46.7953333333,5.8618
615.28,8.29153333333,44.2562,48.1251333333,37.6098,4.867,5.28993333333,52.2790666667,46.8788,5.88293333333
615.61,8.33373333333,44.3092,48.1767333333,37.6540666667,4.8734,5.3004,52.3476,46.9413333333,5.90293333333
615.95,8.3238,44.2596,48.1506666666,37.6127333333,4.8528,5.2852,52.2987333333,46.9245333333,5.8786
616.28,8.31953333333,44.3277333333,48.2179333333,37.6484666667,4.8488,5.2662,52.4057333333,46.9865333333,5.85033333333
616.61,8.30446666667,44.3547333333,48.2610666667,37.6558666667,4.85426666667,5.24846666667,52.4304666667,47.0339333333,5.8258
616.95,8.24966666667,44.4078666667,48.3074666667,37.6238,4.79986666667,5.19293333333,52.4426666667,47.0521333333,5.7906
617.28,8.2716,44.4217333333,48.2707333334,37.6179333333,4.80753333333,5.20586666667,52.4156,47.0388666667,5.80313333334
617.62,8.26,44.3779333333,48.2547333334,37.5711333333,4.79126666667,5.20066666667,52.362,47.0081333333,5.8122
617.95,8.28466666667,44.355,48.2824666667,37.5636,4.8058,5.22366666667,52.3391333333,47.0093333333,5.84426666667
618.28,8.3178,44.4528,48.3764666667,37.6309333333,4.856,5.27013333333,52.4327333333,47.1226,5.87366666667
618.62,8.35946666667,44.4781333333,48.3801333333,37.6360666667,4.90193333333,5.33513333334,52.4532666667,47.1608666667,5.88953333333
618.95,8.315,44.3866,48.2752,37.5891333333,4.902,5.31993333333,52.3660666667,47.0908,5.87546666667
619.28,8.3026,44.3632,48.2446666667,37.6036666667,4.90426666667,5.3272,52.3197333333,47.0691333333,5.87653333333
619.62,8.334,44.3865333333,48.2481333334,37.6394666667,4.89673333333,5.35773333333,52.3332,47.0732,5.88553333333
619.95,8.3384,44.3753333333,48.2344666667,37.6423333333,4.8932,5.36426666667,52.3444666667,47.0900666667,5.88786666667
620.28,8.35273333334,44.3999333333,48.2705333333,37.6872,4.8942,5.40633333333,52.4076666667,47.072,5.90526666667
620.62,8.35146666666,44.3986,48.2820666667,37.7418,4.89173333333,5.42086666667,52.4506666667,47.0904666667,5.8762
620.95,8.3114,44.4233333333,48.3665333333,37.7756666667,4.8564,5.4054,52.4619333333,47.1363333333,5.80373333333
621.28,8.3438,44.4778666667,48.3891333333,37.8478666667,4.88446666667,5.43206666667,52.4864666667,47.2006666667,5.808
621.62,8.32753333333,44.4546,48.3578,37.8429333333,4.85306666667,5.38793333333,52.5081333333,47.1539333333,5.76793333333
621.95,8.297,44.4075333333,48.3184,37.8000666667,4.80433333333,5.3632,52.4618666667,47.0750666667,5.72986666667
622.28,8.2914,44.4652666667,48.3792,37.8834,4.7716,5.31546666667,52.5889333333,47.1479333334,5.73533333333
622.62,8.30066666667,44.5664666667,48.513,37.9699333333,4.76033333333,5.30533333333,52.7312,47.2423333333,5.73053333333
622.95,8.323,44.6375333333,48.5963333334,38.0146666667,4.76,5.33,52.8186,47.3040666667,5.75053333333
623.28,8.26933333333,44.6504666667,48.5971333333,37.9795333333,4.727,5.26866666667,52.7995333333,47.3269333333,5.6946
623.62,8.2652,44.6664666667,48.5699333333,37.9752,4.7372,5.26293333333,52.7599333333,47.3077333333,5.68466666667
623.95,8.2796,44.6698,48.5698,37.9576666667,4.75773333333,5.255,52.7358,47.353,5.70266666667
624.28,8.30226666667,44.6507333333,48.5600666667,37.912,4.7704,5.2514,52.6883333333,47.3697333333,5.73053333333
624.62,8.27926666667,44.6743333333,48.5555333333,37.928,4.75706666667,5.20526666667,52.7334,47.3929333333,5.73833333333
624.95,8.2524,44.6674,48.5672,37.9265333333,4.7346,5.1728,52.7399333334,47.3784666667,5.72373333333
625.28,8.29326666667,44.7480666667,48.5999333334,37.9882,4.7682,5.23646666667,52.7687333333,47.4555333333,5.78133333333
625.61,8.32453333333,44.7489333333,48.5453333333,37.9744,4.8052,5.26233333333,52.7304,47.4516666667,5.8238
625.95,8.36426666667,44.7064,48.4948666667,37.9402,4.86313333333,5.33273333333,52.6402,47.4129333334,5.86686666667
626.28,8.36113333333,44.6926666666,48.4760666667,37.9344666667,4.8532,5.34313333333,52.6075333333,47.4083333334,5.8742
626.61,8.37186666667,44.6999333333,48.482,37.9184,4.86986666667,5.34526666667,52.5824,47.4282666667,5.88386666667
626.94,8.43013333333,44.6879333333,48.4864,37.9361333333,4.92266666667,5.4032,52.5976,47.4137333333,5.9616
627.28,8.45626666667,44.638,48.4852666666,37.9292666667,4.95093333333,5.43033333333,52.575,47.4059333333,5.99726666666
627.61,8.4538,44.6500666667,48.5073333333,37.9594,4.9406,5.43646666666,52.5836,47.3927333333,5.98626666667
627.94,8.50933333334,44.7132666667,48.5672666667,38.043,5.01426666667,5.48533333333,52.6841333333,47.4826666667,6.0258
628.27,8.6094,44.7408666667,48.6084666667,38.0952666667,5.0852,5.57846666667,52.7038,47.5255333333,6.1078
628.61,8.65626666667,44.7863333333,48.6521333333,38.1420666667,5.13886666667,5.62033333333,52.7458,47.5992,6.14326666667
628.94,8.65593333333,44.7875333333,48.6998666667,38.1611333333,5.16913333333,5.6412,52.7687333333,47.6392666667,6.15273333333
629.27,8.70313333333,44.8224,48.8102,38.2316,5.2186,5.68773333333,52.856,47.7186,6.18126666667
629.60,8.70886666667,44.8653333333,48.8987333333,38.2891333333,5.21586666667,5.67666666667,52.9143333333,47.7683333334,6.19233333334
