wavelength,Back_LanLeuf,Belly_LanLeuf,Breast_LanLeuf,Crissum_LanLeuf,Crown_LanLeuf,DorTail_LanLeuf,Patch10_LanLeuf,Rump_LanLeuf,Throat_LanLeuf,WingTip_LanLeuf
764.76,15.9405333333,35.0572713805,28.2882,27.1162,12.1334333333,20.059,16.4487333333,19.5806,26.6134,18.2140666667
765.07,16.0036666667,34.9751364759,28.1186666667,27.1816666667,12.1089333333,19.9760666667,16.3949333333,19.4468666667,26.6596666667,18.3382
765.39,15.9635666667,34.7565070707,27.9168666667,27.0875333333,12.1018333333,19.8119,16.2000666667,19.5049333333,26.4462666667,18.2199333333
765.70,15.8076333333,34.7314069585,27.8750666667,27.0002666667,12.0922333333,19.6625333333,16.1438666667,19.493,26.3987333334,18.1167333333
766.01,15.7360666667,34.4726624018,27.73,26.8462,12.2023,19.7295,16.2166,19.5471333333,26.3241333333,18.2022
766.32,15.5578666667,34.6047961841,27.6638666667,26.7841333333,12.2468666667,19.6113666667,16.2868,19.5484666667,26.5287333333,17.9381333333
766.64,15.8773,34.6890534231,27.7892,27.0029333333,12.3249666667,19.8827666667,16.5804,19.7995333333,26.7714,17.9001333333
766.95,16.2716,35.0452965208,27.9664666667,27.3406666667,12.6175,20.1967,16.6199333333,19.9904666667,27.1987333333,18.4195333333
767.26,16.9242666667,36.0310026936,28.7746,28.3400666667,13.4477333333,21.0454333333,17.3368,20.6566,28.2626666667,19.2389333333
767.57,16.4978666667,35.8272184063,28.6778666667,28.4389333333,13.2859666667,20.6609666667,17.1904666667,20.5415333333,28.1259333333,19.2019333333
767.88,15.9926666667,34.9392945006,27.9820666667,27.7622,12.8234,19.8972666667,16.7314,19.9531333334,27.4523333333,18.6052666667
768.20,15.371,34.3783342312,27.4608666667,26.9314,12.308,19.1928,16.1709333333,19.4332,26.745,17.9939333333
768.51,15.3201333333,34.4393218855,27.5242666667,26.8645333333,12.2700666667,19.1423666667,16.0769333333,19.5343333333,26.6820666667,18.2536666667
768.82,15.4932666667,35.0130026936,27.9406,27.169,12.7266,19.5579666667,16.6728,19.8594,26.964,18.702
769.13,15.4624,34.8823218855,27.7976666667,27.2096,12.7924,19.7591333333,16.6851333333,19.555,26.9403333333,18.8772666667
769.44,15.4466666667,35.2447090909,27.8760666667,27.0726666666,12.8625666667,19.8514666667,16.5891333333,19.2718,26.7922,18.7904666667
769.76,15.6974,34.8670900112,27.9350666667,27.0501333333,12.9266333334,19.8736333333,16.4686666667,19.1993333333,26.4727333333,18.7569333333
770.07,15.7108666667,34.8793261504,27.9024666667,26.8760666667,13.1558,19.9444666667,16.6986666667,19.3287333333,26.4571333333,18.9779333333
770.38,14.7849666667,34.0350157127,27.1556666666,25.8283333333,12.3443666667,19.2468,16.0008666667,18.4064666667,25.6406666667,17.7603333333
770.69,14.4934,33.7274352413,26.7469333333,25.2950666667,11.7946333333,18.9264666667,15.5242,18.1341333333,25.2058666667,17.2922666667
771.00,14.6821333333,33.9653476992,26.8249333333,25.1776,11.6496333334,18.7371666667,15.4243333333,18.0222,25.3314,17.1622666667
771.32,15.0183333333,34.2216626263,27.0930666667,25.2545333333,11.9074333333,18.8925333334,15.9423333333,18.3126,25.5525333333,17.2077333333
771.63,15.3089,34.3498734007,27.1230666667,25.2789333333,12.1832,19.2461333334,16.1410666667,18.4001333333,25.8598666667,17.2752
771.94,15.6609333333,34.7856271605,27.4542666667,25.6446,12.6606333333,19.6437666667,16.5540666667,18.645,26.3104666667,17.3369333333
772.25,15.225,34.4118956229,27.0764666667,25.4557333333,12.3911666667,19.1989333333,16.0802666667,18.3416666666,26.2002666667,16.6737333333
772.56,16.0386,34.8701259259,27.6312,26.074,13.3615666667,20.0116666667,16.8336,19.5672,26.6009333333,17.1066666667
772.87,16.1059666666,34.5371995511,27.5437333333,26.2544,13.2830333333,20.0766666667,16.8512666667,19.7365333333,26.7098666667,17.1242666667
773.18,16.2677666667,34.6721937149,27.5623333333,26.4612,13.1963333333,20.3132333333,17.1758666667,19.9022,26.9553333333,17.4742666667
773.50,15.6239666667,34.4527156004,27.4619333333,26.4966,12.4756333333,19.6423666667,16.5841333333,19.3699333333,26.5665333333,16.9043333333
773.81,16.1428333333,34.9503631874,28.1202666667,27.3632666667,13.1253666667,20.1128333333,17.3332666667,20.2656666667,27.0376,17.9499333333
774.12,15.5709,34.7836895623,27.5269333333,26.938,12.5473333333,19.5544333333,16.9584666667,19.6722666667,26.4516666667,17.8698666667
774.43,15.6304333333,35.0083501684,27.7622,27.0285333333,12.7209,19.9947333333,17.2869333333,19.8243333333,26.5993333333,18.1859333333
774.74,15.7972333333,35.506175982,28.2481333333,27.4730666667,12.7389,20.4059,17.1614,19.9686,26.9495333333,18.5546
775.05,15.7758,35.6137281706,28.6808666667,27.6077333333,12.5536666667,20.0634666667,17.3195333333,20.0105333333,26.9308666667,18.5039333333
775.36,15.4737333333,35.4454581369,28.7429333333,27.179,11.999,19.7571,17.1444,20.0587333333,26.5331333333,18.7191333333
775.67,16.2420666667,35.5665595959,29.4338,27.7190666667,12.3717333333,20.3684666667,17.5641333333,20.4167333333,26.9177333333,19.7276
775.98,16.1173666667,35.5002219978,29.5020666667,27.4675333333,11.8749666667,19.9542,17.4081333333,20.3516666667,27.0562666667,20.0216
776.30,16.5609333333,36.2491849607,29.9618666667,28.0324666667,11.9947333333,20.1788333333,17.4362666667,20.8454666667,27.5446666667,20.5259333334
776.61,16.0006,35.9768803591,29.6051333333,27.3301333333,11.5515,19.5065,16.6228,20.2412,27.034,19.9835333333
776.92,16.3298,35.9687476992,29.3892,27.2199333333,11.8049333333,19.7753666667,16.6473333333,20.3231333333,26.9514,20.1315333333
777.23,16.3649333333,36.0198864198,29.1140666666,27.1484666667,11.5060666667,20.0082666667,16.3178666667,20.2048,27.4419333333,19.6954666666
777.54,16.4841333333,36.0994500561,29.4958666667,27.2282,12.3304333334,20.3024333333,16.7839333333,20.7194666667,27.6478666667,19.6401333334
777.85,16.0769666667,36.0406332211,29.2581333333,26.9768666667,11.9879333333,20.1383666667,16.4063333333,20.6035333333,27.4862,19.2357333333
778.16,15.5499333333,35.4355223345,28.7093333333,26.7507333333,11.4759666667,19.5987666667,16.0101333333,20.2637333333,27.1324666667,18.8215333333
778.47,16.1003666667,35.6787775533,28.9762666667,27.152,12.1451666667,20.5271,16.6806666667,21.0711333333,27.7324,19.2357333333
778.78,15.5744333333,35.2016882155,28.3276666667,26.4415333333,11.3006333333,20.0871666667,16.0472666667,20.4448,27.2184666667,18.0574
779.09,14.6494,35.2899728395,27.6017333333,25.5642666667,10.3983,19.1313333333,15.4689333333,20.0749333334,26.5626,17.2640666667
779.40,14.5863,35.5695207632,27.701,25.5023333333,10.4107333333,19.0249666667,15.2836666667,19.87,26.513,16.7907333333
779.71,14.8706,35.8915530864,28.1356,25.3582,10.7730333333,19.2089,15.8788666667,20.0892666667,26.8986,16.8600666667
780.02,15.7723333333,36.8778347924,29.1144666667,26.437,12.0210333333,20.4412666667,17.2992,21.3061333333,27.5905333333,17.5876
780.33,15.2992333333,36.6991429854,29.0065333333,25.8588666667,11.583,20.0211666667,17.1154,20.9992,27.3431333333,17.3666
780.64,15.3345666666,36.6217748597,29.0115333333,25.431,11.6727,19.5872,17.2935333333,20.8498666667,26.8716666667,17.4200666667
780.95,15.6940666666,36.3204828283,28.9195333333,25.4848,11.0556333333,19.2276,17.2422666667,20.6832,27.0606666667,17.39
781.26,16.4320333333,36.1197964085,28.9945333333,26.0389333333,11.563,19.4210333334,17.5806666667,21.2736666666,27.3491333333,17.9218666666
781.57,16.8106,36.1149672278,29.4240666667,25.9376,11.8137,19.5342666666,17.8308666667,21.4952,27.2548666667,18.0820666667
781.88,16.6287666667,35.9163250281,28.6951333333,25.5292,11.2164333333,18.8878666667,16.9162666667,20.6570666666,26.8120666667,17.6178666667
782.19,17.2348333333,36.1483106622,29.3723333333,26.4093333333,12.1405,19.5638,17.6083333333,21.4627333333,27.4011333334,18.7068666667
782.50,18.3568333333,36.5332399551,30.6240666667,27.4692666667,13.0667666667,21.0003,18.708,22.3142,28.2221333333,19.4858666667
782.81,17.5561666667,35.8529811448,30.2943333333,27.1922666667,12.3994666667,20.402,18.3602666667,21.8549333333,27.6986,19.0312666667
783.12,15.2945666667,34.0879474747,28.2718,25.3656666667,10.3204333333,18.8089333333,16.8932,20.026,25.6570666667,17.0228666667
783.43,14.5962666667,33.5221398429,27.7036,24.5729333333,9.25236666667,17.996,15.9254,19.2953333333,25.5166666667,16.6701333333
783.74,15.2586,34.119508642,27.8612,25.2318666667,9.92343333333,18.9322666667,16.2430666667,19.7799333333,26.3063333333,16.9569333333
784.05,15.4553666666,34.4953710438,28.3454,25.5202,9.45403333333,19.0548,15.6397333333,19.6384,26.6324666667,16.5609333333
784.36,15.5713333333,34.5867277217,27.9959333333,25.6155333333,9.89486666667,19.1691666667,15.6660666667,19.6676,26.5174,16.7310666667
784.67,14.9585,34.4099762065,27.8813333333,24.9828666667,9.27539999999,18.8922333333,15.1622666667,18.9096,26.1421333333,16.1490666667
784.98,14.8616666667,34.0762109989,27.4618666666,25.007,8.8692,18.8311,14.4535333333,18.5200666667,25.8712666667,15.6224666667
785.29,14.9498,34.6016895623,27.8850666666,25.2612666667,9.35619999999,19.2662,14.7871333333,18.8300666667,26.1957333333,15.9914666667
785.60,14.3811333334,34.1368684624,27.2458666667,24.3848666667,8.84876666667,18.6867333333,14.1882,17.8835333334,25.7084666667,15.2914
785.91,13.8798333334,33.3094960718,26.3204,23.4623333333,8.38766666667,17.4644666667,13.4556,17.3252,24.9490666667,14.8200666667
786.22,15.2042666667,34.3687811448,26.8115333333,24.1634666667,9.37079999999,18.3597,14.3808,18.0632,25.8695333333,16.0342666667
786.53,17.1521666667,35.967024018,28.7174,26.1780666667,11.4560666667,20.0546333333,15.9369333333,19.9226666667,27.5346,17.8012
786.84,17.6496,36.1732817059,28.9477333333,26.5659333334,11.8589666667,20.2268333333,16.1688666667,20.1260666667,27.7568666667,18.2042
787.14,17.9625666667,36.139623569,29.5280666667,26.9054666667,12.4632333333,20.2726333333,16.636,20.5944,27.6716,18.6886666666
787.45,18.2543666666,36.0679164983,29.6216666667,27.3160666667,13.3899666667,20.8728333333,17.4977333333,21.1081333333,27.7627333333,19.1599333333
787.76,18.2051666667,35.9780430977,29.7554666667,27.275,12.9398333334,20.8378,17.3404666667,20.9422,28.0442,19.3380666667
788.07,18.8781666667,36.5254574635,30.4861333333,28.1723333333,13.7843333333,21.3944333333,18.0374,21.5231333333,28.6115333333,20.047
788.38,18.9511,37.1470516274,30.8625333333,28.1759333333,14.3328,21.6374,18.7936,22.0162666667,29.2774,20.845
788.69,18.5443,36.745295174,30.6528,27.7526,14.0583333333,21.1930666666,18.9946666667,21.9585333333,29.0004666667,20.5602
789.00,18.6885,36.8944996633,30.3918666667,28.0990666667,13.9994666667,20.9607666667,19.11,22.293,29.2779333333,20.3419333333
789.31,18.7930666667,37.3364460157,30.6917333333,28.6732666667,14.1778,21.2727666667,19.413,22.5277333333,30.0208666667,20.7728
789.62,18.6294333333,37.1938852974,30.873,28.8094666667,14.4963666667,21.4498666667,19.4566666667,22.4298,30.2319333333,20.531
789.92,17.6773666667,36.218207183,29.9121333333,28.1356666667,13.3019666667,20.2228,18.3678,21.2868,29.661,19.5857333333
790.23,16.8219666667,35.5581982043,29.1521333333,27.5080666666,12.3398333333,19.5501,17.8510666666,20.6601333333,28.945,18.8674
790.54,15.9952333333,35.120949495,28.5249333333,27.0396666667,11.1428333333,19.0029666667,17.1787333333,19.8101333333,28.6402,18.1824666667
790.85,14.9435333333,34.8538053872,27.9535333333,26.3853333333,10.1373,18.2699666666,16.4206666667,18.9804666667,28.2700666667,18.0027333333
791.16,15.0801,35.1441344557,28.296,26.4461333333,10.6119333333,18.7334666667,16.5919333333,19.5092,28.0968,17.6592
791.47,14.4879333333,34.70968844,27.1878666667,25.2334666667,9.73576666669,18.1795666667,16.0042666667,19.0156,27.3326,17.2855333333
791.78,14.3968333333,34.4784538721,26.6153333333,25.1192,9.01363333334,17.9209333333,15.3943333333,18.7386666667,26.9674,16.5896666667
792.08,14.9703666667,34.6858491583,26.9932666667,25.7239333333,9.20573333333,18.3183666667,15.13,19.3096666667,27.4386666667,17.3720666667
792.39,15.6184666667,34.9552060606,28.0148,26.2147333333,9.95183333335,19.2962333333,15.4221333333,19.8148,27.674,18.4445333333
792.70,14.7887333333,34.6395616162,27.3810666667,25.3532666667,9.0399,18.5369,14.1320666667,19.0859333333,26.3823333333,17.8572666667
793.01,14.5798666667,34.2831488216,26.9686,24.8315333333,8.4204,18.0176666667,13.674,18.8074,25.9001333333,17.4292
793.32,15.9237666667,36.0290482604,28.4372,25.9661333333,9.79606666667,19.6267,15.2195333333,20.1848666667,26.8206666667,18.9685333333
793.62,16.3545333333,36.7441337823,28.8555333333,26.998,10.2889333333,20.2696,15.7301333334,20.5008666667,27.4913333333,19.2984666666
793.93,16.9381333333,36.8187012346,29.0044666667,26.7798666666,10.8597666667,20.1961333333,15.9048666667,20.9049333333,28.0166,19.2836
794.24,18.1433333333,37.4898769921,30.067,27.7480666667,11.7001666666,20.7382,16.3833333333,21.6928,28.695,19.6124
794.55,17.8150333333,37.3765804714,29.5376,27.3901333333,11.3982333333,20.2796666667,16.2863333333,21.4542,28.4564,19.1201333333
794.86,16.7622333333,36.4752819304,28.9748,26.6740666667,11.0327,19.3827333333,15.9132,20.8084,27.7252,18.236
795.16,16.6916666667,36.2316868687,29.3404666667,26.7097333333,11.7310666667,19.4301333333,15.9784,20.7453333333,27.9210666667,19.1181333333
795.47,16.8327666667,36.8383438833,29.5511333333,27.1332666667,12.3436666667,19.7170666667,16.43,20.8554666667,28.4340666667,19.1515333333
795.78,15.9558333333,36.3998852974,28.7560666667,26.7094666667,12.0220333333,18.9943333333,16.0696666667,20.1279333333,27.8961333333,17.9458666667
796.09,16.5158666667,36.6521977553,28.8702666667,27.2071333333,12.7929333333,19.7613666667,17.0666,20.6106666667,28.9894666667,17.8807333333
796.40,16.8722,37.1829113356,29.1396,28.0251333333,13.3125333333,20.5189333333,17.5687333333,21.1424666667,29.4322,18.349
796.70,16.9921,36.774071156,28.7563333333,27.7286,13.7752333333,20.4041333333,17.4305333333,21.4388666667,29.7910666667,18.8077333333
797.01,17.6364666667,37.0278105499,29.5218666667,27.6908666667,14.6186333333,20.7222333333,17.9248666667,22.4144,30.2408,19.4709333333
797.32,18.2818666667,37.9382906846,30.4054666667,28.7011333333,15.1065666667,21.2544,18.8042666667,23.2921333333,30.6255333333,20.6322666667
797.63,18.5980666667,37.8838868687,30.5641333333,29.0964666667,15.5625,22.0906666667,19.6052666667,23.7937333333,31.0556666667,21.44
797.93,18.3542666666,37.6917375982,30.8698,29.0118,15.6471333333,22.2547,19.6241333333,23.556,30.9743333333,21.8301333333
798.24,19.4875666666,38.7917842873,31.7394666667,30.2240666667,16.2683333333,23.0808,20.064,24.084,32.1095333333,22.7748
798.55,19.8000666667,39.5741510662,32.3406666667,30.7703333333,16.2702333334,23.4814,20.5702666667,24.3185333333,32.5555333333,22.1704
798.85,20.3037,39.5246855219,32.7634,30.7762,16.1116666667,23.4757666667,20.6148666667,24.2220666667,32.261,22.2122
799.16,21.0900333333,40.2811791246,33.6105333333,31.0638,16.6705,23.9662333333,21.4606666667,24.9138,32.8538666667,23.2736
799.47,21.0269,40.4754401796,34.0732666667,30.7889333333,16.5837666667,23.8656333333,21.1779333333,24.8245333333,32.8728,23.6693333333
799.78,19.8086333333,39.2882260382,33.1799333333,29.4789333333,15.6054333333,22.2337333333,19.9233333333,23.8160666667,31.7242,22.5212666667
800.08,19.2390666667,38.8762262626,32.8471333333,29.6313333333,14.8312666667,22.2707333333,19.1998666667,22.8705333333,31.1292666667,21.7252666667
800.39,18.0837666667,38.2344911335,31.9600666667,29.3412666666,14.2436,21.8523,18.6348666667,21.9322,30.4512,20.8224
800.70,15.8548666667,36.4717353535,29.9223333333,27.7518666667,12.9048333333,20.3100666667,16.4912666667,20.0000666667,29.1227333333,18.7106666667
801.00,13.9835,35.324020651,28.1738,25.8384666667,11.2877666667,18.3768,14.7742666667,18.6334666667,27.412,16.7949333333
801.31,14.2091,35.547359596,27.7377333333,26.2516666667,11.2910333333,18.4102333333,15.0104,18.6883333333,27.5135333333,16.6874
801.62,13.4558333333,34.4010444444,27.351,25.7118666667,11.0182,18.0861333333,14.4402,18.344,26.8948,15.9190666667
801.92,13.2034,33.7588668911,26.9847333333,25.5611333333,10.9464333333,18.0905333333,14.5560666667,18.417,26.5159333333,16.1222666667
802.23,12.6794,33.3713178451,26.7685333333,25.5796666667,10.7984,18.2335,14.6072,18.242,26.1146,15.8980666667
802.54,13.8178666667,34.0120484848,27.2736,26.8184,11.9594666667,19.1908,15.1031333333,18.9632666667,26.9532666667,16.6878
802.84,14.1847666667,34.0494873176,27.3426,27.4881333333,12.2978333333,19.4694333333,15.2930666667,19.2127333333,26.564,16.2687333333
803.15,15.3351333334,35.1147405163,28.4910666667,28.4306666667,13.2426,20.8300333333,16.1693333333,20.2766666666,27.5917333333,17.2762
803.46,15.1381666667,35.15588844,28.476,27.8341333333,12.9946,20.1784,16.5507333333,20.2584666666,26.9608666667,16.3725333333
803.76,15.9776,35.5362139169,28.904,28.0536666667,13.2213333333,20.8098333333,16.5280666667,20.3132666667,27.3110666667,17.2974666667
804.07,17.7107666667,36.769305275,30.2227333333,29.2356,14.5084666667,22.1188,18.0600666667,21.7562,28.4316666667,18.2438
804.38,18.4008666667,37.0581158249,30.2570666667,29.926,14.9106333333,22.5228333333,18.2658,21.7778666667,28.8454,18.3268666667
804.68,19.5627,38.0639337823,31.3766,30.8657333333,16.0821333333,23.4676333333,19.039,22.9437333333,30.0258666667,19.3765333333
804.99,21.1978,40.1932413019,32.7452,32.7536,17.8134,24.8891333333,20.9462,24.6546,31.5771333333,20.6053333333
805.30,22.2338333333,41.7011795735,34.1212,34.0692666667,18.9999666667,26.2813,22.0173333333,26.0519333333,33.0650666667,21.1602
805.60,22.145,41.8491070707,34.2683333333,34.3644,19.3751666667,25.8672,22.2980666667,26.2822666666,33.5080666667,21.4940666667
805.91,21.8916,41.6845459035,34.2328,34.4533333333,19.4002666667,25.8907333333,22.6454,26.7372,33.3332666667,22.1693333333
806.21,22.4034333333,42.1013699214,35.0804,34.924,20.3042666667,26.5016,23.4332666667,27.5618666667,34.0982666667,23.9287333333
806.52,22.9781666667,42.2908585858,35.0447333333,35.1390666667,20.3552666667,26.765,24.4930666667,28.1643333333,34.5314666667,25.2373333333
806.83,23.7590333333,42.4828,35.9131333333,35.9557333333,20.7534,27.6031666667,25.1426,29.0336,35.6747333333,26.6494666667
807.13,23.9233333333,42.6350511784,36.0379333333,36.0809333333,20.5510666667,27.3688,25.4004,29.6038,35.8828666667,26.2962
807.44,23.2443333333,42.582891358,35.3715333333,35.612,20.1958,26.9381666667,25.3048666667,29.4348,35.4962,26.7289333333
807.74,23.6226333333,42.7458338945,35.9680666667,35.8076,20.9434,27.6324333333,25.6252,30.2891333334,36.2795333333,27.2095333333
808.05,22.5115333333,42.3300071829,35.5496,35.3925333333,20.5264,27.0314,25.1615333334,29.9815333333,35.9188666667,26.7128
808.35,21.0205666667,40.7893616162,34.5828,33.6479333333,18.9938333333,25.2646666667,23.6718666667,28.5550666667,34.6303333333,25.2932666667
808.66,20.6531666667,39.6607820426,33.5352,32.536,17.7906333333,23.6887,22.5456,27.2141333333,33.3141333333,24.8606
808.97,21.1191333333,40.2783292929,33.7790666667,32.3934,17.6743666667,24.6367,22.7810666667,27.5872,33.8370666666,25.1744666667
809.27,19.9750333333,39.8620983165,33.7736666667,31.5615333333,16.5315333334,23.7888333333,21.9018,26.5264666667,33.5736666667,23.7236666667
809.58,19.0712666667,38.3409454546,31.7871333334,29.5582,15.2912,22.4346333333,19.9096,24.8394,31.747,21.9576666667
809.88,17.4315333333,37.5523021324,30.7081333333,28.2686666667,14.2686333333,21.0957333333,18.0982,23.4211333333,30.1706666667,20.1343333333
810.19,15.9425333333,36.6335553311,29.1628,26.5022666667,13.4924666667,20.0255333333,16.3738,22.0032,28.6902666667,18.4386666667
810.49,15.2472,36.3489708193,29.1834,26.2506,13.0264666667,19.6778,16.2456666667,21.4146,27.8418,18.1072
810.80,15.3775,35.6915304153,30.2518,26.2557333333,12.8197,19.4556,15.4390666667,20.2774,28.1253333333,18.5516666667
811.10,14.4304,35.1005950617,29.8144666667,25.681,11.5314666667,18.1346333333,14.5202666666,18.7916666667,27.0376666667,18.0180666667
811.41,14.5405666667,34.6284962963,30.6798,25.318,10.9461,18.0803333333,14.3882,18.2926666667,26.4818666667,18.075
811.71,16.709,35.9174821549,31.9830666667,26.867,12.5685666667,20.3640666667,16.5928,20.4957333333,27.595,21.0338666667
812.02,15.8626,35.2801993266,31.3206,26.1661333333,11.9276666667,20.2823,15.5165333333,19.6378,26.965,20.4261333333
812.32,14.4828333333,33.9932709315,30.3667333333,25.3421333333,10.7444666666,19.3596,14.001,18.5003333333,25.4625333333,18.8396666666
812.63,13.3836666667,32.664040853,28.3612666667,24.0914666667,9.18056666666,18.5730333333,12.2072666667,17.5363333333,24.0245333333,17.1460666667
812.93,12.8012333333,32.5150181818,28.9415333333,24.7310666667,8.70396666666,18.3870333333,12.8806666667,17.8267333333,24.8329333333,16.6723333334
813.24,14.5776,33.3154473625,30.1014666667,25.9572,10.0057333333,20.1971333333,13.9302666667,18.9188,26.3178666667,17.8378
813.54,15.6694666667,33.7293748597,31.2706,26.4274666667,10.0571333333,20.3249,15.0313333333,19.3617333333,27.2592,18.4158666667
813.85,16.1798,33.8263916947,31.1913333333,27.1364,10.5153,20.0516,14.6964666667,19.4845333333,27.9267333333,18.6712
814.15,17.0058,35.571620202,31.8948,28.7953333333,11.4971,22.1578,16.69,21.8011333333,28.9124,19.497
814.46,16.1502666667,34.7443780023,31.2792,27.946,10.5810666667,21.0328666667,15.8216,20.9389333333,27.6643333333,17.8872666667
814.76,16.2217666667,34.9148132435,30.4910666667,27.8336,10.4217333333,20.8028666666,15.1704,20.4735333333,27.7528,17.7471333333
815.07,14.3411,33.3147661055,28.8611333333,26.0942666667,8.61659999999,19.1770666667,13.2498,18.4974,26.6428,15.9334
815.37,14.2255666667,33.6456749719,29.3912666667,26.5220666667,9.07770000001,18.8426,14.1290666667,19.1682666667,27.0284666667,16.5522
815.68,14.9969666667,34.2742361392,29.7691333333,26.5127333333,9.92303333332,18.8573333333,14.6834,19.4316,27.6733333333,17.4660666667
815.98,17.7853,35.9494190797,31.8268666667,29.3536,13.0524333333,20.8543333333,17.6729333333,21.5402666667,29.6346666667,20.5619333333
816.29,18.4863666667,37.5003492705,33.0612666667,30.2495333333,13.7074666667,21.3492666667,18.8095333333,22.313,30.5668666666,21.8708
816.59,18.008,37.2096314254,33.1748666667,30.1980666667,13.3786333333,20.0679,18.8228666667,22.2297333333,30.0962,21.9126666667
816.89,19.0034,37.7527919192,33.8538666667,31.4839333333,15.0553333333,20.6146333333,19.6678,23.5881333333,30.5092666667,22.9125333333
817.20,18.5447333333,37.6150338945,34.1682,31.1699333333,15.1729666667,21.1146666667,19.6486,23.6022666667,30.6314,23.2728666667
817.50,17.5453333333,36.7459746352,33.5674666667,30.2557333333,14.6752,19.9626333333,18.5305333333,22.8754666667,29.9042,22.4280666667
817.81,18.5899,37.7638478115,34.4324,31.1249333333,15.6401333333,21.4671333334,19.6888,24.2196666667,30.9901333333,23.9606666667
818.11,19.3453333333,38.1592457913,35.1599333333,32.3288666667,16.1186666667,21.8518,20.8016,24.9518,31.3444666667,24.7286666667
818.41,19.5183333333,38.3994900112,35.0192,32.1676666667,16.1464333333,21.9557666667,20.6359333333,25.0964,31.4065333333,24.2870666667
818.72,18.3993,37.3321802469,33.6607333333,30.9504,15.0886666667,21.2368333333,19.0268,23.5470666667,30.7412666667,22.9468
819.02,17.4245333333,36.366173064,32.3688,30.0517333333,14.2377333333,20.7408,18.2859333333,22.317,30.2671333333,21.8690666667
819.33,16.5004,35.6439138047,31.5518666667,28.3136,12.8859333333,19.5208333333,17.0942666667,21.2668,29.0498,20.4828666667
819.63,16.3076,35.3958904601,30.6206666667,28.0963333333,12.0711666667,19.5606333334,16.1577333333,20.0837333333,28.1658666667,19.6165333333
819.93,16.4503666667,35.2802161616,30.2106,28.1464,12.2749,20.4532333333,16.6434,20.5614666667,28.4853333333,19.9123333333
820.24,16.5038666667,35.6236118968,30.0144666667,28.4742,12.6796666667,20.7337666667,16.7492666667,20.6268,28.8096,20.0680666667
820.54,17.2752666667,36.2016096521,30.2581333333,28.7846666667,13.2792666667,21.1111666667,17.5494666667,21.3253333333,29.0892666667,20.3603333333
820.85,18.0766,36.7253784512,30.6776666666,29.2439333333,13.6916333333,21.6795,18.0029333333,21.8740666666,29.6466666667,20.6657333333
821.15,18.1109,36.5909156004,30.4304,29.1272666666,13.6810333333,21.6841666667,17.9756,21.7946666667,29.7528,20.6282
821.45,17.8022666667,36.4786637486,30.2184666667,28.8467333333,13.6795666667,21.6799,17.8374666667,21.7025333333,29.7208666667,20.3536
821.76,17.6299,36.4794444445,30.2454,28.9878666667,13.6437333333,21.6934333333,17.8934666667,21.698,29.6336666667,20.2100666667
822.06,17.9579333334,36.7543593715,30.4780666667,29.2783333334,13.9552,21.9266,18.3149333333,22.1157333333,29.7636666667,20.4224
822.36,18.0829666667,36.8585768799,30.7761333333,29.551,14.0688666667,21.9932666667,18.4618,22.2876,29.8463333333,20.4876666667
822.67,18.068,36.9850332211,30.915,29.7135333333,14.0716,22.1031333333,18.5716666667,22.3818666667,29.9692,20.5786666667
822.97,18.2931,37.0803001122,31.2131333333,29.8666,14.347,22.2789,18.8331333333,22.7517333333,30.2884666667,20.8566666666
823.27,18.0774666667,37.0574662177,31.1490666666,29.7778,14.1010333333,21.9719333333,18.5091333333,22.5782,30.1333333333,20.5445333333
823.58,18.0275333333,37.0676368126,31.203,29.7626,14.0002,21.9573,18.4972,22.6554,30.181,20.5268666667
823.88,18.1310333333,37.1494538721,31.3722666667,29.8908,14.1266666667,22.0969,18.6597333334,22.8002666667,30.2761333333,20.5843333333
824.18,18.0018333333,37.3079964085,31.4678,30.0012,14.1713333333,22.1653333333,18.8261333333,22.8916666667,30.2386666667,20.7010666667
824.49,18.1469333333,37.6809481481,31.9226,30.3874666667,14.5378666667,22.5000333333,19.2502666667,23.2953333333,30.3900666667,21.0233333333
824.79,18.2333666667,37.9756022447,32.1996666667,30.6695333333,14.6131666667,22.6456,19.5639333333,23.6229333333,30.4303333333,21.1646666667
825.09,18.4935,38.2138318743,32.4861333333,30.8871333333,14.8321333333,22.7139666667,19.7288,23.9094,30.57,21.3862666667
825.39,18.3972333333,38.349664422,32.7318,30.914,14.6387666667,22.6022333333,19.6002666667,24.0255333334,30.4638,21.4113333333
825.70,18.9325666667,38.9438161616,33.1064,31.2269333333,14.9521333333,23.0763,20.0071333333,24.6914,30.7622,22.0140666666
826.00,19.2478666667,39.3129640853,33.3297333333,31.4913333333,15.1200333333,23.2691333333,20.1136,24.9019333333,30.8898,22.1683333333
826.30,18.5396,38.7901450056,32.6588,30.7669333333,14.6298333333,22.7399,19.7626666667,24.4846,29.9491333333,21.5866
826.61,19.1819333333,39.3181578002,33.3296666667,31.3666666667,15.3853,23.5383,20.6225333333,24.9164,30.5238666667,22.2248
826.91,19.2479333333,39.2340462402,33.3907333333,31.5078666667,15.2411333333,23.8441666667,20.8686,24.9826666667,30.2717333333,22.2768666667
827.21,18.9967666667,39.2172323232,33.5774666667,31.5514,14.8867666667,23.6897333333,20.5190666667,24.8304666667,30.2963333333,22.0569333333
