wavelength,Back_SalOref,Belly_SalOref,Breast_SalOref,Crissum_SalOref,Crown_SalOref,DorTail_SalOref,Patch10_SalOref,Patch11_SalOref,Rump_SalOref,Throat_SalOref,WingTip_SalOref
557.16,12.8129333333,35.5688333333,50.2134,23.17,11.8804,9.0602,39.2965333333,7.31566666667,13.93196,51.9819333333,13.6685666667
557.50,12.7298,35.5587,50.2007666667,23.1333333333,11.7947333333,8.9652,39.228,7.2406,13.8699333333,51.9212666667,13.5999333333
557.85,12.7161333333,35.6227666667,50.2973666667,23.2214,11.7731333333,8.93686666667,39.2798,7.18713333333,13.8569333333,51.9922,13.5873
558.19,12.7034666667,35.5842333333,50.2589666666,23.2475333333,11.7453333333,8.92533333333,39.2529333333,7.19446666667,13.8322666667,51.9832666667,13.5739
558.53,12.7131333333,35.6188666667,50.2995333334,23.3388666667,11.7700333333,8.93993333333,39.314,7.19966666667,13.8409466667,52.0514666667,13.5835666667
558.87,12.6794,35.6630333333,50.3656666667,23.3586,11.7228666667,8.93706666667,39.3288,7.17513333333,13.83188,52.1112,13.5616333333
559.21,12.6248666667,35.617,50.3191666667,23.3112666667,11.6936666667,8.91193333333,39.2721333333,7.13326666667,13.8027866667,52.0722666667,13.5202333333
559.55,12.6152666667,35.6546,50.3783,23.3487333333,11.7142333333,8.94213333333,39.2731333333,7.13773333333,13.80616,52.1221333333,13.5517333333
559.89,12.5386666667,35.5802333334,50.3467,23.292,11.6372,8.88333333333,39.1811333333,7.05886666667,13.71296,52.0248666667,13.4717333333
560.23,12.4720666667,35.5475333333,50.2975,23.2932666667,11.5394,8.805,39.1202,6.9694,13.6202,52.0203333333,13.4149333333
560.58,12.4572666667,35.5771333333,50.3001,23.2847333333,11.5105333333,8.75133333333,39.1376,6.89566666667,13.57984,52.0223333333,13.3791
560.92,12.4071333333,35.6101,50.3632333333,23.2684,11.4534666667,8.66686666667,39.1513333333,6.8294,13.5158666667,52.0812666667,13.2815666667
561.26,12.4726,35.6896,50.4799,23.3756666667,11.5121333333,8.74,39.2241333333,6.91133333333,13.6024666667,52.1436666667,13.3436333333
561.60,12.4397333333,35.6659333333,50.4468,23.3532666667,11.4814,8.72266666667,39.1681333333,6.90913333333,13.58128,52.0683333333,13.2938333333
561.94,12.4903333333,35.7340666667,50.5376666667,23.4348,11.5360666667,8.7596,39.2296666667,6.91186666667,13.63092,52.0939333333,13.3556
562.28,12.4734666667,35.7167,50.562,23.4249333333,11.4970666667,8.71486666667,39.1848,6.88653333333,13.6019733333,52.0499333333,13.3181
562.62,12.4924666667,35.6762333333,50.5419333333,23.4528,11.5121,8.72866666667,39.2097333333,6.89926666667,13.6110133333,52.0104666667,13.3523
562.96,12.4635333334,35.6943666667,50.5672333333,23.5012666667,11.4717333333,8.68206666666,39.2459333333,6.85806666667,13.5854666667,52.0374666667,13.3517
563.30,12.4433333333,35.6915333333,50.5300333333,23.539,11.4318666667,8.65793333333,39.1940666667,6.8456,13.59748,51.9971333333,13.3344333333
563.64,12.5418,35.8436333333,50.6473333333,23.6928666667,11.5058,8.7172,39.2888666666,6.91693333333,13.6798266667,52.0742666667,13.4325
563.99,12.6108,35.9087666667,50.7518,23.7799333333,11.5844333333,8.79466666667,39.3561333333,7.01246666667,13.7545866667,52.1005333333,13.5005333333
564.33,12.6528666667,35.9605333333,50.7902,23.9030666667,11.6349666667,8.8376,39.3662,7.08693333333,13.81772,52.1074,13.57
564.67,12.6618,35.9542666667,50.7921666667,23.9581333333,11.652,8.85413333333,39.3534666667,7.1072,13.8307866667,52.1039333333,13.6122666666
565.01,12.6961333333,35.9972666667,50.8212333333,24.034,11.6961333333,8.91233333333,39.3618666667,7.15453333333,13.8703733333,52.1773333333,13.6492666667
565.35,12.6693333333,35.958,50.7694333333,24.0692666667,11.6639,8.8908,39.3283333333,7.13966666666,13.8514266667,52.1576,13.6420333333
565.69,12.6896666667,35.9838,50.7936666667,24.1276,11.6924333333,8.9312,39.3332666667,7.18766666667,13.8705866667,52.1843333333,13.6779333333
566.03,12.7428,36.0382,50.8041,24.2264,11.7608666667,8.984,39.373,7.25073333333,13.9569333333,52.1971333333,13.7745666667
566.37,12.7139333333,36.0585,50.7797,24.2663333333,11.7536666667,8.9676,39.3284666667,7.24513333333,13.9515333333,52.2116666667,13.7483666667
566.71,12.7584666667,36.1153333333,50.8819333333,24.3735333333,11.8024666667,9.01086666667,39.3697333333,7.29206666666,14.0024,52.2541333333,13.7882
567.05,12.7904,36.1228333333,50.935,24.441,11.8518,9.0426,39.3616,7.32853333333,13.9929466667,52.2817333333,13.8173333333
567.39,12.7596,36.1147666667,50.9794333333,24.4754,11.8212666667,9.00733333333,39.3535333333,7.31093333333,13.9670266667,52.2952666667,13.7674333333
567.73,12.7261333334,36.0715,50.9457666667,24.4763333333,11.7811333333,8.97973333333,39.2985333333,7.27186666667,13.9484933333,52.2198,13.7313666667
568.07,12.7290666667,36.079,50.9555333334,24.529,11.7923666667,9.0176,39.2942,7.2876,13.9565733333,52.2412666667,13.7494
568.41,12.7404,36.1120333333,50.9379333333,24.5781333333,11.8070666667,9.0292,39.2816,7.30553333333,13.9853466667,52.2242,13.7808666667
568.75,12.7386666667,36.1337333333,50.9630666667,24.6104,11.7716,9.01373333333,39.2857333333,7.28353333333,13.9708666667,52.2143333333,13.7876666667
569.09,12.7645333333,36.1950666666,50.9991666667,24.6931333333,11.7977333333,9.0384,39.3098666667,7.29733333333,13.9830533333,52.1913333333,13.8188666667
569.43,12.6858666667,36.1722666667,50.9765333333,24.6698,11.7089,8.95973333333,39.2232666667,7.21486666667,13.90736,52.1311333333,13.7377333333
569.77,12.6447333333,36.1651,51.0156666667,24.6763333333,11.6447,8.93333333333,39.2148666667,7.17213333333,13.8521733333,52.1444666667,13.6964333334
570.11,12.6342,36.1809,51.0926333333,24.7078,11.6304,8.90673333333,39.2179333333,7.13253333333,13.8299466667,52.1358666667,13.7183666667
570.45,12.5738,36.1489,51.0013333333,24.6500666667,11.5543333333,8.8672,39.1288666667,7.08413333333,13.7615333333,52.0389333333,13.6376
570.79,12.5438,36.1431,50.9755666667,24.6614666666,11.4864333333,8.8032,39.0828,7.02713333333,13.72612,51.9551333333,13.6136333333
571.13,12.5219333333,36.1339,50.9669333333,24.668,11.4722,8.79233333333,39.0562,7.00193333333,13.7159733333,51.9865333333,13.6196333333
571.47,12.6058,36.2286,51.0735333334,24.7736,11.5263333333,8.84926666667,39.1394666667,7.0748,13.752,52.0796,13.6606333333
571.81,12.5798666667,36.2158666667,51.0774,24.7293333333,11.4862666667,8.79353333333,39.0755333333,7.04053333333,13.7132933333,51.9754,13.6127666667
572.15,12.5506666667,36.1677666667,51.0522333333,24.7054,11.4361333333,8.7604,39.0180666667,7.01193333333,13.6806533333,51.8822,13.5698
572.49,12.4929333333,36.1319666667,51.0321,24.6923333333,11.3925666667,8.71726666667,38.9857333333,6.9494,13.6178133333,51.8192,13.5312333333
572.83,12.493,36.1019666667,51.0768,24.6780666667,11.3901666667,8.70826666666,38.9758,6.93533333333,13.6110133333,51.8023333333,13.5121333333
573.17,12.5216666667,36.0889333333,51.0947666667,24.7111333334,11.3945333333,8.7152,38.9922,6.92413333333,13.6192133333,51.7944,13.5238333333
573.51,12.5184,36.1451333334,51.1436333333,24.7608,11.4088666667,8.6976,38.9862,6.90326666667,13.6161733333,51.8444666667,13.5294333333
573.85,12.5295333333,36.1979333333,51.1698333333,24.8209333333,11.4099666667,8.7074,38.9976,6.93073333333,13.6126,51.8775333333,13.5249
574.19,12.5305333333,36.2664333333,51.2702666667,24.9032666667,11.4468,8.69006666667,39.0544,6.92893333333,13.6186533333,51.983,13.5777333333
574.53,12.5052,36.2598,51.293,24.8978666667,11.4556333333,8.69186666667,39.0724666667,6.92693333333,13.6226933333,52.0224,13.5665666667
574.87,12.4396666667,36.2187333333,51.2475333333,24.9098666667,11.3943333333,8.6246,39.0507333333,6.87013333333,13.5842,51.917,13.5149666667
575.21,12.3675333333,36.2477333333,51.2567,24.9063333333,11.3556333333,8.54573333334,39.0396666667,6.80553333333,13.5441333333,51.9368666667,13.5010666667
575.55,12.3844,36.3149,51.3646,25.0087333333,11.3869666667,8.5828,39.1118,6.8436,13.5885733333,52.0595333333,13.5639333333
575.89,12.3488666667,36.3292666667,51.4139666667,25.0688,11.3695,8.58313333333,39.1376,6.81946666667,13.5488,52.1226666667,13.5702666667
576.22,12.3692,36.3582,51.4475333334,25.1368666667,11.4041666667,8.60853333333,39.1513333334,6.8478,13.57996,52.1614666667,13.6318333333
576.56,12.3568666667,36.4482333333,51.4960333333,25.1954,11.395,8.58246666667,39.1814666667,6.84646666667,13.5586266667,52.2854666667,13.6385333333
576.90,12.3065333333,36.4975,51.5354333333,25.2188,11.3897,8.55933333333,39.1714,6.8748,13.5510933333,52.3034,13.6434333333
577.24,12.3134666667,36.4776,51.5217,25.2552,11.4041666667,8.56806666667,39.1255333333,6.89966666667,13.5521333333,52.2021333333,13.6213
577.58,12.3688666667,36.5377,51.5741,25.3438666667,11.4634333333,8.62633333333,39.1754666667,6.94466666667,13.61204,52.2247333333,13.6852
577.92,12.43,36.5479,51.6182333333,25.4352666667,11.4953666667,8.68813333334,39.1842666667,7.0084,13.66788,52.2370666667,13.7413666667
578.26,12.4805333333,36.6436666667,51.6902666667,25.5526666667,11.5294,8.70293333333,39.2292666667,7.04146666667,13.68232,52.2808666667,13.7830333333
578.60,12.6240666667,36.7441333333,51.811,25.6737333333,11.6724666667,8.83606666667,39.2886666667,7.14453333333,13.7713333333,52.373,13.9169333333
578.94,12.6640666667,36.7887666667,51.8575,25.7481333333,11.7064666667,8.9078,39.3311333333,7.1882,13.8139866666,52.4061333333,13.9649
579.28,12.6317333333,36.7666333333,51.8139,25.7573333333,11.6573,8.85313333334,39.3234,7.15793333333,13.7604133333,52.3544666666,13.912
579.61,12.7112,36.8236666667,51.8492,25.8158666667,11.7223,8.885,39.3498666667,7.225,13.8148133333,52.3954,13.957
579.95,12.6422,36.7841666667,51.8309666667,25.8095333334,11.6237333333,8.76726666667,39.2829333333,7.13166666667,13.7185333333,52.3309333333,13.8327333333
580.29,12.6194666667,36.7313666667,51.7631666667,25.7934666667,11.609,8.76353333333,39.2042,7.1182,13.7114,52.2220666667,13.8294
580.63,12.6671333333,36.8042666667,51.8007333333,25.8914666667,11.6588333333,8.80806666667,39.2490666667,7.15093333333,13.7619066667,52.3044666666,13.8649333333
580.97,12.6876,36.9136666667,51.9396333333,25.9700666667,11.6702666667,8.83653333333,39.3652666667,7.1524,13.7775066667,52.4931333333,13.9098666667
581.31,12.7089333333,36.9801333333,52.0204666667,26.0236666667,11.6893666667,8.849,39.4208,7.1822,13.8103466667,52.5942666667,13.9344
581.65,12.7452666667,37.0455333333,52.0550333333,26.0946,11.7233333333,8.86306666667,39.4682,7.2032,13.8346533333,52.6131333333,13.9408666667
581.98,12.797,37.1124,52.1396,26.1562,11.774,8.92946666667,39.5504,7.28233333333,13.8998,52.6956,14.0124
582.32,12.7837333333,37.1660666667,52.1845333334,26.1890666667,11.7505,8.9244,39.6113333334,7.3052,13.8968266667,52.7723333333,14.0272666667
582.66,12.8006,37.1380666667,52.1272,26.2461333333,11.7481666667,8.91046666667,39.5163333333,7.31786666667,13.9037333333,52.7158,14.0362666667
583.00,12.8480666667,37.2018666667,52.196,26.3198,11.768,8.93153333333,39.5414666667,7.3222,13.9315466667,52.7967333333,14.0779
583.34,12.8016666667,37.2203333333,52.2127666667,26.3628666667,11.7332666667,8.88086666667,39.538,7.2678,13.9306133333,52.7626666667,14.0451333333
583.68,12.9246,37.3139333333,52.3002333333,26.4706666667,11.8540333333,9.02886666667,39.5844666667,7.40493333333,14.0607466667,52.8702,14.1882666667
584.01,12.9921333333,37.4168666666,52.4644,26.602,11.9086666667,9.065,39.7084666667,7.42406666667,14.1080933333,52.9888,14.2742
584.35,13.0288,37.3109333334,52.3534,26.6099333334,11.9239666667,9.09993333333,39.6597333333,7.4392,14.0957066667,52.8320666667,14.302
584.69,12.9912,37.2817,52.2851333333,26.6190666667,11.9013333333,9.08986666667,39.5762666667,7.4248,14.0720533333,52.7525333333,14.2776
585.03,12.9491333333,37.2459333333,52.2848,26.6434666667,11.8729,9.06466666667,39.5009333333,7.41006666667,14.0129333333,52.6676,14.2353666667
585.37,12.8960666667,37.1631333333,52.2039666667,26.5864666666,11.8029,9.0388,39.4192,7.3638,13.9399866667,52.5502666667,14.1668666667
585.70,12.899,37.1411666667,52.2227,26.6221333333,11.8059333333,9.03606666667,39.3956666667,7.3342,13.9232266667,52.5002666667,14.1608666667
586.04,12.9054,37.1657666667,52.1797333333,26.6705333333,11.8234666667,9.0034,39.3208,7.31886666667,13.93524,52.4615333333,14.1769666667
586.38,12.8536666667,37.1714,52.2095666667,26.6889333333,11.8239333333,8.9608,39.3839333333,7.2952,13.9004666667,52.4646666667,14.1693
586.72,12.8670666667,37.1258666667,52.1084333333,26.7386,11.8886,9.015,39.3164,7.3276,13.927,52.3714,14.1861
587.06,12.8832666667,37.1566333333,52.1834,26.8046,11.9067,9.06906666667,39.3285333333,7.38446666667,13.9348533333,52.4028,14.2494333334
587.39,12.8772666667,37.1382,52.1886,26.8824666667,11.9338333333,9.046,39.4104,7.37046666667,13.92932,52.4197333333,14.2433333333
587.73,12.8102666667,37.0815,52.127,26.9075333333,11.9005333333,9.018,39.3432666667,7.3432,13.8847466667,52.347,14.1919
588.07,12.8337333333,37.2452666667,52.3629,27.0131333333,11.8975333333,8.97646666667,39.4592666667,7.3356,13.8977733333,52.5690666667,14.2103666667
588.41,12.878,37.2539333333,52.3157,27.0394,11.928,8.98306666667,39.5184666667,7.3968,13.9313733333,52.5387333333,14.2563333333
588.74,12.8733333333,37.2504666667,52.3304666667,27.061,11.9082666667,8.97333333333,39.5335333333,7.37833333333,13.9325733333,52.5777333333,14.2740333333
589.08,12.8797333334,37.3780666667,52.5027,27.1304666667,11.9655,9.011,39.6339333333,7.41633333334,13.9660933333,52.7422,14.3464
589.42,12.8291333333,37.3606666667,52.4283666667,27.1313333333,11.9204666667,8.9488,39.6045333334,7.37913333333,13.9268,52.7686666667,14.2851
589.76,12.7860666667,37.3777,52.4743666667,27.138,11.8726333333,8.92013333333,39.5938666667,7.341,13.8970933333,52.7506666667,14.2264333333
590.09,12.8585333333,37.4491666667,52.5731666667,27.2172,11.9136,9.00586666666,39.6008666667,7.3938,13.9801733333,52.8246,14.2896666667
590.43,12.8182666667,37.4833,52.6744666667,27.2328666667,11.8464666667,8.93733333333,39.6792,7.33866666667,13.9745466667,52.9024666667,14.2963
590.77,12.8631333333,37.5533333333,52.7363666667,27.3159333333,11.9005333333,8.97806666667,39.7516,7.34566666667,14.02948,52.9632666667,14.3163
591.11,12.8177333333,37.5352666667,52.7535333333,27.3034,11.8458333333,8.9346,39.6710666667,7.2868,13.98384,52.8424,14.265
591.44,12.8390666667,37.6254666667,52.8715333333,27.3282,11.8500666667,8.944,39.7138,7.33333333334,14.0082666667,52.9222666667,14.286
591.78,12.7632666667,37.5771666667,52.8041666667,27.3521333333,11.7962333333,8.91733333333,39.6555333333,7.27053333333,13.96296,52.8218666667,14.224
592.12,12.7058666667,37.5371,52.8790666667,27.3948666667,11.7341333333,8.8714,39.6083333333,7.18673333333,13.88996,52.7988666667,14.1975
592.46,12.7355333333,37.6181333333,52.8892333333,27.455,11.7606,8.86946666667,39.5945333333,7.1816,13.9013866667,52.8130666667,14.2104
592.79,12.7585333333,37.6301333333,52.8762666667,27.4968666667,11.7255,8.83266666667,39.6013333333,7.1702,13.8896933333,52.7650666667,14.2345
593.13,12.7374,37.7046,52.9164,27.5225333333,11.7181666667,8.84486666667,39.5904666667,7.14106666667,13.8957466667,52.7306,14.2424666667
593.47,12.725,37.6786666667,52.9314,27.6236,11.7215666667,8.8508,39.5968,7.13433333333,13.87564,52.7730666667,14.2812333333
593.80,12.7109333333,37.6557,52.8990666667,27.6588666667,11.6977333333,8.83513333333,39.5792,7.10933333333,13.8299066667,52.7216,14.2563
594.14,12.6500666667,37.6307,52.942,27.6587333333,11.6551666667,8.81706666667,39.5608,7.0864,13.77128,52.6998666667,14.1764666667
594.48,12.6463333333,37.5994333333,52.9062333333,27.6688666667,11.5907666667,8.80153333333,39.5372,7.07913333333,13.7068666667,52.6748666667,14.1878
594.81,12.6664666667,37.6470666667,52.9405666667,27.7331333333,11.6188,8.85886666667,39.5652,7.11573333334,13.74384,52.7726,14.2556666667
595.15,12.753,37.6876,53.0011333333,27.8475333333,11.6813333334,8.92653333334,39.6288666667,7.15426666667,13.8295466667,52.8140666667,14.3308
595.49,12.7876666667,37.745,53.0201333334,27.8954,11.7313,9.001,39.6307333333,7.217,13.8962933334,52.8708666667,14.3887666667
595.82,12.8558,37.8315333333,53.1245333333,28.0056,11.7878,9.06726666667,39.6991333333,7.2788,13.97548,52.9520666667,14.4377666667
596.16,12.8327333333,37.8624333334,53.1936333333,28.0596,11.7545333333,9.06926666667,39.7695333333,7.27693333333,13.9705866667,53.0276666667,14.4492333333
596.50,12.7918,37.8376666667,53.1628333333,28.1032666667,11.7406333333,9.04386666667,39.7144666667,7.26226666667,13.9839066667,52.9912666667,14.4142666667
596.83,12.8080666667,37.8139666667,53.1913333333,28.1576666667,11.7184666667,9.0336,39.6868,7.2848,13.9676933334,52.9446666667,14.4070666667
597.17,12.8268666667,37.8536,53.2303333333,28.1554,11.7413666667,9.05506666667,39.7300666667,7.3272,14.0142533333,52.9206666667,14.4204666667
597.51,12.8318,37.8909666667,53.2543333333,28.201,11.7348666667,9.04333333333,39.7301333334,7.32493333333,14.0180933333,52.9331333333,14.4202
597.84,12.9218,37.9981,53.3063666667,28.3252,11.8080333333,9.10426666667,39.7866,7.38873333333,14.0944933333,53.0006666667,14.5136
598.18,12.9482666667,38.0773,53.4285,28.4450666667,11.8901,9.11186666667,39.855,7.3948,14.1528133333,53.0573333333,14.5746333333
598.52,13.0268,38.1851333333,53.5464,28.5590666667,11.9401666667,9.12586666667,39.9593333333,7.44786666667,14.21508,53.1238,14.6154333333
598.85,12.9572,38.1384666667,53.4531333333,28.5352,11.8535,9.058,39.9106666667,7.3918,14.1401466667,53.077,14.5306666667
599.19,12.993,38.1285333333,53.4969333333,28.5968,11.8542,9.0476,39.9078666667,7.41326666667,14.13084,53.0207333333,14.5486
599.53,12.9222666666,38.0967333333,53.4068666667,28.5362666667,11.7619666667,8.98386666667,39.8321333333,7.3546,14.04672,52.9323333333,14.4761666667
599.86,12.9302,37.9692666667,53.3183666666,28.5258,11.8063,8.9854,39.7093333333,7.36626666667,14.0570266666,52.7639333333,14.4754333333
600.20,13.0209333333,38.0779,53.4525666667,28.632,11.8841,9.1058,39.8278666667,7.4548,14.1316533333,52.9168,14.5705
600.53,13.0640666667,38.0551,53.4221333333,28.6416,11.9527333333,9.16586666667,39.8487333333,7.4776,14.1783866667,52.9064,14.6344
600.87,13.0659333333,38.0571,53.4938333333,28.7025333333,11.9239,9.19126666667,39.8717333333,7.45786666667,14.1515466667,52.9305333333,14.6473666667
601.21,12.9747333333,37.9116666667,53.4214,28.6487333333,11.8462333333,9.11473333333,39.7559333333,7.372,14.0703333333,52.8356,14.5817666667
601.54,12.9746666667,37.8569,53.3976333333,28.6786666667,11.8217666667,9.12873333333,39.7380666667,7.3984,14.0488266667,52.8415333334,14.6149
601.88,12.9342666667,37.8333333333,53.3541666667,28.6692666667,11.7581333333,9.1328,39.6606666667,7.3988,14.0176533333,52.7886666667,14.5802666667
602.21,12.8253333333,37.7762666667,53.2667333333,28.5982,11.6829333333,9.1052,39.5878666667,7.3256,13.9544933333,52.7282666667,14.5149666667
602.55,12.8172666667,37.7541,53.2775333333,28.6132,11.7064666667,9.0918,39.5336,7.30206666667,13.91892,52.6739333333,14.5279
602.88,12.7821333333,37.7957666667,53.3336,28.6442666667,11.7129333333,9.0726,39.5576,7.23493333333,13.9086666667,52.7561333333,14.5429333333
603.22,12.7885333333,37.8171,53.3555666667,28.7040666667,11.7463333333,9.09446666667,39.53,7.26733333333,13.9553333333,52.8058666667,14.5785333333
603.56,12.8351333333,37.8592333333,53.3602666667,28.7472666667,11.7637,9.13266666666,39.5357333333,7.28806666667,13.9946,52.7548,14.5911666667
603.89,12.8228,37.8390333333,53.3448666667,28.7858666667,11.7695,9.124,39.475,7.28353333333,13.9970266667,52.6918,14.5665
604.23,12.7934,37.89,53.3582333333,28.8619333333,11.7364333333,9.11133333333,39.4582666667,7.26113333333,13.9721866667,52.7329333333,14.5569666667
604.56,12.8282666667,37.8718333333,53.3158666667,28.8823333333,11.7597666667,9.1146,39.4314,7.3042,13.9953333333,52.7211333333,14.5702
604.90,12.8715333333,37.9972666667,53.4237,28.9453333333,11.8153333333,9.1586,39.5231333333,7.3568,14.0302133333,52.8188666667,14.6025
605.23,12.873,38.0157333333,53.4827,28.9848,11.8309,9.17493333333,39.5286666667,7.336,14.0378266667,52.795,14.5817333333
605.57,12.899,38.0518,53.5145333333,28.9978666667,11.8765333333,9.16886666667,39.5852,7.35973333333,14.0694,52.835,14.5932
605.90,12.9576666667,38.0620333333,53.5303333333,29.0632666667,11.9319333333,9.17773333333,39.5754666667,7.43526666667,14.11432,52.8264,14.6280666667
606.24,12.9270666667,38.1046666667,53.5493,29.0872,11.9023,9.15733333333,39.5603333333,7.42466666667,14.1240266667,52.8314666667,14.6140333333
606.58,12.9582,38.1346666667,53.5388333333,29.1280666667,11.8748333333,9.1494,39.5604666667,7.47806666667,14.1369066667,52.7906,14.6027333333
606.91,13.0546666667,38.1935333333,53.6032,29.2391333333,11.949,9.21813333333,39.6496,7.54246666667,14.1959466667,52.781,14.685
607.25,13.0376,38.2329666667,53.7141666667,29.3022,11.9210333333,9.19246666667,39.7035333333,7.51553333333,14.1655866667,52.894,14.7218333333
607.58,13.0594666667,38.2862333333,53.7703333333,29.3619333333,11.9213666667,9.18453333333,39.7839333334,7.50593333333,14.15192,52.9488666667,14.7593666667
607.92,13.075,38.2892666667,53.7444333333,29.3766,11.9607,9.1958,39.7704666667,7.50426666667,14.1576933333,52.9264666667,14.7862333334
608.25,13.0344,38.3031333333,53.6998666667,29.4083333333,11.9861,9.17846666667,39.7446666667,7.49106666667,14.1346666666,52.8907333333,14.7949
608.59,13.0276,38.2447666667,53.6395333333,29.4426666667,11.9993666667,9.2002,39.7149333333,7.50653333333,14.14588,52.8418666667,14.8512666667
608.92,12.9541333333,38.205,53.4981666667,29.3859333333,11.9811,9.131,39.6418,7.49286666667,14.11256,52.6997333333,14.8355333333
609.26,12.9268,38.1189333333,53.3382666667,29.377,11.9521333333,9.11973333333,39.5274666667,7.4724,14.06808,52.5723333333,14.8143333333
609.59,12.9012,38.0912333333,53.3176,29.3875333333,11.9366,9.11646666666,39.5223333333,7.44813333333,14.0176133333,52.5147333333,14.8343
609.93,12.9837333333,38.1448,53.3302333334,29.5356,12.0344,9.19693333333,39.6352,7.52633333333,14.0711333333,52.5724666667,14.9247333333
610.26,12.9577333334,38.1262333333,53.2821333333,29.5576666667,12.0637333333,9.19526666667,39.6398666667,7.51626666667,14.05672,52.5494666667,14.9229666667
610.60,12.857,38.0517666667,53.1410666667,29.4774,12.0059,9.12533333333,39.5698,7.43733333333,13.97572,52.436,14.8659333333
610.93,12.8398,38.0038666667,53.0278,29.4946666667,12.0393,9.1222,39.5602666667,7.4546,13.9522933333,52.3715333333,14.8514
611.27,12.8552666667,38.0021666666,53.0186333333,29.5722,12.0754333333,9.13346666667,39.5699333333,7.47753333333,13.9972,52.3554,14.8915666667
611.60,12.8595333333,37.9675666667,53.0899333333,29.6006,12.0727333333,9.1206,39.6024,7.50786666667,14.0042533333,52.3720666667,14.8837333333
611.93,12.8572,37.9302666667,53.0888666667,29.5806,12.0355,9.12026666667,39.5804666667,7.4692,13.9791066667,52.3525333333,14.8783666667
612.27,12.8548666666,37.9529666667,53.0765666667,29.6137333333,12.0334,9.12106666667,39.5742,7.49226666667,13.9880533333,52.3332,14.8641666667
612.60,12.9707333333,38.1169,53.3139,29.7834,12.1042666667,9.20966666667,39.7221333333,7.55713333333,14.0775066667,52.6121333333,14.9802333333
612.94,13.009,38.2174666667,53.4536666667,29.8750666667,12.1272666667,9.23893333333,39.8089333333,7.565,14.13108,52.7232666667,15.0281666667
613.27,13.091,38.3563666667,53.5610666667,29.9908666666,12.1771333333,9.27026666667,39.889,7.58866666667,14.19468,52.8099333333,15.0911
613.61,13.0949333333,38.3962666666,53.6574666667,29.9898666667,12.1640666667,9.29213333334,39.8854666667,7.59953333333,14.2152,52.819,15.0944666667
613.94,13.1708,38.4728333333,53.8415,30.1060666666,12.2350666667,9.38660000001,39.9641333333,7.68793333333,14.2937333333,52.9190666667,15.2150666667
614.28,13.2494,38.6060333333,54.0538333333,30.2733333333,12.3422,9.45033333333,40.0416666667,7.79986666667,14.3996,53.1225333333,15.3083
614.61,13.3602666667,38.7749666667,54.2510666667,30.4238,12.4234666667,9.55146666667,40.1407333333,7.89126666667,14.5450266667,53.2484,15.3944333333
614.94,13.2853333333,38.7025,54.2462,30.3800666667,12.3258666667,9.46560000001,40.0776,7.8344,14.4558133333,53.1694666667,15.3237333333
615.28,13.2718,38.7588333333,54.3278333333,30.4832666667,12.3394,9.48646666667,40.0799333333,7.82613333333,14.4731466667,53.1838,15.3830333333
615.61,13.3159333333,38.8748333333,54.4756333333,30.6466666667,12.4100666667,9.51673333333,40.2042666667,7.89253333333,14.5743733333,53.3116,15.4174333333
615.95,13.4192666667,38.9888333333,54.5881666667,30.7390666667,12.5063,9.5692,40.2662,7.9886,14.6682,53.4227333333,15.5164666667
616.28,13.4134,38.9655,54.5999,30.7713333333,12.4711666667,9.54786666667,40.2162,7.96846666667,14.6309733333,53.3790666666,15.4473666667
616.61,13.4506,39.0062333333,54.6744666667,30.8435333333,12.5084333333,9.59679999999,40.2226,8.0318,14.6627066666,53.3844666667,15.4936666667
616.95,13.3886,38.9725666667,54.6261333333,30.8860666667,12.4518333333,9.59686666667,40.1269333333,8.02853333333,14.6866933333,53.3808,15.4556333333
617.28,13.3754,39.0147,54.7152333333,30.9546666667,12.4345666667,9.56366666668,40.1402666667,7.98473333333,14.6840533333,53.4729333333,15.4578
617.62,13.396,39.0331,54.7022666667,31.0019333333,12.4134666667,9.55413333332,40.1204,7.9658,14.6944,53.5170666667,15.4359666667
617.95,13.3922666667,39.0714666667,54.7763,31.0631333333,12.3633,9.56286666667,40.1969333333,7.9162,14.67488,53.4936666667,15.4760333333
618.28,13.3724666667,39.0848666667,54.7495333333,31.1117333333,12.3432666667,9.55926666666,40.2326666667,7.90073333333,14.63804,53.5207333333,15.5244666667
618.62,13.451,39.1670333333,54.7696666667,31.1552666667,12.4182,9.65666666666,40.2195333333,7.97406666667,14.6919733333,53.6482666667,15.5882666667
618.95,13.5181333334,39.2672666667,54.8952333333,31.2756666667,12.4366333333,9.68873333333,40.3515333333,8.00846666667,14.7088,53.8286666667,15.5846666667
619.28,13.5682666667,39.2758,54.8877666667,31.2982,12.4225333333,9.70946666667,40.3795333333,8.04046666667,14.7050133333,53.8730666667,15.6580333333
619.62,13.5152666667,39.2271,54.8257666667,31.3328666667,12.3639333333,9.67006666666,40.3488666667,7.96213333333,14.6691333333,53.7704,15.6322
619.95,13.5449333333,39.2436,54.7642666667,31.3318,12.4038333333,9.66693333333,40.3557333333,8.00506666667,14.6896266667,53.7134,15.6822333333
620.28,13.6203333333,39.3097666667,54.8552666667,31.4215333333,12.4292333333,9.72200000001,40.4546,8.06766666667,14.7304666667,53.8056,15.7331333333
620.62,13.6557333333,39.3200333333,54.9442333333,31.4116666667,12.4220666667,9.72706666665,40.5424666667,8.07433333333,14.6611466667,53.8328,15.7669
