wavelength,Back_IncPulm,Belly_IncPulm,Breast_IncPulm,Crissum_IncPulm,Crown_IncPulm,DorTail_IncPulm,Patch10_IncPulm,Patch11_IncPulm,Rump_IncPulm,Throat_IncPulm,WingTip_IncPulm
754.42,19.6559333333,52.9544,24.5296,38.5468666667,19.2752666667,11.2716666667,32.9700666667,39.9382,19.9748666667,6.32846666667,17.7758
754.73,19.5641333333,52.9947333333,24.6039333334,38.6048,19.3091333333,11.37,33.1095333333,39.9007333333,19.9864666667,6.40573333333,17.7408
755.05,19.7412,53.5369333333,24.7638,39.0101333333,19.6265333333,11.5016666667,33.4084,40.2924666667,20.1047333333,6.4412,17.872
755.36,19.7646666667,53.6105333333,24.8977333333,39.0747333333,19.7406666667,11.6502666667,33.6105333334,40.3350666667,20.1516666667,6.44526666667,17.9160666667
755.67,19.7262666667,53.2553333333,24.7856,39.0686666667,19.6921333333,11.6900666667,33.5792,40.1599333333,20.04,6.4128,17.8230666667
755.99,19.9520666667,53.1594,24.9951333333,39.1742,19.97,11.7856666667,33.6551333334,40.2618666667,20.1399333333,6.76066666667,17.8884
756.30,19.6360666667,52.6959333333,24.7104666667,38.862,19.7648,11.3610666667,33.2066666667,39.8411333333,19.8271333333,6.37513333333,17.5129333333
756.62,19.7981333333,52.5359333333,24.8382,38.8749333333,19.8181333333,11.5646666667,33.2494,39.7842,19.9481333333,6.6286,17.6839333333
756.93,19.8000666666,52.4162,24.6803333333,38.715,19.6582,11.4987333333,33.2734666667,39.7041333333,19.8981333333,6.6306,17.6399333333
757.24,19.8006,52.3921333333,24.7023333333,38.5780666667,19.6988666667,11.5705333333,33.2715333333,39.6231333333,19.96,6.83026666667,17.7525333334
757.56,20.0699333333,52.7216666667,25.1473333333,39.1144,20.0480666667,11.9438666667,33.6991333333,39.988,20.2299333334,7.15046666667,18.167
757.87,20.0358,52.5176,25.2693333333,39.1605333333,20.0535333333,12.1206,33.7441333333,39.9166666667,20.2482,7.21446666667,18.3586
758.18,19.8603333333,52.6565333333,25.2055333333,39.1058,20.0,11.9819333333,33.6566666667,39.8601333333,20.1874666667,7.04793333334,18.2973333333
758.50,19.6771333333,52.5820666666,24.9986,38.8581333333,19.7608,11.8227333333,33.5146666667,39.5596666667,20.0698,6.94373333333,18.0906
758.81,19.5235333333,52.4140666667,24.7904666667,38.6379333333,19.5394,11.6299333333,33.2995333333,39.2098666667,19.9344666666,6.76,17.9015333333
759.13,19.6234,52.5426666667,24.792,38.5454,19.5028,11.6033333333,33.2916,39.2548,20.0594,6.78153333333,17.9329333333
759.44,19.566,52.6535333333,24.7958666667,38.5177333333,19.5602,11.6786,33.3293333333,39.1598,20.1348,6.7202,17.9548
759.75,19.407,52.6713333333,24.6485333333,38.2825333333,19.2902666666,11.5229333333,33.3472,39.0612666667,19.9645333333,6.5442,17.9187333333
760.07,19.1615333333,52.3335333333,24.2712666667,38.0652666666,19.1043333333,11.2844666667,33.103,38.7854666667,19.7048666667,6.34766666667,17.6892666667
760.38,19.2042,52.2893333333,24.3402,37.9315333333,19.1925333333,11.2434,33.1124666667,38.7525333333,19.6558666667,6.2894,17.6442
760.69,19.2990666667,52.6304666666,24.3972,38.1372666667,19.1209333333,11.186,33.3758666667,38.9061333333,19.5799333333,6.19033333333,17.6164
761.01,19.0938,52.4969333333,24.0611333333,37.7854,18.8577333333,11.0035333333,33.1879333333,38.65,19.3940666667,5.936,17.3058666667
761.32,19.0212,52.6258,23.8842666667,37.7014666667,18.7425333333,10.8698,33.2308,38.5153333333,19.2924666667,5.74453333333,17.111
761.63,19.1748,52.5802,23.9024666667,37.6459333333,18.8721333333,10.9896,33.3193333333,38.5009333333,19.2962,5.8644,17.2341333333
761.94,19.3929333333,52.4336,24.001,37.7497333333,19.1036,11.2463333333,33.5737333333,38.5033333333,19.3443333333,6.02426666667,17.3546
762.26,19.547,52.5316666667,24.1316,37.8616666667,19.2002666667,11.4176,33.7412666667,38.676,19.4663333333,6.21506666667,17.4890666667
762.57,19.591,52.6318666667,24.2184666667,38.0372,19.3934,11.5462,33.9244666667,38.7353333333,19.4757333333,6.40833333333,17.6388666667
762.88,19.6219333333,52.633,24.2492666667,38.0137333333,19.2692666667,11.4680666667,33.9823333333,38.687,19.3918,6.349,17.5811333333
763.20,19.8058,52.7940666667,24.4454666666,38.2825333333,19.5095333333,11.6647333333,34.1617333333,38.8278666667,19.5820666667,6.57773333333,17.7490666666
763.51,20.0515333333,53.1614,24.6890666666,38.4546,19.7515333333,11.8379333333,34.4610666667,39.0928666667,19.7897333333,6.68573333333,17.9078
763.82,20.0472,53.41,24.7096666667,38.6338,19.7967333333,11.9451333333,34.5726,39.2424666667,19.8261333333,6.64906666667,17.9546666667
764.14,19.9808666667,53.1291333333,24.5780666667,38.4778,19.7396666667,11.9192666667,34.4071333333,39.0209333333,19.7707333333,6.65626666667,17.8491333333
764.45,20.0695333333,53.267,24.6556,38.6406666667,19.8355333333,11.9243333333,34.575,39.1430666667,19.8159333333,6.7934,17.9512666667
764.76,20.1919333333,53.197,24.9003333333,38.6793333333,20.0324,12.0326666667,34.5688,39.3512666667,19.9537333333,7.04593333333,18.2180666667
765.07,20.3823333333,53.1237333333,25.0716,38.7219333333,20.0913333333,12.1766,34.6371333333,39.5535333333,20.1201333333,7.16726666667,18.3936666667
765.39,20.3883333334,53.1509333333,25.0766666667,38.7060666667,20.0419333333,12.0529333333,34.4596666667,39.6634666667,20.1456,7.18886666667,18.4149333333
765.70,20.3491333333,53.1252666667,25.1892,38.727,20.1834666667,11.9492666667,34.3947333333,39.7582666667,20.1551333333,7.26426666667,18.3971333333
766.01,20.464,53.1218,25.3823333333,38.7899333333,20.2190666667,12.0842,34.3708666667,39.9518666667,20.4268666667,7.32566666666,18.4466
766.32,20.6938666666,53.1714,25.5361333333,39.0857333333,20.5087333333,12.269,34.4133333334,40.1853333333,20.69,7.53793333333,18.7192666667
766.64,20.5720666667,53.0176,25.4834,38.8988,20.3732666667,12.107,34.3114666667,40.1763333333,20.6152666667,7.3846,18.585
766.95,20.3494,52.832,25.4841333333,38.8452,20.2997333333,12.0373333333,34.1560666667,40.2164,20.5421333333,7.39293333333,18.5176
767.26,20.2385333333,52.3684,25.4124,38.5887333333,20.1788,11.8892666667,33.8809333333,40.0574,20.3953333333,7.43073333333,18.3526666667
767.57,20.4756,52.457,25.7720666667,38.9620666667,20.3892,12.1406666667,34.0161333333,40.4006666667,20.6736666667,7.70000000001,18.6936
767.88,20.6642666667,52.4632,25.9064666667,39.0830666666,20.5870666667,12.3815333333,33.9673333333,40.5380666666,20.9029333333,7.80346666667,18.8
768.20,20.9029333333,52.7523333333,25.8242666667,39.3052,20.6608,12.4523333333,34.1950666667,40.6149333333,20.9829333333,7.67626666667,18.6226
768.51,20.8626,52.8248,25.7966,39.4864666667,20.6532,12.3658666667,34.196,40.5633333333,21.0695333333,7.66373333333,18.4916666667
768.82,21.0155333333,53.0067333333,25.9777333333,39.7014666667,20.8266666667,12.6980666667,34.4432,40.7040666667,21.3828,7.87353333333,18.8008666667
769.13,21.2407333333,53.1212666666,26.0516,39.9921333333,20.958,12.8830666667,34.7495333333,40.8478666667,21.5652,7.99113333334,19.0473333333
769.44,21.1723333333,52.9976666667,26.0937333333,39.7548666667,20.9753333333,12.8404,34.7936666667,40.7914,21.3989333334,8.03360000001,19.0995333333
769.76,20.9446666667,53.0413333333,25.9733333333,39.6344,20.6142,12.7382,34.9113333333,40.8653333333,21.1275333333,7.79413333333,18.8970666667
770.07,21.2664666667,53.4895333333,26.1423333334,39.933,20.8116666667,12.9986666667,35.194,41.1156,21.2274,7.78793333333,19.1074666667
770.38,21.4995333333,53.8028,26.146,40.1991333333,20.8052666667,12.9463333334,35.4558666667,41.2178,21.3400666667,7.66540000001,19.1834
770.69,21.4774,53.7698666667,25.9698666667,40.1880666667,20.8528,12.8882,35.6606666667,41.035,21.298,7.52826666666,19.2108
771.00,20.6788666667,53.4282,25.2497333333,39.5672666667,20.1215333333,12.1388,35.3134,40.5069333333,20.5127333333,6.7022,18.4200666667
771.32,20.2434666667,53.0388,24.9285333333,39.3054666667,19.7894666667,11.908,35.2066,40.1444,20.1805333333,6.52233333333,18.1776666667
771.63,19.9575333333,52.5491333333,24.9561333333,39.1372666667,19.7123333333,11.8287333333,34.9651333333,39.9636,20.1606,6.6062,18.0564
771.94,19.6982666667,52.3940666667,24.7020666667,38.9190666667,19.4610666667,11.6951333333,34.7713333333,39.7967333333,19.7998666667,6.21393333333,17.6752
772.25,19.2329333333,52.1012666667,24.3532666667,38.5226666667,19.0224666667,11.1929333333,34.4271333333,39.4216,19.1953333333,5.7268,17.0139333333
772.56,18.7118,51.5202666667,23.9186666667,37.9261333333,18.5083333333,10.7696,33.8836,38.8709333333,18.7309333334,5.10486666666,16.4282
772.87,18.2075333333,51.5868,23.438,37.9562666667,18.0183333334,10.1436666667,33.7186,38.5405333333,18.3643333333,4.49573333333,15.8732666667
773.18,18.0976666667,51.0233333333,23.0492,37.5126666667,17.9594666667,9.92600000001,33.0737333333,38.0712666667,18.3441333333,4.4522,15.6202
773.50,18.06,50.6646666667,22.9016666667,37.2886666667,18.1257333333,10.0050666667,32.9526,37.8072666666,18.5394,4.71686666666,15.5162
773.81,17.8693333333,50.4648666667,22.8055333333,36.8966,18.0346,10.0413333333,32.6353333333,37.7436,18.4780666667,4.7178,15.2556
774.12,17.9897333333,50.421,22.9722666667,37.0076666667,18.0428666667,10.0582,32.5044666666,37.8832,18.8583333334,4.8328,15.2638
774.43,18.9533333333,50.8933333333,23.7633333333,37.6566666667,19.0733333333,10.94,33.1333333333,38.4466666666,19.9633333333,5.71,16.08
774.74,19.3122,51.0619333333,24.0162666667,37.7722666667,19.2048666667,11.0015333333,33.2527333334,38.7754,20.1342,5.838,16.1784666667
775.05,19.5791333333,51.3078666667,23.9119333333,37.8761333333,19.162,10.9075333333,33.3162666667,38.8837333333,20.0982666667,5.82173333333,16.2138
775.36,19.8132666667,51.1280666667,23.9118,37.883,19.2604,11.0636,33.4284,38.8227333334,20.2714,6.04926666667,16.4816
775.67,19.9158,50.7883333333,24.0310666667,37.882,19.4923333333,11.3867333333,33.5450666667,38.783,20.3664,6.38086666665,16.8431333333
775.98,20.135,51.0818,24.243,38.0928666666,19.7265333333,11.7030666667,33.7922666666,39.0818666667,20.5704666667,6.69353333334,17.1714
776.30,20.3027333333,50.7232,24.1910666667,38.0927333333,19.7108,11.8365333333,33.6865333333,38.927,20.5887333333,6.61300000001,17.2890666667
776.61,20.2753333333,50.9786666667,24.3629333333,38.2568666667,19.7076,11.7602,34.0332666667,39.2322666667,20.7168666667,6.42539999999,17.3462
776.92,20.0474666667,50.8266,24.3096,38.1290666667,19.3707333333,11.6565333333,33.8301333333,39.051,20.5476666667,6.37753333333,17.1124
777.23,20.0882,50.5845333333,24.3586666667,38.2206666666,19.4204666667,11.7338,33.9772,38.8748666667,20.6371333333,6.43946666667,17.3664
777.54,20.0894666667,50.9176,24.4776,38.6769333333,19.4776666667,11.7662666666,34.3161333334,39.1820666667,20.4604666667,6.40206666667,17.5052
777.85,20.3123333333,51.0230666667,24.5862,38.8190666667,19.5744,12.0083333333,34.4489333333,39.3992666666,20.3948,6.71126666667,17.8612666667
778.16,20.1765333333,50.9956666667,24.4536666666,38.9160666667,19.6814666667,11.8994666667,34.4692,39.2726,20.3638,6.49006666667,17.9012
778.47,19.6604,50.5614666667,23.9985333333,38.6070666667,19.2827333333,11.6078,34.2411333333,38.5758666667,20.0415333333,6.29933333333,17.6748
778.78,19.7242,50.9041333333,24.035,38.9354666667,19.5392666667,11.651,34.5375333333,38.6316666667,20.1360666667,6.43626666666,17.8708666667
779.09,19.9502666667,51.2814,24.1676,38.9740666667,19.5988666667,11.4731333333,34.8527333333,38.7504666667,20.284,6.26553333334,17.9198666667
779.40,20.2508666667,51.681,24.3298666667,39.2903333333,19.8244,11.6594666667,35.2151333333,38.9427333333,20.5232666667,6.32626666667,18.0967333333
779.71,20.3755333333,52.0232,24.6598,39.206,20.3247333333,11.9906,35.3546666667,39.0433333333,20.7146666667,6.60160000001,18.2711333333
780.02,20.3052666667,51.9592666667,24.5582666667,39.1713333333,20.3817333333,12.0176,35.1364,38.7605333333,20.4833333333,6.49946666666,18.1533333333
780.33,20.4319333333,52.0191333333,24.64,39.2655333333,20.5057333333,12.1225333334,35.2934,39.0588,20.491,6.33066666667,18.3904666667
780.64,20.5876666667,52.4012,24.6266,39.4309333333,20.6214666667,12.1392,35.437,39.1354,20.4305333333,6.25866666667,18.282
780.95,20.4371333333,52.4893333333,24.3791333333,39.0502666667,20.6632,12.2028666667,35.4096666667,38.8582666667,20.4108666667,6.2258,18.1344666667
781.26,19.935,52.1232,23.9172,38.6368,20.2068666667,11.6601333333,35.0106,38.3036,20.0996,5.60200000001,17.4957333333
781.57,19.8374,52.3772,24.0341333333,38.3856666667,20.0619333333,11.5988,35.0174666667,38.1145333333,20.0231333333,5.5516,17.2667333333
781.88,19.5066,52.5054666667,24.1631333333,38.0657333333,19.8288,11.3194666667,34.7742,38.2606666667,19.6776666667,4.86773333333,16.8914666667
782.19,19.3502666667,52.4174,24.2414,37.8774,19.6812,11.1379333333,34.4914666667,38.43,19.6933333333,4.72973333333,16.7192
782.50,18.8352,52.6642,23.9241333333,37.9636666667,19.4382666667,10.7186666667,34.213,38.5583333333,19.6407333333,4.29566666666,16.2949333333
782.81,18.4971333334,52.7078666667,23.8413333333,37.8044666667,19.2485333333,10.4786,33.9042,38.5516666667,19.5800666667,4.01346666667,16.0706
783.12,18.2194666667,52.1898,23.4177333333,37.6498,18.8227333334,10.1559333333,33.4937333333,38.2109333334,19.4936,3.96206666667,15.772
783.43,18.8562666667,52.6132666667,24.0154,37.9882666667,19.3562,10.682,34.0024666667,38.6912,20.0043333333,4.6506,16.2305333333
783.74,19.2593333333,52.7501333333,24.6104666667,38.4673333333,19.6083333333,10.7748666667,34.2485333333,38.8250666667,20.3874,5.12986666667,16.5562
784.05,19.121,52.5053333333,24.6029333333,38.1018666667,19.4266666667,10.6539333333,33.9193333333,38.6454666667,20.3353333333,5.28246666667,16.4883333333
784.36,19.4459333333,52.2502666667,25.0839333333,38.1570666667,19.7354666667,11.1250666667,33.9252666667,38.8917333333,20.8438,5.91093333333,16.9520666667
784.67,19.3037333333,52.5223333333,24.9979333333,38.3058,19.5286,11.1548666667,33.9830666667,39.2356,20.8408,5.74946666667,17.0232666667
784.98,19.1322666667,52.3066666667,24.7165333333,38.2559333333,19.1107333333,10.8204666667,33.8102666667,39.2782666667,20.5713333333,5.33066666667,16.8385333333
785.29,19.7574,52.6604,25.3076666667,39.0799333333,19.7826,11.5356666667,34.4706666666,40.0042666667,21.5506666667,5.99786666668,17.5804
785.60,20.0884666666,52.7897333333,25.5921333333,39.2963333333,19.979,11.9088666667,34.627,40.0674,21.9426666667,6.07246666667,17.8045333333
785.91,20.7448666667,53.0394666667,25.9217333333,39.6772,20.2608,12.5635333333,35.1086666667,40.4178666667,22.0195333333,6.70806666666,18.4026666667
786.22,20.5423333333,52.6289333333,25.8246,39.6842,20.2105333333,12.5642,35.0049333333,40.1092666667,21.8134666667,6.82433333333,18.474
786.53,20.5937333333,52.8761333333,26.2495333334,39.8474666667,20.3368,12.8118666667,35.3992,40.4693333333,21.8531333333,6.72280000001,18.5840666667
786.84,20.8008,53.0533333333,26.6034666667,40.3588666667,20.5878666667,13.1123333333,35.7357333334,40.5721333333,21.937,6.84020000001,18.931
787.14,20.2226666667,53.087,26.1782,39.879,20.1485333333,12.9699333333,35.7248666667,40.3633333333,21.6374,6.38146666667,18.6088
787.45,20.5215333333,53.5162666667,26.6666666667,40.4046,20.5176666667,13.3372666667,36.4039333333,40.8795333333,21.9926666667,6.79113333333,19.0932
787.76,20.3626,53.4268666667,26.3196,40.4716,20.0935333333,12.7915333333,36.3080666667,40.4795333333,21.4426,6.16380000001,18.6902
788.07,20.5405333333,53.5365333333,26.5898666667,40.5559333333,20.3412,12.9845333333,36.4002666667,40.3948666667,21.5526,6.51333333333,18.8345333334
788.38,20.8627333333,53.4355333333,26.7575333333,40.4503333333,20.6243333333,13.2689333333,36.5304666667,40.4806666667,21.8538666666,6.8256,19.0352
788.69,21.0172,53.7048666667,26.7229333333,40.3265333334,20.7883333333,13.4008,36.6366666667,40.4728666667,21.8543333333,7.3274,19.129
789.00,20.2419333333,53.1443333333,25.9826,39.5842,20.1738,12.6794666666,36.0242,39.7204666667,21.0016,6.85186666666,18.4466
789.31,20.0416666667,52.7158,25.943,39.3710666667,20.1438666667,12.6326,35.7651333333,39.341,21.0757333333,6.69693333334,18.182
789.62,20.5296,52.8727333333,26.1639333333,39.4473333333,20.4374666667,13.0186,35.9816,39.7582,21.3970666667,6.93533333334,18.3804
789.92,21.0376666667,53.1968666667,26.2101333333,39.7777333333,20.7138666667,13.2554,36.1304,39.9258666667,21.6850666667,7.16993333332,18.6618
790.23,20.5153333333,52.4415333333,25.5568,39.0092,20.1466,12.7032,35.4974666667,39.3856666667,21.3397333333,6.91633333333,18.1768
790.54,20.9406,52.8772666667,25.5139333333,39.4543333333,20.4644,12.5595333333,35.5202666667,39.7069333333,21.4906666667,7.03726666667,18.4524
790.85,21.217,53.1006666667,25.4621333333,39.7881333333,20.8058,12.8348666667,35.6802,39.8960666667,21.6574,6.9158,18.5587333333
791.16,21.5956666667,53.1370666667,25.8102666667,39.7827333333,21.4745333333,13.5547333333,35.7854,40.2172,22.2306666667,7.523,19.102
791.47,21.8239333333,53.4574666667,26.2086,39.8758666667,21.9481333333,13.5475333333,36.1163333333,40.6636,22.4619333333,7.69013333335,19.3534
791.78,22.0285333333,53.5616,26.6151333333,40.2281333333,22.6054,13.9276,36.1326666667,40.6418,22.7906,8.16120000001,19.8234
792.08,21.5831333333,53.0958666667,26.3455333333,40.0572,22.2603333333,13.4652666667,35.8443333333,40.066,22.4406,7.51093333332,19.3624
792.39,22.1592,54.0184,26.9552,40.9872,22.8576,13.7932,36.6599333333,40.8158666667,23.0065333333,7.93780000001,19.8333333333
792.70,22.4106,54.2036666667,27.0402,41.1118666667,23.0622,13.9074666667,36.8056666667,41.0800666667,23.272,8.17966666667,20.123
793.01,22.2544666667,54.2259333333,26.7541333333,40.9986,23.0042666667,13.5634666667,36.7335333333,40.8006666666,23.0826,7.96413333333,19.991
793.32,22.3783333333,54.077,26.6436666666,40.9412,23.0211333334,13.4574,36.6896666666,40.6612,23.012,8.191,20.0598666666
793.62,22.7651333333,54.6602666667,26.9356,41.2710666667,23.0527333333,13.6348666667,37.0958666667,41.234,23.2012,8.16993333333,20.1250666667
793.93,22.8306666667,53.9719333333,27.2871333333,40.7879333333,23.0481333334,14.0761333334,37.0290666667,40.8152666667,23.2202666667,8.69106666666,20.0362666667
794.24,22.6056,53.4273333333,27.1456,40.1926,22.6014666667,13.6288666667,36.3958666667,40.4880666667,23.0983333333,8.62780000001,19.9061333333
794.55,22.5290666667,53.7041333333,27.1850666667,40.143,22.5335333333,13.4764,36.6130666667,40.6835333334,23.0340666667,8.4584,20.0044666667
794.86,22.5721333333,53.7392666667,26.8123333333,40.2074,22.431,13.6862,36.4880666667,40.4235333333,23.0884666667,8.55066666667,20.1808666667
795.16,22.383,53.7065333333,26.3462666667,40.1140666666,21.773,13.4825333333,36.3880666667,40.5266666666,22.9581333333,8.33006666667,19.8770666667
795.47,23.0566666667,54.1936,26.8266666667,40.6096,22.2956666667,14.3926,36.978,41.2666666667,23.5452,9.03159999999,20.7091333333
795.78,23.0845333334,53.8226,26.8667333333,40.3488666666,22.0974666667,14.5927333333,36.873,41.2379333333,23.4971333333,8.96833333334,20.77
796.09,22.8842,53.4470666667,26.5950666667,39.7469333333,21.7754,14.3158,36.3694666667,40.8602,23.1498666667,8.58519999999,20.4637333333
796.40,22.8984,53.1869333333,26.6625333333,39.77,21.5307333333,14.2828,36.2735333333,40.7861333333,23.1827333333,8.6198,20.2258
796.70,22.8852666667,53.5052,27.0603333333,39.9455333333,21.7546666667,14.665,36.6624,41.1933333333,23.4003333333,8.87353333333,20.423
797.01,22.5052666667,53.3874666667,26.7796,39.6738,21.7231333333,14.6048666667,36.3111333333,40.9828666667,23.279,8.57799999999,20.552
797.32,21.3785333333,52.759,25.6201333333,38.9194,20.9828,13.5119333333,35.3880666667,40.1446,22.3696666667,7.22813333333,19.5491333333
797.63,20.8043333333,52.2753333333,25.0193333333,38.4775333333,20.6709333333,13.0539333333,35.0839333333,39.5096666667,21.6472,6.70113333333,18.8042666667
797.93,20.6527333333,52.1322666667,24.8652,38.3767333333,20.4177333333,12.7414,34.8302666667,39.2080666667,21.3184,6.54479999999,18.1070666667
798.24,20.6168,51.7117333333,24.7147333333,38.167,20.1277333333,12.5974666667,34.5493333333,38.7706,20.868,5.94399999999,17.5280666667
798.55,20.9319333333,52.1224,24.9967333333,38.0822666667,20.5941333333,12.7482,34.8188666667,38.9916,20.8508,6.12200000001,17.5648
798.85,20.4768,51.7835333333,24.5576,37.6386666667,20.0412,11.9348666667,34.1266666667,38.5510666667,20.1741333333,5.39199999999,16.9187333333
799.16,20.5658666667,51.5758,24.4812,37.5431333333,20.0183333333,12.0174,34.0327333333,38.5230666667,20.23,5.41059999999,16.9817333333
799.47,21.1753333333,52.1858,25.4076666667,38.5646666667,20.6365333333,12.6828666667,34.9733333333,39.1823333333,20.8176666667,6.21140000001,17.793
799.78,20.9969333333,52.5632666667,25.4618,38.5872666667,20.7984666666,12.7190666667,35.2799333334,39.1636666667,20.7133333333,6.35946666666,17.9353333333
800.08,20.5406666667,52.1794666666,24.9866666667,38.0498,20.1785333333,11.9285333333,34.7863333333,38.5952666667,20.2704666667,5.64339999999,17.3256
800.39,20.4366,52.0530666666,24.7092666666,37.8955333333,19.9363333334,11.4153333333,34.7363333333,38.3026666667,20.1030666667,5.68546666666,16.8556
800.70,21.8461333333,52.7178,25.8999333333,38.9938666667,21.1331333333,12.6154,35.751,39.3456,21.3675333333,7.25286666667,18.0757333333
801.00,22.3964666667,53.1558,26.3808,39.4478,21.5088,13.3135333334,36.0601333333,39.9654,22.0166666667,7.71213333332,18.6784666667
801.31,22.6737333333,53.1392,26.5672666667,39.6167333333,21.6928,13.5474,36.1414,40.0348,22.33,7.99600000001,19.268
801.62,22.7294666667,53.2534,26.8314,39.8203333333,21.7266666667,13.6628,36.2824,40.2246,22.8743333333,8.39833333333,19.5709333333
801.92,22.402,52.8989333333,26.7266666667,39.9701333333,21.5131333333,13.6080666667,36.0747333333,40.02,22.9063333333,8.24973333334,19.6604666667
802.23,22.8400666667,53.1103333333,27.4199333333,40.3322,22.4436666667,14.4980666667,36.7584666667,40.4112666666,23.5441333333,9.18466666667,20.3121333333
802.54,23.0407333333,53.6434,27.872,40.7352,23.0957333334,14.9238666666,37.0241333333,40.6152,23.821,9.5124,20.6800666667
802.84,22.3736666667,53.1969333333,27.1615333333,40.0202,22.6818666667,14.4495333333,36.3284,39.9394,23.2171333333,8.71213333333,20.0353333333
803.15,22.6463333333,53.3998,27.4584,40.3678666667,23.0037333333,14.3345333333,36.4088,40.1686666667,23.2899333333,8.58726666667,20.2144
803.46,22.976,53.4098,27.5703333333,40.4287333333,23.1138,14.4768,36.3706,40.2092,23.5324666667,8.74939999999,20.5002666667
803.76,23.2152,54.0216,27.9456666667,40.9913333333,23.4360666666,14.8125333333,36.6974,40.6933333334,23.816,8.73133333333,20.7808
804.07,22.7186666667,54.2656,27.4478666667,40.8334666667,22.9324,14.5000666667,36.6092666667,40.8386,23.4062666666,8.09386666667,20.599
804.38,22.3332,54.1802666667,27.0355333333,40.473,22.5305333333,13.9412666667,36.1392,40.3898,22.9566,7.76826666667,20.5196666667
804.68,22.1574666667,54.8816666667,27.0445333333,40.8243333333,22.1994,13.8268,36.3148666667,40.6772,22.8712666667,7.69033333334,20.6246666667
804.99,21.3354666667,54.4462,26.3964,40.2438,21.5792,13.3016,35.9512666667,40.3444666667,21.9502,6.93700000001,20.0159333333
805.30,20.4981333333,53.4180666667,25.5855333333,39.3799333333,20.8956666667,12.5012,35.2306,39.4384,21.1712,6.17399999999,19.2050666667
805.60,19.6046,53.0571333333,24.847,38.7922,19.8753333333,11.4216666667,34.6060666667,38.8899333334,20.4332666666,4.98233333334,18.5378666667
805.91,18.7322666667,51.9835333333,23.601,37.8304666667,18.7869333333,10.1912,33.7322,38.0273333333,19.4698666667,3.90159999999,17.6176
806.21,18.853,52.2749333333,23.3526666667,38.1934666667,18.6477333333,9.89193333333,33.616,38.1435333333,19.4623333333,3.77939999999,17.2291333333
806.52,17.7013333333,51.4198666667,22.1534,37.0712,17.4337333333,8.97626666666,32.5468,37.0544,18.4658666667,2.6332,16.212
806.83,17.0583333333,51.3496666667,21.606,37.0582,17.1822666667,8.71226666667,32.4204,36.7484666667,17.8867333333,2.20353333334,15.4466
807.13,16.7432,50.6838,21.1972,36.3972,16.8340666667,8.47086666667,31.8808666667,36.0964666667,17.3163333333,1.73053333333,15.0412
807.44,16.8333333333,50.7299333333,21.1438,36.5,16.9080666667,8.42526666666,31.8965333334,35.8448666667,17.2931333333,1.58053333333,14.7989333334
807.74,16.5211333333,50.8342,21.1516666667,36.8061333333,16.6874666667,7.99046666667,32.1995333333,35.8563333333,16.9664,0.79553333333,14.1466666667
808.05,16.6877333333,50.3162,20.9996666666,36.6817333333,16.8985333334,7.82293333333,32.0144666667,35.5254,16.6936,0.469733333334,13.8030666667
808.35,17.3576666667,50.5510666667,21.3455333333,37.0228,17.3637333333,7.98773333333,32.2922666667,35.927,17.1202,0.8704,14.2466
808.66,18.3751333333,51.7642666667,21.9969333333,38.3441333333,18.1270666666,8.7194,33.1286666667,36.7441333333,17.8108666667,1.50073333333,14.9458
808.97,19.4656666667,52.3142666667,22.5348666667,38.8568666667,19.1053333333,9.58686666667,33.7807333333,37.2414,18.7262666667,2.34853333333,15.6882
809.27,20.0192,53.9847333333,23.7228,40.0382666667,19.9744,10.5364666667,34.9872,38.2568,19.7572666667,2.963,16.3281333333
809.58,19.4648666667,53.6492,23.7524,39.3552,20.0644666667,10.4513333333,35.0548,38.4527333333,19.7098666667,2.99159999999,16.4282
809.88,19.9737333333,54.224,24.4269333333,39.7641333333,20.7399333333,11.0936,35.8218666667,39.2272666667,20.4518,3.80486666667,16.791
810.19,21.0251333333,54.3780666667,25.5304666666,40.2809333333,21.6390666667,11.7792666667,36.3761333333,39.9738,21.0968666667,4.92986666666,18.0410666667
810.49,20.9551333333,54.9254666667,25.8175333333,40.3582,21.8574,11.4824666667,36.5971333333,40.219,21.3267333333,5.32000000001,18.4874666666
810.80,20.6594,54.395,25.7304,39.6637333333,21.4573333333,11.4013333333,36.1753333333,39.3669333333,20.8374666666,5.43346666668,18.3912
811.10,22.0072,55.3867333333,26.6665333333,40.4014666667,22.435,12.9385333333,37.1239333333,40.4278,22.0467333333,6.81160000001,19.5788666667
811.41,21.9359333334,55.4146,26.6138666667,40.2248,22.4052,13.168,37.4230666667,40.694,22.557,6.73933333335,19.5705333333
811.71,21.2012666667,55.0884666667,26.1927333333,39.8866,22.2088666667,12.6994,37.1038,40.1534666667,22.1954666667,6.13946666668,18.8588666667
812.02,21.5994666667,55.7458666667,27.2648,40.1679333333,22.8831333333,13.3064666667,37.7352,40.719,22.8694666667,6.65986666665,19.3346
812.32,21.2518,55.0401333333,27.1218666667,40.1539333333,22.5569333333,13.2195333333,37.2624,40.3412666667,22.6238,6.76706666667,18.9558
812.63,21.6946666667,54.1280666667,26.8768666667,39.7899333333,22.7718,13.3924,36.9261333333,40.0789333333,22.2398,7.48113333334,18.9754
812.93,22.2944,54.3298,27.0534,40.4326,23.1923333333,14.002,37.1222,40.1836,22.7205333334,8.17453333335,19.4886
