wavelength,Back_NemPilm,Belly_NemPilm,Breast_NemPilm,Crissum_NemPilm,Crown_NemPilm,DorTail_NemPilm,Patch10_NemPilm,Rump_NemPilm,Throat_NemPilm,WingTip_NemPilm
519.33,20.0395333333,49.4900666667,47.1765333333,43.9738,6.44006666667,15.0983333333,18.4248,21.0782,45.9462,9.08966666666
519.68,20.0314,49.5194,47.1825333333,44.0006,6.43826666667,15.0956666667,18.3964666666,21.0594,45.9847333333,9.07980000001
520.02,20.0464666667,49.5842666667,47.2450666667,44.068,6.44993333333,15.1140666667,18.3984,21.0578,46.0507333333,9.10186666666
520.37,20.0767333333,49.6508666667,47.2848666667,44.1580666667,6.48733333333,15.1540666667,18.4005333333,21.0584,46.1262666667,9.13946666668
520.72,20.0294,49.6734,47.3128666667,44.1744,6.43,15.0866666667,18.327,20.9984666667,46.1385333334,9.08686666665
521.06,20.0284666667,49.7513333333,47.3724666667,44.2312,6.44313333333,15.0886666667,18.3012,20.9946666667,46.194,9.10313333333
521.41,20.0190666667,49.7738666667,47.3877333333,44.2479333333,6.43913333333,15.0758,18.2598666667,20.9784,46.2158,9.10019999999
521.75,19.9899333333,49.7258,47.3307333333,44.2334666667,6.4458,15.0668666667,18.2296666666,20.9449333333,46.2244,9.11493333332
522.10,19.9511333333,49.7328,47.2984,44.2357333333,6.4476,15.0391333333,18.1648,20.9041333333,46.2249333333,9.0906
522.45,19.9222,49.7402,47.2668,44.2284,6.43213333333,15.01,18.1135333333,20.8677333333,46.2404,9.0778
522.79,19.8530666667,49.6732666667,47.2045333333,44.166,6.4128,14.9660666667,18.0484,20.8206666667,46.202,9.05466666667
523.14,19.8156,49.6611333333,47.1766666667,44.1415333333,6.41793333333,14.9431333333,18.0046666667,20.7906,46.2022,9.03173333333
523.48,19.7745333333,49.6612666667,47.1752666666,44.1198666667,6.40846666667,14.9198666667,17.9715333333,20.7705333333,46.1749333333,9.02420000001
523.83,19.7374,49.6508666667,47.1261333333,44.066,6.4026,14.8754,17.9160666667,20.7510666667,46.1457333333,9.01319999999
524.17,19.7315333333,49.6922,47.142,44.0846666667,6.41206666667,14.8812,17.9178,20.7712666667,46.1583333333,9.04326666668
524.52,19.734,49.6763333333,47.1453333333,44.0745333333,6.45266666667,14.9165333333,17.9317333333,20.7958,46.1806,9.07639999999
524.87,19.6643333333,49.6088,47.0676666667,43.9951333333,6.4112,14.8728666667,17.8720666667,20.7202,46.1088,9.04013333333
525.21,19.6438,49.5894666667,47.0241333333,43.96,6.4096,14.8660666667,17.854,20.6819333333,46.0812666667,9.0478
525.56,19.5815333333,49.5662666667,46.9819333333,43.8942,6.36033333333,14.8165333333,17.7808666667,20.6308,46.0503333333,8.99840000001
525.90,19.5830666667,49.6224666667,46.9964,43.8814666667,6.35653333333,14.8285333333,17.7776,20.6291333333,46.0958666667,9.0076
526.25,19.5668,49.6308,46.9904666667,43.8548666667,6.3602,14.831,17.7748,20.6112,46.0834,9.02406666667
526.59,19.5377333333,49.6094,46.9765333333,43.8358,6.3454,14.8122666667,17.7484666667,20.5746,46.0872,9.00653333334
526.94,19.501,49.5812666667,46.9505333333,43.783,6.3296,14.7917333334,17.7059333333,20.5376666667,46.0518666666,9.00006666667
527.28,19.4725333333,49.5583333333,46.8918,43.7482666667,6.3234,14.7868666667,17.6843333333,20.5176666667,46.0324,8.99906666665
527.63,19.4501333333,49.5454666667,46.8762,43.7265333333,6.30786666667,14.7808,17.6646,20.5068,46.0218666667,8.99346666667
527.97,19.4077333333,49.5098,46.8323333333,43.6679333333,6.2836,14.7497333333,17.6148666667,20.4518666667,45.9808,8.9546
528.32,19.3915333333,49.5392666667,46.8181333333,43.6706666667,6.2712,14.741,17.5878,20.4302666667,45.9922666667,8.94899999999
528.66,19.3898666667,49.5548666667,46.8226666667,43.6665333333,6.28153333333,14.7477333333,17.5855333333,20.4368666667,46.0079333334,8.96326666667
529.01,19.3756666667,49.5615333333,46.8187333333,43.6688666667,6.28426666667,14.7392666666,17.5704666667,20.4302,46.015,8.96846666668
529.35,19.377,49.5909333333,46.8219333333,43.6998,6.3002,14.7544666667,17.5724666667,20.4302666667,46.0344,8.991
529.70,19.3656,49.6004666667,46.8369333333,43.7207333333,6.315,14.7526,17.5618,20.4291333334,46.0406666667,9.01173333333
530.04,19.3436,49.5907333333,46.8226,43.7213333333,6.30673333333,14.7404666667,17.5188,20.3986666667,46.0408666667,9.00606666667
530.39,19.3460666667,49.6438,46.851,43.7489333333,6.3386,14.7689333333,17.5260666667,20.4094666667,46.0708666667,9.04253333333
530.73,19.3631333333,49.7027333333,46.8900666667,43.8382,6.36793333333,14.7933333333,17.5320666667,20.4252,46.1457333333,9.06433333334
531.08,19.3495333333,49.7474,46.9277333333,43.8759333333,6.3654,14.7918666667,17.5026,20.4124,46.1929333333,9.0608
531.42,19.3194666667,49.7871333333,46.9504666667,43.9198666667,6.37493333333,14.7942666667,17.487,20.393,46.2222,9.07166666666
531.77,19.3305333333,49.8431333333,46.9865333333,43.9766666667,6.39373333333,14.811,17.4873333333,20.4096666667,46.2671333333,9.11133333333
532.11,19.3295333333,49.8636,47.024,44.0134666667,6.41986666667,14.8111333333,17.4756666667,20.4156666666,46.2807333333,9.1344
532.46,19.3018666667,49.8626,47.0268,44.0288,6.40533333333,14.7853333333,17.4378,20.3956,46.2918,9.1288
532.80,19.2860666667,49.9198666667,47.0722,44.0712,6.40173333333,14.7764666667,17.4073333333,20.4068666667,46.3411333334,9.12053333334
533.15,19.2795333334,49.9651333333,47.1260666667,44.1154666667,6.39933333333,14.7707333333,17.3814666667,20.4106,46.3904666667,9.11793333333
533.49,19.2192,49.9358666667,47.0901333333,44.0988666667,6.3684,14.7446,17.335,20.3579333333,46.3704666667,9.08573333334
533.84,19.2174,49.9725333333,47.1050666667,44.1243333333,6.39686666667,14.7553333333,17.3234,20.3701333333,46.4025333333,9.10666666667
534.18,19.2112666667,50.0037333333,47.123,44.1662666667,6.40013333333,14.7421333334,17.2998,20.3705333333,46.4412,9.10499999999
534.52,19.1925333333,50.0096666667,47.1348666667,44.1501333333,6.3946,14.7289333333,17.2624,20.3620666667,46.4306666667,9.10706666665
534.87,19.2004666667,50.0576,47.1746666666,44.2205333333,6.4144,14.7332666667,17.2574,20.3563333333,46.4775333333,9.11946666667
535.21,19.2523333333,50.1317333333,47.2520666667,44.2934,6.45153333334,14.7552,17.2786666667,20.3878,46.56,9.15673333333
535.56,19.2393333333,50.1752,47.2843333333,44.3508666667,6.45946666667,14.7522,17.2534,20.3809333333,46.6107333333,9.15559999999
535.90,19.2408,50.2394666667,47.3279333333,44.4123333333,6.45413333333,14.7515333333,17.2337333333,20.3713333333,46.6726666667,9.14593333333
536.25,19.2469333333,50.3428666667,47.3968,44.5033333333,6.4432,14.7562666667,17.2174666667,20.3686,46.7661333333,9.1394
536.59,19.2486666667,50.3484666667,47.4145333333,44.5590666667,6.46006666667,14.7727333333,17.2127333333,20.3602,46.8039333333,9.16733333334
536.93,19.2355333333,50.3424,47.3917333333,44.5442666667,6.48626666667,14.7779333333,17.1946,20.3385333334,46.7918,9.18426666667
537.28,19.2728666667,50.4131333333,47.4496,44.6268666667,6.51713333333,14.7927333333,17.1935333333,20.3591333333,46.8537333334,9.22553333332
537.62,19.2802666667,50.4655333333,47.5302,44.7228,6.53026666667,14.7962666667,17.1994,20.3638666667,46.9343333333,9.24773333332
537.97,19.2238666667,50.4786,47.5426,44.7451333333,6.48673333333,14.7564666667,17.1346666666,20.3126,46.9291333333,9.22380000001
538.31,19.1558666667,50.4638,47.4858,44.7232,6.43686666667,14.7090666667,17.0695333333,20.2399333333,46.9173333333,9.19739999999
538.65,19.1126,50.464,47.4376,44.6684,6.41726666667,14.6576,16.9956666667,20.2090666666,46.8816666667,9.18820000001
539.00,19.0319333333,50.3772666667,47.3366666667,44.6081333333,6.37733333333,14.6194,16.9058,20.1328,46.8281333333,9.15246666667
539.34,18.9804666667,50.3448,47.3017333333,44.5458,6.37353333333,14.5864666667,16.8689333333,20.088,46.8103333333,9.14313333334
539.69,18.9009333333,50.2433333333,47.1976666667,44.4198,6.35053333333,14.5565333333,16.8092,20.0117333334,46.7048,9.13613333334
540.03,18.9024,50.1928666667,47.1399333333,44.375,6.39233333333,14.5816,16.8085333333,20.0008,46.6723333334,9.18793333333
540.37,18.9014,50.2143333333,47.1337333334,44.3607333333,6.38826666667,14.5824,16.8092,19.9813333333,46.6768666667,9.20006666667
540.72,18.8742,50.2182,47.1102666667,44.3416666666,6.3818,14.566,16.7941333333,19.9754,46.6636666667,9.1974
541.06,18.8529333333,50.2098,47.0987333333,44.3321333333,6.3764,14.5604666667,16.7821333333,19.9609333333,46.663,9.19533333333
541.40,18.8265333333,50.2095333333,47.0578,44.3133333333,6.36673333333,14.5544666667,16.7548,19.9423333333,46.6621333333,9.19426666667
541.75,18.8149333333,50.1883333333,47.0102666667,44.2652,6.3694,14.5466,16.7333333333,19.9268,46.6481333333,9.20939999999
542.09,18.8518666667,50.278,47.097,44.3349333333,6.4214,14.5779333333,16.7632,19.9684666667,46.7278666667,9.25093333333
542.43,18.8576666667,50.3098,47.1439333333,44.3902,6.44293333333,14.6044666666,16.7780666667,19.9786,46.7817333333,9.28473333333
542.78,18.8407333333,50.3497333333,47.1818666667,44.4204666667,6.4338,14.5833333333,16.7435333333,19.9557333333,46.8172,9.27853333332
543.12,18.8823333333,50.3900666667,47.2376666667,44.499,6.46126666667,14.6226666667,16.7568,19.9793333333,46.865,9.31306666666
543.46,18.862,50.4476,47.2806,44.5681333333,6.429,14.5906,16.7235333333,19.9636,46.9398,9.28260000001
543.81,18.8572,50.5611333333,47.377,44.6715333333,6.43646666667,14.6034,16.7329333333,19.9749333333,47.0326666667,9.2804
544.15,18.819,50.605,47.4010666667,44.7288666666,6.431,14.5846,16.7010666667,19.9496,47.0545333333,9.25886666667
544.49,18.8088666666,50.6737333333,47.4706,44.8296,6.40893333333,14.5696,16.6696666667,19.9225333334,47.1344666667,9.2426
544.84,18.7886,50.7198,47.4922,44.8730666667,6.39633333333,14.5551333333,16.6368666667,19.8929333333,47.1702666667,9.2386
545.18,18.8162666667,50.7884,47.5718666667,44.9471333333,6.42246666667,14.5728666667,16.6594666667,19.9217333333,47.2383333333,9.27073333335
545.52,18.8462666667,50.9024666667,47.6884,45.0760666667,6.44173333333,14.6112666666,16.6822666667,19.9458666667,47.3492666667,9.28513333333
545.87,18.862,50.9452,47.7378,45.1432666667,6.45606666667,14.6268,16.6854,19.9458666667,47.4173333334,9.32093333334
546.21,18.8759333333,50.9804666667,47.7687333333,45.1731333333,6.4778,14.6513333333,16.6886,19.9578666667,47.4656,9.34506666665
546.55,18.9098,51.0560666667,47.8252,45.2644666667,6.51746666667,14.6909333333,16.7253333333,19.9990666667,47.5455333333,9.39253333333
546.90,18.8326666666,51.0448,47.8062666667,45.2616666667,6.4844,14.6492666667,16.663,19.9477333333,47.5373333333,9.37253333333
547.24,18.8630666667,51.0978666667,47.8725333333,45.3660666667,6.51973333333,14.6793333333,16.6868666667,19.9642666667,47.6157333333,9.43193333334
547.58,18.884,51.1168666667,47.9186,45.4432666667,6.5742,14.7105333333,16.6973333334,19.9989333333,47.6598,9.4764
547.92,18.9234,51.195,48.0493333333,45.5201333333,6.62046666667,14.7522,16.7128666667,20.0312,47.7733333333,9.52693333333
548.27,18.96,51.2151333333,48.0963333333,45.5912,6.6682,14.7986,16.7448,20.0611333333,47.8038,9.59139999999
548.61,18.961,51.2828,48.1736666667,45.6542666666,6.67966666667,14.8007333333,16.7411333333,20.0748,47.8644,9.60219999999
548.95,18.9119333333,51.2980666667,48.1886666667,45.6698666667,6.6728,14.7848,16.7012,20.0338,47.8698,9.5744
549.29,18.8791333333,51.2504,48.1673333333,45.6836666667,6.66986666667,14.7310666667,16.6629333333,19.9847333333,47.8664666667,9.56793333335
549.64,18.783,51.1946,48.0904666667,45.6691333333,6.60426666667,14.6518666667,16.5840666667,19.8982,47.8134666667,9.48160000001
549.98,18.7924666667,51.2560666667,48.1642,45.7940666667,6.61166666667,14.6457333333,16.5712,19.8738666667,47.8826,9.48280000001
550.32,18.7273333333,51.2338666667,48.1627333334,45.7892666667,6.55233333333,14.6164,16.5197333333,19.8113333333,47.8624,9.44826666668
550.66,18.7685333333,51.3311333334,48.2262666667,45.873,6.58493333333,14.6237333333,16.5342666667,19.8319333333,47.9216666667,9.49993333333
551.01,18.8038666667,51.4434,48.2838,45.9507333333,6.62,14.6747333333,16.5556,19.87,47.9958666667,9.52633333333
551.35,18.7523333333,51.4869333333,48.3117333333,45.9560666667,6.522,14.5742,16.4833333333,19.8032,48.0054,9.45440000001
551.69,18.7392666667,51.4982666667,48.2706,45.9750666667,6.50646666667,14.5518666667,16.4666666667,19.7796666667,48.0148,9.45293333334
552.03,18.7040666667,51.4924666667,48.2566,45.9485333333,6.50046666667,14.5299333333,16.4448666667,19.7513333333,48.0328,9.45593333332
552.38,18.707,51.4803333333,48.2473333333,45.9859333333,6.5276,14.5144,16.4228,19.7412,48.0523333333,9.46866666666
552.72,18.636,51.4276666667,48.2032666667,45.9602,6.43213333333,14.4354,16.3162,19.6423333333,48.0160666667,9.40993333335
553.06,18.5862666667,51.4265333333,48.2003333333,45.9291333333,6.40266666667,14.4201333333,16.2719333334,19.6064666667,48.0116666667,9.40566666667
553.40,18.6065333333,51.4882,48.2729333333,46.0196,6.41613333333,14.4409333333,16.2829333334,19.6334666667,48.0491333333,9.44726666667
553.74,18.5278666667,51.4232666667,48.2187333333,45.9346666667,6.388,14.3769333333,16.2383333333,19.5806666667,47.9881333333,9.43700000001
554.09,18.5982666667,51.5412,48.2852,46.0093333333,6.50313333333,14.4250666667,16.3202666667,19.6610666667,48.0822,9.54453333333
554.43,18.5379333333,51.5320666667,48.2658666667,46.0348666667,6.4746,14.4037333333,16.2949333333,19.6374666667,48.1231333333,9.5298
554.77,18.4810666667,51.5168666667,48.2809333333,46.0117333333,6.45326666667,14.3722,16.2509333333,19.613,48.132,9.51346666667
555.11,18.4514666667,51.4984,48.2350666667,45.9918666667,6.46246666667,14.3860666667,16.2132,19.5715333333,48.1463333333,9.54973333334
555.45,18.4133333333,51.4594666667,48.2365333333,45.9657333333,6.4504,14.3640666667,16.1484666666,19.5498666667,48.1361333333,9.54946666666
555.80,18.4352,51.5407333333,48.3063333333,46.0418666667,6.5048,14.3987333334,16.1704666667,19.5479333334,48.2161333333,9.58439999999
556.14,18.4678,51.5972,48.3448666667,46.0886666667,6.52673333333,14.4384,16.2061333333,19.5693333333,48.2828666667,9.65073333334
556.48,18.509,51.6758,48.3848,46.1490666667,6.60073333333,14.4708,16.2793333333,19.6139333333,48.3292666667,9.70453333333
556.82,18.5774666667,51.7646666667,48.4172666667,46.235,6.69333333334,14.522,16.3273333333,19.6730666667,48.3828666667,9.77880000001
557.16,18.4932,51.6965333333,48.3377333334,46.1454666667,6.63,14.4494,16.2206666667,19.5755333334,48.3529333333,9.7048
557.50,18.4913333333,51.7656666667,48.3806,46.2296666667,6.62246666667,14.4706,16.1879333333,19.5777333333,48.4042,9.70133333332
557.85,18.3760666667,51.732,48.3262,46.2169333333,6.49966666667,14.3676666667,16.0562666667,19.4666,48.3609333333,9.57853333334
558.19,18.4038666667,51.7805333333,48.3422666667,46.2270666667,6.53573333333,14.3991333333,16.0626,19.4763333333,48.3700666666,9.6164
558.53,18.3914,51.8573333333,48.3527333333,46.2677333333,6.492,14.3767333333,16.0294666667,19.4192666667,48.3779333334,9.59713333334
558.87,18.3009333333,51.8610666667,48.3520666667,46.2474,6.42433333333,14.2988,15.9602666667,19.3419333333,48.3459333333,9.51413333333
559.21,18.2639333333,51.9079333333,48.3229333333,46.2530666667,6.405,14.2860666667,15.9453333333,19.2867333333,48.3682666667,9.49333333334
559.55,18.1482666667,51.762,48.1153333334,46.0980666667,6.28066666667,14.1848666667,15.7897333334,19.1929333333,48.2156666667,9.38806666668
559.89,18.1001333333,51.7756666667,48.1166666667,46.0892666667,6.24426666667,14.1360666667,15.7265333333,19.1526,48.2096,9.34513333335
560.23,18.0913333333,51.7829333333,48.1140666667,46.0730666667,6.27253333333,14.1631333333,15.6990666667,19.1502,48.2185333333,9.36066666667
560.58,17.9866666667,51.6572666667,47.9784666667,45.9866,6.18313333333,14.065,15.595,19.0482666667,48.1172,9.28286666666
560.92,18.0275333333,51.737,48.0363333333,46.0362666667,6.23326666667,14.1074,15.6078666667,19.0904666667,48.1837333333,9.35966666666
561.26,17.9959333333,51.6914,47.9492666667,45.9525333333,6.2284,14.0628,15.5984,19.047,48.125,9.33846666667
561.60,17.9882,51.7014666667,47.9271333333,45.9354,6.23946666667,14.0781333333,15.5999333333,19.037,48.1282666667,9.366
561.94,17.8966666667,51.6396666667,47.8502666667,45.8640666667,6.14006666667,13.9687333333,15.4998666667,18.9198666667,48.0921333333,9.2578
562.28,17.8302,51.5393333333,47.7729333333,45.7857333333,6.1266,13.9176666667,15.4128,18.8588,48.0216666667,9.23093333334
562.62,17.8554666667,51.4973333334,47.6824,45.7402,6.16593333333,13.9435333333,15.4138666667,18.8628,48.0043333334,9.28680000001
562.96,17.8326,51.4592,47.6174666667,45.7034,6.15853333333,13.9047333333,15.3525333333,18.8437333333,47.9261333333,9.27466666666
563.30,17.9154666667,51.5500666667,47.6997333333,45.7936666667,6.2722,13.9826,15.4362666667,18.8845333333,47.982,9.38933333334
563.64,17.8683333333,51.4830666667,47.6332,45.7424,6.249,13.959,15.4064666667,18.8188666667,47.8975333333,9.35960000001
563.99,17.8703333333,51.4153333334,47.5580666667,45.6816666667,6.30993333333,13.9915333333,15.4197333333,18.8116666667,47.886,9.42753333334
564.33,17.8952666667,51.4685333333,47.5971333333,45.6878,6.3694,14.066,15.4564666667,18.8227333333,47.9078666667,9.49006666667
564.67,17.8303333333,51.4221333333,47.5018666667,45.6319333333,6.36126666667,14.0206666667,15.4344666667,18.7473333333,47.8253333333,9.4586
565.01,17.8214666667,51.4183333333,47.5218666667,45.6138666667,6.3844,14.0375333333,15.4168,18.7504666666,47.8666666667,9.50179999999
565.35,17.8338,51.4048,47.5384666667,45.6076,6.42293333333,14.0643333333,15.3955333333,18.7112,47.8258,9.52086666666
565.69,17.8826666667,51.4109333333,47.5507333333,45.6012666667,6.50746666667,14.1206666667,15.4247333333,18.7462,47.8371333333,9.59146666667
566.03,17.9137333333,51.4466666667,47.5781333333,45.6230666667,6.5482,14.1566,15.4542,18.7466666667,47.8892666666,9.63666666666
566.37,17.9149333333,51.4751333333,47.5972666667,45.6487333333,6.57993333333,14.1830666667,15.4466,18.7664666667,47.9054,9.65133333333
566.71,17.8822666667,51.5056,47.6042,45.6746666667,6.56806666667,14.1782666667,15.4310666666,18.7452,47.971,9.63486666667
567.05,17.8261333333,51.4965333333,47.624,45.6835333333,6.53873333333,14.1594666667,15.4065333333,18.7186,48.0114666667,9.6054
567.39,17.8249333334,51.5338,47.6179333333,45.7056,6.57766666667,14.1826,15.4174666667,18.7402666667,48.0398,9.63366666667
567.73,17.7809333333,51.5876,47.6510666667,45.7423333333,6.483,14.1076666667,15.3374666667,18.6675333333,48.0560666667,9.55373333333
568.07,17.7632666667,51.6595333333,47.6788666667,45.8198,6.45413333333,14.0647333333,15.2918,18.6453333333,48.1272666667,9.524
568.41,17.7852666667,51.7023333333,47.7108,45.8688,6.45773333333,14.0829333333,15.2945333333,18.6659333333,48.1626666667,9.55099999999
568.75,17.7122,51.6706,47.6226666667,45.8510666667,6.3966,14.017,15.2282666667,18.5755333333,48.0959333333,9.48766666667
569.09,17.7025333333,51.6412666667,47.5584666667,45.8336666667,6.4186,14.0126666667,15.2335333333,18.5918,48.1142666667,9.51146666666
569.43,17.6814,51.6604,47.5966666667,45.8696,6.4058,14.0112,15.223,18.5924666667,48.1676,9.50813333333
569.77,17.6822666667,51.6722666667,47.5568666666,45.8824666667,6.44593333333,14.0396,15.2474,18.623,48.1632666667,9.53293333334
570.11,17.6766,51.6700666667,47.5341333333,45.8721333333,6.42726666667,14.03,15.2185333333,18.5927333333,48.1624666667,9.51606666665
570.45,17.7343333333,51.7084,47.5722666667,45.8894,6.49026666667,14.0752,15.2584666667,18.6156666667,48.1811333333,9.59266666667
570.79,17.6862,51.6685333333,47.4896,45.8005333333,6.4562,14.0021333333,15.1975333333,18.5366666667,48.1034666667,9.55879999999
571.13,17.6218,51.6433333333,47.4308666667,45.7396666667,6.4022,13.9460666667,15.0912666667,18.4522666667,48.0565333333,9.52446666666
571.47,17.6450666667,51.6516,47.425,45.7484666667,6.46353333334,13.979,15.1309333333,18.4827333333,48.059,9.57760000001
571.81,17.6280666667,51.5812666666,47.3842,45.6935333333,6.4624,13.9792666667,15.0983333333,18.4646666667,48.0109333333,9.5844
572.15,17.6375333333,51.6116,47.3890666667,45.7112666667,6.5126,14.026,15.11,18.4903333334,48.0283333333,9.63073333333
572.49,17.6822,51.6348666667,47.398,45.7462666666,6.56266666667,14.0646,15.1315333333,18.5019333333,48.0437333333,9.6804
572.83,17.7006,51.7264,47.468,45.8024666667,6.57886666667,14.0758,15.1221333333,18.5194666667,48.1130666667,9.69413333333
573.17,17.7263333334,51.7819333333,47.4706,45.8489333333,6.58826666667,14.0991333333,15.1190666667,18.5206,48.1375333333,9.71046666668
573.51,17.692,51.81,47.5001333333,45.8719333333,6.54186666667,14.0470666667,15.0653333333,18.4674,48.1454666667,9.68673333335
573.85,17.7237333333,51.8743333333,47.5883333333,45.9299333333,6.61246666667,14.0811333334,15.1122,18.4996666667,48.1934666667,9.75773333334
574.19,17.7002,51.8332666667,47.5154,45.9028666667,6.63226666667,14.0932,15.1162,18.475,48.143,9.76813333335
574.53,17.7514666666,51.9289333333,47.6079333333,46.0195333333,6.66846666667,14.1526666667,15.1454,18.5319333333,48.2415333333,9.8282
574.87,17.8154666667,51.9734,47.6745333333,46.1089333333,6.74093333333,14.2259333333,15.2094666667,18.5928666667,48.3156,9.90079999999
575.21,17.8090666667,51.9770666667,47.6775333333,46.1307333333,6.76473333333,14.2320666667,15.1731333333,18.5890666667,48.3233333333,9.9224
575.55,17.8046666667,52.0240666667,47.7249333333,46.161,6.825,14.2605333333,15.2047333333,18.5887333333,48.3745333333,9.95999999999
575.89,17.8828,52.0558,47.7943333333,46.2014,6.89766666667,14.3302666667,15.2548666667,18.6306,48.4430666666,10.0273333333
576.22,17.9272,52.1794666667,47.9042,46.3041333333,6.96926666667,14.3975333333,15.3052,18.7001333333,48.5744666667,10.0976
576.56,17.924,52.1613333333,47.8852666667,46.3423333333,6.9716,14.3976666667,15.2809333333,18.6834666667,48.5664666667,10.1032
576.90,17.8641333333,52.0897333333,47.7902666667,46.2522666667,6.96146666667,14.3570666667,15.2427333333,18.6338666667,48.4874,10.0856666667
577.24,17.9158,52.0984666667,47.8196666667,46.2786,7.0442,14.4084,15.2936,18.7095333333,48.5283333333,10.1430666667
577.58,17.8688,52.1116666667,47.7448,46.2864,6.9906,14.3726,15.2001333333,18.6434,48.5082666667,10.1006
577.92,17.8734,52.1889333333,47.8437333333,46.3961333333,6.9702,14.3646666667,15.1744666667,18.6204666667,48.6064,10.094
578.26,17.8222,52.1942,47.8224,46.4144666667,6.962,14.3382,15.1046666667,18.5812,48.5907333333,10.0629333333
578.60,17.8138,52.2019333333,47.8230666667,46.4214666667,6.97926666667,14.3168,15.0912666667,18.5506,48.6052666667,10.0510666667
578.94,17.7871333333,52.2213333333,47.8286666667,46.4656,6.92153333333,14.2692,15.0577333333,18.5118666667,48.6273333333,10.0008666667
579.28,17.8309333333,52.2838666667,47.8889333333,46.5674,6.92606666667,14.2899333333,15.0729333333,18.5343333333,48.6733333333,10.0146666667
579.61,17.7385333333,52.2150666667,47.8312,46.5386666667,6.87266666667,14.1935333333,15.0102666667,18.4643333333,48.6492666667,9.93873333332
579.95,17.7514666667,52.2122,47.8643333333,46.5804,6.86026666667,14.1846,14.9954666667,18.462,48.6464,9.92
580.29,17.6602666667,52.2372666667,47.8824666667,46.5705333333,6.75366666667,14.0976,14.9196,18.3589333333,48.6308666667,9.83293333335
580.63,17.7074666667,52.3403333333,48.0004666667,46.7296,6.8192,14.159,14.9392666667,18.4025333333,48.7392,9.89053333332
580.97,17.6474,52.3489333333,47.9671333333,46.7677333333,6.741,14.078,14.8407333333,18.3042666667,48.7776666667,9.8154
581.31,17.7248,52.3376,48.0066,46.8218,6.8556,14.1401333334,14.9629333334,18.3769333334,48.8155333333,9.92906666667
581.65,17.642,52.2410666666,47.8853333333,46.7180666667,6.8252,14.0693333333,14.8737333333,18.3433333333,48.6984666667,9.91966666667
581.98,17.6388,52.1322666667,47.7742,46.636,6.83753333333,14.0603333333,14.8822666667,18.3266666667,48.6394666667,9.94033333333
582.32,17.6445333333,52.1292,47.7474,46.6552,6.86533333333,14.0892666667,14.9124,18.3793333333,48.6290666666,10.0051333333
582.66,17.7190666667,52.1709333333,47.7893333333,46.728,6.99706666667,14.2078,14.9932,18.4576,48.6548666667,10.126
583.00,17.7152,52.1989333333,47.7759333333,46.7538666667,7.02,14.2431333333,14.9932666667,18.4842,48.6932666667,10.1710666667
583.34,17.7808,52.3209333333,47.8355333333,46.8628,7.07813333333,14.2966,15.0544666667,18.5388,48.7428666667,10.2397333333
583.68,17.7756,52.2906,47.8166666667,46.8635333333,7.1226,14.3314,15.0642,18.5443333334,48.7416,10.2798666667
584.01,17.8877333333,52.3160666667,47.8606,46.9211333333,7.30913333333,14.4714,15.1896666667,18.6734666667,48.8152,10.4506666667
584.35,17.8756,52.3458,47.8865333333,46.9456,7.3114,14.4299333333,15.1882,18.6563333333,48.8082666667,10.4437333333
584.69,17.9714666667,52.3584666667,47.9095333333,47.0095333333,7.4578,14.5903333333,15.3206,18.7686,48.7885333333,10.5996
585.03,17.7856666666,52.2055333333,47.7755333333,46.8972,7.30073333333,14.4551333333,15.1402666667,18.5894666667,48.6246666667,10.4243333333
585.37,17.8368,52.1830666667,47.8017333333,46.9412,7.37926666667,14.5369333333,15.2076666667,18.6329333333,48.6532666666,10.4711333333
585.70,17.895,52.3168,47.9208,47.0456666667,7.41566666667,14.5869333333,15.2655333333,18.6696666667,48.7652,10.4949333333
586.04,17.9331333333,52.3610666667,48.0283333333,47.0869333333,7.44406666667,14.6488666667,15.2823333333,18.7066,48.8819333333,10.4964666667
586.38,17.9463333333,52.3477333333,48.0476,47.0772666667,7.408,14.6408666667,15.271,18.6708666667,48.903,10.5098
586.72,17.9408666667,52.3452666667,48.0400666667,47.0486,7.40553333333,14.5877333333,15.2474,18.6579333333,48.9059333333,10.4748666667
587.06,17.8426,52.2302666667,47.9314,46.9186666667,7.34433333333,14.5382,15.1425333333,18.5806666667,48.8263333333,10.4184
587.39,17.7774666667,52.1969333333,47.8422666667,46.8558666667,7.29773333333,14.4518,15.0679333333,18.5034,48.7902666667,10.3578666666
587.73,17.7601333333,52.2749333333,47.8494666667,46.873,7.26966666667,14.4294666667,15.0593333333,18.5105333333,48.8448666667,10.3604666667
588.07,17.7382,52.1716,47.7706666667,46.7812666667,7.29693333333,14.4648,15.0634666667,18.5028666666,48.7800666667,10.4020666667
588.41,17.6812666667,52.069,47.6843333333,46.6531333333,7.281,14.4022666667,15.0242666667,18.4292,48.7294,10.3635333333
588.74,17.7535333333,52.1086,47.722,46.6718666667,7.34606666667,14.4881333333,15.0862,18.5224,48.7874666667,10.4418
589.08,17.6854666667,52.1543333333,47.7040666667,46.6711333333,7.27253333334,14.4312666667,15.0279333333,18.4663333333,48.7766666667,10.3701333333
589.42,17.7341333333,52.1854666667,47.7468,46.7295333334,7.3488,14.4726666667,15.0662666667,18.5231333333,48.8198,10.4686
