wavelength,Back_MelNigf,Belly_MelNigf,Breast_MelNigf,Crissum_MelNigf,Crown_MelNigf,DorTail_MelNigf,Patch10_MelNigf,Rump_MelNigf,Throat_MelNigf,WingTip_MelNigf
724.03,15.7910666667,17.2987333333,13.2824666667,21.3741333333,10.6823333333,13.9690666667,43.8672666667,20.1736666667,13.1199333333,19.7245333333
724.35,15.8448666667,17.3818,13.3489333333,21.4458,10.781,14.0739333333,43.9828,20.1822666667,13.1326666667,19.7780666667
724.67,15.8958,17.399,13.3769333333,21.3776,10.761,14.1491333333,43.815,20.1335333333,13.1156666667,19.701
724.98,15.9766666667,17.4624333333,13.5058666667,21.3868666667,10.7882666667,14.249,43.9882,20.2117333333,13.1579333333,19.7168
725.30,15.9544666667,17.4686,13.5685333333,21.3912,10.8568666667,14.3281333333,43.9064666667,20.1752666667,13.2165333333,19.7732
725.62,15.9025333333,17.4084666667,13.4415333333,21.2825333333,10.789,14.2152,44.0031333333,20.1678,13.0962666667,19.6685333333
725.94,16.0104666667,17.5376,13.4838666667,21.3966666667,10.7142,14.3128,44.2132666667,20.2224666667,13.1287333333,19.7348666667
726.26,16.1916,17.6526666667,13.5513333333,21.4908,10.792,14.4482,44.3118666667,20.3456,13.2716666667,19.9163333333
726.58,16.0728666667,17.6689,13.4870666667,21.4330666667,10.764,14.4316666667,44.3002666667,20.3048,13.2543333333,19.8531333333
726.90,16.1628,17.7947,13.7058666667,21.5086,10.9642,14.6326,44.3959333333,20.4102,13.4749333333,20.0431333333
727.21,16.0097333333,17.5691,13.4808666667,21.3018666666,10.8647333333,14.3952666667,44.3764,20.2641333333,13.2622666667,19.9155333333
727.53,15.7741333333,17.4604333333,13.2480666667,21.1623333333,10.6552666667,14.2318,44.2272666667,20.0666666667,13.1280666667,19.7734666667
727.85,15.6366666667,17.3439333333,13.0435333333,21.0306666667,10.4967333333,14.0544,44.0868,19.9058666667,12.9959333333,19.7129333333
728.17,15.7271333333,17.485,13.0063333333,21.173,10.6442,14.0801333333,44.4580666667,20.0092666667,13.1016666667,19.8729333333
728.49,15.6938666667,17.3232,12.8317333333,21.0464666667,10.6130666667,13.9188,44.2602,19.8568666667,13.0169333333,19.7570666667
728.80,15.6162,17.1466666667,12.6208,20.9103333333,10.5265333333,13.7708666667,44.186,19.7709333333,12.9036666667,19.6031333333
729.12,15.5882,17.2026333333,12.6556666667,20.9740666666,10.5992,13.8829333334,44.152,19.8276666667,12.9508,19.7126666667
729.44,15.3633333333,17.0002666667,12.4498666667,20.7514,10.5427333333,13.7518,43.8372666667,19.645,12.8423333333,19.5039333333
729.76,15.0453333334,16.6789666667,12.1958,20.5293333333,10.3118,13.4678666667,43.6322,19.3711333333,12.5569333333,19.2301333333
730.08,15.0155333333,16.6001333333,12.1336666667,20.4075333333,10.218,13.3900666667,43.4945333333,19.3498666667,12.5181333333,19.1498666667
730.39,15.0311333333,16.5987,12.1373333333,20.4350666667,10.2176,13.4310666667,43.5199333333,19.3596666667,12.5005333333,19.0592666667
730.71,15.1316666667,16.6729333333,12.2712666667,20.5399333333,10.2751333333,13.5222,43.4411333333,19.4562666667,12.6057333333,19.1333333333
731.03,15.1512,16.5301333333,12.1861333333,20.4690666667,10.1401333333,13.4430666667,43.4519333333,19.3728,12.5672666667,19.1154666667
731.35,15.1829333333,16.5473333333,12.2049333333,20.5335333334,10.1397333333,13.4367333333,43.6442,19.4856,12.6224,19.1524
731.67,15.1101333333,16.4308666667,12.1836,20.4779333333,9.98853333333,13.4098666667,43.4734666667,19.3065333333,12.5378666667,19.0782666667
731.98,15.2464666667,16.6348666667,12.3360666667,20.6623333333,10.1504,13.5945333333,43.6175333333,19.4840666667,12.6342,19.3006
732.30,15.1646666667,16.6129333333,12.3755333333,20.61,10.1220666667,13.5339333333,43.5844666667,19.4514,12.6173333333,19.2429333333
732.62,15.327,16.579,12.5004,20.6461333334,10.2673333333,13.5471333333,43.5252,19.4766,12.6859333333,19.2117333333
732.94,15.4266,16.6395333333,12.6015333333,20.7046666667,10.2739333333,13.6182,43.7458666667,19.5478666667,12.7051333333,19.3096
733.25,15.7404666667,16.9714,12.8698,20.9580666667,10.6059333333,13.9362,43.8156666667,19.7825333333,12.9805333333,19.5924666667
733.57,15.9933333333,17.1508,13.1555333333,21.2278666667,10.8986,14.2122,44.0514,19.9631333333,13.2096,19.8894
733.89,15.8927333333,16.9676666667,12.9514666667,21.1389333333,10.786,13.9806,43.8954666667,19.8178666667,13.0172666667,19.7654
734.21,15.857,16.8393,12.8414,21.1180666667,10.7122666667,13.9416666667,43.9690666666,19.7822,12.9525333333,19.6917333333
734.52,15.968,16.9744,12.9628666667,21.246,10.8957333333,14.0368,44.05,19.9090666667,13.0229333333,19.8097333333
734.84,16.0305333333,17.0356,13.0509333333,21.2538,10.9029333333,14.075,44.0207333333,19.9101333333,13.0380666667,19.7831333333
735.16,16.0681333333,17.0949333333,13.0927333333,21.2563333333,10.9318,14.1376666667,43.9173333333,19.8984666666,13.0695333333,19.8129333333
735.48,15.9167333333,16.9943666667,12.9513333333,21.1312,10.8347333333,13.9265333333,43.8558666667,19.7383333333,12.9261333333,19.7117333333
735.79,15.8620666667,16.9790333333,12.8789333333,21.1382666667,10.6946,13.9312666667,43.8164666666,19.6754,12.8382,19.7419333333
736.11,15.797,17.0777666667,12.9674,21.1972666667,10.6462,13.9885333333,43.9136666667,19.706,12.8663333333,19.9081333333
736.43,15.7743333333,17.0587,12.9952666667,21.1656,10.5960666667,14.0097333333,43.7856666667,19.7222,12.8747333333,19.9337333333
736.74,15.6793333334,16.9805,12.9821333333,21.117,10.4730666667,13.9546666666,43.7628,19.7576666667,12.8625333333,19.9193333334
737.06,15.7182,17.0228333333,12.8892666667,21.2081333333,10.3726666667,13.8794666667,43.9664666667,19.7773333333,12.8532,19.9450666667
737.38,15.9704,17.2441666667,13.0926666667,21.3625333333,10.6143333333,14.1202,44.1523333333,19.9056,13.0469333334,20.1746666667
737.69,15.9403333333,17.2666333333,13.0348666667,21.2721333333,10.6306,14.0652666667,44.1255333333,19.8696,13.0003333333,20.2089333333
738.01,15.9306,17.3238333333,13.1348,21.1968666667,10.6405333333,14.1890666667,44.096,19.95,13.0720666667,20.1924666667
738.33,16.1682666667,17.4272,13.2975333333,21.3714,10.9041333333,14.4192,44.1626666667,20.1373333334,13.2896666667,20.2996
738.64,16.2187333333,17.3634333333,13.3846,21.3595333333,10.994,14.4034,44.1001333333,20.1990666667,13.3504,20.3328666667
738.96,16.2395333333,17.3282666667,13.4767333334,21.4244,10.9426666667,14.4335333333,44.1764,20.1636,13.4533333333,20.3255333333
739.28,16.2378,17.2713,13.3865333333,21.3405333333,10.8960666667,14.3644,44.0511333333,20.0874666667,13.3864,20.2765333333
739.59,16.3265333333,17.2719333333,13.3554,21.3052666667,10.8833333333,14.3505333333,44.1631333333,20.2,13.4183333333,20.2488
739.91,16.411,17.4511,13.5351333333,21.4308,11.0194666667,14.4195333333,44.3210666667,20.2286666667,13.5493333333,20.413
740.23,16.4163333333,17.5008,13.5514,21.5196666667,10.9674666667,14.4074,44.5302,20.2664666667,13.5788,20.3828666667
740.54,16.2712,17.4446666667,13.4356666667,21.3787333333,10.9070666667,14.3923333333,44.2566,20.19,13.5184,20.1818666667
740.86,16.0791333333,17.3299333333,13.2344666667,21.2195333333,10.6946,14.2050666667,44.2192,20.0806,13.391,20.0510666667
741.18,16.2224666667,17.4128,13.4318666667,21.3769333333,10.8105333333,14.3974,44.5086666666,20.2308,13.5256666667,20.1672666667
741.49,16.3061333333,17.3250666667,13.4250666667,21.4372,10.7710666667,14.3463333333,44.549,20.2494666667,13.5164,20.1442
741.81,16.1536666667,17.3362666667,13.3765333333,21.4949333333,10.6497333333,14.3490666667,44.7392,20.2786,13.4458,20.204
742.12,16.0164,17.2685,13.2484,21.3768,10.4842666667,14.1304,44.7348666667,20.1908,13.1584,20.0123333333
742.44,15.9510666667,17.1732333333,13.1278666667,21.2651333333,10.4244,14.0909333333,44.635,20.2751333333,13.0259333333,19.9161333333
742.76,16.3472,17.5345333333,13.5867333333,21.7504,10.7775333333,14.4556666667,45.0918666667,20.5919333333,13.4492,20.351
743.07,16.3352,17.5750333333,13.5787333333,21.8316,10.8204,14.553,45.0494666667,20.4542,13.4321333333,20.3828666667
743.39,16.4072,17.5344333333,13.515,22.006,10.9474,14.6756,45.2076666667,20.5914666667,13.4556,20.3522666667
743.70,16.4581333333,17.5131,13.4972666667,21.9720666666,10.9627333333,14.7968666666,45.0782,20.4897333333,13.4003333333,20.3465333333
744.02,16.4799333333,17.6095,13.701,22.0845333333,11.0066666667,14.7838,45.0642,20.5872,13.3857333333,20.4784666666
744.34,16.6128,17.8269333333,13.9282,22.3075333333,11.1566,14.9910666667,45.2059333333,20.8108,13.591,20.6632
744.65,16.3848,17.799,13.8876666667,22.1504,10.9924666667,14.7713333333,44.9275333333,20.6343333333,13.5258,20.5428
744.97,16.2158,17.6655666667,13.7418,22.1193333333,10.8767333333,14.634,44.921,20.5222666667,13.4181333333,20.4585333333
745.28,16.0283333333,17.4550666667,13.544,21.8410666667,10.7216,14.365,44.5862,20.2646666667,13.2368,20.2241333334
745.60,16.1944666667,17.7267666667,13.7918666667,22.0835333333,11.0042,14.7225333333,44.9389333333,20.592,13.5443333333,20.5766
745.91,16.4699333333,18.1298,14.2282666667,22.3051333333,11.3599333333,15.1040666667,45.0907333333,20.8815333333,13.9082,20.868
746.23,16.2147333333,17.9590333333,14.0078666667,22.0065333333,11.2171333333,14.9216666667,44.8684,20.7652,13.6494,20.6070666666
746.55,16.191,17.9187,14.0196,21.9142,11.2616,14.8571333333,44.8102666667,20.832,13.6408666667,20.6937333333
746.86,16.345,18.0844333333,14.2082,21.9644,11.3403333333,15.0411333333,44.8573333333,21.0512,13.8617333333,20.9688
747.18,16.3167333333,18.0155333333,14.2671333333,21.9864666667,11.368,15.0129333333,44.9871333333,21.1561333333,13.8664,20.9490666667
747.49,16.487,18.0232,14.364,22.1267333333,11.5566,15.1601333333,45.3860666667,21.3364,13.9928,21.1942
747.81,16.5557333333,18.1171666667,14.458,22.1476,11.6083333333,15.2553333333,45.5345333333,21.4535333333,14.0065333333,21.2087333333
748.12,16.5826666667,17.9525,14.2001333333,22.0637333333,11.4910666667,15.2024,45.42,21.3860666667,13.803,21.136
748.44,16.6380666667,18.0131333334,14.2728666667,22.1154666667,11.5514,15.2276666667,45.5022,21.418,13.8173333333,21.2769333333
748.75,16.5392666666,17.913,14.2060666667,22.0839333333,11.39,15.077,45.5144,21.3976,13.7020666667,21.2548666667
749.07,16.4684666667,17.8821666667,14.0335333333,21.9621333333,11.1622666667,14.9464666667,45.3175333333,21.2108,13.4871333333,21.0551333333
749.38,16.6048,17.8510666667,14.0442666667,22.146,11.1263333333,14.9226,45.5032666667,21.1976,13.4606,21.0949333333
749.70,16.7727333334,17.9012666667,14.1392,22.3064,11.2336,15.0923333333,45.7938,21.3763333334,13.6204666667,21.2670666667
750.01,16.7858666667,17.8180333333,14.0639333333,22.3049333333,11.1380666667,15.0518666667,45.9534666667,21.3419333333,13.5967333333,21.1322
750.33,16.7641333333,17.7645333333,14.0202666667,22.2461333333,11.0468666667,14.7438666667,45.9719333333,21.1154,13.3621333333,20.9494
750.64,16.8138,17.7855,13.9469333334,22.2377333333,11.0859333333,14.669,46.0549333333,21.0607333333,13.2617333333,21.0548666667
750.96,16.6510666667,17.5733333333,13.6561333333,21.8968666667,10.8354,14.4179333334,45.5471333333,20.6304,12.9467333333,20.6728666667
751.27,16.486,17.2501,13.4144666667,21.7674666667,10.7177333333,14.2315333333,45.1578666667,20.3148,12.7556666667,20.5177333333
751.59,16.4158666667,17.3317333333,13.4224,21.9286,10.6767333333,14.2839333333,45.2008666667,20.2672666667,12.7292,20.4609333333
751.90,16.6908666667,17.7086,13.6420666667,22.2137333333,10.9194666667,14.6461333334,45.5498666667,20.5301333333,13.0400666667,20.6816
752.22,16.9591333333,17.9515,13.9164666667,22.4152666667,11.1845333333,14.9823333333,45.5488666667,20.7879333333,13.4222666667,20.8765333333
752.53,17.147,17.9069333333,14.1048666667,22.5926666667,11.3385333333,15.0963333333,45.6943333333,20.9470666667,13.6090666667,20.9336
752.85,16.763,17.5703333334,13.6500666667,22.2208666667,10.959,14.7596,45.3726,20.6587333333,13.2109333333,20.6624666667
753.16,16.7674,17.619,13.7243333333,22.2880666667,10.9679333333,14.6245333333,45.2034,20.6832,13.1862,20.6078
753.47,16.8044666667,17.7891333333,13.8029333333,22.3592,11.0166666667,14.7185333333,45.1669333333,20.8208,13.2809333333,20.7237333333
753.79,16.9763333333,17.9180666667,13.9296,22.4527333333,11.137,14.9994,45.1576666667,21.0235333333,13.5701333333,20.9708666667
754.10,17.0388,17.9486666667,13.9437333334,22.3758666667,11.2479333334,15.0388,45.0291333333,21.0465333333,13.717,20.8875333333
754.42,17.0610666667,17.9024666667,13.9974666667,22.4228666667,11.2902666666,15.098,45.1377333333,21.1452,13.7715333333,20.9387333333
754.73,17.2504666667,18.1268,14.3223333333,22.5827333333,11.522,15.2880666667,45.4402666667,21.4483333333,13.9632666667,21.1950666667
755.05,17.4209333333,18.2342,14.5656666666,22.7034,11.74,15.4392,45.4401333333,21.7135333333,14.1083333333,21.5399333333
755.36,17.4057333333,18.1904666667,14.6056666667,22.7307333333,11.7561333333,15.4328666667,45.3982,21.5909333333,14.0931333333,21.603
755.67,17.4618666667,18.2558,14.5554666667,22.8302,11.821,15.4736,45.5745333333,21.5842,14.0653333333,21.7661333333
755.99,17.1766666667,18.0084,14.2278,22.5946,11.6008666667,15.2357333333,45.4644,21.437,13.8675333333,21.7140666667
756.30,17.3374666667,18.1382,14.4615333333,22.8191333333,11.8333333333,15.3678666667,45.7642,21.6137333334,14.122,21.9877333333
756.62,17.4727333333,18.2644333334,14.4958,22.7847333333,11.8479333333,15.6133333333,46.0824,21.6569333333,14.2586666667,22.1494666667
756.93,17.2739333334,18.0284666666,14.3666,22.6604666667,11.7346,15.6264666667,45.8498666667,21.4803333334,14.1501333333,22.0214666667
757.24,17.0598,17.9571333333,14.2780666666,22.5906666667,11.6692666667,15.6556,45.6873333333,21.3856666667,14.0444666667,21.9444666667
757.56,17.1192666667,18.0896,14.4754666667,22.7724666667,11.5456,15.7869333333,45.876,21.6264,14.0831333333,22.1308666667
757.87,17.2300666667,18.3261,14.6323333333,23.0486666666,11.6718,16.0008,46.2035333333,21.8808,14.4765333333,22.3889333333
758.18,17.2798666667,18.3307666667,14.5780666666,23.0264,11.6211333333,16.0228,46.1586,21.9509333333,14.5596666667,22.3467333333
758.50,17.2174666667,18.3362333333,14.4308666667,22.9232,11.5341333333,15.9688666667,46.2178,21.8582666667,14.539,22.1908
758.81,17.1754666666,18.3491666667,14.4340666667,22.9300666666,11.6560666667,16.0218666667,46.0188666667,22.0164666666,14.4259333333,22.2195333333
759.13,17.1568,18.3200333333,14.515,22.8819333333,11.7327333333,16.0402666666,46.1582,22.0236,14.3176666667,22.2575333334
759.44,17.4142666667,18.5801,14.6516,23.0856,11.8464666667,16.1304,46.3598666667,22.0455333333,14.4038666667,22.334
759.75,17.3422666667,18.6297666667,14.6016666666,22.9664,11.7220666667,16.1584,46.1020666667,21.8672666667,14.3395333333,22.1275333333
760.07,16.9864,18.4812666667,14.41,22.7729333333,11.583,15.8556,45.57,21.6641333333,13.9911333333,21.8505333333
760.38,17.1955333333,18.7712666667,14.5688,22.9662,11.6925333333,15.8483333333,45.7386,21.8364,14.0858666667,22.0538666667
760.69,17.2264,18.5532333333,14.3902,22.7693333333,11.5520666667,15.6637333333,45.5782666667,21.736,13.9198,21.7734666667
761.01,17.0546666667,18.4759,14.3608,22.65,11.5661333333,15.6324,45.2521333333,21.5672,13.9127333333,21.6242
761.32,16.9624,18.4149333333,14.247,22.5053333333,11.4858,15.4794,45.1081333333,21.3632666667,13.7219333333,21.4774
761.63,16.8945333333,18.4208666667,14.2750666667,22.5840666667,11.4126,15.4596666667,45.1734,21.3178,13.649,21.534
761.94,16.9968666667,18.4534,14.4824666667,22.6624,11.5953333333,15.5874,45.2826,21.3975333333,13.8321333333,21.6564666667
762.26,16.8238,18.2377666667,14.2694,22.4611333333,11.3434,15.2806666667,45.2512,21.1357333333,13.6851333333,21.4206
762.57,16.5684,17.9992333333,14.0415333333,22.2122,11.0738,15.0578666667,44.917,20.8340666667,13.4577333333,21.0432
762.88,16.589,18.0870666667,14.2299333333,22.333,11.1848666667,15.2988666667,44.942,21.0048,13.6627333333,21.1543333333
763.20,16.8400666667,18.2826,14.5046666667,22.6609333333,11.5059333333,15.5086666667,45.2248666667,21.3283333333,13.9564,21.4389333333
763.51,17.083,18.3761333333,14.6104,22.7502666667,11.5648666667,15.6939333333,45.4502,21.4275333333,14.163,21.6298
763.82,17.219,18.5008333333,14.7612,22.8235333333,11.6673333333,15.9526666667,45.6237333333,21.5485333333,14.3426,21.6938
764.14,17.2080666667,18.5833666667,14.8336,23.0108,11.6752,15.9730666667,45.8293333333,21.5998666667,14.3688,21.7742666667
764.45,17.3263333333,18.6654333333,14.8893333334,23.1776666667,11.7406,16.0862666667,46.1719333333,21.7726666667,14.4402666667,21.9254
764.76,17.4114,18.8840333333,15.1042666667,23.3624,11.9068,16.2932,46.4040666667,22.0413333333,14.5316666667,22.1563333333
765.07,17.5138666667,19.0438666667,15.1588,23.3922666667,12.0118,16.4114,46.454,22.1949333333,14.5828666666,22.213
765.39,17.7486,19.2980333333,15.3348,23.6226,12.1606666666,16.5707333333,46.7180666667,22.5611333333,14.6686666667,22.3215333333
765.70,18.0645333333,19.5952333333,15.6602,23.9230666667,12.4188,16.9642666666,46.95,22.978,14.9928,22.72
766.01,18.3993333333,19.9204333333,15.9762,24.3105333334,12.6314,17.2824,47.3493333333,23.3774666667,15.3261333333,23.1345333333
766.32,18.3566,19.9130666667,15.9692,24.3197333333,12.5974,17.2042,47.4124666667,23.4627333333,15.2374666667,23.1534
766.64,18.521,20.1529666667,16.0641333333,24.3568,12.6342,17.403,47.5508666667,23.6573333333,15.2928666667,23.2705333333
766.95,18.2956,20.0587,15.9742,24.2944,12.6586666667,17.3347333333,47.4545333333,23.6572666667,15.1287333333,23.0381333333
767.26,18.0222,19.8427666667,15.6928,24.2934666667,12.5514,17.0182666667,47.356,23.3887333333,14.8091333333,22.8358666667
767.57,17.9882,19.9342333333,15.711,24.3057333333,12.6228666667,16.9837333333,47.5159333333,23.435,14.814,22.8034
767.88,18.0266,19.9297333333,15.7009333334,24.1709333333,12.5499333333,16.8514,47.3813333333,23.2373333334,14.6834,22.7100666667
768.20,17.8135333333,19.5038,15.3796,23.7453333333,12.0602666667,16.6604,47.0416,22.8192,14.3359333333,22.2936
768.51,17.3791333333,18.8870333333,14.8110666667,23.2187333333,11.5473333333,16.2148666666,46.5087333333,22.2415333334,13.8681333333,21.9071333333
768.82,16.6288,18.0665666667,14.1051333333,22.4371333333,10.8178,15.5888,45.7812,21.2836,13.2059333333,21.1589333333
769.13,16.4436666667,17.8832666667,13.9436666667,22.1934,10.5435333333,15.3539333333,45.5434,20.9365333334,12.9572,20.7776
769.44,16.6624666667,18.1619666667,14.2124666667,22.3132,10.8522,15.6806666667,45.5713333334,21.1266666667,13.1426,21.0414
769.76,16.9238666667,18.3737333333,14.4349333333,22.4921333333,11.3298,15.9295333333,45.6433333333,21.2490666667,13.4866,21.4599333333
770.07,16.366,17.5626,13.8728,21.9363333333,10.7632666666,15.3936,45.1488,20.6425333333,12.8619333333,20.8518
770.38,16.6787333333,17.6685,14.1029333333,22.2882666667,10.9224666667,15.6484,45.1990666667,20.7128,13.1746666667,21.1350666667
770.69,16.6286,17.4402333333,14.0382666667,22.0444,10.6545333333,15.5697333333,45.1716,20.6987333333,13.0526,21.0616666667
771.00,16.5798666667,17.1813333333,13.9628666667,21.8076666667,10.4682666667,15.5163333333,44.9766666667,20.6262,12.8714,20.9706
771.32,16.8695333333,17.3455666667,14.1568666667,22.131,10.7935333333,15.8793333333,45.2083333333,21.0058666667,13.2045333333,21.1754
771.63,17.6380666667,17.9856333333,14.7556,22.9364666667,11.5713333333,16.3619333333,45.8285333333,21.7554666667,13.8889333333,21.7841333333
771.94,18.446,18.9625666667,15.7282666667,23.8497333333,12.5117333333,17.2596666667,46.7561333333,22.5131333333,14.8360666667,22.6764
772.25,19.2290666667,19.9918333333,16.5272666667,24.7423333333,13.2716,18.0694,47.4894,23.2976666667,15.6559333333,23.6508
772.56,19.0767333333,19.8844666667,16.4375333334,24.7749333333,13.2943333333,18.1406666667,47.3783333333,23.3608666667,15.6347333333,23.6731333333
772.87,18.8195333333,19.6793,16.0086666667,24.6031333333,12.9331333333,17.8273333333,47.3942666667,23.1284666667,15.3605333333,23.4226
773.18,18.8894,19.9137666667,15.9820666666,24.7307333334,12.9686,18.0971333333,47.4124666667,23.166,15.4848,23.4112
773.50,19.1036,20.4733333333,16.374,25.1113333333,13.2329333334,18.3910666667,47.5399333333,23.3416666667,15.9594,23.8267333333
773.81,19.0724,20.6872666667,16.4416,25.1431333333,13.3029333334,18.5408,47.757,23.5822,15.9912,23.8631333333
774.12,19.0364,20.7458,16.3195333333,25.1038,13.381,18.5222666667,47.6643333333,23.6431333333,15.9822666667,23.9121333333
774.43,19.0244666667,20.6730333333,16.1112666667,25.103,13.1741333333,18.5226666666,47.8186666667,23.5252666667,15.9279333333,24.0684666667
774.74,19.0174,20.6029333333,16.0760666667,25.1124666667,13.0651333333,18.6408,47.7468666667,23.3803333333,15.8737333333,24.1401333333
775.05,18.6168666667,20.3615,15.8293333333,24.8166,12.8453333333,18.5116,47.6672666666,23.2086,15.6504666666,23.9915333333
775.36,18.2344,20.0671666667,15.5366666667,24.5269333333,12.4999333333,18.2025333333,47.3093333333,23.0719333333,15.2824666667,23.5452
775.67,18.0968,19.8542333333,15.4108,24.2724,12.348,17.9259333333,47.4066,23.1057333333,15.1761333333,23.3617333333
775.98,18.3038666667,20.1574333333,15.5699333333,24.2763333333,12.4529333333,17.9461333333,47.6614,23.3065333333,15.3228666667,23.4710666666
776.30,18.1182,20.1839333333,15.6078,24.1956666667,12.5799333333,17.8931333333,47.4307333333,23.3422,15.4079333333,23.3242666667
776.61,17.8032,19.7996333333,15.4062,23.9816,12.1457333333,17.5883333333,47.5081333333,23.0855333333,15.0783333333,22.8998666667
776.92,17.8610666667,19.7836666667,15.4430666667,24.0726666666,12.2436666667,17.5710666667,47.7819333333,23.2580666667,15.0284666667,22.8800666666
777.23,17.9812666667,19.8712333333,15.2785333333,24.1957333333,12.425,17.4369333333,47.8762666667,23.1990666667,15.0102,22.927
777.54,18.6056,20.3862333333,15.8167333333,24.7571333334,13.0096,17.7851333333,48.1604,23.5651333333,15.4452,23.3002666667
777.85,18.998,20.5978666667,16.2733333334,24.9844,13.6076,18.0836666667,48.1551333333,23.7666666667,15.853,23.4266666667
778.16,19.1544,20.7468333333,16.4051333333,24.9094,13.7982,17.9243333333,48.3176666667,23.8989333334,16.0535333333,23.6135333333
778.47,19.3378,20.8186,16.5672,24.9484666667,13.7601333333,18.061,48.3334666667,23.9294,16.1809333333,23.7526666667
778.78,19.1201333333,20.3162333333,16.2914,24.6773333333,13.4036666667,17.6336,48.0310666667,23.3093333334,15.8626,23.5310666667
779.09,19.1028,20.2855333333,16.1179333333,24.8387333333,13.3927333333,17.7643333333,47.8235333333,23.2888,15.788,23.6928666667
779.40,18.8000666667,19.9235333333,15.6958,24.6840666666,13.2662666667,17.5703333333,47.2146,22.9885333333,15.4686,23.5885333333
779.71,19.2752,19.9452,16.0286666667,25.0812,13.3333333333,17.8331333333,47.6407333333,23.0956,15.5832666667,23.9638
780.02,19.3687333333,19.9143333333,16.041,24.9894666667,13.3980666667,18.0414666667,47.6363333333,23.0614,15.52,24.2858666667
780.33,19.7806666667,20.1999666667,16.4532,25.2972,13.8103333334,18.5920666667,48.2362,23.4620666667,15.9146,24.8546666667
780.64,19.8288666667,20.1888666667,16.8164,25.3979333333,13.7886666667,18.6962666666,48.348,23.5648666667,16.0849333333,25.1411333333
780.95,19.6983333333,20.3113,17.0112666667,25.3113333333,13.8738666667,18.9110666667,48.3743333333,23.7052666667,16.3298,25.425
781.26,19.4349333333,20.5135666667,16.6528666667,25.2914,13.8115333333,18.8579333333,48.1605333333,23.5646666666,16.1983333333,25.5482666667
781.57,19.1552,20.3785333333,16.3602666667,25.3133333333,13.5375333333,18.5947333333,47.9639333333,23.3753333333,15.996,25.4094666667
781.88,18.2836666667,19.5355666666,15.3743333333,24.7312,12.9154,17.6507333333,47.1942,22.4913333333,15.1958666667,24.8488
782.19,18.1306,19.5450666667,15.426,24.6070666667,12.7997333333,17.5971333333,47.2581333333,22.6551333333,15.3432,24.7310666667
782.50,18.1511333334,19.5357333333,15.7984666667,24.2722,12.9294,17.6183333333,47.2662666667,22.6108666667,15.5236,24.5054666667
782.81,18.6000666667,20.0843666667,16.4748666667,24.4782,13.2911333333,17.9969333333,48.0032666667,22.9813333333,16.0193333333,24.8661333333
783.12,18.1466,20.0084666667,16.1195333333,23.9524666666,13.0832,17.621,47.5530666667,22.6675333333,15.6996,24.3384
783.43,17.6686,19.9574,15.7243333333,23.8034,12.9248666667,17.2558,47.0367333334,22.5399333333,15.5370666667,23.6886666667
783.74,17.6086666667,20.1578,15.7545333333,23.9599333333,13.1756,17.4084,46.9266,22.8047333333,15.8012666667,23.7297333334
784.05,17.6618,20.1422,15.7309333333,23.781,13.2314666667,17.5727333333,46.7175333334,22.8941333333,15.9515333333,23.7216666667
784.36,17.7507333334,19.8681666667,15.7100666667,23.7712,13.1335333333,17.5722,46.5815333333,22.8445333333,16.0883333333,23.5842
784.67,17.8344666667,19.7207,16.1466,24.1559333333,13.3332666667,18.0179333333,47.0972666667,23.0691333333,16.3895333333,23.7338666667
784.98,17.4940666667,19.3565333333,15.8606,23.8784666667,13.2948666667,17.7807333333,46.8121333333,22.6941333333,15.9631333333,23.3056666667
785.29,17.9148,19.8609,16.322,24.3674,13.6201333333,18.1545333333,47.3604666667,22.9972,16.3306,23.3996666667
785.60,18.0046666667,19.6512,16.1327333333,24.5054666667,13.8184,18.3365333333,47.5218,23.1568666667,16.2348,23.5058
785.91,17.6356,19.0375333333,15.3691333333,24.2765333334,13.1626,17.8574,47.3368,22.6546,15.7448,23.0174666667
786.22,17.6074,18.7656333333,15.0243333333,24.3794666667,13.0966,17.899,47.3684666667,22.5110666667,15.6499333333,22.6042
786.53,17.8832666667,18.6706333333,15.1332666667,24.5918,13.3666666667,18.1916666667,47.3415333333,22.6626,15.8252,22.846
786.84,18.2176,18.7174333333,15.464,24.6956666667,13.6365333333,18.1642666667,47.6008,22.8641333334,15.9434666667,23.2205333333
787.14,17.7064,17.8742,14.6074666667,23.9116666667,12.8641333333,17.2692666666,46.7636666667,22.0268,15.0768666667,22.4757333333
787.45,17.9368,17.9248,14.8796666667,23.9792666667,13.0034666667,17.2967333333,46.6626666667,22.0472666667,15.1380666667,22.6396
787.76,17.959,17.9791,14.9176666667,24.0858,12.9758666667,17.3992,46.9286,21.9416,15.0248666667,22.7397333333
788.07,18.1320666667,18.2083333333,15.041,23.9936666667,12.8918,17.2959333333,46.6509333333,21.9733333333,15.1191333333,22.8058
788.38,18.1892,18.4735333333,15.0862,23.9310666667,12.8534666667,17.5198,46.4577333333,21.8959333333,15.2449333333,22.8284
788.69,18.215,18.4997,15.2336666667,23.6929333333,12.8562666667,17.7108666667,46.3704,22.0271333333,15.4490666667,22.8313333333
789.00,17.5756666667,18.2032333333,14.5998666667,23.2440666667,11.9464666666,17.0318666667,45.9245333333,21.3480666667,14.8756666667,22.1134666667
