wavelength,Back_TanRuum,Belly_TanRuum,Breast_TanRuum,Crissum_TanRuum,Crown_TanRuum,DorTail_TanRuum,Patch10_TanRuum,Patch11_TanRuum,Rump_TanRuum,Throat_TanRuum,WingTip_TanRuum
508.23,10.5653333333,49.3184166667,40.7486666666,23.4275833334,7.69083333334,9.24675,9.07366666668,10.195,28.98475,18.7404583333,10.7251071429
508.58,10.5695,49.378,40.85875,23.4793333333,7.70775,9.24466666667,9.05616666666,10.2075,29.0405,18.80575,10.7242738095
508.93,10.5484166667,49.3623333333,40.903,23.50725,7.68591666667,9.20658333334,9.01025000001,10.1925,29.0825,18.8650416667,10.6938154762
509.27,10.55675,49.4196666667,40.9606666666,23.5296666667,7.68458333333,9.22758333333,9.02125,10.2106666667,29.1476666667,18.914625,10.6960952381
509.62,10.5598333333,49.4625,41.0350833334,23.5561666667,7.6715,9.20574999999,9.01675000001,10.2145,29.2045833334,18.9541666667,10.6814702381
509.97,10.507,49.5381666666,41.1115,23.5591666667,7.6445,9.18450000001,8.97591666667,10.1814166667,29.2605833333,18.9557916667,10.6468630952
510.32,10.5100833333,49.6079166667,41.1965833333,23.6200833333,7.62475,9.17308333334,8.96416666666,10.1934166667,29.30125,18.9750833333,10.6512738095
510.66,10.5190833333,49.6330833333,41.2583333333,23.65975,7.62425,9.164,8.96066666666,10.2029166667,29.37825,19.0083333333,10.6591904762
511.01,10.52925,49.63875,41.32,23.6860833333,7.6225,9.17358333334,8.97833333333,10.2324166667,29.43075,19.0544166666,10.6200714286
511.36,10.5801666667,49.7646666667,41.43875,23.75975,7.6475,9.19858333332,9.02008333333,10.3075,29.5461666666,19.159125,10.6591428571
511.70,10.6009166667,49.8135833333,41.5151666667,23.80625,7.64025,9.21091666666,9.03125,10.3328333333,29.6031666667,19.2322083333,10.6586190476
512.05,10.6583333333,49.896,41.6300833334,23.9146666667,7.69341666666,9.28399999999,9.08875000001,10.4041666667,29.69375,19.3435833333,10.7035773809
512.40,10.6439166667,49.9048333333,41.6381666667,23.9246666667,7.65116666667,9.24475,9.06291666668,10.4034166667,29.7283333334,19.3487083334,10.6505357143
512.75,10.6311666667,50.0034166667,41.7180833333,23.9566666667,7.62241666667,9.23333333332,9.03266666666,10.4125833333,29.78125,19.388,10.6525119047
513.09,10.6531666667,50.0935,41.8336666667,24.01525,7.62,9.22508333334,9.04508333334,10.45,29.8334166667,19.456875,10.6524880952
513.44,10.67975,50.1400833333,41.8818333333,24.055,7.64175,9.25608333333,9.05174999999,10.4886666667,29.9034166667,19.5194583333,10.6530297619
513.79,10.7829166667,50.2624166666,42.0298333333,24.2009166667,7.70933333333,9.32433333334,9.13991666666,10.5855,30.0256666667,19.6719583333,10.7133511905
514.13,10.8165,50.3379166667,42.12475,24.25825,7.73133333333,9.37458333334,9.15741666666,10.64725,30.1138333334,19.767125,10.7281428571
514.48,10.9168333333,50.4419166667,42.2573333333,24.3528333333,7.80633333334,9.46133333334,9.24700000001,10.757,30.1958333333,19.895625,10.7853333333
514.83,10.934,50.5850833333,42.3711666667,24.42725,7.79566666667,9.49283333333,9.24091666667,10.7964166667,30.3075833333,20.0035416667,10.8161785714
515.17,10.88675,50.6319166666,42.4466666667,24.4349166667,7.76525,9.48541666667,9.22041666667,10.78175,30.34075,20.0211666667,10.7755416667
515.52,10.8548333333,50.7643333333,42.57,24.4878333334,7.72908333333,9.47200000001,9.17841666667,10.7678333333,30.4345833333,20.0904166667,10.7777797619
515.87,10.87375,50.8643333334,42.7086666667,24.523,7.70091666667,9.46475,9.16608333334,10.78925,30.5245833333,20.1368333333,10.7636666667
516.21,10.918,51.0044166667,42.8725,24.60175,7.7095,9.51058333333,9.21008333334,10.8565833333,30.665,20.2448333333,10.822172619
516.56,10.9953333333,51.1374166667,43.043,24.6575833333,7.75191666667,9.56649999999,9.25691666667,10.927,30.784,20.32825,10.8556964286
516.91,11.0365,51.2095833333,43.1431666667,24.71725,7.79608333333,9.61275,9.29125,10.9724166667,30.8826666666,20.4315,10.899422619
517.25,11.0300833333,51.2793333334,43.2519166666,24.7566666666,7.78516666667,9.62350000001,9.30283333332,10.9971666666,30.97025,20.4898333333,10.9228630952
517.60,10.9939166667,51.2700833333,43.2854166667,24.7491666667,7.75216666667,9.5765,9.26466666667,10.9946666667,31.0189166667,20.5187916667,10.8843869048
517.95,10.99475,51.24925,43.30625,24.7555833333,7.74316666667,9.56966666667,9.2545,10.9918333333,31.0495,20.55475,10.8627202381
518.29,10.97225,51.3139166667,43.3905833333,24.7849166666,7.71616666666,9.57025000001,9.23616666668,11.0051666667,31.13925,20.6010416667,10.8634107143
518.64,10.9725,51.3325,43.44175,24.8133333333,7.70591666666,9.54133333334,9.23649999999,10.9999166667,31.1813333333,20.6021666667,10.843202381
518.99,11.0269166667,51.4379166666,43.5503333333,24.9125,7.72616666667,9.56683333333,9.27475000001,11.0465833334,31.30125,20.6882916666,10.8577083333
519.33,11.0279166666,51.46175,43.5994166667,24.9059166667,7.71391666667,9.54583333334,9.26925,11.0549166667,31.34075,20.7196666667,10.8102619048
519.68,11.0346666667,51.52,43.67825,24.969,7.74975,9.56141666666,9.30125000001,11.1055,31.43625,20.812625,10.8292023809
520.02,11.0849166667,51.6421666667,43.8161666667,25.0451666667,7.79108333333,9.61599999999,9.31916666668,11.1696666667,31.5504166667,20.905,10.8564107143
520.37,11.099,51.6898333334,43.8750833333,25.1201666667,7.81691666667,9.64441666666,9.36341666668,11.2181666667,31.6290833333,20.9952916667,10.8836011905
520.72,11.0743333333,51.6909166667,43.9428333334,25.1558333333,7.79883333334,9.63791666666,9.34291666667,11.21675,31.6660833333,21.02275,10.8529821428
521.06,11.1250833333,51.7994166667,44.0605833333,25.2463333333,7.83991666667,9.65841666668,9.38024999999,11.27125,31.7675,21.1254166667,10.8550892857
521.41,11.13975,51.8701666667,44.1355,25.30775,7.84258333333,9.68033333332,9.39391666667,11.3078333333,31.82225,21.1772916667,10.8680654762
521.75,11.2234166667,52.14575,44.3739166666,25.4561666667,7.9015,9.72208333334,9.4605,11.4048333334,32.03175,21.342,10.9344761905
522.10,11.2799166666,52.2429166667,44.5025,25.5629166667,7.95875,9.77258333333,9.50608333332,11.4811666667,32.1633333333,21.4770416667,10.9606130952
522.45,11.34175,52.3620833334,44.6741666666,25.647,8.00108333333,9.84966666666,9.56624999998,11.5700833333,32.3125,21.6243333334,11.0129464286
522.79,11.3761666667,52.4444166666,44.798,25.7201666667,8.01908333333,9.87266666666,9.59958333333,11.6316666667,32.4298333333,21.733,11.0671488095
523.14,11.4469166667,52.4740833333,44.8675833333,25.81475,8.06325,9.92425,9.64666666667,11.7190833333,32.5303333334,21.8420833333,11.1252321429
523.48,11.50725,52.5449166667,44.9710833333,25.83325,8.08266666667,9.96283333333,9.64633333332,11.7741666667,32.6079166667,21.9360833333,11.1414107143
523.83,11.4813333333,52.52975,44.9899166667,25.8291666667,8.04125,9.91891666666,9.60925,11.7466666667,32.6259166666,21.968625,11.1011428572
524.17,11.4785,52.6020833333,45.11175,25.84275,7.996,9.89066666667,9.56466666667,11.735,32.69575,22.0226666667,11.0724821429
524.52,11.51225,52.7318333333,45.2275833333,25.911,8.00208333333,9.90791666667,9.58483333334,11.7905,32.8388333334,22.1491666667,11.0900297619
524.87,11.512,52.7783333333,45.3023333333,25.9454166667,7.97333333333,9.92808333332,9.55699999999,11.7991666666,32.91,22.1877083333,11.0868452381
525.21,11.5040833333,52.8576666667,45.4011666667,25.9596666667,7.95025,9.91941666667,9.51791666667,11.8075,32.99225,22.224625,11.0606488095
525.56,11.4616666667,52.8315833333,45.44925,25.9693333334,7.90933333333,9.89416666667,9.47658333333,11.7905833333,33.0340833333,22.238,11.0209642857
525.90,11.4189166667,52.8540833333,45.4985833333,25.9701666667,7.85258333333,9.83441666668,9.40600000001,11.7548333333,33.063,22.2587916666,10.9687916667
526.25,11.4104166667,52.9301666667,45.6040833334,26.0185833334,7.84541666667,9.82683333333,9.3795,11.7566666667,33.1425833334,22.3304166666,10.9532023809
526.59,11.37,53.0030833333,45.6995,26.0274166666,7.7955,9.79158333333,9.32225,11.7356666667,33.1900833333,22.3736666667,10.9035535714
526.94,11.3616666667,53.1595,45.8733333334,26.08975,7.78725,9.79824999999,9.31974999999,11.7460833333,33.3225,22.4505833334,10.8918035714
527.28,11.3518333333,53.2334166667,45.9519166667,26.1383333333,7.76991666666,9.79216666665,9.30983333334,11.7468333333,33.39475,22.4957083333,10.8798214286
527.63,11.3859166667,53.35475,46.0965,26.2101666667,7.78066666667,9.81633333334,9.33333333334,11.7900833334,33.5235,22.5933333333,10.8947083333
527.97,11.3773333333,53.3888333334,46.16375,26.24625,7.771,9.82066666668,9.32775,11.8090833333,33.5978333334,22.6417083333,10.8750952381
528.32,11.3854166667,53.4511666667,46.2686666667,26.2909166666,7.762,9.81950000001,9.32558333333,11.8350833333,33.6775833334,22.6999583333,10.8657202381
528.66,11.3994166667,53.50625,46.3523333333,26.3348333333,7.77075,9.81591666667,9.33833333334,11.8650833333,33.7495,22.7675416667,10.8636011905
529.01,11.4206666667,53.5765833334,46.4469166666,26.3871666667,7.7725,9.82525,9.35008333332,11.8878333333,33.8343333334,22.8517083334,10.8701904762
529.35,11.46,53.6710833333,46.55625,26.4525,7.80225,9.86050000002,9.37016666666,11.9328333333,33.90825,22.9427083333,10.8958988095
529.70,11.49375,53.7325,46.64375,26.5051666667,7.825,9.89858333335,9.39641666666,11.9863333334,33.9823333333,23.0137083333,10.9211666667
530.04,11.5321666667,53.7863333333,46.7464166666,26.5541666667,7.83616666667,9.91808333334,9.41658333333,12.0325833333,34.0735,23.1012916667,10.9280654762
530.39,11.5925,53.846,46.85275,26.6351666667,7.89208333333,9.97125000001,9.45775,12.1028333333,34.18525,23.1924166667,10.9609047619
530.73,11.6338333333,53.9075833333,46.979,26.7015,7.914,10.00325,9.48733333333,12.172,34.2773333334,23.306,10.980672619
531.08,11.6846666667,54.03725,47.1583333333,26.8019166667,7.93783333333,10.0366666667,9.51374999999,12.24275,34.4171666667,23.4327916667,10.9992321429
531.42,11.7094166667,54.13375,47.3014166667,26.889,7.95833333333,10.0623333333,9.528,12.2975,34.5258333333,23.5485833333,11.0075654762
531.77,11.7538333333,54.2450833333,47.4505833333,26.9699166667,7.97658333333,10.0810833333,9.53999999999,12.3535833333,34.6414166667,23.6619583333,11.0248869047
532.11,11.77625,54.293,47.5264166667,27.0148333334,7.97383333333,10.0845833333,9.52991666666,12.3744166666,34.70475,23.7157916667,11.027297619
532.46,11.8073333333,54.3905,47.6588333333,27.0918333333,7.98741666667,10.1261666667,9.53866666667,12.442,34.8015,23.8125833333,11.0506309524
532.80,11.8498333333,54.484,47.7946666667,27.16775,8.02116666667,10.1805,9.57608333334,12.5059166667,34.8974166667,23.925125,11.077922619
533.15,11.8813333333,54.5313333333,47.90225,27.2169166667,8.02133333334,10.1995833333,9.60616666666,12.562,34.9838333333,24.0155833333,11.0871071428
533.49,11.8951666667,54.61575,48.0326666667,27.277,8.0105,10.1928333333,9.60366666666,12.5735,35.0860833333,24.09075,11.0827738095
533.84,11.9180833333,54.7364166667,48.13875,27.351,8.03841666667,10.2170833333,9.62483333333,12.6231666667,35.1715,24.18725,11.105202381
534.18,11.9394166667,54.81675,48.2355833333,27.3976666667,8.03608333334,10.2343333333,9.62758333333,12.6673333333,35.2493333333,24.2735,11.1084285714
534.52,11.9573333333,54.876,48.2870833333,27.4409166667,8.04166666667,10.2298333333,9.61558333335,12.68325,35.3116666666,24.3404583333,11.1128809524
534.87,11.96725,54.90775,48.3559166667,27.47675,8.03541666667,10.233,9.61591666666,12.7175,35.3998333334,24.39825,11.1127083333
535.21,12.0174166666,54.93225,48.4635,27.52825,8.06466666667,10.28175,9.64658333333,12.7865833333,35.48025,24.4629166667,11.1305892857
535.56,12.0675,55.0430833333,48.60025,27.6215,8.09966666666,10.3474166667,9.68633333333,12.8610833333,35.5823333333,24.5967083333,11.158625
535.90,12.1204166666,55.1880833333,48.78225,27.73525,8.13191666667,10.4096666667,9.72791666665,12.9421666667,35.7134166667,24.75425,11.197297619
536.25,12.1374166667,55.2328333333,48.8710833334,27.75525,8.11975,10.3943333333,9.73024999999,12.9649166667,35.7868333334,24.8483333333,11.1844642857
536.59,12.13325,55.27975,48.9411666667,27.7876666667,8.10175,10.3755833333,9.71191666667,12.9838333333,35.8325,24.89975,11.1646785714
536.93,12.14625,55.40675,49.0760833333,27.8711666666,8.11783333333,10.3863333333,9.72058333334,13.03,35.95475,24.988,11.1717797619
537.28,12.1989166666,55.5049166667,49.202,27.94875,8.13425,10.4391666667,9.76533333332,13.121,36.0405833333,25.1167083333,11.2021369048
537.62,12.2106666667,55.5885833333,49.343,28.0133333334,8.11791666666,10.4441666667,9.76025000001,13.16725,36.1265,25.162125,11.1922202381
537.97,12.23975,55.6468333333,49.478,28.0755,8.11866666667,10.4540833333,9.76433333334,13.2174166667,36.2085,25.2527083334,11.2130833333
538.31,12.2740833333,55.6486666667,49.60425,28.1205833334,8.13816666666,10.488,9.79374999999,13.2805,36.2886666667,25.3277083333,11.2179464286
538.65,12.3311666667,55.7928333333,49.8281666667,28.23475,8.18383333334,10.5536666667,9.83266666666,13.3854166667,36.47875,25.4995833333,11.2778571428
539.00,12.34025,55.873,49.9519166667,28.3123333334,8.19466666667,10.5455,9.81633333334,13.429,36.6195833333,25.653875,11.2841071428
539.34,12.3469166666,55.9425833333,50.0733333333,28.3865833333,8.17825,10.5336666667,9.80508333332,13.4653333333,36.7629166667,25.7558333333,11.2696964286
539.69,12.3355,55.94875,50.15075,28.406,8.15458333334,10.5176666667,9.77383333332,13.4813333333,36.8485,25.806125,11.2316666667
540.03,12.3353333334,56.0128333333,50.23575,28.4440833333,8.14641666667,10.5188333333,9.75716666665,13.49825,36.9445,25.869875,11.2212619048
540.37,12.3686666667,56.0541666667,50.3155833333,28.4925833333,8.15925,10.5470833333,9.76575000001,13.56825,37.0650833333,25.9565416667,11.2502916667
540.72,12.3760833333,56.0649166667,50.3623333334,28.4829166667,8.13908333333,10.5510833333,9.74574999998,13.593,37.1125833333,26.0144583333,11.2486904762
541.06,12.37975,56.1103333333,50.4294166667,28.4856666667,8.14933333334,10.5529166667,9.73166666666,13.6175833333,37.1875833333,26.0669583333,11.2387321429
541.40,12.3929166667,56.0978333333,50.4724166666,28.5100833333,8.1505,10.55425,9.71733333332,13.6314166667,37.2518333333,26.1250833333,11.2401845238
541.75,12.4018333333,56.1840833333,50.57375,28.542,8.14691666667,10.552,9.72275000001,13.66275,37.3596666666,26.2074583334,11.2283809524
542.09,12.4296666667,56.232,50.604,28.5778333333,8.16541666666,10.5724166667,9.71641666666,13.7108333333,37.42825,26.3003333333,11.2361785714
542.43,12.4373333333,56.2155833333,50.6324166667,28.58975,8.16533333333,10.5574166666,9.70216666665,13.71475,37.4490833333,26.3495416667,11.2216369048
542.78,12.4156666667,56.1966666667,50.6559166667,28.5736666667,8.12541666667,10.526,9.67241666665,13.7131666667,37.457,26.3565833333,11.1824761905
543.12,12.4293333333,56.19675,50.6965833333,28.5940833333,8.13375,10.5241666667,9.66616666668,13.7389166667,37.4765,26.4030833333,11.1823273809
543.46,12.48425,56.2404166667,50.769,28.6345833333,8.18283333333,10.5588333333,9.71241666668,13.8069166667,37.5539166667,26.4872083333,11.2165357143
543.81,12.53525,56.3075833333,50.9010833333,28.71575,8.22241666666,10.6051666667,9.73049999999,13.89675,37.6701666667,26.6032083333,11.2414047619
544.15,12.56625,56.3630833333,50.9923333333,28.7479166666,8.23608333333,10.6096666667,9.74358333333,13.9356666667,37.74875,26.6961666667,11.2416488095
544.49,12.5964166667,56.39775,51.1000833333,28.83225,8.25741666666,10.632,9.77174999999,14.0079166667,37.8621666666,26.7985,11.2642380953
544.84,12.6264166666,56.48425,51.251,28.91575,8.25875,10.651,9.767,14.06975,37.9924166667,26.8985416667,11.2645714286
545.18,12.6335,56.5829166667,51.368,28.9245833333,8.23308333333,10.6521666667,9.75166666667,14.1241666667,38.08325,27.006375,11.2365357143
545.52,12.69525,56.659,51.5110833333,29.02325,8.26533333333,10.7176666667,9.77666666667,14.2024166667,38.19875,27.1354583333,11.2701190476
545.87,12.7275,56.8233333333,51.756,29.12075,8.23708333333,10.7241666667,9.79508333332,14.269,38.3899166667,27.236375,11.2844821429
546.21,12.76125,56.9264166666,51.89925,29.1770833333,8.23033333333,10.74,9.80908333333,14.3425833333,38.4985833333,27.33575,11.2834702381
546.55,12.8591666667,57.19725,52.1853333333,29.3506666666,8.29108333333,10.81925,9.88350000002,14.466,38.7308333333,27.5249166667,11.3631488095
546.90,12.94225,57.4231666667,52.4419166667,29.47275,8.33716666667,10.8856666667,9.93966666668,14.586,38.947,27.6982916667,11.4363928572
547.24,12.9700833334,57.5488333333,52.5945,29.5406666667,8.35008333333,10.9100833334,9.96266666668,14.6604166667,39.0830833333,27.8497083333,11.448375
547.58,13.0090833334,57.6286666667,52.72025,29.606,8.35466666667,10.9184166667,9.98825000001,14.7,39.18525,27.9599583333,11.4779880952
547.92,13.0555,57.8359166667,53.0160833333,29.754,8.35741666667,10.9625833333,10.01025,14.7723333334,39.35475,28.124375,11.504702381
548.27,13.0555833334,57.9893333333,53.1973333333,29.7949166667,8.336,10.9448333333,9.98141666668,14.7789166667,39.4594166667,28.2494166666,11.4602202381
548.61,13.1073333334,58.1943333334,53.4096666666,29.9464166667,8.37425,10.9849166666,10.0476666667,14.8685833333,39.63625,28.442375,11.4885357143
548.95,13.1605,58.35225,53.6165,30.1096666667,8.40008333333,11.0351666667,10.068,14.9476666667,39.81375,28.6008333333,11.5223273809
549.29,13.1465833333,58.47375,53.7435833333,30.1601666667,8.38266666666,10.9984166667,10.0500833333,14.9781666667,39.9201666667,28.68925,11.5183333333
549.64,13.17175,58.5504166667,53.8420833333,30.2175833333,8.42075,11.0375833333,10.0634166667,15.0360833333,39.9815,28.8334583333,11.5271488095
549.98,13.2160833333,58.681,54.00475,30.3275833333,8.46516666667,11.1215833333,10.1116666667,15.1285,40.1435,29.0076666666,11.575672619
550.32,13.2485,58.7005833333,54.0636666667,30.3524166667,8.46491666666,11.17375,10.1095,15.191,40.2059166667,29.1439166667,11.5499226191
550.66,13.2874166667,58.742,54.1820833334,30.4003333333,8.49883333333,11.21275,10.1646666667,15.282,40.3293333333,29.278625,11.596797619
551.01,13.3484166666,58.89775,54.425,30.5173333333,8.507,11.24725,10.16775,15.3706666667,40.5078333333,29.42475,11.6222738095
551.35,13.4058333333,59.0474166667,54.6091666667,30.59275,8.53883333333,11.3181666667,10.20725,15.49275,40.6739166667,29.5772916666,11.6368571429
551.69,13.4755,59.09575,54.69275,30.6270833334,8.57908333333,11.3445,10.2521666667,15.6070833333,40.7883333333,29.7124166667,11.6770416667
552.03,13.574,59.22675,54.87275,30.7348333333,8.64316666667,11.4049166667,10.2714166667,15.70525,40.9734166667,29.8609166666,11.7330119048
552.38,13.655,59.2525,55.0033333333,30.75825,8.70408333333,11.4349166667,10.3125833334,15.7795833333,41.1168333333,29.9727083333,11.8122202381
552.72,13.7406666667,59.3384166667,55.128,30.8194166666,8.75108333333,11.4765,10.39675,15.8861666667,41.2488333333,30.091875,11.8674464286
553.06,13.7845,59.3683333333,55.2216666667,30.8553333333,8.75558333334,11.4956666666,10.4241666667,15.9305,41.3319166667,30.18525,11.8746904762
553.40,13.8116666667,59.5348333333,55.38475,30.9351666667,8.74441666667,11.5125,10.4148333333,15.9951666667,41.5305,30.32175,11.8794404762
553.74,13.8743333333,59.7019166667,55.57675,31.0591666667,8.77183333333,11.5209166667,10.4501666667,16.0716666667,41.6991666667,30.4769166667,11.9228630952
554.09,13.97475,59.8411666667,55.76225,31.1585833333,8.82225,11.5671666667,10.5238333333,16.1770833333,41.8771666667,30.6207916666,12.0187678571
554.43,14.0664166666,59.9431666667,55.9419166667,31.25875,8.88608333333,11.6354166667,10.55325,16.2581666667,42.05075,30.76925,12.0514702381
554.77,14.0774166667,60.0516666667,56.1239166667,31.2983333333,8.86016666667,11.61975,10.5548333333,16.3108333334,42.1531666667,30.8658333333,12.0697976191
555.11,14.1348333334,60.11425,56.2850833334,31.3838333333,8.885,11.635,10.5696666667,16.3459166667,42.2894166666,30.9775833333,12.1111904762
555.45,14.1731666667,60.14325,56.40025,31.4560833334,8.90216666667,11.6864166667,10.5549166667,16.383,42.421,31.029375,12.0896190476
555.80,14.183,60.1680833333,56.4901666666,31.50925,8.91758333333,11.7079166667,10.5859166667,16.4405833333,42.5170833333,31.098375,12.0864464285
556.14,14.1714166667,60.1645833334,56.5441666667,31.5468333333,8.87583333334,11.7213333333,10.563,16.4729166667,42.5539166666,31.1730416667,12.06725
556.48,14.1779166666,60.1594166667,56.63525,31.5534166667,8.85866666667,11.7159166667,10.5649166667,16.4965,42.6425,31.25725,12.0651547619
556.82,14.209,60.2935833333,56.8049166667,31.6439166667,8.89741666667,11.7775,10.58,16.5725833333,42.8401666667,31.4038333333,12.0786666667
557.16,14.2900833333,60.3928333333,57.0306666666,31.7920833333,8.95525,11.8549166667,10.6455,16.6635,43.045,31.5745833333,12.1508869047
557.50,14.271,60.3151666667,57.0116666667,31.76025,8.911,11.84825,10.5876666667,16.6325833333,43.0435833333,31.5553333333,12.0914404762
557.85,14.2041666666,60.3509166667,57.0914166667,31.7494166666,8.8385,11.8273333333,10.5124166667,16.6205,43.1295,31.5912916667,12.038422619
558.19,14.1010833334,60.3640833333,57.1049166667,31.7169166667,8.67175,11.6989166667,10.3854166667,16.5533333333,43.1154166667,31.5286666667,11.9291309524
558.53,14.1128333333,60.41775,57.1439166667,31.7364166667,8.69358333334,11.7423333333,10.3415,16.6075,43.2565833334,31.6329166666,11.9259821429
558.87,14.1245833333,60.5755,57.2919166667,31.8289166667,8.68658333333,11.73375,10.34575,16.6351666667,43.425,31.7832916667,11.9320535715
559.21,14.1133333333,60.61,57.38425,31.8455,8.67625,11.703,10.3580833333,16.6703333333,43.55425,31.9071666667,11.9514285714
559.55,14.11,60.7025833333,57.5308333333,31.87925,8.62908333333,11.701,10.2983333333,16.6873333334,43.6994166667,32.0277916667,11.9410714286
559.89,14.1363333334,60.8449166666,57.7071666666,31.9251666667,8.63391666667,11.7126666667,10.2955833333,16.7223333333,43.87675,32.1729583333,11.9577738095
560.23,14.2319166667,61.0536666667,57.935,32.0555833334,8.70433333334,11.80175,10.3376666667,16.8443333334,44.0818333333,32.373625,12.0640238095
560.58,14.3313333333,61.139,58.1270833333,32.1166666667,8.75891666666,11.8548333333,10.3951666667,16.9668333333,44.2325,32.4962916667,12.0889404762
560.92,14.3228333333,61.148,58.142,32.1126666667,8.72975,11.8113333333,10.365,16.9904166667,44.2509166667,32.5172916667,12.0517857143
561.26,14.3716666667,61.2831666666,58.3521666666,32.1738333334,8.74025,11.81875,10.3665833333,17.0645833333,44.4595,32.6566666667,12.0417559524
561.60,14.49125,61.3838333333,58.528,32.3286666667,8.86758333334,11.9045833333,10.45775,17.2208333333,44.6494166667,32.8545,12.1432202381
561.94,14.6291666667,61.5110833333,58.7021666667,32.43975,9.01366666666,12.04425,10.58325,17.38075,44.8451666667,33.0875,12.2512738095
562.28,14.66125,61.696,58.9058333333,32.55125,8.98766666666,12.0348333334,10.6003333333,17.4393333333,45.0538333333,33.223,12.2546190476
562.62,14.6715833334,61.6995,58.9719166667,32.5536666667,8.99375,12.0886666667,10.58,17.546,45.12675,33.3122916666,12.2534464286
562.96,14.7328333333,61.8364166667,59.132,32.6694166667,9.00541666666,12.146,10.5819166667,17.635,45.2925833333,33.4757083333,12.2518035715
563.30,14.8640833333,61.9979166667,59.3158333333,32.781,9.11666666667,12.2535,10.70475,17.8203333333,45.4705,33.66525,12.3442440476
563.64,14.914,62.0198333333,59.3926666667,32.83775,9.0995,12.24,10.7073333333,17.8966666666,45.5705833334,33.72475,12.3195119048
563.99,14.9769166667,62.1548333333,59.584,32.93925,9.12733333333,12.28975,10.7414166667,17.9978333334,45.7721666667,33.873875,12.3132321428
564.33,15.0650833333,62.2708333333,59.7184166667,33.07575,9.18466666667,12.3711666667,10.7803333333,18.1216666667,45.9460833333,34.0828333333,12.3844940476
564.67,15.0875,62.2616666667,59.8573333333,33.0875833333,9.17691666666,12.4424166667,10.7715833333,18.1955,46.0515833333,34.1728333333,12.417577381
565.01,15.028,62.1966666667,59.8775833333,33.0685,9.113,12.421,10.7448333333,18.2121666667,46.11975,34.236,12.3748988095
565.35,15.0113333333,62.2474166666,60.0259166667,33.0768333333,9.07975,12.4061666667,10.6950833333,18.2210833333,46.21925,34.3150416667,12.3130059524
565.69,14.9943333333,62.2663333333,60.1261666667,33.0794166667,9.04025,12.4061666667,10.6125,18.2484166667,46.3136666667,34.3803333333,12.2831904762
566.03,15.0701666667,62.2606666667,60.2230833333,33.1521666667,9.12666666667,12.5060833333,10.66825,18.3476666667,46.44125,34.5425416667,12.3290416666
566.37,15.1170833333,62.3110833333,60.3715,33.20025,9.15725,12.5409166667,10.6821666667,18.4179166667,46.566,34.623125,12.3667797619
566.71,15.1471666667,62.3774166667,60.5100833333,33.2476666667,9.18783333333,12.5831666667,10.6853333333,18.4706666667,46.7313333334,34.7161666667,12.4065595238
567.05,15.1359166667,62.2948333333,60.5093333333,33.21625,9.16466666668,12.59475,10.6778333333,18.4851666667,46.8021666667,34.7868333334,12.3946011905
567.39,15.1635,62.38025,60.6164166667,33.256,9.17033333333,12.64375,10.68825,18.546,46.9256666667,34.9130416667,12.4298214286
567.73,15.1259166666,62.2904166667,60.5666666667,33.204,9.11891666667,12.6025833334,10.6040833333,18.5071666667,46.9226666667,34.9287083333,12.3767857143
568.07,15.08475,62.2290833333,60.6006666667,33.1369166667,9.085,12.589,10.5488333333,18.4973333333,46.9733333333,34.950875,12.3437321428
568.41,15.1725833333,62.3965833333,60.8034166667,33.2455833333,9.18691666667,12.6465833333,10.60275,18.6105,47.1825833334,35.198625,12.4068690476
568.75,15.33375,62.5441666666,60.9683333333,33.3475,9.30416666668,12.75925,10.6650833333,18.7709166667,47.3668333334,35.3772083333,12.5161964286
569.09,15.4100833333,62.5414166667,60.9715833333,33.3776666667,9.31491666667,12.8039166667,10.69725,18.85175,47.5170833334,35.503125,12.5539166667
569.43,15.4876666667,62.55375,61.072,33.4438333333,9.33266666666,12.8150833333,10.7481666667,18.9154166667,47.6821666667,35.6660833334,12.5784761905
569.77,15.5555,62.4680833333,61.0689166667,33.42625,9.35566666666,12.86325,10.7563333333,18.96825,47.7310833333,35.7130833333,12.5861666667
570.11,15.6136666667,62.5926666667,61.2404166666,33.5059166667,9.37033333334,12.8804166667,10.8060833333,19.0398333333,47.9505833333,35.9158333333,12.5992976191
570.45,15.6745,62.61275,61.35975,33.5075,9.39058333333,12.9023333334,10.84275,19.1288333333,48.0313333333,36.0242083333,12.5968809524
570.79,15.7396666667,62.6981666667,61.507,33.6105833333,9.44474999999,12.936,10.8636666667,19.2109166667,48.1876666667,36.1535833333,12.6354285714
571.13,15.859,62.80325,61.7136666667,33.7623333333,9.52633333334,13.0345,10.9309166667,19.3700833333,48.3994166667,36.3683333334,12.704375
571.47,15.9228333333,62.874,61.8678333333,33.8534166667,9.58016666666,13.0745,10.9805833333,19.48675,48.59575,36.4972083333,12.752375
571.81,16.0058333333,62.9503333334,62.0155,33.949,9.59691666667,13.0985,11.0439166667,19.5769166666,48.785,36.6325416667,12.7961428571
572.15,16.0735,62.9851666667,62.13175,34.0091666667,9.60283333332,13.1383333333,11.0548333333,19.64725,48.9385,36.699625,12.7989821429
572.49,16.0983333333,63.0934166667,62.3184166667,34.0968333333,9.61816666666,13.1409166666,11.07825,19.7286666667,49.1315833333,36.902375,12.8155357143
