wavelength,Back_SalAtem,Belly_SalAtem,Breast_SalAtem,Crissum_SalAtem,Crown_SalAtem,DorTail_SalAtem,Patch10_SalAtem,Rump_SalAtem,Throat_SalAtem,WingTip_SalAtem
710.91,12.238,22.1940923077,20.8886666667,27.1110666667,4.737,12.6999333333,5.45026666667,16.4472666667,52.3824666667,13.5744666666
711.24,12.1640666667,22.132651282,20.7558,27.029,4.67366666667,12.5818,5.27513333333,16.3291333333,52.3541333333,13.5334
711.56,12.2398666667,22.2583128205,20.9087333333,27.2052,4.7366,12.6248,5.3116,16.4744222222,52.4366666667,13.6682
711.88,12.3012,22.3046974359,20.9322,27.2053333333,4.842,12.6714,5.43726666667,16.5503777778,52.3356666667,13.7634666667
712.20,12.3280666667,22.3805435897,20.9986,27.3116,4.83406666667,12.7272,5.48226666667,16.6172222222,52.5326666667,13.8080666667
712.52,12.2000666667,22.2811128205,20.8899333333,27.2098666667,4.66,12.587,5.37393333333,16.5083555555,52.4476666667,13.7549333333
712.84,12.1959333333,22.4088666667,21.043,27.3246,4.6536,12.6956666667,5.39566666667,16.6539333333,52.6989333333,13.8554
713.16,12.0026,22.2914564102,20.7796666667,27.1136,4.5352,12.5302,5.27553333333,16.4206666667,52.4316666667,13.6413333333
713.48,11.9841333333,22.3212153846,20.8272,27.1694666667,4.48146666667,12.5017333333,5.20646666667,16.4058222222,52.5016666666,13.6440666667
713.80,12.0093333333,22.3101846154,20.9686666667,27.2216666667,4.52773333333,12.5721333333,5.30226666666,16.4076222222,52.5552,13.7042666667
714.12,12.1559333333,22.4514820513,21.1416666667,27.3387333333,4.6728,12.7887333333,5.4858,16.5820888889,52.7016,13.8858
714.44,12.0628,22.3562153846,21.0372666667,27.2935333334,4.4654,12.5718666667,5.3198,16.4316888889,52.7186666667,13.6876666667
714.76,12.0179333334,22.3556358974,21.0543333333,27.2896,4.4346,12.4941333333,5.3032,16.4045333333,52.7038,13.6706
715.08,12.0962,22.3554153846,21.1238666667,27.2511333333,4.48286666667,12.5302666667,5.36893333333,16.4232888889,52.7949333333,13.7202
715.40,12.1110666667,22.3716717949,21.1354666667,27.2552,4.46586666667,12.4588666667,5.32686666667,16.3764888889,52.8882666666,13.7040666667
715.72,12.1242666667,22.4005589744,21.1852666667,27.295,4.6784,12.545,5.38626666667,16.3445111111,52.823,13.8187333333
716.04,12.2552666667,22.5221846154,21.3439333333,27.4594,4.89653333333,12.6127333333,5.47293333333,16.4893555556,52.9300666667,13.9337333333
716.36,12.18,22.3046769231,21.1754666667,27.3186,4.80233333333,12.4138666667,5.35113333333,16.3093777778,52.6605333333,13.7848666667
716.68,12.2213333333,22.2925179487,21.2564,27.3428666667,4.74833333333,12.3776666667,5.28366666666,16.2818222222,52.8609333333,13.7938666667
717.00,12.2111333334,22.2284461539,21.1294,27.3300666667,4.68253333333,12.319,5.24786666667,16.1526888889,52.8176,13.7447333333
717.32,12.1821333333,22.2256769231,20.9938666667,27.2792,4.616,12.2133333333,5.13573333333,16.0779111111,52.649,13.6168
717.64,12.1196666667,22.1096358975,20.8324,27.2551333333,4.47953333333,12.0371333333,4.99546666667,15.9452888889,52.52,13.4872
717.96,12.0457333334,22.1403025641,20.8049333333,27.1741333333,4.53746666667,12.0548,4.97066666667,15.9204444445,52.4761333333,13.5459333333
718.28,12.0764666666,22.0511846154,20.7857333333,27.2217333333,4.61593333333,12.1486666667,5.03493333333,15.9277111111,52.3607333333,13.6268
718.60,12.1132,22.0554358974,20.7360666667,27.2944666667,4.61306666667,12.1571333333,4.97513333333,15.9066222222,52.4738,13.6294
718.92,12.1274666667,22.0324871795,20.7411333333,27.3392,4.67746666667,12.2186,4.93846666666,15.9462,52.4700666667,13.6562
719.24,12.193,22.0074256411,20.7152666667,27.4049333333,4.4794,12.0912666667,4.86426666667,15.9519333333,52.4746666667,13.5990666667
719.56,12.0942666667,21.8452615385,20.5046,27.2386,4.23086666667,11.9314,4.72066666667,15.7373333333,52.3963333333,13.4815333333
719.88,12.0705333333,21.7394461539,20.3840666667,27.1239333333,4.0844,11.83,4.55653333333,15.6570444444,52.4679333333,13.4424
720.20,12.1938,21.7505794872,20.4362,27.2597333333,4.2744,11.9492,4.6064,15.7918888889,52.2813333333,13.5930666667
720.52,12.2079333333,21.7515179487,20.4173333333,27.182,4.19573333333,11.9358666667,4.4664,15.8277333333,52.2906,13.5334666667
720.84,12.1727333333,21.7328923077,20.4494666667,27.2214,4.15773333333,11.934,4.47533333333,15.8681111111,52.4376,13.5612
721.16,12.0874,21.7521692308,20.466,27.1373333333,4.026,11.9149333333,4.37586666667,15.8149333334,52.5739333333,13.5340666666
721.48,12.434,21.9286205128,20.7279333333,27.5264,4.21426666667,12.1960666667,4.4872,16.0509333333,52.8670666667,13.7711333333
721.79,12.4686,21.9111128205,20.7450666667,27.3796666667,4.17026666667,12.1432666667,4.36146666667,15.9971111111,52.6521333333,13.6714
722.11,12.3885333333,21.9848,20.6978666667,27.342,4.09193333333,12.1238,4.31513333333,15.9245333333,52.5264666667,13.7761333333
722.43,12.5659333333,22.2955794872,20.8996666667,27.4906,4.19506666667,12.2434,4.42906666666,16.0092888889,52.74,13.9896
722.75,12.5610666667,22.2783435897,20.9276666667,27.5214666667,4.30466666667,12.3182666667,4.41153333334,16.0168444444,52.6274,13.9744666667
723.07,12.5783333333,22.3676,21.0684,27.5515333333,4.3498,12.4096,4.4942,16.0864666667,52.6644,13.9942
723.39,12.803,22.6850410256,21.3406,27.9307333333,4.6414,12.8258,4.7926,16.3113777778,52.8974,14.2492
723.71,12.7824,22.7880615385,21.4248666666,28.0635333333,4.5434,12.853,4.80566666666,16.2834888889,53.1972,14.3024
724.03,12.6009333333,22.5888,21.3549333333,27.9168666667,4.4434,12.6944,4.71373333333,16.0531555555,53.0254,14.2164
724.35,12.8543333333,22.7851333333,21.6124666667,28.1906666667,4.67366666667,12.9478666667,4.91133333333,16.2588222222,53.3136,14.4489333333
724.67,13.0255333333,22.8144564102,21.7364,28.3378666667,4.91886666667,13.089,5.10453333333,16.3660888889,53.2357333333,14.6704666667
724.98,12.8854666667,22.6858717949,21.5879333333,28.2108666667,4.82653333333,12.9468666667,5.1564,16.2223111111,52.9616,14.6205333333
725.30,13.0223333333,22.9071948718,21.7712666667,28.5416,4.9198,13.1405333333,5.35086666667,16.3651555555,53.4534,14.8047333333
725.62,13.0546,22.9467589744,21.8858666667,28.6508,5.0192,13.2124666667,5.4772,16.4297111111,53.5816,14.7791333333
725.94,13.0168666667,22.7653641026,21.8723333333,28.7798,5.0546,13.234,5.472,16.4782666667,53.7314666667,14.7044666667
726.26,12.7912666666,22.6154205128,21.7398666667,28.5343333333,4.84533333333,13.0888,5.29293333333,16.3231111111,53.7443333333,14.5230666667
726.58,12.9084666667,22.8198923077,21.9226,28.7033333333,5.05,13.2572666667,5.3716,16.4373777778,54.0196666667,14.6758666667
726.90,12.6745333333,22.5869846154,21.7365333334,28.4737333333,4.87853333333,12.9536666667,5.1702,16.2321333333,53.7302,14.4956666667
727.21,12.5092,22.2882410256,21.4945333333,28.2092,4.63066666666,12.7001333333,4.90066666667,15.9952666667,53.4171333334,14.2458666666
727.53,12.7018666667,22.461574359,21.6327333333,28.4765333333,4.76886666667,12.9159333333,5.07093333333,16.2256,53.6476666667,14.4747333333
727.85,12.7500666667,22.5436871795,21.6208,28.4681333333,4.9366,13.0098,5.1052,16.1898666667,53.3744666667,14.5106
728.17,12.4866666667,22.3671692308,21.4562666667,28.3069333333,4.7186,12.7901333333,4.85433333333,15.9263333333,53.1614,14.2839333333
728.49,12.4698666667,22.3204564103,21.4223333333,28.2990666667,4.6632,12.7552,4.78633333333,15.9525111111,53.1454666666,14.2570666667
728.80,12.393,22.2283589744,21.2796,28.1764,4.5888,12.6427333333,4.62326666667,15.9068,53.0045333333,14.2002666667
729.12,12.3372666667,22.0761948718,21.1735333333,28.0982,4.48966666667,12.5191333333,4.43893333334,15.8199777778,52.9173333333,14.1488666667
729.44,12.2791333333,22.0863487179,21.0882666667,28.0479333333,4.37106666667,12.4561333333,4.39633333333,15.6659333333,52.7088666667,14.1540666667
729.76,12.3488666667,22.1204871795,21.0788666667,28.0938,4.46613333333,12.4833333333,4.444,15.7336222222,52.7135333333,14.2379333333
730.08,12.3251333333,21.9291230769,20.8485333333,28.0648666667,4.41253333333,12.4056666667,4.36433333333,15.6434444445,52.3383333333,14.1746
730.39,12.5532,22.0825846154,21.0095333333,28.3220666667,4.55253333333,12.6159333333,4.54073333333,15.7921333333,52.5298,14.2641333333
730.71,12.7822,22.340548718,21.2114,28.4788,4.83713333334,12.9318666667,4.77173333333,16.0368888889,52.6904,14.5142
731.03,12.95,22.5201333334,21.3709333333,28.5814,5.0066,13.1626666667,4.92846666667,16.1769333333,52.6956,14.6912666667
731.35,12.8224,22.3528615385,21.2588666666,28.5217333333,4.751,12.9810666667,4.81013333333,16.0931555556,52.6924,14.6065333333
731.67,12.9957333333,22.4789128205,21.4340666667,28.7080666667,4.85606666667,13.166,4.98733333333,16.3519333333,52.9178666667,14.7716666667
731.98,13.0314,22.5300923077,21.4832666667,28.7237333333,4.87566666667,13.1780666666,4.97606666667,16.2886888889,52.8834666667,14.8066666667
732.30,13.0239333333,22.6013794872,21.552,28.9182666667,4.94833333333,13.261,4.983,16.3547555555,53.1136666667,14.8680666667
732.62,13.0098,22.6522666667,21.6097333333,28.8932,4.92786666667,13.3436,4.99886666667,16.3478888889,53.1069333333,14.8530666667
732.94,13.0562,22.7189076923,21.6260666667,28.9520666667,5.0112,13.4602,5.07546666667,16.4514666667,53.1234,14.8661333333
733.25,13.1040666667,22.7385230769,21.7198666667,29.1199333333,5.0532,13.5583333333,5.07246666667,16.4551777778,53.2046666667,14.8816
733.57,12.9790666667,22.6710102564,21.6734,28.9659333333,4.93166666667,13.524,4.9182,16.3440666667,53.1562,14.7890666667
733.89,12.8743333333,22.5617435897,21.5854666667,28.8710666667,4.7962,13.469,4.84493333333,16.3142222222,53.0635333333,14.7770666667
734.21,12.9199333333,22.5976051282,21.7202,29.1608,4.88426666667,13.5322666667,4.9558,16.4050888889,53.1794666667,14.8719333333
734.52,12.8805333333,22.6278,21.7400666667,29.2651333333,4.84866666667,13.4923333333,4.88506666667,16.3195777778,53.2396,14.8829333333
734.84,13.0435333333,22.8837538461,21.9388666667,29.5254,5.00126666667,13.7208666667,5.09406666667,16.5226444444,53.5758666667,15.0786
735.16,13.1202,23.0701333333,21.9475333333,29.7078,5.1352,13.8876666667,5.20013333333,16.5898666667,53.7662,15.2343333333
735.48,13.1905333333,23.1627333333,22.0857333333,29.9030666666,5.34246666667,14.1288666667,5.31026666667,16.8275555556,54.0217333334,15.4036666667
735.79,13.1109333333,23.0420102564,21.9670666667,29.8853333333,5.28746666667,14.1298666667,5.22213333333,16.7594222222,53.7677333333,15.3227333333
736.11,13.0809333333,23.0081128205,21.8224,29.9634666667,5.255,14.1132666667,5.21153333333,16.7762,53.6135333333,15.3610666667
736.43,12.9966666667,22.9304461538,21.7305333333,29.9392,5.06306666667,13.9501333333,5.03293333333,16.6452,53.5132,15.2382666667
736.74,12.7727333333,22.8210102564,21.4807333333,29.6368666667,4.90566666667,13.7688666667,4.97973333333,16.4522444445,53.1270666667,15.0626
737.06,12.6048,22.7981384615,21.4269333333,29.5878,4.802,13.6134666667,4.94366666667,16.3544666667,53.0923333333,14.9817333333
737.38,12.3618666667,22.7581692308,21.2650666667,29.5008666666,4.74506666667,13.3830666667,4.72726666667,16.2097111111,53.0094666667,14.8314666667
737.69,12.2186666667,22.7078769231,21.2285333334,29.2788666667,4.60113333333,13.3067333333,4.67253333333,16.1520888889,52.9932,14.7987333333
738.01,12.3053333333,22.7266717949,21.2569333333,29.3562666667,4.7688,13.3724,4.8256,16.3029333333,52.9001333333,14.8619333333
738.33,12.1609333333,22.5020717949,21.2255333333,29.1584,4.691,13.2322,4.65373333333,16.1489777778,52.647,14.6952666667
738.64,12.0112,22.3523128205,21.0988,29.0217333333,4.6376,13.0676,4.50653333334,15.9962444445,52.3922666667,14.5313333333
738.96,12.0929333333,22.461425641,21.1533333333,29.1226,4.677,13.1233333333,4.6306,16.0206444444,52.495,14.5916
739.28,12.2837333333,22.677974359,21.4135333333,29.2154666667,4.8318,13.2763333333,4.88893333333,16.1982,52.6568666667,14.7541333333
739.59,12.4586666667,22.6356358974,21.4734666667,29.0859333333,5.0934,13.3084666667,5.0152,16.2859777778,52.4176666667,14.7870666667
739.91,12.2171333333,22.4311589744,21.3584666667,28.9350666667,4.97626666667,13.1952666667,4.9152,16.2022888889,52.2854,14.647
740.23,12.3444,22.4667692308,21.4688666667,29.1192,5.09586666667,13.308,4.91973333333,16.3948888889,52.4206666667,14.815
740.54,12.5445333333,22.5998307692,21.6657333333,29.4001333333,5.31646666667,13.5517333333,5.08346666667,16.6796,52.5334,15.0339333333
740.86,12.4747333333,22.5289179487,21.604,29.4005333333,5.24106666667,13.5304666667,4.98833333333,16.5970222222,52.3276666667,14.9837333333
741.18,12.1854,22.3789641026,21.3627333333,29.3355333333,5.1418,13.2882,4.75553333333,16.4351333333,52.1553333333,14.7526666666
741.49,11.7976,22.1392769231,21.141,29.0480666667,4.8106,12.9422,4.47513333333,16.2228444444,52.1235333333,14.4492666667
741.81,11.7475333333,22.1482820513,21.1312,29.071,4.86306666667,12.8960666667,4.44713333333,16.2500666667,52.0642,14.4664
742.12,11.8606,22.2386666667,21.2950666667,29.122,5.0728,13.2160666666,4.65473333333,16.3894888889,51.9758666667,14.7103333333
742.44,11.7612,22.1939333333,21.3258666667,28.9736666667,5.07886666667,13.2407333333,4.7024,16.3698222222,51.6508666667,14.6433333333
742.76,11.6786,22.1352307692,21.2178,28.7803333333,5.05566666667,13.1148,4.67033333333,16.3614666667,51.5396,14.6107333334
743.07,11.6594666667,22.275451282,21.2103333334,28.9354,5.03153333333,13.2544,4.72773333334,16.4393111111,51.8376,14.6589333333
743.39,11.6686,22.4212,21.3094666667,28.929,5.24286666667,13.4087333333,4.86526666667,16.5523555556,51.8931333333,14.7776
743.70,11.6206666667,22.4636153846,21.3362666667,28.8695333333,5.227,13.3891333333,4.8548,16.4782222222,52.0508666667,14.6612
744.02,11.5586,22.4477179487,21.3149333333,28.7886,5.28906666666,13.4209333333,4.8104,16.4977111111,52.1564,14.6148666667
744.34,11.5912666666,22.3986974359,21.3737333333,28.5615333333,5.44173333333,13.5532,4.86386666667,16.5012666667,51.9722666667,14.6650666667
744.65,11.7182666667,22.4688615385,21.4634,28.5786666667,5.47686666666,13.6512666667,4.9084,16.5586888889,51.9750666667,14.7125333333
744.97,11.7074666667,22.4213230769,21.4422666667,28.5650666667,5.5158,13.7915333334,4.94773333333,16.4774888889,51.8910666667,14.5688666667
745.28,11.7344,22.5135179487,21.3976666667,28.6404,5.56333333333,13.9834666667,5.1038,16.5247333334,52.0076666667,14.5468
745.60,11.5872,22.3657076923,21.1890666667,28.462,5.3794,13.6791333333,4.90346666667,16.504,51.9096,14.3024666667
745.91,11.0387333333,21.9039435898,20.694,27.9837333333,4.82553333333,13.0390666667,4.1982,16.0734,51.6059333333,13.8037333333
746.23,10.7504,21.6554615385,20.4592,27.79,4.47173333333,12.8115333333,3.784,15.7689333333,51.3043333333,13.5058666667
746.55,10.6503333333,21.811225641,20.6977333333,27.9563333333,4.39626666667,12.763,3.84326666667,15.7665555555,51.4366666667,13.6099333334
746.86,10.9117333333,21.9691641026,20.9711333333,28.2271333333,4.50846666667,12.9340666667,4.02293333333,16.0066888889,51.6156,13.7996
747.18,11.3132,22.212774359,21.1493333333,28.4822666666,4.82533333333,13.2034666667,4.41666666667,16.3757777778,51.4452666667,14.238
747.49,11.3223333333,22.2661333333,21.09,28.4938,4.76346666667,13.0714,4.54373333333,16.3110666667,51.3582666667,14.2246666667
747.81,11.3927333333,22.4908871795,21.2284,28.7273333333,4.8126,13.0888666667,4.72806666667,16.4243777778,51.5655333333,14.3593333333
748.12,11.0121333333,22.2299487179,20.7562666667,28.3664666667,4.4928,12.7730666667,4.398,16.0679555556,51.307,13.9905333333
748.44,11.1792,22.4791128205,20.9320666667,28.5642,4.666,12.9040666667,4.4894,16.2842,51.5621333333,14.2440666667
748.75,11.4552,22.6250717949,21.2164,28.7080666667,4.9728,13.0694666667,4.5856,16.5243555556,51.629,14.5791333333
749.07,11.2737333333,22.6134051282,21.2220666667,28.7053333333,4.78426666667,12.9576,4.34113333333,16.3813777778,51.8244666667,14.4327333334
749.38,11.6047333334,22.9353179487,21.567,29.0001333333,5.09766666667,13.3248666667,4.76593333333,16.7093555556,52.1171333333,14.6966
749.70,11.6983333333,23.025825641,21.6560666667,29.0728666667,5.23806666667,13.466,4.9452,16.8906888889,52.3113333333,14.8103333333
750.01,11.5554,22.8482307692,21.413,28.8452666667,5.1164,13.3566666667,4.71153333333,16.7725333334,52.2197333334,14.6684
750.33,11.4714666667,22.6974820513,21.2468666666,28.5600666667,5.1196,13.3039333333,4.72913333333,16.6596888889,51.9438,14.6768666667
750.64,10.7770666667,22.2624564102,20.7824666667,28.0212,4.44873333333,12.7146,4.1,16.1198,51.8468666667,14.1178666667
750.96,10.6512666667,22.101625641,20.6898666667,27.8529333333,4.2186,12.5595333333,3.7804,16.0268444445,51.8204,13.9307333333
751.27,10.8762666667,22.1680410257,20.7262,27.8617333333,4.23346666667,12.6916666667,3.84006666667,16.0792666667,52.0648,13.9966666667
751.59,11.4142,22.5395025641,21.2794666667,28.1703333333,4.60953333333,13.2300666667,4.41993333333,16.6181555555,52.321,14.5072666667
751.90,11.5604,22.3258923077,21.2126666666,28.0274666667,4.58253333334,13.3096,4.5632,16.6567111111,51.9596,14.5781333333
752.22,11.3942,22.0291076923,20.8345333333,27.6148666667,4.3458,13.0845333333,4.50453333333,16.4563777778,51.7054,14.4228666667
752.53,11.4203333333,22.0110358974,20.7668666667,27.6008,4.39593333333,13.1897333333,4.58866666667,16.4261111111,51.6902,14.5416
752.85,11.2601333333,21.7914410256,20.5112666667,27.4036666667,4.282,13.0668,4.36133333333,16.2573777778,51.5050666667,14.4224666667
753.16,11.2926,21.6945076923,20.5124,27.4963333333,4.26153333334,13.0374666667,4.32793333333,16.1079777778,51.4578,14.5209333333
753.47,11.3583333333,21.5507179487,20.6282,27.4693333333,4.1692,12.9654,4.24226666667,15.9908444444,51.3778,14.4648666667
753.79,11.18,21.3424358974,20.4272666667,27.3151333333,3.86886666667,12.7411333333,3.9926,15.7441555555,51.2014666667,14.1943333333
754.10,11.2858666667,21.3113846154,20.5086,27.4373333334,3.8376,12.8966666667,4.06686666667,15.7745777778,51.2792,14.2436666667
754.42,11.4056666667,21.3715025641,20.5501333333,27.5004666667,4.01446666667,13.1042,4.40293333333,15.8554,51.1874666667,14.51
754.73,11.1988666667,21.2536102564,20.3716,27.3788666667,3.82466666667,12.986,4.2158,15.7467777778,51.0252,14.3664666667
755.05,10.8567333333,20.8656102564,20.0110666667,27.0749333333,3.27093333333,12.4743333333,3.7396,15.2946,50.8812,14.1723333333
755.36,10.4089333333,20.6612461539,19.6013333333,26.7454666667,2.81633333333,12.0851333333,3.24666666667,14.8834888889,50.6072,13.8311333333
755.67,9.86793333335,20.3005897436,19.1951333333,26.4044666667,2.24346666667,11.6643333333,2.736,14.4481111111,50.3145333333,13.3926
755.99,9.64766666665,19.9573948718,18.9042,26.0901333333,1.8942,11.32,2.4342,14.1195555556,49.9084666667,13.0885333334
756.30,9.15746666667,19.469,18.3864666667,25.662,1.24306666667,10.7523333333,1.91893333333,13.4667555555,49.6503333333,12.5648
756.62,9.07619999999,19.4825179487,18.2868666667,25.4086666667,1.18386666667,10.6593333333,1.8964,13.3781777778,49.4638666666,12.5046666667
756.93,9.28146666667,19.6070307692,18.2212,25.3987333333,1.34446666667,10.8092666667,2.0946,13.5871555556,49.5856,12.6552666667
757.24,9.48286666667,19.8163641026,18.4463333333,25.5554666667,1.51873333333,10.9317333333,2.09873333333,13.7603333333,49.9137333333,12.956
757.56,9.76206666667,19.9241948718,18.6370666667,25.7308666667,1.744,11.1343333333,2.1804,13.8604888889,49.9662,13.2312
757.87,9.7204,19.976574359,18.727,25.7962666667,1.56313333333,11.0753333333,2.05693333333,13.7951555556,50.3052666667,13.2796
758.18,9.6954,19.779774359,18.5533333334,25.4764666667,1.50273333333,10.9087333333,1.92973333333,13.5917111111,50.0571333333,13.2309333333
758.50,9.62000000001,19.6861948718,18.4334666667,25.3868,1.5642,10.8788666667,1.7016,13.4529777778,50.0256,13.021
758.81,9.55926666668,19.6919948718,18.4529333333,25.5226,1.47906666667,10.7689333333,1.5378,13.4521111111,50.4008666667,13.0755333334
759.13,9.36946666666,19.5204205128,18.2480666667,25.4878,1.22586666667,10.5904,1.13653333333,13.2034,50.3323333333,12.9576
759.44,9.4636,19.5512205128,18.4048,25.5000666667,1.2672,10.6700666667,1.2438,13.3184222222,50.4776666667,13.1084
759.75,10.2446666667,20.255374359,19.0793333333,26.0823333333,2.07766666667,11.3599333333,2.0406,14.0832222222,50.8916,13.9802666667
760.07,10.2689333333,20.1606410257,18.9244,26.0454666667,2.0168,11.3074666667,1.93766666667,14.1052666667,50.9712,13.9754
760.38,9.79866666666,19.7184564103,18.5386,25.7394,1.6246,10.749,1.48193333333,13.6500666667,50.5212,13.6326
760.69,9.4506,19.3098564103,18.1063333333,25.3800666667,1.2006,10.2547333333,1.21406666667,13.2789555555,50.3296666667,13.2856666667
761.01,9.37846666668,19.3993897436,18.1521333333,25.3881333333,1.18753333334,10.2182,1.34046666667,13.3776,50.6634666667,13.2978666667
761.32,9.85733333333,19.5853435897,18.3782,25.6432,1.6958,10.5234,1.74013333333,13.7040888889,50.5105333333,13.5616666667
761.63,10.1153333333,19.8950666667,18.7212,26.1895333333,1.97,10.8208,2.14746666667,14.0363333333,50.9759333333,13.8860666667
761.94,10.6507333333,20.2464769231,19.1608666667,26.6239333333,2.50973333333,11.3033333333,2.85146666667,14.5830444444,51.2392666667,14.4114
762.26,10.9941333333,20.5134820513,19.4472,26.8744,2.89186666667,11.6342666667,3.33506666667,14.8656222222,51.3912,14.7485333333
762.57,11.351,21.0699487179,19.9124,27.3574666667,3.28333333333,12.0809333333,3.79673333333,15.3223777778,51.9074666667,15.1209333333
762.88,11.3791333333,21.1306205128,19.9791333333,27.4919333333,3.25753333333,12.0438666667,3.70066666667,15.3566444444,52.0771333333,15.1182
763.20,11.2732,21.0071641026,19.8368,27.4890666666,3.06113333333,11.9392,3.46286666667,15.1967111111,52.1058,14.93
763.51,11.2104,21.0742410256,19.8910666667,27.6711333333,2.96226666667,12.0479333333,3.4628,15.1735777778,52.2454,14.8927333334
763.82,11.1196666667,21.0701846154,19.8705333333,27.6926666667,2.83386666667,12.1404666667,3.4406,15.1193777778,52.4335333333,14.8637333333
764.14,11.1484666667,21.2859435897,19.9741333333,27.8954666666,2.83546666667,12.3617333333,3.4758,15.2421111111,52.7224666667,15.0332
764.45,11.0236,21.1773846154,19.8660666667,27.7854,2.6744,12.2885333333,3.2382,15.1021333333,52.6796,14.9189333334
764.76,10.4433333333,20.8414461538,19.4048,27.4030666666,1.9688,11.8774666667,2.5696,14.6470888889,52.6282,14.4543333333
765.07,10.1936,20.6485948718,19.1854,27.1436666667,1.62133333333,11.6815333333,2.2356,14.4555555556,52.5627333333,14.2358
765.39,9.90513333334,20.4857846154,18.9764,26.8805333333,1.3114,11.5602,1.89706666667,14.1675333333,52.3738666667,14.043
765.70,9.47933333334,20.0297794872,18.5884,26.4295333333,0.814866666665,11.2127333333,1.28873333333,13.7369111111,52.1524,13.6105333333
766.01,9.15546666667,19.4326769231,18.1899333333,25.9566666667,0.410000000001,10.9319333333,0.893733333331,13.3729111111,51.7428666667,13.3244666667
766.32,9.31826666666,19.5133948718,18.1992,26.0190666667,0.442000000001,11.1497333333,0.961933333334,13.3427777778,51.8067333333,13.4302666667
766.64,8.7902,18.9243230769,17.7372,25.4642666667,-0.161866666668,10.7493333333,0.440733333333,12.7856222222,51.4787333333,12.9922666667
766.95,8.39953333333,18.3105846154,17.2746,24.8999333333,-0.717133333334,10.1948666667,-0.184466666667,12.2768444444,51.1171333333,12.5850666666
767.26,8.47773333333,18.2265333334,17.2458666667,24.8662666667,-0.6638,10.2565333333,-0.249866666665,12.3238222222,51.0842,12.605
767.57,8.90353333333,18.3104051282,17.4141333333,25.011,-0.4652,10.598,-0.0386666666654,12.4215555556,51.2844666666,12.7186
767.88,9.2992,18.6279128205,17.592,25.1997333333,-0.199,10.9425333333,0.252866666667,12.4880444444,51.2721333333,13.1712
768.20,9.46179999999,18.7644307692,17.7797333333,25.5198,0.052666666668,11.1716,0.419400000001,12.6303111111,51.5208666667,13.4654666667
768.51,9.18393333334,18.3978461538,17.5520666667,25.1889333333,-0.232733333332,10.9790666667,0.0875999999992,12.2666888889,51.4566666667,13.3120666667
768.82,8.50500000001,17.8373794872,16.7978666667,24.7349333333,-1.09873333333,10.2434666667,-0.649199999997,11.6740222222,51.0298666667,12.6217333333
769.13,8.47353333333,17.8773128205,16.8893333333,24.8053333333,-1.23006666667,10.2963333333,-0.583066666667,11.6823555556,51.1709333333,12.5837333333
769.44,8.23426666667,17.6149333333,16.593,24.5787333333,-1.6102,9.9198,-1.03426666667,11.1384444444,50.9082666667,12.3646
769.76,8.0134,17.5294769231,16.2773333333,24.3876666666,-1.94493333333,9.93826666666,-1.2198,11.0531333333,50.9506666667,12.4577333333
770.07,8.30873333333,17.8730153846,16.4875333333,24.7243333333,-1.80913333334,10.2953333333,-1.04113333333,11.3078888889,51.2886,12.7597333333
770.38,8.45226666667,18.2486102564,16.7136,24.7525333333,-1.7092,10.6930666667,-0.736599999999,11.4828444445,51.4782,13.0171333333
770.69,8.72379999999,18.686025641,16.9268666667,25.1336666667,-1.5438,11.1204,-0.346866666667,11.6954444444,51.7010666667,13.3544
771.00,8.00793333334,18.0399897436,16.3385333333,24.6656,-2.14453333333,10.4896,-0.803333333332,11.1111333333,50.8014,12.6878
771.32,7.14546666667,17.262548718,15.4660666667,24.2038666667,-2.7894,9.82593333333,-1.20406666667,10.4824222222,50.0035333334,11.8026666667
771.63,6.59993333333,16.8727282051,14.8156,23.8465333333,-3.44266666667,9.36819999999,-1.5156,9.89188888889,50.0425333333,11.3842
771.94,6.708,16.9538,14.8148666666,24.1737333333,-3.51566666667,9.49053333334,-1.3536,10.0106666667,50.1635333333,11.5436
772.25,6.27033333333,16.7686307692,14.4412666667,23.9431333333,-4.02386666667,9.26719999999,-1.73106666667,9.55944444444,50.3444,11.1366666667
772.56,6.0418,16.668374359,14.0754,23.8781333333,-4.26086666667,9.09200000001,-2.03473333333,9.39002222222,49.959,10.9158666667
772.87,5.86606666667,16.6195538461,13.8010666667,23.6225333333,-4.58986666667,8.88626666667,-1.96986666667,9.19935555556,49.9127333333,10.642
773.18,5.73193333333,16.4537282051,13.6356,23.4605333333,-4.7892,8.46859999999,-1.8696,8.86499999999,49.1209333333,10.2904
773.50,5.6278,16.6650974359,13.6180666667,23.5179333333,-4.83346666667,8.40746666667,-1.7008,8.81531111111,49.0412666667,10.2887333333
773.81,5.19113333333,16.2391897436,13.3904666666,23.5684,-5.34226666667,8.06039999999,-2.195,8.41884444445,49.2009333333,9.95720000001
774.12,4.96813333333,16.2062974359,13.1648666667,23.2696,-5.4698,7.85113333333,-2.24126666667,8.43655555555,48.9819333333,9.9856
774.43,5.3434,16.7772410257,13.5217333333,23.5930666667,-5.19253333333,8.20346666667,-2.0394,8.79677777778,49.6650666667,10.5066
774.74,5.38053333333,16.8565128205,13.7663333333,23.6656666667,-5.43173333333,8.11126666667,-2.56373333333,8.6773111111,50.1822,10.7738
