wavelength,Back_SpoLucf,Belly_SpoLucf,Breast_SpoLucf,Crissum_SpoLucf,Crown_SpoLucf,DorTail_SpoLucf,Patch10_SpoLucf,Rump_SpoLucf,Throat_SpoLucf,WingTip_SpoLucf
521.06,10.9176666666,50.918,21.5963333333,24.4364166667,9.02608333334,11.1549166666,10.0710833333,11.9480833333,20.7319166667,9.33
521.41,10.9473333333,50.9691666666,21.6224166667,24.4893333333,9.05983333333,11.18975,10.0928333334,11.9963333333,20.7710833333,9.35191666667
521.75,10.9669166667,51.01775,21.6423333333,24.5528333334,9.09933333334,11.2166666667,10.1165833333,12.0225833333,20.79975,9.36741666667
522.10,10.9831666666,51.067,21.6500833333,24.5846666667,9.11191666667,11.2301666666,10.12975,12.0310833333,20.8329166667,9.38408333333
522.45,10.9758333333,51.0875,21.64875,24.607,9.10208333333,11.23125,10.1149166667,12.0295833333,20.8558333333,9.38733333333
522.79,10.9935833333,51.083,21.6659166667,24.6263333333,9.11708333333,11.243,10.1325833333,12.0569166667,20.8829166667,9.39266666667
523.14,11.011,51.13775,21.7034166667,24.6665,9.1455,11.2578333333,10.1420833333,12.08775,20.93025,9.41033333334
523.48,11.0524166667,51.2159166667,21.7771666667,24.72875,9.197,11.2809166667,10.1841666667,12.1233333333,20.978,9.44691666667
523.83,11.0975,51.2966666667,21.8414166667,24.8015833333,9.23366666667,11.3285833334,10.227,12.1658333333,21.0288333333,9.47058333334
524.17,11.1183333333,51.3794166667,21.8875,24.8505,9.2515,11.3343333333,10.2685,12.1831666667,21.0829166667,9.49008333333
524.52,11.0906666667,51.38225,21.88,24.8541666667,9.23341666667,11.301,10.2510833333,12.1574166667,21.0565833333,9.46075
524.87,11.09625,51.40675,21.8646666667,24.8501666667,9.23758333333,11.3123333334,10.262,12.1444166667,21.05425,9.458
525.21,11.0960833333,51.445,21.8968333333,24.88225,9.25225,11.3150833333,10.2648333333,12.1459166667,21.0711666667,9.45716666666
525.56,11.0911666667,51.4553333333,21.91725,24.9045833333,9.25216666666,11.3078333333,10.2625833333,12.14375,21.0915,9.44416666666
525.90,11.09875,51.55,21.97,24.9708333334,9.262,11.318,10.2593333333,12.1440833333,21.12,9.44208333333
526.25,11.0984166666,51.6106666667,21.9903333333,25.0048333333,9.25416666667,11.31525,10.2546666667,12.1293333334,21.1290833333,9.4335
526.59,11.1180833333,51.7415833334,22.0696666667,25.0848333333,9.27016666667,11.3415833334,10.2645833334,12.1544166667,21.18,9.45566666667
526.94,11.1333333333,51.8455,22.11975,25.14125,9.27966666667,11.3581666667,10.2828333333,12.17725,21.2165833333,9.46916666667
527.28,11.13025,51.9405,22.1490833333,25.17,9.26266666667,11.3761666667,10.2826666667,12.1861666667,21.24325,9.468
527.63,11.1426666667,52.0304166667,22.18775,25.2155,9.26491666667,11.3885,10.29975,12.2018333333,21.28025,9.47133333334
527.97,11.1463333333,52.0728333333,22.2129166667,25.2288333333,9.26508333333,11.3979166667,10.3031666667,12.2066666666,21.2880833333,9.47458333333
528.32,11.1780833333,52.127,22.2548333333,25.2660833333,9.2835,11.4205,10.3345,12.241,21.3311666667,9.50208333334
528.66,11.1825833333,52.1605,22.2668333333,25.2900833333,9.281,11.4221666667,10.3349166667,12.252,21.3470833333,9.50716666668
529.01,11.1803333333,52.2070833333,22.2735833333,25.307,9.26833333333,11.4153333333,10.319,12.2539166666,21.3535,9.50274999999
529.35,11.19125,52.2713333333,22.29375,25.3271666667,9.26791666667,11.4258333333,10.3244166667,12.2538333333,21.3653333333,9.51566666667
529.70,11.1958333333,52.2746666667,22.3005833333,25.3225833333,9.26766666667,11.4295833333,10.3373333333,12.2705,21.3713333334,9.52391666667
530.04,11.2194166667,52.3129166666,22.3298333333,25.3581666667,9.29758333333,11.452,10.3525833333,12.30525,21.3936666667,9.54516666666
530.39,11.2214166667,52.3023333333,22.3244166667,25.3495,9.29916666667,11.4465833333,10.3601666666,12.30425,21.3929166667,9.53899999999
530.73,11.2304166667,52.2863333334,22.322,25.35425,9.29558333333,11.4425833334,10.3673333333,12.3011666667,21.41175,9.54141666667
531.08,11.2431666667,52.2815833333,22.3341666667,25.36875,9.30958333334,11.4548333333,10.37025,12.3080833333,21.4315,9.55016666668
531.42,11.25525,52.2809166667,22.36175,25.3979166666,9.33091666667,11.464,10.3775,12.3215,21.4351666667,9.57200000001
531.77,11.2655,52.2804166667,22.3620833333,25.4239166667,9.3465,11.4749166667,10.3760833333,12.3296666667,21.4586666667,9.57833333334
532.11,11.2546666667,52.2705,22.3561666667,25.4263333334,9.34683333333,11.4783333333,10.36675,12.3229166667,21.4499166667,9.57016666668
532.46,11.2553333334,52.2928333334,22.3909166667,25.4634166667,9.35583333333,11.4740833333,10.3724166667,12.3345,21.4768333334,9.56808333334
532.80,11.2889166667,52.329,22.4294166667,25.50675,9.38166666667,11.5083333334,10.40825,12.3570833333,21.51625,9.59091666666
533.15,11.3103333334,52.36775,22.4618333333,25.5554166667,9.40591666667,11.5259166666,10.4295,12.4058333333,21.5495,9.61900000001
533.49,11.3439166667,52.43325,22.5005833334,25.6141666667,9.439,11.5486666667,10.4506666667,12.43,21.5779166667,9.64241666667
533.84,11.3605833333,52.4861666666,22.5519166667,25.6544166667,9.44583333334,11.5528333333,10.46925,12.45225,21.6095,9.65758333334
534.18,11.3881666667,52.5505833333,22.5920833333,25.70825,9.46825,11.5751666667,10.48775,12.4828333333,21.6475833333,9.67825
534.52,11.4185,52.5953333333,22.6305833333,25.7524166667,9.50508333333,11.61475,10.5088333333,12.5166666667,21.657,9.69658333333
534.87,11.4388333333,52.5960833333,22.64625,25.7901666667,9.52675,11.622,10.5124166667,12.5385,21.66075,9.70941666667
535.21,11.4305,52.6011666667,22.6271666667,25.7884166667,9.52374999999,11.6159166667,10.4964166667,12.5395833333,21.67825,9.70074999999
535.56,11.4565833333,52.7275833333,22.6979166666,25.86325,9.54974999999,11.6266666667,10.5366666667,12.5735,21.7245,9.73174999999
535.90,11.4633333334,52.76675,22.72125,25.90975,9.54816666666,11.6215,10.51775,12.5784166667,21.7274166667,9.72474999999
536.25,11.4734166666,52.8196666667,22.7398333333,25.9440833334,9.56233333334,11.62575,10.51975,12.5895833333,21.7479166667,9.73883333334
536.59,11.4774166667,52.792,22.7468333334,25.94525,9.56375,11.6164166667,10.5075,12.59275,21.761,9.75158333333
536.93,11.5083333333,52.8308333333,22.79275,25.9951666667,9.58966666668,11.6524166666,10.5254166667,12.6085833333,21.8040833333,9.75616666667
537.28,11.5078333333,52.8463333334,22.8268333333,26.0360833333,9.60258333333,11.6760833334,10.5324166667,12.6405,21.844,9.77183333332
537.62,11.5190833333,52.87025,22.8380833333,26.0654166667,9.60875000001,11.6911666667,10.54425,12.6486666667,21.86175,9.77449999999
537.97,11.5246666666,52.89075,22.8485833333,26.1053333333,9.61766666667,11.7061666667,10.5563333333,12.6678333333,21.89325,9.78199999998
538.31,11.51675,52.91725,22.88,26.1480833334,9.62408333333,11.71475,10.5654166667,12.69025,21.92175,9.7855
538.65,11.5008333334,52.9575833334,22.8834166666,26.1790833333,9.61124999999,11.7124166667,10.5784166667,12.6896666666,21.9150833334,9.76591666666
539.00,11.54125,53.0221666667,22.9471666667,26.2305833333,9.64083333334,11.7430833333,10.6194166667,12.7095833333,21.9528333333,9.79950000001
539.34,11.5220833333,52.92775,22.92,26.2136666666,9.61324999999,11.7283333333,10.5886666667,12.6920833334,21.9315,9.75849999999
539.69,11.5424166667,52.9916666666,22.964,26.265,9.64025,11.75675,10.62925,12.7169166667,22.0001666666,9.77233333333
540.03,11.55625,53.0275833333,23.0024166666,26.2985,9.64475000001,11.7845833333,10.64725,12.72275,22.0166666667,9.76208333333
540.37,11.56925,53.0818333333,23.0389166667,26.3708333333,9.66716666665,11.8008333333,10.6779166667,12.7466666667,22.0494166667,9.76541666667
540.72,11.5656666667,53.0856666667,23.0505833333,26.3803333334,9.67325,11.798,10.68425,12.7494166667,22.0535833333,9.77825000001
541.06,11.58575,53.1140833333,23.0605833333,26.4084166667,9.66699999999,11.7906666667,10.6950833333,12.7441666667,22.0543333333,9.77675
541.40,11.58575,53.1171666667,23.0500833333,26.41425,9.67016666668,11.7929166667,10.6951666666,12.75375,22.0583333333,9.77925000002
541.75,11.5821666667,53.12475,23.0555,26.436,9.67733333333,11.7830833333,10.6896666667,12.7489166667,22.0515,9.78158333335
542.09,11.5996666667,53.1520833333,23.0659166667,26.45375,9.67791666667,11.7879166667,10.6859166666,12.7533333333,22.0671666666,9.78974999998
542.43,11.6401666666,53.2020833333,23.1123333333,26.5114166666,9.71699999999,11.8231666667,10.7239166667,12.7934166667,22.1253333333,9.83308333332
542.78,11.6454166667,53.1949166667,23.1299166667,26.52775,9.72825000001,11.8301666666,10.7310833334,12.8144166667,22.1515833333,9.83491666668
543.12,11.6848333333,53.2743333333,23.1824166667,26.5920833333,9.77108333334,11.868,10.7635,12.8526666667,22.1949166667,9.87575000001
543.46,11.721,53.28875,23.20925,26.6245833333,9.80058333333,11.8954166667,10.77025,12.8806666667,22.2171666667,9.90466666667
543.81,11.7395833333,53.3044166667,23.2231666667,26.66125,9.82316666666,11.908,10.7909166667,12.9126666667,22.23725,9.93991666666
544.15,11.7370833334,53.309,23.23425,26.6713333333,9.83133333334,11.9229166666,10.7924166667,12.9153333333,22.2446666667,9.95024999999
544.49,11.747,53.3389166667,23.2425,26.6944166667,9.831,11.9306666666,10.8045833333,12.93275,22.2605833333,9.95441666666
544.84,11.73075,53.3288333333,23.2358333334,26.6834166667,9.83341666666,11.9384166667,10.7960833333,12.9403333333,22.264,9.94783333333
545.18,11.7529166667,53.3860833333,23.2903333333,26.7401666667,9.86116666668,11.966,10.8243333333,12.9509166667,22.301,9.95366666667
545.52,11.76825,53.4263333334,23.3183333333,26.7709166667,9.85324999998,11.98875,10.83825,12.9620833333,22.3259166667,9.95475000003
545.87,11.73575,53.48175,23.3584166667,26.817,9.86424999999,11.9774166667,10.8365833333,12.9550833334,22.3449166667,9.94249999998
546.21,11.72875,53.4919166667,23.3716666667,26.8359166667,9.84558333335,11.9579166667,10.8093333334,12.9366666667,22.3713333334,9.91899999998
546.55,11.7069166667,53.553,23.3659166667,26.8658333333,9.81725,11.9564166667,10.7870833333,12.9096666667,22.36025,9.88966666667
546.90,11.6801666667,53.5356666667,23.3538333333,26.8591666667,9.78608333334,11.9306666666,10.759,12.87675,22.3606666667,9.85899999998
547.24,11.6576666667,53.5925,23.3653333333,26.8809166667,9.7655,11.9051666667,10.773,12.8758333333,22.3535,9.84575
547.58,11.6549166666,53.6524166667,23.38875,26.9254166667,9.77299999999,11.9163333333,10.7696666666,12.8820833333,22.39325,9.83916666668
547.92,11.7033333333,53.77875,23.4370833333,27.007,9.79883333334,11.9440833333,10.8023333333,12.9145833334,22.45375,9.85866666667
548.27,11.68625,53.7934166667,23.4754166666,27.0391666667,9.80466666666,11.93725,10.79225,12.901,22.4756666666,9.85483333332
548.61,11.7,53.8463333333,23.5293333333,27.1056666667,9.83408333334,11.962,10.81,12.9215833334,22.5301666667,9.85566666666
548.95,11.7025,53.915,23.543,27.1656666667,9.82733333333,11.9734166667,10.7956666667,12.9389166667,22.5596666667,9.85808333333
549.29,11.7068333333,53.9469166666,23.5639166667,27.1640833333,9.83724999999,11.9626666666,10.793,12.92375,22.58675,9.84049999998
549.64,11.7496666667,53.938,23.5713333333,27.1776666667,9.83933333333,11.98825,10.8055,12.9470833333,22.6185833333,9.84808333334
549.98,11.7765,53.95775,23.593,27.2103333333,9.86233333333,12.007,10.8231666667,12.9723333333,22.6389166667,9.86408333334
550.32,11.8554166667,54.0659166667,23.6579166667,27.3,9.94033333333,12.0545,10.87625,13.0391666667,22.7016666667,9.91433333333
550.66,11.90175,54.23175,23.75775,27.4186666667,9.99366666666,12.14225,10.9508333333,13.1276666667,22.7850833333,9.96375000001
551.01,11.9129166667,54.29175,23.7869166667,27.4670833333,10.0041666667,12.1534166667,10.94975,13.1379166666,22.8493333333,9.97200000002
551.35,11.9466666667,54.3371666667,23.8306666666,27.48625,10.0086666667,12.1509166667,10.9725833333,13.1470833334,22.8881666667,9.97191666666
551.69,11.9288333333,54.3408333333,23.8558333333,27.477,10.0170833333,12.1476666667,10.9606666667,13.1570833334,22.8965,9.95475000001
552.03,11.9706666667,54.4433333333,23.879,27.5566666667,10.0524166667,12.1831666666,11.0103333333,13.2044166667,22.94075,9.96824999998
552.38,12.0139166667,54.5224166667,23.91725,27.6354166667,10.0880833333,12.1816666667,11.0140833333,13.21825,22.97175,10.0014166667
552.72,12.0638333334,54.5509166666,23.9989166667,27.6731666666,10.1403333333,12.2160833333,11.06725,13.2585833333,23.0145833333,10.0495833333
553.06,12.12175,54.6451666666,24.05775,27.7729166667,10.2003333333,12.2778333333,11.10825,13.31825,23.0536666667,10.11425
553.40,12.1169166667,54.6805,24.0665833333,27.7943333333,10.2139166667,12.29,11.109,13.3173333333,23.0635833333,10.13375
553.74,12.1306666667,54.8154166667,24.1555,27.8840833333,10.25275,12.3450833334,11.1455833333,13.36675,23.1094166666,10.1774166667
554.09,12.12,54.8355833333,24.1793333333,27.927,10.24175,12.3461666667,11.1458333334,13.38725,23.1286666667,10.1831666667
554.43,12.0990833333,54.8015833333,24.1605833333,27.9274166667,10.226,12.3149166666,11.1248333333,13.37575,23.1163333333,10.1870833333
554.77,12.1745,54.8594166666,24.25275,27.9919166667,10.2884166667,12.393,11.1814166667,13.4481666667,23.17875,10.2669166667
555.11,12.2153333333,54.9054166667,24.31175,28.0444166667,10.3356666667,12.4336666667,11.2025,13.4844166667,23.20725,10.312
555.45,12.2173333333,54.9148333333,24.3048333333,28.0903333333,10.3198333333,12.43175,11.2178333334,13.4999166667,23.2011666667,10.3513333334
555.80,12.2184166667,54.9144166667,24.30375,28.088,10.3014166667,12.4386666667,11.1645,13.4768333333,23.1746666667,10.327
556.14,12.2260833333,55.0215,24.3636666667,28.1471666667,10.2905,12.4815833333,11.2135833333,13.5166666666,23.2246666667,10.3456666667
556.48,12.2410833333,55.0635,24.341,28.1761666667,10.27575,12.484,11.2174166667,13.5134166667,23.2368333333,10.3526666667
556.82,12.2215,55.00825,24.3541666667,28.2003333333,10.2895833333,12.4955833333,11.22925,13.5305833333,23.2595833333,10.3795833333
557.16,12.2670833333,55.0813333333,24.4421666667,28.2920833333,10.311,12.55,11.2695833333,13.5799166666,23.2901666667,10.4248333333
557.50,12.2619166667,55.0925833333,24.40725,28.27325,10.3053333333,12.5191666667,11.2535833333,13.5390833333,23.27675,10.39625
557.85,12.3195833333,55.117,24.4795833333,28.3318333334,10.3633333333,12.5898333334,11.3280833333,13.60025,23.3530833333,10.4701666666
558.19,12.3345,55.08375,24.46125,28.3328333333,10.3721666667,12.587,11.3046666667,13.5878333333,23.3204166667,10.4441666667
558.53,12.2723333333,55.0289166667,24.395,28.3144166667,10.3328333333,12.5386666667,11.2630833333,13.5326666667,23.2871666667,10.39575
558.87,12.2601666667,55.0793333333,24.387,28.369,10.3330833334,12.548,11.2555833333,13.544,23.3266666666,10.3941666667
559.21,12.2754166667,55.09,24.3855,28.37575,10.3521666667,12.5515833333,11.2298333333,13.5289166666,23.3255,10.3598333333
559.55,12.2741666667,55.1610833333,24.4405,28.4338333333,10.376,12.5501666667,11.2565,13.5498333333,23.38775,10.35725
559.89,12.2894166667,55.1726666667,24.4845833334,28.4660833333,10.401,12.57625,11.2920833333,13.57175,23.4325,10.38975
560.23,12.2826666666,55.1734166667,24.51225,28.50025,10.4304166667,12.5771666667,11.3025833333,13.61575,23.45025,10.3984166667
560.58,12.3005,55.23475,24.55325,28.5333333333,10.4074166667,12.5660833333,11.2909166667,13.6166666667,23.48575,10.3674166667
560.92,12.3610833333,55.3655,24.5899166667,28.6296666666,10.4435,12.6025,11.3498333333,13.6594166666,23.5804166666,10.3995
561.26,12.4019166666,55.3560833333,24.6134166667,28.6880833333,10.47275,12.6264166666,11.3914166667,13.72925,23.6271666667,10.431
561.60,12.3883333333,55.3573333333,24.5774166667,28.6895833334,10.4733333333,12.6055,11.3513333333,13.7111666667,23.6176666667,10.3874166667
561.94,12.3976666667,55.4578333333,24.6270833334,28.7250833333,10.4926666667,12.6068333333,11.3846666667,13.7323333333,23.6894166667,10.4039166667
562.28,12.4593333333,55.4804166667,24.6918333334,28.7764166667,10.5296666667,12.6441666667,11.43775,13.7945,23.7339166666,10.4473333333
562.62,12.4798333333,55.4866666667,24.699,28.7803333334,10.5543333333,12.6655833333,11.46125,13.8201666667,23.7113333334,10.4563333333
562.96,12.5270833333,55.5509166666,24.76225,28.8190833333,10.61175,12.7113333333,11.53425,13.8710833334,23.7928333333,10.5068333334
563.30,12.5588333333,55.5553333333,24.7770833333,28.853,10.626,12.7443333333,11.5823333333,13.9149166667,23.8244166666,10.5459166667
563.64,12.5524166667,55.4599166667,24.7415833333,28.81725,10.6116666667,12.7299166667,11.5488333333,13.8875,23.7766666667,10.52825
563.99,12.5588333333,55.4594166667,24.7794166667,28.8575833333,10.6359166667,12.7585,11.5504166667,13.89825,23.8193333333,10.5281666667
564.33,12.586,55.5345833333,24.7966666667,28.9315833333,10.6791666667,12.8053333333,11.58975,13.9413333333,23.854,10.58525
564.67,12.52675,55.4568333333,24.7695,28.85475,10.65575,12.7545,11.5344166667,13.9088333333,23.8080833333,10.5433333333
565.01,12.5103333333,55.5090833333,24.799,28.8766666667,10.6526666666,12.7750833334,11.52825,13.8923333333,23.8040833334,10.5415
565.35,12.5075833333,55.4885,24.803,28.8689166667,10.64425,12.7655,11.5399166667,13.88025,23.7925,10.5439166667
565.69,12.51975,55.47325,24.8240833333,28.9020833333,10.654,12.7985833334,11.5453333334,13.871,23.7933333333,10.548
566.03,12.49375,55.5085833333,24.8025,28.9145833333,10.6425833334,12.7935833333,11.5228333334,13.845,23.7753333333,10.5235
566.37,12.4998333333,55.521,24.8560833333,28.9435833333,10.6309166667,12.7885833333,11.5225833333,13.8385833333,23.8244166667,10.53825
566.71,12.4895833333,55.4575,24.8460833333,28.9611666667,10.6096666667,12.7908333333,11.4878333334,13.813,23.77475,10.5279166667
567.05,12.4923333334,55.4761666667,24.8659166667,28.9923333333,10.626,12.805,11.4783333334,13.8140833333,23.7915,10.5545
567.39,12.501,55.5739166667,24.8970833333,29.0671666667,10.6655833333,12.8169166667,11.48875,13.8346666667,23.8395833333,10.5800833334
567.73,12.4741666667,55.5945833333,24.8810833333,29.05225,10.63725,12.799,11.4798333333,13.8106666667,23.808,10.5655
568.07,12.4343333334,55.5116666667,24.8438333333,28.9818333334,10.593,12.7645833333,11.427,13.7713333333,23.7609166667,10.5129166667
568.41,12.4479166667,55.5104166667,24.8271666667,29.0269166667,10.5850833334,12.7681666667,11.4531666667,13.7945833334,23.7720833333,10.51
568.75,12.45875,55.4946666667,24.83525,29.04325,10.59875,12.7629166667,11.4453333333,13.7945,23.7824166667,10.5105833333
569.09,12.4480833333,55.551,24.8603333333,29.0821666667,10.5745833333,12.7556666667,11.43225,13.7891666667,23.7949166667,10.50375
569.43,12.4589166666,55.5943333334,24.87225,29.08575,10.5841666667,12.7633333333,11.4526666667,13.8255833334,23.823,10.5135833334
569.77,12.49075,55.6688333333,24.9351666667,29.1499166667,10.6024166667,12.7888333333,11.4731666667,13.8594166667,23.8678333333,10.5343333333
570.11,12.4789166667,55.651,24.9228333333,29.1701666667,10.6098333333,12.81425,11.4875,13.85375,23.85425,10.5385
570.45,12.4675833333,55.7354166667,24.9346666667,29.1888333334,10.584,12.78725,11.4725833333,13.8745,23.8754166667,10.5311666667
570.79,12.4655,55.7440833333,24.9519166667,29.179,10.56275,12.7789166667,11.4726666666,13.8498333334,23.8664166667,10.491
571.13,12.46275,55.82,24.9931666667,29.19775,10.5404166667,12.7764166667,11.4523333333,13.8463333333,23.8858333333,10.4785
571.47,12.4786666666,55.8504166667,25.0315,29.221,10.5326666667,12.77825,11.44225,13.8568333334,23.9068333333,10.4756666666
571.81,12.4995,55.9084166667,25.1,29.294,10.56875,12.8135833333,11.47375,13.8918333333,23.9725,10.5096666667
572.15,12.55275,55.9993333334,25.1743333333,29.3490833333,10.6228333333,12.8768333333,11.5203333334,13.9296666667,24.0364166667,10.5560833333
572.49,12.5585,56.0540833333,25.20625,29.3951666667,10.6260833333,12.8928333333,11.5348333333,13.9536666667,24.0815,10.5535833333
572.83,12.5994166667,56.1166666667,25.27025,29.45325,10.6755833333,12.93875,11.5705,14.0124166667,24.1421666666,10.6068333333
573.17,12.6248333333,56.18875,25.323,29.5211666667,10.6825833333,12.9765,11.5884166667,14.0495,24.1679166667,10.6375833333
573.51,12.64925,56.2450833333,25.3701666667,29.5548333334,10.7105833333,13.0125833333,11.6115,14.0750833333,24.2135,10.6746666667
573.85,12.6935,56.345,25.4335,29.6208333333,10.7456666667,13.0619166667,11.6440833333,14.1231666667,24.2766666667,10.7091666667
574.19,12.7019166667,56.31825,25.4410833333,29.6409166667,10.7763333333,13.08675,11.65675,14.1360833333,24.2984166666,10.7103333333
574.53,12.7444166667,56.3703333333,25.4693333334,29.7156666667,10.8284166666,13.1088333333,11.6756666667,14.18625,24.34575,10.7644166667
574.87,12.8226666667,56.3536666667,25.4958333333,29.7589166667,10.9000833333,13.172,11.749,14.2528333333,24.3785,10.8145
575.21,12.8908333333,56.4230833334,25.5480833334,29.8468333333,10.9621666666,13.25,11.8175833333,14.3064166667,24.4558333333,10.88975
575.55,12.9260833333,56.4408333333,25.54225,29.8635833333,10.9781666667,13.2564166667,11.8505833334,14.3243333333,24.4665833333,10.9026666667
575.89,12.8570833333,56.3260833333,25.4788333333,29.82575,10.9070833334,13.1783333334,11.7873333333,14.261,24.38875,10.8426666667
576.22,12.8880833333,56.3294166667,25.50325,29.8325,10.92325,13.1976666667,11.7941666666,14.27675,24.40675,10.89375
576.56,12.862,56.2591666667,25.4571666667,29.81325,10.8935,13.1825,11.78425,14.2385,24.3656666667,10.8508333334
576.90,12.8644166667,56.19425,25.4180833333,29.8280833333,10.8871666667,13.15075,11.7575,14.2254166667,24.35425,10.8456666667
577.24,12.84525,56.1463333333,25.3805833333,29.82975,10.8845833334,13.1234166667,11.7363333334,14.2044166667,24.3314166667,10.80075
577.58,12.8561666667,56.1474166667,25.3576666667,29.8425833333,10.8815,13.0965,11.7293333334,14.1935833333,24.3405833333,10.7963333333
577.92,12.8498333333,56.2265833333,25.4166666667,29.89325,10.8755833334,13.1175833333,11.7720833333,14.1841666667,24.3709166667,10.82225
578.26,12.8248333333,56.2554166666,25.4374166667,29.904,10.838,13.13075,11.7623333333,14.1781666667,24.3750833333,10.8136666667
578.60,12.7431666667,56.1613333333,25.3795833333,29.85975,10.75675,13.0701666667,11.6995833333,14.114,24.3295,10.7431666667
578.94,12.6884166667,56.12725,25.352,29.8375833333,10.7225,13.02975,11.6630833333,14.09175,24.28025,10.6980833333
579.28,12.7189166667,56.27,25.4715833334,29.94025,10.7533333333,13.0805833333,11.7020833333,14.1489166667,24.34475,10.7401666667
579.61,12.7870833333,56.4144166667,25.5755,30.0476666667,10.8613333334,13.16375,11.77125,14.2233333333,24.4656666667,10.8168333333
579.95,12.7720833333,56.3704166667,25.5570833333,30.0223333333,10.865,13.1453333333,11.7639166667,14.225,24.4449166667,10.8095
580.29,12.79375,56.4890833333,25.6130833333,30.0776666666,10.8895,13.1675,11.79075,14.2491666667,24.5109166667,10.8448333333
580.63,12.7724166666,56.4586666667,25.6291666667,30.0809166667,10.8985833333,13.1846666667,11.8154166667,14.2261666667,24.5206666667,10.8245
580.97,12.78975,56.4235833333,25.6560833333,30.1128333334,10.9276666667,13.1970833333,11.8325,14.2523333333,24.5585833333,10.8664166667
581.31,12.7869166667,56.454,25.68175,30.1594166667,10.9018333333,13.1619166667,11.8240833333,14.2496666667,24.5525833334,10.8408333333
581.65,12.8394166666,56.4539166667,25.7114166666,30.2354166667,10.9555833333,13.2115833333,11.8446666667,14.309,24.59675,10.8574166667
581.98,12.8658333333,56.4943333333,25.74525,30.3055833333,10.9776666667,13.2510833333,11.8844166667,14.3575,24.6789166667,10.891
582.32,12.8795833333,56.55425,25.7903333333,30.3705833333,11.0251666666,13.2959166666,11.9286666667,14.3740833334,24.7245,10.9264166667
582.66,12.8889166667,56.59475,25.8345833333,30.4375833334,11.0376666667,13.3198333333,11.9620833333,14.4010833333,24.7845,10.9636666667
583.00,12.9221666666,56.6089166666,25.8724166667,30.5079166667,11.0944166666,13.37025,11.96925,14.4128333334,24.8154166667,11.0104166667
583.34,12.9935,56.5913333334,25.92575,30.5551666667,11.1485833333,13.4395833333,12.0674166667,14.51475,24.8751666667,11.0944166667
583.68,13.046,56.7180833334,26.007,30.6645,11.2253333334,13.478,12.1385,14.5588333333,24.9584166667,11.13225
584.01,13.0346666667,56.6910833334,26.0205833333,30.676,11.2388333333,13.45925,12.1425,14.5685833334,24.9533333333,11.12325
584.35,13.1186666667,56.7644166667,26.1105833333,30.7720833333,11.3089166667,13.5176666667,12.21525,14.6266666667,25.0259166666,11.21275
584.69,13.199,56.9096666667,26.1800833333,30.8416666667,11.34125,13.6123333333,12.3054166667,14.6873333333,25.09025,11.2899166667
585.03,13.2205,56.98975,26.2436666667,30.9263333333,11.4025833333,13.70025,12.382,14.7398333333,25.1274166667,11.3651666666
585.37,13.232,57.0020833334,26.27175,30.9546666666,11.4235,13.7136666667,12.4133333333,14.7868333333,25.1438333333,11.4308333333
585.70,13.2529166667,57.0183333333,26.26425,30.97525,11.4635833333,13.72475,12.428,14.789,25.0806666667,11.4608333333
586.04,13.29175,57.05175,26.3075833333,31.0060833333,11.4903333333,13.75225,12.4739166667,14.8415833334,25.10875,11.5136666667
586.38,13.31875,57.0066666666,26.2825833334,30.9724166666,11.50775,13.7446666666,12.46475,14.8415,25.1014166666,11.5051666667
586.72,13.2891666667,56.87325,26.1985833333,30.8964166666,11.4471666667,13.7020833334,12.43625,14.8043333333,25.0496666667,11.4611666667
587.06,13.1589166667,56.8845,26.1113333333,30.8091666667,11.3168333334,13.5885,12.2788333333,14.6438333334,24.9085,11.32975
587.39,13.109,56.8848333334,26.0989166667,30.8525,11.2170833333,13.5993333333,12.2565833334,14.6096666666,24.8820833333,11.2925
587.73,13.1231666667,56.8581666666,26.1088333333,30.8633333333,11.204,13.623,12.2489166667,14.6069166667,24.8925833333,11.2970833333
588.07,13.07075,56.8814166667,26.0884166667,30.8158333333,11.1755,13.5989166667,12.2139166667,14.5865833333,24.891,11.2566666667
588.41,12.9705833333,56.8660833334,26.0465,30.8024166667,11.1025833333,13.5375833333,12.1356666667,14.4925,24.8394166666,11.1653333333
588.74,12.9569166667,56.8295833333,26.0238333334,30.7755833333,11.0966666667,13.51675,12.0819166667,14.4665833333,24.8609166666,11.1329166667
589.08,12.9100833334,56.8754166667,25.9815833333,30.7480833333,11.0496666667,13.4844166667,12.0343333333,14.3970833333,24.84675,11.0660833334
589.42,12.8925,56.8075,25.9773333333,30.7110833333,11.03775,13.4756666667,12.0045833334,14.3886666667,24.8478333333,11.04975
589.76,12.8705,56.8290833333,25.9725833333,30.7251666666,10.9971666666,13.46625,11.9605,14.3450833333,24.8509166667,11.0030833333
590.09,12.8315833334,56.8505,25.97925,30.7360833334,10.9724166667,13.4480833334,11.96075,14.3130833333,24.8296666667,10.991
590.43,12.7363333333,56.8379166667,25.8955,30.69375,10.90075,13.3503333333,11.9099166667,14.2471666667,24.7616666667,10.9216666667
590.77,12.782,56.8210833333,25.8864166667,30.7571666667,10.9286666667,13.38175,11.90875,14.2884166667,24.8258333333,10.96525
591.11,12.7889166667,56.7503333333,25.883,30.71525,10.9650833333,13.3598333334,11.8925833333,14.2770833333,24.8406666667,10.9623333333
