wavelength,Back_HemRucf,Belly_HemRucf,Breast_HemRucf,Crissum_HemRucf,Crown_HemRucf,DorTail_HemRucf,Patch10_HemRucf,Patch11_HemRucf,Rump_HemRucf,Throat_HemRucf,WingTip_HemRucf
747.49,17.3233333333,48.5633333333,39.2086666667,33.6076666667,17.107,21.4523333333,18.5793333333,31.7023333333,26.4473333333,40.58,19.9363333333
747.81,17.3563333333,48.6203333333,39.0946666667,33.707,16.796,20.934,18.2616666667,31.4513333333,26.135,40.546,19.5833333333
748.12,16.795,48.4886666667,38.637,33.7036666667,16.353,20.744,17.978,30.8096666667,25.777,39.8346666667,19.4183333333
748.44,17.0416666667,48.2376666667,38.287,33.7863333333,16.4193333333,21.005,18.0183333333,30.9553333333,25.7463333333,40.0,19.5613333333
748.75,17.431,48.801,38.55,34.441,16.8556666667,21.5956666667,18.2023333333,31.4543333333,26.2096666667,40.0783333333,19.7026666667
749.07,17.486,49.223,38.842,34.7033333333,16.9633333333,21.8926666667,18.489,31.681,26.469,40.6356666667,20.4523333333
749.38,17.6403333333,49.393,39.063,34.8013333333,16.8076666667,21.5496666667,18.1766666667,31.908,26.7993333333,40.079,20.5756666667
749.70,17.64,48.971,39.199,34.873,16.898,22.0916666667,18.06,32.171,26.4873333333,39.941,20.062
750.01,17.2416666667,49.2683333333,39.057,34.938,16.8726666667,21.6873333333,17.7246666667,31.9983333333,26.3316666667,40.3636666667,19.827
750.33,17.4333333333,49.2763333333,39.367,34.8093333333,17.362,21.7063333333,17.7316666667,32.1976666667,26.4196666667,40.8146666667,19.9603333333
750.64,17.4623333333,50.0866666667,39.9593333333,35.3153333333,16.7826666667,21.8023333333,17.6503333333,32.1613333333,26.1573333333,41.3773333333,20.269
750.96,17.8193333333,49.7696666667,39.7723333333,35.0043333333,16.8973333333,21.622,17.8623333333,32.08,26.4623333333,40.9536666667,20.1816666667
751.27,18.02,49.819,40.353,34.969,16.8183333333,21.2766666667,17.8463333333,32.1176666667,26.6176666667,40.7876666667,20.4223333333
751.59,18.1736666667,49.716,40.6436666667,35.4446666667,17.2853333333,21.101,17.868,32.6053333333,26.926,41.2553333333,20.5766666667
751.90,18.1926666667,50.168,41.13,35.8446666667,17.2143333333,20.8206666667,17.6666666667,32.6763333333,27.084,40.999,20.47
752.22,18.37,49.8623333333,41.4963333333,35.9286666667,17.5436666667,20.284,18.2543333333,32.8113333333,27.36,41.2063333333,20.8933333333
752.53,18.806,49.9713333333,41.7896666667,36.152,17.823,20.2226666667,18.6036666667,32.943,27.5803333333,40.922,20.6416666667
752.85,18.3773333333,49.4876666667,41.2443333333,36.0186666667,17.742,19.9943333333,18.3916666667,32.6983333333,27.6596666667,41.1433333333,20.485
753.16,18.278,49.546,41.037,35.5743333333,17.6626666667,19.4053333333,18.3946666667,32.4106666667,27.7243333333,41.0076666667,20.2986666667
753.47,18.025,49.0506666667,40.8266666667,35.7726666667,17.762,19.2666666667,18.2003333333,32.4713333333,27.943,40.7243333333,20.2016666667
753.79,17.5433333333,48.6376666667,40.9043333333,35.97,17.5136666667,19.2516666667,18.1026666667,32.1993333333,27.7656666667,40.4773333333,19.9883333333
754.10,17.457,48.0246666667,40.401,35.265,17.5883333333,18.9346666667,18.174,31.987,27.539,39.8593333333,19.6956666667
754.42,16.3513333333,47.6756666667,39.8446666667,35.225,17.4806666667,18.5513333333,18.038,31.5443333333,27.4966666667,39.61,19.4163333333
754.73,15.0963333333,46.963,39.037,34.7556666667,17.3626666667,18.267,17.6296666667,30.622,27.0073333333,39.5853333333,18.8296666667
755.05,15.6366666667,46.7466666667,39.647,34.7563333333,17.7413333333,19.3716666667,18.0966666667,30.5766666667,27.064,39.929,19.149
755.36,15.266,46.292,39.6853333333,34.1123333333,17.3783333333,19.191,18.217,30.0673333333,26.6366666667,39.7753333333,18.9813333333
755.67,15.157,46.4573333333,39.5843333333,34.3346666667,17.7666666667,19.7846666667,18.2063333333,30.2836666667,26.4906666667,40.2216666667,18.92
755.99,15.8476666667,46.6636666667,39.536,34.8953333333,18.35,20.458,18.6383333333,30.725,26.964,40.8553333333,19.6086666667
756.30,16.3393333333,46.7306666667,39.6126666667,35.345,18.4423333333,21.0183333333,18.7926666667,30.986,26.8863333333,41.3353333333,20.073
756.62,16.5606666667,46.591,39.6363333333,35.8333333333,18.9093333333,21.1966666667,18.515,31.5756666667,26.712,41.5,20.0906666667
756.93,16.712,46.512,39.718,35.3956666667,18.259,21.065,18.5166666667,31.256,26.054,41.2043333333,19.882
757.24,17.3683333333,47.058,39.8,35.499,19.056,21.102,18.802,31.4663333333,26.2393333333,41.4873333333,20.3406666667
757.56,18.144,47.335,40.208,36.11,19.733,21.633,19.525,31.9076666667,26.8003333333,42.4796666667,21.2323333333
757.87,18.8556666667,47.587,40.7143333333,35.9333333333,19.304,21.9333333333,19.3936666667,32.0933333333,26.6996666667,42.5666666667,21.47
758.18,19.2443333333,47.748,40.9186666667,36.178,19.3776666667,22.0146666667,19.496,32.489,27.0223333333,42.8,21.837
758.50,19.192,48.262,40.835,36.4823333333,19.9643333333,21.3456666667,19.727,32.9026666667,27.3023333333,43.0483333333,21.5836666667
758.81,19.249,48.5456666667,40.9616666667,37.3846666667,20.2136666667,21.683,19.828,33.17,27.1446666667,43.381,21.861
759.13,19.2056666667,48.627,41.29,37.0683333333,20.254,21.7743333333,19.7963333333,32.994,26.9413333333,43.2093333333,21.922
759.44,17.5546666667,47.9473333333,41.021,36.1246666667,19.2566666667,20.5703333333,18.7043333333,32.1393333333,26.019,42.5883333333,20.5403333333
759.75,17.4376666667,47.8223333333,41.416,35.7433333333,19.7726666667,20.3413333333,18.7396666667,32.1806666667,26.1186666667,42.6433333333,20.3263333333
760.07,17.299,48.2236666667,41.7493333333,35.5463333333,19.3916666667,20.3553333333,18.985,31.557,26.4376666667,42.7733333333,20.852
760.38,15.8953333333,47.444,41.6063333333,34.6946666667,18.739,19.389,18.5573333333,31.11,25.756,42.2566666667,20.1753333333
760.69,15.5636666667,46.856,40.9876666667,34.0986666667,18.1746666667,19.376,18.295,31.0373333333,25.619,41.9783333333,19.826
761.01,15.08,46.9603333333,41.37,33.9116666667,17.838,19.0686666667,17.749,31.124,25.445,41.533,19.3656666667
761.32,15.027,46.8506666667,40.8973333333,34.1676666667,17.9176666667,19.025,18.0756666667,31.0466666667,25.108,42.0046666667,19.2983333333
761.63,14.56,46.843,40.361,33.837,17.472,18.732,17.346,30.533,24.7656666667,41.719,18.746
761.94,14.8896666667,46.4653333333,40.2683333333,33.6286666667,17.2366666667,18.8196666667,17.4516666667,30.3153333333,24.5603333333,41.6633333333,19.195
762.26,15.205,46.6026666667,40.2053333333,33.2946666667,17.91,18.577,17.4103333333,30.5003333333,24.8203333333,41.9616666667,19.6283333333
762.57,15.5933333333,46.7553333333,40.2913333333,33.6416666667,18.2086666667,18.7393333333,17.9746666667,30.5943333333,25.364,41.9566666667,19.8866666667
762.88,16.488,47.2383333333,40.381,34.1546666667,18.964,19.4283333333,18.4286666667,31.143,25.6786666667,42.25,20.631
763.20,16.1763333333,47.736,40.173,34.2086666667,18.4523333333,19.3976666667,18.4056666667,30.9873333333,25.3853333333,42.0753333333,20.7633333333
763.51,16.0336666667,47.274,39.8893333333,33.7933333333,18.2306666667,19.243,18.3803333333,30.6646666667,25.247,41.9253333333,20.2436666667
763.82,17.156,48.1896666667,39.9246666667,34.6086666667,18.932,20.0703333333,18.75,31.1933333333,25.8083333333,42.4746666667,20.8903333333
764.14,17.4406666667,48.653,40.2706666667,35.2026666667,19.298,20.135,19.103,31.2693333333,25.9376666667,43.0226666667,21.2936666667
764.45,17.0223333333,48.3733333333,40.0253333333,35.059,19.249,20.1933333333,18.9576666667,30.9083333333,25.2766666667,42.8236666667,21.138
764.76,16.733,48.5856666667,40.1826666667,35.091,19.4536666667,19.911,18.4183333333,30.7813333333,25.0753333333,42.422,20.7896666667
765.07,17.1823333333,49.0486666667,40.7183333333,35.3723333333,19.8183333333,20.3903333333,19.1846666667,31.1203333333,25.2143333333,42.509,21.2483333333
765.39,16.2773333333,48.4826666667,40.0906666667,34.747,18.9496666667,19.961,18.171,30.4536666667,24.4746666667,41.8546666667,20.2076666667
765.70,15.5436666667,47.713,39.9343333333,34.3606666667,18.502,20.063,17.913,30.0326666667,24.062,41.249,19.5013333333
766.01,14.481,47.088,38.6493333333,33.9,17.6903333333,19.637,16.7173333333,29.281,23.1516666667,40.8276666667,18.6056666667
766.32,13.6036666667,46.891,38.262,33.1643333333,16.782,19.561,16.4286666667,28.497,22.647,40.3963333333,17.9946666667
766.64,13.1786666667,46.2703333333,38.1023333333,33.0433333333,17.1256666667,19.462,16.2073333333,28.2906666667,22.829,40.3736666667,17.5446666667
766.95,13.097,46.4303333333,38.3123333333,33.789,17.5526666667,20.017,16.034,28.692,22.7846666667,40.81,17.7383333333
767.26,12.0893333333,45.721,37.5326666667,32.56,16.9036666667,19.6803333333,15.779,27.517,22.3333333333,40.0983333333,17.0443333333
767.57,11.268,45.1796666667,36.7696666667,31.9223333333,16.5853333333,19.606,15.1203333333,27.1476666667,21.722,39.1573333333,16.386
767.88,11.497,45.1846666667,36.3193333333,31.7656666667,16.5173333333,20.0446666667,15.6213333333,27.0993333333,22.359,38.8576666667,16.536
768.20,11.447,44.8563333333,35.577,30.9373333333,16.5813333333,20.3463333333,15.5923333333,26.659,22.628,38.772,16.543
768.51,11.8726666667,45.0876666667,35.7746666667,30.7343333333,17.0113333333,20.8113333333,15.2196666667,26.8753333333,23.41,39.4173333333,16.7353333333
768.82,12.314,45.8716666667,36.1466666667,31.2946666667,18.002,21.6106666667,15.7593333333,27.095,24.5463333333,39.8573333333,17.227
769.13,12.9586666667,46.5623333333,36.3956666667,31.375,18.125,21.729,15.729,27.5,24.9583333333,39.9583333333,17.8543333333
769.44,14.0666666667,47.272,37.809,31.5643333333,18.2436666667,22.6556666667,16.7733333333,27.707,26.0656666667,40.388,18.4993333333
769.76,13.316,46.0796666667,37.3633333333,30.9683333333,17.7396666667,22.076,16.2286666667,27.135,25.3613333333,39.3343333333,17.8053333333
770.07,13.2346666667,46.366,37.0566666667,30.7986666667,17.0703333333,22.14,15.6793333333,26.6036666667,24.989,39.0306666667,17.3396666667
770.38,11.9786666667,45.865,35.729,28.726,15.8486666667,20.5943333333,14.5356666667,24.902,23.7963333333,37.2723333333,16.0103333333
770.69,12.3066666667,46.3433333333,36.7556666667,29.231,16.737,20.3236666667,14.44,26.2306666667,24.285,37.787,16.174
771.00,11.2986666667,45.659,36.5616666667,27.684,15.4073333333,19.687,14.209,25.6296666667,23.6733333333,37.613,14.698
771.32,10.2946666667,45.2773333333,35.482,26.5366666667,15.1173333333,18.4406666667,13.4183333333,25.3373333333,22.9883333333,37.3316666667,13.3686666667
771.63,10.186,45.0473333333,36.1346666667,26.7633333333,14.897,18.869,13.2923333333,25.4903333333,23.504,36.8473333333,13.4203333333
771.94,8.78,44.5893333333,35.4006666667,25.8806666667,13.8846666667,18.6576666667,13.1953333333,25.3703333333,22.7666666667,36.039,13.221
772.25,8.04333333333,44.7796666667,35.9886666667,25.4193333333,13.6893333333,18.484,12.9156666667,25.0836666667,21.8873333333,35.5763333333,13.1993333333
772.56,6.97666666667,45.5493333333,34.376,24.9933333333,13.0716666667,18.1236666667,12.4833333333,23.8173333333,21.732,35.365,12.189
772.87,5.44733333333,44.5526666667,33.035,23.74,12.385,16.6126666667,11.084,23.198,20.3526666667,34.5256666667,11.2196666667
773.18,6.60733333333,44.2653333333,32.9573333333,23.3683333333,13.0,16.8143333333,11.3616666667,23.4756666667,19.8763333333,35.509,11.55
773.50,6.482,43.3143333333,32.194,21.9416666667,12.1236666667,16.2733333333,10.225,22.864,19.8536666667,34.581,11.5543333333
773.81,8.40066666667,43.666,32.689,23.564,13.4733333333,17.928,11.755,24.4766666667,21.5783333333,36.1246666667,13.231
774.12,7.541,42.213,31.694,22.4316666667,12.2676666667,18.1146666667,11.1746666667,24.153,20.1093333333,35.6283333333,12.9506666667
774.43,8.15566666667,42.5256666667,32.2423333333,23.0766666667,12.9023333333,17.9213333333,10.802,23.8133333333,20.349,35.1063333333,13.5566666667
774.74,8.21,42.5563333333,32.649,23.5356666667,12.835,19.075,11.029,23.618,21.2916666667,35.3036666667,13.9846666667
775.05,8.769,42.1026666667,32.0883333333,22.351,12.3096666667,18.036,11.1756666667,23.347,20.3046666667,35.0763333333,13.665
775.36,8.42566666667,41.5883333333,31.3406666667,22.4023333333,11.5856666667,16.51,10.8453333333,22.7153333333,19.3283333333,34.6993333333,11.7563333333
775.67,8.38366666667,41.4,30.7403333333,21.579,11.0633333333,16.0473333333,11.2073333333,22.4433333333,19.418,35.1193333333,11.4086666667
775.98,9.164,40.9506666667,31.8156666667,20.9336666667,11.2256666667,16.237,11.369,23.3963333333,19.9313333333,35.1376666667,11.7413333333
776.30,8.85833333333,40.5523333333,30.8886666667,20.4776666667,10.8136666667,15.6166666667,11.447,23.4106666667,19.701,33.9373333333,10.8426666667
776.61,7.888,41.2503333333,29.7693333333,20.4793333333,10.0496666667,15.6586666667,10.8676666667,23.2253333333,20.3916666667,32.632,10.78
776.92,9.699,42.7986666667,31.4926666667,21.7643333333,11.598,16.7103333333,13.0,24.949,21.5893333333,34.3556666667,11.569
777.23,9.10966666667,44.188,32.1503333333,21.0296666667,10.263,16.001,12.925,24.4896666667,21.7096666667,34.6053333333,10.973
777.54,10.8663333333,46.197,33.0103333333,22.173,11.1893333333,16.4463333333,14.038,24.9046666667,23.5536666667,34.9783333333,11.6593333333
777.85,10.974,46.896,32.804,22.4773333333,10.5326666667,16.5933333333,14.2686666667,25.1253333333,23.2126666667,35.0986666667,11.2976666667
778.16,11.583,47.038,33.5983333333,22.3106666667,10.3446666667,15.7973333333,14.2056666667,25.1696666667,22.3103333333,34.8953333333,11.17
778.47,11.032,47.2716666667,32.918,22.7163333333,9.90533333333,15.8656666667,14.0273333333,24.822,22.5383333333,35.2016666667,10.6166666667
778.78,12.0293333333,46.5506666667,32.2316666667,23.1596666667,10.9276666667,16.377,14.2896666667,24.7533333333,22.8696666667,35.2173333333,11.884
779.09,13.1126666667,46.852,32.26,23.499,11.1693333333,16.4493333333,15.0566666667,26.1966666667,23.1503333333,34.9,13.026
779.40,13.8246666667,46.4723333333,31.648,24.2503333333,11.6826666667,16.6236666667,15.9666666667,26.0496666667,23.422,35.133,13.7103333333
779.71,14.802,47.29,32.751,24.1256666667,11.9463333333,16.8996666667,15.88,26.1946666667,23.8053333333,36.014,14.4523333333
780.02,15.9203333333,48.727,33.948,24.583,12.5256666667,16.5936666667,16.9446666667,26.895,24.5243333333,37.3426666667,14.3693333333
780.33,14.9546666667,47.732,32.953,24.3196666667,11.5893333333,15.8913333333,16.1546666667,25.7536666667,23.7633333333,35.2646666667,13.8423333333
780.64,14.7433333333,46.461,32.335,24.3463333333,11.3656666667,15.5653333333,15.7123333333,25.5213333333,22.731,34.097,13.0396666667
780.95,14.0396666667,45.9483333333,33.0066666667,24.102,11.843,15.1086666667,15.2863333333,24.0426666667,22.7366666667,34.402,12.882
781.26,14.7816666667,45.721,33.064,23.6086666667,12.1186666667,14.8413333333,14.991,24.267,23.788,35.069,13.8836666667
781.57,14.7773333333,46.636,32.8723333333,23.963,12.1656666667,15.361,14.2246666667,24.2396666667,24.5773333333,35.361,14.3163333333
781.88,14.8996666667,46.7093333333,33.059,24.0403333333,12.462,15.5393333333,14.351,24.5886666667,24.2533333333,34.9786666667,15.0516666667
782.19,15.3413333333,48.0823333333,34.5493333333,23.1056666667,12.1606666667,16.121,14.687,24.571,24.4153333333,35.1106666667,15.279
782.50,15.8716666667,48.7683333333,34.5806666667,23.48,12.6286666667,16.7133333333,13.751,23.885,24.54,35.9526666667,14.6243333333
782.81,15.7373333333,49.0386666667,35.5766666667,23.718,11.5063333333,16.282,12.7243333333,24.231,24.263,36.0573333333,14.1343333333
783.12,16.4426666667,49.84,36.2763333333,24.6323333333,11.6763333333,16.8266666667,13.276,25.688,25.0476666667,36.3723333333,14.5553333333
783.43,16.9276666667,48.989,37.28,25.375,11.905,17.1886666667,13.0463333333,25.5053333333,25.4403333333,36.5296666667,15.003
783.74,17.7206666667,50.0656666667,38.6693333333,25.9223333333,12.0883333333,18.083,12.747,27.0093333333,25.56,37.8456666667,16.2713333333
784.05,18.7833333333,50.43,38.36,25.1653333333,13.2273333333,18.32,12.2686666667,27.5793333333,26.6863333333,38.029,17.6916666667
784.36,19.555,50.7633333333,37.085,25.4316666667,12.1516666667,18.26,11.886,29.117,25.7636666667,38.0806666667,17.6296666667
784.67,18.5883333333,50.0,36.5476666667,25.0166666667,11.564,17.6936666667,11.63,27.9656666667,23.9893333333,36.7793333333,17.1636666667
784.98,18.581,49.571,35.5776666667,24.9833333333,11.3863333333,16.5676666667,11.716,28.2506666667,23.4986666667,36.5016666667,16.1713333333
785.29,19.1346666667,50.0676666667,36.241,25.7606666667,11.021,15.8553333333,11.6293333333,28.972,24.4763333333,37.4576666667,17.1396666667
785.60,18.574,48.226,34.9733333333,26.2383333333,10.5423333333,14.4913333333,11.2786666667,28.8486666667,23.5276666667,36.6796666667,17.269
785.91,18.556,47.6716666667,34.9526666667,27.1593333333,9.85166666667,14.2376666667,11.707,28.711,23.448,36.6736666667,17.3076666667
786.22,18.2526666667,48.549,34.4466666667,27.0916666667,9.919,14.406,12.3816666667,28.273,23.347,36.9433333333,16.9026666667
786.53,16.767,46.5863333333,32.965,25.5686666667,8.53433333333,13.387,10.6426666667,26.1713333333,21.7203333333,36.68,16.4993333333
786.84,16.455,46.244,31.642,25.2683333333,8.35766666667,13.0406666667,10.9916666667,27.0893333333,21.3333333333,37.5286666667,16.553
787.14,15.8636666667,45.761,30.4113333333,24.3416666667,8.735,12.139,11.8176666667,25.4976666667,21.0986666667,37.508,15.5103333333
787.45,15.621,45.9126666667,32.1923333333,25.7286666667,9.18866666667,12.3573333333,12.3256666667,25.8873333333,20.5006666667,37.516,16.6033333333
787.76,15.3916666667,44.9006666667,32.9916666667,26.026,9.639,11.816,12.6863333333,25.5596666667,21.082,37.0023333333,16.418
788.07,16.3436666667,44.9676666667,33.7333333333,26.9006666667,9.757,12.373,13.4503333333,26.6543333333,22.253,38.0426666667,17.0823333333
788.38,16.997,45.2253333333,34.5646666667,26.937,10.931,12.8826666667,13.814,27.147,23.063,37.7776666667,18.4986666667
788.69,16.607,45.6326666667,35.086,27.7776666667,11.6756666667,13.577,14.2306666667,27.273,23.47,38.1756666667,18.4193333333
789.00,17.332,46.643,36.1136666667,28.3943333333,12.4223333333,14.5516666667,14.4633333333,28.187,24.2233333333,39.1306666667,17.628
789.31,16.5193333333,45.6933333333,36.431,27.6106666667,12.006,14.1296666667,14.5133333333,28.9086666667,24.4836666667,38.4953333333,17.581
789.62,17.0513333333,44.849,36.0863333333,28.1826666667,11.9003333333,13.8543333333,14.1503333333,28.9523333333,23.8896666667,39.195,16.9033333333
789.92,18.7186666667,46.9146666667,37.3783333333,30.9123333333,14.3193333333,15.471,16.2386666667,30.942,25.8046666667,40.6256666667,18.8366666667
790.23,20.3573333333,47.2023333333,38.6606666667,32.6786666667,14.911,16.4286666667,16.994,30.8333333333,27.0833333333,40.5953333333,19.792
790.54,21.3563333333,47.3573333333,39.1996666667,34.4943333333,15.8876666667,16.743,17.354,31.4696666667,27.956,41.3993333333,20.318
790.85,21.574,47.2533333333,38.0863333333,35.0,16.142,16.9136666667,17.5616666667,31.6356666667,28.549,42.1606666667,20.0
791.16,21.8643333333,47.5513333333,37.946,35.5453333333,16.145,17.4406666667,17.788,31.975,29.1313333333,43.5703333333,21.327
791.47,21.6043333333,47.555,37.392,35.5383333333,16.107,17.737,17.5776666667,32.5663333333,29.6583333333,42.953,20.997
791.78,21.401,47.217,36.82,36.564,15.6753333333,17.9143333333,18.042,32.0536666667,29.6226666667,42.9943333333,20.5373333333
792.08,20.7723333333,45.7966666667,35.735,35.7676666667,14.5083333333,17.202,16.553,31.191,27.621,41.3176666667,18.9873333333
792.39,19.1426666667,44.533,34.5963333333,35.3606666667,13.792,15.7196666667,15.786,30.043,26.7196666667,40.6446666667,18.6106666667
792.70,20.7216666667,45.6803333333,34.6906666667,37.107,15.69,17.544,16.4183333333,30.3543333333,28.2356666667,42.7673333333,20.4236666667
793.01,20.6963333333,45.1966666667,35.2353333333,36.8473333333,16.3443333333,18.8266666667,17.0853333333,30.6576666667,30.013,42.7786666667,22.0823333333
793.32,18.6813333333,43.3896666667,34.732,35.0646666667,13.886,15.751,14.5853333333,27.9056666667,28.0386666667,41.658,18.9476666667
793.62,17.4616666667,44.168,34.8246666667,34.46,13.7836666667,15.9046666667,14.016,27.634,26.9053333333,41.5176666667,19.483
793.93,16.4066666667,43.8596666667,35.2503333333,34.5356666667,13.8403333333,15.952,13.6126666667,27.3556666667,26.5106666667,41.1306666667,19.9156666667
794.24,16.7,44.2676666667,36.746,35.4206666667,13.5853333333,16.932,14.3806666667,27.7003333333,26.7396666667,41.9813333333,20.2783333333
794.55,16.1913333333,43.8543333333,36.6436666667,35.0373333333,13.34,17.0763333333,14.5196666667,27.794,26.2863333333,40.8063333333,19.6986666667
794.86,16.3516666667,43.914,36.617,36.0196666667,13.665,17.1806666667,13.9636666667,26.7993333333,25.771,41.8243333333,19.5686666667
795.16,16.6173333333,43.8216666667,37.7906666667,35.726,13.8973333333,17.9283333333,14.3886666667,27.6303333333,25.9586666667,43.5266666667,20.6493333333
795.47,17.3646666667,44.6933333333,39.3376666667,36.5786666667,16.1636666667,19.117,16.0013333333,28.1076666667,27.6856666667,44.9203333333,22.785
795.78,19.5133333333,46.0783333333,41.0813333333,38.4563333333,18.248,21.5686666667,17.805,30.6453333333,29.5383333333,47.1223333333,25.079
796.09,19.5316666667,46.154,40.9306666667,37.892,17.6953333333,21.5256666667,18.2333333333,30.4526666667,28.5216666667,46.787,24.4066666667
796.40,18.12,46.0916666667,40.8913333333,37.9846666667,17.119,20.5103333333,17.4093333333,28.9726666667,26.9053333333,45.478,24.0956666667
796.70,19.5946666667,47.135,41.5953333333,38.8413333333,19.088,23.362,19.785,30.8323333333,28.49,46.6603333333,25.9576666667
797.01,18.1553333333,46.4076666667,40.8736666667,37.6053333333,18.2523333333,22.7833333333,18.479,30.0646666667,27.4113333333,45.9873333333,24.725
797.32,18.4966666667,46.5213333333,41.345,38.4766666667,18.167,24.0356666667,19.2546666667,31.2893333333,27.7613333333,47.049,25.058
797.63,16.947,46.06,39.301,37.3886666667,16.947,22.8486666667,18.3976666667,30.63,26.3766666667,46.027,23.4093333333
797.93,17.2566666667,46.916,40.4786666667,38.6586666667,17.5933333333,24.9073333333,18.706,31.109,26.4576666667,47.624,24.3006666667
798.24,17.0183333333,47.8726666667,42.144,39.2296666667,18.8943333333,25.8626666667,20.335,31.5243333333,27.1356666667,48.9113333333,24.6903333333
798.55,15.9256666667,46.8803333333,40.779,39.0553333333,18.0973333333,24.957,19.3383333333,30.1963333333,25.474,48.052,23.302
798.85,15.2113333333,46.5,40.2636666667,38.496,16.2856666667,23.9086666667,18.2953333333,29.6953333333,24.6363333333,47.9206666667,22.107
799.16,14.1206666667,47.165,39.9786666667,37.631,15.493,23.9076666667,17.1906666667,27.8076666667,24.088,47.9953333333,20.9463333333
799.47,11.3376666667,46.9386666667,39.7203333333,37.642,14.7773333333,23.5826666667,15.306,27.06,23.356,47.3923333333,19.69
799.78,13.156,47.7623333333,40.818,38.349,16.0106666667,24.3826666667,15.7793333333,28.4723333333,24.4983333333,49.4596666667,19.8303333333
800.08,12.415,47.8643333333,40.2393333333,39.162,16.2476666667,23.8723333333,14.611,28.503,25.2693333333,50.4593333333,19.6406666667
800.39,13.382,47.1583333333,40.5883333333,41.0316666667,16.808,24.9496666667,14.5503333333,29.3433333333,25.756,51.2293333333,19.871
800.70,13.589,46.3626666667,39.4483333333,40.0876666667,16.107,24.4203333333,13.6693333333,27.178,24.9403333333,50.3596666667,18.945
801.00,14.801,46.7966666667,41.9303333333,40.876,18.3293333333,26.845,15.0443333333,27.8996666667,27.6153333333,52.433,21.533
801.31,13.7303333333,45.241,40.097,39.1253333333,17.6993333333,25.4763333333,13.7706666667,26.4076666667,27.8246666667,51.033,19.8053333333
801.62,12.833,43.4193333333,37.474,37.761,16.031,24.231,12.013,25.42,26.404,48.9543333333,19.557
801.92,15.7476666667,45.5306666667,39.975,39.7243333333,18.5463333333,26.9843333333,13.6173333333,28.279,29.198,50.8353333333,21.888
802.23,13.7283333333,44.7806666667,38.6403333333,38.9913333333,17.0613333333,27.763,13.158,26.491,28.0703333333,50.3506666667,20.3946666667
802.54,13.377,44.1666666667,38.6403333333,37.7193333333,16.9296666667,26.228,13.772,26.491,27.2806666667,49.7806666667,20.263
802.84,13.9966666667,43.497,38.372,37.5966666667,17.3126666667,25.7106666667,14.7286666667,25.237,28.0793333333,48.708,20.801
803.15,12.0933333333,43.3463333333,37.4946666667,36.4106666667,17.0783333333,26.2243333333,15.2146666667,25.618,27.4816666667,48.678,21.0663333333
803.46,12.9866666667,43.4006666667,37.8596666667,36.4213333333,16.8356666667,27.2843333333,17.1316666667,24.45,26.692,49.3653333333,22.166
803.76,13.6513333333,44.1793333333,38.1073333333,35.9296666667,17.839,26.9263333333,18.7603333333,23.5343333333,27.9313333333,49.7906666667,22.194
804.07,11.7196666667,44.0336666667,37.4096666667,34.1826666667,18.726,25.775,18.6413333333,23.9063333333,27.2613333333,50.106,21.1463333333
804.38,10.4633333333,42.0596666667,35.484,32.506,17.2873333333,24.2346666667,16.5426666667,22.043,24.7726666667,47.9733333333,19.231
804.68,10.1363333333,42.769,36.1353333333,32.3856666667,17.6353333333,23.6916666667,16.6046666667,22.2493333333,23.98,47.5483333333,19.448
804.99,9.50566666667,42.9233333333,36.037,31.897,17.4906666667,24.1233333333,16.0963333333,23.2363333333,24.5456666667,48.3313333333,19.3493333333
805.30,7.702,43.5603333333,35.43,31.0226666667,16.6453333333,24.219,16.3456666667,22.4646666667,23.7913333333,48.3953333333,18.956
805.60,9.98733333333,44.2056666667,35.0606666667,31.6053333333,19.0476666667,24.5683333333,15.7603333333,24.273,23.8513333333,48.6726666667,19.764
805.91,10.1946666667,43.4433333333,34.2213333333,32.741,19.4586666667,26.0576666667,15.144,25.0846666667,24.6616666667,48.9,20.0506666667
806.21,10.8966666667,44.187,35.2636666667,32.5613333333,19.8196666667,27.7566666667,16.2163333333,26.8126666667,24.2386666667,50.536,20.4633333333
806.52,10.28,43.0883333333,33.2023333333,32.4583333333,19.335,27.6463333333,15.923,26.1153333333,23.141,50.3936666667,19.2476666667
806.83,7.63066666667,42.258,30.9683333333,32.1283333333,18.9646666667,27.22,14.369,26.729,22.222,47.9696666667,18.4293333333
807.13,4.97033333333,40.994,29.8223333333,30.2326666667,17.3276666667,26.0376666667,13.2236666667,25.855,20.8846666667,47.4693333333,17.2363333333
807.44,3.651,40.3033333333,28.4023333333,29.5873333333,14.1296666667,26.316,11.996,23.945,19.298,46.7046666667,16.9273333333
807.74,2.10833333333,43.0726666667,27.5603333333,30.4716666667,13.9053333333,26.2046666667,12.4496666667,23.946,18.3736666667,47.6906666667,15.8633333333
808.05,3.522,43.0833333333,26.9013333333,29.9133333333,12.966,27.157,13.0166666667,23.941,18.5296666667,48.1366666667,15.62
808.35,2.492,44.4963333333,27.3106666667,30.789,14.0186666667,27.57,13.2916666667,21.2876666667,18.1726666667,46.4693333333,15.3686666667
808.66,1.81466666667,42.82,25.1946666667,30.223,12.5453333333,26.1276666667,12.1823333333,20.3213333333,17.7293333333,45.5676666667,13.6856666667
808.97,0.367,43.1866666667,25.3146666667,30.084,11.897,26.4676666667,12.002,20.1256666667,18.9726666667,44.7593333333,13.155
