wavelength,Back_TanFasm,Belly_TanFasm,Breast_TanFasm,Crissum_TanFasm,Crown_TanFasm,DorTail_TanFasm,Patch10_TanFasm,Patch11_TanFasm,Patch12_TanFasm,Rump_TanFasm,Throat_TanFasm,WingTip_TanFasm
507.54,36.5812222222,19.5022222222,55.0673333333,16.3168888889,53.6406666667,6.04572222222,20.4018888889,18.4707777778,94.549,9.33866666667,7.83244444444,6.79811111111
507.88,36.6871111111,19.4187777778,54.9903333333,16.2298888889,53.905,6.01622222222,20.3341111111,18.8127777778,94.9134444443,9.34077777778,7.80733333333,6.77077777778
508.23,36.8623333333,19.4292222222,54.9974444444,16.2546666667,54.2034444445,6.06344444444,20.369,19.24,95.2762222222,9.44088888889,7.84044444444,6.836
508.58,36.9994444444,19.4028888889,54.9468888889,16.2534444444,54.5032222222,6.09933333333,20.3556666667,19.6197777778,95.5685555554,9.49866666666,7.88422222222,6.86044444444
508.93,37.0552222222,19.3393333333,54.871,16.201,54.7485555556,6.13305555555,20.3173333333,19.9862222222,95.7567777778,9.54422222223,7.89222222222,6.87833333333
509.27,37.133,19.3012222222,54.7861111111,16.1316666667,55.0152222222,6.14094444444,20.261,20.3321111111,96.0730000001,9.59144444443,7.90977777778,6.86477777778
509.62,37.3433333334,19.3286666666,54.8586666667,16.1684444444,55.3761111111,6.20255555556,20.3237777778,20.7876666667,96.5303333334,9.71000000001,7.98622222222,6.92
509.97,37.4681111111,19.3263333333,54.7835555556,16.1208888889,55.6807777778,6.24327777778,20.2981111111,21.1656666667,96.8465555553,9.79033333332,8.03022222222,6.96022222222
510.32,37.5864444444,19.2728888889,54.72,16.0774444445,55.9817777778,6.2455,20.2352222222,21.5586666667,97.152777778,9.846,8.04033333334,6.97022222222
510.66,37.7165555556,19.2253333334,54.705,16.0776666667,56.3025555555,6.27572222222,20.1948888889,21.9173333333,97.5255555556,9.90466666666,8.04388888889,6.991
511.01,37.8252222222,19.1572222222,54.6305555556,16.0225555556,56.6017777778,6.28422222222,20.1471111111,22.2765555555,97.8348888889,9.91466666666,8.02855555555,6.98577777778
511.36,37.9782222222,19.1067777778,54.6298888889,15.9663333333,56.9048888889,6.26272222222,20.115,22.653,98.2902222222,9.9681111111,8.00844444444,6.99077777778
511.70,38.1583333334,19.0946666666,54.6488888889,15.9668888889,57.2815555556,6.29405555556,20.093,23.0457777778,98.7084444446,10.0461111111,8.03955555555,7.02111111111
512.05,38.2902222222,19.0475555556,54.616,15.8996666667,57.6512222222,6.282,20.0261111111,23.3688888889,99.1149999998,10.0798888889,8.02566666667,7.01333333334
512.40,38.3747777778,18.9332222222,54.5541111111,15.8242222222,57.8903333333,6.231,19.9048888889,23.6792222222,99.4473333331,10.0713333333,7.954,6.96833333333
512.75,38.522,18.8853333333,54.5177777778,15.7693333333,58.2616666667,6.20338888889,19.8524444444,24.0112222222,99.886,10.1006666667,7.95122222222,6.94155555556
513.09,38.6962222222,18.8691111111,54.5332222222,15.7521111111,58.616,6.20688888889,19.8235555556,24.4022222222,100.324555556,10.1618888889,7.95811111111,6.95711111111
513.44,38.777,18.7471111111,54.4057777778,15.658,58.872,6.15005555556,19.7162222222,24.6685555555,100.605888889,10.1595555556,7.89977777778,6.90777777778
513.79,38.8974444444,18.6907777778,54.4173333333,15.6451111111,59.2156666667,6.14666666667,19.6758888889,25.0327777778,100.963111111,10.2301111111,7.9,6.92611111111
514.13,39.022,18.6332222222,54.359,15.6063333333,59.508,6.15538888889,19.6264444444,25.3267777778,101.28,10.3031111111,7.86177777778,6.91188888889
514.48,39.1694444445,18.6056666667,54.349,15.5316666666,59.8521111111,6.12422222222,19.5714444444,25.6934444444,101.727222222,10.3881111111,7.86577777778,6.87055555555
514.83,39.2548888889,18.5466666667,54.2738888889,15.4392222222,60.1973333333,6.08433333333,19.515,26.0302222222,102.051888889,10.4735555556,7.83566666667,6.84611111111
515.17,39.4323333333,18.5178888889,54.2628888889,15.4213333333,60.5934444444,6.11383333333,19.4831111111,26.4038888889,102.483,10.5747777778,7.87222222222,6.83822222222
515.52,39.5264444444,18.4267777778,54.1635555555,15.3833333333,60.92,6.09733333333,19.4273333333,26.7704444445,102.902444445,10.6785555556,7.84933333333,6.81533333333
515.87,39.6537777778,18.3222222222,54.1167777778,15.3363333334,61.2435555555,6.07394444445,19.3737777778,27.132,103.385,10.7632222222,7.83633333333,6.76377777778
516.21,39.8367777778,18.3274444444,54.0895555556,15.3467777778,61.6433333333,6.13027777778,19.4097777778,27.5527777778,103.870444445,10.9346666667,7.90555555556,6.82966666667
516.56,39.9957777778,18.267,54.0181111111,15.3261111111,61.883,6.11188888889,19.3528888889,27.8791111111,104.320666667,11.0441111111,7.896,6.83066666667
516.91,40.1207777778,18.2003333333,53.9887777778,15.3056666666,62.2046666666,6.11427777778,19.3173333333,28.2096666667,104.731333333,11.1594444445,7.89788888889,6.81855555556
517.25,40.2867777778,18.2032222222,54.0132222222,15.2885555555,62.5694444444,6.14255555556,19.3267777778,28.537,105.255777778,11.2888888889,7.92222222222,6.82777777778
517.60,40.4064444444,18.1862222222,53.9934444444,15.2612222222,62.8882222222,6.1525,19.3187777778,28.8257777778,105.676444444,11.401,7.92477777778,6.82444444445
517.95,40.531,18.1831111111,54.0321111111,15.2556666667,63.2546666667,6.1485,19.3154444444,29.0996666667,106.193555555,11.4971111111,7.94066666667,6.82811111111
518.29,40.6768888889,18.1757777778,54.0222222222,15.2752222222,63.5703333333,6.16905555555,19.3353333333,29.3525555555,106.572555555,11.6403333333,7.976,6.87644444444
518.64,40.8273333333,18.2018888889,54.056,15.3058888889,63.8918888889,6.22716666667,19.3536666667,29.6227777778,106.944666667,11.7961111111,8.03911111111,6.93466666667
518.99,40.897,18.2011111111,54.0212222222,15.3183333333,64.1298888889,6.26472222222,19.3302222222,29.833,107.156111111,11.9061111111,8.05355555556,6.97711111111
519.33,41.003,18.226,54.0075555555,15.3283333333,64.3767777778,6.29972222222,19.3306666667,30.0526666667,107.380333333,12.0216666667,8.10622222222,7.02133333333
519.68,41.0713333333,18.226,53.9521111111,15.3276666667,64.6208888889,6.33183333333,19.2875555556,30.2521111111,107.53,12.1251111111,8.13033333334,7.05033333334
520.02,41.1105555555,18.1725555556,53.8718888889,15.2712222222,64.8561111111,6.28838888889,19.2132222222,30.3745555555,107.740222222,12.1932222222,8.095,7.00122222222
520.37,41.2126666667,18.1451111111,53.8897777778,15.26,65.2215555556,6.30216666667,19.1986666667,30.599,108.062111111,12.3167777778,8.10677777778,7.01944444445
520.72,41.2757777778,18.1203333334,53.8143333333,15.2371111111,65.5064444444,6.3035,19.1604444444,30.7565555556,108.243333333,12.4398888889,8.10488888889,7.01033333333
521.06,41.3865555555,18.0932222222,53.8084444444,15.256,65.8894444444,6.29611111111,19.1218888889,30.9947777778,108.530222222,12.5855555555,8.10355555556,7.04877777778
521.41,41.4936666667,18.0424444444,53.7806666667,15.2373333333,66.2247777778,6.28088888889,19.0667777778,31.172,108.844,12.706,8.11333333333,7.05511111111
521.75,41.6073333333,18.0147777778,53.6872222222,15.2251111111,66.5592222222,6.29444444445,19.0151111111,31.3892222222,109.029888889,12.8613333333,8.14222222222,7.101
522.10,41.6705555556,17.9138888889,53.5837777778,15.1543333333,66.846,6.29522222222,18.914,31.5755555556,109.287222222,12.9601111111,8.09022222222,7.05277777778
522.45,41.7631111111,17.857,53.5031111111,15.0957777778,67.1655555556,6.25744444444,18.8336666666,31.7457777778,109.632444444,13.0748888889,8.03633333333,7.00266666667
522.79,41.9012222222,17.7564444444,53.413,15.0244444445,67.5134444444,6.20966666667,18.7476666666,31.9038888889,110.060888889,13.2035555556,8.00977777778,6.96544444445
523.14,42.0576666667,17.6946666666,53.4034444445,14.9864444444,67.9275555556,6.19166666667,18.6923333333,32.1277777778,110.577333333,13.3812222222,7.98766666667,6.94388888889
523.48,42.1933333333,17.6153333333,53.3187777778,14.9157777778,68.2596666667,6.17288888889,18.6531111111,32.3296666667,110.996555555,13.528,7.95633333333,6.93855555556
523.83,42.3616666667,17.5716666666,53.3018888889,14.8825555556,68.6377777778,6.19288888889,18.6397777778,32.5706666666,111.460555556,13.7073333333,7.97311111111,6.94855555556
524.17,42.4526666667,17.5208888889,53.1941111111,14.8215555555,68.8927777778,6.21138888889,18.6002222222,32.7526666667,111.747888889,13.8638888889,7.95966666667,6.94155555556
524.52,42.669,17.4854444444,53.2257777778,14.8005555556,69.2846666667,6.1995,18.5606666666,32.9952222222,112.331666666,14.0084444444,7.941,6.97866666667
524.87,42.7438888889,17.4214444444,53.1114444444,14.7332222222,69.5158888889,6.22588888889,18.488,33.1114444445,112.609555556,14.147,7.93488888889,6.95244444444
525.21,42.9063333334,17.3648888889,53.0516666666,14.715,69.8317777778,6.24172222222,18.4441111111,33.2842222222,112.997444445,14.287,7.90855555556,6.94788888889
525.56,43.0802222222,17.2997777778,53.0408888889,14.6472222222,70.163,6.20722222222,18.4007777778,33.4585555555,113.522,14.4274444444,7.89066666667,6.90577777778
525.90,43.2191111111,17.2855555556,52.9947777778,14.6355555556,70.4858888889,6.21083333333,18.3844444445,33.6484444444,113.925444444,14.6002222222,7.90766666667,6.92888888889
526.25,43.4038888889,17.236,52.9993333333,14.6184444444,70.895,6.21483333333,18.3774444444,33.8707777778,114.440444445,14.7758888889,7.90955555555,6.947
526.59,43.6057777778,17.2408888889,53.071,14.6282222222,71.3788888889,6.23038888889,18.4096666667,34.1456666667,115.069888889,14.9873333333,7.92511111111,6.96533333333
526.94,43.756,17.1997777778,53.0867777778,14.6116666667,71.7426666666,6.22605555556,18.3826666666,34.3096666667,115.486,15.1398888889,7.92022222222,6.963
527.28,43.862,17.1763333333,53.0801111111,14.5874444444,72.0315555555,6.2315,18.3736666667,34.461,115.858555555,15.301,7.92811111111,6.97222222222
527.63,43.9863333333,17.1468888889,53.0862222222,14.5643333333,72.3332222222,6.22533333333,18.354,34.5986666667,116.258444444,15.4367777778,7.91544444445,6.96777777778
527.97,44.1088888889,17.1253333333,53.115,14.5487777778,72.6343333334,6.21877777778,18.332,34.7116666667,116.619777778,15.5617777778,7.92277777778,6.97022222222
528.32,44.1666666667,17.1085555556,53.0587777778,14.5407777778,72.8018888889,6.23777777778,18.3252222222,34.7776666667,116.803,15.6692222222,7.93977777778,6.97077777778
528.66,44.254,17.0885555556,53.0455555556,14.5273333333,73.018,6.224,18.3143333333,34.8691111111,117.069777778,15.777,7.93488888889,6.97766666667
529.01,44.3367777778,17.095,53.0334444444,14.5048888889,73.2456666667,6.22611111111,18.3128888889,34.9643333334,117.346222222,15.8912222222,7.94777777778,6.97755555556
529.35,44.3952222222,17.0891111111,53.0011111111,14.4968888889,73.4375555556,6.24466666667,18.3137777778,35.0463333333,117.532111111,15.9986666667,7.94411111111,6.98433333333
529.70,44.4682222222,17.0657777778,53.003,14.4788888889,73.6705555556,6.24316666667,18.294,35.1214444444,117.779888889,16.1092222222,7.93666666667,6.99066666667
530.04,44.5462222222,17.054,52.943,14.44,73.8625555555,6.24,18.2665555556,35.2005555556,117.983,16.2288888889,7.95055555556,6.98933333333
530.39,44.5837777778,17.0116666667,52.8434444444,14.3884444444,74.0213333333,6.22838888889,18.2093333333,35.2523333333,118.111888889,16.3428888889,7.93166666667,6.98633333333
530.73,44.6522222222,16.998,52.7226666667,14.3594444444,74.254,6.24561111111,18.1995555556,35.3557777778,118.326888889,16.5071111111,7.946,7.00866666667
531.08,44.7998888889,16.9891111111,52.6723333333,14.3514444444,74.6053333333,6.25872222222,18.1891111111,35.494,118.704,16.7042222222,7.96244444445,7.024
531.42,44.9433333333,16.994,52.6224444445,14.3576666667,74.9742222222,6.27955555555,18.1706666667,35.6333333333,119.062444444,16.9318888889,7.99311111111,7.05566666667
531.77,45.0453333333,16.9661111111,52.533,14.3343333334,75.2684444444,6.28161111111,18.138,35.7653333333,119.408,17.1232222222,7.97666666667,7.06244444444
532.11,45.1566666667,16.9176666667,52.4672222222,14.2877777778,75.6301111111,6.26605555556,18.1045555555,35.9167777778,119.75,17.3172222222,7.964,7.05988888889
532.46,45.2911111111,16.9124444444,52.4692222222,14.3083333333,75.9663333333,6.29638888889,18.0964444444,36.0808888889,120.064888889,17.5178888889,7.99088888889,7.08233333333
532.80,45.3641111111,16.8832222222,52.4477777778,14.2992222222,76.2715555555,6.28727777778,18.0774444445,36.2128888889,120.308333333,17.6974444445,7.99122222222,7.09
533.15,45.4415555555,16.8643333333,52.402,14.2958888889,76.5045555556,6.28683333333,18.0397777778,36.2916666667,120.500111111,17.8715555556,8.01211111111,7.10344444445
533.49,45.5022222222,16.8486666666,52.3357777778,14.2758888889,76.7315555556,6.26916666667,18.0054444444,36.3797777778,120.684444444,18.0281111111,7.99488888889,7.08822222222
533.84,45.5323333333,16.8203333333,52.3037777778,14.2724444444,76.9574444444,6.28394444444,17.98,36.4398888889,120.851444444,18.1865555555,8.004,7.09477777778
534.18,45.5737777778,16.7702222222,52.2087777778,14.2341111111,77.1221111111,6.26694444444,17.9323333334,36.4707777778,120.927777778,18.3108888889,8.00366666667,7.06155555555
534.52,45.6821111111,16.7248888889,52.2136666667,14.1996666667,77.4125555555,6.24438888889,17.8866666666,36.5701111111,121.288666667,18.4603333333,7.97955555556,7.038
534.87,45.7476666667,16.6771111111,52.1615555556,14.1737777778,77.6462222222,6.23188888889,17.8143333333,36.6204444444,121.443111111,18.6081111111,7.96055555556,7.01133333333
535.21,45.7715555556,16.6305555556,52.0643333333,14.1255555556,77.829,6.22427777778,17.7734444445,36.6958888889,121.535222222,18.7606666667,7.95377777778,6.99977777778
535.56,45.8796666667,16.6273333333,52.0766666667,14.1316666667,78.1535555556,6.22938888889,17.757,36.8178888889,121.748555556,18.9641111111,7.99266666667,7.01222222222
535.90,45.9564444444,16.6362222222,52.0986666667,14.1413333333,78.4671111111,6.22627777778,17.7402222222,36.9044444444,122.000222222,19.1593333333,8.01277777778,7.02544444445
536.25,46.0187777778,16.6226666666,52.0427777778,14.1106666667,78.7065555556,6.22305555556,17.7207777778,36.9595555555,122.171222222,19.3415555556,8.02166666667,7.02833333333
536.59,46.0896666667,16.6054444445,51.9625555556,14.0956666667,78.8953333334,6.24838888889,17.6873333334,37.0005555556,122.292666667,19.5158888889,8.02888888889,7.05033333333
536.93,46.1884444445,16.5811111111,51.9766666667,14.0827777778,79.2298888889,6.24494444445,17.6816666667,37.1334444444,122.609222222,19.7067777778,8.01666666667,7.04266666667
537.28,46.2838888889,16.5595555555,51.9555555556,14.0903333333,79.5015555556,6.26544444445,17.6644444445,37.2141111111,122.792888889,19.8825555555,8.05233333333,7.05033333333
537.62,46.4034444445,16.5454444445,51.9407777778,14.0981111111,79.8243333333,6.26972222222,17.6454444444,37.3173333333,123.073444444,20.0791111111,8.02255555556,7.046
537.97,46.5375555556,16.5865555556,51.9998888889,14.1393333333,80.2271111111,6.31694444445,17.6565555556,37.4787777778,123.450111111,20.3313333333,8.058,7.08888888889
538.31,46.5933333333,16.5844444444,51.9442222222,14.1531111111,80.4941111111,6.33244444445,17.6442222222,37.5734444444,123.562444444,20.5526666666,8.083,7.106
538.65,46.6987777778,16.5762222222,51.907,14.1633333333,80.8513333333,6.34116666667,17.6598888889,37.7234444444,123.922,20.7842222222,8.104,7.13544444444
539.00,46.8073333333,16.5442222222,51.8898888889,14.1576666667,81.2005555556,6.335,17.6361111111,37.8337777778,124.294444445,21.0152222222,8.10477777778,7.12866666667
539.34,46.8267777778,16.4646666667,51.7007777778,14.0934444445,81.3813333333,6.31955555556,17.5616666667,37.8484444444,124.377222222,21.1991111111,8.05688888889,7.11633333333
539.69,46.9387777778,16.4325555555,51.6251111111,14.0735555555,81.601,6.35294444444,17.5277777778,37.9472222222,124.635444444,21.4211111111,8.055,7.12611111111
540.03,47.0115555555,16.3822222222,51.5107777778,14.0351111111,81.7957777778,6.36005555555,17.501,38.0311111111,124.854222222,21.5993333333,8.05177777778,7.12744444444
540.37,47.079,16.3356666667,51.4587777778,14.0201111111,81.9817777778,6.34383333333,17.493,38.1216666667,125.115,21.7813333333,8.05,7.113
540.72,47.1748888889,16.338,51.4205555556,14.0118888889,82.1923333333,6.36211111111,17.4837777778,38.2163333333,125.370111111,21.9395555556,8.07355555556,7.14411111111
541.06,47.2043333333,16.2941111111,51.3405555555,13.9661111111,82.3005555556,6.35477777778,17.4428888889,38.246,125.517444444,22.0472222222,8.05633333333,7.13422222222
541.40,47.2118888889,16.2704444445,51.2757777778,13.96,82.3512222222,6.36105555556,17.4332222222,38.2846666667,125.564222222,22.1793333333,8.08755555556,7.16211111111
541.75,47.213,16.2044444445,51.195,13.9324444444,82.4202222222,6.341,17.3927777778,38.2922222222,125.605,22.2783333333,8.06333333333,7.15888888889
542.09,47.2378888889,16.1894444445,51.1343333333,13.9177777778,82.517,6.34094444445,17.3751111111,38.3071111111,125.663222222,22.3972222222,8.05955555556,7.16333333333
542.43,47.2478888889,16.1947777778,51.0773333333,13.9055555556,82.6112222222,6.35422222222,17.3577777778,38.3204444444,125.639666667,22.535,8.07855555555,7.179
542.78,47.2565555556,16.176,50.9893333333,13.8807777778,82.6755555556,6.36844444444,17.3281111111,38.3505555555,125.602555555,22.6614444444,8.07533333334,7.20633333333
543.12,47.3022222222,16.195,50.9982222222,13.8978888889,82.8484444444,6.38594444444,17.3665555556,38.4256666667,125.756111111,22.8315555556,8.10155555555,7.20922222222
543.46,47.3036666667,16.1845555555,50.9171111111,13.8995555555,82.9828888889,6.40294444444,17.3527777778,38.463,125.743,22.9862222222,8.12311111111,7.21522222222
543.81,47.2884444444,16.1546666667,50.8914444445,13.8905555556,83.1626666667,6.36888888889,17.305,38.4934444444,125.802555556,23.1333333333,8.11511111111,7.21566666667
544.15,47.2915555556,16.1511111111,50.8165555556,13.8695555556,83.2973333333,6.38122222222,17.262,38.5108888889,125.755666667,23.2867777778,8.11288888889,7.227
544.49,47.3083333333,16.1173333333,50.7463333334,13.8478888889,83.425,6.40211111111,17.2221111111,38.553,125.771,23.4717777778,8.10388888889,7.21811111111
544.84,47.3713333333,16.1342222222,50.7112222222,13.8591111111,83.689,6.43583333333,17.2375555555,38.6626666667,125.891222222,23.7255555556,8.13744444444,7.23755555555
545.18,47.4781111111,16.1111111111,50.7054444445,13.836,83.987,6.42044444445,17.1943333333,38.772,126.154222222,23.9293333333,8.11266666667,7.21822222222
545.52,47.516,16.1346666667,50.6783333333,13.8378888889,84.1755555556,6.44533333333,17.1992222222,38.8435555556,126.246555556,24.1283333334,8.12711111111,7.24644444444
545.87,47.5624444445,16.1235555555,50.6384444444,13.808,84.3471111111,6.42811111111,17.1562222222,38.9051111111,126.373,24.3174444445,8.12455555555,7.23177777778
546.21,47.5965555555,16.1051111111,50.6245555556,13.803,84.5354444444,6.44122222222,17.1655555555,39.0002222222,126.480777778,24.5302222222,8.12933333333,7.23822222222
546.55,47.6122222222,16.111,50.6185555556,13.8358888889,84.7528888889,6.46233333333,17.1687777778,39.0651111111,126.569333333,24.7388888889,8.146,7.24455555556
546.90,47.6588888889,16.1165555556,50.5708888889,13.8521111111,84.9478888889,6.48083333333,17.1487777778,39.1507777778,126.679555555,24.9447777778,8.15888888889,7.28444444444
547.24,47.6707777778,16.1004444444,50.5191111111,13.8371111111,85.0633333333,6.47355555555,17.1411111111,39.2097777778,126.683222222,25.1204444445,8.16011111111,7.31111111111
547.58,47.7226666667,16.1341111111,50.5018888889,13.841,85.2336666667,6.51861111111,17.1913333333,39.3266666667,126.804111111,25.3546666667,8.182,7.31044444444
547.92,47.7518888889,16.166,50.4702222222,13.8672222222,85.4107777778,6.55366666667,17.2172222222,39.4248888889,126.886777778,25.5797777778,8.212,7.36011111111
548.27,47.714,16.1602222222,50.4391111111,13.8903333333,85.5606666667,6.52194444444,17.2314444444,39.466,126.842222222,25.7598888889,8.24722222222,7.38966666667
548.61,47.7626666667,16.1877777778,50.4417777778,13.911,85.7435555556,6.53588888889,17.2587777778,39.5515555556,126.932888889,25.9546666667,8.28377777778,7.45855555556
548.95,47.7325555556,16.2641111111,50.3723333333,13.9853333333,85.8362222222,6.63461111111,17.3427777778,39.6176666667,126.755666667,26.1981111111,8.36811111111,7.56633333333
549.29,47.8028888889,16.2957777778,50.3235555556,14.0268888889,86.0354444444,6.68177777778,17.3862222222,39.7428888889,126.821777778,26.464,8.42488888889,7.60244444444
549.64,47.8511111111,16.3532222222,50.3177777778,14.1008888889,86.2552222222,6.78427777778,17.461,39.8326666666,126.854333333,26.7473333333,8.51844444444,7.68166666667
549.98,47.9084444445,16.3557777778,50.2567777778,14.1038888889,86.4098888889,6.78433333333,17.4185555556,39.8501111111,126.985888889,26.9348888889,8.51577777778,7.70666666667
550.32,48.0118888889,16.3807777778,50.2384444445,14.1417777778,86.6061111111,6.79405555556,17.4803333333,39.982,127.231333333,27.1655555555,8.51233333333,7.72733333333
550.66,48.0853333334,16.4072222222,50.2484444444,14.1638888889,86.8001111111,6.84827777778,17.5076666667,40.092,127.314444444,27.3725555556,8.57666666666,7.77366666667
551.01,48.1668888889,16.407,50.2526666667,14.1858888889,87.0065555556,6.86016666667,17.5002222222,40.1471111111,127.565222222,27.5824444444,8.58477777778,7.78688888889
551.35,48.2287777778,16.4118888889,50.1813333333,14.1896666667,87.1423333333,6.88666666667,17.485,40.2127777778,127.668777778,27.7668888889,8.61011111111,7.81555555556
551.69,48.3736666667,16.3944444445,50.23,14.1864444445,87.4271111111,6.87383333333,17.5227777778,40.3287777778,128.068888889,28.0108888889,8.58988888889,7.78511111111
552.03,48.4168888889,16.4213333333,50.1996666667,14.2082222222,87.5127777778,6.92672222222,17.5222222222,40.3894444444,128.135888889,28.2196666667,8.60544444445,7.81433333333
552.38,48.4416666667,16.407,50.1475555556,14.1906666666,87.5527777778,6.9015,17.529,40.4184444444,128.205666667,28.3956666667,8.57766666667,7.77166666667
552.72,48.4537777778,16.3316666667,50.0962222222,14.1146666667,87.669,6.822,17.4625555556,40.4107777778,128.387222222,28.5042222222,8.50477777778,7.68133333334
553.06,48.4713333333,16.2855555556,50.0444444445,14.0613333333,87.7925555556,6.8225,17.4026666667,40.4173333333,128.564666667,28.6738888889,8.46088888889,7.63555555556
553.40,48.4722222222,16.2158888889,50.0033333333,14.0104444444,87.881,6.75661111111,17.3641111111,40.4655555555,128.640555555,28.81,8.40555555555,7.63433333333
553.74,48.4546666667,16.2101111111,49.9923333333,13.9966666667,87.9794444444,6.74094444444,17.3811111111,40.5534444444,128.664333333,28.9803333333,8.40566666667,7.63566666667
554.09,48.4323333333,16.1732222222,49.9165555556,13.9022222222,88.0353333333,6.70638888889,17.283,40.5056666667,128.625777778,29.1274444444,8.39244444444,7.61277777778
554.43,48.3584444444,16.1148888889,49.7722222222,13.8713333334,87.8881111111,6.68866666667,17.2363333333,40.4707777778,128.388888889,29.2817777778,8.35711111111,7.56611111111
554.77,48.3675555556,16.1152222222,49.7002222222,13.8644444444,87.9151111111,6.70161111111,17.2698888889,40.573,128.372,29.492,8.37855555555,7.58122222222
555.11,48.3446666667,16.1155555556,49.6663333333,13.8523333333,87.9248888889,6.69738888889,17.2384444445,40.6008888889,128.276444444,29.659,8.37544444444,7.58277777778
555.45,48.2732222222,16.1201111111,49.599,13.8767777778,87.8795555556,6.7085,17.1892222222,40.6102222222,128.109222222,29.8124444444,8.41222222222,7.65922222222
555.80,48.1672222222,16.0401111111,49.4225555555,13.7597777778,87.7801111111,6.64605555556,17.0934444445,40.5528888889,127.965555556,29.9208888889,8.33488888889,7.58022222222
556.14,48.1605555555,15.9977777778,49.4052222222,13.7671111111,87.8745555555,6.63788888889,17.048,40.6532222222,127.976666667,30.1044444445,8.33533333333,7.58155555556
556.48,48.0728888889,16.0168888889,49.3352222222,13.7937777778,87.751,6.65272222222,17.0314444444,40.6756666667,127.684888889,30.2954444445,8.39522222222,7.58877777778
556.82,48.0577777778,16.07,49.3431111111,13.8188888889,87.7523333333,6.63366666667,17.0571111111,40.8018888889,127.593444445,30.482,8.44488888889,7.639
557.16,48.0102222222,16.059,49.2768888889,13.8171111111,87.7227777778,6.64394444444,17.0286666667,40.8415555555,127.529444444,30.67,8.43377777778,7.616
557.50,47.9987777778,16.0396666667,49.1803333333,13.8256666667,87.6477777778,6.64511111111,16.9923333333,40.8901111111,127.455333333,30.8308888889,8.40633333333,7.60122222222
557.85,47.8905555555,15.9755555556,49.0938888889,13.7981111111,87.5486666667,6.62783333333,16.9427777778,40.9234444445,127.271666667,30.9428888889,8.35577777778,7.55011111111
558.19,47.8842222222,15.9375555556,49.0537777778,13.7563333333,87.5472222222,6.60816666667,16.9035555556,40.9402222222,127.353888889,31.1027777778,8.34633333333,7.57833333333
558.53,47.7648888889,15.8858888889,48.9556666667,13.7157777778,87.3467777778,6.588,16.8488888889,40.8988888889,127.097666667,31.2142222222,8.30077777778,7.526
558.87,47.7755555555,15.8813333333,48.8934444445,13.76,87.3785555556,6.61961111111,16.8883333333,40.9552222222,127.111777778,31.4384444444,8.33988888889,7.55411111111
559.21,47.6948888889,15.8931111111,48.7994444445,13.7513333333,87.252,6.64222222222,16.9074444445,40.9641111111,126.825,31.5982222222,8.37733333333,7.54244444444
559.55,47.7138888889,15.9247777778,48.7634444445,13.7591111111,87.2084444444,6.66316666667,16.925,41.0584444444,126.712222222,31.7723333333,8.36233333333,7.57222222222
559.89,47.6311111111,15.8946666667,48.6312222222,13.7106666667,86.9907777778,6.67772222222,16.8594444444,40.9874444445,126.459888889,31.8993333333,8.35311111111,7.59888888889
560.23,47.6453333333,15.818,48.5818888889,13.6644444444,86.9483333333,6.65427777778,16.8594444445,41.0753333333,126.538666667,32.02,8.33255555555,7.57844444444
560.58,47.5413333333,15.7508888889,48.4498888889,13.5994444444,86.7945555556,6.63366666667,16.7923333333,40.9807777778,126.335444444,32.1041111111,8.24022222222,7.50055555555
560.92,47.3832222222,15.7461111111,48.2614444445,13.579,86.4388888889,6.64316666667,16.7933333333,40.9177777778,125.968222222,32.2135555556,8.25566666667,7.52277777778
561.26,47.2456666667,15.6798888889,48.1666666666,13.5291111111,86.265,6.64272222222,16.7053333333,40.8684444445,125.666444444,32.3034444444,8.26044444445,7.49666666667
561.60,47.3407777778,15.7793333333,48.2534444444,13.6392222222,86.2828888889,6.7125,16.792,41.0211111111,125.705111111,32.5265555555,8.39333333333,7.58911111111
561.94,47.3042222222,15.8264444445,48.2471111111,13.6375555556,86.3508888889,6.74055555556,16.8036666667,41.1167777778,125.669444444,32.6837777778,8.41388888889,7.57188888889
562.28,47.1853333333,15.8085555556,48.2078888889,13.5841111111,86.2035555555,6.74377777778,16.7763333333,41.1096666667,125.458,32.8106666666,8.408,7.57777777778
562.62,47.0875555556,15.738,48.0907777778,13.4918888889,86.017,6.69661111111,16.6994444445,41.0634444444,125.263333333,32.8637777778,8.33122222222,7.54033333333
562.96,47.0084444444,15.6413333333,48.0002222222,13.4032222222,85.8225555556,6.64972222222,16.579,41.049,125.190555556,32.9661111111,8.25688888889,7.46455555556
563.30,47.0084444445,15.6244444444,48.0156666667,13.442,85.7348888889,6.67844444444,16.5794444444,41.1052222222,125.168,33.1492222222,8.33311111111,7.47988888889
563.64,46.9902222222,15.6395555556,48.0206666667,13.4945555555,85.7031111111,6.68555555556,16.6566666667,41.1947777778,125.161666667,33.3862222222,8.34766666667,7.49444444445
563.99,46.9072222222,15.6362222222,47.9204444444,13.4837777778,85.48,6.69188888889,16.576,41.1598888889,124.928444444,33.5171111111,8.32644444444,7.52077777778
564.33,46.8558888889,15.6074444444,47.8371111111,13.4845555556,85.1824444444,6.69177777778,16.5666666667,41.1814444444,124.643111111,33.6227777778,8.38622222222,7.53733333333
