wavelength,Back_VolJacm,Belly_VolJacm,Breast_VolJacm,Crissum_VolJacm,Crown_VolJacm,DorTail_VolJacm,Patch10_VolJacm,Rump_VolJacm,Throat_VolJacm,WingTip_VolJacm
539.34,6.93786666667,5.60333333333,6.80133333333,5.2668,5.21433333333,5.65773333333,42.0792666667,6.2898,5.20326666667,7.0464
539.69,6.8918,5.57626666667,6.77333333333,5.24126666666,5.18713333333,5.63326666667,41.9957333333,6.267,5.1682,7.02493333333
540.03,6.8804,5.5688,6.76366666667,5.22853333333,5.17793333333,5.62653333333,42.0075333333,6.24813333333,5.16106666667,7.024
540.37,6.86566666667,5.5726,6.7594,5.21686666667,5.169,5.642,41.9954666667,6.2424,5.1668,7.02913333333
540.72,6.86486666667,5.5722,6.7444,5.21206666667,5.152,5.63833333333,41.9660666667,6.23606666667,5.16566666667,7.03753333333
541.06,6.84613333334,5.56913333333,6.72906666667,5.2064,5.14073333333,5.63673333333,41.9698666667,6.21826666667,5.15326666667,7.02273333333
541.40,6.836,5.57146666667,6.72966666667,5.1932,5.13253333333,5.629,41.9305333333,6.216,5.1552,7.0194
541.75,6.80826666667,5.56253333333,6.70866666667,5.1744,5.11013333333,5.61066666667,41.9119333333,6.19506666667,5.13653333333,6.99233333333
542.09,6.81,5.5684,6.72113333334,5.1854,5.112,5.61866666667,41.9275333333,6.2034,5.16193333333,7.00406666667
542.43,6.8352,5.60673333333,6.75006666667,5.21746666667,5.1526,5.65693333333,41.9154,6.23,5.20533333333,7.03206666667
542.78,6.85966666667,5.63326666667,6.76706666667,5.2434,5.1782,5.69006666667,41.9506,6.25573333333,5.242,7.062
543.12,6.8578,5.63846666667,6.76146666667,5.24413333333,5.17313333333,5.69966666667,41.9112666667,6.25293333333,5.24673333334,7.0684
543.46,6.84433333333,5.62946666667,6.74733333333,5.23373333333,5.16266666667,5.68673333333,41.8980666667,6.2382,5.23853333334,7.05246666667
543.81,6.8336,5.62946666667,6.74453333333,5.2152,5.16853333333,5.6816,41.8292,6.229,5.238,7.05286666667
544.15,6.83573333333,5.63126666667,6.74426666667,5.2298,5.1796,5.69646666667,41.8224,6.23846666667,5.26286666667,7.07466666667
544.49,6.84333333333,5.63846666667,6.75606666667,5.26093333333,5.20386666667,5.71913333333,41.9009333333,6.24586666667,5.28486666667,7.1002
544.84,6.8732,5.67033333333,6.78326666667,5.29473333334,5.2428,5.76586666667,41.9276,6.28933333333,5.322,7.1636
545.18,6.83986666667,5.64906666667,6.74386666667,5.27606666667,5.2308,5.7536,41.8946666667,6.2788,5.29873333333,7.153
545.52,6.79866666667,5.59766666667,6.70266666667,5.23826666667,5.1874,5.71386666667,41.8965333333,6.24313333333,5.25526666667,7.12173333333
545.87,6.75433333333,5.56213333333,6.67693333333,5.2048,5.16713333333,5.68846666667,41.9259333333,6.20466666667,5.23006666667,7.10873333333
546.21,6.69486666667,5.50886666667,6.62766666667,5.15366666667,5.12946666667,5.66353333333,41.9322,6.1642,5.188,7.06753333333
546.55,6.71253333333,5.51746666667,6.63733333333,5.18506666667,5.15213333333,5.68706666667,42.0108,6.1848,5.19806666667,7.0976
546.90,6.72146666667,5.52186666666,6.6758,5.23393333333,5.1774,5.72746666667,42.0731333333,6.2072,5.2254,7.12806666667
547.24,6.7004,5.48726666667,6.65753333333,5.21133333333,5.15853333333,5.72706666667,42.0584666667,6.18113333334,5.1812,7.11506666667
547.58,6.6942,5.47533333333,6.63293333333,5.20493333334,5.16273333333,5.73726666667,42.0788666667,6.1794,5.1746,7.11586666666
547.92,6.68353333333,5.46,6.613,5.1998,5.14966666666,5.73853333333,42.1037333333,6.16946666666,5.16713333334,7.10806666667
548.27,6.71393333333,5.4792,6.65646666667,5.23613333333,5.1788,5.7846,42.1296666667,6.197,5.18973333333,7.14066666667
548.61,6.755,5.51306666667,6.681,5.2778,5.20633333334,5.81173333333,42.1786666667,6.23166666667,5.21306666667,7.18933333333
548.95,6.83846666667,5.57353333333,6.73473333333,5.3306,5.26713333333,5.867,42.2124666667,6.284,5.2412,7.24446666667
549.29,6.89326666667,5.62293333333,6.7992,5.39106666667,5.3322,5.8856,42.2571333333,6.34346666667,5.2858,7.29293333333
549.64,6.89726666667,5.62006666667,6.80213333333,5.38546666667,5.32806666667,5.88026666667,42.2437333333,6.32226666667,5.28566666667,7.29006666667
549.98,6.90226666667,5.61393333333,6.76926666667,5.35486666666,5.308,5.8494,42.2976666667,6.31533333333,5.27446666667,7.26593333333
550.32,6.92473333333,5.6696,6.78946666666,5.387,5.33233333333,5.8698,42.3406666667,6.3406,5.31566666667,7.28406666667
550.66,6.83566666667,5.60553333333,6.73946666667,5.30433333333,5.25786666667,5.7926,42.3264,6.26473333333,5.25,7.2152
551.01,6.79866666667,5.58713333333,6.71213333333,5.27106666667,5.21873333333,5.7618,42.2860666667,6.23193333333,5.2218,7.18293333334
551.35,6.8098,5.58626666666,6.72373333333,5.27066666667,5.21306666667,5.75853333333,42.3468,6.2286,5.21506666667,7.2164
551.69,6.7642,5.56146666667,6.68593333333,5.24113333333,5.1824,5.74286666667,42.3369333333,6.19346666667,5.1866,7.1818
552.03,6.71953333333,5.53113333333,6.65186666667,5.2186,5.15393333333,5.73833333333,42.4005333333,6.1834,5.17453333333,7.1686
552.38,6.7362,5.5554,6.667,5.23353333333,5.17073333333,5.77373333333,42.3862,6.19646666667,5.19546666667,7.20753333333
552.72,6.75626666667,5.58706666666,6.69606666667,5.2578,5.2006,5.81606666667,42.4281333333,6.241,5.21933333333,7.23706666667
553.06,6.79153333333,5.63286666667,6.73653333333,5.2858,5.23466666667,5.87113333333,42.5010666666,6.27373333333,5.25526666667,7.3048
553.40,6.77613333333,5.61813333334,6.74573333333,5.2632,5.2082,5.8594,42.5064,6.27413333333,5.24253333333,7.29073333333
553.74,6.84846666667,5.70726666667,6.8176,5.35346666667,5.28573333333,5.949,42.4881333333,6.35553333334,5.31666666667,7.3818
554.09,6.8602,5.71126666667,6.85813333333,5.3746,5.30666666667,5.98193333333,42.552,6.3686,5.33886666667,7.4152
554.43,6.832,5.70573333333,6.81413333333,5.35313333334,5.28366666667,5.95966666667,42.5185333333,6.33386666667,5.3348,7.36706666667
554.77,6.86553333333,5.74913333333,6.86846666667,5.38953333333,5.32133333333,5.9944,42.5008,6.37006666667,5.3996,7.4202
555.11,6.89413333333,5.769,6.91106666666,5.4188,5.31706666667,5.9928,42.4874666667,6.35646666667,5.42713333333,7.43573333333
555.45,6.89053333333,5.7792,6.91053333333,5.44473333333,5.31113333333,5.98733333333,42.554,6.35693333334,5.4442,7.4494
555.80,6.89566666667,5.7622,6.89566666667,5.4472,5.30606666667,5.9698,42.4865333333,6.34733333333,5.42993333333,7.46953333333
556.14,6.8416,5.7056,6.82086666667,5.3838,5.25766666667,5.9178,42.349,6.30053333333,5.3652,7.38693333333
556.48,6.8324,5.691,6.8094,5.3846,5.26733333333,5.89746666667,42.3508,6.29433333333,5.3718,7.3902
556.82,6.89546666667,5.728,6.87133333333,5.4282,5.31086666666,5.94086666667,42.4500666667,6.34086666667,5.40453333333,7.4484
557.16,6.9166,5.75733333333,6.86473333333,5.45086666667,5.321,5.9546,42.3585333333,6.3404,5.40973333333,7.45073333333
557.50,6.89766666667,5.75866666667,6.84953333334,5.448,5.32106666667,5.949,42.3519333333,6.3528,5.3818,7.44453333333
557.85,6.86986666667,5.72133333333,6.81206666667,5.407,5.3106,5.9208,42.4314,6.32053333334,5.33993333333,7.42706666667
558.19,6.808,5.6696,6.76406666667,5.3532,5.28266666667,5.8872,42.3341333334,6.28746666667,5.29786666667,7.39526666667
558.53,6.74706666667,5.59946666667,6.68426666667,5.29813333333,5.21793333333,5.84293333333,42.3039333333,6.24046666667,5.23313333333,7.34673333333
558.87,6.67453333333,5.55793333333,6.63553333333,5.241,5.16273333333,5.78,42.3404,6.1772,5.18426666667,7.28706666666
559.21,6.65253333333,5.53933333334,6.60893333333,5.23633333333,5.12506666666,5.7702,42.3709333333,6.13773333333,5.15706666667,7.2956
559.55,6.65253333333,5.51586666667,6.56826666667,5.23,5.10026666667,5.77133333333,42.4038666667,6.11826666667,5.14373333333,7.31786666667
559.89,6.57686666667,5.464,6.48053333333,5.1724,5.0576,5.711,42.3729333333,6.05853333333,5.08846666667,7.24766666667
560.23,6.565,5.46873333333,6.4702,5.16026666667,5.04933333333,5.6928,42.4719333333,6.0608,5.08526666667,7.25273333333
560.58,6.58446666667,5.47253333333,6.5004,5.186,5.0764,5.73466666667,42.502,6.06806666667,5.1004,7.2844
560.92,6.58893333333,5.50593333333,6.52673333333,5.22866666667,5.10033333333,5.75953333333,42.4502666667,6.0964,5.11813333333,7.329
561.26,6.6252,5.55033333334,6.5506,5.28033333333,5.14166666667,5.83113333333,42.5544,6.13746666667,5.15446666667,7.3542
561.60,6.66073333333,5.57946666667,6.6032,5.30806666667,5.18546666667,5.86226666667,42.5958666667,6.15613333333,5.1778,7.3898
561.94,6.7046,5.6378,6.65706666667,5.3672,5.23846666667,5.93673333333,42.6661333333,6.2102,5.2294,7.47286666667
562.28,6.7176,5.65573333333,6.6952,5.38746666667,5.2612,5.95966666667,42.6738666667,6.24133333334,5.25433333333,7.48593333333
562.62,6.7736,5.74546666667,6.789,5.45653333333,5.3316,6.05473333333,42.7063333333,6.2984,5.29466666667,7.5558
562.96,6.77526666667,5.75173333333,6.79306666667,5.46813333333,5.29993333333,6.03433333333,42.7127333333,6.2944,5.28833333333,7.5848
563.30,6.7606,5.7122,6.78366666667,5.46486666667,5.28173333333,6.01806666667,42.6758,6.30673333333,5.27306666667,7.57293333333
563.64,6.73886666667,5.68173333333,6.74186666667,5.44173333333,5.2518,6.01586666667,42.6714,6.2774,5.242,7.578
563.99,6.73573333333,5.6374,6.72566666667,5.41446666667,5.22886666667,6.0158,42.6934,6.25646666667,5.21273333333,7.558
564.33,6.68846666666,5.59913333333,6.6864,5.37966666667,5.17266666667,5.9698,42.6052666667,6.23086666666,5.17673333333,7.5444
564.67,6.6644,5.59073333333,6.66953333333,5.36633333333,5.15246666667,5.955,42.5784,6.22773333333,5.16406666667,7.5186
565.01,6.62086666667,5.52186666667,6.61193333333,5.31513333333,5.1092,5.88693333333,42.4831333333,6.18473333333,5.10366666667,7.4666
565.35,6.6206,5.5396,6.6022,5.33886666667,5.11926666667,5.90246666667,42.5276666667,6.1878,5.10706666667,7.48246666667
565.69,6.57766666667,5.5134,6.5558,5.32,5.08533333333,5.85073333333,42.4882,6.15833333333,5.0968,7.44473333333
566.03,6.58726666667,5.5108,6.58513333333,5.338,5.11533333333,5.87646666667,42.4612,6.15746666667,5.10993333333,7.44973333333
566.37,6.6102,5.53766666667,6.6126,5.3566,5.13826666667,5.94013333334,42.479,6.1612,5.12186666666,7.4776
566.71,6.60366666667,5.53073333333,6.60253333333,5.3456,5.11526666667,5.89673333333,42.4543333333,6.1522,5.1134,7.448
567.05,6.6124,5.55246666666,6.59206666667,5.34933333333,5.1098,5.9064,42.4918666667,6.1484,5.1216,7.45573333333
567.39,6.6156,5.565,6.59793333333,5.3622,5.13646666667,5.90073333333,42.5282666667,6.13473333333,5.12693333333,7.46706666667
567.73,6.63753333333,5.59193333333,6.6078,5.40333333333,5.164,5.92286666667,42.5370666667,6.1544,5.15206666667,7.49326666667
568.07,6.65473333333,5.61306666667,6.60586666667,5.42353333333,5.17633333333,5.94586666667,42.5455333333,6.157,5.169,7.51226666667
568.41,6.63586666666,5.5886,6.58586666667,5.41873333333,5.15646666667,5.91326666667,42.5042,6.12046666667,5.13046666667,7.50806666667
568.75,6.63306666667,5.573,6.56966666667,5.41626666667,5.17066666667,5.90913333333,42.4480666667,6.10426666667,5.1124,7.5052
569.09,6.61866666667,5.5528,6.53566666667,5.37593333333,5.15733333333,5.89306666667,42.4974666667,6.09026666667,5.08446666667,7.49413333333
569.43,6.5782,5.52513333333,6.4972,5.36233333333,5.14353333333,5.8438,42.399,6.05626666667,5.06846666667,7.4804
569.77,6.54566666667,5.5308,6.50933333333,5.36553333334,5.13526666667,5.85326666667,42.3958666667,6.04153333333,5.06326666667,7.49806666667
570.11,6.5358,5.53153333333,6.52506666667,5.36366666667,5.1308,5.84586666667,42.3125333333,6.03213333333,5.059,7.51413333333
570.45,6.54986666666,5.53693333333,6.53833333333,5.3766,5.1388,5.88833333334,42.3358666667,6.0468,5.0502,7.53813333333
570.79,6.55726666667,5.54306666667,6.56353333333,5.36166666666,5.14286666667,5.9274,42.3604666667,6.04393333333,5.06506666667,7.55133333333
571.13,6.565,5.5446,6.582,5.36066666667,5.14513333333,5.96286666667,42.4292,6.05326666667,5.08546666667,7.5598
571.47,6.5628,5.53666666667,6.5876,5.35873333333,5.13773333333,5.95846666667,42.432,6.05993333333,5.09486666667,7.56833333333
571.81,6.56833333333,5.54426666667,6.60106666666,5.3516,5.11733333333,5.95326666667,42.4734666666,6.06153333333,5.09393333333,7.58053333333
572.15,6.5626,5.56613333333,6.6116,5.38213333333,5.11946666667,5.9638,42.4264,6.0626,5.10246666667,7.57653333333
572.49,6.5712,5.57746666666,6.61713333333,5.3948,5.14353333333,5.98753333333,42.5512666667,6.07193333333,5.11006666667,7.608
572.83,6.60313333333,5.59386666667,6.6328,5.42046666667,5.1728,6.0058,42.5632,6.09546666667,5.13633333333,7.633
573.17,6.60113333333,5.59213333333,6.61093333333,5.43393333334,5.17793333333,6.00793333333,42.5502,6.09813333333,5.1464,7.62233333333
573.51,6.57886666667,5.57153333333,6.58866666667,5.40726666667,5.1556,5.95733333333,42.5422666667,6.0718,5.1362,7.587
573.85,6.53166666667,5.518,6.52853333333,5.35806666667,5.09926666667,5.88893333333,42.5392666667,6.0098,5.07733333333,7.54146666667
574.19,6.5052,5.51006666667,6.50793333333,5.343,5.06893333333,5.85626666667,42.4474,5.9892,5.0616,7.52146666667
574.53,6.52286666667,5.5378,6.5384,5.35693333333,5.1094,5.88293333333,42.5182666667,6.00573333333,5.09553333333,7.53893333333
574.87,6.57006666667,5.57593333334,6.5828,5.41013333333,5.16833333333,5.9588,42.5698666667,6.05566666667,5.1516,7.597
575.21,6.58206666667,5.57693333333,6.58073333333,5.41626666666,5.17613333333,5.97013333333,42.5774,6.06173333333,5.15493333333,7.61673333333
575.55,6.57533333333,5.57373333333,6.57386666667,5.40766666667,5.1498,5.97986666667,42.5186,6.0522,5.14473333334,7.6118
575.89,6.60586666667,5.6084,6.60133333333,5.43266666667,5.17873333333,6.03686666667,42.5083333333,6.0694,5.17526666667,7.6448
576.22,6.5896,5.5808,6.58606666667,5.4096,5.161,6.02446666667,42.5112666666,6.05366666667,5.15666666667,7.63393333333
576.56,6.5752,5.5676,6.56546666667,5.39406666667,5.13673333333,6.02306666667,42.4508666667,6.04266666667,5.15226666667,7.63273333333
576.90,6.62366666667,5.6344,6.6204,5.46793333333,5.22166666667,6.0926,42.4617333333,6.1058,5.22173333333,7.7152
577.24,6.6212,5.63773333333,6.62953333333,5.4968,5.2512,6.11653333333,42.4350666667,6.11953333333,5.2324,7.73793333333
577.58,6.5906,5.596,6.59613333333,5.4738,5.20686666667,6.09413333333,42.3103333333,6.0822,5.19633333333,7.71126666667
577.92,6.56273333333,5.58813333333,6.5662,5.46526666667,5.20186666667,6.0622,42.3016666667,6.06153333334,5.1702,7.69566666667
578.26,6.537,5.5636,6.5534,5.43573333333,5.18953333333,6.06306666667,42.2778666667,6.0438,5.17953333333,7.67846666667
578.60,6.4508,5.46793333333,6.48046666667,5.34333333333,5.12266666667,5.94853333333,42.236,5.95173333333,5.1042,7.588
578.94,6.42,5.409,6.43746666667,5.31053333333,5.09586666667,5.91573333333,42.2542666667,5.9398,5.07126666667,7.56166666667
579.28,6.43133333333,5.40486666667,6.45286666666,5.32,5.11586666667,5.92293333333,42.3517333333,5.9446,5.076,7.578
579.61,6.41273333333,5.3864,6.4186,5.31686666667,5.0918,5.91746666667,42.3772,5.92153333333,5.0514,7.57686666667
579.95,6.3644,5.3386,6.36406666667,5.26966666667,5.02726666667,5.86253333333,42.3228,5.8882,4.98233333334,7.53553333333
580.29,6.36986666667,5.32306666666,6.34606666667,5.2596,5.02926666667,5.84186666667,42.3837333333,5.86486666667,4.9636,7.5334
580.63,6.40366666667,5.3416,6.35586666667,5.28133333333,5.06086666667,5.87506666667,42.4204666667,5.89453333333,4.97893333333,7.57733333333
580.97,6.43206666667,5.33353333333,6.38486666667,5.2938,5.074,5.92386666667,42.4458,5.92593333333,4.9958,7.5852
581.31,6.43986666667,5.32786666667,6.3892,5.2814,5.08773333333,5.90026666667,42.5502,5.92933333333,4.97913333334,7.6044
581.65,6.52393333333,5.43226666667,6.4716,5.36313333333,5.16713333333,5.98833333333,42.5726666667,6.04286666667,5.06866666667,7.68226666667
581.98,6.5544,5.49826666667,6.52046666667,5.389,5.2042,6.03613333333,42.5921333333,6.0676,5.1018,7.72606666667
582.32,6.52693333333,5.52153333333,6.50946666666,5.3812,5.1882,6.03873333333,42.4914,6.0448,5.08833333333,7.72193333333
582.66,6.57233333333,5.56413333333,6.56133333333,5.4114,5.2478,6.1004,42.4800666667,6.08186666667,5.11446666667,7.77326666667
583.00,6.59253333333,5.5912,6.59726666667,5.4386,5.27606666667,6.14593333333,42.4867333333,6.11073333333,5.153,7.77513333333
583.34,6.60026666667,5.60853333333,6.61546666667,5.45313333333,5.28906666667,6.1684,42.4904666667,6.12593333333,5.14853333333,7.77593333333
583.68,6.59913333333,5.635,6.6312,5.45766666667,5.31,6.18426666667,42.5556,6.15033333333,5.18713333333,7.8108
584.01,6.46293333333,5.54213333334,6.5058,5.37493333333,5.2074,6.06886666667,42.4989333334,6.0444,5.09973333333,7.7286
584.35,6.46326666667,5.54986666667,6.49986666667,5.40213333333,5.2132,6.09266666667,42.4348,6.04,5.10413333333,7.7262
584.69,6.42986666667,5.51366666667,6.45246666667,5.38666666667,5.16593333333,6.06773333333,42.3621333333,5.99753333333,5.0648,7.71413333333
585.03,6.34133333333,5.4356,6.36546666667,5.3136,5.08846666667,5.97313333333,42.2851333333,5.91406666667,5.00926666667,7.6332
585.37,6.34033333333,5.44693333333,6.3708,5.324,5.12753333333,6.01353333333,42.2926,5.94413333333,5.04233333333,7.6402
585.70,6.32766666667,5.44193333333,6.36946666667,5.34586666667,5.13226666667,6.00353333333,42.3156666667,5.9578,5.06346666667,7.6216
586.04,6.25166666667,5.36773333333,6.28546666667,5.279,5.05906666666,5.92073333333,42.313,5.88653333333,4.9896,7.5912
586.38,6.25013333333,5.3878,6.29573333333,5.29833333333,5.10213333333,5.9578,42.4074,5.90773333333,5.0258,7.6376
586.72,6.17306666666,5.307,6.23326666667,5.21853333333,5.0158,5.89026666667,42.3572666667,5.81246666667,4.94946666667,7.54173333333
587.06,6.30593333333,5.38826666667,6.356,5.28886666667,5.11546666667,6.01326666667,42.4022666667,5.89346666667,5.03673333333,7.66013333333
587.39,6.2688,5.36546666667,6.3156,5.2774,5.07433333333,5.97653333333,42.2952,5.87173333333,5.01293333333,7.63653333333
587.73,6.3412,5.43386666667,6.38906666667,5.3472,5.17286666667,6.05793333333,42.4878,5.93733333333,5.07713333333,7.72206666667
588.07,6.4124,5.49406666667,6.44686666667,5.40433333333,5.2424,6.1308,42.5465333333,6.01513333334,5.13213333333,7.79893333333
588.41,6.43686666667,5.5148,6.50453333333,5.44586666667,5.26706666667,6.18046666667,42.5808666667,6.0358,5.14053333333,7.85393333333
588.74,6.41026666667,5.4886,6.46873333333,5.4006,5.23566666667,6.1482,42.5706666667,5.98186666667,5.11946666667,7.85033333333
589.08,6.40686666667,5.45966666667,6.47973333333,5.39406666667,5.20453333333,6.13586666667,42.5515333333,5.95346666667,5.10586666667,7.8434
589.42,6.36686666667,5.41506666667,6.46626666667,5.3498,5.1278,6.08146666667,42.4420666667,5.9038,5.07293333333,7.79006666667
589.76,6.35033333333,5.42673333333,6.461,5.35886666667,5.14386666667,6.08226666667,42.3896666667,5.89846666667,5.05133333333,7.80206666667
590.09,6.24546666667,5.34093333333,6.3624,5.28453333333,5.0724,5.95966666667,42.3244666667,5.83293333333,4.9694,7.69486666667
590.43,6.289,5.385,6.41366666667,5.33486666667,5.1074,6.03526666667,42.5052666667,5.90193333333,5.0092,7.76433333333
590.77,6.22466666667,5.3348,6.36113333333,5.29153333333,5.02853333333,5.9916,42.4903333333,5.8428,4.99046666667,7.72533333333
591.11,6.12813333333,5.2534,6.27453333333,5.22386666667,4.95153333333,5.91826666667,42.4634,5.74393333333,4.9102,7.67306666667
591.44,6.13466666667,5.256,6.26153333333,5.21006666667,4.95386666667,5.90353333333,42.5272666667,5.75133333333,4.91546666667,7.69133333333
591.78,6.17006666667,5.30366666667,6.32193333333,5.24566666667,5.01173333333,5.97053333333,42.5854,5.80213333333,4.942,7.73846666666
592.12,6.247,5.38586666667,6.3832,5.31753333333,5.11546666667,6.10353333333,42.6407333333,5.89286666667,5.0332,7.80353333333
592.46,6.27706666667,5.42766666667,6.38933333333,5.30653333333,5.14293333333,6.13406666667,42.6935333333,5.93286666667,5.06266666667,7.83266666667
592.79,6.33146666667,5.48646666667,6.42066666667,5.34933333333,5.18333333333,6.199,42.7974,5.98893333333,5.14853333333,7.886
593.13,6.33833333333,5.50953333334,6.436,5.35646666667,5.16546666667,6.212,42.7968666667,5.98666666667,5.16233333333,7.91586666667
593.47,6.3128,5.46333333333,6.40866666667,5.30773333333,5.12866666667,6.13973333333,42.6933333333,5.90286666667,5.12613333333,7.872
593.80,6.35166666667,5.48946666667,6.43933333333,5.32913333333,5.16046666667,6.1562,42.6034666667,5.915,5.14626666667,7.89586666667
594.14,6.43546666667,5.55933333333,6.50566666667,5.40413333333,5.19093333333,6.21346666667,42.6376,6.0056,5.21206666667,7.94906666667
594.48,6.35326666667,5.47653333333,6.41453333333,5.35313333333,5.1116,6.14566666667,42.5535333333,5.94193333333,5.1458,7.86946666667
594.81,6.36346666667,5.4732,6.42213333333,5.3636,5.09426666667,6.16146666667,42.5703333333,5.95373333333,5.14406666666,7.84326666667
595.15,6.35066666667,5.46906666667,6.41726666667,5.34986666667,5.07673333333,6.12473333333,42.5618666667,5.94313333333,5.12666666667,7.865
595.49,6.3448,5.46073333333,6.43853333333,5.36826666667,5.07126666667,6.11993333333,42.5845333333,5.92753333333,5.1202,7.8704
595.82,6.3622,5.4702,6.4634,5.39866666667,5.09813333333,6.14666666667,42.5530666667,5.95353333333,5.12646666667,7.89793333334
596.16,6.3826,5.49526666667,6.47693333333,5.41306666667,5.13153333333,6.16686666667,42.5312,5.96413333333,5.1504,7.92673333334
596.50,6.35306666667,5.48286666667,6.45986666667,5.39273333333,5.12133333333,6.16773333333,42.5042,5.95726666667,5.13573333333,7.90619999999
596.83,6.3174,5.46073333333,6.447,5.382,5.12246666667,6.1582,42.5240666667,5.9438,5.1102,7.895
597.17,6.2802,5.40306666666,6.433,5.35926666667,5.11233333333,6.13133333333,42.4500666667,5.90153333333,5.06153333333,7.847
597.51,6.31393333333,5.43733333333,6.50033333333,5.38993333333,5.1258,6.13466666666,42.5344666667,5.91193333333,5.08866666667,7.88706666667
597.84,6.26126666667,5.39773333334,6.4558,5.35713333333,5.09166666667,6.08313333333,42.4808,5.8516,5.06553333333,7.88613333333
598.18,6.24966666667,5.36193333333,6.42913333333,5.33726666666,5.06233333333,6.072,42.3854666667,5.81286666666,5.042,7.8506
598.52,6.23586666667,5.35953333333,6.39193333333,5.3304,5.06686666667,6.07413333333,42.2928666667,5.78773333333,5.02673333333,7.84326666667
598.85,6.2648,5.3986,6.4288,5.34213333333,5.09153333333,6.07433333333,42.3076,5.8156,5.0366,7.8552
599.19,6.28373333333,5.41546666667,6.461,5.34626666667,5.10086666667,6.1012,42.3448666667,5.81993333333,5.0346,7.8536
599.53,6.3402,5.46886666667,6.50546666667,5.40533333333,5.17213333333,6.17826666667,42.3840666667,5.87266666667,5.08993333333,7.92406666667
599.86,6.3002,5.39613333333,6.4388,5.35126666667,5.10726666667,6.1276,42.3794666666,5.8262,5.014,7.87673333333
600.20,6.2856,5.40686666667,6.43553333333,5.34953333333,5.1234,6.12713333333,42.4818,5.80986666667,5.0194,7.89586666667
600.53,6.31266666667,5.42646666667,6.42506666667,5.3626,5.15573333334,6.15786666667,42.3900666667,5.8246,5.05646666667,7.91366666666
600.87,6.30726666667,5.40393333333,6.4006,5.32993333333,5.108,6.14993333333,42.4331333333,5.83513333333,5.02233333333,7.89866666667
601.21,6.25846666667,5.4026,6.3814,5.32633333333,5.09213333333,6.147,42.5028666667,5.79453333333,4.97893333333,7.88586666667
601.54,6.20493333333,5.31286666667,6.324,5.26746666667,5.01646666667,6.09473333333,42.5316,5.73886666667,4.9306,7.83079999999
601.88,6.1792,5.2816,6.31013333333,5.286,5.00986666667,6.1386,42.5442,5.70266666667,4.92146666667,7.85306666666
602.21,6.18386666667,5.2908,6.30193333333,5.29586666667,5.0112,6.18993333333,42.5810666667,5.7258,4.92166666667,7.87146666667
602.55,6.17266666667,5.28133333333,6.27066666666,5.24913333333,4.96826666667,6.14666666667,42.61,5.7004,4.86853333333,7.85406666667
602.88,6.26353333333,5.38826666667,6.35153333333,5.3202,5.0532,6.23306666667,42.6108,5.76806666667,4.95386666667,7.92386666667
603.22,6.23546666667,5.37486666666,6.32013333333,5.28413333333,5.01106666667,6.22873333333,42.5660666667,5.73986666667,4.92413333333,7.89413333334
603.56,6.1628,5.30413333333,6.24853333333,5.21946666667,4.9324,6.1772,42.591,5.6674,4.8298,7.8216
603.89,6.16986666667,5.31133333334,6.27666666667,5.2522,4.98213333333,6.1754,42.5649333333,5.6656,4.84113333333,7.843
604.23,6.21633333333,5.34566666667,6.34786666667,5.30513333333,5.0308,6.20353333333,42.645,5.73486666667,4.906,7.89746666667
604.56,6.2922,5.4416,6.43006666667,5.381,5.0992,6.2606,42.6981333333,5.81513333333,4.97926666667,7.99866666667
604.90,6.32613333333,5.45673333333,6.4322,5.38206666667,5.11746666667,6.26126666667,42.7432,5.85433333333,5.0006,8.01286666667
605.23,6.3328,5.47746666667,6.4646,5.42993333333,5.143,6.26526666667,42.7197333333,5.85933333333,5.04053333333,8.05146666667
605.57,6.32306666667,5.48673333333,6.48653333333,5.4616,5.1726,6.2886,42.731,5.86273333334,5.0792,8.08660000001
605.90,6.35106666667,5.52753333333,6.55353333333,5.49146666667,5.2162,6.3404,42.8026666667,5.91353333334,5.12586666667,8.14506666666
606.24,6.34746666666,5.52133333333,6.552,5.50173333333,5.21253333333,6.309,42.7757333333,5.908,5.13913333333,8.17226666667
606.58,6.4356,5.59366666667,6.63346666667,5.59553333333,5.3106,6.36333333334,42.913,5.98686666667,5.211,8.28313333333
606.91,6.4802,5.66273333333,6.66173333333,5.63526666667,5.35793333333,6.41966666667,42.9792666667,6.05293333333,5.2558,8.32833333333
607.25,6.4018,5.61313333333,6.5728,5.559,5.28313333333,6.35893333333,42.8082666667,5.96773333333,5.19266666667,8.28673333333
607.58,6.32433333333,5.5424,6.48993333333,5.5014,5.22493333334,6.3252,42.7552,5.88546666666,5.12573333333,8.22559999999
607.92,6.2622,5.4896,6.444,5.442,5.1356,6.253,42.6562,5.81186666667,5.0442,8.17113333333
608.25,6.26166666667,5.46813333334,6.411,5.41313333333,5.13206666667,6.2282,42.6916,5.80633333333,5.00046666667,8.17426666667
608.59,6.2962,5.5044,6.45106666667,5.47233333334,5.1892,6.26513333333,42.6282666667,5.8546,5.043,8.2194
608.92,6.2692,5.4486,6.40813333333,5.45386666667,5.15986666667,6.2166,42.5854666667,5.81713333333,5.0124,8.19106666666
609.26,6.3082,5.48833333333,6.45013333333,5.4872,5.23273333333,6.29453333333,42.6404,5.86706666667,5.06573333333,8.22533333333
