wavelength,Back_TiaOlif,Belly_TiaOlif,Breast_TiaOlif,Crissum_TiaOlif,Crown_TiaOlif,DorTail_TiaOlif,Patch10_TiaOlif,Rump_TiaOlif,Throat_TiaOlif,WingTip_TiaOlif
527.97,12.07625,41.8604166666,21.5675,24.4673333333,10.2395833333,10.4013333333,9.57216666668,14.6903333333,13.74975,12.6075
528.32,12.0855833333,41.8918333333,21.5786666667,24.4836666667,10.241,10.40625,9.57391666668,14.6998333333,13.7565,12.60825
528.66,12.0846666666,41.90975,21.6019166667,24.497,10.2441666667,10.4045,9.57758333333,14.712,13.7761666667,12.6159166667
529.01,12.0768333333,41.8948333334,21.5890833333,24.5,10.2406666667,10.4004166667,9.55116666667,14.7020833333,13.7655,12.6059166666
529.35,12.0883333334,41.9054166667,21.6014166667,24.5095833333,10.247,10.407,9.56425,14.7130833333,13.7776666666,12.6275833333
529.70,12.1065,41.916,21.6313333333,24.5376666667,10.27475,10.4403333333,9.58616666667,14.7391666667,13.7981666667,12.65375
530.04,12.1265,41.92975,21.6591666667,24.55625,10.2930833334,10.4415833333,9.60808333333,14.761,13.8209166667,12.66575
530.39,12.1366666667,41.93575,21.664,24.564,10.2985833333,10.4385,9.61974999999,14.7716666667,13.8344166667,12.6571666667
530.73,12.1259166666,41.9078333333,21.6694166667,24.57325,10.3029166667,10.4281666667,9.6295,14.7593333333,13.8378333333,12.64725
531.08,12.11625,41.8740833333,21.669,24.5666666667,10.3044166667,10.42275,9.63216666666,14.7421666667,13.8509166667,12.628
531.42,12.131,41.8746666667,21.69275,24.5766666667,10.309,10.41975,9.63016666666,14.7465,13.8659166667,12.6331666667
531.77,12.15125,41.8898333333,21.6898333334,24.59225,10.319,10.4385,9.63116666666,14.7451666667,13.8648333333,12.6511666667
532.11,12.1980833333,41.97975,21.7613333333,24.6415,10.3635,10.4766666667,9.68399999999,14.7925833333,13.914,12.70225
532.46,12.2118333333,41.9958333333,21.7676666667,24.6556666666,10.3799166667,10.4805,9.69908333332,14.7874166667,13.9281666667,12.7030833333
532.80,12.2048333333,41.9559166667,21.7455833333,24.6374166667,10.3951666667,10.4749166667,9.69033333334,14.77075,13.9221666667,12.6814166666
533.15,12.2018333334,41.99575,21.7505833333,24.6420833334,10.4019166667,10.48475,9.68825000001,14.7725833334,13.92275,12.6840833333
533.49,12.21875,41.9994166667,21.761,24.6695833333,10.4185,10.5076666666,9.69324999999,14.7765,13.9376666666,12.7165833333
533.84,12.2540833333,42.0160833333,21.761,24.68775,10.425,10.5201666667,9.71425000001,14.8029166666,13.96,12.7423333333
534.18,12.30375,42.0799166667,21.81475,24.7440833333,10.4751666667,10.5663333333,9.76041666666,14.8565833333,14.0125833333,12.7978333333
534.52,12.32425,42.10025,21.82875,24.7819166666,10.506,10.5906666666,9.804,14.8919166666,14.04575,12.824
534.87,12.3406666667,42.1661666666,21.8621666667,24.8385,10.5288333333,10.6140833333,9.84716666667,14.9280833333,14.0763333334,12.834
535.21,12.3526666667,42.2510833333,21.8843333333,24.8928333333,10.5460833333,10.62975,9.86749999999,14.9520833333,14.1100833333,12.8425
535.56,12.39325,42.31425,21.92525,24.93525,10.579,10.6779166667,9.90216666667,15.0016666667,14.1464166667,12.8728333333
535.90,12.42825,42.3985,21.9793333333,24.9823333333,10.57375,10.6945,9.93491666666,15.0500833334,14.1880833334,12.9020833333
536.25,12.4510833333,42.4128333334,21.991,25.0303333333,10.5885833333,10.71125,9.96808333333,15.0780833334,14.2175,12.9179166667
536.59,12.4945833333,42.4695833333,22.0450833333,25.0808333334,10.62575,10.7563333333,10.021,15.1349166667,14.2605833333,12.9536666667
536.93,12.5211666667,42.52425,22.1065833333,25.108,10.65725,10.7618333333,10.0458333333,15.1635,14.30025,12.9701666667
537.28,12.498,42.5318333334,22.1016666667,25.1025833333,10.64175,10.7426666667,10.0361666667,15.1656666667,14.2921666667,12.9548333333
537.62,12.4976666666,42.5454166666,22.09725,25.1026666666,10.627,10.7485,10.03075,15.1543333333,14.29425,12.94975
537.97,12.5261666666,42.55025,22.122,25.1095833333,10.6393333333,10.7670833333,10.0531666667,15.1864166667,14.3340833333,12.9788333333
538.31,12.5375833333,42.4913333333,22.11475,25.1021666666,10.6393333333,10.7516666667,10.0745,15.18425,14.3205833333,12.9720833333
538.65,12.5368333333,42.4696666667,22.1199166666,25.1031666667,10.6401666667,10.7445,10.0831666667,15.1929166666,14.2945,12.9633333334
539.00,12.5555,42.49625,22.1305,25.14425,10.6629166667,10.7806666667,10.1098333333,15.209,14.31075,13.0071666667
539.34,12.5995,42.5215833334,22.1798333334,25.1750833333,10.702,10.8113333333,10.13775,15.2356666667,14.3329166667,13.0506666667
539.69,12.5763333333,42.51425,22.1873333333,25.15575,10.6849166667,10.7800833333,10.1268333333,15.21925,14.3141666667,13.0334166666
540.03,12.56625,42.5360833333,22.1806666667,25.1811666667,10.6895833333,10.8106666667,10.1383333333,15.2273333333,14.302,13.0476666667
540.37,12.5729166667,42.5103333333,22.1939166667,25.18225,10.7005,10.8214166667,10.138,15.22225,14.29425,13.05525
540.72,12.5775,42.5089166667,22.2218333333,25.20125,10.72025,10.8233333333,10.1555833333,15.23375,14.2843333333,13.06625
541.06,12.5584166667,42.5159166667,22.2275,25.2245833334,10.72125,10.7973333334,10.15725,15.2236666667,14.2679166667,13.0681666667
541.40,12.53525,42.5321666667,22.2215833333,25.2116666667,10.6961666667,10.8040833333,10.13725,15.2165,14.262,13.0605833333
541.75,12.5259166667,42.5460833333,22.2311666667,25.2198333333,10.6791666667,10.7993333333,10.1375833333,15.2059166667,14.27925,13.0598333333
542.09,12.52325,42.54125,22.2285,25.2101666667,10.6719166667,10.7835833333,10.1640833333,15.21325,14.2703333333,13.046
542.43,12.5123333333,42.5355833333,22.2205833333,25.2163333333,10.6700833333,10.784,10.17475,15.2123333333,14.27475,13.0330833333
542.78,12.5278333333,42.5519166667,22.2124166667,25.2388333334,10.6815833333,10.7945,10.2074166667,15.2310833333,14.2799166666,13.0443333334
543.12,12.5420833333,42.5325,22.2235833333,25.2384166667,10.6818333333,10.7985,10.23925,15.24725,14.295,13.0419166666
543.46,12.5628333333,42.57625,22.23825,25.2778333333,10.6920833333,10.7928333333,10.28425,15.2744166667,14.3134166667,13.0533333333
543.81,12.5931666667,42.6158333333,22.2509166667,25.3004166667,10.705,10.8085833333,10.3205,15.3179166667,14.3440833333,13.0730833334
544.15,12.6514166667,42.674,22.3030833333,25.3261666667,10.7455,10.87075,10.3818333333,15.3825833333,14.393,13.1138333333
544.49,12.7033333333,42.6973333334,22.3415833333,25.37075,10.8090833333,10.9011666667,10.4553333333,15.4368333333,14.4406666666,13.1584166666
544.84,12.7378333333,42.7229166667,22.361,25.40675,10.8400833333,10.9228333333,10.5044166667,15.46475,14.4644166667,13.17125
545.18,12.7695,42.8070833333,22.4198333333,25.49425,10.8888333333,10.9581666667,10.51375,15.4973333333,14.52675,13.2105
545.52,12.79175,42.8406666667,22.4559166666,25.5226666667,10.9019166666,10.9609166667,10.541,15.52925,14.5395,13.2375
545.87,12.8203333333,42.8925833334,22.5231666667,25.5784166667,10.9235,11.0015833333,10.5575,15.5779166667,14.5849166667,13.25475
546.21,12.8145,42.9191666667,22.5439166666,25.60425,10.9260833333,10.9913333333,10.54525,15.57625,14.5974166667,13.2431666667
546.55,12.8215833333,42.9630833333,22.5775,25.63575,10.9419166667,11.0095833333,10.5496666667,15.5966666667,14.6445833333,13.2551666667
546.90,12.8498333333,43.0618333333,22.6249166667,25.6894166667,10.9633333333,11.0456666667,10.572,15.6061666667,14.69975,13.2850833334
547.24,12.8303333333,43.105,22.6396666667,25.7449166666,10.9475,11.02125,10.5475,15.60275,14.6931666667,13.26475
547.58,12.8415,43.1965,22.70225,25.8129166667,10.9586666667,11.0366666667,10.5630833333,15.6274166667,14.7185,13.2801666667
547.92,12.86325,43.2659166666,22.7391666667,25.8689166667,10.9815,11.0700833333,10.5918333333,15.68375,14.7364166667,13.3123333334
548.27,12.89325,43.3075,22.7936666667,25.8969166667,11.0034166667,11.10375,10.6370833333,15.7495,14.7624166666,13.3635833334
548.61,12.9214166667,43.3689166667,22.8348333334,25.9425833333,11.0273333334,11.1445833333,10.66575,15.7843333334,14.8105,13.3705
548.95,12.928,43.38425,22.8390833333,25.96625,11.0325,11.1658333333,10.6760833333,15.7845833333,14.8416666667,13.3845833333
549.29,12.99875,43.4633333334,22.90225,26.0351666667,11.0944166667,11.2321666666,10.7515833333,15.8434166667,14.88025,13.4615833333
549.64,13.0224166667,43.4998333333,22.923,26.0241666667,11.1095833333,11.255,10.78675,15.8866666667,14.87075,13.4858333333
549.98,13.0290833334,43.5103333333,22.9585,26.0861666667,11.1415833333,11.2723333333,10.8266666667,15.9254166667,14.8714166667,13.515
550.32,13.1040833333,43.5606666667,23.0189166667,26.13825,11.1985,11.3536666667,10.8783333333,15.9800833334,14.9640833334,13.5696666667
550.66,13.1384166667,43.5656666667,23.0161666667,26.1755,11.1845833333,11.3536666666,10.8889166667,16.0178333333,14.9691666667,13.6048333333
551.01,13.1506666667,43.5861666667,23.04425,26.18675,11.17625,11.3605833334,10.8591666666,16.0259166666,15.0195833333,13.6218333333
551.35,13.1955833333,43.5754166667,23.0421666667,26.2206666667,11.1995,11.375,10.8729166667,16.0324166667,15.0049166667,13.61725
551.69,13.2221666667,43.6668333333,23.0641666667,26.2541666667,11.1876666667,11.3525833333,10.8598333333,16.0345,15.0009166666,13.6269166667
552.03,13.2008333333,43.7118333333,23.0664166666,26.255,11.1955,11.2849166667,10.837,15.9926666667,14.97025,13.6200833333
552.38,13.1771666667,43.77025,23.0850833333,26.3028333334,11.1826666667,11.2859166667,10.8183333333,16.0074166667,14.98725,13.6356666667
552.72,13.1838333333,43.7341666667,23.077,26.3294166667,11.1724166667,11.2915833333,10.8004166667,15.9735833333,15.0045,13.6300833333
553.06,13.1788333333,43.6873333333,23.067,26.3255833333,11.16525,11.2903333333,10.7774166667,15.988,15.0148333334,13.6100833333
553.40,13.1675,43.64925,23.0559166667,26.2850833334,11.1659166667,11.2908333333,10.7791666667,15.9738333333,14.99175,13.63625
553.74,13.1511666667,43.63075,23.02775,26.2645833333,11.1976666667,11.2936666667,10.76,15.9479166666,15.0121666667,13.6085833333
554.09,13.1785,43.6759166667,23.0846666667,26.3199166667,11.2633333333,11.3079166667,10.8129166667,15.992,15.0563333334,13.6455833333
554.43,13.1308333333,43.72,23.0771666667,26.3235833334,11.24075,11.2888333334,10.7730833333,15.9325833334,15.0496666667,13.6258333333
554.77,13.1365,43.67575,23.1061666667,26.33675,11.2708333333,11.3244166667,10.8088333333,15.94575,15.0835833333,13.6430833333
555.11,13.182,43.7360833333,23.1819166667,26.43175,11.31275,11.40125,10.8621666666,16.0253333333,15.139,13.69725
555.45,13.2365,43.7736666667,23.2365833333,26.4653333333,11.3740833333,11.4320833334,10.87675,16.0610833333,15.17025,13.70025
555.80,13.2848333334,43.87925,23.2975833333,26.5386666666,11.4366666667,11.4919166667,10.9471666667,16.14975,15.21125,13.7531666667
556.14,13.3433333333,43.9976666666,23.38675,26.6020833333,11.4898333333,11.5346666667,10.9865,16.1936666667,15.2691666667,13.8208333333
556.48,13.3708333333,44.0775,23.4235,26.6795833333,11.4944166667,11.5111666667,11.00125,16.1996666667,15.2895833333,13.809
556.82,13.4013333333,44.156,23.4670833333,26.7278333333,11.4748333333,11.5361666667,11.00725,16.2266666667,15.3056666666,13.8436666666
557.16,13.3746666667,44.14725,23.4443333333,26.739,11.4371666667,11.5134166667,11.0051666667,16.2115,15.2590833333,13.8495
557.50,13.4049166666,44.166,23.468,26.7410833334,11.4191666667,11.50625,11.0170833333,16.244,15.2563333333,13.8384166666
557.85,13.405,44.1684166667,23.4624166667,26.7521666667,11.4286666667,11.5148333333,11.0025,16.25875,15.2538333333,13.84875
558.19,13.4190833333,44.1674166667,23.43725,26.7618333333,11.4174166667,11.525,10.9905833333,16.263,15.27525,13.8393333333
558.53,13.40475,44.1998333333,23.449,26.79575,11.40925,11.5285833333,11.0005,16.2856666667,15.2860833333,13.8769166667
558.87,13.3761666667,44.1524166666,23.4135833334,26.78375,11.3778333334,11.5136666667,10.95175,16.2265,15.2793333333,13.8679166667
559.21,13.395,44.10125,23.41025,26.7531666667,11.40675,11.5244166666,10.9865833333,16.2230833334,15.2771666667,13.8611666666
559.55,13.3649166667,44.0770833334,23.41975,26.7463333333,11.3991666667,11.53725,10.95875,16.23025,15.2329166667,13.8703333333
559.89,13.35775,44.02425,23.4175,26.7398333333,11.4184166666,11.5365833333,10.9669166667,16.22025,15.2639166667,13.86775
560.23,13.37775,44.0391666667,23.4381666667,26.76775,11.454,11.5655833333,10.9508333333,16.2314166666,15.27425,13.8628333333
560.58,13.4005,44.03175,23.4589166667,26.7956666667,11.4926666667,11.6094166666,10.9676666667,16.2898333333,15.3331666667,13.88375
560.92,13.3985833333,44.0846666667,23.4950833333,26.8411666667,11.5094166667,11.6249166666,10.9700833333,16.28425,15.34625,13.9044166667
561.26,13.4014166667,44.1203333333,23.5126666666,26.8383333333,11.5243333333,11.59275,10.9936666667,16.2783333333,15.34225,13.9224166667
561.60,13.4434166667,44.1785,23.5498333334,26.8709166667,11.5709166666,11.6188333333,11.03725,16.3224166666,15.36425,13.9373333334
561.94,13.4446666667,44.19075,23.58525,26.9135,11.5705833333,11.6021666666,11.0420833333,16.3515,15.3391666667,13.9233333333
562.28,13.4184166667,44.2313333333,23.5394166666,26.932,11.5253333333,11.5573333333,10.9928333333,16.3403333333,15.2966666667,13.8866666667
562.62,13.439,44.236,23.5499166666,26.9541666666,11.564,11.576,10.9968333333,16.37075,15.3404166667,13.90525
562.96,13.40325,44.21175,23.5266666667,26.9634166667,11.5415833333,11.5761666666,10.9746666667,16.3610833333,15.2821666667,13.8820833333
563.30,13.3855833333,44.2389166666,23.51425,26.9689166667,11.4936666667,11.5405,10.9145833333,16.31475,15.2439166666,13.848
563.64,13.3883333333,44.28175,23.5358333333,26.9958333333,11.4765833333,11.544,10.91525,16.2861666667,15.2308333333,13.8459166667
563.99,13.41025,44.2695833333,23.522,26.9866666667,11.4954166666,11.5474166667,10.9250833333,16.318,15.2470833333,13.8590833334
564.33,13.3866666667,44.28175,23.5535833333,27.0109166667,11.4581666667,11.57025,10.9220833333,16.3455,15.2280833333,13.8518333333
564.67,13.35125,44.18775,23.5121666666,26.96025,11.4274166667,11.5383333333,10.8794166667,16.29075,15.2166666667,13.8395833333
565.01,13.3745,44.2289166667,23.5395833333,26.9848333334,11.4833333333,11.57775,10.903,16.2918333334,15.26675,13.8823333333
565.35,13.4355833333,44.3023333333,23.6375,27.0538333333,11.548,11.6496666666,10.9534166667,16.3416666667,15.341,13.972
565.69,13.44225,44.3678333333,23.6588333333,27.0980833333,11.5625,11.65025,10.9826666667,16.3695,15.3699166666,13.9876666667
566.03,13.5349166667,44.4521666667,23.7406666667,27.1756666666,11.6299166667,11.7090833333,11.0529166667,16.46475,15.4426666667,14.0894166667
566.37,13.6106666666,44.5386666667,23.8341666667,27.2425833333,11.7316666666,11.8250833333,11.1543333333,16.56225,15.5454166666,14.1690833334
566.71,13.6264166666,44.5434166667,23.8543333333,27.29325,11.7598333334,11.848,11.18075,16.57775,15.5695833333,14.2071666667
567.05,13.6856666667,44.6231666667,23.9475,27.3445,11.7908333333,11.9166666667,11.24225,16.6465833333,15.6386666666,14.2701666667
567.39,13.7594166667,44.6473333333,23.9965,27.378,11.8725,11.9605833333,11.2764166667,16.6959166666,15.7046666666,14.3469166666
567.73,13.8315833333,44.7786666666,24.0799166666,27.4775,11.9150833334,12.02725,11.3413333333,16.7788333333,15.7696666667,14.3931666667
568.07,13.8916666666,44.85225,24.1169166667,27.5070833333,11.9369166667,12.07725,11.3916666667,16.84825,15.843,14.43325
568.41,13.9104166667,44.84425,24.1206666667,27.53625,11.9350833333,12.0880833333,11.4215,16.8728333334,15.8485,14.438
568.75,13.936,44.8468333333,24.1323333333,27.5626666667,11.9728333333,12.1523333334,11.4389166667,16.89775,15.8575833334,14.46725
569.09,13.9228333333,44.9415,24.1673333333,27.6075833334,11.9726666666,12.1390833334,11.4041666667,16.893,15.86975,14.4391666666
569.43,13.8951666667,44.87625,24.1294166667,27.58725,11.90025,12.0556666667,11.3573333333,16.862,15.82925,14.4106666667
569.77,13.8584166667,44.8964166666,24.1326666667,27.5689166667,11.89925,12.032,11.3214166667,16.8861666667,15.8164166666,14.3928333333
570.11,13.851,44.9733333333,24.16925,27.6406666667,11.945,12.0711666667,11.31225,16.9033333333,15.82175,14.4273333333
570.45,13.861,44.9600833333,24.1601666667,27.6355833333,11.93025,12.0613333333,11.3068333333,16.8803333333,15.79275,14.4289166667
570.79,13.8215,44.9039166667,24.1260833333,27.58925,11.9069166666,12.0356666667,11.25825,16.8430833333,15.7395833333,14.3955
571.13,13.7590833333,44.8728333333,24.10925,27.5615833334,11.8679166667,11.9668333333,11.2021666667,16.7888333333,15.68625,14.3615
571.47,13.71775,44.8601666667,24.0714166666,27.5118333333,11.8595833333,11.9285,11.1438333333,16.7880833333,15.6598333333,14.3298333333
571.81,13.69975,44.9006666666,24.08275,27.5143333333,11.8205,11.88825,11.1123333333,16.72375,15.6198333333,14.322
572.15,13.7299166667,44.8794166667,24.1140833333,27.4895833333,11.8276666666,11.9129166667,11.1559166667,16.7205,15.63675,14.3559166667
572.49,13.7681666667,44.9635833334,24.1449166666,27.5386666666,11.8748333334,11.9538333333,11.1934166667,16.7449166667,15.6806666667,14.3989166667
572.83,13.8494166667,45.0089166667,24.1686666667,27.5735,11.9174166667,12.02225,11.2586666667,16.783,15.7309166667,14.478
573.17,13.89375,44.973,24.15,27.5660833333,11.9015,12.0035,11.2998333333,16.7833333334,15.7365833333,14.48325
573.51,13.88575,44.98575,24.1530833334,27.6030833333,11.9154166667,12.03775,11.291,16.8085,15.76325,14.4745
573.85,13.91525,45.0818333333,24.2025,27.65075,11.9486666667,12.0354166667,11.3096666667,16.8415,15.7945833333,14.502
574.19,13.9784166667,45.1174166667,24.2808333333,27.7211666667,11.9935,12.1165,11.3693333333,16.8859166667,15.8393333333,14.559
574.53,14.016,45.2065833333,24.35575,27.7998333334,12.01,12.18825,11.4188333333,16.89775,15.8815,14.6018333333
574.87,14.0656666667,45.2480833334,24.39325,27.8518333334,12.0624166666,12.2619166667,11.4850833333,16.9770833334,15.9503333333,14.65025
575.21,14.06475,45.239,24.3721666667,27.8843333333,12.0815833333,12.2570833333,11.484,16.9931666667,15.9435833334,14.6396666667
575.55,14.0325833333,45.2035833333,24.3255,27.868,12.0785833334,12.255,11.477,16.97475,15.91275,14.6194166667
575.89,13.999,45.18075,24.3458333334,27.8568333333,12.0716666667,12.2124166667,11.4523333333,16.9468333333,15.8734166667,14.6041666667
576.22,13.97425,45.18575,24.3384166667,27.8735833333,12.05575,12.1916666667,11.439,16.9335,15.85325,14.5660833333
576.56,14.0038333333,45.2580833333,24.3960833333,27.9191666667,12.077,12.1919166667,11.4821666667,16.9855,15.873,14.5790833333
576.90,14.0414166667,45.29475,24.43475,28.0090833333,12.08075,12.2565,11.5390833333,17.0010833333,15.9210833333,14.6433333334
577.24,14.01925,45.3259166667,24.4079166666,28.0371666667,12.0818333333,12.2356666667,11.5441666667,17.04075,15.9318333333,14.649
577.58,13.9846666667,45.2566666667,24.3723333333,28.0225833333,12.0878333333,12.2254166667,11.5269166667,17.01475,15.9216666666,14.63
577.92,13.97,45.1955833334,24.3295,27.9668333333,12.0494166667,12.1588333333,11.4955833333,16.98475,15.8805833333,14.5818333333
578.26,13.9391666667,45.14175,24.29875,27.92825,12.0161666667,12.1189166667,11.4560833333,16.9198333333,15.8568333334,14.577
578.60,13.94975,45.1551666667,24.3625,27.9595,12.0295833333,12.1278333333,11.4818333333,16.9473333333,15.88375,14.6028333333
578.94,14.0210833333,45.2591666667,24.44475,28.0523333333,12.0979166667,12.2159166666,11.5675833333,17.0225833333,16.0359166667,14.6355833334
579.28,14.0499166666,45.33425,24.54225,28.0955,12.1810833333,12.28975,11.61,17.092,16.1100833333,14.7050833333
579.61,14.006,45.2555833334,24.4793333333,28.0201666667,12.1575,12.2355833333,11.5729166667,17.0065833334,16.0708333333,14.6645833334
579.95,13.9455833333,45.17375,24.4473333333,27.9525,12.1514166667,12.2325,11.57625,17.0056666667,16.0186666667,14.6094166667
580.29,13.9949166667,45.2019166667,24.46925,27.9170833333,12.1583333333,12.2195833333,11.5840833333,17.0145833333,16.02325,14.6023333333
580.63,14.0128333333,45.2170833333,24.4809166666,27.9414166667,12.1575833333,12.2055833333,11.6201666667,17.0395,16.0048333333,14.5911666667
580.97,14.063,45.3179166667,24.5826666667,28.0429166667,12.2138333333,12.2773333334,11.6866666666,17.0891666667,16.0775833333,14.6576666666
581.31,14.0741666667,45.3965833333,24.6174166667,28.124,12.2413333333,12.374,11.7711666667,17.1719166667,16.1155833333,14.6861666666
581.65,14.128,45.4236666667,24.68,28.1388333333,12.2616666667,12.4126666667,11.8119166667,17.2116666667,16.12525,14.7046666667
581.98,14.0866666667,45.4101666667,24.63425,28.1239166667,12.22275,12.3709166667,11.8055833334,17.1878333333,16.0171666666,14.6771666667
582.32,14.0409166667,45.2931666667,24.5590833333,28.0475833333,12.1560833334,12.2986666666,11.7580833333,17.1245833333,15.9629166667,14.5829166667
582.66,14.0924166666,45.3690833333,24.625,28.1579166667,12.2035,12.3969166667,11.81525,17.2185,16.07425,14.6501666667
583.00,14.13175,45.38275,24.6048333333,28.1914166666,12.2296666667,12.397,11.8301666667,17.2196666667,16.0888333333,14.6768333334
583.34,14.1484166667,45.3994166667,24.6338333333,28.2704166667,12.2545,12.43925,11.8716666666,17.2315,16.119,14.7138333333
583.68,14.1858333333,45.4095,24.6683333333,28.3163333333,12.2895,12.4555833333,11.9136666667,17.26575,16.2215833333,14.8105
584.01,14.1640833333,45.4239166667,24.67075,28.2960833333,12.2750833333,12.41975,11.90075,17.2485,16.2153333333,14.7813333333
584.35,14.1473333333,45.4365833334,24.682,28.2794166667,12.2454166667,12.35825,11.8701666667,17.2099166667,16.1805,14.772
584.69,14.1415833333,45.47625,24.6934166667,28.3338333334,12.26125,12.375,11.91125,17.2455,16.2271666666,14.8276666667
585.03,14.16975,45.415,24.69825,28.3055833333,12.2458333333,12.3493333333,11.9048333333,17.2430833334,16.3005,14.8674166667
585.37,14.1440833333,45.4785833334,24.6779166666,28.33,12.2030833333,12.3131666667,11.8811666666,17.19875,16.2589166667,14.8740833334
585.70,14.1073333333,45.47175,24.6784166667,28.3465833334,12.1825833333,12.2858333333,11.9080833333,17.176,16.2064166667,14.8741666667
586.04,14.0883333333,45.4915,24.6870833333,28.3329166667,12.1739166667,12.2980833333,11.8965833333,17.1513333333,16.2021666667,14.8814166667
586.38,14.051,45.4968333333,24.6556666666,28.3025,12.12225,12.2623333333,11.8496666667,17.1320833333,16.12725,14.8823333334
586.72,14.0750833333,45.55475,24.6685,28.34075,12.13325,12.3070833333,11.8865,17.1376666667,16.067,14.8658333334
587.06,14.1414166667,45.58025,24.7729166667,28.4340833333,12.2148333333,12.4349166667,11.9298333333,17.2805,16.1384166667,14.97075
587.39,14.1334166667,45.6326666667,24.8023333333,28.44175,12.2249166666,12.4566666667,11.8755,17.2611666666,16.1109166666,14.9440833333
587.73,14.0995833333,45.5493333333,24.7359166667,28.39275,12.1835833333,12.44825,11.8125833333,17.2288333333,16.08575,14.8830833333
588.07,14.12175,45.64675,24.7979166666,28.47475,12.2246666667,12.5175,11.8723333333,17.2516666667,16.0560833333,14.8830833333
588.41,14.182,45.6479166667,24.8408333333,28.5335833333,12.2899166667,12.6028333333,11.9266666667,17.3340833333,16.1065833333,14.9575
588.74,14.2628333333,45.7390833333,24.91425,28.5930833334,12.3461666667,12.7165,11.93275,17.37975,16.1781666667,15.0420833333
589.08,14.3523333333,45.7385,24.96425,28.6664166667,12.3905833334,12.73375,11.9661666667,17.4335833334,16.2455,15.0800833334
589.42,14.3935,45.7428333333,25.0116666667,28.7441666667,12.446,12.8071666667,11.98025,17.463,16.3119166666,15.0821666667
589.76,14.3913333334,45.7616666667,25.0275,28.7125833334,12.459,12.7773333333,11.93325,17.4581666667,16.3510833333,15.1074166667
590.09,14.3320833333,45.7080833333,24.887,28.6611666667,12.3753333333,12.6908333333,11.8548333333,17.3564166667,16.3071666667,15.03475
590.43,14.4180833334,45.7908333333,24.9775,28.7351666666,12.4531666667,12.7495,11.949,17.4648333334,16.4318333333,15.1468333333
590.77,14.4498333333,45.8463333333,25.0210833333,28.747,12.4811666667,12.7376666667,11.9598333333,17.46825,16.4485,15.1673333333
591.11,14.39275,45.8355833333,24.9456666667,28.7301666667,12.4221666666,12.6970833333,11.8711666667,17.45325,16.4233333333,15.1271666666
591.44,14.4381666667,45.90975,25.0038333333,28.8054166667,12.4750833333,12.7504166667,11.91275,17.5058333333,16.52525,15.1791666666
591.78,14.4845833333,45.93375,25.0185833333,28.8365833333,12.50775,12.7361666666,11.9679166666,17.5113333333,16.5330833333,15.1921666667
592.12,14.4558333333,45.95475,25.02825,28.8265,12.5200833333,12.7441666666,11.9684166667,17.5336666667,16.5205,15.2126666666
592.46,14.4068333334,45.9229166667,24.9694166666,28.7720833333,12.4615,12.7071666667,11.9525,17.4910833333,16.4725833333,15.1691666666
592.79,14.3859166667,45.8818333333,24.9885,28.7456666667,12.41675,12.6565,11.8893333333,17.4896666666,16.4054166666,15.1114166667
593.13,14.3816666667,45.8450833333,25.02,28.7365833333,12.3983333333,12.6356666666,11.9234166667,17.4664166667,16.3490833333,15.0715833333
593.47,14.406,45.8373333334,25.0365833333,28.7605833333,12.4193333333,12.6730833334,11.96425,17.47675,16.3335,15.0710833333
593.80,14.3611666667,45.8688333333,25.05475,28.768,12.38625,12.6490833333,11.9060833333,17.4338333333,16.28875,15.0606666667
594.14,14.3969166667,45.86825,25.13375,28.77175,12.4651666667,12.6993333334,11.9323333333,17.454,16.2843333333,15.1050833333
594.48,14.3428333333,45.8795,25.0616666667,28.72825,12.3843333333,12.668,11.85675,17.3933333333,16.1779166666,15.0648333333
594.81,14.3200833333,45.83,25.0361666667,28.69125,12.3191666667,12.6161666667,11.78975,17.3995,16.1201666667,15.0555
595.15,14.3314166667,45.8810833333,25.0573333334,28.7323333334,12.3024166667,12.6103333333,11.769,17.42625,16.1438333333,15.0728333333
595.49,14.3526666667,45.971,25.1319166667,28.81425,12.3199166667,12.6096666667,11.7573333333,17.45375,16.1818333333,15.1288333333
595.82,14.3910833333,46.0454166666,25.17375,28.8886666667,12.329,12.645,11.8005833333,17.4630833333,16.2305833334,15.1966666667
596.16,14.3771666666,46.1253333333,25.145,28.9045833334,12.3485,12.6265,11.7750833333,17.49725,16.252,15.26
596.50,14.3775,46.1196666667,25.1603333333,28.923,12.3581666667,12.6220833333,11.7561666667,17.4939166667,16.2816666667,15.27925
596.83,14.5061666667,46.2194166667,25.2621666667,29.0566666667,12.496,12.7469166667,11.8805833333,17.6241666667,16.4134166667,15.4185833333
597.17,14.5140833333,46.237,25.2474166667,29.0804166667,12.4391666667,12.7088333333,11.8425833333,17.62,16.4276666667,15.4091666667
597.51,14.5543333333,46.2598333333,25.2871666667,29.122,12.5026666667,12.71825,11.8838333334,17.6704166667,16.4575,15.4400833333
597.84,14.549,46.36475,25.3300833334,29.1595833333,12.5615833334,12.7246666667,11.9165833333,17.6765,16.4724166667,15.44325
598.18,14.59425,46.4105,25.3641666667,29.2014166667,12.6165,12.74725,11.9569166667,17.72375,16.50075,15.4744166667
598.52,14.6081666666,46.38925,25.3636666667,29.2194166666,12.6789166667,12.7729166667,11.9896666667,17.7435,16.5065833333,15.5024166667
