wavelength,Back_TanCucf,Belly_TanCucf,Breast_TanCucf,Crissum_TanCucf,Crown_TanCucf,DorTail_TanCucf,Patch10_TanCucf,Patch11_TanCucf,Rump_TanCucf,Throat_TanCucf,WingTip_TanCucf
710.91,17.4854,35.4014666667,28.6219333333,33.4378,14.6812666667,11.1444666667,16.6319333334,13.6011666667,19.2763466667,25.3954666667,15.3025666667
711.24,17.4889333333,35.4098666667,28.6186666667,33.4316,14.6901333333,11.1167,16.6624,13.5962666667,19.2406133333,25.3565333333,15.307
711.56,17.3860666667,35.4228666667,28.5506666667,33.3996,14.5952,11.0142333333,16.5246,13.4276333333,19.06876,25.2773333333,15.1990333333
711.88,17.3613333333,35.3900666667,28.5416,33.4549333333,14.6189333333,10.9568333333,16.5058,13.3694333333,19.02908,25.3280666667,15.1842
712.20,17.2683333333,35.3158,28.422,33.4630666666,14.6475333333,10.9427,16.4292666667,13.2846,18.9414533333,25.2996,15.1974333333
712.52,17.1702,35.4028666667,28.3383333333,33.4156,14.5965333333,10.8110333333,16.3615333333,13.0437666667,18.8525866667,25.2826,15.1219
712.84,17.2962666667,35.5275333333,28.3646,33.4832666667,14.55,10.7417666667,16.3796,12.9573666667,18.77764,25.3879333333,15.1142666667
713.16,17.2711333333,35.6000666667,28.4138666667,33.5095333333,14.5596666667,10.6455,16.3824,12.8694333333,18.81556,25.3829333333,15.0784
713.48,17.1728666667,35.5592,28.3452666667,33.5549333333,14.4781333333,10.4432666667,16.3257333333,12.7339666667,18.68012,25.2562,14.9237
713.80,16.9765333333,35.3693333333,28.1956,33.4410666667,14.2741333333,10.1677666667,16.157,12.5798666667,18.4911733333,25.1857333333,14.7422
714.12,16.6494,35.2500666667,27.9281333333,33.3382666667,13.9874666667,9.75353333333,15.8340666667,12.3140333333,18.2099066667,25.0370666667,14.4807666667
714.44,16.3923333333,35.0692,27.7167333333,33.1565333333,13.7668666666,9.43716666666,15.5311333334,12.0346333333,17.9907333334,24.8591333333,14.2414
714.76,16.1463333333,34.8536666667,27.4682666667,32.9387333333,13.603,9.2695,15.2707333333,11.8432,17.8357866667,24.6909333333,14.0737333333
715.08,16.1914,34.8718666667,27.5541333333,33.0300666667,13.7258,9.33576666666,15.3447333333,11.9873,17.9279733333,24.6851333333,14.2096333333
715.40,15.8824,34.6843333333,27.3544,32.8072,13.5598,9.13120000001,15.2068,11.7974666667,17.75032,24.4572666667,13.9862666667
715.72,15.9130666667,34.7851333333,27.4718666667,32.9264666667,13.6610666667,9.19103333333,15.2963333333,11.9097,17.8646666666,24.4988,14.033
716.04,16.0786,34.9189333333,27.6728,33.1303333333,13.8560666667,9.38356666666,15.4698,12.1429333333,18.0832666667,24.6787333334,14.1689
716.36,16.0602,34.9946,27.7438666667,33.1373333333,13.9994,9.47866666666,15.5864,12.3017,18.2699333333,24.8274,14.2735666666
716.68,15.9952666667,34.989,27.7134,33.0660666666,13.9382,9.4128,15.569,12.2377666667,18.22516,24.7998666667,14.2875666667
717.00,16.1490666667,35.0928,27.7962,33.13,14.0788,9.59336666667,15.6826666667,12.4610333333,18.39908,25.0003333333,14.5086
717.32,16.248,35.2751333333,27.9096,33.1976,14.2248,9.79593333334,15.8315333333,12.7030333333,18.5827733333,25.0872666667,14.6657666667
717.64,16.3510666667,35.3937333333,28.0747333333,33.2556666667,14.3212,9.97296666667,15.9861333333,12.8331333333,18.71668,25.153,14.7089666667
717.96,16.3416,35.3322666667,28.1261333333,33.234,14.3312666667,10.0739333333,15.9837333333,12.9173333333,18.7003466667,25.1248666667,14.7209333333
718.28,16.5860666667,35.621,28.3192666667,33.4568,14.5598666667,10.3735666667,16.2284,13.1813,18.9439066667,25.3482666667,14.9596333333
718.60,16.5242,35.7178666667,28.3136,33.5528,14.4516,10.4031,16.1822,13.0645333333,18.8858666667,25.3423333333,14.8510666667
718.92,16.6781333333,35.8132666667,28.4406,33.6550666667,14.4802,10.4674,16.19,13.1243333333,18.9512533333,25.468,14.9251
719.24,16.4804,35.7571333334,28.3236666667,33.539,14.2888666667,10.3287,16.0999333333,12.9912,18.8062933333,25.4228666667,14.8467666667
719.56,16.2672666667,35.5318,28.0915333334,33.2731333333,13.9546666667,10.0982,15.8473333334,12.7618666667,18.52176,25.1085333333,14.6085333333
719.88,16.1593333334,35.4096,27.9736666667,33.2493333333,13.7486,10.0064,15.6568666667,12.531,18.2594,24.9749333333,14.4329666667
720.20,16.2455333333,35.5736666667,28.1711333333,33.4088666667,13.8721333333,10.1034,15.7526666667,12.6575,18.31196,25.0868,14.4452333333
720.52,16.0374,35.4196666667,28.1188666667,33.3132666667,13.6955333333,9.98429999999,15.5850666667,12.4795666667,18.1358533333,25.0325333333,14.2682
720.84,16.0663333333,35.3866,28.0436,33.2536666667,13.703,9.89906666667,15.5595333334,12.3745,18.10004,24.9898,14.1921333333
721.16,16.1642,35.3993333333,28.0531333333,33.2614666667,13.6636,9.93409999999,15.5943333333,12.2994333333,18.0757733333,24.9926,14.2380333333
721.48,15.9286666667,35.2402,27.812,33.1637333333,13.5514,9.65296666667,15.4633333333,12.1005,17.8819066667,24.8101333333,14.0601
721.79,15.5932,34.8556666667,27.4337333334,32.9001333333,13.2707333334,9.37020000001,15.1339333333,11.7354333333,17.53452,24.5372,13.7875
722.11,15.7100666667,34.8284,27.4891333333,32.7338666667,13.4221333333,9.42946666667,15.2151333334,11.9218666667,17.7491333333,24.7533333333,13.9048
722.43,15.7678,34.9742666667,27.5560666667,32.7020666667,13.6054,9.63113333334,15.4012666667,12.1125333333,18.0063866667,24.8634,14.112
722.75,15.9603333333,34.8808,27.5434666667,32.729,13.7926,9.72493333333,15.4205333333,12.1656,18.07824,24.845,14.1480666667
723.07,16.1833333333,35.0814666667,27.7823333333,33.0216,14.2075333334,9.93699999999,15.7016,12.5074666667,18.2316666667,25.1655333333,14.5043333333
723.39,16.0688,34.8855333333,27.7398666667,32.8142666667,14.2106666667,9.90040000001,15.6355333333,12.4707333333,18.2014266667,25.0026666667,14.3855666667
723.71,15.833,34.4818666667,27.4032,32.4796666667,14.0053333333,9.79836666667,15.3268666666,12.2502666667,18.0072266667,24.7429333333,14.0490333333
724.03,15.8054,34.3942666667,27.3844666667,32.4002,13.9425333333,9.73573333333,15.2014,12.1097333333,17.95972,24.5834,14.0098333334
724.35,15.8249333333,34.2805333333,27.5024666666,32.468,13.9810666667,9.80603333333,15.1946666667,12.1911333333,18.0065466667,24.5129333333,14.1602333333
724.67,16.02,34.4013333333,27.662,32.5750666667,14.23,10.0086333333,15.267,12.5403,18.2068666667,24.6448,14.4160666667
724.98,16.2698666666,34.7379333333,28.0020666667,32.8087333333,14.4512,10.4347333333,15.5090666667,12.7406,18.4291733333,24.8138,14.7430333333
725.30,16.4059333333,35.0354,28.3065333333,33.0675333333,14.6970666667,10.5384333333,15.6707333333,12.9571333333,18.69536,24.9163333333,14.8704333333
725.62,16.3198666666,34.9792666667,28.2746666667,33.0933333334,14.6738666667,10.409,15.6074,12.8053,18.4936933333,24.8362,14.8163
725.94,16.3554,35.0289333333,28.3552,33.3558,14.6320666667,10.3413666667,15.5239333333,12.7520666667,18.4240533333,24.809,14.7289
726.26,16.3742,35.1412,28.3994666667,33.3299333333,14.6295333333,10.405,15.6359333333,12.8788333333,18.49632,24.8077333333,14.7925333333
726.58,16.2789333333,35.1143333333,28.3917333333,33.1809333334,14.4708666667,10.4418,15.5645333333,12.8457333333,18.4980266667,24.7451333333,14.7072
726.90,16.2753333333,35.2954,28.3295333333,33.3249333333,14.4604666667,10.3963333333,15.4862666667,12.8998666667,18.50436,24.6912,14.7207333333
727.21,16.3352666667,35.5314,28.5487333333,33.6478,14.5256666667,10.4708333333,15.6222,12.9893333333,18.65428,24.8690666667,14.9469666667
727.53,16.5424666667,35.8542666666,28.7378,33.9448,14.7461333333,10.6207,15.8511333334,13.2192,18.8236133333,25.0570666667,15.1747
727.85,16.2724,35.7206666667,28.4824,33.7972,14.5658666667,10.4123333333,15.6296,12.9383,18.55036,24.9685333333,14.8789333333
728.17,16.1803333333,35.6734,28.4304,33.8552,14.4613333333,10.2772666667,15.6288,12.8214333333,18.4909333333,24.9888666667,14.8717
728.49,16.1552666667,35.5670666667,28.2546666667,33.7135333333,14.3838,10.0795333333,15.4802666667,12.7031333333,18.3935733333,24.9248,14.6655333333
728.80,16.1475333333,35.4256,28.1735333333,33.5945333333,14.3278,10.1970666667,15.4517333333,12.6538,18.2870133333,24.9522666667,14.6764666667
729.12,16.4063333333,35.6710666667,28.4531333333,33.846,14.528,10.4852666667,15.597,12.9174666667,18.5547866667,25.1334666667,14.9101
729.44,16.4454,35.7000666667,28.5311333333,33.7793333333,14.6066,10.5602,15.6242,13.0024666667,18.58164,25.1886666667,15.0069333333
729.76,16.336,35.6244,28.5398666666,33.6398666667,14.5142666667,10.4573666667,15.4324,12.9316333333,18.4930666667,25.1242,14.8775
730.08,16.1184,35.4041333333,28.2832666667,33.4473333333,14.3622,10.2616666667,15.1922666667,12.7208,18.3924533333,24.8463333333,14.7386666667
730.39,16.1762,35.2491333333,28.2518666667,33.3031333333,14.3714666667,10.2378,15.1171333333,12.6822,18.33884,24.8844,14.7683
730.71,16.377,35.3057333333,28.254,33.256,14.542,10.4007,15.2932,12.8544333333,18.3867866667,24.8994666667,14.8798333333
731.03,16.0429333333,34.9656,27.9595333333,32.8103333333,14.2742,10.106,15.0942,12.5541333333,18.07784,24.6279333333,14.4910333333
731.35,16.2809333333,35.1772666667,28.2742,32.9420666667,14.4823333333,10.3428666667,15.3212666667,12.7355,18.2675066667,24.8056,14.6491333333
731.67,16.291,35.1239333333,28.2369333333,32.9382666667,14.5628666667,10.4055333333,15.3720666667,12.6609,18.2805333333,24.8168,14.5536666667
731.98,16.4856666667,35.4192666667,28.5389333333,33.2614,14.8915333333,10.7799333333,15.6830666667,12.9743666667,18.5767333334,25.1771333333,14.9485
732.30,16.7903333333,35.6708666667,28.7616666667,33.4633333333,15.0947333333,11.0122,15.9934666667,13.1392666667,18.75808,25.3406,15.159
732.62,16.7289333333,35.5692666667,28.6314666667,33.2812,15.0208666666,10.9287,15.9002,13.0105,18.6508933333,25.2408,15.0705
732.94,16.6404,35.5042666666,28.5518666667,33.2984666667,14.9678666667,10.8600666667,15.9310666667,12.8706333333,18.5499866667,25.1828666667,15.0521666667
733.25,16.8699333333,35.7372,28.7171333333,33.6836666667,15.2132666667,11.067,16.11,13.0304,18.7701333333,25.5048,15.3564
733.57,17.0410666667,35.8388,28.8556666667,33.9629333333,15.3054,11.1932666667,16.2188666667,13.1490666667,18.8561066667,25.7614,15.4342333333
733.89,17.2034,36.0652,29.1000666667,34.1992,15.5378666667,11.4722666667,16.5464,13.4718333333,19.18816,25.9864666667,15.7652
734.21,17.2157333333,36.1058,29.2460666667,34.3519333333,15.5652,11.4159666667,16.5582,13.5052333333,19.40044,26.0922,15.9065666667
734.52,17.3664,36.1477333333,29.3020666667,34.5536,15.7429333333,11.6684666667,16.5322666667,13.6857,19.6389733333,26.2218666667,16.1306333333
734.84,17.4094666667,36.2395333333,29.3519333333,34.7014666667,15.8712,11.8082,16.6323333333,13.9087666667,19.7755466667,26.3036666667,16.3773
735.16,17.4787333333,36.3628,29.5516,34.7614666667,15.9562,11.8463666667,16.6694,13.9895,19.9211733333,26.2977333334,16.5935333333
735.48,17.3599333333,36.2793333333,29.5091333333,34.6961333334,15.7966,11.6132666667,16.56,13.8142666667,19.8382266667,26.1328666667,16.5398666667
735.79,17.3436666667,36.2704,29.4707333333,34.6781333333,15.8769333333,11.4445666667,16.4883333333,13.8144,19.9164666667,26.1345333333,16.5853666667
736.11,17.4,36.2017333333,29.4241333333,34.7575333333,15.9149333334,11.3296666667,16.5705333333,13.9166,19.9852,26.187,16.7304666667
736.43,17.7398,36.4826,29.7579333333,35.1228,16.2136666667,11.5923666667,16.8430666667,14.3372666667,20.3937066667,26.5957333333,17.0898
736.74,17.7620666667,36.4917333333,29.8812666667,35.1614,16.2297333333,11.5905,16.9464666667,14.3212666667,20.48732,26.5676,17.1250666667
737.06,17.8628,36.7496,30.0603333333,35.3254666667,16.4157333333,11.6025666667,16.961,14.2125333333,20.5531333333,26.6118666667,17.1836333333
737.38,17.7802666667,36.5206666667,29.9934666667,35.2028666667,16.3494,11.5268666667,16.8653333333,14.1259333333,20.3870133333,26.5084,16.9857333333
737.69,17.7096666667,36.5063333333,29.8640666667,35.0988,16.3450666667,11.7101333333,16.8419333333,14.0604666667,20.2098666667,26.4286,16.7931666667
738.01,17.947,36.8331333333,30.1081333333,35.3917333333,16.5228,11.8176666667,17.1266666667,14.2357333333,20.3431733333,26.7231333333,17.0412
738.33,17.9151333333,36.7696666667,29.982,35.3482666667,16.4276666667,11.7303,16.9758,14.0366333333,20.2207466667,26.7178666667,16.9208333333
738.64,17.8101333333,36.7446,29.8556,35.3332666667,16.3855333333,11.7500666667,16.8660666667,14.0322,20.0805866667,26.8773333333,16.9164333333
738.96,17.7134,36.7278,29.6792666667,35.2836,16.2692,11.6426666667,16.7544,14.0313333333,20.0672266667,26.8022,16.7278333333
739.28,17.4405333333,36.4388666667,29.4569333333,35.1542666667,15.9254,11.5113,16.4984,13.8842333333,19.8015466667,26.5686666667,16.3388
739.59,17.458,36.6159333333,29.6374,35.232,16.0272666667,11.8644,16.6158666667,13.9688666667,19.86356,26.5789333333,16.3363666667
739.91,17.1304,36.348,29.2976666667,34.8063333333,15.8568666667,11.745,16.3635333333,13.6347,19.5789733333,26.2558,16.0349333333
740.23,17.0662,36.1903333333,29.0382,34.6078666667,15.8883333333,11.7123333333,16.2336,13.5949,19.4212933333,26.1242,15.8390333333
740.54,17.2518,36.1450666666,29.0093333333,34.462,15.9264,11.7923,16.465,13.9611,19.5596533333,26.1958,15.992
740.86,17.1508,36.2535333334,29.0147333333,34.5022,15.795,11.6030666667,16.3693333333,13.7199333333,19.4258,26.2546,15.9402666667
741.18,16.9002,36.0262666667,28.8924,34.334,15.5279333333,11.1305,16.0240666667,13.4236333333,19.1608666667,26.0834,15.8278666667
741.49,16.8186666667,35.7801333333,28.8008666667,34.1517333333,15.4734666667,11.0459,15.8828666667,13.3952,19.0779733333,25.9365333333,15.7098
741.81,16.8791333333,35.7696,28.8517333333,34.132,15.5351333333,11.2149333333,15.9957333333,13.5257333333,19.1882133334,25.9270666667,15.8129333333
742.12,16.8712666667,35.7334666667,28.8117333333,34.1841333333,15.5341333333,11.1882666667,15.9584,13.4384333333,19.1866,25.7771333333,15.7387666667
742.44,17.0279333333,35.5396666667,28.8968666667,34.1378666667,15.6323333333,11.2844,16.0357333333,13.4583666667,19.1286266667,25.8426666667,15.8007
742.76,17.1998,35.7418666667,29.1709333333,34.3212666667,15.9160666667,11.4916666667,16.3794,13.6684666667,19.4395466667,26.1508666667,16.2130666667
743.07,17.4656,36.0044,29.3906,34.7151333333,16.2865333333,11.5768,16.668,13.8765666667,19.77952,26.477,16.4771
743.39,17.2225333334,35.6037333333,29.1061333333,34.4208,15.9172666666,11.1929333333,16.3196666667,13.5479,19.3941333333,26.1462666667,16.1952333333
743.70,17.0620666667,35.5301333333,29.1330666667,34.5037333333,15.7096666667,11.0568,16.2894,13.4995333333,19.429,26.0153333333,16.2227666667
744.02,16.6451333333,35.3300666667,28.8851333333,34.3542666667,15.6333333333,10.9723333333,16.0114,13.2359666667,19.20712,25.863,16.1574
744.34,16.5378666667,35.2443333333,28.7280666667,34.3104,15.7066,10.9782,15.8387333333,13.2398,19.2733066667,25.6691333333,16.0734333333
744.65,16.6701333333,35.2985333333,28.8050666667,34.479,15.9213333333,11.2506333333,16.0744,13.4484333333,19.46,25.8496,16.1199666667
744.97,16.6055333333,35.4842666667,28.8221333333,34.5422666667,15.9217333333,11.2205666667,16.0828666667,13.3265333333,19.4635733333,25.7960666667,16.0783333333
745.28,16.6516,35.5819333333,29.0058666667,34.7239333333,16.1328666667,11.1743333333,16.2749333333,13.5426,19.6498266667,26.0667333333,16.1609666667
745.60,16.6875333333,35.7023333333,29.1619333333,34.8057333333,16.1820666667,11.1014,16.271,13.7546666667,19.7363733333,26.1117333333,16.1552
745.91,16.4326,35.7664,29.1069333333,34.7734666667,16.0606666667,11.0212666667,16.2137333333,13.6911,19.7718133333,25.9348666667,16.0984
746.23,16.3778666667,35.9523333333,28.9768,34.7522,15.9786,10.8399666667,15.924,13.5459666667,19.5697466667,25.8444,15.9038666667
746.55,16.0404,35.7742,28.7416,34.3766,15.5412,10.5145,15.4842666667,13.1943,19.20104,25.4877333333,15.4889333333
746.86,16.5078,36.4288666667,29.3085333333,35.0770666667,15.9919333333,11.0425666667,15.9561333333,13.6988,19.7234533333,26.1625333333,15.8545333333
747.18,16.7718666667,36.6308,29.4264666667,35.0753333333,16.0621333333,11.1864333333,16.0812,13.7167333333,19.76304,26.3465333333,15.8615333333
747.49,17.0132,36.9344,29.7109333334,35.4002,16.0884,11.3978,16.3536666667,13.8578333333,19.92244,26.4013333333,15.7718
747.81,17.1824,37.1156666667,29.9618666667,35.6017333333,16.0625333333,11.4519,16.6857333333,13.8835666667,19.9924533333,26.5615333333,15.9037333333
748.12,17.3974666667,37.6031333333,30.2091333333,35.8473333333,16.2254,11.5190666667,16.7899333333,14.0808666667,20.1468133333,26.8006666667,16.0877333333
748.44,17.3603333333,37.3865333333,30.2091333333,35.6806666667,16.2104666667,11.5229333333,16.7212,14.1505666667,20.0323066667,26.7142,15.9729666667
748.75,17.5874,37.5779333333,30.2856666667,35.8122666667,16.1513333333,11.6708666667,16.7911333333,14.1200666667,20.0261066667,26.6951333333,15.9414666667
749.07,18.0298666667,37.799,30.3829333333,35.9773333333,16.4674,12.1468666667,17.2358,14.3405,20.2544266667,27.0836666667,16.2048
749.38,18.3339333333,37.8963333333,30.5000666667,36.1641333333,16.5808,12.3249666667,17.2938,14.4427333333,20.2339733333,27.2855333333,16.2560333333
749.70,18.5270666667,37.6278666667,30.5255333333,36.1270666667,16.7520666667,12.5255,17.4592,14.5545,20.3765333333,27.3013333333,16.4162
750.01,18.703,37.4478,30.5066666667,36.0972,17.0502,12.7546666666,17.7382666667,14.8128333333,20.4403466667,27.429,16.6525666667
750.33,18.6088666667,37.2971333333,30.3513333334,35.7688666667,16.99,12.5668,17.5970666667,14.6314,20.3758933333,27.1832,16.6317
750.64,18.6443333333,37.4213333333,30.4777333333,36.0120666667,17.2956,12.6485,17.8118666667,14.8180333333,20.5869066666,27.2969333333,16.8272
750.96,18.7924,37.3652666667,30.4510666666,35.9010666666,17.5225333333,12.7042333333,17.8324666667,14.9873,20.7504266667,27.5524,17.0379333333
751.27,18.9242666667,37.2484,30.3046666667,35.7201333333,17.5993333333,12.845,17.8001333333,15.1039666667,20.7807466667,27.4978666667,16.9622333333
751.59,18.9277333333,37.0136,30.2384666667,35.6923333333,17.5579333333,12.8365,17.7678666667,15.0791666667,20.83256,27.2592,16.8949666667
751.90,19.2624,37.2974666667,30.493,36.0428666667,17.8857333333,13.2724333333,18.1454666667,15.4096,21.35812,27.5238,17.3928333333
752.22,19.0809333333,37.2606666666,30.4699333333,35.9371333333,17.8352666667,13.1391,17.9524,15.2670333333,21.3393333333,27.3906666667,17.4836
752.53,18.6786,37.1104666667,30.384,35.6878,17.5209333333,12.7475666667,17.5465333333,14.8552666667,21.1216666667,27.1026666667,17.2869
752.85,18.7214666667,37.2354666667,30.4928,35.7124666667,17.6138666667,12.8117333333,17.6945333333,14.9983666667,21.3509733333,27.209,17.4236333333
753.16,18.5242,37.3245333333,30.6254,35.8510666667,17.6053333333,12.6952333333,17.5332666666,14.9612333333,21.3277466667,27.2258666667,17.3246333333
753.47,18.2856,37.2187333334,30.6616,35.8046666667,17.4073333333,12.4679333333,17.2024666666,14.6342,21.2583733334,27.0976666667,17.1186666667
753.79,18.3775333334,37.1462,30.6051333333,35.9078666666,17.5534666667,12.5756333333,17.3115333333,14.7474333333,21.36508,27.1113333333,17.1868333333
754.10,18.1946,37.0354666667,30.5352,35.7523333333,17.3539333333,12.5757666667,17.115,14.5837666667,21.20836,27.0296666667,17.0145333333
754.42,17.7194,36.7651333333,30.3144,35.6236666667,17.0074,12.2227666667,16.7676666667,14.3325,20.8925333333,26.6026,16.7116666667
754.73,17.6248666666,37.0220666667,30.5739333333,35.9774666667,17.1519333333,12.3319666667,16.8250666667,14.485,21.01532,26.8132,16.818
755.05,17.5014,36.9142666667,30.4096666667,35.8728666667,17.1608,12.2593,16.7452,14.3492333333,20.9461866667,26.7536666667,16.7899666667
755.36,17.4224666667,36.8526,30.3766,35.8595333334,17.0506,12.0749666667,16.6225333333,14.2870666667,20.77984,26.8402666666,16.6911666666
755.67,17.6621333333,37.1273333333,30.6388,36.3497333333,17.4071333334,12.3849666667,17.0134,14.6643333333,21.1209333333,27.2784666667,16.8958
755.99,17.9521333333,37.2951333333,30.8442,36.6480666667,17.7216,12.7195666667,17.3523333333,15.1432,21.3992266667,27.3633333333,17.1599666667
756.30,17.9967333333,37.5547333333,31.0902,36.8976666667,17.8293333333,12.8251,17.4722,15.1792333333,21.47508,27.4410666667,17.2448333333
756.62,17.9,37.4311333333,30.8866,36.7278,17.6705333333,12.7947333333,17.4011333333,15.0254,21.38468,27.3152666667,17.0258666667
756.93,18.1378,37.745,31.0154666666,36.9673333333,17.8182666667,13.0413666667,17.6318666667,15.2424,21.55632,27.5852,17.2871333333
757.24,18.1036,38.0022,31.1754,37.0829333333,17.8268666667,13.0056333333,17.6314,15.1839,21.4760133334,27.6008666667,17.2365
757.56,18.4393333333,38.2056,31.3766666667,37.2388,18.1119333333,13.0554,17.8760666667,15.4449333333,21.6115866667,27.9304666667,17.5801333333
757.87,18.9416,38.4615333333,31.6792666667,37.3982666667,18.4238,13.4477,18.1976,15.6609333333,21.9688266667,28.2503333333,17.9688333333
758.18,19.0252,38.4436,31.5588,37.1629333333,18.371,13.3408666667,18.1454666667,15.5239333333,21.9455066667,28.1654666667,18.0138666667
758.50,19.1234,38.4135333333,31.4631333333,36.9392666667,18.4087333333,13.4529333333,18.1572,15.5971,21.90316,28.1683333333,18.0899666667
758.81,19.0174666667,38.2934666667,31.3358666667,36.7264,18.2836666667,13.316,17.9403333333,15.2401,21.7522666667,27.9376666667,17.8170666667
759.13,19.0803333333,38.1483333333,31.2846,36.4743333333,18.3086666667,13.3702,17.7836,15.1800666667,21.6893733333,27.8476666667,17.7834666667
759.44,18.9777333334,37.9530666667,31.1611333333,36.4148,18.3806,13.3443666667,17.7809333333,15.2561,21.63604,27.9222666667,17.6889
759.75,18.7415333333,37.4632,30.8406,35.9213333333,18.1182,13.1060333333,17.4902,14.9974666667,21.30152,27.5904,17.4535
760.07,18.8942,37.5878,31.0947333333,35.9949333334,18.2214666667,13.2307666667,17.6096666667,15.1867,21.3984933333,27.5962666667,17.6831666667
760.38,18.7312,37.2708666667,30.7760666667,35.6846666667,18.0773333333,13.0500333333,17.2974666666,15.1581333333,21.1768133333,27.3712666667,17.4922666667
760.69,18.6159333333,37.0074666667,30.6198666667,35.3773333333,17.9512666667,12.8803,17.225,15.0983,21.0362133333,27.2343333333,17.3667666667
761.01,18.4297333333,36.7102,30.4287333333,35.0344666666,17.7968666667,12.8554333333,16.9876666667,14.8808666667,20.7973866667,26.9074666667,17.2031
761.32,18.1102666667,36.5796,30.3658666667,34.9442,17.6796666667,12.5624333333,16.7982666667,14.6174333333,20.5203066667,26.7293333333,17.0148
761.63,17.7734,36.3517333334,30.2092666667,34.8264666667,17.3528,12.0787333333,16.4746666667,14.2761,20.2568266667,26.5481333333,16.8003666667
761.94,17.8215333333,36.5418666667,30.5055333333,35.0854666667,17.3698666667,12.1024666666,16.5418666667,14.3403666667,20.3533866667,26.6998666667,16.9298333333
762.26,17.8404,36.5698,30.5703333333,35.1832666667,17.4228666667,12.1127,16.6137333333,14.549,20.3719066667,26.7127333333,17.0082
762.57,17.945,36.7132,30.7728666667,35.3360666667,17.4336,12.1564666667,16.7904666667,14.7016666667,20.4926266667,26.8234666667,17.1217666667
762.88,17.8080666667,36.7015333333,30.7184,35.2572,17.2359333333,11.9720666667,16.5808666667,14.3821,20.35396,26.5628,16.9497
763.20,17.6906666667,36.7427333333,30.5824,35.333,17.3084666667,11.9412333333,16.4682,14.3944666667,20.3466133333,26.5090666667,16.9031666667
763.51,17.8205333333,36.7939333333,30.7053333333,35.4780666667,17.4508,11.9912,16.6107333333,14.5089666667,20.4145866667,26.7014,17.0436333333
763.82,18.0271333333,37.2372666667,31.0952,35.8841333333,17.6504,12.1603,17.0030666666,14.7422,20.7204266667,26.9354,17.3029333333
764.14,18.1166666667,37.4406666667,31.2795333333,36.1888666667,17.7537333333,12.4287,17.0740666667,14.8686333333,20.9052,27.1482666666,17.4454666667
764.45,18.0325333333,37.4316666667,31.2821333333,36.1884666667,17.5346,12.3125666667,16.9146,14.7771,20.9087066667,27.1379333333,17.2587333333
764.76,18.0185333333,37.5172666667,31.3143333333,36.3332,17.4363333333,12.2745666667,16.8857333333,14.7443,20.8978933333,27.0987333333,17.1591
765.07,18.0786666667,37.4240666667,31.2147333333,36.2529333333,17.6029333333,12.5445,16.997,14.9304,20.9067733333,27.0083333333,17.2653333334
765.39,18.0372,37.4318,31.0507333333,36.3129333333,17.5682666667,12.5192666666,16.9758,14.9574,20.9488,27.0118666667,17.2112666667
765.70,17.8408,37.4101333333,30.9012666667,36.3678666667,17.4551333333,12.4400666667,16.8235333333,14.9126333333,20.9110666667,27.0410666666,17.0917666667
766.01,17.4473333333,36.9681333333,30.4089333333,36.0194666667,17.0755333333,12.0210666667,16.3366,14.6014,20.4313733333,26.5451333333,16.6678666667
766.32,17.6712666667,37.1407333333,30.7029333333,36.2606666667,17.342,12.3047666667,16.6252,14.9781,20.58048,26.8427333334,16.9533333333
766.64,18.0214666667,37.3937333333,31.1190666667,36.6600666667,17.4943333333,12.5956666667,17.0626666667,15.1741333333,20.9100666666,27.2412666666,17.2547
766.95,17.7336666667,37.0921333333,30.8908666667,36.4341333333,17.2546,12.5872,16.8964,15.1025666667,20.74968,26.8841333333,17.1182666667
767.26,17.4844666667,36.4878666667,30.2726,36.0733333334,16.9136666666,12.4373666667,16.4452,14.6549333333,20.4519866667,26.3912,16.7605666667
767.57,17.6271333333,36.4258,30.2877333333,36.1088,16.843,12.4743333333,16.4582,14.5860333333,20.4117866667,26.282,16.8017666667
767.88,17.9617333333,36.599,30.3722666667,36.4632,17.0752,12.7949666667,16.7254666667,14.9253666667,20.6270933333,26.3802,17.1853333333
768.20,18.0405333333,36.6217333333,30.2766,36.4704,17.2154,12.9594333333,16.6157333333,15.0936666667,20.7263066667,26.5431333333,17.2415666667
768.51,18.3469333333,37.0574,30.7702,37.0188,17.2632,13.1820333333,16.8002,15.1358666667,20.89336,26.7984,17.3516666667
768.82,18.2356,36.9015333333,30.8526666667,36.9607333333,17.2662,13.0572666667,16.6289333333,14.9661666667,20.6657466666,26.6141333333,17.3106333333
769.13,18.5110666667,37.2836666667,31.0462,37.1261333333,17.4581333333,13.4071333333,16.8812,15.114,20.8650933333,26.6936666667,17.4865333333
769.44,18.0805333333,37.076,30.7672,36.966,17.0966,13.0994,16.5909333333,14.5441666667,20.4519466667,26.3294,17.0690333333
769.76,17.6244,36.4561333333,30.1614666667,36.3825333333,16.5297333333,12.6755,15.986,13.9488666667,19.92972,25.6878,16.4719333333
770.07,18.0198,36.4824,30.2302666667,36.5356666667,16.8225333333,12.9384,16.1778666667,14.2543666667,20.0538533333,25.7810666667,16.6347666667
770.38,18.1226,36.6432666667,30.1428666667,36.6467333333,16.8529333333,12.8685666667,15.9704666667,14.1290666667,20.0130266667,26.0660666666,16.5275
