wavelength,Back_RamDimf,Belly_RamDimf,Breast_RamDimf,Crissum_RamDimf,Crown_RamDimf,DorTail_RamDimf,Patch10_RamDimf,Rump_RamDimf,Throat_RamDimf,WingTip_RamDimf
367.84,3.847,5.90025,3.97016666667,5.0795,3.86816666667,5.34220833333,3.83175,3.8005,4.55583333333,7.48720833333
368.20,3.72791666667,5.745125,3.82808333333,4.99975,3.73858333333,5.19425,3.60058333333,3.65938888889,4.3805,7.31366666667
368.56,3.7775,5.77529166667,3.82208333333,5.06983333333,3.78941666667,5.30820833333,3.57833333333,3.71511111111,4.51329166667,7.23741666667
368.93,3.619,5.57408333333,3.60375,4.96258333334,3.65366666666,5.12241666666,3.44708333333,3.63183333333,4.30291666667,7.06670833333
369.29,3.66666666667,5.558875,3.648125,4.937,3.61366666666,5.08933333334,3.4495,3.69922222222,4.28841666667,7.03804166667
369.65,3.46758333333,5.45504166667,3.51191666666,4.73241666667,3.45183333334,4.94495833333,3.34820833333,3.48711111111,4.164625,6.83908333333
370.01,3.36166666667,5.28316666667,3.376,4.58208333333,3.40891666667,4.87058333333,3.39179166667,3.42072222222,4.06945833333,6.691125
370.38,3.32141666666,5.23891666667,3.35929166666,4.62441666667,3.33183333333,4.87675,3.36941666666,3.36211111111,3.94816666667,6.677125
370.74,3.49116666667,5.39104166667,3.50008333333,4.80741666667,3.46283333333,5.00291666667,3.55095833334,3.47213888889,4.09279166666,6.77241666667
371.10,3.66375,5.516625,3.63045833333,4.91733333333,3.56166666667,5.06975,3.64475,3.54961111111,4.22470833334,6.87445833334
371.46,3.68,5.48470833333,3.52583333333,4.84675,3.49166666667,4.99854166667,3.57754166667,3.49188888889,4.19833333333,6.703875
371.83,3.54033333333,5.28854166667,3.3415,4.69133333333,3.253,4.83920833333,3.45529166666,3.29911111111,4.0995,6.558125
372.19,3.59058333333,5.3605,3.353875,4.7525,3.32091666667,4.86425,3.6055,3.37033333333,4.26283333334,6.61116666667
372.55,3.71508333333,5.530375,3.56333333334,4.81583333333,3.39075,4.96254166667,3.77475,3.46133333333,4.365375,6.735
372.92,3.795,5.657875,3.66425,4.852,3.43783333333,4.99716666667,3.824375,3.53041666667,4.497875,6.81220833333
373.28,3.67608333333,5.61554166667,3.525625,4.75641666667,3.35766666667,4.973375,3.73183333333,3.39958333333,4.4585,6.78958333333
373.64,3.7375,5.64133333333,3.519,4.76366666667,3.39341666667,4.97708333333,3.71708333334,3.44705555556,4.46029166667,6.87954166667
374.00,3.6635,5.52016666667,3.47904166667,4.64658333333,3.24666666667,4.823,3.53983333333,3.32708333333,4.33491666667,6.84320833333
374.37,3.44425,5.35458333333,3.25070833333,4.43816666667,2.99825,4.58891666667,3.33270833333,3.13638888889,4.09179166667,6.595375
374.73,3.51108333334,5.40066666667,3.379,4.55066666667,3.09558333334,4.68754166667,3.38879166667,3.24913888889,4.11083333334,6.72179166667
375.09,3.26983333333,5.27475,3.213625,4.28991666667,2.96216666667,4.51108333333,3.26566666667,3.09897222223,3.92166666667,6.6565
375.45,3.33891666666,5.48,3.30458333334,4.36075,3.1055,4.67479166667,3.43554166667,3.23280555556,3.97745833333,6.94320833333
375.81,3.46925,5.638625,3.46229166667,4.5285,3.26791666667,4.80804166667,3.56758333333,3.38508333333,4.12333333333,7.159625
376.18,3.39683333334,5.60941666667,3.41320833333,4.46341666667,3.16183333334,4.7,3.44891666667,3.35988888889,4.02825,7.09425
376.54,3.31041666667,5.529875,3.28745833333,4.40891666667,3.09816666667,4.62916666667,3.34766666666,3.32452777778,3.86029166666,7.0255
376.90,3.49083333333,5.71795833333,3.452125,4.62841666667,3.26675,4.83625,3.520875,3.50966666667,3.978625,7.14158333333
377.26,3.43341666666,5.72166666667,3.408,4.6195,3.21125,4.81854166667,3.51545833333,3.52211111111,3.91591666667,7.1215
377.63,3.44483333333,5.72333333333,3.44608333333,4.61883333334,3.21758333333,4.85195833333,3.54133333333,3.55186111111,3.88666666667,7.113875
377.99,3.66841666667,5.99933333333,3.62433333334,4.8755,3.43683333333,5.15216666667,3.785125,3.79777777778,4.10558333333,7.35504166667
378.35,3.861,6.1145,3.82891666667,5.03333333333,3.63483333334,5.32329166667,3.93304166667,3.98997222222,4.34675,7.571375
378.71,3.77583333333,6.023375,3.633,4.87191666667,3.4865,5.23716666667,3.79345833333,3.89194444444,4.26841666666,7.41658333333
379.07,3.94858333333,6.14191666667,3.73320833333,5.05266666667,3.64391666667,5.386,3.91895833333,3.99444444445,4.39779166667,7.519
379.44,3.88083333333,6.02379166667,3.70108333333,5.02508333334,3.5255,5.226375,3.80629166667,3.91208333334,4.33575,7.37354166667
379.80,3.84941666667,6.02125,3.66670833333,4.95591666666,3.51383333333,5.228,3.76241666667,3.89852777778,4.29508333334,7.348125
380.16,3.89566666667,5.99370833333,3.722875,5.00308333333,3.5665,5.333375,3.80891666667,3.8655,4.24891666667,7.33791666667
380.52,3.779,5.84125,3.57691666667,4.89833333333,3.44816666667,5.19504166667,3.72345833333,3.75719444445,4.15345833333,7.25179166667
380.88,3.68725,5.73916666667,3.516,4.874,3.4095,5.08645833333,3.7085,3.69844444445,4.08570833333,7.214875
381.24,3.73866666667,5.75720833333,3.54870833333,4.89608333334,3.48958333333,5.03270833334,3.74816666667,3.68480555556,4.088375,7.18283333334
381.61,3.83816666666,5.81608333333,3.64095833333,5.02133333333,3.60175,5.03683333334,3.85158333333,3.74847222222,4.16825,7.21895833333
381.97,3.82266666666,5.78754166667,3.637375,5.02316666666,3.63083333334,4.97433333334,3.86291666666,3.73786111111,4.137,7.1605
382.33,3.92216666667,5.93654166667,3.751375,5.16233333333,3.816,5.10825,4.07091666667,3.85102777778,4.26670833333,7.26979166667
382.69,4.00741666666,5.98058333333,3.85991666667,5.25591666667,3.88958333333,5.14825,4.158125,3.92977777778,4.34316666667,7.324375
383.05,3.99883333333,5.99608333333,3.91995833333,5.30225,3.84333333333,5.13620833333,4.15608333333,3.95183333334,4.32383333333,7.33145833333
383.41,3.97316666667,5.96704166667,3.89233333333,5.21733333333,3.81275,5.13354166667,4.12095833333,3.90952777778,4.29204166667,7.30941666667
383.77,3.77875,5.774875,3.754875,5.10416666667,3.62808333333,4.97391666666,3.97408333333,3.76533333333,4.18754166667,7.151625
384.14,3.71266666667,5.8015,3.712125,5.0335,3.57625,4.92395833333,3.90791666667,3.74563888889,4.20033333333,7.187375
384.50,3.84291666666,5.97079166667,3.841375,5.13875,3.70791666667,5.03591666667,4.01279166667,3.82708333333,4.34808333333,7.30029166667
384.86,3.88791666667,6.032125,3.88454166667,5.09291666667,3.70058333334,5.07608333333,4.01754166667,3.84430555556,4.361375,7.33041666667
385.22,3.92166666667,6.05183333333,3.938,5.14075,3.73658333334,5.18625,4.08345833333,3.90769444444,4.38958333333,7.39641666666
385.58,3.83541666667,6.01604166667,3.88558333333,5.07675,3.657,5.17354166667,4.05420833333,3.82530555555,4.36604166666,7.33766666667
385.94,3.70783333333,5.86775,3.77966666667,4.9645,3.4995,5.05775,3.94958333333,3.69033333333,4.26783333333,7.203125
386.30,3.60091666666,5.74495833333,3.635125,4.772,3.30408333333,4.92179166667,3.79275,3.51952777778,4.062,7.01929166667
386.66,3.7025,5.85741666667,3.75808333333,4.86941666667,3.39766666667,5.02016666667,3.896375,3.61119444444,4.137625,7.12416666666
387.03,3.72325,5.88454166667,3.78058333334,4.85925,3.418,5.01329166667,3.92175,3.60436111111,4.18295833333,7.14291666667
387.39,3.81733333334,6.00733333333,3.85075,4.957,3.522,5.118375,4.03675,3.71366666667,4.31595833333,7.17625
387.75,3.98908333333,6.14879166667,4.01125,5.11633333334,3.682,5.26566666667,4.22041666667,3.91030555556,4.40808333333,7.3005
388.11,4.20458333333,6.30933333333,4.25995833333,5.36616666667,3.884,5.46995833333,4.41925,4.12461111111,4.568,7.4715
388.47,4.164,6.28120833333,4.28295833333,5.36016666667,3.85583333333,5.487125,4.42404166667,4.11083333333,4.57220833334,7.50983333333
388.83,4.10183333333,6.19545833333,4.20429166667,5.301,3.80933333333,5.441875,4.36125,4.03566666667,4.51395833334,7.45091666667
389.19,4.06025,6.15645833333,4.1435,5.24708333333,3.74933333333,5.36870833334,4.23933333333,3.97847222222,4.485,7.36858333333
389.55,4.0335,6.131625,4.08279166667,5.19891666667,3.73516666667,5.3985,4.1915,3.96472222222,4.44683333333,7.38866666667
389.91,4.19733333333,6.30854166667,4.26754166667,5.35158333334,3.92175,5.56416666667,4.340375,4.13972222222,4.62291666667,7.585875
390.27,4.19358333333,6.3435,4.31054166667,5.41208333333,4.00008333333,5.60054166667,4.341625,4.2155,4.68141666667,7.67679166667
390.63,4.02591666667,6.21729166667,4.188125,5.28875,3.88541666667,5.4345,4.296375,4.09977777778,4.59625,7.55370833333
391.00,4.021,6.1805,4.15658333333,5.29408333333,3.898,5.40854166667,4.29383333333,4.10194444444,4.57633333333,7.52291666667
391.36,3.98391666666,6.10708333333,4.14895833333,5.28391666667,3.89691666667,5.37533333333,4.28891666667,4.09633333333,4.50079166667,7.54875
391.72,4.01841666666,6.20470833333,4.16854166667,5.30991666667,3.95183333333,5.418,4.30408333333,4.05919444444,4.55254166667,7.60425
392.08,3.92141666667,6.14320833333,4.0395,5.20591666666,3.85575,5.31220833333,4.2245,3.98102777778,4.51408333333,7.50979166667
392.44,3.90733333333,6.100625,4.01058333333,5.19041666667,3.81666666667,5.25270833333,4.17245833334,3.96130555556,4.472875,7.42141666666
392.80,3.99016666667,6.15695833333,4.12420833333,5.30341666667,3.89641666666,5.29583333333,4.23304166667,4.02722222222,4.54008333333,7.482
393.16,4.06208333333,6.17179166667,4.167625,5.36858333333,3.93191666667,5.33008333333,4.30258333333,4.06894444444,4.56504166667,7.5315
393.52,4.11883333334,6.200625,4.21975,5.42416666667,3.95833333333,5.33741666667,4.39179166667,4.10327777778,4.61404166667,7.57158333333
393.88,4.17466666666,6.25758333333,4.22141666667,5.51041666667,3.97316666667,5.366,4.41945833334,4.16213888889,4.64270833333,7.613375
394.24,4.29866666667,6.34529166667,4.31145833334,5.59591666666,4.07216666666,5.42333333333,4.51975,4.24141666667,4.72225,7.67066666667
394.60,4.31758333333,6.32,4.25608333333,5.56858333333,4.02516666667,5.44175,4.44858333333,4.19847222222,4.65829166667,7.65058333333
394.96,4.29633333334,6.3175,4.229,5.51175,3.98058333333,5.46029166667,4.43125,4.18769444444,4.633125,7.64120833333
395.32,4.31891666667,6.36116666667,4.22533333333,5.50883333333,3.94166666667,5.43325,4.40991666667,4.14683333333,4.68220833333,7.654875
395.68,4.34575,6.34820833333,4.266125,5.55275,3.97358333334,5.4035,4.44854166667,4.16961111111,4.69291666667,7.680125
396.04,4.40308333333,6.40491666667,4.34575,5.59758333334,4.05516666667,5.435,4.497625,4.22325,4.72970833334,7.72104166667
396.40,4.48141666667,6.49945833333,4.39704166667,5.65791666666,4.1385,5.51483333333,4.621125,4.27866666666,4.7865,7.83066666667
396.76,4.51433333333,6.5725,4.435875,5.68425,4.18391666667,5.56254166667,4.69516666667,4.32769444445,4.824125,7.88408333333
397.12,4.495,6.60091666667,4.48633333333,5.70908333333,4.21525,5.56591666667,4.73008333333,4.35736111111,4.91375,7.90883333333
397.48,4.45316666667,6.58058333333,4.46783333333,5.65325,4.18916666667,5.53766666667,4.660875,4.30377777778,4.8545,7.878625
397.84,4.37641666667,6.48466666667,4.43008333334,5.525,4.122,5.478625,4.62716666667,4.22505555556,4.757125,7.78095833333
398.20,4.327,6.406875,4.41129166667,5.50725,4.06025,5.4855,4.61625,4.18525,4.73625,7.740625
398.56,4.33008333333,6.372,4.42675,5.49508333333,4.03766666667,5.50795833333,4.615,4.19077777778,4.73058333333,7.76229166666
398.92,4.41108333333,6.44320833333,4.52775,5.60141666667,4.12233333333,5.60904166667,4.6985,4.26972222222,4.7785,7.83329166666
399.28,4.44825,6.48379166667,4.574,5.66583333333,4.17658333333,5.65504166667,4.72795833333,4.34041666667,4.79483333333,7.85133333333
399.64,4.41791666666,6.45191666667,4.5625,5.63933333333,4.09866666667,5.64141666667,4.69654166666,4.33177777778,4.77133333333,7.77858333333
400.00,4.35725,6.36995833333,4.471625,5.5845,4.00058333333,5.60708333333,4.65845833333,4.28102777778,4.67991666667,7.69045833333
400.36,4.41241666666,6.36383333333,4.548875,5.667,4.05108333333,5.63670833334,4.66695833333,4.33872222222,4.72570833333,7.71341666667
400.72,4.40433333333,6.32383333333,4.52620833333,5.66241666667,4.01491666667,5.62991666667,4.65804166667,4.32191666667,4.70929166667,7.69891666667
401.08,4.50991666667,6.42129166667,4.57645833333,5.74541666667,4.08641666667,5.749625,4.743875,4.36697222222,4.73916666667,7.79754166667
401.44,4.52941666667,6.43408333333,4.58066666667,5.76616666667,4.09641666667,5.757875,4.7605,4.38966666667,4.75591666667,7.77295833333
401.80,4.50958333333,6.44270833333,4.54395833333,5.783,4.05433333333,5.741,4.71220833333,4.38605555556,4.71720833333,7.78541666667
402.16,4.54591666667,6.47975,4.552625,5.8005,4.06975,5.74358333333,4.74491666667,4.41008333333,4.74683333333,7.838375
402.52,4.66791666666,6.69216666667,4.713375,5.97191666667,4.25616666666,5.87854166667,4.88370833333,4.58238888889,4.94391666667,7.983375
402.88,4.662,6.64120833333,4.66729166667,5.94683333333,4.24875,5.83816666667,4.90170833333,4.56238888889,4.94654166667,7.98325
403.24,4.65975,6.62604166667,4.66733333333,5.91483333333,4.25266666667,5.855375,4.922125,4.53736111111,4.92954166667,7.99975
403.60,4.651,6.63616666667,4.6125,5.9,4.27575,5.837375,4.92741666667,4.49483333333,4.93116666667,8.030375
403.95,4.73141666667,6.749125,4.74075,6.01241666667,4.40916666667,5.920125,5.04791666666,4.58886111111,5.02454166666,8.164
404.31,4.68175,6.73083333333,4.69354166667,5.95816666666,4.37833333334,5.91133333333,5.01433333333,4.56141666667,5.00508333333,8.14491666667
404.67,4.77708333333,6.84145833333,4.80183333333,6.04466666667,4.51891666666,6.02458333333,5.10925,4.67258333333,5.14075,8.28129166667
405.03,4.78341666667,6.85175,4.79995833333,6.02875,4.50641666667,5.99958333333,5.11966666667,4.68988888889,5.17625,8.30591666667
405.39,4.80925,6.904875,4.815125,6.06816666667,4.524,6.024875,5.166125,4.73697222222,5.218875,8.37454166666
405.75,4.72941666667,6.838375,4.756625,5.98083333333,4.48358333333,5.93791666667,5.09145833333,4.64494444445,5.16533333333,8.28583333333
406.11,4.71108333333,6.8525,4.753125,5.96933333334,4.46341666667,5.889,5.03566666667,4.61647222222,5.16841666667,8.26066666667
406.47,4.80058333333,6.91975,4.846375,6.06408333333,4.574,5.96491666667,5.12966666667,4.70905555556,5.24945833333,8.33854166667
406.83,4.89608333333,7.08425,4.98133333333,6.1775,4.69441666667,6.047625,5.20620833333,4.82822222222,5.35058333333,8.44483333333
407.19,4.95008333333,7.099125,5.016375,6.2575,4.75325,6.08216666667,5.24495833333,4.89069444444,5.409125,8.51270833334
407.55,5.03841666667,7.16445833333,5.10829166667,6.305,4.83141666667,6.15795833333,5.30204166667,4.97083333333,5.47779166667,8.562625
407.90,5.01366666667,7.159875,5.063875,6.27525,4.79833333334,6.135375,5.249,4.91644444444,5.4725,8.53570833333
408.26,5.0395,7.21704166667,5.087375,6.31783333333,4.83366666667,6.13845833334,5.2675,4.96377777778,5.48866666667,8.559875
408.62,4.98733333333,7.205,4.99891666667,6.26658333333,4.72075,6.08291666666,5.17133333333,4.88852777778,5.43625,8.47866666667
408.98,4.8935,7.09266666667,4.92058333333,6.19025,4.64583333334,6.02720833333,5.057125,4.8135,5.33358333333,8.380625
409.34,4.96675,7.14275,4.97716666667,6.26225,4.71783333333,6.10691666667,5.10283333333,4.87672222222,5.41316666667,8.43279166667
409.70,5.13966666667,7.26283333333,5.11804166667,6.44791666667,4.89141666667,6.24104166667,5.29404166667,5.05825,5.562875,8.591125
410.06,5.178,7.29154166667,5.1485,6.52083333334,4.92941666667,6.31195833333,5.34575,5.0995,5.57541666667,8.65025
410.42,5.15025,7.25879166667,5.08279166667,6.48441666667,4.86908333334,6.267625,5.31320833333,5.05066666667,5.52070833333,8.599625
410.77,4.95016666667,7.04166666667,4.857125,6.31333333333,4.64075,6.05920833334,5.118375,4.83888888889,5.34075,8.41633333333
411.13,4.89375,7.01,4.80091666666,6.23075,4.57733333333,6.01179166667,5.10233333333,4.78986111111,5.286625,8.30658333333
411.49,4.82566666667,6.98408333333,4.768,6.2545,4.547,5.98533333333,5.08704166666,4.77094444444,5.245375,8.25379166667
411.85,4.83108333333,6.94304166667,4.763375,6.24091666667,4.53383333334,5.95758333333,5.09070833333,4.75438888889,5.22633333333,8.239375
412.21,4.817,6.876625,4.73845833333,6.20416666667,4.4975,5.92620833333,5.08991666667,4.68638888889,5.24045833333,8.22304166667
412.57,4.83325,6.88333333333,4.766625,6.22558333333,4.53258333333,5.9315,5.12954166667,4.69052777778,5.23354166667,8.22191666667
412.92,4.91766666667,6.990125,4.8445,6.2895,4.62016666667,5.98583333333,5.20170833334,4.75872222222,5.28954166667,8.27025
413.28,4.88233333333,6.991,4.84583333333,6.24508333333,4.57775,5.94025,5.16466666667,4.70436111111,5.23916666666,8.23004166667
413.64,4.852,7.00879166667,4.84,6.21075,4.53066666666,5.94908333334,5.13545833334,4.66147222222,5.25266666667,8.210875
414.00,4.78925,6.95420833333,4.69933333333,6.09816666666,4.44891666667,5.833125,5.068125,4.58913888889,5.17204166667,8.08495833333
414.36,4.7025,6.87220833333,4.59879166667,5.99433333333,4.35958333333,5.73320833333,4.965625,4.49027777777,5.11729166667,8.01058333333
414.72,4.77458333333,6.95333333333,4.68929166667,6.03183333334,4.44875,5.82920833333,5.017625,4.56394444444,5.204875,8.07545833333
415.07,4.7535,6.98304166667,4.689,6.05666666667,4.43741666667,5.83716666667,4.95795833334,4.54255555556,5.20620833333,8.09254166666
415.43,4.76775,6.985375,4.67458333333,6.01075,4.42225,5.82695833333,4.91045833333,4.53269444445,5.22370833333,8.11904166667
415.79,4.75425,7.0005,4.65804166666,6.01225,4.39666666667,5.81554166667,4.91904166667,4.54333333333,5.25158333333,8.14116666667
416.15,4.78041666666,7.06304166667,4.67383333333,6.03525,4.424,5.84545833334,4.94004166667,4.57105555556,5.244625,8.14066666667
416.51,4.79116666667,7.046625,4.68658333333,6.038,4.43391666667,5.82616666667,4.963375,4.58255555556,5.266625,8.15820833333
416.86,4.751,7.00633333333,4.63891666667,6.00033333333,4.3665,5.78354166667,4.916625,4.54019444444,5.23195833334,8.12258333333
417.22,4.77558333333,6.98470833333,4.64991666666,6.052,4.404,5.76695833333,4.92516666667,4.54558333333,5.250125,8.13504166667
417.58,4.74375,6.93383333333,4.58641666667,6.0065,4.37,5.70804166667,4.89225,4.50677777778,5.19291666667,8.10329166667
417.94,4.75475,6.977,4.64783333333,6.03683333333,4.40633333333,5.759875,4.91991666667,4.54011111111,5.216875,8.135875
418.29,4.70825,6.96083333333,4.64458333333,6.041,4.39425,5.72995833334,4.88504166667,4.50155555555,5.20870833333,8.11216666667
418.65,4.7475,7.00054166667,4.67029166666,6.076,4.40633333333,5.75754166667,4.92629166667,4.52391666667,5.21583333333,8.13416666667
419.01,4.76575,6.989875,4.68658333334,6.073,4.43,5.76304166667,4.97308333333,4.54258333333,5.227875,8.15679166667
419.37,4.75341666667,6.98808333333,4.70383333333,6.0795,4.4475,5.77616666667,4.98416666667,4.54522222222,5.24179166667,8.156875
419.73,4.77583333333,7.00291666667,4.72970833334,6.10375,4.47658333333,5.82091666667,4.99245833333,4.56125,5.25116666667,8.1485
420.08,4.7995,6.99741666667,4.75166666667,6.12308333333,4.49325,5.82958333333,5.01633333333,4.58413888889,5.272125,8.17733333333
420.44,4.814,7.01033333333,4.75733333334,6.12883333333,4.51983333333,5.86108333334,5.030125,4.60083333333,5.27145833333,8.18683333334
420.80,4.83166666667,7.02175,4.77554166667,6.14991666667,4.56291666667,5.89395833333,5.05745833333,4.62244444444,5.298875,8.21216666667
421.16,4.83241666667,7.038625,4.77916666667,6.12216666667,4.56866666667,5.92925,5.06316666666,4.64636111111,5.30508333333,8.19691666667
421.51,4.82866666667,7.05075,4.79258333333,6.12108333334,4.56775,5.95091666667,5.05458333333,4.65655555556,5.30816666667,8.19495833333
421.87,4.85333333333,7.05658333333,4.81729166666,6.13725,4.58841666667,5.95554166667,5.07179166666,4.66636111111,5.34266666667,8.21516666667
422.23,4.8745,7.05533333333,4.82995833334,6.13516666667,4.59741666667,5.97225,5.09541666666,4.67736111111,5.33641666667,8.22945833333
422.58,4.84325,7.04375,4.82091666667,6.11933333333,4.6035,5.95495833333,5.08379166667,4.66763888889,5.34004166667,8.21708333333
422.94,4.86008333333,7.06325,4.83025,6.13466666666,4.61816666667,5.95754166667,5.079875,4.66772222222,5.34933333334,8.23445833333
423.30,4.908,7.10183333333,4.84383333333,6.16791666667,4.64383333333,5.983875,5.10895833333,4.69427777778,5.35075,8.26529166667
423.66,4.89675,7.10875,4.82895833333,6.14825,4.63183333333,5.96795833333,5.10854166667,4.69497222222,5.33366666667,8.2715
424.01,4.88875,7.12754166667,4.81308333333,6.15283333333,4.63141666667,5.96170833333,5.094375,4.67919444444,5.32904166667,8.26041666667
424.37,4.87383333333,7.123875,4.812375,6.146,4.61608333333,5.964875,5.07275,4.68144444444,5.31904166667,8.24866666667
424.73,4.86725,7.147125,4.81875,6.15108333334,4.6055,5.94766666667,5.07183333334,4.67738888889,5.32179166667,8.26229166667
425.08,4.87866666667,7.17508333333,4.832125,6.18333333333,4.62366666667,5.94195833333,5.09583333333,4.67286111111,5.34275,8.28941666666
425.44,4.92708333333,7.21629166667,4.87833333334,6.2275,4.6695,5.98129166667,5.13970833333,4.715,5.40004166667,8.33183333333
425.80,4.95908333333,7.266625,4.9115,6.27866666666,4.72141666667,6.02325,5.17295833333,4.75261111111,5.43120833334,8.36716666667
426.16,5.01616666667,7.32016666667,4.950125,6.32241666667,4.77358333333,6.06516666667,5.21729166667,4.80066666667,5.4815,8.40858333334
426.51,5.05508333334,7.341375,4.95829166667,6.35591666667,4.79225,6.09520833333,5.23045833333,4.82716666667,5.4875,8.42395833333
426.87,5.09033333333,7.381375,4.99870833334,6.38033333333,4.83,6.135125,5.265875,4.88083333333,5.55233333333,8.45616666667
427.23,5.07883333333,7.37079166667,4.99220833334,6.36933333333,4.8135,6.12508333334,5.25416666667,4.85627777778,5.56816666667,8.46179166667
427.58,5.09375,7.373,5.00875,6.39325,4.83041666667,6.157875,5.24616666667,4.86861111111,5.613375,8.49216666666
427.94,5.13191666667,7.40304166667,5.064,6.42333333333,4.88775,6.22191666666,5.28691666667,4.92011111111,5.662625,8.544125
428.30,5.15241666667,7.44325,5.07766666667,6.4575,4.90441666667,6.20120833333,5.31695833334,4.92772222222,5.69316666667,8.57466666667
428.65,5.2085,7.488875,5.13654166667,6.52066666667,4.96975,6.28766666667,5.37033333333,4.97961111111,5.750125,8.61795833333
429.01,5.19483333333,7.45345833333,5.12591666667,6.50608333333,4.957,6.287625,5.33595833333,4.98741666667,5.713125,8.63783333333
429.37,5.17941666667,7.44329166667,5.10791666667,6.488,4.94908333333,6.25458333333,5.32245833333,4.96336111111,5.70591666667,8.627
429.72,5.15441666667,7.40570833333,5.08583333333,6.44475,4.91716666667,6.22858333333,5.28633333333,4.92313888889,5.67216666667,8.60866666667
430.08,5.18366666667,7.45954166667,5.11220833334,6.46525,4.95241666667,6.28933333333,5.32320833333,4.96261111111,5.69845833333,8.65166666667
430.44,5.18216666667,7.45695833333,5.1335,6.45375,4.95941666667,6.27416666666,5.339125,4.95261111111,5.70791666667,8.64720833333
430.79,5.12608333333,7.41620833333,5.08804166667,6.44716666667,4.91408333333,6.24754166667,5.28591666666,4.90194444444,5.63695833333,8.60170833334
431.15,5.12183333333,7.42879166667,5.08016666667,6.43758333333,4.92933333333,6.238125,5.289375,4.92097222222,5.631625,8.57825
431.50,5.1415,7.44929166667,5.09745833333,6.46016666667,4.95433333333,6.24866666667,5.32579166667,4.92963888889,5.63454166667,8.59654166666
431.86,5.09558333333,7.43220833333,5.06945833333,6.45575,4.92266666667,6.22116666666,5.29008333333,4.91911111111,5.618375,8.57766666667
432.22,5.08283333333,7.402125,5.046625,6.42466666667,4.91333333334,6.22391666667,5.24533333333,4.87869444445,5.61933333333,8.558
432.57,5.04158333333,7.36420833333,4.98725,6.37616666667,4.86016666667,6.149125,5.19395833333,4.82452777778,5.56495833333,8.505625
432.93,5.04566666667,7.393,5.01425,6.38483333333,4.86241666667,6.16025,5.21295833333,4.82986111111,5.59720833333,8.49883333333
433.29,5.03833333333,7.39695833333,4.98533333333,6.374,4.87258333333,6.1525,5.209125,4.81227777778,5.57775,8.48729166667
433.64,5.02983333333,7.41341666667,4.97175,6.37791666667,4.86033333333,6.157625,5.21058333333,4.83619444444,5.587375,8.50583333333
434.00,4.9915,7.38270833333,4.94791666667,6.35041666667,4.81866666666,6.11758333334,5.18220833333,4.79627777778,5.564,8.47870833333
434.35,5.004,7.42004166667,4.95308333333,6.37158333333,4.83233333333,6.15525,5.18533333333,4.81583333333,5.59054166667,8.49666666666
434.71,5.04675,7.466625,4.99504166667,6.40533333333,4.87416666667,6.200125,5.22275,4.84891666667,5.63691666667,8.54033333334
435.07,5.03608333334,7.47154166667,4.99145833334,6.39883333334,4.87458333333,6.19554166667,5.21891666666,4.83319444444,5.62704166666,8.549375
435.42,5.0425,7.46729166667,4.98804166667,6.38275,4.87383333333,6.17933333333,5.21829166667,4.82619444445,5.62654166667,8.55804166667
435.78,5.09158333333,7.51833333333,5.01375,6.39075,4.90416666667,6.213,5.26225,4.85183333333,5.66029166666,8.582375
436.13,5.11341666667,7.53895833333,5.02008333333,6.38633333333,4.91791666666,6.22575,5.29425,4.88419444444,5.66916666667,8.59195833334
436.49,5.13166666667,7.54716666667,5.03054166667,6.38941666667,4.94333333333,6.25408333333,5.31741666667,4.90261111111,5.68125,8.627375
436.84,5.14025,7.56720833333,5.01620833333,6.4175,4.96583333334,6.265,5.33470833333,4.91280555556,5.6825,8.64645833333
437.20,5.15958333334,7.604125,5.05716666667,6.44375,4.977,6.30895833333,5.33820833333,4.94661111111,5.70379166667,8.69195833333
437.56,5.19916666667,7.60091666667,5.092125,6.4705,5.01275,6.34466666667,5.38466666667,4.9535,5.72870833333,8.7135
437.91,5.2245,7.632375,5.11291666666,6.50275,5.05258333333,6.37658333333,5.41616666667,4.98280555556,5.75833333333,8.76329166667
438.27,5.24083333333,7.624,5.11979166666,6.51966666666,5.04683333333,6.376125,5.42966666667,4.98791666667,5.744625,8.79916666667
438.62,5.22958333333,7.59904166667,5.10608333333,6.48975,5.02675,6.35108333333,5.40608333333,4.99058333333,5.70379166666,8.787125
438.98,5.24133333333,7.58208333333,5.11670833333,6.508,5.00416666667,6.36408333333,5.40058333333,5.00691666667,5.70741666667,8.79495833333
439.33,5.2355,7.6055,5.11283333333,6.52516666667,5.00641666667,6.37816666667,5.403125,5.01225,5.71379166667,8.79275
439.69,5.23066666666,7.58391666667,5.12120833333,6.53383333333,4.99366666666,6.37241666666,5.39429166666,4.99786111111,5.695875,8.800375
440.04,5.20608333333,7.57166666667,5.10725,6.52766666667,4.96058333333,6.344875,5.35883333333,4.95625,5.66241666666,8.78820833333
440.40,5.21425,7.59966666667,5.11833333333,6.54875,4.95916666667,6.35091666667,5.3615,4.97308333333,5.677,8.79770833333
440.75,5.20225,7.57116666667,5.115125,6.51616666667,4.93983333334,6.322875,5.339625,4.95238888889,5.65408333333,8.787875
441.11,5.20875,7.56245833333,5.115125,6.52583333333,4.93475,6.31683333333,5.353625,4.94441666667,5.64595833333,8.78216666667
441.47,5.18541666666,7.55466666667,5.07666666667,6.49825,4.90716666667,6.28475,5.31783333333,4.92427777778,5.62420833333,8.77054166667
