wavelength,Back_PooCinf,Belly_PooCinf,Breast_PooCinf,Crissum_PooCinf,Crown_PooCinf,DorTail_PooCinf,Patch10_PooCinf,Rump_PooCinf,Throat_PooCinf,WingTip_PooCinf
750.96,15.0201777778,53.8586,53.7921666667,49.9589333334,10.4981333333,11.3898,42.57,17.9342,54.3372416667,12.9530666667
751.27,14.6991777778,53.4272,53.3447,49.4303333333,10.1782666667,11.1591333333,42.1794,17.7493111111,53.8414333333,12.6498
751.59,14.5622777778,53.1935333333,53.0266333333,49.1738666667,9.95753333333,11.0295333333,41.9338666667,17.5757333333,53.5150333333,12.5305333333
751.90,14.5161777778,53.1744666667,52.9677333333,49.2094,9.85333333333,10.9878,41.9198,17.5220222222,53.5152333333,12.4816
752.22,14.2739555556,52.8137,52.6577666667,48.9853333333,9.74553333333,10.8701333333,41.6214,17.3749333333,53.3767583333,12.3466666667
752.53,14.2485555556,52.7979,52.6341333333,48.9702666667,9.77759999999,10.9339333333,41.7612666667,17.4221777778,53.3432916667,12.3637333333
752.85,14.3282,52.9049,52.8303,49.1536,9.93153333334,11.1532,41.9716,17.5816222222,53.4706583333,12.4850666667
753.16,14.6641666667,53.1767666667,53.1192,49.3983333333,10.2292666667,11.5828,42.3294666667,17.9315777778,53.6750583333,12.8855333333
753.47,14.7914111111,53.4785,53.2638333334,49.6550666667,10.3309333333,11.7354,42.5097333333,18.1010666667,54.0077416667,13.1150666667
753.79,14.8686888889,53.7451666667,53.5650333333,49.8428,10.3648666667,11.8455333333,42.6772666667,18.1251777778,54.3612083333,13.1133333334
754.10,14.8586333333,53.8959,53.6918666667,49.9006666667,10.3193333333,11.9596,42.7618,18.0789333333,54.3778,13.1598
754.42,15.2716777778,54.2967333333,54.0625333333,50.2583333333,10.7211333333,12.3523333333,43.2316666667,18.4623333333,54.7290166667,13.6014666667
754.73,15.6803888889,54.6270333333,54.3576333333,50.6718,11.194,12.6951333333,43.5464666667,18.8571555555,55.2102333333,13.939
755.05,15.5501666667,54.4706,54.2467666667,50.5539333333,11.0897333333,12.4757333333,43.5692,18.7017333333,55.2700166666,13.7008666667
755.36,15.4377111111,54.3867333333,54.2275,50.4254666667,11.046,12.3702,43.6039333333,18.6378222222,55.1942833333,13.5322
755.67,15.5653777778,54.5191,54.3506333333,50.4139333333,11.147,12.419,43.6972,18.6997555556,55.169675,13.5518
755.99,15.4307888889,54.4935,54.1609333333,50.2364666667,11.0148666667,12.2550666667,43.4526,18.4717555555,54.9960166667,13.4674666667
756.30,15.2388777778,54.2806,53.8723666667,49.8542,10.8165333333,12.0982,43.1912666667,18.1676444445,54.7328416667,13.3594666667
756.62,15.2886888889,54.2471666667,53.7847,49.8439333333,10.842,12.1502666667,43.0818666667,18.1646222222,54.6961666667,13.3930666666
756.93,15.3821222222,54.5370666667,53.9507666667,50.0856666667,10.8694,12.1942666667,43.2176666667,18.1837555555,54.970625,13.3897333333
757.24,15.3149333333,54.4927,53.8839,49.9623333333,10.7792,12.0345333334,43.1413333333,18.0619333333,54.8027916667,13.258
757.56,15.3398555556,54.5679666667,54.007,49.9802,10.6991333334,11.9178,43.1337333333,18.1078444444,54.9513666667,13.1554
757.87,14.9982111111,54.1840666667,53.6968,49.7611333333,10.3842666667,11.5642,42.7698,17.7645777778,54.3861166667,12.8027333333
758.18,14.4992111111,53.7826666667,53.3806333333,49.3684666667,9.88580000001,11.0734,42.3826666667,17.3050444444,53.7901,12.3725333333
758.50,14.6663222222,54.1545333333,53.7676666667,49.7862666667,10.0207333333,11.2543333333,42.5993333333,17.5627555556,53.9543333333,12.6408
758.81,14.8674111111,54.0576333333,53.7751666667,49.9256,10.1686666667,11.4251333333,42.5242666667,17.7414666667,53.979475,12.8869333333
759.13,15.0567,54.2666666667,53.9615,50.2872666667,10.3212,11.5662666667,42.7015333333,17.9315777778,54.2247416667,13.0922666666
759.44,15.4364333333,54.4198666667,54.2392333333,50.4679333333,10.5746,11.8323333333,42.9347333333,18.1957555555,54.2873916667,13.4326
759.75,15.3588777778,54.5825666667,54.3693666667,50.6442666667,10.5002666667,11.6764666667,42.9434666667,18.125,54.3561333334,13.4156
760.07,15.1321666667,54.5820333333,54.3445,50.5293333333,10.3011333333,11.446,42.9686,17.9629777778,54.2485833333,13.1650666667
760.38,14.9799666667,54.3068333333,54.1736666667,50.3072,10.1833333333,11.2271333333,42.7428,17.7686222222,53.9715333333,13.0594666667
760.69,14.7934444445,54.3954,54.1205666667,50.3653333333,9.99913333333,11.0464,42.7098666667,17.6203333334,54.0337166667,12.8738
761.01,14.6833777778,54.1532,53.8337333333,50.2476,9.94586666667,10.9837333333,42.5002,17.5265111111,53.7077916667,12.7921333333
761.32,14.3968333333,54.0947333333,53.6023666667,50.0780666667,9.66753333334,10.7519333333,42.2411333333,17.3178,53.724625,12.5288666667
761.63,14.5952888889,54.2314,53.7625666666,50.2377333333,9.82006666666,10.9954666667,42.3378,17.4266,53.8646083333,12.7274
761.94,14.5515,54.2495,53.8685666667,50.2862,9.80280000001,11.0115333333,42.3442,17.3748222222,53.8922833333,12.5731333333
762.26,14.5372333333,54.3788666667,53.7730333333,50.1813333333,9.85366666667,11.0607333333,42.3562666667,17.3790666667,53.8399416667,12.5804
762.57,14.5654888889,54.2451666667,53.6305666667,49.9934,9.917,11.1400666666,42.2886666667,17.4175333334,53.7093833333,12.6579333333
762.88,14.4872444444,54.1293333333,53.4425666667,49.9635333333,9.90499999999,11.1072666667,42.2003333333,17.3375333333,53.6789833333,12.6108666667
763.20,14.7411444444,54.2571,53.5248,50.1122666667,10.1038,11.2840666667,42.2708,17.6146666667,53.8324083333,12.7754
763.51,14.8522444444,54.2788666667,53.6650333333,50.1629333333,10.1672,11.3132666667,42.2268,17.7449111111,53.9491166667,12.8824
763.82,14.8871,54.2143,53.5325666667,50.1246666667,10.1397333333,11.3248,42.273,17.8835555556,53.799725,12.8571333333
764.14,14.9040111111,53.8762,53.3777666667,49.9624666667,10.1206666667,11.3256666667,42.0879333333,17.9295111111,53.58745,12.8293333334
764.45,14.7998666667,53.7591666667,53.2873666667,49.8094666666,9.92146666667,11.2901333333,42.0432666667,17.7887777778,53.4706833333,12.707
764.76,14.9450111111,53.6906333333,53.3137666667,49.8017333333,10.0087333333,11.4684,42.0793333333,17.8797777778,53.3896,12.8332666667
765.07,14.8797555555,53.5441,53.2015333333,49.6664666667,9.98793333333,11.3520666667,42.0797333333,17.8014666667,53.3861416667,12.8042666667
765.39,15.0784666667,53.3089,53.0029333333,49.386,10.1191333333,11.5267333333,42.0776666666,17.8790888889,53.3195416667,12.9598
765.70,14.9522222222,53.2004333333,52.9508333333,49.2992666667,9.84219999999,11.3589333333,41.9292666666,17.6914888889,53.323225,12.7285333333
766.01,14.7515111111,52.8573333333,52.7048333333,49.0715333333,9.58833333333,11.1963333333,41.7948666667,17.4386888889,53.10935,12.3989333333
766.32,14.4312222222,52.7815,53.0161333333,49.0653333334,9.24166666666,10.8971333333,41.7961333333,17.1782666666,53.2036666666,12.0626
766.64,13.9191555556,52.2961,52.6492,48.6344,8.79033333334,10.492,41.5518,16.6721333333,52.8418833333,11.5547333333
766.95,13.6873111111,52.1755333333,52.5677,48.5965333333,8.60893333334,10.3219333334,41.5705333334,16.3693111111,52.7509416667,11.1869333333
767.26,13.6171777778,52.0489333333,52.5964333333,48.4782666667,8.61733333334,10.3112666667,41.4437333333,16.2020666667,52.7382166667,11.1474
767.57,13.7536333334,52.0550666667,52.473,48.491,8.94346666666,10.631,41.6921333334,16.2931111111,52.7551416667,11.4052
767.88,14.0735666667,52.3096666667,52.7925,48.8185333333,9.42053333334,10.9112,41.9519333333,16.6764444444,53.157725,11.8746
768.20,14.1388888889,52.4771,52.9736,48.9488666666,9.71266666666,11.0605333333,42.2143333334,16.887,53.6127416667,12.0768
768.51,14.2116111111,52.4208666667,52.8986666667,48.9919333333,9.73179999999,11.3003333333,42.112,17.0531333333,53.5749416667,12.1624
768.82,13.7832111111,52.3259333333,52.7357,49.0099333333,9.49880000001,10.8988,41.8766,16.7803111111,53.4324083333,11.8913333333
769.13,13.5400888889,51.9941666667,52.5460333333,48.8032,9.44319999999,10.7407333333,41.7562666667,16.6994666667,53.145,11.9325333333
769.44,13.5977,52.1830666667,52.6691666667,48.9154666667,9.44953333334,10.6486,41.728,16.7144444444,53.3004083333,12.0721333333
769.76,13.8118111111,52.2278333333,52.3335666667,48.7497333333,9.65026666666,10.8276,41.5844666667,16.8981555556,53.2591416667,12.1038666667
770.07,14.1234333333,52.3489666667,52.4390666667,48.8438666667,9.92319999999,11.1164,41.7883333333,17.134,53.4525916667,12.3861333333
770.38,14.2371888889,52.4842,52.2903,48.9462666666,9.83186666667,11.0994666667,41.8382666667,17.2116888889,53.5747,12.5906
770.69,13.8442,51.8922666667,51.7750333333,48.4882,9.50799999999,10.9448,41.4669333333,16.9116888889,53.1976416667,12.2644666667
771.00,13.8743777778,51.9967333333,51.9121333333,48.4101333333,9.43119999999,10.8510666666,41.3698,16.8764666667,53.3302583333,12.3646
771.32,13.6149333333,51.5762,51.5438333333,48.0869333333,9.23793333333,10.5572666667,41.1762666667,16.7335111111,53.065975,12.0028
771.63,13.3785,51.3105666667,51.2719333333,47.8030666667,8.92786666667,10.2241333333,40.9679333333,16.5416222222,52.7013,11.6032
771.94,13.3233444445,51.0468,50.8255333333,47.4950666667,8.85819999999,10.1063333333,40.8512,16.3686444445,52.3622666666,11.4435333333
772.25,13.7901555556,51.4735,50.9407333333,47.7175333333,9.25166666667,10.5542666667,41.1463333333,16.8553333333,52.6480333333,11.9118666667
772.56,13.9084888889,51.417,50.8056333333,47.7320666667,9.38993333333,10.6976,41.0596,16.9040666667,52.7312,11.8973333333
772.87,13.9326888889,51.5795666667,51.0045666667,47.7433333333,9.68733333333,11.009,41.2476666667,17.1611111111,52.8060666667,12.0886
773.18,13.6989,51.3293666667,50.937,47.5828666667,9.59106666667,10.8683333333,41.149,16.9502,52.5996,12.0769333333
773.50,13.7781444444,51.1784,50.7299,47.4944,9.64633333334,10.7660666667,40.915,16.8587777778,52.6182583333,12.1594
773.81,13.6168333333,51.2513666667,50.7331666667,47.4776,9.71806666666,10.8855333333,40.8260666667,16.6732444445,52.5427583333,11.9890666667
774.12,13.5860222222,51.5274,50.7598666667,47.5341333333,9.70319999999,10.9858666667,40.8798,16.6662,52.52925,11.8259333334
774.43,13.1614555555,51.3115,50.6058333333,47.106,9.37380000001,10.7414,40.5731333333,16.3561777778,52.1624333333,11.4485333333
774.74,13.2471555555,51.7416,50.8512,47.2844666667,9.33980000001,10.9726666667,40.728,16.3602222222,52.451625,11.669
775.05,13.3651333333,51.9207333333,51.1149,47.3993333333,9.41553333333,10.9700666667,40.7453333333,16.2648888889,52.4379166667,11.8968666667
775.36,13.1121888889,52.1820666667,51.4291666667,47.6520666667,9.24886666666,10.7838,40.8488,16.1452222222,52.6947666667,11.7202666667
775.67,13.1603333333,52.3359333333,51.8266666667,47.8205333333,9.18893333333,10.7615333333,40.9232666667,16.1391777778,53.0275333333,11.6782
775.98,13.5888333333,53.0178,52.6069,48.3566666667,9.40540000001,11.0722,41.5931333333,16.5942666667,53.6835916667,12.1308666667
776.30,13.2602666667,52.595,52.2467666667,48.0328,8.94026666667,10.6378666667,41.232,16.2698666667,53.3881333334,11.6758666667
776.61,13.3624444444,52.9128333333,52.5059333333,48.1566,9.18926666667,10.9117333333,41.4162,16.4907333333,53.5151166667,11.7928
776.92,13.3760111111,53.0815333333,52.7756,48.3435333333,9.20553333333,11.0816666667,41.3554666667,16.5405333333,53.50525,11.7781333333
777.23,13.8196666667,53.2288,53.0535333333,48.4732666667,9.54160000001,11.4054666667,41.7154666667,17.0948,53.791825,12.2681333333
777.54,14.1080222222,53.7110666667,53.6805,48.9195333333,9.80446666667,11.5127333333,42.0486666667,17.3671333333,54.2198083333,12.6834
777.85,13.8881111111,53.6380333333,53.5902333333,49.1012666667,9.6456,11.1248,41.9516666667,17.1947111111,54.3024166667,12.3232
778.16,13.4361666667,53.5114333333,53.2952333333,48.9224666667,9.24420000001,10.5796,41.6986666667,16.929,54.00445,11.735
778.47,13.4474777778,53.5357666667,53.0910666667,48.9961333333,9.38040000001,10.8689333333,41.8484666667,17.0647555556,54.2674916667,11.6579333333
778.78,14.0312333333,54.3368,53.6296666667,49.4054,9.9772,11.444,42.3507333333,17.5374444444,54.836225,12.1372
779.09,13.8381777778,54.1194,53.4014333333,49.3956666667,9.81486666667,11.3767333333,42.1837333333,17.298,54.5540083333,11.9495333333
779.40,13.2724777778,53.4018,52.6623666667,48.6652666667,9.23433333334,10.7937333333,41.3804666667,16.5038888889,53.7232916667,11.3910666667
779.71,13.7727111111,53.9087666667,53.1479333333,49.2143333334,9.49233333333,11.0885333333,41.6746,16.6493777778,53.8825083333,11.7619333333
780.02,13.6724666667,53.5895666667,52.8823666667,49.2424666667,8.896,10.6854,41.4791333333,16.5585111111,53.6958166667,11.6342666667
780.33,13.5675777778,53.2628666667,52.5491333333,48.889,8.82379999999,10.6992666667,41.3587333333,16.7264222222,53.3852833333,11.6352
780.64,13.1840222222,52.5789333333,52.0910666667,48.4404,8.55626666667,10.2648,40.758,16.3584,52.862775,11.4545333334
780.95,13.0413,52.1704666667,51.6229,48.2804,8.34253333333,10.1094666667,40.6754,16.2723555556,52.692525,11.4932666667
781.26,13.3559111111,52.0330333333,51.4583,48.3636,8.43346666666,10.4462,40.7272666667,16.4506444445,52.59825,11.8274
781.57,13.4507555556,51.6602,51.3355333333,48.0908,8.27166666667,10.3857333333,40.4870666667,16.1471111111,52.331175,11.8502
781.88,13.6258333333,51.5229333333,51.5676,47.9209333333,8.22700000001,10.2051333333,40.4665333333,16.2385555556,52.2568666667,11.941
782.19,13.1976444444,50.7862666667,51.0331333333,47.4245333333,7.71859999999,9.6342,39.9926,15.7253555556,51.5013,11.5574666667
782.50,13.2244555555,50.5014666667,50.7963,46.956,7.99620000001,9.77659999999,39.7596,15.8573333333,50.950575,11.6356
782.81,13.7043,50.6645333333,50.9705333333,47.1960666667,8.80633333334,10.413,40.184,16.5842,51.0547333333,12.1172
783.12,13.7020222222,50.1811333333,50.5344,46.8086666667,8.97979999999,10.7435333333,40.1458,16.7810888889,50.8402333333,12.2646666667
783.43,13.8271333333,50.2737666667,50.5549666667,46.7830666666,9.25760000001,10.9672666667,40.2286666667,16.9166444444,50.9468583333,12.5534
783.74,13.8605111111,50.6105,50.8096,47.1140666667,9.44259999999,11.0730666667,40.5764,17.0079333333,51.3040833333,12.6356666667
784.05,13.5580777778,50.5728333333,50.5785666667,46.7702,9.0688,10.8964666667,40.4060666667,16.7996222222,51.0197666667,12.2414
784.36,13.4694777778,50.4099,50.5695666667,46.4087333333,8.92606666666,10.7314,40.2463333333,16.6077111111,50.6058583333,12.0402
784.67,13.2560111111,50.6573,50.9850333333,46.5342,8.74586666667,10.5246666667,40.6749333333,16.6556888889,50.9351833333,12.0381333333
784.98,13.4470777778,50.8294,51.2920666667,47.051,9.18826666667,10.8784,41.251,17.2064888889,51.275,12.2548666667
785.29,13.4265444445,50.6227333333,51.0050666667,46.9926666666,9.22399999999,11.0089333333,40.908,17.0584888889,50.8803916666,12.4176666667
785.60,13.4572888889,50.4817,50.9846333333,46.9054666667,9.11753333333,11.0558,40.6936666667,17.1136666667,50.993925,12.424
785.91,13.1629777778,50.2583333333,50.7615666667,46.8092666667,8.51746666666,10.5649333333,40.5707333333,16.7765777778,50.9845583334,12.0145333334
786.22,13.1007777778,50.6497,51.0449333333,46.9712,8.06253333333,10.3412666667,40.6477333333,16.4796222222,51.3042583333,11.7177333333
786.53,12.6641777778,50.9195,51.3376666667,47.3248666667,7.58026666666,9.70960000001,40.7781333333,16.0897555556,51.6792916667,11.3046
786.84,12.9767888889,51.3854666667,51.6819333333,47.8760666667,7.93733333334,10.1264,41.2707333333,16.4817555556,51.9833,11.3891333333
787.14,13.3661777778,51.6581333333,52.1579,48.2946,8.2492,10.5320666667,41.5445333333,16.8578,52.2107833333,11.781
787.45,14.0395777778,52.2515333333,53.0525666667,49.1186,8.96873333333,11.065,42.2795333333,17.4746,52.9308166667,12.3601333333
787.76,14.2728222222,52.7071333333,53.402,49.517,9.30133333334,11.3118666667,42.4935333333,17.7033333333,53.4838583333,12.4860666667
788.07,14.4267111111,52.9282,53.4108,49.7016666667,9.41806666667,11.4513333333,42.3277333333,17.6120666667,53.5226416667,12.6445333333
788.38,14.1982777778,52.7267666667,53.1506666667,49.4225333333,9.2288,11.2865333333,41.6958,17.2781777778,53.198625,12.6023333333
788.69,14.2322666667,53.0714,53.4107,49.7066666666,9.24179999999,11.2822,42.0439333333,17.4248888889,53.5856333333,12.4736
789.00,14.3366,53.497,53.7274666667,49.9683333333,9.3886,11.2734666667,42.3126666667,17.5894444444,53.8835166667,12.5598666666
789.31,14.4625,53.7029,54.0293,50.2119333333,9.64926666667,11.4989333333,42.5699333333,17.7903333334,54.0409666667,12.8156666667
789.62,13.7257222222,53.11,53.5891333333,49.7385333333,9.10146666667,10.8718666667,42.0567333333,17.2817555555,53.6052166667,12.1732666667
789.92,13.1513666667,52.6588333333,53.2380666667,49.1622666667,8.7346,10.3556666666,41.4460666667,16.7710222222,53.1594833333,11.4558
790.23,12.6967,52.4020666667,52.8191,48.5884666667,8.30246666667,9.92659999999,41.0243333333,16.1365111111,52.8807166667,11.1256666667
790.54,12.5824888889,52.5743333333,52.6721666667,48.4574666667,8.01793333333,9.65806666667,40.928,15.8987555555,52.594475,11.0706
790.85,12.4389777778,52.3190333333,52.107,47.9670666667,8.02886666667,9.89713333333,40.4487333333,15.8367111111,52.2556166667,11.1275333333
791.16,12.0918,52.1514,52.0588666667,48.0,7.65093333333,9.72460000001,40.1556666667,15.6607777778,52.2092416667,10.9947333333
791.47,12.3967666667,52.3184333333,52.2969333333,48.1666,7.906,9.94879999999,40.4916,15.9259777778,52.3211333333,11.0557333333
791.78,12.8123666667,52.9102333333,52.6477,48.3202666667,8.35066666667,10.1824,40.8898666667,16.1920888889,52.8005416667,11.2760666667
792.08,12.9991666666,53.1086333333,53.0204333333,48.5350666667,8.37186666667,10.2358,40.9516666667,16.0092888889,52.9009,11.3239333333
792.39,12.8218222222,52.9686666667,52.7986333333,48.4697333333,8.14766666667,10.1028,40.7875333333,15.8047111111,52.7958166667,11.0918
792.70,12.6335333333,52.6837333333,52.4545,47.9254,7.92106666667,9.77740000001,40.5350666667,15.3323777778,52.7066416667,10.8115333333
793.01,13.6109555556,53.1278,52.9248,48.8056,8.97980000001,10.7257333333,41.0850666667,16.2031333333,53.1576583333,11.7168666667
793.32,14.4937888889,53.3597,52.8896333333,49.2450666667,9.69539999999,11.3332,41.6334666667,16.7858666667,53.5369833333,12.5828
793.62,14.6669333333,52.7507333333,52.7115,49.1194666666,9.98039999999,11.5764666667,41.3568666667,17.0095111111,53.263225,12.8114666667
793.93,14.1299888889,52.0653333333,52.3941666667,48.3988666667,9.60253333333,11.3733333333,40.8683333334,16.7491777778,52.7953833333,12.1600666667
794.24,13.6161444444,51.7529666667,52.0295666667,47.9188,8.61413333334,10.4362666667,40.4360666666,15.8290666667,52.3802083333,11.4723333333
794.55,13.4562888889,51.4543666667,51.6059333333,47.4387333334,8.59900000001,10.0704,40.1322,15.5482888889,51.9481333333,11.2135333333
794.86,13.3459222222,51.1476333333,51.3939333333,47.1130666666,8.55346666667,9.90106666665,39.541,15.4839777778,51.6808666667,11.0717333333
795.16,12.6998333333,50.4808666667,50.9953333333,46.6874666667,7.77913333333,9.3934,39.0714666667,14.9575333333,51.202,10.4518
795.47,12.1613222222,49.9025333333,50.3487333333,46.2722666667,7.18146666666,9.02446666665,38.6672666667,14.6824,50.858225,10.1744
795.78,12.1575777778,49.8844333333,50.7958666667,46.341,7.28099999999,9.24360000001,38.9527333333,14.8244222222,50.8993166667,10.2288
796.09,12.0986444445,49.7337,50.6432666667,46.3348,7.12979999999,9.12526666667,38.7667333333,14.8658444444,50.6627666667,10.2316666667
796.40,12.5140666667,50.3131333333,50.9598,46.4294,7.48106666666,9.51513333333,39.1568666666,15.4013555555,51.1285333333,10.8164
796.70,12.4014222222,50.4478666667,51.0041,46.2209333333,7.35786666667,9.71773333333,38.7689333333,15.5963333334,50.844,11.1002666667
797.01,12.1587444445,50.6984666667,51.0808,46.4434666667,6.89833333333,9.31186666668,38.6569333333,15.3860888889,50.8791916667,10.7499333333
797.32,12.5064888889,51.2006,51.2592666667,47.0774,7.09406666666,9.40293333333,39.2248,15.6448444444,51.5860416666,11.0371333333
797.63,12.7792111111,51.4325,51.4683333333,47.3460666667,7.54846666667,9.70460000001,39.4556666667,15.9240222222,51.6809583333,11.2658
797.93,13.5455777778,52.0723333333,52.1342666667,47.8125333333,7.99566666666,10.4622,40.034,16.5053777778,52.0660666667,12.0340666667
798.24,13.8237111111,52.5785333333,52.3376333333,47.9354666667,8.45159999999,11.2257333333,40.7225333333,16.8832222222,52.3703666667,12.5934666667
798.55,14.5233666667,52.9459,52.5135666667,48.1858666667,9.08106666667,12.0765333333,41.0974666667,17.6572888889,52.4414666667,13.2688
798.85,14.9040222222,53.2638,52.8208666667,48.5820666667,9.50273333332,12.543,41.2898,18.2410222222,52.7199083333,13.5634666667
799.16,15.1200888889,53.4273,52.4814666667,48.554,9.6594,12.7740666666,41.149,18.4694666667,52.891625,13.8402
799.47,15.3224333333,53.5798,52.5104333333,48.6821333333,10.0418,13.3202666667,41.2012666667,18.9408666667,53.1441583334,14.0858
799.78,15.4948444445,53.5840333333,52.5876333333,49.0546666667,10.1110666667,13.6086666667,41.4425333333,19.2099555556,53.274525,14.2476666667
800.08,16.4057111111,54.0072,53.2955333333,49.7664,11.1052666667,14.6008666667,42.2549333333,20.2075111111,53.8630416667,14.9034
800.39,17.2308777778,54.1828,53.5567,49.7899333333,12.0018,15.4878,42.6011333333,20.9289111111,53.925625,15.6383333333
800.70,17.3297555556,53.8262333333,53.4617,49.5933333333,12.374,15.5924,42.2414666667,20.9285333333,53.4865083333,15.9239333333
801.00,17.4704111111,54.0114666667,53.6981666667,50.056,12.5452,15.7779333333,42.6415333333,21.4014444445,53.8539,16.1406666667
801.31,17.1736666667,53.5973333333,53.2341666667,49.93,12.3537333333,15.509,42.5005333333,21.2082888889,53.6402583333,15.7706666667
801.62,17.3281333334,53.4152333333,53.1947666667,50.2361333333,12.2751333333,15.4497333333,42.3342,21.2231111111,53.6903666667,15.7447333333
801.92,17.1617,53.2392666667,53.1037,50.2709333333,12.3416,15.3764666667,42.2634,20.8846222222,53.5892416666,15.5922
802.23,17.5043888889,53.3448666667,53.2480333333,50.3202666667,12.9002666667,15.5955333333,42.6768,21.0167333333,53.9086916667,15.8856
802.54,16.8142888889,52.5005333333,52.4262333333,49.8818,12.4008,14.7158,42.3010666667,20.2984666666,52.9678916667,15.1100666667
802.84,16.6611888889,52.4828666667,52.4877,49.8709333333,12.2764,14.3764,42.49,20.1269777778,52.8717666667,14.9167333333
803.15,15.8387333333,51.9192,51.7892666667,49.2493333333,11.5345333333,13.4608,41.8176666667,19.0462444445,52.1175583333,13.9706666667
803.46,15.1048555556,51.8066,51.1677666667,49.117,10.9931333333,12.7638,41.5171333333,18.3106444445,51.6643416667,13.429
803.76,13.5977222222,50.8248333333,50.0607333333,48.2384666667,9.64466666667,11.3235333333,40.511,16.9310888889,50.7894666667,12.2384666667
804.07,12.8252555556,50.7643666667,50.1937,47.9871333333,8.55299999999,10.4591333333,40.2432,16.1992444444,50.8556916667,11.5313333333
804.38,12.6313555556,50.6646666667,50.5502333333,48.0955333334,8.43920000001,10.4605333333,40.1542666667,16.0434666667,50.9104166667,11.3667333333
804.68,12.1003222222,50.2228333333,50.2529333333,47.5782666667,7.87393333333,9.84213333331,39.5542,15.4786666667,50.6730083333,10.9542
804.99,11.0603111111,49.4985333333,49.6858666667,46.6615333333,6.79833333333,8.83986666665,38.6930666667,14.6807777778,49.9564,9.93913333335
805.30,10.2536555556,49.2800666667,49.6027,46.2875333333,5.98006666667,7.97333333333,38.35,14.37,49.92185,9.38260000001
805.60,9.94514444446,49.3821666667,49.4028,46.1466666666,5.65246666666,7.58826666665,38.2034666666,14.2102,49.5823416666,9.06559999999
805.91,10.5788111111,50.1680333333,50.2118,46.4806666666,6.17066666667,8.29460000001,38.5736666667,14.7941111111,50.238325,9.67453333333
806.21,10.6668555556,50.2044666667,50.0906,46.3975333333,5.93166666667,8.36953333333,38.2608666667,14.4342444445,49.830525,9.68953333332
806.52,10.8453888889,50.2964333333,50.5193333333,46.4042666667,6.06866666668,8.68599999999,38.311,14.6498,50.040725,9.99746666667
806.83,11.6119666667,50.5910333333,51.1270333333,46.5038,6.42499999999,9.08859999999,38.5658,15.0616444445,50.3651,10.4491333333
807.13,13.2109777778,52.3152333333,52.7698666667,47.8363333333,7.94253333334,10.5156666667,40.1595333333,16.5178666667,51.9245583333,11.7276666667
807.44,13.9442333333,52.3338333333,52.2758333333,47.8270666667,8.9926,11.2815333333,40.4378,17.1641777778,52.0166916667,12.3628
807.74,13.7032888889,51.891,51.0865,46.9515333333,9.01900000001,10.9547333333,39.7626,16.6191555556,51.3509416667,12.2044666667
808.05,14.1638333333,52.8962,51.9443,47.7715333333,9.59513333333,11.7777333333,40.3646666667,17.2396444444,52.097675,12.722
808.35,14.5763333333,53.4227666667,52.0288333333,47.9686,9.92679999999,11.7656666667,40.4936,17.1846666667,52.3521916667,12.7638
808.66,15.4892111111,53.3145333333,51.6276,48.0064,10.7129333333,12.5208,40.6994666667,17.6056444444,52.2187833333,13.3764666667
808.97,14.9239,52.6770333333,50.9187333333,47.3064666667,9.8332,11.8566666667,39.8632666667,16.7422,51.5375,12.6716666667
809.27,14.6061888889,52.1557333333,50.3934333333,46.9380666666,9.3102,11.3495333333,39.4846666667,16.1189333333,51.2467833333,12.3801333333
809.58,14.5421444444,52.3611666667,50.6480666667,47.095,9.45060000001,11.3158666667,39.5379333333,16.3633333333,51.680725,12.5782
809.88,14.2697111111,52.5229333333,50.2263,46.7983333333,9.16373333333,11.0023333333,39.2610666667,16.1110888889,51.7955666667,12.2393333333
810.19,13.0749555556,52.1359,49.4930666667,45.9264,8.33333333334,10.1341333333,38.5838,15.1843333333,51.2559083333,11.1364
810.49,12.8412444444,51.5876666667,49.1066,45.6825333333,8.27186666666,9.91793333332,38.2834666667,15.1142444445,51.094025,11.0604
810.80,12.2991888889,51.0411333333,48.4325333333,45.0339333333,7.28186666666,9.35233333332,37.7580666666,14.4947555556,50.3231,10.2160666667
811.10,13.0712222222,51.6742,49.3189333333,45.8866,7.46473333333,9.85893333333,38.7097333334,15.3636444445,50.975875,10.7950666667
811.41,13.0490777778,50.7099333333,48.4226,45.2882,7.51046666666,9.64346666665,38.4729333333,15.1594,49.9821083333,10.6358666667
811.71,14.0401777778,51.21,49.2349,46.3523333333,8.7782,10.8896,39.8221333333,16.6211777778,50.684225,11.9691333333
812.02,14.0727333333,51.3622666667,49.8583,46.4074,8.96926666666,10.6931333333,40.2711333333,16.6164222222,51.0195083333,12.1579333333
812.32,14.6320555555,51.3136333333,50.1488666667,46.4997333334,9.85986666667,11.4388,40.5123333333,17.2812444444,51.1655583333,13.0116
812.63,14.5201666667,51.4380666667,50.5055666667,46.8362,9.53673333333,11.2744666667,40.4056,17.1117555555,51.116525,12.7036666667
812.93,14.9333444445,51.778,50.8752,47.3315333333,9.85659999999,11.7536,40.7623333333,17.2796444445,51.4432,12.815
813.24,14.4211444444,51.1254,50.4361666667,46.9167333333,9.26506666667,11.3082666667,40.1525333333,16.6595555555,50.8836333333,12.6137333333
813.54,14.0373222222,50.3651666667,50.2119333333,46.5132,8.59426666667,10.755,39.6623333333,16.2982888889,50.3851583333,12.2469333333
