wavelength,Back_PooCaem,Belly_PooCaem,Breast_PooCaem,Crissum_PooCaem,Crown_PooCaem,DorTail_PooCaem,Patch10_PooCaem,Patch11_PooCaem,Rump_PooCaem,Throat_PooCaem,WingTip_PooCaem
700.30,11.246462963,45.6103333333,24.5878333333,29.2213333333,9.407,9.50549999999,25.1801666667,6.99083333333,10.3768333333,40.433,11.8273333333
700.63,11.2099629629,45.7008333334,24.5856666667,29.2756666667,9.45766666667,9.518,25.1885,7.0115,10.3745,40.4078333333,11.8406666666
700.95,11.1572592593,45.6126666667,24.5456666666,29.2803333334,9.4935,9.54933333333,25.2308333333,7.01633333333,10.2833333334,40.3936666666,11.8635
701.27,11.009,45.5653333333,24.445,29.2811666667,9.35533333334,9.40700000001,25.2155,6.93383333333,10.1258333333,40.343,11.7581666667
701.59,10.9468333333,45.5371666666,24.4128333333,29.2678333334,9.27433333333,9.27433333334,25.1298333333,6.87683333334,10.011,40.2428333333,11.6465
701.91,10.9071851851,45.4455,24.3255,29.2578333333,9.0785,9.1295,24.9713333333,6.77266666666,9.90716666665,40.049,11.4961666667
702.24,10.9800740741,45.302,24.3708333333,29.326,9.0875,9.2335,25.0356666666,6.82333333334,9.98383333332,40.0696666667,11.5195
702.56,11.0833888888,45.4405,24.4936666667,29.4855,9.15633333333,9.26983333333,25.1071666666,6.88466666667,10.0266666667,40.171,11.613
702.88,11.135074074,45.561,24.4765,29.4253333334,9.1755,9.2945,25.1051666666,6.91983333333,10.074,40.2066666667,11.6223333333
703.20,11.1557962963,45.5441666666,24.4348333333,29.3168333333,9.16733333333,9.314,25.0493333333,6.95483333334,10.0791666666,40.2991666666,11.5615
703.52,11.0846296296,45.4371666667,24.3706666667,29.2123333334,8.936,9.30866666665,24.9106666667,6.79966666667,9.96300000002,40.0773333333,11.4498333333
703.85,10.9627222222,45.3763333334,24.3525,29.2888333333,8.69783333333,9.202,24.7786666666,6.67783333334,9.83816666665,40.048,11.2768333333
704.17,10.9285185185,45.3728333333,24.444,29.3278333334,8.5495,9.11566666667,24.6798333334,6.51116666666,9.66816666666,40.1055,11.2376666667
704.49,11.0562222222,45.573,24.6243333333,29.5101666667,8.56366666667,9.21666666667,24.8231666666,6.50016666666,9.729,40.1748333334,11.2826666666
704.81,11.1189444445,45.7063333334,24.7505,29.5785,8.61816666667,9.40850000001,24.8353333334,6.58283333333,9.85799999999,40.3373333333,11.4506666667
705.13,11.1521481481,45.6821666667,24.8678333333,29.606,8.72783333333,9.42483333335,24.915,6.5735,9.93716666665,40.3958333333,11.5691666667
705.45,11.1689259259,45.6485,24.9303333333,29.6483333333,8.90416666667,9.53050000001,24.845,6.73666666667,10.0316666667,40.4198333333,11.7193333334
705.78,11.0923518518,45.5231666666,24.8201666667,29.5975,8.89433333334,9.41533333333,24.7086666667,6.72816666667,10.0023333333,40.3976666666,11.6618333333
706.10,11.1105925926,45.4231666667,24.7771666667,29.5661666667,8.8965,9.378,24.796,6.78833333334,10.0646666667,40.3603333333,11.6295
706.42,11.193462963,45.3435,24.7928333333,29.513,8.87283333333,9.34833333333,24.722,6.84016666667,10.06,40.2981666667,11.6143333333
706.74,11.191462963,45.4418333333,24.8528333333,29.6488333333,8.77483333333,9.375,24.7421666667,6.75233333333,9.99433333333,40.373,11.5528333333
707.06,11.1920555556,45.4888333334,24.9481666667,29.7186666666,8.86166666667,9.31733333333,24.8466666667,6.76433333333,10.1193333333,40.4891666667,11.5326666667
707.38,11.4056666666,45.6671666666,25.0895,29.835,9.13716666666,9.48833333333,25.0425,6.85066666667,10.2711666667,40.653,11.707
707.70,11.4513518518,45.6931666667,25.1845,29.8623333334,9.17983333334,9.52983333334,25.0551666666,6.95366666666,10.4458333333,40.6486666667,11.7845
708.03,11.5593518518,45.7381666667,25.2951666666,30.0568333333,9.36633333333,9.69583333335,25.1366666667,7.23683333334,10.6651666667,40.8133333333,12.0195
708.35,11.583462963,45.6643333334,25.3333333333,30.189,9.46766666667,9.70466666669,25.2171666667,7.25483333334,10.7683333333,40.7666666666,12.0081666667
708.67,11.5341296296,45.566,25.2091666667,30.1075,9.351,9.61933333332,25.0381666666,7.14683333334,10.5896666667,40.598,11.8491666667
708.99,11.4429074074,45.558,25.2995,30.131,9.33333333333,9.62133333335,25.226,7.06633333333,10.536,40.667,11.803
709.31,11.4356666667,45.6258333334,25.3831666666,30.1701666667,9.3335,9.66383333333,25.335,7.06716666667,10.5078333333,40.648,11.827
709.63,11.2150740741,45.4315,25.264,29.99,9.18,9.50916666669,25.1243333333,6.80783333333,10.284,40.4268333333,11.6571666666
709.95,11.1362222222,45.5178333333,25.3633333333,30.0513333333,9.147,9.54716666665,25.1668333333,6.74016666666,10.2211666667,40.515,11.6521666667
710.27,11.123,45.4655,25.408,30.0543333333,9.14233333333,9.468,25.0798333334,6.6995,10.236,40.484,11.6965
710.59,11.185925926,45.4806666667,25.3891666666,30.1923333333,9.23166666666,9.58183333335,25.1136666667,6.7505,10.1735,40.4883333333,11.7813333333
710.91,11.181037037,45.356,25.4375,30.2311666667,9.229,9.56916666666,25.17,6.76633333333,10.1541666667,40.365,11.8095
711.24,11.1568148148,45.3695,25.41,30.2403333334,9.22716666667,9.64716666667,25.2328333334,6.73816666667,10.1306666667,40.3915,11.7341666667
711.56,10.9342592593,45.2905,25.33,30.1033333333,8.998,9.35766666667,25.0525,6.494,9.89933333334,40.31,11.4881666666
711.88,10.8431666666,45.2043333333,25.2515,30.0243333334,8.85733333333,9.16816666666,24.9153333333,6.39866666666,9.72150000002,40.2808333333,11.4273333333
712.20,10.7854629629,45.4055,25.3588333333,30.0548333333,8.76366666667,9.164,24.9378333333,6.38016666667,9.75749999999,40.4083333333,11.4715
712.52,10.8537222222,45.4698333333,25.2985,30.055,8.76133333333,9.16683333333,24.909,6.377,9.72233333335,40.4066666666,11.4795
712.84,10.8286111111,45.5531666667,25.435,30.1133333333,8.72916666667,9.18283333333,24.9491666667,6.40283333333,9.68533333335,40.3981666666,11.5418333334
713.16,10.8789814815,45.6901666667,25.5811666666,30.2275,8.773,9.281,25.0011666667,6.49033333334,9.76116666666,40.631,11.647
713.48,10.827037037,45.7358333334,25.6398333333,30.3143333333,8.68116666666,9.27933333333,25.0348333334,6.48533333334,9.71533333333,40.6371666667,11.6166666667
713.80,10.8198148148,45.769,25.6415,30.3223333333,8.70316666667,9.28783333331,25.08,6.55533333333,9.71016666666,40.5498333333,11.6005
714.12,10.8572407407,45.8806666667,25.7861666667,30.3611666666,8.73116666667,9.33266666667,25.1133333333,6.61483333333,9.81366666667,40.6581666667,11.6178333333
714.44,10.8707222223,46.0185,25.8921666667,30.4366666667,8.7845,9.4215,25.1048333333,6.7095,9.94566666668,40.7145,11.702
714.76,10.8687407407,46.0131666667,25.9863333334,30.5195,8.822,9.43733333333,25.1795,6.71783333334,9.98816666665,40.6941666667,11.751
715.08,10.952074074,46.0136666667,26.083,30.5603333334,8.84883333334,9.51783333335,25.1718333333,6.775,10.097,40.6251666667,11.834
715.40,11.1210740741,46.1588333333,26.2961666667,30.5906666667,8.94966666666,9.65016666667,25.2855,6.9195,10.2653333333,40.6666666667,11.9698333333
715.72,11.2543888889,46.1401666667,26.3725,30.7181666666,9.09283333334,9.78266666666,25.425,7.02116666666,10.3263333333,40.8513333333,12.0866666667
716.04,11.354462963,46.2648333333,26.5498333334,30.8731666667,9.06,9.86916666669,25.4328333333,7.0985,10.455,40.9163333333,12.2118333334
716.36,11.4766666667,46.4023333333,26.6595,31.0333333334,9.257,9.89749999999,25.5073333333,7.10966666667,10.6643333333,41.05,12.2951666667
716.68,11.8067407407,46.6188333333,26.8975,31.3006666666,9.48616666667,10.1021666666,25.7056666666,7.374,11.0183333334,41.164,12.6158333334
717.00,11.9217592592,46.5971666666,26.9736666667,31.298,9.6195,10.1345,25.7886666667,7.46366666667,11.1845,41.0923333333,12.7858333333
717.32,11.9253888889,46.6576666667,27.0718333333,31.4025,9.629,10.2161666667,25.7965,7.44116666666,11.1891666666,41.2155,12.898
717.64,11.8417592593,46.6433333334,27.1166666666,31.4145,9.6095,10.248,25.7718333334,7.39583333334,11.1455,41.1765,12.9143333334
717.96,11.8007592593,46.7636666666,27.127,31.4635,9.56266666666,10.2578333333,25.7525,7.3225,11.1048333334,41.3511666667,12.8416666667
718.28,11.7890185185,46.6541666667,27.1431666667,31.4355,9.62316666666,10.2831666667,25.6351666667,7.30816666666,11.0436666667,41.3478333333,12.789
718.60,12.0966481481,46.9506666667,27.3995,31.7541666667,10.0268333333,10.5791666667,25.9571666667,7.58016666666,11.3211666667,41.5383333333,13.0901666667
718.92,12.1459074074,46.9131666666,27.4335,31.8586666666,10.128,10.6983333333,26.124,7.58583333333,11.3316666667,41.5555,13.0976666666
719.24,12.0917777778,46.9,27.4391666667,31.8896666667,10.1206666666,10.752,26.0333333334,7.59416666667,11.378,41.329,13.066
719.56,12.154537037,46.8451666667,27.4585,32.0383333333,10.2448333333,10.8098333333,26.0896666667,7.631,11.4306666667,41.2721666666,13.1038333333
719.88,12.2095925926,46.9195,27.4815,32.0183333334,10.1963333333,10.8506666666,26.1425,7.72816666667,11.3883333334,41.356,13.0908333333
720.20,12.1077592592,46.836,27.4631666666,32.0016666667,10.091,10.8453333334,26.0796666666,7.62933333334,11.1141666667,41.4758333333,12.9283333334
720.52,12.1066481482,46.6585,27.3571666667,31.9356666667,10.083,10.8416666667,25.9101666666,7.60516666667,11.0113333333,41.4691666666,12.7791666666
720.84,12.098,46.532,27.1956666666,31.7801666667,9.98916666665,10.6818333333,25.8515,7.56616666666,11.0061666667,41.3175,12.6496666667
721.16,12.1904444444,46.545,27.1385,31.783,10.0198333333,10.676,25.8363333333,7.65066666666,11.0305,41.2821666666,12.6968333333
721.48,12.4978518519,46.373,27.2685,31.8493333333,10.1843333334,10.7618333333,25.9945,7.97566666667,11.1823333333,41.2526666667,12.9925
721.79,12.6580925926,46.4891666667,27.2848333333,31.8668333334,10.2703333333,10.8108333333,26.0176666667,8.10900000001,11.2501666666,41.2905,13.1843333334
722.11,12.2983333333,46.1753333333,27.0811666666,31.4386666667,9.86600000001,10.4753333333,25.697,7.67166666667,10.8165,41.1131666667,12.8068333333
722.43,12.2713888889,46.332,27.19,31.5763333334,9.86283333335,10.4433333333,25.606,7.67283333333,10.8341666666,41.16,12.9856666667
722.75,12.3188148148,46.4958333333,27.3048333334,31.6136666666,9.90433333331,10.3666666667,25.75,7.72883333334,10.8321666667,41.3208333334,13.0203333333
723.07,12.1830185185,46.4616666667,27.3238333333,31.3711666667,9.93383333332,10.3716666667,25.7153333333,7.72516666667,10.7513333334,41.3635,12.8981666666
723.39,12.2216666667,46.5083333333,27.4805,31.3823333333,9.97016666665,10.5366666667,25.6203333334,7.75533333333,10.6833333333,41.3913333333,12.8428333334
723.71,12.1826851852,46.4696666666,27.4928333333,31.2776666666,9.99416666667,10.5063333333,25.5905,7.71366666667,10.5748333333,41.174,12.8491666667
724.03,12.0248148148,46.5541666667,27.5313333333,31.2978333333,9.91533333333,10.4915,25.5221666667,7.61833333334,10.5766666666,41.1348333334,12.9293333333
724.35,11.8974814815,46.4,27.6036666666,31.2528333334,9.848,10.5196666667,25.4451666666,7.559,10.5101666667,40.9998333333,12.861
724.67,11.833925926,46.3805,27.5741666667,31.2981666667,9.751,10.3423333334,25.3658333333,7.44483333333,10.3911666667,40.9838333333,12.7171666666
724.98,11.5994259259,46.519,27.555,31.2586666667,9.561,10.2326666667,25.277,7.19083333333,10.223,41.0063333333,12.5238333333
725.30,11.4732407407,46.5841666666,27.6193333333,31.2451666667,9.33966666666,10.1625,25.2488333333,7.01233333334,10.1528333333,41.0143333334,12.3393333333
725.62,11.6221851851,46.543,27.7723333333,31.4275,9.48616666666,10.2081666667,25.4731666667,7.2165,10.3708333333,41.073,12.4261666667
725.94,11.6504814815,46.6005,27.7486666667,31.3818333333,9.46816666666,10.1826666667,25.4855,7.14983333333,10.3448333333,41.1945,12.173
726.26,11.7748333333,46.3653333333,27.8815,31.439,9.545,10.4133333333,25.5063333333,7.30116666667,10.4263333333,41.0703333333,12.3141666666
726.58,11.8693148148,46.3433333334,27.9263333334,31.5193333333,9.48383333333,10.3875,25.4726666666,7.342,10.4956666666,41.105,12.4245
726.90,11.7377407407,46.0481666666,27.631,31.4628333333,9.42116666667,10.199,25.3668333334,7.2865,10.58,40.8653333334,12.3938333333
727.21,11.6717222222,46.1425,27.6643333333,31.5435,9.49833333334,10.1918333333,25.4465,7.34633333334,10.732,41.0421666667,12.4593333333
727.53,11.780425926,46.2046666666,27.6838333333,31.6,9.55966666666,10.2046666667,25.5628333333,7.31783333333,10.6885,41.1845,12.428
727.85,11.9582037037,46.356,27.9395,31.8421666667,9.71716666667,10.4398333333,25.6271666666,7.41683333334,10.8703333333,41.4328333334,12.6506666667
728.17,12.0627222222,46.3445,28.2458333333,31.9076666666,9.81233333331,10.717,25.7628333333,7.50616666667,11.1191666666,41.4458333333,12.8526666667
728.49,12.0590925926,46.2468333333,28.1951666666,31.8513333333,9.79883333334,10.6696666667,25.7878333334,7.4395,11.1203333334,41.3113333334,12.8773333333
728.80,12.1231481481,46.188,28.2466666667,31.9265,9.87916666667,10.6293333334,25.8263333333,7.50683333333,11.103,41.1583333334,12.9715
729.12,12.0351666667,46.1795,28.1876666666,31.8523333333,9.84283333334,10.7463333333,25.7373333334,7.43133333333,11.0125,41.1565,13.0766666667
729.44,11.8042037037,45.959,28.1548333333,31.5943333334,9.67766666668,10.6188333334,25.621,7.32816666667,10.8598333334,40.8403333334,13.028
729.76,11.685,46.0716666667,28.0043333333,31.5688333333,9.5315,10.3571666666,25.5066666666,7.21266666667,10.807,40.7993333333,12.8638333334
730.08,11.5331296296,45.988,27.9165,31.6486666667,9.45816666667,10.253,25.4821666667,7.137,10.6816666666,40.6845,12.7588333334
730.39,11.5081851851,45.9646666666,28.0041666667,31.6895,9.305,10.2811666666,25.411,7.04116666667,10.5245,40.7511666666,12.759
730.71,11.3516296296,45.8845,27.8015,31.5931666666,9.01766666667,10.0451666667,25.227,6.78783333333,10.2201666667,40.5843333333,12.4295
731.03,11.2467592593,45.6478333334,27.8103333333,31.6066666666,8.89966666667,9.94599999999,24.9895,6.84466666667,10.2536666667,40.3523333334,12.3855
731.35,11.174962963,45.4686666667,27.6493333334,31.3395,8.90966666667,9.84166666665,24.9325,6.86033333333,10.0446666667,40.0758333334,12.3385
731.67,11.2840185185,45.567,27.6408333333,31.4221666666,9.11866666667,9.8555,25.0661666667,6.91383333333,10.0318333333,40.1826666667,12.4186666667
731.98,11.3530370371,45.684,27.8421666667,31.6221666667,9.29433333334,10.0096666667,25.1201666667,7.07916666667,10.074,40.307,12.5263333333
732.30,11.3219814814,45.514,27.7933333333,31.6408333333,9.23116666667,9.94933333335,25.0235,7.02316666667,10.073,40.3596666666,12.4043333333
732.62,11.4052222222,45.5521666666,27.7493333334,31.7423333333,9.29083333333,9.84283333333,24.9896666667,7.1395,10.1615,40.272,12.449
732.94,11.4498888889,45.531,27.6938333333,31.899,9.42083333334,9.98983333332,24.926,7.14516666667,10.1913333333,40.2381666667,12.506
733.25,11.1965,45.2993333333,27.5633333334,31.7865,9.22983333334,9.90283333335,24.824,6.908,9.99566666666,40.2295,12.3716666667
733.57,11.0910185185,45.248,27.5025,31.6023333333,9.0405,9.73833333333,24.6373333333,6.72683333333,9.79016666668,40.1546666667,12.1981666667
733.89,11.0883148149,45.1915,27.4336666666,31.5196666667,9.0775,9.65366666668,24.5875,6.76466666667,9.75316666666,40.1911666666,12.1963333333
734.21,11.1755925926,45.1946666667,27.6313333333,31.6316666667,9.1525,9.6545,24.6165,6.829,9.85333333333,40.0988333334,12.2686666667
734.52,11.5297777778,45.5066666667,27.9726666667,31.9586666667,9.5265,9.94416666668,25.0561666667,7.08866666667,10.1176666667,40.4926666666,12.6131666667
734.84,11.6711666667,45.6645,28.1255,32.2666666667,9.53983333334,9.87566666668,25.1728333333,7.20583333333,10.2936666667,40.7333333334,12.7196666666
735.16,11.4572592592,45.39,28.0015,32.2086666667,9.32033333333,9.72683333335,24.9563333333,7.22533333333,10.1968333333,40.6558333333,12.5638333334
735.48,11.505037037,45.1095,27.7778333333,31.9418333333,9.19116666667,9.67183333335,24.879,7.19966666667,10.2245,40.4883333333,12.4581666666
735.79,11.6986296296,45.3501666666,28.0088333333,32.2485,9.4475,10.002,25.2668333334,7.467,10.4876666667,40.6865,12.8538333333
736.11,11.9007222222,45.6285,28.23,32.6195,9.4955,10.1815,25.6055,7.5845,10.626,40.9945,12.971
736.43,12.1695740741,45.751,28.3698333334,32.7991666667,9.55216666667,10.309,25.7271666667,7.709,10.7835,41.1271666667,13.242
736.74,12.5541296296,45.9993333334,28.7606666667,33.0561666667,9.84866666667,10.6016666667,25.9398333333,7.97633333333,10.9891666667,41.2385,13.6326666666
737.06,12.5627407407,46.0106666666,28.742,33.0981666667,9.82416666667,10.6503333333,25.967,7.87916666667,11.11,41.2516666667,13.7066666667
737.38,12.5168888889,46.2125,28.8591666666,33.294,9.89983333333,10.7653333333,26.2053333333,7.7935,11.2233333334,41.155,13.6658333334
737.69,12.6012777778,46.2565,28.9665,33.3866666667,10.1516666666,11.0276666666,26.3911666667,8.01116666665,11.5588333333,41.4083333334,13.9881666666
738.01,12.395,46.154,28.7193333334,33.1833333333,9.90983333334,10.8741666667,26.2123333334,7.78883333334,11.3991666667,41.2115,13.7846666667
738.33,12.3503148148,46.1408333333,28.641,33.2188333333,9.95,10.9478333334,26.3161666666,7.71816666667,11.395,41.2876666666,13.7733333333
738.64,12.3679814814,46.1116666666,28.5398333333,32.922,9.8305,10.789,26.2933333333,7.54816666667,11.2793333333,41.2141666667,13.7046666667
738.96,12.2131111111,46.2373333334,28.6198333334,33.0838333334,9.81733333334,10.5866666667,26.2886666667,7.40966666667,11.1833333333,41.2345,13.6376666666
739.28,11.9692592593,46.0665,28.4383333334,32.6861666667,9.52333333333,10.2213333333,26.0363333334,7.16516666666,10.9086666666,41.0215,13.3143333333
739.59,11.4585925926,45.7073333334,28.1448333334,32.2241666667,9.2195,9.91233333335,25.4661666667,6.74716666667,10.443,40.5335,12.8786666667
739.91,11.3333333334,45.6316666667,28.1953333333,32.062,9.18283333334,9.86333333333,25.4813333333,6.67333333334,10.4728333333,40.5903333333,12.6811666667
740.23,11.1471481481,45.581,28.0488333334,31.8956666667,9.01483333333,9.67350000002,25.3011666667,6.47383333333,10.3206666666,40.6803333333,12.436
740.54,11.2718518519,45.6913333334,28.2446666666,32.0508333333,9.359,9.75466666669,25.451,6.67966666667,10.398,40.7665,12.6283333333
740.86,11.5428333333,45.6386666666,28.4856666666,31.996,9.573,9.91033333335,25.5423333334,6.92883333333,10.5005,40.7605,12.7693333333
741.18,11.5833703703,45.5668333333,28.3111666666,31.9305,9.424,9.81166666667,25.5405,6.793,10.327,40.6611666667,12.5435
741.49,11.3850370371,45.58,28.3613333334,31.8823333333,9.38416666666,9.56566666667,25.5185,6.68716666667,10.0188333333,40.6908333333,12.3533333334
741.81,11.2545,45.6365,28.4261666667,31.7948333333,9.36233333334,9.61433333333,25.354,6.60516666667,9.86583333334,40.6656666666,12.279
742.12,11.2706111112,45.9351666667,28.6951666666,32.1545,9.5245,9.88233333333,25.4266666667,6.72333333334,9.97149999998,40.7601666667,12.5406666667
742.44,11.3740925926,45.94,28.8923333333,32.2271666667,9.66066666667,10.1113333334,25.3565,6.748,10.0581666666,40.7366666666,12.6066666666
742.76,11.6626851851,46.0798333333,29.1738333333,32.5656666667,9.94466666667,10.4315,25.4971666667,7.0315,10.2088333333,41.1116666666,12.8456666667
743.07,11.9111851852,46.2976666667,29.5018333333,32.8626666667,10.2033333333,10.6695,25.737,7.36733333333,10.5656666667,41.3666666667,13.0851666667
743.39,11.8234074074,46.413,29.5481666666,33.1183333333,10.209,10.5083333333,25.6448333334,7.44816666667,10.4493333334,41.321,12.9868333333
743.70,11.478074074,46.2778333333,29.3468333333,33.1885,10.041,10.2795,25.484,7.4015,10.3563333334,40.9566666667,12.74
744.02,11.316925926,46.1825,29.344,33.213,9.92166666667,10.2698333333,25.4665,7.26083333333,10.343,40.7918333333,12.557
744.34,11.0162222223,46.0811666666,29.0188333334,33.1505,9.7295,10.108,25.1826666667,6.93283333334,10.1338333333,40.6575,12.3738333333
744.65,10.8554814815,46.0801666667,29.0755,33.1843333333,9.63466666666,10.0736666667,24.9936666667,6.90466666667,10.0475,40.4355,12.3388333333
744.97,11.2170925926,46.2145,29.262,33.5046666667,9.97816666667,10.5533333333,25.2746666666,7.28583333333,10.5838333334,40.6195,12.6613333333
745.28,11.5055370371,46.3581666666,29.4793333333,33.7665,10.1345,10.656,25.59,7.54016666666,10.8326666666,40.7493333333,12.764
745.60,11.5576851852,46.1973333333,29.3581666667,33.869,10.093,10.5355,25.5248333333,7.4415,10.726,40.633,12.6075
745.91,11.7369814815,46.1841666667,29.4598333333,34.0106666666,10.1681666667,10.686,25.697,7.60500000001,10.8985,40.8765,12.8065
746.23,11.4733518518,46.052,29.3451666667,33.8085,9.88533333333,10.5916666667,25.4065,7.2255,10.6936666667,40.5676666667,12.5411666667
746.55,11.5547407407,45.87,29.305,33.8916666667,9.79783333333,10.64,25.525,7.09033333333,10.631,40.579,12.532
746.86,11.6525,45.7451666667,29.4486666667,33.8398333334,9.89249999998,10.8878333333,25.7355,7.087,10.7381666667,40.7815,12.729
747.18,12.0658333333,45.8868333333,29.8403333333,33.8441666666,10.2,11.3743333334,26.037,7.33116666667,11.1301666667,41.1101666667,13.0165
747.49,12.3558148148,46.1658333334,29.9495,34.1423333334,10.2528333334,11.5641666666,26.3465,7.56816666667,11.3283333333,41.5488333334,13.265
747.81,12.217,46.1823333334,29.8736666667,33.9705,9.96950000001,11.3743333334,26.3701666667,7.644,11.2085,41.4355,13.3113333333
748.12,12.4695555556,46.3146666666,30.0521666667,34.0156666666,10.287,11.586,26.4971666667,7.82683333335,11.2648333334,41.5471666666,13.5985
748.44,12.259,46.235,30.1848333333,34.0325,10.1225,11.399,26.394,7.68633333333,11.0471666666,41.3496666666,13.5703333333
748.75,11.8944074074,46.158,29.9803333333,33.952,9.92983333334,11.3101666667,26.1508333334,7.53300000001,10.8255,41.1126666667,13.4476666667
749.07,11.890037037,46.2403333333,30.0743333333,33.8771666666,9.98883333332,11.435,26.1763333334,7.67083333332,10.8046666667,41.0601666666,13.5068333333
749.38,11.5124814814,46.2485,29.9246666666,33.598,9.64966666666,11.0851666667,25.9605,7.41183333334,10.4171666667,40.8275,13.2491666666
749.70,11.8006481481,46.613,30.02,33.7583333333,10.0225,11.1935,26.3206666667,7.78033333335,10.751,41.2783333334,13.5833333333
750.01,11.8351481482,46.6121666666,30.123,33.5193333333,10.2025,11.2451666667,26.1681666667,7.97000000002,10.8341666667,41.2988333333,13.6725
750.33,11.6502037037,46.391,29.8946666667,33.2898333334,9.837,10.8351666667,25.85,7.77133333335,10.4993333334,41.0565,13.302
750.64,11.5170925926,46.1576666667,29.7831666667,33.3158333333,9.67516666668,10.6945,25.7101666667,7.61883333335,10.2718333333,40.8303333333,13.2296666667
750.96,11.2226851852,45.7606666666,29.6315,32.9518333333,9.52733333334,10.5376666667,25.392,7.47283333335,10.0173333333,40.4985,12.9128333333
751.27,11.3466481481,45.5496666666,29.862,33.0301666667,9.70233333331,10.595,25.195,7.41433333333,10.114,40.679,12.7533333333
751.59,11.2950925926,45.4783333334,29.9488333334,33.0631666667,9.46150000002,10.4415,25.1436666666,7.201,10.019,40.6955,12.4846666667
751.90,11.4688148148,45.5148333333,29.8255,33.0325,9.51583333332,10.7635,25.1615,7.15083333333,10.1263333333,40.8246666667,12.4653333333
752.22,11.5182962963,45.5918333334,29.987,33.1018333334,9.54999999999,10.7646666667,25.1681666667,7.086,10.2358333333,40.913,12.4245
752.53,11.5917222222,45.6581666667,30.1338333334,33.1496666666,9.59383333335,10.7493333334,25.3543333333,7.08616666667,10.4998333334,41.2508333334,12.522
752.85,11.6799259259,45.557,30.0391666667,33.1453333333,9.72483333335,10.9653333333,25.439,7.25216666666,10.7995,41.3195,12.6475
753.16,11.3831481481,45.4116666667,29.9745,32.991,9.45733333333,10.7656666666,25.3951666666,6.9725,10.6165,41.0036666667,12.3418333333
753.47,11.1828703703,45.7165,29.9661666666,33.191,9.18516666667,10.5818333333,25.5228333334,6.6275,10.5375,41.0196666666,12.112
753.79,11.4373888889,46.1088333334,30.1615,33.6753333334,9.52383333333,11.0253333333,25.9905,7.032,11.0518333334,41.2088333334,12.6065
754.10,11.6528333333,46.3448333333,30.1818333333,33.8681666666,9.86883333331,11.1885,26.1433333334,7.22133333334,11.135,41.2678333333,12.9135
754.42,11.7273703704,46.5981666667,30.2201666667,33.983,10.0433333333,11.1036666666,26.2135,7.264,11.0223333333,41.387,13.003
754.73,11.7590555556,46.8101666667,30.2251666667,34.2046666666,10.0826666666,11.0671666666,26.3996666667,7.36916666666,10.8903333334,41.2878333333,13.1408333333
755.05,11.8232037037,46.7575,30.2678333333,34.2006666667,10.2225,11.19,26.4396666666,7.50233333333,10.9626666667,41.2216666667,13.3513333334
755.36,11.7667777778,46.7896666666,30.389,34.182,10.122,10.9611666667,26.4401666667,7.44816666667,10.8515,41.1711666667,13.3873333333
755.67,11.8603518518,46.5295,30.2633333333,33.9733333333,9.98799999998,10.8075,26.4061666667,7.28166666667,10.697,41.1305,13.3711666667
755.99,11.6099814814,46.4141666667,30.1143333333,33.9091666667,9.671,10.4701666667,26.3005,6.98183333334,10.5305,40.9141666667,13.0388333333
756.30,11.6460740741,46.564,30.2848333333,34.239,9.72466666666,10.5603333333,26.2233333333,7.12866666666,10.518,40.8263333334,12.9411666667
756.62,11.659462963,46.3506666666,30.234,34.2096666667,9.76416666667,10.5051666667,26.0486666666,7.11683333334,10.3886666666,40.6273333333,12.9335
756.93,11.9430185185,46.1411666667,30.2621666666,34.1576666667,9.93133333335,10.5848333333,26.0933333333,7.3885,10.4873333333,40.7586666667,13.0626666666
757.24,11.8587592593,46.079,30.3253333333,33.9406666667,9.89066666665,10.493,25.885,7.286,10.3865,40.6561666667,12.9868333333
757.56,11.890462963,46.1915,30.5965,34.0243333334,9.92683333334,10.5946666666,26.0273333334,7.487,10.6641666667,40.639,13.0161666667
757.87,11.7114259259,45.981,30.6478333333,33.7576666667,9.616,10.5896666667,25.932,7.309,10.8066666666,40.3101666667,12.8278333333
758.18,11.7753148148,45.9488333333,30.6586666667,33.6521666667,9.63133333334,10.5876666667,25.947,7.38133333334,11.0726666667,40.401,13.0311666667
758.50,11.9087962963,46.071,30.783,33.9051666667,9.79083333334,10.7178333334,26.0881666667,7.65083333334,11.2203333334,40.6521666667,13.1526666666
758.81,12.1143333334,46.0148333333,30.8728333333,33.8538333334,9.94249999998,10.7596666667,26.1435,7.88366666668,11.3758333333,40.5458333334,13.1745
759.13,12.1153888889,46.0901666667,31.0121666666,33.9751666666,10.1356666667,10.8683333333,26.0921666667,8.06483333332,11.5326666667,40.3285,13.2441666667
759.44,12.2356296296,46.2055,31.1863333333,34.0188333333,10.2986666666,11.1335,26.1208333333,8.32866666669,11.5648333333,40.4048333333,13.5711666667
759.75,12.1822777778,46.3721666667,31.4238333334,33.8151666667,10.2836666666,10.9836666667,26.3365,8.23316666668,11.434,40.4573333334,13.6796666667
760.07,12.3477592593,46.7121666667,31.6278333333,34.0175,10.155,11.1171666667,26.4845,8.30366666665,11.5275,40.6201666667,13.9123333333
760.38,12.1073703704,46.4211666666,31.4351666666,33.844,9.96016666668,10.9498333333,26.2336666667,8.04416666668,11.2755,40.1526666666,13.8243333333
