wavelength,Back_DacAlbf,Belly_DacAlbf,Breast_DacAlbf,Crissum_DacAlbf,Crown_DacAlbf,DorTail_DacAlbf,Patch10_DacAlbf,Rump_DacAlbf,Throat_DacAlbf,WingTip_DacAlbf
735.16,11.1424444444,50.0085555556,33.5203333333,37.201,10.3061111111,9.681,10.9205555555,13.8361111111,30.0473333333,10.8202222222
735.48,11.2975555555,50.0581111111,33.7448888889,37.3115555556,10.6081666667,9.83094444444,11.1355555556,14.1535555556,30.1994444444,11.1426666667
735.79,11.1432222222,49.8472222222,33.7211111111,37.2848888889,10.6755555556,9.88066666668,11.1004444444,14.0703333333,30.1358888889,11.0863333333
736.11,11.2471111111,49.3395555556,33.6841111111,37.3294444444,10.8121111111,10.0440555555,11.2112222222,14.1082222222,30.0138888889,11.2831111111
736.43,11.3632222222,49.1538888889,33.6247777778,37.4557777778,11.0173888889,10.0633333333,11.3666666667,14.0095555556,30.0353333333,11.4423333333
736.74,11.4235555555,49.4165555555,33.7331111111,37.5786666667,11.1745,10.2279444444,11.5654444444,14.124,30.1421111111,11.5653333333
737.06,11.2613333333,49.5257777778,33.4394444444,37.4776666667,11.2137777778,10.1152222222,11.2575555555,14.0947777778,29.9762222222,11.3162222222
737.38,10.9203333333,49.1235555556,32.9667777778,37.1213333333,11.0376666667,9.83155555557,11.056,13.8247777778,29.7101111111,11.0231111111
737.69,11.1843333333,49.0764444444,33.096,37.3485555555,11.3483888889,10.299,11.3484444444,14.0203333333,29.8803333333,11.4103333333
738.01,11.2824444444,49.1452222222,33.268,37.4257777778,11.4700555556,10.3295,11.3372222222,14.052,29.9842222222,11.603
738.33,11.1953333333,49.3522222222,33.4981111111,37.4175555555,11.4789444444,10.37,11.327,14.0242222222,30.0323333333,11.5906666667
738.64,11.166,49.35,33.4436666667,37.3097777778,11.4711666667,10.3823333333,11.1261111111,13.8907777778,30.0322222222,11.64
738.96,11.1736666667,49.3775555556,33.3001111111,37.3943333333,11.3237222222,10.3148333333,11.0445555555,13.8713333333,29.897,11.4177777778
739.28,11.3414444444,49.5581111111,33.5114444444,37.4182222222,11.3079444444,10.4147222222,11.0441111111,13.9372222222,29.876,11.4787777778
739.59,11.386,49.9492222222,33.6985555556,37.4602222222,11.2315,10.3353888889,11.047,13.9688888889,30.0914444444,11.2955555556
739.91,11.495,49.9715555555,33.7475555555,37.5193333333,11.2041666667,10.4653888889,11.0048888889,14.1536666667,30.1234444445,11.1832222222
740.23,11.3751111111,49.6767777778,33.6086666667,37.4412222222,11.0538333333,10.3693333333,10.7743333333,13.9566666667,29.9598888889,11.0154444445
740.54,11.3738888889,49.6851111111,33.8126666667,37.5807777778,11.1458333334,10.3517777778,11.0143333333,13.9245555555,29.8783333333,11.1923333333
740.86,11.8262222222,49.8696666667,34.0951111111,37.8297777778,11.385,10.5923888889,11.4648888889,14.1502222222,30.0533333333,11.5114444444
741.18,12.0271111111,50.3027777778,34.1983333333,37.843,11.6596111111,10.5724444444,11.7245555555,14.4411111111,30.1446666666,11.6182222222
741.49,12.3257777778,50.3045555555,34.0693333333,37.7571111111,11.9362777778,10.7708333333,12.0804444444,14.6248888889,30.1677777778,11.7878888889
741.81,12.4264444444,50.11,34.005,37.8074444445,11.9427222222,10.7852222222,12.1825555555,14.6134444444,30.2026666667,11.7068888889
742.12,12.3652222222,50.1014444445,33.8811111111,37.7323333333,11.8516666667,10.5937222222,12.0852222222,14.5035555556,30.0463333333,11.3018888889
742.44,12.3187777778,50.195,33.8427777778,37.6342222222,11.8258333333,10.569,12.1216666667,14.3191111111,30.0717777778,11.2137777778
742.76,12.2954444444,50.4204444445,33.8355555556,37.7821111111,11.9168333333,10.4039444444,12.2494444444,14.367,30.3076666667,11.1404444445
743.07,12.316,50.1575555556,33.6104444444,37.5143333333,12.1393888889,10.4163888889,12.2612222222,14.4481111111,30.0172222222,11.2831111111
743.39,11.8405555555,49.962,33.52,37.4088888889,12.0567777778,10.0146666667,11.9717777778,14.2704444445,29.7075555556,10.9924444445
743.70,11.9215555555,49.9467777778,33.7085555556,37.3983333333,12.2413333333,10.3453888889,12.203,14.5105555556,29.7504444445,11.2092222222
744.02,12.2905555555,49.7821111111,33.7648888889,37.2735555556,12.4486666667,10.6196111111,12.3975555556,14.688,30.1026666667,11.5171111111
744.34,11.9536666667,49.2645555556,33.4451111111,36.9624444445,12.3088333333,10.3908888889,12.0916666666,14.5767777778,29.6525555556,11.3175555555
744.65,11.6676666667,48.9958888889,33.3551111111,36.8631111111,11.9956666667,10.2546111111,11.6893333333,14.3278888889,29.5342222222,11.0718888889
744.97,11.5865555556,49.2094444444,33.6064444445,37.0237777778,11.9807777778,10.1378333333,11.6086666667,14.3965555556,29.5635555555,11.0757777778
745.28,11.5173333334,48.993,33.4173333333,36.7203333333,11.7956111111,10.0710555556,11.5307777778,14.4585555556,29.5618888889,11.0671111111
745.60,11.4947777778,48.9347777778,33.3731111111,36.8532222222,11.8036111111,10.1165555556,11.5918888889,14.7013333333,29.584,11.3096666667
745.91,11.3384444444,49.1081111111,33.5205555556,36.8647777778,11.6616666667,10.0477222222,11.4811111111,14.7137777778,29.5433333334,11.2984444444
746.23,10.9246666667,48.887,33.3377777778,36.5232222222,11.2732777778,10.0048888889,11.2665555556,14.3763333334,29.2905555556,11.1066666667
746.55,10.4652222222,48.7864444444,32.9547777778,36.2101111111,10.6748333333,9.57694444444,10.8218888889,14.0593333333,29.0135555556,10.6124444444
746.86,10.8756666666,49.0514444445,33.0978888889,36.1766666666,10.6511111111,9.67377777777,11.0178888889,14.1008888889,29.1527777778,10.9511111111
747.18,11.2042222222,49.3555555555,33.2358888889,36.5085555556,10.9384444445,9.736,11.3058888889,14.3614444445,29.5381111111,11.3723333333
747.49,10.9068888889,49.3476666667,33.1957777778,36.5372222222,10.7737777778,9.53133333334,10.9335555555,14.3148888889,29.3441111111,11.0267777778
747.81,11.0977777778,49.7183333333,33.4974444444,36.7531111111,10.9381666666,9.75383333332,10.9204444444,14.3357777778,29.7938888889,11.1023333333
748.12,10.4553333333,49.2467777778,33.0321111111,36.3593333333,10.3005555555,9.33899999999,10.4022222222,13.7161111111,29.2618888889,10.5793333333
748.44,10.0096666667,48.6964444444,32.6183333333,35.9135555555,9.72450000002,8.99377777778,9.97911111111,13.314,28.9362222222,10.2377777778
748.75,10.2523333333,48.9778888889,32.9062222222,36.2407777778,10.0059444444,9.0775,10.1214444445,13.5128888889,29.1181111111,10.5051111111
749.07,10.1042222222,48.9211111111,32.7056666667,36.0752222222,10.0234444444,9.02955555556,10.0998888889,13.4125555556,29.0964444444,10.4571111111
749.38,10.2045555556,48.8043333333,32.7118888889,35.975,10.1981666667,9.36272222222,10.2392222222,13.4034444445,29.1506666667,10.5154444445
749.70,10.8154444444,48.6094444445,32.7721111111,36.0457777778,10.6996666666,9.76544444444,10.5968888889,13.7635555556,29.194,10.8711111111
750.01,11.2342222222,48.3886666667,32.9428888889,36.2416666666,11.043,10.2004444445,11.0557777778,13.9982222222,29.338,11.3362222222
750.33,11.0432222222,48.0082222222,32.4891111111,36.0738888889,10.9245,10.0357222222,11.073,13.8474444444,29.057,11.2044444445
750.64,10.9368888889,47.9027777778,32.2231111111,35.8728888889,10.7516666667,9.83077777777,10.8772222222,13.5868888889,28.8284444444,10.8346666667
750.96,11.2774444444,48.2692222222,32.438,36.0791111111,10.9682222222,10.0431666667,11.2388888889,13.7843333333,29.2145555556,11.081
751.27,11.2352222222,48.1737777778,32.2813333333,35.9164444445,10.8031666667,9.95850000001,11.2777777778,13.8055555555,29.1934444444,11.1112222222
751.59,11.7817777778,48.443,32.5558888889,36.1397777778,11.2350555556,10.261,11.7347777778,14.174,29.5741111111,11.5252222222
751.90,11.814,48.3895555556,32.5451111111,36.0854444445,11.4477777778,10.4954444444,11.8651111111,14.1616666667,29.4735555556,11.537
752.22,11.5037777778,48.0982222222,32.3302222222,35.9713333333,11.3328888889,10.4346111111,11.8238888889,13.8984444444,29.2568888889,11.1836666667
752.53,11.6603333334,47.7225555556,32.2904444445,35.7982222222,11.2642222222,10.4024444444,11.8134444445,13.8016666667,29.3231111111,10.9962222222
752.85,11.5878888889,47.3521111111,31.941,35.7811111111,11.0516666667,10.1787777778,11.7156666667,13.6866666667,29.2507777778,10.8343333333
753.16,11.1626666667,47.2361111111,31.6436666667,35.6233333333,10.5063333333,9.79038888888,11.3041111111,13.2037777778,29.0622222222,10.5151111111
753.47,11.059,47.7035555556,31.7386666667,35.8708888889,10.4072777778,9.80311111112,11.1631111111,13.1751111111,29.2182222222,10.3071111111
753.79,10.9446666666,47.9656666667,32.1815555556,35.913,10.4738888889,10.1519444444,11.1725555555,13.314,29.4004444445,10.2
754.10,10.6284444445,47.7688888889,32.3195555556,35.6572222222,10.0862777778,9.896,10.9295555555,13.1254444444,29.0171111111,9.90266666668
754.42,10.4742222222,47.5275555556,32.0151111111,35.4564444444,9.90138888889,9.83944444443,10.766,12.8317777778,28.7198888889,9.80177777778
754.73,10.2078888889,47.5296666667,31.907,35.4614444444,9.83000000001,9.55294444443,10.4583333333,12.4793333333,28.3567777778,9.47011111112
755.05,10.0401111111,47.3784444445,31.8573333333,35.2594444444,9.58549999999,9.38744444446,10.1256666667,12.227,28.2435555556,9.185
755.36,10.2047777778,47.2901111111,31.8923333333,35.2093333333,9.60433333333,9.27361111111,10.0822222222,12.2621111111,28.2898888889,9.36200000001
755.67,10.6791111111,48.0944444444,32.4047777778,35.4387777778,9.8975,9.41472222223,10.371,12.6234444444,28.6261111111,9.686
755.99,10.4843333333,48.3215555556,32.4743333333,35.3298888889,9.78999999998,9.1216111111,10.1871111111,12.5874444444,28.4438888889,9.6438888889
756.30,10.4824444444,48.4165555556,32.6207777778,35.14,9.82333333333,8.98305555557,9.99800000002,12.6433333333,28.3691111111,9.7188888889
756.62,10.3874444445,48.3474444445,32.6935555556,34.958,9.78744444443,8.66955555556,9.76644444446,12.6938888889,28.1792222222,9.40711111111
756.93,10.4058888889,48.1947777778,32.6607777778,34.6972222222,9.66344444442,8.56577777777,9.56999999999,12.6428888889,28.0135555556,9.33166666667
757.24,10.2667777778,47.7104444444,32.2846666667,34.5905555556,9.49900000002,8.16277777779,9.28311111111,12.4333333333,27.7754444445,9.28322222223
757.56,10.5028888889,47.8823333333,32.232,34.9463333333,9.88988888889,8.6295,9.3598888889,12.5535555556,27.9046666667,9.78377777777
757.87,10.5328888889,47.8814444444,32.3341111111,35.1002222222,9.84827777778,8.66877777777,9.22377777776,12.6282222222,27.9026666667,9.58477777777
758.18,10.6692222222,48.3046666666,32.6728888889,35.482,9.79255555554,8.92027777779,9.19966666666,13.0086666667,28.301,9.58577777779
758.50,11.0974444445,48.497,33.0245555555,35.8276666667,10.3988333333,9.50450000001,9.78344444444,13.4854444444,28.5247777778,10.1105555556
758.81,11.2967777778,48.8952222222,33.4308888889,36.3177777778,10.5100555556,9.63749999999,9.89055555554,13.6964444444,28.7292222222,10.0575555555
759.13,11.1712222222,48.4994444445,33.1538888889,36.2055555555,10.2688888889,9.68666666666,9.5782222222,13.4124444444,28.3254444445,10.0894444444
759.44,11.217,48.6992222222,33.1491111111,36.4321111111,10.1236666667,9.93233333332,9.40277777778,13.2431111111,28.3786666667,10.1901111111
759.75,11.4042222222,48.82,33.1044444444,36.6322222222,10.1442777778,10.2681111111,9.47977777778,13.3744444445,28.3574444445,10.1488888889
760.07,11.8478888889,49.4737777778,33.3698888889,37.1316666666,10.6855,10.809,9.75199999999,13.8203333333,28.835,10.7403333333
760.38,11.9771111111,49.7812222222,33.5203333333,37.5216666667,11.0518888889,10.8943888889,9.95355555553,13.8275555556,29.1858888889,10.9698888889
760.69,12.1495555556,50.395,33.7803333333,37.9294444445,11.3120555556,11.1653888889,10.2035555555,14.1223333333,29.5048888889,11.1606666667
761.01,12.3994444444,50.9395555556,33.982,38.167,11.4953333333,11.0933333333,10.3024444444,14.3097777778,29.8546666667,11.0887777778
761.32,12.6562222222,51.1813333333,34.1466666667,38.2982222222,11.9927222222,11.3851111111,10.6144444444,14.5994444445,30.012,11.5817777778
761.63,13.066,51.1797777778,34.2822222222,38.3346666667,12.3707222222,11.6490555555,10.9515555556,14.8817777778,30.2132222222,12.117
761.94,12.8101111111,51.0906666667,34.2026666667,38.1342222222,12.0258333333,11.2396111111,10.471,14.6236666667,30.0497777778,11.7946666667
762.26,13.077,51.4945555555,34.4971111111,38.3448888889,12.2898888889,11.5275,10.7004444444,14.8794444445,30.4128888889,12.0961111111
762.57,13.1864444445,51.7758888889,34.8172222222,38.461,12.551,11.7612222222,10.9093333333,15.2544444445,30.6996666667,12.36
762.88,13.3012222222,51.7352222222,35.049,38.5874444444,12.8428333333,11.8209444444,11.1075555556,15.4094444444,30.7794444444,12.5555555555
763.20,13.4456666667,52.0731111111,35.4735555556,39.0794444445,13.0675555555,11.9835,11.3158888889,15.6883333334,31.1187777778,12.8805555556
763.51,13.3771111111,51.7483333333,35.5436666667,39.0683333333,12.9222777778,12.0176111111,11.39,15.6156666667,31.1368888889,12.8507777778
763.82,13.4787777778,51.5057777778,35.7353333333,39.0134444444,13.0356666667,12.1356666667,11.6476666667,15.8427777778,31.2253333333,13.1395555556
764.14,13.7343333334,51.2318888889,35.6756666667,38.764,13.0508888889,12.1835,11.7425555555,15.8616666667,31.2304444444,13.4117777778
764.45,13.9531111111,51.1237777778,35.7461111111,38.7641111111,13.1298333333,12.344,12.0114444445,16.081,31.3881111111,13.5838888889
764.76,13.9135555555,50.9602222222,35.8223333333,38.6793333334,12.8256111111,12.0585,11.7925555556,15.925,31.3582222222,13.4616666667
765.07,13.5608888889,50.736,35.6955555555,38.5255555556,12.5641666667,11.8242222222,11.5676666667,15.5996666667,30.9748888889,13.1613333333
765.39,13.6988888889,50.7226666667,35.7895555556,38.7155555555,12.6657777778,12.0864444444,11.8954444445,15.6853333333,31.1436666667,13.3523333333
765.70,13.547,50.316,35.5013333333,38.4808888889,12.509,12.0086666667,11.8687777778,15.5095555555,30.9271111111,13.1617777778
766.01,13.32,50.2561111111,35.4174444444,38.5392222222,12.1711111111,11.8483333333,11.8014444444,15.3106666667,30.7636666667,12.6875555555
766.32,13.01,50.1175555555,35.2932222222,38.3576666667,11.7975555556,11.7199444444,11.6846666667,15.1863333333,30.6824444444,12.3001111111
766.64,12.4827777778,49.5672222222,34.7787777778,37.4727777778,11.4282222222,11.0471666667,11.2833333333,14.5033333333,30.3047777778,11.7994444445
766.95,12.087,49.6075555555,34.619,37.2418888889,11.1756666667,10.5923333333,11.199,14.2813333333,30.0703333333,11.5344444445
767.26,11.4237777778,49.2726666667,33.8505555556,36.7118888889,10.4861111111,10.0657777778,10.5723333333,13.412,29.4158888889,10.7232222222
767.57,10.8152222222,49.4307777778,33.7602222222,36.6177777778,9.9356111111,9.48305555556,10.0353333333,12.7674444444,29.2464444444,9.87588888887
767.88,9.72799999998,48.8661111111,33.2976666667,36.4077777778,9.17322222221,8.68677777779,9.22955555554,11.7936666667,28.591,9.07511111111
768.20,9.37533333333,49.0953333333,33.2478888889,36.1936666667,9.17366666667,8.74888888889,9.39977777779,11.6246666667,28.6455555556,8.70299999999
768.51,9.43055555554,48.6835555555,32.9351111111,35.8295555556,8.91055555558,8.59300000001,9.62955555557,11.6027777778,28.6273333334,8.62733333333
768.82,9.23566666664,48.6447777778,32.7103333333,35.5621111111,8.57755555554,8.02499999999,9.31922222222,11.4706666667,28.42,8.28522222221
769.13,8.85055555554,48.5173333333,32.4568888889,35.3168888889,8.39272222223,7.63800000001,8.96922222223,11.1571111111,28.1665555556,8.05966666667
769.44,8.43577777778,47.4626666667,31.5453333333,34.6372222222,7.99888888888,6.63766666667,8.28777777779,10.4725555555,27.6198888889,7.83755555556
769.76,8.52755555557,47.2755555556,31.3956666667,34.6732222222,8.05333333334,6.20483333332,8.2868888889,10.2247777778,27.314,7.8748888889
770.07,8.79866666667,47.3197777778,31.4858888889,35.0068888889,8.03116666668,6.48622222221,8.59055555555,10.4724444444,27.3333333333,8.20833333334
770.38,8.77122222221,46.8123333333,30.8534444445,34.5734444445,7.997,6.39277777777,8.4208888889,10.2213333333,27.1542222222,7.74844444444
770.69,9.15455555556,46.9507777778,31.341,34.6328888889,8.35455555558,6.44466666667,8.76188888888,10.6255555555,27.5063333333,7.68344444444
771.00,9.20966666667,47.1515555555,31.5915555555,34.9372222222,8.44405555554,6.64411111112,8.74522222221,10.6103333333,27.6581111111,7.72177777777
771.32,9.21644444447,47.0366666666,31.4313333334,34.3837777778,8.09272222221,6.65722222221,8.49666666668,10.5971111111,27.2821111111,7.65233333332
771.63,8.86499999999,46.2802222222,30.6396666667,33.7958888889,7.16372222222,5.90627777777,7.80533333333,10.2006666667,26.4084444444,7.38744444444
771.94,8.6072222222,46.4458888889,30.7457777778,33.4473333333,7.31727777777,5.63177777778,7.70922222223,10.1142222222,26.1796666666,7.22222222221
772.25,8.02566666667,46.0834444445,30.0785555556,33.0103333333,7.04833333333,5.61333333333,7.67922222222,9.89522222223,25.7002222222,6.92522222223
772.56,8.36455555556,46.423,30.6333333333,33.3877777778,7.46044444445,6.21894444444,8.19366666667,10.4981111111,26.0864444444,7.55733333335
772.87,7.97244444444,46.2021111111,30.3675555556,32.9723333333,7.16405555557,6.01455555557,7.83899999999,10.0831111111,25.7692222222,6.91311111112
773.18,8.12844444446,45.6781111111,30.046,32.4196666667,7.11722222222,6.21527777778,7.67555555555,10.1193333333,25.7123333333,6.87122222221
773.50,8.05422222222,45.3245555556,29.7342222222,32.1387777778,7.28044444444,6.22366666668,7.64577777777,10.2466666667,25.6482222222,6.7578888889
773.81,7.9718888889,45.6025555555,30.0984444445,32.6385555556,7.22494444444,6.07883333332,7.63644444443,10.4081111111,25.617,7.07722222223
774.12,7.362,45.2873333333,29.8247777778,32.7953333333,6.9966111111,5.70005555556,7.22555555556,10.3484444444,25.313,7.22555555554
774.43,7.07666666667,44.6285555556,29.5387777778,32.4206666667,6.84444444444,5.3073888889,7.02844444444,10.4627777778,24.7278888889,7.25255555556
774.74,7.33811111111,44.3645555556,29.6721111111,32.1584444444,7.20633333333,5.45572222221,7.56200000001,10.7115555555,24.9558888889,7.53788888889
775.05,8.09022222222,44.9427777778,30.3202222222,32.922,8.39466666667,6.77344444443,8.59622222221,11.6805555555,25.781,8.25622222221
775.36,8.47366666666,44.934,30.2298888889,33.4596666666,8.41411111111,7.03227777778,8.47333333334,11.648,25.9495555555,8.58422222222
775.67,8.48922222222,44.7917777778,30.2296666667,33.4202222222,8.32733333332,6.68483333333,7.99977777778,11.1032222222,25.6574444444,8.505
775.98,7.91955555555,43.4986666666,29.2198888889,32.309,7.47433333333,5.66966666668,7.32077777779,10.1023333333,24.7123333333,7.38377777779
776.30,8.21477777778,43.7658888889,29.577,32.7336666667,7.74144444445,6.25400000001,7.87555555557,10.2114444445,25.0945555556,7.68611111112
776.61,8.49377777778,44.7575555556,30.3388888889,33.6866666667,8.24916666665,6.87627777779,8.63033333333,10.6936666667,25.7626666666,8.31722222221
776.92,8.54377777778,45.141,30.6285555556,34.038,8.28077777777,6.98088888889,8.78677777778,10.4388888889,25.672,8.47899999999
777.23,9.503,45.8675555556,31.2266666667,34.1293333333,9.10111111111,7.95155555557,9.48700000001,10.9823333333,26.4592222222,9.34233333335
777.54,10.5431111111,46.4922222222,31.8213333333,34.2373333333,9.75122222222,8.94338888889,10.279,11.5751111111,26.8138888889,10.0231111111
777.85,11.2548888889,47.3281111111,32.1112222222,34.8031111111,10.4721666666,9.85305555556,10.9753333333,12.1095555556,27.494,10.5762222222
778.16,11.014,47.4733333333,31.8674444444,34.6046666666,9.94099999999,9.49944444443,10.4308888889,11.6941111111,27.3324444444,10.5278888889
778.47,10.3244444445,47.3257777778,31.429,34.211,9.14461111113,8.66850000001,9.56255555555,10.8957777778,26.8173333333,10.2667777778
778.78,9.74722222224,47.2974444444,31.3254444444,33.6597777778,9.01933333332,8.60927777777,9.63022222221,10.7763333333,26.7737777778,9.9648888889
779.09,10.3711111111,47.7247777778,31.8193333333,33.8463333333,9.82405555554,9.69816666666,10.5476666667,11.8933333333,27.7482222222,10.7242222222
779.40,10.6764444444,48.4322222222,32.2938888889,34.3898888889,10.1440555556,10.2761111111,10.8213333333,12.338,28.4593333334,11.2304444445
779.71,10.4296666667,48.6802222222,32.4017777778,34.1096666667,9.86883333333,9.95511111112,10.3262222222,12.3016666667,28.5283333333,11.3353333333
780.02,10.4671111111,48.111,32.0455555556,33.5565555555,9.6086111111,9.939,10.0121111111,12.2616666667,28.1213333333,11.3601111111
780.33,10.4622222222,47.9491111111,32.0437777778,33.4371111111,9.64000000001,9.88655555554,9.79577777777,12.3745555556,28.2018888889,11.085
780.64,9.59044444447,47.2925555556,31.0126666667,33.2543333333,8.86083333332,9.20822222222,9.11566666669,11.7086666667,27.2153333333,10.1177777778
780.95,8.48099999998,46.4573333333,30.095,32.6086666667,7.783,8.20816666668,7.76511111111,10.6816666667,26.1764444444,8.91033333334
781.26,7.696,45.4187777778,29.2531111111,31.5026666667,6.72133333333,7.1946111111,6.81233333333,9.87255555556,25.428,7.88711111111
781.57,7.57477777778,44.7367777778,29.0205555556,31.3322222222,6.84855555555,7.28233333332,6.68855555555,9.86844444443,25.1918888889,7.53822222223
781.88,6.94333333333,43.3706666667,28.4193333333,30.4942222222,6.52477777777,6.77955555557,6.18822222222,9.43677777779,24.5426666666,6.87077777778
782.19,6.67955555556,43.2511111111,28.4301111111,30.6966666666,6.35583333334,6.26327777777,5.61566666667,9.22377777779,24.1743333334,6.42044444444
782.50,5.67244444444,42.0385555556,27.5392222222,29.8323333333,5.17183333333,4.46955555556,4.35277777778,7.84422222221,22.8118888889,5.12011111111
782.81,5.07655555556,41.5996666667,26.7816666667,29.77,4.28161111111,3.69255555554,3.58233333333,7.19355555555,22.0212222222,4.62622222222
783.12,4.99866666666,40.5312222222,26.0495555555,29.4771111111,4.29411111111,3.93705555554,3.68477777778,7.20744444445,21.4033333333,4.23677777778
783.43,3.80011111111,39.4386666667,25.27,28.5494444445,3.45294444444,3.0911111111,2.556,6.24022222221,20.6886666667,2.75866666667
783.74,3.42022222222,38.6688888889,24.4015555556,27.5774444444,2.55538888889,2.35994444443,1.60277777778,5.60933333333,19.9063333334,2.12055555555
784.05,3.30211111111,38.2225555556,24.4264444445,26.945,2.12605555555,1.78333333333,1.40122222222,5.38911111111,19.5276666667,1.94011111111
784.36,3.97466666667,38.5317777778,24.5032222222,27.2537777778,2.653,2.12416666667,2.39855555556,6.11833333334,20.0587777778,2.76077777778
784.67,4.04933333333,38.5562222222,24.736,27.6603333333,3.16416666667,2.50377777778,2.631,6.42611111111,20.2757777778,3.29622222222
784.98,4.26133333333,39.3072222222,24.9581111111,28.2353333333,3.55783333333,2.58822222222,2.57844444445,6.58411111112,20.4901111111,3.66111111111
785.29,4.21933333333,39.9437777778,24.7237777778,28.8626666667,3.39038888889,2.37094444444,2.69233333333,6.55000000001,20.5946666667,3.14455555556
785.60,3.77388888889,39.3856666667,24.2297777778,28.5857777778,2.67483333333,2.41388888889,2.44911111111,5.80133333333,20.295,2.51922222222
785.91,4.19166666667,40.4432222222,24.7994444444,29.5227777778,2.90327777778,3.36933333333,2.878,6.47822222222,21.0788888889,3.00844444445
786.22,4.76466666666,40.9765555556,25.3365555556,29.9144444444,3.84616666667,3.86094444444,3.72333333333,7.19122222222,21.8686666667,3.67433333333
786.53,5.81022222222,42.3773333334,26.4943333333,30.6976666667,4.67372222222,4.71288888889,4.32088888889,8.33833333333,22.8003333333,4.80111111111
786.84,6.35066666667,43.4493333333,26.5827777778,31.5188888889,5.1215,4.92161111112,4.88744444444,8.799,23.393,5.14122222222
787.14,7.18288888889,43.9985555556,27.1847777778,32.1095555556,6.21038888889,5.84961111112,6.05377777778,9.8018888889,24.3476666667,5.94933333332
787.45,7.81644444443,44.5011111111,27.5936666667,32.7951111111,6.89150000001,6.55622222221,6.24944444444,10.2237777778,25.1768888889,6.47588888888
787.76,7.87866666668,44.9251111111,27.7917777778,32.9282222222,6.98327777778,6.64394444446,5.90888888889,10.1968888889,25.3887777778,6.36144444446
788.07,9.0807777778,45.2196666667,28.433,33.1396666667,7.4336111111,7.23516666668,6.96755555557,10.7604444444,25.5906666667,6.90299999999
788.38,9.01555555556,44.9683333333,28.6188888889,33.0392222222,7.3386111111,7.049,7.32466666667,10.9457777778,25.5398888889,6.58933333333
788.69,9.57155555556,44.8677777778,29.1372222222,32.8833333333,7.7121111111,7.57683333333,7.68944444444,11.2372222222,25.8148888889,7.22144444445
789.00,9.87844444447,44.9212222222,29.3835555555,32.8114444445,7.95344444444,7.3368888889,7.56633333332,11.7317777778,26.0726666667,7.57533333332
789.31,9.348,44.8023333333,28.9716666667,32.5527777778,7.62138888889,6.65277777777,6.96966666666,10.9916666667,25.8308888889,7.48377777779
789.62,8.34733333331,44.0056666667,28.3097777778,31.5594444445,6.82088888889,5.74216666666,6.01311111111,9.99055555556,24.5377777778,6.40522222222
789.92,7.92844444444,43.9487777778,28.1303333333,31.3703333333,6.29416666667,5.17433333333,5.97477777778,9.03377777777,24.1946666667,5.87011111111
790.23,7.82866666667,42.8365555556,28.3184444444,30.6058888889,6.24922222222,5.19683333333,6.09622222222,8.90033333332,23.7821111111,6.12499999999
790.54,6.84377777778,42.5546666667,28.2004444445,30.001,5.43127777778,4.536,5.42133333334,7.87811111112,23.1571111111,5.60044444445
790.85,6.84222222222,42.4867777778,28.4085555556,30.2753333333,5.51005555555,4.88449999999,6.23677777777,8.20455555554,23.0598888889,5.92377777778
791.16,7.14133333334,42.3061111111,28.5042222222,30.7037777778,5.92372222222,5.26394444443,7.04922222221,8.3998888889,23.3068888889,6.22044444444
791.47,7.08099999999,42.7573333333,28.4703333333,30.9278888889,6.07627777778,5.59716666666,7.14355555556,8.64300000001,23.6176666667,6.43533333334
791.78,7.89144444442,43.1397777778,28.6512222222,31.408,6.571,6.38144444443,7.71244444443,9.01722222223,24.211,7.18633333333
792.08,8.04633333333,43.4482222222,29.0014444445,31.9795555556,6.9743888889,7.00666666666,7.79733333334,8.86944444447,24.4314444444,7.25577777777
792.39,9.0841111111,44.4011111111,29.9838888889,33.1165555555,8.04333333333,8.82927777777,9.20322222222,9.77777777777,25.5935555556,8.67222222223
792.70,10.1396666667,44.8072222222,30.505,33.376,8.99266666668,9.9691111111,10.4601111111,10.8761111111,25.8298888889,9.57422222223
793.01,11.3234444444,45.5281111111,31.0601111111,34.1405555555,9.95327777777,11.2756666667,11.1961111111,11.8334444445,26.758,10.5162222222
793.32,11.3245555556,45.2556666667,30.6116666667,33.9416666667,9.98494444443,10.6522222222,10.8976666667,12.1251111111,26.7157777778,10.3105555556
793.62,11.4465555556,46.0997777778,30.7801111111,34.5234444445,9.76427777776,10.8083333333,10.9056666667,12.3011111111,26.8635555556,10.04
793.93,11.618,45.9547777778,30.0908888889,34.6217777778,10.0179444444,11.0267222222,11.3223333333,12.7376666667,26.7744444444,9.99177777778
794.24,11.111,45.5587777778,29.833,33.7434444445,9.63950000001,10.6694444445,10.3858888889,11.994,26.2272222222,9.2188888889
794.55,10.9751111111,45.3434444444,29.602,33.1766666667,8.98916666667,10.1807777778,9.58500000001,11.895,25.9431111111,9.02055555556
794.86,9.88588888889,45.0994444445,29.2247777778,32.4882222222,8.25416666665,8.94072222222,8.58688888888,10.8048888889,25.338,8.13266666666
795.16,8.74344444446,44.7812222222,28.8087777778,31.9337777778,7.75466666666,8.43349999999,7.87033333332,10.2377777778,24.7368888889,7.22866666665
795.47,8.83266666668,45.0372222222,28.6932222222,31.6894444444,7.74544444444,8.14605555556,8.19800000001,10.9966666667,24.8751111111,7.30333333332
