wavelength,Back_ThrBonm,Belly_ThrBonm,Breast_ThrBonm,Crissum_ThrBonm,Crown_ThrBonm,DorTail_ThrBonm,Patch10_ThrBonm,Patch11_ThrBonm,Rump_ThrBonm,Throat_ThrBonm,WingTip_ThrBonm
584.35,9.56766666667,59.8784,47.9254,50.6589333333,17.2084666667,10.9319333333,16.7574666667,14.2442,46.5816666667,19.0930333333,11.5121888889
584.69,9.52593333334,59.8522666667,48.0117333333,50.6133666667,17.1064,10.8624666667,16.6934,14.1535333333,46.5954666667,19.0474,11.4713444445
585.03,9.47193333333,59.881,48.1586,50.598,17.0376666667,10.8128666667,16.6362666667,14.1013333333,46.6265333333,18.9591333333,11.4553444444
585.37,9.47526666666,59.9582,48.2904,50.6024666667,17.0531333333,10.8252666667,16.6107333333,14.1073333333,46.6781333333,18.9692333333,11.4703333333
585.70,9.50579999999,60.0524666667,48.4648,50.6224666667,17.0476666667,10.8450666667,16.6074,14.1296666667,46.8098,19.0074333333,11.5186222222
586.04,9.37886666667,60.0326,48.4842,50.5486333333,16.9272,10.7176,16.4804,13.9854666667,46.7988666667,18.857,11.3918777778
586.38,9.34580000001,60.045,48.569,50.5645,16.8976666666,10.7387333333,16.4427333333,13.9527333333,46.8808,18.8178333333,11.3715
586.72,9.34966666667,60.1718666667,48.7635333333,50.6573666667,16.9364,10.8073333333,16.5103333333,13.9886,47.0207333333,18.8754333333,11.4164111111
587.06,9.36193333334,60.2128,48.954,50.7205333333,16.9425333333,10.8052666667,16.4768,13.9622666667,47.1586,18.8763,11.4138888889
587.39,9.30826666667,60.1566,48.9342666667,50.6192666667,16.8913333333,10.7579333333,16.4267333333,13.9116,47.1757333333,18.8092666667,11.3730888889
587.73,9.28106666666,60.1996,49.0246666667,50.6195666667,16.8668666667,10.7657333333,16.4365333333,13.9001333333,47.241,18.7980666667,11.3789111111
588.07,9.27140000001,60.1408,49.1308666667,50.6395,16.8273333333,10.7437333333,16.4365333333,13.8788666667,47.3048,18.7848,11.3829888889
588.41,9.26853333333,60.1699333333,49.2436,50.6416333333,16.8532,10.7778,16.4571333333,13.9032666667,47.3146666667,18.7700333333,11.3872555556
588.74,9.26426666667,60.2404666667,49.387,50.667,16.8460666667,10.7661333333,16.4684,13.9011333333,47.4418,18.8025666667,11.3889555555
589.08,9.25846666667,60.3323333333,49.5542666667,50.7560333333,16.7966666667,10.7604666667,16.4489333333,13.8575333333,47.5844666667,18.7823,11.3590888889
589.42,9.21193333334,60.3133333333,49.6516666667,50.7845666667,16.749,10.7378666667,16.4152666667,13.8298,47.6034,18.7247666667,11.3086666667
589.76,9.21499999999,60.344,49.7961333333,50.8256333333,16.7658666667,10.7826,16.4449333334,13.8272666666,47.7338,18.7603666667,11.3717333333
590.09,9.23013333333,60.3,49.8484666667,50.7337666667,16.7375333333,10.7822666667,16.4352666667,13.8284666667,47.7061333333,18.7611666667,11.3966333333
590.43,9.20586666667,60.3470666667,49.9452666667,50.7333333333,16.677,10.7310666667,16.3732,13.7748,47.7410666667,18.7003333333,11.3612444445
590.77,9.18979999999,60.3922666667,50.0074,50.7407666667,16.6509333333,10.77,16.3798,13.8031333333,47.7665333333,18.7272666667,11.3552555556
591.11,9.213,60.4531333334,50.1676666667,50.8317,16.6841333333,10.7738,16.4188666667,13.8068666667,47.9194,18.7592333333,11.3777333333
591.44,9.22006666666,60.3777333333,50.2512,50.7693,16.6752666667,10.776,16.4114666667,13.8020666667,47.977,18.7245666667,11.3877444445
591.78,9.17386666667,60.392,50.3167333333,50.7127333333,16.6552,10.7706666667,16.3518666667,13.7772666667,48.0086,18.6867666666,11.3715
592.12,9.16533333334,60.4442,50.4058,50.7371,16.625,10.7634666667,16.3451333333,13.742,48.1042666667,18.7013333333,11.3779333333
592.46,9.21113333333,60.4754,50.5194666667,50.7439666667,16.6858666667,10.8342,16.3982,13.8076,48.1724666667,18.7112,11.4246
592.79,9.18986666667,60.468,50.632,50.7029333333,16.6810666667,10.8242,16.3985333333,13.7936,48.2386666667,18.7179333333,11.4374333333
593.13,9.21113333333,60.5446,50.7872,50.7205666667,16.6990666667,10.8379333333,16.4390666667,13.7946,48.3766,18.7539666667,11.4867444444
593.47,9.26806666666,60.6838,50.9947333333,50.7575333333,16.7451333333,10.892,16.4739333334,13.8672,48.4830666667,18.8012333333,11.5282888889
593.80,9.25873333334,60.7648,51.1172666667,50.8213333333,16.7572,10.8744666667,16.4641333333,13.8504,48.6252666667,18.7829666667,11.5333444445
594.14,9.25613333334,60.7228,51.1330666667,50.7713333333,16.738,10.8839333333,16.4481333333,13.8427333333,48.6531333333,18.7659,11.5239222222
594.48,9.2646,60.7962,51.2712666667,50.8104666667,16.7452,10.8834666667,16.4381333333,13.8172,48.7319333333,18.7676333333,11.5426666667
594.81,9.2768,60.8841333333,51.4276666667,50.8184333333,16.7285333333,10.9322666667,16.4578666667,13.8492666667,48.8112666667,18.823,11.5686777778
595.15,9.28233333334,60.984,51.5644,50.8715333333,16.7056666667,10.9206666667,16.4383333333,13.8482666667,48.8856,18.8351666667,11.5829111111
595.49,9.30033333332,61.0803333333,51.7318666667,50.9319333333,16.6972666667,10.9289333333,16.4436,13.8403333333,48.9921333333,18.8209666667,11.5868333333
595.82,9.29773333333,61.1272666667,51.8401333333,50.9295333333,16.6893333333,10.9256,16.4164666667,13.8311333333,49.0416,18.7952666667,11.5754222222
596.16,9.25673333333,61.0714,51.8562,50.8800666667,16.5883333333,10.8888666667,16.325,13.7474,49.0258666666,18.735,11.5449333333
596.50,9.31893333334,61.1224666667,51.9406,50.9198666667,16.6158666667,10.9422,16.3753333333,13.8013333333,49.0970666667,18.7743,11.6056777778
596.83,9.34099999999,61.1871333333,52.0909333333,50.9755333333,16.6278,10.9851333333,16.3852666667,13.8382,49.1828,18.7784666667,11.6372111111
597.17,9.33140000001,61.1758,52.1426666667,50.9893666667,16.6043333334,10.9827333333,16.3670666666,13.8258666667,49.2338,18.7288,11.6445
597.51,9.34080000001,61.24,52.288,51.0658,16.5906666666,10.9948666667,16.375,13.8372666667,49.304,18.7300333334,11.6692777778
597.84,9.34786666667,61.3422666667,52.4762666667,51.1853,16.5672666667,11.0020666667,16.3882666666,13.8250666666,49.4459333333,18.7269,11.6562888889
598.18,9.38893333333,61.3864666667,52.6244666667,51.2588,16.597,11.0190666667,16.4418666667,13.8432,49.5642666667,18.7355,11.6805333333
598.52,9.39986666667,61.3419333333,52.6618666666,51.2448666667,16.5675333333,11.0088,16.4157333333,13.8366,49.5759333333,18.6979333333,11.6563222222
598.85,9.40440000001,61.4159333333,52.7442,51.3044333333,16.5779333333,10.9956666667,16.4062666667,13.7999333333,49.6500666666,18.684,11.6667777778
599.19,9.42113333333,61.4797333333,52.8515333333,51.327,16.5638666667,11.0187333333,16.4342666667,13.8012666667,49.7613333333,18.6896,11.6857222222
599.53,9.41346666667,61.5627333333,52.9765333333,51.4336666667,16.563,11.0222666667,16.4388,13.7770666667,49.9085333334,18.6910333333,11.6963888889
599.86,9.44433333333,61.6998,53.1415333333,51.5664,16.6490666667,11.0701333333,16.4886666667,13.8040666667,50.0676,18.7495666667,11.7277777778
600.20,9.40473333333,61.7519333333,53.2840666667,51.5966666667,16.6322666667,11.0602666667,16.4619333333,13.7545333333,50.1464,18.7295666667,11.7135777778
600.53,9.41186666666,61.7860666667,53.3061333333,51.5598666667,16.6319333333,11.0443333333,16.4609333333,13.7102666666,50.1937333334,18.7289333334,11.7039777778
600.87,9.42953333333,61.9022,53.4208666667,51.5859666667,16.6412666666,11.0776,16.4802666667,13.7277333333,50.2744666667,18.7507333333,11.7359777778
601.21,9.41966666667,62.0498,53.6098,51.6481666667,16.6552666667,11.0782666667,16.5064666667,13.7257333333,50.4054,18.7531666667,11.7391222222
601.54,9.41446666666,62.1605333333,53.7435333333,51.6455333334,16.7062,11.0759333333,16.4935333333,13.714,50.5026,18.7671333333,11.7613222222
601.88,9.41906666666,62.2213333333,53.84,51.6238333333,16.7011333333,11.0940666667,16.4754,13.7266666666,50.5742666667,18.7700666667,11.7760444445
602.21,9.40399999999,62.344,54.0264,51.6486,16.7163333333,11.1064666667,16.4672,13.7094,50.692,18.7918666667,11.7911666667
602.55,9.39533333333,62.3997333333,54.2053333334,51.6715333333,16.7105333333,11.1362,16.4621333333,13.7168,50.7940666667,18.7943,11.7748666667
602.88,9.4136,62.4475333333,54.3086666667,51.7057,16.7426,11.1663333333,16.4938,13.7460666666,50.8352,18.8386,11.7865444444
603.22,9.46853333333,62.5056,54.4249333334,51.7066,16.7321333333,11.1887333333,16.5254666666,13.7695333333,50.8900666667,18.8411666667,11.8374888889
603.56,9.47866666666,62.5214666667,54.5222666667,51.6843,16.6885333333,11.1668666667,16.5191333333,13.7764666667,50.9311333333,18.8258,11.8455555556
603.89,9.50953333333,62.5530666667,54.5622666667,51.7216,16.6916666667,11.1878,16.5088666667,13.7849333333,50.9853333333,18.8309666667,11.8478666667
604.23,9.506,62.5733333333,54.6341333333,51.7493666667,16.6768,11.1961333333,16.469,13.7782,51.0016,18.7935333333,11.8323
604.56,9.49486666667,62.5794666667,54.7146666667,51.7967333333,16.649,11.1885333333,16.4526666666,13.7494,51.0592,18.7879333333,11.8113111111
604.90,9.54073333334,62.5681333333,54.714,51.8022,16.6386,11.2452,16.4299333333,13.7570666667,51.0714,18.8018,11.8146111111
605.23,9.54820000001,62.5577333333,54.7695333333,51.8117,16.6174666667,11.2363333333,16.4026,13.7612,51.0706666666,18.7817333333,11.8458666666
605.57,9.53906666666,62.5366666667,54.8244666666,51.8373666667,16.5825333333,11.2224,16.3741333333,13.7331333333,51.0754666667,18.7450333333,11.8477
605.90,9.52686666666,62.6164,54.9098,51.9267333333,16.5334666667,11.2007333333,16.3356,13.6998,51.1401333333,18.6894666667,11.8336111111
606.24,9.58706666667,62.6198666667,55.0038,52.0087,16.5368,11.2492666667,16.3769333333,13.7636666666,51.2137333333,18.7519,11.8842333333
606.58,9.59946666667,62.5732,55.0318666667,52.0003666667,16.5286666667,11.2563333333,16.3221333333,13.7512,51.2466666667,18.7321333333,11.8831333333
606.91,9.60946666667,62.6182,55.114,52.0440333333,16.5524,11.3100666667,16.3215333333,13.8035333333,51.3150666667,18.7763,11.9372
607.25,9.66106666667,62.6584,55.2149333333,52.0510333333,16.5762666667,11.3523333333,16.3622,13.8132666667,51.3434666667,18.8313333333,11.9970444445
607.58,9.61326666667,62.6488,55.2719333333,52.0133333333,16.5067333333,11.2926666667,16.3152,13.7656666667,51.3304666667,18.7581,11.9700222222
607.92,9.60513333335,62.6737333333,55.3346666667,51.99,16.4985333333,11.2749333333,16.3232,13.7700666667,51.3835333333,18.8065666667,11.9982444445
608.25,9.62319999999,62.6593333333,55.3931333334,51.9118666667,16.5085333333,11.2727333333,16.3348,13.7549333333,51.4062666667,18.8042666667,11.9993111111
608.59,9.59073333333,62.6199333333,55.4253333333,51.8681666667,16.4633333333,11.2277333333,16.3061333333,13.717,51.4161333333,18.7664666667,11.9879777778
608.92,9.65793333333,62.5618666667,55.4426,51.8543666667,16.4604,11.2985333333,16.3296666667,13.752,51.4418,18.8156333333,12.0187222222
609.26,9.70539999999,62.6530666667,55.5362666667,51.8972666667,16.4776666667,11.3514666667,16.3786666667,13.8214666666,51.5407333333,18.8674666667,12.0755555556
609.59,9.76633333334,62.5774,55.5366,51.8912,16.5079333333,11.4179333333,16.3976,13.8524,51.5354,18.8927,12.1329444445
609.93,9.77033333333,62.5533333333,55.5411333333,51.8327666667,16.5026666667,11.4473333333,16.3826666667,13.8181333334,51.5262,18.8726666667,12.1486888889
610.26,9.78593333332,62.5749333333,55.5703333333,51.8424666667,16.4276,11.4396666667,16.3614666667,13.7882666666,51.5365333333,18.8354333333,12.1409333333
610.60,9.79086666667,62.4637333333,55.5756,51.7922333333,16.3720666667,11.4302,16.3270666666,13.7274666667,51.4801333333,18.7897333333,12.0784222222
610.93,9.78186666667,62.4714666667,55.6087333333,51.8227,16.3463333333,11.445,16.2967333333,13.7321333333,51.5484,18.7575333333,12.0528666667
611.27,9.8428,62.4962,55.6978666667,51.8642666667,16.4085333333,11.5184666667,16.3494666667,13.809,51.6658666667,18.7833666667,12.0867
611.60,9.88306666666,62.4022666667,55.7426,51.8698,16.3955333333,11.5812,16.3726,13.7999333334,51.6384,18.7654,12.0994222222
611.93,9.878,62.4594,55.8136666667,51.9770666667,16.3716,11.5826666667,16.3462,13.7839333333,51.7104666667,18.7523333333,12.0786777778
612.27,9.8968,62.4184,55.851,51.9487333333,16.3829333333,11.6104,16.3246666667,13.7880666667,51.7387333333,18.7469333333,12.1060222222
612.60,9.87346666665,62.4278666667,55.8726666667,51.9325333333,16.3770666667,11.5943333333,16.3022666667,13.7712666667,51.7477333333,18.7243333333,12.0986333333
612.94,9.82513333332,62.3,55.7944666667,51.8012666667,16.3384,11.5808666667,16.2273333333,13.7010666667,51.6583333333,18.6258,12.0470555556
613.27,9.77713333335,62.3991333333,55.9342,51.7932666667,16.3104666666,11.5255333333,16.2341333333,13.6734,51.734,18.6168333333,12.0173
613.61,9.7732,62.4013333333,55.9372,51.7848333333,16.2834,11.4798,16.1968,13.649,51.7341333333,18.5309333333,11.9800555556
613.94,9.76693333332,62.4731333333,56.0706,51.8238666667,16.3121333333,11.5136666667,16.2259333333,13.6758,51.8554,18.5687333333,12.0449666667
614.28,9.70426666665,62.5152666666,56.1400666667,51.8175333333,16.2587333334,11.4717333333,16.1958666667,13.6402666667,51.9430666667,18.5373333333,12.0329222222
614.61,9.67099999999,62.5695333333,56.2316666667,51.8675,16.2580666667,11.4694,16.1678,13.6112,51.9907333333,18.5331666667,12.0014
614.94,9.59760000001,62.5362,56.2332666667,51.8036333333,16.1748666667,11.3868,16.0647333333,13.4894666667,51.8942,18.4591666666,11.9366777778
615.28,9.57160000001,62.7135333333,56.3522666667,51.9036,16.1570666667,11.3222666666,16.0168666667,13.4854666667,52.0562,18.4532,11.9108222222
615.61,9.5666,62.7061333333,56.3642666667,51.8726666667,16.1396,11.3150666667,16.0112666667,13.5035333333,52.0289333333,18.4429333333,11.9539
615.95,9.57440000001,62.8633333333,56.5178,51.9792666667,16.1461333333,11.3099333334,16.0426666667,13.5619333333,52.0994666667,18.4732666667,11.9549555556
616.28,9.625,62.9044,56.6744,52.0298666667,16.1935333333,11.3983333333,16.125,13.6207333333,52.1871333333,18.4972333333,12.0006555555
616.61,9.605,63.0918666667,56.9238,52.2285,16.1706666667,11.3206666667,16.1192,13.5913333333,52.3636,18.5423666667,11.9835555556
616.95,9.60186666667,63.0609333333,56.8922,52.2011666667,16.1449333333,11.3242666667,16.0799333333,13.5718,52.3449333333,18.5179333333,11.9781111111
617.28,9.57020000001,63.1083333333,56.9865333333,52.2172,16.1269333333,11.3585333333,16.0754666667,13.5618,52.4369333333,18.5272,11.9711777778
617.62,9.61106666667,63.1555333333,57.0846666667,52.2728333333,16.2068,11.4050666667,16.1055333333,13.6136,52.4646,18.5926,12.0175111111
617.95,9.65566666668,63.2172,57.1685333333,52.2917666667,16.2882,11.4784,16.1246,13.6665333333,52.5352,18.6090666667,12.0957777778
618.28,9.69619999999,63.1975333333,57.2002,52.2939333333,16.3130666667,11.507,16.1516666667,13.6803333333,52.5583333333,18.6392333333,12.1756888889
618.62,9.73906666667,63.3251333333,57.3230666667,52.419,16.3364666667,11.5968666667,16.2392,13.7246666667,52.7372666667,18.7440666667,12.2377222222
618.95,9.66753333333,63.2348,57.2762,52.3436333333,16.2284666667,11.5512,16.19,13.6199333333,52.6727333333,18.6297333333,12.1731111111
619.28,9.68019999999,63.1505333333,57.2698,52.3048,16.2298666667,11.5944,16.2010666667,13.5889333333,52.6890666667,18.6475,12.1716333333
619.62,9.61326666667,63.0714,57.2183333333,52.2402,16.1541333333,11.5656,16.1372666667,13.4505333333,52.6548,18.5509,12.1193888889
619.95,9.57806666668,63.1219333333,57.2461333333,52.2615666667,16.1008666667,11.4915333333,16.0656666666,13.3827333333,52.6980666667,18.5131666667,12.0745111111
620.28,9.61740000001,63.0838,57.1857333333,52.1652666667,16.1048,11.5821333333,16.0772666667,13.4088666667,52.6874666667,18.4982666667,12.0895777778
620.62,9.62660000001,63.0984,57.2007333333,52.1830666667,16.088,11.5740666667,16.0849333333,13.4304,52.7263333333,18.5038666667,12.0958888889
620.95,9.65906666667,63.1950666667,57.3004666667,52.2840666667,16.072,11.5369333333,16.1349333333,13.4101333333,52.8412666667,18.5505,12.1516555555
621.28,9.661,63.1952,57.3230666667,52.2427333333,16.0456,11.5060666667,16.0926666667,13.3813333333,52.8459333334,18.4951666667,12.1231222222
621.62,9.75246666665,63.2222666667,57.4026,52.338,16.1040666666,11.5470666667,16.2042,13.4553333333,52.8704,18.5560666666,12.1777555556
621.95,9.79933333333,63.2590666667,57.4652666667,52.3742,16.1262666667,11.5964,16.2510666667,13.5044666667,52.9328666667,18.5646666667,12.2235333334
622.28,9.82679999999,63.1958666667,57.5058,52.3389,16.1542666667,11.6067333333,16.2536666667,13.5491333333,52.9104666667,18.5156666667,12.2744333333
622.62,9.85806666667,63.1982666667,57.5642,52.2916666667,16.2444,11.6604666667,16.2855333333,13.5955333333,52.9645333334,18.5851666667,12.3277111111
622.95,9.81473333334,63.2137333333,57.5789333333,52.2640666667,16.2065333333,11.5957333333,16.2334666667,13.5671333333,52.9356666667,18.5323333333,12.3060777778
623.28,9.837,63.1688,57.5788,52.2233333333,16.1938,11.6251333333,16.251,13.5870666667,52.9292,18.5476,12.3336222222
623.62,9.73913333333,63.0754666667,57.5426,52.1470666667,16.1176,11.5599333333,16.1579333333,13.5078,52.8170666667,18.4829333333,12.2719111111
623.95,9.67679999999,63.0037333333,57.5978666667,52.1047,16.0695333333,11.4981333333,16.1129333333,13.4606666667,52.7948,18.4443,12.2469111111
624.28,9.6448,62.991,57.6518,52.0594333333,16.0690666667,11.4932666667,16.0704,13.3990666667,52.7895333333,18.4209333333,12.2323777778
