wavelength,Back_ConFerf,Belly_ConFerf,Breast_ConFerf,Crissum_ConFerf,Crown_ConFerf,DorTail_ConFerf,Patch10_ConFerf,Rump_ConFerf,Throat_ConFerf,WingTip_ConFerf
334.28,7.89768888889,5.02613333333,4.141,4.4496,4.06733333333,8.23493333333,11.0474,10.4770666667,6.57426666667,10.1229333333
334.64,7.97314444445,5.06366666667,4.21433333333,4.48766666667,4.14026666667,8.32506666667,11.1682666667,10.5227333333,6.7022,10.1228666666
335.01,8.14808888889,5.19186666667,4.47186666667,4.60733333333,4.30306666667,8.48406666667,11.3804666667,10.7472666667,6.7868,10.2647333333
335.38,7.94893333333,4.90046666667,4.19513333333,4.35713333333,4.0984,8.27853333333,11.1721333333,10.5138666667,6.46233333333,10.0568
335.74,8.03418888889,4.85406666667,4.206,4.40913333334,4.10146666667,8.24780000001,11.1654,10.4472,6.47253333333,10.0112
336.11,8.01532222222,4.70006666667,4.1504,4.378,4.03806666667,8.24193333333,11.1273333333,10.3324,6.4228,9.99253333334
336.47,8.05291111112,4.5574,4.12393333333,4.4324,4.06426666667,8.2406,11.1674,10.3382,6.4354,10.0558666667
336.84,8.21720000001,4.69346666667,4.28766666667,4.6692,4.23033333333,8.45053333333,11.3501333333,10.4626,6.62226666667,10.2202
337.21,8.08379999999,4.49093333333,4.0982,4.52373333333,4.11813333333,8.30313333333,11.2159333333,10.3238,6.36073333333,10.0362
337.57,7.9482,4.32013333333,4.0,4.4148,3.97746666667,8.2498,10.9814,10.0910666667,6.10653333333,9.92453333334
337.94,7.95096666667,4.25726666667,3.93293333334,4.37173333333,3.9776,8.24726666667,10.8986,10.0239333333,5.97886666666,9.89113333332
338.31,8.12890000001,4.4128,4.03213333333,4.47546666667,4.18633333333,8.31013333334,11.0671333333,10.2078,6.016,10.0286666667
338.67,8.32052222222,4.56666666667,4.11013333333,4.593,4.26086666667,8.34759999999,11.1738,10.348,6.073,10.1612
339.04,8.34397777779,4.5312,4.04493333333,4.60973333333,4.20606666667,8.32673333333,11.2639333333,10.3038,6.12793333333,10.1163333333
339.40,8.26321111112,4.43313333333,4.06873333333,4.5614,4.27213333333,8.1608,11.318,10.2825333333,6.14953333333,10.0012666667
339.77,8.20346666666,4.4364,4.0644,4.43913333333,4.24773333333,8.0866,11.4084,10.279,6.1236,9.97213333334
340.14,8.14363333334,4.36253333333,3.96093333334,4.34093333333,4.2332,7.95146666667,11.4404666667,10.2487333333,6.106,9.88193333334
340.50,8.05533333333,4.27886666667,3.81453333334,4.17526666667,4.14826666667,7.84973333333,11.3561333333,10.1864666667,5.99906666667,9.72746666667
340.87,7.88194444445,4.00426666667,3.55833333333,3.89173333333,3.92,7.43933333333,11.1665333333,9.99339999999,5.72786666667,9.43753333333
341.23,8.10917777778,4.15493333333,3.74166666667,4.11913333333,4.09133333333,7.58426666667,11.4241333333,10.1676,5.99266666667,9.63659999999
341.60,8.25447777777,4.2478,3.90366666667,4.23993333333,4.2648,7.62693333333,11.7790666667,10.3466,6.21133333333,9.75406666665
341.96,8.31548888888,4.31926666667,4.00386666667,4.3024,4.41926666667,7.67526666667,11.9597333333,10.4978666667,6.37846666667,9.77079999999
342.33,8.36588888888,4.35206666667,4.11853333333,4.36493333333,4.4316,7.6584,12.1337333333,10.6158,6.47413333333,9.76513333333
342.70,7.98101111111,3.97646666667,3.7272,4.03753333334,4.16786666666,7.2556,11.9097333333,10.3179333333,6.11313333333,9.42113333333
343.06,7.85637777778,3.90533333333,3.66066666667,3.89033333333,4.17006666667,7.15746666667,11.8834,10.3085333333,6.01086666667,9.34053333334
343.43,8.26528888889,4.27,4.0588,4.28013333334,4.46546666667,7.434,12.302,10.642,6.29346666666,9.67593333334
343.79,8.55466666667,4.51506666667,4.24873333333,4.56593333333,4.67373333334,7.63533333333,12.5910666667,10.9298,6.531,9.90206666667
344.16,8.88181111111,4.815,4.53686666667,4.8734,4.92006666666,7.90593333333,12.894,11.2919333333,6.74426666667,10.2089333333
344.52,8.99083333333,4.8778,4.60726666667,4.91526666667,4.9306,7.85933333333,12.9958666667,11.3609333333,6.72666666667,10.2434666667
344.89,9.11744444445,5.0056,4.7312,5.06366666667,5.06833333333,8.03606666667,13.224,11.4942666667,6.87813333333,10.3574666667
345.25,9.20297777779,5.1422,4.89926666667,5.172,5.21,8.08773333333,13.3838,11.6222666667,6.94973333333,10.4395333333
345.62,9.48748888887,5.39453333333,5.16866666667,5.4622,5.46913333333,8.36673333334,13.643,11.9384666667,7.17366666667,10.6618
345.99,9.59046666666,5.45586666666,5.21933333333,5.4788,5.4594,8.40633333333,13.7497333333,11.9132666667,7.16626666667,10.7071333333
346.35,9.51684444445,5.34493333334,5.05753333333,5.3528,5.43346666667,8.36586666667,13.6230666667,11.7138666667,7.05993333333,10.6056666667
346.72,9.85488888889,5.63193333333,5.3794,5.6536,5.63986666667,8.679,13.8990666667,12.0324,7.34513333333,10.9010666666
347.08,9.90183333333,5.60333333333,5.3794,5.71866666667,5.6146,8.65279999999,13.87,12.0234,7.33246666667,10.8959333333
347.45,9.83516666666,5.55726666667,5.26386666667,5.65693333333,5.56173333333,8.70893333334,13.8284666667,11.9855333333,7.328,10.7810666666
347.81,9.71036666667,5.3758,5.14146666667,5.54226666667,5.49406666667,8.63966666667,13.6916666667,11.821,7.15246666667,10.6218666667
348.18,9.6191888889,5.14586666667,5.02846666667,5.4082,5.38513333333,8.529,13.6095333333,11.6871333333,7.01066666667,10.4043333333
348.54,9.66320000001,5.08926666667,5.06373333333,5.44013333333,5.43313333333,8.59160000001,13.7015333333,11.7042,7.00046666667,10.3947333333
348.91,9.5919111111,4.98406666667,4.983,5.3746,5.35746666667,8.5134,13.6089333333,11.6154,6.91706666667,10.3279333333
349.27,9.46248888889,4.85793333333,4.8774,5.2564,5.2804,8.43300000001,13.5824666667,11.5222666667,6.8286,10.1717333333
349.64,9.29579999999,4.72646666666,4.78693333333,5.10646666667,5.17133333333,8.34086666667,13.5078666667,11.3601333333,6.71573333333,9.95599999999
350.00,9.06371111112,4.48606666667,4.59726666667,4.93566666667,5.01386666667,8.15266666667,13.3503333333,11.197,6.56226666667,9.70193333335
350.37,9.05201111111,4.3712,4.55053333333,4.90826666667,4.97273333333,8.04806666667,13.3739333333,11.2105333333,6.50193333333,9.70499999999
350.73,9.14798888889,4.43733333333,4.63166666667,4.96313333333,5.0992,8.08706666667,13.5536666667,11.3174666667,6.6228,9.75226666667
351.10,9.35517777777,4.56606666667,4.7698,5.08233333333,5.23493333333,8.211,13.7683333333,11.443,6.75246666667,9.86539999999
351.46,9.37135555556,4.5292,4.77353333334,5.08213333333,5.23913333333,8.1606,13.8564,11.4668,6.69546666667,9.90539999999
351.83,9.36448888889,4.4964,4.73813333334,5.04446666667,5.11813333333,8.05173333333,13.9087333334,11.4573333333,6.68433333333,9.83753333335
352.19,9.40612222222,4.64233333333,4.8174,5.1264,5.19946666667,8.09913333333,14.0156666667,11.4885333333,6.80053333333,9.91886666667
352.55,9.36478888888,4.65046666667,4.80506666667,5.10113333333,5.17666666667,8.11893333333,14.0540666667,11.4706,6.8234,9.91893333333
352.92,9.43473333332,4.69266666666,4.8714,5.12533333333,5.19913333333,8.15013333333,14.1366666666,11.5434666667,6.83913333333,9.92726666667
353.28,9.68971111113,4.83146666667,5.0368,5.26126666667,5.32053333333,8.3038,14.3791333333,11.7362666667,7.017,10.1497333333
353.65,9.53837777778,4.68233333333,4.8302,5.07086666667,5.19766666667,8.10539999999,14.2568,11.613,6.8478,10.0444
354.01,9.5833888889,4.77073333333,4.88433333333,5.08873333333,5.2376,8.12146666666,14.3226666666,11.7152666667,6.91353333333,10.1362666667
354.38,9.63728888888,4.8734,4.95686666667,5.1148,5.23606666667,8.19413333334,14.4806,11.8304,7.0406,10.2185333333
354.74,9.59587777777,4.8274,4.89326666667,5.0822,5.233,8.13626666666,14.5042666667,11.8237333333,6.9974,10.1824
355.11,9.4678,4.73966666666,4.79853333333,5.00853333333,5.18626666667,8.0156,14.4819333333,11.7704666667,6.9112,10.0888
355.47,9.42107777777,4.6732,4.70186666667,4.9494,5.0878,7.94253333333,14.4282,11.692,6.80433333333,9.9908
355.83,9.46547777779,4.74426666667,4.73473333333,4.9566,5.176,7.9524,14.5246,11.7868,6.81586666667,10.0628666667
356.20,9.28790000001,4.5734,4.56766666667,4.76653333333,4.98586666667,7.76773333333,14.4242,11.6868666667,6.65086666667,9.90020000001
356.56,9.43696666666,4.68273333333,4.64053333333,4.8646,5.0674,7.78066666667,14.5396,11.8236,6.75426666667,9.97759999999
356.93,9.48665555556,4.69253333333,4.63013333333,4.84393333333,5.0668,7.74266666667,14.5797333333,11.8326,6.73793333333,9.98933333333
357.29,9.51051111112,4.6834,4.63366666667,4.85613333333,5.08286666667,7.68806666667,14.5967333333,11.8154666667,6.6756,9.94526666666
357.66,9.66916666668,4.775,4.75206666667,5.02553333333,5.12166666667,7.80953333333,14.7586,11.9501333333,6.78906666667,10.0796
358.02,9.73915555556,4.8456,4.8004,5.1574,5.2076,7.8606,14.8617333333,12.0445333333,6.81506666667,10.149
358.38,9.76523333333,4.88006666667,4.80413333334,5.20493333333,5.2726,7.83266666667,14.8318,12.0118,6.78293333333,10.0936
358.75,9.78784444444,4.85953333333,4.8328,5.22733333333,5.21206666667,7.8578,14.8634,11.9754,6.77586666667,10.0676
359.11,9.82951111111,4.85426666667,4.81966666667,5.20633333333,5.16706666667,7.81726666667,14.873,11.9427333333,6.79273333333,10.0506
359.48,9.76576666666,4.77686666667,4.7736,5.0896,5.10633333333,7.71926666667,14.8688,11.9386,6.76106666667,9.96639999999
359.84,9.67374444445,4.665,4.6492,4.97586666667,5.0062,7.6586,14.8049333333,11.7933333333,6.6536,9.86546666667
360.20,9.78138888889,4.7098,4.66073333333,5.01573333333,5.0944,7.68733333333,14.8949333333,11.8215333333,6.69906666667,9.88820000001
360.57,9.63286666667,4.6066,4.51373333333,4.85213333333,4.97746666667,7.55966666667,14.8086666666,11.6935333333,6.57006666667,9.7912
360.93,9.55025555555,4.5386,4.4378,4.72933333333,4.91,7.52053333333,14.8064666667,11.6090666667,6.50106666667,9.70260000001
361.29,9.56001111111,4.58933333333,4.46466666667,4.77473333333,4.9706,7.57646666667,14.8582,11.6479333333,6.56386666667,9.74113333333
361.66,9.61183333333,4.6884,4.56106666667,4.86013333333,5.08106666667,7.619,15.0060666667,11.7153333333,6.65153333333,9.8064
362.02,9.61087777778,4.67093333333,4.5414,4.82666666667,5.05346666667,7.59613333333,15.0383333333,11.6954,6.63233333333,9.79773333333
362.39,9.66673333333,4.71526666667,4.61486666667,4.9032,5.12186666666,7.65926666667,15.1689333333,11.7825333333,6.69053333333,9.88486666666
362.75,9.68312222222,4.74646666666,4.6324,4.88366666667,5.20506666667,7.662,15.2515333333,11.7986666667,6.68513333333,9.91666666667
363.11,9.721,4.78146666667,4.67346666667,4.92953333333,5.26493333333,7.7146,15.3851333333,11.8826666667,6.74653333333,9.98046666666
363.48,9.80118888889,4.86133333334,4.72133333333,5.0166,5.345,7.7516,15.5008666667,11.9064,6.79486666667,10.0362666667
363.84,9.91579999999,4.94226666667,4.84726666667,5.1038,5.4422,7.78553333333,15.6469333333,12.0267333333,6.88833333333,10.1226
364.20,9.92514444445,4.93573333333,4.90893333333,5.12506666667,5.4314,7.7698,15.7246666667,12.048,6.86746666667,10.1452
364.57,9.93378888888,4.94073333333,4.9414,5.169,5.45846666667,7.79713333333,15.8253333333,12.0856,6.8694,10.1524
364.93,9.92965555556,5.0078,4.98913333333,5.24973333333,5.49513333334,7.812,15.9248,12.1739333333,6.95906666667,10.2062666667
365.29,9.9069,4.9722,4.893,5.17853333333,5.40346666667,7.76886666667,15.9380666667,12.1677333333,6.92126666667,10.1740666667
365.66,9.7657,4.78813333333,4.69286666667,4.98266666667,5.2182,7.5682,15.7885333333,11.9826,6.73153333333,9.99900000001
366.02,9.97994444445,4.93786666667,4.86626666667,5.16246666667,5.37486666667,7.75153333333,16.0576,12.1561333333,6.909,10.1542666667
366.38,9.99500000001,4.9404,4.86026666667,5.1564,5.34066666667,7.76333333333,16.107,12.1061333333,6.9042,10.1447333333
366.75,9.89189999999,4.8306,4.72673333333,5.09293333333,5.20186666667,7.64713333333,16.0136,12.0225333333,6.8562,10.0394666667
367.11,9.86075555556,4.80446666667,4.67906666666,5.05033333333,5.15866666667,7.6064,16.0076666667,11.9934666667,6.81606666667,9.98326666667
367.47,9.9874111111,4.90493333334,4.787,5.14466666667,5.23053333333,7.71633333333,16.1124666667,12.1448666667,6.96493333333,10.0941333333
367.84,10.0752777778,4.99833333333,4.8736,5.28726666667,5.3234,7.8266,16.1962666667,12.2416666667,7.09933333334,10.1555333333
368.20,10.1924555556,5.13493333333,4.96986666667,5.4324,5.44353333333,8.01226666667,16.3224,12.3903333333,7.26413333334,10.2946666667
368.56,10.2783111111,5.19333333333,5.03713333333,5.4782,5.49946666667,8.09066666667,16.3789333333,12.4619333333,7.33546666667,10.3473333333
368.93,10.3920777778,5.23173333333,5.056,5.54733333333,5.5434,8.13206666667,16.4730666667,12.5012,7.34873333334,10.3935333333
369.29,10.4376888889,5.3192,5.1218,5.6164,5.6008,8.14206666667,16.5682666667,12.5084666667,7.3682,10.4127333334
369.65,10.4774888889,5.371,5.1546,5.66973333333,5.66206666667,8.28033333333,16.6554666666,12.5288666667,7.45086666667,10.4442
370.01,10.3452,5.25906666667,4.99233333334,5.5212,5.56273333333,8.13353333333,16.5468,12.3947333333,7.3286,10.2997333333
370.38,10.3325222222,5.22566666667,4.932,5.435,5.5092,8.03886666666,16.5756666667,12.4097333333,7.2922,10.2300666667
370.74,10.4121222222,5.3048,4.98286666667,5.47973333333,5.56893333333,8.05353333333,16.6958,12.4615333333,7.29853333333,10.2586
371.10,10.5352,5.4062,5.0908,5.57973333333,5.66233333333,8.16886666667,16.8623333333,12.622,7.41193333333,10.3572666667
371.46,10.4750555555,5.38026666667,5.0826,5.55013333333,5.65693333333,8.13586666667,16.9049333333,12.5697333333,7.3804,10.3598666667
371.83,10.4452777778,5.322,5.0566,5.48066666667,5.56353333333,8.09226666667,16.9398,12.5268,7.30926666667,10.3354
372.19,10.4198555556,5.27173333333,5.0078,5.41166666667,5.51133333333,8.01373333333,17.0140666667,12.4859333333,7.2422,10.2694
372.55,10.4959444444,5.2992,5.0336,5.44706666667,5.52366666666,8.01260000001,17.1872666667,12.4912666667,7.32913333333,10.2764666667
372.92,10.4812888889,5.2826,5.07633333333,5.4074,5.5602,8.00713333334,17.2753333333,12.4756666667,7.35613333333,10.2738
373.28,10.4222888889,5.1744,5.03913333333,5.32993333333,5.51446666666,7.95353333334,17.2905333333,12.4241333333,7.33213333333,10.2126
373.64,10.4866222222,5.20713333333,5.07206666667,5.3326,5.50346666666,7.92666666666,17.3824666667,12.499,7.3602,10.2161333333
374.00,10.4171777778,5.16326666667,5.0872,5.24593333333,5.44366666667,7.85546666667,17.4080666667,12.4821333333,7.30193333333,10.1675333333
374.37,10.3932777778,5.13793333333,5.052,5.21953333333,5.43526666667,7.7926,17.4211333333,12.4396,7.26673333333,10.1210666667
374.73,10.3950666667,5.1264,5.04686666667,5.20353333333,5.42966666667,7.783,17.4827333333,12.4439333333,7.2822,10.103
375.09,10.2928222222,5.03786666667,4.98026666667,5.12153333333,5.35746666667,7.6664,17.4522666667,12.3080666667,7.1466,10.0145333333
375.45,10.3067444444,5.0132,4.9226,5.07106666667,5.33366666667,7.61006666667,17.4854,12.2854666667,7.107,9.94513333333
375.81,10.2787555556,4.95953333333,4.8514,5.04046666667,5.33406666667,7.51653333333,17.5349333333,12.2644,7.10346666667,9.90153333335
376.18,10.1890444444,4.8566,4.74166666667,4.93126666667,5.20953333333,7.36526666667,17.4725333333,12.146,7.0102,9.78313333335
376.54,10.1018888889,4.79153333333,4.6648,4.86946666667,5.14546666667,7.2688,17.4149333333,12.0973333333,6.91226666667,9.73539999999
376.90,10.1886777778,4.84853333333,4.68173333333,4.94673333333,5.20786666667,7.30306666667,17.5174,12.1979333333,6.96473333333,9.77526666666
377.26,10.2965444444,4.97073333333,4.7516,5.04693333333,5.27886666666,7.34206666667,17.6319333333,12.3282,7.04266666667,9.86199999999
377.63,10.3449,5.011,4.7584,5.09386666667,5.35093333333,7.3136,17.7140666667,12.3903333333,7.08553333334,9.89686666667
377.99,10.4533,5.09513333333,4.77346666667,5.17726666667,5.38153333333,7.39766666667,17.833,12.4488,7.14693333333,9.92880000001
378.35,10.4677222222,5.12633333333,4.8308,5.21273333333,5.39273333334,7.43426666667,17.9106666667,12.503,7.18086666667,9.94040000001
378.71,10.4415222222,5.09613333333,4.82113333333,5.16633333333,5.35713333333,7.40266666667,17.9371333333,12.4680666667,7.14286666667,9.90186666667
379.07,10.4717111111,5.06573333333,4.74833333333,5.14626666667,5.3016,7.3618,17.9356,12.4410666667,7.14993333333,9.85293333333
379.44,10.4542666667,5.0516,4.7044,5.14113333333,5.2816,7.339,17.9431333333,12.429,7.112,9.84226666665
379.80,10.4770555555,5.07433333333,4.72793333333,5.13726666667,5.30053333333,7.36993333333,17.9976,12.4203333333,7.098,9.85120000001
380.16,10.5972888889,5.20966666667,4.86026666667,5.27453333333,5.42986666667,7.5384,18.1844,12.5724666667,7.20933333333,9.98433333334
380.52,10.7132111111,5.2938,4.98286666667,5.38886666667,5.51486666667,7.61633333333,18.2960666667,12.6715333334,7.2718,10.0398
380.88,10.7181777778,5.28213333333,4.97633333333,5.3822,5.48086666667,7.60966666666,18.3388,12.615,7.2402,10.017
381.24,10.6077111111,5.13913333333,4.85573333333,5.24246666667,5.352,7.51833333333,18.3004,12.4468,7.12546666667,9.87746666666
381.61,10.6439555555,5.17666666667,4.91886666667,5.26906666667,5.34466666667,7.58426666667,18.3719333333,12.4353333333,7.1336,9.89199999999
381.97,10.6687888889,5.1422,4.974,5.27093333333,5.35666666667,7.54586666667,18.3945333333,12.4,7.14553333333,9.91433333333
382.33,10.6918333333,5.1362,4.95766666667,5.25573333333,5.3298,7.53686666667,18.5130666667,12.393,7.11466666667,9.9074
382.69,10.8021555555,5.251,5.0624,5.36066666667,5.4202,7.63413333333,18.65,12.4618666667,7.1956,9.99713333335
383.05,10.8599888889,5.34873333333,5.16313333333,5.43586666667,5.51926666667,7.69479999999,18.7766666667,12.5100666667,7.2474,10.0654666667
383.41,10.8501555556,5.31866666667,5.17873333333,5.40793333333,5.47226666667,7.66393333333,18.8324666667,12.4578,7.21473333333,10.0264666667
383.77,10.8080333333,5.2816,5.10926666667,5.364,5.4122,7.57246666667,18.8520666667,12.4028,7.15853333334,9.95226666668
384.14,10.7336,5.15613333333,4.99733333333,5.25333333333,5.31966666666,7.43453333333,18.8112666667,12.3087333333,7.102,9.83466666666
384.50,10.7066777778,5.12813333334,4.95233333333,5.1968,5.30446666667,7.42586666667,18.8653333333,12.2876,7.0684,9.78840000001
384.86,10.7053888889,5.126,4.96846666667,5.20673333333,5.3286,7.4006,18.9280666666,12.292,7.054,9.755
385.22,10.7588444444,5.15953333333,5.00353333333,5.26013333333,5.35126666667,7.3964,18.9976666667,12.3522,7.06986666667,9.79446666665
385.58,10.7530222222,5.16206666667,4.9914,5.25346666667,5.34193333333,7.3684,19.0726666667,12.3526666667,7.0342,9.78853333332
385.94,10.6906666667,5.11486666667,4.89033333333,5.19966666667,5.28246666667,7.28593333333,19.0709333333,12.3278666667,6.9814,9.70466666665
386.30,10.6455555555,5.06186666667,4.852,5.15906666667,5.2458,7.2506,19.0180666667,12.2721333333,6.93706666667,9.649
386.66,10.6526,5.09286666667,4.8844,5.19073333333,5.27566666667,7.2754,19.0538666667,12.3229333333,6.99013333333,9.69646666666
387.03,10.6803444444,5.10213333333,4.89993333333,5.2088,5.29186666667,7.299,19.158,12.3649333333,7.02466666667,9.71960000001
387.39,10.7025222222,5.14186666667,4.93086666667,5.25646666667,5.34053333333,7.31473333333,19.2271333333,12.3798,7.0752,9.72213333333
387.75,10.8262,5.27286666667,5.08333333333,5.39226666667,5.45086666667,7.48653333334,19.3906666667,12.5382666667,7.21826666667,9.82979999999
388.11,10.8890111111,5.38533333333,5.16133333333,5.4768,5.49213333333,7.55146666667,19.4514,12.5814666667,7.25073333333,9.88779999999
388.47,10.8394111111,5.319,5.08906666667,5.42226666667,5.41453333333,7.46893333333,19.4354,12.5074,7.227,9.85546666667
388.83,10.7934777778,5.27806666666,5.0224,5.3672,5.3108,7.387,19.4116666667,12.4726666667,7.18333333333,9.81646666666
389.19,10.7969333333,5.2812,5.0294,5.3896,5.31626666667,7.3872,19.4462,12.4794666667,7.20206666667,9.80393333333
389.55,10.7801222222,5.22313333333,4.97586666667,5.36893333333,5.2994,7.3486,19.4758,12.4432666667,7.19606666667,9.76813333333
389.91,10.8182333333,5.28333333333,5.00826666667,5.4368,5.347,7.40173333333,19.5884,12.4803333333,7.23946666667,9.81153333333
390.27,10.8943666667,5.3624,5.05893333333,5.53093333333,5.41273333333,7.44646666667,19.7112,12.5594,7.326,9.8944
390.63,10.8495333333,5.304,4.97953333333,5.4636,5.32906666667,7.33666666667,19.7283333333,12.4801333333,7.25686666667,9.77120000001
391.00,10.7832444444,5.24986666667,4.92353333333,5.39813333333,5.2508,7.2574,19.6866,12.4139333333,7.1874,9.68426666667
391.36,10.8537333333,5.29573333333,4.9358,5.42386666667,5.28026666667,7.298,19.7897333334,12.4907333333,7.20346666667,9.71799999999
391.72,10.7755333333,5.19986666667,4.82146666667,5.31166666666,5.16886666667,7.17746666666,19.7448,12.3849333333,7.08633333333,9.63266666667
392.08,10.7656,5.1588,4.79153333333,5.26353333333,5.13566666667,7.13293333334,19.8170666667,12.3760666667,7.06466666667,9.60119999999
392.44,10.8356333333,5.23633333333,4.86406666667,5.3248,5.19413333333,7.18253333333,19.9436666667,12.4585333333,7.1154,9.65073333333
392.80,10.8741666667,5.2854,4.9264,5.37766666667,5.2598,7.2404,20.0474,12.5063333333,7.18546666667,9.70486666667
393.16,10.8811666667,5.2798,4.9426,5.3608,5.27146666667,7.21933333333,20.1170666667,12.4705333333,7.1482,9.67940000001
393.52,10.9113,5.3084,4.97593333333,5.37133333333,5.2874,7.22153333333,20.1518666667,12.4948666667,7.1732,9.68393333333
393.88,10.9144,5.2896,5.01173333333,5.33713333333,5.27486666667,7.19233333333,20.2082,12.4880666667,7.13746666667,9.65813333333
394.24,10.8936777778,5.2998,4.98733333333,5.3222,5.25446666667,7.20186666667,20.2328,12.4613333333,7.11526666667,9.62393333334
394.60,10.8618555556,5.25073333333,4.9536,5.30413333333,5.22346666667,7.19986666667,20.2654,12.4541333333,7.0778,9.62133333333
394.96,10.8139333333,5.22453333333,4.92013333333,5.27233333333,5.1784,7.157,20.2942666667,12.4275333333,7.0422,9.57453333332
395.32,10.7126222222,5.13333333333,4.83173333333,5.19746666667,5.09006666667,7.06173333333,20.2814,12.347,6.99613333334,9.4878
395.68,10.7137666667,5.1602,4.83453333333,5.21733333333,5.11426666667,7.06026666667,20.2916,12.3537333334,7.0282,9.44973333332
396.04,10.7295777778,5.19106666667,4.83986666667,5.2516,5.1522,7.073,20.3358,12.3398,7.0582,9.45186666666
396.40,10.7439888889,5.19226666667,4.85813333333,5.27073333333,5.19206666667,7.04773333333,20.4008,12.3328666667,7.0786,9.45266666666
396.76,10.7422,5.21893333334,4.86306666667,5.28406666667,5.199,7.043,20.4708,12.3647333333,7.08166666667,9.43660000001
397.12,10.7332444445,5.22126666667,4.83766666667,5.27566666667,5.1632,7.0312,20.523,12.4156,7.1088,9.43193333333
397.48,10.7321111111,5.22313333333,4.82153333333,5.27746666667,5.15186666667,7.00713333333,20.5961333333,12.4172,7.11606666667,9.41313333334
397.84,10.7313555555,5.24126666667,4.81326666667,5.30826666667,5.15833333333,6.9996,20.6024,12.4154666667,7.15733333333,9.44206666668
398.20,10.7120777778,5.20313333334,4.8226,5.2822,5.13326666667,6.9446,20.6553333334,12.372,7.1328,9.42333333333
398.56,10.6950444445,5.18213333333,4.80486666667,5.27393333334,5.1316,6.89186666667,20.6717333333,12.3368,7.08933333333,9.37353333332
398.92,10.7538666666,5.19486666667,4.80386666667,5.2898,5.17893333333,6.9246,20.7702,12.3685333333,7.09973333333,9.40686666667
399.28,10.8502666667,5.26206666667,4.895,5.3752,5.27533333334,6.99633333333,20.8922,12.4578,7.17206666667,9.4886
399.64,10.8693222222,5.2624,4.9424,5.41206666667,5.30286666667,7.00593333333,21.0057333333,12.4551333333,7.18773333333,9.54400000001
400.00,10.9211333333,5.26893333333,4.9708,5.44686666667,5.33693333333,7.03093333333,21.0683333334,12.4893333333,7.21306666667,9.58953333333
400.36,10.9279,5.30173333334,4.98146666667,5.48426666667,5.35133333333,7.0552,21.0904,12.505,7.21073333333,9.58213333333
400.72,10.9720888889,5.29046666667,4.9916,5.51593333333,5.33486666667,7.0708,21.1170666667,12.4912666667,7.20073333333,9.58233333332
401.08,10.9887888889,5.299,5.02793333333,5.52873333333,5.36533333333,7.09346666667,21.1944666667,12.4892,7.22093333333,9.59480000001
401.44,10.9692111111,5.2892,5.0272,5.5304,5.35133333333,7.09246666667,21.2234666667,12.489,7.18846666667,9.59260000001
401.80,11.0313888889,5.3576,5.05326666667,5.5862,5.40406666667,7.14406666667,21.3662,12.5479333333,7.24353333333,9.62266666667
402.16,11.0665111111,5.36273333333,5.05666666667,5.6186,5.4256,7.1276,21.4344,12.5888,7.285,9.63586666667
402.52,11.2088222222,5.49973333333,5.16973333333,5.73066666666,5.54466666667,7.25373333333,21.6466666667,12.7259333333,7.43346666667,9.76199999999
402.88,11.2616333333,5.545,5.23126666667,5.77786666667,5.57973333333,7.25246666667,21.7210666667,12.7461333333,7.51153333333,9.79533333333
403.24,11.1978111111,5.49746666667,5.17473333333,5.72113333333,5.48453333333,7.1882,21.6846,12.669,7.4316,9.71873333333
403.60,11.1728333333,5.46586666666,5.13226666666,5.66966666667,5.43746666667,7.13073333333,21.7199333333,12.6498666666,7.39373333333,9.67786666666
403.95,11.1555555556,5.47413333333,5.13173333333,5.6618,5.42413333333,7.1248,21.7758666667,12.6401333333,7.38626666667,9.65833333333
404.31,11.0793555556,5.37753333333,5.0332,5.5552,5.3188,7.05473333333,21.7669333333,12.5548,7.30953333333,9.57533333333
404.67,11.0364666667,5.3388,4.9844,5.47786666667,5.29106666667,6.9982,21.7662666667,12.5025333333,7.29933333333,9.52486666667
405.03,11.0419222222,5.3538,4.96686666666,5.48906666666,5.296,7.0056,21.7905333333,12.4866666667,7.30246666667,9.53780000001
405.39,11.0559333333,5.354,4.96946666667,5.47546666667,5.28333333333,7.00626666667,21.8390666667,12.4678,7.3166,9.54006666666
405.75,11.0309555556,5.30353333333,4.95293333333,5.4398,5.25793333333,6.967,21.8721333334,12.4356,7.2854,9.51353333334
406.11,11.0561111111,5.33273333333,4.97293333333,5.44933333333,5.279,7.02206666667,21.9588,12.4748,7.31546666667,9.52513333333
406.47,11.0218555556,5.27906666667,4.92773333333,5.418,5.24013333333,6.96666666667,21.9643333333,12.4415333333,7.27613333333,9.48773333332
406.83,10.9869777778,5.27866666667,4.92266666667,5.42226666667,5.2152,6.97613333333,22.0098,12.4248666666,7.248,9.45980000001
407.19,11.1033222222,5.3688,5.02073333333,5.51286666667,5.3164,7.06226666667,22.1883333333,12.524,7.382,9.54986666666
407.55,11.1362555555,5.40613333333,5.0576,5.545,5.36166666667,7.09446666667,22.2322,12.5458666667,7.4188,9.57380000001
407.90,11.1323888889,5.4026,5.05186666667,5.53706666667,5.35573333333,7.05786666667,22.314,12.5653333333,7.41273333333,9.57819999999
408.26,11.2021444444,5.45386666667,5.0838,5.59153333333,5.39813333333,7.08886666667,22.4482,12.6249333333,7.46086666667,9.6286
