wavelength,Back_LanLeum,Belly_LanLeum,Breast_LanLeum,Crissum_LanLeum,Crown_LanLeum,DorTail_LanLeum,Patch10_LanLeum,Rump_LanLeum,Throat_LanLeum,WingTip_LanLeum
720.52,29.7553333333,46.3934787879,45.2232666667,9.27616666666,13.4713809524,11.7071555556,51.4866666666,4.98266666667,40.0720666667,11.4188666667
720.84,29.8840666667,46.4042545454,45.3470666667,9.61886666667,13.588052381,11.9529222222,51.4398,5.35113333333,40.0197,11.7123
721.16,30.3760666667,46.8188212121,45.6944666667,9.88370000001,13.9851095238,12.3139555556,51.9588666667,5.66306666667,40.3247,12.0291666667
721.48,30.4301333334,46.8398272727,45.8085333333,9.97039999999,14.1024285714,12.4420592593,52.1305333333,5.75566666667,40.4681666667,12.1444
721.79,30.4045666667,46.6097818182,45.5584,9.95116666665,14.1135095238,12.4667777778,51.7876,5.775,40.4522666667,12.1209
722.11,30.7122333333,46.7595757576,45.6956,10.2234333333,14.3283095238,12.7507111111,51.9045333333,5.888,40.5720333333,12.3398333333
722.43,31.0343333333,46.8514515151,45.8636,10.394,14.4280285714,13.109637037,51.8256,6.1762,40.7548333333,12.5568666667
722.75,31.5834333333,47.1771515152,46.2698,10.9594333333,15.1923857143,13.7597592593,52.087,6.96533333333,41.3017333333,13.3834333333
723.07,31.9059666667,47.3445333333,46.4508666667,11.3034,15.5543095238,14.1498259259,52.453,7.36973333333,41.5992666667,13.8952333333
723.39,31.8497,47.3072,46.3854666667,11.2926,15.4071,14.1580925926,52.3714666666,7.2936,41.3925333333,13.8229
723.71,31.805,47.2206424242,46.3490666667,11.2235,15.2992380952,14.1071518519,52.2023333333,7.20553333333,41.1538,13.7591
724.03,31.5406,47.1406363636,46.2616,11.0687333333,15.2162285714,14.0255925926,52.2344666667,7.03306666667,40.9426333333,13.6145333333
724.35,31.1183333333,46.966769697,46.0171333333,10.4277333333,14.7437333333,13.7311111111,51.9888,6.58,40.7341,13.0896333333
724.67,31.0804333333,46.8563454545,46.1102666667,10.3444,14.6359190476,13.6463296296,51.7635333333,6.47606666667,40.7275,13.1059
724.98,31.0826666667,46.8660212121,45.9850666667,10.3268,14.7604904762,13.7242111111,51.7136,6.50273333333,40.5996,13.1855666667
725.30,31.3998,47.2240818182,46.5008666667,10.6342333333,15.1415809524,14.0251407407,52.248,6.7786,40.8052666667,13.4421
725.62,31.2607333333,47.0675030303,46.3759333333,10.5395,15.0779952381,14.0093925926,52.0469333333,6.7992,40.6796333333,13.3162333333
725.94,31.2648666667,47.2237727273,46.3185333333,10.9302333333,15.4036904762,14.1014074074,52.2046666667,7.1372,40.5885666667,13.6994
726.26,30.7667,46.7463848485,45.8362,10.6306666667,14.9550333334,13.5879888889,51.5784,6.61433333333,39.9936,13.096
726.58,30.6979666667,46.6531242425,45.7340666666,10.5531333333,14.8708095238,13.5738481482,51.2882,6.5468,39.8448333333,12.9745333333
726.90,30.5226666667,46.4979060606,45.6582,10.1946333333,14.6004714286,13.3038962963,51.0774666667,6.22213333333,39.6439,12.7487333333
727.21,30.3603333333,46.5036181818,45.5016666667,9.99986666665,14.4981523809,13.2411444445,50.9847333333,6.0216,39.7748666667,12.5544
727.53,30.5162666667,46.6417878788,45.5415333333,10.313,14.7080714286,13.4922555555,51.0081333333,6.3476,39.7929666667,12.7262666667
727.85,30.7775666667,46.7417060606,45.7871333333,10.7507333333,15.1034428571,13.6274259259,51.2464,6.64066666667,40.0411,12.9974333333
728.17,30.7024666667,46.8085727273,45.7784666667,10.7988333333,15.1245428571,13.6147518519,51.3562,6.64286666667,40.1819333333,12.8881666667
728.49,30.7750333333,46.8201848485,46.0315333333,10.7472666667,15.1201809524,13.6460481482,51.3923333333,6.56546666667,40.2778333333,12.7687333333
728.80,30.6968,46.8599909091,45.774,10.6442666667,14.9825666667,13.5602444444,51.3678,6.5142,40.4196,12.6990333333
729.12,30.8616666667,47.1185606061,46.1202666667,10.722,15.0273190476,13.5893407407,51.7924666667,6.52206666667,40.6160333333,12.8372666667
729.44,30.9509666667,47.228669697,46.2489333333,10.4736333333,14.8608142857,13.5671111111,51.9744,6.28686666667,40.7779,12.6678666667
729.76,31.182,47.5691909091,46.6466,10.5895333333,14.9667,13.7301518519,52.3178666667,6.40333333333,41.1390333333,12.7827666667
730.08,31.0216666667,47.6434515152,46.7405333334,10.5062666667,14.8857714286,13.7010148148,52.3806666667,6.35713333334,41.1366,12.5823666667
730.39,31.0861666667,47.6847484849,46.7426,10.5476333333,14.8657,13.6832555556,52.5114,6.43313333333,41.3235666667,12.5204333333
730.71,31.4286333333,48.0787393939,46.9938666667,11.0718333333,15.2716190476,14.1315259259,52.8633333333,6.9344,41.5474666667,12.8899666667
731.03,31.4246666667,47.9837757576,47.1028666667,11.026,15.1905285714,13.9851333333,52.8376,6.76773333333,41.6546,12.7938333333
731.35,31.5684333333,48.1708272727,47.1607333333,10.9148333333,15.0967666667,14.0148444445,52.8192666667,6.68253333333,41.6428333333,12.8194333333
731.67,31.5663,48.0256,47.0626,10.8776666667,15.1025238095,14.0423740741,52.6792,6.75526666667,41.4048,12.8418666667
731.98,31.6052666667,48.1797151515,47.11,10.9150666667,15.0996619047,14.0409,52.7213333333,6.89813333333,41.6398,13.0304
732.30,31.2761666667,47.7076606061,46.8471333333,10.8525333333,14.9411428572,13.9887481481,52.1965333333,6.87026666666,41.2492666667,13.0250333333
732.62,31.0910333333,47.4338606061,46.5320666667,10.6644666667,14.6754952381,13.7383518519,51.9046666667,6.66286666667,41.0988,12.7927333333
732.94,31.1560666667,47.5339666667,46.6214,10.8165333333,14.7508047619,13.8900444445,52.015,6.75126666667,41.1541333333,12.8286333333
733.25,31.1826666667,47.495730303,46.5928666667,10.5878333334,14.4386238095,13.9148185185,51.9800666667,6.54093333333,41.1136333333,12.8212666667
733.57,31.4554,47.6143515151,46.7377333333,10.6316666667,14.449247619,13.9593185185,52.3298666667,6.49186666667,41.2055666667,12.8123
733.89,31.6057666667,47.6138575758,46.7424666667,10.8560333333,14.7095190476,14.2963888889,52.3461333333,6.8162,41.2043666667,13.2135666667
734.21,31.4233333333,47.3233969697,46.7318,10.4594333333,14.4538714286,13.9769407407,52.2445333333,6.53433333333,41.0373,13.0386666667
734.52,31.621,47.4452909091,46.8302,10.7781333333,14.6837380952,14.3166333333,52.3566,6.9066,41.1454,13.4013333333
734.84,31.6703666667,47.4420878788,46.9172666666,10.8428333333,14.8260380952,14.5675925926,52.4818666667,7.22206666666,41.1678666667,13.5419666667
735.16,31.8614666667,47.6529060606,47.2180666667,10.9026666667,15.0335571429,14.6922074074,52.8106,7.382,41.4441,13.8205333333
735.48,31.4333333333,47.1408151515,46.5226666667,10.7223666667,14.752147619,14.4800074074,52.4130666667,7.0514,40.8403666667,13.5515666667
735.79,31.6809666667,47.3535121212,46.7657333333,10.7448,14.886947619,14.5238222222,52.856,6.98026666667,41.0341666667,13.6665
736.11,31.6324,47.2622424242,46.6109333333,10.7476,15.0392333333,14.6409074074,52.7598,7.05906666667,40.8453333333,13.6526666667
736.43,31.7975666667,47.4875515151,46.8692666667,10.7247,15.2537666667,14.7887037037,52.9490666667,7.19946666667,41.1987666667,13.9015666667
736.74,31.5094666667,47.1642575758,46.432,10.7370666667,15.4393047619,14.8075111111,52.6947333333,7.38973333333,40.9954333333,13.8521666667
737.06,31.1189,46.9439727273,46.3254,10.5611,15.3394952381,14.6398222222,52.4345333333,7.19613333333,40.7425,13.9228666667
737.38,31.0611333333,46.8223575758,46.3074666667,10.4891333333,15.2031714286,14.463137037,52.3715333333,6.99993333333,40.6947,13.6772333333
737.69,30.9763666667,46.8740060606,46.1986666667,10.4681666667,15.1235285714,14.3968962963,52.2576666667,6.85333333333,40.5733333333,13.4303666667
738.01,30.8782666667,46.8885939394,46.1592666667,10.0718333333,14.8035142857,14.0998333333,52.2708666667,6.42253333333,40.5108333333,13.0498
738.33,30.4478,46.4526666667,45.6821333333,9.53776666665,14.284447619,13.5081444444,51.9758666667,5.67026666667,40.1638,12.5439333333
738.64,30.1344666667,46.1251787879,45.2846666667,9.29703333334,13.9221714286,13.1260111111,51.5549333333,5.34973333333,39.7295666667,12.1255333333
738.96,30.1747,46.1288333333,45.5268,9.12083333334,13.7916904762,12.9396518519,51.5945333333,5.2238,39.7768333333,11.9132666667
739.28,30.1821333333,46.2677878788,45.5004,9.22736666666,14.0281571428,13.0653074074,51.482,5.4834,39.9745666667,11.9376
739.59,30.2084,46.3703909091,45.6445333333,9.15940000001,13.9374238095,13.0980851852,51.4608,5.50733333333,40.0943333333,11.9853666667
739.91,30.0863333333,46.2528969697,45.5067333333,9.08006666667,13.8105952381,12.7599074074,51.2646,5.43033333333,39.8978,11.7868333333
740.23,30.6622666667,46.8676818182,46.048,9.37770000001,14.1027809524,12.8964740741,51.7831333333,5.5172,40.3055,12.1951
740.54,30.7543333333,46.8119151515,45.8906666667,9.16410000001,13.8439809524,12.6712444444,51.687,5.33593333333,40.3319333333,11.9681333333
740.86,30.9121666666,47.1709060606,46.2021333333,9.23189999999,14.0342142857,12.6968703704,51.9891333333,5.35866666667,40.5552333333,12.0475
741.18,30.7727333333,46.9631666667,45.961,8.92173333333,13.8384571429,12.5564666667,51.959,5.25013333333,40.5055,11.9141
741.49,31.0192333333,47.2086757576,46.0153333333,9.27463333334,14.3336666667,13.0068851852,52.1896666667,5.73466666667,40.5865333333,12.1894333333
741.81,31.2683333333,47.5808878788,46.2806,9.84719999999,14.7148285714,13.3781148148,52.5128666667,6.25373333333,41.0042666667,12.4993666667
742.12,31.4765,47.8470212121,46.355,10.1977333333,15.0448047619,13.8030481481,52.6776,6.6802,41.3735333333,12.9431333333
742.44,31.7715666667,48.2321333333,46.5296,10.5251,15.3703571429,14.2116,52.8178,7.04493333333,41.7221,13.1715666667
742.76,32.1299333333,48.4607787879,46.7947333333,10.5606333333,15.4025380952,14.4389888889,53.0716666667,7.0868,41.7473666667,13.2970333333
743.07,32.2203333333,48.6970848485,46.8867333333,10.6843,15.4949142857,14.6115777778,53.3249333333,7.12946666667,41.9409333333,13.3756333333
743.39,31.8118666667,48.3112333333,46.6122666667,10.2174333333,14.9770238095,14.3522074074,53.0043333333,6.81266666667,41.5745,13.0646333333
743.70,31.8656666667,48.5549090909,47.0457333333,10.3134,14.9621142857,14.598762963,53.3946666667,6.99313333333,41.9575,13.227
744.02,32.4415666667,49.219430303,47.6136666667,11.2985666667,16.0335571429,15.5664814815,53.8388,8.1016,42.3949666667,14.2526333333
744.34,32.6051,49.2901484849,47.6386666666,11.6029333333,16.2581380952,16.1204407408,53.8236,8.51453333333,42.5080333333,14.7606333333
744.65,32.9220333333,49.4695272727,47.9381333333,12.0939333333,16.5112095238,16.4407703704,54.0215333333,8.78966666667,42.6582666667,15.0845333333
744.97,32.3414666667,48.9589181818,47.4264,11.4205333333,15.6436380952,15.6575740741,53.4131333333,8.07093333333,42.343,14.5750666667
745.28,32.238,48.8221454546,47.2556666667,11.1056666667,15.5654047619,15.3692074074,53.1646,7.89213333334,42.1211333333,14.6062666666
745.60,32.1421666667,48.8739181818,47.5044666667,11.2135333333,15.5828380952,15.3452962963,53.3004,7.7192,41.9768333333,14.4512333333
745.91,32.3055333333,49.0598515151,47.7558666667,11.4287666667,15.7894714286,15.3429185185,53.9588,7.98326666667,42.1663666667,14.6514333333
746.23,32.3784,49.3111424242,48.0330666667,11.8393,15.9672285714,15.701,54.2673333333,8.2882,42.4850333333,14.8844
746.55,32.7404666667,49.5469060606,48.3467333333,12.3502666667,16.4600809524,16.0518851852,54.4892666667,8.75786666667,42.8195,15.3187
746.86,33.2727333333,49.9748818182,48.7279333333,12.9928,17.0910571429,16.6028074074,55.0184666667,9.25526666667,43.4089,15.7781666667
747.18,32.8677,49.3367848485,48.0158,12.6953333333,16.9343666667,16.0772962963,54.3847333333,9.14293333333,42.869,15.4241333333
747.49,32.6918333333,48.7561333333,47.7948,12.1365666667,16.3393047619,15.5549740741,54.0348,8.71846666667,42.8321666667,14.9714666667
747.81,32.6935,48.807130303,48.1011333333,12.2569,16.3928904762,15.4369407407,54.1016666667,8.78173333333,42.9140666667,14.9355
748.12,32.5112333333,48.634439394,48.0434666667,12.0988333333,16.324452381,15.1350666667,53.9520666667,8.6798,42.8262666667,14.9121333333
748.44,32.4353,48.499569697,47.9339333333,12.1408666667,16.4697285714,15.272862963,53.9337333333,8.79606666667,42.6450666667,14.9267
748.75,32.5960333333,48.6242636364,48.1354,12.2821666667,16.4407666666,15.4402148148,54.157,8.7574,42.8812,14.7905333333
749.07,32.6403666667,48.5245878788,48.0092,11.9195,16.0929761905,15.1961518518,54.1480666667,8.42373333333,42.8347,14.5773333333
749.38,32.7983666667,48.6795030303,48.3296666666,12.0998333333,16.1679952381,15.4419962963,54.0795333333,8.32973333333,42.9863,14.8720666666
749.70,32.4386333333,48.3404878788,47.695,11.4451666667,15.6568190476,14.6730666667,53.7603333333,7.60206666666,42.6099666667,14.3383
750.01,32.2214,48.1099696969,47.4787333333,11.2642,15.4982333333,14.5111518519,53.5478666667,7.4874,42.2763,14.1947
750.33,32.2097333333,48.1375454546,47.7152,11.3754666667,15.5918,14.7033222222,53.3971333333,7.7382,42.3184,14.3251666667
750.64,32.4984666667,48.4114818182,48.1312666667,11.8603333333,16.0140333333,15.2363592593,53.5181333333,8.16013333334,42.5231,14.6518
750.96,32.1116,48.2935272727,47.7108666667,11.7294666667,15.8622142857,15.0290851852,53.2843333333,7.95326666666,42.0265666667,14.3574333333
751.27,31.9781666666,48.0745,47.2851333333,11.7048333333,15.873352381,14.9764296296,53.2094666667,7.86926666667,41.8834,14.2427
751.59,32.1873,48.4512,47.4948666667,12.0119,16.122552381,15.4205555555,53.4973333333,8.16806666667,42.1267666667,14.5328
751.90,32.6392666667,48.8589151515,48.0375333333,12.541,16.4618476191,15.8720259259,53.8759333333,8.55413333333,42.6566,15.0635666667
752.22,32.7636,48.6894878788,47.972,12.7506333333,16.7901619047,16.1404148148,53.6789333333,8.869,42.6436,15.5141666667
752.53,33.2125333334,49.2108848485,48.4449333333,13.3759333333,17.2920714286,16.7501851852,54.0988666667,9.53766666667,43.1184666667,16.1929666667
752.85,33.0477666667,49.0339121212,48.0477333333,13.4952,17.2738666667,16.7632444445,53.8277333333,9.63626666667,42.9497333333,16.0400666667
753.16,33.0359333333,48.809330303,48.3743333333,13.7156666667,17.3832285714,16.9765074074,53.7922,10.0001333333,43.0245666667,16.3056666667
753.47,32.9088,48.6413151515,48.2594,13.7961333333,17.2935904762,16.797362963,53.7251333333,10.0454666667,42.9954,16.3996333333
753.79,32.7555,48.3833575758,47.8337333333,13.6223666666,16.9520190476,16.4722185185,53.5298666667,9.70953333333,42.7540333333,16.2994333333
754.10,32.6957333333,48.5435515152,47.9361333333,13.5735666667,16.8164619048,16.3476037037,53.7278666667,9.51639999999,42.7893666667,16.1369
754.42,32.991,48.8118666667,48.3434666666,13.8873666667,17.1218428571,16.7245851852,54.0354666667,9.6316,43.0475666667,16.3983
754.73,32.6556,48.6451484848,48.0512,13.5038666667,16.7777809524,16.3659407407,53.6072666667,9.27573333333,42.6657,16.0980666667
755.05,32.6101333333,48.5130484849,47.9392,13.2215666667,16.577052381,16.127637037,53.3214,9.12953333334,42.6735333333,15.7932
755.36,32.9077,48.958569697,48.2616,13.4126666667,16.8548428571,16.1593518518,53.9338,9.28326666667,43.1168666667,15.8707333333
755.67,32.5716666667,48.8401848485,48.0966,13.2187333333,16.5335333333,15.6839666667,53.6772,9.05879999999,42.8628333333,15.4540333333
755.99,31.7863333333,47.8550272727,47.2802,12.5169,15.8130285714,15.0398259259,52.7379333333,8.40466666667,42.2387333333,14.6879333333
756.30,31.7237333333,47.7525030303,47.4463333333,12.0920333333,15.6134428571,14.7350740741,52.7121333333,8.2534,42.2446,14.5423333333
756.62,32.2064333333,48.4742454545,47.8699333333,12.5530666667,16.1620761905,15.1572407407,53.0218,8.63646666667,42.7227333333,14.8847333333
756.93,32.5369666667,48.4846636364,48.1834,12.8902666667,16.5388,15.5970333333,52.9342666667,8.99353333333,42.8033333333,15.0235666667
757.24,32.5878,48.5194242424,48.2454666667,13.0408333333,16.7719904762,15.7745407407,53.0272,9.28473333333,42.6938666667,15.1939
757.56,32.4228,47.9965212121,47.7438,12.8247666667,16.6222428571,15.5909296296,52.6133333333,9.253,42.3145333333,15.1095666667
757.87,32.3958333333,47.9878333333,47.7055333333,12.8438,16.5743380952,15.5164518519,52.6466,9.39239999999,42.3644666667,15.2321333334
758.18,32.7553666667,48.0879333333,48.0353333333,13.0740666667,16.7159238095,15.8379111111,52.8871333333,9.62866666668,42.8510666667,15.4672666667
758.50,32.8677333333,48.0725363636,48.0489333333,13.0661,16.7173571429,16.0473703704,52.9362,9.57153333333,42.7570333333,15.5709666667
758.81,32.5725666667,47.704230303,47.8844,12.6440666667,16.3822238095,15.8437518519,52.5204,9.18579999999,42.2986,15.3238666667
759.13,32.5512666667,47.8125060606,48.2042,12.6392666667,16.3473238095,15.8959333333,52.6528,9.07306666667,42.3257333333,15.1964666667
759.44,32.8041,48.1938333333,48.5913333333,12.6597,16.5273238095,16.0412518519,53.0026,9.07833333333,42.4461,15.3660333333
759.75,32.8554,48.138630303,48.5782,12.6612666667,16.4824952381,16.0161703704,52.9958,9.01146666667,42.3523,15.2642666667
760.07,32.1758666667,47.2644484848,47.6258,12.0852666667,15.7042761905,15.2628518519,52.2907333333,8.32293333334,41.5444333333,14.6276333333
760.38,32.0901666667,47.5478272727,47.6306666667,11.7297333333,15.4503761905,15.066037037,52.7176666667,7.81373333333,41.8753666667,14.5046333333
760.69,32.1816666667,47.8010757576,47.9424,11.8868,15.5200142857,15.2591592593,52.989,7.75986666667,42.2522333333,14.5508666667
761.01,32.0155333333,47.7011939394,47.6831333334,11.7128,15.1823571428,15.2174111111,52.8190666667,7.4424,42.1948666667,14.4631
761.32,31.6345333333,47.6223242424,47.4196666667,11.5076,14.948752381,14.9726259259,52.4974,7.20013333333,41.9312666667,14.1779333333
761.63,31.7356,47.8475242424,47.3734,11.3640333333,15.0045571429,14.9400185185,52.654,7.2222,41.9637,14.2946666667
761.94,31.7187666667,47.8817151515,47.4324666667,11.5815333333,15.1547857143,14.922562963,52.7603333333,7.42186666667,42.0594666667,14.4978
762.26,31.5645,47.7505818182,47.166,11.4057,15.0113952381,14.7607962963,52.4281333333,7.3298,41.7588333333,14.2750333333
762.57,31.6067,47.832869697,46.965,11.2610333333,14.9832380952,14.8312888889,52.3634,7.39893333333,41.6829333333,14.4974666667
762.88,31.603,47.7818939394,46.8744666667,11.5365,15.2381047619,14.8956925926,52.432,7.60766666667,41.6731666667,14.5626666667
763.20,31.7132333333,47.8726787879,46.778,11.728,15.4192428571,15.0906592592,52.4124666667,7.73073333333,41.7303,14.7816333333
763.51,32.0856,48.2796333333,47.3605333333,11.9929333333,15.7549571429,15.4584925926,52.7917333333,8.1594,42.0197,15.1650666667
763.82,31.7749,47.8582212121,47.0511333333,11.8466666667,15.5062904762,15.2720925926,52.2663333333,8.0362,41.5618,14.9921666667
764.14,31.6969333333,47.6738636364,46.8848,11.7928,15.4533190476,15.2326074074,52.0220666667,8.07493333333,41.3345,14.8563
764.45,32.3624333333,48.2920484849,47.5710666666,12.2780666667,16.0418619048,15.6110555555,52.7618666667,8.51833333333,41.9046666667,15.2514
764.76,32.8666333333,48.6057636364,47.9917333333,12.6314333333,16.3862047619,16.0338333333,53.1943333333,8.78146666667,42.3140666667,15.5224
765.07,32.7766666667,48.4191090909,47.9781333333,12.9363333334,16.3857380952,16.1113851852,52.9804,8.9748,42.0611333333,15.6044
765.39,32.5609333333,48.3702757576,47.808,13.0239,16.4007142857,16.1246666667,52.9670666667,8.9664,41.9234666667,15.5761666667
765.70,32.6886,48.4854696969,47.8564666667,13.0168333333,16.3739428571,16.0904962963,53.2808,8.92553333334,42.1171333333,15.6895333333
766.01,32.7090333333,48.3544636364,47.8128666667,13.2837333333,16.4270571429,16.2230444445,53.314,9.06100000001,42.201,15.6628333333
766.32,32.7848333333,48.6289787879,47.9365333333,13.2278,16.5344857143,16.2560222222,53.4124666666,8.92806666666,42.3685,15.6782
766.64,32.9355666667,48.8321636364,48.4120666667,13.6093333333,16.8826380952,16.7104925926,53.7124666667,9.23833333334,42.6147333333,15.9328666667
766.95,33.2864666667,49.1943181818,48.6952666667,13.9461666667,17.2311238095,17.1317111111,54.0751333333,9.50493333333,43.1688333333,16.1410666667
767.26,34.4409666667,50.2228272727,49.4678666667,14.9444,18.1826285714,17.8981592593,55.0538666667,10.4984,44.0472,16.8536
767.57,34.5182333333,50.3490242424,49.3108,14.9701666667,18.2302809524,17.5873148148,55.3024,10.2812666667,44.193,16.7915333334
767.88,33.7242666667,49.7564272727,48.5154666667,14.2649666667,17.7320047619,17.1419296296,54.5801333333,9.77653333333,43.2918333333,16.227
768.20,33.1897,49.2427666667,48.009,13.6187,17.1058142857,16.6295111111,54.2468,9.14993333333,42.7648333333,15.4977333333
768.51,33.4671666667,49.4876333333,48.1684,13.4266,17.2581095238,16.6625037037,54.7147333333,8.89013333334,43.1740666667,15.4753333333
768.82,34.0627333333,49.9447787879,48.8246,13.7071333333,17.7674952381,17.0308888889,55.21,9.30286666666,43.8358,15.8147333333
769.13,33.9723333333,49.6354060606,48.7813333333,14.0048333333,17.9993380952,17.0267851852,54.9499333333,9.46726666667,43.8274,15.9154333333
769.44,34.2164666667,49.8313424242,48.8931333334,14.0092,18.0165809524,16.9866444445,55.1580666667,9.31573333333,43.9275,16.1520666667
769.76,34.2561,49.1721121212,48.5166666667,14.1633333333,17.7710333333,17.0431111111,54.7408666667,9.64173333334,43.386,16.4159333333
770.07,34.2634666667,49.1474090909,48.3044666667,14.1137333333,17.7541142857,17.0063259259,54.9112666667,9.81826666666,43.2029,16.5597333334
770.38,33.3726,48.2580212121,47.0726,13.3311666667,16.9528904762,16.2553333333,54.3156666667,8.78406666666,42.0323,15.8282333333
770.69,32.7700666667,47.8730757576,46.8582666667,12.5451,16.4261333333,15.7786592593,54.0101333333,8.1184,41.7368,15.6089
771.00,32.9529333333,47.9718,47.0104666667,12.1611666667,16.3337952381,15.9811925926,54.3335333333,8.13753333333,41.5320666667,15.7389
771.32,33.1799333333,48.1545545454,47.469,12.7074666667,16.5267619048,16.3244444444,54.6722,8.35866666667,42.2054333333,16.1255666667
771.63,33.1051666667,48.2209363636,47.2704666667,12.8239,16.7888285714,16.2693333333,54.7764,8.65833333334,42.4457666667,16.8487666666
771.94,33.4388666667,48.9578454545,47.6885333334,13.3801666667,16.9807857143,16.5103037037,55.5789333334,9.10926666665,42.8856,17.0909
772.25,33.0931,48.1898636364,46.8034,13.1778666666,16.5189666667,15.9726962963,54.756,8.72086666667,42.2284,16.9775666667
772.56,33.6227,48.649130303,47.0242,13.825,17.1163142857,17.1486185185,54.8482666667,9.66833333333,42.616,17.7581
772.87,33.9012,48.6314060606,47.0836666667,13.9205333333,17.3755904762,17.2881296296,55.0826,10.084,42.9115333333,17.8097666667
773.18,34.0015666667,49.3220393939,47.4692666667,13.9868,17.5931952381,17.5005296296,55.6534666667,10.1763333334,43.6146666667,17.9491
773.50,33.6308666667,49.0377212121,47.1918,13.4433,16.9114428572,16.7748962963,55.3289333333,9.42246666667,43.5134333333,17.3068333333
773.81,34.3007333333,49.7425212121,48.2456,14.3383666667,17.7070714286,17.4026037037,55.6592,10.3258,44.3584,18.1503
774.12,33.8812,49.9012454545,48.0798666667,13.8274,17.3732809524,17.122962963,55.9652666667,9.89773333333,43.8812333333,17.2708333333
774.43,33.8631333333,49.969030303,48.2686,14.1110666667,17.6216571429,17.2462333333,55.5919333333,10.1497333333,44.5452,17.4521
774.74,34.166,50.3525181818,48.5362666667,14.1371666667,17.858852381,17.4569037037,55.9989333333,10.6416,44.6713333333,17.7743
775.05,34.4198,50.4882484848,48.7287333333,13.9917,18.0993333333,17.6015,56.1142,10.6106,44.6208666667,17.6261
775.36,34.3234333333,50.146769697,49.0686,13.5521333333,18.0395190476,17.6795925926,55.527,10.3814666667,44.5263666667,17.3257
775.67,34.7729666667,50.6507666667,49.9786666667,14.0464333333,18.5880095238,18.3156629629,56.3195333333,11.0789333333,45.0238666667,17.8684666667
775.98,34.5346333333,50.7170030303,50.092,13.9204333333,18.3757904762,17.761637037,56.5855333333,10.6547333333,44.7618333333,17.5
776.30,34.4607666667,51.3017484848,50.6993333333,14.4552,18.6078047619,18.2083814815,56.954,10.6234,44.8996,17.6857333333
776.61,34.068,50.9681181818,50.2465333333,14.0404666667,17.968047619,17.4268814815,56.5076666667,9.93986666667,44.5532333333,16.8503
776.92,34.2343,50.9950424242,50.1671333333,14.2646,18.1381761905,17.8478037037,56.2585333333,10.4684666667,44.4617,17.0475
777.23,34.3023666667,51.0559787879,50.1274,14.186,17.9962952381,18.0749037037,56.2458666667,10.6866666667,44.5239333333,16.9546666667
777.54,34.6197666666,50.3040030303,49.8882666667,14.9198333333,18.2624333334,18.5299666667,55.9282666667,11.0437333333,44.7534666667,17.6125
777.85,34.4544666667,50.3553727273,49.9612666667,14.6761666667,17.8176142857,18.5237185185,56.1794666667,10.454,44.0975,17.0043333333
778.16,34.1891666667,50.2063515152,49.8316666667,14.408,17.6912476191,18.2509037037,55.9932,9.82053333333,43.9254,16.2542
778.47,34.4548,50.3488,50.0418666667,15.2218,18.1095809524,18.8909740741,55.8159333333,10.5662666667,43.9694,16.7279
778.78,33.6065,49.9251848485,49.3074,14.7100333333,17.4453761905,18.2397407407,55.5404666667,9.6452,43.1700666667,16.3344666667
779.09,33.2957333333,50.0267151515,48.6639333333,13.8644333333,16.8296428571,17.9308444445,55.4402,8.47906666666,42.7416333333,15.6535333333
779.40,33.7765666667,50.5775333333,48.954,13.6760666667,16.6143761905,18.1134111111,56.0402,8.18546666667,43.3452333333,15.7476666667
779.71,34.3026333333,50.5749,48.9324,13.5088666667,16.9177904762,18.2723296296,56.2591333333,8.427,43.9845,16.1937333333
780.02,35.0163,51.1794151515,49.603,14.5248333333,18.1850761905,19.7763592593,56.6518,9.73813333333,44.5748666667,17.7699333333
780.33,34.5512333333,51.2002424242,49.5570666667,14.1294,18.0110428571,19.2620962963,56.7744666667,9.26399999999,44.5124,17.4478333333
780.64,34.5961666666,50.8189939394,49.1259333333,14.0537333333,17.9229809524,19.0715814815,56.4858666667,8.89099999999,44.2494333333,17.1098
780.95,34.7582666667,51.3394606061,49.6521333333,13.6317666667,17.8494238096,18.8278148148,56.596,8.75959999999,44.5552666667,17.3037666667
781.26,34.7868333333,51.0991757576,49.4638,13.9914,18.246247619,18.9573962963,56.3559333333,9.48200000001,44.7532333333,18.1566666667
781.57,35.0428666667,51.1202515152,49.5098,13.9246333333,18.2107761905,18.7081888889,56.1458666667,9.73653333333,45.1102333333,18.6857333333
781.88,34.8530666667,51.2188242424,49.8704,13.3112,17.7102380952,18.4487148148,56.4108666667,9.15639999999,45.4501333333,18.3032
782.19,35.43,51.3555727273,50.1318,14.5262333333,18.5321047619,19.0297518518,56.5285333333,10.1758666667,46.0670666667,18.7947333333
782.50,36.3310333333,51.8805666667,51.0127333333,15.9421,19.4759571429,19.8664925926,56.8015333333,11.5897333333,46.7293666667,19.6143333333
782.81,35.5903666667,51.1968363636,50.6362666667,15.4826666667,19.2239523809,19.1400185185,56.0176666667,11.3010666667,46.1,18.9997666667
783.12,33.4853333333,49.802839394,49.2038666667,13.7993666667,17.4198333333,17.4383037037,54.2718666667,9.79933333333,44.3850333333,16.8899333333
783.43,33.1472333333,49.5948575758,49.1924666667,13.0207333334,16.8284619048,16.6995925926,54.1375333333,8.91993333334,44.1510333333,15.8590333333
