wavelength,Back_SerAlbm,Belly_SerAlbm,Breast_SerAlbm,Crissum_SerAlbm,Crown_SerAlbm,DorTail_SerAlbm,Patch10_SerAlbm,Rump_SerAlbm,Throat_SerAlbm,WingTip_SerAlbm
756.30,3.56153333334,3.89326666666,4.06286666667,5.5718,68.4236333333,8.30773333333,5.82853333333,3.38124444444,53.0764,9.58466666667
756.62,3.76413333334,4.02866666667,4.3866,5.59353333333,68.8322666667,8.43026666667,5.994,3.62148888889,53.7136666667,9.81500000001
756.93,4.11586666667,4.10833333333,4.67546666667,5.82993333333,69.0788333333,8.72833333333,6.28626666667,3.93353333333,53.7139333333,10.0504666667
757.24,4.22306666667,4.31826666667,4.77446666667,5.92473333333,68.9763,9.00500000001,6.57146666667,4.0334,53.4836,10.154
757.56,4.21506666667,4.37646666667,4.7822,6.08966666667,69.4986666667,9.15086666666,6.66673333333,4.24033333333,53.9406,10.1739333333
757.87,3.87666666667,4.15726666667,4.48326666667,5.84026666667,69.5841,8.94106666667,6.46953333333,4.07128888889,53.8918666667,9.93676666668
758.18,4.05433333333,4.35573333333,4.61693333333,5.94813333333,69.3972,9.13586666667,6.61393333333,4.20751111111,53.8432,10.0917
758.50,4.58446666667,4.83053333333,5.1858,6.453,69.3205666667,9.58873333334,7.27306666667,4.72937777778,53.9669333333,10.6523
758.81,4.41966666667,4.68426666667,5.05246666667,6.36013333333,69.1434,9.49953333333,7.3266,4.78317777778,53.7437333333,10.6414
759.13,4.22486666667,4.49426666666,4.89333333333,6.305,69.5985,9.42766666667,7.22033333333,4.70315555556,54.104,10.5562333333
759.44,4.3556,4.7796,5.11013333333,6.4742,68.9961666667,9.66093333334,7.35713333333,4.88668888889,53.8562,10.6745333333
759.75,4.70706666666,5.14526666667,5.3742,6.743,69.5962333333,10.1035333333,7.76706666667,5.28226666667,54.4264,11.1213666667
760.07,4.73333333333,5.27026666667,5.29486666667,6.88633333333,69.4897333333,10.1744666667,7.90926666666,5.36813333334,54.2096666667,11.2411666667
760.38,4.90266666667,5.3836,5.28206666667,6.90593333333,69.3656333334,10.1605333333,8.01013333333,5.41822222222,54.2853333333,11.2336333333
760.69,4.70726666667,5.0608,5.12066666667,6.62373333333,69.4492666667,9.89959999999,7.75633333333,5.20526666667,54.4181333333,10.9869333333
761.01,4.53146666667,4.89233333333,4.97846666667,6.35226666667,69.3386333333,9.68206666666,7.60266666666,5.03355555556,54.2718,10.8814
761.32,4.80453333333,5.10786666667,5.1842,6.57006666667,69.3643333333,9.87419999999,7.86613333333,5.19991111111,54.4272666667,11.1107333333
761.63,4.71873333333,5.03793333333,5.09013333333,6.50386666667,69.7621666667,9.88286666666,7.77413333333,5.1364,54.7318,11.1552
761.94,4.50586666667,4.8304,4.8534,6.30446666666,69.8136666667,9.77586666667,7.5712,4.89246666667,54.6378,10.9956
762.26,4.52053333333,4.95913333333,5.04806666667,6.36766666667,70.1009666667,9.81720000001,7.61246666667,4.80008888889,55.0734,11.0822666667
762.57,4.62693333334,5.02626666667,5.00673333333,6.39593333333,70.1295333333,9.8578,7.6486,4.72244444445,55.186,11.1621666667
762.88,4.55013333334,4.98,4.89586666667,6.40486666667,70.6685333333,9.91206666666,7.5626,4.55202222222,55.5874,11.0210666667
763.20,4.46253333333,4.84333333333,4.819,6.32893333333,70.6068,9.79740000001,7.47706666667,4.41444444445,55.4998666667,10.8977
763.51,4.3782,4.73273333333,4.7234,6.19886666667,70.5530666667,9.74199999999,7.27553333333,4.22417777778,55.4269333333,10.7312333333
763.82,4.16733333333,4.62833333333,4.6672,6.14086666667,70.5082,9.6268,7.19613333333,4.09568888889,55.2976,10.6599666667
764.14,4.1116,4.58553333333,4.58926666667,6.23026666666,70.6190333333,9.61319999999,7.0488,4.01735555555,55.3978,10.7445333333
764.45,4.32473333334,4.70866666667,4.743,6.40886666667,70.7182666667,9.81459999999,7.11766666667,4.15851111111,55.6484,10.9217333333
764.76,4.2236,4.57146666667,4.6738,6.23033333333,70.4786666667,9.65006666666,6.87706666667,4.05193333333,55.4932666667,10.8284333333
765.07,4.21106666667,4.5876,4.7014,6.19473333333,70.0752,9.58606666668,6.8762,3.97868888889,55.2009333333,10.7322666667
765.39,4.0468,4.49793333333,4.58133333333,6.01286666667,70.0854666667,9.39526666668,6.77353333333,3.83335555555,55.3056,10.6389333333
765.70,3.91893333333,4.38453333333,4.41813333333,5.8348,69.8101333333,9.34700000001,6.624,3.70631111111,55.0736,10.3732
766.01,3.66513333333,4.31446666667,4.3736,5.64166666667,69.1356,9.14173333334,6.43986666666,3.58633333333,54.5942666667,10.15
766.32,3.96993333333,4.55606666667,4.64473333334,5.67653333333,68.6183666667,9.21320000001,6.58293333334,3.90517777778,54.375,10.4716333333
766.64,3.9176,4.4376,4.5044,5.57266666667,68.2163333333,9.14026666667,6.37586666667,3.82493333333,54.0488666667,10.3462333333
766.95,4.02613333333,4.4746,4.49873333333,5.61213333333,68.0216666667,9.14166666667,6.3356,3.9764,53.9447333333,10.4084
767.26,4.24846666667,4.57026666666,4.5674,5.7488,68.1515333333,9.48973333335,6.41426666667,4.18751111111,54.2013333333,10.6212
767.57,4.35673333333,4.7512,4.71693333333,5.7918,67.9931333333,9.64253333333,6.70666666667,4.32055555556,54.2167333334,10.7448
767.88,4.06126666667,4.57693333333,4.53873333333,5.52613333333,67.8056666667,9.47240000001,6.60766666667,4.0976,53.9699333333,10.5127333333
768.20,4.0152,4.65153333333,4.65766666667,5.72126666667,67.8304,9.56346666666,6.80306666667,4.25853333333,53.9423333333,10.4333
768.51,3.81346666667,4.4372,4.5088,5.5596,67.8421333333,9.48546666667,6.65733333333,4.19404444445,53.9446,10.4178333333
768.82,3.84146666667,4.23946666667,4.34786666667,5.48806666667,67.4438333333,9.441,6.44046666667,4.22575555556,53.4639333333,10.3488333333
769.13,3.9634,4.11353333333,4.23773333333,5.59906666666,67.4876,9.4482,6.45773333333,4.38873333333,53.454,10.6709
769.44,4.58513333333,4.47193333333,4.6778,6.08566666667,67.6975666667,9.99999999999,6.9024,4.95242222222,53.7781333333,11.2948
769.76,4.12053333333,3.8768,4.2254,5.695,67.1948333333,9.64626666667,6.47706666667,4.45008888889,53.3402,10.7653333333
770.07,3.9542,3.73913333333,4.12433333333,5.5844,67.206,9.50046666665,6.39613333333,4.17975555555,53.6176666667,10.7388
770.38,4.14006666667,4.08353333333,4.45506666667,5.7926,67.3089666667,9.86186666667,6.695,4.43617777778,54.1578,10.9837666667
770.69,4.01213333333,4.24193333333,4.51153333333,5.85126666667,67.2772,9.79519999999,6.6344,4.63371111111,54.2061333333,11.0380666667
771.00,3.68786666667,3.80746666667,4.144,5.50126666667,66.6051333333,9.29786666668,6.0948,4.36733333333,53.6264666667,10.4342666667
771.32,4.00713333333,4.15213333333,4.36953333333,5.78626666667,66.0018666667,9.35859999999,6.37693333333,4.60262222222,53.087,10.6775333333
771.63,4.20106666667,4.3478,4.4176,5.7274,65.8393333333,9.48446666667,6.4464,4.60473333333,53.3002666667,11.1337
771.94,4.90233333333,5.07733333333,4.95813333333,6.43953333333,66.313,10.0911333333,7.0836,5.19268888889,53.9958666667,11.809
772.25,4.9306,5.2194,5.268,6.65153333333,66.078,10.1012666667,7.109,5.08808888889,54.0307333333,11.7435666667
772.56,5.16586666667,5.49173333333,5.65853333333,6.93193333333,66.3617666667,10.3620666667,7.25033333333,5.14051111111,54.3188666667,11.8023
772.87,4.9644,5.2686,5.4302,6.88613333333,66.5144,10.2368666667,7.19033333333,4.89897777778,54.3926,11.4385666667
773.18,5.72033333333,6.27493333333,6.3216,7.87646666666,67.1494,10.9249333333,8.11706666667,5.83415555556,55.0590666667,12.3909
773.50,5.7848,6.41186666667,6.25913333333,7.98353333334,67.2917333333,11.0091333333,8.10493333335,5.96631111111,55.097,12.4435666667
773.81,6.10446666667,6.49,6.56866666667,8.34213333333,67.2016,11.1856,8.31473333333,6.1006,54.824,12.6547666667
774.12,6.28526666667,6.27733333333,6.59906666667,8.41479999999,67.217,11.0448666667,8.25586666667,5.74875555556,54.6762666667,12.3461666667
774.43,6.25026666666,6.2584,6.581,8.54459999999,68.2405333333,11.1125333333,8.43020000001,5.79151111111,55.3991333333,12.4698666667
774.74,6.0826,6.2494,6.4914,8.68173333335,69.0092333333,11.2431333333,8.50233333333,5.79211111111,56.0741333333,12.3759666667
775.05,5.98366666667,6.14293333333,6.5534,8.89173333335,68.9608,11.3136666667,8.50193333333,5.97817777778,55.6715333333,12.0427333333
775.36,5.67266666667,5.6768,6.2816,8.49819999999,68.9973666667,10.9138,8.00746666667,5.64006666667,55.6726,11.4783666667
775.67,5.5276,5.71733333333,6.05813333333,8.40126666667,69.7886666667,11.0377333334,8.03020000001,5.75488888889,56.4229333333,11.4758
775.98,5.09693333333,5.35146666667,5.53246666667,8.05093333334,69.047,10.6772,7.8136,5.53104444444,55.7266,10.9982666667
776.30,5.18226666667,5.41966666667,5.58806666667,8.1078,69.0593333333,10.7012666667,8.00006666666,5.80384444444,55.8964666667,11.0937333333
776.61,4.5652,4.46046666667,4.7094,7.22153333333,68.5429333333,9.96073333332,7.1342,4.89142222222,55.3386,10.4084333333
776.92,4.6806,4.65886666667,5.1456,7.45766666667,68.3029333333,10.2476666667,7.3662,5.10924444444,55.1195333333,10.5432333333
777.23,3.95273333333,4.25053333333,4.59626666667,6.95113333333,68.2053333333,9.7002,6.99053333333,4.63408888889,55.0054666666,10.1378666667
777.54,3.49806666667,4.1706,4.39906666667,6.67553333333,67.9586666667,9.76499999999,6.89513333333,4.61282222222,55.2318,10.0923333333
777.85,3.80206666667,4.7008,4.83906666667,6.861,67.1613,10.1878,7.25426666667,4.8362,54.7246,10.5681333333
778.16,3.87993333333,4.69646666667,4.98166666667,6.8524,67.0449,10.2658,7.0814,4.9384,54.7419333333,10.6567666667
778.47,4.40113333333,4.8958,5.21253333333,7.0096,67.4132666667,10.6728,7.33933333333,5.06946666667,55.1388,11.0111333333
778.78,4.4868,4.88853333333,5.2294,7.11226666667,67.2784,10.8256,7.47486666667,5.1594,55.1418666667,11.0048666667
779.09,5.24453333333,5.34786666667,5.89106666667,7.75686666667,66.7937333333,11.3337333333,8.04553333333,5.75313333333,54.9881333333,11.6397333333
779.40,5.57886666667,5.85293333333,6.2184,8.08973333335,67.4107333333,11.6971333333,8.3682,6.03131111111,55.7179333333,12.0126666667
779.71,5.3246,5.96286666667,6.1464,7.9126,66.9486,11.6852,8.01313333333,5.83155555555,55.3398666667,11.9670666667
780.02,5.47033333333,6.5258,6.43353333333,8.27179999999,67.4209,12.1812,8.44753333334,6.2312,55.796,12.2097333333
780.33,5.86366666667,6.99766666666,6.72846666667,8.63453333333,67.4984,12.3671333333,8.90799999999,6.71091111112,55.963,12.4575666667
780.64,5.94793333333,6.95426666666,6.66206666667,8.63893333333,67.7852,12.1788,8.79599999999,6.698,56.1725333333,12.5269666667
780.95,6.15533333333,7.31053333333,7.0366,8.84466666665,68.4520333333,12.3059333333,8.945,6.87211111111,56.6485333333,12.8446666667
781.26,6.1888,7.42293333333,7.36733333333,8.99099999999,68.6500333334,12.3684666667,8.97226666667,7.05955555556,57.0031333333,12.7674333333
781.57,5.99773333333,7.35946666666,7.41626666667,8.8114,69.2928666667,12.4792,8.88733333335,6.74575555555,57.6084666667,12.8019333333
781.88,5.2584,6.9454,7.05113333333,8.62773333333,68.8801,11.7134666667,8.41613333333,6.14124444445,57.3804666667,12.2302333333
782.19,5.1058,7.0314,6.90006666667,8.51460000001,68.9642333333,11.607,8.33473333332,5.9032,57.2234666667,12.4703666667
782.50,4.098,6.3236,5.99553333334,7.72646666666,69.8485666667,10.8251333333,7.52466666667,4.98624444444,57.5978666667,11.9024666667
782.81,3.08933333333,5.29593333333,5.27006666667,6.88466666667,69.9739333333,9.90133333333,6.68220000001,4.19184444445,57.3520666667,11.3136
783.12,2.50546666667,4.6046,4.9786,6.46906666667,70.9668333333,9.28959999999,6.29813333334,3.71077777778,57.9861333334,10.8733333333
783.43,1.0366,3.1314,3.81326666667,5.23173333333,70.2919333333,7.87226666667,4.87173333333,2.4768,57.3376,9.57173333333
783.74,-0.323533333332,1.6122,2.4548,4.01673333333,69.6904,6.37093333333,3.431,1.10264444444,56.7196666667,8.53273333333
784.05,-0.474666666668,1.64146666667,2.5852,3.98666666667,69.4334,6.76713333333,3.52313333333,1.18546666667,56.6276,8.68223333334
784.36,-0.490666666668,1.19,2.45913333333,3.90293333333,69.7178666667,6.85846666667,3.58713333333,0.9042,56.4240666667,8.52213333333
784.67,-0.5876,0.773933333333,2.00566666667,3.58753333333,69.3925666667,6.79093333333,3.28246666667,0.617599999998,55.9604,8.46043333333
784.98,-0.283933333333,0.695533333334,1.85866666667,3.695,67.8381,6.36046666667,3.35,0.903333333334,55.1084666667,8.47239999999
785.29,0.118066666665,0.922733333334,2.0534,4.04513333333,69.3278666667,7.06053333333,3.7806,1.31831111111,56.1688666667,8.88043333333
785.60,0.072866666666,0.728333333334,2.21286666667,4.20733333333,69.6135666667,7.11486666667,3.58553333333,1.31284444444,56.325,8.38376666666
785.91,0.440333333334,0.974466666665,2.53773333333,4.33253333333,69.0477333333,7.3272,3.815,1.58893333333,56.317,8.15286666667
786.22,1.6828,2.06726666667,3.43493333333,5.33646666667,68.7713333333,8.14646666666,4.76486666667,2.42162222222,56.6507333333,8.93956666667
786.53,2.50706666667,2.63733333333,3.7738,5.54073333333,68.2459666667,8.57440000001,5.21246666666,2.66542222222,56.2365333333,9.34069999999
786.84,3.32066666667,3.46733333333,4.5338,6.12593333333,68.0540666667,9.39593333332,6.00446666667,3.38644444445,56.2345333333,10.0911
787.14,3.82093333333,4.11946666667,5.05973333333,6.39313333333,68.5944666667,10.2884666667,6.5522,3.82931111111,56.8358666667,10.4055666667
787.45,3.65026666667,3.99913333333,4.70653333333,6.22939999999,68.3739333333,10.0073333333,6.35226666667,3.65835555556,56.733,9.99509999999
787.76,3.51673333333,4.192,4.69366666666,6.32893333333,68.0583333333,9.63813333334,6.3532,3.97011111111,56.6715333333,10.0506666667
788.07,3.40053333334,4.17273333333,4.42193333333,6.38846666667,68.4699666667,9.47733333334,6.52286666667,3.98722222222,57.1031333333,10.0334666667
788.38,3.0294,3.71926666667,3.9602,6.14573333333,69.0086333333,9.20406666667,6.27586666667,3.44426666667,57.0284,9.59489999999
788.69,3.1896,3.79306666667,3.93673333333,6.09193333333,68.4771,9.13793333333,6.28346666667,3.47375555556,56.6141333333,9.78203333333
789.00,3.40913333333,4.06826666667,3.99246666667,6.18786666666,67.4893333333,9.26500000001,6.57653333333,3.56402222222,56.1024666667,10.026
789.31,3.37146666666,3.877,3.86253333333,6.18026666666,67.4486666667,9.33226666666,6.68566666667,3.55582222222,55.6748,10.1025
789.62,2.5404,2.92106666667,3.1814,5.52886666667,66.5173666667,8.65273333334,5.83273333333,2.93891111111,54.7794666667,9.26013333333
789.92,2.237,2.57366666667,3.024,5.68193333333,67.2284666667,8.56713333333,5.73126666667,2.86566666667,55.1794,9.01009999999
790.23,2.60706666667,2.7284,3.14853333333,6.22133333333,67.7575,8.985,5.99346666667,3.15353333333,55.4948666667,9.29899999999
790.54,2.98193333333,3.08,3.4264,6.7648,67.9560666667,9.28166666667,6.49086666667,3.60717777778,55.8191333334,9.7597
790.85,3.404,3.30986666667,3.59246666667,6.8866,67.8372,9.40573333333,6.86559999999,3.73577777778,55.5538,10.0157
791.16,2.98913333333,2.9462,3.05906666667,6.3764,67.4623,9.23113333333,6.3548,2.98922222222,55.543,9.69896666666
791.47,2.59506666667,2.55633333333,2.6998,5.80713333333,67.3637,8.6832,5.73553333333,2.35626666667,55.2782666667,9.20386666666
791.78,2.82846666667,3.0628,3.32506666667,6.22599999999,67.8548,9.23840000001,6.04740000001,2.74666666667,55.5034666667,9.58726666667
792.08,2.35046666667,2.96793333333,3.27966666667,5.97573333333,67.8505,8.95500000001,5.96433333333,2.47713333333,55.6274666667,9.35993333333
792.39,2.757,3.38826666667,3.60846666667,6.14546666667,69.3543,9.06453333335,6.23793333333,3.01951111111,56.6928,9.88143333333
792.70,3.33053333333,3.95013333333,4.2108,6.52193333334,69.2672666666,9.28466666667,6.51606666667,3.62584444444,57.0228666667,10.2896333333
793.01,3.7534,4.8282,4.87506666667,6.8312,70.8898333333,10.1791333333,7.18366666666,4.20771111111,58.1792,10.9603666667
793.32,4.00926666667,5.4592,4.90466666666,6.73033333333,69.9681333333,10.2138,7.33680000001,4.56764444445,57.7180666667,11.0747333333
793.62,4.3496,6.13713333333,5.4882,7.03673333333,69.5105,10.3217333333,7.72006666666,5.01204444444,57.5178666667,11.2923333333
793.93,4.40706666667,6.16760000001,5.88726666667,6.91893333333,69.0159666667,10.5860666667,7.676,4.921,56.8882,11.3232666667
794.24,3.90386666667,5.48086666667,5.5872,6.47653333333,68.7835666667,10.4361333333,7.18673333333,4.48731111111,56.924,11.0571
794.55,3.96246666667,5.28153333333,5.4692,6.48466666667,68.7555333333,10.4470666667,7.23506666667,4.599,56.6336666667,10.8664
794.86,4.26773333333,5.5246,5.95086666667,6.86346666667,68.9481333333,10.8960666667,7.6448,5.11648888889,56.8087333333,11.0682333333
795.16,4.17886666667,5.56806666667,5.84813333333,6.80673333333,68.3306333333,10.7376666667,7.70060000001,5.00813333333,56.8175333334,11.0392666667
795.47,4.01393333333,5.38033333333,5.34286666667,6.5006,67.9581666667,10.6483333333,7.15973333333,4.75711111111,56.7684,10.8519666667
795.78,3.7374,5.01333333334,5.01853333333,6.26786666667,67.1398,10.42,6.92186666666,4.03855555555,56.0552666667,10.0904333333
796.09,3.5404,4.97353333333,5.04253333333,6.42786666666,66.9665333333,10.5360666667,7.10193333333,3.95793333333,56.1624666667,10.1354333333
796.40,4.329,5.38466666667,5.348,6.95566666667,66.7218333333,10.8484,7.69633333334,4.38842222222,56.0914,10.5885333333
796.70,3.63673333333,4.56593333333,4.9354,6.40806666666,66.4000333333,10.3192666667,7.41633333333,3.85513333333,55.6664,10.409
797.01,2.6462,3.3954,3.85346666667,5.2224,66.4645,9.38826666669,6.39166666666,2.68208888889,55.764,9.65523333334
797.32,1.74073333333,2.40533333333,2.7676,4.49206666667,66.3427,8.347,5.4422,1.92393333333,55.7605333333,8.79186666666
797.63,1.68626666667,2.4486,2.59306666667,4.552,66.4801333333,8.03013333333,5.26986666667,1.73068888889,55.615,8.35296666667
797.93,2.84426666667,3.6112,3.71673333333,5.35546666667,66.7499666667,9.04446666667,6.16673333333,2.81106666667,56.0666666667,9.28343333335
798.24,2.93553333333,3.84306666667,3.89346666667,5.479,66.6722,9.19886666665,6.30253333333,2.88142222222,56.0335333333,9.64419999999
798.55,2.75886666667,3.6972,3.74853333333,5.44926666667,66.8772,9.12960000001,6.1434,2.80235555556,55.8418666667,9.65013333333
798.85,2.8358,3.6872,3.99786666667,5.45866666667,66.8881333333,9.19760000001,6.425,2.76302222222,55.5019333333,9.8504
799.16,2.44913333333,3.5312,4.0372,5.02626666667,67.2774,9.31373333333,6.48626666667,2.86017777778,55.6952,10.2997
799.47,2.27553333333,3.45473333333,3.597,4.65173333333,67.9585,9.12006666667,6.44140000001,2.65091111111,55.7508666667,10.0919
799.78,1.73746666666,3.13113333333,3.31213333333,4.48866666667,68.2594,8.89286666666,6.00306666667,2.44331111111,56.1870666667,9.9729
800.08,2.13853333334,3.50486666667,3.88473333333,4.95086666667,69.0043,9.53419999999,6.20106666666,2.85328888889,56.8260666667,10.4197333333
800.39,2.81513333333,3.94373333333,4.692,5.82666666667,69.0953,10.2486,6.85086666665,3.7168,56.9764666667,10.9720666667
800.70,2.9746,4.2796,4.9474,6.0606,69.3074333333,10.5072666667,7.33466666667,3.94133333333,56.9883333333,11.2647666667
801.00,3.33953333333,4.523,5.29733333333,6.17726666667,69.1109666667,10.8736,7.65193333333,4.63662222222,56.8835333333,11.679
801.31,2.6754,3.748,4.58373333333,5.7686,68.1696666667,10.2588666667,7.10320000002,4.16388888889,55.8714,11.2036
801.62,3.3952,4.14353333333,4.898,6.45633333334,67.5571,10.9524,7.23553333333,4.78462222222,55.7452,11.58
801.92,4.02086666666,4.28013333333,4.97073333333,6.45086666667,67.0798,11.1500666667,7.19086666666,5.12482222222,55.6521333333,11.4802333333
802.23,4.46086666667,4.6272,5.0216,6.67893333334,66.9932666667,11.4540666667,7.35059999999,5.71171111111,55.7856,11.6051
802.54,3.8758,3.90693333333,4.08906666667,6.234,66.8705666667,10.9248666667,6.40959999999,4.94622222222,55.6664,10.7964333333
802.84,3.7988,3.57233333333,3.77366666667,6.01886666667,66.0881,10.6038,5.44653333333,4.72542222222,55.283,10.6132333333
803.15,4.4152,3.7148,3.90233333333,6.12253333333,65.3783333333,10.4253333333,5.42826666666,4.83002222222,54.9405333333,10.6693
803.46,5.09846666667,4.43606666667,4.1922,6.83526666668,65.1764666666,10.8466666667,5.82306666667,5.24215555555,55.1640666667,10.9340333333
803.76,5.57746666667,5.3084,4.68233333333,7.07353333335,65.8058666667,11.3614,6.723,5.99053333334,55.5618,11.4492
804.07,6.52246666667,6.28406666667,5.7322,7.75806666666,66.9238,12.0727333333,7.5572,6.64997777778,56.9959333333,12.4490666667
804.38,6.71733333333,6.7236,6.04113333333,8.30333333332,67.7536333333,12.5309333333,8.0064,6.67724444444,57.9146666667,13.0173666667
804.68,5.83666666667,6.0066,5.39879999999,7.84973333334,69.1895333333,12.0786,7.49679999999,5.6798,59.0195333333,12.4053333333
804.99,4.53226666667,4.89026666667,4.29573333333,6.5924,70.125,11.1585333333,7.00453333333,4.3972,59.5945333333,11.5029333333
805.30,4.7972,5.1272,5.0516,7.13406666667,71.7078666667,11.9244,7.84873333334,4.86137777777,60.9484666667,12.3504666667
805.60,3.93753333333,4.17373333333,4.28473333333,6.4098,71.7812,10.8334,7.09733333335,3.75002222222,60.9306,11.4827333333
805.91,4.5042,4.80053333333,4.9244,7.03166666666,71.3292333333,11.0330666667,7.58266666667,4.63493333333,60.7988,12.0041
806.21,4.8516,5.521,5.87293333333,7.52939999999,72.1946666667,11.7529333333,8.39899999999,5.09997777778,61.4424666667,12.6949
806.52,4.44913333333,5.57906666667,5.8456,7.31946666666,72.979,12.4210666667,8.41413333333,5.04553333333,61.8737333333,12.9334
806.83,4.19593333333,5.43133333333,5.67273333333,6.68093333333,73.3865333333,12.1548,8.01566666667,4.78528888889,61.9596,12.7831333333
807.13,4.19546666667,5.01426666667,5.41659999999,6.23566666667,73.0963,11.6235333333,7.11920000001,4.06602222222,61.6020666667,12.4962333333
807.44,3.08913333333,3.51306666667,4.00866666667,5.20833333333,71.0022333333,10.625,5.64646666667,3.13202222222,59.066,11.3901
807.74,2.25893333333,2.56686666667,3.3516,4.12186666667,70.8838,9.5636,4.35633333334,2.36642222222,58.8338666667,10.5170666667
808.05,3.101,3.23893333333,4.2848,4.17573333333,69.9964666667,9.62953333334,4.47359999999,3.07915555556,58.2353333333,11.0603333333
808.35,4.30480000001,4.536,5.55433333334,5.12826666667,70.2853,10.2924,5.24373333333,4.51653333333,58.3748666667,12.0188
808.66,4.59713333333,4.86926666667,5.74286666666,5.29893333333,69.0583666667,9.88899999999,5.31320000001,4.8694,57.4794666667,11.9406333333
808.97,5.28706666666,5.4822,6.53659999999,5.8506,69.0791666667,10.6608,5.73486666666,5.576,57.5731333333,12.7844666666
809.27,5.62473333333,5.34059999999,6.60106666666,5.7194,68.8962666667,10.7978666667,5.39173333334,5.51544444445,57.5883333333,12.8998
809.58,5.514,5.2718,6.15273333333,5.74886666666,68.649,10.6314,5.0734,4.9632,57.1144,12.8341333333
809.88,4.9682,4.69753333334,5.59193333333,5.42660000001,69.1731666667,9.84593333333,4.48706666667,4.04115555555,56.8433333333,12.4052666667
810.19,4.85533333333,4.5622,5.47166666666,5.62933333333,68.5382,10.1616,4.74246666667,3.95588888889,56.6403333333,12.3976
810.49,4.42673333333,4.29006666667,5.0416,5.8922,68.375,10.2657333333,4.77599999999,3.51815555556,56.7425333333,12.3690666667
810.80,3.96126666667,4.31,4.93026666666,5.75193333333,69.1434333333,10.1629333333,4.5426,3.02064444445,57.7130666667,11.6552333333
811.10,3.69066666667,4.31866666667,4.9076,5.88926666667,69.1598666667,10.1138,4.74273333333,3.01791111111,57.8326,11.5155333333
811.41,3.7142,4.55446666667,4.8686,6.28966666666,68.5944666666,10.2473333333,5.10393333333,3.05717777778,57.448,11.488
811.71,2.87533333333,3.74353333333,3.9346,6.02933333333,67.7579666667,9.67746666665,4.15773333334,1.95413333333,56.9493333333,10.7248666667
812.02,1.72173333333,2.57853333333,2.31733333333,4.90413333333,67.6907666667,9.08193333335,2.76620000001,0.666355555561,56.6952666667,9.91839999999
812.32,1.5118,2.60226666667,2.09833333333,4.95666666667,67.9678,9.335,2.89140000001,0.947266666674,57.0426,9.96689999999
812.63,1.13746666666,2.68506666667,2.0576,5.08573333333,68.1347,9.3266,3.19539999999,0.992644444439,57.0223333333,9.97493333333
812.93,1.17693333333,2.74906666666,2.4128,5.31313333333,67.9948666667,9.65953333333,3.73266666667,1.66455555556,57.3349333333,10.0378333333
813.24,1.38826666667,3.13386666667,2.89266666667,5.64426666667,67.2444333333,10.0248666667,4.3724,2.51588888889,57.2486,10.1704666667
813.54,1.0302,2.88106666667,2.72186666667,5.52766666667,67.3032,9.74046666667,3.83593333333,2.22226666667,57.1943333333,10.1465666667
813.85,1.6376,3.69066666667,3.64913333333,6.1346,67.2776333333,10.5570666667,4.54706666667,3.39973333333,57.4647333333,10.6692333333
814.15,2.7206,4.68133333333,4.5424,7.27933333333,66.9811,11.4052,5.67000000001,4.6486888889,57.5082666667,11.8914
814.46,3.42906666667,5.32699999999,4.6014,7.71926666666,65.9808666667,11.9538666667,6.10839999999,5.01864444445,57.0255333333,12.3245666667
814.76,4.2526,6.0272,4.95606666667,8.26553333335,66.8067,12.6778,6.47486666666,5.47819999999,58.0734666667,12.8217666667
815.07,5.2924,6.84833333333,5.66346666666,8.55453333332,67.4130333333,13.5229333333,7.24320000001,6.10586666667,58.4360666667,13.5308666667
815.37,5.73006666667,7.43806666666,6.52506666666,8.87833333333,67.6544,14.0731333333,8.26446666667,6.71402222222,59.0003333333,14.2109333333
815.68,6.51106666666,8.01253333333,7.54566666667,9.26486666665,67.9035,14.5002,8.96146666667,6.76004444444,59.3621333333,14.4611333333
815.98,6.33213333334,7.55346666666,7.02446666667,8.88366666669,67.8451666667,14.2202,8.39373333333,6.16622222223,59.082,13.8430666667
816.29,7.27906666665,8.10073333333,7.5892,9.17053333335,68.7326666667,14.4341333333,9.06206666666,6.75460000001,59.5581333333,14.0619666667
816.59,8.63240000001,9.14293333333,8.63246666665,10.1944,69.0361666667,15.2762666667,10.4686,7.69515555556,60.0685333333,14.9142666667
816.89,8.57466666667,8.87880000001,8.49873333334,10.0114,69.1979333333,15.0362,10.8094666667,7.65742222223,60.0380666667,14.1277
817.20,8.28759999999,8.24213333333,7.95286666667,9.60433333332,70.2588333333,14.3454666667,10.5708666667,7.09535555556,60.1446,13.2344666667
817.50,7.50673333333,7.48393333334,7.04506666668,8.71740000001,70.1929333333,13.6511333333,9.84480000001,6.33631111112,59.7124,12.3308
817.81,7.13493333333,6.92686666667,6.92680000001,8.54706666667,70.7357,13.3482,9.78080000001,6.17351111112,59.4648666667,12.0178333333
818.11,6.74546666667,6.638,6.903,8.42106666667,70.5193,13.2546666667,10.2397333333,6.39213333333,59.2552,11.8009333333
818.41,5.73206666667,5.4068,5.88446666667,7.64973333333,69.7508333333,12.0042,9.28353333333,5.51271111111,58.5808,10.8029333333
818.72,4.8442,4.59893333333,4.98346666667,6.95813333333,69.6819333333,11.0272,8.45593333333,4.53506666667,57.9125333333,9.79446666667
