wavelength,Back_DigHumf,Belly_DigHumf,Breast_DigHumf,Crissum_DigHumf,Crown_DigHumf,DorTail_DigHumf,Rump_DigHumf,Throat_DigHumf,WingTip_DigHumf
750.96,9.46546666666,10.4396,8.21825,11.9397333333,8.89086666667,11.2859,11.5172,9.80743333333,14.1437333333
751.27,9.57603333333,10.6059333333,8.39066666667,12.0843333334,9.03300000002,11.3322333333,11.4826,9.95266666667,14.2816666667
751.59,10.0113,11.0256,9.01808333333,12.4603333333,9.3168,11.8842333333,11.9954666667,10.4379666667,14.8280666667
751.90,9.9193,10.8151333333,8.9535,12.3578666667,9.03153333333,11.8247666667,11.8388666667,10.1716,14.7596666667
752.22,9.87059999999,10.62,8.81825,12.0624666667,8.98073333334,11.7023666667,11.5844,10.1069,14.4918
752.53,9.9538,10.6359333334,8.69941666667,11.9553333333,8.93706666667,11.5188333333,11.7182666667,10.0739333333,14.2901333333
752.85,9.9056,10.7194666666,8.55166666667,12.0968666667,8.81559999999,11.4055333333,11.756,10.0577333333,14.4288666667
753.16,10.0070333333,10.8292,8.48741666667,12.213,8.81233333333,11.4676333333,11.9496666667,10.4021333333,14.5015333333
753.47,9.85169999999,10.6186666667,8.37525,12.0712,8.78819999999,11.3573,11.8668666667,10.4282,14.3689333333
753.79,9.99863333334,10.5513333333,8.511,12.0941333333,8.81366666667,11.3256333333,11.9354666667,10.3911,14.3694
754.10,9.6107,10.4132,8.32266666667,11.9420666666,8.5722,11.0412333333,11.7931333333,10.2530666667,14.1120666667
754.42,9.21519999999,10.1374,7.95791666667,11.469,8.1456,10.5978666667,11.3415333333,9.74783333333,13.8092666667
754.73,9.18469999999,10.0488666667,7.82375,11.3866,8.18833333333,10.5527,11.4701333334,9.66266666667,13.8873333333
755.05,8.97693333334,9.93600000001,7.39616666667,11.1858,8.2358,10.2309,11.4181333333,9.40426666667,13.6878666667
755.36,8.89376666667,9.81586666667,7.36866666667,11.0443333333,8.17213333333,10.1251,11.3568,9.402,13.4893333333
755.67,8.87696666667,9.88060000001,7.41875,11.153,8.12133333333,10.1194333333,11.4097333333,9.40436666667,13.5661333333
755.99,8.92270000001,9.94413333333,7.75075,11.2665333333,8.21013333333,10.2965333333,11.4904,9.57183333334,13.7086
756.30,8.63100000001,9.6254,7.63058333333,10.973,8.02959999999,10.0725666667,11.3085333333,9.27923333333,13.3423333333
756.62,8.49166666667,9.46493333333,7.57541666667,10.8169333333,7.84593333334,9.90750000001,11.2262,9.08593333334,13.3394
756.93,8.0273,9.05966666666,7.02158333333,10.4678,7.24953333333,9.34506666666,10.9587333333,8.65616666667,12.8916666667
757.24,8.40076666667,9.68566666667,7.42758333333,10.6487333333,7.4996,9.64846666667,11.2896666667,9.00433333333,13.1506
757.56,9.23596666666,10.3997333333,8.14883333333,11.2731333333,8.241,10.2982666667,11.8849333333,9.72926666667,13.8866666667
757.87,9.26499999999,10.4061333333,8.17133333333,11.2643333333,8.4266,10.3876,11.9932,9.91976666666,14.1238666667
758.18,9.67373333333,10.8002666667,8.74858333334,11.7452,8.68579999999,10.7018,12.4562,10.2216,14.5336666667
758.50,9.80303333333,10.9140666667,9.11383333334,12.1175333333,8.90400000001,10.9079666667,12.5570666667,10.4259,14.7157333333
758.81,10.4077,11.4854666666,9.67691666667,12.6509333333,9.43833333332,11.4236666667,13.14,10.8454,15.2083333333
759.13,10.5931,11.6957333333,9.78633333334,12.8762666667,9.55919999999,11.5898,13.2884,10.9922,15.2815333333
759.44,10.5792333333,11.6414,9.63291666667,12.8002,9.38346666667,11.5610333333,13.1128,10.8386,15.1324666667
759.75,10.6518666667,11.6823333333,9.51758333333,12.7572666667,9.22946666666,11.5381666667,12.9384666667,10.7840666667,15.0348
760.07,10.8982666667,11.9138666667,9.76608333333,12.977,9.46993333333,11.7283,13.1047333333,10.7882666667,15.1981333333
760.38,11.6038333333,12.492,10.5865833333,13.4766,10.2190666667,12.3794666667,13.6955333333,11.1728333333,15.65
760.69,11.8048333333,12.3374,10.4765,13.7084,10.3248666667,12.4902666667,13.8686,11.2379333333,15.8867333333
761.01,11.8168333333,12.3390666667,10.5433333334,13.8025333333,10.3700666667,12.6268666667,13.7996,11.0612333333,15.9
761.32,12.2915,12.9762,11.28675,14.4986,10.6993333333,13.0085,14.2703333333,11.4459,16.2785333333
761.63,12.0503333333,12.7067333333,10.78675,14.2979333333,10.3390666667,12.6795666667,13.7821333333,11.2109333333,15.7704666667
761.94,12.4325333333,13.1250666667,10.9726666667,14.5055333333,10.4882,12.9182,14.0767333333,11.5390333333,15.9604666667
762.26,11.9978666667,12.7683333333,10.54725,14.1312,10.1281333333,12.6292333333,13.7534666667,11.2607,15.6361333333
762.57,12.0981666667,12.8586,10.6609166667,14.2573333333,10.1555333333,12.7814,13.838,11.4345333333,15.6446
762.88,11.9228666667,12.7656,10.4680833333,14.14,9.96046666667,12.6946333333,13.784,11.4385333333,15.5164
763.20,11.8600333333,12.7502666667,10.60875,14.1847333333,9.92113333332,12.8312333333,13.9053333333,11.5386,15.5769333334
763.51,11.8659,12.7760666667,10.674,14.2772666667,9.95959999999,13.0526,13.9190666667,11.7121333333,15.6124
763.82,11.6858333333,12.7856,10.49425,14.1570666667,9.7798,12.8974666667,13.7976666667,11.7768333333,15.6074
764.14,11.3844333333,12.7973333333,10.37625,14.0672,9.62206666667,12.7819,13.6513333333,11.7500333333,15.4013333333
764.45,11.1918,12.6054,9.92541666667,13.8518,9.27559999999,12.5907666667,13.5585333333,11.5841333333,15.1689333334
764.76,11.0229,12.2472666667,9.69666666666,13.6688,9.08993333333,12.4443,13.3191333333,11.3687,14.8511333333
765.07,11.0187333333,12.3108,9.82791666666,13.6432666667,9.10446666666,12.5378,13.4212,11.4043666667,14.9218
765.39,10.9235666667,12.2816666667,9.73466666668,13.6948666667,9.09846666667,12.6087333333,13.4821333333,11.2684,14.7902
765.70,10.9096333333,12.3338666667,9.66433333333,13.6792,8.93239999999,12.5599333333,13.5784,11.0755666667,14.7276
766.01,11.0618,12.549,9.99641666666,13.8159333333,9.06893333334,12.7156,13.8448666667,11.0876666667,14.9655333333
766.32,11.3368,12.8114,10.3246666667,14.3104,9.37033333333,12.8462,14.2559333333,11.3715666667,15.3726
766.64,11.4127666667,12.8128666667,10.3286666667,14.2369333333,9.37119999999,12.6819666667,14.3326,11.3857,15.479
766.95,10.9594,12.379,9.94208333334,13.7465333333,8.74333333333,11.8666,14.0256666667,10.8886333333,15.0133333333
767.26,11.0427,12.1578,9.87141666666,13.8538666666,8.7522,11.9097666666,14.0193333333,10.6927666667,14.8502
767.57,10.6639666667,11.4214666667,9.58649999999,13.4373333333,8.22766666667,11.4357333333,13.7021333334,9.92666666667,14.5864666667
767.88,10.7042,11.2005333333,9.79483333333,13.4472666667,8.25153333334,11.2428666667,13.7562666667,9.92646666667,14.7196
768.20,11.2943333334,12.054,10.4051666667,14.0104666667,8.92266666668,11.6966333333,14.4182666667,10.7014,15.608
768.51,11.6494666667,12.5823333333,10.7375,14.5326,9.31040000001,11.8908666667,14.9424666667,11.0688666667,15.9502
768.82,11.5121333333,12.1966,10.6635833333,14.3164666667,8.8182,11.5514,14.6546,10.9636333333,15.9250666667
769.13,11.4411333333,12.1877333333,10.6985833333,14.6268,8.88613333333,11.4951333333,14.4272,11.1497666667,16.0359333333
769.44,11.9172333333,12.4643333333,10.7976666667,15.2162666667,9.41066666665,11.9050666667,14.8420666667,11.7159,16.6605333333
769.76,11.863,12.5526,10.6595,15.1416,9.2882,11.9781,14.6239333333,11.5149333333,16.4482
770.07,11.9705,12.6131333333,10.6506666667,15.4082,9.22033333333,12.0994,14.512,11.3362666667,16.4355333333
770.38,12.4327666667,12.973,11.00925,15.8840666666,9.68533333334,12.6915,14.7659333333,11.7370666667,16.9730666667
770.69,12.7044333333,13.232,11.35225,16.2972666667,9.79086666667,12.9808666667,14.9587333333,12.1323,17.433
771.00,13.4215,13.7949333333,11.763,16.761,10.3504,13.5347333333,15.3470666667,12.8950333333,17.8142
771.32,13.2236666667,14.0202,11.7835,16.7762,10.2865333333,13.6389333333,15.2336666667,12.9350333333,17.5176666667
771.63,12.5162,13.1517333334,10.9326666667,16.3034666667,9.47246666667,13.1907,14.4487333333,11.9887666667,16.7098666667
771.94,11.5896,12.0184666667,9.93858333333,15.3078666667,8.64119999999,12.5572333333,13.4916666667,11.0773,15.9192
772.25,10.5913,11.1308,9.03841666666,14.3895333333,7.6642,11.5797333333,12.5299333334,10.1220333333,15.0666
772.56,10.5489333333,10.623,8.87766666666,13.9031333333,7.46819999999,11.2485333333,12.4113333333,9.9605,14.7046666667
772.87,9.58393333332,9.66420000001,7.74833333333,12.8936,6.34513333334,10.2341,11.3618666667,9.11116666667,13.3238666667
773.18,8.82003333333,8.89833333334,6.9265,12.2126,5.68859999999,9.66300000001,10.6409333333,8.69433333333,12.697
773.50,8.56863333332,8.49666666667,6.51416666667,12.0172,5.5092,9.50290000001,10.6869333333,8.8041,12.5024666667
773.81,8.22336666667,8.20626666667,6.18275,11.6178666667,5.08786666667,9.152,10.6061333333,8.43846666667,11.9746
774.12,8.08060000001,8.18073333334,6.0195,11.2333333333,4.90840000001,9.0036,10.6813333333,8.2392,11.6581333333
774.43,8.08856666667,8.3074,6.18941666667,11.2851333333,4.89193333333,9.17473333333,10.7482,8.11313333333,11.6976666667
774.74,9.18163333333,9.28633333333,6.96108333333,12.3004666667,5.95313333333,10.0674,11.8414,9.02193333333,12.5448666667
775.05,9.75606666666,9.81826666667,7.59891666667,12.701,6.30826666666,10.3982,12.4271333333,9.6615,13.0942666667
775.36,11.2651333333,10.9288666667,8.76,14.0512666667,7.31940000001,11.5563333333,13.6394666667,10.9262666667,14.3522666667
775.67,11.6432666667,11.4002,8.91566666666,14.4486666667,7.79180000001,12.0398333333,14.0323333333,11.4025333333,14.8996666667
775.98,11.5929333333,11.6814,8.88641666668,14.5035333333,7.52706666667,12.3057666667,13.6971333333,11.4824,15.0933333333
776.30,11.3866666667,11.6852,9.10449999999,14.414,7.52039999999,12.3068,13.8810666667,11.4408,15.2530666667
776.61,12.6214333333,12.8554,10.3838333333,15.5018666667,8.69446666666,13.4541333333,15.3006666667,12.3748,16.1912
776.92,12.5495333333,12.9476666667,10.5276666667,15.2816,8.61,13.2319666667,14.9366,11.9990666667,15.855
777.23,12.8052666667,13.2108666667,10.4055,15.5112,8.62546666667,13.2136,14.7462,12.1525,15.7357333333
777.54,12.6013666667,13.1752,10.2525833333,15.4044,8.45706666666,13.0171,14.3330666667,11.9689333333,15.4502
777.85,12.3791666667,12.9834666667,9.613,15.1748,8.16866666667,12.5953333333,14.0998,11.8776666667,15.2571333333
778.16,11.93,12.2594,9.21533333333,14.5992,7.20100000001,11.9143333333,13.2658666667,11.284,14.6716666667
778.47,11.1031333333,11.6719333334,8.51658333333,14.0252666667,6.68753333334,11.4046,12.7463333333,10.9120666667,14.0251333333
778.78,10.5511666667,11.2650666667,8.11033333334,13.3280666667,6.32540000001,10.8871666667,12.1574666667,10.4042,13.5854
779.09,11.234,11.5497333333,8.83758333334,13.7528,6.84700000001,11.1411333333,12.5000666667,10.7696333333,13.7790666667
779.40,11.2338,11.2311333333,8.77666666666,13.7357333333,6.76206666667,10.9214333333,12.8408666667,10.5321666667,13.5716
779.71,11.4996333333,11.0719333333,8.69425,13.4562666667,6.55446666667,10.5907666667,12.6008,10.3261333333,13.3921333333
780.02,11.2433,10.5965333333,8.27325,12.95,6.1716,9.94413333333,11.9223333333,10.2023666667,13.264
780.33,11.8352,10.9695333333,8.519,13.3333333333,6.78353333333,10.4992,12.4620666667,10.8977666667,13.7900666667
780.64,11.5891333333,10.6848,8.60091666667,13.2958666667,6.77373333333,10.5538333333,12.4182666667,10.8400666667,13.9004
780.95,11.0106333334,10.0886,8.34724999999,12.8072666667,6.36766666667,10.0388333333,12.1317333333,10.5094,13.2502
781.26,10.6909333333,9.63086666668,8.21516666667,12.5228,6.17819999999,9.97223333333,11.9788,10.4302333333,12.9114
781.57,9.8225,8.81379999999,7.39650000001,11.5581333333,5.62400000001,9.26453333333,11.389,9.6986,12.4374666667
781.88,10.3809,8.88333333332,7.59591666668,11.4376,5.68713333333,9.41573333333,11.5406,10.1202333333,12.4627333333
782.19,9.81676666667,8.4992,7.32233333333,10.9889333333,4.95053333333,9.12156666667,11.0703333334,9.96793333333,11.8382666667
782.50,9.31616666667,7.92186666666,6.66066666667,10.3848,4.45239999999,8.82166666667,10.4442,9.7603,11.5217333333
782.81,9.35236666667,8.00340000001,6.83525000001,10.2257333333,4.93219999999,9.00926666667,10.4665333333,9.94883333333,11.8397333333
783.12,10.0149666667,8.73413333333,7.68541666667,11.079,6.08200000001,10.2230333333,11.2296,10.9493666667,12.8872666667
783.43,10.3778,8.80566666667,8.02108333333,11.5418,6.34986666667,10.6247666667,11.5173333333,11.0543666667,13.1324
783.74,10.4319333333,9.06246666667,8.67016666666,11.973,6.76480000001,10.8333333333,11.9484,11.3512333333,13.4312666667
784.05,11.0968666667,9.17886666667,8.97666666667,12.0404666667,7.21206666666,11.5319,12.4939333333,11.9178333333,13.8052
784.36,12.2201333333,9.63313333333,9.86508333334,12.6356666667,8.0072,12.4509333333,12.9513333333,13.1483666667,15.0198666667
784.67,12.4552,9.72260000001,10.37425,12.6432666667,8.39193333332,12.6033333333,12.9884,13.5859333333,15.3850666667
784.98,13.4106666667,10.5973333333,11.6140833333,13.5128666667,9.14266666668,13.8624,13.7666666667,14.6549333333,16.2426666667
785.29,13.4801666667,11.0336666667,12.1175833333,13.8716,9.63920000001,14.2324333333,13.9143333333,14.6604666667,16.6667333333
785.60,13.6848,11.188,12.4320833333,14.0242666667,10.1576,14.2575666667,13.9635333333,14.7394666667,16.7394666667
785.91,13.9045333333,11.6802,12.887,14.3191333333,10.6823333333,14.6770333333,14.3732,15.1187333333,16.9762666667
786.22,13.9845666667,12.0607333333,13.2695,14.5585333333,10.8296666667,14.8231666667,14.2908,15.7953,17.3714666667
786.53,12.6170333333,10.8229333333,12.6405833333,13.2682666667,9.57966666668,13.8336,12.842,14.8046333333,16.1100666667
786.84,12.6381,10.9962,13.16825,12.9711333333,9.997,14.2623666667,12.7782666667,15.1827333333,16.0562666667
787.14,12.1278666667,10.0408,12.5365,12.0956,9.28780000001,13.6777,11.6286666667,14.4336666667,15.3122666667
787.45,11.4920666667,9.67386666667,12.33775,11.5383333333,9.08506666666,12.8831,11.0072,14.2106333333,15.036
787.76,11.01,9.80260000001,11.7166666667,11.4163333333,9.12733333332,12.4663333333,10.9241333333,13.6880666667,14.9929333333
788.07,10.5441333333,9.7322,11.4104166667,11.1566,8.84333333333,12.2905333333,10.5128,13.2990666667,14.7236666667
788.38,10.2073,9.7842,11.2009166667,11.289,9.12546666666,12.2941,10.3577333333,13.5974666667,14.6678666667
788.69,10.2122,9.60740000001,10.9845,11.1608666667,9.40666666667,12.3330666667,10.2609333333,13.6399666667,14.9786
789.00,10.2709333333,9.87613333335,11.1061666667,11.4952666667,9.85306666668,12.5123666667,10.3659333333,13.9988333333,15.5171333333
789.31,10.3074333333,10.1770666667,11.3866666667,11.8363333333,10.1653333333,12.5674666667,10.6120666667,14.4212666667,16.3098666667
789.62,10.4969333333,10.6408666667,11.4121666667,11.9401333333,10.7173333333,12.8483333333,10.7936666667,14.5031,16.5961333333
789.92,10.5566,11.2334,11.4245833333,12.0218,11.2694666667,13.0145666667,11.1492,14.6119333333,17.0998
790.23,9.83280000001,10.7274666667,10.84825,11.5938666667,11.0368666667,12.3554,10.5292666667,13.9246,17.0349333333
790.54,9.71109999999,10.9102666667,10.962,11.72,11.3308666667,12.3163333333,10.5587333333,14.2499666667,17.2316666667
790.85,10.0740333333,11.4562,11.46725,12.4912,12.144,12.8351,10.9096666667,14.5388,17.9686
791.16,10.2272666667,11.1594666667,12.1789166667,12.2858,12.2266,13.4946666667,10.7773333333,14.9276,18.1160666667
791.47,11.4294666667,12.1753333333,13.77175,13.281,13.451,14.5338666667,11.7762,15.8554333333,19.2998666667
791.78,11.8939,12.3583333333,14.58325,13.498,13.8734,14.753,12.1608,15.7870666667,19.9144
792.08,11.8061333333,12.1779333333,15.1144166667,13.4793333333,13.5591333333,14.8174,12.0252,15.6740333333,19.15
792.39,12.6607333333,12.8312666667,15.9220833333,14.3508,14.1164666667,15.5888666667,12.6374,16.2716333333,19.5984
792.70,12.4992666667,12.3646666667,15.9938333334,13.8514,14.1472666667,15.5499,12.1964666667,15.9436333333,18.9438666667
793.01,13.4999666667,12.8638666667,16.8706666667,14.6464,15.136,16.6462,12.8435333333,16.6597,19.3605333333
793.32,14.9076,13.9669333333,17.929,16.1255333333,16.2706,17.5246666667,13.9404666667,17.8580666667,20.4554
793.62,15.7825666667,14.9403333333,18.7158333333,17.2829333333,17.0183333333,18.5995666667,15.0886666666,18.9608333333,21.2712666667
793.93,16.5411666667,15.9806666667,19.81475,18.4219333334,17.8744,19.7101666667,16.2255333333,19.8133,22.641
794.24,15.8785666667,15.252,19.4930833333,17.4677333333,16.757,19.0858666667,15.2906666667,18.7856,21.5891333333
794.55,15.3217333333,15.0599333333,18.8654166667,17.4652666667,16.4434666667,18.3963333333,14.5812666667,18.0246333333,20.9829333333
794.86,14.3411,14.27,17.345,16.77,15.5167333334,17.5937666667,13.6498666667,17.1577,19.7544666667
795.16,14.1603333333,14.0806,17.0578333333,16.6283333333,15.5172,17.1773333333,13.2439333333,16.7432666667,19.2848666667
795.47,14.6964666666,14.8013333333,17.0241666667,17.0002666667,16.2949333333,17.3848666667,13.4222,17.1814666667,20.2988
795.78,13.4265,13.2627333333,15.52675,15.5812666667,15.2602666666,16.2492333333,12.1258,15.7513333333,19.0880666667
796.09,13.5501666667,13.3332,15.24725,15.815,15.3684,16.4242666667,12.0765333333,15.6331666667,19.0176
796.40,12.6409666667,12.6827333333,14.8551666667,15.4976666667,14.8212,15.8389,11.7166,15.1079666667,18.3896
796.70,10.8553333333,11.0193333333,13.1515,14.284,13.1236666667,14.5591,10.1278,13.2809666667,16.5652
797.01,9.82286666667,9.68586666665,11.8570833333,13.2265333333,11.9372,13.2699333333,8.61713333334,11.5630333333,15.2168666667
797.32,9.18743333333,8.91113333334,10.4645,12.0414,11.1090666667,12.2943666667,7.64566666666,10.5361666667,14.2457333334
797.63,9.87513333334,9.61200000001,10.388,12.5968666667,11.8474666667,12.8664333333,8.61926666667,11.2458666667,14.9376
797.93,9.89353333332,9.53506666668,10.1594166667,12.4834,12.0518,12.9482333333,8.99719999999,11.1785,15.1128
798.24,10.1462,9.487,10.6185,12.5178666667,12.6131333333,13.0208,9.15393333333,11.2843666667,15.5352
798.55,9.61439999999,8.76153333334,9.57016666668,11.2862,11.9004,12.2961,8.59086666667,10.7609,14.855
798.85,8.90153333335,7.47686666667,8.27316666667,10.4429333333,11.0333333333,11.3456333333,7.95059999999,9.6704,13.8622
799.16,9.76046666668,8.26159999999,8.92366666667,11.0814666667,11.6906,12.0568333333,8.98686666666,10.4792,14.757
799.47,9.57506666666,8.31773333333,9.08458333334,11.0464666667,11.3576,12.0484333333,9.00166666668,10.3798666667,14.4801333333
799.78,9.62143333334,7.94933333333,8.49524999999,10.6653333333,10.5766666667,11.6172,8.59773333334,10.0989333333,14.2
800.08,10.5687,8.58133333333,9.57316666667,11.169,11.3700666667,12.0846,9.49006666667,10.9746333333,15.2412
800.39,12.4404333333,10.4170666667,11.4874166667,12.6991333333,13.0092666667,13.4817,11.4652,12.8818,16.9804666667
800.70,12.9231333333,10.7333333333,12.1395,13.2984666667,13.5488,13.8164666667,12.0194666667,13.4168,17.1081333333
801.00,13.3897666667,11.2995333333,12.7383333333,13.8348,14.0818,14.7565,12.4648,14.0076666667,17.9662
801.31,14.6225333333,12.2782,13.4609166667,14.5492,14.6050666667,15.7688,13.4591333334,14.8881,18.7213333333
801.62,14.3492666667,12.2966,12.9783333333,14.5511333333,14.0988,15.5811,13.4376666667,14.9268333333,18.7891333333
801.92,15.1482666667,13.4798666667,13.71725,15.8813333333,15.0785333333,16.4852333333,14.8411333333,15.4939666667,19.7208
802.23,16.3746,15.1776666667,15.30275,17.6136,16.3535333333,17.8142333333,16.3674666667,16.7793333333,21.1616
802.54,16.3447333333,15.5484,15.7643333333,18.0467333333,16.4402,17.9441333333,16.4472666667,16.7622333333,21.0545333333
802.84,18.1375333333,16.9312666667,16.7811666667,19.4498666667,17.8977333333,19.1603666667,18.0177333333,18.0529666667,22.4833333333
803.15,18.5327666667,17.6850666667,16.80025,19.9786666667,18.5826,19.7008333333,18.2976666667,18.2620333333,23.0911333333
803.46,18.9267666667,17.8962,16.4359166667,19.9502666667,18.8984,19.9112333333,18.2942666667,18.4362666667,23.0845333333
803.76,17.6088,16.6414666667,14.86875,18.8493333333,17.5261333333,18.8996,16.7780666667,17.1268333333,21.8625333333
804.07,17.9827333333,17.086,15.2293333333,19.501,17.7874666667,19.6241333333,16.8979333333,17.9972,22.4295333333
804.38,16.8872,16.1605333333,13.8286666667,18.7924666667,16.8402666666,17.8959,15.8496666666,16.8874,21.251
804.68,16.6378,16.1934666667,13.317,19.1043333333,16.8292,17.7935666667,15.7458,16.8001333333,21.2712
804.99,17.5397333333,16.883,13.9880833333,19.8124,17.6117333333,18.1638666667,16.6451333333,17.2403,21.7172
805.30,15.7835333333,14.5232,11.4468333333,17.9896666667,15.8242,16.1381666667,14.2645333333,15.6616333333,19.7116666667
805.60,13.7850666667,12.8107333333,9.20116666668,16.1627333333,13.9454666667,14.5613666667,12.3553333333,14.1544666667,17.5664
805.91,13.7525666667,12.5332,8.46558333332,15.8174666667,13.8996,14.7793,12.2084666667,13.9638,17.6898666667
806.21,11.7664666667,10.3798,6.33566666668,14.4692,12.3149333333,12.9690666667,10.6932,12.2562333333,16.1222
806.52,10.4954666667,8.79906666666,5.03383333333,13.2777333333,11.201,11.3001666667,9.51239999999,10.7530666667,15.0614666667
806.83,8.91059999999,7.80493333333,3.933,12.2602,9.70746666666,10.0853,8.56906666667,9.36986666667,13.9593333333
807.13,8.05863333333,7.3522,2.93266666667,11.6893333333,9.25226666668,9.50856666667,8.66593333333,8.76503333333,13.8620666666
807.44,6.45373333333,5.89193333334,0.755583333335,9.82553333335,7.61186666667,8.03733333332,7.58626666666,6.739,12.2521333333
807.74,6.55933333333,6.27200000001,0.804249999993,9.91859999999,7.50746666666,8.49430000001,7.80766666666,6.8468,11.9948666667
808.05,6.62673333334,6.01226666667,0.320583333332,10.2034,7.22380000001,8.18303333334,8.06359999999,6.7993,11.4853333333
808.35,6.02423333333,5.283,-0.69641666666,10.2156,6.53193333334,8.2121,7.61013333334,6.3927,10.8626666667
808.66,7.56909999999,7.29253333333,1.24733333333,11.7552,7.66433333333,10.1632,9.94106666667,7.66883333334,12.8798
808.97,8.6557,7.79160000001,1.85183333334,12.3731333333,8.19393333333,10.9784333333,10.9923333333,8.1344,13.7082
809.27,7.3149,6.90573333333,0.275833333343,11.1908666667,6.94253333333,9.53103333333,10.3448666667,7.35176666667,12.1747333333
809.58,7.6906,8.21860000001,1.15933333333,11.8274,7.08906666667,9.99559999999,11.0284666667,7.23596666667,12.7548
809.88,9.14369999999,9.86173333333,2.53224999999,13.2412,7.8362,11.7679,13.1214666667,8.78913333333,14.0332
810.19,11.7094333333,12.1694,4.14966666667,15.327,10.0405333333,14.1226666667,15.4802666667,11.2403666667,16.0126666667
810.49,12.8741,13.4424,5.29774999999,16.2802,10.8776666667,14.8294666667,16.1437333333,12.0555,16.462
810.80,14.4354333333,15.4838,7.29183333333,18.0556,12.2581333333,15.8649333334,17.6792,13.3154333333,17.6254666667
811.10,15.4160333333,15.889,7.57174999998,18.7905333333,12.7876,16.3711,18.8721333333,13.8380333333,18.0264
811.41,15.3822,16.1103333333,8.40133333334,18.3356,13.1253333333,16.3636,18.8782,13.7403,18.3627333333
811.71,15.1494,16.3678,8.13791666668,17.3516666667,12.7818,15.7057666667,18.5104,13.3609,18.0414666667
812.02,15.1247333333,16.709,7.29616666665,17.3503333333,12.2867333333,15.6342666667,17.9348666667,13.3286333333,17.3032
812.32,14.1249333333,16.3470666667,6.55699999999,16.4616666667,11.6929333333,14.9070333333,17.2914,12.3128666667,16.7762666666
812.63,14.7866333333,16.9592666667,7.53016666668,17.0646,12.2110666667,15.2566,17.6594666667,12.5708,17.5539333333
812.93,14.242,15.9924,6.25308333333,15.9924666667,11.2864,14.1749,16.4228,12.1615333333,16.6236666667
813.24,12.8348666667,14.8581333333,4.93633333332,15.1124666667,10.3127333333,12.4389,14.9756666667,10.8015666667,15.4057333333
813.54,11.6912333333,14.1176666667,4.85299999999,14.4608,9.66659999999,11.4511,14.1764666667,9.90696666666,14.6078
813.85,11.4976333333,13.9004666666,4.77600000002,14.4080666667,9.79093333334,11.7014333333,14.5772,9.69156666667,14.8656666667
814.15,9.70790000001,12.5612,3.10383333334,12.8429333333,8.68020000001,10.7981666667,13.3645333334,8.56543333333,14.1992666667
814.46,8.49733333333,12.0634666667,2.81758333333,11.6403333333,7.98940000001,10.0953,12.3598,7.96299999999,13.8412
814.76,7.77953333333,11.4425333333,1.52608333334,11.2372666667,7.1422,9.8596,11.9394666667,7.1798,13.0957333333
815.07,9.38616666666,12.6979333333,3.04266666665,12.9994666667,8.48680000001,11.7393666667,13.4518666667,8.52449999999,14.5288666667
815.37,9.05316666666,12.0131333333,3.65266666668,13.0952666667,8.41986666666,11.4718,13.6148,8.41453333334,14.2424666667
815.68,9.28826666666,12.3917333333,3.94599999999,13.4831333333,8.31446666667,11.9689,14.1252,9.13846666667,14.7565333333
815.98,9.52296666667,13.185,4.68991666668,14.0222666667,8.37313333334,12.5754333333,14.5204,9.64496666667,15.824
816.29,8.83706666667,12.9688,4.80983333334,13.5583333333,8.07073333335,12.9742666667,14.8445333333,10.0215,15.4340666667
816.59,9.66933333334,13.8453333333,5.58666666666,13.7173333333,8.56533333334,14.032,15.4453333333,10.6666666667,15.6906666667
816.89,9.24380000001,13.3973333333,4.89883333334,13.5996,7.73173333332,13.9616333333,15.0693333333,10.6548333333,15.2715333333
817.20,8.46563333333,12.5714,3.79633333332,12.6772666667,6.43373333333,13.1215666667,14.2222,9.97896666667,14.1799333333
817.50,9.35660000001,12.6848666666,4.09058333333,13.2725333333,6.39313333333,13.0698666667,14.4781333333,9.89353333333,14.3667333333
817.81,9.78006666667,13.0080666667,4.69858333333,13.3047333333,6.06406666667,13.0702666667,14.7967333333,10.2773666667,14.0602666667
818.11,9.05159999999,12.1770666667,4.27975000001,11.888,5.53753333333,11.6261333333,13.6586,9.84643333334,13.2431333333
818.41,9.69273333335,13.0943333333,5.06825000001,12.3687333333,6.70933333333,12.2323,14.076,10.3159666667,13.8712
818.72,9.71833333334,13.3654,5.56891666667,12.2316,7.18933333334,12.5452666667,13.9606,10.5950666667,14.5316
819.02,10.0901666667,13.6264,6.54816666667,12.4614,7.77913333333,12.7770666667,13.912,11.3829666667,14.8590666667
819.33,9.88326666665,13.1546666667,6.804,12.213,7.51213333333,12.4363333333,13.6151333333,11.3539333333,14.0894666667
819.63,11.1219666667,14.0774,8.44508333333,13.4702666667,8.51773333334,13.6101333333,14.4703333333,12.4582666667,15.1607333333
819.93,11.3273,13.9254666667,8.90083333334,13.6046,8.84766666667,13.7354333333,14.6261333333,12.8054,15.3711333333
820.24,11.6759666667,13.7107333334,9.55375000001,13.7478,9.19780000001,13.7394666667,14.5763333333,12.9272,15.6553333333
820.54,11.6743333333,13.6757333333,9.94683333334,13.6826,9.39560000001,13.8144666667,14.2885333334,13.0885,15.7815333333
820.85,11.8979333333,13.7945333333,10.39175,13.9985333333,9.72066666668,14.0442666667,14.5011333333,13.2801666667,16.0622666667
