wavelength,Back_IriPorf,Belly_IriPorf,Breast_IriPorf,Crissum_IriPorf,Crown_IriPorf,DorTail_IriPorf,Patch10_IriPorf,Patch11_IriPorf,Rump_IriPorf,Throat_IriPorf,WingTip_IriPorf
565.35,9.92222222222,23.7806666667,10.9403333333,8.77460784312,7.47,8.66311111111,12.4761111111,14.6147777778,12.3561111111,37.2414444444,9.85622222222
565.69,9.94788888888,23.832,10.9583333333,8.81892156861,7.49633333333,8.69266666667,12.5131111111,14.6533333333,12.3747777778,37.359,9.86572222221
566.03,9.99922222222,23.9135555556,10.9874444445,8.86278431373,7.52255555556,8.73277777778,12.5595555556,14.6934444445,12.4118888889,37.472,9.92572222222
566.37,9.98955555558,23.9322222222,10.9983333333,8.89984313726,7.54388888889,8.76888888889,12.596,14.7207777778,12.4464444444,37.5581111111,9.94044444443
566.71,10.0027777778,23.9464444444,10.9971111111,8.93636601307,7.57522222222,8.77777777778,12.6195555556,14.7198888889,12.4703333333,37.56,9.95916666668
567.05,10.0447777778,24.006,11.0182222222,8.99073856208,7.61711111111,8.80355555556,12.6816666667,14.7582222222,12.5183333333,37.673,10.0125
567.39,10.0842222222,24.0668888889,11.001,9.03576470587,7.63911111111,8.85388888889,12.7143333333,14.792,12.5685555556,37.7755555555,10.0642222222
567.73,10.0961111111,24.056,10.968,9.05977777778,7.64811111111,8.85255555556,12.7187777778,14.8194444445,12.5792222222,37.8236666667,10.0918333333
568.07,10.1247777778,24.0884444444,10.9552222222,9.12397385621,7.67755555556,8.86144444444,12.7363333334,14.825,12.6181111111,37.9201111111,10.1461111111
568.41,10.09,24.0827777778,10.9521111111,9.16085620917,7.696,8.87088888889,12.7355555556,14.8392222222,12.6358888889,37.9738888889,10.1850555556
568.75,10.0437777778,24.0635555556,10.9,9.16117647058,7.683,8.85455555556,12.7227777778,14.7971111111,12.6148888889,38.0227777778,10.1492222222
569.09,10.0368888889,24.1022222222,10.9122222222,9.19394117648,7.67033333333,8.88166666667,12.748,14.7962222222,12.6321111111,38.131,10.1988333333
569.43,9.99766666668,24.1008888889,10.814,9.16064052287,7.63666666667,8.85077777778,12.7277777778,14.762,12.6375555556,38.1468888889,10.1873333333
569.77,9.98455555554,24.0971111111,10.7764444444,9.16666666665,7.64288888889,8.87544444444,12.7231111111,14.7596666667,12.6746666667,38.2274444444,10.1801111111
570.11,9.97088888889,24.1032222222,10.7546666667,9.17788235296,7.64477777778,8.87166666667,12.7065555556,14.7494444444,12.6522222222,38.2775555556,10.1783888889
570.45,9.97088888889,24.1138888889,10.7342222222,9.19766013071,7.61344444444,8.86311111111,12.7091111111,14.7421111111,12.6712222222,38.3814444445,10.1865
570.79,9.95466666667,24.1218888889,10.7093333333,9.21450980392,7.62611111111,8.86133333333,12.701,14.732,12.6862222222,38.3972222222,10.2046666667
571.13,9.94633333333,24.1713333333,10.7135555556,9.24162091503,7.64155555555,8.881,12.721,14.7395555555,12.6906666667,38.4637777778,10.2138888889
571.47,9.921,24.2064444444,10.7143333333,9.25126797386,7.64222222222,8.89666666667,12.7148888889,14.75,12.6952222222,38.5754444445,10.2011666667
571.81,9.8698888889,24.2451111111,10.7104444444,9.2578627451,7.64122222222,8.893,12.7047777778,14.7487777778,12.6838888889,38.65,10.1821666667
572.15,9.94044444446,24.3345555555,10.7731111111,9.3361503268,7.68244444444,8.96022222222,12.7675555556,14.791,12.7302222222,38.7287777778,10.2623888889
572.49,9.94655555556,24.3522222222,10.763,9.36213725489,7.68044444444,8.96511111111,12.7492222222,14.7808888889,12.7463333333,38.7578888889,10.2649444444
572.83,9.90144444444,24.3123333333,10.7025555555,9.32972549019,7.63933333333,8.91422222222,12.695,14.7478888889,12.7027777778,38.7278888889,10.2235555555
573.17,9.86644444447,24.2828888889,10.6834444444,9.32812418302,7.60433333333,8.90377777778,12.6496666667,14.6968888889,12.6765555556,38.7047777778,10.1871666667
573.51,9.826,24.281,10.6547777778,9.34032679738,7.57088888889,8.86166666667,12.5992222222,14.6606666667,12.6165555556,38.711,10.1682777778
573.85,9.84844444443,24.3432222222,10.647,9.38924183008,7.56966666667,8.87133333333,12.621,14.6814444445,12.656,38.8113333333,10.1954444444
574.19,9.85255555558,24.4056666667,10.6295555555,9.40856862746,7.588,8.90455555555,12.6081111111,14.6847777778,12.6445555556,38.8743333333,10.1964444444
574.53,9.884,24.4268888889,10.6064444444,9.45396732027,7.58266666667,8.93,12.6048888889,14.7295555556,12.6482222222,38.9962222222,10.1968888889
574.87,9.86144444444,24.3914444445,10.5585555556,9.44122875816,7.55311111111,8.90055555555,12.5503333333,14.7118888889,12.6083333333,39.0282222222,10.1776666667
575.21,9.87866666668,24.392,10.5247777778,9.4655359477,7.55377777778,8.87977777778,12.5342222222,14.6856666667,12.5997777778,39.021,10.1754444445
575.55,9.945,24.436,10.5311111111,9.52230065361,7.57433333333,8.92388888889,12.577,14.7455555555,12.6697777778,39.0812222222,10.2411666667
575.89,9.91100000002,24.4195555556,10.4484444444,9.50702614378,7.55822222222,8.87177777778,12.5375555556,14.7274444445,12.6454444444,39.1246666667,10.1967777778
576.22,9.90066666667,24.435,10.4403333333,9.53644444445,7.56833333333,8.88388888889,12.5367777778,14.7406666667,12.6393333333,39.1686666667,10.2196111111
576.56,9.95399999999,24.5267777778,10.4857777778,9.63050980392,7.64033333333,8.94188888889,12.6005555556,14.7836666667,12.6945555556,39.288,10.2596111111
576.90,9.9807777778,24.5794444445,10.495,9.69850326798,7.70133333333,8.96966666667,12.6496666667,14.8145555556,12.7333333333,39.438,10.3042222222
577.24,9.91888888889,24.5551111111,10.4644444445,9.67450326798,7.671,8.96577777778,12.6383333333,14.7917777778,12.6966666667,39.4693333333,10.3066666667
577.58,9.90288888889,24.5724444444,10.4803333333,9.67742483659,7.67511111111,8.98022222222,12.6298888889,14.7917777778,12.6818888889,39.5483333333,10.2952777778
577.92,9.85311111112,24.5053333333,10.4396666667,9.64286928104,7.64011111111,8.90711111111,12.5765555555,14.7208888889,12.6542222222,39.523,10.2711666667
578.26,9.873,24.5674444445,10.4896666667,9.68625490194,7.68622222222,8.95944444444,12.6184444444,14.7104444444,12.6931111111,39.5674444444,10.3159444444
578.60,9.88122222224,24.6345555556,10.5125555556,9.7386732026,7.72466666666,8.97933333334,12.659,14.7215555556,12.7168888889,39.659,10.3574444445
578.94,9.88877777779,24.6948888889,10.534,9.76845098039,7.764,9.00622222222,12.6843333333,14.7492222222,12.753,39.7748888889,10.4201111111
579.28,9.86233333333,24.6665555556,10.5115555556,9.77043790851,7.75833333333,9.01044444444,12.6348888889,14.7192222222,12.693,39.7812222222,10.3963333333
579.61,9.85111111111,24.6625555556,10.4983333333,9.77881699348,7.74488888889,9.055,12.5987777778,14.7055555556,12.7091111111,39.8284444444,10.397
579.95,9.88833333333,24.732,10.4727777778,9.78976470587,7.73488888889,9.06622222222,12.5986666667,14.7076666667,12.6984444444,39.9813333333,10.4194444445
580.29,9.93166666667,24.793,10.5053333333,9.83263398692,7.74955555556,9.12055555556,12.6154444444,14.7425555555,12.7474444444,40.0983333333,10.4865
580.63,9.95633333333,24.8295555556,10.5603333334,9.87222875818,7.78977777778,9.19655555556,12.6294444444,14.8098888889,12.7843333334,40.1477777778,10.5162222222
580.97,10.06,24.96,10.6476666667,9.9976013072,7.91388888889,9.29,12.7024444444,14.8697777778,12.941,40.263,10.5922777778
581.31,10.0653333333,24.9392222222,10.5646666667,10.0395555555,7.91077777778,9.289,12.6796666667,14.852,12.9534444445,40.2266666667,10.6175555556
581.65,10.0946666666,25.0394444444,10.5902222222,10.0943594771,7.92444444445,9.34088888889,12.7283333333,14.9201111111,12.9902222222,40.3176666667,10.6532222222
581.98,10.076,25.0566666667,10.5841111111,10.1266143791,7.89044444445,9.30166666667,12.6996666667,14.9413333333,12.9738888889,40.357,10.6430555556
582.32,10.0908888889,25.0748888889,10.5843333334,10.1637254902,7.87733333333,9.33,12.7067777778,14.9854444444,12.9841111111,40.4245555555,10.665
582.66,10.0527777778,25.0622222222,10.5422222222,10.1669084967,7.82755555556,9.29655555556,12.6406666667,14.9428888889,12.9438888889,40.4075555556,10.6437777778
583.00,10.0383333333,25.1324444444,10.5234444444,10.1551437908,7.79433333333,9.27322222222,12.6213333333,14.9031111111,12.9103333333,40.5024444445,10.6182777778
583.34,10.0838888889,25.2162222222,10.5534444444,10.2362941177,7.83644444444,9.30177777778,12.671,14.9341111111,12.9633333333,40.6492222222,10.6582222222
583.68,10.0768888889,25.2227777778,10.5826666667,10.3064248366,7.87866666667,9.30733333333,12.6837777778,14.9384444444,12.9882222222,40.6682222222,10.6613333333
584.01,10.0755555555,25.1866666667,10.5591111111,10.3079215686,7.88088888889,9.30044444444,12.6461111111,14.896,12.9772222222,40.6896666667,10.6453333333
584.35,10.121,25.2664444444,10.6026666667,10.3905947712,7.94055555555,9.30877777778,12.687,14.9412222222,13.0054444445,40.8788888889,10.7131666667
584.69,10.107,25.296,10.5563333333,10.4255163399,7.91711111111,9.28377777778,12.6892222222,14.9455555556,12.985,40.953,10.6915555555
585.03,10.1326666667,25.3945555556,10.6162222222,10.4910392157,7.95766666667,9.35111111111,12.7152222222,14.9723333333,13.0175555556,41.0611111111,10.7366666667
585.37,10.22,25.4766666667,10.7361111111,10.6250130719,8.07433333333,9.45877777778,12.7704444444,15.0602222222,13.1042222222,41.2852222222,10.8665
585.70,10.1531111111,25.4394444444,10.6563333333,10.5799869281,8.01744444444,9.41288888889,12.7078888889,14.9685555556,13.0553333333,41.3477777778,10.796
586.04,10.1406666667,25.4684444444,10.6202222222,10.5976405229,8.02922222222,9.412,12.7017777778,14.9028888889,13.0652222222,41.3816666667,10.8032222222
586.38,10.1956666667,25.5384444445,10.6464444445,10.6825816994,8.07222222222,9.48333333333,12.7647777778,14.9127777778,13.1145555556,41.514,10.8777777778
586.72,10.2173333333,25.6281111111,10.6791111111,10.7549150327,8.125,9.51933333333,12.8407777778,14.993,13.1695555555,41.6393333333,10.9347222222
587.06,10.1697777778,25.5717777778,10.6082222222,10.7306535948,8.07166666666,9.46044444445,12.7732222222,14.9337777778,13.0766666667,41.6017777778,10.9063333333
587.39,10.1705555555,25.6318888889,10.6084444445,10.7561764706,8.07122222222,9.51988888889,12.8057777778,14.937,13.1151111111,41.6861111111,10.9817777778
587.73,10.1768888889,25.706,10.6292222222,10.8151111111,8.10455555555,9.546,12.8225555555,14.9472222222,13.1241111111,41.8113333334,11.0167777778
588.07,10.112,25.6762222222,10.5416666667,10.7667647059,8.01888888889,9.49555555556,12.736,14.832,13.0597777778,41.7563333333,10.9537222222
588.41,10.0408888889,25.5822222222,10.4713333333,10.7006013072,7.92955555556,9.42744444444,12.6306666666,14.7316666667,12.9636666667,41.73,10.9018333333
588.74,10.0286666667,25.5907777778,10.433,10.6860261438,7.91188888889,9.36433333333,12.6052222222,14.7178888889,12.9734444445,41.8333333334,10.8964444444
589.08,9.97644444446,25.5665555555,10.3472222222,10.6693529412,7.85622222222,9.33733333333,12.5857777778,14.645,12.8985555556,41.811,10.8244444444
589.42,10.0116666667,25.5698888889,10.3378888889,10.7084509804,7.886,9.381,12.6101111111,14.6508888889,12.922,41.8701111111,10.8966111111
589.76,10.013,25.5783333333,10.3815555556,10.7500130719,7.91966666667,9.40566666667,12.6022222222,14.6585555556,12.9214444444,41.9683333333,10.9097222222
590.09,9.94711111111,25.5455555556,10.3235555556,10.7288496732,7.866,9.38722222222,12.542,14.6438888889,12.8526666667,41.9767777778,10.8125555555
590.43,9.91811111112,25.4935555556,10.3275555556,10.7505294118,7.83511111111,9.38022222222,12.4814444444,14.5553333333,12.8721111111,41.9618888889,10.7810555556
590.77,9.92533333333,25.5666666667,10.3406666667,10.7506928105,7.83788888889,9.41566666667,12.5195555556,14.5334444444,12.8961111111,42.0267777778,10.7926111111
591.11,9.89555555554,25.5484444445,10.2967777778,10.7265294118,7.79888888889,9.39366666667,12.4704444444,14.4802222222,12.8512222222,42.0334444444,10.7243333333
591.44,9.84911111112,25.5185555556,10.2545555555,10.7267712418,7.73144444444,9.38022222222,12.4526666667,14.4582222222,12.8166666667,42.0138888889,10.7178333333
591.78,9.80155555558,25.5068888889,10.1973333333,10.719254902,7.67622222222,9.32466666667,12.4212222222,14.4494444445,12.7862222222,42.0271111111,10.6880555556
592.12,9.81055555554,25.5488888889,10.1902222222,10.7505098039,7.72166666667,9.31677777778,12.4522222222,14.4654444444,12.7645555556,42.0895555555,10.6991111111
592.46,9.74933333331,25.5062222222,10.1283333333,10.7255098039,7.67677777778,9.29866666667,12.4006666667,14.3832222222,12.7027777778,42.069,10.6602222222
592.79,9.68188888888,25.4907777778,10.0662222222,10.7256013072,7.60955555556,9.25411111111,12.341,14.3278888889,12.6984444444,42.1293333334,10.6526666667
593.13,9.65133333335,25.544,10.0281111111,10.7359607843,7.59177777778,9.25944444444,12.3182222222,14.3141111111,12.6767777778,42.106,10.6668888889
593.47,9.7001111111,25.6566666667,10.005,10.7797058824,7.57411111111,9.251,12.338,14.3668888889,12.7074444444,42.2418888889,10.7035
593.80,9.691,25.6773333333,10.0212222222,10.7961895425,7.59611111111,9.25888888889,12.3336666667,14.3527777778,12.7201111111,42.3231111111,10.7748888889
594.14,9.617,25.6705555556,9.89466666665,10.7824836602,7.56966666667,9.23966666666,12.2935555556,14.3238888889,12.6337777778,42.4173333333,10.7668333333
594.48,9.61688888888,25.6704444444,9.92155555556,10.8315882353,7.59833333334,9.24577777778,12.2807777778,14.3506666667,12.6398888889,42.4998888889,10.7795555555
594.81,9.59577777779,25.6524444444,9.86411111111,10.8375751634,7.58355555556,9.20166666667,12.2517777778,14.3291111111,12.6196666667,42.5065555556,10.7804444445
595.15,9.60733333333,25.711,9.79733333334,10.8661830065,7.53544444444,9.18277777778,12.2214444444,14.3104444444,12.6037777778,42.5623333333,10.7509444445
595.49,9.5638888889,25.6436666666,9.77355555555,10.8663660131,7.48977777778,9.15555555556,12.1854444444,14.253,12.5677777778,42.5836666667,10.7087777778
595.82,9.58733333333,25.6372222222,9.75944444445,10.9053921569,7.49433333333,9.19444444445,12.1696666667,14.2552222222,12.5882222222,42.5954444445,10.7530555556
596.16,9.60144444443,25.6947777778,9.79177777778,10.9627581699,7.50666666666,9.25066666667,12.2105555556,14.2733333333,12.5975555556,42.6903333333,10.7659444444
596.50,9.6618888889,25.7607777778,9.84277777778,11.0238692811,7.57077777778,9.32533333334,12.253,14.3334444445,12.6047777778,42.7522222222,10.846
596.83,9.62588888889,25.7208888889,9.82644444445,11.0240980392,7.53066666667,9.27588888889,12.1968888889,14.3352222222,12.57,42.8131111111,10.7944444445
597.17,9.54977777778,25.634,9.79433333333,10.9908888889,7.48077777778,9.26055555556,12.1274444444,14.2424444444,12.4813333333,42.6806666666,10.7653888889
597.51,9.58144444444,25.678,9.76344444445,11.0299215686,7.48233333333,9.25522222222,12.1556666667,14.2495555555,12.4801111111,42.7053333333,10.7581666667
597.84,9.61333333333,25.6824444444,9.789,11.0620588235,7.49177777778,9.24866666667,12.1492222222,14.2126666667,12.487,42.7154444444,10.7771666667
598.18,9.61477777779,25.699,9.77211111111,11.1042026144,7.508,9.25688888889,12.1392222222,14.2061111111,12.477,42.7668888889,10.806
598.52,9.6128888889,25.7211111111,9.76777777778,11.1501699346,7.49522222222,9.29022222222,12.1382222222,14.2013333333,12.4487777778,42.878,10.8260555556
598.85,9.58199999999,25.7028888889,9.76311111111,11.163248366,7.53988888889,9.30133333334,12.1264444445,14.1766666667,12.416,42.8981111111,10.8591111111
599.19,9.66588888889,25.8351111111,9.80966666667,11.260124183,7.64466666667,9.40644444444,12.196,14.2533333333,12.4911111111,43.0016666667,11.0000555556
599.53,9.634,25.9095555556,9.80866666667,11.327620915,7.62755555555,9.42233333333,12.1876666667,14.2665555556,12.4918888889,43.1101111111,11.041
599.86,9.61222222222,25.886,9.75911111111,11.3332810458,7.60911111111,9.38844444444,12.1218888889,14.26,12.4413333333,43.1184444444,11.0307222222
600.20,9.55477777779,25.8698888889,9.66522222222,11.2959411765,7.54577777778,9.29944444444,12.0653333333,14.2045555555,12.3803333333,43.0966666667,10.9586111111
600.53,9.57744444443,25.9164444445,9.68888888889,11.3194248366,7.55711111111,9.31388888889,12.0603333333,14.167,12.4013333333,43.1731111111,10.9715555555
600.87,9.5982222222,25.9393333333,9.68066666667,11.3688431373,7.60466666667,9.32755555556,12.0798888889,14.146,12.451,43.2832222222,10.9712777778
601.21,9.59444444444,25.9105555555,9.67122222222,11.3888823529,7.61255555556,9.357,12.063,14.1501111111,12.4685555556,43.3104444444,10.9748888889
601.54,9.60366666667,25.9337777778,9.673,11.423503268,7.60922222222,9.39311111111,12.0757777778,14.1813333333,12.4697777778,43.3656666667,11.0284444444
601.88,9.58155555556,25.916,9.61588888889,11.4247777778,7.53088888889,9.37355555556,12.0721111111,14.1034444445,12.4497777778,43.3473333333,11.0106666667
602.21,9.60711111112,25.9695555555,9.61611111111,11.4444052287,7.56544444445,9.38622222222,12.1127777778,14.1314444444,12.5003333333,43.4064444445,11.0120555556
602.55,9.62422222222,26.0056666667,9.64333333333,11.4617124183,7.56344444445,9.406,12.1415555556,14.1405555556,12.54,43.5603333333,11.0244444445
602.88,9.5931111111,25.968,9.61444444444,11.4315555555,7.54288888889,9.38222222222,12.079,14.0893333333,12.467,43.5945555556,10.9976666667
603.22,9.57622222221,25.9663333334,9.60355555556,11.4202222222,7.55222222222,9.37811111111,12.0792222222,14.0702222222,12.4644444444,43.6306666666,10.9591666667
603.56,9.58422222222,25.9788888889,9.62633333333,11.4479869281,7.55488888889,9.405,12.1035555556,14.0637777778,12.4994444445,43.6972222222,10.9828888889
603.89,9.55966666668,25.9678888889,9.60188888889,11.4570980392,7.55811111111,9.38888888889,12.0608888889,14.0293333333,12.4857777778,43.6965555555,10.9537777778
604.23,9.56322222223,25.9518888889,9.58633333333,11.5095816993,7.556,9.40122222222,12.0764444444,14.0118888889,12.4765555556,43.6981111111,10.9976666667
604.56,9.58322222223,25.9908888889,9.60955555555,11.5511568627,7.55577777778,9.40722222222,12.0682222222,14.0485555556,12.468,43.7526666667,11.0372222222
604.90,9.58677777779,26.0058888889,9.61322222222,11.5574052287,7.54022222222,9.38711111111,12.0281111111,14.0154444444,12.4267777778,43.8323333333,11.0367222222
605.23,9.54888888889,25.9886666667,9.56355555556,11.5196732026,7.512,9.31088888889,11.9803333333,13.9522222222,12.3855555556,43.7822222222,10.9905555556
605.57,9.50155555556,25.9944444445,9.51644444445,11.5117843137,7.49355555556,9.27566666667,11.9138888889,13.9378888889,12.3495555556,43.8142222222,10.9518333333
605.90,9.49377777779,25.9922222222,9.557,11.5261372549,7.51155555556,9.29688888889,11.8871111111,13.8958888889,12.3351111111,43.851,10.9669444444
606.24,9.49455555557,26.0125555556,9.557,11.584620915,7.55333333333,9.32855555556,11.8797777778,13.9431111111,12.328,43.8484444444,11.0140555556
606.58,9.53866666668,26.0726666666,9.58044444444,11.6765947712,7.59511111111,9.38788888889,11.9222222222,13.9748888889,12.3777777778,43.8835555556,11.0848888889
606.91,9.59044444444,26.0925555556,9.63,11.7369150327,7.61966666667,9.43033333333,11.9438888889,13.9727777778,12.3971111111,43.9175555556,11.1431111111
607.25,9.60233333333,26.1215555556,9.61466666667,11.7792418301,7.65388888889,9.42522222222,11.9325555556,13.9676666667,12.3508888889,43.9116666667,11.1901111111
607.58,9.64499999999,26.158,9.65488888889,11.8330718954,7.69233333333,9.49444444445,11.9597777778,13.99,12.4128888889,44.016,11.2945555556
607.92,9.63288888888,26.2205555556,9.69322222222,11.8329019608,7.70955555556,9.52944444444,11.9525555556,14.0021111111,12.4177777778,44.1063333333,11.3003888889
608.25,9.61700000001,26.219,9.663,11.8261895425,7.71088888889,9.55044444444,11.9197777778,13.9401111111,12.4141111111,44.1945555556,11.3253888889
608.59,9.58377777777,26.2502222222,9.68399999999,11.8624313725,7.72133333334,9.59111111111,11.9083333333,13.9297777778,12.4386666667,44.2293333333,11.3530555555
608.92,9.5951111111,26.2113333333,9.70144444445,11.8750326797,7.70533333333,9.64333333333,11.8797777778,13.94,12.4255555556,44.3366666667,11.3505555555
609.26,9.65466666669,26.2104444444,9.76788888889,11.9153921569,7.78077777778,9.71233333333,11.9165555555,13.949,12.4318888889,44.3753333333,11.4198333333
609.59,9.6518888889,26.1633333333,9.76822222223,11.9329477124,7.73244444444,9.697,11.8547777778,13.9167777778,12.3742222222,44.3725555556,11.4120555555
609.93,9.60811111109,26.1186666667,9.74077777777,11.9252156863,7.67633333333,9.65377777778,11.7861111111,13.839,12.3451111111,44.3801111111,11.3669444444
610.26,9.55433333332,26.0305555555,9.70422222221,11.8739411765,7.59188888889,9.58622222222,11.6994444445,13.7574444444,12.2736666667,44.366,11.3257222222
610.60,9.48544444447,25.9835555556,9.61777777777,11.8512222222,7.52911111111,9.51066666667,11.5992222222,13.6871111111,12.1858888889,44.403,11.2797222222
610.93,9.45000000001,25.9195555555,9.58311111111,11.818372549,7.44733333333,9.46755555555,11.5073333333,13.6158888889,12.1311111111,44.4686666667,11.2183333333
611.27,9.41377777776,25.8914444444,9.5521111111,11.8486666667,7.39811111111,9.44444444444,11.4773333333,13.5904444444,12.0791111111,44.5207777778,11.1776111111
611.60,9.35877777778,25.7784444445,9.44355555556,11.8366993464,7.34655555556,9.37133333333,11.3971111111,13.5047777778,11.9741111111,44.4566666667,11.1165
611.93,9.26322222221,25.6487777778,9.33788888889,11.7558496732,7.21,9.266,11.286,13.44,11.8264444445,44.3997777778,10.9805555556
612.27,9.17544444445,25.5296666667,9.24044444444,11.7060718954,7.14544444444,9.179,11.2105555555,13.3486666667,11.7137777778,44.3752222222,10.8833333333
612.60,9.22044444446,25.6417777778,9.297,11.7849019608,7.23944444444,9.24644444444,11.2803333333,13.3797777778,11.768,44.4687777778,10.9932777778
612.94,9.16688888889,25.646,9.231,11.747627451,7.16622222222,9.179,11.2194444445,13.3258888889,11.7445555556,44.5452222222,10.9746666667
613.27,9.08266666667,25.6593333333,9.15422222222,11.7412614379,7.13444444445,9.15677777778,11.2031111111,13.2955555556,11.7344444445,44.5622222222,10.9855
613.61,9.10744444444,25.6982222222,9.18133333333,11.7837385621,7.17277777778,9.21222222222,11.2278888889,13.3053333333,11.7711111111,44.643,11.0311666667
613.94,9.15955555555,25.8366666667,9.23311111111,11.8961111111,7.27522222222,9.28655555555,11.2961111111,13.3775555556,11.8363333333,44.8546666667,11.0788888889
614.28,9.23344444444,25.9328888889,9.28577777778,11.9394640523,7.35233333333,9.35333333334,11.3514444444,13.4524444445,11.9326666667,44.9423333333,11.1487222222
614.61,9.20766666667,25.9698888889,9.25144444444,11.9629281046,7.346,9.33866666667,11.3281111111,13.4191111111,11.9417777778,44.9492222222,11.1810555555
614.94,9.24711111111,25.992,9.31411111111,11.9898366013,7.41333333333,9.37711111111,11.3348888889,13.4148888889,12.0083333333,44.9768888889,11.2571666667
615.28,9.39733333333,26.2017777778,9.47088888889,12.116124183,7.54611111111,9.50933333333,11.479,13.5355555556,12.2098888889,45.2461111111,11.4138888889
615.61,9.4121111111,26.2611111111,9.50233333333,12.1737320262,7.60266666667,9.59444444445,11.5403333334,13.5731111111,12.295,45.302,11.4783333333
615.95,9.58333333334,26.4046666667,9.62622222222,12.308248366,7.71411111111,9.74277777778,11.6671111111,13.7106666667,12.4392222222,45.4066666667,11.6853888889
616.28,9.61211111111,26.4011111111,9.60933333333,12.3549411765,7.703,9.74766666667,11.655,13.7474444445,12.4427777778,45.3904444444,11.6515555556
616.61,9.6452222222,26.4445555556,9.66433333333,12.4745751634,7.76922222222,9.843,11.69,13.8141111111,12.4993333333,45.3983333334,11.6979444445
616.95,9.673,26.445,9.653,12.4953464052,7.787,9.80966666667,11.6341111111,13.8405555556,12.5401111111,45.4954444444,11.7132222222
617.28,9.67266666667,26.4241111111,9.59677777778,12.4219019608,7.74111111111,9.71444444445,11.565,13.7993333333,12.471,45.5183333333,11.7025555556
617.62,9.63677777778,26.4042222222,9.56411111111,12.3987450981,7.71088888889,9.68566666667,11.5391111111,13.7863333333,12.4396666666,45.566,11.664
617.95,9.63077777779,26.4033333333,9.55244444444,12.3992810458,7.70033333333,9.715,11.543,13.756,12.4138888889,45.5678888889,11.6858333333
618.28,9.63522222222,26.4437777778,9.56844444444,12.4009346405,7.75666666667,9.74822222222,11.5683333333,13.7898888889,12.4313333334,45.5981111111,11.7081666667
618.62,9.57233333332,26.41,9.46622222222,12.3349934641,7.66988888889,9.67311111111,11.4905555555,13.6832222222,12.2953333333,45.5135555556,11.6540555556
618.95,9.40988888889,26.2862222222,9.32144444445,12.267248366,7.54511111111,9.60455555556,11.3794444444,13.5951111111,12.138,45.4202222222,11.5505555556
619.28,9.49844444445,26.3835555555,9.38366666667,12.3875816993,7.63755555555,9.65177777778,11.4692222222,13.6526666667,12.2197777778,45.4661111111,11.6051666667
619.62,9.38777777777,26.3991111111,9.28088888889,12.3451045752,7.57522222222,9.59677777778,11.3958888889,13.5646666667,12.1407777778,45.4935555555,11.5190555556
619.95,9.21644444446,26.3334444445,9.13677777778,12.2661045751,7.41944444444,9.45888888889,11.2428888889,13.4093333333,11.9984444444,45.5125555555,11.4003888889
620.28,9.25833333332,26.4161111111,9.16066666667,12.2875751634,7.39888888889,9.47022222222,11.2711111111,13.3843333333,12.0184444445,45.6425555556,11.4548888889
620.62,9.1821111111,26.4687777778,9.11688888889,12.2782679738,7.372,9.452,11.2797777778,13.3068888889,11.9688888889,45.6983333334,11.3558333333
620.95,9.21911111111,26.4922222222,9.15333333333,12.3884509804,7.45244444444,9.55366666667,11.3451111111,13.3356666667,11.9961111111,45.6107777778,11.3266111111
621.28,9.21255555554,26.4908888889,9.15811111111,12.4126928105,7.45466666667,9.55011111111,11.3466666667,13.3074444445,11.9778888889,45.5597777778,11.3742777778
621.62,9.18955555555,26.4896666667,9.14033333333,12.4258562092,7.401,9.49366666667,11.3236666667,13.2963333333,11.9076666666,45.6091111111,11.3379444444
621.95,9.28266666667,26.5337777778,9.20477777778,12.5415424837,7.443,9.57266666667,11.3923333333,13.3544444444,11.9882222222,45.6451111111,11.4647222222
622.28,9.30422222222,26.6382222222,9.23311111111,12.6142156863,7.47588888889,9.661,11.4382222222,13.3777777778,12.0622222222,45.7868888889,11.5348333333
622.62,9.43044444445,26.7556666667,9.34166666667,12.6987189542,7.57422222222,9.75377777779,11.4874444444,13.438,12.1456666667,45.8415555556,11.6418888889
622.95,9.47522222221,26.8342222222,9.38355555555,12.7490588236,7.60122222222,9.81666666667,11.4907777778,13.4683333334,12.2137777778,45.9573333333,11.7435555556
623.28,9.528,26.8464444445,9.40888888889,12.798869281,7.65266666667,9.84455555555,11.5205555556,13.4866666666,12.27,45.969,11.8125555556
623.62,9.62044444443,26.9103333333,9.48433333333,12.856366013,7.73644444444,9.95,11.588,13.514,12.3406666667,46.0662222222,11.8862222222
623.95,9.48199999999,26.8178888889,9.37255555556,12.770496732,7.62044444444,9.88644444444,11.4747777778,13.4828888889,12.2217777778,45.9736666667,11.7852222222
624.28,9.56033333332,26.8472222222,9.41244444444,12.8371699346,7.661,9.97711111111,11.4732222222,13.537,12.2742222222,46.0358888889,11.9198888889
624.62,9.4511111111,26.8264444444,9.318,12.7707647059,7.56644444445,9.89477777779,11.4276666667,13.4498888889,12.2465555555,46.1877777778,11.9131666667
624.95,9.47,26.8727777778,9.28444444444,12.766503268,7.549,9.92666666668,11.4373333333,13.46,12.2932222222,46.1813333333,11.916
625.28,9.48055555557,26.9335555556,9.30844444444,12.8294248366,7.60222222222,9.97844444446,11.4546666667,13.4765555556,12.3313333333,46.2643333333,12.0100555555
