wavelength,Back_PieCinf,Belly_PieCinf,Breast_PieCinf,Crissum_PieCinf,Crown_PieCinf,DorTail_PieCinf,Patch10_PieCinf,Rump_PieCinf,Throat_PieCinf,WingTip_PieCinf
718.60,21.6988,50.9988666667,36.6134,53.6792666667,21.3296,17.3297333333,14.6806,23.1480666667,48.9408,19.1763333333
718.92,21.6518666667,50.9942,36.5567333333,53.6723333333,21.3400666667,17.2888,14.7009333333,23.1201333333,48.8842666667,19.0779333333
719.24,21.6567333333,50.9226,36.5871333334,53.6723333333,21.3083333333,17.3027333333,14.7247333333,23.0668,48.8262,19.0389333334
719.56,21.6368,50.9542,36.6737333333,53.555,21.2832,17.3410666667,14.7212666667,22.9688,48.8622666667,19.0300666667
719.88,21.4754666667,50.6564,36.4904666667,53.2368666667,21.1774666667,17.2323333333,14.6712,22.8869333333,48.5582666666,18.9564666666
720.20,21.3836666667,50.6857333333,36.3440666667,53.2228666667,21.0341333333,17.1378666667,14.6460666667,22.7750666667,48.5438,18.7597333333
720.52,21.4044666667,50.6661333333,36.3683333333,53.2301333333,20.9608666667,17.1266,14.5750666667,22.7814,48.5433333333,18.6764
720.84,21.4578,50.7106,36.4336666667,53.2767333333,21.0430666667,17.2252,14.7522,22.8991333333,48.6396,18.8174666667
721.16,21.4584,50.7068666667,36.42,53.2572666667,21.0196666667,17.2100666667,14.7154666667,22.8114,48.5967333333,18.7953333333
721.48,21.3846,50.6832666667,36.3915333333,53.2348,20.9276666667,17.1682666667,14.5962666667,22.7716,48.4952666667,18.741
721.79,21.3672,50.6648666667,36.3929333333,53.2842666667,20.8455333333,17.1573333333,14.5236,22.6826666667,48.5863333333,18.6380666667
722.11,21.2526,50.4892666666,36.2927333333,53.0646666667,20.7178,17.1066666667,14.4743333333,22.6765333333,48.4671333333,18.5695333333
722.43,20.9619333333,50.3101333333,36.0868,52.9394666667,20.4319333333,16.8747333333,14.1133333333,22.3807333333,48.3524,18.3484
722.75,20.7960666666,50.3148666667,35.9136666667,52.8424,20.3524666667,16.7900666667,14.0157333333,22.2859333333,48.3506666667,18.2128
723.07,20.7639333333,50.4352,35.9448,53.0347333333,20.3040666667,16.6659333333,13.9319333333,22.3087333333,48.4596666667,18.1709333333
723.39,20.8596666667,50.653,36.1354,53.2892,20.5160666667,16.8785333333,14.0698666667,22.4692666667,48.7238666667,18.3104666666
723.71,21.0448,50.9091333333,36.3846666667,53.5281333333,20.7024666667,17.0252,14.1511333333,22.6592,48.9404,18.485
724.03,20.7572,50.7082666667,36.2294666667,53.2689333333,20.6082666667,16.8044,13.9725333333,22.4156666667,48.6902666667,18.2854
724.35,20.8371333333,50.9176666667,36.3621333334,53.5372,20.6171333334,16.7645333333,13.8991333333,22.4063333333,48.8542666667,18.227
724.67,21.1204666667,51.1528666667,36.6073333333,53.7846,20.8659333333,17.0181333333,14.2102,22.6545333333,49.1489333333,18.4687333333
724.98,21.3751333333,51.461,36.8200666667,54.0363333333,21.1506,17.293,14.5161333333,22.9206666667,49.5,18.7662
725.30,21.3988,51.5075333333,36.8756,53.9672,21.2879333333,17.4761333333,14.656,23.0404666667,49.4601333333,18.9696666667
725.62,21.3134666667,51.4728,36.8313333333,53.9202666667,21.2510666666,17.3850666667,14.6214666667,22.9136666667,49.4329333334,18.9255333333
725.94,21.5078666667,51.7078666667,36.967,54.0634,21.3904666667,17.5573333333,14.8333333333,23.1186,49.5874,19.1034666667
726.26,21.5207333333,51.6506666667,36.8879333333,53.9898666667,21.3263333333,17.5366,14.8096,23.0546,49.3989333333,19.1163333333
726.58,21.4986666667,51.5640666667,36.7774666667,53.8353333333,21.227,17.4683333333,14.7014,22.8668666667,49.3069333333,19.0578666667
726.90,21.6095333333,51.6351333334,36.7501333333,53.8643333333,21.1633333333,17.4213333333,14.7165333333,22.8602666667,49.3045333333,19.0886
727.21,21.5800666667,51.4651333333,36.6214666667,53.7546666667,21.1003333333,17.4110666667,14.7294,22.7868666667,49.1796666667,19.1079333333
727.53,21.8356666667,51.6022,36.7429333333,53.9591333333,21.2312666667,17.5976666667,14.8906666667,22.9978666667,49.3408,19.3352666667
727.85,21.8778666667,51.5586,36.7220666667,53.7564,21.2705333333,17.5744,14.9262666667,23.0054666667,49.1992,19.3515333334
728.17,21.5554666667,51.2909333334,36.4876,53.5093333333,20.9331333333,17.2882666667,14.5813333333,22.6944,48.9496,19.0443333333
728.49,21.3715333333,51.2298,36.384,53.4358,20.8124,17.1024,14.3716666667,22.5543333333,48.8260666667,18.8605333333
728.80,21.3622666667,51.137,36.3110666666,53.4402,20.7016,16.9840666667,14.3566666667,22.4678666667,48.7341333333,18.7445333333
729.12,21.3945333333,51.0795333333,36.2076666667,53.3419333333,20.7692,17.0293333333,14.4426666667,22.5036666667,48.6158666667,18.7140666667
729.44,21.5052,50.9304,36.288,53.2595333333,20.8712,17.1045333333,14.5433333333,22.5687333333,48.548,18.8265333333
729.76,21.5309333333,51.0883333333,36.4084666667,53.354,20.9188666667,17.0643333333,14.5466666667,22.5999333333,48.7891333333,18.8387333333
730.08,21.3149333333,50.8709333334,36.2539333333,53.2079333333,20.8786,17.0144,14.5145333333,22.5890666667,48.6108666667,18.7282666667
730.39,21.3146666667,50.8266666666,36.2882666667,53.1626666667,20.8158666667,17.0343333333,14.4640666666,22.5426,48.5400666667,18.7214666667
730.71,21.244,50.9562666667,36.3354666667,53.2729333333,20.8157333333,16.9990666667,14.3588666667,22.5278666667,48.707,18.6437333333
731.03,21.0804666666,50.8819333333,36.2404666667,53.2225333333,20.7343333333,16.889,14.2617333333,22.3875333333,48.6984666667,18.5614
731.35,20.8789333333,50.5762,35.9981333333,53.0490666667,20.6309333333,16.8231333333,14.1668,22.2246,48.4896,18.4733333333
731.67,21.0167333333,50.6800666667,36.0428,53.1682666667,20.8038666667,16.9375333334,14.2436666667,22.286,48.6200666667,18.6985333333
731.98,21.1065333333,50.6901333333,36.0976666667,53.1176666667,20.9148,17.083,14.4459333333,22.4252,48.6737333333,18.8101333333
732.30,21.0973333333,50.6979333333,36.1025333333,53.1112,20.9588,17.0972,14.469,22.4598,48.7610666667,18.8094
732.62,21.2064,50.9195333333,36.3774,53.4372,21.0205333333,17.2022666667,14.4671333333,22.5236666667,49.0043333333,18.9530666667
732.94,21.051,50.777,36.2238666667,53.3308666667,20.9003333333,17.1192,14.3817333333,22.4288666667,48.8815333333,18.8432666666
733.25,21.1666,50.7414,36.2451333333,53.2511333333,20.9094,17.2279333333,14.4644666667,22.5072666667,48.8504666667,18.8959333333
733.57,21.6157333333,51.1877333333,36.6990666667,53.6032666667,21.2474666667,17.5322666667,14.8173333333,22.8806,49.265,19.27
733.89,21.6906666667,51.296,36.7868,53.7118,21.3945333333,17.6297333333,14.981,22.9865333333,49.4458,19.3179333333
734.21,21.7934666667,51.2568,36.8626,53.6292,21.4706,17.6672666667,15.1843333333,23.0182,49.2979333333,19.4786666667
734.52,21.8738666667,51.2234,36.8891333333,53.6112666667,21.4522666667,17.7593333333,15.1784,23.0156,49.2464,19.4128666667
734.84,21.821,51.4007333333,36.8986666667,53.7734,21.3271333333,17.7080666667,15.0671333333,22.9642666667,49.4001333333,19.3813333333
735.16,21.7695333333,51.2744666667,36.8889333333,53.7901333333,21.2441333333,17.6610666667,15.1042666667,22.9713333333,49.3869333333,19.2688
735.48,21.8772666667,51.3731333333,36.9612,53.9127333333,21.2262,17.6784666667,15.1488,22.9937333333,49.5028,19.3306666667
735.79,22.0502666666,51.5130666667,37.1081333333,54.0349333333,21.3401333333,17.7953333333,15.2765333333,23.1446,49.6128,19.5757333333
736.11,22.0416666667,51.397,37.0862,53.838,21.2932666667,17.8475333334,15.3056,23.1934666667,49.5645333333,19.5486666667
736.43,22.2326666667,51.8846,37.3968666667,54.2122666667,21.5088,18.0254,15.4793333333,23.479,49.9862,19.7407333333
736.74,22.0217333333,51.7448666667,37.1868,54.1732666667,21.4294666667,17.8559333333,15.3228,23.3244,49.8761333333,19.6050666667
737.06,21.7803333333,51.4249333333,36.9424666667,53.938,21.1725333333,17.6829333333,15.0750666667,23.1048,49.6180666667,19.4292
737.38,21.4949333333,51.1406,36.7435333333,53.6978,20.9370666666,17.4442666667,14.8427333333,22.9408666667,49.4200666667,19.2194
737.69,21.354,51.0494666667,36.6118666667,53.5905333333,20.8218666667,17.4235333333,14.6710666667,22.9075333333,49.3776666667,19.0983333333
738.01,21.1752,50.9374,36.3964,53.3466,20.7098666667,17.3227333333,14.7191333333,22.854,49.1716666667,19.0282
738.33,21.3312666667,50.9951333333,36.5389333333,53.2672666667,20.9335333333,17.4373333333,14.9478666667,23.0296,49.2192,19.1398666667
738.64,21.4672,51.2447333333,36.7908666667,53.3406666667,21.0501333334,17.5457333333,15.1106,23.1504,49.3516666667,19.3155333333
738.96,21.3804,51.0429333333,36.5786,53.1808666667,20.9639333333,17.4135333334,15.0396666667,23.0062,49.1168666667,19.1724
739.28,21.2094666667,51.0386666667,36.3154666667,53.0628666667,20.8559333333,17.2084666666,14.8783333333,22.8061333333,48.9539333333,18.9546
739.59,21.1478666667,50.861,36.1854666667,52.9463333333,20.8365333333,17.1495333333,14.7972,22.7186666667,48.7860666667,18.8875333333
739.91,21.0788,50.5848666667,36.0669333333,52.7424,20.7460666667,17.0428,14.712,22.5471333333,48.6199333333,18.8674666667
740.23,21.2132,50.691,36.306,52.9289333333,20.9522,17.219,14.8468666667,22.7448,48.7627333333,19.0871333333
740.54,21.1283333333,50.6658,36.1108,52.7906,20.8896666667,17.1597333333,14.7688666667,22.6614666667,48.6952666667,18.9297333333
740.86,21.443,50.8146666667,36.3163333333,53.0262666667,21.2407333333,17.4135333333,15.0540666667,22.9321333333,48.858,19.2625333334
741.18,21.5126,50.6666666667,36.3666,53.0433333333,21.2163333333,17.4238,15.1220666667,22.9862666667,48.8047333333,19.2700666667
741.49,21.8785333333,50.9820666667,36.7492,53.3762,21.5168666667,17.6454666667,15.3213333333,23.2588,49.2448,19.6017333333
741.81,21.8279333333,50.7928,36.5704,53.2641333333,21.3672666667,17.5332666667,15.1997333333,23.0846666667,49.0756666667,19.5280666667
742.12,21.764,50.8209333333,36.5208666667,53.2371333333,21.2896666667,17.4988666667,15.0615333333,23.0781333333,48.9378666666,19.4457333334
742.44,21.5940666667,50.7275333333,36.5262,53.1050666667,21.2103333334,17.4438666667,14.848,23.0456,48.8376,19.4294666667
742.76,21.7723333333,50.8459333333,36.8846,53.2966,21.3864666667,17.7015333333,15.0106,23.2340666667,49.1138666667,19.5974666667
743.07,21.8134666667,51.1302666666,37.0604666667,53.6684,21.5207333333,17.746,15.1619333333,23.2780666667,49.3935333333,19.7942666667
743.39,21.8342666667,51.2342,37.0443333333,53.6033333333,21.5965333333,17.8785333333,15.2752,23.3025333333,49.3743333333,19.8974666666
743.70,21.6464,51.1018666667,36.8624666666,53.4765333333,21.4324,17.7789333333,15.1005333333,23.1184666667,49.1396666667,19.7757333333
744.02,21.8094666667,51.2975333333,37.0950666667,53.7634666667,21.6004666667,17.919,15.2542,23.2080666667,49.2284666667,19.9738666667
744.34,21.5768666667,51.1928,36.9556666667,53.6381333333,21.3884,17.7978666667,15.0334666667,22.9229333333,49.0980666667,19.7357333333
744.65,21.9741333333,51.5029333333,37.0972666667,53.888,21.7224,18.0878,15.2969333333,23.2712666667,49.4365333333,20.1453333333
744.97,21.9447333333,51.3279333333,37.0382666667,53.7939333333,21.648,18.0676,15.2374666666,23.3404,49.2924666667,20.1653333333
745.28,22.0253333333,51.6258,37.1578,54.0516,21.6769333333,18.1308666667,15.2222,23.4456,49.5107333333,20.1149333333
745.60,22.1691333334,51.5160666667,37.1007333333,54.0617333333,21.7905333333,18.1862666667,15.3265333334,23.5270666667,49.6807333333,20.2458666667
745.91,22.243,51.4734,37.0462,54.0406,21.8654,18.276,15.5227333333,23.6035333333,49.8118666667,20.2506666667
746.23,22.0309333334,51.1848666667,36.6532666667,53.6847333333,21.61,18.0529333333,15.3785333333,23.4661333333,49.3983333333,20.0874
746.55,22.2410666667,51.298,36.8244666667,53.6632,21.7374666667,18.2340666667,15.6064,23.695,49.4432666667,20.2748
746.86,22.2604666667,51.0708666667,36.74,53.5191333333,21.7494,18.2153333333,15.6876,23.6492,49.3394,20.1733333333
747.18,22.5234,51.3659333333,37.009,53.831,21.9780666667,18.5108,16.0066666667,23.937,49.6876666666,20.3969333333
747.49,22.5822666667,51.2910666667,36.9619333333,53.6803333333,21.9441333333,18.5065333333,16.0942,23.9406666667,49.6624,20.3980666667
747.81,22.7226,51.3594666667,37.0470666667,53.7469333333,21.9356,18.5148666667,16.1361333334,24.0962,49.7732,20.4991333333
748.12,22.4136666667,51.1818666667,36.9384666667,53.4930666667,21.7556,18.2894666667,15.8808,23.8151333333,49.6223333333,20.302
748.44,22.4199333333,51.358,36.9520666667,53.5356666667,21.7644,18.3842666667,15.9955333333,23.7536,49.7059333333,20.313
748.75,22.5807333333,51.3248,37.1254,53.634,21.9501333333,18.5377333333,16.2164666667,23.9827333333,49.7646,20.5808666667
749.07,22.46,51.3306,37.0638666667,53.617,21.8788666667,18.5577333334,16.1956666667,23.8850666667,49.6166,20.4556
749.38,22.4399333334,51.7378666667,37.2443333333,53.7546,21.9010666667,18.5582666667,16.0045333333,23.7416,49.8126666667,20.4558
749.70,22.4808666667,51.7567333333,37.3456666667,53.7648,21.9300666667,18.5932,16.0794,23.7526,49.9445333333,20.4833333333
750.01,22.6294666667,51.6854666667,37.393,53.773,21.9631333333,18.6445333333,16.1464666667,23.7842666667,49.9142666667,20.5521333333
750.33,22.7959333333,51.9753333333,37.4959333333,53.9723333333,22.0179333334,18.7600666667,16.1308666667,24.0428,49.9886666667,20.6511333333
750.64,22.9050666667,51.9182666667,37.4760666667,53.8955333333,21.9304,18.7624666667,16.1131333333,24.0730666667,49.9616666667,20.665
750.96,22.9365333334,51.9976,37.5637333333,53.9332,22.0106,18.9014,16.1478666667,24.2235333333,49.9957333333,20.7324666667
751.27,23.1204,52.2006666667,37.7592,54.0854,22.2654,19.2182666667,16.377,24.4920666667,50.1065333333,20.9912666667
751.59,23.1228666667,52.2515333333,37.7503333333,54.1521333333,22.2005333333,19.2828,16.5053333333,24.5643333333,50.0806,20.9818666666
751.90,23.183,52.1704666667,37.7654,54.1432,22.2186666667,19.2657333333,16.492,24.5761333333,49.9920666667,21.0575333333
752.22,23.2578666667,52.3205333333,37.7514,54.1755333333,22.2520666667,19.4444666666,16.5383333333,24.6976,50.1143333333,21.2147333333
752.53,23.6522,52.5797333333,38.0581333333,54.4444666667,22.6779333333,19.8423333333,16.9050666667,25.0929333333,50.3820666667,21.693
752.85,23.9439333333,52.5678666667,38.1930666667,54.574,22.8781333333,20.1606666667,17.4802,25.4556666667,50.4010666667,22.0916666667
753.16,24.1782666667,52.7198666667,38.3818666667,54.892,23.1158,20.4088666667,17.7108,25.6758,50.5459333333,22.3364
753.47,23.9471333333,52.8174,38.2211333333,54.9149333333,23.0013333333,20.384,17.6326666667,25.6222,50.6138666667,22.2210666667
753.79,23.7629333333,52.7724,38.2178666667,54.9096,22.8594,20.2912,17.4742666666,25.4776,50.5982666667,22.1904
754.10,23.9196666667,52.9353333333,38.289,54.9538,23.2215333333,20.389,17.699,25.6432,50.6484,22.3189333333
754.42,24.0128,52.8898666667,38.2634666667,55.0522,23.3538666667,20.4487333333,17.7292666667,25.6604,50.6936,22.4347333333
754.73,24.0366666666,52.8902666667,38.2705333333,54.973,23.2632666667,20.391,17.6768,25.6134,50.6907333333,22.3825333333
755.05,23.9484666667,52.6894,38.1366666667,54.8684,23.1817333333,20.229,17.4800666667,25.4436666667,50.5049333333,22.2690666667
755.36,23.9558666667,52.7956666667,38.1096666667,54.9284,23.2524,20.2115333333,17.3547333333,25.4051333333,50.5679333333,22.2496
755.67,23.8237333333,52.7471333333,38.0991333333,54.9022,23.1858666667,20.0461333333,17.2308,25.1879333333,50.4978,22.0704
755.99,23.3630666667,52.3526666667,37.6028666667,54.4642,22.6956,19.6218,16.8688,24.7646,50.1094,21.5889333333
756.30,23.1272,52.0738666667,37.3393333333,54.3109333333,22.4050666667,19.3582,16.2889333334,24.452,49.9691333333,21.2726
756.62,23.0246,51.9722,37.2325333333,54.304,22.1797333334,19.3073333333,15.9861333333,24.3537333333,49.9860666667,21.1338666667
756.93,23.1186666667,51.8930666667,37.174,54.2767333333,22.2372,19.2799333333,15.837,24.362,49.9728666667,21.0763333333
757.24,23.4192666667,51.9951333333,37.3274,54.4252,22.6708,19.5184666667,16.1216,24.6174666667,50.1137333333,21.3475333333
757.56,23.3156666667,51.8713333334,37.3332666667,54.3533333333,22.4635333333,19.3976666667,15.9384666666,24.5220666667,50.1128666667,21.2419333333
757.87,23.2021333333,52.0397333333,37.3754,54.344,22.3454,19.3250666667,15.9486,24.5613333333,50.2061333333,21.2730666667
758.18,23.0477333333,52.0746,37.2051333333,54.2794,22.3826666667,19.1664,15.8995333333,24.4039333333,50.0852666667,21.2230666667
758.50,23.3886,52.4489333333,37.503,54.6194666667,22.5982666667,19.3579333333,16.1006,24.6708666667,50.3894666667,21.3856666667
758.81,23.4148,52.3942,37.6162,54.731,22.6420666667,19.3451333333,16.1288,24.7599333333,50.4912,21.3772
759.13,23.6666,52.5084666667,37.6838666667,54.8769333334,22.8512666667,19.5727333333,16.3686666667,25.0654,50.6268666667,21.6699333333
759.44,23.955,52.9052666667,37.9824,55.2726666667,23.2348,19.8325333333,16.5475333333,25.3936,51.0236,22.0008
759.75,24.1262,53.2381333333,38.1829333334,55.5493333333,23.3512,19.8676,16.7292666667,25.5166666667,51.1583333333,22.2030666667
760.07,24.2789333333,53.4536666667,38.3625333333,55.5116666667,23.6565333333,19.9333333333,16.9584,25.6016,51.1716,22.3709333333
760.38,24.2702666667,53.4990666667,38.3802666667,55.4794666667,23.6572666667,19.9596666667,16.8618,25.6065333333,50.9902666667,22.4866
760.69,24.1154,53.3514666667,38.2598,55.4000666667,23.3822666667,19.7912666667,16.5959333333,25.4273333333,50.8019333333,22.2990666667
761.01,24.0338,53.3776666667,38.1294666667,55.3616666667,23.2944,19.7836666667,16.477,25.321,50.8015333333,22.2447333333
761.32,23.7966,53.1360666667,37.9859333333,55.1707333333,23.1258666667,19.5197333333,16.1057333333,25.0009333334,50.4546,21.9300666666
761.63,23.8201333333,53.0413333333,37.9422,55.127,23.0362666667,19.4208,15.944,25.0329333333,50.2988,21.7608
761.94,23.6624,53.0011333333,37.8910666667,55.0324666667,23.0201333333,19.3467333333,15.8677333333,24.9169333333,50.1471333333,21.6753333333
762.26,23.4875333333,52.8387333334,37.638,54.7572,22.837,19.2647333333,15.7815333333,24.7948666667,49.9713333333,21.5705333333
762.57,23.2953333333,52.8707333333,37.6153333333,54.6960666667,22.7208666667,19.0734,15.6342666667,24.586,49.8928,21.3481333333
762.88,23.1274,52.7402,37.5313333333,54.5482666667,22.4615333333,18.7693333333,15.456,24.4054,49.6884666667,21.1407333333
763.20,23.0545333333,52.4978,37.387,54.292,22.4311333333,18.755,15.4672,24.4269333334,49.5563333333,21.0494
763.51,23.0012,52.6719333333,37.4127333333,54.4824666666,22.4219333333,18.6618666667,15.4218,24.513,49.636,21.0614666667
763.82,23.0063333333,52.7319333333,37.477,54.5746666667,22.4286666667,18.6780666667,15.5454,24.5545333333,49.8020666667,21.072
764.14,23.0652666667,52.8787333333,37.5602666667,54.7112,22.4762,18.7458,15.6495333333,24.6337333333,49.9130666667,21.1448
764.45,23.0832,52.9174666667,37.6368666667,54.8218666667,22.5254,18.7982,15.6764666667,24.7064666667,50.0008,21.236
764.76,23.1674666667,53.0668,37.7342666667,55.0051333333,22.6433333333,18.9826666667,15.8418,24.9076,50.3139333333,21.3994666667
765.07,22.9516,52.8486666667,37.5885333333,54.9262,22.5484666667,18.9796666667,15.7446,24.6444666667,50.2939333333,21.3696
765.39,22.7898666667,52.5882666667,37.3213333333,54.6911333333,22.3674666667,18.8872666667,15.5861333333,24.475,50.1772666667,21.2110666667
765.70,22.933,52.6949333333,37.4289333334,54.9108,22.4960666667,18.9690666667,15.7166,24.5974666667,50.2568666667,21.2478
766.01,22.8594666667,52.7154666667,37.4052666667,55.0566,22.3810666667,18.9308666667,15.5913333333,24.5574666667,50.2872666667,21.2321333334
766.32,22.9244666667,52.6564666667,37.3959333333,55.0014666667,22.503,19.1479333333,15.6839333333,24.5868,50.2926666667,21.2906
766.64,22.9722666667,52.7314666667,37.3777333333,55.0155333333,22.4862,19.238,15.6376,24.5923333333,50.3891333333,21.3041333333
766.95,23.2238666667,52.7220666666,37.5022666667,55.1068,22.6123333333,19.5075333333,15.7955333333,24.576,50.6436666667,21.4292666667
767.26,23.33,52.7808666667,37.5216,55.1836,22.8143333333,19.5602,15.9504666667,24.6299333333,50.7616666667,21.4818666667
767.57,23.3522,52.5483333333,37.4127333333,54.9124,22.8594,19.6766,16.0546666667,24.5566666667,50.6524,21.452
767.88,23.6188666667,52.6164,37.5298,55.0548666667,23.2168,20.0229333333,16.4954,24.8310666667,50.6004666667,21.6895333333
768.20,24.2162666666,52.9713333333,37.8695333333,55.4824,23.7234666667,20.4484,17.1548,25.2699333333,50.8408666667,22.0742666667
768.51,24.6775333333,53.6178666667,38.2302666666,55.9252666667,24.1616,20.8679333333,17.7383333333,26.0036666667,51.3272666667,22.6401333333
768.82,24.9796666667,53.9878,38.4489333333,56.2356,24.5202,21.1016666667,18.1029333333,26.2985333333,51.54,23.0208
769.13,24.8345333333,54.0920666666,38.3554,56.3126,24.5299333333,21.2103333333,17.9926666666,26.2478666667,51.5265333333,23.0427333333
769.44,24.8657333333,53.8117333333,38.13,55.9095333333,24.6175333333,21.3278666667,18.0557333333,26.3674,51.2203333333,23.2488666667
769.76,25.2679333333,54.1637333333,38.5306,56.2775333333,24.888,21.7236,18.3314666667,26.7086666667,51.7589333333,23.5364
770.07,25.4529333333,54.4399333333,38.7004,56.5702,25.1473333333,21.8380666667,18.6682,26.9213333333,51.8944,23.6468
770.38,25.4089333333,54.5339333333,38.6525333333,56.4693333333,25.1369333333,21.9492,18.726,27.0367333333,51.8361333333,23.6069333333
770.69,24.9296,53.9244666667,38.1883333333,55.9154666667,24.5429333334,21.483,18.0833333333,26.5534,51.2621333333,23.1042
771.00,24.879,54.0316,38.0772,56.1598666667,24.4875333333,21.4189333333,18.0602666667,26.5653333333,51.4976666667,23.0772
771.32,24.4110666667,53.557,37.7128666667,55.7983333333,23.9496,20.9486,17.495,26.1163333333,51.2783333333,22.5194
771.63,23.6052666667,53.1656,37.0594,55.389,23.0553333333,20.2235333333,16.6269333333,25.5228,50.8278666667,21.7909333333
771.94,23.7027333334,53.1368,37.2088,55.4364666667,23.0087333333,20.2353333333,16.5773333333,25.3916666667,50.8132666667,21.6056
772.25,23.7312,53.2128,37.3749333333,55.6390666667,23.1646,20.5695333333,16.7842,25.5546,51.1361333333,21.7570666667
772.56,24.0086,53.1972,37.5475333333,55.4405333333,23.2969333333,20.7448,16.9966666667,25.7130666667,51.0414,21.8376666667
772.87,24.2629333333,53.7138666667,38.0880666666,55.8980666667,23.5421333334,20.9992666667,17.2900666667,25.8839333333,51.5638666667,21.8623333334
773.18,24.0088,53.5928,37.8048666667,55.9818,23.3581333333,20.7942666667,17.0326,25.7004,51.3101333333,21.6791333333
773.50,23.9236,53.4501333333,37.9104,56.0447333333,23.2829333333,20.7354,16.8464666667,25.6376,51.2122,21.6824666667
773.81,23.7772,53.1328,37.7598666667,55.8504666667,23.0294666667,20.5759333333,16.5951333333,25.4319333333,50.9562666667,21.5464666667
774.12,24.3782666666,53.8,38.4691333333,56.4302666667,23.6848666667,21.2878666667,17.4176666667,26.0404,51.5178666667,22.1988
774.43,24.4109333333,53.9028666666,38.6376,56.4595333333,23.7800666667,21.2102666667,17.3430666667,25.9967333333,51.4918,22.2492
774.74,24.1773333333,54.0728666667,38.4880666667,56.2072666667,23.6004666666,21.0002666666,17.2956,25.7738,51.0979333333,22.2743333333
775.05,24.264,53.7354666667,38.4792,55.775,23.7484,21.1834,17.4058,25.7262666667,50.7652666667,22.4546
775.36,24.0098,53.4014666667,38.309,55.5772666667,23.626,21.0991333333,17.3300666667,25.6195333333,50.5821333333,22.3967333333
775.67,23.8419333333,53.4913333333,38.2552666667,55.605,23.3516,20.8558666667,17.1654666667,25.5441333333,50.4657333333,22.2683333333
775.98,23.7598,53.7714666667,38.5046666667,55.9927333333,23.228,20.7593333333,17.0932,25.5094,50.7476666667,22.3582666667
776.30,24.0813333333,53.7839333333,38.5947333333,56.144,23.345,20.9144,17.2061333333,25.7320666667,50.9598,22.6155333333
776.61,23.8532666667,53.626,38.5630666667,55.7226666667,23.3013333333,20.8513333333,17.0789333333,25.4854666667,50.6041333333,22.4568
776.92,23.3978666667,53.4316666667,38.2672,55.3712666667,22.9230666667,20.5798666667,16.6837333333,25.0220666667,50.3729333333,21.9565333333
777.23,23.4702666667,53.3232,38.3340666667,55.4486666667,23.1695333333,20.7872666667,16.9115333333,25.2642666667,50.5592,22.1457333333
777.54,23.8182666666,53.7842,38.569,55.7443333333,23.4826666667,21.2071333333,17.1888666667,25.6494666667,50.7867333333,22.5703333333
777.85,23.9722666667,53.8837333333,38.7156,55.6575333333,23.5882,21.5188,17.3665333333,25.9294666667,50.9752,22.6911333333
778.16,24.1794666667,54.0315333333,38.8647333334,55.8308,23.8561333333,21.5754666667,17.3340666667,26.0233333333,51.4205333333,22.7864
778.47,24.4039333333,54.3273333333,39.1067333333,56.3226,24.0946,21.6301333333,17.3688666667,26.2218,51.8213333334,23.0344
778.78,24.4142,54.5191333333,38.9368,56.2014666667,24.1134,21.4515333333,17.2577333333,25.9285333333,51.9692666667,22.9171333334
779.09,24.9173333333,54.7589333333,39.2608666667,56.4026666667,24.4702666667,21.7845333333,17.5114,26.2055333333,52.2491333333,23.0588
779.40,24.7794666667,54.6420666667,39.0863333333,55.9540666667,24.448,21.7954,17.5519333333,26.0634666667,52.1481333333,22.9172666667
779.71,24.0997333333,54.0606666667,38.45,55.2930666667,23.9301333333,21.2780666667,17.0551333333,25.2965333333,51.4124666666,22.1786666667
780.02,24.6435333333,54.5416,38.9488666667,55.8785333333,24.2287333333,21.6944,17.5227333333,25.6980666667,52.1466666667,22.6094666667
780.33,25.3354666666,55.0268666667,39.3290666667,56.4656666667,24.9227333333,22.4542,18.3818,26.4981333333,52.8096,23.2867333334
780.64,24.808,55.0082666667,38.8137333333,56.2718,24.4005333333,21.8916666667,18.046,25.9505333333,52.3929333333,22.685
780.95,24.0060666667,54.1301333333,38.0432666666,55.3788,23.6686666667,21.2043333333,17.4986,25.277,51.5694666667,22.0233333333
781.26,23.7584666667,53.9917333333,37.6448,55.2408666667,23.1151333333,20.7674666667,17.1068666667,24.808,51.1174,21.4861333333
781.57,24.2153333333,54.2248,37.9454,55.6562,23.2672,21.1029333333,17.492,25.0992,51.3126,21.6695333333
781.88,24.8104666667,54.9522,38.5611333334,56.1654,23.7044,21.7604666667,18.0367333333,25.5529333333,51.7948666667,22.1546
782.19,24.7274666666,54.9572,38.7656,56.3901333333,23.6721333333,21.7056666667,17.8856,25.7633333334,51.6278666667,22.0092666667
782.50,24.3336666667,54.7528,38.6832666667,56.2117333334,23.353,21.4629333333,17.6750666667,25.6622666667,51.3879333333,21.8940666667
782.81,24.4550666667,54.5884666667,38.6809333333,56.4334666667,23.4030666667,21.4784666667,17.9478666667,25.7779333333,51.3887333333,22.0682666667
783.12,24.5324,54.2686,38.5331333333,56.207,23.2054,21.3548666667,17.9616,25.8154666667,51.0512,22.1223333333
783.43,23.8627333333,53.7616666667,37.7856666667,55.7655333333,22.6788666667,20.5899333333,17.4262,25.2968,50.2868666667,21.697
