wavelength,Back_TanArgf,Belly_TanArgf,Breast_TanArgf,Crissum_TanArgf,Crown_TanArgf,DorTail_TanArgf,Patch10_TanArgf,Patch11_TanArgf,Rump_TanArgf,Throat_TanArgf,WingTip_TanArgf
517.60,27.8348333333,34.8883333334,23.7381666667,26.1993333333,11.0208333333,8.26440151516,14.6181666667,47.5528333333,39.3863333334,33.9411666666,4.95316666667
517.95,28.0068333333,34.8921666667,23.8,26.2216666667,11.0618333333,8.27142424243,14.7016666666,47.783,39.5946666666,34.0421666667,4.95766666667
518.29,28.209,34.9708333334,23.8801666666,26.2363333334,11.1171666667,8.29404545455,14.779,48.0543333334,39.8236666667,34.1583333334,4.9715
518.64,28.334,34.9891666667,23.9726666666,26.261,11.1738333334,8.33528787876,14.871,48.2333333333,40.0,34.2266666667,4.99466666666
518.99,28.5005,35.0503333333,24.0646666666,26.2936666667,11.2136666667,8.36591666667,14.9485,48.4293333334,40.1565,34.3256666666,5.00666666667
519.33,28.646,35.0698333334,24.1215,26.3071666666,11.2551666667,8.38345454545,15.0066666667,48.5821666666,40.3153333333,34.4046666667,5.01733333333
519.68,28.8378333333,35.1176666666,24.2333333334,26.3886666666,11.3225,8.42059848486,15.0945,48.8211666667,40.4978333333,34.5245,5.04966666667
520.02,28.9741666666,35.1015,24.2796666667,26.3825,11.359,8.42456060608,15.1423333333,48.9505,40.638,34.6168333333,5.05983333333
520.37,29.1491666667,35.1116666667,24.369,26.399,11.4135,8.44786363638,15.2193333333,49.1105,40.7846666666,34.6793333333,5.0795
520.72,29.2833333334,35.1403333334,24.4618333334,26.425,11.463,8.44605303031,15.2556666667,49.311,40.9305,34.7786666666,5.078
521.06,29.4936666667,35.1693333333,24.595,26.4493333334,11.52,8.48291666665,15.331,49.5215,41.1015,34.8881666667,5.09733333333
521.41,29.655,35.1691666666,24.6415,26.4423333333,11.5711666667,8.49940151514,15.374,49.6866666666,41.2518333333,34.9811666666,5.10966666667
521.75,29.7938333334,35.1585,24.7146666667,26.4161666667,11.5966666667,8.49782575756,15.4055,49.8566666667,41.3796666667,35.0665,5.09366666667
522.10,29.9183333333,35.1066666666,24.7658333334,26.4088333333,11.6406666667,8.49530303032,15.463,49.9728333333,41.467,35.1596666666,5.08233333334
522.45,30.0995,35.1253333333,24.8556666667,26.431,11.6783333333,8.49225757573,15.517,50.2176666667,41.6531666666,35.296,5.07383333334
522.79,30.2793333333,35.1253333333,24.9295,26.4378333333,11.7428333333,8.50389393942,15.589,50.4271666667,41.8706666666,35.411,5.06766666666
523.14,30.384,35.1333333333,25.0233333333,26.4348333333,11.7705,8.51034090907,15.659,50.6268333333,42.0,35.5325,5.0685
523.48,30.5265,35.1576666667,25.0946666666,26.4108333333,11.8215,8.50314393942,15.702,50.8615,42.1951666666,35.664,5.0385
523.83,30.69,35.1883333334,25.1831666667,26.4183333333,11.849,8.50778787877,15.7538333333,51.0893333333,42.3378333333,35.7785,5.02116666666
524.17,30.8413333334,35.2303333334,25.2913333333,26.4375,11.9153333333,8.51999242423,15.8241666667,51.3656666667,42.549,35.9515,5.02316666667
524.52,30.9366666666,35.226,25.3321666667,26.4228333333,11.9423333333,8.51178787879,15.8688333334,51.4948333333,42.6621666667,36.0405,5.002
524.87,31.0263333334,35.1891666667,25.3616666667,26.4023333334,11.9623333333,8.51390151516,15.9103333333,51.6401666667,42.7565,36.1045,4.99533333334
525.21,31.1493333333,35.1925,25.4506666667,26.3911666667,12.0063333333,8.53930303028,15.9941666667,51.8113333333,42.8711666667,36.2136666666,4.99566666667
525.56,31.2706666667,35.2093333334,25.5298333333,26.3593333334,12.0505,8.56013636363,16.0261666666,51.9635,42.9986666667,36.3288333334,5.00183333333
525.90,31.4141666667,35.209,25.6146666667,26.3578333334,12.0845,8.57004545454,16.0585,52.1621666667,43.1331666666,36.4668333333,5.001
526.25,31.5548333333,35.2253333334,25.677,26.3433333333,12.1333333334,8.58857575756,16.1043333333,52.3531666667,43.2855,36.5998333333,5.00283333334
526.59,31.6915,35.265,25.754,26.348,12.1785,8.5967121212,16.1458333333,52.5613333333,43.433,36.7391666667,4.99883333333
526.94,31.8916666667,35.3318333333,25.8693333333,26.3995,12.2501666667,8.62174242425,16.2281666667,52.8333333333,43.6443333334,36.9123333333,5.00883333333
527.28,31.9883333333,35.3461666666,25.953,26.4021666667,12.2748333333,8.62703030305,16.2743333334,52.9436666667,43.7455,37.0108333333,4.9995
527.63,32.0968333333,35.3863333333,26.0346666666,26.4286666667,12.3146666666,8.64236363636,16.3271666667,53.102,43.8506666667,37.124,5.0015
527.97,32.1808333334,35.3968333334,26.092,26.4203333334,12.3265,8.64014393942,16.3606666667,53.1908333333,43.9161666666,37.196,4.9925
528.32,32.2633333334,35.3721666667,26.1475,26.3973333333,12.3623333334,8.64285606059,16.3928333333,53.2505,43.9581666667,37.2565,4.99083333334
528.66,32.3515,35.3968333333,26.2105,26.4028333333,12.4016666667,8.64349242425,16.4235,53.3261666666,44.0151666667,37.353,4.98833333333
529.01,32.4196666667,35.3828333333,26.2676666667,26.4223333334,12.4435,8.6425757576,16.4463333333,53.3801666666,44.0845,37.4375,4.99266666667
529.35,32.5226666666,35.401,26.3443333334,26.4506666667,12.4858333333,8.65013636365,16.495,53.4673333333,44.151,37.5326666667,4.99366666666
529.70,32.5995,35.4158333334,26.4038333333,26.4511666666,12.5211666667,8.65109090908,16.5271666667,53.5276666666,44.2218333333,37.6018333334,4.98566666666
530.04,32.6906666667,35.42,26.4791666667,26.4705,12.5555,8.65437878789,16.5588333334,53.5681666667,44.2728333334,37.6883333334,4.98066666666
530.39,32.7591666667,35.393,26.5565,26.4668333333,12.5945,8.6649469697,16.5928333334,53.6061666667,44.292,37.772,4.98983333333
530.73,32.8138333333,35.3731666667,26.6185,26.4505,12.633,8.67028787879,16.6021666666,53.6331666666,44.3061666667,37.8781666667,4.98933333333
531.08,32.9226666667,35.3648333333,26.7048333333,26.4626666667,12.7025,8.68831060605,16.6463333333,53.725,44.3446666666,38.0141666666,5.00366666666
531.42,33.0108333333,35.3428333333,26.7801666667,26.454,12.7761666666,8.69509848485,16.6786666667,53.7726666666,44.4031666667,38.125,5.00983333334
531.77,33.127,35.3505,26.8838333333,26.4896666667,12.861,8.71579545453,16.7195,53.8635,44.4811666666,38.2843333333,5.022
532.11,33.265,35.3961666667,27.0003333333,26.5226666667,12.9286666666,8.73424242423,16.7743333334,54.0113333333,44.6268333333,38.479,5.04133333334
532.46,33.3678333333,35.434,27.1026666667,26.5521666666,13.0065,8.76794696972,16.837,54.1366666667,44.7501666667,38.6295,5.066
532.80,33.4765,35.4775,27.1963333334,26.5451666667,13.0641666666,8.78348484848,16.8728333334,54.2595,44.8245,38.7485,5.0635
533.15,33.5261666666,35.4858333334,27.257,26.5536666667,13.1136666667,8.79934090909,16.9095,54.3243333333,44.8875,38.8608333334,5.07216666666
533.49,33.6315,35.5008333333,27.3596666666,26.5665,13.1716666667,8.81583333332,16.9581666667,54.4253333333,44.9593333334,38.9913333333,5.09983333333
533.84,33.6993333333,35.5191666667,27.4528333333,26.5523333333,13.2333333334,8.82407575758,16.9898333333,54.5233333333,45.015,39.129,5.106
534.18,33.7683333333,35.5303333334,27.512,26.5515,13.2785,8.81679545456,17.0166666666,54.5861666667,45.0813333334,39.2653333333,5.0895
534.52,33.8228333333,35.4938333333,27.5753333334,26.5108333333,13.3126666666,8.80794696972,17.0263333333,54.5636666667,45.0945,39.3248333333,5.06733333334
534.87,33.911,35.483,27.6491666667,26.505,13.3653333333,8.81222727271,17.0621666667,54.6065,45.1483333333,39.4595,5.07883333333
535.21,34.02,35.497,27.756,26.5076666666,13.4205,8.83193939395,17.1278333333,54.7048333333,45.1993333333,39.627,5.08466666667
535.56,34.0936666667,35.4718333333,27.8321666667,26.4795,13.479,8.84408333335,17.1681666667,54.7371666667,45.2361666667,39.7448333333,5.1
535.90,34.1695,35.5036666666,27.94,26.494,13.552,8.8788030303,17.2153333333,54.8085,45.2711666667,39.8721666667,5.09483333333
536.25,34.2623333333,35.5221666667,28.0448333333,26.4995,13.6105,8.89799242423,17.2561666666,54.8531666666,45.3463333334,40.0203333334,5.11333333333
536.59,34.308,35.4996666667,28.112,26.51,13.65,8.90403787879,17.3001666667,54.819,45.3845,40.1418333333,5.1225
536.93,34.4093333333,35.4848333334,28.223,26.5181666666,13.7168333333,8.92272727271,17.333,54.9046666667,45.4303333333,40.288,5.143
537.28,34.4608333333,35.484,28.2965,26.5426666666,13.7878333334,8.94818939392,17.373,54.9381666667,45.4788333333,40.4261666667,5.13766666666
537.62,34.533,35.4966666667,28.3766666667,26.576,13.8491666666,8.96112878787,17.4313333333,54.9725,45.5216666666,40.5386666667,5.144
537.97,34.6513333333,35.4898333333,28.5118333334,26.5775,13.9205,8.97790909092,17.467,55.0728333334,45.5946666667,40.6885,5.15283333333
538.31,34.7508333333,35.52,28.6753333334,26.6195,13.9953333334,9.00112121212,17.509,55.2023333333,45.6828333333,40.9293333334,5.16433333333
538.65,34.8076666667,35.5378333333,28.8021666667,26.6371666666,14.0766666667,9.03421969698,17.5293333333,55.318,45.7513333334,41.0893333333,5.158
539.00,34.8478333333,35.5068333334,28.9236666666,26.6161666667,14.1416666667,9.04140909091,17.5371666667,55.374,45.8063333333,41.2561666667,5.167
539.34,34.8873333333,35.4983333333,29.0245,26.6125,14.207,9.03948484846,17.554,55.4931666666,45.8506666666,41.445,5.16133333333
539.69,34.975,35.5126666666,29.1568333334,26.6291666667,14.2725,9.05024242426,17.5828333333,55.626,45.9638333333,41.664,5.17166666667
540.03,35.0076666666,35.4795,29.2185,26.6163333333,14.3118333333,9.05394696971,17.5868333333,55.7228333333,45.9573333334,41.823,5.15683333333
540.37,35.0756666667,35.4926666666,29.335,26.6271666667,14.373,9.0565530303,17.5831666667,55.851,45.995,41.9886666667,5.15283333333
540.72,35.1196666666,35.5021666666,29.3751666667,26.6233333334,14.417,9.04337878789,17.5881666667,55.8711666666,46.0061666667,42.1013333333,5.14116666667
541.06,35.1518333333,35.495,29.4426666667,26.604,14.4343333334,9.04822727275,17.5911666667,55.9178333334,46.013,42.2076666667,5.14016666666
541.40,35.172,35.4573333334,29.4828333333,26.5681666667,14.4546666667,9.04034848485,17.5646666666,55.9226666667,45.9946666666,42.2996666667,5.13016666667
541.75,35.1921666667,35.458,29.5563333334,26.584,14.5038333334,9.04150000002,17.5665,55.9206666667,45.9841666666,42.3691666667,5.141
542.09,35.2028333333,35.4353333334,29.573,26.5611666667,14.5306666666,9.02893181816,17.5621666667,55.9108333333,45.9553333333,42.4115,5.12866666667
542.43,35.2336666667,35.4226666667,29.6143333333,26.5388333333,14.5645,9.01917424243,17.5671666667,55.8713333334,45.9221666666,42.4916666667,5.13966666667
542.78,35.2901666667,35.435,29.673,26.5576666667,14.6181666667,9.02553030303,17.5691666666,55.8648333333,45.9148333334,42.5865,5.13466666667
543.12,35.3343333334,35.428,29.734,26.5566666666,14.6593333333,9.00934848485,17.5578333334,55.828,45.8993333334,42.7035,5.1145
543.46,35.3613333333,35.3943333334,29.7691666667,26.5488333333,14.7035,8.99752272727,17.535,55.7563333333,45.8338333333,42.7508333334,5.11816666667
543.81,35.4118333333,35.3751666667,29.8621666666,26.5556666667,14.7605,9.00043181816,17.5208333333,55.7245,45.8098333333,42.8738333333,5.11533333334
544.15,35.444,35.3723333333,29.9393333333,26.5491666667,14.8225,9.0025681818,17.533,55.7148333333,45.817,43.0056666667,5.104
544.49,35.4888333334,35.3593333334,30.057,26.561,14.8761666667,9.01878030305,17.5445,55.7323333333,45.8121666667,43.1638333333,5.1075
544.84,35.5378333333,35.3476666666,30.1453333333,26.5668333334,14.9383333333,9.00846969695,17.5273333334,55.7101666666,45.7953333334,43.3071666667,5.10133333333
545.18,35.6013333333,35.3658333333,30.2478333334,26.5833333333,15.0231666666,9.03029545455,17.5586666666,55.734,45.7945,43.4858333334,5.12066666667
545.52,35.6656666666,35.3845,30.3261666666,26.5748333333,15.0956666667,9.05567424243,17.5905,55.7451666667,45.8136666667,43.6666666667,5.12716666666
545.87,35.7533333333,35.426,30.4848333333,26.6171666667,15.2136666666,9.08222727275,17.648,55.7881666666,45.8933333334,43.9093333334,5.16716666667
546.21,35.8263333333,35.4546666666,30.603,26.6345,15.2828333334,9.09887121214,17.639,55.8293333334,45.9225,44.0901666666,5.15283333333
546.55,35.8746666667,35.4343333333,30.7005,26.622,15.3351666667,9.08737878786,17.6303333334,55.8171666667,45.9356666667,44.2513333333,5.14833333333
546.90,35.9151666666,35.4626666667,30.794,26.6168333333,15.3956666666,9.11671212122,17.663,55.8285,45.9376666667,44.361,5.16883333333
547.24,35.9436666667,35.4741666666,30.8865,26.6048333334,15.4623333333,9.12972727271,17.6888333333,55.8268333333,45.9303333333,44.5063333333,5.17983333333
547.58,36.002,35.5423333334,31.0111666666,26.6248333333,15.5056666667,9.11026515153,17.7196666666,55.82,45.9585,44.6403333334,5.1655
547.92,36.0576666667,35.5635,31.0888333333,26.6453333334,15.55,9.12166666665,17.7245,55.7916666667,45.9306666666,44.764,5.1845
548.27,36.045,35.5638333333,31.1665,26.6075,15.5725,9.09541666669,17.7073333333,55.7625,45.9011666666,44.8105,5.15016666667
548.61,36.1363333333,35.6251666667,31.2865,26.6168333334,15.6486666667,9.10293939391,17.7355,55.8206666666,45.9481666667,44.9965,5.1385
548.95,36.2173333333,35.6555,31.4318333333,26.6781666667,15.7195,9.11676515152,17.7645,55.8168333333,45.9768333334,45.1503333334,5.16016666666
549.29,36.2436666667,35.6748333334,31.5561666667,26.7125,15.7751666667,9.12646212122,17.789,55.8196666667,45.9818333333,45.3513333333,5.1735
549.64,36.267,35.685,31.6066666667,26.7385,15.8346666667,9.13634848484,17.8063333334,55.8041666667,45.9466666667,45.4848333333,5.17366666666
549.98,36.2746666666,35.6848333333,31.719,26.7815,15.9135,9.14369696969,17.8638333334,55.8091666667,45.9446666667,45.6658333333,5.1965
550.32,36.2881666666,35.7216666666,31.7996666667,26.8073333334,15.9703333333,9.16215151513,17.8886666666,55.8081666667,45.9065,45.8311666667,5.22066666667
550.66,36.2756666666,35.6911666666,31.876,26.7983333334,16.0073333333,9.16615909094,17.8646666666,55.7425,45.8305,45.9965,5.20716666667
551.01,36.266,35.6283333333,31.9521666667,26.7876666667,16.0408333333,9.14778787877,17.8705,55.7215,45.7851666666,46.203,5.1905
551.35,36.2786666666,35.5855,32.0051666667,26.7835,16.1348333334,9.19520454544,17.9001666667,55.7106666667,45.7486666666,46.3978333334,5.2275
551.69,36.3086666666,35.628,32.1338333333,26.835,16.2243333333,9.23947727275,17.9396666667,55.777,45.778,46.6248333333,5.236
552.03,36.3958333333,35.6585,32.2418333333,26.929,16.3378333333,9.30593181816,17.9925,55.8111666666,45.8378333333,46.9288333333,5.28566666666
552.38,36.3108333334,35.5516666667,32.2665,26.9126666666,16.3948333334,9.31907575757,17.9973333333,55.645,45.717,46.9955,5.30683333333
552.72,36.2891666667,35.56,32.3613333334,26.9431666667,16.4588333334,9.34812878788,18.0111666667,55.5848333334,45.6616666666,47.1113333334,5.31633333333
553.06,36.2693333333,35.5186666666,32.4096666667,26.9368333334,16.492,9.34177272725,17.9801666666,55.5313333334,45.6111666666,47.2251666666,5.297
553.40,36.2658333334,35.4948333333,32.5168333334,26.9118333333,16.5168333333,9.3736287879,17.9691666667,55.4808333333,45.5256666666,47.3125,5.30333333333
553.74,36.2806666667,35.4853333333,32.5845,26.906,16.5451666667,9.3999621212,17.9556666666,55.4611666667,45.4983333333,47.4375,5.29716666667
554.09,36.2348333333,35.4438333333,32.644,26.8608333334,16.5735,9.3856287879,17.9271666667,55.4253333333,45.4278333334,47.5571666667,5.26816666667
554.43,36.2845,35.4978333333,32.8041666667,26.9048333333,16.6473333334,9.44,17.9658333333,55.421,45.453,47.7108333334,5.32116666667
554.77,36.314,35.5548333334,32.899,26.9571666667,16.7038333333,9.47069696969,17.9453333333,55.3955,45.437,47.8816666667,5.338
555.11,36.2793333333,35.533,32.9443333333,26.9473333334,16.7461666666,9.46673484849,17.8943333333,55.2886666667,45.3748333333,47.9303333333,5.36383333333
555.45,36.3018333334,35.5231666666,33.0563333333,26.9068333334,16.7946666667,9.46613636365,17.8895,55.2008333333,45.3085,48.0406666666,5.39983333333
555.80,36.2378333333,35.4725,33.0876666667,26.825,16.8303333333,9.42763636363,17.8273333333,55.0628333333,45.1821666667,48.0918333333,5.3735
556.14,36.2761666667,35.5303333333,33.2086666667,26.8258333334,16.8828333333,9.41347727271,17.7946666667,55.0375,45.1383333334,48.2993333333,5.36133333333
556.48,36.1478333333,35.449,33.189,26.6996666667,16.8578333334,9.34022727273,17.6636666667,54.9216666666,45.0266666667,48.3893333333,5.278
556.82,36.1413333333,35.4548333334,33.2825,26.7113333333,16.9283333334,9.36050000001,17.6408333334,54.9018333333,45.0003333333,48.5445,5.26933333334
557.16,36.0743333333,35.3971666667,33.2755,26.6566666667,16.896,9.27102272729,17.5296666667,54.7941666667,44.9371666667,48.6706666667,5.17783333333
557.50,35.9726666666,35.3658333333,33.3511666667,26.5721666667,16.883,9.18897727272,17.4328333333,54.6028333333,44.8021666666,48.7931666666,5.134
557.85,36.0108333333,35.4376666667,33.4698333333,26.6505,17.0121666666,9.2323409091,17.4855,54.5708333333,44.8246666667,48.9658333333,5.1825
558.19,36.0415,35.4053333334,33.499,26.6505,17.0678333333,9.1980681818,17.428,54.5701666667,44.7846666666,49.1711666667,5.155
558.53,35.982,35.358,33.5875,26.6128333333,17.123,9.18192424244,17.3981666667,54.4506666667,44.7555,49.3175,5.12583333333
558.87,36.0091666667,35.3616666666,33.7123333334,26.6323333334,17.1591666666,9.16671969696,17.4241666667,54.4135,44.6946666667,49.5276666667,5.11066666666
559.21,35.9525,35.2955,33.7345,26.68,17.2311666667,9.1788939394,17.4086666666,54.3168333333,44.6205,49.66,5.078
559.55,35.9635,35.302,33.8555,26.6678333333,17.2688333333,9.19329545456,17.3613333334,54.2838333333,44.5656666667,49.8231666667,5.0755
559.89,35.98,35.3266666666,33.9361666666,26.702,17.3113333333,9.21346969695,17.3641666667,54.2516666666,44.5641666667,50.0253333333,5.095
560.23,36.043,35.3418333333,34.0501666667,26.7546666667,17.3836666667,9.25970454545,17.4283333334,54.2593333333,44.5626666667,50.2373333334,5.14833333333
560.58,36.0433333333,35.3231666667,34.13,26.744,17.4231666667,9.26006818182,17.4068333333,54.1885,44.4563333333,50.3845,5.19583333333
560.92,36.0818333333,35.3465,34.2896666666,26.8318333333,17.5715,9.33482575756,17.454,54.1653333334,44.4541666666,50.5776666667,5.291
561.26,36.1883333333,35.3766666667,34.3783333333,26.9336666667,17.7088333333,9.41304545456,17.4833333334,54.2111666667,44.493,50.7896666666,5.35433333333
561.60,36.1696666667,35.3633333333,34.4866666667,26.9593333333,17.7433333333,9.4278939394,17.4688333333,54.1818333333,44.4693333334,50.979,5.35916666667
561.94,36.1295,35.3486666667,34.5911666667,27.003,17.8048333334,9.4728181818,17.503,54.0996666666,44.4421666666,51.1205,5.39983333333
562.28,36.1141666667,35.3841666667,34.6666666667,27.0238333333,17.8558333333,9.52978787876,17.5281666667,54.0838333333,44.343,51.2741666667,5.45216666667
562.62,36.0288333334,35.377,34.7498333333,27.005,17.9188333333,9.55153030301,17.473,54.0518333334,44.3338333334,51.447,5.41916666666
562.96,35.9626666667,35.3363333333,34.8191666667,26.9436666667,17.9301666666,9.54382575758,17.3776666667,53.998,44.2138333333,51.6323333333,5.4025
563.30,35.882,35.3251666667,34.8688333333,26.9835,17.9841666667,9.56416666665,17.4258333333,53.8906666667,44.1396666667,51.7856666667,5.42633333334
563.64,35.837,35.3531666666,34.9976666667,27.0086666667,18.0788333333,9.60096212123,17.4246666666,53.8765,44.1055,51.9288333333,5.46816666667
563.99,35.7948333333,35.3901666667,35.0725,27.0095,18.1978333333,9.64847727272,17.443,53.8041666666,44.0661666667,52.125,5.53533333334
564.33,35.754,35.4321666667,35.1391666666,27.0095,18.2925,9.70159848487,17.4776666666,53.7298333333,44.0908333333,52.2806666666,5.56616666667
564.67,35.6998333333,35.4451666666,35.1776666666,26.965,18.3151666667,9.70797727274,17.4336666667,53.6936666667,43.9806666666,52.433,5.5625
565.01,35.5606666667,35.4363333333,35.2556666667,26.9743333333,18.3116666667,9.68889393941,17.4443333333,53.6061666666,43.906,52.5623333333,5.55533333333
565.35,35.4938333334,35.4278333334,35.2981666667,26.91,18.3238333333,9.67845454543,17.3978333334,53.5291666666,43.8188333333,52.6575,5.5265
565.69,35.4533333333,35.4265,35.3328333333,26.9148333333,18.3746666667,9.66374999999,17.3278333334,53.4741666666,43.7411666667,52.7896666666,5.51533333334
566.03,35.4136666667,35.3895,35.3981666666,26.8915,18.3886666666,9.62531818184,17.2691666667,53.3965,43.6601666666,52.8556666667,5.50766666667
566.37,35.3785,35.3868333333,35.4325,26.8795,18.4208333334,9.64369696972,17.2565,53.2835,43.5686666667,52.9443333333,5.544
566.71,35.3288333333,35.4078333333,35.4715,26.8538333333,18.4665,9.62723484848,17.224,53.1831666667,43.535,53.0198333333,5.55866666667
567.05,35.3226666667,35.424,35.5403333334,26.8713333333,18.5015,9.62556060608,17.1895,53.1053333334,43.538,53.1601666666,5.56483333333
567.39,35.276,35.3555,35.5601666667,26.8463333333,18.5125,9.61066666665,17.155,53.0051666666,43.4536666667,53.277,5.541
567.73,35.2461666666,35.3211666667,35.6371666667,26.83,18.508,9.56291666669,17.0806666666,52.9216666667,43.3728333333,53.3685,5.49483333333
568.07,35.1883333334,35.2736666667,35.6705,26.814,18.5036666666,9.50723484846,16.9853333333,52.8293333333,43.2031666667,53.4916666667,5.44916666667
568.41,35.1456666667,35.2096666667,35.7251666666,26.824,18.5076666666,9.49718939394,16.947,52.6671666667,43.0981666667,53.591,5.46783333333
568.75,35.144,35.212,35.735,26.8211666667,18.5386666667,9.52378030302,16.9015,52.5681666667,43.0263333333,53.7325,5.4705
569.09,35.0798333334,35.1356666666,35.7295,26.8176666667,18.5318333334,9.49470454546,16.8043333334,52.4405,42.8941666667,53.8651666666,5.467
569.43,34.989,35.1175,35.7555,26.7425,18.5096666666,9.47018939395,16.7601666667,52.3161666666,42.7848333333,53.9608333333,5.43266666666
569.77,34.957,35.1466666666,35.7701666667,26.739,18.5521666666,9.49877272725,16.7371666667,52.2408333333,42.7375,54.147,5.40666666667
570.11,34.9435,35.1383333333,35.8495,26.7633333333,18.5905,9.49414393938,16.7243333333,52.2198333333,42.7126666667,54.3403333333,5.41983333334
570.45,34.8966666666,35.1438333334,35.8933333334,26.7921666667,18.5866666667,9.50989393938,16.73,52.1646666667,42.649,54.5083333333,5.44516666667
570.79,34.8276666666,35.1263333333,35.9318333333,26.7563333333,18.6273333333,9.5133560606,16.6846666666,52.0876666667,42.5611666666,54.5923333333,5.46333333333
571.13,34.7708333333,35.1486666667,35.9771666667,26.7571666667,18.6775,9.51471969699,16.6615,52.0021666666,42.5085,54.6906666667,5.4695
571.47,34.7133333333,35.1151666667,35.9873333334,26.759,18.6685,9.52143181817,16.606,51.907,42.4663333334,54.799,5.46883333334
571.81,34.659,35.097,36.0446666667,26.7475,18.708,9.5355,16.6086666666,51.8383333333,42.4731666667,54.924,5.484
572.15,34.5923333333,35.0933333334,36.0315,26.7361666666,18.757,9.5312878788,16.5935,51.7768333333,42.4165,55.0085,5.471
572.49,34.5253333334,35.0588333334,36.0928333334,26.698,18.7793333333,9.5101287879,16.5286666667,51.6986666667,42.3053333334,55.0613333333,5.46166666667
572.83,34.4396666666,35.043,36.1396666667,26.6946666667,18.8111666667,9.49265151515,16.4978333333,51.5898333334,42.2491666666,55.15,5.44133333334
573.17,34.3438333333,34.9566666667,36.1508333333,26.6815,18.8505,9.51184848483,16.4678333333,51.4401666667,42.1811666667,55.158,5.4715
573.51,34.2993333334,34.9421666667,36.1858333333,26.7005,18.8871666667,9.52916666667,16.4613333333,51.3746666667,42.1126666667,55.2315,5.5025
573.85,34.1878333333,34.884,36.1366666667,26.6295,18.8701666667,9.50032575756,16.3838333333,51.1973333334,41.944,55.2353333333,5.48933333333
574.19,34.1206666666,34.828,36.1563333333,26.5761666666,18.9013333333,9.5075909091,16.3073333333,51.0486666666,41.8336666667,55.252,5.47516666667
574.53,34.0405,34.7675,36.1551666667,26.5271666667,18.9213333333,9.52951515151,16.2598333334,50.9011666667,41.7295,55.3225,5.4605
574.87,33.988,34.7763333334,36.1586666667,26.5588333334,18.9511666667,9.57018939391,16.2221666667,50.8085,41.6735,55.4206666666,5.50766666667
575.21,33.8613333334,34.6943333334,36.1508333334,26.4913333333,18.9823333333,9.56847727274,16.1678333333,50.632,41.5276666667,55.4013333334,5.49483333334
575.55,33.8511666667,34.7438333333,36.2021666667,26.5048333333,18.9893333334,9.58568939394,16.1373333333,50.57,41.4423333333,55.4953333333,5.50516666666
575.89,33.828,34.7676666667,36.2573333334,26.5106666667,18.9916666666,9.5899090909,16.099,50.4831666667,41.4145,55.5781666666,5.48933333333
576.22,33.8038333333,34.7685,36.265,26.5091666667,19.0163333334,9.63984848485,16.0808333333,50.3783333333,41.392,55.6595,5.51883333334
576.56,33.8063333333,34.7863333334,36.3123333333,26.5123333333,19.068,9.67990151514,16.065,50.3038333333,41.3628333333,55.7576666666,5.56316666667
576.90,33.8073333333,34.8493333333,36.3833333333,26.5466666667,19.1005,9.7033409091,16.0333333334,50.2145,41.3223333334,55.9123333333,5.57583333333
577.24,33.6901666667,34.7715,36.3811666667,26.5011666667,19.0731666667,9.68284090906,15.9445,50.03,41.2225,55.8953333333,5.56833333333
577.58,33.6438333334,34.7743333334,36.4333333333,26.5378333334,19.0721666666,9.67518939393,15.8976666667,49.9315,41.1768333334,55.9426666666,5.53033333333
577.92,33.6495,34.7803333333,36.5166666666,26.605,19.1271666666,9.66819696971,15.9238333334,49.9021666667,41.173,56.0728333333,5.54833333334
578.26,33.6083333334,34.7878333333,36.5455,26.6231666667,19.08,9.61872727272,15.8623333333,49.8796666667,41.0998333333,56.1375,5.53416666666
578.60,33.5035,34.7103333334,36.567,26.5313333333,19.0298333334,9.55344696968,15.7786666667,49.7438333333,40.9761666667,56.1313333333,5.45916666667
578.94,33.5185,34.8216666667,36.6575,26.6353333334,19.059,9.5659242424,15.7898333333,49.7035,40.9893333334,56.3263333334,5.4645
579.28,33.4173333333,34.7586666667,36.6401666667,26.6316666666,19.0686666666,9.5465378788,15.6918333333,49.5345,40.882,56.2466666667,5.44383333334
579.61,33.3398333334,34.6868333334,36.6956666666,26.6445,19.0951666667,9.55628030304,15.6101666667,49.4361666666,40.7806666666,56.3135,5.4525
579.95,33.221,34.6503333333,36.7368333333,26.6391666666,19.1406666666,9.4936212121,15.5515,49.332,40.6805,56.3785,5.42883333333
580.29,33.1798333333,34.6463333333,36.7901666666,26.6488333333,19.1738333333,9.50328787877,15.5735,49.2413333333,40.5965,56.4503333334,5.44616666667
580.63,33.1138333333,34.6041666667,36.7626666667,26.63,19.1683333333,9.48569696968,15.5453333334,49.139,40.4176666666,56.4651666666,5.4235
580.97,33.0523333333,34.6358333333,36.7948333333,26.6586666667,19.204,9.49418939394,15.5025,49.04,40.3395,56.5541666667,5.43816666666
581.31,32.9813333333,34.634,36.7953333334,26.6346666666,19.2593333333,9.52449999999,15.481,48.941,40.297,56.6278333333,5.44633333333
581.65,32.844,34.5583333333,36.6988333334,26.5513333333,19.2015,9.48631060607,15.3678333333,48.7471666667,40.1823333334,56.6261666667,5.4065
581.98,32.7346666666,34.5751666666,36.6846666667,26.5666666667,19.2535,9.50307575759,15.3228333333,48.5853333334,40.1045,56.6428333333,5.39283333334
