wavelength,Back_ComLorf,Belly_ComLorf,Breast_ComLorf,Crissum_ComLorf,Crown_ComLorf,DorTail_ComLorf,Rump_ComLorf,Throat_ComLorf,WingTip_ComLorf
543.46,5.17808333333,5.0915,4.03575,4.95358333333,4.37941666667,6.24016666666,5.15333333333,4.33166666667,6.03895833333
543.81,5.18391666667,5.101625,4.04379166667,4.9695,4.40125,6.25866666667,5.1645,4.341,6.05670833334
544.15,5.19491666666,5.10141666667,4.05766666666,4.98241666667,4.41208333333,6.27708333333,5.17658333333,4.34725,6.06145833334
544.49,5.17333333334,5.08483333333,4.036,4.96383333333,4.40125,6.26191666667,5.1655,4.34075,6.06858333333
544.84,5.19708333333,5.09783333333,4.04775,4.97333333333,4.4165,6.26983333333,5.16233333333,4.3465,6.09779166666
545.18,5.213,5.12979166667,4.072625,5.01658333333,4.44966666667,6.29025,5.192,4.39141666667,6.14566666666
545.52,5.21983333333,5.13808333334,4.0785,5.02258333333,4.4675,6.30008333333,5.21566666667,4.40066666666,6.14254166667
545.87,5.19866666666,5.110625,4.05320833334,5.01091666667,4.44725,6.27041666666,5.20325,4.37908333334,6.105875
546.21,5.16233333333,5.094625,4.010625,4.986,4.41175,6.25033333333,5.17225,4.33783333333,6.06270833333
546.55,5.16041666667,5.09775,4.01016666667,4.984,4.42266666667,6.2535,5.17391666666,4.34125,6.04870833333
546.90,5.12558333334,5.08908333334,3.989625,4.979,4.42091666666,6.21925,5.15625,4.31333333333,6.01616666667
547.24,5.13433333334,5.11704166667,4.00016666667,5.00475,4.44141666666,6.25391666667,5.18275,4.33233333333,6.01545833333
547.58,5.17308333333,5.17383333333,4.04458333333,5.04325,4.47883333334,6.29491666667,5.21875,4.38516666667,6.06320833333
547.92,5.19675,5.22345833333,4.05108333333,5.0565,4.49933333334,6.3205,5.21766666667,4.39883333334,6.09120833333
548.27,5.18516666667,5.21545833333,4.014125,5.03775,4.47533333333,6.30416666667,5.191,4.37208333333,6.03120833333
548.61,5.1495,5.192125,3.97533333333,5.01366666667,4.46191666667,6.28475,5.17966666667,4.36016666667,6.01154166666
548.95,5.1485,5.19575,3.98370833333,5.01233333333,4.47075,6.28691666667,5.19041666667,4.36533333333,6.00408333334
549.29,5.20675,5.256625,4.025,5.05475,4.52133333333,6.32308333334,5.22125,4.42983333333,6.09441666667
549.64,5.26308333333,5.359375,4.093875,5.111,4.60291666667,6.37666666667,5.26816666667,4.51658333333,6.17079166667
549.98,5.26816666667,5.39516666667,4.141875,5.118,4.63275,6.36791666667,5.29258333333,4.55683333333,6.16858333333
550.32,5.29641666666,5.44866666667,4.161375,5.14308333333,4.65691666667,6.40708333333,5.32558333333,4.59766666666,6.200875
550.66,5.36975,5.493875,4.19908333333,5.19583333333,4.69708333333,6.46483333334,5.38633333333,4.64741666667,6.26304166666
551.01,5.35741666667,5.46666666667,4.16220833333,5.16591666667,4.67116666667,6.42658333333,5.38208333333,4.63466666666,6.23933333333
551.35,5.30683333333,5.409375,4.128375,5.11708333333,4.62283333333,6.3655,5.34641666667,4.59708333334,6.18216666667
551.69,5.26816666667,5.38308333333,4.08566666667,5.08058333334,4.58658333333,6.32841666667,5.33666666667,4.58325,6.12416666667
552.03,5.31175,5.41429166667,4.168,5.12608333333,4.6245,6.37425,5.38233333333,4.65983333333,6.17104166667
552.38,5.3615,5.49220833333,4.23295833333,5.18966666666,4.68,6.44275,5.45108333333,4.71916666667,6.24625
552.72,5.40175,5.519,4.276125,5.2065,4.71316666666,6.47958333333,5.4825,4.71383333333,6.26629166666
553.06,5.42283333333,5.528,4.32358333333,5.22558333333,4.75725,6.49891666667,5.50708333333,4.72216666667,6.28770833333
553.40,5.3605,5.45108333333,4.28125,5.1795,4.69508333333,6.46016666666,5.45108333334,4.65725,6.25604166667
553.74,5.39091666667,5.46395833333,4.2585,5.19216666667,4.71558333333,6.4865,5.45341666667,4.67058333333,6.30666666667
554.09,5.34391666667,5.4245,4.231875,5.15433333333,4.68725,6.4385,5.38983333333,4.63758333333,6.29341666667
554.43,5.34966666667,5.4605,4.27783333333,5.18691666667,4.74225,6.48075,5.42458333333,4.68725,6.315625
554.77,5.37416666667,5.511125,4.33479166667,5.23491666667,4.76683333333,6.50275,5.45516666666,4.71508333333,6.34108333333
555.11,5.38175,5.54733333333,4.344875,5.22708333333,4.78283333333,6.49875,5.4555,4.74175,6.357375
555.45,5.40575,5.56983333333,4.399,5.26441666667,4.80958333334,6.5345,5.4765,4.77733333334,6.40195833333
555.80,5.41458333333,5.602375,4.38125,5.2815,4.84266666667,6.53466666667,5.48108333334,4.77908333333,6.42645833333
556.14,5.37791666667,5.57029166667,4.35829166667,5.25558333334,4.80316666666,6.50541666666,5.44108333333,4.73725,6.368875
556.48,5.33733333333,5.54395833334,4.31329166667,5.24066666667,4.76925,6.462,5.40575,4.73175,6.34120833333
556.82,5.30141666667,5.528875,4.28370833334,5.24525,4.71408333334,6.43958333333,5.37408333333,4.72775,6.287375
557.16,5.3545,5.58554166667,4.310125,5.26708333333,4.74991666666,6.46925,5.41925,4.79416666667,6.31308333333
557.50,5.30783333334,5.53241666667,4.31220833333,5.25041666667,4.70166666667,6.43258333333,5.39108333333,4.78791666666,6.27220833333
557.85,5.32191666667,5.55470833333,4.329875,5.27516666667,4.70141666667,6.43425,5.40941666667,4.7945,6.2715
558.19,5.30591666667,5.5525,4.3205,5.24941666667,4.66408333333,6.40225,5.37708333334,4.77833333334,6.26541666667
558.53,5.35733333333,5.57558333333,4.36441666667,5.30433333333,4.71716666666,6.46508333334,5.44483333333,4.84416666667,6.29404166667
558.87,5.37083333333,5.52920833333,4.32420833333,5.30183333333,4.67441666667,6.46975,5.43233333333,4.80475,6.26908333333
559.21,5.41125,5.558,4.32641666667,5.3135,4.677,6.4555,5.44366666666,4.81616666666,6.27745833333
559.55,5.36083333333,5.51033333333,4.29495833333,5.26325,4.63633333333,6.43375,5.39158333333,4.77175,6.243375
559.89,5.35666666667,5.50733333333,4.282,5.25375,4.63558333333,6.41875,5.41058333333,4.79408333333,6.222
560.23,5.3535,5.51545833333,4.28604166667,5.26108333333,4.63191666667,6.43266666667,5.42491666667,4.81125,6.20675
560.58,5.38416666667,5.54516666667,4.29995833333,5.26141666667,4.6635,6.45291666666,5.46083333333,4.84058333333,6.24779166666
560.92,5.37483333333,5.54858333333,4.290125,5.26658333333,4.64833333333,6.444,5.46791666667,4.82991666667,6.26033333333
561.26,5.42225,5.61070833334,4.33504166667,5.33458333333,4.72691666667,6.50633333334,5.5175,4.86766666667,6.30904166667
561.60,5.39566666666,5.57316666667,4.31758333333,5.27258333333,4.70558333333,6.48858333333,5.5025,4.83891666666,6.28179166667
561.94,5.37958333333,5.54025,4.27758333334,5.26366666666,4.67525,6.46933333333,5.49783333334,4.82366666666,6.26825
562.28,5.292,5.4895,4.18945833333,5.18741666667,4.61433333333,6.39175,5.38008333333,4.74758333333,6.21445833333
562.62,5.3515,5.57641666666,4.30175,5.27341666667,4.71175,6.46183333333,5.44583333333,4.8415,6.29054166666
562.96,5.37416666667,5.61445833333,4.35004166666,5.34408333333,4.77116666666,6.53583333333,5.49633333333,4.90475,6.35795833334
563.30,5.35908333333,5.62604166667,4.37370833333,5.37541666667,4.78075,6.53833333334,5.50883333333,4.92175,6.34358333334
563.64,5.37241666666,5.61729166667,4.38808333333,5.40066666667,4.80475,6.55466666667,5.50791666667,4.94458333333,6.38133333333
563.99,5.36566666667,5.61241666667,4.40325,5.40383333333,4.83216666667,6.54316666666,5.50616666666,4.95816666667,6.40995833333
564.33,5.31525,5.57004166667,4.37845833333,5.39508333333,4.80083333334,6.53791666667,5.47325,4.92416666667,6.367625
564.67,5.31741666667,5.55966666667,4.39454166667,5.39266666666,4.82325,6.55433333333,5.4665,4.92333333333,6.37275
565.01,5.28258333333,5.53554166666,4.3555,5.33408333334,4.75108333333,6.53375,5.42508333333,4.8905,6.35708333333
565.35,5.30766666667,5.57445833333,4.35783333333,5.37766666667,4.75,6.56125,5.438,4.92291666667,6.393875
565.69,5.3175,5.57816666667,4.36333333333,5.35758333333,4.75583333333,6.56816666667,5.41866666667,4.929,6.40116666667
566.03,5.34808333333,5.58554166667,4.39241666667,5.38508333333,4.7725,6.58983333333,5.45633333333,4.95333333333,6.417375
566.37,5.2855,5.52708333333,4.33133333334,5.34375,4.71291666667,6.5415,5.40791666667,4.90491666667,6.36291666667
566.71,5.26266666667,5.49825,4.302375,5.30083333334,4.68166666667,6.486,5.36975,4.85975,6.32758333333
567.05,5.29291666667,5.51141666667,4.299875,5.31783333334,4.69575,6.51666666666,5.38941666667,4.88733333333,6.38866666667
567.39,5.29108333334,5.52095833333,4.3,5.32183333333,4.68083333333,6.50483333333,5.37325,4.88033333333,6.37933333333
567.73,5.30125,5.520375,4.304625,5.33275,4.65725,6.51266666667,5.36008333333,4.87475,6.37333333333
568.07,5.332,5.55166666666,4.31666666667,5.33741666667,4.67841666667,6.52791666666,5.36525,4.91325,6.43229166666
568.41,5.30058333333,5.51720833333,4.250875,5.32916666667,4.6305,6.47958333333,5.33591666666,4.89441666667,6.40341666667
568.75,5.321,5.52166666667,4.2605,5.37658333333,4.658,6.48216666667,5.35558333333,4.92541666666,6.41066666667
569.09,5.37583333333,5.54891666667,4.30833333333,5.43175,4.72866666667,6.52916666667,5.38466666667,4.9795,6.470875
569.43,5.38166666666,5.58420833333,4.33620833333,5.4755,4.74933333333,6.54133333334,5.41866666667,5.00991666667,6.512875
569.77,5.31775,5.545,4.31133333333,5.41525,4.72525,6.51341666666,5.36758333334,4.98141666667,6.49391666667
570.11,5.35583333333,5.57895833333,4.32583333333,5.43141666667,4.75791666667,6.52833333334,5.40675,5.00958333333,6.54908333333
570.45,5.317,5.5545,4.29741666666,5.40791666667,4.74483333333,6.514,5.39225,5.00041666667,6.51195833333
570.79,5.33016666667,5.565375,4.32183333334,5.429,4.76383333334,6.53266666667,5.42283333333,5.03183333333,6.49883333333
571.13,5.33591666667,5.61104166667,4.34316666666,5.44258333333,4.78583333333,6.552,5.455,5.06441666667,6.524
571.47,5.3225,5.612,4.32320833333,5.419,4.78075,6.54633333334,5.44358333333,5.0645,6.51729166667
571.81,5.30608333333,5.596,4.30454166667,5.42008333333,4.75633333333,6.52975,5.42791666667,5.0265,6.46458333333
572.15,5.32241666667,5.64070833333,4.366625,5.45658333333,4.80483333333,6.57966666667,5.45866666666,5.0565,6.50325
572.49,5.33925,5.65308333333,4.39029166667,5.47,4.82966666667,6.59925,5.45966666667,5.08341666667,6.51379166666
572.83,5.302,5.634625,4.37183333333,5.45158333333,4.80241666667,6.55991666667,5.44541666667,5.06941666667,6.46804166667
573.17,5.25508333333,5.56995833333,4.338625,5.39458333333,4.75,6.52133333333,5.38016666666,5.02966666667,6.39395833333
573.51,5.29975,5.593,4.37691666667,5.45008333333,4.77783333333,6.55441666667,5.43066666667,5.07883333333,6.445625
573.85,5.2775,5.58166666667,4.36479166666,5.45116666667,4.76566666667,6.54433333333,5.39866666667,5.07858333333,6.41783333333
574.19,5.32616666667,5.62775,4.42891666667,5.49975,4.81625,6.6125,5.44191666667,5.12966666667,6.50845833333
574.53,5.30433333334,5.63283333333,4.40795833333,5.49008333333,4.79733333333,6.59183333333,5.41375,5.10158333334,6.52275
574.87,5.3095,5.60258333333,4.402125,5.48316666667,4.7835,6.57225,5.38533333333,5.10191666666,6.52958333333
575.21,5.309,5.594125,4.418875,5.505,4.77966666667,6.58766666667,5.40383333333,5.10383333334,6.52825
575.55,5.28733333333,5.580125,4.41408333333,5.49683333334,4.78341666667,6.57791666667,5.39183333333,5.11483333334,6.5285
575.89,5.29525,5.56525,4.41654166667,5.49116666667,4.80808333334,6.57075,5.396,5.13358333334,6.53695833333
576.22,5.24625,5.508125,4.36695833333,5.44466666667,4.78308333334,6.52675,5.36866666666,5.10066666667,6.50325
576.56,5.23083333333,5.47579166666,4.35229166666,5.45041666667,4.80125,6.53916666667,5.39241666667,5.11275,6.538375
576.90,5.313,5.53320833334,4.40908333333,5.52083333333,4.88016666667,6.60983333333,5.45691666667,5.19241666667,6.62404166667
577.24,5.302,5.518875,4.40933333333,5.48358333333,4.86733333333,6.58716666667,5.42816666666,5.18941666667,6.60691666667
577.58,5.34358333334,5.55408333333,4.45725,5.52075,4.89883333333,6.6415,5.46141666667,5.24075,6.66816666667
577.92,5.27025,5.49695833333,4.39941666667,5.4575,4.8185,6.57616666667,5.40566666666,5.18683333333,6.580875
578.26,5.25258333333,5.45808333333,4.3895,5.43075,4.79075,6.56366666667,5.38858333333,5.17566666667,6.54908333333
578.60,5.16233333333,5.40920833333,4.332875,5.37108333333,4.73433333333,6.53808333333,5.35133333333,5.12216666666,6.483375
578.94,5.20691666667,5.47904166667,4.35095833333,5.39941666667,4.78108333333,6.58283333333,5.39,5.187,6.534125
579.28,5.22166666667,5.492875,4.363375,5.40508333333,4.78466666667,6.59766666667,5.40658333333,5.22208333333,6.54754166667
579.61,5.18633333333,5.464875,4.33641666667,5.36716666667,4.72666666667,6.59383333333,5.37158333333,5.19941666666,6.52991666667
579.95,5.20075,5.49983333333,4.36441666667,5.38791666667,4.7285,6.58991666667,5.40458333333,5.21108333333,6.54270833333
580.29,5.26841666666,5.59383333333,4.460375,5.41858333334,4.77275,6.65633333333,5.45225,5.28075,6.58970833334
580.63,5.2515,5.60145833333,4.44483333333,5.42275,4.75733333333,6.65058333333,5.482,5.27141666666,6.58533333333
580.97,5.33816666666,5.70683333334,4.517,5.53833333333,4.82391666667,6.75775,5.56725,5.36608333334,6.68341666666
581.31,5.3255,5.72316666667,4.52945833333,5.55016666667,4.84816666667,6.7615,5.59825,5.36333333333,6.687875
581.65,5.35308333334,5.70741666667,4.51379166667,5.58091666666,4.88441666667,6.777,5.61,5.38966666667,6.70525
581.98,5.42791666667,5.76704166667,4.54275,5.61658333333,4.94316666667,6.8175,5.62683333334,5.43533333333,6.73529166667
582.32,5.47883333333,5.807125,4.55091666667,5.62075,4.99891666667,6.8525,5.65666666667,5.45058333333,6.78695833333
582.66,5.36616666667,5.66129166666,4.45245833333,5.51916666667,4.88925,6.70941666667,5.51425,5.33883333333,6.69458333333
583.00,5.34883333333,5.62645833333,4.41466666667,5.502,4.86108333333,6.6745,5.49491666667,5.31108333334,6.69420833333
583.34,5.33425,5.627125,4.38316666666,5.48716666667,4.8515,6.65,5.47891666667,5.28625,6.657125
583.68,5.37925,5.7015,4.44566666667,5.54875,4.9025,6.75216666667,5.52925,5.36716666667,6.75208333334
584.01,5.31308333334,5.60945833333,4.36316666667,5.4845,4.81516666667,6.68258333333,5.439,5.26541666667,6.69316666667
584.35,5.25583333333,5.57066666667,4.34820833334,5.47541666667,4.78966666667,6.68158333333,5.39983333333,5.25783333334,6.70758333334
584.69,5.22175,5.53229166667,4.301,5.43191666666,4.76525,6.6205,5.37783333333,5.23258333333,6.68091666667
585.03,5.17141666667,5.47054166666,4.24475,5.36291666666,4.72658333333,6.58708333334,5.30708333333,5.19325,6.63604166667
585.37,5.13866666667,5.43816666667,4.23545833333,5.33716666667,4.70375,6.54975,5.27925,5.1665,6.62795833333
585.70,5.05883333333,5.37716666667,4.211125,5.29066666667,4.6295,6.49158333334,5.25408333334,5.14058333333,6.58408333334
586.04,5.01725,5.3265,4.21458333333,5.32941666667,4.58441666667,6.47141666667,5.21658333333,5.13816666666,6.59179166667
586.38,5.02158333334,5.33633333333,4.21691666666,5.34558333333,4.60025,6.50025,5.23983333333,5.15233333334,6.62529166667
586.72,5.0285,5.32766666667,4.197625,5.36783333333,4.59275,6.51533333333,5.23541666667,5.1495,6.60566666666
587.06,4.99975,5.293375,4.17383333333,5.35158333333,4.5595,6.46341666667,5.19791666666,5.11966666667,6.58983333334
587.39,4.94216666666,5.22825,4.096125,5.289,4.46366666667,6.37358333333,5.12116666667,5.03308333333,6.50491666667
587.73,4.93375,5.21425,4.04975,5.26591666666,4.44616666667,6.33616666667,5.09308333334,5.05,6.47795833333
588.07,4.9485,5.204125,4.0185,5.21625,4.44216666666,6.30325,5.09583333334,5.04783333334,6.45504166667
588.41,4.87425,5.15133333333,3.95108333333,5.13,4.37541666667,6.27608333333,5.03483333333,4.97483333333,6.387125
588.74,4.84583333334,5.09983333333,3.9465,5.08733333333,4.32966666667,6.24358333333,5.03941666666,4.97516666667,6.36691666667
589.08,4.89275,5.16616666667,3.98,5.09916666667,4.33925,6.32375,5.04183333334,5.02116666666,6.406125
589.42,4.88858333334,5.13966666666,3.97366666667,5.106,4.34725,6.339,5.02108333333,5.0385,6.44283333333
589.76,4.93316666667,5.14195833334,3.97425,5.08983333333,4.36175,6.34633333333,5.04025,5.063,6.41575
590.09,5.045,5.264625,4.10283333333,5.177,4.47825,6.44341666667,5.1505,5.19333333333,6.513875
590.43,5.03433333333,5.27,4.13533333333,5.15858333333,4.48316666667,6.42975,5.14208333333,5.21325,6.52183333333
590.77,5.17908333333,5.37245833333,4.271875,5.259,4.58016666667,6.57241666667,5.26225,5.3555,6.65433333333
591.11,5.23116666667,5.38233333333,4.33908333333,5.30641666667,4.6385,6.62291666667,5.29716666667,5.4275,6.6995
591.44,5.2385,5.40383333333,4.356875,5.35358333333,4.66666666667,6.64225,5.346,5.44883333334,6.73204166667
591.78,5.2265,5.401,4.37995833333,5.35666666667,4.65558333333,6.60425,5.31175,5.43366666667,6.705375
592.12,5.24866666667,5.389125,4.37970833333,5.41125,4.66591666666,6.59975,5.31958333333,5.42325,6.69633333333
592.46,5.2515,5.4165,4.34704166666,5.45075,4.6695,6.57216666666,5.31683333333,5.41116666667,6.68804166666
592.79,5.22841666666,5.4055,4.33545833333,5.46683333333,4.67641666667,6.52266666667,5.31325,5.398,6.62545833333
593.13,5.31358333333,5.479875,4.43904166667,5.51316666667,4.78875,6.58458333333,5.39033333333,5.46483333333,6.71679166667
593.47,5.29616666667,5.471875,4.42741666667,5.49341666667,4.75275,6.56216666667,5.38725,5.44666666667,6.723875
593.80,5.24858333333,5.40133333333,4.38375,5.4575,4.67325,6.52516666667,5.33575,5.38625,6.72116666667
594.14,5.28875,5.43566666666,4.4175,5.48091666667,4.69416666667,6.56583333334,5.35383333333,5.42483333333,6.75204166667
594.48,5.26108333333,5.41591666667,4.36116666667,5.47608333333,4.6655,6.55408333333,5.30716666667,5.41733333333,6.73375
594.81,5.2865,5.45670833333,4.37570833333,5.5015,4.71,6.59433333333,5.33716666667,5.44016666667,6.77704166667
595.15,5.32325,5.51679166667,4.39420833333,5.54808333334,4.70716666666,6.64408333333,5.35116666667,5.49183333333,6.79091666667
595.49,5.31691666666,5.493,4.36666666667,5.52991666667,4.67041666666,6.68383333333,5.33833333333,5.49741666666,6.78716666666
595.82,5.32583333333,5.500375,4.38041666666,5.53025,4.68391666666,6.69608333334,5.34858333333,5.53358333333,6.78945833334
596.16,5.28908333333,5.44870833333,4.299625,5.46983333333,4.64091666667,6.64858333333,5.28941666667,5.49941666667,6.73929166667
596.50,5.26366666667,5.42620833333,4.27204166667,5.43308333333,4.61191666667,6.60016666667,5.289,5.48008333333,6.74275
596.83,5.26391666666,5.45058333334,4.24458333333,5.43908333333,4.58958333333,6.58966666666,5.31866666667,5.48525,6.72729166666
597.17,5.28625,5.460125,4.25233333333,5.44933333333,4.6275,6.60875,5.33983333334,5.50608333333,6.71508333333
597.51,5.28333333333,5.48058333333,4.25279166667,5.45316666667,4.66191666667,6.60741666667,5.3495,5.53525,6.7045
597.84,5.263,5.445125,4.21566666667,5.43741666667,4.65341666666,6.59958333333,5.34558333333,5.49675,6.66841666667
598.18,5.19208333333,5.40516666667,4.17341666667,5.38941666667,4.60558333333,6.54175,5.30416666667,5.43533333333,6.611
598.52,5.13625,5.35691666667,4.109875,5.32291666667,4.53066666667,6.49666666666,5.27,5.3575,6.53908333333
598.85,5.02583333333,5.24691666667,4.04016666667,5.17133333333,4.45533333333,6.35866666667,5.15633333333,5.23291666667,6.43295833333
599.19,5.06691666667,5.30241666667,4.08070833334,5.21916666667,4.52991666667,6.37908333334,5.21466666667,5.24733333333,6.47845833334
599.53,5.108,5.32391666667,4.07075,5.24925,4.55883333334,6.38316666667,5.21975,5.23366666667,6.52383333333
599.86,5.25591666667,5.45266666666,4.27129166667,5.38058333334,4.715,6.53841666667,5.3635,5.37358333334,6.71641666667
600.20,5.33616666667,5.496,4.33191666667,5.43975,4.78208333333,6.62941666667,5.43908333333,5.45325,6.80483333333
600.53,5.26683333333,5.43308333334,4.28254166667,5.39575,4.7235,6.58216666666,5.32858333333,5.3985,6.7155
600.87,5.29391666667,5.47433333333,4.31295833334,5.43825,4.74833333334,6.64366666667,5.34991666667,5.45033333334,6.78816666667
601.21,5.356,5.51570833333,4.36220833333,5.46058333334,4.74516666667,6.68033333333,5.40916666667,5.47075,6.80516666667
601.54,5.4075,5.593375,4.44458333333,5.53708333333,4.80391666667,6.71033333333,5.5025,5.56041666666,6.932875
601.88,5.48041666667,5.65104166667,4.49575,5.595,4.84025,6.71891666667,5.54508333334,5.63141666667,6.96954166667
602.21,5.5045,5.670875,4.54383333333,5.60508333334,4.89175,6.73733333334,5.56941666667,5.69583333333,7.009375
602.55,5.5635,5.70145833333,4.57858333334,5.68608333333,4.9585,6.82383333333,5.6505,5.76366666666,7.08583333333
602.88,5.52841666667,5.66691666667,4.56258333333,5.70583333333,4.92975,6.77958333333,5.62191666667,5.769,7.064375
603.22,5.47991666667,5.653625,4.56933333333,5.67816666667,4.88541666667,6.77041666666,5.60275,5.777,7.01470833333
603.56,5.39616666667,5.59683333333,4.48320833333,5.62341666667,4.79966666667,6.69291666667,5.51008333333,5.6965,6.91008333333
603.89,5.36,5.5835,4.44783333333,5.6135,4.78216666666,6.6515,5.45633333333,5.65841666667,6.898375
604.23,5.42291666667,5.62504166667,4.47741666667,5.66416666667,4.82608333333,6.6715,5.51,5.69833333334,6.986375
604.56,5.40741666667,5.61070833333,4.48354166667,5.66783333333,4.8195,6.65133333333,5.50391666667,5.70025,6.98054166667
604.90,5.37025,5.60766666667,4.43879166667,5.64325,4.80333333333,6.63725,5.47075,5.68466666666,6.931875
605.23,5.36541666667,5.60058333333,4.39825,5.62891666667,4.79566666667,6.61791666667,5.43566666667,5.67208333334,6.885875
605.57,5.35516666667,5.56991666666,4.39333333333,5.62508333333,4.78375,6.63833333333,5.44866666667,5.65325,6.88954166667
605.90,5.33416666667,5.54141666667,4.353125,5.58975,4.75358333333,6.60808333334,5.41291666667,5.63241666666,6.87466666667
606.24,5.30541666666,5.50695833333,4.312625,5.56325,4.72541666666,6.55416666667,5.359,5.59633333334,6.832375
606.58,5.2805,5.502375,4.28720833333,5.48433333333,4.69666666667,6.53416666666,5.304,5.55083333333,6.81883333334
606.91,5.34716666667,5.55825,4.33620833333,5.50433333333,4.7545,6.60258333333,5.363,5.59358333333,6.90483333333
607.25,5.38733333333,5.57,4.368375,5.52283333333,4.77425,6.65583333333,5.41841666667,5.61925,6.92533333333
607.58,5.42841666667,5.58958333333,4.42270833333,5.52858333333,4.8045,6.70283333333,5.45225,5.65383333333,6.942
607.92,5.38341666667,5.542375,4.39504166667,5.47441666667,4.76575,6.692,5.42383333333,5.61641666667,6.897625
608.25,5.32566666667,5.50983333333,4.32316666667,5.41941666667,4.69866666667,6.63125,5.36225,5.54683333333,6.85441666667
608.59,5.34833333333,5.50025,4.32954166667,5.44691666667,4.73016666667,6.64408333334,5.379,5.56691666667,6.9175
608.92,5.324,5.50775,4.371125,5.40766666667,4.72041666666,6.65183333334,5.34391666666,5.55975,6.92441666666
609.26,5.2865,5.49020833333,4.35720833333,5.36266666667,4.74333333333,6.63733333333,5.30433333333,5.56616666666,6.911625
609.59,5.27591666667,5.50195833333,4.35691666667,5.39216666667,4.72933333334,6.6185,5.30066666667,5.55125,6.94641666667
609.93,5.30241666666,5.55479166667,4.43216666667,5.4395,4.761,6.67833333333,5.34175,5.60416666667,6.998375
610.26,5.31075,5.53945833333,4.43183333333,5.47441666667,4.77358333333,6.67366666666,5.35891666667,5.64,7.02320833333
610.60,5.1975,5.43008333334,4.34116666666,5.412,4.70233333333,6.57341666667,5.24733333333,5.56383333333,6.95983333333
610.93,5.15333333334,5.430125,4.34666666667,5.391,4.69016666667,6.51958333334,5.20308333333,5.55891666667,6.963875
611.27,5.15775,5.47345833333,4.38170833333,5.444,4.718,6.57241666667,5.25691666667,5.6,7.01470833333
611.60,5.16416666667,5.52716666667,4.44545833333,5.51358333333,4.76233333333,6.61166666667,5.30108333333,5.65,7.05395833333
611.93,5.2165,5.57066666666,4.535125,5.592,4.83841666667,6.679,5.36091666667,5.71658333334,7.11770833333
612.27,5.22125,5.59533333333,4.59391666667,5.62616666667,4.876,6.71241666667,5.34858333333,5.73466666667,7.12291666666
612.60,5.24141666667,5.60745833333,4.60466666667,5.69366666666,4.89375,6.74308333333,5.37675,5.76633333333,7.15975
612.94,5.27841666667,5.67783333333,4.617625,5.74125,4.93033333333,6.77458333334,5.43241666667,5.76725,7.21804166667
613.27,5.3175,5.71466666667,4.67283333333,5.786,4.99666666667,6.837,5.47858333333,5.8165,7.22320833333
613.61,5.35991666666,5.74875,4.69495833334,5.82983333334,5.01616666666,6.8645,5.5475,5.82508333333,7.26920833334
613.94,5.28483333333,5.723875,4.63483333333,5.74308333333,4.93825,6.82058333333,5.47275,5.72225,7.12791666667
614.28,5.354,5.78854166667,4.64866666667,5.78891666667,4.97233333333,6.84541666667,5.51333333333,5.757,7.14016666667
614.61,5.396,5.79125,4.64466666667,5.82541666667,5.02741666667,6.88258333333,5.53458333334,5.79566666667,7.19258333333
614.94,5.419,5.7645,4.63583333333,5.81383333333,5.03591666667,6.85883333333,5.52966666667,5.80266666666,7.2
615.28,5.43375,5.749375,4.62566666667,5.782,5.02525,6.87191666667,5.51833333333,5.80525,7.22358333333
615.61,5.41991666667,5.74225,4.60970833333,5.73675,5.03241666667,6.81941666667,5.50008333333,5.80258333333,7.23683333333
615.95,5.43366666667,5.74333333333,4.57129166667,5.72208333333,4.98675,6.8095,5.5085,5.76608333333,7.198125
616.28,5.36966666667,5.66591666666,4.528875,5.65916666667,4.91058333333,6.77325,5.47783333333,5.71383333333,7.14595833333
616.61,5.39458333333,5.656875,4.557875,5.63533333333,4.89316666666,6.77058333334,5.48191666667,5.74983333333,7.096625
616.95,5.45541666667,5.73066666667,4.582,5.67266666667,4.92466666666,6.80933333334,5.53975,5.82716666666,7.16058333333
617.28,5.46291666667,5.7055,4.554875,5.62608333333,4.94241666667,6.81783333333,5.51091666667,5.85475,7.13354166667
617.62,5.62283333333,5.81041666667,4.7275,5.79,5.10975,6.96483333333,5.709,5.9955,7.31745833333
617.95,5.6335,5.82533333333,4.77133333333,5.77966666667,5.14241666667,6.9965,5.7615,6.01791666667,7.32745833333
618.28,5.66533333333,5.85133333333,4.8195,5.76683333333,5.15491666667,7.02991666666,5.79933333333,6.01958333333,7.32854166667
618.62,5.68175,5.877375,4.84308333333,5.77733333334,5.16591666667,7.05725,5.8015,6.04433333333,7.306125
618.95,5.62733333333,5.839,4.75925,5.69075,5.10925,6.97275,5.72583333334,5.99941666667,7.225125
619.28,5.70458333333,5.92158333333,4.82058333333,5.75458333333,5.15625,7.05158333333,5.75341666667,6.06358333333,7.24829166667
619.62,5.69291666667,5.88804166666,4.8475,5.74883333333,5.15858333333,7.01616666667,5.78475,6.08991666668,7.28816666667
619.95,5.75058333333,5.93416666666,4.8465,5.75183333334,5.19883333334,6.98883333334,5.80008333333,6.11241666666,7.26304166667
620.28,5.696,5.88804166667,4.83670833333,5.75583333333,5.20125,6.9525,5.75658333333,6.09033333334,7.30645833333
620.62,5.64458333333,5.806625,4.79070833333,5.67058333334,5.1215,6.87291666667,5.6685,6.00433333332,7.21029166667
