wavelength,Back_TanLabm,Belly_TanLabm,Breast_TanLabm,Crissum_TanLabm,Crown_TanLabm,DorTail_TanLabm,Patch10_TanLabm,Rump_TanLabm,Throat_TanLabm,WingTip_TanLabm
741.49,20.3696666667,35.3537,21.807,40.5028,13.1853333333,17.2522666667,32.0703333333,24.7323333333,21.1564666667,18.842
741.81,20.5880666667,35.7979666667,22.1181333333,40.651,13.5552666667,17.6599333333,32.4843333333,24.9924666667,21.5840666667,19.1059333333
742.12,20.3852,35.6146666667,21.9372666667,40.3424666667,13.4728,17.6656666667,32.3389333333,24.984,21.349,18.9359333333
742.44,20.7256666667,35.9332333333,22.0618,40.3720666667,13.6717333333,18.0878666667,32.5341333333,25.2364666667,21.6498666667,19.2071666667
742.76,20.7335333333,35.8899,22.1329333333,40.3669333333,13.7031333333,18.1105333333,32.5597333333,25.2457333333,21.6427333333,19.3373
743.07,20.4524666667,35.8980666667,22.0269333333,40.4,13.6958666667,17.846,32.261,25.1386666667,21.7108666667,19.1865333333
743.39,20.2622,35.6549333333,21.858,40.1281333333,13.5768666667,17.5676666667,32.0529333333,24.9523333333,21.2771333333,19.2147666667
743.70,20.4168,35.7966,21.9516,40.0694,13.7218,17.5873333333,32.1931333333,25.0434666667,21.5346666667,19.2260666667
744.02,20.7839333333,36.1149333333,22.3297333333,40.3383333333,14.1362,17.8346666667,32.4260666667,25.5098666667,21.8651333333,19.5843666667
744.34,21.2039333333,36.476,22.4174666667,40.7494666667,14.3549333333,18.1588666667,32.5873333333,25.5010666667,22.1742666667,20.0687666667
744.65,21.8936,37.1792,23.2242666667,41.5942666667,14.8200666667,18.7993333333,33.3788666667,26.2306666667,22.8241333333,20.7744333333
744.97,22.3121333333,37.4276333333,23.6260666667,41.8535333333,15.3106666667,19.2844666667,33.8407333333,26.696,23.1382666667,21.2748666667
745.28,22.5182,37.5109666667,23.9564,42.0141333333,15.5979333333,19.411,34.1272666667,27.0440666667,23.5888,21.4185333333
745.60,22.4950666667,37.4234333333,23.8942666667,42.0808,15.4306,19.1617333333,34.0899333333,27.0481333333,23.4376666667,21.3258333333
745.91,22.1846666667,37.1846,23.4490666667,42.1416666667,15.0910666667,18.7652,33.9490666667,26.7692,23.0519333333,21.1882666667
746.23,22.6554666667,37.4912333333,23.7048666667,42.3955333333,15.2790666667,18.8172,34.1662,26.9098666667,23.2682666667,21.3527333333
746.55,22.8822,37.6037,23.8803333333,42.436,15.3097333333,19.1140666667,34.1959333333,26.845,23.2822666667,21.9452333333
746.86,23.5525333333,38.1262666667,24.4928666667,43.0447333333,15.8798666667,19.7658666667,34.8144666667,27.4122666667,24.0903333333,22.4493333333
747.18,23.6616666666,38.2774666667,24.5384666667,43.399,16.0525333333,19.9277333333,35.0543333333,27.5696666666,24.3514666667,22.6962
747.49,23.3497333333,38.0148333333,24.2408666667,43.1518666667,15.6798666667,19.6764666667,34.9966666667,27.1353333333,24.076,22.2490333333
747.81,23.1517333333,37.7573666667,24.254,43.3234666667,15.5840666667,19.7493333333,34.9604666666,27.3564666667,23.9175333333,21.9968333333
748.12,22.7470666667,37.4373666667,23.8537333333,43.139,15.1679333333,19.361,34.5550666667,26.9003333333,23.5672,21.6452
748.44,22.3978666667,37.0880666667,23.5277333333,43.1324666667,14.8516666667,19.2126666667,34.1964,26.5778,23.4651333333,21.329
748.75,21.8808666667,36.8905666667,22.8491333333,42.9446666667,14.1963333333,18.7714,33.5936,26.0738,22.7702,20.9404333333
749.07,22.0566,37.2081333333,23.0800666667,43.1693333333,14.3932,18.9335333334,33.7042666667,26.2561333333,22.8681333333,21.2039666667
749.38,22.0341333333,37.4130333333,23.4382666667,43.2087333333,14.3637333333,18.9730666667,33.5926,26.2302666667,22.8969333333,21.2533333333
749.70,21.5908666667,37.0791333333,23.0806,42.8688666667,13.9854666667,18.7416,33.2289333333,25.9364,22.3864,20.9209666667
750.01,21.7810666667,37.1585333333,23.2124666667,42.9902,14.2026,18.8464,33.379,26.0328666667,22.7026,20.7941666667
750.33,20.6736666667,36.2612666667,22.2232,41.8212666667,13.1536,17.9859333333,32.2576666667,24.9959333333,21.6054,19.6371
750.64,20.4232,35.9925,21.8866,41.519,12.6377333333,17.4802666667,31.7717333333,24.5669333333,21.1876,19.1470666667
750.96,20.7053333333,36.0169666667,22.0702,41.7683333333,12.7789333333,17.6147333333,31.962,24.8032,21.4206666667,19.462
751.27,20.7205333333,35.9933666667,22.0577333333,41.4572666667,12.9535333333,17.5754666667,31.8792,24.5829333333,21.6065333333,19.7289
751.59,21.1241333333,36.0901666667,22.3030666667,41.5374,13.3398666667,17.9426,32.1736666667,24.9678,21.8411333333,20.0806333333
751.90,21.0836,36.0242333333,22.2157333333,41.4566,13.1322666667,17.6966666667,32.0648666667,24.9505333333,21.7292,20.1199333333
752.22,21.0112,35.8467333333,22.1616,41.264,13.0059333333,17.6049333333,32.0563333333,24.7706,21.6788,20.0308
752.53,21.0310666667,35.7845,22.111,41.3877333333,13.1030666667,17.6977333333,32.0136,24.7082,21.8481333333,20.1004666667
752.85,20.6203333333,35.0885333333,21.5229333333,40.9125333333,12.8496666667,17.2852666667,31.6706,24.2701333333,21.5652,19.6867333333
753.16,20.1578666667,34.7877,21.0332666667,40.8226,12.4054666667,16.851,31.2964,23.8794666667,21.2768,19.3188
753.47,20.0794,34.7408666667,20.8610666667,40.8114,12.0882,16.7214,31.2237333333,23.9908666667,21.0962,19.3011666667
753.79,20.676,35.3431,21.2048666667,41.4424666667,12.5267333333,17.2692,31.8907333333,24.6252,21.6433333333,19.9313666667
754.10,20.665,35.2376333333,20.9806666667,41.3434666667,12.6214,17.3971333333,32.0133333333,24.7858,21.387,20.0486333333
754.42,20.2565333333,34.9831,20.8198666667,41.1067333333,12.4999333333,17.2436,31.5554666667,24.3858666667,21.2044,19.8735333333
754.73,20.066,35.0875,20.656,41.3499333333,12.1118666667,17.1749333333,31.7405333333,24.3589333333,21.1139333333,19.7519
755.05,19.7266,35.0840666667,20.4872666667,41.2127333333,12.0400666667,16.9226,31.3075333333,24.0693333333,20.9815333333,19.5215
755.36,19.8837333333,35.1938333333,20.6730666667,41.2438666667,12.1354,17.1071333333,31.3002,24.1296,21.1346,19.5243333333
755.67,20.0574666667,35.2363333333,20.8158,41.8220666667,12.1942,17.2615333333,31.4752666666,24.1439333333,21.5201333333,19.5364
755.99,19.9027333333,35.1305666667,20.5762666667,41.6856,11.9215333333,17.162,31.4497333333,23.9762666667,21.2786,19.2724333333
756.30,20.3010666667,35.3643666667,20.8344,41.8934,12.1871333333,17.3812666667,31.6720666667,24.3236666667,21.5959333333,19.5484666667
756.62,20.8006,35.6184333333,21.0806,42.1253333334,12.8594666667,17.9716666667,32.1164,24.8536666667,22.2544666667,20.1346
756.93,21.0267333333,35.6274,21.2027333333,42.4016666667,13.1324,18.2122,32.4072,24.9578666666,22.3441333333,20.325
757.24,20.3688,34.8961,20.8701333333,42.055,12.4990666667,17.5975333333,31.6756666667,24.2284666667,21.7758,19.7887
757.56,20.3674666667,35.1322666667,21.2137333333,42.3590666667,12.4977333333,17.7344666667,31.5684666667,24.149,21.9521333333,19.8072333333
757.87,20.7702,35.5399333333,21.3390666667,42.4298,12.6241333333,17.8654,31.9078,24.4636,22.2892,20.1456666667
758.18,21.1087333333,35.5596333333,21.5044666667,42.8806,12.8271333333,18.1105333333,32.0356,24.8270666666,22.4492,20.2319
758.50,21.2086666667,35.5419666667,21.2370666667,42.8520666667,12.5169333333,17.9856,32.2175333333,24.7094666667,22.2636,20.0374333333
758.81,20.8603333333,35.2026333333,20.9736666667,42.6907333333,12.3490666666,17.681,32.0869333333,24.3972666667,21.9259333333,19.7859
759.13,20.4057333333,35.0071666667,20.5503333333,42.2151333333,12.0563333333,17.1710666667,31.7532,24.1376,21.1534,19.3581
759.44,20.2990666667,34.9532333333,20.4222,41.942,11.9402,17.2383333333,31.6728,23.8803333333,20.9357333333,19.3526333333
759.75,20.7878,35.413,20.9138666667,42.5036666667,12.381,17.7694666667,31.9608,24.2507333333,21.327,19.8844666667
760.07,20.6885333333,35.4811666667,21.0711333333,42.6380666667,12.1637333333,17.5974,31.8790666667,24.0076666667,21.2294666667,19.8806333333
760.38,20.3727333333,35.7735,20.9493333333,42.5492666667,11.9444666667,17.3524,31.8389333333,24.0189333333,21.0723333333,19.7400333333
760.69,20.9196666667,36.4549333333,21.5165333333,43.0608,12.5282666667,17.7096,32.2331333333,24.4872,21.4298666666,20.5257333333
761.01,20.9793333333,36.4977333333,21.442,43.1376,12.6309333333,17.5279333333,32.2763333333,24.5524666667,21.307,20.7194
761.32,20.7632,36.2769666667,21.2394666667,42.8638,12.3255333333,17.4788666667,31.9961333333,24.4683333333,20.8674666667,20.5006666667
761.63,20.7504,36.4875333333,21.2984,42.5906,12.5486666667,17.5588666667,31.8386666667,24.3406666667,21.1737333333,20.685
761.94,20.1945333333,36.1161666667,21.0174,42.2711333333,12.1392666667,17.2590666667,31.3526,24.0305333333,21.0115333333,20.4233
762.26,19.9654,36.0151333333,20.6758,41.9444,11.8522666667,17.0694,30.9462666667,23.667,20.6844666667,20.2444333333
762.57,20.3556,36.3661333333,21.0861333333,42.1174666667,12.2085333333,17.5433333333,31.0172666667,23.8985333333,21.158,20.6769
762.88,20.3545333333,36.3711666667,21.2302666667,42.2374666667,12.2348,17.4994,31.1388,24.0612666667,21.3002,20.7036333333
763.20,20.2845333333,36.3493333333,21.2300666667,42.2915333333,12.1244,17.4846666667,31.097,24.2512,21.1854,20.6388333333
763.51,20.4502,36.4142333333,21.2854,42.446,12.3263333333,17.6215333334,31.2256,24.4730666667,21.3271333333,20.7284666667
763.82,20.3377333333,36.1161666667,21.1324,42.4206,12.1074666667,17.6108,31.0402,24.1657333333,21.3193333333,20.4987
764.14,20.1260666667,36.0031,20.9648666667,42.3658,11.9031333333,17.6262666667,30.9648,24.0719333333,21.4196666666,20.1904666667
764.45,20.0106666667,35.6832666667,20.9032,42.0922,11.8557333333,17.6539333333,30.7922666667,23.8931333333,21.4804,19.8851
764.76,19.7718,35.4740666667,20.9535333333,42.3165333333,11.9318666667,17.4912,30.7583333333,23.7703333333,21.4728,19.6841
765.07,19.6042666667,35.2716333333,20.702,42.198,11.6493333333,17.1085333333,30.7134666667,23.5615333333,21.0369333333,19.3516
765.39,19.8171333333,35.5604666667,20.8287333333,42.5441333333,11.8830666667,17.1480666667,30.9263333333,23.6899333333,21.1578666667,19.4424666667
765.70,19.9546666667,35.8250333333,21.2132666666,43.0268,12.159,17.3982,31.429,24.0453333333,21.4306666667,19.687
766.01,19.6596666667,35.4235666667,20.8368,43.0486,11.7778666667,17.0347333334,31.243,23.8924666667,20.9827333333,19.3073
766.32,19.8343333333,35.8034,21.0932,43.4125333333,12.1444,17.1471333333,31.3456,23.8726,20.9864666667,19.5582666667
766.64,19.1568666667,35.241,20.1902666667,42.7970666667,11.7484,16.6938666667,31.0412,23.0848666667,20.4622,18.9024333333
766.95,18.5280666667,34.8624333333,19.6248,42.112,11.1925333333,16.212,30.4709333333,22.4546666667,19.8123333333,18.3871666667
767.26,18.135,34.4675333333,19.3404,41.3610666667,11.1949333333,15.7655333333,30.1742666667,22.4994,19.3026666667,18.1663
767.57,18.9284,35.068,19.8321333333,41.8548666667,12.1238666667,16.4880666667,30.9790666667,23.2494666667,19.7891333333,18.9175666667
767.88,19.2104666667,35.6732,20.1241333333,42.444,12.2733333333,16.9793333333,31.4924666667,23.5927333333,19.9733333333,19.5475333333
768.20,19.3213333333,35.8219,19.8522666667,42.3222666667,11.916,16.9713333333,31.4588666667,23.5042666667,19.8384,19.6699333333
768.51,19.0332,36.0038666667,19.4974666667,42.1776,11.309,16.6929333333,31.0361333333,23.1490666667,19.7272,19.5668666667
768.82,19.8297333333,36.3773666667,20.0194,42.6842666667,11.8940666667,17.3934666667,31.4563333333,23.6178666667,20.1654,20.2674666667
769.13,20.2458666667,36.8164666667,20.4424666667,43.1366666667,12.473,17.9498666667,31.8486,24.1445333333,21.0816,20.7842
769.44,20.7230666667,37.5393666667,21.1268666667,43.5801333333,12.8646,18.5988,32.4906666667,24.6472666667,21.86,21.3663666667
769.76,20.4416666667,36.9331,20.5280666667,43.0718666667,12.3787333333,18.0249333333,31.8457333333,24.3006666667,21.6805333333,20.7616333333
770.07,19.9484666667,36.4136333333,20.3356,42.5561333333,11.8824666667,17.3510666667,31.3038,23.9246,21.3426666667,20.3719333333
770.38,20.5409333333,36.7753333333,20.9758,43.0282666667,12.1242666667,17.7353333333,31.912,24.2482666667,21.8614666666,20.8061
770.69,21.6993333333,37.8566666667,21.9336,44.4226,13.0446666666,18.7581333333,32.5381333333,24.7549333333,23.0611333333,21.8435666667
771.00,20.5964666667,36.859,20.864,43.3947333333,11.8283333333,17.4916666667,31.5776,23.7234666667,21.9064,20.5657
771.32,19.3956666667,36.0276,19.7524666667,42.4064,10.9844666667,16.0851333333,30.4432666667,22.6654666667,21.0822,19.6143333333
771.63,19.0118666667,35.6815,19.5756,41.9472666667,10.9968,15.6233333333,30.2529333333,22.4004666667,21.0114666667,19.2065666667
771.94,19.8736666667,35.7277666667,20.5225333333,42.4806,12.2883333333,16.6294,30.7264,22.7907333333,21.9007333333,19.8536333333
772.25,20.1391333333,36.1676,21.3635333333,43.1563333333,12.7879333333,17.3948666667,31.2967333333,23.6668,22.7155333333,20.2582666667
772.56,19.3918666667,35.6036666667,20.5901333333,42.8363333333,12.0264,16.8624666667,30.5812,22.8125333333,21.9092,19.6325666667
772.87,18.3896666667,34.5319,19.6097333333,41.7078,11.473,15.9378666667,29.9481333333,22.2080666667,20.9270666666,18.9019333333
773.18,17.5131333333,33.6682,18.8588666667,40.9302,10.8094,15.5288,29.5255333333,21.8852666667,20.1923333333,18.2416333333
773.50,18.0808,34.5677,19.6149333333,41.7234,11.4268666667,16.4772,30.0947333333,22.3927333333,21.1299333333,18.9931333333
773.81,17.9005333333,34.3989333333,19.5432666667,42.2011333333,11.5762666666,16.4922,30.1111333333,22.4358,21.0530666667,18.9883666667
774.12,16.6860666667,33.3847666667,18.3943333333,40.9890666667,10.3404,15.6006,29.3835333333,21.6378666667,19.5566,18.1825333333
774.43,16.3232,32.8817666667,17.8802666666,40.615,9.69586666667,15.0606,28.9956666667,21.0926,19.5159333334,17.9817
774.74,17.2091333333,33.0883,18.5687333334,41.3464,10.0784666667,15.6797333333,29.7254666667,21.9934,20.281,18.6340333333
775.05,17.4251333334,33.3898666667,18.7024,41.6100666667,10.0798,16.161,29.7739333333,22.1423333333,20.5588,18.7224666667
775.36,16.7994,32.9827333333,18.2839333333,41.0214666667,9.3904,15.5054666667,29.3904666667,22.1585333333,19.7004666667,17.9741333333
775.67,16.4097333333,31.9562,17.5470666667,39.9383333333,8.72226666666,14.6283333333,28.5098666667,21.3634666667,18.7253333333,17.4752666667
775.98,17.3020666667,31.7023333333,18.1244666667,39.7146666667,9.25586666668,14.74,28.7256666667,21.9298666667,18.8923333333,17.5059333333
776.30,18.5102666667,32.7721333333,19.3469333333,40.8912,9.97286666665,15.4694,29.5238666667,22.2788666666,19.7278666667,18.2550666667
776.61,19.7167333333,34.4664333333,20.4699333333,42.5354,10.7150666667,16.3730666667,30.7565333333,23.2746,20.9050666667,19.5372
776.92,20.5258,35.0193666667,20.8764,43.3648,10.5924666667,16.2074666667,31.2583333333,23.5540666667,20.8410666667,20.1613666667
777.23,20.8567333334,35.2850333333,21.2229333333,43.0742666667,10.5353333333,16.3179333333,31.0466,23.7236666667,20.8289333334,20.2245
777.54,21.0826666667,35.9677666667,21.9116666667,43.6039333333,10.9968666667,16.5330666667,31.497,24.3097333333,21.5896,20.5240666667
777.85,22.0720666667,37.0938,23.1012666667,44.6754,12.2433333333,17.8138,31.9946,25.6776,22.4756,21.4396333333
778.16,21.9297333333,37.3717,23.1242,44.5884666667,12.3683333333,18.0362666667,32.1322,25.6140666667,22.1929333333,21.3630333333
778.47,22.3846,37.8489666667,23.9525333333,45.1186,13.3137333333,18.8471333333,32.9446666667,26.1395333333,22.6284,22.4242666667
778.78,21.9254666667,37.5503333333,23.7321333333,45.1632,13.0828,18.6086666667,32.8519333333,25.7632666667,22.5453333333,22.8486333333
779.09,20.666,36.9088,22.415,44.4129333333,11.9542666666,17.3158,32.23,24.6618666667,21.4125333333,21.8030333333
779.40,20.1746,36.9587,21.9806666667,44.2364,11.4132666667,17.0996666667,31.8767333333,24.1088,21.1815333333,21.5945333333
779.71,19.735,36.609,21.6922,43.8533333333,11.3353333333,17.4652,31.9471333333,24.2133333333,21.0466666667,21.6412
780.02,19.5161333333,35.5432666667,21.3784666667,42.8364,11.882,17.4420666667,31.7428,23.9564,20.7356666667,21.1564
780.33,19.2102,35.5420666667,21.4058,42.8178666667,12.3226666667,17.7778,31.8809333333,23.8420666667,20.8767333333,21.0542
780.64,18.8686666667,35.2221666667,20.9831333334,42.5587333333,12.4848666667,17.4948,31.7239333334,23.872,20.862,21.0941666667
780.95,19.3496,35.6977,21.1316,42.6084,12.8793333333,17.8590666667,32.1342666667,24.16,21.3008,20.9584666667
781.26,19.1355333333,35.6051333333,21.0648666667,42.3513333333,12.7108666667,17.6276666667,32.3928666667,23.6651333333,20.7884666667,21.0268333333
781.57,19.3490666667,35.8798,20.9728,42.8754,12.8326666667,17.5106666667,32.6181333333,24.1489333333,21.0587333333,20.9872
781.88,19.731,35.4342,20.618,42.6608666667,12.759,17.1065333333,32.4536,24.5438666667,20.8435333333,20.8978
782.19,20.8580666667,35.9845666667,21.4740666667,43.4251333333,13.4872666667,18.0270666667,33.3772,25.5884,21.7894666667,21.6392
782.50,22.0569333333,36.7739,22.5452666667,44.595,14.3025333334,19.0973333333,34.3322,26.3779333333,22.8932666667,22.5157333333
782.81,21.9676666667,36.4573666667,22.5216,43.8683333333,14.4406,18.8702,34.3433333333,26.4272,22.4467333333,22.5813333333
783.12,21.3796,35.9692333333,21.5105333333,43.5376,13.341,17.5722,33.973,25.7186666667,21.8188666666,21.9230666667
783.43,20.6380666667,35.3308666667,21.1483333333,43.1021333333,11.3557333333,16.5470666666,32.7033333333,25.0398,21.1802666667,21.1165666667
783.74,20.1580666667,34.6936,20.4903333333,42.1196,10.7788666667,16.3464,32.1472,25.1087333333,20.8541333333,20.5376333333
784.05,19.0429333333,34.0081,19.7546666667,42.0040666667,9.74226666667,15.6238,31.8036666667,24.4418,19.9673333333,19.2433333333
784.36,18.67,32.9694,19.3308666667,42.3088666667,9.30993333334,15.458,31.2337333333,23.9731333333,19.5732666667,19.2013
784.67,19.0476,33.1014666667,19.9833333333,42.9565333333,10.0372666667,16.323,31.4698666667,24.6542,20.4804,19.8342666667
784.98,19.4714666667,33.2521666667,20.3333333333,43.0974666667,10.2115333333,17.0488,31.8781333333,24.5284666667,21.0080666667,20.6178
785.29,17.1260666667,32.1763,18.6382666667,41.6458,7.6358,15.9148,29.9748666667,22.6650666667,19.6156,18.8930333333
785.60,17.6989333333,33.2354333333,19.0778666667,41.7624666667,8.54339999999,17.4295333333,30.8771333333,23.5331333333,20.1632,19.6206333333
785.91,17.6940666667,33.6274333333,19.749,41.2314,9.52153333333,18.2824,30.9254,23.8118,20.7215333333,20.0863666667
786.22,18.9502,34.7356333333,20.9655333333,42.8353333333,10.4828,19.9387333333,31.6552,25.0269333333,22.1226,21.1992666667
786.53,19.2243333333,34.2297333333,21.4051333334,42.7294,11.0134666667,20.4904,31.0354,25.2176666667,22.3639333333,21.3172
786.84,19.9015333333,35.2109,22.623,43.5162,12.6722666667,22.0184,32.2784,26.0617333333,23.1504666667,22.7320666667
787.14,19.4427333333,34.8832333333,22.278,43.6155333333,12.1353333333,21.3444666667,31.6685333333,25.5592,22.3268666667,22.7446333333
787.45,20.3088,35.3743333333,22.6922,43.5918666667,12.6484666667,22.1684666667,32.0174666667,25.9347333333,23.1755333333,23.7361666667
787.76,21.2674666667,36.0555666667,23.4398666667,43.9379333333,13.4107333333,23.0002666667,32.8548666667,26.6923333333,24.0024,24.7171666667
788.07,21.3142666667,36.1111666667,23.4032,43.7332666667,13.7776666667,22.7364666667,32.8000666667,26.762,24.0762,24.7302666667
788.38,20.4280666667,35.7463,22.8827333333,43.0489333333,13.2758,21.9941333333,32.0742,26.0658,23.7072,24.0458333333
788.69,21.8894666667,37.3871,24.0188,44.3791333333,15.1153333333,22.8751333334,33.5228666666,27.3364666666,24.8974,25.3712666667
789.00,21.1499333333,36.4469333333,23.104,43.3994,14.5775333333,21.5206,32.3027333333,26.1952,23.8517333333,24.2317333333
789.31,21.7160666667,36.8139333333,22.8113333334,44.1948,14.8897333333,21.8186666667,32.7954,26.8395333333,24.2972,24.3804333333
789.62,21.4392,36.7024333333,22.1786,43.6442,14.6418,21.2103333333,32.7314666666,26.2546,23.8666,24.0529333333
789.92,22.4673333333,38.7429,23.1226,44.46,15.6737333333,22.1398,33.9151333333,27.4690666667,24.8278,25.2322666667
790.23,23.1074,39.3018,23.265,44.3326666667,16.0573333333,22.0806666667,34.0451333334,27.755,25.4756666667,25.5577666667
790.54,23.7222666667,39.8715,23.7430666667,44.7360666667,16.7153333333,22.8611333333,34.8680666667,28.1946,25.9930666667,25.6076666667
790.85,24.2139333333,40.8623,24.687,45.6332666667,17.2708,23.8063333334,36.0698,28.9374,26.3609333333,26.0443
791.16,22.8720666667,39.9362,23.8694,44.5668666667,16.5355333333,22.7370666667,35.0432666667,27.454,25.2119333333,24.9606333333
791.47,23.3176666667,40.5826666667,24.3822,45.1902666667,16.5658,23.1080666667,35.3612666667,27.7854666667,25.1668666667,25.2642333333
791.78,24.7072666667,40.9682,25.4878,45.817,17.9487333333,24.6613333333,36.6629333333,29.1465333333,25.8628666667,26.4792666667
792.08,24.9541333333,40.5657333333,25.9403333333,45.4815333333,18.2951333333,24.9082666667,36.5136666667,28.8072666667,26.4907333333,26.5252666667
792.39,25.8264666667,41.0876666667,26.9179333333,46.6588,18.7121333333,25.7478666667,37.7778666667,29.8704666667,27.3654666667,27.715
792.70,25.8908,41.4965,27.4901333333,46.6982666667,18.8677333333,26.1441333333,37.6326666667,29.7388,27.3555333333,28.1038666667
793.01,25.6799333333,41.6285666667,27.8780666667,47.0196,19.0293333333,25.9366,37.9864,30.3248,27.6133333333,27.7456333333
793.32,25.2824666667,40.1392666667,27.5816,47.1121333333,19.0294,25.5925333333,37.8281333333,29.9204,27.0406666666,27.8162666667
793.62,25.6421333333,40.2482,27.9907333333,48.0536,19.6611333333,25.6896,37.9118,30.1812666666,27.4468666667,27.8329
793.93,26.9938,41.1175,29.1744,49.1510666667,20.9580666667,26.8069333333,38.9253333333,31.4875333333,29.2289333334,28.9875333333
794.24,26.2582,40.0908,28.4222666667,47.6731333333,20.4389333333,25.7131333333,37.5406666667,30.4806666666,28.4904,28.5168333333
794.55,26.6289333333,40.5291,28.7377333333,47.5132666667,20.3628666667,25.4647333333,38.0951333333,31.0054,28.526,28.6583333333
794.86,26.0228666667,39.6226666667,28.1242,46.9479333333,19.8519333333,25.2239333333,37.8467333333,30.5437333333,28.5832,28.2205
795.16,25.5273333333,39.1103666667,27.6295333333,46.1962666667,18.6622,24.4542666667,37.0083333333,29.6876666667,27.9898,27.0893
795.47,25.2138,38.4681666667,27.2994666667,46.2351333333,18.3602,24.43,37.3462,29.9244666667,27.8028666667,26.9434333333
795.78,23.2072666667,37.8630666667,25.7152,45.1892,16.4395333333,22.89,36.0288666666,28.6342666667,26.6521333333,25.3333333333
796.09,21.4343333333,36.6775333333,24.2957333333,44.5077333333,14.8626666667,20.8562666667,34.8042666667,27.1276,25.0786666667,23.8457333333
796.40,20.8668666667,36.0636666667,23.561,43.7774,13.9908,20.1446,33.6582666667,26.2549333333,24.1818,23.4777666667
796.70,21.2228666667,37.2118,23.6096666667,44.2799333333,14.3722,20.6407333333,34.2982666666,26.6740666667,24.8912666667,23.7753333333
797.01,20.1366,36.4884,22.3890666667,43.6632666666,13.1134666667,20.2047333333,34.1676,25.7717333333,23.9666666667,23.1664333333
797.32,19.5910666667,36.5472,21.7514666667,43.2020666667,12.5539333333,19.8535333333,33.7114,25.054,23.2562,22.5116
797.63,21.0942,37.6445666667,22.4991333334,44.8661333333,13.892,20.8846666667,35.0251333333,26.426,24.7030666667,23.4107666667
797.93,21.3774666667,37.8553333333,22.6053333333,45.6277333333,13.8762666667,21.2987333333,35.1830666667,26.6116,25.1476,23.6245666667
798.24,21.2623333333,38.7006333333,22.1782,46.2706666667,13.2674,20.9654666667,35.5940666667,26.3530666667,24.8266666667,23.4117
798.55,20.7591333333,39.0071666667,22.1527333333,46.7168,13.7588,20.5006666667,35.536,26.1912,24.6476,23.567
798.85,20.5886666667,39.5740666667,22.275,47.7030666666,13.6056,20.7641333333,35.38,26.0341333333,24.2160666666,23.8077666667
799.16,22.5803333333,40.2157,24.2536666667,48.7714666667,15.5878,22.272,36.1692,27.1686666667,25.2664,25.1695333333
799.47,24.1225333333,40.2413,25.4852,48.8831333333,16.6538,23.7602666667,36.6624,28.5038666667,26.9167333333,26.7183666667
799.78,25.5393333333,41.5498666667,26.9484666667,50.9114,18.1418666667,25.6098666667,38.7494666667,30.3478,28.6306,28.4983666667
800.08,25.2936,40.3411333333,26.7789333333,49.6891333333,17.6596666667,25.0692,37.7546,29.8617333333,28.2209333333,27.5865
800.39,26.7436,41.4102666667,28.3332666667,50.6155333333,18.7093333333,26.1025333333,38.6582666667,31.513,29.3076666667,28.8847
800.70,27.2418666667,41.7909333333,28.7842666667,51.1634666667,19.1459333333,26.4052,39.3116,32.122,29.7430666667,29.926
801.00,26.1075333333,41.0104666667,27.8123333333,50.8524666666,17.6634,25.6562,38.6557333333,31.6374,28.5519333333,29.1654
801.31,25.0762,39.7272666667,26.1952666667,50.3838666667,16.9486666667,24.4938666667,37.7253333333,30.7997333333,27.8225333333,28.2617
801.62,25.2845333333,38.803,26.0071333333,48.8888,17.2989333333,24.1282666667,36.9284666667,30.7045333333,28.0307333333,28.2295
801.92,27.3269333334,40.4998,27.3726666667,50.2704,18.441,26.0064,38.7896,32.4806,29.601,29.8946333333
802.23,28.6007333333,40.9111666667,28.1543333333,50.7485333333,19.0330666667,26.4248666666,40.0279333333,33.4542,30.3114666667,30.7021333333
802.54,27.2606666667,40.1085,26.9118,50.0990666667,17.6993333333,25.5162,39.6982,33.0126666667,29.5803333333,30.0990333333
802.84,27.4939333333,41.1014333333,27.2536,50.4473333333,17.3447333333,25.8682666667,40.9523333333,33.343,29.4275333334,30.1008666667
803.15,26.1279333333,39.9856333333,25.9836666666,48.6004,16.1907333333,24.1269333333,39.2496666667,31.6690666667,27.7055333334,28.4704666667
803.46,26.1820666667,40.4648333333,26.3798,49.5153333333,16.1325333333,24.0850666667,39.8515333333,31.5628,27.8042666667,29.3223
803.76,25.0473333334,39.8850333333,25.4173333333,48.8056666667,15.5321333333,23.3582,38.9904666667,30.2948666667,26.8665333333,28.2859666667
804.07,24.8048666667,39.5445333333,25.3353333333,49.4294666667,15.1151333333,22.8728666667,38.4685333333,30.2503333333,26.9169333333,28.0281
804.38,25.3512,40.4747333333,26.0137333333,49.7132,15.7567333333,23.3332666667,38.3778,30.1384666667,27.7348,28.8327666667
804.68,26.3279333333,42.1626666667,27.6923333333,50.2274,16.9328,24.7121333333,39.1001333334,31.3982,27.9632666667,30.1644666667
804.99,25.5652666667,41.6326333333,27.5438666667,50.5459333333,16.0428666667,24.0545333334,38.6258,30.2730666667,26.9005333333,29.6639
805.30,24.6831333333,40.5514666667,27.3149333333,50.0145333333,15.9168,23.5510666667,37.9682,29.5887333333,26.57,29.1629333333
805.60,22.6913333333,39.5624666667,25.6395333333,48.407,14.2368,21.7119333333,35.7394,27.7603333333,24.793,27.0851333333
