wavelength,Back_SpoCaef,Belly_SpoCaef,Breast_SpoCaef,Crissum_SpoCaef,Crown_SpoCaef,DorTail_SpoCaef,Rump_SpoCaef,Throat_SpoCaef,WingTip_SpoCaef
561.60,13.6827333333,58.5796666667,25.6918666667,54.2200666667,13.8602,11.1498666667,14.3629333333,39.3482,12.0467333333
561.94,13.6938,58.6335333333,25.732,54.235,13.8963333333,11.1582666667,14.3838666667,39.3793333333,12.0839333333
562.28,13.7615333333,58.715,25.8084666667,54.3283333334,13.9699333333,11.2285333333,14.4536666667,39.4815333333,12.1567333333
562.62,13.7946666667,58.7426,25.8505333333,54.3712666667,14.0068,11.2454666667,14.4825333333,39.5173666667,12.1963333333
562.96,13.8127333333,58.7196,25.8744,54.3435333333,13.9848,11.2484,14.4958,39.4739,12.1817333333
563.30,13.8155333333,58.7736666666,25.9063333333,54.4228666667,13.9701333333,11.2494,14.4825333333,39.5081,12.1785333333
563.64,13.7732666667,58.7438666667,25.8738,54.4036,13.9304666667,11.1965333333,14.4374666667,39.4725333333,12.1063333333
563.99,13.8027333333,58.8001333333,25.9036666667,54.4606666667,13.9317333333,11.2099333333,14.4483333333,39.5297333333,12.1115333333
564.33,13.8073333333,58.8243333333,25.9168,54.4574666667,13.9032,11.1819333333,14.4424666667,39.5237,12.0850666667
564.67,13.8239333333,58.734,25.9024,54.3534,13.9064666667,11.2084666667,14.4697333333,39.4825666667,12.0933333333
565.01,13.8383333333,58.6674666667,25.8869333333,54.3212,13.9126666667,11.2083333333,14.4623333333,39.4745,12.0860666666
565.35,13.8494,58.7412,25.9254666667,54.3694,13.9215333334,11.2350666666,14.484,39.4860666667,12.1095333333
565.69,13.8474666667,58.7909333333,25.9286,54.4196666667,13.8978,11.2244,14.4969333333,39.5012666667,12.0906
566.03,13.8138666667,58.7832,25.9145333333,54.4275333333,13.8722666667,11.1799333333,14.4832666667,39.4402666667,12.0799333333
566.37,13.8314666667,58.8102666667,25.932,54.4468,13.8864666667,11.1858666667,14.5070666667,39.4711666667,12.0743333333
566.71,13.8298666667,58.815,25.938,54.4422666667,13.8822666667,11.1727333333,14.4859333333,39.4428333333,12.0560666667
567.05,13.8316666667,58.8047333333,25.9422666667,54.4162666667,13.8853333333,11.1736666667,14.4787333333,39.4228,12.0554666667
567.39,13.8355333334,58.8628,25.9832666667,54.4734666667,13.8793333333,11.1800666667,14.4823333333,39.4531666667,12.0832666667
567.73,13.7851333333,58.8046,25.9688,54.4064666667,13.8438666667,11.1426666667,14.4525333333,39.3885666667,12.0399333333
568.07,13.7771333333,58.8306,25.9894,54.4536666667,13.8636,11.1664666667,14.4506666667,39.3807333333,12.0596
568.41,13.7821333333,58.9146666667,26.0194666667,54.554,13.8746,11.1600666667,14.4312,39.4205,12.0672
568.75,13.7937333333,58.9978,26.0556666666,54.6032,13.8757333333,11.1882666667,14.4642666667,39.4515,12.0918666667
569.09,13.8272666666,58.9620666667,26.0865333334,54.5978666666,13.9264666667,11.1992666667,14.4936,39.4480333333,12.0881333333
569.43,13.8547333334,58.9840666667,26.1347333333,54.6682666667,13.9438666667,11.2266,14.5020666667,39.4622666667,12.1079333333
569.77,13.8725333333,59.0321333333,26.1710666667,54.7131333333,13.9463333333,11.2616,14.5114666667,39.5037666667,12.1156666667
570.11,13.9129333333,59.0682,26.1962666667,54.7402666667,13.9654,11.3064,14.5407333334,39.5050666667,12.1438
570.45,13.9517333333,59.1288666667,26.229,54.7932,14.0082,11.3460666667,14.5927333333,39.5671333333,12.1855333333
570.79,13.9616,59.1340666667,26.2359333333,54.7802666667,13.9937333333,11.3489333333,14.6083333333,39.5720333333,12.19
571.13,14.0036,59.1475333333,26.2591333333,54.7937333333,14.0404666667,11.3994666667,14.6270666667,39.594,12.2119333333
571.47,14.0263333333,59.1742666667,26.3085333333,54.826,14.0610666667,11.42,14.6594666667,39.6368,12.2371333333
571.81,14.0416666667,59.1656666667,26.3355333333,54.8214666667,14.0734666667,11.443,14.6844666667,39.6670333333,12.2544666667
572.15,14.0096666667,59.1729333333,26.326,54.8332666667,14.0616666667,11.4148,14.6787333333,39.6536666666,12.2447333333
572.49,13.9712666667,59.168,26.3188666667,54.8092666667,14.0297333333,11.3696666667,14.6390666667,39.6211,12.2105333333
572.83,13.9463333333,59.1506,26.2879333333,54.7817333333,13.9862666667,11.3574,14.6226,39.6044333333,12.2198
573.17,13.9452,59.1404666666,26.2742,54.7630666666,13.9894666667,11.3666,14.6346666667,39.6117333333,12.2293333333
573.51,13.9408666667,59.0984,26.2597333333,54.7060666667,13.9819333333,11.3447333333,14.6044666667,39.5736333333,12.2168666667
573.85,13.9369333333,59.0641333333,26.2794,54.6969333333,13.986,11.3478,14.5980666667,39.5817666667,12.2314666667
574.19,13.9199333333,59.0430666667,26.2888666666,54.6819333333,13.9840666667,11.3397333333,14.5880666667,39.5771333333,12.2383333333
574.53,13.9028666667,59.0514666667,26.2954666667,54.6951333333,13.983,11.3311333333,14.5691333333,39.5917,12.223
574.87,13.879,59.0241333333,26.2880666666,54.665,13.9576,11.3231333333,14.5838,39.5514333333,12.2164
575.21,13.8920666667,59.0523333333,26.2916,54.6862666667,13.965,11.3193333333,14.5994666667,39.5464,12.2152
575.55,13.8918,59.11,26.3236666667,54.7626666667,13.9649333333,11.3045333333,14.5999333334,39.5764,12.2076666667
575.89,13.9247333333,59.1082,26.3609333333,54.7623333333,13.9838666667,11.3492,14.6192,39.5775666667,12.2392666667
576.22,13.9771333333,59.118,26.4054,54.7774666667,14.0091333333,11.3928,14.6453333333,39.6037333333,12.2691333333
576.56,14.0004666667,59.1748666667,26.4602666667,54.851,14.0415333333,11.4112666667,14.6635333333,39.6296666667,12.2976
576.90,14.0096,59.1882,26.5047333333,54.8399333333,14.059,11.4145333333,14.6570666667,39.619,12.3296666667
577.24,14.0692,59.2572666667,26.5805333333,54.9182666667,14.1122666667,11.4873333333,14.7340666667,39.6937,12.401
577.58,14.0345333333,59.3101333333,26.5918,54.9858,14.0917333333,11.4739333333,14.725,39.6840666667,12.3676666667
577.92,14.0052666667,59.3242666667,26.6021333333,55.0045333333,14.0489333333,11.4636,14.6971333333,39.6662333333,12.3279333333
578.26,13.9978666667,59.3988,26.6178666667,55.1032666667,14.0307333333,11.4322,14.6897333333,39.6633333333,12.3147333333
578.60,13.9778666667,59.3512,26.5967333333,55.1072666667,14.0055333333,11.3730666667,14.657,39.6561666667,12.2797333333
578.94,13.9841333333,59.373,26.6293333333,55.1358,14.017,11.4056,14.657,39.6718,12.3075333333
579.28,14.023,59.4092,26.6639333333,55.1598666667,14.0627333333,11.4465333333,14.6887333333,39.7082666667,12.3512666667
579.61,14.0329333333,59.386,26.6511333333,55.1246,14.043,11.4312,14.6870666667,39.6987,12.3211333333
579.95,14.0496,59.3878666667,26.6628,55.1828666667,14.0871333333,11.4553333333,14.7266666667,39.7268333333,12.3582666667
580.29,14.1022666667,59.4316,26.7144,55.2188666667,14.1137333333,11.4983333333,14.7816,39.7922333333,12.3950666667
580.63,14.1546,59.5388,26.7862,55.3412,14.1502666667,11.559,14.845,39.8919,12.4102666667
580.97,14.0942,59.5024666667,26.7446666667,55.3256666667,14.0795333333,11.4854,14.8072666667,39.8721666667,12.3243333333
581.31,14.1362666667,59.4801333333,26.7683333333,55.2905333333,14.1168666667,11.509,14.8567333334,39.9044333334,12.3770666667
581.65,14.1607333333,59.4964,26.771,55.2914666667,14.156,11.5413333333,14.9032666667,39.9507333334,12.4154
581.98,14.1808666667,59.424,26.8023333333,55.2476666667,14.1903333333,11.5784,14.9161333333,39.9485333333,12.4450666667
582.32,14.2672,59.5377333334,26.9179333333,55.3302666667,14.2720666667,11.6778,15.0116666667,40.0253,12.5148666667
582.66,14.2547333333,59.4842,26.8770666667,55.3094,14.2473333333,11.6565333333,14.9956666667,39.997,12.4804666667
583.00,14.2178666667,59.4197333334,26.8439333333,55.2804666667,14.214,11.6248,14.9999333333,39.962,12.4461333333
583.34,14.2164,59.3844666667,26.8549333333,55.3038,14.2194,11.6309333333,15.0082,39.9586666667,12.447
583.68,14.1970666667,59.4288,26.8653333333,55.3246,14.2015333333,11.65,14.9959333333,39.9508,12.4468
584.01,14.1791333333,59.3871333333,26.8733333333,55.295,14.1814,11.6436666667,14.9544666666,39.9179,12.4322666667
584.35,14.1254,59.2607333333,26.7924,55.1676666667,14.1308,11.5857333333,14.8957333333,39.7947333333,12.4199333333
584.69,14.1492666667,59.3151333333,26.8648666667,55.2190666667,14.1777333333,11.6212,14.9223333333,39.8338666667,12.466
585.03,14.1440666667,59.3513333333,26.8486666667,55.259,14.1394666667,11.6208,14.8950666667,39.837,12.4836666667
585.37,14.1434666667,59.3416,26.8824666667,55.3026666666,14.1328,11.6115333333,14.8708,39.8234,12.4909333333
585.70,14.1518666667,59.3679333333,26.8863333333,55.3034,14.1430666667,11.6367333333,14.8998,39.8792,12.5156
586.04,14.0849333333,59.3154,26.8329333333,55.2674666667,14.1052,11.5942666667,14.8598666667,39.8357,12.4667333333
586.38,14.1174666667,59.339,26.8956,55.3307333333,14.1314,11.6409333333,14.8958,39.8649333333,12.5229333334
586.72,14.2003333333,59.4292,26.9936,55.339,14.2014666667,11.7220666667,14.9495333333,39.9315333333,12.5952
587.06,14.1736,59.482,27.0070666667,55.3909333333,14.1892,11.7216,14.9635333333,39.9799666667,12.6047333333
587.39,14.2138,59.5776666667,27.0796,55.4352,14.2262,11.7373333333,15.0147333333,40.0389666667,12.6338
587.73,14.3015333333,59.7443333333,27.1548666667,55.6122,14.3131333333,11.7929333333,15.1236,40.1949333333,12.7272666667
588.07,14.2608666667,59.7482666667,27.1713333333,55.6491333334,14.2805333333,11.7539333333,15.1012,40.2110333333,12.6652666667
588.41,14.276,59.7646,27.1587333333,55.6484,14.3118666667,11.7818666667,15.1085333333,40.1882,12.7039333333
588.74,14.3106,59.7774666667,27.2039333333,55.6862666667,14.3346666667,11.8095333333,15.1534,40.2132,12.7154
589.08,14.3138,59.8160666667,27.2318666667,55.719,14.337,11.8165333333,15.1718,40.2494333333,12.7003333333
589.42,14.3178,59.8650666667,27.2782666667,55.7401333333,14.3361333333,11.8194666667,15.1754,40.2663666667,12.7083333333
589.76,14.3504,59.9547333333,27.3378666667,55.8084666667,14.3401333333,11.8345333333,15.1698666667,40.3167,12.7564
590.09,14.357,59.9954666667,27.3525333333,55.8196666667,14.3628,11.827,15.1600666667,40.3431666667,12.7540666667
590.43,14.2619333333,59.9262,27.2497333333,55.7695333333,14.2824666667,11.7196666667,15.0597333333,40.2473666667,12.6681333333
590.77,14.2454666666,59.922,27.2571333333,55.7378666667,14.2885333333,11.7202666667,15.0255333333,40.2001666667,12.6464
591.11,14.1813333333,59.8292,27.2008,55.7061333333,14.2064,11.6475333333,14.9587333333,40.1427666667,12.5819333334
591.44,14.0809333333,59.7179333333,27.1496,55.5804,14.1291333333,11.5748666667,14.8818,40.0123333333,12.4818666667
591.78,14.1499333334,59.78,27.1953333333,55.6218666667,14.2008,11.6503333333,14.9386,40.0525666667,12.5828
592.12,14.148,59.7492,27.1812,55.6011333333,14.1688,11.639,14.9398666667,40.0757,12.6016
592.46,14.1544666667,59.7818666667,27.2198666667,55.5967333333,14.2204,11.6563333333,14.9321333333,40.0802,12.5932666667
592.79,14.1658666667,59.7762666667,27.2128666667,55.597,14.2470666667,11.6653333333,14.961,40.0491666667,12.6247333333
593.13,14.1787333333,59.7464666667,27.2077333333,55.5938,14.2578,11.7060666667,14.9760666667,39.9929,12.6289333334
593.47,14.2176,59.7366,27.2295333333,55.6108,14.2826,11.7561333333,15.0061333333,39.9818333333,12.659
593.80,14.2107333333,59.7727333333,27.2731333333,55.6146666667,14.2839333333,11.7749333333,15.0124,40.0018333333,12.651
594.14,14.315,59.8119333333,27.3912666667,55.6936666667,14.3548,11.9003333333,15.0914,40.0797,12.7488666667
594.48,14.4072,59.9057333333,27.4860666667,55.7652666667,14.4118,11.9682666667,15.1654666667,40.1585666667,12.8312666667
594.81,14.4801333334,60.0098,27.5853333333,55.8529333333,14.504,12.0591333333,15.2594,40.2435,12.9218
595.15,14.5323333333,60.0239333333,27.5773333333,55.8723333333,14.5498666667,12.1033333333,15.2779333333,40.2583666667,12.942
595.49,14.5142,59.94,27.5588,55.7879333333,14.5163333333,12.0944666667,15.2794,40.2026333333,12.8976666667
595.82,14.5476,59.9790666667,27.6087333333,55.8503333333,14.5364,12.1247333334,15.3174,40.2258666667,12.8848666667
596.16,14.534,59.9869333333,27.6172,55.8706,14.5126,12.1097333334,15.3172,40.2416666667,12.8684666667
596.50,14.5222666667,60.0519333333,27.6312666667,55.9283333333,14.4934666667,12.0946666667,15.2831333333,40.2796333333,12.8398
596.83,14.5499333333,60.1020666667,27.6647333333,55.9862666667,14.5208666667,12.1034666667,15.3244,40.3354666667,12.8771333333
597.17,14.5429333333,60.1573333333,27.6700666667,56.0232,14.5436,12.124,15.3291333333,40.3731,12.8728
597.51,14.5591333333,60.1478666667,27.6633333333,56.0369333333,14.5676,12.1410666667,15.3731333333,40.3646,12.9124
597.84,14.5794666667,60.2108,27.6804666667,56.1050666667,14.5971333333,12.1556666667,15.4094,40.3983666667,12.9447333333
598.18,14.5424666666,60.1406,27.6312666666,56.0846,14.5546666667,12.1263333333,15.3913333333,40.3669333333,12.9057333333
598.52,14.5587333334,60.1349333333,27.6152666667,56.0985333333,14.5582666667,12.1327333333,15.3891333333,40.3377666667,12.9006666667
598.85,14.4759333333,60.081,27.5878,56.1031333333,14.5004,12.1015333333,15.343,40.3023333333,12.8604666667
599.19,14.4668666667,60.1666666667,27.6206666667,56.1992666667,14.5184666667,12.1018666667,15.3423333333,40.3558,12.8716666667
599.53,14.4606666667,60.1564,27.6273333333,56.2033333333,14.5361333333,12.1216,15.3150666667,40.3310333333,12.8596
599.86,14.431,60.1463333333,27.6016,56.1952,14.5177333333,12.0988666667,15.2977333333,40.2857666667,12.8402
600.20,14.4537333333,60.0417333333,27.5873333333,56.1179333333,14.5202,12.1386,15.3392,40.2106,12.8636666667
600.53,14.5042,60.0072,27.6098,56.1022,14.5542666667,12.1909333333,15.3858666667,40.1966,12.894
600.87,14.5029333333,59.9494,27.6311333333,56.0295333333,14.5320666667,12.1602,15.3862,40.163,12.8854666667
601.21,14.5287333333,60.0054,27.6528,56.1186,14.5161333333,12.1898,15.3709333334,40.2227333333,12.8824666667
601.54,14.4844666667,60.0202,27.6558666667,56.1141333333,14.4836666667,12.1438666667,15.3696,40.2005,12.824
601.88,14.4612,60.0526,27.6618666667,56.1250666667,14.4788666667,12.1162666667,15.3555333333,40.1976333333,12.8286
602.21,14.4224,59.9965333333,27.6526666667,56.08,14.4247333333,12.1027333333,15.3171333333,40.1632666667,12.7848
602.55,14.4742666667,60.0386666667,27.7045333333,56.0637333333,14.4228666667,12.1124666667,15.3438666667,40.1268333333,12.8162666667
602.88,14.5242666667,60.1229333333,27.7358,56.0988666666,14.4564,12.1404666667,15.3445333333,40.1613333333,12.8534
603.22,14.5380666667,60.1884666667,27.8157333333,56.1594,14.4777333333,12.1833333333,15.4129333333,40.2209666667,12.9058666667
603.56,14.6234,60.2662,27.8984666667,56.2363333333,14.5552666667,12.2688,15.4629333333,40.3036333333,12.9822666667
603.89,14.6574,60.2907333333,27.9496666667,56.2627333333,14.5806,12.2885333333,15.4715333333,40.3619,13.0094
604.23,14.6406,60.3729333333,27.991,56.3438666667,14.5733333333,12.2757333333,15.4473333333,40.3882,13.0086666667
604.56,14.6757333333,60.3756666667,28.0187333333,56.4122,14.5919333333,12.3321333334,15.4671333333,40.3813333333,13.0303333333
604.90,14.6610666667,60.3678,28.026,56.3722,14.5996,12.3340666666,15.4532666667,40.3274666667,13.0256
605.23,14.6608666667,60.3602,28.0336666667,56.3720666666,14.607,12.3452,15.4429333333,40.3183,13.0155333333
605.57,14.7074,60.3852666667,28.0746666667,56.426,14.6414666667,12.3914666667,15.4760666666,40.3218666667,13.0433333333
605.90,14.7064666667,60.3942666667,28.0724666667,56.4156666667,14.6603333333,12.3823333333,15.4672,40.3211666667,13.0426
606.24,14.7352666667,60.4034666667,28.1228,56.4296666667,14.7242666667,12.432,15.5060666667,40.3689333333,13.0956666667
606.58,14.7463333333,60.3695333333,28.1596,56.4574,14.7546,12.4574666667,15.5396,40.3889,13.0776
606.91,14.8030666667,60.4041333333,28.1853333333,56.5442,14.7946666667,12.4867333333,15.5494,40.4373666667,13.0857333333
607.25,14.7252,60.3679333333,28.1406666667,56.5117333333,14.7036,12.4248,15.5026666667,40.3838333333,13.0074666667
607.58,14.7510666667,60.4507333333,28.1908666667,56.5350666667,14.7498,12.4531333333,15.5536,40.416,13.0626666667
607.92,14.7541333333,60.3800666667,28.1542666667,56.4650666667,14.7412666667,12.4812,15.5715333333,40.3835,13.0678666667
608.25,14.7871333333,60.3875333333,28.1676,56.4238666667,14.769,12.4939333333,15.6231333334,40.4402,13.1337333333
608.59,14.7952,60.2902666667,28.1546,56.3309333333,14.77,12.4972666667,15.6404666667,40.4223666667,13.1328666667
608.92,14.7867333333,60.2125333333,28.1248,56.2887333333,14.7259333334,12.4972,15.6282,40.3967333333,13.1375333333
609.26,14.7997333333,60.181,28.1549333334,56.2442666667,14.7461333333,12.5545333333,15.6482666667,40.4233666667,13.1641333333
609.59,14.793,60.1314,28.1462,56.2076666667,14.7342666667,12.5806666667,15.6626,40.3982666667,13.1976666667
609.93,14.8225333333,60.119,28.1777333333,56.2428666667,14.7417333333,12.6179333333,15.6965333333,40.4344333333,13.2197333333
610.26,14.8422666667,60.0460666667,28.1558,56.1614,14.7261333333,12.6330666667,15.7078,40.3826333333,13.2594666667
610.60,14.8039333333,60.0115333333,28.095,56.045,14.6658,12.5961333333,15.6906,40.3246,13.239
610.93,14.8801333333,59.9651333333,28.1320666667,56.0022666667,14.7216,12.6671333333,15.7614666667,40.3165666667,13.2902
611.27,14.9179333333,59.8716666667,28.1358666667,56.0164666667,14.7565333333,12.7113333333,15.7888,40.3119,13.2952666667
611.60,14.9285333333,59.8736,28.1496,56.0060666667,14.7683333333,12.7179333333,15.8064,40.3339333333,13.3045333333
611.93,14.9161333333,59.8514666667,28.1469333333,56.0164,14.7499333333,12.7094666667,15.7691333333,40.2852333333,13.2576
612.27,14.9372666667,59.9142,28.1982,56.0850666667,14.7554,12.7298666667,15.8118666667,40.3183666667,13.3115333333
612.60,15.0228,59.9452,28.2681333333,56.1072,14.8686,12.8465333333,15.8909333333,40.3578333333,13.4121333333
612.94,15.0312,59.9590666667,28.3064666667,56.1552666667,14.8922,12.8718666667,15.9111333333,40.3731666667,13.4445333333
613.27,15.0507333333,60.0536666667,28.3947333333,56.2425333333,14.9258666667,12.8986666667,15.9226666667,40.4316666667,13.4485333333
613.61,15.0853333333,60.1006666667,28.3948666667,56.2786,14.952,12.9326666667,15.9414,40.4533,13.4742666667
613.94,15.1162666667,60.2597333333,28.5011333333,56.4538,15.0113333333,13.0241333333,16.0195333333,40.585,13.5402
614.28,15.1540666667,60.2986666667,28.6036666667,56.5578,15.0646,13.054,16.0590666667,40.6420666667,13.5916666667
614.61,15.1428666667,60.3615333333,28.6314666667,56.6603333333,15.0734666667,13.0297333333,16.0417333333,40.6949666667,13.6400666667
614.94,15.0782,60.4454,28.5798666667,56.6646666667,15.0086666667,12.9810666667,15.9664666667,40.6398,13.5874
615.28,15.1346,60.5138,28.6473333333,56.7536666667,15.0501333334,13.0070666667,15.9996,40.6756333334,13.6245333334
615.61,15.1024666667,60.5254666667,28.6691333333,56.7848666667,15.0539333333,13.0086666667,16.0358,40.7105666667,13.6336666667
615.95,15.129,60.527,28.6678666667,56.8148,15.0680666667,13.0188666666,16.0397333333,40.7237,13.6411333333
616.28,15.0498666667,60.5741333333,28.6382,56.8371333333,14.9954,12.916,15.9534,40.6774666667,13.5372
616.61,15.0558,60.6058,28.6395333333,56.8186666667,14.9679333333,12.8699333333,15.9711333333,40.6562333333,13.5214666667
616.95,15.0802,60.5404666667,28.6173333333,56.8008666667,14.9692,12.8632666667,15.9985333333,40.6181333333,13.5379333333
617.28,15.0434666667,60.5547333333,28.6083333333,56.8228,14.9616666667,12.8441333333,15.973,40.619,13.5045333333
617.62,15.0718,60.5765333333,28.6067333333,56.8266666667,14.9499333333,12.8328666667,15.9613333333,40.5880333333,13.512
617.95,15.07,60.5898,28.6194666667,56.8146,14.9640666667,12.8458,15.9396666667,40.5799,13.511
618.28,15.0880666667,60.6336,28.6559333333,56.862,15.0026,12.8876666667,15.9864666667,40.5862333333,13.5309333333
618.62,15.1616666667,60.5943333333,28.7413333333,56.8478666667,15.0482666667,12.9609333333,16.0674,40.6469666667,13.6228
618.95,15.139,60.5666666667,28.7646,56.8030666667,15.0215333333,12.9883333333,16.0643333333,40.6197666667,13.6183333333
619.28,15.1592,60.58,28.7714666666,56.8086,15.018,13.0089333333,16.084,40.6003333333,13.6352666667
619.62,15.1644666667,60.6175333333,28.8190666667,56.8110666667,15.047,13.037,16.1035333333,40.6309333333,13.6602
619.95,15.2302,60.5462,28.8788666667,56.8129333333,15.0793333333,13.1148666667,16.1926666667,40.6751,13.7452666667
620.28,15.3202,60.5632,28.9065333333,56.8453333333,15.1569333333,13.1926666667,16.2658,40.6975,13.8279333333
620.62,15.3835333333,60.6216,28.9351333333,56.8467333333,15.2024,13.2308,16.3204666667,40.7366666667,13.8652
620.95,15.463,60.5206666667,29.0110666667,56.8078,15.2571333333,13.3074666667,16.3976666667,40.7072333333,13.9494
621.28,15.4418,60.597,29.0498,56.8661333333,15.2836666666,13.2930666667,16.4234,40.7348,13.9485333333
621.62,15.4259333333,60.5102666667,29.0229333333,56.7900666667,15.2560666667,13.2931333333,16.4410666667,40.7048666667,13.9513333333
621.95,15.4552666667,60.46,29.0379333334,56.7146666667,15.2674666667,13.3319333333,16.4598,40.7216,13.9864
622.28,15.4281333333,60.4477333334,29.0268666667,56.7123333333,15.2507333333,13.3374666667,16.4607333333,40.6986666667,13.9674
622.62,15.5367333333,60.4958,29.0821333334,56.7962666667,15.3444666667,13.4124666667,16.5302666667,40.8036666667,14.0197333333
622.95,15.5229333333,60.5001333333,29.083,56.7662666667,15.3741333333,13.4215333333,16.4906666666,40.8143,14.0088
623.28,15.5235333333,60.528,29.0864666667,56.8923333333,15.3649333333,13.4346,16.5073333333,40.8116,14.0216
623.62,15.5242,60.5448666667,29.0943333333,56.8781333333,15.3769333333,13.4192,16.4898,40.7861,14.027
623.95,15.5718666667,60.5545333333,29.1727333333,56.9166666667,15.4078,13.4882,16.5040666667,40.8668,14.0673333333
624.28,15.5688666667,60.5161333333,29.2171333333,56.9945333333,15.4327333334,13.5418666667,16.5348,40.9092666667,14.0818
624.62,15.4975333333,60.5933333333,29.1902,56.9774666667,15.3734,13.4724,16.4632,40.9057,14.0129333333
624.95,15.496,60.4917333333,29.1479333333,56.9174666666,15.3490666667,13.4908,16.4370666667,40.8960333333,14.0188
625.28,15.5204,60.5600666667,29.2068666667,56.9870666667,15.3738666666,13.5244666667,16.4368,40.8871333333,14.0306666667
625.61,15.4836,60.4794,29.1746666667,56.9586,15.3244,13.496,16.3908,40.7958,14.0056
625.95,15.4694666667,60.5302,29.1868,56.9790666667,15.3142666666,13.4924666667,16.3535333333,40.7856666667,14.0009333333
626.28,15.3898666667,60.5497333333,29.1792666667,57.0095333333,15.2278666667,13.4444666667,16.295,40.7409666667,13.9570666667
626.61,15.4563333333,60.5692666667,29.2765333333,57.0694666667,15.2628666667,13.5022,16.3467333333,40.7689666667,14.0406
626.94,15.5017333333,60.5878666667,29.3193333333,57.0628666667,15.2748666667,13.5144,16.3368666667,40.8106,14.0498
627.28,15.4807333333,60.6456666667,29.3156666666,57.0927333333,15.2374666667,13.5384666666,16.3236666667,40.8414333333,14.0534
627.61,15.4468,60.653,29.302,57.1365333333,15.2001333333,13.4979333333,16.3185333333,40.8115333333,14.0052
627.94,15.4115333333,60.7076,29.2778,57.137,15.1604,13.4485333333,16.2708666667,40.7830333333,13.9909333334
628.27,15.3828666667,60.6947333333,29.2358666667,57.1564,15.1124666667,13.4306666667,16.2334,40.7778,13.9678666667
628.61,15.3654,60.651,29.2289333333,57.1033333333,15.0822,13.4033333333,16.2186666667,40.7140333333,13.9496666667
628.94,15.3756,60.5812666667,29.1756666667,57.0829333333,15.0640666667,13.4195333333,16.2126666667,40.7098,13.9425333333
629.27,15.3583333333,60.6823333333,29.1918,57.1722666667,15.0713333333,13.4042,16.2256,40.7887333333,13.9075333333
629.60,15.3825333333,60.6810666667,29.2143333333,57.1793333333,15.1005333333,13.4198666667,16.2828,40.792,13.9249333333
629.94,15.4662,60.7407333333,29.2865333333,57.2314666666,15.2142,13.4911333333,16.3568666667,40.8712,14.0012666667
630.27,15.5053333333,60.8218666666,29.2943333333,57.3114666667,15.2473333333,13.5410666667,16.4208666667,40.9354333334,14.0391333333
630.60,15.4473333333,60.6729333333,29.2390666667,57.1698,15.2116,13.5153333333,16.3809333333,40.8296,14.0102666667
630.93,15.5452666667,60.7324,29.3236,57.259,15.3124666667,13.5616,16.4793333333,40.8924666667,14.0824666667
631.26,15.6080666667,60.7954,29.3663333333,57.275,15.3756,13.6188666667,16.5268,40.9348666667,14.1717333333
631.60,15.7198666667,60.8706,29.4868666667,57.3566666667,15.5101333333,13.773,16.6454666667,41.0365333333,14.3085333333
631.93,15.8382,60.9628666666,29.6322,57.4453333333,15.6393333333,13.8947333333,16.7986666667,41.135,14.4353333333
632.26,15.8642666667,61.0026666667,29.6794,57.5104,15.6668,13.9434666667,16.8301333333,41.1523333333,14.4314666667
632.59,15.8942666667,61.0595333334,29.7295333333,57.5776,15.7038,13.9409333334,16.8500666667,41.1774333333,14.4735333333
632.92,15.9714,61.0848,29.8034666667,57.5962666667,15.7642,14.0185333333,16.896,41.1797333333,14.5485333333
633.26,16.0241333333,61.1257333333,29.8573333333,57.6794,15.8086666667,14.0724,16.9214666667,41.2522,14.6088
633.59,16.0159333333,60.9894,29.7761333333,57.5800666667,15.7826,14.0486,16.8842,41.1803,14.5974666667
633.92,15.9382666667,60.9036666667,29.7002666667,57.5144,15.7024,13.9646,16.8063333333,41.0873666667,14.4933333333
634.25,16.0114,61.0396666667,29.752,57.6716,15.7396666667,14.0060666667,16.8949333333,41.1697333333,14.5379333333
634.58,15.9478,61.0082,29.7237333333,57.6428666667,15.6815333333,13.9808666666,16.823,41.1450333333,14.4527333333
634.91,15.8993333333,60.9696666666,29.7118,57.6039333333,15.6404666667,13.9923333333,16.8042,41.1169,14.4032666667
635.25,15.8072,60.9697333333,29.6822,57.6237333333,15.5256666667,13.8892666667,16.7212,41.0917333333,14.2964666667
635.58,15.7357333333,60.99,29.6168666666,57.6632666667,15.4406,13.825,16.6233333333,41.0359333333,14.2074
635.91,15.7606666667,61.0081333333,29.6567333334,57.7324,15.4829333333,13.8762,16.6462666667,41.0850333333,14.2508666667
636.24,15.715,60.9682,29.6194666667,57.64,15.4649333333,13.8654,16.6056666667,41.0442333333,14.1888666667
636.57,15.6886,60.9575333333,29.6180666667,57.6368666667,15.4586,13.8754666667,16.6026,41.0647333333,14.1912666667
636.90,15.6703333333,60.9155333333,29.5755333333,57.5969333333,15.4348666667,13.8401333333,16.5982,41.0172666667,14.1371333334
637.23,15.6493333333,60.9644666667,29.621,57.6163333333,15.4206,13.8168666667,16.5788666667,41.0085333333,14.1316
637.56,15.7075333333,60.9839333333,29.7355333333,57.6478666667,15.4916666667,13.8549333333,16.6250666667,41.0847333333,14.203
637.90,15.7125333333,61.095,29.8238666667,57.7489333333,15.5334,13.9425333333,16.6584,41.1495666667,14.2347333333
638.23,15.7470666667,61.1255333333,29.8442666667,57.8168,15.5628666667,13.975,16.6977333333,41.1614,14.2953333333
