wavelength,Back_PipMelm,Belly_PipMelm,Breast_PipMelm,Crissum_PipMelm,Crown_PipMelm,DorTail_PipMelm,Patch10_PipMelm,Patch11_PipMelm,Rump_PipMelm,Throat_PipMelm,WingTip_PipMelm
587.39,9.75026666667,33.6436,26.5816666667,34.1773333334,21.6576,8.92793333333,17.0074666667,7.23106666666,19.267,34.1874,9.67286666666
587.73,9.76726666668,33.702,26.6432,34.2497333333,21.665,8.95520000001,17.0078666667,7.21946666667,19.2736,34.2376666667,9.67773333332
588.07,9.79059999999,33.7156666666,26.6982,34.3119333333,21.6160666667,8.99540000001,16.9943333333,7.294,19.3125333333,34.223,9.73133333335
588.41,9.79280000001,33.7463333333,26.73,34.3557333333,21.5829333333,9.00740000001,16.9630666667,7.302,19.3043333333,34.1890666667,9.71573333333
588.74,9.76413333333,33.7983333333,26.7842,34.3637333334,21.5469333334,8.99340000001,16.922,7.26733333333,19.3006666667,34.2164,9.69206666667
589.08,9.73086666667,33.7720666667,26.7306,34.3582666667,21.4734666667,8.963,16.8526,7.2386,19.2092,34.1440666667,9.64513333333
589.42,9.66806666666,33.7576,26.7432,34.3629333333,21.3608,8.90033333333,16.7621333333,7.16333333333,19.1422666667,34.0912666667,9.56146666667
589.76,9.67953333335,33.8246666667,26.7819333333,34.4292,21.3568666667,8.87513333333,16.6971333333,7.1514,19.1236,34.1666666667,9.56340000001
590.09,9.64566666666,33.807,26.803,34.4450666667,21.3069333333,8.81593333333,16.6261333333,7.11186666667,19.0824,34.1190666667,9.53006666667
590.43,9.65839999999,33.7938,26.8385333333,34.4506,21.2734666667,8.79513333333,16.5636,7.09426666667,19.0626666667,34.1541333333,9.52426666667
590.77,9.68053333333,33.8656,26.8776,34.5174666667,21.2698666667,8.80806666667,16.5667333333,7.09353333333,19.0400666667,34.2038666667,9.53846666667
591.11,9.65899999999,33.9238,26.9449333333,34.5541333333,21.2464666667,8.77139999999,16.531,7.10913333333,19.0101333333,34.2346,9.5132
591.44,9.67960000001,34.0029333333,27.0358,34.62,21.2724,8.7848,16.5518666667,7.14533333333,19.0262666667,34.2956,9.54
591.78,9.60426666667,34.0234666667,27.0458666667,34.6360666667,21.2236,8.721,16.4732666667,7.08966666667,18.9446666667,34.3206,9.47273333335
592.12,9.63386666665,34.12,27.1449333333,34.7028666667,21.2258,8.78539999999,16.5228666667,7.16266666667,18.9867333333,34.3906666667,9.50919999999
592.46,9.72773333332,34.2428,27.2828,34.8594,21.3367333333,8.87726666667,16.6326666667,7.23933333333,19.048,34.512,9.62193333334
592.79,9.63399999999,34.2754,27.3558,34.8655333333,21.2875333333,8.7906,16.5671333333,7.16193333333,19.0074666667,34.5246666667,9.56353333334
593.13,9.70799999999,34.3581333333,27.4656,34.9807333333,21.3583333333,8.8964,16.6436,7.23973333333,19.0848666667,34.5816666666,9.63366666667
593.47,9.74246666667,34.3909333333,27.4969333333,34.9984666667,21.3380666666,8.93859999999,16.6683333334,7.23106666667,19.1082,34.5523333333,9.65486666667
593.80,9.71246666667,34.3566,27.4340666667,34.9418,21.2622666666,8.93793333333,16.6066666667,7.2258,19.0116666667,34.4818,9.64673333332
594.14,9.69706666666,34.3296,27.4536666667,34.9282666666,21.2170666667,8.9138,16.5933333333,7.22346666667,18.9536,34.4255333333,9.64700000001
594.48,9.74313333334,34.4027333333,27.5173333333,34.9875333333,21.2159333333,8.95066666667,16.639,7.2652,19.0072666667,34.4237333333,9.70513333333
594.81,9.81346666667,34.392,27.5512,35.0249333333,21.1964666667,8.99959999999,16.6564666667,7.289,19.0250666667,34.4216,9.74466666668
595.15,9.72586666666,34.3064,27.4508666667,34.9330666667,21.0528,8.91533333333,16.5351333333,7.195,18.9074666667,34.2799333333,9.68680000001
595.49,9.79299999998,34.3548,27.5394,35.0035333334,21.0992,8.98546666667,16.5730666667,7.23906666667,18.9578666667,34.2936,9.74353333334
595.82,9.79166666666,34.3746,27.5625333333,35.0370666667,21.0561333333,8.95393333334,16.5582,7.2238,18.9438,34.3124666667,9.74293333333
596.16,9.78180000001,34.3772,27.5439333333,35.0346666667,20.9873333333,8.9728,16.4968666667,7.19933333333,18.9134,34.2679333333,9.71313333333
596.50,9.85006666667,34.4902,27.6374,35.1518666667,21.0410666666,9.04553333334,16.5530666667,7.25653333333,18.9609333333,34.3556,9.78220000001
596.83,9.85413333334,34.5018,27.6374666667,35.1291333333,21.0066666667,9.06013333333,16.5526666667,7.27366666667,18.9408666667,34.3502,9.78666666667
597.17,9.88106666667,34.5548,27.6866,35.1444,20.9814666667,9.10606666666,16.5630666667,7.329,18.9445333334,34.3730666667,9.83213333333
597.51,9.84740000001,34.6234666667,27.7628666667,35.2342666667,20.9728666667,9.08693333333,16.5543333333,7.25953333333,18.9488,34.4348,9.78973333334
597.84,9.88946666669,34.7012,27.8606,35.3343333333,20.9998,9.12853333333,16.5767333333,7.301,18.9964666667,34.52,9.84393333333
598.18,9.84913333333,34.6274,27.8507333333,35.2761333333,20.9223333333,9.08033333334,16.4816666667,7.24213333333,18.9125333333,34.5097333333,9.78200000001
598.52,9.80313333335,34.6592666667,27.8810666667,35.3006,20.9206666667,9.0704,16.4303333333,7.22566666667,18.8972666667,34.5582,9.77033333335
598.85,9.94333333331,34.8112666667,28.0862,35.4947333333,21.0648666667,9.21753333333,16.5534,7.42793333333,19.0215333333,34.7619333333,9.94046666668
599.19,10.0131333333,34.8614,28.1556,35.5432,21.0940666667,9.28733333334,16.5974,7.49153333333,19.0542,34.8378,10.0059333333
599.53,10.1469333333,34.9900666667,28.3304666667,35.7216666667,21.1964666667,9.39693333333,16.6764,7.57746666667,19.1388,35.0049333333,10.1426666667
599.86,10.156,35.0895333333,28.4596666667,35.8425333333,21.2193333333,9.39786666667,16.7276666667,7.62106666667,19.1738666667,35.1521333333,10.173
600.20,10.1527333333,35.0746666667,28.5066666667,35.8483333333,21.1570666667,9.37186666667,16.6795333334,7.59586666667,19.1692666667,35.1683333333,10.148
600.53,10.1345333333,35.0918666667,28.565,35.8608666666,21.1050666667,9.30379999999,16.6387333333,7.56193333333,19.1353333334,35.1574,10.1290666667
600.87,10.0561333333,35.0232,28.5479333333,35.8364666667,21.0309333333,9.25839999999,16.5868,7.4784,19.0257333333,35.117,10.0696666667
601.21,10.125,35.1184,28.6578666667,35.9122,21.0680666666,9.33886666667,16.6652666667,7.618,19.0764,35.1777333333,10.1712
601.54,9.98346666666,35.0866666667,28.5953333334,35.8903333333,20.9324,9.23366666667,16.5727333333,7.49206666667,18.9649333333,35.1002666667,10.0413333333
601.88,9.85493333333,35.0542666667,28.5387333333,35.808,20.7823333333,9.12773333333,16.4672666667,7.3932,18.8411333333,34.9777333333,9.93660000001
602.21,9.79333333333,35.0222,28.47,35.7363333333,20.6784666667,9.08946666667,16.4152,7.32793333334,18.7154,34.883,9.85753333332
602.55,9.72919999999,35.0406,28.4672,35.6982666667,20.6108,9.03713333333,16.3906666667,7.2418,18.672,34.8147333333,9.8136
602.88,9.62933333333,35.0362666667,28.3848,35.6254666667,20.4606666667,8.94206666666,16.3050666667,7.1286,18.5715333333,34.7308,9.71340000002
603.22,9.52659999999,34.9977333333,28.3306,35.5362,20.3721333333,8.881,16.22,7.0646,18.4702666667,34.6355333334,9.64319999999
603.56,9.50546666667,34.9424,28.2732666667,35.4608666667,20.2892666667,8.83966666667,16.1576666667,7.05873333333,18.4086666667,34.5114666667,9.60626666667
603.89,9.40713333333,34.9128666667,28.2262666667,35.4238666667,20.2089333333,8.7696,16.0958,6.99306666667,18.3118666667,34.4969333333,9.57659999999
604.23,9.392,34.9308,28.2116,35.4592,20.1716,8.76853333333,16.0586,6.98453333333,18.2694666667,34.5225333333,9.57280000001
604.56,9.366,34.9875333333,28.2389333333,35.5145333333,20.1489333333,8.74613333333,16.0045333333,6.99753333333,18.2592,34.5446,9.54286666666
604.90,9.32653333333,34.9434666667,28.1962,35.4686666667,20.0921333334,8.71573333333,15.9460666667,6.94166666667,18.2232,34.5214,9.52173333333
605.23,9.4296,35.0214,28.2853333333,35.5314,20.1398666667,8.83506666666,15.9898666667,7.06386666667,18.2988666667,34.5926666667,9.63986666666
605.57,9.47786666667,35.0722666667,28.3513333333,35.6,20.1673333333,8.8726,16.0298666667,7.108,18.3278666667,34.6669333333,9.70606666667
605.90,9.55833333333,35.1760666667,28.4724666667,35.7093333333,20.2013333333,8.92673333333,16.0878666667,7.1978,18.4214,34.787,9.78846666666
606.24,9.48613333333,35.1357333333,28.4280666667,35.6762,20.0934,8.88673333333,16.0061333333,7.13766666667,18.3336,34.7511333333,9.707
606.58,9.51933333333,35.2091333333,28.5351333333,35.7774,20.1362666667,8.90826666667,15.9972666667,7.18933333333,18.3616666667,34.8265333334,9.77053333333
606.91,9.53506666667,35.2496666667,28.5866666667,35.8386,20.1446,8.90153333333,16.0177333333,7.1802,18.3711333333,34.8724,9.80580000001
607.25,9.47126666667,35.2745333333,28.6216,35.8310666667,20.1139333333,8.87326666667,15.9452666667,7.10846666667,18.3114,34.8798666667,9.78640000001
607.58,9.51806666667,35.3579333333,28.715,35.8964,20.1292,8.8686,15.9614666667,7.12186666667,18.3412666667,34.8949333333,9.7932
607.92,9.43906666667,35.3317333333,28.6864,35.8768,20.0727333333,8.8296,15.9149333333,7.05866666667,18.2819333333,34.8454,9.74279999999
608.25,9.47726666666,35.3572,28.7521333333,35.8797333333,20.0746666667,8.88293333333,15.962,7.10246666666,18.3043333333,34.8715333333,9.82253333333
608.59,9.45686666667,35.3730666667,28.8009333333,35.9248666667,20.0440666667,8.84926666666,15.9394666667,7.06626666667,18.2696,34.8798,9.81793333333
608.92,9.40346666667,35.4135333334,28.826,35.9140666667,20.0032,8.77926666667,15.9246666667,6.9872,18.2145333333,34.9038666667,9.73060000001
609.26,9.44026666666,35.5184,28.9182,36.016,20.0302,8.77646666666,15.9447333333,7.03326666667,18.2448,35.0174,9.77199999999
609.59,9.36973333333,35.4877333333,28.9015333333,36.0037333333,19.9681333333,8.69353333333,15.8758666667,6.97793333333,18.1573333333,35.009,9.73659999999
609.93,9.43026666667,35.5836,29.0196666667,36.0936666667,20.0384,8.73713333333,15.9334666667,7.0384,18.2042,35.1605333333,9.81973333335
610.26,9.4428,35.6202,29.0793333333,36.1216666667,20.0562666667,8.76466666666,15.9692666667,7.07026666667,18.2216,35.1879333334,9.85540000001
610.60,9.39793333333,35.6126666667,29.0899333333,36.0874,19.9972666667,8.72286666667,15.9306,7.03893333334,18.1411333333,35.1758666667,9.8072
610.93,9.43153333333,35.7016666667,29.1691333334,36.1883333333,20.0295333333,8.73853333334,15.9937333333,7.08933333334,18.1940666667,35.322,9.85293333334
611.27,9.39786666667,35.6536,29.1513333333,36.1728,20.0036,8.74286666666,15.9620666667,7.09473333333,18.1357333333,35.3234666667,9.84933333334
611.60,9.48446666667,35.7513333333,29.3300666667,36.2833333333,20.0653333333,8.80880000001,16.0235333333,7.19753333333,18.206,35.4472,9.93320000001
611.93,9.5342,35.9217333333,29.5057333333,36.5012666667,20.1390666667,8.82133333333,16.0722,7.22866666667,18.2488,35.6002666667,9.96433333333
612.27,9.55646666666,36.0599333333,29.6233333333,36.5849333333,20.1794666667,8.8204,16.0831333333,7.26386666667,18.2620666667,35.7144666667,9.97220000002
612.60,9.5902,36.0851333333,29.6547333333,36.6237333333,20.184,8.80213333334,16.0448666667,7.28886666667,18.2703333333,35.7810666667,10.0144666667
612.94,9.55599999999,36.1246,29.6836666667,36.6649333333,20.1842666667,8.80833333333,15.9990666667,7.2386,18.2449333333,35.8151333333,9.98686666669
613.27,9.57433333333,36.2582666667,29.7874666667,36.7667333333,20.2198,8.86133333333,16.0112666667,7.2282,18.2607333333,35.9198,9.99326666668
613.61,9.62593333333,36.2942666667,29.8825333333,36.8615333333,20.2306666667,8.85973333333,16.0106,7.25893333333,18.3133333333,35.9728666667,10.0098666667
613.94,9.6314,36.3818666667,29.9726666667,36.9990666667,20.2505333333,8.88086666667,16.0232,7.27753333333,18.2865333333,36.1458,10.0266666667
614.28,9.59386666667,36.4242,30.0132,37.0973333333,20.2205333333,8.8708,15.9736,7.25646666667,18.2828,36.2537333333,9.99120000001
614.61,9.58120000001,36.3778,30.0320666667,37.1149333333,20.1613333333,8.85893333333,15.9194,7.20026666667,18.2105333333,36.2274,9.9928
614.94,9.5854,36.4489333333,30.085,37.1815333333,20.1791333333,8.92826666667,15.9306666667,7.24813333333,18.2462,36.2944,10.0173333333
615.28,9.58546666667,36.4923333333,30.1022,37.2061333333,20.1924666667,8.928,15.9230666667,7.2258,18.2143333333,36.3354666667,10.0168666667
615.61,9.60606666667,36.5664666667,30.1284666667,37.2581333333,20.2348,8.98813333333,15.9362666667,7.25266666667,18.2391333333,36.4123333333,10.0326666667
615.95,9.73006666667,36.6278,30.2477333333,37.3129333333,20.2985333333,9.14893333333,16.0506,7.36993333333,18.3016,36.4961333333,10.1541333333
616.28,9.71186666667,36.6587333333,30.3022666667,37.381,20.2862666667,9.13253333334,16.0484666667,7.36666666667,18.2605333333,36.5232666667,10.1707333333
616.61,9.74113333334,36.6652,30.3876666667,37.3945333333,20.3258666667,9.17033333334,16.1005333333,7.41913333333,18.2580666666,36.5906666667,10.1818666667
616.95,9.79533333332,36.7089333333,30.4687333333,37.4758,20.3922666667,9.21466666666,16.1254,7.5112,18.3279333333,36.6907333333,10.2681333333
617.28,9.75459999999,36.8252,30.4951333333,37.5644666667,20.3770666666,9.19480000001,16.1174,7.47166666667,18.2866666667,36.736,10.259
617.62,9.76599999999,36.7708,30.4972666667,37.5769333333,20.3687333333,9.19739999999,16.0937333333,7.50033333333,18.2631333333,36.6881333333,10.2578666667
617.95,9.76846666666,36.8222,30.5293333333,37.5649333333,20.3491333333,9.20313333333,16.0548,7.521,18.2968,36.6575333333,10.3096666667
618.28,9.818,36.9856,30.6807333333,37.6466,20.4178,9.24446666667,16.0861333333,7.59286666666,18.3597333333,36.7867333333,10.3434
618.62,9.93259999999,37.1324,30.8621333333,37.7722666667,20.5102666667,9.30413333333,16.1746666667,7.63793333333,18.4172666667,36.9506,10.4530666667
618.95,9.84246666665,37.1118,30.8685333333,37.7131333333,20.3930666667,9.24386666667,16.0524666667,7.54153333333,18.3388,36.9462,10.3895333333
619.28,9.73113333333,37.0249333333,30.85,37.5768,20.2515333333,9.10526666667,15.9434666667,7.4626,18.2094666667,36.8511333333,10.3163333333
619.62,9.62853333333,37.0163333333,30.8103333333,37.6197333333,20.1900666666,9.02033333333,15.8288,7.37333333333,18.1404,36.8694,10.2302666667
619.95,9.54773333334,36.9799333333,30.8003333333,37.5848,20.1443333333,8.98853333333,15.7519333333,7.33793333333,18.0558666667,36.8008666666,10.1514666667
620.28,9.58746666667,37.1076,30.8742666666,37.6738666666,20.1823333333,9.03900000001,15.7854666667,7.38986666667,18.0970666667,36.8316,10.2342666667
620.62,9.50773333333,37.1195333334,30.9083333333,37.6092666667,20.0992,8.96333333333,15.7402666667,7.29806666667,17.9986,36.7929333333,10.1524
620.95,9.57720000001,37.1300666667,30.9626,37.6042666667,20.1427333333,9.04559999999,15.7692,7.37246666667,18.0551333333,36.8044666667,10.1998666667
621.28,9.44786666667,37.1762666667,30.9479333333,37.5387333333,20.0145333333,8.8646,15.6685333333,7.1996,17.9716,36.8028,10.0344
621.62,9.4088,37.1536,30.9464,37.5350666667,20.0083333333,8.81153333333,15.6558666667,7.16193333333,17.909,36.8118,9.95226666667
621.95,9.3836,37.1528,30.9261333333,37.5799333333,19.9806,8.80366666667,15.6442,7.17893333333,17.8847333333,36.8266666667,9.9222
622.28,9.31679999999,37.1410666667,30.961,37.5744,19.8729333333,8.77573333333,15.5499333333,7.16793333333,17.8022,36.7609333333,9.83460000001
622.62,9.23706666666,37.1946666667,30.9738,37.6245333334,19.8292,8.6818,15.4574,7.09886666667,17.7246,36.7840666667,9.75293333333
622.95,9.18626666667,37.1934,30.957,37.6565333333,19.7614,8.65393333333,15.4118,7.054,17.6976666667,36.8151333334,9.68833333334
623.28,9.22693333333,37.3034,31.0880666667,37.7037333333,19.7557333333,8.62213333334,15.4170666667,7.09293333333,17.7178666667,36.8666,9.707
623.62,9.22686666666,37.4212666667,31.1618,37.7722666667,19.7571333333,8.66026666667,15.4728666667,7.0838,17.7192666667,36.9356666667,9.73973333333
623.95,9.16573333333,37.4652666667,31.208,37.8077333333,19.6987333333,8.58406666667,15.4226666667,7.02746666667,17.6933333333,36.9555333333,9.62779999999
624.28,9.20106666667,37.4956,31.2219333333,37.8558,19.6709333333,8.59726666667,15.4356,7.06186666667,17.7128,36.9082666667,9.66733333335
624.62,9.13673333333,37.4954666667,31.2118,37.8633333333,19.6035333333,8.55653333333,15.367,7.02813333334,17.6432666667,36.8967333334,9.65313333334
624.95,9.22753333333,37.543,31.2996666667,37.8874,19.6452,8.68506666667,15.3876,7.15146666667,17.6634,36.8639333333,9.74393333333
625.28,9.31906666667,37.6438666667,31.3902,37.9758666667,19.6674666667,8.796,15.4584666667,7.23766666667,17.7308666667,36.9206,9.85586666665
625.61,9.29993333333,37.6777333333,31.4256,37.9687333333,19.637,8.7804,15.4247333333,7.20573333333,17.6983333334,36.9101333334,9.8274
625.95,9.3572,37.7400666667,31.4484,38.0528,19.7368666667,8.81273333333,15.4514666667,7.22233333333,17.8020666667,36.9691333333,9.88180000001
626.28,9.46846666667,37.8456666667,31.5656,38.1557333333,19.8184,8.92586666667,15.5839333333,7.3578,17.9152,37.0404666667,9.99553333335
626.61,9.59333333333,37.926,31.6669333333,38.2579333333,19.9183333333,9.04386666666,15.6826,7.46593333333,17.9979333333,37.122,10.1288
626.94,9.52639999999,37.8776,31.6,38.1900666667,19.8403333333,9.04319999999,15.6665333333,7.43733333333,17.9334666667,37.0077333333,10.0551333333
627.28,9.49899999999,37.8584,31.6357333333,38.1838,19.8311333333,9.01946666667,15.5978,7.42293333334,17.9355333333,37.0012,10.0060666667
627.61,9.55686666667,37.841,31.6606666667,38.2069333333,19.8591333333,9.09066666667,15.6346,7.488,17.9520666667,37.0115333333,10.0784
627.94,9.6314,37.9388666667,31.7772666667,38.3056666667,19.9114666667,9.18586666667,15.666,7.5556,18.0072,37.0776,10.1435333333
628.27,9.60033333333,37.9651333333,31.7911333333,38.3188666667,19.8871333333,9.15793333333,15.6604,7.51626666667,17.9790666667,37.1008,10.0898
628.61,9.67733333333,38.0292666667,31.8554,38.4387333333,19.9660666667,9.22666666668,15.7186,7.56726666667,18.0402666666,37.2262666667,10.158
628.94,9.61326666668,38.0849333333,31.9472,38.5345333333,19.9325333333,9.15840000001,15.6549333333,7.51186666667,17.9851333333,37.3127333333,10.0901333333
629.27,9.62866666667,38.0682666667,31.9848666667,38.5684666666,19.9710666667,9.18786666667,15.6625333333,7.53253333333,17.9996666667,37.3048,10.0968666667
629.60,9.68106666666,38.1347333333,32.0675333334,38.6220666667,19.9562,9.26713333334,15.7136666667,7.63026666667,17.9974,37.395,10.1624
629.94,9.63019999999,38.1668666666,32.0939333333,38.6726666667,19.931,9.21886666667,15.6801333333,7.6056,17.9475333333,37.4193333333,10.1054666667
630.27,9.56279999999,38.2138,32.1295333333,38.6809333333,19.9090666667,9.16413333333,15.6260666667,7.5522,17.9022666667,37.4222666667,10.0404
630.60,9.57666666667,38.2492666667,32.2026666667,38.7714,19.9282666667,9.14486666666,15.5820666667,7.52526666667,17.9219333333,37.5497333333,10.07
630.93,9.68460000001,38.38,32.3309333333,38.9282,20.0006,9.20619999999,15.6620666667,7.61446666667,17.9926666667,37.662,10.1603333333
631.26,9.71420000001,38.5289333333,32.4519333333,39.0359333333,20.068,9.22373333333,15.6383333333,7.60266666667,18.0354,37.7588,10.1825333333
631.60,9.59973333333,38.4621333333,32.3693333333,38.9677333334,19.9675333333,9.13720000001,15.5438,7.48893333333,17.9305333333,37.7459333333,10.0821333333
631.93,9.60040000001,38.4486,32.4440666667,38.9987333333,19.9644666667,9.14813333333,15.4596,7.49,17.9210666667,37.7416,10.0414666667
632.26,9.5186,38.4904666667,32.5002,38.9862666667,19.8754666667,9.06966666667,15.415,7.40626666667,17.8938666667,37.7340666667,10.0238
632.59,9.56726666667,38.4947333333,32.5434,38.9968,19.8952,9.13066666666,15.4064,7.431,17.9214666667,37.725,10.0115333333
632.92,9.59819999999,38.5930666667,32.6030666667,39.032,19.8770666667,9.12453333333,15.3995333333,7.43213333333,17.926,37.7689333333,10.0460666667
633.26,9.51879999999,38.5686,32.6076666667,39.0100666667,19.805,9.04626666666,15.3563333333,7.35826666666,17.8586666667,37.7166666667,9.99779999999
633.59,9.62133333335,38.563,32.6943333333,39.0352666667,19.8426666667,9.16286666667,15.407,7.41253333333,17.9085333333,37.7394,10.0625333333
633.92,9.64346666666,38.5794,32.7338666667,39.0470666667,19.8198666667,9.15766666667,15.3887333333,7.41413333333,17.9000666667,37.7672666667,10.0716666667
634.25,9.697,38.5733333333,32.7846666667,39.0806666667,19.8895333333,9.22753333333,15.438,7.46313333333,17.9408,37.7553333333,10.0937333333
634.58,9.60599999999,38.5827333333,32.7952666667,39.0235333333,19.7756666667,9.12906666667,15.3537333333,7.3728,17.8687333333,37.7594,9.99653333333
634.91,9.52626666666,38.5357333333,32.8103333333,38.9948,19.6572,9.07146666667,15.2791333333,7.3024,17.7869333333,37.7747333333,9.94640000001
635.25,9.6264,38.6602,32.9987333333,39.1470666667,19.8042,9.21486666667,15.3867333333,7.4804,17.8938666667,37.9202,10.0678
635.58,9.63080000001,38.7440666667,33.0916666667,39.2255333333,19.8266666667,9.24313333333,15.4283333333,7.50906666667,17.9160666667,38.036,10.0953333333
635.91,9.63273333335,38.7796,33.1690666667,39.3433333333,19.8698666667,9.29039999999,15.4739333333,7.54233333334,17.95,38.1198,10.1164
636.24,9.52953333334,38.7542,33.1668,39.3532666667,19.8232666667,9.20106666666,15.4352666666,7.49086666667,17.8648666667,38.0952666667,10.0884
636.57,9.49433333334,38.6946,33.1823333333,39.3662666667,19.7658666667,9.17313333333,15.3944666667,7.49273333333,17.8459333333,38.0788666667,10.0488666667
636.90,9.47746666667,38.6060666667,33.1666666667,39.3416666667,19.7092,9.10373333334,15.2974,7.43106666667,17.7848666667,38.1005333333,9.97053333333
637.23,9.44113333333,38.6595333333,33.1946666667,39.402,19.7204,9.10706666667,15.2976,7.4046,17.8408,38.2027333333,10.002
637.56,9.56326666666,38.7956666667,33.3898,39.5958666667,19.8226666667,9.22919999999,15.413,7.5614,18.0028,38.3546666667,10.175
637.90,9.47126666666,38.8584666667,33.4529333333,39.6520666667,19.7032,9.10966666666,15.3273333333,7.4774,17.9097333334,38.4457333333,10.1124666667
638.23,9.53773333334,38.8887333333,33.5054666667,39.7380666667,19.7754,9.20239999999,15.3702666667,7.56853333333,17.9514666667,38.5056666667,10.2136
638.56,9.57213333333,38.8425333333,33.5324666667,39.7778,19.7973333333,9.23773333334,15.4131333333,7.68626666667,17.9753333333,38.5232666667,10.2818666666
638.89,9.47380000001,38.8510666667,33.5364666667,39.7578,19.6846666667,9.12233333333,15.3038666667,7.52733333333,17.8710666667,38.5201333333,10.1858666667
639.22,9.44686666667,38.8852666666,33.5813333333,39.8046666667,19.6308666667,9.02953333334,15.2866,7.48,17.8275333333,38.5514,10.1897333333
639.55,9.38446666666,38.8858666667,33.6103333333,39.8152,19.5806666667,8.9462,15.1678,7.4228,17.7622666667,38.5797333333,10.1296666667
639.88,9.51479999999,38.9815333333,33.7482666667,39.9156,19.6760666667,9.06733333333,15.2784666667,7.53353333333,17.9152,38.7300666667,10.2567333333
640.21,9.5528,39.1445333333,33.8468,40.0314666667,19.7323333333,9.11186666666,15.3197333333,7.55746666667,17.9395333333,38.8437333333,10.3445333333
640.54,9.4622,39.179,33.8131333333,39.9566666667,19.6733333333,9.04680000001,15.2419333333,7.52233333333,17.8662,38.772,10.3232666667
640.87,9.34066666667,39.1696666667,33.8822,39.9624,19.5962666667,8.90699999999,15.0579333333,7.4432,17.7472666667,38.7506,10.2626
641.20,9.10413333333,38.9893333333,33.7236666667,39.8375333333,19.4294,8.7456,14.8648666667,7.19393333333,17.4912,38.6114666667,10.0563333333
641.53,9.22366666667,39.0802,33.8308,39.9468666667,19.5056,8.89300000001,14.9400666667,7.29953333333,17.5972,38.6725333333,10.1935333333
641.87,9.1088,39.0408,33.7924666667,39.9344666667,19.432,8.82993333333,14.8558,7.25046666667,17.512,38.6962666667,10.1634666667
642.20,9.02506666667,39.0384,33.7006,39.8676666667,19.3450666667,8.7422,14.8026,7.13133333333,17.4272,38.584,10.037
642.53,9.1102,39.0034666667,33.7539333333,39.9350666667,19.396,8.7998,14.8394666667,7.2146,17.4606,38.6172,10.0961333333
642.86,9.0798,39.0069333333,33.7659333333,39.9332,19.3805333333,8.81473333334,14.7976,7.21766666667,17.3936666667,38.5533333333,10.0914
643.19,9.1812,39.0240666667,33.7556666667,39.9061333333,19.4078,8.92073333333,14.9004,7.29553333333,17.4531333333,38.5688,10.1262666667
643.52,8.9846,38.8044666667,33.5423333333,39.7107333333,19.1864,8.6838,14.6010666667,7.03966666667,17.1806666667,38.3720666666,9.91753333332
643.85,8.93313333333,38.8454666667,33.6303333333,39.7447333333,19.1686666667,8.63286666667,14.5680666667,7.02666666667,17.1730666667,38.488,9.94359999999
644.18,8.88186666667,38.8628,33.7167333333,39.8461333334,19.1994,8.65793333334,14.5602666667,7.0172,17.1605333333,38.5221333333,9.94813333334
644.51,8.83626666667,38.7361333333,33.5744,39.726,19.109,8.5968,14.5748,6.97186666667,17.1105333333,38.3652,9.90426666667
644.84,8.91906666667,38.7992,33.6043333333,39.7274666667,19.1798,8.64380000001,14.6146666667,7.12866666667,17.1455333333,38.399,9.93193333331
645.17,8.7652,38.6646,33.4371333333,39.4856666667,18.9893333333,8.45853333333,14.5004666667,6.9832,16.9188666667,38.1676666666,9.74533333333
645.50,8.9188,38.8163333333,33.5805333333,39.5823333333,19.1194666667,8.64686666668,14.6546666667,7.09013333333,17.0576,38.2381333333,9.87433333335
645.83,8.8812,38.9221333333,33.7256666667,39.6902666667,19.0968666667,8.59226666667,14.6348,7.0682,17.0412666667,38.3352,9.90113333334
646.16,8.7696,38.9007333333,33.6754666667,39.6039333333,19.0046,8.46753333333,14.5346666667,6.94066666667,16.9706,38.2026,9.82399999999
646.49,8.87833333333,38.9730666667,33.7384666667,39.6520666667,19.0826,8.59606666667,14.611,7.03426666667,17.0908666667,38.2922666667,9.87606666666
646.82,8.57393333333,38.8656666667,33.6210666666,39.5378666667,18.8316666667,8.32033333333,14.3358,6.7534,16.8068,38.1502,9.66646666666
647.15,8.74646666667,39.1408666667,33.8030666667,39.7006,18.9578666666,8.5004,14.5312666667,6.9988,17.0024666667,38.2579333333,9.86706666667
647.48,8.6068,38.9628,33.706,39.5672666667,18.7994,8.42506666667,14.4337333333,6.84673333334,16.9142666667,38.0482666666,9.73233333335
647.81,8.5818,38.9479333333,33.6898666667,39.5393333333,18.7180666667,8.37426666666,14.4113333333,6.76086666667,16.9145333333,37.9382666667,9.66393333334
648.14,8.70173333333,39.0481333333,33.7212,39.5864,18.7190666667,8.4758,14.458,6.85933333333,16.9366666667,38.0205333333,9.71346666667
648.47,8.6458,39.1011333333,33.8006666667,39.6683333333,18.6546,8.4238,14.4093333334,6.78486666667,16.9498666667,38.0433333333,9.6944
648.80,8.6726,39.1822666667,33.9472666667,39.8120666666,18.7703333333,8.52366666667,14.4415333333,6.8788,17.1081333333,38.1472666667,9.79833333333
649.13,8.40366666667,38.9643333333,33.7476,39.6049333333,18.4484666667,8.21813333333,14.1526666667,6.5702,16.8512666667,37.8786666667,9.50500000001
649.46,8.5492,39.0435333333,33.8017333333,39.6699333333,18.5718,8.43486666667,14.2542666667,6.7286,16.9807333334,37.9521333333,9.66613333333
