wavelength,Back_SicLucm,Belly_SicLucm,Breast_SicLucm,Crissum_SicLucm,Crown_SicLucm,DorTail_SicLucm,Patch10_SicLucm,Patch11_SicLucm,Rump_SicLucm,Throat_SicLucm,WingTip_SicLucm
701.27,17.7634666666,42.0827333333,31.8782,39.2899921569,16.5366666667,12.0726,20.8487333333,24.5858,19.3972666667,35.1800666667,14.0544666667
701.59,17.6127333333,41.8001333333,31.6171333333,39.0523294118,16.4196,11.9286666667,20.6545333333,24.3497333333,19.2986666667,34.9002,13.9428
701.91,17.6036,41.8596666667,31.5497333333,39.0223098039,16.4533666666,11.9382666666,20.5973333333,24.2529333333,19.2424666667,34.8782666667,13.9532
702.24,17.5993333333,41.9248,31.4926666667,39.0324313726,16.4996666667,11.9374666667,20.6462,24.3178666667,19.1998666667,34.9209333333,13.9697333333
702.56,17.6623333333,41.9857333333,31.492,39.0917254902,16.6157666667,12.0459333333,20.7150666667,24.4239333333,19.2892,35.0273333333,14.1076666667
702.88,17.5006666667,41.8982,31.3831333333,38.8875372549,16.4136,11.8941333333,20.4891333333,24.1846,19.1318,34.7923333333,13.9331333333
703.20,17.3768,41.6973333334,31.2650666667,38.7067568628,16.2037,11.6669333334,20.3435333333,23.9994666667,18.9504666667,34.5944666667,13.7921333333
703.52,17.1768666667,41.4627333333,30.9902,38.4867411765,16.0004666667,11.4054,20.0427333333,23.84,18.6749333333,34.3942666667,13.572
703.85,17.0605333334,41.3948,30.9848,38.4525137255,16.0609333333,11.3574666667,20.0496,23.8387333333,18.6634,34.4258,13.555
704.17,16.9513333333,41.4252,30.9694666667,38.4108470588,16.0798333333,11.2813333333,19.9295333333,23.8806,18.6189333333,34.3838666667,13.4940666667
704.49,16.9426666667,41.3854,30.9903333333,38.4144392157,16.0646333333,11.3758,19.9198666667,23.8844,18.6362,34.3,13.5225333333
704.81,16.8386666667,41.4300666667,31.0902666667,38.4983647059,15.9715333333,11.3170666667,19.9576666667,23.7886666667,18.6352666667,34.3273333333,13.4706
705.13,16.849,41.4252666667,31.0445333333,38.4498470588,15.9442666667,11.2159333333,19.8466,23.8429333333,18.652,34.2535333333,13.4312666667
705.45,16.9075333333,41.3902,31.0938666667,38.4694666667,15.9262666667,11.2438666667,19.9223333333,23.8875333333,18.7210666667,34.3093333333,13.4718
705.78,17.0202666667,41.3794,31.1888,38.5205764706,16.0165333333,11.3825333333,20.0103333333,24.0888666667,18.8494666667,34.4736666667,13.6292666667
706.10,17.2559333333,41.4819333333,31.4477333333,38.6509215686,16.1418,11.5186,20.0904,24.2360666667,19.019,34.5543333333,13.7128
706.42,17.3968666666,41.5668,31.6369333333,38.7958745098,16.3898,11.7626666667,20.2684666667,24.5245333333,19.232,34.7217333333,14.0011333333
706.74,17.5875333333,41.6421333333,31.8095333333,38.9352784314,16.6705,11.9912666667,20.4563333333,24.6519333333,19.4522666667,34.7798666667,14.1747333333
707.06,17.8392666667,41.7853333333,32.0318,39.113172549,16.999,12.3528666667,20.676,24.9078,19.7953333333,35.0378666667,14.4174
707.38,18.088,41.8164,32.0926,39.1611058824,17.1616,12.6194666667,20.7879333333,25.0194666667,20.0375333333,35.111,14.5878
707.70,18.1075333333,41.591,32.0364666667,39.0878705882,17.1195666667,12.6979333333,20.7507333333,24.9204666667,20.0905333333,34.9926,14.6674666667
708.03,18.0892666667,41.5449333333,32.0034666667,39.0187921568,17.1116333333,12.6596666667,20.6526,24.8957333333,20.0938666667,34.9549333333,14.6557333333
708.35,18.2124,41.566,32.1687333333,39.1518705882,17.2508666667,12.7719333333,20.6427333333,25.0564,20.1649333333,35.0434,14.7418
708.67,18.2901333334,41.7666666667,32.3874,39.3473490196,17.3932666667,12.979,20.8058666667,25.2335333333,20.2840666667,35.2610666667,14.8491333333
708.99,18.2243333334,41.7928,32.4246666667,39.4131568627,17.3973333333,12.9169333333,20.7883333333,25.3748666667,20.1891333333,35.2108,14.8264
709.31,18.2687333333,41.8181333333,32.3288,39.4919568627,17.4332,12.9896,20.8308,25.2782666667,20.2777333333,35.0963333333,14.8334
709.63,17.8192666667,41.4392666667,31.7806,39.1603960784,17.1392,12.6113333333,20.4098,24.9994,19.9414,34.6774,14.5164
709.95,17.7284666667,41.3530666667,31.7352,39.0979607843,17.0736666667,12.5542666667,20.3798,24.9507333333,19.9175333333,34.6474666667,14.3867333333
710.27,17.734,41.4470666667,31.7719333333,39.2149490196,17.0063,12.5154666666,20.4259333333,25.0833333333,19.9233333333,34.8497333333,14.4154666666
710.59,17.5437333333,41.4124666667,31.7140666667,39.1710431373,16.8631666667,12.3042666667,20.2871333333,24.9696666667,19.8150666666,34.6386666667,14.2359333333
710.91,17.4792666667,41.4104666667,31.7449333333,39.2721568628,16.7995333333,12.1278,20.178,24.9331333333,19.6647333333,34.6134,14.1477333333
711.24,17.4982,41.467,31.7401333333,39.3488039216,16.8551,12.1539333333,20.2632666667,25.0868666667,19.6827333333,34.7772,14.1832
711.56,17.5388,41.4550666667,31.772,39.2935921569,16.8904666667,12.2235333333,20.3474666667,25.0752,19.7047333333,34.7529333333,14.2931333333
711.88,17.6226666667,41.4517333333,31.7167333333,39.2981490196,16.8657333333,12.1464,20.403,25.1222,19.6937333333,34.8350666667,14.337
712.20,17.7508666667,41.457,31.9570666667,39.3501764706,16.9649333333,12.1856,20.4496666666,25.1706666667,19.7995333333,34.9224,14.5018666667
712.52,17.709,41.2798666667,31.9118,39.2240588235,16.9353333333,12.1597333333,20.4506666667,25.1,19.8044666667,34.8378,14.5422666667
712.84,17.6167333333,41.1373333333,31.8336,39.0496980392,16.824,12.0361333333,20.3380666667,24.9875333333,19.6301333333,34.7050666667,14.4646666667
713.16,17.8656666667,41.5302666667,32.0737333333,39.3284941176,17.0703333333,12.3115333333,20.6666666667,25.3126,19.9117333333,35.0953333333,14.7068
713.48,17.9262666667,41.5358666667,32.0928,39.3816196078,17.0069666667,12.2490666667,20.6462,25.3548,19.8745333333,35.2236,14.6822
713.80,17.9298666667,41.4982666667,32.0696,39.2705215686,16.955,12.2915333333,20.5656666667,25.3647333333,19.8956,35.1592666667,14.666
714.12,17.8122,41.3456,32.0024,39.2231254902,16.8146,12.1497333333,20.4787333333,25.3565333333,19.7201333333,35.1160666667,14.5672
714.44,17.6752,41.4110666667,32.0552,39.1593960784,16.663,12.0477333333,20.4323333333,25.2973333333,19.6023333333,35.0472666667,14.4206
714.76,17.7044,41.4747333333,32.1110666667,39.2412196078,16.7343,12.0814,20.4036666667,25.2768666667,19.5962666667,35.0528666667,14.2762
715.08,17.7864,41.4272666667,32.1046666667,39.2850745098,16.7141333333,12.1351333333,20.3586666667,25.3553333333,19.6154666667,35.1082,14.2751333333
715.40,17.7506666667,41.4408,32.1606666667,39.336172549,16.7592333333,12.2667333333,20.4616666667,25.3184666667,19.7074,35.0865333333,14.3776
715.72,17.5576666667,41.276,31.8835333333,39.2652392157,16.6126,12.1594666666,20.3444666667,25.2566,19.5833333333,34.9698666667,14.1217333333
716.04,17.5316666667,41.3138666667,31.8791333333,39.2811843137,16.6616333333,12.2277333333,20.3008666667,25.1960666667,19.6528,35.0144666667,14.0629333333
716.36,17.4638666667,41.3233333333,31.9680666667,39.2818313725,16.6895333333,12.1842666667,20.2494,25.2465333333,19.6182666667,35.0500666667,13.981
716.68,17.4377333333,41.0598666667,31.8956,39.1616666667,16.6074666667,12.1624666667,20.2566,25.0624666667,19.4815333333,34.9696,13.9560666667
717.00,17.4588,41.0604666667,31.8383333333,39.1614156863,16.7165333333,12.2529333333,20.2612,25.0943333333,19.475,34.9176666667,13.9646
717.32,17.3498,41.0847333333,31.8268666667,39.1837137255,16.7907,12.2904666667,20.2492666667,25.0323333333,19.4246666667,34.7912,13.9180666667
717.64,17.4482,41.0616,31.7728666667,39.1491686274,16.8121666667,12.3973333333,20.2688666667,25.0069333333,19.4995333333,34.7572666667,13.9399333333
717.96,17.3224,40.6739333333,31.4516,38.9509098039,16.8120666666,12.3994666667,20.278,24.8495333333,19.4384,34.5731333333,13.9678
718.28,17.137,40.4982666667,31.2749333333,38.7212509804,16.5713666667,12.1010666667,20.0981333334,24.7483333333,19.3181333333,34.3416666667,13.8909333333
718.60,17.0761333334,40.4733333333,31.2628,38.7885333333,16.6889666667,12.0926666667,20.141,24.8872,19.3248,34.3498666667,13.878
718.92,16.8532,40.2665333333,31.0058666667,38.4778431372,16.5334333333,11.9016,19.9132666667,24.6988,18.9765333333,34.0856666667,13.5145333333
719.24,17.0578,40.4192,31.2142,38.595254902,16.7419333333,12.2155333334,20.2128,24.8688,19.1057333333,34.2074,13.7386
719.56,17.0076666667,40.3645333333,31.218,38.6132352941,16.662,12.1487333333,20.1697333333,24.9238666667,19.0247333333,34.1057333333,13.66
719.88,16.8464,40.3042,31.0407333333,38.5267411765,16.4749333333,11.9977333333,20.0776666666,24.8599333333,18.9234666667,34.031,13.5323333333
720.20,16.7875333333,40.3456,31.0901333333,38.4550588235,16.3574666667,11.8852,19.8881333333,24.8333333333,18.8577333333,33.8433333333,13.4140666667
720.52,16.6852,40.39,31.0563333333,38.4768941176,16.2824333333,11.7948,19.8812666667,24.7832,18.8146666667,33.8741333333,13.4085333333
720.84,16.9480666667,40.49,31.1500666667,38.5678745098,16.3970666667,11.9592666667,20.0759333333,25.0392666667,18.9709333333,34.1394,13.5193333333
721.16,16.8438,40.3354,31.0897333333,38.4105254902,16.2565,11.8505333333,19.988,24.9284666667,18.8423333333,34.0518,13.4882666667
721.48,16.8961333333,40.5484,31.1258666667,38.5581294118,16.1770333333,11.8848,19.938,25.0819333333,18.9203333333,34.2664,13.5335333333
721.79,17.1205333333,40.7519333333,31.2544666667,38.8240196078,16.3694666667,12.2298,20.2581333333,25.1229333333,19.1250666667,34.4664,13.744
722.11,17.1830666667,40.9448666667,31.2772,38.8939568627,16.1854333333,12.2500666667,20.3716666667,25.0240666667,19.1584666667,34.4747333333,13.7242
722.43,17.4255333333,41.2099333333,31.4833333333,39.0034392157,16.2982666667,12.3994666667,20.5698666667,25.3407333333,19.4688666667,34.6698,13.9858
722.75,16.8498666667,40.8691333333,30.8521333333,38.491254902,15.6703,11.7388666667,19.9487333333,24.7252666667,18.9576,34.0871333333,13.4130666667
723.07,16.6827333333,40.6820666667,30.543,38.1685764706,15.3071,11.5082666667,19.7703333333,24.4587333333,18.7178666667,33.9564666667,13.2176666667
723.39,16.7416,40.5476,30.4120666667,38.1022745098,15.1918,11.4624,19.6951333334,24.4354666667,18.625,33.8809333333,13.1959333333
723.71,16.9016,40.5787333333,30.5615333333,38.284054902,15.3013666667,11.6437333333,19.8875333333,24.6610666667,18.6927333333,34.0618666667,13.3512666667
724.03,17.0666,40.7316,30.7907333333,38.4966980392,15.3695666667,11.7679333333,19.9801333333,24.7893333333,18.8576666667,34.1636,13.4570666667
724.35,16.8561333333,40.5371333333,30.6062666667,38.4152784314,15.1575333333,11.4991333333,19.7952666667,24.4856666667,18.7318,33.9926666666,13.3172666667
724.67,17.1474666666,40.8720666667,30.7923333333,38.7147607843,15.4158333333,11.7342,20.1468,24.7041333333,18.965,34.2645333334,13.5482
724.98,17.3878666667,41.1404666667,31.2592666667,39.0380901961,15.6476666667,11.8115333333,20.3814,24.9288,19.1636666667,34.5600666667,13.6625333333
725.30,17.3655333333,41.1865333333,31.3592666667,39.0406588235,15.6016666667,11.7870666667,20.3598,24.9681333333,19.1212666667,34.5806666666,13.6429333333
725.62,17.2696666667,41.0593333333,31.2733333333,38.9513647059,15.6648333333,11.8478666667,20.3766666667,25.0168,19.1264666667,34.5216,13.6604666667
725.94,17.3126,41.1426666667,31.2655333333,39.1507568627,15.7926333333,11.9572666667,20.5142666667,25.0921333333,19.1486,34.5952666667,13.7598
726.26,17.7499333333,41.4792,31.7457333333,39.6027529412,16.2698,12.3838666667,21.0018,25.462,19.4772,35.0730666667,14.1200666667
726.58,17.9214,41.8144666667,32.0611333333,40.0224745098,16.5483666667,12.593,21.1784,25.6985333333,19.5725333333,35.299,14.1502
726.90,18.0713333333,42.1113333333,32.4283333333,40.3036627451,16.8105666667,12.8472,21.3512666667,25.9064,19.845,35.5050666667,14.3847333333
727.21,17.6502666667,41.9327333333,32.1724,40.0363607843,16.3255666667,12.4186,21.0146,25.4143333333,19.4902,35.3402,13.8743333333
727.53,17.488,41.8695333333,31.9836666667,39.8816352941,16.1648,12.3842666667,20.9988,25.2028,19.3269333333,35.2012,13.6827333333
727.85,17.4672666667,41.9748666667,32.011,39.831254902,16.0959666667,12.3966,21.0516,25.2226666667,19.2273333333,35.1712,13.6952666667
728.17,17.1611333333,41.7336666667,31.8574666667,39.5559098039,15.8201,12.1438666667,20.6857333333,24.9718,18.9336,35.0314666667,13.3603333333
728.49,17.1121333333,41.6920666667,31.6497333333,39.4286705882,15.7940333333,12.166,20.6660666667,24.9130666667,18.8492,34.8322666667,13.34
728.80,17.0874,41.6664,31.5742666667,39.4453803922,15.7838333334,12.0270666667,20.6587333333,24.9274,18.7752,34.8104666667,13.3100666667
729.12,17.1262666667,41.6651333333,31.5856,39.3977294118,15.8449333333,11.9759333333,20.6597333333,24.9140666667,18.8014,34.7916,13.3034666667
729.44,17.0540666667,41.6141333333,31.4282,39.3459921569,15.7463666667,11.9884666667,20.4412,24.8492666667,18.6882666667,34.6484666667,13.0856666667
729.76,16.9894666667,41.5806,31.2366,39.2529607843,15.5846,11.9087333333,20.2020666667,24.7737333333,18.6032,34.6118,12.9520666667
730.08,17.1663333333,41.6385333333,31.1848666667,39.2725921569,15.7469333333,12.1756666667,20.3172,24.8958,18.8276,34.7363333333,13.2188
730.39,17.2235333334,41.7212666667,31.1286,39.3551686275,15.7218333333,12.2602,20.3576666667,24.8864,18.9188666667,34.8096666667,13.1849333333
730.71,17.5856666667,41.9496666667,31.2186,39.6184980392,16.2261666667,12.7066666667,20.617,25.2287333333,19.2908,35.0336,13.552
731.03,17.6362,41.8438,31.1530666667,39.4941019608,16.256,12.6198666666,20.5379333333,25.1803333333,19.3091333333,34.9582666667,13.6393333333
731.35,17.7102,41.9846666667,31.3568,39.6118470588,16.3953333333,12.7827333333,20.6213333333,25.2679333333,19.4556,35.0048,13.6882666667
731.67,17.6966,41.9974666667,31.2766666667,39.6567098039,16.4176666666,12.8078666667,20.7191333333,25.2443333333,19.4938666667,34.9351333333,13.7738
731.98,17.593,41.8033333333,30.9503333333,39.4708431372,16.2836333333,12.8298666667,20.6930666666,25.0896666667,19.4297333333,34.8864,13.7171333333
732.30,17.6929333333,41.8127333333,31.0231333333,39.481372549,16.3649,13.1395333333,20.785,25.1763333333,19.5741333333,35.0382,13.8734666667
732.62,17.5444666667,41.7539333333,30.9242,39.3498039216,16.1174,13.0526666667,20.5389333333,24.9589333333,19.3351333333,34.9534,13.6698
732.94,17.4953333333,41.6927333333,30.8766666667,39.3387215686,16.0288333333,12.9674,20.491,24.8246,19.2523333333,35.0245333333,13.6413333333
733.25,17.8360666666,42.033,31.2533333333,39.5674156863,16.3156333333,13.2832,20.9234666667,25.0930666667,19.5877333333,35.279,13.969
733.57,18.0014666667,42.0247333333,31.3056,39.6649882353,16.3734666667,13.2762,21.0408,25.1535333333,19.7231333334,35.2667333333,14.0532666667
733.89,18.0727333333,42.106,31.4278,39.6690705882,16.4234666667,13.3334666667,21.1728,25.1364666667,19.7336666667,35.4094,14.1439333333
734.21,17.8334666666,42.0344,31.2736666667,39.4994980392,16.0302666667,13.0134666667,20.9274666667,24.8422,19.4618666667,35.2289333333,13.9425333333
734.52,17.7950666667,42.0804,31.2270666667,39.5183529412,15.9454,13.0013333333,20.9166666667,24.8110666667,19.329,35.2304,13.7554
734.84,17.8326,42.1145333333,31.2186666667,39.5146901961,15.8603,13.0029333333,20.8885333333,24.75,19.3340666667,35.3595333333,13.7714666667
735.16,18.2014,42.5408666667,31.616,39.8707176471,16.0858333333,13.3568,21.1798,25.1104,19.7122,35.8758666667,14.0464
735.48,18.3537333333,42.8441333333,32.0108,39.9735803922,16.1867666667,13.3482,21.1700666667,25.2790666667,19.8122,36.0324666667,14.0085333333
735.79,18.4252666667,42.9706,32.147,40.0182313725,16.1116,13.1885333334,21.0892,25.1241333333,19.7239333333,36.1173333333,13.8532
736.11,18.4783333333,43.0510666667,32.1852,40.0309764706,16.0761666667,13.1309333333,21.2008,25.1039333333,19.7431333333,36.2618,13.8858666667
736.43,18.3527333333,43.1126666667,32.2759333333,39.9776784314,15.9638333333,12.9433333333,21.0513333333,24.9145333333,19.7345333333,36.2578,13.7947333333
736.74,17.8757333333,42.4820666667,31.6668,39.4892588235,15.5884333333,12.4960666667,20.4556,24.4243333333,19.2405333333,35.7994666667,13.4033333333
737.06,17.7346,42.5923333334,31.7566,39.3149019608,15.5268333333,12.4046,20.3110666667,24.2844,19.0955333333,35.8269333333,13.2284
737.38,17.6379333333,42.3621333333,31.6422,39.201254902,15.4342666667,12.3489333333,20.2028,24.1436666667,19.0157333333,35.6632666667,13.1807333333
737.69,17.8798,42.5389333333,31.8384666667,39.4434235294,15.7007333333,12.5698,20.4489333333,24.4162,19.2466,35.8461333333,13.3374
738.01,17.6262,42.4277333334,31.6546666667,39.2991215686,15.5498333333,12.4879333333,20.4026,24.3288,19.2948666667,35.709,13.3333333333
738.33,17.5224666667,42.175,31.3912,39.1420156863,15.6059666666,12.4598,20.3005333333,24.2645333333,19.1859333333,35.4805333333,13.2737333333
738.64,17.6004,42.0690666667,31.191,39.1567529412,15.7380666667,12.4542666667,20.1880666667,24.2452,19.208,35.3054666667,13.2718666667
738.96,17.4153333333,41.7658,30.7547333333,38.9980078431,15.6140666667,12.3645333333,19.9921333333,24.0446,19.0273333333,35.0675333333,13.1774
739.28,16.7798,41.2296,30.1367333333,38.4628745098,15.1814666667,11.8422,19.5399333333,23.6347333333,18.5921333333,34.3922,12.6631333333
739.59,16.7726666667,41.2707333333,30.1140666667,38.5711843137,15.3484,12.0228666666,19.6214666667,23.6616,18.7710666667,34.3482666667,12.7741333334
739.91,16.9292,41.1496,29.9999333333,38.4937098039,15.4037333333,12.0544666667,19.7930666666,23.6970666667,19.0074666667,34.2978666667,12.8460666667
740.23,16.6967333333,41.0637333333,29.9998666667,38.3127372549,15.2578333333,11.9103333333,19.709,23.6082666667,18.9002666667,34.1561333334,12.6670666667
740.54,16.4866,40.7047333333,29.7467333333,38.0657058823,15.1002333333,11.7132666667,19.6234,23.3474666667,18.7242,33.9227333333,12.6144666666
740.86,16.2892,40.4896,29.413,37.8302352941,15.0137666667,11.4122,19.4836666667,23.1470666667,18.5354666667,33.7076666667,12.4056666667
741.18,16.0918,40.1583333333,29.275,37.5398901961,14.7854333334,11.1397333333,19.2021333333,22.8606,18.4293333333,33.5273333333,12.1543333333
741.49,16.4159333333,40.0861333333,29.5520666667,37.6659411765,15.1756666666,11.3336,19.2846,23.0574,18.5815333333,33.7340666667,12.4352666667
741.81,16.404,40.0171333333,29.5731333333,37.7064784314,15.1536666666,11.2855333333,19.3358,23.0792666667,18.5543333333,33.8757333333,12.5624666667
742.12,16.0378666667,39.5730666667,29.2612666667,37.1566470588,14.842,10.9845333333,19.2494,22.6915333333,18.2226666667,33.5532666667,12.3088666667
742.44,16.2934,40.0043333333,29.712,37.4863137255,15.0695333333,11.1636666667,19.4964,22.7915333333,18.5200666667,33.8764666667,12.5976666667
742.76,16.9542666666,40.5821333333,30.2152,38.0937843137,15.8025333333,11.9324,20.2392666667,23.3333333333,19.2314,34.6266,13.2082
743.07,17.147,40.3186666667,30.2811333333,38.0586470588,15.9184666667,11.9941333333,20.1946,23.4262,19.3604,34.6324666667,13.1741333333
743.39,16.8793333333,39.9979333333,30.1346,37.8199960784,15.6762,11.8686666667,19.9444,23.2164,19.0072666667,34.3104,13.0438666667
743.70,17.0962666667,40.0629333333,30.3237333333,38.1559137255,15.6971666667,12.0602666667,20.1170666667,23.2726,19.2217333333,34.4827333333,13.1895333333
744.02,17.0913333333,40.1293333333,30.3974,38.1915450981,15.6755,12.1230666667,20.0659333334,23.3288666667,19.2666,34.5504666667,13.2084666667
744.34,17.1159333333,40.0275333333,30.5200666667,38.2201176471,15.7678666667,12.2402,20.0480666667,23.4717333333,19.3208,34.4219333333,13.2236666667
744.65,17.5595333333,40.4968666667,30.8724666667,38.5379568628,16.3197333333,12.7266666667,20.538,23.9033333333,19.7116666667,34.613,13.8119333334
744.97,17.3551333333,40.4528,30.8000666667,38.5386941177,16.0559,12.6112,20.4040666667,23.7338666667,19.4543333333,34.5153333333,13.5818666667
745.28,17.0640666667,40.1566,30.5655333333,38.3216666666,15.8064,12.3142666666,20.1050666666,23.3356,19.3524666667,34.0932,13.1043333333
745.60,17.0596666667,40.3492,30.747,38.5151686275,15.7756666667,12.3870666667,20.0778,23.3841333333,19.4431333333,34.2443333333,13.0548666667
745.91,16.9034,40.0614,30.7266666667,38.4096784314,15.7587666667,12.403,19.9810666667,23.298,19.3396,34.1264,12.9782666667
746.23,16.3569333333,39.4519333333,30.2217333333,37.9716078431,15.1607333333,11.744,19.3018666667,22.8400666667,18.7181333333,33.512,12.6303333333
746.55,16.4544,39.8737333333,30.4674,38.1935019608,15.2980666667,11.9288666667,19.5684,23.0113333333,18.803,33.6767333334,12.9923333333
746.86,16.3413333333,39.7379333333,30.4420666667,38.0394745098,15.3235333333,11.9126666667,19.4565333333,22.8817333333,18.7461333333,33.6072666667,12.9067333333
747.18,16.1142,39.6874,30.3114666667,37.9333803922,15.2773333333,11.6672666667,19.3221333333,22.9263333333,18.6154666667,33.4693333333,12.8584
747.49,16.0316666667,39.434,30.1138666667,38.0391843137,15.2427333333,11.4855333333,19.3388666667,22.9304,18.505,33.2338,12.7576
747.81,15.9862,39.6343333333,30.0082,38.1827568628,15.0302333333,11.4712,19.3230666667,22.7787333333,18.3302666667,33.4070666667,12.8275333333
748.12,15.1634,38.9811333333,29.3175333333,37.7761411765,14.1863333333,10.6443333333,18.6232,22.1640666667,17.4636,32.961,12.0997333333
748.44,14.9787333333,38.584,28.9243333333,37.3870980392,13.9089666667,10.3546,18.3522,21.8439333333,17.3050666667,32.5745333333,11.9125333333
748.75,15.0393333333,38.614,28.8526666667,37.3295882353,13.9605333333,10.3353333333,18.3222,21.8919333333,17.1668,32.698,11.985
749.07,14.6991333333,38.2792666667,28.4883333333,37.0926431373,13.6236,10.0868666667,18.0442,21.4669333333,16.796,32.3038666667,11.8430666667
749.38,14.5474,38.0931333333,28.341,37.0472156863,13.4556,9.75933333333,17.9078,21.3786,16.6397333333,32.2602,11.746
749.70,14.8798,38.6020666667,28.8258666667,37.3205647059,13.7882,10.0708,18.2202,21.8081333333,17.0202,32.6166,12.0439333333
750.01,15.0006,38.6558666667,28.8574666667,37.5268039216,13.9028666667,10.0766666667,18.2314,21.8112,17.109,32.6422666667,12.1211333333
750.33,15.2116666667,38.9752,29.0134666667,38.072745098,14.0418333333,10.3091333333,18.4545333333,22.0994,17.2492,33.0004666667,12.3419333333
750.64,15.4098666667,38.8206666667,28.9805333333,38.0281058824,14.1955333333,10.6013333333,18.5317333333,21.9521333333,17.3056,32.9364,12.605
750.96,15.7336666667,39.0940666667,29.3446,38.1831764706,14.4381333333,11.0531333333,18.7808,22.2521333333,17.6161333333,33.3474666667,12.9544
751.27,15.9853333334,39.3246666667,29.6197333333,38.3735882353,14.8276,11.286,19.1106,22.5580666667,17.9644,33.5074666667,13.1332666667
751.59,16.7381333333,39.8031333333,30.3386666667,38.8488352941,15.6053,11.9765333333,19.8430666667,23.079,18.8073333333,33.9963333333,13.8440666667
751.90,17.09,40.2618,30.8783333333,39.3172117647,16.0547333333,12.3121333333,20.257,23.4926,19.2005333333,34.5078,14.1444666667
752.22,17.2341333333,40.4018,31.0852666667,39.6771294118,16.2056333333,12.5438,20.5580666667,23.8203333333,19.4490666667,34.6288666667,14.435
752.53,17.8249333333,40.7596,31.6095333333,40.1581686274,16.8594333333,12.9500666667,21.0112,24.4703333333,19.9576666667,34.9699333333,14.8124
752.85,18.033,40.8693333333,31.8212,40.1591411765,17.0105,13.1331333333,21.1566666667,24.6595333333,20.0446666667,35.0318666667,14.9091333333
753.16,17.7015333333,40.3799333333,31.436,39.9054156863,16.6973666667,12.7646,20.9039333333,24.3610666667,19.6743333333,34.6430666667,14.558
753.47,17.4706666667,39.8811333333,31.1126,39.6264352941,16.3044666666,12.4855333333,20.6578,24.1990666667,19.335,34.5112666667,14.1810666667
753.79,17.5442666667,39.6723333333,31.2004666667,39.4863058824,16.3103666667,12.3072666667,20.7054,24.085,19.3373333333,34.4972666667,14.2286
754.10,17.7446,40.0267333333,31.3807333333,39.9101647059,16.4718333333,12.2842666666,20.9446666667,24.329,19.3362666667,34.8594,14.3508
754.42,17.434,39.7986666667,31.1506,39.9252666667,16.3179333333,11.9336666667,20.7144666667,23.9092,19.0939333334,34.6840666667,14.1388
754.73,16.9256666667,39.3355333333,30.8590666667,39.6714745098,15.8472333333,11.4516666667,20.218,23.5923333333,18.7232666667,34.3969333333,13.8367333333
755.05,16.3546,38.5999333333,30.1281333333,39.0405333333,15.2530666667,11.0307333333,19.6842,23.0659333333,18.1522666667,33.7710666667,13.3159333333
755.36,16.3466,38.5920666667,30.0724666667,39.2084509804,15.2650333333,11.1978,19.6448666667,23.0631333333,18.1295333333,33.686,13.4258666667
755.67,16.3702666667,38.7414,30.1603333333,39.2677137255,15.2504333333,11.2598666667,19.5914,22.9132,18.0880666667,33.6788666667,13.4695333333
755.99,16.0890666667,38.4193333333,29.9417333333,38.9508901961,15.0469333333,11.0739333333,19.4046666667,22.6266,17.847,33.4422,13.4752
756.30,16.0461333334,38.0305333333,29.6978,38.802827451,15.0538666667,11.1186666667,19.4387333333,22.4902666667,17.9168666667,33.1537333333,13.576
756.62,16.1941333333,38.0489333333,29.7276,38.8359294118,15.2539666667,11.3974666667,19.4932,22.5161333333,18.0284666667,33.3384,13.8552
756.93,15.9290666667,38.1200666666,29.6980666667,38.8209019608,15.3075,11.2672666667,19.3605333333,22.4251333333,17.9366,33.2466666667,13.835
757.24,16.1349333333,38.5021333333,29.8671333333,39.1464313725,15.5775333333,11.5184,19.6370666667,22.6508666667,18.1494,33.4356,14.0336
757.56,16.3971333334,38.647,30.0654666667,39.0678745098,15.8654333333,11.9802,19.8865333334,23.0109333333,18.6973333333,33.5399333333,14.3614
757.87,16.8884,39.0754666667,30.4596666667,39.2441490196,16.2057,12.3663333333,20.2104,23.5174,19.1130666667,33.8695333333,14.7462666667
758.18,17.3437333333,39.3243333334,30.6797333333,39.4315921569,16.5723333333,12.7866666667,20.6161333333,23.7595333333,19.3564,34.1010666667,14.8963333333
758.50,17.5518666667,39.7698666667,31.0603333333,39.8414627451,16.7554333334,12.9558,20.6176666667,23.8685333333,19.5498666667,34.4235333333,15.0364
758.81,17.2056666667,39.5372,30.6790666667,39.3902588235,16.4602333333,12.4878,20.2602666667,23.5423333333,19.1796666667,34.0588666667,14.6691333333
759.13,17.0268,39.3822666667,30.6352,39.1922588235,16.3401333333,12.2856,20.1999333333,23.3781333333,19.0321333333,34.0086,14.5162
759.44,17.1420666667,40.0838,31.0322666667,39.732545098,16.5903666667,12.4688666667,20.4476666667,23.6333333333,19.1634666667,34.4749333333,14.6147333333
759.75,17.1638666667,40.7857333333,31.1771333333,40.1125019608,16.5172,12.5012666667,20.6311333334,23.7480666667,19.2428,34.6547333333,14.6213333333
760.07,17.2154,40.9589333333,31.1770666667,40.2929137255,16.6050333333,12.3922666666,20.6691333333,23.8,19.3308,34.641,14.7230666667
760.38,17.6581333333,41.4954,31.5352,40.7772117647,16.9848,12.7074666667,21.1672666667,24.1582,19.7872666667,34.9622666667,15.1853333333
