wavelength,Back_AniNotm,Belly_AniNotm,Breast_AniNotm,Crissum_AniNotm,Crown_AniNotm,DorTail_AniNotm,Patch10_AniNotm,Patch11_AniNotm,Patch12_AniNotm,Rump_AniNotm,Throat_AniNotm,WingTip_AniNotm
299.67,14.3685,5.41333333334,4.7545,4.6595,4.4065,6.93133333334,31.5623333334,14.632,1.64983333333,20.2931666667,0.964333333335,6.93116666667
300.04,14.6003333334,5.4975,4.76866666667,4.7745,4.55133333334,7.05816666666,31.3455833333,14.6875,1.64216666667,20.4783333334,0.978666666665,6.91683333334
300.41,14.8123333334,5.45083333333,4.53466666667,5.09116666666,4.692,6.98483333334,31.35225,14.8011666666,1.73633333333,20.7855,1.04516666667,6.80483333333
300.78,15.3791666667,5.37583333334,4.7205,5.32916666667,5.051,7.1155,31.6893333333,15.2168333333,1.96016666667,21.0451666667,0.916333333334,6.94733333333
301.15,15.8156666666,5.6855,5.0355,5.8985,5.61483333333,7.32266666667,31.6105,15.8981666667,2.2755,21.5071666667,1.11116666666,7.61216666667
301.52,16.3916666666,5.95033333334,5.36416666666,6.28516666666,6.339,7.75016666666,31.9521666667,16.3676666666,2.64333333334,22.2403333333,1.33366666667,8.03716666667
301.89,16.6546666667,6.2175,5.75266666667,6.6765,6.60383333334,8.113,31.88175,16.5398333333,2.97583333333,22.667,1.473,8.15533333334
302.26,16.667,6.07916666666,5.497,6.48583333334,6.52216666667,7.8085,31.91975,16.6483333333,2.64533333334,22.7943333333,1.29833333333,8.027
302.63,16.8725,5.834,5.39216666667,6.2575,6.651,7.5345,32.0354166667,16.5638333333,2.9715,22.9606666667,1.28916666667,7.97616666666
303.00,16.9953333333,5.6205,5.43183333333,5.888,6.58783333334,7.31766666667,32.4390833333,16.7091666666,2.76166666667,22.9318333333,1.00366666667,7.77983333333
303.37,17.5451666667,6.01533333333,5.64916666666,6.064,6.78983333334,7.36333333334,32.9303333333,17.356,2.9405,23.4748333333,1.06766666667,8.07083333333
303.74,17.5076666666,5.82566666667,5.46,5.81966666667,6.758,6.947,32.5806666666,17.1783333333,2.60216666667,23.3943333333,0.822833333334,7.84283333334
304.10,17.8981666666,6.11433333333,5.80966666667,6.151,6.97416666667,6.864,32.9856666666,17.5505,2.85316666666,23.7806666667,0.895999999998,8.10166666667
304.47,18.3203333333,6.40583333333,6.3875,6.22766666666,7.30983333333,7.00233333333,33.41625,18.1175,3.129,24.3451666667,1.119,8.61916666667
304.84,18.264,6.35216666667,6.58316666667,5.92166666667,7.40683333334,6.62683333334,33.5955,18.0831666667,3.05766666666,24.8345,1.13566666667,8.26166666667
305.21,18.7136666666,6.51233333334,6.90166666666,5.99733333333,7.49816666666,6.688,34.02425,18.2995,3.48533333334,25.4083333333,1.482,8.283
305.58,18.6265,6.35133333334,6.5975,5.69616666667,7.1075,6.25716666667,33.6955,17.9963333334,3.258,25.2425,1.002,7.97733333333
305.95,19.208,6.73333333334,6.72666666667,6.112,7.55516666667,6.55733333333,34.2026666667,18.3045,3.53933333333,25.8345,1.63766666667,8.3585
306.32,20.0461666667,7.31266666666,7.2495,6.741,8.07249999999,6.99233333333,34.8128333333,18.9156666667,4.06466666667,26.4165,2.08566666667,8.87666666667
306.69,20.7865,8.0265,7.8075,7.4945,8.90916666667,7.68216666667,35.3869166667,19.6531666667,4.6705,27.1536666667,2.69833333334,9.30383333333
307.06,21.1225,8.09683333333,7.76716666667,7.83533333334,9.16083333335,7.87916666667,35.4211666667,19.8033333334,5.07216666666,27.6825,2.90633333333,9.52850000002
307.43,21.2711666667,8.07,7.78833333334,8.00883333333,9.25183333335,8.10083333334,35.3386666666,19.618,5.24133333333,27.5225,3.00016666666,9.368
307.80,21.6355,8.273,7.7925,8.3335,9.40283333335,8.3755,35.5715,19.983,5.41933333334,27.7216666667,3.19616666666,9.523
308.17,21.6321666667,8.01383333334,7.621,8.22483333334,9.36216666668,8.172,35.69875,19.9613333333,5.5225,27.7933333333,3.01316666667,9.27416666665
308.54,21.4441666666,7.91283333333,7.21983333333,7.94716666667,8.99783333335,7.94133333333,35.6425,19.7058333334,5.266,27.6868333333,2.82333333334,8.88450000002
308.90,21.5921666667,8.21833333333,7.05133333334,8.07033333334,8.80449999998,7.98833333333,35.4151666667,19.85,5.09016666667,27.8488333333,2.67366666667,8.90333333332
309.27,21.7191666667,8.32016666667,7.0875,8.02783333333,8.82483333335,8.0545,35.5035833334,20.072,5.01016666667,27.9883333333,2.614,8.79833333332
309.64,22.166,8.68483333333,7.51016666667,8.20783333333,9.19750000002,8.2435,36.1340833334,20.55,5.181,28.4136666667,3.04716666666,8.99749999998
310.01,22.1373333333,8.34833333333,7.271,7.8595,8.93183333333,7.97933333334,35.99425,20.5466666667,4.90733333333,28.1668333333,2.60333333333,8.6925
310.38,22.0396666666,8.27283333334,7.072,7.60966666667,8.97000000002,8.01133333333,36.0175833333,20.5781666667,4.99566666667,28.3376666667,2.52683333333,8.65533333333
310.75,21.9136666666,8.05783333333,6.69516666667,7.17,8.59933333332,7.5595,35.6863333333,20.437,4.63433333334,28.1766666667,2.16033333334,8.29533333333
311.12,21.78,8.12933333333,6.464,6.9005,8.49516666666,7.29916666667,35.8030833334,20.443,4.35333333333,28.192,1.94216666666,7.92766666667
311.49,21.833,8.14283333334,6.25883333333,6.62633333334,8.298,6.81933333333,35.9259166666,20.5755,3.99816666667,28.4026666666,1.53066666667,7.76583333334
311.85,21.8193333333,8.09016666666,5.96966666666,6.15866666667,8.17533333334,6.4985,35.7440833333,20.4921666667,3.78766666667,28.3178333333,1.37433333334,7.36283333334
312.22,22.3016666667,8.6895,6.34733333333,6.50516666666,8.61283333331,6.921,35.93125,20.8725,4.1535,28.7545,1.816,7.67616666667
312.59,22.5741666667,8.91,6.41366666666,6.61316666667,8.84183333333,6.95383333333,35.9656666667,21.0851666667,4.26266666667,29.0608333334,1.93183333334,7.76166666667
312.96,22.5605,8.72366666667,6.227,6.46083333333,8.78849999998,6.81916666667,36.044,21.0536666667,4.2375,28.9465,1.706,7.66416666667
313.33,22.8585,8.83466666667,6.45516666666,6.72833333333,8.95616666669,6.71816666667,36.39625,21.1876666667,4.516,29.2325,1.75683333333,7.89816666667
313.70,22.8645,8.563,6.24466666667,6.61033333334,8.79283333332,6.43283333334,36.2700833334,21.2563333333,4.48016666667,29.3128333333,1.3055,7.67033333333
314.07,23.003,8.8295,6.33666666666,6.67966666666,8.87216666665,6.34183333333,36.4319166666,21.4536666667,4.39583333334,29.6238333333,1.22233333333,7.63916666667
314.43,23.2725,9.0105,6.49,6.74416666667,8.96066666669,6.0365,36.4510833333,21.5808333333,4.29533333333,29.823,1.1885,7.43516666667
314.80,23.6066666667,9.208,6.68366666666,6.81483333333,9.11116666665,5.983,36.7466666667,21.584,4.38183333333,30.1538333334,1.21933333333,7.68083333334
315.17,24.0443333334,9.38216666667,7.028,7.15033333333,9.22516666669,6.037,36.8650833334,21.8765,4.51633333333,30.4836666667,1.4045,7.93133333334
315.54,24.379,9.546,7.2805,7.31633333334,9.36249999999,6.5115,37.2161666666,22.1788333333,4.50083333334,30.8968333334,1.70933333334,7.93116666666
315.91,24.691,9.79966666667,7.65866666667,7.87466666667,9.52383333334,6.53716666667,37.4714166667,22.3043333334,4.666,31.3541666667,1.70333333333,8.26416666667
316.28,24.897,9.7225,7.66016666667,8.00583333331,9.40699999999,6.44116666667,37.8305,22.398,4.47583333334,31.7625,1.74033333333,8.23016666666
316.64,25.1555,9.5925,7.70233333333,7.92183333333,9.40966666668,6.4215,37.88875,22.6613333334,4.4455,31.8391666667,1.60983333334,8.0195
317.01,25.1618333333,9.38683333333,7.57283333333,7.77450000001,9.30133333333,6.15616666666,37.82825,22.4256666667,4.14066666667,31.9165,1.78333333333,7.86
317.38,24.9475,9.312,7.22483333333,7.4165,8.9785,6.03933333333,37.693,22.2615,3.55683333334,31.9748333333,1.58083333333,7.39166666667
317.75,25.0373333333,9.294,7.01116666666,7.32899999999,8.851,6.03783333333,37.7339166667,22.1868333334,3.43666666666,31.986,1.703,7.12933333333
318.12,24.9498333333,9.01833333334,6.86916666667,7.0575,8.792,5.68733333333,37.6605,21.9958333333,3.19283333333,31.8501666666,1.722,6.85666666666
318.49,24.6221666667,8.56,6.3695,6.67166666667,8.27666666666,5.40033333333,37.3363333333,21.8528333333,2.81333333333,31.4201666667,1.40983333333,6.6215
318.85,24.6285,8.50166666667,6.12533333333,6.60816666667,8.31116666667,5.26733333333,37.4856666667,22.2073333334,2.637,31.6178333333,1.29616666667,6.36033333333
319.22,24.7826666667,8.50583333334,6.07766666666,6.65266666667,8.423,5.33616666667,37.5065,22.0798333333,2.62016666666,31.5376666667,1.26533333333,6.49283333333
319.59,24.7995,8.2105,5.64183333334,6.29516666666,8.10033333333,4.8525,37.4416666667,21.7001666667,2.41966666667,31.3016666667,1.113,6.095
319.96,24.3795,7.47,4.91666666667,5.573,7.26666666667,4.129,37.31775,21.4783333333,1.372,30.767,0.7285,5.396
320.32,24.1773333333,7.05283333333,4.21316666666,4.88966666667,6.67466666667,3.271,36.6971666666,21.258,0.444666666667,30.268,-0.0861666666665,4.66433333333
320.69,23.9813333334,6.92483333334,3.745,4.52466666667,6.19883333333,2.56833333333,36.7050833334,20.9626666667,-0.289333333333,30.1735,-0.746333333332,4.22883333333
321.06,24.1925,6.949,3.5965,4.49916666666,6.21616666667,2.67366666667,36.8555,21.071,-0.441333333333,30.2388333334,-1.04483333333,4.11233333334
321.43,24.0755,6.7225,2.984,4.09883333333,5.934,2.22266666666,36.6675,20.9626666667,-0.788833333332,29.9686666667,-1.44783333334,3.86083333333
321.80,23.9175,6.792,2.89366666667,4.013,5.83433333333,1.855,36.8238333334,21.0103333333,-1.167,29.8596666666,-1.55133333333,3.831
322.16,24.1446666667,7.002,2.69616666667,4.04416666667,5.77483333333,1.99866666667,36.9954166667,21.4285,-1.24066666667,30.1743333333,-1.64316666667,3.82966666667
322.53,24.0935,7.005,2.51583333333,3.72683333333,5.45966666667,1.64583333333,37.13375,21.5508333333,-1.75966666667,30.2756666667,-2.121,3.32533333333
322.90,24.0583333333,6.927,2.492,3.48633333333,5.07583333333,1.5895,37.1108333334,21.5528333334,-1.851,30.233,-2.06683333333,3.218
323.27,24.0285,6.9515,2.469,3.45666666667,4.9635,1.50066666667,37.3765833333,21.829,-2.00083333333,30.608,-1.91116666667,3.0845
323.63,24.0225,7.10533333334,2.475,3.58383333333,5.03766666667,1.4725,37.3684166666,22.287,-2.1115,30.8146666666,-1.98616666666,3.30816666666
324.00,24.3756666666,7.73333333334,2.97566666667,4.01216666667,5.57566666667,2.006,37.4878333334,22.6908333333,-1.41216666666,31.2363333333,-1.6365,3.58783333333
324.37,24.364,7.93166666667,3.24183333333,4.215,5.80383333333,2.304,37.4575,22.7518333333,-1.02,31.4161666667,-1.401,3.9805
324.74,24.3045,8.045,3.37516666667,4.42666666667,5.87983333334,2.77,37.4803333333,22.784,-0.723333333332,31.4225,-0.949666666667,4.18933333334
325.10,24.4115,8.264,3.39966666666,4.544,5.80433333334,2.65316666667,37.82475,23.1341666667,-0.779333333335,31.6861666666,-0.8015,4.18466666667
325.47,24.5881666667,8.56766666667,3.759,4.90566666666,6.04733333334,2.99933333333,38.1366666667,23.3818333334,-0.603166666665,31.9333333333,-0.377166666667,4.38333333333
325.84,24.5073333334,8.64283333334,3.64783333333,4.83216666666,6.02716666666,3.15,38.01375,23.3543333333,-0.597500000002,31.8135,-0.277833333334,4.35516666667
326.21,24.2833333334,8.4695,3.46683333333,4.51983333333,5.7985,2.98916666667,37.86575,23.0148333333,-0.729499999998,31.5821666667,-0.4315,4.0215
326.57,24.1288333333,8.26483333333,3.307,4.48033333333,5.73516666667,2.95133333334,37.7555,22.6758333333,-0.721000000001,31.4688333333,-0.528333333334,3.78966666667
326.94,24.1433333333,8.43183333333,3.36666666667,4.666,5.8185,3.0735,37.6276666667,22.748,-0.829333333331,31.5085,-0.530833333334,3.73066666666
327.31,23.9715,8.37366666667,3.10033333333,4.37066666667,5.50533333333,2.85833333334,37.22525,22.56,-1.04833333334,31.2311666666,-0.5445,3.38266666667
327.67,23.6878333333,8.18316666666,2.89466666667,4.392,5.41866666667,2.8395,36.8036666667,22.2155,-0.966666666665,30.9493333333,-0.580833333333,3.19016666666
328.04,23.8218333333,8.3835,3.0315,4.421,5.599,3.00133333333,37.0820833333,22.402,-0.886333333335,31.3091666667,-0.327333333334,3.4795
328.41,23.559,8.14716666666,2.5865,4.015,5.321,2.7395,37.2975,22.411,-1.21933333333,31.2266666667,-0.4285,2.97383333333
328.78,23.9003333333,8.42166666667,2.72566666667,4.06516666667,5.42533333333,2.78833333333,37.6771666667,22.8058333333,-1.28733333333,31.843,-0.521,2.99683333333
329.14,24.035,8.54416666666,2.91133333333,4.1825,5.49566666666,3.05916666667,37.8058333334,22.9221666666,-1.38183333333,32.0993333334,-0.427333333333,2.90633333333
329.51,24.0335,8.31483333334,2.80166666667,4.09616666666,5.41183333334,2.855,37.4878333333,22.6218333334,-1.67816666667,32.156,-0.548833333334,2.80166666667
329.88,24.477,8.3795,2.8185,4.25483333334,5.34433333334,2.95383333333,37.664,22.6018333333,-1.87016666667,32.5745,-0.4715,2.69366666667
330.24,24.7113333333,8.5615,2.97483333333,4.42083333334,5.38883333333,2.89766666667,37.9824166666,22.7978333333,-2.10583333333,33.0805,-0.385,2.89233333333
330.61,24.896,8.96916666667,3.22383333334,4.70966666667,5.59733333333,2.99333333333,38.01525,23.1193333333,-2.0995,33.3606666667,-0.142666666667,3.12516666667
330.98,24.8263333334,8.716,3.0505,4.42116666667,5.29666666666,2.632,38.3218333333,23.015,-2.362,33.6416666666,-0.258666666667,2.91266666667
331.34,24.9778333333,8.751,3.04,4.41383333333,5.3595,2.49016666666,38.415,23.0321666666,-2.47916666666,33.8338333334,-0.527833333334,3.0125
331.71,25.3298333333,9.29566666666,3.413,4.56333333333,5.681,2.64983333334,39.137,23.4271666667,-2.317,34.3855,0.0383333333333,3.47283333333
332.08,25.2838333333,9.15766666667,3.08133333333,4.35733333334,5.56833333333,2.37866666667,38.95825,23.435,-2.49216666666,34.2901666666,-0.221833333333,3.11933333333
332.44,25.4815,9.5595,3.4685,4.59616666667,5.71333333333,2.58016666667,39.1530833333,23.3803333333,-2.3725,34.4506666667,-0.0478333333333,3.34616666667
332.81,25.148,9.19783333333,3.32933333334,4.42516666666,5.6455,2.30066666667,38.7555833334,23.0653333333,-2.45666666667,33.801,0.0153333333333,3.03833333334
333.18,25.2081666667,9.18083333333,3.32433333333,4.34433333333,5.62333333334,2.19233333334,38.61925,22.8685,-2.2125,33.5973333334,0.0151666666665,3.16683333334
333.54,25.2986666667,9.2945,3.16683333333,4.20566666666,5.49533333334,2.15783333334,38.7634166667,23.2008333334,-2.07766666667,33.6043333333,-0.215833333334,2.98083333334
333.91,25.005,9.063,2.94316666667,3.80183333333,5.35533333334,1.8165,38.6363333333,23.3523333333,-2.1935,33.5665,-0.699833333334,2.74466666667
334.28,25.1193333333,9.06233333334,2.959,3.861,5.484,2.062,38.5395833334,23.6133333333,-1.91583333333,33.5428333333,-0.638666666667,2.91516666667
334.64,25.3358333334,9.09166666667,3.01466666667,3.88816666667,5.578,2.16033333334,38.8105833333,23.6751666667,-1.8675,33.6693333333,-0.465666666666,2.99066666666
335.01,25.4903333334,9.07716666667,3.02266666666,4.05066666667,5.79666666667,2.3985,38.5643333333,23.5943333334,-1.73183333333,33.5023333333,-0.3755,3.07916666666
335.38,25.6426666667,9.1705,3.08,4.2175,6.04883333333,2.6175,38.6375833333,23.7608333333,-1.665,33.6063333334,-0.407,3.21866666667
335.74,25.6315,8.91433333333,2.8145,4.13216666667,5.83466666667,2.47566666667,38.2964166667,23.7781666667,-1.8625,33.5165,-0.805166666669,2.9105
336.11,25.969,9.131,3.10083333333,4.62866666666,6.06633333334,2.76733333333,38.6805833334,23.9318333333,-1.61816666667,33.793,-0.6625,3.2225
336.47,26.3288333333,9.0455,3.30466666667,4.84866666667,6.34816666667,3.13183333333,38.5368333334,24.2525,-1.3665,33.9188333333,-0.496833333333,3.48233333334
336.84,26.7751666667,9.38983333333,3.577,5.21233333333,6.66766666667,3.463,38.7886666667,24.6801666666,-0.973166666665,34.4293333334,-0.298166666667,3.8925
337.21,26.6883333334,9.34633333334,3.76633333333,5.20783333333,6.8225,3.45866666666,38.62575,24.8268333333,-0.839833333332,34.4936666667,-0.29,3.98266666667
337.57,26.7828333333,9.35083333333,4.017,5.43233333333,6.9375,3.6475,38.75475,24.9033333333,-0.903333333332,34.7096666667,-0.219333333333,4.1635
337.94,26.7841666667,9.249,4.07933333333,5.655,7.00466666667,3.807,38.6389166667,24.8553333333,-0.893999999998,34.7001666667,-0.306666666667,4.13883333333
338.31,26.9535,9.447,4.3225,5.84966666666,7.2325,4.06366666667,38.8816666666,24.917,-0.792999999999,35.0765,-0.186666666667,4.2205
338.67,27.32,9.745,4.65683333333,6.25833333333,7.66133333333,4.4835,39.2008333333,25.3423333333,-0.460333333332,35.5265,0.126833333333,4.64833333333
339.04,27.3685,9.89916666668,4.939,6.24633333334,7.83533333333,4.586,39.2414166667,25.5233333334,-0.517166666666,35.6116666666,0.0883333333332,4.74133333333
339.40,27.7,10.164,5.57083333333,6.52766666667,8.1255,4.897,39.55125,25.8943333334,-0.195666666667,36.0416666667,0.5825,5.0925
339.77,28.1668333333,10.696,6.09016666666,6.82833333333,8.64666666669,5.315,39.98625,26.303,0.173,36.5906666667,0.9855,5.55016666667
340.14,28.3356666666,10.7296666667,6.40483333333,6.774,8.81733333335,5.51866666667,40.22625,26.6206666666,0.442999999999,36.9726666666,1.09966666667,5.58033333334
340.50,28.2868333333,10.6703333334,6.19683333334,6.65933333333,8.66066666668,5.3125,40.47575,26.6496666666,0.274,37.2503333333,0.847166666669,5.52966666667
340.87,28.4555,10.5623333333,6.16933333333,6.47933333334,8.73266666668,5.322,40.4626666667,26.74,0.1345,37.3228333334,0.815,5.497
341.23,28.938,10.7616666667,6.4675,6.78716666666,9.13066666667,5.60533333333,40.77825,27.2585,0.465333333331,37.8906666666,1.17766666667,5.77133333333
341.60,29.3498333333,11.0355,6.66583333333,6.89266666666,9.49533333334,5.87,41.0018333333,27.5868333333,0.9035,38.3118333334,1.57166666667,6.11283333334
341.96,29.5763333333,11.2316666666,6.9155,6.86433333333,9.76316666669,5.978,41.192,27.8118333333,1.16966666667,38.7288333333,1.93766666666,6.447
342.33,29.6603333334,11.1628333333,6.97,6.908,9.83649999998,5.9965,41.27675,27.9883333333,1.30316666667,38.6663333333,2.00133333333,6.50066666666
342.70,29.7246666667,11.0246666666,6.854,6.766,9.69783333333,5.97483333333,41.1084166667,27.802,1.399,38.6965,1.896,6.39516666667
343.06,29.9546666666,11.1235,6.92316666666,6.904,9.85283333335,6.05566666667,41.2309166667,28.0205,1.68916666667,39.0158333334,1.91166666666,6.501
343.43,29.9105,10.8435,6.59583333333,6.62583333333,9.70899999999,5.89783333333,41.2448333334,28.0066666666,1.5455,38.9585,1.549,6.301
343.79,29.8306666666,10.713,6.69366666666,6.668,9.80799999999,5.9465,41.1960833333,27.9735,1.72583333333,38.8036666667,1.55333333333,6.19916666667
344.16,29.6916666667,10.5346666667,6.41333333334,6.413,9.67600000001,5.58333333334,41.0118333333,27.7211666666,1.5485,38.635,1.2775,6.139
344.52,30.0743333334,10.8545,6.76233333333,6.819,10.2056666667,5.86516666666,41.23075,28.1133333333,2.11666666667,38.7836666666,1.649,6.44683333333
344.89,30.0998333333,10.994,6.95183333334,7.12233333333,10.3806666667,5.97583333333,41.3181666667,28.2421666667,2.46033333333,38.7798333333,1.90933333333,6.60333333333
345.25,30.1933333333,11.056,6.9425,7.16016666666,10.421,6.11466666667,41.48025,28.2056666666,2.51216666667,38.7611666666,1.80466666667,6.60816666667
345.62,30.2388333333,10.814,6.9735,7.19,10.3706666666,6.08266666667,41.383,28.203,2.5305,38.7078333333,1.64716666667,6.42316666667
345.99,30.3116666666,10.8688333334,6.97416666667,7.25366666667,10.4325,6.13883333334,41.39025,28.2656666666,2.544,38.633,1.57216666666,6.381
346.35,30.286,10.82,7.01183333333,7.1375,10.4565,6.10133333333,41.2353333333,28.2445,2.57483333333,38.6701666666,1.57633333334,6.36983333333
346.72,30.2713333333,10.7561666667,6.95833333333,7.08033333334,10.5426666667,5.96816666666,41.4358333333,28.3995,2.5435,38.596,1.4615,6.33433333333
347.08,30.3371666666,10.7251666667,7.02416666667,7.20466666667,10.5756666666,5.96166666667,41.5045833333,28.522,2.57416666667,38.662,1.48083333334,6.39766666666
347.45,30.4835,10.7526666667,7.12633333334,7.399,10.7116666667,6.05383333333,41.6428333333,28.5835,2.79883333333,38.764,1.6205,6.45216666667
347.81,30.6153333333,10.421,6.84833333333,7.08616666667,10.483,5.7325,41.76325,28.538,2.42516666667,38.821,1.24716666667,6.23533333333
348.18,30.7898333333,10.5425,6.95816666666,7.28916666667,10.6873333333,5.938,41.9714166667,28.7701666667,2.6225,38.8923333333,1.43716666667,6.31366666667
348.54,30.7816666667,10.4945,6.933,6.99166666666,10.6015,5.82983333333,41.8151666667,28.9038333333,2.46883333334,39.0215,1.39,6.2205
348.91,30.8433333333,10.4413333334,6.86866666666,6.8065,10.6003333333,5.84133333333,41.8516666666,28.9793333333,2.46583333333,39.282,1.1935,6.20116666666
349.27,30.7141666667,10.2945,6.7005,6.61766666666,10.5363333333,5.55666666667,41.67375,28.8786666666,2.31533333333,39.0905,1.11266666667,6.12
349.64,30.7171666667,10.382,6.67216666667,6.63466666666,10.632,5.45516666666,41.8036666667,28.8966666666,2.34516666667,39.025,1.09716666667,6.23316666666
350.00,31.0771666667,10.6765,6.97316666667,6.96966666667,10.9255,5.65583333333,42.228,29.2306666667,2.83983333334,39.279,1.44366666666,6.54316666667
350.37,31.4471666666,10.8005,7.21183333333,7.2185,11.025,5.7505,42.5895,29.459,3.01466666666,39.5696666667,1.50533333333,6.75633333333
350.73,31.533,10.8866666667,7.36366666666,7.22833333333,11.127,5.64116666666,42.3738333333,29.6006666667,3.11,39.7866666666,1.48233333333,6.81883333334
351.10,31.7516666667,11.0383333333,7.34083333334,7.17666666666,11.2231666667,5.62833333333,42.7514166667,29.636,3.18366666666,39.959,1.57483333333,6.96166666667
351.46,31.8586666667,11.1376666667,7.2605,7.207,11.2578333333,5.56216666667,42.8360833333,29.8798333333,3.32016666667,40.0568333333,1.625,6.99683333334
351.83,31.861,11.3273333333,7.53266666666,7.54266666666,11.4228333333,5.75766666667,42.7600833333,30.135,3.66283333334,40.2471666667,1.84116666667,7.19033333333
352.19,31.9371666667,11.3471666667,7.72683333333,7.63866666666,11.5785,5.81516666667,42.8328333333,30.3588333333,3.87766666667,40.473,1.93416666666,7.3875
352.55,32.2266666667,11.4476666667,7.87883333331,7.869,11.7096666667,5.93083333334,43.28275,30.389,4.022,40.578,2.07083333333,7.58416666667
352.92,32.4425,11.515,8.09050000002,8.02,11.8336666667,6.00666666667,43.5444166666,30.5066666667,4.07116666667,40.6906666667,2.11583333333,7.65633333333
353.28,32.6785,11.7521666666,8.3095,8.2745,12.0255,6.28483333333,43.9824166666,30.8953333333,4.29766666667,41.131,2.20933333334,7.80083333333
353.65,32.8558333333,11.7981666666,8.38716666668,8.2605,12.0353333333,6.33216666666,44.2083333333,31.212,4.27116666667,41.3598333333,2.2445,7.82433333333
354.01,33.0681666667,11.8151666667,8.38033333335,8.34583333331,12.0741666667,6.43016666667,44.331,31.4613333333,4.1775,41.4885,2.29633333334,7.88416666667
354.38,33.0331666667,11.7865,8.31033333334,8.44849999998,12.1483333333,6.3395,44.2429166667,31.5155,4.15633333333,41.4385,2.40633333333,7.878
354.74,33.1706666666,11.7026666666,8.22183333332,8.45683333334,12.1068333333,6.504,44.3655833334,31.5008333334,4.15316666667,41.314,2.43533333333,7.89633333333
355.11,33.1203333333,11.4925,8.113,8.42366666668,12.0366666666,6.45733333333,44.4413333334,31.6183333334,4.19533333334,41.3933333333,2.33583333334,7.76416666667
355.47,33.1195,11.5586666666,8.25833333335,8.43433333331,12.0985,6.56316666666,44.4833333333,31.6038333333,4.22433333334,41.2653333334,2.382,7.86866666667
355.83,33.2173333333,11.4951666667,8.11833333332,8.40683333331,12.0668333333,6.53583333333,44.6799166667,31.567,4.11266666667,41.1628333334,2.36066666666,7.84366666666
356.20,33.4831666666,11.5731666667,8.1,8.46116666667,12.0291666667,6.63283333333,44.7300833334,31.6245,4.02333333333,41.1913333333,2.44516666667,7.8025
356.56,33.2128333333,11.2926666666,7.88883333335,8.28816666669,11.6866666666,6.37283333334,44.64925,31.6095,3.72433333333,41.1701666667,2.129,7.48366666667
356.93,33.0973333334,11.261,7.78283333333,8.31066666665,11.564,6.39183333334,44.735,31.4626666667,3.79733333333,41.116,2.203,7.53583333333
357.29,32.8868333333,11.0106666666,7.5315,8.14150000002,11.2883333333,6.1605,44.5475,31.2196666666,3.6245,40.7435,2.042,7.37833333334
357.66,32.7265,10.8568333334,7.31,7.98966666665,11.1093333333,6.034,44.40625,31.0288333334,3.57816666667,40.4816666666,1.84116666667,7.23983333333
358.02,32.5255,10.557,7.08283333333,7.6995,10.7558333334,5.65816666667,44.4090833333,30.876,3.4045,40.4006666666,1.497,6.982
358.38,32.4865,10.5388333334,6.92083333333,7.57583333333,10.6925,5.62633333333,44.6244166666,30.9385,3.3825,40.3925,1.333,6.89033333333
358.75,32.3838333333,10.4933333334,6.89166666667,7.54216666667,10.6213333333,5.5755,44.6995833334,31.0126666666,3.368,40.4788333333,1.41916666667,6.83166666667
359.11,32.3341666666,10.4326666667,6.873,7.502,10.5461666666,5.45933333333,44.8205833334,31.0858333333,3.35483333333,40.4678333334,1.40366666667,6.767
359.48,32.3853333333,10.3318333334,6.81966666667,7.46116666667,10.4403333333,5.31666666667,44.899,31.2178333334,3.27366666667,40.6186666667,1.29783333333,6.63866666667
359.84,32.397,10.4371666667,6.89616666667,7.41483333334,10.4321666667,5.345,45.1465,31.3813333333,3.48,40.802,1.335,6.6615
360.20,32.2646666667,10.4078333333,6.79883333333,7.35033333333,10.3213333334,5.286,45.26575,31.374,3.4425,40.6653333333,1.24183333333,6.60533333334
360.57,32.2895,10.3966666666,6.722,7.28716666666,10.246,5.23033333334,45.472,31.3608333334,3.44883333334,40.6271666666,1.1855,6.5295
360.93,32.2546666667,10.2921666667,6.64583333333,7.1385,10.1293333333,5.07216666666,45.5536666667,31.4798333334,3.27083333334,40.5413333333,1.07866666667,6.342
361.29,32.4583333333,10.4655,6.75116666667,7.2395,10.215,5.13516666667,45.7950833334,31.6683333333,3.4405,40.7405,1.23166666667,6.439
361.66,32.381,10.529,6.78466666667,7.27983333334,10.2201666667,5.13533333333,45.9735,31.8215,3.4935,40.8238333333,1.38633333334,6.55316666667
362.02,32.278,10.5226666667,6.858,7.2655,10.2491666667,5.1625,45.9301666666,31.7756666667,3.5145,40.7221666666,1.46116666667,6.52883333334
362.39,32.1258333334,10.5375,6.80916666667,7.2145,10.1568333333,5.09666666667,45.8225833334,31.7308333333,3.54716666667,40.5418333333,1.48666666667,6.45083333333
362.75,32.155,10.5808333333,6.897,7.2475,10.153,5.03766666667,46.0419166666,31.894,3.578,40.5585,1.47183333334,6.51983333333
363.11,32.083,10.6315,6.83516666667,7.14616666666,10.0381666666,4.97916666666,45.9161666666,31.9333333333,3.46916666667,40.3836666667,1.3815,6.47716666667
363.48,31.776,10.4918333333,6.64533333333,6.91916666666,9.79716666668,4.73366666667,45.83325,31.7513333334,3.21816666666,40.0886666666,1.22566666667,6.289
363.84,31.6093333334,10.3258333333,6.54916666667,6.80183333334,9.64166666668,4.59766666666,45.7548333333,31.5986666667,2.98733333334,39.8551666666,1.12833333334,6.16616666666
