wavelength,Back_SicLebf,Belly_SicLebf,Breast_SicLebf,Crissum_SicLebf,Crown_SicLebf,DorTail_SicLebf,Rump_SicLebf,Throat_SicLebf,WingTip_SicLebf
539.34,18.1326666667,48.8786666667,31.4185,49.405,16.4243333333,15.2286666667,20.5493333333,26.902,18.0583333333
539.69,18.0906666667,48.8076666667,31.298,49.294,16.3406666667,15.141,20.437,26.912,18.0263333333
540.03,17.998,48.7273333333,31.2415,49.2736666667,16.2163333333,15.0653333333,20.3743333333,26.879,17.9656666667
540.37,17.9463333333,48.6143333333,31.2305,49.1943333333,16.1863333333,15.002,20.3123333333,26.876,17.946
540.72,17.891,48.562,31.1455,49.1713333333,16.091,14.9716666667,20.215,26.868,17.853
541.06,17.831,48.564,31.1015,49.1813333333,16.057,14.9503333333,20.1606666667,26.873,17.821
541.40,17.7953333333,48.5543333333,31.022,49.2246666667,16.0213333333,14.9386666667,20.1216666667,26.867,17.7896666667
541.75,17.7373333333,48.524,30.983,49.2426666667,15.984,14.892,20.0783333333,26.9,17.733
542.09,17.694,48.4796666667,30.946,49.218,15.9436666667,14.905,20.051,26.93,17.7093333333
542.43,17.64,48.4413333333,30.856,49.216,15.8826666667,14.8986666667,20.015,26.979,17.657
542.78,17.5853333333,48.3513333333,30.734,49.184,15.85,14.877,19.9376666667,26.959,17.617
543.12,17.5493333333,48.2693333333,30.6605,49.206,15.8043333333,14.825,19.8943333333,27.006,17.5726666667
543.46,17.567,48.2913333333,30.638,49.3316666667,15.823,14.8633333333,19.885,27.014,17.5973333333
543.81,17.5676666667,48.2333333333,30.555,49.369,15.8643333333,14.8606666667,19.8743333333,27.096,17.6
544.15,17.5846666667,48.2483333333,30.4785,49.4473333333,15.8386666667,14.89,19.8663333333,27.075,17.5916666667
544.49,17.5863333333,48.2336666667,30.4385,49.5083333333,15.867,14.8863333333,19.871,27.089,17.648
544.84,17.6146666667,48.2413333333,30.4455,49.546,15.944,14.9123333333,19.8923333333,27.132,17.7086666667
545.18,17.69,48.308,30.515,49.531,15.9946666667,14.9456666667,19.951,27.216,17.764
545.52,17.7353333333,48.3323333333,30.532,49.5123333333,16.0353333333,15.0103333333,19.9473333333,27.22,17.8183333333
545.87,17.8056666667,48.4653333333,30.635,49.6216666667,16.0623333333,15.0693333333,20.0206666667,27.234,17.8503333333
546.21,17.9476666667,48.6523333333,30.7985,49.7266666667,16.1786666667,15.1536666667,20.161,27.232,17.957
546.55,18.0016666667,48.8503333333,30.883,49.7536666667,16.2553333333,15.214,20.2033333333,27.187,17.9943333333
546.90,18.099,49.072,31.0235,49.791,16.367,15.3226666667,20.299,27.261,18.1143333333
547.24,18.1533333333,49.1286666667,31.1065,49.7593333333,16.4103333333,15.357,20.3783333333,27.306,18.147
547.58,18.2356666667,49.3616666667,31.2725,49.8693333333,16.4673333333,15.4586666667,20.4903333333,27.297,18.2313333333
547.92,18.319,49.534,31.469,49.9283333333,16.5673333333,15.5066666667,20.558,27.433,18.3303333333
548.27,18.4463333333,49.6556666667,31.6535,49.989,16.643,15.5683333333,20.6903333333,27.561,18.4116666667
548.61,18.5456666667,49.7213333333,31.7475,49.9923333333,16.6013333333,15.617,20.76,27.591,18.3923333333
548.95,18.5716666667,49.749,31.8155,50.0563333333,16.6656666667,15.6603333333,20.78,27.622,18.464
549.29,18.662,49.8706666667,31.91,50.1786666667,16.7333333333,15.7656666667,20.8773333333,27.724,18.5646666667
549.64,18.6556666667,49.9096666667,31.921,50.15,16.7943333333,15.77,20.897,27.679,18.6336666667
549.98,18.685,49.8353333333,31.941,50.158,16.77,15.7643333333,20.8386666667,27.728,18.636
550.32,18.784,49.9266666667,32.1575,50.2626666667,16.8593333333,15.8166666667,20.965,27.854,18.7606666667
550.66,18.761,49.936,32.242,50.239,16.8373333333,15.8013333333,20.9826666667,27.768,18.7683333333
551.01,18.8043333333,50.1163333333,32.34,50.2833333333,16.8536666667,15.8366666667,21.033,27.73,18.821
551.35,18.8206666667,50.182,32.364,50.289,16.8593333333,15.8396666667,21.056,27.743,18.8203333333
551.69,18.852,50.2766666667,32.373,50.3633333333,16.8543333333,15.881,21.1576666667,27.761,18.8336666667
552.03,18.843,50.3143333333,32.388,50.2963333333,16.8746666667,15.915,21.1206666667,27.557,18.8466666667
552.38,18.874,50.5103333333,32.404,50.4306666667,16.9776666667,15.9286666667,21.1123333333,27.635,18.914
552.72,18.861,50.4893333333,32.374,50.377,16.9366666667,15.908,21.1273333333,27.614,18.859
553.06,18.9,50.4943333333,32.354,50.416,16.9323333333,15.8476666667,21.138,27.713,18.88
553.40,19.0303333333,50.6733333333,32.515,50.5546666667,17.041,15.9513333333,21.2076666667,27.798,18.9993333333
553.74,18.9683333333,50.7116666667,32.553,50.5033333333,16.9986666667,15.944,21.203,27.826,18.9793333333
554.09,18.9476666667,50.7326666667,32.515,50.4796666667,16.9456666667,15.936,21.2176666667,27.674,18.9123333333
554.43,18.986,50.8466666667,32.56,50.5313333333,16.9566666667,15.9523333333,21.199,27.726,18.8766666667
554.77,19.0236666667,50.9486666667,32.596,50.592,16.9936666667,15.979,21.1933333333,27.799,18.939
555.11,19.0843333333,50.9246666667,32.611,50.5016666667,17.003,15.9853333333,21.1716666667,27.866,18.942
555.45,19.1013333333,50.8916666667,32.6245,50.4773333333,17.0346666667,15.8903333333,21.1106666667,27.783,18.9466666667
555.80,19.1106666667,50.9523333333,32.647,50.566,17.063,15.8786666667,21.185,27.975,18.9893333333
556.14,19.082,50.909,32.5935,50.39,17.001,15.8536666667,21.2176666667,27.932,18.9813333333
556.48,19.058,51.042,32.675,50.39,17.0896666667,15.8173333333,21.291,27.876,19.0266666667
556.82,19.021,51.08,32.765,50.3216666667,17.0596666667,15.833,21.267,27.695,18.9916666667
557.16,19.0023333333,50.9953333333,32.6725,50.2233333333,17.016,15.7743333333,21.239,27.812,18.9833333333
557.50,19.0506666667,51.146,32.76,50.27,17.108,15.8106666667,21.3466666667,27.833,19.057
557.85,19.123,51.2013333333,32.79,50.3636666667,17.205,15.8683333333,21.3716666667,28.026,19.1573333333
558.19,19.1553333333,51.239,32.8635,50.425,17.337,15.9683333333,21.5136666667,28.006,19.3303333333
558.53,19.2053333333,51.1566666667,32.826,50.3406666667,17.3766666667,15.9713333333,21.5636666667,27.965,19.312
558.87,19.162,51.125,32.965,50.4196666667,17.418,15.926,21.6363333333,27.884,19.3456666667
559.21,19.1853333333,51.1993333333,33.031,50.4793333333,17.4813333333,16.053,21.6813333333,27.929,19.3923333333
559.55,19.1373333333,51.2626666667,33.0815,50.501,17.442,16.055,21.7243333333,27.806,19.3566666667
559.89,19.1923333333,51.3776666667,33.2095,50.644,17.582,16.152,21.7766666667,27.885,19.485
560.23,19.3273333333,51.483,33.268,50.719,17.5823333333,16.265,21.766,28.058,19.471
560.58,19.385,51.5683333333,33.2825,50.7506666667,17.6786666667,16.316,21.8346666667,28.227,19.53
560.92,19.4483333333,51.7156666667,33.4165,50.8403333333,17.709,16.3333333333,21.9053333333,28.188,19.56
561.26,19.4343333333,51.6986666667,33.3015,50.8793333333,17.76,16.315,21.9093333333,28.153,19.6193333333
561.60,19.4453333333,51.7606666667,33.3315,50.839,17.774,16.3306666667,21.911,28.071,19.68
561.94,19.509,51.8916666667,33.3425,50.8926666667,17.7813333333,16.337,21.923,28.17,19.7076666667
562.28,19.507,51.9313333333,33.403,50.9516666667,17.888,16.3816666667,22.0643333333,28.261,19.8056666667
562.62,19.5323333333,51.998,33.299,51.001,17.8573333333,16.36,21.9783333333,28.247,19.851
562.96,19.5533333333,52.0473333333,33.265,50.8933333333,17.856,16.385,22.0376666667,28.174,19.8306666667
563.30,19.6623333333,52.0266666667,33.2625,50.7996666667,17.9156666667,16.4296666667,22.019,28.124,19.8513333333
563.64,19.666,51.9596666667,33.247,50.841,17.8863333333,16.385,22.0026666667,27.985,19.8196666667
563.99,19.7316666667,51.9546666667,33.255,50.8396666667,17.9403333333,16.4676666667,22.08,27.884,19.9426666667
564.33,19.8556666667,52.0996666667,33.3715,50.9633333333,18.007,16.5486666667,22.199,27.921,20.0473333333
564.67,19.7993333333,51.9983333333,33.2705,50.8203333333,17.9676666667,16.5513333333,22.1173333333,27.92,20.036
565.01,19.805,52.012,33.325,50.7116666667,17.9656666667,16.5386666667,22.125,27.94,20.0293333333
565.35,19.785,51.936,33.292,50.7006666667,17.9586666667,16.571,22.145,27.954,20.0106666667
565.69,19.796,51.825,33.2445,50.6306666667,17.8953333333,16.5293333333,22.1523333333,27.933,19.9983333333
566.03,19.7536666667,51.84,33.232,50.654,17.8286666667,16.494,22.049,27.857,19.9433333333
566.37,19.7593333333,51.857,33.241,50.5783333333,17.908,16.5673333333,22.086,27.926,19.944
566.71,19.7326666667,51.8363333333,33.2735,50.5903333333,17.895,16.541,22.0566666667,27.934,19.9643333333
567.05,19.7676666667,51.8766666667,33.303,50.6793333333,17.908,16.5103333333,22.084,28.02,20.0363333333
567.39,19.747,51.788,33.282,50.5983333333,17.913,16.4983333333,22.1116666667,27.971,20.016
567.73,19.6976666667,51.7256666667,33.295,50.586,17.9356666667,16.4336666667,22.113,27.99,20.0133333333
568.07,19.64,51.6216666667,33.226,50.4443333333,17.9283333333,16.438,22.0683333333,27.986,20.0036666667
568.41,19.6783333333,51.6323333333,33.221,50.5616666667,17.95,16.4666666667,22.0886666667,27.909,20.0293333333
568.75,19.791,51.6866666667,33.25,50.6276666667,18.0293333333,16.5443333333,22.1426666667,27.996,20.0723333333
569.09,19.8246666667,51.6833333333,33.3315,50.598,18.0456666667,16.485,22.144,28.05,20.0663333333
569.43,19.7536666667,51.6983333333,33.2685,50.6003333333,18.0486666667,16.4853333333,22.124,27.951,20.0396666667
569.77,19.7923333333,51.628,33.3215,50.5603333333,18.0533333333,16.5106666667,22.1433333333,27.983,20.0533333333
570.11,19.8663333333,51.7266666667,33.424,50.706,18.1116666667,16.5633333333,22.286,27.986,20.13
570.45,19.853,51.7783333333,33.455,50.723,18.1156666667,16.6506666667,22.278,28.138,20.1223333333
570.79,19.9666666667,51.7606666667,33.426,50.7003333333,18.17,16.741,22.3153333333,28.142,20.1833333333
571.13,20.0346666667,51.9153333333,33.499,50.729,18.142,16.8206666667,22.3636666667,28.109,20.1853333333
571.47,20.004,51.95,33.479,50.7546666667,18.0883333333,16.8193333333,22.3603333333,28.113,20.1806666667
571.81,19.953,52.016,33.5135,50.8296666667,18.0903333333,16.783,22.2896666667,27.973,20.145
572.15,20.0196666667,52.053,33.597,50.8036666667,18.204,16.8503333333,22.3896666667,28.019,20.1936666667
572.49,20.0266666667,52.009,33.712,50.848,18.1756666667,16.8333333333,22.372,28.054,20.242
572.83,20.078,52.111,33.686,50.901,18.232,16.9116666667,22.3846666667,28.033,20.3246666667
573.17,20.0776666667,52.0693333333,33.7205,50.909,18.2326666667,16.9133333333,22.395,28.081,20.2906666667
573.51,20.129,52.2216666667,33.772,50.9963333333,18.27,16.9656666667,22.441,28.113,20.4203333333
573.85,20.1786666667,52.1776666667,33.7165,51.013,18.2036666667,16.9556666667,22.374,28.157,20.44
574.19,20.2626666667,52.2,33.6995,51.064,18.215,16.9766666667,22.425,28.085,20.5023333333
574.53,20.1306666667,52.3143333333,33.6845,51.104,18.175,16.9233333333,22.373,28.119,20.4416666667
574.87,20.0906666667,52.229,33.646,51.0926666667,18.1936666667,16.8493333333,22.322,28.22,20.4493333333
575.21,20.1443333333,52.227,33.6365,51.0736666667,18.1573333333,16.8653333333,22.286,28.191,20.48
575.55,20.2173333333,52.1323333333,33.603,50.9626666667,18.078,16.8356666667,22.3873333333,28.247,20.5066666667
575.89,20.185,52.118,33.596,50.9366666667,17.979,16.7613333333,22.3353333333,28.24,20.4566666667
576.22,20.2043333333,52.2023333333,33.485,50.9263333333,17.979,16.727,22.385,28.124,20.4836666667
576.56,20.217,52.101,33.435,50.9383333333,17.9326666667,16.664,22.4043333333,28.154,20.4886666667
576.90,20.3273333333,52.146,33.5155,51.0186666667,17.941,16.693,22.4103333333,28.166,20.5516666667
577.24,20.3206666667,51.98,33.3585,50.905,17.9273333333,16.6426666667,22.3506666667,28.237,20.4626666667
577.58,20.3006666667,51.9383333333,33.3695,50.827,17.8853333333,16.6803333333,22.3323333333,28.218,20.4356666667
577.92,20.342,51.8826666667,33.3895,50.8723333333,17.9093333333,16.668,22.35,28.209,20.517
578.26,20.4196666667,51.8333333333,33.5285,50.8693333333,17.9523333333,16.7293333333,22.4146666667,28.18,20.5706666667
578.60,20.5346666667,51.96,33.681,51.0746666667,18.002,16.8156666667,22.472,28.324,20.6983333333
578.94,20.6013333333,51.9853333333,33.768,51.1043333333,18.1153333333,16.9483333333,22.5146666667,28.434,20.7973333333
579.28,20.6103333333,52.0403333333,33.805,51.2716666667,18.2813333333,17.0336666667,22.569,28.53,20.822
579.61,20.6086666667,52.051,33.801,51.3383333333,18.2676666667,17.116,22.5223333333,28.647,20.787
579.95,20.5106666667,51.959,33.8445,51.375,18.2493333333,17.103,22.377,28.657,20.6993333333
580.29,20.5163333333,52.056,33.937,51.4503333333,18.272,17.1576666667,22.3506666667,28.753,20.6903333333
580.63,20.575,52.118,33.997,51.4846666667,18.3453333333,17.2173333333,22.407,28.813,20.7836666667
580.97,20.5463333333,52.1476666667,34.1,51.5756666667,18.3263333333,17.2413333333,22.4633333333,28.716,20.7863333333
581.31,20.521,52.2016666667,34.2485,51.6203333333,18.415,17.1726666667,22.437,28.663,20.779
581.65,20.397,52.1576666667,34.1535,51.5826666667,18.3776666667,17.1536666667,22.3523333333,28.733,20.6493333333
581.98,20.2826666667,52.0506666667,34.018,51.479,18.372,17.053,22.3383333333,28.602,20.6053333333
582.32,20.1423333333,52.044,33.8135,51.242,18.3316666667,17.005,22.2583333333,28.416,20.5063333333
582.66,20.0943333333,52.111,33.8645,51.3563333333,18.297,16.908,22.3513333333,28.516,20.4666666667
583.00,20.0846666667,52.1646666667,33.862,51.3023333333,18.2686666667,16.9373333333,22.2986666667,28.587,20.4936666667
583.34,20.1296666667,52.117,33.7815,51.2726666667,18.295,16.941,22.4376666667,28.532,20.595
583.68,20.2143333333,52.149,33.8405,51.349,18.3473333333,17.08,22.5713333333,28.744,20.6723333333
584.01,20.22,52.093,33.8465,51.328,18.315,17.0213333333,22.5803333333,28.616,20.6803333333
584.35,20.196,52.0526666667,33.7395,51.2903333333,18.2733333333,17.004,22.4796666667,28.792,20.69
584.69,20.197,52.1096666667,33.6765,51.389,18.3063333333,16.987,22.4376666667,28.962,20.691
585.03,20.186,52.045,33.4795,51.3776666667,18.2643333333,17.015,22.4536666667,29.053,20.6736666667
585.37,20.237,52.0763333333,33.5245,51.3316666667,18.3206666667,17.0656666667,22.5106666667,29.106,20.75
585.70,20.4023333333,52.1363333333,33.5675,51.493,18.3293333333,17.1956666667,22.5076666667,29.416,20.8626666667
586.04,20.538,52.1423333333,33.7825,51.6423333333,18.411,17.3683333333,22.653,29.629,21.0
586.38,20.544,52.1066666667,33.757,51.627,18.4406666667,17.435,22.6683333333,29.532,21.1016666667
586.72,20.5503333333,52.0536666667,33.859,51.6443333333,18.4126666667,17.396,22.6956666667,29.489,21.1283333333
587.06,20.5626666667,52.1136666667,33.979,51.7023333333,18.441,17.3453333333,22.5936666667,29.574,21.1666666667
587.39,20.5566666667,52.1253333333,33.9645,51.6916666667,18.4703333333,17.303,22.6433333333,29.431,21.2346666667
587.73,20.5013333333,52.1236666667,33.8755,51.741,18.4893333333,17.3383333333,22.6183333333,29.366,21.2376666667
588.07,20.481,52.211,33.998,51.7876666667,18.504,17.3763333333,22.7206666667,29.227,21.2326666667
588.41,20.5906666667,52.2773333333,34.1475,51.6946666667,18.4816666667,17.5096666667,22.867,29.134,21.3013333333
588.74,20.7176666667,52.4343333333,34.37,51.744,18.7036666667,17.6266666667,23.025,29.259,21.4936666667
589.08,20.8016666667,52.5023333333,34.486,51.8913333333,18.7186666667,17.6033333333,23.0216666667,29.149,21.56
589.42,20.7466666667,52.5593333333,34.586,51.8626666667,18.7003333333,17.506,23.0366666667,29.018,21.4823333333
589.76,20.7703333333,52.6813333333,34.558,51.861,18.7173333333,17.3856666667,22.9793333333,28.874,21.489
590.09,20.8056666667,52.7276666667,34.5895,51.8273333333,18.7203333333,17.3073333333,22.9293333333,28.901,21.394
590.43,20.7453333333,52.758,34.539,51.8213333333,18.6846666667,17.2093333333,22.898,28.945,21.3653333333
590.77,20.5926666667,52.6946666667,34.52,51.7996666667,18.65,17.167,22.9476666667,28.826,21.2333333333
591.11,20.7456666667,52.787,34.5355,51.9906666667,18.6756666667,17.2996666667,22.913,29.006,21.3493333333
591.44,20.7803333333,52.8733333333,34.717,52.0066666667,18.7816666667,17.3583333333,23.0066666667,29.039,21.345
591.78,20.7463333333,52.8543333333,34.534,51.8993333333,18.8643333333,17.3643333333,22.9453333333,29.09,21.3393333333
592.12,20.6536666667,52.7933333333,34.502,51.9253333333,18.8753333333,17.2463333333,22.8623333333,28.954,21.3216666667
592.46,20.5263333333,52.797,34.4045,51.8436666667,18.7323333333,17.257,22.8133333333,28.773,21.2786666667
592.79,20.4833333333,52.743,34.267,51.6053333333,18.6753333333,17.2033333333,22.7723333333,28.798,21.1993333333
593.13,20.53,52.8013333333,34.3205,51.7156666667,18.8036666667,17.3226666667,22.8773333333,28.886,21.285
593.47,20.4933333333,52.6436666667,34.26,51.5696666667,18.7563333333,17.282,22.9356666667,28.902,21.3206666667
593.80,20.502,52.5986666667,34.2375,51.5173333333,18.7746666667,17.3176666667,22.98,28.823,21.3316666667
594.14,20.6286666667,52.6036666667,34.333,51.5163333333,18.875,17.4853333333,23.0873333333,28.785,21.4496666667
594.48,20.7543333333,52.8146666667,34.345,51.5213333333,18.9386666667,17.572,23.0866666667,28.99,21.5986666667
594.81,20.6983333333,52.683,34.4075,51.2003333333,18.9436666667,17.4883333333,23.1463333333,28.816,21.5076666667
595.15,20.755,52.7883333333,34.479,51.138,18.8776666667,17.5653333333,23.2346666667,29.005,21.5476666667
595.49,20.8656666667,52.914,34.6575,51.2296666667,18.8386666667,17.6056666667,23.3956666667,29.027,21.6073333333
595.82,21.0066666667,52.9893333333,34.813,51.221,18.9103333333,17.6663333333,23.5366666667,29.134,21.6526666667
596.16,21.151,53.0153333333,34.9195,51.2436666667,18.9433333333,17.674,23.5596666667,29.213,21.7016666667
596.50,21.197,53.196,35.076,51.3773333333,18.96,17.7613333333,23.6826666667,29.244,21.7556666667
596.83,21.2186666667,53.132,35.016,51.285,18.8706666667,17.743,23.6766666667,29.145,21.7623333333
597.17,21.2483333333,53.1906666667,35.031,51.4406666667,18.8666666667,17.7566666667,23.6843333333,29.325,21.7563333333
597.51,21.363,53.339,35.1405,51.5286666667,18.9533333333,17.7313333333,23.6916666667,29.367,21.8993333333
597.84,21.3623333333,53.447,35.1315,51.595,18.978,17.7706666667,23.6346666667,29.468,21.8833333333
598.18,21.3666666667,53.3363333333,35.1365,51.5753333333,18.9636666667,17.7283333333,23.6926666667,29.328,21.8853333333
598.52,21.3163333333,53.5063333333,35.106,51.651,18.9723333333,17.7453333333,23.701,29.379,21.8673333333
598.85,21.345,53.547,35.1435,51.695,18.979,17.752,23.7226666667,29.298,21.9226666667
599.19,21.371,53.584,35.22,51.718,19.074,17.7976666667,23.7656666667,29.361,22.0043333333
599.53,21.362,53.7386666667,35.134,51.749,19.0446666667,17.758,23.639,29.344,22.054
599.86,21.292,53.8703333333,35.131,51.845,19.0326666667,17.735,23.556,29.348,21.9733333333
600.20,21.3083333333,53.7556666667,35.157,51.827,19.1223333333,17.7346666667,23.4793333333,29.396,22.0336666667
600.53,21.429,53.8996666667,35.299,51.9326666667,19.2586666667,17.8396666667,23.6413333333,29.677,22.133
600.87,21.4833333333,53.867,35.337,51.7726666667,19.364,17.9266666667,23.633,29.468,22.1853333333
601.21,21.4433333333,53.8206666667,35.3145,51.7626666667,19.3546666667,18.001,23.689,29.538,22.1283333333
601.54,21.463,53.7823333333,35.248,51.741,19.31,17.9346666667,23.7216666667,29.316,22.08
601.88,21.602,53.9256666667,35.377,51.847,19.391,18.038,23.7896666667,29.429,22.1576666667
602.21,21.6636666667,53.8783333333,35.415,51.8183333333,19.4236666667,18.1243333333,23.8316666667,29.41,22.2516666667
602.55,21.6466666667,53.8166666667,35.228,51.8136666667,19.4893333333,18.0293333333,23.7743333333,29.492,22.2993333333
602.88,21.6023333333,53.7066666667,35.205,51.666,19.388,17.977,23.6716666667,29.324,22.256
603.22,21.5893333333,53.5453333333,35.152,51.5383333333,19.4263333333,18.031,23.7173333333,29.341,22.2893333333
603.56,21.7183333333,53.5963333333,35.1585,51.579,19.557,18.0993333333,23.9023333333,29.352,22.4226666667
603.89,21.78,53.6686666667,35.145,51.7223333333,19.6023333333,18.138,24.0113333333,29.44,22.4783333333
604.23,21.742,53.6363333333,35.084,51.6763333333,19.5513333333,18.0673333333,23.913,29.357,22.4696666667
604.56,21.7783333333,53.6663333333,35.0545,51.6966666667,19.4823333333,18.0866666667,23.9596666667,29.392,22.4953333333
604.90,21.7063333333,53.5073333333,34.9845,51.565,19.3753333333,18.0653333333,23.858,29.312,22.4013333333
605.23,21.7633333333,53.5373333333,35.0755,51.593,19.4273333333,18.1423333333,23.9206666667,29.406,22.4963333333
605.57,21.7363333333,53.584,35.043,51.578,19.4166666667,18.0986666667,23.928,29.384,22.568
605.90,21.7223333333,53.603,35.0735,51.6126666667,19.4023333333,18.04,23.9246666667,29.398,22.5693333333
606.24,21.791,53.5666666667,35.1015,51.5203333333,19.3543333333,18.088,23.9176666667,29.305,22.5083333333
606.58,21.8716666667,53.5696666667,35.1405,51.6613333333,19.441,18.1516666667,23.933,29.394,22.6176666667
606.91,21.7903333333,53.4793333333,35.0845,51.6096666667,19.4183333333,18.085,23.8276666667,29.372,22.523
607.25,21.73,53.3176666667,35.1405,51.4853333333,19.326,18.1083333333,23.8046666667,29.421,22.507
607.58,21.6686666667,53.233,35.1205,51.4423333333,19.3203333333,18.055,23.7496666667,29.379,22.467
607.92,21.5936666667,53.041,34.947,51.475,19.3103333333,18.1343333333,23.6713333333,29.351,22.4736666667
608.25,21.45,52.8416666667,34.824,51.648,19.2556666667,18.1223333333,23.4756666667,29.515,22.3113333333
608.59,21.495,52.831,34.796,51.932,19.35,18.2056666667,23.5236666667,29.693,22.3846666667
608.92,21.42,52.5973333333,34.632,52.0476666667,19.2616666667,18.231,23.4416666667,29.95,22.2433333333
609.26,21.2813333333,52.2386666667,34.3815,52.2226666667,19.2246666667,18.2873333333,23.2403333333,29.992,22.1186666667
609.59,21.1796666667,51.9523333333,34.133,52.3346666667,19.1033333333,18.2946666667,23.0796666667,30.163,22.0043333333
609.93,21.064,51.826,34.0525,52.5446666667,19.13,18.3516666667,23.0213333333,30.373,22.0136666667
610.26,20.9223333333,51.6823333333,33.917,52.6683333333,19.0156666667,18.286,22.9003333333,30.488,21.873
610.60,20.8553333333,51.619,33.859,52.904,18.9046666667,18.3823333333,22.823,30.646,21.8286666667
610.93,20.6846666667,51.3443333333,33.5745,52.9583333333,18.782,18.2656666667,22.645,30.638,21.6263333333
611.27,20.728,51.2623333333,33.3595,53.112,18.7703333333,18.368,22.6216666667,30.824,21.6896666667
611.60,20.7066666667,51.1866666667,33.4205,53.167,18.7436666667,18.343,22.6056666667,30.836,21.564
611.93,20.6833333333,51.09,33.327,52.977,18.7753333333,18.3553333333,22.6376666667,30.764,21.6346666667
612.27,20.6193333333,51.075,33.201,52.844,18.688,18.354,22.5,30.704,21.5916666667
612.60,20.6553333333,51.2243333333,33.2635,52.8486666667,18.689,18.3643333333,22.5363333333,30.615,21.732
612.94,20.7783333333,51.467,33.438,52.7906666667,18.7656666667,18.3493333333,22.737,30.7,21.799
613.27,20.932,51.741,33.6575,52.8053333333,18.8903333333,18.4016666667,22.8746666667,30.495,21.9383333333
613.61,20.951,51.7476666667,33.69,52.6536666667,18.792,18.3906666667,22.8993333333,30.25,21.9013333333
613.94,21.076,51.8186666667,33.6735,52.4143333333,18.815,18.4216666667,23.0143333333,30.132,21.8956666667
614.28,21.249,52.0203333333,33.8415,52.444,19.0063333333,18.429,23.2833333333,30.224,22.0726666667
614.61,21.445,52.3346666667,34.1105,52.5873333333,19.117,18.6296666667,23.452,30.215,22.238
614.94,21.353,52.3336666667,34.3285,52.3113333333,18.9876666667,18.5176666667,23.4656666667,30.057,22.1096666667
615.28,21.477,52.5733333333,34.4515,52.2636666667,19.0803333333,18.5066666667,23.6306666667,30.293,22.2636666667
615.61,21.737,52.8573333333,34.747,52.465,19.122,18.5203333333,23.7883333333,30.236,22.383
615.95,21.9133333333,53.2373333333,35.1205,52.6733333333,19.3303333333,18.611,24.1656666667,30.478,22.5743333333
616.28,22.005,53.4446666667,35.3,52.7343333333,19.5183333333,18.629,24.221,30.524,22.7286666667
616.61,22.11,53.5283333333,35.5325,52.7403333333,19.5346666667,18.708,24.3193333333,30.581,22.8193333333
616.95,22.2626666667,53.6913333333,35.7255,52.7323333333,19.6056666667,18.8133333333,24.445,30.866,22.868
617.28,22.38,53.8573333333,35.905,52.81,19.7656666667,18.8096666667,24.5933333333,30.929,23.0596666667
617.62,22.399,53.9553333333,35.982,52.8266666667,19.8353333333,18.8283333333,24.6033333333,31.076,23.1653333333
617.95,22.478,53.9846666667,36.0365,52.7673333333,19.9046666667,18.9273333333,24.61,30.958,23.192
618.28,22.4863333333,53.9746666667,35.999,52.7116666667,20.023,18.8883333333,24.6606666667,31.051,23.302
618.62,22.599,53.9893333333,36.0145,52.8583333333,20.0843333333,18.9433333333,24.6733333333,30.782,23.362
618.95,22.5996666667,53.9483333333,35.983,52.9046666667,20.072,19.0513333333,24.4953333333,30.631,23.3073333333
619.28,22.502,53.9323333333,35.9755,52.8133333333,20.1743333333,19.1243333333,24.6056666667,30.775,23.335
619.62,22.503,53.7313333333,35.8155,52.7593333333,20.1406666667,18.978,24.431,30.483,23.3696666667
619.95,22.3626666667,53.4193333333,35.659,52.484,19.9776666667,18.828,24.3526666667,30.085,23.183
620.28,22.3616666667,53.3083333333,35.565,52.2763333333,19.9516666667,18.8276666667,24.2673333333,29.967,23.209
620.62,22.284,53.1513333333,35.462,52.264,20.013,18.8446666667,24.2703333333,29.772,23.1976666667
620.95,22.2266666667,53.0586666667,35.365,52.2326666667,20.0273333333,18.7833333333,24.2336666667,29.717,23.1423333333
621.28,22.2723333333,52.9896666667,35.462,52.335,20.1846666667,18.852,24.3393333333,29.554,23.299
621.62,22.404,53.067,35.5845,52.4176666667,20.2663333333,18.9213333333,24.4323333333,29.61,23.403
621.95,22.4626666667,53.098,35.801,52.382,20.2993333333,18.9386666667,24.4223333333,29.682,23.516
622.28,22.3763333333,53.0986666667,35.867,52.16,20.382,18.9606666667,24.394,29.814,23.4893333333
622.62,22.3776666667,53.105,35.84,52.1396666667,20.476,18.9606666667,24.547,29.748,23.625
622.95,22.4303333333,53.2736666667,35.945,52.201,20.4473333333,18.972,24.5683333333,29.855,23.63
623.28,22.309,53.201,35.867,51.973,20.3356666667,19.0546666667,24.4563333333,29.972,23.5563333333
623.62,22.3286666667,53.352,36.0045,52.084,20.345,19.1066666667,24.6156666667,30.218,23.567
623.95,22.2396666667,53.388,35.959,52.094,20.4113333333,19.071,24.5966666667,30.221,23.57
624.28,22.1983333333,53.3636666667,35.989,51.9373333333,20.2936666667,18.8866666667,24.4083333333,30.177,23.4886666667
624.62,22.3,53.549,36.0685,51.9693333333,20.3436666667,19.0093333333,24.553,30.314,23.516
624.95,22.288,53.5916666667,35.974,51.9716666667,20.2236666667,18.948,24.5236666667,30.322,23.3916666667
625.28,22.1443333333,53.617,35.9055,51.9076666667,20.0996666667,18.9033333333,24.386,30.2,23.3743333333
