wavelength,Back_SicCitf,Belly_SicCitf,Breast_SicCitf,Crissum_SicCitf,Crown_SicCitf,DorTail_SicCitf,Patch10_SicCitf,Patch11_SicCitf,Rump_SicCitf,Throat_SicCitf,WingTip_SicCitf
738.64,21.8095333333,55.0020666667,36.5458666667,56.3107,20.9326,16.7172,17.3616666667,36.9098,25.6436666667,36.8299333333,17.4933
738.96,21.7274,55.0474,36.4651333333,56.2596,21.06,16.6895,17.4798,36.8523333333,25.6334666667,36.8496,17.472175
739.28,21.5539333333,54.4922,36.0564666667,55.6080666667,20.7128666667,16.3651,17.0846,36.3503333334,25.3019888889,36.3476666667,17.0325166667
739.59,21.503,53.9446666667,35.827,55.1436666667,20.5766666667,16.2876,16.9776,36.0351333333,25.0719,36.0086666666,16.77855
739.91,21.6103333333,53.7930666667,35.836,55.1102,20.4839333333,16.2487666667,16.8386666667,35.9194,24.8898222222,35.914,16.8115666667
740.23,21.5344666667,53.4554,35.8628666667,55.0048,20.3876,16.3765333333,16.6624666667,35.8332,24.8642,36.1014666667,16.7519833333
740.54,21.6542666667,53.4847333333,35.728,55.0480666667,20.1955333333,16.1162333333,16.4603333333,35.8575333333,24.8124555556,36.196,16.5838583333
740.86,22.2618666667,53.5409333333,35.9993333333,55.1495333333,20.7006,16.6709333333,17.0072,36.3150666667,25.1901333334,36.4176,17.0310916667
741.18,22.3904,53.5675333333,35.9492666666,54.9004333333,20.7382666667,16.9008,17.1724,36.3727333333,25.2323333333,36.5732666667,17.0465333333
741.49,22.4987333333,53.9623333333,36.1054,55.0719666667,20.8714,17.2265,17.5296666667,36.3452666667,25.3037,36.8160666667,17.2814416667
741.81,21.8591333333,53.5392666667,35.2752666667,54.4345,20.2346,16.5809,17.0256,35.7502,24.6823111111,36.0789333333,16.691925
742.12,22.0935333333,53.7486,35.5923333333,54.8779666667,20.5225333333,16.8105333333,17.2182666667,36.0104,24.9534444444,36.4112666667,16.8688166667
742.44,22.0650666667,53.5251333333,35.6697333333,55.0324,20.5221333333,16.5621666667,17.1180666667,36.2035333333,24.8544666667,36.3804,16.852925
742.76,22.7390666667,54.0248666667,36.4495333333,55.8958666667,21.1135333333,16.9839666667,17.7190666667,37.0094,25.5895111111,37.1411333333,17.510925
743.07,23.1626,54.4852666667,36.8555333333,56.4746333333,21.6691333333,17.4510333333,17.9440666667,37.4846,26.1214222222,37.8020666667,18.2031916667
743.39,23.9632,55.0893333333,37.478,57.1192666667,22.507,18.4786666667,18.8374666667,38.3046666667,27.0664333333,38.6648666667,18.972575
743.70,24.2682666667,55.4570666667,37.7828,57.1,22.9542,18.9819333333,19.4562666667,38.5955333333,27.4093333333,38.8218666667,19.5323666667
744.02,24.5796,55.7320666667,38.282,57.3413,23.3303333333,19.8381,19.9758,38.9200666667,27.8307666667,39.1167333333,20.0865583333
744.34,24.3194666667,55.7850666667,38.1997333333,57.3455666667,23.0476666667,19.7081666667,19.6744,38.7096666667,27.5749555556,39.1428666667,19.6767583333
744.65,24.4746666667,55.7029333333,38.6143333333,57.9838333333,23.2196666667,19.6855,19.7539333333,38.904,27.8827222222,39.0316666667,19.5761416667
744.97,24.2657333333,55.2416666667,38.4908,57.7564333333,23.0433333333,19.3437666667,19.7442666667,38.6718,27.7777666667,38.7403333333,19.3827333333
745.28,24.7906,55.5859333333,39.1246,58.1913,23.1874666667,19.774,20.0095333333,38.9334,28.1882222222,39.1215333333,19.6865083333
745.60,24.5830666667,55.48,38.8384,57.8753333333,22.8139333334,19.5657,19.7891333333,38.5678666667,27.8686333333,38.8573333333,19.4518166667
745.91,24.7361333333,55.7250666667,38.9668,57.9636333333,22.6255333333,19.9652,19.7536,38.594,28.0369333333,38.8783333333,19.3508166667
746.23,24.2232666667,55.3312666667,38.5017333333,57.5437333333,22.2758666667,19.6427,19.4878666667,38.0717333334,27.5190222222,38.3277333333,18.9953666667
746.55,23.6998666667,54.6886666667,38.0568,56.7550333333,21.523,19.0094,19.1564666667,37.5767333333,27.1633111111,37.684,18.343175
746.86,23.1142666667,54.2572,37.6540666667,56.3888,21.0317333333,18.2825666667,18.6255333333,37.1141333333,26.5333111111,37.1490666667,17.930075
747.18,22.3596,53.445,36.8486,55.9675333333,20.284,17.1551,17.6692666667,36.3760666667,25.7976444444,36.3250666667,16.8951833333
747.49,21.3987333333,52.5782,35.9320666667,55.2872333333,19.4558666667,15.9608666667,16.7386666667,35.6216,24.9216444445,35.5064666667,16.0989833333
747.81,21.2204,52.2807333333,35.8378,55.2260666667,19.6385333333,15.8773333333,16.8205333333,35.7330666667,24.9543111111,35.3653333333,16.3403083333
748.12,20.5564,51.8904666667,35.0808,54.3172,19.2457333333,15.447,16.401,35.1691333333,24.3955888889,34.9772666667,15.9936833333
748.44,20.7296666667,52.2612,35.0786666667,54.5062,19.3835333333,15.6053333333,16.2767333333,35.2170666667,24.5688111111,35.0126,16.206425
748.75,20.5312,52.0038,34.8262666667,54.4335,19.2865333333,15.3435,16.0678,35.1876666667,24.4401222222,34.8262666667,15.8856
749.07,20.4994,52.0942,34.9422666667,54.5138333333,19.216,15.0495666667,15.9664666667,35.3248666667,24.4118555556,34.7462666667,15.6427833333
749.38,20.4835333333,52.1305333333,34.7118,54.1577333333,19.284,14.7211666667,15.8926666667,35.0760666667,24.1346333333,34.6648,15.5934916667
749.70,20.5853333333,52.4409333333,35.0293333333,54.5071,19.3736,14.8981666667,15.8614,35.314,24.2793333333,34.8996666667,15.623725
750.01,20.4764,52.1219333333,34.6585333333,54.4359666667,19.3028666667,14.6615333333,15.6176666666,34.9582666667,23.8601777778,34.7877333333,15.6716916667
750.33,20.0828666667,52.0644666667,34.4624666667,54.1826,18.9248666667,14.5450333333,15.4166,34.7138666667,23.5660555556,34.5674666667,15.51605
750.64,20.5057333333,52.2806,34.9802,54.3291666667,19.2666,15.1004333333,15.9190666667,34.9326666667,23.8617333333,35.0214,16.2125333333
750.96,21.4344,53.5465333333,35.9604,55.3101666667,20.1558,15.9113,16.6794666667,35.7156,24.6331444444,35.9160666667,16.95225
751.27,21.6658,53.7673333333,36.2470666667,55.4826333333,20.0734666667,15.9103333333,16.8022666667,35.647,24.8422666666,35.9853333333,17.0917916667
751.59,22.0473333333,53.6596666667,36.6442,55.8604666667,20.4735333333,16.4108333333,17.0889333333,35.7805333333,25.0794222222,36.1644,17.4247833333
751.90,22.4338666667,53.8976666667,37.0947333334,56.0300333333,20.808,16.6491333333,17.3257333334,36.2738,25.3599555556,36.3346666667,17.7124833333
752.22,22.4598666667,54.008,37.1964,56.0743,20.668,16.8175,17.2511333333,36.2524,25.2569888889,36.4709333333,18.00895
752.53,22.7067333334,54.1907333333,37.2326666667,56.166,21.0489333334,17.3823666667,17.5833333333,36.4195333333,25.3811777778,36.7669333333,18.3699083333
752.85,22.5744666667,54.4028,37.3264,56.3641666667,21.0632,17.3311666667,17.7106,36.6218,25.4915444445,36.8428,18.514225
753.16,22.7629333333,54.3566,37.2433333333,56.2073,21.1913333333,17.3748666667,17.8992,36.6762,25.6326444444,37.0120666667,18.908025
753.47,23.3806666667,54.6743333333,37.7039333333,56.6903666667,21.7647333333,17.9587333333,18.5042,37.236,26.2170666667,37.4478,19.4244
753.79,23.6773333333,54.4402,37.9049333333,56.6838333333,22.1106666667,18.2629,18.8368666666,37.3452,26.4525555556,37.564,19.7145416667
754.10,23.9217333333,54.7310666667,38.0249333333,57.0911,22.2369333333,18.5012666667,18.9997333333,37.6936666667,26.7677666667,37.6589333333,19.9697083334
754.42,23.4978,54.1112,37.6187333333,56.4957333333,21.7931333333,18.1529,18.7572,37.3625333333,26.5171444444,37.0748,19.5369666667
754.73,23.1566666667,53.9990666667,37.49,56.3625333333,21.6976666667,18.0346,18.6494666667,37.1937333333,26.1473777778,36.9389333333,19.167075
755.05,23.335,54.3786666667,37.4795333333,56.5721333333,21.7540666667,18.0487333333,18.8777333333,37.4956666667,26.3011111111,37.1588666667,19.1899583333
755.36,23.249,54.4661333333,37.3255333333,56.8971333333,21.6164666667,17.9910333333,18.7894,37.4066666667,26.2803777778,37.5365333333,19.0531166667
755.67,23.469,54.7851333333,37.5348,57.1588333333,22.0533333333,18.3178,19.3036,37.6883333333,26.7474333333,37.7929333333,19.1805833333
755.99,23.8029333333,54.7486666667,37.9670666667,57.4418666667,22.4367333333,18.5272333333,19.6518666667,37.9572,27.2676,38.1838666667,19.6252333333
756.30,23.9126,54.5779333333,38.0372,57.4611,22.4760666667,18.7106666667,19.7054,37.8252,27.3645666666,38.3712666667,19.6096833333
756.62,23.9686,54.7307333333,38.1879333333,57.6964333333,22.6213333333,19.1357666667,19.8394666666,38.0274666667,27.5738666667,38.4018,19.5402666667
756.93,23.615,54.5774,38.0986666667,57.5906666667,22.5652666667,19.2756666667,19.8088,37.9006,27.5944777778,38.1722666667,19.3339416667
757.24,23.3839333333,54.5896666667,37.7812,57.3655666667,22.4349333333,18.8702666667,19.4698,37.7168666667,27.3048222222,37.7912,18.9063083333
757.56,23.3723333333,54.5433333333,37.7800666667,57.2682,22.5182666667,18.5645666667,19.4747333333,37.7360666667,27.2909,38.0376,18.8137416667
757.87,23.7346,54.9551333333,38.1918666667,57.5317666667,22.8034,18.8793333333,19.6816,38.0565333334,27.5559555555,38.3851333333,18.9520166667
758.18,23.7824,54.8820666667,38.1258666667,57.5207,22.952,18.9138333333,19.6271333333,38.2340666667,27.7313444444,38.5120666667,19.2251166667
758.50,23.4634,54.6476666667,37.922,57.2528666667,22.5510666667,18.6534,19.2226666667,37.8644,27.2658333333,38.0267333333,19.1265833333
758.81,23.3284,54.1922,37.7142666667,56.757,22.4828,18.2222333333,19.071,37.5939333333,26.9641222222,37.4938,19.016075
759.13,23.3532,54.0952,37.7677333333,57.0009333333,22.7610666667,18.1985333333,18.972,37.944,27.1078333333,37.5549333333,19.30515
759.44,23.1219333333,54.2396666667,37.5645333333,56.9749,22.5487333333,18.2808333333,18.6873333333,37.8343333333,26.9365444444,37.3913333333,18.9321583333
759.75,23.2201333333,54.1916,37.6812,57.184,22.535,18.3317333333,18.686,37.9906666667,27.0075666667,37.4019333333,18.953275
760.07,23.3713333333,54.3843333333,37.7092666667,57.1905,22.7268666667,18.1954333333,18.7108666667,37.9706,26.9685888889,37.4418,19.0551666667
760.38,23.4470666667,54.6084666667,37.8546666667,57.0950333333,22.7054666667,18.1792666667,18.573,38.0887333333,26.9089222222,37.6206666667,19.0572333333
760.69,23.1631333334,54.3898,37.6382666667,57.1197,22.4469333333,17.8737,18.2566,37.9456,26.6885333333,37.5074,18.7510833334
761.01,23.4255333333,54.5718666667,37.8478,57.4004,22.4864666667,18.292,18.5259333334,38.0007333333,26.8661555555,37.6535333333,18.7846666667
761.32,22.9647333333,54.1721333333,37.2074666667,56.9662,22.2303333333,18.0245333333,18.1535333333,37.4346666667,26.3957222222,37.3026,18.4564833333
761.63,23.1864,54.2886,37.2957333333,56.9708333333,22.2956666667,18.2069,18.4773333333,37.7072666667,26.6632555555,37.4014666667,18.4961666667
761.94,23.4784666667,54.5566666667,37.7081333333,57.0246666667,22.6808666667,18.5398333333,18.7824666666,38.0832,27.1176888889,37.8322666667,18.8598333334
762.26,23.3657333333,54.2852666667,37.7212,56.8555666667,22.7076,18.7687666667,18.8483333333,38.0717333333,27.2091444444,37.7320666667,18.8871333333
762.57,23.0988,54.0422666667,37.6257333333,56.5766666667,22.3326,18.4857666667,18.6656,37.5997333333,26.8148,37.5526666667,18.327925
762.88,23.1446,53.944,37.8562666667,56.6704,22.2729333333,18.2175333333,18.7229333333,37.684,26.7810777778,37.5979333333,18.2300583333
763.20,23.1600666667,54.2786666667,38.0029333333,56.7792333333,22.6206666667,18.4483666667,18.8642,37.9485333333,27.0622444444,37.6763333333,18.4088166667
763.51,23.1042666667,54.1738666667,37.9836,56.7290333333,22.4721333333,18.4514666667,18.7186,37.9027333333,27.0353444445,37.6920666667,18.3895333333
763.82,23.1279333334,53.9897333333,37.8856,56.5561,22.3743333333,18.3228666667,18.7483333333,37.8174666667,26.9549888889,37.6060666667,18.3430666667
764.14,23.7003333333,54.4656666667,38.4136,56.9825,22.9372,19.0365,19.3707333333,38.3188,27.5991555556,38.1584666667,18.9827416667
764.45,23.2876,54.3415333333,38.1518666667,56.7409333333,22.7029333333,18.7722666667,18.9669333333,38.1691333333,27.3318333333,37.6934666667,18.6765166667
764.76,23.4645333333,54.3794666667,38.4805333333,57.0419,22.8840666667,19.0365333333,19.3814666667,38.6382,27.6869888889,37.8846,18.9741833333
765.07,23.3332,54.2204666667,38.4670666667,57.0427,22.6554666667,18.9302333333,19.2612666667,38.5146666667,27.6595,37.6622,18.8368583333
765.39,23.0574666667,53.9798,38.1743333333,56.9383333333,22.3326,18.3931,18.9241333333,38.3583333333,27.3856555556,37.2854666667,18.3865666667
765.70,23.076,54.3835333333,38.323,57.1546,22.2716,18.2993,18.9411333333,38.3022666667,27.2873888889,37.4001333333,18.332575
766.01,22.7376,54.2228,37.938,56.8568,21.82,17.8799,18.5196,38.0354666667,26.9647333334,37.0013333333,18.1557333333
766.32,22.2778,54.0703333333,37.4053333333,56.3598666667,21.2771333333,17.3988,17.899,37.4288666667,26.5116666667,36.2382,17.8431333333
766.64,22.4019333333,53.834,37.4158666667,56.467,21.1415333333,17.3021333333,17.9446,37.3108666667,26.3836,36.0504666667,18.0325833333
766.95,22.5466666667,54.1236666667,37.629,56.7801333333,21.2696,17.3526,18.079,37.4899333334,26.3794222222,36.1215333333,18.041875
767.26,22.2887333333,54.3876,37.3892,56.6993,21.0351333334,17.0711666667,17.7343333333,37.4928666667,26.0086777778,35.9671333333,17.786425
767.57,21.9340666667,54.1254666667,36.936,56.337,20.406,16.4796666667,17.0246,37.0648,25.3230444444,35.4444,17.0838416667
767.88,21.9497333333,54.0220666667,36.8180666667,56.2228666667,20.5144,16.4365,17.1458666667,36.9259333333,25.2575222222,35.3246666667,17.08045
768.20,22.1167333333,53.7994666667,36.7374,56.1001333333,20.2779333333,16.2603666667,16.8141333333,36.7416,25.0231444444,35.0138666667,16.9687583333
768.51,22.9153333333,54.7178,37.2086,56.8128,20.9775333333,16.6334333333,17.3059333333,37.2926,25.3609111111,35.6647333333,17.5684166667
768.82,23.1433333333,55.3774666667,37.4492,57.2365333333,21.2075333333,17.2885333333,17.8787333333,37.535,25.7553666667,35.8888,17.8176833333
769.13,23.3818666667,55.0288666667,37.3389333334,57.2441666667,21.2751333333,17.6969333333,18.0366,37.921,25.9236666667,36.0312666667,17.8881
769.44,23.4417333333,54.4129333333,37.2512666667,57.1639333333,21.3202,17.4399333333,17.7464666667,37.968,25.8715555556,35.818,17.646175
769.76,23.7538,53.8608,37.3058,57.1821666667,21.6204666667,17.7618666667,18.2275333333,38.3512666667,26.2494111111,36.2128666667,18.108325
770.07,23.2412666667,52.9995333333,36.5263333333,56.241,20.9771333333,17.1360333333,17.518,37.5472,25.5433444444,35.9169333333,17.4371333333
770.38,23.3851333333,53.0026,36.5458,56.2522666667,21.0708666667,17.0516333333,18.0556666667,37.5623333333,25.9257111111,36.1855333333,17.6793833333
770.69,23.1841333333,52.5225333333,36.4526666667,56.0870333333,21.1392,17.1344333333,18.2089333333,37.1094,26.0264,35.9253333333,17.5335833334
771.00,23.4400666667,52.4745333333,36.8180666666,56.1503333333,21.8119333333,17.4236666667,18.9426666667,37.0911333333,26.5384777778,36.2076,17.8922
771.32,24.9102666667,53.6924666667,37.8942,56.9612666667,22.8892,18.6851333333,20.0798666667,38.3084,27.6922111111,37.4450666667,19.3706666667
771.63,25.1601333333,53.914,37.9078666667,57.1221,23.5684,19.0264333333,20.7658,38.2931333333,27.9612888889,38.0482,20.0518416667
771.94,24.8446666667,53.6336666667,37.9135333334,56.9312666667,23.3893333333,18.9134,20.6055333334,37.9390666667,27.7507,37.8727333333,19.8555666667
772.25,24.5083333333,52.3944666667,37.4682666667,56.3502,22.9000666667,18.3009333333,19.6524,37.4526,27.0504777778,37.6290666667,19.0454166667
772.56,24.5688666667,52.9336666667,38.0914,57.0452,23.1281333333,18.3489666667,19.9317333333,37.7128666667,27.3552555556,37.8496666667,19.09835
772.87,25.4630666667,54.5632666667,39.3085333333,57.9889666667,24.1912,19.7651666667,21.3354666667,38.8388,28.4692444445,38.6487333333,20.17275
773.18,25.9476666667,55.7718,40.2596,58.9510666667,24.812,20.4190666667,21.9951333334,39.7566,29.1095888889,39.5080666667,20.8778166667
773.50,26.3043333333,56.4525333333,40.637,59.4233,24.9478666667,20.5546666667,22.4822,40.3789333333,29.5707777778,39.5002,20.9650666667
773.81,26.1338666667,56.4141333333,40.3107333333,59.1674666667,24.4461333333,20.4302666667,21.8652,40.4718,29.3967777778,38.9508666667,20.7776166667
774.12,26.9959333333,57.6320666667,41.5957333333,60.5395,24.9857333333,21.2209,22.3566,41.4989333333,30.3102555555,39.6535333333,21.7255916667
774.43,26.4848,57.8523333333,41.3672666667,60.5987,23.8733333333,20.675,21.5727333333,41.4142666667,29.6898555556,39.4249333334,21.249325
774.74,25.2734666667,56.8730666667,40.6936,59.9821666667,23.0134666667,19.7757333333,20.7534,40.4125333333,28.6836222222,38.6306,20.1107833333
775.05,24.4155333333,56.6144,40.2342666667,59.9506666667,21.8748,18.7697,19.4078666667,39.9198666667,27.8971333333,37.6997333333,19.0518583333
775.36,24.4011333333,56.7377333333,40.2166666667,59.8792666667,21.8818,18.8888666667,19.511,40.1919333333,27.9459888889,37.914,19.2162166667
775.67,25.3159333333,58.0080666667,41.0830666667,60.8434333333,22.6704,19.6981333333,20.3859333333,41.2138,28.9075555556,38.587,20.0535833333
775.98,24.8754666667,57.9566666667,39.8488,60.1198333333,22.1886666667,19.1201,19.6530666667,40.4606,28.3076666667,37.9628,19.4788833333
776.30,24.4886,56.7013333333,38.8983333333,59.449,21.4688,18.3824,19.0060666667,39.5505333333,27.5013222222,37.7841333333,19.0400083333
776.61,23.9951333333,56.0680666667,37.8828666666,58.6893666667,21.2036,18.0561,18.5443333333,38.6514666667,26.6866888889,37.1014666667,18.4176333333
776.92,23.4948666667,55.8149333333,37.7842,58.6578,21.0509333333,18.1513,18.2148,38.3982666667,26.5411111111,36.9294666667,18.1284166667
777.23,23.1246,55.8806,37.8762,58.7519666667,21.187,17.8762333333,17.9917333333,37.9402,25.902,36.8174,17.84255
777.54,22.4992,54.6541333333,36.9791333333,57.9516666667,20.3671333333,17.1305666667,17.1917333333,37.0240666667,25.1142555556,36.6184666667,17.1272333334
777.85,23.1084666667,54.7656666667,37.2383333333,58.5517333333,20.9761333333,17.9672666667,17.9190666667,37.8226666667,25.9141111111,37.0455333334,17.8379833333
778.16,22.9758,54.1447333333,37.3913333333,58.3607,20.7148666667,17.3235666667,17.6813333333,37.9064666667,25.9162777778,36.8180666667,17.4356166667
778.47,23.4005333333,54.3494,37.8778,58.1015333333,21.5979333333,18.1046333333,18.319,38.8110666667,26.6708333333,37.3218666667,18.0575916667
778.78,23.7539333333,54.4614,38.2409333333,58.4672666667,22.0203333333,18.5245,18.6551333333,38.8399333333,27.0575555556,37.1701333333,18.327825
779.09,23.3398666667,54.5817333333,38.2947333333,58.417,21.9560666667,17.9923,18.7644666666,38.449,26.8918666667,36.9112,18.588375
779.40,22.668,53.1256,37.9354666667,57.7703333333,21.2852666667,17.2315,18.2668,38.4874,26.5097888889,36.4557333333,18.0948833333
779.71,23.7708,53.9512,38.7386,57.8667666667,22.3680666667,18.2883666667,19.4465333333,39.2922,27.5632333333,37.2781333333,19.1071916667
780.02,24.4936,54.2784,39.0614,58.0969666667,22.6550666666,18.2673333333,19.7943333333,39.7749333333,28.0884777778,37.4928,19.5468166667
780.33,24.7849333333,54.4003333333,39.2692666667,58.319,23.2074666667,18.4451666667,20.2263333333,39.8577333333,28.1138666667,37.9179333333,19.9669666667
780.64,24.9919333333,54.1579333333,39.2722,58.1900333333,23.3107333333,18.6892,20.3735333333,39.9935333334,28.6547555555,38.0225333333,20.0015583333
780.95,25.6041333333,55.3094666667,39.5529333333,58.3771666666,24.0427333333,18.8758333333,21.1274,40.7128,29.0650111111,38.3673333333,20.3272333333
781.26,25.4397333333,55.1769333333,39.6040666667,57.8772333333,24.4336666666,18.6044666667,20.8893333333,40.5777333333,29.1106555556,38.1629333333,20.0486666667
781.57,25.6512,55.5885333333,39.3734666667,58.1403666666,24.5631333333,19.3142,21.055,40.7517333334,29.2195888889,38.503,20.0123583333
781.88,25.8964,56.0428,39.8141333333,58.5025666667,24.6878666667,19.6778333333,21.6269333333,40.5046666667,29.4367666667,38.5922666667,20.418425
782.19,25.5296666667,56.1286,39.5466,58.2605,24.2504,19.1878333333,21.1236666667,40.5481333333,29.0648888889,38.4366,20.250425
782.50,26.2882,56.5178666667,39.8174,58.1508333333,25.0710666667,20.1657,21.9406,41.3320666667,29.7848444444,38.979,20.7858916666
782.81,27.7540666667,57.9803333333,41.5536666667,59.4225,26.7138,21.6987333333,23.3771333333,42.5396666667,31.0750333333,40.1149333333,21.9984583333
783.12,27.0503333333,57.8868666667,41.1226666667,60.0872333333,26.3876666667,21.4677,22.7963333333,42.7336,30.5486111111,39.9510666667,20.9353
783.43,26.5817333333,57.6383333333,40.9574,59.8085,25.8438666667,21.0566333333,22.3263333333,42.3403333333,29.9810555556,39.7092,20.4316916667
783.74,27.0382,57.6563333333,41.329,59.5355666667,25.9734666667,21.2002333333,22.4008666667,42.608,30.2572888889,39.7068666667,20.6763083333
784.05,26.6233333333,57.5436,41.0363333333,59.5398333333,25.5942666667,21.2789,22.5144666667,42.5871333333,30.0423222222,39.5145333333,20.4681833334
784.36,26.3815333333,56.9371333333,41.3156666667,59.9379,25.6945333333,21.1840666667,22.427,42.3611333333,30.1145,39.1375333333,20.37185
784.67,26.5624666667,56.9716666667,41.3394,59.9255666667,25.0074666667,20.9226,22.4851333333,42.2470666666,29.9057777778,39.1071333333,20.2129916667
784.98,26.1,57.0021333333,40.9994,59.4072333333,24.3624666667,19.7503,21.7301333333,41.7301333333,28.9511333333,38.5086,20.0485583333
785.29,25.7305333333,56.6250666667,40.2265333333,58.8598666667,23.4050666667,18.7129666667,20.8382,41.2155333333,28.1099666667,38.5428,19.0496416667
785.60,25.1562666667,55.3199333333,39.4196,57.6599,22.6190666667,17.9055,20.1786666667,40.1486666667,27.2024,37.6710666667,18.0906583333
785.91,23.5811333333,53.8661333333,37.9283333333,56.6407,20.6880666667,16.6850666667,18.2833333333,38.2390666667,25.5765111111,36.3669333334,16.144925
786.22,23.2925333333,53.4672,37.2352,56.4436333334,20.0297333333,15.3696,17.7999333333,37.6143333333,25.0775222222,35.9792,15.9262333333
786.53,23.8883333333,54.1458666667,38.0195333333,56.5216,20.4862,15.2087666667,18.0268666667,37.577,25.5809,36.0247333333,16.908875
786.84,23.5521333333,53.7352666667,37.9260666667,56.6128333333,20.7535333333,15.0733666667,17.5673333333,37.3017333333,25.5460333333,35.9884666667,16.76805
787.14,23.3795333333,54.2156,37.9224666667,57.3035,20.9961333334,15.0799666667,17.46,37.4244,25.4950777778,36.2647333333,16.6197
787.45,23.6519333333,54.9752,38.4855333333,57.8978666667,21.4012,15.2726,17.2752666667,37.9830666667,25.6557333333,36.4896,16.4897333333
787.76,22.5275333333,54.6396666667,37.3589333333,57.1813666667,20.0638,14.5935666667,15.9529333333,37.4582666667,24.8916555556,35.9816666667,15.4588083333
788.07,22.9645333333,55.5392666667,37.7802,58.0619333333,21.1552,15.5777,16.6456,37.9054,25.6749666667,36.9032666667,16.4621416667
788.38,23.3264,56.0181333333,38.2915333333,58.9155,21.5759333333,16.1019,17.3989333333,38.396,26.4225222222,37.657,17.037125
788.69,23.6066666667,55.9432,38.5253333333,59.4911666667,22.2844666667,16.2478333333,18.117,38.74,27.0751111111,37.5216,17.7986916667
789.00,23.8434666666,56.9881333333,39.1265333333,60.1746666667,23.0748,16.9392333333,18.4766,39.0426,27.7871444444,38.3646666667,18.3558916667
789.31,24.6486,57.3903333333,40.0766,60.4731333333,24.1198,17.6757,19.4782,39.7982666667,28.5919888889,39.158,19.935725
789.62,24.5422,58.1060666667,40.5591333333,60.2620333333,24.3046,18.8817,19.8951333333,40.1327333333,28.9612,39.7484666667,20.34945
789.92,23.487,57.199,39.757,59.3676666667,23.1368666667,18.9710333333,19.3068,39.3425333333,28.2993333333,39.2568,19.264975
790.23,23.2746,57.4228,39.978,59.0601,22.5696,19.1959666667,19.3171333333,39.3465333333,28.1546777778,39.4125333333,18.8061666667
790.54,22.8517333334,57.262,39.6283333333,58.7790666667,21.6914666667,18.9191,18.7258666667,39.2492,28.0268555556,39.2870666667,18.0726833333
790.85,21.8579333333,56.1749333333,38.4075333333,57.7167333333,20.2966,17.5916333333,17.7049333333,37.6268666667,27.0738777778,38.7743333334,17.11065
791.16,22.921,56.9376,39.2304666667,57.8483,21.0443333333,18.3353,18.8062666666,38.0526,27.6468555555,38.9398666666,17.9024416667
791.47,22.6364666667,56.0334,39.1053333333,57.0903333333,20.7363333333,17.9096666667,18.7886,37.6247333333,27.1154,38.3767333333,17.7504166666
791.78,22.9132,55.5554666667,38.8143333333,56.5921,21.4684,18.7751666667,18.7122,37.6835333333,27.4453777778,38.3038666667,18.077025
792.08,22.9320666667,55.8600666667,38.967,56.3607,21.3191333333,19.3763,18.5857333333,37.6877333333,27.4904555556,38.5538666667,18.2299833333
792.39,23.2328666667,55.2472666667,38.7856666667,55.9508333333,21.0534666667,19.224,18.8098666667,38.3032666667,27.7684111111,38.2870666667,18.2719833333
792.70,23.2918,56.2678666667,39.0939333333,56.8370333333,20.7314666667,18.9484333333,19.0856,39.1520666667,27.8498222222,38.5202,18.000725
793.01,24.5911333333,57.0360666667,39.6927333333,57.2270666667,21.7932,19.6056,19.9087333333,39.9750666667,28.5277888889,39.2278666667,19.3244083333
793.32,24.5115333333,57.4088,39.3877333333,57.6687333333,22.13,18.8679,19.4466,40.2096,28.7309666667,39.2368666667,19.6781166667
793.62,24.342,56.9199333333,39.0785333333,57.7418333333,22.2998666667,19.2112666667,19.7010666667,40.0748,28.9552777778,38.7795333333,19.724875
793.93,24.764,57.0236666667,39.401,57.5033,23.001,19.6021,20.2048,40.3686666667,29.2972555556,39.1304666667,20.371875
794.24,25.9694666667,56.5844,39.859,57.3364,24.5044666667,21.077,21.363,41.0654666667,29.9765666667,39.7022666667,22.0916833333
794.55,25.4816666667,55.1299333333,39.1055333333,56.6437,24.2585333333,20.5277,21.1467333333,40.6729333333,29.4762444444,39.1666666667,21.6409083333
794.86,25.0173333333,54.7901333333,37.9498666667,55.9306666667,23.1676666667,19.6493666667,20.0693333333,39.7534,28.6049666667,38.0114,20.8004916667
795.16,24.2593333333,54.4908666667,37.369,55.2391666667,22.0371333333,18.6959333333,19.5679333333,38.6033333333,27.6813333333,37.2146,20.1310333333
795.47,24.1131333333,54.2124666667,37.3622666667,54.7400333333,21.9494666667,18.6275333333,19.0748666667,38.2568,27.0897222222,37.347,19.4639333333
795.78,23.7230666667,53.8708,36.9807333333,54.6689333333,21.8463333333,18.2028,18.6228,37.6465333333,26.3513444444,37.2154,19.011525
796.09,23.8742666667,52.6825333333,36.8201333333,54.2031333333,22.2808,18.5416333333,18.3773333333,36.8422,26.5008888889,37.0688,19.2534083334
796.40,22.8385333333,51.8196,36.2810666667,54.2868666667,21.2736666667,17.4709666667,17.3799333334,35.5604666667,25.4196333333,36.2591333333,17.9395666667
796.70,23.1497333333,52.6576666667,36.865,54.6733,21.4317333333,17.4962666667,17.5184,35.7784666667,25.3415111111,36.1746666667,17.8570166667
797.01,24.3883333333,53.8022666667,38.0000666667,55.6703666667,22.7472666667,18.1758333333,18.4836,37.0476666667,26.4969555556,37.3992666667,19.26115
