wavelength,Back_SpoCaem,Belly_SpoCaem,Breast_SpoCaem,Crissum_SpoCaem,Crown_SpoCaem,DorTail_SpoCaem,Rump_SpoCaem,Throat_SpoCaem,WingTip_SpoCaem
733.57,14.7102666667,53.8173333333,6.8394,52.2300666667,11.0452,16.9912164216,18.8683555555,36.995,13.1036
733.89,14.61,54.03,6.67,52.2616666667,10.96,16.9710661765,18.8161111111,37.145,13.0216666667
734.21,14.5402666667,53.9520666667,6.5278,52.1890666667,10.8127333333,16.8574678922,18.7624296296,37.0573333333,12.9283333333
734.52,14.6113333333,53.7748,6.5962,52.1032666667,10.7514666667,16.8685132353,18.8029703704,36.9011333333,12.9880666667
734.84,14.8066666667,53.8548,6.75766666667,52.2362,10.9728666667,17.1009546569,19.0829185185,37.0288666667,13.2563333333
735.16,15.2563333333,54.0004,7.12433333333,52.3611333333,11.3677333333,17.4353828431,19.4379481482,37.2804,13.6862
735.48,15.5018666667,54.0319333333,7.2242,52.6002,11.5232666667,17.6316262255,19.6433259259,37.3879333333,13.9524666667
735.79,15.7605333333,54.1974666666,7.41513333333,52.7042,11.7465333333,17.8871803921,19.7342444444,37.6078,14.1222
736.11,15.6558,53.9875333333,7.4228,52.5365333333,11.6708666667,17.9000223039,19.6029037037,37.4514666667,14.0599333333
736.43,15.5862,54.1193333333,7.43573333333,52.6073333334,11.5644666667,17.9065620098,19.5385851852,37.5108666667,14.0405333333
736.74,15.8642666667,53.95,7.78773333333,52.5084,11.7285333333,18.0740732843,19.6211185185,37.3996,14.2219333333
737.06,15.9961333333,54.0798666667,7.9906,52.5886,11.8683333333,18.1743394608,19.7389185185,37.6022666667,14.3996666667
737.38,16.0899333333,53.8166666667,7.9782,52.5430666667,11.7528,18.0867414216,19.6396888889,37.3675333333,14.3738666667
737.69,15.9634666667,53.6628666667,8.10133333333,52.5105333333,11.7348,18.1005029412,19.5503259259,37.3718666667,14.2596666667
738.01,15.6914,53.4144666667,7.93246666667,52.2561333333,11.5808666667,17.9816129902,19.3697111111,37.1478,14.0578666667
738.33,15.1396,52.824,7.43146666667,51.7220666667,10.9382666667,17.4089700981,18.7722074074,36.5124,13.4886666667
738.64,14.806,52.8214,7.22253333333,51.7974666667,10.6420666667,17.222364951,18.5512814815,36.4545333333,13.1920666667
738.96,14.5988,52.7648666666,7.05466666666,51.6186,10.4261333334,17.0320083333,18.3998740741,36.3861333333,12.9376666667
739.28,14.647,52.7904666667,6.93133333333,51.5638,10.4124,17.0203,18.3897703704,36.3661333333,12.8870666667
739.59,14.8658666667,52.9040666667,7.0532,51.5830666667,10.4993333333,17.118364951,18.4757259259,36.5598666666,13.0749333333
739.91,14.8329333333,52.816,6.9548,51.6123333333,10.4106666667,17.0260808824,18.4302962963,36.4794,12.9864
740.23,14.6216666667,52.8898666667,6.6468,51.5340666667,10.0922666667,16.8122127451,18.3286962963,36.4370666667,12.723
740.54,14.7024666667,52.7132,6.743,51.5908666667,10.2338,16.9759213235,18.4853777778,36.3785333333,12.7472
740.86,14.8629333333,52.8052,6.99446666667,51.5913333333,10.5554666667,17.3027129902,18.7449185185,36.5785333333,12.9873333333
741.18,14.8663333333,53.0795333333,6.76773333333,51.6847333333,10.5416,17.2485487745,18.7198,36.6676666667,12.9516666667
741.49,15.0730666667,53.3585333333,6.8116,52.0431333333,10.7554666667,17.4031193628,18.9294888889,36.9450666667,13.1084666667
741.81,15.2812,53.4706,7.14046666667,52.0897333333,11.1483333333,17.7072887255,19.1995555555,37.2378,13.3122
742.12,15.3079333333,53.432,7.0456,51.982,11.1168,17.7273237745,19.2790814815,37.1774666666,13.297
742.44,15.0392,53.2117333333,6.70133333333,51.6906666667,10.8692,17.3832963235,18.8734592593,36.9251333333,12.7924
742.76,14.7433333333,53.1215333333,6.5078,51.6428666667,10.5506666667,17.2000590686,18.5937555555,36.8112666667,12.4174
743.07,14.6645333333,53.3401333333,6.3418,51.6886,10.5344666667,17.2439477941,18.6496,36.7126,12.2577333333
743.39,14.6030666667,53.124,6.2456,51.4623333333,10.5212666667,17.298085049,18.6852592593,36.535,12.3314666667
743.70,14.5748666667,53.0400666667,6.27786666667,51.5347333333,10.5912,17.3288830882,18.6568444445,36.5689333333,12.3578666667
744.02,14.5903333333,53.3816,6.2522,51.5746,10.5663333333,17.3296644608,18.7325851852,36.7196666667,12.2676
744.34,14.5512666667,53.5658,6.26,51.6504,10.5344,17.2467132353,18.7081703704,36.8060666667,12.2198666667
744.65,14.9282,53.4793333334,6.73153333333,51.6204,10.8288,17.6151710784,18.9761111111,36.8657333333,12.6157333333
744.97,14.8984,53.2057333334,6.68766666667,51.3182,10.7755333333,17.499827451,18.7444222222,36.6492,12.5425333333
745.28,15.0485333333,53.6075333333,6.601,51.7072,10.7416666667,17.7037522059,18.8776888889,36.9045333333,12.6091333333
745.60,14.7678666667,53.3051333333,6.35613333333,51.3956,10.4928,17.4900335784,18.4557777778,36.6938,12.3198
745.91,14.9846,53.6547333333,6.62653333333,51.7694666667,10.6685333333,17.7739637255,18.7981777778,37.0493333333,12.686
746.23,15.1237333333,53.6842666667,6.7986,51.8634,10.9234,17.8607166667,19.0517481482,37.0835333333,12.9587333333
746.55,15.3802666667,53.7088666667,7.04686666667,52.0258666667,10.9200666667,18.0585019608,19.157,37.1948,13.1595333333
746.86,15.4906,53.7774666667,7.24706666667,52.1960666667,11.0469333333,18.2032147059,19.2615851852,37.2742666667,13.1710666667
747.18,15.2883333333,53.457,7.0676,51.7581333333,10.8982,17.8885882353,19.0681703703,36.9195333333,13.0001333333
747.49,14.9247333333,53.3543333333,6.78113333333,51.6789333334,10.5947333333,17.7145404412,18.7082296296,36.794,12.838
747.81,15.0023333333,52.9103333333,6.7984,51.3824,10.6426666667,17.7820977941,18.7491333333,36.588,12.9032666666
748.12,14.6134666667,52.5790666667,6.23293333333,50.9826666667,10.2146,17.3373875,18.3562962963,36.1337333333,12.4406
748.44,14.4448666667,52.4173333333,6.00153333333,50.8458,9.95280000001,17.105277451,18.2297777778,36.0050666667,12.3138666667
748.75,14.2773333333,52.1764666667,6.02726666667,50.7512666667,9.87619999999,16.8785093137,18.1591333333,35.9268,12.4031333333
749.07,14.6952,52.6962,6.28266666667,51.2100666667,10.2805333333,17.1770321078,18.5474296296,36.3307333333,12.8386666667
749.38,14.6424666667,52.4218,6.187,50.9938666667,10.2765333333,17.0727085784,18.5073629629,36.1206,12.904
749.70,14.3644,51.9981333334,5.93733333333,50.487,10.1074666666,16.7706220588,18.203162963,35.8276666667,12.5766666667
750.01,13.9132,51.5982,5.57066666667,50.0204666667,9.89493333335,16.3604230392,17.8265111111,35.5205333333,12.2465333333
750.33,13.8667333333,51.8638666667,5.3376,50.0264666667,9.78026666668,16.1594620098,17.6339481481,35.5228,12.1353333333
750.64,13.9422666667,51.6184666667,5.43726666667,49.7276,9.84200000001,16.3667553922,17.6036222222,35.4693333333,12.2824
750.96,14.1764666667,51.5724666667,5.78506666667,49.7432666667,10.1431333333,16.6221823529,17.8549333333,35.5555333333,12.5881333333
751.27,13.8385333333,51.582,5.5304,49.7714666667,9.7668,16.3798710784,17.4854962963,35.4298,12.2632666667
751.59,14.2163333333,52.0663333333,6.03193333333,50.3507333333,10.1438,16.800357598,17.9046148148,35.9434,12.8020666667
751.90,14.1175333333,52.2992,6.0444,50.5044666667,10.1502666667,16.9083132353,18.0459555555,36.0305333333,12.8523333333
752.22,14.1954,52.2015333333,6.03486666667,50.2304,10.3343333333,17.1244272059,18.1590444444,35.9428,12.8790666667
752.53,14.302,52.0516,6.3742,50.1804666667,10.4546666666,17.2669561274,18.3623777778,35.8602,12.9220666667
752.85,14.7978,52.0186666667,6.82793333333,50.1816666667,10.8515333333,17.6719901961,18.6954296296,35.8196666667,13.2516666667
753.16,15.4727333333,52.6565333333,7.33653333333,50.9251333333,11.3624,18.2829232843,19.2738888889,36.5072,14.0121333333
753.47,15.8438666667,52.7211333333,7.74786666667,51.1528,11.7719333333,18.6728669118,19.6398666667,36.7452,14.2619333333
753.79,15.7924666667,52.522,7.78886666667,51.1300666667,11.7129333333,18.6665154412,19.7175407407,36.8256,14.2976666667
754.10,15.7386666667,53.0958666667,7.62373333333,51.8592666667,11.7034666667,18.6906852941,19.8943555556,36.9820666667,14.1855333333
754.42,15.9220666667,53.1574666667,7.62333333333,51.9568,11.72,18.7974676471,19.9905111111,36.9234,14.1493333333
754.73,16.2993333333,53.4256,7.90406666667,52.1504,12.018,19.0974389706,20.3721851852,37.2252,14.4598666667
755.05,16.0275333333,53.0572666667,7.54253333333,51.8172,11.7672666667,18.8368671569,20.1970148148,37.0297333333,14.0520666667
755.36,16.6906,53.3666666667,8.12973333333,52.0438666667,12.315,19.4146142157,20.6381259259,37.2780666667,14.5182
755.67,17.1503333333,53.6959333333,8.47433333333,52.4714,12.6610666667,19.666,20.9688074074,37.525,14.9104666667
755.99,17.3778,53.8501333333,8.5356,52.5316666667,12.7514666667,19.7604328431,21.1482518519,37.6289333333,15.1008
756.30,17.2393333333,53.7869333333,8.56146666667,52.5618666667,12.7146666667,19.7426107843,21.1407555556,37.7706666667,15.0266
756.62,16.7970666667,53.5770666667,8.29013333333,52.4071333333,12.3998,19.3883272059,20.759762963,37.4577333333,14.6715333333
756.93,16.9327333333,54.0823333334,8.34673333333,52.9564666667,12.5820666667,19.5560335784,21.0064,37.79,14.9790666667
757.24,16.955,53.8734666667,8.5216,52.7736666667,12.7322666667,19.5867127451,21.0898148148,37.6514666666,15.1172
757.56,17.0725333333,53.8046,8.72446666667,52.6214666667,12.8814666667,19.6845397059,21.1864740741,37.6846666667,15.3183333333
757.87,17.0246,54.0636666667,8.50113333333,52.9891333333,12.78,19.4768161765,21.1221703704,37.8263333333,15.1187333333
758.18,16.9488666667,53.7510666667,8.36213333333,52.7030666666,12.7299333333,19.2291022059,20.9007851852,37.5350666667,15.0042
758.50,17.0964,54.0562,8.42746666667,52.923,12.8864,19.2920492647,20.9629851852,37.6094666667,15.1330666667
758.81,16.7292,53.9088,8.11373333333,52.8044666667,12.4519333333,18.8515884804,20.6110148148,37.4978,14.8586
759.13,16.308,53.7436666667,7.6664,52.6872666667,11.8938666667,18.4278911765,20.1236740741,37.2784,14.3429333333
759.44,16.1055333333,53.5764,7.671,52.5280666667,11.8331333333,18.398739951,19.981962963,37.3137333333,14.3424
759.75,16.453,54.4053333333,7.91153333333,53.1579333333,12.1230666667,18.7382384804,20.3139777778,37.8312,14.7288666667
760.07,16.6162,54.6312,8.03106666667,53.3603333333,12.2595333333,18.8877156863,20.7426666667,38.0519333333,15.0325333333
760.38,16.0462,53.8798666667,7.57013333333,52.5975333333,11.7400666667,18.2427877451,20.078237037,37.3966,14.4530666667
760.69,16.2827333333,54.6111333333,7.76346666667,53.3550666667,11.959,18.4923875,20.2551555555,37.7898,14.6304666666
761.01,16.3218,54.4710666667,7.82073333333,53.1504666667,11.9798,18.4340551471,20.2225851852,37.727,14.7408
761.32,16.3522666667,54.3506666667,8.1312,52.8368666667,12.1586,18.5389642157,20.2855333333,37.7582666667,15.0405333333
761.63,16.3309333333,54.4660666667,8.24993333333,52.9672,12.3241333333,18.5765585784,20.3985703704,37.8471333333,15.0508
761.94,16.556,54.4149333333,8.7932,52.855,12.7155333333,18.9285465686,20.7970444444,37.9453333333,15.3898666667
762.26,16.7815333333,54.8575333333,8.9628,53.2641333333,13.0502666667,19.2006436275,21.1474740741,38.3472666667,15.5462
762.57,17.1966666667,55.1488666667,9.42806666667,53.4760666667,13.5332,19.6197046569,21.5907481482,38.7421333333,16.1138
762.88,17.4116,55.3336666667,9.46193333334,53.6679333333,13.6827333334,19.6504833333,21.7497851852,38.8020666667,16.3265333333
763.20,17.2018,54.8893333333,9.2392,53.2448,13.4993333333,19.3868154412,21.4628666667,38.4637333333,16.0646
763.51,17.2723333333,54.9224666667,9.1858,53.205,13.5632,19.4048291666,21.3639777778,38.2434666667,15.8899333333
763.82,17.6347333333,55.3550666667,9.54446666667,53.5752666666,13.9152,19.8084328431,21.8578888889,38.6065333333,16.3035333333
764.14,17.6404,55.2024,9.62900000001,53.4188,14.0733333333,19.8549568627,21.9612222222,38.6570666667,16.4187333333
764.45,17.9444666667,55.7027333333,10.0338,53.9023333333,14.4696666667,20.2225144608,22.3554814815,39.1683333333,16.7295333333
764.76,17.8382,55.7044,9.86520000001,53.8065333333,14.306,20.1262848039,22.2770074074,39.052,16.6187333334
765.07,18.1226,55.8860666667,10.1561333333,53.9266666667,14.5628666667,20.4324051471,22.5536740741,39.2700666667,16.9712
765.39,18.0425333333,56.3276666667,9.92626666667,54.3556,14.4966,20.4878355392,22.5014888889,39.6164,17.0306
765.70,17.5378,55.465,9.5074,53.8402,14.062,20.020382598,21.9791925926,38.8798,16.7114
766.01,16.8646666667,55.1859333333,8.90593333333,53.581,13.3795333333,19.4609769608,21.4794222222,38.3374,16.082
766.32,16.4359333333,54.6223333333,8.59266666667,53.2918,13.033,19.1333083333,21.0002148148,37.9129333333,15.5692666666
766.64,15.9150666667,54.3603333333,8.10033333333,53.0038,12.6074666667,18.6626990196,20.7037925926,37.6190666667,15.1738
766.95,15.5171333333,53.7294666667,7.91113333333,52.3886666667,12.2548666667,18.3421110294,20.386437037,37.4013333333,15.0353333333
767.26,15.113,53.2691333333,7.2748,52.0334666667,11.5704,17.783785049,19.8233703704,36.968,14.5466
767.57,14.8949333333,52.8639333334,6.86946666667,51.6556666667,10.9836,17.4573031862,19.5824814815,36.5898,14.1938666666
767.88,14.3212666667,52.046,6.08,50.9055333333,10.1661333333,16.7939573529,18.9459259259,35.8658,13.5488666667
768.20,14.5575333333,52.0141333333,6.13286666667,51.0906666667,10.4402,16.9764308824,19.1337777778,36.0698666667,13.7873333333
768.51,14.1340666667,51.7762,5.57666666667,50.8643333333,9.80300000001,16.4009882353,18.6962370371,35.7769333333,13.4890666667
768.82,14.5626666667,51.3913333333,5.92846666667,50.6115333333,9.94713333332,16.490364951,18.8083481481,35.654,13.8565333333
769.13,14.4908666667,51.9237333333,5.82433333333,50.7198,9.82086666667,16.5822539216,18.7952740741,36.0199333333,13.8042666667
769.44,14.8457333333,51.8981333333,6.15026666667,50.6035333333,10.3017333333,16.8410289216,19.0580444444,36.2204666667,14.031
769.76,14.7497333334,52.3148666667,5.97053333333,50.3978,10.0822666667,16.8264948529,19.1929925926,36.3614,14.1152666667
770.07,14.7284,52.0317333334,5.879,50.137,9.90113333333,16.6617404412,19.0494518519,36.1166666667,14.1003333333
770.38,14.3999333333,52.2596,5.49306666667,50.2372666667,9.52733333333,16.6163803922,18.9306962963,36.0478666667,13.8472
770.69,14.1758,52.131,5.4176,49.7192,9.64346666667,16.5579541667,18.6626814815,35.8388,13.6464666667
771.00,14.2878666667,52.4373333333,5.51106666667,49.9141333333,9.6508,16.6435887255,18.6342148148,36.0066666667,13.6403333333
771.32,14.7014,52.6584666667,5.789,50.1217333333,10.0294,17.0221397059,18.8781777778,36.1836666667,13.8055333333
771.63,14.3957333333,52.5254,5.5518,49.8578666667,9.58466666667,16.7961098039,18.7927851852,35.825,13.5765333333
771.94,14.687,52.6677333333,6.0312,49.874,9.99053333332,17.4605477941,19.2329185185,35.9428666667,13.8221333333
772.25,14.0932,52.3202,5.3962,49.4876,9.60653333335,16.975939951,18.7419851852,35.3522666667,13.1108
772.56,14.9999333333,52.4444,6.1762,49.548,10.3333333333,17.6268401961,19.3371555556,35.5899333334,13.7470666666
772.87,14.9486,52.3354666667,5.96,49.505,10.1418,17.6427147059,19.1565555556,35.3911333333,13.5662
773.18,14.8331333334,52.0650666667,6.02666666667,49.6859333333,10.2041333333,17.6899965686,19.0995925926,35.3004,13.4904666667
773.50,15.1631333333,52.0806,6.59953333333,49.8794666667,10.6146666667,18.2866416667,19.3922814815,35.5384,13.8708666667
773.81,15.9802666667,52.1740666667,7.276,50.2234666667,11.3551333333,18.7683308824,19.9033407407,36.0196666666,14.4570666667
774.12,16.3858666667,52.6034,7.63726666667,50.8864,11.5723333333,19.0202794118,20.644962963,36.6466,14.8576666667
774.43,16.4006666667,52.3136,7.64213333333,50.8142666667,11.6243333333,19.0476632353,20.6068444444,36.4934,14.7843333333
774.74,16.3891333333,52.4984666667,7.8176,50.7922666667,11.7526,19.1739132353,20.8002962963,36.3808666667,15.0802666667
775.05,16.6036666667,52.4151333334,8.10479999999,50.8308,11.9358,19.4002522059,20.8801925926,36.4330666667,15.2631333333
775.36,16.1056,52.2689333333,7.49593333333,50.792,11.3862,18.9420536765,20.4400222222,36.3036666667,14.802
775.67,16.2138,52.4399333333,7.47666666667,51.0916,11.1709333333,18.9511034314,20.616,36.7314666667,14.9614
775.98,16.1316666667,52.3642,7.447,51.3195333333,11.2062,18.9780708333,20.6443407408,37.0001333333,15.0494
776.30,15.9872666667,52.3554666667,7.32286666667,51.4116666667,11.0857333333,18.7409990196,20.4638814815,37.0200666667,15.0011333333
776.61,15.6879333333,52.312,6.8676,50.9914666667,10.7222,18.4012647059,20.0313555555,36.8248,14.4445333333
776.92,15.3484,52.3021333333,6.2998,50.9514666667,10.4420666667,18.2486875,19.5853259259,36.6904666667,14.0366
777.23,14.3921333333,51.7037333333,5.26806666666,50.4748666667,9.42506666668,17.4176328431,18.7570592592,35.9347333333,12.9976666667
777.54,13.8066,51.4578666667,4.62293333333,50.2102,8.56893333333,16.840335049,18.1273407407,35.2311333333,12.453
777.85,13.054,50.8510666667,3.97606666667,49.5124,7.93433333333,16.1866213235,17.6631111111,34.4503333333,11.9859333333
778.16,11.9845333333,50.3824666666,2.76526666667,49.2239333333,6.7618,15.1725928922,16.7237555556,33.9668666667,10.8577333333
778.47,11.7874666667,50.6924,2.47066666667,49.4547333333,6.34,14.890475,16.5453111111,33.9037333333,10.4762
778.78,11.9720666667,50.8055333333,2.71766666667,49.7269333333,6.69433333333,14.9162470588,16.7134962963,34.0322666667,10.5881333333
779.09,12.4936,51.2018666667,3.37726666667,50.0162,7.47406666667,15.4390754902,17.1810222222,34.2790666667,11.0494
779.40,12.529,51.3016666667,3.43573333333,49.9582,7.59173333333,15.4865997549,17.3412444444,34.5187333333,11.3387333333
779.71,12.9368,51.677,3.8674,50.1982,8.02433333334,15.970435049,17.8135037037,34.9288,11.6818
780.02,13.6826,51.987,4.547,50.7617333333,8.7818,16.5871968138,18.5666074074,35.2155333333,12.4109333333
780.33,13.9123333334,52.1799333333,4.76,50.97,8.83233333333,16.5063789216,19.0908518518,35.2778,12.3963333333
780.64,15.1936666667,53.4655333333,6.2228,51.983,9.95746666667,17.9479007353,20.2554814815,36.3737333333,13.9472666667
780.95,15.9577333334,53.8310666667,7.21606666667,52.4695333333,11.0564,19.1156286765,20.8101481482,37.1456,14.6619333333
781.26,16.8522,54.2636,8.05266666667,52.6708,12.1728,19.9559953431,21.5275851852,37.8952666667,15.4336
781.57,17.3147333333,54.1304666667,8.83926666667,52.5035333333,12.9090666667,20.4352428922,21.9104,37.93,16.1584666667
781.88,17.1416,53.5391333333,8.74846666667,51.9906666667,13.2210666667,20.3019078431,21.6562296296,37.7450666667,16.0936
782.19,16.2307333334,53.0172,7.82573333333,51.3888666667,12.2030666667,19.6575308824,20.8643481481,37.2508666667,15.3448
782.50,15.135,52.3908,6.63726666667,50.697,11.1634,18.7572865196,19.9720148148,36.4408666667,14.3592666667
782.81,14.3008666667,52.5379333333,5.56226666667,50.8409333333,9.77713333333,18.1003833333,19.0774518519,35.7447333333,13.1660666667
783.12,14.1755333333,52.1108666667,5.05906666667,50.4468,9.12693333333,17.7241220588,18.784362963,35.3312,12.6194666667
783.43,14.3095333333,52.1444,5.20766666667,50.8099333333,9.01346666667,17.8593296568,18.8086888889,35.4776,12.7258666667
783.74,13.9471333333,52.6448,4.9054,51.2943333333,8.76440000001,17.6121708333,18.4977851852,35.7192,12.6821333333
784.05,12.1084666667,51.1056666667,3.04073333333,49.9458,6.9268,15.7649112745,16.807637037,34.2005333333,10.7640666667
784.36,11.2889333333,50.5194,2.21493333333,49.1124666667,6.24893333333,14.8267919118,16.0044222222,33.4542666667,10.1347333333
784.67,10.3041333333,50.0530666667,1.1882,48.6583333334,5.17713333334,13.9912580882,15.1228740741,32.9150666667,9.15500000001
784.98,10.0993333333,50.0764666667,0.454066666666,48.6638,4.6752,13.7248813726,14.5353703704,33.2767333333,8.556
785.29,9.75773333335,49.8773333333,0.0170666666666,48.4745333333,4.06613333333,13.517710049,14.1532666667,33.1735333333,7.89299999999
785.60,10.6171333333,50.6903333333,0.805933333332,49.2646666667,5.04933333333,14.2756860294,14.9244814815,33.7108,8.58273333333
785.91,10.2426666667,50.3096,0.641666666668,49.1493333333,4.50193333333,13.9807328431,14.5031407407,33.35,7.85493333333
786.22,11.0254,50.1688,2.0134,48.9316666667,6.10966666667,14.7411666667,15.3496074074,33.6225333333,9.07626666667
786.53,10.9598666667,50.1722,2.37346666667,49.0611333333,6.75533333333,15.0025039216,15.6094740741,33.709,9.57753333333
786.84,10.8147333333,49.9306666667,2.25646666667,48.6096,6.55353333333,14.9919397059,15.775962963,33.796,9.71993333332
787.14,11.7868666667,49.9726666667,3.30093333333,48.7584666667,7.51913333333,16.0378161765,16.5409111111,34.3396,10.8402
787.45,12.4120666667,50.6522,4.3006,48.9212666667,8.45099999999,16.6876066176,17.106037037,34.7152,11.52
787.76,12.5995333333,51.1176,4.61866666667,49.5155333333,8.71933333333,17.1333845588,17.5619481482,35.1942666667,11.6690666667
788.07,13.2907333333,51.6619333333,5.3752,50.4178666667,9.24966666666,17.8085656863,17.9656,35.5176,12.0988
788.38,13.1636666667,51.6406666667,5.60106666667,50.4196666667,9.25033333333,17.7390840686,18.1407925926,35.1344,12.1026666667
788.69,13.143,51.2642,5.7944,50.1599333333,9.50113333333,17.6996169118,18.2426148148,35.073,12.322
789.00,12.8115333334,50.6452,5.25966666667,49.653,9.04733333333,17.2747394608,17.9397185185,34.5819333333,11.9170666667
789.31,13.1877333333,51.0704666667,5.6948,50.0891333333,9.43653333333,17.6915992647,18.5671259259,35.0422,12.751
789.62,12.9634666667,50.9173333333,5.35553333333,49.9807333333,8.95766666666,17.6178754902,18.3299703704,34.8462666667,12.4159333333
789.92,12.8830666667,50.9181333333,5.08786666667,49.5916,8.3544,17.4121625,18.0121777778,34.4964,12.0268
790.23,12.1106,50.4050666667,4.40266666667,48.9710666667,7.8138,16.5143642157,16.9996074074,33.6553333333,11.1095333333
790.54,11.4542666667,50.0101333333,3.81473333333,48.4484666667,7.404,15.8752002451,16.2655703704,32.8417333333,10.3633333333
790.85,11.7603333333,49.6145333333,3.69786666667,48.6874666667,7.49993333333,16.2730120098,16.6110592593,33.2082,10.5728666667
791.16,11.0708,48.4451333333,2.9834,47.6242666667,6.65086666667,15.538179902,15.7110888889,32.2072666667,9.98166666665
791.47,9.55479999999,47.6874,1.5526,46.5688666667,5.19,14.3730463235,14.6043703704,31.2486,8.93046666667
791.78,9.9478,48.0341333333,1.89693333333,46.9477333333,5.60786666667,14.8987254902,15.1487185185,31.8113333333,9.36326666666
792.08,9.91173333333,48.7731333334,1.7194,47.6288666667,5.29446666667,15.32985,15.0204074074,31.9329333333,9.42206666666
792.39,11.1244666667,49.3697333333,3.12893333333,48.5178,6.644,16.7619720589,16.1892,33.3048666667,10.653
792.70,11.2733333333,48.7774666666,3.12393333333,48.0079333333,6.81366666667,16.8356333333,15.9749111111,33.039,10.5263333333
793.01,11.164,48.4282,2.80373333333,47.5786,6.61566666667,16.5001634804,15.8695703704,32.9482,9.94060000001
793.32,10.159,47.8876666667,2.33386666667,47.5184,6.24086666667,16.1970617647,15.3114888889,32.9869333333,9.21633333333
793.62,10.6928,48.6429333333,3.36746666667,48.3418666666,7.18333333333,17.3124389706,16.3607925926,33.7648,9.90353333332
793.93,10.2286666667,48.0788666667,2.8016,47.7873333333,6.32366666667,16.8926431373,15.9462740741,33.5220666667,9.0738
794.24,9.57726666667,48.0242666667,2.31806666667,47.2591333333,5.72326666667,15.7368860294,15.3620296296,33.3390666667,8.59360000001
794.55,9.01073333333,48.1346666667,1.93793333333,47.2352666667,5.18133333333,15.228845098,14.9726740741,33.2287333333,8.03599999999
794.86,9.78066666667,48.7522,2.48986666667,47.8047333333,5.90413333333,15.5248568627,15.4149037037,34.0265333333,8.79239999999
795.16,9.24673333333,48.4588,2.24313333333,47.4658666667,5.5308,15.1390470588,14.8871037037,33.6131333333,8.19639999999
795.47,8.51086666667,48.0296666667,1.4892,47.1535333333,4.81106666667,14.1438860294,14.2947925926,33.1843333333,7.11913333333
795.78,7.3516,47.4600666667,0.576533333333,46.2215333333,3.6302,12.8455546569,13.3129555556,31.7351333333,5.90193333333
796.09,7.1322,47.9771333333,0.390666666668,46.5114666667,3.48273333333,12.6417053922,13.1269703704,32.1264,5.59766666666
796.40,6.89820000001,48.3696,0.365066666667,46.8462666667,3.34793333333,12.4954968137,12.8634962963,32.3545333333,5.91366666667
796.70,7.21786666667,48.5002,0.290066666667,46.7246666667,3.41746666666,12.0011563725,12.9802,32.0453333333,6.12713333333
797.01,6.30573333333,47.6332,-0.943266666666,45.3798,2.3232,10.8597122549,11.8966444444,31.4178,5.22273333334
797.32,6.79446666667,47.9721333334,-0.191466666668,45.6745333333,2.95913333333,11.0175205882,12.529437037,32.0277333333,6.27206666667
797.63,6.76653333333,47.9049333333,-0.486933333333,45.9449333333,2.6996,11.3269723039,12.5748962963,31.7840666667,6.1442
797.93,7.91306666667,48.548,0.388133333333,46.5196,3.99766666667,12.0689509804,13.6990888889,32.4456,7.36033333333
798.24,7.70406666667,47.8574,0.336066666665,45.9475333333,3.7842,11.6067375,13.5993185185,31.9836666667,6.9674
798.55,8.15533333334,48.0238,0.621800000001,46.1944,3.8924,11.7342012255,13.7891555556,32.0777333333,7.17513333334
798.85,8.39726666667,48.3911333333,0.712933333334,46.4350666667,3.77206666667,11.8616705882,13.8248740741,32.2790666667,7.66620000001
799.16,8.42946666667,48.2122666666,0.540200000001,46.7226,3.78646666667,11.8784308824,13.5905407407,32.6134,8.0822
799.47,8.32546666667,47.8560666667,0.400733333334,46.3474666667,3.51806666667,12.0303093137,13.304162963,32.1690666667,7.88726666667
799.78,7.28093333334,47.2360666667,-0.9596,45.4319333333,2.476,11.0322330882,12.3052888889,31.1197333333,6.4172
800.08,7.69726666667,47.7229333333,-0.347866666667,45.6424,2.77626666667,11.692117402,12.4608444445,31.5812,6.87273333333
800.39,8.48553333333,48.0454,0.478933333331,46.4335333333,3.51446666667,12.3774595588,13.0355407407,31.8254,7.92893333333
800.70,8.37413333333,47.9096666667,0.464666666667,46.1236666666,3.53293333333,12.4526088235,13.0106222222,31.5080666667,7.83760000001
801.00,8.79933333334,48.0249333333,0.938333333334,45.8988666667,4.00933333333,12.7336573529,13.1532148148,31.5222666667,8.06426666666
801.31,9.17160000001,47.9751333333,1.2098,45.9762666667,4.17486666667,13.2864044118,13.2012296296,31.6898,8.13933333333
801.62,8.67613333333,48.357,0.285199999999,46.6938,3.6728,13.3282230392,12.984762963,31.609,7.91573333333
801.92,7.62886666667,47.6495333333,-0.976066666667,46.1856,2.99653333333,12.5827634804,12.0489037037,30.9966,7.09959999999
802.23,8.25526666667,47.8546666667,-0.196866666667,45.9876666667,4.18866666667,13.498304902,12.7116074074,31.6225333333,7.66459999999
802.54,8.39573333332,47.8691333333,0.060866666666,45.309,4.49166666667,13.3899904412,12.8739777778,31.8338,7.80813333334
802.84,8.71073333333,47.7496,0.487333333334,45.3198,4.96113333333,13.3174387255,13.2076962963,32.0339333333,8.24373333333
803.15,8.49606666667,47.804,0.705666666668,45.9060666667,4.58366666667,13.226317402,13.3880074074,32.4562666667,8.62613333334
803.46,8.5518,47.2307333334,0.454066666666,46.013,4.48573333333,13.0563330882,13.7208592593,32.6384,8.50373333333
