wavelength,Back_HemParm,Belly_HemParm,Breast_HemParm,Crissum_HemParm,Crown_HemParm,DorTail_HemParm,Patch10_HemParm,Rump_HemParm,Throat_HemParm,WingTip_HemParm
726.90,16.5744666667,41.9085,34.98425,24.1471666667,13.2705,21.5816371528,34.7566666667,20.115125,40.9575833333,18.7126666667
727.21,16.5756166666,41.903375,34.9848333333,24.2536666666,13.2477916667,21.6287158565,34.7014166666,20.1842916667,41.1048333333,18.7370833333
727.53,16.44385,41.5692916667,34.7645,24.0424166666,13.1734166667,21.3798668981,34.35225,20.0473333333,40.7681666667,18.6304166666
727.85,16.1702833333,41.6499583333,34.6313333333,23.8934166667,12.9473333334,21.1657291667,34.2200833333,19.884,40.8845,18.52725
728.17,15.8780666667,41.2932083333,34.4358333334,23.4609166667,12.8229583333,20.8552349537,33.81775,19.6399166667,40.53125,18.3496666667
728.49,16.0048333333,41.487625,34.5080833334,23.4995,12.8045,20.9135086806,33.7315833333,19.6023333333,40.61975,18.4775
728.80,15.76035,41.2956666666,34.29,23.52275,12.761375,20.7733234953,33.5824166667,19.3884166667,40.5755,18.4056666667
729.12,15.7579166667,41.3849583333,34.2565,23.4935833333,12.8212916667,20.7333489583,33.53425,19.3640416667,40.4730833333,18.456
729.44,16.013,41.7932083334,34.5239166667,23.6608333333,13.0841666666,20.9656400463,33.77,19.6094166667,40.7441666667,18.7871666667
729.76,16.1967333334,42.434125,34.8435,23.9384166667,13.2451666667,21.13553125,34.1308333333,19.7805,41.17825,18.9768333333
730.08,16.3193333333,42.488125,34.7485833333,23.9088333334,13.3264166667,21.1960827546,34.1894166667,19.8399583334,41.13225,18.9009166667
730.39,16.5515833333,42.613,34.7694166667,24.0055833333,13.5549166667,21.2851770833,34.33775,19.761125,41.3706666667,19.1021666667
730.71,16.7475,42.634,34.88025,24.0978333333,13.66075,21.4012002315,34.4635833333,19.9225416667,41.4729166667,19.2678333333
731.03,17.02085,42.90625,35.1971666666,24.31575,13.8168333334,21.74103125,34.6650833333,20.1479583334,41.7991666667,19.53125
731.35,17.1408,42.9120416667,35.1766666667,24.331,13.8440833333,21.8715896991,34.7226666666,20.1082083333,41.7888333333,19.52825
731.67,17.3103166666,43.2462916666,35.2791666667,24.624,13.887,22.0571168981,35.0015833333,20.3099166667,42.08425,19.6466666667
731.98,17.02215,42.9487916667,35.2325833334,24.4916666666,13.7309583333,21.9797760417,34.8954166667,20.2295833333,41.806,19.4926666667
732.30,17.09845,42.60375,35.1298333333,24.23175,13.70575,21.9261521991,34.7020833333,20.163625,41.4575833334,19.35775
732.62,17.11185,42.3413333333,35.1025,24.1215833333,13.65675,21.8764010417,34.7096666667,20.0780416667,41.5056666667,19.3143333333
732.94,16.8048666667,42.0158333334,34.80875,23.5935833333,13.2869583333,21.611890625,34.5136666666,19.7182916667,41.1871666667,18.9338333334
733.25,16.7554,41.7025833333,34.5646666667,23.4195833334,13.2135416667,21.6135925926,34.3341666667,19.56625,40.993,18.8365833333
733.57,16.6570166667,41.670375,34.6786666667,23.4431666667,12.9433333333,21.501296875,34.3460833333,19.5624166667,40.9740833334,18.7173333333
733.89,16.77125,41.551625,34.8883333334,23.5834166667,12.9816666667,21.7658072917,34.4195833333,19.824125,40.96225,18.7289166667
734.21,16.5965666667,41.45625,34.7710833333,23.4890833333,12.7653333334,21.7407002315,34.29525,19.6532083333,40.8221666666,18.4780833333
734.52,16.2817166667,41.3657083333,34.49925,23.28825,12.4625416667,21.4850046296,34.14625,19.3944166667,40.6130833333,18.2285
734.84,16.164,41.3743333333,34.5868333333,23.2254166666,12.22575,21.4466417824,34.06575,19.3589166667,40.553,18.0903333333
735.16,15.8851833333,41.0900416667,34.4755,22.8250833334,12.0002916667,21.1981122685,33.8345,19.00825,40.2558333333,17.87325
735.48,15.7542666667,41.0266666667,34.2983333334,22.8294166667,11.8500416667,21.1689971065,33.6854166666,18.7514583333,40.2893333333,17.6516666667
735.79,16.0985,41.527875,34.8051666667,23.3999166667,12.2137916667,21.564515625,34.227,19.2392083333,40.7731666666,18.0563333334
736.11,16.16995,41.7522916666,34.8868333333,23.5915,12.3346666667,21.7188981481,34.3196666667,19.4232916667,40.8130833333,18.0665
736.43,16.1632833333,41.7200416667,34.7925,24.0331666667,12.571125,21.6727424769,34.23775,19.6588333333,40.7710833333,18.25925
736.74,16.4973833334,42.2080833333,35.2328333333,24.5633333333,12.92475,21.8648246528,34.6225833333,19.9374583333,41.1044166667,18.4523333333
737.06,16.5484166667,42.33325,35.3928333333,24.5726666667,13.3399583334,22.0859328704,34.5915833334,20.0710833333,41.2331666666,18.774
737.38,16.34985,42.3253333333,35.12025,24.2096666667,13.1884166667,21.6780364583,34.354,19.8530416667,41.2385833333,18.5345
737.69,16.4764833333,42.5287083333,35.3561666666,24.3335833333,13.3529583333,21.6812899306,34.5104166666,20.0653333333,41.5141666667,18.7043333334
738.01,16.7055666667,42.7354166667,35.6835,24.7159166667,13.67825,21.8818090278,34.8165,20.3445,41.8700833333,18.9361666667
738.33,16.75185,42.61775,35.6675,24.7409166667,13.817375,21.9446319445,34.8755,20.4327916667,41.9674166667,19.08425
738.64,16.5982666667,42.5531666667,35.6065,24.6990833333,13.669375,21.9154606481,34.8110833333,20.3478333333,41.8544166667,18.9100833334
738.96,16.9219333334,42.7992083333,35.7380833333,24.7799166667,13.9732916667,22.0188327546,35.0834166667,20.692,41.872,19.28875
739.28,16.5916166667,42.69225,35.3421666667,24.3813333333,13.5766666667,21.7298767361,34.7598333333,20.2822083333,41.4624166667,19.0900833333
739.59,16.37905,42.5884583333,35.2130833333,24.2220833333,13.5079583334,21.5660648148,34.6259166666,20.1296666667,41.3095,18.9399166666
739.91,16.7326,42.9035,35.5143333333,24.2771666667,13.7062916667,21.8752858796,35.0445833333,20.33775,41.7308333333,19.0795
740.23,16.65395,42.7405833333,35.3061666667,24.032,13.4204166667,21.8460324074,34.7715,20.3294166667,41.64825,19.0665
740.54,16.6220333334,42.7467083333,35.1585,23.8544166667,13.2434166667,21.8046087963,34.7419166667,20.1805833333,41.5821666667,18.9581666667
740.86,16.6325666666,42.64275,35.1684166667,24.0444166667,13.3351666667,21.992880787,34.8899166667,20.4063333333,41.7108333333,19.0996666667
741.18,16.4450166667,42.559625,34.85475,23.8210833333,13.1427083334,21.8702013889,34.6575,20.161375,41.4859166667,19.0214166667
741.49,16.2913166667,42.226875,34.3855,23.5110833333,13.073375,21.7516892361,34.4703333333,19.9749166666,41.1193333333,18.9146666667
741.81,15.9523,42.0965,34.1070833333,23.0985833333,12.7941666666,21.4530347222,34.1765833333,19.6924583333,40.7703333333,18.60125
742.12,16.5664,42.5114583333,34.44175,23.6625,13.3065416667,21.9325208334,34.5446666667,20.269125,41.1755833333,19.1225
742.44,16.2861166667,42.0622916667,34.26275,23.41425,13.028625,21.8740289352,34.2424166667,20.057125,41.1313333333,18.9021666667
742.76,16.1301,41.7713333333,34.1038333333,23.1989166667,12.9189166667,21.7021927083,34.20175,20.103375,40.9469166667,18.7010833333
743.07,16.2939,41.5472083333,34.0286666667,23.265,12.7555833333,21.8385549768,34.4036666667,20.1995416666,41.0735833334,18.85125
743.39,16.0405833333,41.3425,33.9194166667,23.1899166667,12.5104166667,21.7717228009,34.1504166667,20.00925,40.9495,18.756
743.70,15.6146333333,40.97325,33.6324166667,22.848,12.4287916667,21.4638223379,33.9625,19.7887083334,40.5645833333,18.5198333333
744.02,15.5821166667,40.966875,33.7460833333,23.15275,12.5716666666,21.5289450232,34.173,19.89575,40.7779166667,18.5453333333
744.34,15.2032333333,40.9002083333,33.6659166667,22.85475,12.4928333333,21.3359947917,34.04125,19.627875,40.57275,18.5038333333
744.65,15.4499,41.2250416667,33.979,23.19775,12.721625,21.525082176,34.4153333333,19.9624166667,40.6058333333,18.7136666667
744.97,15.1387333333,41.0736666667,34.0305833333,22.9661666667,12.2932916666,21.3586417824,34.27125,19.710375,40.4090833333,18.345
745.28,15.0563833333,40.9538333333,33.7555833333,22.9176666667,12.0687916667,21.1543732639,34.131,19.4999583333,40.1435,18.2041666666
745.60,15.15905,41.191,33.8874166667,22.8748333334,12.1135416667,21.3063599537,34.1791666667,19.53925,40.3398333333,18.32175
745.91,15.2124833333,41.5945833333,33.944,23.02025,11.9764166667,21.2992760417,34.3880833333,19.5715,40.6306666667,18.20975
746.23,15.3919166667,42.1630416667,34.3561666667,23.3793333333,12.0281666667,21.4812320602,34.4991666667,19.60925,41.12525,18.5131666667
746.55,15.4722666667,42.4432916667,34.4165833333,23.3190833333,12.2010416667,21.4453460648,34.375,19.675125,41.0349166667,18.64075
746.86,15.1647333333,42.1015833333,34.0154166666,22.9915833333,11.971625,20.9877390046,33.8279166666,19.2464583333,40.4375833333,18.4166666667
747.18,15.5527166667,42.7726666666,34.5309166667,23.6010833333,12.53175,21.3544351852,34.1204166667,19.589375,40.8275,18.9308333333
747.49,15.8077666667,42.8640416667,34.8818333333,23.5476666667,12.7125,21.4234918982,34.2571666667,19.7596666667,40.8351666667,19.1464166667
747.81,16.3741,43.19025,35.2336666667,24.0881666667,13.007375,21.7549594907,34.5133333333,20.0484583333,40.9386666667,19.4346666667
748.12,16.2018333333,43.0684166667,35.09375,23.91675,12.93375,21.8581550926,34.4860833333,19.8013333333,40.9713333334,19.287
748.44,16.7983166667,43.4957916667,35.34525,24.2293333333,13.4912916667,22.246525463,34.853,20.3718333334,41.5111666667,19.8616666667
748.75,17.1905333333,43.8747083333,35.7230833334,24.479,13.910375,22.5099947917,35.281,20.8064583334,41.8859166667,20.22775
749.07,16.84595,43.65425,35.6026666667,24.3891666666,13.6546666667,22.2027980324,35.1836666667,20.65625,41.8003333333,19.912
749.38,17.0317666667,43.9953333334,35.8704166667,24.70175,14.0810833333,22.5857123843,35.46425,20.9822916667,41.93625,20.5728333333
749.70,17.1774,43.9559166667,35.7545833333,24.7823333333,14.320375,22.8460300926,35.46575,21.091875,41.86275,20.6568333334
750.01,16.9051833333,43.7060416667,35.6539166666,24.74925,14.1150416667,22.7466307871,35.4318333333,20.7849583333,41.7810833333,20.3624166667
750.33,17.1746166667,43.9463333333,35.9413333334,24.9606666667,14.2470416667,22.9281608796,35.9160833333,21.1561666667,42.0039166667,20.3401666666
750.64,16.9918166666,43.62425,35.8321666667,24.63425,13.872625,22.8284461805,36.0423333333,21.0109166667,41.99625,19.9299166667
750.96,17.2230666666,43.7917083333,35.72,25.0253333333,14.1239166667,23.0278530093,36.1196666667,21.0984166666,42.0553333333,20.15025
751.27,16.9999,43.5865833333,35.5690833334,24.7568333333,13.8194583333,22.8538975695,35.8849166666,20.9023333334,41.94625,19.83525
751.59,17.0353166667,43.3700416667,35.6371666667,24.8369166667,13.8531666667,22.8630555556,35.8475,21.154375,41.8154166666,19.90275
751.90,16.7366333333,43.221375,35.40025,24.7703333333,13.6319583333,22.7557268518,35.72475,20.8188333333,41.49175,19.7835
752.22,16.5698666667,42.91925,35.31025,24.9118333333,13.6095416666,22.8384444445,35.7064166667,20.73975,41.4391666667,19.7255
752.53,16.1277333334,42.145,34.808,24.226,13.133375,22.3643680555,35.2241666666,20.2509583333,40.9000833333,19.2656666666
752.85,15.73635,41.66125,34.3179166666,23.8433333333,12.7507916667,21.7751834491,34.7826666667,19.58175,40.3199166667,18.6393333333
753.16,15.2003,41.5798333333,34.2310833333,23.5814166667,12.2100416667,21.3975167824,34.7295833333,19.1896666667,40.178,18.3363333333
753.47,15.4790833333,41.8840833333,34.50175,23.8168333334,12.455625,21.6391886574,34.91825,19.4327083333,40.406,18.458
753.79,15.4383166666,41.7019166666,34.3328333333,23.66725,12.2445,21.5044253472,34.5845833333,19.0877083334,40.0489166667,18.377
754.10,15.3581,41.8489583333,34.5243333333,23.9058333333,12.34925,21.4362210648,34.4574166666,19.0245416667,40.10725,18.55
754.42,15.0091333334,41.7214166667,34.43925,23.5205,11.8773333333,21.022337963,34.3223333333,18.8122916667,39.9079166666,18.2856666667
754.73,14.9447666667,41.7422916667,34.2003333333,23.3870833333,11.8904166667,20.9454380787,34.3556666667,18.8342916667,39.7508333333,18.40825
755.05,15.2950166667,42.3833333333,34.48975,23.69,12.2444583333,21.139443287,34.6204166667,18.8949166667,40.3106666667,18.6605833333
755.36,15.5479333334,42.3143333333,34.55225,23.8538333333,12.566875,21.18128125,34.4986666667,19.0929583333,40.2565833334,18.8025833333
755.67,15.6746166667,42.3192916667,34.8059166667,23.74825,12.561,21.3115896991,34.3598333333,19.1447916667,40.2129166667,18.8034166667
755.99,15.9389333333,42.9613333333,35.16225,24.201,13.0032916667,21.6759594907,34.6549166667,19.3868333333,40.33725,19.1523333334
756.30,16.1914833333,43.042875,35.4139166666,24.4085833334,13.28125,22.1005225694,34.7573333333,19.86225,40.4039166667,19.2884166667
756.62,16.5804333333,42.8660416667,35.36225,24.62625,13.7337916666,22.3551394676,34.80925,20.114375,40.5225833333,19.5005833334
756.93,16.3848666667,42.567625,35.3488333333,24.4311666667,13.668125,22.2635752315,34.6273333334,20.130875,40.262,19.671
757.24,16.3287333333,42.6142083333,35.4034166667,24.5471666666,13.8775,22.4443668981,34.7184166667,20.4147916667,40.4945833334,19.9658333333
757.56,16.7073833333,42.4519583333,35.2438333333,24.3885833333,13.804625,22.6080538194,34.9001666667,20.5539583333,40.23175,20.02325
757.87,16.7413166667,42.6619583333,35.3345833333,24.5476666666,13.8833333334,22.8871273148,35.0406666667,20.6600416666,40.2760833334,20.05875
758.18,16.8568,42.6285416667,35.544,24.8225833333,14.07325,22.8519901621,35.1781666667,20.7184166667,40.286,20.20125
758.50,16.4848333333,42.1304166667,35.3606666666,24.6635,13.782875,22.5724016204,34.7920833333,20.3844166667,39.8226666667,20.10775
758.81,16.7477833333,42.3999166667,35.6073333333,24.851,14.0299166667,22.9276956019,35.00075,20.4461666667,40.0439166667,20.32525
759.13,16.8672333334,42.7647916667,35.5741666667,25.3951666667,14.3325833333,23.0481938658,35.32075,20.7085,40.0895,20.51825
759.44,17.3156333333,43.1255416667,35.853,25.8671666667,14.604625,23.2706186342,35.8530833333,21.0994583334,40.509,20.824
759.75,17.2592,43.3040416667,35.99075,26.07425,14.65775,23.2440706019,36.0020833333,21.11225,40.82275,20.9224166667
760.07,17.38905,43.3514583333,36.0068333334,26.1543333333,14.8401666667,23.2588819444,36.23775,21.0605833333,40.8770833333,20.92275
760.38,17.6492666666,43.7675833333,36.0986666666,26.4554166667,14.9397083333,23.2874710648,36.51925,21.0715416667,41.2609166667,20.8575
760.69,17.9227166667,44.15175,36.42525,26.6258333333,14.9925,23.5719068287,36.8745,21.0524166667,41.6370833333,20.9168333333
761.01,17.6956333333,44.028625,36.2745833333,26.7393333333,15.0344166667,23.5750358796,36.5394166667,20.846,41.6520833333,20.6535
761.32,17.45835,43.7252083333,35.97625,26.4428333333,14.7857083333,23.4059438658,36.2859166667,20.38475,41.4519166667,20.19275
761.63,16.9970666666,43.34975,35.6841666667,25.9983333333,14.15575,23.0864346065,36.018,19.9595,41.0601666667,19.6409166667
761.94,16.7301833333,43.1094166666,35.3576666667,25.52075,13.7759166667,22.7648796297,35.9048333333,19.6737916667,40.8444166667,19.03175
762.26,16.5234666667,42.9215416667,35.13375,25.4098333333,13.4789583333,22.4935086806,35.8556666667,19.7644166666,40.7648333333,18.86125
762.57,16.4635,42.7909166666,35.0545833333,25.0121666667,13.3954166667,22.332337963,35.6605833333,19.607625,40.7304166667,18.7483333333
762.88,16.17745,42.5064583333,34.9306666667,24.9384166667,13.0945416667,22.133791088,35.29775,19.3681666667,40.6066666666,18.7485
763.20,15.8482666667,42.0697916667,34.5945833334,24.3693333333,12.641,21.6968923611,34.9659166667,18.94725,40.178,18.302
763.51,15.8015833333,42.1623333333,34.76475,24.30975,12.465875,21.7453524305,34.85275,18.9375416666,40.1073333333,18.2658333333
763.82,15.6807166667,42.0030416666,34.6476666666,24.14075,12.3275833333,21.6662065972,34.693,18.9989583334,39.917,18.1705
764.14,15.69835,42.212,34.8605,24.2804166666,12.4887916667,21.6860688657,34.8094166667,19.173,39.873,18.2335
764.45,15.9387833333,42.42225,35.1960833333,24.4983333334,12.550375,21.8271672454,35.2104166666,19.5717916667,40.1125,18.59875
764.76,15.96795,42.4355,35.1996666667,24.5439166667,12.52225,21.8542459491,35.30925,19.81275,40.09075,18.8589166667
765.07,16.22555,42.8338333333,35.4126666667,24.8738333333,12.7548333333,22.1772748843,35.4989166667,20.0515,40.4165,19.1639166666
765.39,16.6796166666,43.1582083333,35.6774166667,25.2118333334,13.0877083333,22.4333049768,35.8093333333,20.52825,40.61025,19.7813333333
765.70,16.52125,43.276625,35.9431666667,25.2093333333,13.1394166667,22.3612604167,35.991,20.4733333333,40.76475,19.79425
766.01,16.7551,43.638625,36.4784166667,25.6239166667,13.2753333333,22.6300844907,36.4200833333,20.8023333333,41.2469166667,20.1475
766.32,17.2185666667,43.9389166667,36.8685,25.8023333333,13.712875,23.0220538194,36.6074166666,21.261375,41.4554166667,20.3400833333
766.64,18.1953,44.8578333333,37.6806666666,26.6096666666,14.6094583333,23.8597633102,37.28325,22.015375,42.1604166667,21.17075
766.95,18.39,44.8404583333,37.82875,26.6358333333,14.7914583333,24.0324791667,37.4458333333,22.3900416667,42.2534166666,21.3869166667
767.26,18.7339833333,45.4843333333,38.4756666667,27.094,15.28575,24.5374675926,37.8338333334,22.5546666667,42.833,21.8349166666
767.57,18.8082166667,45.184875,38.33425,27.2006666667,15.3537916667,24.3989288194,37.6676666667,22.492875,43.0309166667,21.80625
767.88,18.8332833333,45.3775416667,38.4253333333,27.0949166667,15.5547916667,24.5081695602,37.4631666667,22.32975,43.094,21.6988333333
768.20,18.9679166667,45.2695,38.48975,27.2833333334,15.87825,24.4433680555,37.0905833333,22.4055,43.1545,21.6310833333
768.51,19.6525333334,45.8479583333,39.0801666667,27.8033333333,16.7244583334,24.9149484954,37.5845,22.9758333333,43.8669166666,22.182
768.82,19.7239333333,45.6682083333,38.96925,27.6429166667,16.7159166666,25.1548738426,37.4309166667,22.8599583333,43.8315,22.2585
769.13,20.1289833333,45.808375,39.2021666667,27.8943333333,16.8292916667,25.512005787,37.3725833333,22.985375,43.8313333333,22.3156666666
769.44,20.1033166667,45.451875,38.89575,27.65825,16.533625,25.4516556713,37.3130833333,22.7052916667,43.5463333333,22.1266666666
769.76,19.97275,45.3519583333,38.65875,27.715,16.5358333333,25.510337963,37.5025833333,22.465375,43.2359166666,22.36875
770.07,19.5657666667,44.8436666667,38.02675,27.5756666667,16.1904166667,25.1153975694,37.4148333334,22.24625,42.6831666667,22.16375
770.38,19.6155333333,45.0449166667,38.3158333333,28.1255833333,16.458,25.1025,37.7555,22.1215416667,43.062,22.3575833333
770.69,19.7609,44.9134166667,38.1421666667,28.341,16.6555416667,25.1093616898,38.0420833333,22.1230416666,42.9564166667,22.6206666667
771.00,19.8764666667,45.12525,38.2219166667,28.4054166667,16.8801666667,25.354171875,38.0535,22.2944166667,42.7118333333,22.966
771.32,19.4841666667,44.7909583333,37.7965833333,27.9945,16.4074583333,24.9363472222,37.739,21.8613333333,42.3635833333,22.8288333333
771.63,19.8822166667,45.4106666667,38.4106666667,28.3630833333,16.3899583333,25.4484872685,38.2440833333,21.881,42.7381666667,23.1309166667
771.94,19.3695666667,44.88225,38.0374166667,28.05575,15.8334583333,24.9943964121,37.8441666666,21.5217916666,42.0770833333,22.5483333333
772.25,18.6558666667,44.641125,37.5895833333,27.93425,15.57025,24.3395758102,37.6329166666,21.0959166667,41.8459166667,21.96075
772.56,18.6401333334,44.8704166667,37.6776666667,27.8981666667,16.0589166666,24.4543333334,37.715,21.173125,41.6854166667,22.2888333333
772.87,18.2233333333,44.8509583334,37.3831666666,27.8684166667,16.1297083333,24.126046875,37.3263333333,20.864875,41.3570833333,22.2010833333
773.18,17.8963166667,44.9825833333,37.2325,27.6101666666,15.880375,23.8621990741,37.458,20.7655,41.3185,21.842
773.50,18.3814666666,45.4817916667,38.28775,28.27475,16.5395833333,24.3927546296,37.6040833333,21.23025,42.2851666667,22.819
773.81,19.61325,46.3278333333,38.7703333333,29.0985833333,17.4844583333,25.4593611111,38.0333333333,22.2555833333,42.8819166667,23.9201666667
774.12,19.3025166666,46.043375,38.4816666667,28.6118333333,16.9260833333,25.3912679398,37.7330833333,22.0940833333,42.5795833333,23.5684166667
774.43,19.9463333334,46.6150416667,38.8353333333,28.9586666667,17.0591666667,25.7072563657,38.4593333334,22.46375,43.23675,23.9666666666
774.74,20.3819333333,47.0819166667,38.84875,29.4270833333,17.895375,26.4321892361,38.9624166667,23.140375,43.4228333333,24.9131666667
775.05,20.2496666667,47.03425,38.7009166667,29.4686666667,18.3911666667,26.3696215278,39.5329166666,23.4232083333,43.63925,24.9798333333
775.36,20.8922166667,46.9702916667,39.2255833334,29.9826666666,19.1847083333,27.0996927083,39.9611666667,23.81625,44.0008333334,25.7156666667
775.67,21.7295166667,47.4236666667,40.3100833333,30.7604166667,20.1115,27.8723310185,40.5036666666,24.3985,44.7204166667,26.51025
775.98,21.8780833333,47.5339166667,40.901,31.0705,19.8576666667,27.9909114583,40.6029166667,24.42075,45.2980833333,26.5718333333
776.30,22.5814333333,47.645375,41.2556666667,31.2046666667,20.455875,28.61709375,40.8986666667,24.7945833334,45.4055833333,27.1963333333
776.61,22.3992833333,47.6749166667,41.3556666667,31.2314166667,20.6947083334,28.5639050926,40.4705,24.6790833334,45.6203333333,27.1491666667
776.92,22.1998,47.7372083333,41.3248333333,30.9064166667,20.8164583333,28.6919288195,40.6001666667,24.55225,45.8985833333,26.7910833333
777.23,21.0718666667,46.783125,40.7931666667,29.8113333333,19.665,27.562509838,39.8571666667,23.679375,45.251,25.4298333334
777.54,21.43845,46.9470833333,41.27475,30.42475,20.3589583333,27.7457505787,40.11275,24.0545833333,45.62725,25.8251666666
777.85,21.54185,47.0564166667,41.5500833333,30.832,20.9704583333,28.1458842593,40.392,24.35925,46.16225,26.1855833333
778.16,20.9701666667,46.5095416667,41.5474166667,30.0534166667,20.32875,27.4354027778,40.22275,23.6718333333,46.12425,24.916
778.47,21.0373666667,46.1241666667,41.204,29.5346666667,19.7504166667,27.2698084491,39.4800833333,23.4054166667,45.5986666667,24.6145833333
778.78,20.34885,46.2076666667,40.9251666667,28.7076666667,19.032375,26.8379050926,39.2656666667,23.305125,45.812,24.0819166666
779.09,19.75195,46.2433333334,40.7471666667,28.7211666667,18.3240416667,26.8676898148,38.85075,23.3032916667,45.3949166667,23.7381666666
779.40,19.5961666667,45.1670833333,39.3770833334,28.30275,18.1065,26.4715173611,38.3013333333,23.144,44.123,23.3695833333
779.71,19.9376166667,45.4384166667,39.6509166666,28.65075,18.0659166667,26.4487326389,38.4870833333,23.40675,44.07025,23.3514166666
780.02,20.5694166667,45.26925,39.6755,28.8289166667,17.798125,26.7360752315,38.8750833333,23.611125,44.0964166667,23.4405
780.33,21.0442833333,45.29375,39.3345,28.8639166666,17.65875,26.6815763889,38.9723333334,23.8200416666,43.8526666667,23.9555833333
780.64,21.2562833334,46.2914583333,39.36125,29.3218333333,18.0766666667,27.4367268519,39.2484166667,24.1609583333,44.2119166666,24.5135
780.95,20.2402666667,45.52575,38.0901666666,28.3834166667,16.7524166667,26.2936383102,37.997,23.1185833333,43.09025,23.4906666667
781.26,19.5083833333,44.9243333333,37.4491666667,27.7124166667,16.0522916666,25.8776359954,37.5363333334,22.5785,42.4083333334,22.7239166666
781.57,19.6775833333,44.9049166666,37.6941666666,28.3895833333,16.2852916667,25.915818287,37.5215833334,23.031875,42.0769166667,23.129
781.88,20.2651833333,45.2704583333,38.3103333334,29.181,17.1828333333,26.4367621527,38.0235833334,23.6266666667,42.4125833333,24.2755833333
782.19,20.15335,45.0159583333,38.2595833333,29.4920833333,17.075375,26.4597974537,37.4061666667,23.0505,41.76075,24.6238333333
782.50,21.0684833333,45.470375,38.75725,29.9545,17.6230416667,26.7742106481,37.8553333334,23.53775,42.2896666667,25.46175
782.81,21.4494666667,46.4495,39.9491666667,30.422,17.4214583333,26.9041793981,38.6783333333,23.7869583334,43.0066666666,25.9008333334
783.12,21.0195666667,46.4607916667,39.74125,30.4290833333,17.19925,26.6674699074,38.7940833334,23.7334166667,43.1344166667,25.8209166666
783.43,21.34,47.3169583333,40.1989166666,31.01325,18.351375,27.0410636574,39.3385833333,24.7831666667,43.66325,26.50725
783.74,21.2034333333,47.133875,40.4808333333,30.97725,18.2400833333,26.9954525463,39.1049166666,24.6204583333,43.19275,26.20175
784.05,21.4986833333,46.556,40.5121666667,31.0869166666,18.7127916667,26.8143200231,39.29475,24.744875,42.8605,26.1780833333
784.36,22.16315,47.0035833334,41.3504166667,31.2695833333,19.48525,27.8186938657,40.204,25.40725,43.3110833333,26.9688333333
784.67,22.34775,47.1986666666,41.3606666667,31.0891666667,19.2560833333,27.7094722222,40.0265833333,25.4629583333,42.8359166667,27.1578333333
784.98,22.5902166667,47.813625,41.0646666666,31.2579166667,19.4035416667,27.7356469907,39.6308333333,24.988125,42.9499166667,27.0834166667
785.29,22.0669166666,47.878375,41.1988333333,30.6550833333,18.723875,27.6134594907,39.3513333333,24.5078333333,43.022,26.09725
785.60,22.0861833334,47.6905,40.43375,30.1151666667,18.5878333334,27.3708038195,39.43325,24.691875,42.73125,25.40025
785.91,21.1654833333,47.397875,39.6311666667,29.2225833333,17.78425,26.7493611111,39.0645833333,23.970375,41.84225,24.6246666667
786.22,20.5451166667,46.613875,38.2106666666,28.7900833333,17.2452916667,26.0880086806,38.1250833333,23.2603333333,41.2861666667,24.0756666667
786.53,20.18065,46.6975,38.1711666667,28.835,16.8712083333,26.1211302083,37.8780833333,22.9822916666,41.7515,24.17425
786.84,19.5099666667,45.77125,37.6005,28.3780833333,15.8704583334,25.8220179398,37.5541666667,21.842125,41.2956666667,23.6935
787.14,19.2895333333,45.7000416667,37.3131666666,28.7204166667,15.866,25.9242546297,37.6106666667,21.6339583333,41.1786666667,23.4749166667
787.45,18.7326166667,45.5875833333,37.0008333334,28.176,15.0370833334,25.3810445602,36.97075,21.090375,41.1750833334,23.17
787.76,18.70275,45.731875,36.9145,28.5435,14.7709166667,25.3961724537,36.9445,21.1411666667,41.6665833333,23.0105833333
788.07,18.9493,46.0687083334,37.34675,29.3721666667,15.3400833333,25.9562326389,37.1675,21.6105833333,42.5486666667,23.154
788.38,18.2850333333,45.6150416667,37.0970833333,28.87675,14.4307916667,25.6053541667,37.0595833333,21.4317083333,42.2236666667,22.6289166666
788.69,18.3752333333,45.7321666667,37.27925,29.0805833333,14.727625,25.6878883102,37.46625,21.6306666667,42.2656666667,23.1356666667
789.00,18.2468833333,45.5125,37.3399166667,29.0061666667,14.8352916667,25.4488061342,37.5858333333,21.3369583334,42.4799166667,22.9035
789.31,19.1346333333,45.877875,37.8155,29.8529166667,15.8132083333,26.3914253472,38.4311666667,21.942625,43.2991666666,23.3379166667
789.62,19.042,45.8710833334,38.2215833333,29.7825,15.86575,26.5168136574,38.5841666667,22.0118333333,43.52525,23.27
789.92,18.86005,45.4896666667,38.2455833333,29.4254166667,15.296,26.4863559028,38.3379166667,21.848875,43.1881666667,22.5440833333
790.23,19.2930833334,45.9270416667,38.5610833333,29.3381666667,15.7499583333,26.7194508102,38.5456666667,22.53825,43.62525,22.3315
790.54,19.2732,45.9908333333,38.8565,29.2715,15.6775416667,26.8450989583,38.9291666667,23.0416666667,43.9035,22.1335833333
790.85,19.3741333333,45.870625,38.9940833333,29.5485,15.4215,27.0676331018,39.01875,23.0120416667,43.667,21.8626666667
791.16,19.40955,45.9304166667,38.6555,29.4956666667,15.9454583333,27.0445653935,39.229,23.169625,43.51375,21.9634166666
