wavelength,Back_TanVirf,Belly_TanVirf,Breast_TanVirf,Crissum_TanVirf,Crown_TanVirf,DorTail_TanVirf,Patch10_TanVirf,Patch11_TanVirf,Patch12_TanVirf,Rump_TanVirf,Throat_TanVirf,WingTip_TanVirf
700.63,20.8473333333,24.9865833333,20.7419166666,20.838,17.2781666667,12.6107196969,15.4563333333,15.11,24.1090833333,22.6458611111,25.0814166667,16.5570833333
700.95,20.8754166667,25.0568333333,20.7935,20.9621111111,17.3631666666,12.6718712121,15.5528333333,15.2089166666,24.1611666667,22.7256817129,25.1073333333,16.6885833333
701.27,21.0993333333,25.32925,20.9933333333,21.2195555555,17.5686666666,12.851905303,15.7819166666,15.4699166667,24.3808333333,22.913630787,25.3165,16.9321666666
701.59,21.1373333333,25.3514166667,21.03825,21.3272222222,17.6941666666,12.9333409091,15.8029166667,15.546,24.4619166666,23.0270486111,25.4264166667,17.0495833333
701.91,21.1156666667,25.3994166666,21.0876666667,21.3253333333,17.6215833333,12.9903598485,15.7576666667,15.5668333333,24.391,23.0383171296,25.3483333333,17.1498333333
702.24,21.3025,25.59975,21.2139166667,21.3766666667,17.7573333334,13.1837007576,15.88425,15.7163333334,24.5390833333,23.1219409722,25.4380833333,17.3485
702.56,21.7084166667,25.8915,21.541,21.6462222222,18.1013333333,13.4610681818,16.1824166666,15.978,24.9135,23.3823009259,25.6843333334,17.6431666667
702.88,21.9138333333,26.1599166667,21.76525,21.8085555556,18.2756666667,13.5817462121,16.4104166667,16.10575,25.0848333333,23.5705694445,25.8965,17.86625
703.20,21.8564166667,26.1206666667,21.6903333333,21.7423333333,18.3223333334,13.5036363636,16.4308333333,16.04425,25.08175,23.5117256944,25.8264166666,17.8558333333
703.52,22.0016666667,26.1915,21.7693333333,21.8667777778,18.4166666667,13.5432462121,16.5341666667,16.23775,25.2084166666,23.6482418982,26.0411666667,18.0415
703.85,22.15875,26.4010833333,21.9316666667,21.9962222222,18.5214166667,13.6474015151,16.65,16.3776666667,25.2828333333,23.7644201389,26.1135833333,18.1266666667
704.17,22.2258333333,26.5403333333,22.0083333333,21.9892222222,18.61625,13.7401022727,16.7464166667,16.4215833334,25.38175,23.8661875,26.1693333333,18.1655833333
704.49,22.3655833333,26.6336666667,22.1258333333,22.0137777778,18.6715833334,13.9150113636,16.85225,16.4903333333,25.4084166667,23.8621527778,26.2004166666,18.13475
704.81,22.3495,26.5980833333,22.1345,21.8733333333,18.6975833333,13.8982310606,16.84575,16.4548333333,25.4500833333,23.7971666667,26.2131666667,18.112
705.13,22.5141666667,26.6779166667,22.2858333333,21.9905555556,18.8030833333,14.0852121212,17.047,16.6103333333,25.5995,23.8679039352,26.3774166666,18.2053333333
705.45,22.7255833333,26.8240833333,22.41,22.1802222222,18.96925,14.1486969697,17.2475833333,16.7656666667,25.8006666667,24.0393298611,26.612,18.2693333333
705.78,22.6475833333,26.78675,22.3993333334,22.1531111111,18.8916666666,14.1123977273,17.2529166667,16.7061666666,25.6756666666,24.001199074,26.5305833333,18.2240833333
706.10,22.4905,26.52,22.2646666667,22.0444444444,18.6885,14.0728674242,17.087,16.5068333333,25.4784166667,23.818318287,26.2735833333,18.1536666667
706.42,22.5639166667,26.5245,22.314,22.1426666667,18.7665,14.161969697,17.1854166667,16.6208333333,25.5926666667,23.8938715278,26.3311666667,18.2414166667
706.74,22.6259166666,26.557,22.3401666666,22.1718888889,18.6558333333,14.2325037879,17.157,16.7168333333,25.63325,23.9278518519,26.4078333333,18.2345833334
707.06,22.6555833333,26.5964166667,22.3654166667,22.1973333334,18.6331666666,14.3241022727,17.1638333333,16.7168333333,25.67275,24.0044768519,26.3611666667,18.2144166667
707.38,22.5236666667,26.4078333333,22.28875,22.143,18.4954166667,14.2670681818,17.0811666666,16.6228333333,25.5913333333,23.904380787,26.2468333333,18.1293333333
707.70,22.5690833334,26.4075,22.3854166667,22.1867777778,18.54075,14.3069962122,17.1690833333,16.7116666667,25.6158333334,23.9216956019,26.2254166666,18.25
708.03,22.53125,26.3805,22.3136666667,22.1456666667,18.4445,14.2226060606,17.1231666667,16.6215833333,25.67075,23.9156898148,26.1753333334,18.2968333333
708.35,22.5131666667,26.2944166667,22.235,22.1954444444,18.3115833333,14.1853674242,17.07925,16.6296666667,25.58375,23.9536967593,26.1831666667,18.26375
708.67,22.443,26.2601666667,22.0840833333,22.1361111111,18.2085,14.044719697,16.94975,16.5313333333,25.4323333333,23.8922268519,26.0170833333,18.26225
708.99,22.2755,26.052,21.95225,22.0057777778,18.1170833333,13.9425151515,16.81975,16.3465833333,25.2985833333,23.7292569445,25.8638333333,18.2105
709.31,22.19375,25.9529166666,21.79575,21.9965555555,18.0705833334,13.9038219697,16.6819166667,16.281,25.2683333334,23.6632210648,25.8261666666,18.1741666667
709.63,22.0988333333,26.004,21.7244166667,22.0042222222,18.0133333334,13.8099128788,16.6284166667,16.29825,25.2140833333,23.6416898148,25.8466666667,18.1033333333
709.95,21.9801666667,25.9985,21.6364166666,21.9566666667,17.9343333334,13.7267234848,16.5115833333,16.2259166667,25.0699166667,23.5594837963,25.734,17.9509166667
710.27,21.8785833334,25.9645,21.6356666667,21.9363333333,18.0280833333,13.6911477273,16.52025,16.1563333333,25.0573333333,23.49659375,25.6506666667,17.9391666666
710.59,21.8213333333,25.9810833333,21.6038333333,21.858,18.0235,13.6497992424,16.428,16.0945833333,25.0165,23.3970983797,25.5464166666,17.9268333334
710.91,21.7966666667,26.0878333333,21.5885833333,21.7626666667,18.0601666667,13.7615151515,16.4763333333,16.13775,24.9280833333,23.4074918981,25.5483333333,17.9791666666
711.24,21.707,26.0171666667,21.5015833333,21.7262222222,17.97475,13.6971212121,16.3696666667,16.0621666667,24.9144166667,23.3556574074,25.5250833333,17.903
711.56,21.6329166667,25.9828333333,21.4500833334,21.624,17.9315,13.6394659091,16.281,16.0274166667,24.8545,23.3171435185,25.52225,17.846
711.88,21.6915833333,26.1154166666,21.5759166667,21.7031111111,18.1005833333,13.6431780303,16.3810833333,16.1270833334,24.9623333333,23.3637465278,25.4659166667,17.9068333334
712.20,21.6800833333,26.1918333333,21.64125,21.7673333333,18.1965833333,13.6768446969,16.4803333333,16.21125,25.06025,23.4270428241,25.6040833333,17.9245833333
712.52,21.7485833333,26.3335833333,21.7758333334,21.8435555556,18.2465,13.7837159091,16.5945,16.339,25.1728333333,23.534275463,25.6688333334,17.9713333333
712.84,21.8496666666,26.3884166667,21.83925,21.8187777778,18.3818333333,13.7597727273,16.6998333333,16.3686666667,25.32375,23.6443090278,25.6761666667,18.0325
713.16,21.801,26.4261666667,21.8098333333,21.6954444445,18.3750833333,13.7492537879,16.69525,16.3225833333,25.3290833333,23.6278344908,25.5363333334,18.0054166666
713.48,21.96825,26.5543333334,21.87175,21.7825555556,18.5055833333,13.9308636364,16.7780833334,16.3803333333,25.5015,23.7421354167,25.7019166667,18.1909166667
713.80,22.0265833333,26.5729166667,21.8331666667,21.8814444444,18.43325,13.9576287879,16.7860833333,16.4186666667,25.47025,23.7698680556,25.7335833334,18.2290833333
714.12,21.963,26.46275,21.7074166667,21.9215555555,18.3443333333,13.8920492424,16.7615,16.4035,25.34425,23.736712963,25.6523333334,18.1670833333
