wavelength,Back_SalAlbm,Belly_SalAlbm,Breast_SalAlbm,Crissum_SalAlbm,Crown_SalAlbm,DorTail_SalAlbm,Patch10_SalAlbm,Patch11_SalAlbm,Rump_SalAlbm,Throat_SalAlbm,WingTip_SalAlbm
756.30,15.4928666667,49.3501333333,30.7091333333,52.4668,13.7084,19.1971666667,17.179,29.0675333333,17.5766,40.9134666667,21.119
756.62,15.4418,49.4941666667,30.7448,52.5034666667,13.7438666667,19.114,17.3126666667,29.1026,17.5887333333,40.9465333333,21.1104666667
756.93,15.3663333334,49.4569,30.6832,52.5232666667,13.7191333333,19.1495333334,17.2488666667,29.0990666666,17.3656666667,40.81,21.1535333333
757.24,15.5592666667,49.7896333333,31.0376,52.6153333333,14.0153333333,19.5566,17.5174666667,29.2528,17.4905333333,41.1704,21.4742666667
757.56,15.5488,49.6654,31.0460666667,52.4874666667,14.0830666667,19.7169,17.4846666667,29.1372,17.3592,41.0474,21.4121333333
757.87,15.8232666667,49.7181333333,31.1856,52.7337333333,14.2147333333,19.8825,17.6800666667,29.3043333333,17.4316666667,41.2149333334,21.5303333333
758.18,15.8552,49.9126333333,31.2822666667,53.0284,14.2052666667,20.0584,17.8031333333,29.4104,17.4085333333,41.2958,21.5287333333
758.50,15.8830666667,50.1555,31.3116,53.1676,14.2735333333,20.2182666667,17.8172666667,29.5657333333,17.5756,41.3118,21.5244666667
758.81,15.5780666667,50.0965333333,31.0752666667,52.9898,14.0225333333,20.0258666667,17.4096,29.2951333333,17.3288666667,41.156,21.2008666667
759.13,15.4746,50.0663333333,31.0076666667,52.996,13.8799333333,20.0011,17.3189333333,29.1903333333,17.1772,41.0570666667,21.0662
759.44,15.7545333333,50.6600333333,31.4705333333,53.6227333333,14.1201333333,20.2904666667,17.6738666667,29.5241333333,17.4024,41.5102,21.4966666667
759.75,15.6641333334,50.4878,31.2834666667,53.5176,14.0098,20.2529333333,17.6196,29.4132666667,17.3275333333,41.4116666667,21.4295333333
760.07,15.8012,50.2196333333,31.2228666667,53.2158,14.1478666667,20.4104666667,17.6366666667,29.4142,17.5145333333,41.2938,21.4380666667
760.38,16.045,50.0599,31.2630666667,53.028,14.3434,20.6556333333,18.0148666667,29.5484666667,17.9231333333,41.2871333333,21.6318666667
760.69,15.9219333333,49.9742,31.0388,52.9084,14.1426,20.3896333333,17.7593333333,29.4398,17.8192666667,41.0581333333,21.4960666667
761.01,15.9587333333,50.2426,31.2335333333,53.3164,14.2007333333,20.4136333333,17.803,29.7034,18.01,41.3508,21.6398666667
761.32,15.597,50.0071666667,30.8388666667,52.9270666667,13.86,20.1317,17.3914,29.3507333333,17.6649333333,41.0207333333,21.2982666666
761.63,15.4684666667,49.9635666667,30.7853333333,52.8064,13.7442,19.9892,17.2162,29.2066666667,17.6526,40.9555333333,21.2051333333
761.94,15.4498,49.6357333333,30.7454666667,52.524,13.6995333333,19.9362333333,17.2638,29.1379333333,17.6449333333,40.8562666667,21.0929333333
762.26,15.952,49.8988666667,31.1026,52.9004,14.1561333333,20.289,17.8391333333,29.5967333333,18.0826,41.2216,21.49
762.57,16.2405333333,50.1425,31.3487333333,53.0807333333,14.4054,20.4382,18.1735333333,29.8180666667,18.4829333334,41.4879333333,21.7369333333
762.88,15.9688,49.788,30.9570666667,52.6054,14.1707333333,20.0416333333,17.8098666667,29.5198666667,18.1854,41.1233333333,21.4722
763.20,15.8666666666,49.7474333333,30.872,52.6256666667,14.0786666667,19.8954333333,17.6351333333,29.4058666667,18.1319333333,41.1047333333,21.4676
763.51,15.7558,49.8904,30.8655333333,52.7066,13.8983333333,19.7085,17.5630666667,29.4172,17.9494,41.1463333333,21.5034666667
763.82,15.7772,50.1613333333,30.9969333333,52.9896,14.0012666667,19.7319333333,17.6084,29.565,18.032,41.3702,21.621
764.14,16.1342,50.3117666667,31.344,53.1714,14.3361333333,20.0008,17.9794666667,29.8568,18.3852666667,41.6080666666,22.0024666667
764.45,16.2256666667,50.4803333333,31.4152666667,53.2332,14.4292666667,20.0383333333,18.0852,29.9608,18.5056,41.7062666667,22.1332666667
764.76,16.4528,50.4397333333,31.6017333333,53.2818666667,14.6201333333,20.1797333333,18.2786,30.1248666667,18.7062666667,41.7145333333,22.3171333333
765.07,16.5706666666,50.4089,31.6409333333,53.3405333333,14.6577333333,20.1307,18.2542,30.1724666667,18.7448,41.76,22.4694
765.39,16.3359333333,50.6651666667,31.5462666667,53.6264666667,14.4701333333,19.9953666667,17.9725333333,30.0714,18.6264666667,41.8544666667,22.4878666667
765.70,16.3517333333,50.7909666667,31.6561333333,53.6394,14.4817333333,20.0436,17.9988666667,30.0766,18.8038,41.8320666667,22.6548666667
766.01,16.2022,50.6867,31.5302666667,53.6218666667,14.2918,19.8662666667,17.9084,29.999,18.5676,41.6934666667,22.6414666666
766.32,16.6144,51.0540666667,32.0312666667,54.2503333333,14.5976666667,20.2804666667,18.5331333333,30.4551333333,19.0783333333,42.2682,23.1386666667
766.64,16.8462,51.1771,32.2286,54.2728666667,14.7109333333,20.5174666667,18.7739333333,30.6246666667,19.3146,42.3496,23.3078
766.95,16.7057333333,51.1884333333,32.162,54.3996,14.8072666667,20.6455,18.6409333333,30.5586666667,19.3168,42.3060666666,23.1821333333
767.26,16.3368666667,50.8746666667,31.9276666667,54.069,14.4862,20.3350333333,18.3188,30.2667333333,18.9129333334,41.9416,22.8214
767.57,15.6419333333,50.5276,31.3842,53.8200666667,13.7987333333,19.7831333333,17.6674666667,29.8981333333,18.3127333333,41.642,22.0838666667
767.88,15.5654666667,50.0613666667,31.2153333333,53.6378666667,13.7113333333,19.7415666667,17.5476,29.7934,18.0777333333,41.3648666667,21.6966
768.20,15.3002666667,50.1557666667,31.1307333333,53.5493333334,13.6728,19.7181,17.5364,29.7728,17.9826,41.4788,21.546
768.51,15.2723333333,50.2702333334,31.1342,53.5298666667,13.7928666667,19.7934333333,17.6708666667,29.9235333333,17.9626666667,41.4565333333,21.4854666667
768.82,15.8444666666,50.5320666667,31.6918,53.6986666667,14.4208666667,20.2136666667,18.1875333333,30.218,18.5205333333,41.7918666667,21.9128
769.13,15.8122,50.2656666667,31.4975333333,53.5357333333,14.3448666667,20.0574,18.0313333334,29.9729333334,18.3393333333,41.7512,21.718
769.44,16.4026666667,50.4420333333,32.0503333333,53.8121333333,14.9201333333,20.6308,18.4376,30.3162,18.981,42.2008,22.0963333333
769.76,16.2214,50.1672333333,31.8675333333,53.1552666667,14.8866,20.5312666667,18.0027333333,30.0078,18.6310666667,41.8346,21.9753333333
770.07,15.9592,50.1307,31.8387333333,53.0624,14.9235333333,20.3218666667,17.8745333333,29.9840666667,18.4288666666,41.7114,21.89
770.38,16.208,50.1271333333,32.1842,52.918,15.0811333333,20.3283333333,18.3068,30.1497333333,18.5900666667,41.6803333333,22.1760666667
770.69,16.2338,50.3719666667,32.326,53.1194,14.9958666667,20.2996333333,18.4625333333,30.2354666667,18.5843333333,41.7810666667,22.3142666667
771.00,16.1985333333,50.4131666667,32.1339333333,53.0002,15.1058,20.3530333333,18.5272666667,30.0649333333,18.6206666667,41.6693333333,22.2854666667
771.32,15.9502,50.6943333333,32.1660666667,52.9487333333,14.9635333333,20.3080666667,18.6218666667,29.9914666667,18.7307333333,41.8205333333,22.4435333333
771.63,16.0065333333,50.8233333333,32.1337333333,53.0974666667,14.7723333333,20.1128666667,18.4783333333,29.7242,18.6620666667,41.6052666667,22.4407333333
771.94,16.0818,50.4626333333,31.9783333333,53.0261333333,14.5940666667,20.1099,18.4948666667,29.4255333333,18.6833333333,41.5051333333,22.3293333333
772.25,15.8161333333,49.7765333333,31.435,52.5128,14.1046666667,19.7762,18.2566666667,29.0720666667,18.3342666666,40.9932666667,22.0002666667
772.56,15.7309333333,50.2249666667,31.7314666667,53.0417333333,14.0786,19.9207666667,18.3908666667,29.2621333333,18.3442666667,41.3606,22.1992
772.87,15.859,50.2457666667,31.6638666667,52.7767333333,14.2006,20.0091666667,18.5004666667,29.532,18.468,41.2466666667,22.3232666667
773.18,16.529,50.5864,32.2113333333,53.1162,14.763,20.6714333333,19.2798,30.2027333333,19.2544,41.9400666667,22.8122
773.50,16.7326,50.5793333333,32.2771333333,53.1907333333,14.7878666667,20.8826666667,19.4516666667,30.4312666667,19.2762666667,42.1235333333,23.019
773.81,16.7778,50.6611,32.1814666667,53.3111333333,14.7702666667,20.8814666667,19.3148,30.4223333333,19.4814666667,42.2998666667,23.1666666667
774.12,17.0036666667,50.6093333333,32.1406666667,53.3668,14.9814666667,21.1983,19.226,30.4222666667,19.6852,42.263,23.3407333333
774.43,17.3064,50.7592666667,32.3522,53.6540666667,15.0718,21.5111,19.3731333333,30.6209333333,19.8058666666,42.4623333333,23.6262
774.74,17.2256,49.9889666667,31.9443333333,53.1438666667,14.9934,21.2963,19.1382666667,30.4104666667,19.4096,42.1616,23.2979333333
775.05,17.6769333333,50.3827,32.3959333333,53.4303333333,15.5031333334,21.7591,19.6078,30.8982,19.8653333333,42.7488666667,23.6526666667
775.36,17.5999333333,50.5164666666,32.5934666667,53.2207333334,15.5644,21.8010666667,19.4742,31.2299333333,19.8084,42.8131333333,23.8234666667
775.67,17.522,50.3665,32.4723333333,52.8030666667,15.4992666667,21.5114333333,19.2404666667,31.2502666667,19.605,42.711,23.7225333333
775.98,17.3862666667,49.8728666667,31.9424,52.2190666667,15.3748666667,21.1291333333,19.0914666667,31.1795333333,19.4504666667,42.1275333333,23.4922666667
776.30,16.2823333333,49.0203,31.0272,51.6629333333,14.3151333333,20.0722,17.8387333333,30.2473333333,18.3942666667,41.3317333333,22.557
776.61,15.5968666667,48.7985666667,30.4767333333,51.5504,13.4264,19.3507666667,17.0736666667,29.8140666667,17.7016666667,40.7636,21.8256
776.92,15.7148,49.0362666667,30.4000666667,51.6938666667,13.5586,19.5123666667,17.23,29.8097333333,17.8360666667,40.8041333333,21.7094
777.23,15.8776666667,48.7393333333,30.5104,51.7208,13.5459333333,19.5901666667,17.1731333333,29.7910666667,17.6873333333,40.8082666667,21.4232666667
777.54,15.993,48.5439666667,30.5804666667,51.6674666667,13.4342666667,19.4952666667,17.3054666667,29.7457333333,17.5888,40.9708,21.2152666667
777.85,16.2553333333,48.6846,30.9119333334,51.7538,13.7796,19.4935666667,17.7610666667,30.0814666667,17.9161333333,41.2184,21.3000666667
778.16,16.5528,49.1776,31.3544666667,52.2419333333,14.0243333333,19.8743333333,17.9270666667,30.4200666667,18.3784,41.4095333333,21.6097333333
778.47,16.0286,48.7995,31.135,52.1884,13.6552666667,19.5826,17.5352,30.2366,18.0680666667,41.2918,21.2324666667
778.78,15.8828,48.4726,30.7275333333,51.9744,13.3612666667,19.521,17.3622,29.8496,17.9354666667,40.9860666667,20.882
779.09,16.2043333333,48.5887333333,30.7598666667,52.2316,13.462,19.9195,17.5955333333,29.9798666667,18.2066666667,40.8564666667,21.0896666667
779.40,16.6222666667,48.9143666667,31.2752666667,52.6270666667,13.858,20.5468333333,17.8209333333,30.3148,18.5956666667,41.2187333333,21.6020666667
779.71,17.0694,49.852,32.129,53.6538666667,14.3609333333,21.2927333333,18.619,30.9083333333,19.0588666667,42.0592666667,22.0468
780.02,17.0810666667,49.8783333333,32.2077333333,53.6836666667,14.7721333333,21.5935333333,18.8126,30.8761333333,19.2908666667,42.0944666667,22.3830666667
780.33,16.8708,49.5188666667,32.2999333333,53.4041333334,14.6040666667,21.5624333333,18.5624,30.8165333333,19.3374,41.7292666667,22.1916666667
780.64,16.931,50.0992666667,32.361,53.7771333333,15.0623333333,22.0777,18.9431333333,31.3040666667,19.8478666667,42.1052666667,22.714
780.95,17.2695333333,50.5115333333,32.3780666667,53.6687333333,15.6348666666,22.1741666667,19.2610666667,31.673,20.1826666666,42.1272666667,22.9722
781.26,17.5958,50.6010333333,32.7194666667,53.6486666667,15.8526,22.6066,19.6079333333,31.803,20.4944666667,42.2505333333,23.4271333333
781.57,17.7464666667,50.5697333333,32.6955333333,53.4226,15.8333333333,22.5894,19.8896,31.8068,20.812,41.9982666667,23.5417333333
781.88,17.7877333333,50.3438,32.6072,52.9447333333,15.6736666666,22.1931666667,19.8676,31.719,20.9053333333,41.687,23.4892
782.19,17.7502,50.8912666667,32.9182,53.2896,15.4216,21.7999,19.9651333333,31.9528666667,20.8607333333,42.0095333333,23.731
782.50,17.7348,51.2594666667,33.2443333333,53.3956666667,15.4562,21.709,20.316,32.0472,20.8812666667,42.3587333333,23.7782666667
782.81,17.2281333333,50.9737,32.9392666667,53.0707333333,14.8868,21.1458,19.9048666666,31.4175333333,20.3034,42.0245333333,23.0934
783.12,17.4714666667,51.2029333333,32.8831333333,53.1561333333,14.9841333333,21.2392666667,20.0182,31.4506,20.5094,42.1964666667,23.5061333333
783.43,17.8196,51.8502666667,33.2589333333,53.7516666666,15.0300666667,21.6851333333,20.251,31.9804666667,20.688,42.5664,23.8352666667
783.74,18.1236666667,52.3432666667,33.4848666667,54.5038,15.1243333333,21.9664,20.8718,32.3193333333,21.0187333333,43.3974,24.2216666667
784.05,18.1823333333,52.5179333333,33.6066,54.5035333333,14.9064666667,21.7266333333,20.801,32.1534,20.9736,43.2566,24.1822666667
784.36,17.8584,52.0543666667,33.7886666667,54.2006666667,14.5590666667,21.7345,20.4068666667,31.7296666667,20.7945333333,43.0862,24.1859333333
784.67,17.2539333333,51.7598333333,33.4850666667,53.9745333333,14.1752666666,21.3461,19.9119333333,31.434,20.4064,42.7705333333,23.9061333333
784.98,16.2632,51.4225333333,33.1541333333,53.7420666667,13.5526,20.8121333333,18.9834666667,30.9318666666,19.5615333333,42.576,23.4577333333
785.29,16.2354,51.4061666667,32.8695333333,54.1111333333,13.5528,21.1095333333,18.9928,30.6406666667,19.4366666667,42.7225333333,23.655
785.60,16.5852666667,51.7196333333,33.3038666667,54.5867333333,14.2759333333,21.8208333333,19.2944,30.9548,20.0986,43.0988666667,23.7503333334
785.91,17.1692,52.0927666667,33.7024,54.8968666667,15.1444666667,22.7627666667,19.7474,31.3716,20.767,43.5300666667,24.5546
786.22,17.4833333333,52.3663333333,33.7584666667,54.9618,15.7402,23.2497,20.2148666667,31.7956666666,21.3276666667,43.8442,24.9761333333
786.53,17.2902666667,51.7368666667,33.4552666667,54.2476,15.4992666667,22.7214333333,19.9484,31.6455333333,21.1534,43.5161333333,24.4584666667
786.84,16.5539333333,50.8167,32.5189333333,53.3286666667,14.7688,21.4791333333,19.2086,30.6326,20.2762,42.5626666667,23.5058666667
787.14,15.9783333333,50.3069333333,31.9476,52.6562666667,14.1458666667,20.8531666667,18.4338,29.8353333333,19.4131333333,41.7198,22.7848666667
787.45,16.1483333333,50.4691333333,32.1448,53.1322,14.2226,21.2310333333,18.8249333333,30.2681333333,19.6112666667,42.1716,23.0027333333
787.76,16.3870666667,51.1007333333,32.4322666667,53.8703333334,14.3276,21.5512,19.1610666667,30.7279333333,20.0754666667,42.6364666667,23.3689333333
788.07,17.1622,51.3599333333,32.6521333334,54.1190666667,14.7872,22.1087,19.511,31.1722,20.5282666667,42.7636666666,23.9118666667
788.38,17.6866666666,51.7253,32.8211333333,54.3272666667,14.9522666667,22.3112666667,19.9696666667,31.3802,20.7423333333,43.0554666667,24.2186
788.69,18.0959333333,51.6967333333,33.2263333333,54.078,15.3188,22.7021666667,20.1925333333,31.7073333333,20.9371333333,43.0209333333,24.5271333333
789.00,18.7801333333,52.0814333333,34.0072,54.6812,16.0632666667,23.5167333333,21.1133333333,32.3736666667,21.655,43.7662,25.5279333333
789.31,18.7296666667,52.1862,34.2406,54.837,15.8953333333,23.2295333333,20.9808,32.4648666667,21.5595333333,43.7890666667,25.1069333333
789.62,18.5164666667,52.425,34.3815333333,54.9900666667,15.2342,22.6581666667,20.4974666667,32.3206666667,21.1636,43.5932666667,24.7922666667
789.92,18.1235333333,52.0343,33.9783333333,54.452,15.115,22.4627666667,20.1038666667,32.0614,20.7036666667,42.9319333333,24.6369333333
790.23,18.8731333333,51.945,34.4783333333,54.4287333333,15.8350666667,23.2139666667,20.7527333333,32.5444,21.6228666667,43.3761333334,25.1836666667
790.54,19.2496,52.2009,34.7612,54.3474,16.362,23.3994,21.2187333334,33.0149333333,22.1282,43.5152666667,25.8572
790.85,18.9274666667,51.6227333333,34.272,53.7125333333,15.9732666667,22.9127666667,20.7397333333,32.4549333333,21.4700666667,42.8895333333,25.349
791.16,19.2467333333,51.7067,34.3032666667,53.663,16.2336,23.1191333333,21.0451333333,32.5375333333,21.4360666667,43.0744666667,25.4896
791.47,18.8102666667,51.5654333333,33.9692666667,53.3766,15.737,22.8034,20.8042666667,32.1000666667,20.9104,43.0782,25.1878666667
791.78,18.4343333333,51.1087333333,33.6204,52.9784,15.6333333333,22.5627666667,20.3938,31.8357333333,20.4765333333,42.8302,24.8335333333
792.08,17.7449333333,50.4647333333,32.819,52.4332666667,15.0939333333,21.8619666667,19.7625333333,31.3055333333,19.9999333333,42.2601333333,24.3274
792.39,16.8762,49.6266,31.774,51.5013333333,14.1812,21.0144666667,18.6829333333,30.3406666667,18.9402,41.1709333333,23.2956
792.70,16.7024,49.5667333333,31.3252,51.1722666667,13.8430666667,20.8028,18.6799333333,30.0,18.5166666667,40.7644666667,23.2518666667
793.01,17.8325333333,49.554,32.0678666667,51.3302666667,15.157,22.0478333333,20.0845333333,31.0015333333,19.5914,41.5644666667,24.2898
793.32,18.9582,50.7889,33.3433333334,52.8224,16.0580666667,23.2006,21.1319333333,31.9759333333,20.5459333333,42.8,25.3643333333
793.62,19.1800666667,51.5666666667,33.7636,53.1157333333,16.2489333333,23.5281333333,21.2454,32.3008,20.4301333333,43.1485333333,25.5076
793.93,19.4314666667,51.4037666667,34.0427333333,53.4894,16.6793333333,23.9849333333,21.615,32.4175333333,20.5986666667,43.5976,25.5748
794.24,19.5106666667,51.638,34.2771333333,53.568,17.1486666666,24.1448333333,21.7578,32.5942666667,20.8488666667,43.8900666667,25.9774666667
794.55,19.3004666667,51.3574333333,34.0378666667,53.5058666667,17.0682666667,23.8212,21.5668666667,32.5696666667,20.7834666667,43.4787333333,25.9472666667
794.86,19.0364666667,51.2595666667,34.2282666667,53.6756666667,17.0702666667,23.5117666667,21.5602666667,32.4577333333,21.0760666667,43.5020666667,25.9428
795.16,19.0016666667,51.2222333333,34.2781333333,53.5866,16.898,23.3114333333,21.6022666667,32.1792666667,21.1834,43.3114,25.8098
795.47,19.5106,52.2456666667,35.2520666667,54.5638666666,17.3594666667,24.0868666667,22.2676,33.1395333333,22.0010666667,43.9390666667,26.1918666667
795.78,19.3501333333,51.9618,34.9726,54.3130666667,17.0992,23.9234,22.0598,33.0418,21.9928,43.8660666666,25.8877333333
796.09,19.6009333333,51.9933,35.5666,54.8111333333,17.5718666667,24.4358,22.2665333333,33.4284,22.5326,44.4572,26.4860666667
796.40,18.6438,51.7622666666,35.0286666666,54.4507333333,16.9914,23.8659,21.5522,32.7412,22.0247333333,43.9348666667,25.9168
796.70,18.0418666667,50.9056,34.3858666667,53.6178666667,16.349,23.3855333333,20.9389333333,31.9915333333,21.6122666667,43.0773333333,25.2393333333
797.01,17.928,50.6164666667,33.9971333333,53.7222666667,16.0598,23.248,20.7776666667,31.7259333333,21.6169333333,43.1579333333,25.3200666667
797.32,18.8866,51.2764333333,34.8101333333,54.0834,16.7162,24.1684,21.4817333333,32.4416666667,22.7740666667,43.614,26.3411333333
797.63,19.3262,51.8973,35.4744,54.6570666667,17.0944666667,24.7073333333,22.0024,32.8937333333,23.4600666667,44.2724,26.7144
797.93,19.2743333333,51.7727333333,35.6757333333,54.7163333333,17.0830666667,24.7869666667,21.909,32.8804666667,23.516,44.4460666667,26.6082
798.24,19.5796666667,52.1440333333,35.7517333333,54.8418,17.3244666667,25.0567666667,22.1265333333,33.2244666667,23.6102666667,44.5103333333,26.7359333334
798.55,20.1686,52.3195333333,36.0942,55.1226,18.052,25.5317,22.7609333333,33.9281333333,24.0247333333,44.8673333333,27.2712666667
798.85,20.2858,52.2857333333,35.9848666667,54.8569333333,18.2004,25.3811,22.8872,33.6341333333,23.7742666667,44.8371333333,27.4635333333
799.16,20.2038,52.5108333333,36.0630666667,55.2533333333,18.2683333333,25.0929333333,22.8877333333,33.6643333333,23.6567333333,44.6854,27.614
799.47,19.1894666667,52.0186666667,35.1156,54.9337333333,17.059,24.0036666667,21.9227333333,32.767,22.7331333333,43.6632,26.6355333333
799.78,19.6308666667,52.2759333333,35.3534,55.3375333333,17.326,24.3407333333,22.0885333333,33.0854666667,22.7638,44.0558666667,26.8987333333
800.08,19.9946666667,52.6783666667,35.623,55.6229333333,17.9819333333,24.7098333333,22.5984666667,33.6954,23.3226666667,44.7764666667,27.3482666667
800.39,20.1610666667,52.8578333333,35.9064,55.6487333333,18.426,24.9476333334,22.9654666667,33.9564666667,23.4971333333,44.808,27.4294666667
800.70,19.6317333333,52.6022666667,35.4712,55.4493333333,17.8510666667,24.2181666667,22.3083333333,33.5697333333,22.7204,44.6881333333,26.9085333333
801.00,19.1818666667,51.8012,34.5744666667,54.6842,17.0015333333,23.5558,21.7353333334,33.0808,21.911,43.7068,26.2383333333
801.31,19.1537333333,51.4372666667,34.1136666667,54.2732666667,16.7683333333,23.1959666667,21.5057333333,32.6628,21.4014666667,43.2976666667,26.1884666667
801.62,19.3172,51.1130333333,34.0327333333,54.327,16.5306666667,22.9141666667,21.4266666667,32.5174,21.3210666667,43.2916666667,26.1670666667
801.92,19.3079333333,51.4571666667,34.1716666667,54.3741333333,16.2418,23.1110666667,21.3672,32.5514666667,21.3108,43.4768666667,26.1377333333
802.23,18.8303333333,51.2647666667,34.0016,54.768,15.8283333333,22.7082333333,20.9276,32.4691333333,20.8988,43.3824,25.7907333333
802.54,18.8214666667,50.9559,33.9631333334,54.4252,15.8059333333,22.8596333333,21.0282666667,32.2589333333,20.7510666667,43.1542666666,25.5977333333
802.84,19.1683333333,51.3113,34.4715333333,54.3731333334,16.7418666667,23.3015,21.4963333333,32.9693333333,21.3056666667,43.6336666667,25.9734666667
803.15,18.9311333333,50.6498666667,34.0668666667,53.7839333333,16.4472666667,22.5043333333,21.1958,32.4608666666,21.0514,42.9346666667,25.5111333333
803.46,18.1172666667,50.3405,33.4399333333,53.5702,15.3345333333,21.3559333333,20.4736666667,31.8472,19.8283333333,42.1018,24.5232666667
803.76,17.1904666667,50.3512333333,32.7641333333,53.4422,14.3384666667,20.3057,19.9212666667,31.3653333333,18.8918,41.4169333333,23.8632
804.07,16.6727333333,50.2519666667,32.1857333333,53.3818666667,13.904,20.0000666667,19.5446666667,30.9896,18.2453333333,40.8318,23.2058666667
804.38,17.0933333333,50.6460666667,32.9372666667,54.0767333333,14.6922666666,20.5637666667,19.7562666667,31.4992,18.9457333333,41.2492,23.9730666667
804.68,17.5241333334,50.7579,33.4782666667,54.0458666667,15.0302,21.0507,19.9577333333,32.1014,19.6799333333,41.5157333333,24.1001333333
804.99,17.4615333333,51.3205333333,34.0223333333,54.4394,15.6603333333,21.7649,20.1874666667,32.4509333333,20.2236,41.7406,24.3639333333
805.30,17.136,51.0287666667,33.893,54.332,15.5716,21.8952666667,20.0181333333,32.1118,20.4452,41.5584666667,24.3382666667
805.60,17.7020666667,51.5756333333,34.1509333333,54.0914,15.9892666667,22.5036333333,20.4238,32.5276,20.9251333333,41.9040666666,24.7985333333
805.91,18.1184666667,52.2212333333,34.782,54.752,16.5915333333,22.7893666667,20.9016,32.9184666667,21.4608,42.6271333333,25.5966
806.21,18.6752,52.7316,35.4144666667,55.263,16.7876666667,23.4876333333,21.3792666667,33.1336666667,21.5486666667,43.0732666667,26.0314
806.52,18.5754,53.0837,35.7382666667,55.2328,16.8645333333,23.8295333333,21.6135333333,33.1508,21.7718,43.1963333333,26.2588
806.83,19.1952,53.1591666667,36.3364,55.2912666667,17.5254666667,24.8679,22.0901333333,33.4594666667,22.7806666667,43.7298,27.2252666667
807.13,18.9845333333,53.1489666667,36.8207333333,55.5999333333,17.7939333333,25.207,22.1034,33.6959333333,23.0584,44.2551333333,27.67
807.44,19.1244666667,53.4619,37.0676666667,55.7268666667,18.0287333333,25.4912666667,22.3998666667,33.9455333333,23.6976666667,44.6035333333,28.1727333333
807.74,18.7302,53.3114333334,36.5391333333,55.319,17.2921333333,24.9051,21.9421333333,33.2898666667,23.0626666667,44.0211333333,27.6190666667
808.05,18.8536,54.2523333333,36.9964666667,56.2406666667,17.4832666667,25.0912,22.2734666667,33.4742,23.3044666667,44.5022,28.1075333333
808.35,19.1953333333,54.7792666667,37.3371333333,56.8335333333,17.2456666667,24.9199666667,22.2244666667,33.765,23.1992666667,44.8282666667,28.3678
808.66,19.7191333333,55.3727666666,37.9806,57.3452666667,17.6461333333,24.9281666667,22.3069333333,33.9018,23.3968666667,45.1755333333,29.0938
808.97,19.8656666667,54.8084,37.9905333333,57.043,17.4328,24.3985,22.4126666666,33.6222666667,23.3467333333,44.6976,28.8172
809.27,19.4836,54.5021333333,37.4923333333,56.3846,17.0098,24.1249666667,22.0454,33.4354,22.929,44.2336666667,28.3453333333
809.58,18.0707333333,53.0209666667,36.1552,55.1458,16.0246,22.5611,20.7002,31.9395333334,21.4555333333,42.6227333333,27.1884666667
809.88,18.4868,54.2077333333,37.2162666667,56.9236,16.3240666667,23.1548666667,20.9422,32.7624,21.6346,43.733,27.9299333333
810.19,18.9643333333,54.9235,37.7389333333,58.0744,16.6448666667,23.4791666667,21.2838,33.4790666667,21.714,44.0481333333,28.1766
810.49,19.7598666667,54.4722666667,37.5108666667,57.7800666667,16.7831333333,23.6936333333,21.5065333333,33.6899333333,21.8342,43.5734,28.064
810.80,19.3354666667,54.1859666667,37.2388666667,57.4234666667,16.3528,22.9456333333,21.0632666667,33.6951333333,21.3067333333,43.3221333333,27.4198
811.10,19.1972666667,54.2697,37.5844,56.9155333333,16.6554666667,23.0286,21.5014,34.136,21.4196,43.7828666667,27.3356
811.41,19.3281333333,54.2104333333,37.7976666667,56.7748666667,17.0288,23.5574666667,21.8216,34.3934,21.6573333333,43.9941333333,27.9134666667
811.71,19.1824,53.3816666667,37.2353333333,55.8824666667,16.7224,23.7049,21.4789333333,34.017,21.479,43.1513333333,27.2685333333
812.02,19.4928666667,53.2548333333,36.8903333333,55.8089333333,16.4802666667,23.7732666667,21.9613333333,34.1833333333,21.3348666667,42.9605333334,27.0096666667
812.32,19.3558,53.0037333333,36.809,55.7153333333,16.6142666667,24.1235666667,21.8426666667,34.0823333333,20.9664,43.2435333333,27.1985333333
812.63,19.5212,52.6973,36.5431333333,55.2263333333,16.4906666667,24.1301666667,21.863,34.0739333333,21.0026666667,43.2770666667,27.2801333333
812.93,20.3408666667,52.9295,36.8668666667,55.2666666667,17.0888666667,24.8259,22.5113333333,35.0593333333,22.3629333333,43.8371333333,27.7185333333
813.24,19.7758666667,51.3124,35.2133333333,53.3333333333,16.1894666667,24.1213666667,22.0896,34.1432,21.7065333333,42.1908,26.4498
813.54,20.0649333333,51.4285666667,35.1947333333,52.9798666667,16.3708666667,24.4985666667,22.7705333333,34.1342,22.316,42.3015333333,26.8687333333
813.85,19.4121333333,51.6978,35.2518,52.9289333333,15.9574666667,24.1125,22.0581333334,33.6272,22.2050666667,42.4329333333,26.821
814.15,19.3377333333,51.5290666667,35.5656,53.1250666667,15.3050666667,24.2597333333,21.4284666667,32.9763333333,21.8229333333,42.1801333333,26.8154666667
814.46,20.0447333333,51.9902666667,36.0938,54.4792666667,15.8557333333,25.1488333333,21.5997333333,33.1994,22.5222666667,42.671,27.6563333333
814.76,19.5401333333,51.6982333333,35.2912,53.9487333333,15.0612666667,24.5569666667,21.2384666667,32.1766,22.0614,42.1652666667,26.7260666667
