wavelength,Back_TanGyrm,Belly_TanGyrm,Breast_TanGyrm,Crissum_TanGyrm,Crown_TanGyrm,DorTail_TanGyrm,Patch10_TanGyrm,Patch11_TanGyrm,Patch12_TanGyrm,Patch13_TanGyrm,Rump_TanGyrm,Throat_TanGyrm,WingTip_TanGyrm
530.73,37.8498666667,64.5175333333,59.1972,51.7002666667,5.09913333334,12.1996666667,20.952,36.037,32.8456666667,5.87946666667,54.4464666667,30.6422,8.13433333333
531.08,38.0559333333,64.5806666667,59.2502666667,51.8974666667,5.11433333333,12.2159,21.0473333333,36.1504666667,32.9473333333,5.89306666667,54.4640666667,30.7338666667,8.13653333333
531.42,38.2989333333,64.7042666667,59.3074,52.1184666667,5.13586666667,12.2382333333,21.1556666667,36.2579333333,33.0657333333,5.91206666667,54.5249333333,30.8385333333,8.15133333333
531.77,38.5584,64.8306666667,59.3806666667,52.3598666667,5.15993333334,12.2714333334,21.2585333333,36.4012,33.1910666667,5.93486666667,54.5889333333,30.9616,8.1734
532.11,38.8138666667,65.0084,59.5023333333,52.6141333333,5.16893333333,12.3005,21.3622,36.5470666667,33.3078,5.9608,54.6946,31.0897333333,8.18666666667
532.46,39.0648666667,65.1736,59.6124666667,52.8585333333,5.17873333333,12.3207,21.4642666667,36.6890666667,33.4410666667,5.98026666667,54.7764666667,31.2022,8.19506666667
532.80,39.2933333333,65.3078,59.7084,53.0835333333,5.20906666667,12.3601333333,21.5584,36.8422666667,33.5686666666,6.00506666667,54.8408666667,31.3101333333,8.2118
533.15,39.5238,65.4362666667,59.8032666667,53.3060666667,5.23826666667,12.3868,21.6518,36.9755333333,33.7015333333,6.03686666667,54.9088,31.4269333333,8.22706666667
533.49,39.7291333333,65.5420666667,59.8866666667,53.5208666667,5.24393333333,12.3879333333,21.7254666667,37.1081333333,33.8000666667,6.03713333333,54.9634,31.5196666667,8.21933333333
533.84,39.9434666667,65.6344,59.9514666667,53.7036666667,5.24913333333,12.4046666667,21.7970666667,37.2392,33.9003333333,6.04666666667,55.0291333333,31.614,8.22993333333
534.18,40.1432,65.7276666667,60.0150666667,53.9048666667,5.26453333333,12.4266333333,21.8824666667,37.363,33.9997333333,6.071,55.0701333333,31.6960666667,8.25626666667
534.52,40.3445333333,65.8038666667,60.0568,54.0871333333,5.28466666667,12.4434,21.9562666667,37.4718,34.1,6.09033333334,55.1106666667,31.7867333333,8.2706
534.87,40.5422,65.8866666667,60.0989333333,54.2722,5.31893333333,12.4816,22.0326,37.5962666667,34.2068,6.11333333333,55.1317333333,31.8899333333,8.29406666667
535.21,40.7409333333,65.9595333333,60.1576666667,54.453,5.3416,12.508,22.0867333334,37.7298666667,34.3057333333,6.12653333333,55.1519333333,31.9883333333,8.29913333333
535.56,40.9605333333,66.0522666667,60.2186,54.6385333333,5.3704,12.5323,22.1698666667,37.8644,34.4147333333,6.1422,55.1782,32.0778,8.31186666667
535.90,41.1705333333,66.1371333333,60.2551333333,54.827,5.41033333333,12.5596333334,22.2511333333,37.9961333333,34.5459333333,6.1718,55.1974,32.1762666667,8.332
536.25,41.3654,66.2167333333,60.2852666667,55.0151333333,5.433,12.5885666667,22.3214,38.1154666667,34.6512666666,6.1944,55.2292666667,32.2734666667,8.35113333333
536.59,41.585,66.3155333333,60.3242,55.1978666667,5.45393333333,12.6017666667,22.3941333333,38.2268666667,34.7594,6.2138,55.2568666667,32.3649333334,8.36873333333
536.93,41.786,66.3852,60.3383333333,55.3634,5.469,12.6195,22.4562666667,38.3352666667,34.8422666667,6.22066666667,55.2612666667,32.4344666667,8.3812
537.28,41.9824666666,66.4494666667,60.3530666667,55.5233333333,5.4954,12.644,22.5198666667,38.4256666667,34.9452666667,6.25853333333,55.2460666667,32.5138,8.40746666667
537.62,42.1887333334,66.5442666667,60.4022,55.7182,5.52846666667,12.6646,22.5946666667,38.5281333333,35.0752666667,6.29053333333,55.2711333333,32.6075333333,8.41966666667
537.97,42.3884666667,66.6130666667,60.3971333333,55.8754666666,5.55726666667,12.6768666667,22.6521333333,38.6369333333,35.1829333333,6.3154,55.2632,32.7156666667,8.41846666667
538.31,42.6172666667,66.7181333333,60.391,56.1004666667,5.56026666667,12.677,22.711,38.7603333333,35.2914,6.32593333333,55.2462,32.8068,8.41326666667
538.65,42.8766666667,66.8545333333,60.4282,56.3429333333,5.534,12.6448,22.769,38.8704,35.4277333333,6.3266,55.2377333333,32.9146,8.3984
539.00,43.1748666667,67.0275333333,60.5172666667,56.6630666667,5.5274,12.6503,22.8776666667,39.0545333333,35.594,6.3406,55.2994666667,33.0599333333,8.4004
539.34,43.4692,67.1938,60.6216666667,56.9943333333,5.5348,12.6568,22.9550666667,39.2248666667,35.775,6.3524,55.3941333333,33.2278666667,8.399
539.69,43.743,67.3273333333,60.6841333333,57.265,5.5532,12.6669333333,23.0442666667,39.3794666667,35.9118666667,6.37226666667,55.4187333333,33.3674666667,8.42166666667
540.03,43.9396666667,67.3830666667,60.6744666667,57.466,5.55606666667,12.6534666667,23.0741333333,39.4712666667,36.014,6.37113333333,55.3903333333,33.4528666667,8.39906666667
540.37,44.1434666667,67.5005333333,60.7192666667,57.7198666667,5.5552,12.6600666667,23.1366,39.6012666667,36.1376666667,6.37973333333,55.4324666667,33.5752666667,8.39733333333
540.72,44.2618,67.5423333333,60.6986666667,57.8671333334,5.5604,12.6629333333,23.1746,39.6888,36.2145333333,6.3882,55.4104666667,33.6507333333,8.39386666667
541.06,44.4014,67.5852666667,60.6789333333,58.018,5.56393333333,12.6622666667,23.2301333334,39.7747333333,36.299,6.38773333333,55.4155333333,33.7194666667,8.38746666667
541.40,44.556,67.6566666667,60.7031333333,58.1820666667,5.57466666667,12.674,23.2801333334,39.8816,36.3835333333,6.39693333333,55.4201333333,33.7970666667,8.40393333333
541.75,44.7098666667,67.7209333333,60.7352666667,58.3349333333,5.57453333333,12.6727666667,23.3298666667,39.9795333333,36.4764666667,6.40466666667,55.4418666667,33.8528,8.39553333333
542.09,44.8443333333,67.7477333333,60.739,58.4502,5.58193333333,12.6744666667,23.3683333333,40.0752666667,36.5610666667,6.415,55.4532,33.9106,8.39606666667
542.43,45.0141333334,67.8268,60.7702,58.6262,5.61753333333,12.7203666667,23.4429333333,40.2228,36.6750666667,6.4486,55.5198666667,34.0118,8.42506666667
542.78,45.1363333333,67.8127333333,60.7246666667,58.7106,5.6398,12.7291,23.4799333333,40.2926,36.7482,6.47946666667,55.4823333333,34.0667333333,8.43706666667
543.12,45.2602,67.7903333333,60.6677333333,58.7876666667,5.6756,12.7514,23.5362,40.3858666667,36.8242,6.52033333333,55.4176666667,34.1172,8.458
543.46,45.3726,67.721,60.5658,58.8663333333,5.68286666666,12.7617666667,23.5646,40.4576,36.8844,6.52326666667,55.3479333333,34.1602,8.45
543.81,45.5263333333,67.7057333333,60.5157333333,58.9938,5.70393333333,12.7742333333,23.6154666667,40.5778,37.0013333333,6.54173333333,55.3040666667,34.2212,8.46246666667
544.15,45.6914,67.6566666667,60.4624,59.0990666667,5.73226666667,12.7933333333,23.6672,40.6816666667,37.1168666667,6.57046666667,55.2352666667,34.2836666667,8.4802
544.49,45.9283333333,67.6624,60.4673333333,59.2544,5.78246666667,12.8265333333,23.7466,40.8303333334,37.2651333333,6.60933333333,55.2222666667,34.3723333333,8.5112
544.84,46.1222,67.6434,60.4098,59.3853333333,5.82213333333,12.8641666667,23.8041333333,40.9810666667,37.3896,6.6538,55.145,34.4684,8.54293333333
545.18,46.2949333333,67.5620666667,60.3106,59.4636,5.84093333333,12.8466666667,23.8478,41.1,37.484,6.6792,55.0337333333,34.5367333333,8.5442
545.52,46.4807333333,67.5222,60.2542666666,59.5904,5.89246666667,12.8883666667,23.9000666667,41.2374,37.6109333333,6.713,54.9475333333,34.6417333333,8.58626666667
545.87,46.6355333333,67.4174666667,60.1462,59.6675333333,5.9396,12.9087333333,23.9587333333,41.3182,37.6962666667,6.76106666667,54.8057333333,34.6999333333,8.6222
546.21,46.7835333333,67.3278666667,60.0237333333,59.725,5.97153333333,12.9028666667,23.9986666667,41.3946,37.7886666667,6.8108,54.6762,34.7491333333,8.62566666667
546.55,46.9378666667,67.2454666667,59.8958,59.8281333333,6.01066666667,12.9118333333,24.0677333333,41.4998666667,37.9016666667,6.8352,54.5942,34.8196,8.64633333333
546.90,47.0764666667,67.1677333333,59.7748,59.8936,6.01326666667,12.9045,24.094,41.5869333333,37.9768666667,6.84353333333,54.4866,34.8580666667,8.65126666667
547.24,47.2072,67.1276,59.6819333333,59.9418,6.0204,12.8868,24.115,41.6562,38.0775333333,6.85446666667,54.3921333333,34.8965333333,8.65573333333
547.58,47.3952666667,67.1160666666,59.6358,60.0628,6.04413333333,12.8956666667,24.1896666667,41.7818666667,38.1756666667,6.8962,54.3268,34.9898,8.6906
547.92,47.5038,67.0401333333,59.5041333334,60.0676666667,6.086,12.8948333333,24.2372,41.8774666667,38.2488666667,6.93953333333,54.2066666667,35.0249333333,8.72686666667
548.27,47.6219333333,66.9656666667,59.3356666667,60.1292666667,6.07946666667,12.853,24.2573333333,41.9275333333,38.3413333333,6.92813333333,54.0685333333,35.0741333333,8.71673333333
548.61,47.7928,66.9444666667,59.3085333333,60.2301333333,6.1174,12.8565333333,24.3064,42.0314666666,38.4771333333,6.95946666667,53.9946,35.1607333333,8.74146666667
548.95,47.9399333333,66.8677333333,59.2248666667,60.3036,6.18393333333,12.8936,24.3281333333,42.1256,38.6006666667,7.02693333333,53.8861333333,35.2276666667,8.784
549.29,48.0770666667,66.7736,59.0500666667,60.3508666667,6.2254,12.8818333333,24.3643333333,42.1947333333,38.6884,7.06873333333,53.7328,35.2702,8.8032
549.64,48.2331333333,66.7026,58.9092,60.4092666667,6.22426666667,12.8569,24.396,42.3025333333,38.8221333334,7.07793333333,53.6118,35.3412666667,8.79466666667
549.98,48.357,66.5487333334,58.7213333333,60.4195333333,6.25786666667,12.8463333333,24.413,42.3896666667,38.931,7.0882,53.431,35.3730666667,8.79806666667
550.32,48.5566,66.5307333333,58.6477333333,60.5147333333,6.27566666667,12.8321333333,24.4416666667,42.54,39.0976666667,7.13226666667,53.2987333333,35.463,8.804
550.66,48.6554666667,66.3606666667,58.4454,60.5268,6.29353333333,12.8046666667,24.4598,42.5939333333,39.2058666666,7.1418,53.0918666667,35.5019333333,8.80433333333
551.01,48.8326666667,66.2555333333,58.3224,60.6177333333,6.3534,12.8267666667,24.5346,42.7318,39.3502666667,7.2108,52.9418666667,35.5966666667,8.83933333333
551.35,48.908,66.0294,58.1182,60.5657333333,6.3658,12.7968,24.5059333333,42.7789333333,39.4134,7.20173333333,52.7161333333,35.5976666667,8.819
551.69,49.0328,65.8742666667,57.9374666667,60.6054666667,6.38546666667,12.7737333333,24.5203333333,42.8596,39.5326,7.20326666667,52.5272666667,35.6528666667,8.8128
552.03,49.1457333333,65.7154,57.7759333333,60.6019333333,6.41386666667,12.7680333333,24.5274,42.9762666666,39.5984666667,7.22613333333,52.3468666667,35.6943333333,8.81946666667
552.38,49.2560666667,65.5461333334,57.5677333333,60.629,6.44606666667,12.7452666667,24.5411333334,43.0712,39.692,7.24173333333,52.2048666667,35.7144666667,8.84146666666
552.72,49.4047333333,65.4576,57.3974,60.7236666667,6.47813333334,12.7604666667,24.593,43.2048,39.822,7.2542,52.0904,35.7644,8.85966666667
553.06,49.5122666667,65.3448666667,57.254,60.7642666667,6.4632,12.7206666667,24.5966666667,43.3028666667,39.9324666667,7.2418,51.9638,35.7956666667,8.83173333333
553.40,49.6245333333,65.2370666667,57.1153333333,60.8172666667,6.45406666667,12.6777333333,24.5878666667,43.4106,40.0634666667,7.2126,51.8263333333,35.824,8.79486666667
553.74,49.7148666667,65.1074666667,56.9591333333,60.8264666667,6.4696,12.6501333333,24.5991333333,43.5109333333,40.1679333333,7.2148,51.6818666667,35.8740666667,8.7994
554.09,49.7487333333,64.8619333333,56.7366666667,60.7709333333,6.486,12.6234333333,24.5723333333,43.5376,40.1882,7.209,51.4480666667,35.8424666666,8.78966666667
554.43,49.8418,64.701,56.5408666667,60.7425333333,6.53293333334,12.602,24.5652,43.6306,40.2887333333,7.24273333333,51.2744666667,35.8641333333,8.8202
554.77,49.8717333333,64.4478,56.2671333333,60.6521333333,6.55373333333,12.5699,24.5230666667,43.6704666666,40.3343333333,7.2448,51.0234666667,35.8156,8.81473333333
555.11,49.9709333333,64.3021333334,56.0422666667,60.6808,6.6372,12.5856666667,24.5668,43.7892,40.4590666667,7.32106666667,50.8550666667,35.8737333333,8.87059999999
555.45,50.0721333333,64.1409333333,55.8306666667,60.6808,6.66693333333,12.5709,24.5524666667,43.8942666666,40.5548666667,7.35026666667,50.6837333333,35.8926666667,8.86300000001
555.80,50.0966666667,63.9104666667,55.5969333333,60.6458666667,6.68973333333,12.5457,24.5256666667,43.9498666667,40.6474666667,7.40946666667,50.4452666667,35.8669333333,8.87373333334
556.14,50.1216,63.6797333333,55.3561333333,60.5874666667,6.6772,12.4840333333,24.4722,43.9865333333,40.7194,7.40546666667,50.176,35.8271333333,8.83606666666
556.48,50.1599333333,63.4529333333,55.1315333333,60.5266666667,6.68453333333,12.4312,24.4818666667,44.048,40.8250666667,7.4298,49.9256,35.8220666667,8.83480000001
556.82,50.2207333333,63.1803333333,54.887,60.4645333333,6.73166666667,12.4234,24.4878,44.1562,40.8997333333,7.47826666667,49.6970666667,35.8466666667,8.85339999999
557.16,50.338,63.0,54.6920666667,60.4538666667,6.80793333333,12.4432333333,24.5184666667,44.3066,41.0248666667,7.56546666667,49.5084,35.8944666667,8.92453333334
557.50,50.3933333333,62.7250666667,54.4372666667,60.3656666667,6.81693333333,12.4261666667,24.4629333333,44.3826,41.0924,7.57786666667,49.2262,35.8676,8.94386666667
557.85,50.4542666667,62.5315333333,54.2127333333,60.297,6.83166666667,12.3866666667,24.4343333333,44.5244666667,41.21,7.60353333333,48.9986,35.8892666667,8.94913333333
558.19,50.541,62.3578,54.0272,60.285,6.82326666667,12.3464333333,24.4162666667,44.6299333333,41.3177333333,7.62486666667,48.7844,35.9195333333,8.92480000001
558.53,50.6528666667,62.2278666667,53.8612666667,60.3153333333,6.83926666667,12.3014666667,24.4156,44.7942,41.5026,7.63053333333,48.6214666667,36.0078,8.9208
558.87,50.7484,62.0432,53.6771333333,60.2786,6.89326666667,12.3068666667,24.4455333333,44.9430666667,41.6822666667,7.7036,48.4352666667,36.0577333333,8.96519999999
559.21,50.7554666667,61.7406,53.4305333333,60.1336,6.90806666667,12.2628666667,24.4305333333,45.0086666667,41.7501333334,7.73620000001,48.1308666666,36.0392,8.96760000001
559.55,50.8906,61.583,53.2339333333,60.1499333333,6.9522,12.2725,24.4765333333,45.1743333333,41.9446666667,7.78853333334,47.982,36.1103333334,9.0088
559.89,50.8928,61.2963333333,52.9462666667,60.0245333333,7.00013333333,12.2810666666,24.489,45.283,42.0646,7.8338,47.7531333333,36.1438666667,9.03573333335
560.23,50.8340666667,60.9478666667,52.6117333333,59.8600666667,7.02153333333,12.254,24.4195333333,45.3064,42.0957333333,7.84746666667,47.4566666667,36.1071333333,9.0162
560.58,50.8285333333,60.6726666667,52.3460666667,59.738,7.024,12.1947333333,24.3585333333,45.3525333333,42.2130666667,7.86193333334,47.1794666667,36.0856,9.01500000001
560.92,50.8344,60.4144,52.1168666667,59.6177333333,7.09946666667,12.1763333333,24.337,45.4269333333,42.283,7.90453333333,46.9172666667,36.0794666666,9.04320000001
561.26,50.7941333333,60.1110666667,51.8298,59.5017333333,7.15193333333,12.1362666667,24.3297333334,45.4884666667,42.3488,7.95306666666,46.6485333333,36.0730666667,9.0596
561.60,50.815,59.8626,51.5814666667,59.4295333333,7.2266,12.1636,24.3224666667,45.5714666667,42.4778666666,8.03039999999,46.4208,36.0986,9.11533333333
561.94,50.8288,59.5933333333,51.3562,59.3353333333,7.30826666667,12.1929333333,24.3186666667,45.7134,42.6109333333,8.08606666667,46.1814,36.0997333333,9.17113333334
562.28,50.7916666667,59.2192,51.0304666666,59.1430666667,7.33946666667,12.1591,24.2884666667,45.7816,42.6657333333,8.129,45.8745333333,36.0222,9.18326666667
562.62,50.8271333333,58.9834666667,50.7996,59.0544666667,7.37173333334,12.1308333333,24.2471333333,45.9020666667,42.8151333333,8.14293333333,45.6451333333,36.0384666667,9.18360000001
562.96,50.8648666667,58.7115333333,50.5326666667,59.0048,7.39806666667,12.0958666667,24.2020666667,46.0401333333,42.9728,8.15140000001,45.4072,36.0146,9.18953333333
563.30,50.846,58.3984666667,50.2414,58.8114666667,7.4228,12.0414333333,24.1195333333,46.1403333333,43.0908,8.14526666666,45.1013333333,35.9788666667,9.15806666667
563.64,50.9019333333,58.1375333333,50.0010666667,58.7243333333,7.46093333333,12.0042333333,24.0734,46.2768,43.2125333333,8.18646666666,44.8166666667,35.9742,9.17433333333
563.99,50.9003333333,57.8409333333,49.7130666667,58.5358666667,7.49366666667,11.9698666667,24.0290666667,46.3992666667,43.3565333333,8.23453333333,44.5227333333,35.9414666667,9.21593333335
564.33,50.9016,57.5658,49.4356,58.4051333333,7.5452,11.9574,24.0033333333,46.5226666667,43.4974,8.27793333333,44.2591333333,35.8977333333,9.24466666667
564.67,50.8404,57.2136666667,49.0801333333,58.2119333333,7.5632,11.9371333333,23.9498,46.5814,43.6334666667,8.30193333333,43.9756,35.8494666667,9.25113333333
565.01,50.8294666667,56.9526666667,48.8085333333,58.1032,7.59586666667,11.9186333333,23.8973333333,46.6766,43.7848,8.33806666666,43.7440666667,35.8264,9.2474
565.35,50.7805333333,56.6637333333,48.5048666667,57.9546666667,7.5754,11.8524666667,23.8423333333,46.7374,43.8893333333,8.3108,43.4643333333,35.7474,9.20786666667
565.69,50.7342,56.3778666667,48.1996666667,57.821,7.59166666667,11.7997666667,23.8031333333,46.8082,43.9994666667,8.33173333333,43.2236,35.7005333333,9.22026666666
566.03,50.6564666667,56.1030666667,47.9048,57.6434,7.60266666667,11.7681,23.7307333333,46.8625333333,44.0845333333,8.3446,42.9551333333,35.6376666667,9.221
566.37,50.5558666667,55.7952666667,47.6056,57.4702,7.60173333334,11.6974333333,23.6572,46.9260666667,44.1631333333,8.32786666666,42.6582666667,35.5262,9.17613333333
566.71,50.4524666667,55.4953333333,47.3122,57.2646666667,7.64173333333,11.6797666667,23.5994666667,46.9613333334,44.2476,8.37046666666,42.3999333333,35.4576666667,9.22020000001
567.05,50.3668666666,55.1763333333,47.0339333333,57.0758666667,7.65386666667,11.6556666667,23.5532666667,47.0285333334,44.3032,8.39906666666,42.1374666667,35.4137333333,9.24173333334
567.39,50.2388666667,54.8184,46.71,56.8384,7.6924,11.6281333333,23.5030666667,47.0509333333,44.3765333333,8.45073333334,41.8594,35.3036,9.27379999999
567.73,50.2662,54.5868666667,46.489,56.7419333333,7.72293333334,11.6001333333,23.4658,47.2096,44.539,8.46799999999,41.6614,35.3016666667,9.27400000001
568.07,50.1529333333,54.2192,46.1588666667,56.5098666666,7.7372,11.5408,23.4002666667,47.2902666666,44.6062,8.47273333334,41.3596,35.2131333333,9.27073333333
568.41,50.0494,53.8496,45.8372666667,56.2882,7.72713333333,11.4707333333,23.2964666667,47.3738666667,44.6497333333,8.48806666667,41.0529333333,35.1014,9.25539999999
568.75,49.9028666667,53.4712666667,45.4934,56.0305333333,7.70606666667,11.3962666667,23.2094666667,47.4508,44.7481333333,8.46373333333,40.709,34.9846666667,9.23139999999
569.09,49.7116666667,53.0243333333,45.1040666667,55.6986666667,7.73733333333,11.3325666667,23.0920666667,47.4651333333,44.8135333333,8.48539999999,40.3544666666,34.85,9.25053333332
569.43,49.5401333333,52.5862666667,44.7415333333,55.3998,7.7432,11.2704666667,22.9737333333,47.5174666667,44.8956666667,8.48153333334,39.9766,34.7139333333,9.2174
569.77,49.4556,52.2331333333,44.4407333333,55.2081333333,7.7942,11.2194,22.9101333333,47.6333333334,45.0669333333,8.52146666667,39.7074666667,34.6575333333,9.23340000001
570.11,49.3996,51.9046666667,44.1484666667,55.0172,7.83246666667,11.1990666667,22.8423333333,47.757,45.2014666667,8.55459999999,39.4552666667,34.6268,9.26306666666
570.45,49.3031333333,51.555,43.8416,54.7795333333,7.85266666667,11.1515666667,22.7619333333,47.8623333333,45.3246,8.5766,39.1788,34.5723333333,9.24793333335
570.79,49.1808666667,51.2249333333,43.5453333333,54.5807333333,7.93426666667,11.1208333333,22.7056666667,47.9514,45.4612666667,8.64773333333,38.8989333333,34.4952666667,9.29906666667
571.13,49.1014666667,50.9185333333,43.286,54.3622,7.97293333333,11.0823,22.6466,48.0530666667,45.6007333333,8.66526666666,38.6366,34.4478666667,9.30106666666
571.47,48.9077333333,50.5463333333,42.9586,54.0993333333,7.9764,11.0136,22.5522666667,48.0702666666,45.6491333333,8.66859999999,38.3366666667,34.3212,9.28666666665
571.81,48.7953333333,50.2508,42.6932666667,53.8897333333,8.0204,10.9993333333,22.494,48.1669333333,45.7902666667,8.71666666666,38.0794,34.2760666667,9.30313333334
572.15,48.6702666667,49.9517333333,42.4345333333,53.6976666667,8.0736,10.978,22.4666666667,48.2356666667,45.9278666667,8.76313333333,37.8459333333,34.2402,9.33506666667
572.49,48.5549333333,49.6035333333,42.1587333333,53.4510666667,8.12846666667,10.9563666667,22.3939333333,48.2978666667,46.01,8.81766666667,37.5772,34.1526,9.36933333333
572.83,48.4917333333,49.3113333333,41.9199333333,53.271,8.1694,10.9417,22.3440666667,48.4488,46.1188666667,8.86440000001,37.3532666667,34.1037333333,9.37306666667
573.17,48.3743333333,48.9867333333,41.6325333333,53.0112,8.23573333333,10.9307666667,22.2820666667,48.5331333334,46.2074666667,8.93366666667,37.1092,34.0195333334,9.40293333334
573.51,48.2312,48.665,41.3760666667,52.7654,8.27126666667,10.9150333333,22.1973333333,48.6150666667,46.3006666667,8.97646666667,36.8464666667,33.9366666667,9.41426666666
573.85,48.0241333333,48.2748,41.0634,52.4555333333,8.333,10.8920333333,22.1334,48.6312666667,46.3616,9.05613333333,36.5625333333,33.8152,9.45946666668
574.19,47.8453333333,47.9163333333,40.7490666667,52.1664,8.36453333333,10.8390666667,22.0436,48.7141333333,46.4212,9.09220000001,36.2719333333,33.6958,9.46439999999
574.53,47.6824,47.56,40.4624666667,51.8896666667,8.3782,10.8141,21.9652666667,48.7912,46.4911333333,9.1128,36.0109333334,33.5874666667,9.46346666665
574.87,47.5058,47.1934666667,40.1387333333,51.6358666667,8.40053333333,10.7700333333,21.8432666667,48.8838666667,46.5706666667,9.14506666667,35.7249333333,33.459,9.46126666667
575.21,47.3364,46.8573333333,39.8633333333,51.3452,8.47073333333,10.7773666667,21.7786666667,48.9533333333,46.6566,9.20986666666,35.4661333333,33.3707333333,9.5122
575.55,47.1848666667,46.5352,39.5944666667,51.104,8.51173333334,10.7409,21.7030666667,49.0218,46.7465333333,9.242,35.2188,33.2664666667,9.541
575.89,47.011,46.1812666667,39.2828,50.7988666667,8.50386666666,10.659,21.5789333333,49.0995333333,46.8052666667,9.22539999999,34.9059333333,33.1292,9.50693333334
576.22,46.8744666667,45.8944666667,39.0378666667,50.5583333333,8.564,10.6185666667,21.5166666667,49.2092666667,46.9092,9.28033333333,34.6813333333,33.0596,9.52986666667
576.56,46.7244666666,45.6184666667,38.8015333333,50.3505333333,8.61520000001,10.5948666667,21.4601333334,49.3385333333,47.0590666667,9.314,34.4620666667,32.9848,9.56033333335
576.90,46.5142666667,45.2688666667,38.5048666667,50.0715333333,8.61693333335,10.5260666667,21.3612666667,49.3972,47.1339333333,9.31593333333,34.1876666667,32.8721333333,9.54806666667
577.24,46.3324666667,44.9376,38.216,49.7951333333,8.63773333332,10.4705,21.2621333333,49.4874,47.2416,9.33666666667,33.9235333333,32.7677333333,9.55086666667
577.58,46.1640666667,44.6033333333,37.9232,49.5300666666,8.65746666666,10.4290666667,21.1517333334,49.6032666667,47.3451333333,9.3648,33.657,32.6579333333,9.53599999999
577.92,46.022,44.3141333333,37.6660666667,49.3077333333,8.69673333334,10.4216333333,21.0852,49.71,47.4907333333,9.41020000001,33.4130666667,32.6012,9.55646666667
578.26,45.8343333333,43.9620666667,37.3466666667,49.0089333333,8.72973333334,10.3551,20.9672666667,49.8021333333,47.6187333333,9.42540000001,33.1447333333,32.4908666667,9.53953333334
578.60,45.6687333333,43.6683333333,37.097,48.7196666667,8.74566666667,10.3146,20.8882666667,49.9193333333,47.7379333333,9.44726666666,32.912,32.4088666667,9.53986666666
578.94,45.4331333333,43.3036,36.7572,48.4318666666,8.74646666667,10.2376333333,20.7423333333,50.0203333333,47.8375333333,9.43666666666,32.6167333333,32.2374,9.48593333333
579.28,45.2484,42.9792,36.5121333333,48.1514666667,8.81106666666,10.2057666667,20.6558,50.1482666667,47.9878,9.4976,32.377,32.1455333333,9.48393333335
579.61,45.0757333333,42.6989333333,36.257,47.9283333333,8.91566666667,10.2420333333,20.6139333333,50.3301333333,48.1656,9.61473333333,32.1868666667,32.0443333333,9.53473333335
579.95,44.7855333333,42.273,35.88,47.549,8.91653333333,10.1949666667,20.4787333333,50.3454,48.2055333333,9.6398,31.8614666667,31.8614,9.49766666667
580.29,44.5544,41.9125333333,35.5652,47.1976666667,8.95406666667,10.1543,20.3734666667,50.3997333333,48.2866666667,9.71333333333,31.5946,31.7257333333,9.48306666667
580.63,44.4005333333,41.6436666667,35.3227333333,46.9594,8.9996,10.1157333333,20.3062,50.5760666667,48.4456,9.77733333334,31.4028666667,31.6637333333,9.49300000001
580.97,44.168,41.3036666667,35.0472,46.6646,9.09093333332,10.1160666667,20.2348,50.6989333333,48.5382666667,9.83593333333,31.1597333333,31.5321333333,9.53746666667
581.31,43.8375333333,40.8784666667,34.6917333333,46.2302666667,9.07126666668,10.0297,20.0678,50.6847333333,48.5138666667,9.82293333334,30.8256,31.3431333333,9.50446666668
581.65,43.6156666667,40.5658666667,34.4409333333,45.9542666667,9.14873333333,10.0507333333,19.994,50.7928,48.6518,9.8434,30.627,31.1709333333,9.53366666667
581.98,43.4298666667,40.2689333333,34.2303333333,45.7024666667,9.21966666667,10.0743,19.9322666667,50.9422,48.7816,9.93073333334,30.4184666666,31.0599333333,9.59753333334
582.32,43.2810666667,40.013,34.0214,45.5072,9.33319999999,10.1258,19.9110666667,51.1344,49.0,10.0092666667,30.2604666666,31.0041333333,9.68453333333
582.66,43.1127333333,39.7004,33.8134,45.2540666667,9.44446666667,10.1196,19.8682666667,51.2835333333,49.1446,10.1001333333,30.0944666667,30.9364,9.73300000001
583.00,42.8700666667,39.3420666667,33.4865333333,44.9226666666,9.44266666665,10.0860333333,19.7154666667,51.3493333333,49.1536,10.0798,29.8148666667,30.7536666667,9.7058
583.34,42.6791333333,39.0213333333,33.2186,44.6032,9.48273333333,10.0712333333,19.5953333333,51.3914666667,49.2440666666,10.1134666667,29.5955333333,30.6194,9.73406666668
583.68,42.4908,38.7644666667,32.9879333333,44.3558,9.48586666667,9.99763333332,19.4688666667,51.5901333333,49.4498666667,10.0708,29.3973333333,30.4931333333,9.72106666667
584.01,42.2032666667,38.4156,32.7270666667,44.0366666667,9.53859999999,9.96676666665,19.3594666667,51.6636666667,49.5089333333,10.0798666667,29.1289333333,30.3362666667,9.75506666666
584.35,41.9726666667,38.0926666666,32.4667333333,43.7478666667,9.58033333333,9.95396666667,19.2567333334,51.7432,49.618,10.1236,28.8838666667,30.1786666667,9.78433333333
584.69,41.7264,37.7850666667,32.1844,43.4418666667,9.61420000001,9.94106666666,19.185,51.7864,49.6746666667,10.185,28.6498,30.025,9.79266666666
585.03,41.6086666667,37.609,32.0114666667,43.2748,9.71213333332,9.96363333332,19.1778,52.056,49.9306666667,10.2535333333,28.5222,29.9440666667,9.85146666667
