wavelength,Back_ConSitf,Belly_ConSitf,Breast_ConSitf,Crissum_ConSitf,Crown_ConSitf,DorTail_ConSitf,Rump_ConSitf,Throat_ConSitf,WingTip_ConSitf
575.89,9.22686666666,27.2383,23.2224666667,21.8741333333,5.3576,7.54243555555,12.7154666666,7.77773333333,6.77893333333
576.22,9.20893333333,27.2798,23.2532,21.9147333333,5.34506666667,7.52170666667,12.679,7.76586666667,6.7556
576.56,9.21626666666,27.3737666667,23.3262,21.969,5.3714,7.56472,12.6998,7.78913333334,6.78433333333
576.90,9.25773333334,27.4514333333,23.3981333333,22.0553333334,5.424,7.60619555555,12.7157333334,7.8306,6.83946666666
577.24,9.27693333333,27.5023,23.4286,22.0798,5.41573333333,7.59334222222,12.7102,7.84793333333,6.84366666667
577.58,9.29640000001,27.5849333334,23.4999333333,22.1238,5.4096,7.60694666667,12.6918666667,7.82906666667,6.8464
577.92,9.27673333333,27.6325333333,23.5492666667,22.1528666667,5.36046666667,7.59424888889,12.6479333333,7.81626666667,6.82526666667
578.26,9.26026666666,27.6758666667,23.5488,22.1936,5.36286666667,7.60260444445,12.6148,7.81313333333,6.81013333333
578.60,9.24040000001,27.7071666667,23.6066,22.249,5.34746666667,7.58191111111,12.6260666667,7.8182,6.81633333333
578.94,9.19386666666,27.7359,23.6394,22.2590666667,5.29893333333,7.55119111111,12.5694,7.77106666667,6.77986666666
579.28,9.12706666667,27.7547,23.6350666666,22.2361333333,5.24846666667,7.51710222222,12.4946666667,7.71033333333,6.71546666667
579.61,9.12306666667,27.8140333333,23.6756666667,22.3006666667,5.24713333333,7.55204444445,12.4622666667,7.70293333333,6.72126666667
579.95,9.11326666668,27.8596333333,23.7088,22.3268,5.23733333333,7.5586,12.4494666667,7.6944,6.71146666667
580.29,9.10713333333,27.946,23.7560666667,22.3660666667,5.24226666667,7.54748888889,12.4168,7.7016,6.67666666667
580.63,9.10753333333,28.0501333333,23.8168,22.4132666667,5.25626666667,7.56844888889,12.431,7.7296,6.6796
580.97,9.11106666666,28.0975,23.8767333333,22.4902666667,5.3056,7.62070222222,12.4336,7.74886666667,6.67986666667
581.31,9.08300000001,28.1584,23.9218666666,22.552,5.29573333333,7.57368888889,12.4006,7.7446,6.65426666667
581.65,9.05206666667,28.1835333333,23.9284666667,22.5740666666,5.28753333333,7.54754666667,12.3757333333,7.71033333333,6.62153333334
581.98,9.01520000001,28.2270666667,24.0147333333,22.6145333333,5.26746666667,7.55761333333,12.371,7.70686666667,6.61753333333
582.32,9.02373333333,28.3053666667,24.0769333334,22.6819333333,5.3006,7.59612888889,12.3778,7.74066666667,6.60753333333
582.66,9.03866666667,28.3905,24.1670666667,22.7683333333,5.36506666667,7.63033777778,12.4013333333,7.75446666667,6.6504
583.00,9.06020000001,28.4624666667,24.2419333333,22.8346,5.41506666667,7.68128888889,12.4191333333,7.79726666667,6.68293333333
583.34,9.05493333334,28.4865333333,24.2896,22.8417333333,5.40013333333,7.65068444445,12.395,7.7836,6.644
583.68,9.01386666667,28.5201666667,24.3050666667,22.8494666667,5.38226666667,7.62013333333,12.3131333333,7.77013333333,6.6142
584.01,8.96119999999,28.5263666667,24.3372666667,22.8764666667,5.3458,7.59132,12.2761333333,7.7254,6.58893333333
584.35,8.8874,28.5179666667,24.3178666667,22.8741333333,5.2884,7.52206666667,12.2121333333,7.659,6.53146666666
584.69,8.86146666667,28.5844,24.35,22.9052666667,5.25913333333,7.50372888889,12.1943333333,7.65033333334,6.52413333333
585.03,8.85699999999,28.6135,24.3592666667,22.9094666667,5.2574,7.52199555555,12.1810666667,7.65393333333,6.53673333333
585.37,8.91100000001,28.698,24.4436666667,23.007,5.2988,7.56069777778,12.1790666667,7.69373333333,6.56726666667
585.70,8.97066666666,28.7949,24.5342666667,23.1050666667,5.35513333333,7.61456,12.2289333333,7.75533333333,6.62133333333
586.04,8.96353333333,28.8408,24.5570666667,23.0971333333,5.31286666667,7.57253333333,12.1621333333,7.7256,6.5926
586.38,8.92913333334,28.8660333333,24.5936,23.1072,5.28226666667,7.57501333333,12.1464,7.73873333333,6.543
586.72,8.96320000001,28.9803333333,24.6846666667,23.2485333333,5.27826666667,7.57540888889,12.1542,7.77406666667,6.5752
587.06,8.91873333334,28.9880666667,24.6551333333,23.2434,5.25966666667,7.52425333333,12.0997333333,7.7274,6.5506
587.39,8.93786666667,29.0451,24.7221333333,23.3256666667,5.2644,7.52528444445,12.0971333333,7.75126666667,6.576
587.73,8.91546666667,29.0942666667,24.7834,23.3824666667,5.24106666667,7.52878222222,12.1113333333,7.75693333334,6.59366666666
588.07,8.91580000001,29.1351,24.8413333333,23.4522,5.2498,7.54188,12.0972,7.75853333334,6.60326666667
588.41,8.89813333334,29.1349666667,24.8636,23.4826,5.23753333333,7.51642666667,12.0416666667,7.74753333333,6.57626666667
588.74,8.88693333333,29.2106666667,24.9008,23.5207333333,5.2378,7.52624,12.0239333333,7.74353333333,6.60373333333
589.08,8.83386666667,29.2458666667,24.9431333333,23.5679333333,5.20146666667,7.52580444445,12.029,7.71686666667,6.59273333334
589.42,8.78226666667,29.2648333333,24.9112,23.5951333333,5.179,7.50975111111,12.0008666667,7.69406666667,6.5738
589.76,8.76799999999,29.3348,24.9759333333,23.6831333333,5.194,7.52884888889,12.0020666667,7.67793333333,6.5938
590.09,8.78439999999,29.4356333333,25.0221333333,23.7635333333,5.20253333333,7.55647555555,12.0240666667,7.69393333333,6.648
590.43,8.70573333333,29.4076333333,24.9564,23.7278666667,5.16893333333,7.51767555555,11.9896666667,7.62113333333,6.60753333333
590.77,8.74666666667,29.5498333333,25.0542666667,23.8567333333,5.19053333333,7.592,12.0187333333,7.65593333333,6.64766666667
591.11,8.71519999999,29.6359666667,25.0969333333,23.9224666667,5.1768,7.61840888889,12.0285333333,7.6422,6.62886666667
591.44,8.75733333333,29.7668333333,25.1908666667,24.0236666667,5.25486666667,7.68577333333,12.0741333333,7.6868,6.67213333333
591.78,8.78140000001,29.8701,25.2715333333,24.0964666667,5.27813333333,7.73729777778,12.0968,7.7316,6.71033333333
592.12,8.75646666666,29.9901333333,25.3511333333,24.1545333333,5.25946666667,7.73712,12.1009333333,7.71,6.726
592.46,8.74520000001,30.0581666667,25.4647333333,24.2230666667,5.27493333333,7.75392888889,12.1234666667,7.74273333333,6.73513333333
592.79,8.74246666667,30.1753666667,25.5154,24.278,5.305,7.77514666667,12.121,7.78366666667,6.7698
593.13,8.76259999999,30.2845666667,25.6227333333,24.3484666667,5.32386666667,7.79042222222,12.1345333333,7.7908,6.78733333333
593.47,8.7778,30.3705333333,25.7108,24.378,5.32886666667,7.81166666667,12.1746666667,7.81433333333,6.8142
593.80,8.7204,30.4049333333,25.743,24.3465333333,5.2748,7.74315555555,12.0918,7.75493333333,6.757
594.14,8.72986666667,30.4745,25.8460666667,24.407,5.27026666667,7.77234666667,12.0782,7.77733333333,6.76533333333
594.48,8.72126666667,30.4873,25.8898,24.4584666667,5.2622,7.75394666667,12.0861333333,7.78986666667,6.7936
594.81,8.78040000001,30.6039,26.0202666667,24.5699333333,5.307,7.80517333333,12.1350666667,7.838,6.83313333333
595.15,8.76886666666,30.6361333333,26.0244,24.6265333333,5.29673333333,7.78224,12.1050666667,7.83006666667,6.834
595.49,8.76893333333,30.6786,26.0494,24.6846,5.3104,7.78647111111,12.1016666667,7.8332,6.83753333333
595.82,8.73933333333,30.6848666667,26.0436666667,24.6888,5.30653333333,7.77594222222,12.1006,7.82493333334,6.83066666667
596.16,8.74726666666,30.7355,26.052,24.7446666667,5.30526666667,7.79212,12.1024,7.82693333333,6.84333333333
596.50,8.71746666666,30.7188333333,26.0408666667,24.735,5.25573333333,7.74480444445,12.0554,7.7842,6.7864
596.83,8.70599999999,30.7607333333,26.0475333333,24.7596666667,5.23653333333,7.73082666667,12.0005333333,7.76913333333,6.78266666667
597.17,8.6986,30.8301666667,26.0510666667,24.837,5.22293333333,7.72048888889,11.9806666667,7.76573333333,6.77773333333
597.51,8.70726666666,30.9062666667,26.0968,24.9531333333,5.24973333333,7.75518666667,12.0020666667,7.78046666666,6.7886
597.84,8.7174,30.9628333333,26.1208,25.0206,5.278,7.75976444445,12.0098666667,7.79833333333,6.80026666667
598.18,8.65793333333,30.9973333333,26.1016666667,25.0113333333,5.23686666667,7.74128,11.9434666667,7.74553333334,6.7072
598.52,8.56646666667,30.969,26.0420666667,24.9612666667,5.172,7.67559111111,11.8502,7.6828,6.6542
598.85,8.54306666667,30.9957333333,26.0585333333,24.9612666667,5.139,7.64460888889,11.8108666667,7.64133333333,6.63133333333
599.19,8.518,31.0337333333,26.0913333333,24.9859333333,5.13526666667,7.61113777778,11.7777333333,7.5896,6.61166666667
599.53,8.49346666667,31.0808666666,26.1150666667,25.0502666667,5.0982,7.58526222222,11.6962,7.57293333333,6.5712
599.86,8.47786666667,31.1648666667,26.1615333333,25.1276,5.08933333333,7.57848444445,11.6788,7.56466666667,6.55066666667
600.20,8.46479999999,31.2623333333,26.2246,25.2175333333,5.1114,7.59715555555,11.697,7.56973333333,6.55806666667
600.53,8.46600000001,31.2877666667,26.2824666667,25.2730666666,5.1366,7.59291555555,11.7366666667,7.5762,6.5408
600.87,8.48993333333,31.3563,26.3726,25.3609333333,5.2036,7.65330666667,11.7572,7.62786666667,6.54806666667
601.21,8.493,31.4308333333,26.4314,25.3822,5.20073333333,7.67516,11.7601333333,7.65993333333,6.56666666667
601.54,8.49486666666,31.5164333333,26.5337333333,25.4371333333,5.208,7.67929333333,11.7762666667,7.67733333333,6.5718
601.88,8.53413333333,31.6348,26.6456,25.5533333333,5.27486666667,7.72124888889,11.8215333333,7.74586666667,6.687
602.21,8.57140000001,31.7169666667,26.7143333333,25.6291333333,5.3166,7.74327111112,11.8584666667,7.76126666667,6.73786666667
602.55,8.61140000001,31.8132,26.802,25.7339333333,5.37266666667,7.82661777778,11.8943333333,7.83326666667,6.7694
602.88,8.60973333333,31.8492333333,26.8708666667,25.7796666667,5.34266666667,7.85028,11.892,7.85533333333,6.78586666667
603.22,8.66386666667,31.9936666667,26.9864,25.8652666667,5.4164,7.90198222222,11.9526,7.91026666667,6.84386666667
603.56,8.67379999999,32.0090333333,27.0241333333,25.895,5.42806666667,7.91989777778,11.9425333333,7.9206,6.8614
603.89,8.7204,32.0728333333,27.0758,25.9720666667,5.4666,7.9806,11.9658666667,7.96893333333,6.92606666667
604.23,8.70273333334,32.1259333333,27.1344666667,26.0071333333,5.44393333333,7.99801777779,11.9491333333,7.97946666667,6.95106666667
604.56,8.71753333333,32.1811666667,27.1818666667,26.0422666667,5.44206666667,8.00574666666,11.9506,7.9958,6.99113333333
604.90,8.76213333334,32.2170666667,27.2346666667,26.1081333333,5.48733333334,8.04466222221,11.9656666667,8.03073333333,7.041
605.23,8.76186666666,32.2402,27.2449333333,26.1271333333,5.48193333333,8.06363555555,11.948,8.0232,7.068
605.57,8.77953333333,32.2988666667,27.3299333333,26.2008,5.4906,8.07713777778,11.9865333333,8.0498,7.0786
605.90,8.7412,32.3277666667,27.3629333333,26.2016666667,5.46446666667,8.05914666667,11.9411333333,8.04546666667,7.0574
606.24,8.744,32.3978,27.4241333333,26.2249333333,5.44726666667,8.05017777778,11.9177333333,8.0326,7.07213333333
606.58,8.73473333333,32.4863666667,27.4417333333,26.2616666667,5.4716,8.06596888889,11.9149333333,8.06586666667,7.08273333333
606.91,8.7136,32.542,27.4751333333,26.3315333333,5.44586666667,8.08552888889,11.9060666667,8.05673333333,7.0816
607.25,8.68146666667,32.6223333333,27.5186666667,26.3843333333,5.4436,8.09607111111,11.9056,8.04666666667,7.06353333333
607.58,8.64953333333,32.7123666667,27.5937333333,26.4042,5.41146666667,8.05192888888,11.8528,8.009,7.02086666667
607.92,8.6338,32.7682666667,27.6145333333,26.4698666667,5.4244,8.04935555555,11.8329333333,7.99926666667,7.0046
608.25,8.5696,32.7619,27.6008,26.4488666667,5.373,7.98872444445,11.7704,7.9388,6.9516
608.59,8.532,32.7568333333,27.6161333333,26.4637333333,5.35293333333,7.96063111111,11.7466,7.90793333333,6.90553333333
608.92,8.50526666667,32.7647666667,27.6065333333,26.4679333333,5.32446666667,7.94595111111,11.7302,7.875,6.86653333333
609.26,8.48673333333,32.7416666667,27.5963333333,26.4390666667,5.30573333333,7.95127111111,11.6786666667,7.85486666667,6.83713333333
609.59,8.4762,32.7639,27.5946666667,26.4706,5.30846666667,7.98780444445,11.6912666667,7.84273333333,6.84726666667
609.93,8.44426666667,32.7757,27.5947333333,26.4788666667,5.27486666667,7.94966222223,11.6896666667,7.83033333333,6.85286666666
610.26,8.44033333333,32.7693,27.6295333333,26.5025333333,5.28086666667,7.94562222221,11.6796666667,7.81086666667,6.8658
610.60,8.46613333333,32.8018333333,27.6327333333,26.5022666667,5.30106666667,7.97522666667,11.6898,7.82866666667,6.88793333333
610.93,8.46033333333,32.8245,27.674,26.5191333333,5.29133333333,7.94847111112,11.6855333333,7.81386666667,6.90226666667
611.27,8.4284,32.7873333333,27.6282,26.4978,5.28566666667,7.93429777779,11.6774666667,7.80913333333,6.88993333333
611.60,8.40506666667,32.8108666667,27.641,26.4944666667,5.25373333333,7.89911999999,11.6404,7.792,6.86773333333
611.93,8.3712,32.8331,27.6392,26.5166666667,5.2206,7.89663555555,11.6109333333,7.77153333334,6.83406666667
612.27,8.348,32.8706333333,27.6738,26.5401333333,5.19026666667,7.8876,11.5749333333,7.76073333333,6.82026666667
612.60,8.3822,32.9983,27.8182666667,26.6898,5.2216,7.94153333334,11.6019333334,7.8312,6.896
612.94,8.34986666667,32.9921666667,27.8096,26.7338666667,5.22653333333,7.95625777779,11.5648666667,7.81053333333,6.9094
613.27,8.42473333333,33.1128333333,27.9359333333,26.8499333333,5.29406666667,7.99837333333,11.6039333333,7.88773333333,6.95366666667
613.61,8.3664,33.1066666667,27.9753333334,26.859,5.28706666667,7.99931111111,11.5332666667,7.831,6.88326666667
613.94,8.39373333333,33.2303666667,28.0221333333,26.9600666667,5.307,8.01480888888,11.5296666667,7.83046666667,6.8828
614.28,8.35893333333,33.1849666667,28.0646666667,26.9744,5.2884,7.97854222223,11.4897333333,7.80326666667,6.8852
614.61,8.431,33.2446333333,28.1306,27.0544666667,5.33613333334,8.03905333334,11.4664666666,7.85166666667,6.94113333333
614.94,8.46746666667,33.3257666667,28.2385333333,27.1646666667,5.38193333333,8.10044888888,11.4772,7.86473333333,6.9838
615.28,8.4946,33.3701333333,28.3134,27.2162,5.40186666667,8.13393777779,11.4926666667,7.84226666667,6.97173333333
615.61,8.5326,33.4372666667,28.3799333333,27.2644,5.46546666667,8.17191111111,11.5146,7.8902,7.04106666667
615.95,8.50226666667,33.5287,28.3962,27.313,5.46513333333,8.17407999999,11.5016666667,7.90153333333,7.08506666667
616.28,8.46286666667,33.5458666667,28.392,27.2898,5.4596,8.12737777777,11.4348,7.85,7.02386666667
616.61,8.4862,33.6923,28.4999333333,27.3528666667,5.45573333333,8.10348888888,11.4561333333,7.8522,7.027
616.95,8.452,33.7164666667,28.5183333333,27.3959333333,5.40293333333,8.05855555555,11.4204666666,7.8132,6.98673333333
617.28,8.46086666667,33.7754333333,28.4890666667,27.3874,5.36626666667,8.02093777778,11.4218666667,7.82313333333,6.9996
617.62,8.43746666667,33.8348,28.59,27.4360666667,5.33213333333,8.01512,11.4329333333,7.8322,6.99553333333
617.95,8.41513333333,33.9060666667,28.6314666667,27.5258666667,5.30906666667,8.01874666667,11.4254,7.83126666667,6.98093333333
618.28,8.3724,33.9812333333,28.6658666667,27.5510666667,5.27126666667,7.97671555556,11.4191333333,7.79673333333,6.9338
618.62,8.3508,34.0128666667,28.6983333333,27.5602666667,5.2304,7.95300000001,11.4126666667,7.78413333333,6.93833333333
618.95,8.36326666667,34.1306,28.7428,27.6510666667,5.2356,7.99700888888,11.4284,7.8132,6.96773333333
619.28,8.34853333333,34.2389,28.8330666667,27.7426666667,5.27913333333,8.01449333334,11.4576666667,7.80253333333,6.96973333333
619.62,8.33073333333,34.2315333333,28.8305333333,27.7862666667,5.26206666667,7.98843555555,11.4361333333,7.75946666667,6.90633333333
619.95,8.27566666667,34.2852,28.8344666667,27.8348666667,5.2294,7.96308888889,11.4349333333,7.75066666667,6.8742
620.28,8.253,34.3762,28.8344,27.873,5.19846666667,7.96503111112,11.424,7.76966666667,6.8796
620.62,8.29353333333,34.4668,28.9499333333,27.9798,5.26,8.04787111111,11.4923333333,7.81366666667,6.96393333333
620.95,8.32426666667,34.5287666667,29.055,28.098,5.35046666667,8.12302222221,11.5260666667,7.8404,7.0128
621.28,8.34866666667,34.5997,29.1136,28.1422666667,5.4306,8.19146666667,11.5716666667,7.8918,7.05293333333
621.62,8.39233333333,34.6920333333,29.236,28.2161333333,5.5258,8.26506666667,11.6017333333,7.94293333333,7.09373333333
621.95,8.40313333333,34.7647666667,29.2735333333,28.3086666667,5.569,8.33919999999,11.6513333333,7.9962,7.12966666667
622.28,8.4002,34.8213333333,29.3102,28.3691333333,5.58133333333,8.35355111112,11.612,7.9894,7.11026666667
622.62,8.331,34.7802333333,29.2680666667,28.319,5.52906666667,8.28327111112,11.5448666667,7.93773333333,7.09666666667
622.95,8.39666666667,34.8231333333,29.3186666667,28.3908,5.53573333333,8.33192444445,11.5334666667,7.99573333333,7.1396
623.28,8.4994,34.9991333333,29.5051333333,28.5159333333,5.64493333333,8.43376888888,11.6338666667,8.1074,7.25206666667
623.62,8.60226666667,35.1262666667,29.6152666667,28.6319333333,5.72573333333,8.53733333334,11.6780666667,8.19826666667,7.34486666667
623.95,8.62473333333,35.1408666667,29.6956666667,28.7060666667,5.7476,8.56378666667,11.7007333333,8.1924,7.34453333333
624.28,8.61346666666,35.1758333333,29.6622666667,28.6914666667,5.73513333334,8.52954222222,11.6521333334,8.16673333334,7.29526666667
624.62,8.6378,35.2441333333,29.6808,28.7528,5.71806666667,8.53031999999,11.6344666667,8.18606666667,7.29286666666
624.95,8.58713333333,35.2677666667,29.6484666667,28.7365333333,5.64153333334,8.47709777777,11.5319333333,8.1272,7.23953333333
625.28,8.55986666667,35.3220666667,29.6432666667,28.7594,5.59873333333,8.45181777778,11.5487333333,8.0856,7.24433333333
625.61,8.50453333333,35.3680666667,29.7047333333,28.7359333333,5.53106666667,8.38214222221,11.4684,8.0278,7.203
625.95,8.53306666667,35.4998333333,29.8211333334,28.8364,5.59446666667,8.44281777779,11.5396,8.10106666667,7.2604
626.28,8.594,35.5829333333,29.9012666667,28.9398,5.64986666667,8.50578222222,11.5873333333,8.16266666667,7.30493333333
626.61,8.60573333333,35.6462,29.9624,28.9799333333,5.6566,8.52180444444,11.6306666667,8.19533333333,7.30026666667
626.94,8.5486,35.6384,29.9246,28.9752,5.57673333333,8.49382666666,11.5846,8.1424,7.26406666667
627.28,8.47793333333,35.6069333333,29.9058,28.9348666667,5.51213333333,8.42145777779,11.5318,8.07806666667,7.21946666667
627.61,8.45333333333,35.6808333333,29.9681333333,28.968,5.51126666667,8.40707555556,11.4851333333,8.0598,7.2254
627.94,8.4156,35.7538333333,30.039,29.0067333333,5.47446666667,8.37985333334,11.46,8.04233333333,7.21653333333
628.27,8.378,35.8335,30.1198666667,29.0748,5.4842,8.39242222222,11.4700666667,8.05113333333,7.21793333333
628.61,8.41786666667,35.8755666667,30.1979333333,29.1295333333,5.5232,8.41713333333,11.4959333333,8.0754,7.248
628.94,8.52413333333,35.9905666667,30.3306666667,29.2428,5.61213333333,8.47870222222,11.5328,8.18426666667,7.2978
629.27,8.53493333333,36.0133333333,30.3067333333,29.2781333333,5.6492,8.48994666666,11.5494,8.202,7.31506666667
629.60,8.4866,36.0192,30.2726,29.2778666667,5.58553333333,8.44108000001,11.5284666667,8.15353333334,7.24906666667
629.94,8.46793333333,36.0494,30.3559333333,29.3334666667,5.5946,8.46230222221,11.5438666667,8.14173333333,7.2524
630.27,8.46133333333,36.1132333333,30.3912666667,29.4122666667,5.5758,8.46503555555,11.5260666666,8.11873333334,7.25886666667
630.60,8.4586,36.2270666667,30.4443333333,29.4714666667,5.59493333333,8.44795999999,11.5011333333,8.114,7.2478
630.93,8.47933333333,36.3149333333,30.5095333334,29.5622,5.61853333333,8.45867555555,11.5322,8.12013333333,7.28493333333
631.26,8.5448,36.3679333333,30.557,29.6304,5.66953333333,8.51250666667,11.6066,8.19493333333,7.3396
631.60,8.4984,36.3455,30.5185333333,29.622,5.65613333333,8.50584444445,11.5862666667,8.19013333334,7.3496
631.93,8.51840000001,36.4802666667,30.6432666667,29.728,5.64806666667,8.51259555555,11.5972,8.1946,7.38613333333
632.26,8.50926666666,36.5589666667,30.6669333333,29.8111333333,5.6248,8.52505333334,11.6171333333,8.2042,7.3826
632.59,8.395,36.5411,30.5974,29.7850666667,5.50306666667,8.43870666667,11.5239333333,8.08833333333,7.3048
632.92,8.38206666666,36.5369333333,30.6474,29.8078,5.4344,8.41749333333,11.5018,8.06566666667,7.27326666666
633.26,8.44726666667,36.5853333333,30.7357333333,29.8626666667,5.4778,8.43915999999,11.4828666667,8.10773333333,7.33313333333
633.59,8.49013333334,36.6608666667,30.8017333333,29.9052666666,5.51786666667,8.45970222221,11.4952666667,8.1866,7.3608
633.92,8.44413333334,36.7048333333,30.8532,29.9391333333,5.506,8.45049777779,11.4520666667,8.16826666667,7.34066666667
634.25,8.48386666667,36.7147666667,30.9334666667,29.9934,5.52146666667,8.48021777779,11.4687333333,8.18866666667,7.38473333334
634.58,8.4628,36.7317,30.919,29.9634666667,5.4998,8.50218666666,11.4402,8.1776,7.335
634.91,8.43946666667,36.7865,30.9702666667,30.0003333333,5.48733333333,8.50085777779,11.3994666666,8.1666,7.31153333334
635.25,8.52453333333,36.9308333333,31.1008666667,30.1332,5.55033333333,8.56742666666,11.4704666667,8.2402,7.37313333333
635.58,8.57186666666,36.9535333333,31.1185333333,30.1643333334,5.60833333333,8.60831111111,11.4628666667,8.25806666667,7.38433333333
635.91,8.54593333333,37.0431333333,31.194,30.2232,5.6052,8.60897777778,11.4494,8.24313333333,7.38526666667
636.24,8.5196,37.1010333333,31.2340666667,30.2672,5.56566666667,8.61472444445,11.4266666667,8.23473333333,7.35306666667
636.57,8.61766666668,37.2392,31.3838666667,30.4168666667,5.67693333333,8.74504888889,11.4776,8.34793333333,7.43153333333
636.90,8.50599999999,37.2737,31.3335333333,30.3960666667,5.58946666667,8.66340444444,11.4003333333,8.27173333333,7.3516
637.23,8.43986666667,37.3453,31.3756,30.4306666667,5.5236,8.62179111112,11.3268,8.20246666667,7.29986666667
637.56,8.43199999999,37.4120333333,31.4082,30.4438,5.57693333333,8.66484444445,11.3315333333,8.2288,7.31473333333
637.90,8.40966666667,37.4671666667,31.4462,30.4599333333,5.60253333333,8.68662666666,11.2968666667,8.23846666667,7.30113333333
638.23,8.45933333333,37.5779,31.5898666667,30.6248666667,5.6912,8.75932888889,11.3277333333,8.31313333333,7.365
638.56,8.38,37.5416333333,31.4868,30.5784,5.64813333333,8.67996444445,11.2462666667,8.26433333334,7.2786
638.89,8.35160000001,37.559,31.5098,30.6504666667,5.6648,8.68232000001,11.2118,8.23153333334,7.25046666667
639.22,8.23366666667,37.4996333333,31.4198666667,30.5908,5.59286666667,8.59372444444,11.1634666667,8.162,7.1892
639.55,8.28273333333,37.6070666667,31.4866,30.6502,5.64206666667,8.60583111111,11.191,8.17466666667,7.24633333333
639.88,8.28486666667,37.6561666667,31.5497333333,30.6657333333,5.75153333333,8.62948,11.2236666666,8.23693333333,7.3302
640.21,8.22873333333,37.7458,31.543,30.7142666667,5.74506666667,8.5704,11.2163333333,8.21373333333,7.31626666667
640.54,8.32233333333,37.8668333333,31.6623333333,30.8552,5.8384,8.66838222222,11.2984666667,8.31073333333,7.38986666667
640.87,8.34526666667,37.9276666667,31.6576,30.9197333334,5.87333333333,8.67662666667,11.3214666667,8.32673333333,7.43433333333
641.20,8.38806666667,37.9172666667,31.6892666667,30.9565333333,5.86753333333,8.64891999999,11.3404666667,8.34253333333,7.4856
641.53,8.38346666667,37.9221333333,31.7258666667,31.0415333333,5.85666666667,8.64738666668,11.3576666667,8.36553333333,7.4912
641.87,8.3756,37.8905,31.7066666667,31.057,5.85793333333,8.62775555555,11.3716,8.38126666667,7.52406666667
642.20,8.4102,38.0359,31.8152666666,31.1354666667,5.836,8.69068888889,11.4490666667,8.4104,7.57806666667
642.53,8.4024,38.0244666667,31.8242,31.0999333333,5.7914,8.69191555555,11.3972666667,8.40126666667,7.5388
642.86,8.49966666667,38.1328666667,31.9348666667,31.1484666667,5.7998,8.79762222222,11.4378666667,8.50306666667,7.59613333334
643.19,8.37813333333,38.0145,31.8622,31.114,5.71866666667,8.71019555555,11.3526,8.436,7.5062
643.52,8.35399999999,38.0583,31.8928666667,31.1352666666,5.64046666667,8.66524000001,11.3054666667,8.34713333333,7.4192
643.85,8.32253333333,38.0567666667,31.8592,31.0959333333,5.59873333333,8.64109777777,11.2560666667,8.27746666667,7.37853333333
644.18,8.37026666667,38.0871,31.9372,31.1334666667,5.65086666667,8.72600444445,11.2876,8.31286666667,7.4646
644.51,8.3008,38.0592666667,31.8934,31.0787333333,5.572,8.68610666667,11.2468666667,8.2704,7.40486666666
644.84,8.32246666667,38.1258333333,31.9585333333,31.1404666667,5.5514,8.71384888888,11.2726666667,8.2828,7.43706666667
645.17,8.36546666667,38.1722666667,31.9522,31.153,5.60193333333,8.74229777777,11.3116,8.296,7.4914
645.50,8.38153333333,38.3163666667,32.0503333333,31.1896666667,5.61853333333,8.74666666667,11.3002666667,8.28466666667,7.50133333334
645.83,8.46233333334,38.4464666667,32.1850666667,31.3373333333,5.78506666667,8.83961777777,11.3895333333,8.39686666667,7.63066666667
646.16,8.52186666667,38.66,32.3373333333,31.4518666667,5.8428,8.88188888888,11.472,8.481,7.7044
646.49,8.47980000001,38.6373,32.3295333333,31.5312666667,5.83326666667,8.82526666667,11.4622,8.43313333333,7.6882
646.82,8.48926666666,38.7616,32.3964,31.6011333333,5.82753333333,8.88037777777,11.4536666667,8.43813333333,7.72186666666
647.15,8.61239999999,38.8554,32.5178,31.748,5.9648,9.03786666666,11.5484666667,8.53666666667,7.8354
647.48,8.5756,38.8674333333,32.5522666667,31.7773333333,5.93733333334,9.03582222223,11.5114,8.50393333333,7.79286666667
647.81,8.41546666666,38.8299,32.5059333333,31.7523333333,5.79986666667,8.93252444445,11.3966,8.32813333333,7.65606666667
648.14,8.40626666667,38.8512,32.5538,31.7970666667,5.80973333333,8.93322666666,11.3401333333,8.29613333333,7.6942
648.47,8.2338,38.8546333333,32.4562666667,31.7866666667,5.7374,8.80822666667,11.2511333333,8.1748,7.5618
648.80,8.25333333333,39.0315333333,32.6176,31.8699333333,5.738,8.84852888889,11.2982,8.1498,7.5778
649.13,8.2444,39.0241666667,32.6308666667,31.9487333333,5.7052,8.84241777779,11.2874666667,8.12913333333,7.56393333333
649.46,8.18946666667,38.9679666666,32.5866666667,31.9074,5.6246,8.75932444445,11.2166666667,8.03193333333,7.4772
649.79,8.09626666667,38.878,32.5172,31.8752,5.56986666667,8.68936888889,11.1296,7.92446666667,7.39606666667
650.11,8.04193333333,39.0004666667,32.6332,31.9993333333,5.5866,8.67890666667,11.0889333333,7.9134,7.35766666667
650.44,8.08406666667,38.9934666667,32.6771333333,32.0145333333,5.58953333333,8.73157333333,11.1188666667,7.9498,7.3472
650.77,8.0036,39.0001333333,32.63,31.9637333333,5.46506666666,8.61066666667,11.0408666667,7.9076,7.24506666667
651.10,8.0524,39.0382,32.7620666666,32.0364,5.5308,8.66232444444,11.1159333333,7.99246666667,7.28626666667
651.43,8.16186666667,39.1079,32.8491333334,32.1000666667,5.63033333333,8.70334666667,11.1884666667,8.13166666667,7.32933333333
