wavelength,Back_NesAcum,Belly_NesAcum,Breast_NesAcum,Crissum_NesAcum,Crown_NesAcum,DorTail_NesAcum,Rump_NesAcum,Throat_NesAcum,WingTip_NesAcum
712.20,14.0788333333,38.5165,28.4016666667,36.9513333334,13.0086666667,15.3746666667,21.6970833334,30.141,14.3008333333
712.52,14.0195,38.5395,28.5651666667,37.0461666666,12.9245,15.3486666667,21.6574166667,30.135,14.1146666666
712.84,13.934,38.4246666666,28.7326666667,37.1173333334,12.8756666666,15.359,21.70325,30.132,14.033
713.16,13.4528333334,37.9403333333,28.5676666666,36.7978333333,12.3803333334,14.9308333333,21.0823333334,29.7285,13.3643333334
713.48,13.423,38.1025,28.4678333334,36.9621666666,12.4711666667,14.882,21.2325,29.6933333333,13.271
713.80,13.4746666667,38.1528333334,28.3286666667,37.0541666666,12.6831666666,14.9985,21.2974166667,29.6346666666,13.1711666667
714.12,13.374,37.8886666667,28.0961666666,37.126,12.6075,14.9371666667,21.05725,29.5778333333,12.9925
714.44,12.9628333333,37.5191666667,27.9113333334,37.0296666667,12.4658333333,14.555,20.9103333333,29.1358333333,12.6881666666
714.76,12.7948333334,37.4575,27.8075,37.0791666666,12.4611666667,14.471,21.00025,28.9868333333,12.654
715.08,12.9955,37.4646666667,28.1143333334,37.2495,12.7135,14.5991666666,21.2063333334,29.0535,12.643
715.40,13.095,37.5195,28.1368333333,37.3196666667,12.9098333333,14.742,21.1673333333,29.1805,12.6543333333
715.72,13.0133333333,37.8976666667,28.3361666667,37.4345,13.2295,14.7,21.3018333333,29.3103333334,12.7553333333
716.04,13.0531666667,37.8666666667,28.4121666667,37.3426666667,13.4146666666,14.7863333334,21.30525,29.4146666666,12.819
716.36,13.189,38.1831666667,28.4873333334,37.3233333333,13.617,14.9506666667,21.3385833334,29.4313333334,12.7955
716.68,13.5876666667,38.5218333333,28.6566666667,37.6918333333,14.0995,15.3326666667,21.8123333334,29.7155,13.2155
717.00,13.7088333333,38.5131666667,28.8335,37.6828333334,14.1361666667,15.4565,21.6845833333,29.7826666667,13.2066666666
717.32,13.7963333333,38.6806666666,29.1455,37.8658333333,14.2705,15.5191666667,21.9208333334,29.782,13.4965
717.64,14.0386666667,39.269,29.5616666666,37.9881666667,14.6273333334,15.8626666667,22.33275,29.9388333334,13.844
717.96,14.3938333333,39.3831666666,29.8436666667,38.0735,14.981,16.2738333333,22.6130833333,30.148,14.2501666666
718.28,14.1586666667,39.1696666667,29.7968333333,37.7333333334,14.775,16.0073333333,22.2989166667,29.9878333333,14.0803333333
718.60,13.9273333333,38.9635,29.7018333334,37.848,14.7795,15.7033333333,22.0535833333,29.8046666667,14.1996666666
718.92,14.0296666666,38.9333333333,29.9393333333,38.1583333334,14.9101666666,15.7816666667,22.2505,30.0633333334,14.2635
719.24,14.1505,38.8295,29.8285,38.0328333333,14.9845,15.6828333333,22.3058333334,29.9738333334,14.5161666667
719.56,14.4606666667,39.0375,29.9261666666,38.3528333334,15.1496666667,15.8723333333,22.6863333333,30.1751666667,14.8628333334
719.88,14.3161666667,38.8485,29.5626666667,38.0295,15.0335,15.6005,22.26175,29.7615,14.859
720.20,14.085,38.9398333333,29.3278333334,37.6096666666,14.77,15.4941666666,21.8985833333,29.4856666666,14.8043333333
720.52,13.6428333334,38.9056666666,29.108,37.2533333333,14.4488333333,15.2598333334,21.7934166666,29.338,14.5641666666
720.84,13.4378333333,38.5115,28.9318333333,37.0443333333,14.2145,14.946,21.5476666667,28.9523333334,14.062
721.16,13.0885,38.0063333333,28.4956666667,36.8856666666,13.9213333333,14.4973333333,21.2934166666,28.8401666667,13.8441666667
721.48,12.8905,37.849,28.2448333334,36.755,13.7136666667,14.0313333334,20.9506666667,28.6355,13.5466666667
721.79,13.2175,38.2493333334,28.4226666667,37.145,13.8326666667,14.4586666667,21.2986666666,28.7856666667,13.7171666666
722.11,13.2488333333,38.212,28.2381666667,36.8883333334,13.6496666666,14.5515,21.3396666667,28.6393333333,13.6075
722.43,13.2855,38.283,28.4153333333,36.9475,13.715,14.478,21.36975,28.4738333334,13.4868333333
722.75,12.9581666667,38.0541666667,28.1863333333,36.8393333333,13.3578333333,14.1996666666,21.2141666667,28.133,13.0326666666
723.07,12.6395,38.175,28.1385,36.8625,13.1746666667,14.0371666667,20.95925,27.9883333333,12.8641666667
723.39,12.3985,37.8506666666,28.231,37.0598333333,12.9783333334,13.8285,21.0378333333,27.9981666667,12.3876666667
723.71,12.6716666667,37.934,28.722,37.604,13.423,14.1473333333,21.5619166667,28.403,12.8663333333
724.03,12.539,37.8285,28.6761666666,37.6985,13.112,13.7656666667,21.4181666667,28.1633333333,12.7283333334
724.35,12.389,37.9463333333,28.8665,37.627,13.0813333333,13.7843333334,21.431,28.4446666667,12.8218333333
724.67,12.8395,38.1446666666,29.2843333333,37.9556666667,13.3961666667,14.1041666666,21.6753333334,28.6896666666,12.931
724.98,12.9178333333,38.4835,29.2708333333,38.1096666666,13.5183333333,14.1838333333,21.5920833333,28.6595,12.8963333334
725.30,12.8541666667,38.6051666667,29.2406666667,38.2015,13.6618333333,13.9475,21.4244166666,28.5623333333,13.0641666666
725.62,12.8543333334,38.66,29.3063333333,38.2035,13.6598333334,14.0248333333,21.4295,28.7101666667,13.1978333334
725.94,12.8203333333,38.6695,29.1986666666,38.0393333333,13.5685,14.1026666667,21.30075,28.7018333334,13.6858333334
726.26,13.0388333333,38.4865,29.3031666667,38.2903333333,13.7431666667,14.5376666667,21.4781666667,28.9958333333,14.0931666666
726.58,13.281,38.4798333334,29.2085,38.2076666666,13.9518333334,14.4025,21.4754166666,29.0253333333,14.2923333334
726.90,13.6725,38.9388333333,29.3723333333,38.2666666666,14.2411666666,14.7223333334,21.7578333333,29.4291666667,14.712
727.21,13.4921666667,38.949,29.1266666667,38.0456666666,13.9981666667,14.4058333333,21.46175,29.3383333334,14.1583333334
727.53,13.5815,38.916,28.9813333334,37.8946666667,14.1128333334,14.4088333333,21.5165833333,29.3031666667,14.1538333334
727.85,14.0341666667,39.032,29.1075,38.1845,14.4276666667,14.7856666667,21.7525,29.4251666667,14.3923333333
728.17,13.7183333333,39.0405,28.8656666667,37.7811666667,14.1878333333,14.568,21.5468333333,28.8655,14.2031666666
728.49,13.6795,38.8428333334,29.011,37.6111666666,14.1096666666,14.7528333333,21.6791666667,28.9116666666,14.1443333334
728.80,14.0058333333,38.9248333333,29.2265,37.6458333333,14.4468333333,15.0591666667,21.9615833333,29.1288333333,14.3388333333
729.12,14.0523333333,38.9623333333,29.1753333333,37.5746666667,14.4875,14.976,21.9095,29.0433333333,14.126
729.44,13.9586666667,39.1091666666,29.1665,37.563,14.4448333333,14.9698333333,22.0196666667,28.9576666666,14.012
729.76,13.9461666667,39.1853333333,29.0326666667,37.2233333333,14.3135,14.6418333334,21.7551666667,28.6798333334,13.627
730.08,14.4008333334,39.401,29.5028333333,37.4566666666,14.7225,15.2218333333,22.23525,28.9266666667,13.9448333334
730.39,14.4758333333,39.2221666667,29.54,37.3803333333,14.581,15.2028333333,22.2805833334,28.9036666667,14.05
730.71,14.4791666667,39.0633333334,29.3915,37.2848333334,14.4508333333,15.1163333333,22.14675,28.6543333333,14.2415
731.03,14.8555,39.336,29.796,37.667,14.7748333333,15.5526666666,22.27125,28.9236666667,14.6466666666
731.35,14.7198333333,39.2023333333,29.5153333333,37.5011666667,14.6395,15.3813333333,22.1484166667,28.8298333333,14.6443333333
731.67,15.1186666667,39.2718333334,29.8291666666,37.9818333333,15.0481666667,15.808,22.4364166667,29.4586666667,15.1186666667
731.98,15.1198333333,39.199,29.8185,38.0258333333,14.9701666667,15.6243333333,22.50875,29.5241666667,15.344
732.30,15.2076666667,39.196,30.0818333333,38.1798333334,14.8643333333,15.5421666667,22.5744166667,29.6818333333,15.5895
732.62,15.7151666666,39.63,30.4558333334,38.6456666667,15.174,16.0166666666,22.8054166667,30.0275,16.045
732.94,16.069,39.7316666667,30.7436666667,38.7971666667,15.5236666666,16.2303333333,22.8895,30.3453333333,16.1973333334
733.25,16.2476666667,39.9451666666,31.1083333333,39.2615,15.7708333333,16.5223333333,23.07875,30.7231666667,16.3051666667
733.57,15.8738333333,39.5381666667,30.5441666667,39.0096666667,15.2476666667,16.0011666667,22.541,30.27,15.864
733.89,16.1855,39.8926666667,30.9281666667,39.562,15.529,16.2658333333,22.7701666666,30.7225,16.0551666667
734.21,16.2675,40.039,31.1116666667,39.7163333333,15.7401666667,16.3595,22.9346666666,31.0453333333,15.9963333333
734.52,16.2228333333,39.6566666666,31.0203333333,39.6721666666,15.6746666667,16.2698333334,22.9585833333,31.0046666666,15.9566666666
734.84,16.1866666667,39.552,31.2906666666,39.5306666667,15.4986666667,16.1333333334,22.848,31.0026666667,15.968
735.16,16.2141666667,39.456,31.1908333333,39.2215,15.2983333333,15.947,22.9690833333,30.8253333334,16.0506666666
735.48,16.4871666667,40.0068333334,31.4658333333,39.5413333333,15.6686666667,16.2965,23.2025,31.2471666666,16.3021666666
735.79,16.3091666667,39.7933333334,31.2216666667,39.2198333333,15.418,16.2693333334,22.8598333334,30.9888333333,15.866
736.11,15.7623333333,39.386,30.8396666667,38.7696666666,15.0428333333,15.7798333334,22.6158333334,30.69,15.5491666667
736.43,15.7563333333,39.202,30.7646666667,38.7496666667,14.7528333334,15.3965,22.7440833333,30.4628333333,15.4778333334
736.74,15.7106666667,39.0695,30.8268333333,38.306,14.5855,15.3201666666,22.639,30.162,15.9321666667
737.06,15.799,39.395,31.3695,38.3043333334,14.6733333333,15.6876666667,22.9041666667,30.5898333333,16.3556666667
737.38,15.6111666666,39.369,31.1405,37.5728333333,14.5148333333,15.4186666666,22.5915833334,30.2135,16.1013333333
737.69,15.7871666667,39.6111666666,31.4523333334,37.561,14.5936666667,15.5193333334,22.6705833334,30.3225,16.4453333333
738.01,16.022,39.89,31.7713333334,37.4973333333,14.8955,15.7606666667,22.8338333334,30.5633333334,16.446
738.33,16.4518333334,40.384,32.1611666667,37.86,15.3608333334,16.3476666666,23.16325,30.8438333334,16.7596666666
738.64,16.6376666666,40.8095,32.4645,38.0978333333,15.5588333334,16.5968333333,23.2914166667,31.1698333333,16.9345
738.96,16.8061666667,40.713,32.1818333333,37.9973333333,15.3583333333,16.6376666666,23.2756666667,31.0363333334,16.6203333333
739.28,17.0343333333,40.587,32.0611666667,37.8968333334,15.4176666667,16.5501666667,23.4360833333,31.1273333334,16.6723333334
739.59,17.2293333333,40.5648333333,32.2961666667,38.2208333334,15.6646666666,16.7838333333,23.6053333333,31.2413333333,16.5493333333
739.91,17.538,40.8746666667,32.4738333334,38.4846666666,16.0013333334,17.432,23.7605833333,31.5905,16.7198333333
740.23,17.5628333333,40.9141666667,32.5146666667,38.626,16.0575,17.3656666667,23.8053333333,31.7623333333,16.3501666667
740.54,17.6268333333,40.936,32.3911666666,38.8646666667,16.2923333334,17.639,23.774,31.9143333334,16.0205
740.86,17.9858333334,41.047,32.7713333334,39.4161666666,16.6545,17.8576666666,24.0106666666,32.1485,16.6785
741.18,17.9403333333,40.6093333333,32.709,39.4721666667,16.7531666667,17.7485,24.2303333333,31.9486666666,16.8335
741.49,17.7251666667,40.4913333333,32.659,39.6535,16.4903333333,17.7505,24.1271666666,32.0228333334,16.7105
741.81,17.6003333333,40.2786666666,32.1568333334,39.3258333333,16.213,17.53,23.948,31.9648333333,16.1995
742.12,17.5948333333,40.1376666667,32.2815,39.6571666666,16.2706666667,17.5951666667,23.9093333333,32.0411666667,16.1603333333
742.44,17.4566666667,39.9948333334,32.6291666667,39.3103333334,16.3376666667,17.4565,23.9698333333,32.0101666667,16.3176666666
742.76,17.275,40.0026666667,32.7383333333,39.4013333333,16.5463333333,17.6091666666,24.1179166667,32.1773333333,16.152
743.07,17.557,40.4021666667,33.0498333333,39.3968333333,16.7813333333,17.9548333334,24.4366666666,32.551,16.6056666666
743.39,17.4681666667,40.5958333334,33.3471666667,39.7111666667,16.6805,17.8688333334,24.4368333334,32.6353333333,16.5563333334
743.70,17.819,40.9273333333,33.382,39.9835,16.8403333333,18.2425,24.68775,32.8683333334,16.833
744.02,17.8748333333,40.7796666667,33.501,39.7666666666,16.946,17.931,24.8465,32.8023333333,17.0996666667
744.34,17.6031666667,40.3888333334,33.0165,39.6003333333,16.575,17.8073333334,24.6059166667,32.4531666666,16.7795
744.65,17.8051666666,40.5248333333,33.0151666667,39.563,16.5323333333,18.2648333333,24.4556666666,32.478,16.4901666666
744.97,17.707,40.694,32.8415,39.269,16.3388333333,17.9921666667,24.4833333333,32.3785,16.1038333333
745.28,17.5046666667,40.5601666667,32.7318333333,39.3425,16.244,17.7983333334,24.2908333334,32.4021666667,16.1368333334
745.60,17.0408333334,40.1813333333,32.2185,38.8938333333,16.156,17.3786666666,23.8456666667,32.168,15.5588333333
745.91,16.703,39.9768333333,32.1536666667,38.6815,15.8488333333,17.4338333333,23.4913333333,32.0886666666,15.545
746.23,16.5801666667,39.9395,32.0686666667,38.4721666666,15.6113333334,17.5415,23.157,32.054,15.857
746.55,16.3775,39.7281666666,32.1106666666,38.2811666667,15.5381666666,17.3973333333,23.01425,31.988,15.8491666666
746.86,16.7453333334,39.841,32.0015,38.1945,16.1226666667,17.8266666667,23.2388333333,32.4025,16.5736666666
747.18,16.7731666666,39.474,31.976,38.01,16.29,17.9388333333,23.0278333334,32.253,16.5171666666
747.49,16.6808333334,39.5503333333,31.8801666666,38.4091666667,16.1278333334,18.0985,23.0646666667,32.3336666667,16.5748333333
747.81,16.8788333333,39.9376666667,32.223,38.4175,16.2425,18.307,23.3135833333,32.6898333333,16.7938333334
748.12,16.7085,39.9103333333,32.1061666666,38.4658333334,16.1896666666,18.216,23.2330833333,32.8705,16.9893333334
748.44,17.1863333333,40.0805,32.3843333333,38.882,16.9921666667,18.5853333334,23.58675,32.8415,17.789
748.75,17.5425,40.401,33.0781666666,39.1671666667,17.4871666666,19.0456666666,24.2278333333,32.8713333334,18.3975
749.07,17.7018333334,40.6071666667,33.292,39.2478333334,17.4328333333,19.1923333333,24.4616666667,32.9606666666,18.8751666667
749.38,17.938,40.8865,33.1958333334,39.8351666666,17.8073333333,19.1958333334,24.4055833334,33.134,18.742
749.70,17.7015,40.9285,33.1816666667,40.0456666667,17.791,19.0466666667,24.4411666667,32.9608333333,18.2395
750.01,18.4036666667,41.2531666667,33.3265,40.6121666666,18.3758333333,19.5823333333,24.8896666667,33.2783333333,18.3485
750.33,17.752,40.547,32.8936666667,39.9421666666,17.5048333333,18.721,24.1995833333,32.3303333333,17.5665
750.64,16.9085,40.3988333333,32.3801666666,39.6808333334,16.867,18.0271666667,24.0121666666,32.0555,16.9635
750.96,16.7151666667,40.3583333334,32.403,39.5393333333,16.7568333333,17.694,23.64275,31.8756666667,16.7706666667
751.27,16.894,40.1928333333,32.3896666667,39.5316666666,17.2381666667,17.9061666667,23.6775833333,31.8801666666,16.4945
751.59,17.0118333333,40.3658333333,32.4363333333,39.6065,17.3981666667,17.8675,23.9405833333,31.9738333334,16.4388333334
751.90,16.7496666667,40.2506666666,32.3361666667,39.5098333334,17.1511666666,17.7606666666,23.8470833333,32.2946666667,16.016
752.22,16.5343333333,40.255,31.9393333333,39.2725,16.7781666667,17.4825,23.37925,32.3088333334,15.6278333334
752.53,16.8056666667,40.5693333333,32.0276666667,39.264,16.743,17.6735,23.4131666666,32.2778333334,15.5416666667
752.85,17.0755,40.2036666667,31.912,39.0946666666,16.8053333333,17.8798333333,23.6585833333,32.5153333334,15.8001666667
753.16,17.4265,40.2128333333,31.8553333334,39.0798333333,16.8395,18.2068333333,23.7879166667,32.5046666666,16.2178333334
753.47,17.0276666666,40.4375,31.889,38.8125,16.5903333334,18.1043333333,23.6354166667,32.6735,16.4586666667
753.79,17.2418333333,40.6635,32.1198333333,39.3658333333,16.7366666667,18.4693333334,23.9338333334,33.221,16.8556666667
754.10,18.109,41.096,32.794,39.773,17.528,19.236,24.52775,33.928,17.682
754.42,18.591,41.1363333334,32.947,39.6545,17.7271666667,19.7708333333,24.8945833333,33.797,18.1766666667
754.73,18.1251666667,40.8736666667,32.7526666667,39.5498333333,17.0488333334,19.6401666667,24.4514166666,33.6661666666,18.3941666667
755.05,18.0686666667,40.926,32.9811666667,39.5596666667,16.9613333333,19.8446666667,24.2161666667,33.808,18.45
755.36,17.6203333333,40.5793333334,32.6976666667,39.019,16.392,19.4985,23.7790833334,33.4201666666,18.3715
755.67,17.8078333334,40.627,32.9215,39.1175,16.9195,19.7211666666,24.0249166667,33.5571666667,18.9121666667
755.99,17.1833333333,39.7745,32.3873333333,38.5373333334,16.3538333333,19.1336666667,23.4715833334,33.0131666667,18.748
756.30,16.6958333334,39.7346666667,32.2115,38.0115,15.9261666667,18.588,23.3171666667,32.2995,18.588
756.62,16.7843333333,39.8866666667,32.4728333333,37.923,16.0416666667,18.4541666667,23.5143333334,32.6125,19.1305
756.93,16.894,39.6585,32.5493333333,38.112,16.1683333333,18.4623333333,23.53775,32.3513333333,19.2978333333
757.24,17.2103333334,39.8941666667,32.4925,37.7846666666,16.6158333333,18.5805,23.6588333333,32.3185,19.291
757.56,17.2001666666,39.8383333334,32.403,37.5451666667,16.6233333333,18.9021666667,23.6223333333,32.1866666666,19.7963333333
757.87,17.1343333333,40.573,32.6355,37.9461666667,16.6305,18.9263333334,23.8091666667,32.7646666667,20.0271666667
758.18,17.6958333333,40.6015,32.9043333333,38.3075,17.217,19.404,24.3531666666,32.976,20.2041666666
758.50,17.8173333333,40.7288333333,32.765,38.221,17.3061666667,19.4586666667,24.6413333334,33.049,20.4816666666
758.81,18.1811666667,41.0835,33.2125,38.3746666667,17.4843333333,19.7738333333,24.96425,33.2836666666,21.0108333333
759.13,18.1831666666,40.866,32.9293333334,38.23,17.2266666667,19.6428333333,24.8228333333,32.9863333334,20.5925
759.44,18.0643333333,40.6325,32.959,38.176,17.4713333334,19.6105,24.88,33.1075,20.2738333333
759.75,18.8193333333,41.5151666667,33.9736666667,39.2853333333,18.355,20.48,25.51,33.9595,20.719
760.07,18.9581666667,41.6631666666,33.9168333333,39.702,18.4661666666,20.6523333333,25.4218333333,34.0293333333,20.87
760.38,18.6583333334,41.4185,33.1518333333,39.1473333334,18.1551666667,20.3425,24.91275,33.7735,20.4755
760.69,18.5505,41.4355,33.1233333334,39.2716666666,18.0883333333,20.5603333333,25.0105,33.9496666667,20.6935
761.01,18.5613333333,41.6426666667,33.1886666667,39.4655,17.9826666666,20.2906666667,24.8659166667,34.0016666667,20.3665
761.32,18.441,40.9158333333,32.6421666667,38.982,17.8628333333,19.9295,24.5083333333,33.5593333333,19.7301666666
761.63,17.815,40.8328333333,32.2823333333,38.6921666666,17.3218333333,19.184,24.1305833333,33.3138333333,18.989
761.94,17.6756666666,40.7458333334,32.3435,38.9161666666,17.4185,19.054,23.86275,33.0576666667,18.9661666666
762.26,17.703,40.6123333333,32.0395,39.1981666666,17.8048333334,19.2606666666,23.8286666667,32.8658333333,18.8951666666
762.57,18.0375,40.8371666667,32.4865,39.5586666667,18.2045,19.4713333333,24.0525,33.057,19.2006666667
762.88,18.5326666667,41.711,32.9455,40.155,18.6045,20.0496666667,24.6039166667,33.3278333333,19.9001666667
763.20,18.2238333333,41.4126666667,32.3706666667,39.6818333333,18.289,19.8733333334,24.313,33.0578333334,19.9056666666
763.51,17.9558333333,41.3286666667,32.1988333333,39.5281666667,18.3551666666,19.6443333333,24.29975,32.955,19.4206666666
763.82,17.9281666667,41.5845,32.5453333334,39.8486666667,18.2316666666,19.7381666667,24.5369166667,33.2321666667,19.7536666666
764.14,18.0433333333,41.6801666667,32.5571666667,39.9201666667,18.1711666667,19.6488333334,24.6810833334,33.1046666666,19.8355
764.45,18.216,42.0096666667,32.7773333334,40.0765,18.4051666667,19.863,25.09725,33.1606666667,20.2786666667
764.76,18.175,42.1176666666,32.9658333333,40.2418333334,18.487,20.1346666667,25.2785,33.2055,20.7303333333
765.07,18.7183333334,42.6608333333,33.5173333333,40.8335,19.2645,20.8908333334,25.8821666667,33.7758333334,21.8446666666
765.39,18.9255,42.8113333333,33.5545,40.7195,19.2421666667,20.9095,26.3175833333,33.913,21.9671666667
765.70,19.0493333333,43.1981666667,34.0015,40.9731666667,19.4023333333,20.89,26.6420833334,34.2976666667,22.5481666666
766.01,18.526,42.9895,33.6733333333,40.8435,19.2056666666,20.6383333333,26.4691666667,34.2995,22.5175
766.32,18.3765,42.8691666667,33.7306666667,40.833,19.0931666667,20.4698333334,26.1389166667,34.0355,22.2721666667
766.64,18.1231666667,42.562,33.7048333334,40.816,18.9105,20.2186666667,25.7505,33.5043333333,22.1353333334
766.95,18.0691666666,42.3291666666,33.713,40.4541666666,18.6503333333,20.2928333333,25.4418333333,33.3641666667,22.5091666666
767.26,18.0246666666,42.1596666667,34.0365,40.3088333333,18.76,20.3685,25.3354166667,32.9936666667,22.3973333333
767.57,17.9403333333,41.8166666667,34.2658333334,40.476,18.848,20.4626666667,25.1248333333,32.9171666667,22.5438333334
767.88,17.9578333333,41.4401666667,34.1115,40.9013333334,19.0355,20.4463333333,25.094,32.9656666667,22.3106666667
768.20,17.6308333333,41.295,34.1563333334,40.7731666666,18.8871666666,19.8956666667,24.7921666666,32.838,21.9833333334
768.51,16.6943333333,40.8875,33.4811666667,40.2788333333,17.8656666667,18.8526666667,23.6903333334,31.9683333333,21.149
768.82,16.2011666666,40.5548333334,33.0576666667,40.0988333333,17.5408333334,18.4531666666,22.8383333334,31.623,20.3535
769.13,16.1821666667,40.0193333334,32.529,39.3991666667,17.1125,18.3913333333,22.3014166666,30.9301666667,19.3993333334
769.44,15.9633333334,40.0415,32.5208333333,39.2586666667,16.7758333333,18.5296666667,22.2998333334,31.0343333333,19.3618333333
769.76,16.1751666667,40.1663333334,32.1191666667,38.9625,17.1383333333,18.7638333333,22.6571666666,31.5575,20.2788333334
770.07,17.0371666667,40.76,33.014,39.524,17.9748333333,19.4478333333,23.8205,32.6431666667,21.3846666666
770.38,17.0766666666,40.3471666666,32.8075,39.7998333333,18.2438333334,19.1065,23.9275,32.0503333333,21.0406666667
770.69,17.7141666667,40.2116666667,32.381,40.0955,18.6458333333,19.111,24.3176666667,32.4763333333,20.8996666666
771.00,17.4223333333,40.0905,32.254,39.691,18.7283333333,18.8685,24.3899166667,32.5886666667,21.0166666666
771.32,16.5785,39.281,31.8381666667,38.5443333333,17.9968333333,18.2388333334,23.4665833333,31.8271666667,20.3168333334
771.63,17.5761666666,39.349,31.9198333333,38.637,18.3543333333,18.946,23.8055833333,32.1935,21.225
771.94,18.244,39.1683333334,31.7781666667,38.2088333334,18.3875,18.9278333334,23.908,32.1423333333,21.4756666666
772.25,18.6835,39.3838333333,32.1698333333,38.5306666666,18.8831666667,19.6033333334,24.8170833333,32.6021666666,22.551
772.56,19.075,40.0271666667,32.5871666666,39.3713333334,19.2445,19.9343333333,25.5654166667,33.3786666667,23.7898333333
772.87,20.3653333334,41.236,33.5171666666,40.0413333333,20.2388333334,20.9628333333,26.8031666667,34.0455,24.7871666666
773.18,20.3926666667,41.042,33.5901666666,40.0841666667,19.8901666666,21.1748333333,26.60025,34.069,24.1533333333
773.50,19.4386666667,40.5756666667,32.2955,39.6201666667,18.8958333333,20.4296666667,25.4954166667,33.2506666666,23.1658333334
773.81,19.9356666667,41.2623333333,32.3941666667,39.8716666667,18.9848333334,20.6966666666,25.91525,33.8681666666,23.7875
774.12,19.5321666666,41.3445,32.3066666667,39.4938333333,18.8275,20.535,25.6923333333,33.7153333334,24.2121666666
774.43,19.6576666667,41.4933333333,32.5316666666,39.6626666666,19.0356666667,20.9978333334,25.8734166667,33.6446666667,23.7496666667
774.74,20.2715,42.3575,32.8526666666,40.1825,19.5746666666,21.269,26.6163333333,34.1023333334,25.1141666667
775.05,20.1996666666,42.958,33.2968333333,40.7531666667,19.9806666666,21.6253333333,27.0589166666,34.4543333334,25.0246666666
775.36,20.5746666667,44.108,34.1388333334,41.943,21.2605,22.511,28.1563333333,35.1731666667,25.3725
775.67,20.7426666667,44.6385,34.207,42.6128333333,21.4458333333,22.7315,28.1780833333,35.6015,25.4486666666
775.98,20.9726666667,44.6506666667,34.2551666666,42.6493333334,21.7006666667,22.8286666667,28.1235833333,35.7591666667,25.3033333334
776.30,20.3905,44.2018333333,33.7698333334,42.2001666667,21.2398333333,22.198,27.3230833333,35.4316666667,24.7691666667
776.61,19.8975,43.9161666666,33.4186666666,41.6726666667,21.1778333334,21.2995,27.158,35.235,24.9205
776.92,20.529,44.1033333334,33.9546666667,41.8126666667,21.5888333333,21.3573333333,28.0335833333,35.989,25.0363333334
777.23,20.7786666667,43.9238333333,34.4315,41.9838333333,21.6325,21.9131666667,28.42825,36.1275,25.3905
777.54,20.9411666666,43.9641666667,34.8731666666,42.5228333334,21.7538333334,21.9636666666,28.78175,36.1543333333,25.6838333334
777.85,21.15,44.784,34.799,42.834,22.0193333333,21.7088333333,28.8685,36.637,26.2916666667
778.16,20.715,43.909,34.7285,42.7628333334,21.7116666667,21.5868333334,28.5251666667,36.7588333333,25.1621666667
778.47,19.7498333334,43.2653333334,33.7123333334,41.951,21.1903333333,20.6088333333,27.7104166666,35.7848333333,23.9068333334
778.78,18.8906666666,42.5485,33.2438333333,41.0021666666,20.5266666667,20.488,27.205,35.1098333333,23.3641666667
779.09,18.2133333334,41.3508333333,32.4568333334,39.701,19.8505,19.6443333333,26.4630833333,34.2873333333,22.7506666666
779.40,17.8811666667,40.8658333333,31.8218333333,39.1213333334,19.3928333333,19.4186666666,26.447,33.9795,22.0933333333
779.71,17.7698333333,40.4255,31.7573333333,39.2828333333,19.6873333334,19.5036666667,26.668,33.9111666667,21.9595
780.02,18.422,40.6176666667,32.5283333333,40.05,20.3615,20.2295,27.5535,34.0986666667,21.4835
780.33,18.575,41.0065,32.426,40.4188333333,20.7498333334,20.5363333334,27.482,34.4808333333,21.7773333334
780.64,17.9196666667,41.2423333334,32.1881666667,39.8948333334,21.2073333333,20.776,27.1895833333,34.3976666666,21.5443333334
780.95,17.1595,40.8181666667,31.0345,38.7931666667,20.5116666667,20.3063333333,26.3615,33.3608333334,20.3338333334
781.26,17.4463333334,41.0053333333,31.2308333333,38.6381666666,20.287,20.7461666666,26.84475,33.4308333334,19.869
781.57,17.5091666667,42.145,31.3766666666,38.389,20.3798333333,20.8085,26.9351666666,33.4046666667,20.2513333333
781.88,18.777,42.8858333333,32.1786666667,39.3785,21.2433333334,21.9418333333,27.6376666667,34.3455,21.8848333333
782.19,19.667,42.4633333334,32.3141666666,39.3768333333,21.4325,22.093,27.8209166666,35.0128333334,22.3371666666
782.50,20.0893333333,42.3928333333,32.7005,39.5743333333,21.9728333333,22.1023333333,27.76825,35.0303333334,22.692
782.81,20.3606666667,42.3776666667,33.0548333333,39.6951666666,22.4566666667,22.442,27.6531666667,35.0043333333,23.1016666666
783.12,20.7995,43.3063333333,33.1836666666,40.1466666666,22.2971666667,22.5666666667,28.0996666667,35.4,24.1386666666
783.43,20.8218333333,44.0031666667,33.5616666666,40.959,22.3745,23.1508333333,28.2573333333,35.9513333333,25.1143333333
783.74,19.9291666667,42.89,33.5796666667,40.5048333333,22.4068333334,22.9916666667,27.77775,34.7181666666,24.7151666666
784.05,20.9691666667,43.585,33.9235,41.6433333334,22.4761666667,23.2525,28.3784166667,35.4148333333,24.9455
784.36,21.6605,43.7268333334,34.5975,42.4001666666,23.1118333333,23.3456666667,28.6750833333,36.595,25.2028333334
784.67,21.516,43.142,34.165,42.7025,23.509,23.3521666666,28.4996666667,36.7076666666,25.2823333333
784.98,21.3948333334,41.7845,33.0035,42.4285,23.28,22.8556666666,27.9374166667,36.3806666667,24.7878333334
