wavelength,Back_SpoLinm,Belly_SpoLinm,Breast_SpoLinm,Crissum_SpoLinm,Crown_SpoLinm,DorTail_SpoLinm,Patch10_SpoLinm,Patch11_SpoLinm,Patch12_SpoLinm,Rump_SpoLinm,Throat_SpoLinm,WingTip_SpoLinm
588.07,10.7282333333,52.5653333333,49.4504666667,51.2966,9.54566666667,9.4404,39.7540666667,39.6903333333,44.0450666667,13.5428,7.63093333333,9.72939999999
588.41,10.7888333333,52.6167333333,49.4976,51.3694,9.58826666666,9.49920000001,39.8652,39.7538,44.1182666667,13.5851333333,7.70679999999,9.7978
588.74,10.7874666667,52.6325333333,49.4672666667,51.3254666667,9.63613333333,9.48769999999,39.8832,39.7572,44.1418,13.6465333333,7.72833333333,9.8168
589.08,10.7564666667,52.5293333333,49.3454666667,51.2054,9.57593333333,9.44453333333,39.7679333333,39.7007333333,44.0219333333,13.6006666667,7.68739999999,9.7806
589.42,10.9924333333,52.7423333333,49.5445333333,51.3892666667,9.79473333333,9.61593333333,39.99,39.9017333333,44.1811333334,13.8200666667,7.88373333334,10.0016
589.76,11.0466666667,52.8418666667,49.6388,51.4056,9.86313333333,9.68286666667,40.063,39.9929333333,44.2393333333,13.8660666667,7.94359999999,10.1112
590.09,11.1749333333,52.9712,49.7406,51.553,9.96973333334,9.82516666666,40.1538666667,40.1171333333,44.4069333334,13.9713333333,8.07659999999,10.2313333333
590.43,11.0880666667,52.8746666667,49.6230666667,51.4054666667,9.8584,9.73680000001,39.9944666667,39.9739333333,44.2631333333,13.8371333333,7.94106666667,10.1464666667
590.77,11.0184,52.8716666667,49.5934,51.4262,9.80646666667,9.69836666665,39.9268,39.9522,44.2674,13.7188,7.88213333334,10.061
591.11,11.1463666667,53.0072666667,49.7362,51.6080666667,9.96633333334,9.83673333333,40.0552,40.1042666667,44.4392,13.8773333333,8.066,10.2106
591.44,11.2142333333,53.1292666666,49.8659333333,51.7494,10.0449333333,9.92220000001,40.1518666667,40.2191333333,44.5917333333,13.9862666667,8.16646666666,10.3894666667
591.78,11.3009666667,53.2271333333,49.9517333333,51.8384,10.1479333333,10.0431,40.2892666667,40.3206,44.6624666667,14.0816666667,8.26760000001,10.479
592.12,11.3172666667,53.3469333333,50.0066,51.8322,10.166,10.0268666667,40.3229333333,40.3818,44.7458,14.1308,8.2616,10.5178666666
592.46,11.3102,53.4032,50.1404666667,51.925,10.1206666667,10.0101666667,40.3617333333,40.451,44.7692666667,14.1147333333,8.23586666667,10.4802666667
592.79,11.3184666667,53.5577333333,50.3178666666,52.0725333333,10.1698,10.0371333333,40.5062666667,40.5414666667,44.8882666667,14.1288666667,8.24180000001,10.5138
593.13,11.1654666667,53.4967333333,50.2794666667,52.0134666667,10.0752,9.9164,40.4797333333,40.4638666667,44.8432,13.9996666667,8.15313333334,10.3925333333
593.47,11.1192666667,53.4448,50.2490666667,52.0342666667,10.0323333333,9.87709999999,40.4578666667,40.3719333333,44.7823333333,13.9638666667,8.07673333333,10.3368666667
593.80,11.0154333333,53.4579333333,50.2448666667,51.9668666667,9.94693333333,9.7763,40.4428,40.4074,44.7457333333,13.9002,7.94066666666,10.264
594.14,10.9975,53.5356666667,50.3426,52.0850666667,9.99946666666,9.81196666667,40.5598666667,40.4742666667,44.7722666667,13.9363333333,7.97613333333,10.3042
594.48,11.1638333333,53.621,50.4836,52.1828,10.13,9.99303333334,40.6725333333,40.5682,44.8095333333,14.0782666667,8.12193333333,10.4869333333
594.81,11.0907,53.5068,50.3648,52.0350666667,10.0446,9.95666666667,40.5612666666,40.4194666667,44.6370666667,13.9654,8.04160000001,10.4054666667
595.15,11.0627,53.4465333333,50.2658666667,51.939,9.97546666667,9.89343333334,40.5065333333,40.3802,44.5608666667,13.8676666667,7.94266666667,10.2771333333
595.49,11.0571333333,53.3895333334,50.2713333333,51.9067333333,9.96466666666,9.86433333333,40.4429333333,40.2954,44.5138666667,13.8269333333,7.8696,10.2892
595.82,11.0752333333,53.3496,50.271,51.8974,10.0218666667,9.93573333334,40.4643333333,40.3362,44.4833333333,13.843,7.88093333333,10.2988
596.16,11.0504,53.2643333333,50.1416,51.784,9.9934,9.91480000001,40.3471333333,40.2514,44.3751333333,13.8333333333,7.85499999999,10.3201333333
596.50,11.0552,53.2435333333,50.0907333333,51.7890666667,10.0129333333,9.93113333333,40.3366,40.2528,44.3996,13.8528666667,7.8898,10.3294
596.83,11.0688,53.2648666667,50.1072,51.8004,10.0019333333,9.95906666666,40.2665333333,40.2507333333,44.3971333333,13.8388,7.87466666667,10.372
597.17,11.0913,53.2981333333,50.0858666667,51.7715333333,10.0341333333,10.0050666667,40.261,40.2479333334,44.4202666667,13.8616666667,7.88913333334,10.4082
597.51,11.0886,53.2399333334,50.0912,51.7752666667,10.0519333333,10.0213,40.2320666666,40.2134666667,44.409,13.8632,7.92100000001,10.4018
597.84,11.1316333333,53.2222666667,50.0524666667,51.7669333334,10.0504,9.99820000001,40.1916,40.2013333333,44.4115333333,13.8740666667,7.91026666667,10.3672
598.18,11.0973333333,53.2462666667,50.0397333333,51.8214666667,10.0550666667,9.98146666667,40.2432,40.2333333333,44.4573333333,13.9179333333,7.89033333333,10.3598
598.52,11.1037666667,53.3338,50.1144,51.9324666667,10.0584666667,9.95626666666,40.3135333333,40.3212,44.5101333333,13.9182666667,7.85220000001,10.3548666667
598.85,11.0195333333,53.2461333333,50.0551333333,51.8633333333,9.99453333333,9.92113333333,40.23,40.1902666667,44.3976,13.8443333333,7.78346666667,10.321
599.19,11.0023,53.2632,49.9850666667,51.8578666667,9.97266666666,9.93560000001,40.235,40.2211333333,44.4568,13.8731333333,7.80453333333,10.3038666667
599.53,11.0534666667,53.2639333333,49.9683333333,51.8754,10.0082666667,9.96953333333,40.2281333333,40.1704666667,44.4649333333,13.9162,7.88526666667,10.3658666667
599.86,11.1062666667,53.3847333333,50.1187333333,51.9576666667,10.1008,10.0525,40.3532666667,40.2832666667,44.6114,13.9591333333,7.94686666667,10.4119333333
600.20,11.1069,53.3176666667,50.1077333333,51.8839333333,10.1053333333,10.0388666667,40.3114666667,40.2496,44.535,13.9686666667,7.93486666667,10.4264
600.53,11.1559333333,53.2914,50.1006666667,51.8917333333,10.1892666667,10.1252333333,40.3943333333,40.3139333333,44.613,14.1312666667,8.00433333334,10.5106666667
600.87,11.1635,53.2632666667,50.1366666667,51.9203333333,10.2034,10.1416,40.4287333333,40.3786666667,44.5942666667,14.1442666667,8.0354,10.5472
601.21,11.1587,53.3269333333,50.1796,51.9151333333,10.1895333333,10.1522666667,40.4526,40.389,44.5371333333,14.1446666667,8.0386,10.5934666667
601.54,11.1278666667,53.2390666667,50.1635333333,51.8214,10.1856,10.1617666667,40.4387333333,40.3724666667,44.4609333333,14.11,8.03846666666,10.6170666667
601.88,11.1535,53.2894666667,50.2438666667,51.8628666667,10.2231333333,10.1556333333,40.4758,40.4412666667,44.5095333333,14.0882,8.05653333334,10.6612666667
602.21,11.1750666667,53.2807333333,50.2605333333,51.8171333333,10.2216666667,10.1739,40.4563333333,40.4524,44.5052,14.1171333333,8.08353333334,10.7014666667
602.55,11.2264,53.3407333333,50.3405333333,51.8844,10.2715333333,10.1786,40.4677333333,40.5523333333,44.5816666667,14.1736,8.11066666667,10.7168
602.88,11.3275,53.3712,50.3669333333,51.9004,10.3436666667,10.2670333333,40.4964,40.5966666667,44.5424,14.222,8.1826,10.8526666667
603.22,11.2778333333,53.3855333333,50.3618666667,51.8680666667,10.2994666667,10.2158,40.5008,40.5808,44.5147333333,14.1634,8.12406666667,10.7976
603.56,11.2098333333,53.3083333333,50.2180666667,51.7736666667,10.2308666667,10.1572,40.4072666667,40.5280666667,44.4136,14.0983333333,8.10053333333,10.7243333333
603.89,11.1569333333,53.3106,50.1747333333,51.7833333333,10.1832,10.1436333333,40.3987333333,40.4972,44.3770666666,14.0473333333,8.06133333333,10.6928
604.23,11.1502666667,53.2293333333,50.1076,51.7346666667,10.1532666667,10.1240333333,40.3793333333,40.4229333333,44.2812,13.9453333333,8.03346666666,10.6302666666
604.56,11.1859666667,53.2765333333,50.1148,51.7585333333,10.1649333333,10.1876,40.3726,40.4182,44.3094,13.9802,8.09993333334,10.6547333333
604.90,11.2592666667,53.3106,50.0874666667,51.8336666666,10.1924,10.2334666667,40.4002666667,40.4349333333,44.3807333333,14.0147333333,8.14980000001,10.7128666667
605.23,11.3039333333,53.3774666667,50.1145333333,51.9038,10.2397333333,10.2816,40.4368,40.4864,44.4612,14.0752,8.21486666666,10.7572
605.57,11.3235,53.4072666667,50.0982,51.8722,10.2374666667,10.3384,40.4156,40.4325333333,44.483,14.0832666667,8.25920000001,10.7467333333
605.90,11.3863666667,53.5245333333,50.169,52.0332666666,10.3002666667,10.3904333333,40.4771333333,40.5114666667,44.5997333334,14.1512666667,8.32613333333,10.7775333333
606.24,11.4005,53.5830666667,50.1734,52.0588666667,10.3156666667,10.4393333333,40.5116,40.5306666667,44.6586666667,14.1596666667,8.34480000001,10.8156
606.58,11.285,53.5281333333,50.1654,52.037,10.2404,10.3129333333,40.4507333333,40.4826666667,44.6415333333,14.0884666667,8.27646666667,10.7244666667
606.91,11.2682666667,53.5489333334,50.1933333333,52.0946,10.2533333333,10.3339666667,40.4364666667,40.5093333333,44.6352,14.099,8.3064,10.725
607.25,11.3330666667,53.5849333333,50.2605333333,52.1580666667,10.313,10.3473,40.5196666667,40.5182,44.7086,14.1268,8.33186666667,10.7762
607.58,11.4051,53.6230666667,50.2976,52.2065333333,10.3726666667,10.408,40.5448666667,40.5686666667,44.7755333333,14.2079333333,8.40273333333,10.8275333333
607.92,11.4228333333,53.7002666667,50.3658666667,52.282,10.4010666667,10.4236666666,40.5608666667,40.6145333333,44.797,14.2699333333,8.49320000001,10.9024666667
608.25,11.3262666667,53.4844666667,50.2342666667,52.1572,10.3206,10.2867333333,40.4574666667,40.5060666667,44.6782,14.144,8.38820000001,10.8026666667
608.59,11.3344666667,53.3966,50.2251333333,52.0632666667,10.3866666667,10.2991666667,40.4142,40.4666666667,44.6473333333,14.1576666667,8.4264,10.7703333333
608.92,11.2573,53.2812666667,50.1289333333,51.9592,10.3242,10.2329333333,40.3085333333,40.3519333333,44.5662666667,14.0691333333,8.37553333333,10.7136666667
609.26,11.2677,53.1936,50.0746666667,51.9485333333,10.3415333333,10.1975,40.2739333333,40.3503333333,44.5159333334,14.0470666667,8.38613333333,10.7170666667
609.59,11.2017,52.9677333333,49.8628,51.7271333333,10.2879333333,10.1445666667,40.1172,40.1756666667,44.3991333333,13.9427333333,8.34633333333,10.6654
609.93,11.2044666667,52.8297333333,49.7706666667,51.6868666666,10.2944,10.1384666667,40.0685333333,40.1389333333,44.3512666667,13.9391333333,8.4168,10.6586
610.26,11.291,52.8974666667,49.8179333333,51.7988,10.3399333333,10.2187333333,40.1325333334,40.1695333333,44.4553333333,13.9701333333,8.50326666667,10.6678666667
610.60,11.3003,52.7544666667,49.6652,51.7037333333,10.3252,10.1565,39.9886666667,40.0375333333,44.4018666667,13.9173333333,8.493,10.6468
610.93,11.3651333333,52.7161333333,49.6458666667,51.748,10.3759333333,10.2356,39.9296,40.0558666667,44.4216,13.9833333333,8.59919999999,10.7540666667
611.27,11.4339666667,52.7192,49.6772,51.7964666667,10.4568666667,10.2736,39.9635333333,40.0664,44.4732666667,13.9940666667,8.68760000001,10.8148666667
611.60,11.3748666667,52.608,49.5778,51.7665333333,10.3836666667,10.2245,39.8946666667,39.9796,44.5056666667,13.9308666667,8.59993333333,10.7230666667
611.93,11.4681333333,52.7494,49.6768,51.9087333334,10.5017333333,10.3116666667,39.9682,40.079,44.6354666667,14.0444666667,8.69493333333,10.8176666667
612.27,11.4437333333,52.7708666667,49.6249333333,51.9497333333,10.467,10.3099666667,39.9694,40.0874,44.6455333333,14.0248,8.70126666668,10.8284666667
612.60,11.5839333333,52.9298666667,49.774,52.129,10.5718666667,10.4471666667,40.0736,40.2122,44.7598,14.1473333333,8.77839999999,10.9766
612.94,11.529,52.9787333333,49.7894666667,52.1266,10.5178,10.3983666667,40.0422,40.1698666667,44.7907333333,14.1081333333,8.69766666667,10.9128
613.27,11.6223333333,53.1102666667,49.9189333333,52.2469333333,10.5878666667,10.4599333333,40.1456666667,40.3034666667,44.8529333333,14.2245333333,8.81586666667,11.0054666667
613.61,11.6161666667,53.1960666667,49.97,52.2792,10.5778666667,10.4840666667,40.1777333333,40.2606,44.9045333333,14.2477333333,8.78913333333,11.0388
613.94,11.4857,53.0923333333,49.8882666667,52.1838,10.5213333333,10.3888666667,40.0906666667,40.1932666667,44.7806,14.2179333333,8.71786666667,10.9687333333
614.28,11.5127333333,53.2779333333,50.0756666667,52.3486,10.5245333333,10.4428666667,40.2414666667,40.3953333333,44.9154,14.2846,8.70233333333,11.022
614.61,11.5137,53.3394666667,50.0512666667,52.3925333333,10.5358666667,10.4349,40.3076666667,40.3939333333,44.9347333333,14.2505333333,8.68599999999,10.9980666667
614.94,11.4509666667,53.3415333334,50.0051333333,52.349,10.4436666667,10.3764333333,40.2606666666,40.4144666667,44.9342666667,14.2203333333,8.601,10.9182666666
615.28,11.5017666667,53.3238666667,49.9713333333,52.2585333333,10.5177333333,10.4485333333,40.1880666667,40.3822666667,44.8677333333,14.2427333333,8.68179999999,11.0003333333
615.61,11.4696333333,53.3890666667,50.0452,52.2698666667,10.4720666667,10.4498666667,40.2075333333,40.4048,44.8867333333,14.2105333333,8.64246666667,11.0108
615.95,11.4891666667,53.4801333333,50.1735333333,52.3553333333,10.4740666667,10.4599,40.2514666667,40.4945333333,44.9296,14.2607333333,8.59439999999,11.0372666666
616.28,11.4732666667,53.5503333333,50.2216,52.4224666667,10.4812,10.4173333333,40.3094,40.5873333333,45.0189333333,14.2358666667,8.55719999999,10.9799333333
616.61,11.5810333333,53.5352666667,50.2465333333,52.4608,10.5359333333,10.4869333333,40.3492666666,40.6538,45.0256666667,14.3224666667,8.6672,11.0960666667
616.95,11.5304,53.4715333334,50.213,52.3910666667,10.5078666667,10.4535333333,40.3027333333,40.5798666667,45.0002,14.2624,8.58673333333,11.0460666667
617.28,11.6023666667,53.6045333333,50.3108,52.5908,10.6054666667,10.5087,40.4178,40.7708,45.074,14.2906666667,8.67426666667,11.1102666667
617.62,11.8663,53.7814,50.4514666667,52.7289333333,10.7919333333,10.7224,40.5938666667,40.9267333333,45.2657333333,14.4544,8.83093333333,11.3205333333
617.95,11.8876,53.7826666667,50.4701333333,52.768,10.8489333333,10.7882,40.6548666667,40.9009333333,45.2886,14.4618,8.88946666666,11.3704666667
618.28,11.9757,53.9694666667,50.6816,52.9404,10.9598666667,10.9331,40.8007333334,41.0381333333,45.4604666667,14.6386666667,8.95813333334,11.4724666667
618.62,12.0396,54.0346,50.8002666667,53.0877333333,11.0254666667,11.0186666667,40.9041333333,41.1176,45.5078,14.7126,9.02046666667,11.5954
618.95,12.0675333333,54.1707333333,50.9334,53.2404,11.0196,10.9735666666,41.0123333333,41.2357333333,45.6038666667,14.7193333333,8.99946666666,11.5849333333
619.28,12.1943,54.1742,50.9126666667,53.2410666667,11.1372666667,11.0956333333,41.0786,41.238,45.6014666667,14.8374,9.11786666667,11.7040666667
619.62,12.2277333333,54.1486666667,50.8478,53.227,11.2122666667,11.1241333333,41.0652,41.2133333333,45.578,14.8417333333,9.18486666667,11.7401333333
619.95,12.2747666667,54.1563333333,50.863,53.2485333333,11.2428,11.1445333333,41.0774,41.2078666667,45.6263333333,14.905,9.27713333333,11.8003333333
620.28,12.2507333333,54.1974666667,50.8779333333,53.2249333334,11.2781333333,11.1540333333,41.0515333333,41.2143333333,45.6721333333,14.9456,9.29806666667,11.7837333333
620.62,12.3222,54.3766,50.9884,53.4338,11.3721333333,11.2269333333,41.2344666667,41.3582,45.7826666667,15.0406666667,9.35773333333,11.8929333333
620.95,12.3480333333,54.4178,51.0039333333,53.3603333333,11.3588666667,11.2549333333,41.2690666667,41.3233333333,45.7952666667,15.0989333333,9.372,11.9164666667
621.28,12.2316333333,54.3486,50.9226,53.3448666667,11.3134666667,11.1642666667,41.1893333333,41.2549333333,45.7582666667,15.0424666667,9.34700000001,11.8637333333
621.62,12.2040333333,54.2668,50.8123333333,53.2326666667,11.2598666667,11.114,41.1378666667,41.2230666667,45.7074,15.0394666667,9.37699999999,11.8250666667
621.95,12.1347333333,54.1985333333,50.7467333333,53.128,11.0984666667,10.9363666667,41.0517333334,41.1443333333,45.6128,14.8525333333,9.24319999999,11.6971333333
622.28,12.0155666667,54.1574666667,50.6696,52.9760666667,10.9778666667,10.8135,40.9522666667,41.0324,45.5624,14.7351333333,9.09773333333,11.5634666667
622.62,11.9952333333,54.2347333333,50.6477333333,53.0474666667,10.9604,10.8480666667,40.9569333333,41.1143333333,45.5732666667,14.7400666667,9.05259999999,11.5601333333
622.95,11.8913333333,54.2515333334,50.6422,53.0685333333,10.8652,10.7323333333,40.8430666667,41.1694,45.587,14.6372666667,8.98453333334,11.4236666667
623.28,11.9901666667,54.2961333333,50.7212,53.123,10.9568666667,10.7936666667,40.9330666667,41.2292666667,45.6932666667,14.7277333333,9.06686666668,11.5089333333
623.62,11.9456,54.3083333333,50.7036666667,53.0988666667,10.9267333333,10.8266333333,40.9199333333,41.2151333334,45.6258,14.7363333333,9.06173333333,11.4900666667
623.95,12.0283666667,54.3988,50.8172666667,53.2386,10.9806,10.8958333333,41.0830666667,41.3192666667,45.6974666667,14.8010666667,9.11073333333,11.5524666667
624.28,12.0031,54.219,50.7494,53.1171333333,10.9232666667,10.9102333333,40.9684,41.2124666667,45.6558,14.7731333333,9.07060000001,11.5173333333
624.62,11.9828,54.1484,50.7052,53.074,10.9043333333,10.8857333333,40.8984666667,41.1786,45.634,14.6927333333,9.0158,11.506
624.95,11.9818333333,54.1775333333,50.7029333333,52.9756,10.8672666667,10.9417,40.8916666667,41.2032666667,45.6288666667,14.6934666667,8.98053333333,11.5146
625.28,12.0647666667,54.2462666667,50.7921333333,53.0408,10.9548666667,11.0599666667,40.9620666667,41.2846,45.6394666667,14.8034666667,9.00279999999,11.6223333333
625.61,11.9621666667,54.0985333333,50.6968,52.9197333333,10.8784666667,11.0344666667,40.8125333333,41.1764,45.5266666667,14.7839333333,8.91433333334,11.5452666667
625.95,11.9813666667,54.0257333333,50.6930666667,52.9565333333,10.9309333333,11.0745,40.8211333333,41.1792,45.5326,14.8005333333,8.9656,11.5639333333
626.28,11.9564666667,53.9109333333,50.6815333334,52.8544666667,10.9134666667,11.0563,40.7878,41.1013333333,45.4678,14.7949333333,8.97613333333,11.5773333333
626.61,12.0157,53.9539333333,50.7432,52.9019333333,10.9634,11.1162333333,40.9012666667,41.0818,45.5416,14.8422666667,9.02013333333,11.612
626.94,12.0016666667,54.019,50.8098666667,52.9391333333,10.9264666667,11.1073666667,40.9086,41.0949333333,45.5522,14.8425333333,8.99160000001,11.6287333333
627.28,11.8875666667,53.9162666667,50.7052,52.8602,10.8172666667,10.9658666667,40.8612666667,41.0081333334,45.4432,14.7090666667,8.8358,11.5562
627.61,11.8870666667,53.9576,50.6914666667,52.8741333333,10.8068,10.9954,40.869,41.0334666667,45.4682666667,14.6712666667,8.83826666667,11.5734
627.94,11.9018333333,54.1124,50.7642,52.9964666667,10.8126666667,11.0246666667,40.884,41.1024,45.5612,14.6938666667,8.88433333333,11.5887333333
628.27,11.8718333333,54.1412,50.7663333333,53.0447333333,10.8224666667,10.9844,40.9356,41.0951333333,45.5646666667,14.6935333333,8.8458,11.5742666667
628.61,11.9192,54.1736,50.8174666667,53.1645333333,10.8726666667,10.9661,40.9869333333,41.1537333333,45.5787333333,14.6794666667,8.90720000001,11.5988666667
628.94,11.9284666667,54.3160666667,50.8981333333,53.3067333333,10.8970666667,11.0059333333,41.0566,41.2124,45.743,14.6568,8.92086666667,11.5962
629.27,11.9633,54.4536,50.9912666667,53.4553333333,10.9746,11.0704,41.1699333333,41.3417333333,45.8368666667,14.7069333333,8.99333333332,11.6744666667
629.60,12.0277,54.6128666667,51.0498666667,53.5728,11.0463333333,11.1432,41.274,41.3988666667,45.9224,14.7634,9.05806666667,11.748
629.94,12.0374,54.6938,51.0956666667,53.6452666667,11.0194,11.1400333333,41.2973333333,41.4186,46.0174,14.7623333333,9.04579999999,11.7477333333
630.27,11.9310666667,54.5104,50.9233333333,53.4940666667,10.8839333333,11.007,41.1883333333,41.3478,45.8725333333,14.664,8.90733333334,11.6873333333
630.60,11.7901,54.4314,50.7931333333,53.5240666667,10.7896666667,10.9441,41.1396,41.311,45.8326,14.5459333333,8.79020000001,11.5712666667
630.93,11.7871333333,54.5001333333,50.8776,53.6093333333,10.7866,10.9689666667,41.1797333333,41.3909333333,45.9208666667,14.57,8.83919999999,11.4936
631.26,11.6678666667,54.2074666667,50.6232666667,53.3479333333,10.6514666667,10.7846666667,40.9306666667,41.1286,45.6457333333,14.4173333333,8.65946666666,11.3515333333
631.60,11.5977,54.1759333333,50.5905333333,53.236,10.6127333333,10.7140333333,40.9814666666,41.1088,45.5293333333,14.3268,8.57799999999,11.3216666667
631.93,11.6044333333,54.1338,50.6364666667,53.1821333333,10.5757333333,10.7677333333,40.8966,41.1205333333,45.5283333333,14.3613333333,8.67726666667,11.3279333333
632.26,11.5305,54.1293333333,50.5848,53.1432,10.4607333333,10.7572,40.8436,41.052,45.5181333333,14.3378666667,8.55626666667,11.2098666667
632.59,11.5177333333,53.9849333333,50.4910666667,53.0612666667,10.4339333333,10.6747666667,40.7443333333,40.9318666667,45.4161333333,14.3112,8.56673333333,11.1730666667
632.92,11.6234666667,54.0072,50.5312,53.0487333333,10.5254666667,10.7672,40.815,40.9510666667,45.4325333333,14.3154666667,8.6678,11.2338666667
633.26,11.6375666667,53.9730666667,50.5858666667,52.9923333333,10.4805333333,10.8172666667,40.7896666667,40.9187333333,45.4041333333,14.3465333333,8.68060000001,11.2368666667
633.59,11.6723333333,54.02,50.6133333333,53.0448666667,10.5321333333,10.8916,40.8489333333,40.9360666666,45.4114,14.363,8.71480000001,11.2378666667
633.92,11.6014333333,54.1153333333,50.6676,53.1084,10.4694666667,10.8952666667,40.8382666667,40.8951333333,45.4023333333,14.3344,8.65973333334,11.1522666667
634.25,11.5602333333,54.1304666667,50.715,53.0502,10.3488666667,10.8280666667,40.8314666667,40.8908666666,45.4124666667,14.2612666667,8.60879999999,10.9996666667
634.58,11.5878666667,54.1121333333,50.6824,53.0299333333,10.3836,10.8785666667,40.7467333333,40.8735333333,45.4294666667,14.2404,8.59319999999,11.0609333333
634.91,11.6436333333,54.3282666667,50.9054,53.2588,10.4229333333,10.9953666667,40.9038666667,41.0612666667,45.6219333333,14.3066,8.70093333334,11.0846
635.25,11.6968333333,54.3849333333,50.9335333333,53.3462,10.4795333333,11.0357,40.9278,41.0834,45.6902666667,14.4038,8.74539999999,11.1560666667
635.58,11.7322333333,54.4105333333,50.8692,53.3694666667,10.5228666667,11.1122,40.9498,41.0872666667,45.6798666667,14.4266666667,8.7516,11.1832666667
635.91,11.6705666667,54.3397333333,50.8265333333,53.2968,10.5087333333,11.0374666667,40.9029333333,41.0196,45.5863333333,14.3638666667,8.74479999999,11.1992
636.24,11.6714,54.3219333333,50.8119333333,53.2426666667,10.5057333333,11.0522333333,40.8885333333,41.0905333333,45.5447333333,14.4086666667,8.72893333333,11.2474
636.57,11.6973666667,54.3951333333,50.7906666667,53.282,10.5124,11.0639333333,40.9200666667,41.1420666667,45.5944,14.5001333333,8.75340000001,11.2849333333
636.90,11.5476666667,54.4010666667,50.6304,53.2322666667,10.4194666667,10.8908333333,40.812,41.1296,45.4808666667,14.3692666667,8.62366666666,11.1605333333
637.23,11.5793,54.4509333333,50.6467333333,53.2151333333,10.4856666667,10.9147666667,40.8464,41.1539333333,45.4648666667,14.4774,8.69513333333,11.2090666667
637.56,11.7079333333,54.4256,50.6606666667,53.2891333333,10.6382,11.0688,40.8798666667,41.2110666667,45.4966,14.5852,8.88066666667,11.3987333333
637.90,11.9123333333,54.4842,50.6376,53.3416666667,10.8316,11.2880333333,40.939,41.2615333333,45.5308666667,14.7939333333,9.08826666666,11.6837333333
638.23,11.9895333333,54.399,50.5460666667,53.3052666667,10.9184,11.3812666667,40.9122666667,41.1856,45.4536,14.8905333333,9.18399999999,11.7769333333
638.56,11.9756666667,54.3092666667,50.4372,53.1904,10.9256,11.4093333333,40.8399333333,41.1311333333,45.4106,14.9295333333,9.15353333333,11.8611333333
638.89,12.0190666667,54.383,50.5497333333,53.3131333333,10.9338666667,11.4714,40.8652,41.1949333333,45.399,14.9236,9.18239999999,11.8462666667
639.22,11.9415333333,54.3246666667,50.5364666666,53.2996666667,10.8854666667,11.3910666667,40.7796,41.1118666667,45.3237333333,14.8501333333,9.05519999999,11.7945333333
639.55,12.0701,54.5777333333,50.7556666667,53.5607333333,11.028,11.5918,40.9692666667,41.3396666667,45.5832666667,15.0623333333,9.09246666667,11.9586666667
639.88,12.0856333333,54.6234666667,50.7178,53.6016666667,11.0808,11.7022333333,40.9788666667,41.3154,45.6158666667,15.0718666667,9.14673333333,11.984
640.21,11.9435666667,54.4263333333,50.4878666667,53.449,10.9900666667,11.6079666667,40.7798666667,41.1325333333,45.48,14.9388666667,9.00333333334,11.8297333333
640.54,11.9771333333,54.2572,50.4059333333,53.3592666667,11.0234,11.6974666667,40.7157333333,41.0840666667,45.4604666667,14.9543333333,9.0358,11.8901333333
640.87,11.9043333333,54.1105333333,50.3334666666,53.31,10.9228,11.6532,40.6163333333,41.0414666667,45.3797333333,14.8174,8.93800000001,11.8211333333
641.20,11.7806333333,54.1786666667,50.2840666667,53.3104666667,10.8112,11.4953666667,40.5869333333,41.0356666667,45.4123333333,14.7222666667,8.77586666667,11.6481333333
641.53,11.6331333333,54.0289333333,50.1662666667,53.1547333333,10.6718666667,11.3234666667,40.4358,40.8659333333,45.24,14.5442,8.61526666667,11.4889333333
641.87,11.6371,54.2048666667,50.3133333333,53.2229333333,10.593,11.3209666666,40.5745333333,40.9876,45.3008,14.5531333333,8.57899999999,11.4673333333
642.20,11.6415333333,54.2676666667,50.3465333333,53.3704,10.5566666667,11.2423333333,40.6392666667,41.0096666667,45.3326,14.5218666667,8.51000000001,11.3551333333
642.53,11.4377,53.8613333333,49.9250666667,52.9904,10.3816,11.0639666667,40.3566666667,40.7582666667,45.0463333333,14.3394666667,8.36233333333,11.1438
642.86,11.436,53.9240666667,49.927,53.0093333333,10.3674666667,11.0566333333,40.4445333333,40.8495333333,45.1105333333,14.3688,8.35686666667,11.1509333333
643.19,11.3846,53.6606666667,49.7492,52.8008666667,10.2955333333,10.9438666667,40.3858,40.6861333333,44.8918666667,14.2246,8.35606666666,11.0262666666
643.52,11.2743333333,53.6662,49.7330666667,52.7476666667,10.153,10.8221333333,40.3868,40.6307333333,44.9156666667,14.088,8.17886666667,10.8856
643.85,11.2758666667,53.6078,49.8857333333,52.7682,10.0618,10.8159333333,40.4614,40.6575333333,44.9043333333,14.0300666667,8.12833333333,10.8902666667
644.18,11.3827666667,53.8138666667,50.0231333333,52.8871333333,10.1313333333,10.8986666667,40.608,40.7765333333,45.0187333333,14.1957333333,8.23693333333,10.9946666667
644.51,11.5109,53.8496666667,49.9378666667,52.8322,10.2894666667,10.9815666667,40.6891333333,40.8304,45.1158666667,14.3405333333,8.38919999999,11.1169333333
644.84,11.5373,53.8268,49.9282,52.8125333333,10.3052666667,11.0317,40.7551333334,40.8876666667,45.125,14.3362,8.45920000001,11.1394
645.17,11.4811,53.6889333333,49.8798666667,52.7080666667,10.1961333333,10.9347666666,40.7498666667,40.8897333333,45.1182,14.2899333333,8.364,11.0867333333
