wavelength,Back_ConMarf,Belly_ConMarf,Breast_ConMarf,Crissum_ConMarf,Crown_ConMarf,DorTail_ConMarf,Rump_ConMarf,Throat_ConMarf,WingTip_ConMarf
750.96,18.185,52.3305,37.5661666667,61.6655,14.903,21.0454117647,21.1703333333,33.7301666667,15.9928333333
751.27,18.218,52.286,37.5758333333,61.9175,14.7541666667,21.1990784314,20.9915,33.5928333333,15.8306666666
751.59,18.0043333333,51.7815,37.3716666667,61.8423333333,14.549,21.070882353,20.8445,33.2253333334,15.8423333334
751.90,18.362,51.8793333334,37.759,62.1713333333,14.9398333333,21.4133137255,21.0283333333,33.2253333334,16.3303333333
752.22,18.6093333334,52.1135,38.0348333334,62.3071666667,15.686,21.5496960784,21.2668333334,33.3713333333,16.7806666667
752.53,18.7956666666,52.3178333333,37.9315,62.1693333333,16.0241666667,21.5133137254,21.3908333334,33.327,16.8178333333
752.85,18.8951666666,52.7203333333,38.2633333333,62.8098333333,16.2131666667,21.4962352941,21.7561666667,33.4291666666,16.903
753.16,18.8635,52.6198333333,38.1566666666,63.0093333333,16.1413333334,21.3466176471,21.9318333333,33.3655,16.6793333334
753.47,18.8478333333,52.6366666667,38.1831666667,63.0485,16.4291666666,21.4925196078,22.0875,33.3331666667,16.6153333333
753.79,19.1885,53.0661666666,38.5325,63.6003333334,16.9843333333,21.7970784314,22.592,33.7808333334,16.8678333333
754.10,18.781,52.806,37.9013333333,63.6325,16.5818333333,21.6174215687,22.468,33.3985,16.236
754.42,18.4865,52.5751666666,37.4,63.172,16.3773333334,21.6112254902,22.4346666667,33.1491666667,15.747
754.73,18.2913333333,52.4201666667,37.3386666666,62.8453333333,16.4101666667,21.5559803921,22.5533333333,33.09,15.8313333333
755.05,18.161,52.949,37.5235,63.2906666666,16.4398333333,21.5028235294,22.5846666667,33.28,15.686
755.36,17.8818333333,53.078,37.3903333334,63.3456666667,16.302,21.3434313726,22.5328333333,33.4683333333,15.4853333333
755.67,17.8763333333,53.5946666666,37.4708333333,64.0756666667,16.2268333334,21.4675098039,22.5431666667,33.7043333334,15.3471666667
755.99,17.6816666666,53.3028333333,37.4078333333,64.0385,15.9015,21.2311764706,22.1388333333,33.6115,15.2205
756.30,17.6073333333,53.2956666666,37.27,63.8378333333,15.8443333334,21.1397254902,21.9273333333,33.5425,15.294
756.62,18.1838333334,54.3475,37.8145,64.3561666666,16.3928333333,21.8465392156,22.2856666667,34.1268333333,15.9573333333
756.93,18.2011666666,54.5256666666,37.9791666667,64.5026666667,16.1856666667,21.8073431373,22.3236666666,34.2808333333,16.0303333334
757.24,18.2643333333,54.4811666667,37.9843333333,64.5178333333,16.172,21.7850686274,22.0668333333,34.3866666667,16.1716666667
757.56,18.2508333333,54.5183333333,37.9581666667,64.5355,16.1551666667,21.7225686275,21.995,34.456,16.191
757.87,18.327,54.7316666666,37.8723333333,64.8783333333,16.2105,21.7920686274,21.7756666667,34.4305,16.3105
758.18,18.5478333333,55.4286666667,38.2091666667,65.3525,16.322,21.8093823529,21.8366666667,34.5036666667,16.3435
758.50,18.3833333333,55.178,38.0483333333,64.815,16.225,21.7461666666,21.7236666666,34.124,16.3461666667
758.81,18.4098333334,55.0383333333,38.23,64.3425,16.0075,21.9779705883,21.6765,34.0135,16.1496666667
759.13,18.1588333333,54.7015,37.9645,63.774,15.6953333333,21.8423039216,21.5441666667,33.833,16.2513333333
759.44,18.342,54.8781666667,38.2323333333,63.877,16.134,22.2338333333,22.1125,33.922,16.5756666667
759.75,18.3118333334,54.5795,38.2198333333,64.0666666666,16.2415,22.3863039216,22.3826666666,34.0166666666,16.7155
760.07,17.7811666667,53.426,37.59,63.5728333334,15.5731666666,21.6826764705,21.6155,33.3818333333,16.106
760.38,17.6028333333,52.6591666667,37.1861666667,62.9288333333,15.6693333334,21.5061862746,21.6185,33.0755,16.0696666667
760.69,17.5411666666,52.997,37.3915,63.0421666666,15.6388333334,21.4692745098,21.6193333333,32.9061666667,16.046
761.01,17.4978333333,53.2195,37.3838333333,62.8843333333,15.4168333333,21.1516862746,21.4175,32.522,15.7766666667
761.32,17.6206666666,52.8621666667,37.604,62.92,15.4978333334,20.9439215686,21.2471666667,32.5246666667,15.8768333333
761.63,17.3463333333,52.3721666667,37.4591666666,62.8688333333,15.441,20.6083333334,21.0715,32.4655,15.7446666666
761.94,17.8308333334,52.3751666667,37.5655,63.0575,15.7236666667,20.954372549,21.2481666667,32.7801666667,15.9971666666
762.26,18.0555,52.4586666667,37.6063333333,63.5921666667,16.1681666667,21.0846960784,21.595,32.9525,16.2408333334
762.57,18.3448333333,53.0518333333,38.0253333333,64.06,16.5145,21.3771078431,21.9398333334,33.3335,16.5198333334
762.88,18.2855,53.3916666667,38.1103333333,64.3366666667,16.4915,21.3993235294,21.8468333333,33.5826666667,16.5391666666
763.20,18.3228333334,53.5168333334,38.1185,64.0985,16.3363333333,21.3592647059,21.609,33.3856666666,16.4096666667
763.51,18.5208333333,53.7758333333,38.2898333333,64.1548333333,16.5421666667,21.5051666666,21.9081666667,33.5353333333,16.6458333334
763.82,18.7163333334,54.1925,38.5453333334,64.5083333333,16.6408333333,21.793754902,21.9981666667,33.794,16.8063333333
764.14,18.6283333333,53.9651666666,38.5055,64.3668333334,16.6875,21.7463431373,22.073,33.937,16.8695
764.45,18.8175,53.9051666667,38.9821666667,64.6745,16.8783333333,22.0034411764,22.395,34.2895,17.412
764.76,18.5915,53.535,38.6791666667,64.1563333333,16.6558333334,21.8913333334,22.3541666667,34.1628333334,17.2141666667
765.07,18.6136666666,53.7363333334,38.482,63.9206666667,16.7343333334,22.0030196078,22.406,34.3293333333,17.2741666666
765.39,18.13,53.8098333333,38.4226666667,63.9173333333,16.5778333334,21.7495980392,22.2656666667,34.2991666667,17.0635
765.70,17.89,53.5455,38.2458333333,63.4395,16.2171666667,21.492127451,21.8163333333,34.1448333333,16.8601666667
766.01,17.6088333333,53.0106666666,37.9445,62.9116666666,15.817,21.1723627451,21.1858333334,33.7288333333,16.3898333333
766.32,17.8128333333,52.6348333334,37.862,62.4123333334,15.9325,21.3784313726,21.1608333333,33.896,16.3923333333
766.64,18.1746666666,53.073,38.1276666667,62.5268333333,16.567,21.8741470588,21.6388333333,34.4786666666,16.9368333334
766.95,17.848,53.3213333333,38.0591666667,62.2531666667,16.4958333333,21.9405196078,21.4666666667,34.5741666667,16.912
767.26,17.5703333333,53.5766666666,37.9695,62.4201666667,16.4016666667,21.5711078431,21.077,34.5178333333,16.9395
767.57,17.5381666666,53.1478333334,37.409,61.8725,15.916,21.0763431372,20.6133333333,33.8175,16.5295
767.88,17.0225,52.5488333333,36.5443333334,61.1965,15.566,20.7770294118,19.7866666667,33.5401666666,15.922
768.20,17.2146666667,53.2288333333,36.956,61.8363333333,15.8016666667,20.9460588236,19.6813333333,33.9073333333,16.1956666667
768.51,17.2561666667,52.9038333334,37.0293333333,61.7036666667,15.681,21.0588921569,19.7818333334,33.8438333333,15.8393333333
768.82,17.4053333333,52.2958333334,36.6615,60.8205,15.4743333333,20.9445882353,19.6565,33.4311666667,15.4478333334
769.13,17.7555,52.8761666667,37.1076666666,60.724,15.8411666667,21.1833529411,20.1143333334,33.4873333334,15.8321666667
769.44,18.2503333333,52.4486666666,36.6191666667,60.2313333334,15.9475,21.1342058823,20.599,33.1786666667,16.0201666667
769.76,18.0201666666,52.0543333334,36.3866666667,60.4386666667,15.621,20.8608333334,20.4013333333,32.3621666667,15.8266666667
770.07,17.1255,51.2525,35.6185,60.1836666666,14.6968333333,20.0661862745,19.363,31.3828333333,14.9166666667
770.38,17.4743333333,51.226,35.8143333333,60.615,14.7306666667,20.1849509804,19.6828333333,31.1443333333,14.6138333334
770.69,17.2761666667,50.7761666666,35.6033333333,60.3083333333,14.377,20.0257156863,19.7718333333,30.916,14.0821666667
771.00,17.5865,51.0298333333,36.253,61.0778333333,14.867,20.7518921569,20.326,31.5935,14.6371666667
771.32,17.6525,50.945,36.2805,60.833,15.0101666667,20.6128235294,20.5081666666,31.311,14.7968333333
771.63,17.6145,50.7416666666,36.094,60.3938333333,15.1423333333,20.265882353,20.6015,31.0568333333,14.5651666667
771.94,18.2355,51.1845,36.4713333333,60.7543333333,15.3885,20.6019411765,21.0203333333,31.0785,15.285
772.25,17.7913333333,51.0076666667,36.0068333333,61.1183333334,14.9056666666,20.2537941176,20.7723333333,30.8403333333,15.0965
772.56,17.583,51.0135,35.4786666667,61.5785,14.974,20.2634901961,20.6016666667,30.5951666667,14.8123333333
772.87,17.274,51.3031666667,35.8625,62.2486666666,14.767,20.3412745098,20.4108333333,30.9808333333,15.0096666666
773.18,16.8656666667,50.7846666667,34.8031666667,61.5275,14.3346666667,19.6358235294,20.3028333334,30.8358333334,14.5778333334
773.50,17.1651666666,50.6091666666,34.6843333333,61.185,14.6953333333,19.5434019608,20.742,31.2515,14.6398333333
773.81,17.3333333333,50.5778333334,34.489,60.8445,14.7778333333,19.3583529412,20.4665,31.4113333334,15.0111666667
774.12,17.9558333334,51.6508333334,34.8485,61.6918333333,15.1855,19.8427941177,20.6128333333,31.8181666667,15.4568333333
774.43,18.111,52.201,34.8235,61.8065,15.0963333333,19.7724019608,20.4033333333,32.0723333333,15.3826666666
774.74,17.6165,52.2353333333,34.3641666667,61.8135,14.8831666667,19.4537941176,20.3381666666,32.1403333333,15.0566666666
775.05,16.8313333333,52.3171666667,34.0271666667,62.303,14.326,19.4824019608,20.148,32.2865,14.7611666666
775.36,15.5241666667,51.6231666667,33.177,62.0973333334,13.2275,18.3890588236,18.687,31.5778333334,13.3838333334
775.67,15.7996666667,52.2465,33.895,62.6496666666,13.3946666667,18.4013921569,18.4493333333,31.9415,13.4435
775.98,15.8251666667,52.2068333333,33.9796666667,62.3265,13.2651666667,18.2366568628,18.3003333334,32.297,13.5213333334
776.30,15.6653333333,52.5275,33.8706666666,62.1856666667,13.5286666667,18.0952843137,18.1563333333,32.2345,13.1748333333
776.61,15.9946666666,53.0993333334,35.1506666667,63.1813333333,13.3681666666,18.8769117647,18.0481666666,32.8603333333,13.5425
776.92,15.5021666666,52.467,35.0485,62.8476666666,12.2838333333,18.7275980393,17.4055,32.532,13.0978333333
777.23,14.3291666667,52.2736666667,34.4001666667,61.9535,11.0771666667,18.25,16.7556666667,31.8725,12.1188333334
777.54,12.9845,51.3695,33.9276666666,61.1371666666,10.0388333333,17.1918921568,15.7493333334,31.1498333333,11.3953333333
777.85,11.5616666666,50.6236666666,33.1645,60.7171666667,9.39183333334,16.5382254902,14.9,30.4233333333,10.4575
778.16,12.0235,50.5188333334,33.2038333333,60.1943333333,9.55900000002,16.7634215686,14.9028333333,30.1686666667,10.2725
778.47,12.6676666667,49.8066666667,32.6496666667,59.0946666666,9.37833333334,16.5179803922,14.7833333334,29.3475,10.4746666667
778.78,13.1536666667,49.9741666666,33.0896666667,59.1538333333,10.372,17.1145686275,15.4488333334,29.6538333333,11.7693333333
779.09,12.6166666666,49.7275,32.879,59.1383333333,10.514,17.1455294118,15.719,29.621,11.773
779.40,12.5325,48.9273333333,32.6008333333,58.9875,10.2825,16.6243921568,15.5806666666,29.474,11.7478333334
779.71,12.0055,48.3,32.0183333334,58.6186666667,9.62783333335,16.2010588235,14.8868333333,29.0038333333,11.1155
780.02,11.1601666667,48.0755,31.3953333334,57.9123333333,9.51599999998,15.3317352941,14.3276666666,28.5083333334,10.7723333333
780.33,10.627,48.3441666666,31.4198333333,57.6951666666,9.62266666665,15.280754902,14.0746666667,27.9451666666,11.1428333333
780.64,11.2806666667,48.4611666667,32.2616666667,58.78,10.4971666666,15.5650980392,14.3308333333,28.813,11.8165
780.95,11.6801666666,47.981,32.0868333334,57.7508333333,10.7183333333,15.9079215686,14.6341666667,28.3061666667,11.897
781.26,11.5353333333,48.2295,32.144,57.2751666667,10.1798333333,15.5578529412,14.3983333333,27.7731666667,11.646
781.57,10.5815,48.085,32.312,57.447,9.33333333332,15.0130588236,13.5178333334,27.2765,11.5601666667
781.88,10.5565,48.2356666667,32.86,58.1755,9.53816666666,15.7116666667,13.913,27.9258333333,11.5463333333
782.19,10.0353333333,48.4823333333,32.6553333334,58.4291666667,8.87133333333,15.5302745098,13.5278333333,28.2786666667,10.8753333333
782.50,9.91466666665,47.7345,32.3918333334,57.3845,8.385,15.169617647,12.9891666667,27.6256666667,10.6501666666
782.81,9.23616666666,47.4635,31.8711666666,56.8186666667,7.93783333333,14.5434509804,12.2053333333,27.0666666667,9.57933333331
783.12,8.43916666666,47.1921666666,31.8841666667,56.5671666667,7.77466666666,14.4394509804,12.0773333334,26.857,9.51083333334
783.43,7.67783333335,47.1941666667,31.6218333334,56.5833333333,7.308,14.1753627451,11.9488333333,26.0251666667,9.52800000002
783.74,7.70666666665,47.7285,31.6885,57.8008333333,7.39333333334,14.184490196,12.3588333333,27.3338333334,9.47683333331
784.05,7.36250000002,47.266,30.9101666666,56.5393333334,7.2695,14.0250686275,11.9756666666,26.794,9.66133333333
784.36,7.52749999998,46.9328333334,30.579,56.9015,7.71533333333,14.3146568628,11.9718333333,27.9811666667,9.73416666665
784.67,7.68500000002,46.4385,30.0375,56.6543333333,7.935,14.1152156863,11.8713333333,28.2411666666,9.4345
784.98,8.349,46.5886666666,29.813,57.4768333334,8.56716666666,14.7517941177,12.5076666667,29.0965,9.62616666665
785.29,7.78600000002,46.7793333333,29.5028333333,57.3171666666,8.177,13.8385294118,11.82,28.174,8.86483333335
785.60,7.97700000001,46.298,28.9653333333,56.5366666667,7.8685,13.5622745098,11.5861666667,27.9895,8.59666666668
785.91,8.441,46.7095,29.2741666667,56.9186666666,7.68783333333,13.9635,11.9158333334,28.3516666666,9.30183333334
786.22,8.16649999998,46.4848333333,29.1213333333,56.2878333334,7.39383333333,14.5882058823,12.2121666667,28.2423333334,9.68183333335
786.53,8.65850000001,46.0991666666,29.3733333333,55.5111666666,7.43183333333,14.7250588236,12.7218333334,28.4276666666,9.95849999998
786.84,9.986,46.2536666666,30.1425,54.6865,8.49016666667,15.861627451,13.6326666666,29.2736666667,10.5413333333
787.14,10.4356666667,45.5315,30.1,53.5668333334,8.8955,16.0388137255,13.7663333334,28.823,10.5743333333
787.45,10.2948333333,45.3395,29.9808333333,54.4518333333,8.417,15.7845784313,13.3695,28.5615,9.57166666666
787.76,9.482,45.1965,29.936,54.6925,7.68583333333,15.3641764705,12.7261666667,27.6385,8.93916666665
788.07,9.15849999999,45.7781666667,30.6931666667,55.0193333334,7.85216666666,15.6919509804,12.9126666667,27.6678333333,9.40600000002
788.38,9.33316666669,45.8096666667,30.6396666667,54.5853333333,7.68716666667,15.3130784314,13.034,27.279,9.37433333332
788.69,8.98916666665,45.1641666667,30.5738333333,54.1256666667,6.93983333334,14.3435784314,12.4318333333,26.8988333334,9.57666666666
789.00,9.51399999998,45.3583333334,31.3246666666,54.3838333333,7.7225,14.360127451,12.8393333333,26.9678333334,10.2878333333
789.31,9.1295,45.2381666667,30.8163333333,54.0678333334,7.8505,14.1464411765,12.6258333334,26.6395,9.91849999999
789.62,8.58866666669,44.7943333333,30.3921666666,54.2941666666,7.291,13.3388431373,11.7785,26.0285,9.58316666665
789.92,8.82416666665,45.1751666667,30.7715,55.5508333333,7.57183333334,13.323754902,11.6425,26.1316666666,9.79216666667
790.23,9.29666666665,45.8696666667,31.1586666666,57.268,7.93933333333,13.5476078431,11.909,26.9116666667,10.1866666667
790.54,9.20283333332,46.4328333334,31.6246666667,58.6481666667,8.1235,13.5977843137,11.9306666667,26.7388333334,10.7765
790.85,9.32733333331,45.9043333333,31.689,57.952,8.66966666666,13.9714313725,12.4813333334,27.0701666666,11.8236666666
791.16,9.84166666669,46.6941666666,32.4345,58.2418333334,9.32366666666,14.1540196078,13.254,27.4835,12.9343333334
791.47,9.22116666669,45.623,31.7911666667,56.9313333333,8.19316666667,13.1784313726,12.7881666666,27.0871666666,12.897
791.78,8.81233333335,46.0088333333,32.5191666667,57.2156666667,7.95016666666,13.6155098039,12.5001666666,27.4586666667,13.0108333333
792.08,8.57566666667,46.1723333333,32.6388333334,57.106,8.22016666666,15.0489313726,13.0328333334,28.149,13.2103333333
792.39,8.03133333333,46.0496666666,32.2558333333,57.1826666667,7.98266666667,15.4819411765,13.4506666667,27.9136666667,12.8958333333
792.70,8.92216666668,46.4511666667,33.0181666667,58.3248333333,8.72316666666,16.2120686275,13.947,28.9055,13.7975
793.01,10.3315,47.612,34.113,59.2701666666,9.91700000002,17.8264411765,15.1575,30.3981666666,14.8591666666
793.32,10.188,47.6095,33.5806666666,58.5065,9.66033333334,17.7422843137,14.7708333333,30.1683333333,14.4908333333
793.62,7.92766666666,45.825,31.626,56.9135,7.4205,15.501490196,12.7618333333,28.5158333334,11.9166666667
793.93,8.19183333335,45.388,31.5351666666,55.5278333333,7.476,15.6061078431,13.2701666667,28.5713333334,11.8216666667
794.24,8.61616666665,45.4091666667,31.6368333333,54.7238333333,6.96933333334,14.9241078432,12.8076666667,27.7776666667,11.3273333333
794.55,8.70350000001,44.4881666667,30.8655,54.1621666667,6.4,14.8461960785,12.7671666666,27.9698333333,10.941
794.86,10.2983333333,44.3375,30.6385,54.0421666667,7.68366666666,15.1625980392,13.0573333333,28.1681666666,10.8438333333
795.16,10.543,43.4186666666,29.7503333333,52.6355,7.54416666666,14.5304117647,12.642,27.6515,10.7321666667
795.47,11.1318333333,43.8711666666,30.3783333333,53.174,8.20816666667,14.1366568627,12.961,27.7516666666,10.7411666667
795.78,11.88,44.6521666667,31.0416666667,53.1026666666,8.35683333334,14.7032647058,13.0653333333,28.6095,11.6153333333
796.09,11.4553333333,44.4035,30.296,51.8655,7.75533333333,14.1897941177,12.7658333334,27.7985,10.916
796.40,11.0243333334,43.425,29.6481666666,51.0703333333,7.79816666667,13.8008137255,12.7368333333,27.1558333333,10.8255
796.70,11.2266666667,42.8723333333,29.5508333333,50.6328333333,7.7305,14.0224509804,13.4418333334,26.522,11.0908333333
797.01,12.9926666667,44.3268333333,31.7166666666,52.0428333334,9.61183333333,15.9914901961,15.6525,27.6306666667,13.3598333333
797.32,12.0773333333,44.6106666667,30.9178333333,52.189,8.51466666667,15.3294607843,14.7041666666,27.0833333333,12.213
797.63,11.3851666667,44.9008333333,31.0655,53.455,8.78233333333,15.9028431372,15.2663333333,27.2755,12.3288333334
797.93,11.5955,45.08,31.3955,53.5423333334,9.2795,16.3050882353,15.8191666667,26.7936666667,12.0496666667
798.24,11.2713333333,45.5968333333,31.8913333333,54.4495,8.88366666667,16.7151078432,16.5116666667,26.8061666667,12.2633333333
798.55,11.2828333334,45.4276666666,31.9288333333,55.1496666666,9.08233333333,16.7422156862,16.9163333333,26.779,12.11
798.85,11.2771666667,45.1713333333,31.402,54.5015,9.20566666667,17.2290588235,17.025,26.698,12.3678333333
799.16,9.86766666665,43.327,30.2016666666,53.3678333333,8.1365,16.0427843137,16.0215,25.0863333333,10.5605
799.47,10.1303333333,43.8293333333,30.8048333333,54.6276666667,9.12866666667,16.8556470588,17.0325,26.1766666667,11.403
799.78,9.84466666669,43.857,30.7953333334,54.2678333333,8.35783333333,16.0779411765,16.7476666666,25.6871666667,10.6043333334
800.08,10.066,44.5545,31.254,55.231,9.043,16.0115882353,16.5511666667,26.4191666667,11.2541666667
800.39,9.47116666669,43.8586666666,30.3715,54.4175,8.68483333333,15.6173137254,14.9263333333,25.703,10.6591666667
800.70,11.0835,44.483,31.7098333333,55.2185,10.2385,16.2027156863,16.3851666667,26.6568333333,11.8621666667
801.00,11.7171666667,45.2693333333,31.7508333333,55.5725,10.505,16.2734901961,16.7678333334,27.6598333334,11.8856666667
801.31,11.5058333333,45.5331666667,32.1151666666,55.127,10.7783333333,16.4366568627,16.7513333333,28.3248333333,12.724
801.62,11.6226666666,45.7321666667,32.4391666666,55.4991666666,11.0491666666,16.5615588236,16.3631666666,28.6773333333,13.2083333334
801.92,11.562,45.8716666667,33.0935,55.704,11.3053333333,16.7694607843,16.444,28.657,13.4635
802.23,11.2691666667,45.9563333334,33.4565,56.083,10.7245,16.5559901961,16.104,28.8501666666,13.2383333333
802.54,11.9796666667,45.8728333333,33.1933333333,55.7713333333,11.1753333333,16.6368627451,16.3866666667,28.8386666667,13.7458333333
802.84,11.5575,44.8911666667,32.3868333333,54.5733333333,9.57483333333,15.2773627451,14.5231666666,27.9026666666,12.2723333333
803.15,12.0696666667,45.8608333333,33.3696666667,55.751,9.78016666669,15.5203333333,14.8718333333,28.4616666666,12.8753333333
803.46,12.3478333333,46.327,33.5548333333,55.74,9.92983333335,16.3919705882,15.7251666667,29.162,13.0861666666
803.76,12.0038333333,46.3108333333,33.6331666667,55.7491666667,9.06366666667,16.0751764705,16.2921666667,29.4383333334,12.7526666667
804.07,11.4105,45.0428333334,32.398,55.331,7.59433333333,15.6941568627,15.0955,28.264,11.8595
804.38,11.2176666667,45.3215,32.7321666667,55.3363333333,7.70383333333,15.8477058824,14.6938333333,28.2415,12.1006666667
804.68,12.2486666667,45.6768333334,33.1815,56.238,7.75516666666,15.9685980392,14.619,28.5363333334,12.0211666667
804.99,12.1891666667,46.0008333334,33.6586666667,55.377,7.73083333334,16.6576764706,15.2316666667,28.5878333333,12.5335
805.30,12.4478333333,46.7123333333,33.5803333333,54.9598333333,7.98166666667,17.2692549019,15.7733333333,29.6275,12.4855
805.60,12.37,46.9365,34.104,55.6645,8.72833333333,17.6811568628,16.3198333334,29.9231666667,13.1021666667
805.91,11.6353333334,47.2288333333,34.6895,55.6603333333,8.3135,17.3763333333,16.0181666666,30.228,13.129
806.21,11.6531666666,46.922,35.1916666667,55.4008333333,8.49783333333,17.6299607844,16.628,29.907,13.5306666666
806.52,12.637,46.8406666666,35.2061666667,55.3726666666,9.81849999999,18.217754902,17.0261666666,30.6848333333,14.0748333333
806.83,12.5046666667,47.1243333333,35.6981666667,55.4106666667,9.85633333333,18.24,16.591,30.42,13.5833333333
807.13,12.466,46.8785,35.4913333333,55.2793333333,10.0768333333,17.5359215686,16.2811666667,30.0963333333,13.2175
807.44,12.6888333333,48.2098333334,35.9786666667,55.708,10.9983333334,17.7347254902,16.7661666667,31.0858333333,13.6236666667
807.74,12.2411666667,47.2393333334,35.201,55.5016666666,10.2921666667,16.5985098039,16.5045,30.4913333333,12.85
808.05,10.8966666666,45.5996666666,33.6861666666,55.0436666666,8.82133333333,15.4346764706,15.629,29.0783333333,11.4363333333
808.35,11.7903333333,46.0698333333,33.4365,56.1523333333,9.99999999999,15.8716470588,16.0701666667,29.074,12.0371666667
808.66,12.442,46.3878333334,34.0725,57.6256666667,10.414,15.5109901961,16.1808333334,29.2563333333,12.5051666667
808.97,13.6173333333,47.2045,33.9898333333,57.4755,10.8853333333,15.5779019608,16.1373333333,29.606,12.6851666667
809.27,14.5701666667,48.6521666667,34.7025,59.8205,12.2378333334,16.6640196079,17.0943333334,31.3436666667,13.6286666667
809.58,15.1895,50.3968333333,36.0668333333,62.6985,14.1753333334,18.0349117647,18.6728333333,33.3333333333,15.1675
809.88,13.2741666667,50.0226666667,35.0183333334,62.6595,13.388,17.7610392157,17.8961666667,32.969,14.0938333333
810.19,12.1893333333,49.0155,33.1693333333,62.3066666667,12.6348333333,16.3784803921,16.7136666666,32.2785,13.2911666667
810.49,11.3518333333,48.6013333333,33.0535,61.6316666667,12.191,17.305745098,16.2471666667,31.9348333333,13.8695
810.80,10.3966666667,47.4181666666,32.9643333333,60.5118333333,12.1483333333,17.2768333333,15.8828333333,31.328,14.4075
811.10,10.8116666667,48.6168333333,33.4945,60.166,12.8861666667,18.544754902,16.1595,31.4893333333,15.3526666667
811.41,10.1366666667,50.1415,34.2996666666,60.9381666667,13.107,18.5054607843,15.7238333334,32.249,16.0771666667
811.71,8.3575,49.1253333333,33.8193333334,59.9853333333,12.1235,17.4911666666,15.136,32.2158333333,14.723
812.02,7.79533333331,48.063,32.8551666666,58.8953333333,11.8841666666,17.5977352941,14.7776666666,31.1573333333,14.7298333333
812.32,8.53150000002,48.6946666667,33.5198333333,59.2308333333,13.3568333334,18.4286078432,16.5735,32.0048333333,15.9206666666
812.63,9.068,48.1863333333,33.1036666667,57.5758333333,13.1083333334,18.1466568627,16.6435,31.4278333333,15.7026666667
812.93,8.31066666668,46.422,31.0461666667,54.7101666666,11.3905,16.2804117647,14.8323333334,29.3025,13.9043333333
813.24,9.38483333333,47.6028333334,32.5871666666,55.088,12.1663333333,16.7318627451,15.1741666666,30.484,15.1966666666
813.54,9.00050000002,47.535,32.768,54.0025,11.3751666666,15.9592058824,14.5181666666,30.5516666667,14.8576666667
813.85,9.46249999998,47.8093333333,32.317,53.9295,11.3821666667,15.6014117647,14.2276666667,30.5781666667,14.047
814.15,9.68466666665,47.5901666667,31.8241666667,53.6936666667,11.644,15.6013235294,14.2341666667,30.8558333333,13.3108333334
814.46,9.77916666665,45.6953333333,31.8101666666,53.4435,11.5673333333,15.7370588236,14.0398333333,30.309,13.4216666667
814.76,11.0601666667,45.7076666666,31.7563333333,52.9128333333,12.2206666667,16.6099411765,15.3963333334,30.7273333334,13.513
815.07,11.8643333333,45.676,32.2035,53.2593333333,12.2556666667,16.5720490196,15.2325,30.7906666667,13.6896666667
815.37,11.177,45.5863333333,32.4768333333,53.096,11.682,15.9292352941,14.4706666667,30.1715,13.0435
815.68,9.72416666669,43.1243333334,30.3961666667,51.78,9.03416666667,14.2661078431,11.838,28.6826666667,10.8368333333
815.98,9.58516666665,43.0988333334,30.9653333334,53.0445,9.44983333334,14.9819117647,11.2991666666,28.5746666666,11.3893333333
816.29,8.93083333334,43.2791666666,31.4161666666,54.1046666667,9.76533333335,15.7660392157,11.457,28.5971666667,11.6146666667
816.59,7.73733333334,41.9928333333,29.4421666667,52.4966666667,7.82733333331,14.6756078431,10.0763333333,26.698,9.69400000001
816.89,8.79866666669,41.844,30.031,54.5431666667,8.86533333334,16.2297352941,11.2368333333,26.8838333334,10.3941666667
817.20,9.74766666665,42.2323333333,30.5048333333,55.7221666666,9.66083333333,16.3198333334,12.6198333333,27.9156666667,11.684
817.50,10.6988333333,43.0308333334,31.2658333333,57.1823333334,10.4218333333,16.8821372549,13.2566666667,28.5166666667,11.9136666667
817.81,11.0763333333,44.1385,31.4976666667,58.052,10.5965,16.7696176471,13.3706666667,29.1823333333,11.8271666667
818.11,10.4916666667,44.0645,31.075,57.8335,10.8313333333,16.3506764706,12.5498333333,28.2571666667,11.3308333333
818.41,10.346,44.4573333334,30.0076666666,58.032,10.4236666666,16.3704901961,12.155,27.9465,10.7156666667
818.72,11.6093333333,45.7548333333,30.8416666666,58.9518333333,11.9971666666,17.7155098039,13.4366666666,29.7156666667,12.0341666667
819.02,12.9325,47.773,32.7166666666,60.7056666667,13.275,19.2976470588,15.5875,31.0895,13.4805
819.33,13.358,48.4693333333,32.7301666667,60.637,13.4971666666,19.6208431372,16.543,31.1688333334,13.6518333333
819.63,15.88,50.64,34.7066666667,61.48,14.7866666667,21.105882353,18.6933333334,32.92,14.92
819.93,16.9366666667,51.9243333333,36.3605,62.863,15.9913333333,22.4979901961,20.5491666667,33.9185,16.1265
820.24,17.6581666667,52.8328333333,37.2711666667,63.324,16.6858333334,23.1579019608,21.4258333333,34.7405,16.8746666667
820.54,18.5725,53.6283333333,38.0385,63.9715,17.1291666667,23.4538529412,21.7703333333,35.024,17.4325
820.85,19.322,54.2611666666,38.8638333334,64.2585,17.5793333334,24.0394411765,22.54,35.5015,18.4165
821.15,19.746,54.4935,39.1575,64.3036666667,18.1046666667,24.2576470588,22.9561666667,35.7621666667,18.767
821.45,20.7273333333,55.1685,40.0285,64.981,18.7925,24.9430490196,23.7646666667,36.3868333333,19.7096666667
821.76,21.1306666667,55.4833333334,40.558,65.1996666667,19.2688333333,25.2546176471,24.2231666667,36.6235,20.1586666666
