wavelength,Back_BanAurf,Belly_BanAurf,Breast_BanAurf,Crissum_BanAurf,Crown_BanAurf,DorTail_BanAurf,Patch10_BanAurf,Patch11_BanAurf,Patch12_BanAurf,Rump_BanAurf,Throat_BanAurf,WingTip_BanAurf
783.74,18.7123333333,28.2026666667,49.296,27.5986666667,24.3796666667,24.5806666667,27.1963333333,36.452,45.372,23.7423333333,28.236,27.6663333333
784.05,19.4163333333,28.2076666667,48.9816666667,27.6646666667,24.5756666667,24.4396666667,27.2233333333,36.8973333333,45.5533333333,23.116,28.2416666667,28.038
784.36,19.2083333333,27.4993333333,48.823,26.7826666667,24.4626666667,23.8146666667,27.1923333333,36.984,45.2063333333,23.3026666667,28.6593333333,28.8296666667
784.67,19.7356666667,27.128,47.8806666667,26.8223333333,24.415,23.8046666667,27.2633333333,36.7243333333,44.761,24.008,28.552,29.5013333333
784.98,20.0336666667,26.8356666667,48.0203333333,26.87,23.5196666667,24.298,27.0726666667,37.0556666667,45.0423333333,24.67,28.2913333333,29.983
785.29,18.8696666667,26.1686666667,48.3013333333,26.4043333333,23.276,23.848,26.64,36.5623333333,45.1393333333,24.8573333333,27.548,29.3643333333
785.60,19.2343333333,26.0156666667,48.3383333333,26.754,23.397,23.1286666667,27.0563333333,37.7643333333,45.116,25.5116666667,27.4923333333,30.5136666667
785.91,19.6956666667,26.159,48.8666666667,26.2603333333,22.8426666667,22.4026666667,26.6326666667,37.9696666667,45.2116666667,24.9746666667,27.208,30.9983333333
786.22,20.0463333333,26.9716666667,48.3103333333,25.4473333333,22.167,22.4983333333,26.574,38.3366666667,45.7586666667,24.6853333333,27.5016666667,31.544
786.53,20.3336666667,27.374,47.8386666667,24.7213333333,21.611,22.1676666667,26.5556666667,38.2123333333,45.285,24.034,26.7846666667,31.7286666667
786.84,20.555,28.4283333333,47.693,24.4596666667,22.233,22.1686666667,27.1056666667,38.4316666667,45.821,24.3306666667,26.1373333333,31.139
787.14,20.508,28.724,47.0993333333,23.8003333333,22.013,21.9506666667,25.431,38.6013333333,44.9356666667,23.236,26.027,30.7933333333
787.45,19.8893333333,28.0233333333,46.5006666667,23.4193333333,20.9946666667,21.3013333333,25.1076666667,38.3976666667,44.8126666667,22.928,25.6596666667,29.65
787.76,18.731,28.051,46.0233333333,23.6186666667,20.6133333333,20.917,24.8333333333,38.6463333333,44.8086666667,22.6776666667,25.4403333333,28.962
788.07,18.032,27.993,46.1746666667,23.7923333333,19.982,20.822,24.6023333333,38.854,44.6446666667,22.2623333333,25.2926666667,28.443
788.38,18.75,28.6903333333,47.262,24.8216666667,21.2203333333,21.6963333333,25.625,39.9703333333,45.4463333333,22.381,26.6963333333,28.8986666667
788.69,20.1296666667,29.5906666667,47.038,25.1106666667,21.6916666667,21.5443333333,26.0536666667,41.055,45.27,22.7526666667,27.056,29.3543333333
789.00,20.7233333333,30.4233333333,47.3546666667,24.9263333333,21.605,21.84,26.4256666667,41.3283333333,45.7083333333,22.428,27.4546666667,29.071
789.31,20.1043333333,29.475,46.0693333333,24.224,21.178,21.178,26.4576666667,40.644,43.9803333333,22.251,27.618,28.5176666667
789.62,20.18,29.2393333333,45.5866666667,24.7386666667,21.2253333333,21.4286666667,27.0033333333,40.1856666667,43.496,22.2706666667,28.5713333333,28.223
789.92,20.9836666667,29.8796666667,46.1223333333,25.9876666667,22.066,21.949,27.48,40.0646666667,43.6933333333,22.8856666667,29.851,28.68
790.23,21.2883333333,29.6063333333,46.154,26.2076666667,21.795,21.6756666667,27.1913333333,39.982,42.8443333333,22.8083333333,30.5306666667,29.1593333333
790.54,21.0103333333,29.4206666667,46.303,26.1246666667,22.0273333333,22.1196666667,28.0653333333,39.9876666667,42.8216666667,23.5366666667,30.8073333333,28.651
790.85,21.255,29.8956666667,47.272,26.3956666667,22.8003333333,23.0843333333,28.9813333333,40.3343333333,42.731,24.251,31.504,29.8956666667
791.16,21.7053333333,30.3296666667,48.0296666667,26.2593333333,22.868,23.708,28.8113333333,40.762,43.217,24.322,31.6536666667,30.071
791.47,22.2556666667,30.5473333333,48.723,26.0366666667,23.3833333333,23.383,28.6236666667,40.8296666667,43.3833333333,24.1793333333,31.8406666667,30.2156666667
791.78,21.358,30.1603333333,47.458,25.3156666667,22.4493333333,22.6546666667,27.3626666667,40.123,42.2383333333,23.951,31.15,29.6826666667
792.08,21.0986666667,29.4403333333,46.9586666667,25.0606666667,22.3153333333,22.3146666667,27.4936666667,39.277,42.0923333333,23.705,31.109,29.2316666667
792.39,20.3763333333,29.18,47.249,25.8076666667,23.4643333333,22.435,28.044,38.942,41.9236666667,23.855,31.239,29.4996666667
792.70,20.507,30.181,47.8623333333,27.1016666667,23.877,23.732,27.3186666667,39.7823333333,42.3913333333,23.9856666667,31.8113333333,30.181
793.01,20.558,30.837,49.449,28.0836666667,23.9723333333,24.1556666667,27.827,40.896,42.8046666667,25.1836666667,31.938,31.0576666667
793.32,18.736,29.2323333333,49.2473333333,26.9376666667,22.385,23.9276666667,27.3136666667,41.234,42.4003333333,24.605,31.9036666667,29.9846666667
793.62,17.998,28.6463333333,48.5563333333,26.5843333333,22.122,23.397,26.9216666667,40.9446666667,42.7446666667,24.4093333333,32.0956666667,29.809
793.93,17.783,27.7903333333,47.954,26.3393333333,21.6146666667,22.3956666667,26.079,39.9183333333,42.857,23.4376666667,31.957,29.2783333333
794.24,16.8346666667,26.9876666667,46.9206666667,25.644,19.821,20.4926666667,24.6733333333,38.6713333333,42.553,22.6576666667,31.131,27.8836666667
794.55,17.1323333333,27.5603333333,46.9273333333,26.1076666667,19.814,20.447,25.1023333333,37.9886666667,42.421,23.65,30.3166666667,28.0446666667
794.86,17.4183333333,27.3193333333,47.635,27.0993333333,20.2423333333,20.9753333333,25.669,37.734,43.161,23.6156666667,30.9496666667,29.1896666667
795.16,17.932,26.898,47.216,26.8256666667,19.9566666667,19.9566666667,25.669,37.7803333333,42.8053333333,23.4273333333,30.188,29.6816666667
795.47,17.1726666667,26.8616666667,48.1923333333,26.5006666667,19.4866666667,19.7756666667,24.946,38.0333333333,43.131,23.6803333333,30.2603333333,29.32
795.78,16.04,26.6023333333,47.2966666667,25.2773333333,17.0423333333,18.9763333333,23.4156666667,36.9496666667,41.8546666667,23.4156666667,29.18,28.0343333333
796.09,15.4533333333,26.3023333333,47.3946666667,24.2326666667,15.8816666667,17.6303333333,23.0193333333,36.2596666667,41.6843333333,23.0906666667,27.552,27.0523333333
796.40,14.7673333333,25.3106666667,47.1776666667,23.4293333333,15.8323333333,16.862,21.8316666667,35.4986666667,40.8233333333,22.222,26.5883333333,25.985
796.70,15.672,26.213,47.4693333333,24.2233333333,16.6843333333,17.173,22.1643333333,36.0906666667,41.501,21.9896666667,26.7366666667,26.9806666667
797.01,15.4223333333,25.8673333333,47.634,24.3256666667,16.3336666667,16.8246666667,21.9766666667,36.2773333333,40.9043333333,22.0473333333,25.7973333333,27.0243333333
797.32,13.9533333333,25.1233333333,46.9346666667,23.4673333333,14.799,15.328,20.7893333333,35.3066666667,39.6056666667,20.895,23.8196666667,26.4623333333
797.63,13.809,24.7426666667,46.8226666667,23.9263333333,15.1933333333,15.442,20.376,35.1083333333,39.5813333333,20.802,23.1806666667,26.269
797.93,13.8916666667,24.4256666667,46.3413333333,23.577,14.5283333333,15.8713333333,20.3253333333,34.7473333333,38.8123333333,20.714,23.5773333333,25.4506666667
798.24,12.3963333333,23.784,44.829,22.0183333333,12.7926666667,14.4506666667,19.2433333333,34.3786666667,38.054,20.5046666667,22.198,23.2433333333
798.55,13.023,24.711,45.5626666667,22.222,13.2756666667,15.0793333333,19.6246666667,33.9106666667,39.4303333333,20.8153333333,22.7993333333,22.8716666667
798.85,13.2753333333,24.991,44.8313333333,23.2136666667,13.3113333333,15.4876666667,19.6953333333,32.898,39.028,20.6023333333,22.706,22.6333333333
799.16,13.8496666667,25.4453333333,44.6383333333,23.7366666667,13.9223333333,16.067,20.7926666667,33.0423333333,39.9853333333,21.4466666667,23.8096666667,23.0463333333
799.47,14.203,25.29,44.565,25.0,15.2173333333,16.848,21.7756666667,33.623,40.7246666667,22.2466666667,24.8913333333,22.9713333333
799.78,14.0506666667,25.686,43.871,25.1006666667,15.1846666667,16.612,21.7346666667,33.3696666667,41.5296666667,22.6126666667,25.247,23.2346666667
800.08,12.8263333333,24.4396666667,42.411,24.5866666667,14.333,15.5456666667,21.4626666667,31.753,40.5733333333,22.5653333333,24.1823333333,22.0873333333
800.39,12.578,24.0926666667,42.6106666667,25.3756666667,13.6413333333,15.7686666667,21.489,31.2796666667,40.484,22.479,23.726,21.2686666667
800.70,12.435,24.1646666667,43.1703333333,25.687,14.291,15.6643333333,21.7893333333,31.329,40.9426666667,23.0143333333,24.202,21.418
801.00,12.0133333333,23.693,42.269,24.4716666667,14.0526666667,14.9056666667,21.5793333333,30.701,40.4153333333,22.729,23.2483333333,21.1346666667
801.31,10.9023333333,21.3993333333,40.7733333333,23.6096666667,13.9226666667,13.7753333333,20.295,29.5026666667,38.858,21.3996666667,22.0993333333,20.6263333333
801.62,11.4423333333,21.8176666667,41.133,23.841,15.195,14.0173333333,20.677,29.47,38.521,22.2956666667,22.48,22.0386666667
801.92,9.72066666667,20.298,39.6646666667,23.1283333333,14.1526666667,12.961,20.149,28.4913333333,36.201,22.0856666667,21.378,20.9313333333
802.23,8.454,19.5033333333,38.932,22.0616666667,13.4593333333,12.4953333333,19.7256666667,28.328,35.3726666667,21.468,20.1706666667,20.949
802.54,8.35166666667,18.921,38.8763333333,22.0253333333,13.5626666667,12.6383333333,19.0316666667,27.6053333333,34.2943333333,20.5836666667,18.958,20.8426666667
802.84,6.56766666667,17.54,38.3066666667,20.615,12.111,11.2376666667,18.0713333333,26.006,32.9536666667,19.742,17.654,20.8046666667
803.15,7.263,17.087,38.7233333333,20.5656666667,11.6206666667,11.315,18.0426666667,26.4526666667,32.4923333333,19.8013333333,16.2463333333,20.6423333333
803.46,7.58466666667,16.8026666667,38.662,19.4476666667,11.474,10.9293333333,17.4643333333,25.7873333333,31.816,19.9536666667,14.819,20.381
803.76,6.72933333333,16.8623333333,37.05,17.9186666667,11.4633333333,10.681,17.41,24.687,30.986,20.1486666667,14.7493333333,20.7356666667
804.07,8.73933333333,17.865,37.7416666667,18.3683333333,12.1036666667,12.413,18.8706666667,25.7153333333,32.3276666667,21.8873333333,16.28,22.003
804.38,7.267,17.6933333333,37.7566666667,16.43,10.861,12.5593333333,19.076,25.237,31.6746666667,21.6036666667,15.3633333333,22.117
804.68,7.36666666667,19.2106666667,38.909,16.565,10.582,12.2503333333,19.821,25.5593333333,32.682,21.8153333333,15.0183333333,23.1176666667
804.99,6.28866666667,18.0436666667,37.8546666667,15.2483333333,8.42566666667,11.303,19.359,24.4143333333,32.347,19.77,13.0293333333,21.2496666667
805.30,6.019,18.2646666667,38.398,14.4873333333,7.92866666667,11.0836666667,19.3853333333,23.7443333333,32.7106666667,18.514,13.0343333333,21.0043333333
805.60,6.386,18.859,39.0803333333,14.559,8.429,10.6003333333,19.668,24.0956666667,33.4186666667,18.476,13.8356666667,21.1153333333
805.91,6.22833333333,19.2436666667,40.0343333333,14.6476666667,8.84866666667,9.622,20.0173333333,24.785,33.5053333333,19.158,14.175,21.9073333333
806.21,5.092,17.715,38.7246666667,13.1793333333,8.00166666667,8.38666666667,18.9986666667,23.577,33.2046666667,18.0146666667,12.2806666667,20.154
806.52,3.312,16.2146666667,37.247,11.355,5.97866666667,6.53766666667,17.9356666667,21.4193333333,31.527,16.0863333333,11.097,18.4083333333
806.83,1.58133333333,15.986,37.3736666667,10.4086666667,4.43566666667,4.436,17.084,20.9486666667,30.742,14.7123333333,10.628,16.6006666667
807.13,0.585666666667,15.2256666667,38.5133333333,10.09,3.78366666667,2.74766666667,15.991,20.8556666667,30.676,12.928,9.865,15.1803333333
807.44,-0.967,15.2853333333,38.766,10.6813333333,5.06433333333,1.65733333333,15.5153333333,20.8103333333,30.3866666667,12.0626666667,8.65566666667,14.503
807.74,0.740666666667,17.037,40.4166666667,14.074,6.66666666667,1.99066666667,16.6203333333,22.9166666667,31.3426666667,13.2873333333,10.8796666667,15.278
808.05,0.881,16.829,40.8436666667,13.9083333333,7.51066666667,2.13266666667,16.922,23.1336666667,32.3133333333,14.372,11.9146666667,15.3456666667
808.35,1.25333333333,16.2026666667,41.04,14.9486666667,7.103,2.46066666667,15.599,22.3773333333,30.8726666667,14.1596666667,10.91,16.063
808.66,1.66633333333,16.2963333333,41.204,15.8793333333,8.00933333333,2.59266666667,15.5556666667,23.2406666667,31.2036666667,15.0,10.324,17.6853333333
808.97,2.45233333333,17.5296666667,41.9163333333,17.348,8.901,4.496,16.8483333333,23.2516666667,31.88,16.8483333333,9.76366666667,18.9373333333
809.27,1.40033333333,16.48,41.4566666667,15.873,6.396,3.455,16.2463333333,22.3623333333,32.82,16.013,8.403,17.9736666667
809.58,2.488,18.4976666667,42.77,17.3243333333,6.33766666667,4.22533333333,17.6056666667,22.723,33.474,16.432,9.34266666667,19.437
809.88,2.09266666667,18.2483333333,42.8223333333,17.47,6.27733333333,3.21133333333,16.107,21.3626666667,32.8466666667,15.377,7.83466666667,19.3186666667
810.19,2.564,17.6586666667,43.2996666667,17.9486666667,6.57966666667,4.064,15.82,20.3676666667,32.1723333333,16.207,8.128,19.9323333333
810.49,3.09166666667,17.391,42.85,17.633,6.32866666667,4.39633333333,16.1353333333,20.0,31.884,16.5703333333,7.92266666667,19.6136666667
810.80,4.13033333333,17.1526666667,43.3916666667,17.2983333333,4.47066666667,4.22766666667,16.3753333333,19.3876666667,30.807,17.493,7.48333333333,20.0193333333
811.10,3.88733333333,15.9863333333,43.1973333333,15.9376666667,3.74133333333,3.54733333333,14.383,18.0756666667,29.9806666667,16.5206666667,6.60833333333,18.8533333333
811.41,5.38566666667,16.3996666667,43.6683333333,17.9523333333,4.949,4.60966666667,15.0413333333,18.9226666667,30.5193333333,17.1276666667,6.40466666667,19.505
811.71,4.706,17.206,44.4116666667,17.696,7.304,5.53933333333,17.304,20.392,31.716,18.3823333333,8.08833333333,20.5883333333
812.02,2.134,15.803,44.1566666667,17.2256666667,6.14833333333,4.37,16.4633333333,19.258,31.6056666667,16.616,6.65633333333,20.0713333333
812.32,-1.00033333333,13.481,42.8646666667,14.6393333333,3.581,0.895333333333,14.0073333333,17.8516666667,29.2786666667,13.2703333333,4.89733333333,17.588
812.63,-2.297,12.874,42.7353333333,14.4763333333,3.89966666667,-0.160333333333,12.9273333333,16.5063333333,27.6706666667,12.073,4.91433333333,16.453
812.93,-1.30066666667,13.4416666667,43.9023333333,14.6883333333,4.878,0.650666666667,12.629,17.9406666667,27.751,12.9,7.47966666667,16.6396666667
813.24,0.212666666667,15.0983333333,45.4013333333,15.8426666667,7.33666666667,3.50866666667,15.7893333333,20.9996666667,29.771,15.7363333333,10.8453333333,18.4476666667
813.54,2.286,16.4276666667,46.5176666667,17.4376666667,8.878,4.73133333333,17.331,23.0196666667,32.3233333333,16.268,11.962,20.1486666667
813.85,3.846,17.5746666667,47.436,17.735,10.0963333333,5.28833333333,18.5363333333,24.252,33.173,17.468,12.2326666667,21.4743333333
814.15,3.506,18.77,46.602,16.8823333333,10.518,5.016,17.9613333333,23.5706666667,32.0926666667,16.0733333333,11.1113333333,20.011
814.46,4.66,19.5723333333,46.491,17.0503333333,12.0066666667,5.75666666667,20.2853333333,24.5063333333,32.8946666667,16.502,11.7326666667,20.285
814.76,2.361,19.2806666667,45.6436666667,15.683,10.399,4.10333333333,18.7743333333,23.3276666667,31.0283333333,14.446,11.0736666667,18.156
815.07,3.876,20.93,46.456,15.947,9.69,2.87933333333,17.9953333333,24.1973333333,31.6166666667,14.3963333333,11.739,17.497
815.37,6.45866666667,22.1673333333,48.1666666667,15.8726666667,11.111,5.19966666667,20.0326666667,24.7946666667,31.4723333333,16.037,13.1913333333,16.913
815.68,5.48166666667,20.764,47.4526666667,15.5593333333,10.853,3.987,19.6563333333,23.6986666667,31.34,15.393,11.96,15.6146666667
815.98,6.88533333333,20.9836666667,47.4316666667,17.6503333333,12.9506666667,5.79233333333,21.8576666667,25.7376666667,32.4043333333,16.776,12.787,17.4863333333
816.29,7.796,21.828,48.4946666667,18.5483333333,14.785,7.90333333333,23.2793333333,25.7526666667,33.2256666667,16.3976666667,11.9893333333,19.3013333333
816.59,7.512,20.7093333333,47.992,18.5183333333,14.0323333333,7.51166666667,22.6916666667,24.8303333333,31.8206666667,15.232,11.0593333333,18.2576666667
816.89,5.01833333333,19.5456666667,46.804,17.4856666667,13.154,7.29,22.8736666667,24.036,30.2163333333,14.9496666667,9.61433333333,16.3233333333
817.20,5.60766666667,20.353,48.4943333333,19.834,14.7456666667,8.98233333333,24.5586666667,24.6623333333,32.0353333333,15.524,10.5916666667,16.7703333333
817.50,6.45966666667,18.8853333333,48.4713333333,21.647,16.0256666667,9.665,26.0846666667,25.641,35.552,17.6033333333,11.7853333333,19.0826666667
817.81,5.874,17.9023333333,47.5523333333,22.704,16.177,9.41733333333,24.289,24.2426666667,35.5246666667,17.1096666667,11.2816666667,19.627
818.11,6.55866666667,17.071,47.3046666667,22.2823333333,16.7566666667,10.3323333333,24.4383333333,24.079,35.7143333333,17.4756666667,11.3206666667,20.6196666667
818.41,6.214,15.8453333333,46.4713333333,22.9026666667,16.8663333333,10.6083333333,24.545,23.746,35.153,17.621,11.6733333333,20.8606666667
818.72,6.68366666667,15.6936666667,45.643,22.3773333333,16.286,10.0673333333,23.2236666667,25.0426666667,35.533,17.8513333333,11.7596666667,21.7006666667
819.02,9.31433333333,17.004,46.8093333333,21.9976666667,16.528,12.4456666667,24.3363333333,26.4366666667,36.6626666667,18.8666666667,13.6743333333,22.8696666667
819.33,10.5696666667,18.4703333333,45.8873333333,21.4286666667,16.342,12.662,23.3043333333,27.309,37.0133333333,18.831,14.1773333333,22.3663333333
819.63,10.669,18.2996666667,43.9056666667,20.7563333333,14.8723333333,11.8976666667,22.1466666667,27.6106666667,36.4373333333,18.5903333333,14.0963333333,20.886
819.93,10.1063333333,18.0306666667,43.3823333333,20.3273333333,14.0106666667,11.542,20.758,28.0216666667,36.9796666667,18.0303333333,14.4126666667,20.9876666667
820.24,11.2896666667,18.248,43.017,19.9756666667,14.0146666667,11.679,20.0246666667,28.5886666667,37.4453333333,17.3723333333,14.696,21.0216666667
820.54,11.1386666667,18.023,41.7796666667,18.8863333333,12.9676666667,11.159,18.2693333333,29.12,37.1966666667,16.4406666667,14.2826666667,20.037
820.85,11.17,18.9466666667,41.5693333333,18.8756666667,13.0786666667,11.4703333333,17.886,29.6923333333,37.0273333333,15.624,14.7226666667,19.3176666667
821.15,12.0796666667,19.832,42.156,19.1436666667,13.6083333333,12.5996666667,18.6083333333,31.04,38.0733333333,16.4526666667,15.7646666667,19.8926666667
821.45,12.2123333333,20.158,41.9743333333,19.2886666667,13.6036666667,12.8676666667,18.847,31.7416666667,38.363,16.707,16.1183333333,19.8633333333
821.76,12.4096666667,20.2743333333,42.1356666667,19.2883333333,13.6723333333,13.1553333333,18.9273333333,32.0946666667,38.6843333333,16.5103333333,16.1136666667,19.673
822.06,12.747,20.861,42.3366666667,19.7956666667,14.1413333333,13.6366666667,19.3896666667,32.2793333333,39.0206666667,16.7213333333,16.7546666667,19.9493333333
822.36,12.6943333333,21.02,41.999,19.8043333333,14.24,13.4673333333,19.2166666667,32.54,39.1243333333,16.7853333333,16.7336666667,19.835
822.67,12.607,20.826,42.4876666667,19.622,14.4873333333,13.5223333333,19.423,32.9453333333,39.2536666667,16.8456666667,16.8656666667,19.741
822.97,12.5956666667,20.9633333333,42.79,19.6486666667,14.7343333333,13.5176666667,19.59,33.2156666667,39.494,17.069,17.069,19.933
823.27,12.908,21.281,42.7586666667,19.697,15.0923333333,13.892,19.8736666667,33.5793333333,39.856,17.109,17.2766666667,19.9623333333
823.58,12.9193333333,21.8283333333,42.909,20.03,15.202,14.2223333333,20.131,33.99,40.01,17.3636666667,17.5656666667,20.3333333333
823.88,12.9093333333,22.158,43.3526666667,20.3276666667,15.7673333333,14.3653333333,20.6166666667,34.2966666667,40.1733333333,17.4266666667,17.7476666667,20.8413333333
824.18,13.338,22.1146666667,44.0336666667,20.3756666667,15.987,14.7776666667,21.078,34.8306666667,40.4286666667,17.6686666667,18.0026666667,21.389
824.49,13.316,22.3313333333,44.373,20.6083333333,16.283,14.963,21.3756666667,35.144,40.6136666667,17.5786666667,18.119,21.589
824.79,13.8333333333,23.0653333333,45.2596666667,21.1306666667,16.874,15.1603333333,21.863,35.3233333333,41.128,17.634,18.5326666667,22.07
825.09,13.8206666667,23.4566666667,45.2726666667,21.1233333333,17.028,15.0706666667,21.7706666667,35.3356666667,41.1473333333,17.63,18.7743333333,22.3426666667
825.39,13.6656666667,23.2693333333,45.5353333333,21.0823333333,16.8066666667,14.7016666667,21.4933333333,35.586,40.931,17.8753333333,18.566,22.1183333333
825.70,14.0693333333,23.7016666667,46.399,21.6763333333,17.292,14.721,21.9933333333,35.781,41.0106666667,18.19,19.2113333333,22.9796666667
826.00,14.2543333333,23.83,45.883,22.1076666667,17.0836666667,14.9076666667,21.3816666667,35.0383333333,40.5696666667,17.7366666667,19.2236666667,23.377
826.30,14.36,23.828,45.5173333333,22.5633333333,16.89,15.0296666667,21.1123333333,35.175,40.6993333333,17.7083333333,19.5683333333,23.2886666667
826.61,14.567,24.0443333333,45.46,22.7203333333,16.7423333333,15.0206666667,21.3396666667,34.9603333333,40.6546666667,17.8583333333,19.7123333333,23.269
826.91,15.143,24.3626666667,46.2333333333,22.848,17.1553333333,15.43,22.0433333333,35.4226666667,41.729,18.133,20.4523333333,23.864
827.21,15.8413333333,24.4733333333,46.0443333333,22.766,17.2266666667,15.8413333333,22.5003333333,35.496,41.548,19.01,21.2673333333,24.037
827.51,15.919,24.8723333333,45.6563333333,22.8093333333,17.2816666667,16.0326666667,22.7333333333,35.4723333333,41.5673333333,20.0076666667,21.711,24.1153333333
827.82,15.6443333333,24.5756666667,45.486,22.068,16.6666666667,15.278,22.6656666667,34.626,40.9526666667,19.753,21.1996666667,23.418
828.12,15.5676666667,23.668,45.0583333333,21.5486666667,16.2406666667,15.013,22.9353333333,34.5213333333,40.424,19.8853333333,21.2123333333,23.3313333333
828.42,15.2943333333,23.3183333333,45.3593333333,21.3283333333,16.0066666667,14.8753333333,23.654,34.4436666667,40.5616666667,20.2806666667,21.3073333333,23.4863333333
828.72,15.2696666667,23.34,44.802,20.657,15.6493333333,14.375,23.8763333333,33.691,40.778,19.8746666667,21.3503333333,23.2726666667
829.02,15.7256666667,23.3023333333,44.627,20.348,16.1306666667,14.844,24.3266666667,33.9766666667,40.648,20.0856666667,21.7773333333,23.517
829.33,15.6363333333,23.2173333333,44.8493333333,19.1233333333,15.8216666667,14.1576666667,25.1716666667,34.3636666667,40.7816666667,20.6023333333,21.9493333333,24.4056666667
829.63,15.7446666667,23.0026666667,45.6836666667,18.7296666667,16.1836666667,13.6083333333,26.3683333333,34.6503333333,41.2936666667,20.954,21.9783333333,25.0803333333
829.93,15.7843333333,23.292,46.134,18.5756666667,16.041,12.8646666667,26.692,34.713,41.354,21.6233333333,22.6176666667,25.73
830.23,15.4636666667,22.9653333333,46.0013333333,18.1176666667,16.2423333333,11.5713333333,27.4593333333,34.855,40.6583333333,21.833,22.7533333333,25.5486666667
830.54,14.845,22.9143333333,47.4343333333,18.4096666667,15.668,11.5943333333,28.7896666667,35.488,42.068,21.8566666667,23.9716666667,25.7736666667
830.84,14.1753333333,22.38,47.7233333333,18.0413333333,15.2063333333,11.1256666667,28.6083333333,35.0943333333,42.7406666667,20.4036666667,24.3986666667,26.074
831.14,14.215,22.3123333333,48.358,18.1286666667,15.7896666667,11.7856666667,28.16,36.887,43.365,20.3776666667,25.821,27.8003333333
831.44,14.544,23.6676666667,48.1933333333,18.338,16.6666666667,13.2343333333,27.3713333333,37.5786666667,43.9923333333,20.506,25.8806666667,27.597
831.74,15.732,25.2063333333,48.2396666667,20.73,18.5136666667,14.5593333333,26.9446666667,38.2876666667,45.1976666667,20.817,26.6406666667,28.379
832.04,14.6583333333,25.0933333333,48.82,20.9523333333,19.0473333333,14.1613333333,26.7496666667,38.468,44.679,20.9523333333,26.5423333333,28.8613333333
832.35,14.3813333333,24.8623333333,48.6206666667,21.2766666667,18.4396666667,14.6176666667,26.714,39.2043333333,45.5476666667,20.8826666667,26.911,28.4083333333
832.65,14.7783333333,25.7793333333,48.6616666667,22.7356666667,19.2886666667,14.998,27.0626666667,38.944,45.7646666667,20.902,27.0626666667,26.6226666667
832.95,15.232,26.8786666667,48.8386666667,23.7366666667,19.9453333333,16.2566666667,27.049,38.5586666667,45.4916666667,20.731,27.869,26.9806666667
833.25,16.1953333333,27.1866666667,49.8536666667,23.8046666667,20.5853333333,16.5853333333,28.065,39.122,46.0813333333,21.496,27.9676666667,27.9996666667
833.55,15.919,25.514,49.0343333333,23.5823333333,18.9096666667,16.355,26.6666666667,37.975,45.6076666667,21.1523333333,26.698,27.0713333333
833.85,15.989,25.2333333333,48.5393333333,22.8846666667,18.4886666667,15.748,26.408,37.2176666667,44.896,21.4693333333,26.2873333333,26.9496666667
834.16,14.5943333333,24.393,47.5726666667,22.2913333333,17.5546666667,14.5056666667,25.37,36.56,44.1683333333,21.2553333333,26.1396666667,25.5776666667
834.46,13.965,23.7083333333,46.885,21.996,16.8586666667,13.4336666667,24.5053333333,35.5476666667,43.844,21.4643333333,25.7746666667,24.6533333333
834.76,13.059,23.166,47.2756666667,21.8873333333,16.6513333333,12.207,24.6576666667,35.8296666667,44.5966666667,21.5526666667,25.5403333333,24.9616666667
835.06,12.512,22.3813333333,47.469,21.0443333333,16.3006666667,12.162,25.2466666667,36.676,44.7946666667,22.3496666667,25.8196666667,24.5146666667
835.36,12.7843333333,22.5236666667,47.5233333333,21.5866666667,15.83,12.8513333333,26.1713333333,37.3156666667,45.683,23.0253333333,27.0083333333,24.4313333333
835.66,11.7966666667,22.9076666667,47.3663333333,22.078,14.935,11.8326666667,26.479,37.0853333333,46.609,23.124,26.4066666667,24.098
835.96,11.071,21.303,46.403,21.343,12.7096666667,10.9513333333,25.7793333333,36.5306666667,46.9623333333,23.0216666667,26.4986666667,23.621
836.26,10.77,18.959,46.5066666667,19.6263333333,10.6363333333,9.34566666667,24.9666666667,35.9146666667,46.195,24.2993333333,24.9666666667,22.875
836.57,8.599,17.653,45.7256666667,18.867,8.29566666667,7.68833333333,23.7733333333,35.4073333333,45.3213333333,23.5206666667,23.1666666667,20.9913333333
836.87,7.86633333333,18.3926666667,46.2366666667,18.2796666667,9.90366666667,6.45133333333,24.4483333333,36.5593333333,45.5576666667,24.6743333333,24.618,20.8826666667
837.17,7.192,19.0743333333,45.4663333333,18.5113333333,9.881,5.75333333333,25.1403333333,36.085,46.7793333333,25.0153333333,25.078,20.763
837.47,7.77766666667,19.722,47.7083333333,18.1246666667,9.23633333333,6.04166666667,27.083,37.708,48.75,26.8053333333,24.6526666667,22.222
837.77,7.143,21.131,47.6193333333,17.7083333333,8.18466666667,7.44033333333,31.0266666667,38.765,49.3303333333,27.8273333333,24.1816666667,21.726
838.07,5.811,19.532,46.7313333333,14.6086666667,3.47066666667,5.32666666667,30.7506666667,37.046,48.1033333333,26.9573333333,24.5356666667,18.886
838.37,2.93133333333,17.588,43.9696666667,10.5526666667,-1.34,-1.00466666667,28.1406666667,32.3283333333,45.8126666667,25.5443333333,22.5293333333,14.9916666667
838.67,1.396,17.8013333333,42.583,9.686,-1.13433333333,-1.83266666667,27.312,33.5076666667,46.1606666667,25.48,21.9896666667,15.0956666667
