wavelength,Back_SicFlaf,Belly_SicFlaf,Breast_SicFlaf,Crissum_SicFlaf,Crown_SicFlaf,DorTail_SicFlaf,Patch10_SicFlaf,Patch11_SicFlaf,Rump_SicFlaf,Throat_SicFlaf,WingTip_SicFlaf
523.48,13.2204,45.8346666667,30.1103333333,45.8100666667,11.8466,9.32439999999,9.71239999999,10.6496666667,14.0321777778,34.6720666667,9.34320000001
523.83,13.2430666666,45.8020666667,30.1320666667,45.7864,11.8713333333,9.35719999999,9.72826666666,10.6732,14.0603333333,34.687,9.36213333335
524.17,13.2503333333,45.7775333333,30.1524666667,45.7538666667,11.8720666667,9.36466666667,9.72759999999,10.6898,14.075,34.6974,9.38156666666
524.52,13.2816,45.8115333333,30.1914666667,45.7982,11.8989333333,9.40319999999,9.75546666667,10.7242,14.1052555555,34.7342666667,9.40803333332
524.87,13.309,45.8092666667,30.1883333333,45.7788,11.9387333333,9.4242,9.7698,10.7532,14.1266111111,34.7365333333,9.42940000001
525.21,13.3379333333,45.8256,30.2260666667,45.791,11.9774,9.43986666667,9.77593333333,10.7924666667,14.1582444444,34.7682666667,9.4561
525.56,13.3572,45.8316666667,30.2625333333,45.8024666667,11.9824,9.44293333334,9.77193333333,10.7966,14.1646,34.8018666667,9.45876666668
525.90,13.385,45.8507333333,30.2917333333,45.8005333333,12.0077333334,9.45533333333,9.7866,10.8249333333,14.1916666666,34.8164,9.48456666667
526.25,13.4407333333,45.9832,30.3641333333,45.8996,12.0426666667,9.47726666666,9.81266666665,10.8522666667,14.2458666667,34.912,9.5112
526.59,13.4530666667,46.0328666667,30.4003333333,45.9366666667,12.0465333333,9.48073333334,9.82993333335,10.8602666667,14.2723333333,34.9626,9.53153333334
526.94,13.4634666667,46.1112666667,30.441,46.023,12.0497333333,9.47893333332,9.84040000001,10.8609333333,14.2900777778,35.0354,9.53659999999
527.28,13.4948666667,46.2254666667,30.5138666667,46.1398666667,12.074,9.51266666666,9.86346666667,10.892,14.3366333333,35.1148666667,9.56176666667
527.63,13.4943333333,46.258,30.5256,46.1506,12.0646,9.49646666667,9.85733333333,10.8886666667,14.3363111111,35.1164666667,9.55483333334
527.97,13.4976,46.2872,30.5358,46.1778666667,12.0594,9.49813333333,9.8562,10.8839333333,14.3305555556,35.1376666667,9.54409999999
528.32,13.4947333333,46.294,30.5293333334,46.1766,12.0596666667,9.49180000001,9.85626666667,10.8804666667,14.3205888889,35.1367333333,9.53743333334
528.66,13.5068666667,46.3519333333,30.561,46.2374,12.0596666667,9.49026666667,9.86479999999,10.8775333333,14.3305,35.1683333333,9.5411
529.01,13.5156,46.3926666667,30.5723333333,46.2695333333,12.0648,9.49273333333,9.86706666666,10.8713333333,14.3265666667,35.1818,9.53926666667
529.35,13.5212666667,46.4320666666,30.5848,46.3143333333,12.0748,9.49739999999,9.88433333334,10.8744,14.3332888889,35.1917333333,9.53989999999
529.70,13.506,46.4372,30.5778,46.3333333334,12.0553333333,9.48293333333,9.87186666666,10.8496,14.3089444445,35.1866666667,9.51843333333
530.04,13.4838666667,46.4020666667,30.5559333333,46.3083333333,12.0386666667,9.46566666667,9.86693333334,10.8285333333,14.2802888889,35.1519333333,9.49933333333
530.39,13.4878666667,46.3948666667,30.5573333333,46.3276666667,12.0471333333,9.47073333334,9.87360000001,10.8266666667,14.2751444445,35.1445333334,9.49846666668
530.73,13.5022,46.3969333333,30.5686,46.3187333333,12.0688,9.48786666666,9.89719999999,10.8373333333,14.2899222222,35.1243333333,9.51426666666
531.08,13.5176666667,46.3894666667,30.5722666667,46.3086666667,12.0878666667,9.49526666667,9.91553333332,10.8422666667,14.2968777778,35.1238,9.51483333333
531.42,13.5443333333,46.401,30.5930666667,46.3384666667,12.1078666667,9.52606666667,9.94733333332,10.8668666667,14.3154888889,35.1416,9.54386666667
531.77,13.5786,46.4201333333,30.6117333333,46.3658,12.1392666667,9.55726666667,9.98099999999,10.8913333333,14.3471333334,35.157,9.57156666666
532.11,13.6042666667,46.4500666667,30.6625333333,46.4072666667,12.1575333333,9.58179999999,10.0033333333,10.9085333333,14.3878555556,35.1874,9.59043333333
532.46,13.6162,46.4754666667,30.7037333333,46.4350666667,12.1723333333,9.60233333333,10.0166666667,10.9288,14.4026,35.2060666667,9.59483333333
532.80,13.6253333333,46.4783333333,30.7253333333,46.4583333333,12.1690666667,9.60813333333,10.0291333333,10.9404666667,14.4160666667,35.2111333333,9.59233333333
533.15,13.6583333333,46.525,30.7900666667,46.5122,12.193,9.63153333333,10.0547333333,10.9778,14.4511444445,35.2568666667,9.62160000001
533.49,13.6957333333,46.594,30.8432666667,46.5902,12.2377333334,9.67046666667,10.0937333333,11.0248,14.5041333333,35.3109333334,9.65809999999
533.84,13.7207333333,46.6122,30.874,46.6255333333,12.2726,9.69826666667,10.1186,11.0531333333,14.5384555555,35.3335333333,9.68490000001
534.18,13.7500666667,46.6665333334,30.9135333333,46.6818,12.2985333333,9.71726666666,10.1332,11.0866,14.5569111111,35.3656666667,9.70756666667
534.52,13.7588666667,46.6762666667,30.926,46.7163333333,12.3064666667,9.71873333334,10.12,11.0901333333,14.5537444445,35.3859333333,9.70080000001
534.87,13.7811333333,46.7086666667,30.9430666666,46.7688,12.3212666667,9.7282,10.1386666667,11.0962,14.5652888889,35.3933333333,9.71996666667
535.21,13.7961333333,46.7436,30.9692,46.8369333333,12.3488666667,9.74153333333,10.1456666667,11.1015333333,14.5760777778,35.4212666667,9.72056666666
535.56,13.8004,46.7921333334,31.0072,46.9162666667,12.3627333333,9.74273333333,10.1483333333,11.1138,14.5843888889,35.4634666667,9.71966666668
535.90,13.8209333334,46.8542666667,31.0282,46.9945333333,12.3778,9.73480000001,10.1469333333,11.1159333333,14.5862555556,35.4883333333,9.72749999999
536.25,13.8324,46.878,31.046,47.0391333334,12.3957333333,9.74646666667,10.1541333333,11.124,14.6026888889,35.5045333334,9.73663333333
536.59,13.8655333333,46.9190666667,31.0756666667,47.0954666667,12.4354,9.78486666667,10.186,11.1551333333,14.6461666667,35.5562,9.77589999999
536.93,13.8522666666,46.9057333334,31.0433333333,47.0948,12.4278,9.76239999999,10.1742666667,11.1340666667,14.6288777778,35.5451333333,9.75043333333
537.28,13.8946666667,46.9892666667,31.1117333333,47.1628,12.4540666667,9.78026666666,10.1911333333,11.1675333334,14.6584222222,35.5804,9.77393333333
537.62,13.9363333333,47.0444,31.1539333333,47.2296,12.4803333333,9.80806666666,10.2134666667,11.2007333334,14.6929444444,35.6064,9.79163333332
537.97,13.9490666667,47.0829333333,31.1788666667,47.2623333333,12.4920666667,9.82240000001,10.2389333333,11.2162666667,14.7171444444,35.6236666667,9.80323333333
538.31,13.9760666667,47.1098,31.206,47.2858666667,12.5168,9.85853333334,10.2738,11.2409333333,14.7458444445,35.6356666667,9.83803333333
538.65,13.9519333333,47.0715333333,31.1926666667,47.2573333333,12.4957333333,9.84013333334,10.2538,11.2266666667,14.7198111111,35.6128666667,9.82203333333
539.00,13.9672,47.1385333333,31.2329333333,47.3053333333,12.5098,9.85426666667,10.2831333333,11.2492,14.7449666667,35.6532,9.84266666667
539.34,14.0028,47.1819333333,31.2693333333,47.2954,12.5433333333,9.88546666667,10.3258666667,11.2843333333,14.7840111111,35.6618,9.87863333333
539.69,14.0046666666,47.1778,31.2630666667,47.2681333333,12.5382,9.90099999999,10.3406,11.3120666667,14.7984777778,35.6629333333,9.88956666667
540.03,14.0101333333,47.1448,31.2526,47.2403333333,12.5302666667,9.89893333334,10.3468666667,11.3130666667,14.7949333333,35.6664666667,9.9041
540.37,14.0198,47.1733333334,31.2741333333,47.2564,12.536,9.91166666667,10.3624666667,11.3258666667,14.8090555555,35.6853333334,9.90650000001
540.72,14.0304,47.1745333333,31.2914666667,47.2632,12.5393333333,9.93606666666,10.3722666667,11.3425333333,14.8276111111,35.6737333333,9.93106666667
541.06,14.0005333333,47.1060666667,31.2338666667,47.2120666667,12.52,9.92193333333,10.3662666667,11.3190666667,14.8119555556,35.6396666667,9.91170000001
541.40,14.0035333333,47.1140666667,31.2305333333,47.2252666667,12.5244,9.92773333333,10.3734,11.3208,14.8079,35.6551333333,9.9122
541.75,14.0069333333,47.1359333333,31.2391333333,47.2598,12.5304666667,9.9434,10.3769333334,11.3328666667,14.8160222222,35.6607333333,9.91433333334
542.09,14.0134666667,47.1718,31.2544666667,47.319,12.5240666667,9.93939999999,10.3824666667,11.3346666667,14.8216888889,35.683,9.91549999999
542.43,14.0126666667,47.1871333333,31.2450666667,47.3466,12.5187333333,9.94,10.3854,11.3246666667,14.8150444444,35.6737333333,9.89716666667
542.78,14.0218,47.2008666667,31.2579333333,47.3978,12.5268666667,9.94286666666,10.3907333333,11.3286666667,14.8248333333,35.6750666667,9.88483333334
543.12,14.0129333333,47.2183333333,31.2618666667,47.4634666667,12.5196,9.95200000001,10.3935333333,11.3147333333,14.8137333333,35.6908,9.87023333334
543.46,14.0387333333,47.2790666667,31.3243333333,47.5731333333,12.5626666667,9.99066666667,10.4292,11.3284,14.8406111111,35.7574,9.8886
543.81,14.0600666667,47.3364666667,31.3448666667,47.6672,12.5834666667,10.0159333333,10.4409333333,11.341,14.8562888889,35.7854,9.88496666666
544.15,14.061,47.3341333333,31.3422666667,47.704,12.5776,10.0176666667,10.4443333334,11.3357333333,14.8413666667,35.7640666667,9.87939999999
544.49,14.1194,47.456,31.4170666667,47.8504666667,12.6346666667,10.064,10.4947333333,11.3762666667,14.8743777778,35.8621333333,9.90870000001
544.84,14.1733333333,47.5508666667,31.4984666667,47.9617333333,12.6746666666,10.1086,10.5311333333,11.4079333333,14.8996555556,35.9257333333,9.94183333333
545.18,14.2054666667,47.604,31.5353333333,48.0342666667,12.7034,10.1466,10.559,11.4368,14.9354666667,35.9606,9.97336666667
545.52,14.2514,47.638,31.5857333333,48.0916,12.7402,10.1641333333,10.5923333333,11.4538,14.9611111111,35.9895333334,9.99916666665
545.87,14.2822,47.6504,31.6061333334,48.116,12.7806666667,10.1959333333,10.606,11.4678,14.9736888889,36.0084666667,10.0111666667
546.21,14.3652666667,47.7651333333,31.7241333333,48.2584,12.8688,10.2797333333,10.6818,11.5564666667,15.0604222222,36.1182,10.1088666667
546.55,14.4055333333,47.8172,31.7596666667,48.313,12.9009333333,10.3191333333,10.7081333333,11.5848666667,15.0906777778,36.1749333333,10.1508333333
546.90,14.4346,47.8349333333,31.7789333333,48.3435333333,12.912,10.3248666667,10.7,11.6112,15.1028333333,36.1762,10.1598333333
547.24,14.4396,47.8507333333,31.7798666667,48.3671333333,12.9112,10.3136666667,10.6904666667,11.6162666667,15.0990666667,36.1543333333,10.1451333333
547.58,14.4582,47.9196666667,31.8123333333,48.4189333333,12.9506,10.3432666667,10.7343333333,11.6519333333,15.1265444444,36.158,10.1787
547.92,14.5126,47.9911333333,31.8601333333,48.5030666667,13.0173333333,10.3816666667,10.7784,11.6730666667,15.1551777778,36.2148,10.2334333333
548.27,14.4986666667,47.9289333333,31.8229333334,48.4612,12.9976,10.3672666667,10.7597333333,11.6494666667,15.1415444444,36.1558666667,10.2182
548.61,14.4969333333,47.922,31.8145333333,48.4794,12.9968666667,10.3596,10.7500666667,11.635,15.1288333333,36.1472666667,10.2079
548.95,14.4924,47.9568,31.8349333333,48.5278,13.004,10.3492666667,10.7479333334,11.6133333333,15.12,36.1840666667,10.1884333333
549.29,14.4766666667,47.9780666667,31.8363333333,48.571,12.9872,10.3422666667,10.728,11.5761333333,15.0992333333,36.1928,10.1655
549.64,14.4581333333,48.07,31.8824666667,48.6590666667,12.9723333333,10.3368,10.7334,11.5812666667,15.0944777778,36.2128666667,10.1504
549.98,14.4799333333,48.1296,31.9058666667,48.6847333333,12.9843333333,10.3479333333,10.7449333333,11.5951333333,15.1152777778,36.2416666667,10.1418333333
550.32,14.4952,48.1727333333,31.933,48.6988,12.9881333334,10.367,10.7546666667,11.6114666666,15.1250444445,36.2478,10.1575333333
550.66,14.526,48.2094666667,31.9586,48.7204666667,13.0403333333,10.3774,10.788,11.6289333333,15.1699777778,36.261,10.1953666667
551.01,14.5842,48.3076,31.9964666667,48.76,13.0801333333,10.4246666667,10.8434,11.678,15.2349666667,36.3284,10.2356333333
551.35,14.5951333333,48.341,32.0386666667,48.8003333333,13.0763333333,10.4148666667,10.8395333333,11.6632666667,15.2487333333,36.3844666666,10.2275333333
551.69,14.6045333333,48.4396,32.0846,48.8791333333,13.0440666667,10.3932,10.8213333333,11.6813333333,15.2658,36.4214666667,10.1850333333
552.03,14.6071333333,48.4918666667,32.1122,48.9184,13.0626,10.3933333333,10.83,11.695,15.2895444445,36.4638666666,10.2007666667
552.38,14.6461333333,48.6087333333,32.2076,49.0352666667,13.0923333334,10.4318,10.8805333333,11.7526,15.3444777778,36.5653333333,10.2247666667
552.72,14.6921333333,48.6917333333,32.2784666667,49.1014666667,13.139,10.4538,10.9312,11.7888666667,15.3880111111,36.5896666667,10.2524
553.06,14.7056,48.7117333333,32.3032666667,49.1335333333,13.1654666667,10.4668,10.9626,11.8424,15.4116777778,36.6020666667,10.2674
553.40,14.7187333334,48.7033333333,32.2935333333,49.1272,13.1721333333,10.4687333333,10.9566,11.8296,15.4188444444,36.6012666667,10.2612666667
553.74,14.7368666667,48.718,32.3086,49.1728666667,13.1873333333,10.4660666667,10.9670666667,11.8424666667,15.4342888889,36.6187333333,10.2718333333
554.09,14.7315333333,48.7134666667,32.3121333333,49.1963333333,13.206,10.4399333333,10.9739333333,11.829,15.4379444445,36.6218,10.273
554.43,14.7416666667,48.7492666667,32.3778,49.2707333333,13.2182,10.4592666667,11.0009333333,11.8466666667,15.4550555556,36.6685333333,10.2627333333
554.77,14.7421333333,48.7229333333,32.3891333333,49.2776666667,13.1906,10.4465333333,10.9636666667,11.8178666667,15.4320111111,36.638,10.2355666667
555.11,14.7887333333,48.7479333333,32.4100666667,49.3159333333,13.2402,10.4762,11.0010666667,11.8602,15.4482333333,36.6562,10.2538
555.45,14.8059333333,48.7119333333,32.3982666667,49.2990666667,13.2948666667,10.5145333333,11.0219333333,11.8923333333,15.4722777778,36.6569333333,10.2886
555.80,14.8308,48.745,32.4522,49.3368666667,13.3132,10.5434,11.0556,11.9092666667,15.4880222222,36.6898,10.2934666667
556.14,14.8258,48.7582,32.4428666667,49.3332666667,13.3276,10.549,11.055,11.9055333334,15.5007777778,36.6685333333,10.3123666667
556.48,14.8274666667,48.7693333333,32.4686666667,49.3798,13.3162,10.5628666667,11.0264666667,11.9031333333,15.4959,36.68,10.3174333333
556.82,14.9080666667,48.8878,32.5232666667,49.4740666667,13.3776,10.6336666667,11.0842,11.9557333333,15.5740222222,36.7730666667,10.3981666667
557.16,14.9702666667,48.979,32.6140666667,49.5662666667,13.4494,10.6845333333,11.15,12.0381333333,15.6465555555,36.847,10.4691666667
557.50,14.9390666667,48.9384666667,32.5904666667,49.5294,13.4236666667,10.6610666667,11.1117333333,12.0046666667,15.6326333333,36.7841333333,10.4472
557.85,14.9938666667,48.9517333334,32.6534,49.5664666667,13.4692,10.7364,11.1832,12.0892666667,15.6908666667,36.7924666667,10.501
558.19,14.9972666667,48.9945333333,32.6501333333,49.5868666666,13.4503333333,10.7332,11.1712666667,12.0713333333,15.6713,36.8017333333,10.5122
558.53,15.0303333333,49.0573333333,32.6877333334,49.6454,13.5057333333,10.7557333333,11.2138666667,12.0929333333,15.7029444445,36.8340666667,10.5659
558.87,15.0001333333,49.0344666667,32.6669333333,49.6160666667,13.4613333333,10.7202666667,11.1826666667,12.0530666667,15.6880222222,36.8139333333,10.5383
559.21,15.0017333334,49.0926,32.7421333333,49.6801333333,13.4585333333,10.7062,11.1880666667,12.0490666667,15.7154333333,36.8576666667,10.5455333334
559.55,15.0259333333,49.1683333333,32.7530666666,49.7477333333,13.475,10.7213333333,11.1990666667,12.0712666667,15.7268888889,36.9168666667,10.5447666667
559.89,15.0824,49.2094,32.7522,49.7647333333,13.5054,10.7435333333,11.218,12.0947333333,15.7592111111,36.9536666667,10.5663
560.23,15.1040666667,49.2430666667,32.7570666667,49.7589333333,13.5425333333,10.7544666667,11.2457333333,12.1166,15.8011555556,37.0,10.5854
560.58,15.1054666667,49.2505333333,32.7797333333,49.7749333333,13.5438,10.7330666667,11.2296666667,12.0858666667,15.7895222222,37.0086666667,10.5513333333
560.92,15.1257333333,49.2678,32.7883333333,49.7933333333,13.5394,10.7416666667,11.2455333333,12.0879333333,15.7964666667,37.0175333333,10.5461666667
561.26,15.1575333333,49.3643333333,32.8302,49.8862,13.573,10.7683333333,11.2782666667,12.1034666667,15.8173222222,37.1085333333,10.5492666667
561.60,15.1126666667,49.3902,32.7923333333,49.8654,13.5036666667,10.6928666667,11.1984666667,12.0201333333,15.7465111111,37.0949333333,10.4676333333
561.94,15.1274666667,49.4349333333,32.8316666667,49.9358,13.5334666667,10.7029333333,11.2142,12.0348666667,15.7661,37.1448,10.4601666667
562.28,15.1280666667,49.4199333333,32.8030666667,49.9150666667,13.5194,10.6888666667,11.2072,12.025,15.7432333333,37.1458666667,10.4485666667
562.62,15.1281333333,49.4268,32.8236,49.9514666667,13.5072,10.6860666667,11.201,12.0275333333,15.7406111111,37.179,10.4599333333
562.96,15.1006666667,49.3696666667,32.7608,49.9116,13.4719333333,10.6576666667,11.1784,11.9970666667,15.6981222222,37.1249333333,10.4354
563.30,15.1228,49.3800666667,32.7733333333,49.8916666667,13.4854666667,10.6620666667,11.1968,12.0160666667,15.7379333333,37.1398666667,10.4553
563.64,15.133,49.3650666667,32.7939333333,49.8945333333,13.4733333333,10.6624,11.2026666667,12.0075333333,15.7442222222,37.1458666667,10.4437666666
563.99,15.1458666667,49.3766,32.8071333333,49.8932,13.4715333333,10.6795333333,11.2243333333,12.0606666667,15.7443111111,37.1576,10.4624666667
564.33,15.189,49.4588,32.8586666667,49.9596666667,13.5052,10.7084,11.2697333333,12.0984,15.7795444444,37.219,10.4967333333
564.67,15.2077333333,49.5014666667,32.8949333333,49.9744666667,13.5189333333,10.7280666667,11.2782666667,12.1384666667,15.8078444444,37.2645333333,10.5123666667
565.01,15.2625333333,49.5126666667,32.9205333333,49.9505333333,13.5561333333,10.7625333333,11.3385333333,12.1822666667,15.8363888889,37.2551333333,10.5577333333
565.35,15.2922,49.5413333333,32.9534,49.9980666667,13.5887333333,10.7867333333,11.3543333333,12.2034,15.8622333334,37.3052,10.5865
565.69,15.3096,49.5132,32.9314,49.9360666667,13.5827333334,10.7994,11.3664,12.2164,15.8589777778,37.2801333333,10.6155
566.03,15.3273333333,49.5374666667,32.9774666667,49.9597333333,13.6067333333,10.8327333333,11.4033333333,12.2677333333,15.8991222222,37.3158,10.6398333333
566.37,15.3528666666,49.6242666667,33.0291333333,50.0034,13.6397333333,10.8540666667,11.4128,12.2925333333,15.9222555555,37.3482666667,10.6530333333
566.71,15.4164666667,49.7175333333,33.1045333333,50.0636,13.6992,10.9134666667,11.4610666667,12.3488666667,15.9710777778,37.4318,10.7099666667
567.05,15.451,49.7741333333,33.1607333333,50.1199333333,13.7332666667,10.9559333333,11.4798,12.3841333333,15.9916333333,37.4562666667,10.7384
567.39,15.485,49.8278,33.2035333333,50.188,13.7964,11.0012,11.5056666667,12.4344666667,16.0178,37.4732666667,10.7750333333
567.73,15.4618666667,49.8190666667,33.1938666667,50.2072,13.7659333333,10.9596666667,11.4798,12.3746666667,15.9770444445,37.4484,10.7475
568.07,15.4259333333,49.7748666667,33.1494666667,50.1712666667,13.7112,10.9404666667,11.4396666667,12.353,15.9587,37.3908,10.7247666667
568.41,15.4266,49.7732666667,33.1402,50.1724666667,13.7222666667,10.944,11.4546666667,12.3180666667,15.9412333333,37.3573333333,10.7102
568.75,15.3851333333,49.7393333333,33.1120666667,50.1553333333,13.6742,10.9119333333,11.3912,12.2784,15.9115555556,37.3342666667,10.6658
569.09,15.3956,49.7880666667,33.1486,50.191,13.6954,10.938,11.4434,12.3032,15.9363,37.3738,10.6815
569.43,15.4344,49.8802666667,33.2032,50.286,13.7463333333,10.9647333333,11.4846666667,12.3454,15.9914888889,37.4390666667,10.7090333333
569.77,15.4553333333,49.9488666667,33.2498,50.3484,13.7641333333,10.9786,11.4825333333,12.3360666667,16.0164,37.4588,10.708
570.11,15.5021333333,49.9552666667,33.2732,50.3540666667,13.8077333333,11.0127333333,11.533,12.3778,16.0547555556,37.4973333333,10.7396333333
570.45,15.5216,49.9686,33.2936,50.3654666667,13.8326666667,11.0286,11.5523333333,12.3944666667,16.0872,37.5188,10.7547666667
570.79,15.5076666667,49.915,33.2526666667,50.316,13.8128,11.0069333333,11.5520666667,12.3618,16.0705888889,37.4793333333,10.7401666667
571.13,15.4916,49.9226666667,33.2463333333,50.3308,13.779,10.9734666667,11.5458,12.3328,16.0487555556,37.4961333333,10.7346
571.47,15.5384,49.9770666666,33.2788666667,50.3718666667,13.8122,11.0201333333,11.579,12.3813333333,16.0981444445,37.5148666667,10.7584333333
571.81,15.5634,50.0238,33.3352666667,50.4141333333,13.8515333333,11.0390666667,11.599,12.4040666667,16.1031444444,37.5462,10.7684
572.15,15.5849333333,50.0283333333,33.3494666667,50.4398,13.865,11.0612,11.6148666667,12.4458,16.1327777778,37.5795333333,10.8085333333
572.49,15.625,50.0893333333,33.4042,50.4911333333,13.906,11.0914666667,11.6518666667,12.4741333333,16.1678555555,37.6274666667,10.8565666667
572.83,15.6418666667,50.1158,33.4188,50.5105333333,13.9171333333,11.101,11.6399333333,12.4886666667,16.1749,37.6210666667,10.874
573.17,15.6315333333,50.0815333333,33.3998,50.4790666667,13.9248666667,11.1055333333,11.6428,12.4884666667,16.1662666667,37.5994,10.8669
573.51,15.621,50.0427333333,33.3619333333,50.4629333333,13.9316,11.0904666667,11.6452666667,12.4892666667,16.1406777778,37.5902,10.8731666667
573.85,15.6392,50.0471333333,33.3476,50.4547333334,13.9410666667,11.1167333333,11.6644666667,12.5071333333,16.1512222222,37.5694666667,10.9071666667
574.19,15.6378666667,50.0851333333,33.3624,50.5129333333,13.946,11.132,11.6806,12.5244,16.1642444445,37.5803333333,10.9082333333
574.53,15.6342666667,50.0900666667,33.3657333333,50.5416666667,13.9611333333,11.1268666666,11.6721333334,12.5243333333,16.1523333333,37.5734666667,10.8989
574.87,15.6156666667,50.0372,33.3452,50.489,13.9485333333,11.1113333333,11.6645333334,12.5226,16.1354222222,37.5474,10.8743333333
575.21,15.6435333333,50.0550666666,33.3706,50.5426,13.9768666667,11.1318,11.6820666667,12.537,16.1602222222,37.5993333333,10.903
575.55,15.6510666667,50.0628,33.3642,50.5618,13.9956,11.1526,11.7030666667,12.5598,16.1754555556,37.6226666667,10.9245666667
575.89,15.6501333333,50.067,33.3702666667,50.5577333333,13.9870666667,11.1564666667,11.6994,12.5554666667,16.1620888889,37.6198,10.9356333333
576.22,15.6716666667,50.1215333333,33.4045333334,50.6232,14.028,11.2057333333,11.7488,12.6217333333,16.1873888889,37.6904666667,10.9656
576.56,15.6648,50.0452,33.3536,50.5781333333,14.0166666667,11.1994,11.7524666667,12.6157333333,16.1792888889,37.6567333333,10.9574333333
576.90,15.7245333334,50.1499333333,33.4458,50.7050666667,14.0471333333,11.2629333334,11.7917333333,12.6512,16.2344444444,37.7186666667,11.0082
577.24,15.7564666666,50.1888,33.4944666667,50.7486666667,14.0801333333,11.3146666667,11.8176,12.6808,16.2716,37.7484666667,11.0224666667
577.58,15.7584666667,50.2716,33.5656666667,50.8421333333,14.0864,11.3197333333,11.8350666667,12.7002,16.2859555556,37.7914666667,11.0121666667
577.92,15.7487333333,50.2843333333,33.5736666667,50.8476,14.1028,11.3140666666,11.8260666667,12.7002,16.2700111111,37.7761333333,11.0217
578.26,15.7736,50.3562666667,33.6401333333,50.9744,14.1012666667,11.3414,11.8339333333,12.7072,16.3096,37.8496,11.0487333333
578.60,15.8157333333,50.4587333333,33.7,51.0839333333,14.1672666667,11.3810666667,11.8738666667,12.7369333333,16.3550888889,37.9120666667,11.1014333333
578.94,15.7821333334,50.4494666667,33.7008666667,51.0932,14.1371333333,11.3526666667,11.8587333333,12.715,16.3237555556,37.8850666667,11.0822333333
579.28,15.7885333333,50.4734666667,33.7243333333,51.1468666667,14.1427333333,11.369,11.8702666667,12.7171333333,16.3585555555,37.8917333333,11.0815666667
579.61,15.8188,50.5764666667,33.7954,51.271,14.202,11.3732666667,11.9031333333,12.7418,16.4133111111,37.9666666667,11.0920666667
579.95,15.7924666667,50.5300666667,33.7664,51.2798666667,14.1718666667,11.3382,11.8704666667,12.7027333333,16.4087222222,37.9128,11.0447333333
580.29,15.8336,50.6636,33.8669333333,51.4422666667,14.189,11.3743333333,11.9186,12.7361333333,16.4425333333,38.0422666667,11.0557
580.63,15.7988666667,50.6490666667,33.8548,51.4576666667,14.1573333334,11.3368666667,11.8892666667,12.7078,16.4171222222,38.0423333333,11.0294333333
580.97,15.7705333333,50.6390666667,33.8671333333,51.4522,14.1249333333,11.3248666667,11.9054,12.7102666667,16.3893888889,38.0536666666,11.0371
581.31,15.7612,50.5564,33.8333333333,51.4546666667,14.1326,11.3476666667,11.8884666667,12.6746666667,16.3862222222,38.0395333333,11.0314
581.65,15.7533333333,50.4944,33.7844,51.4186,14.0859333333,11.3484,11.8848,12.6222666667,16.3859777778,37.9987333333,11.0151666667
581.98,15.7451333333,50.4662666667,33.7376,51.3398,14.1146666667,11.3831333333,11.9193333333,12.645,16.3680333333,37.963,11.028
582.32,15.7391333333,50.4900666667,33.7806,51.3723333333,14.1086,11.4246666667,11.9490666667,12.6548,16.3835,37.9695333333,11.0397333333
582.66,15.8303333333,50.6449333333,33.8646666667,51.5079333333,14.1944666667,11.5504666667,12.0198,12.7046666667,16.4982222222,38.091,11.1084
583.00,15.8509333333,50.5998666667,33.8644,51.4956,14.1962666667,11.5664666667,12.0422,12.705,16.4898666667,38.0908666667,11.1185333333
583.34,15.8923333333,50.5892,33.8860666667,51.4904,14.2303333333,11.6316,12.0810666667,12.7396,16.5134111111,38.0775333333,11.146
583.68,15.8814,50.6258,33.8985333333,51.4916666667,14.2030666666,11.653,12.0824,12.7182,16.5014666667,38.0765333334,11.1622
584.01,15.8892,50.5771333333,33.8811333333,51.415,14.2261333333,11.6894666667,12.0686,12.7119333333,16.5110555555,38.0169333333,11.1816666667
584.35,15.9153333333,50.5175333333,33.8521333333,51.3619333333,14.2230666667,11.7045333333,12.0766,12.7142,16.4981333333,37.9701333333,11.1660666667
584.69,15.9244,50.4977333333,33.8242,51.3608666667,14.1956,11.6886666667,12.0642,12.6678666667,16.5101111111,37.9354666667,11.1503
585.03,15.9342666667,50.5260666666,33.8344,51.3930666666,14.1640666667,11.663,12.0559333333,12.6563333333,16.5059777778,37.9414,11.1373666667
585.37,15.9893333334,50.6402,33.9174,51.4992,14.2084666667,11.7108,12.0824,12.7094,16.5460333333,38.0323333334,11.1754333334
585.70,16.0324666667,50.6929333333,33.9661333334,51.5599333333,14.2091333333,11.7114666666,12.0833333333,12.7108666667,16.5698,38.0738666667,11.1779666667
586.04,16.1322666667,50.7427333333,34.0154,51.5976,14.296,11.7884,12.1317333333,12.7983333333,16.6365444444,38.1332,11.2262
586.38,16.1066,50.6993333333,34.0302666667,51.5452,14.2962666667,11.75,12.1173333333,12.7994666667,16.5886222222,38.13,11.2097
586.72,16.1102666667,50.7002666667,34.0259333333,51.4791333333,14.2919333333,11.753,12.0798,12.7827333333,16.5956555556,38.1044,11.1863333333
587.06,16.0303333333,50.658,33.935,51.3686,14.2187333333,11.6748,11.9816666667,12.7158666667,16.4963666667,38.0236,11.1284
587.39,16.1581333333,50.7748,34.0585333333,51.4479333333,14.3502,11.7542,12.0642,12.8422,16.6124,38.1077333333,11.1970333333
