wavelength,Back_PooCabm,Belly_PooCabm,Breast_PooCabm,Crissum_PooCabm,Crown_PooCabm,DorTail_PooCabm,Patch10_PooCabm,Patch11_PooCabm,Patch12_PooCabm,Rump_PooCabm,Throat_PooCabm,WingTip_PooCabm
750.96,12.2022666667,46.2232666667,31.6488,31.6314,10.1912,14.3878,23.7882,31.2664,32.5442,29.2152666667,27.8518666667,16.3219333333
751.27,12.2076,46.1405333333,31.5038,31.6500666667,10.279,14.4572,23.7601333333,31.3086666667,32.4621333333,29.3064,27.7888,16.2974
751.59,12.3316666667,46.3584666667,31.5926666667,31.8064,10.2371333333,14.6117333334,23.9384,31.4982666667,32.5278,29.4754666667,27.8558,16.4242
751.90,12.1641333333,46.2412666667,31.482,31.6157333333,10.1301333333,14.4706,23.8484,31.4908666667,32.4051333333,29.4357333333,27.6968666667,16.2797333333
752.22,12.0436666667,46.2216,31.3627333333,31.4083333333,9.98686666668,14.2940666667,23.7001333333,31.3715333333,32.3392666667,29.3814666667,27.5041333333,16.0693333333
752.53,11.9663333333,46.1394666667,31.1772,31.2599333333,9.92633333333,14.1065333333,23.4985333333,31.1792,32.1631333333,29.2092666667,27.4450666666,15.8918666667
752.85,11.8787333333,46.0898,31.1052666667,31.0980666667,9.81513333333,14.0056666667,23.3484666667,31.0451333333,32.0874666667,29.0559333333,27.3196,15.6269333333
753.16,11.868,46.0597333333,31.2308,31.0963333333,9.82739999999,14.0127333333,23.2774666666,31.0468666667,32.0449333333,28.9992666667,27.2719333333,15.5772666667
753.47,11.9729333333,46.1492,31.3966666667,31.4092666667,9.89060000001,14.121,23.4836,31.1727333333,32.0884666667,29.1580666667,27.4082,15.6947333333
753.79,11.8714666667,46.0828666667,31.2414666667,31.2948666667,9.84386666666,14.0634,23.3859333333,31.0896666667,31.9713333333,29.2029333333,27.4414,15.6146
754.10,11.9686666667,46.2371333333,31.4238666667,31.4761333333,9.91186666667,14.218,23.5203333333,31.2190666667,32.1466666667,29.3958,27.6823333333,15.8144666667
754.42,12.097,46.1235333333,31.3534666667,31.4239333333,9.86473333332,14.2284,23.5154666667,31.1766666667,32.1404,29.3196,27.6684666667,15.8780666667
754.73,11.9386,46.0437333334,31.3122666667,31.3793333333,9.67579999999,14.0832,23.3343333333,31.0215333334,32.0712,29.1747333333,27.5165333333,15.8358
755.05,11.8695333333,45.9758666667,31.2556,31.3232666666,9.69119999999,13.9418,23.1524666667,30.8900666667,31.9882666667,29.1154,27.4598,15.6944666667
755.36,11.7956666667,45.9402,31.2738666667,31.414,9.67560000001,13.7702666667,23.0586666667,30.7484666667,31.9414666667,29.1556,27.5036666667,15.6932
755.67,11.7084,46.1973333333,31.4858,31.5492666667,9.6064,13.7279333333,23.1397333333,30.8069333333,31.9682666667,29.1762666667,27.6184666667,15.71
755.99,11.4968,46.1797333333,31.4967333333,31.4856,9.32626666667,13.5728666667,23.0540666667,30.8532,31.8553333333,29.1977333333,27.4954,15.5774666667
756.30,11.0648666667,45.8462,31.137,31.2356,8.9938,13.2404,22.6606,30.5363333333,31.3872,28.8723333333,27.167,15.3420666667
756.62,10.9614666667,45.9619333333,31.0418,31.1026666667,8.77686666667,13.0736666667,22.6601333333,30.4936,31.4236666667,28.7959333333,27.0772666667,15.2506
756.93,11.1289333333,46.0361333333,31.0488666667,31.0773333333,9.07493333333,13.1846,22.675,30.5934,31.5918666667,28.8711333333,27.0992,15.3816
757.24,11.2098,45.9455333333,31.1110666667,31.0522,9.25519999999,13.2707333333,22.6588,30.6100666667,31.6253333333,28.8471333334,27.0823333333,15.4452666667
757.56,10.9732,45.6647333333,30.9883333333,30.8480666667,9.12166666667,13.0714666667,22.4777333333,30.4458666667,31.3983333333,28.6491333333,26.8070666667,15.238
757.87,10.5152,45.4444666667,30.7638666667,30.5646,8.78073333334,12.7488666667,22.1671333333,30.2212,31.0351333333,28.4505333333,26.4276666667,14.8553333333
758.18,10.4166666667,45.6078,30.9136,30.5084666667,8.8302,12.7045333333,22.2629333333,30.3172,31.0054,28.4900666667,26.55,14.7285333333
758.50,10.2438666667,45.3344,30.8004,30.3126666667,8.6468,12.5308666667,22.2259333333,30.2859333333,30.8042666667,28.3533333333,26.3865333333,14.5892666667
758.81,10.4428666667,45.4928,30.9396666667,30.4638,8.8762,12.8572,22.3841333333,30.6363333333,31.0688666667,28.4797333333,26.4674,14.7860666667
759.13,10.6621333333,45.2784666667,30.8840666667,30.4796666667,9.03873333333,12.9816666667,22.4792666667,30.7355333333,31.1530666667,28.6230666667,26.4954666667,14.9210666667
759.44,10.9860666667,45.3258666667,31.0046,30.5976,9.43800000001,13.3426666667,22.7768666667,30.9169333333,31.3726,28.7786,26.5919333333,15.1802666667
759.75,11.6332666667,45.7692,31.5254666667,31.1686,10.0074,13.9166666667,23.4002,31.4214,31.9418666667,29.3105333333,27.1014,15.5982
760.07,12.1161333333,45.8227333333,31.7484666667,31.4744,10.4614666667,14.3318,23.7599333334,31.6860666667,32.063,29.6194,27.3596666667,15.9256666667
760.38,12.1920666667,45.7392666667,31.7500666667,31.4161333333,10.3405333333,14.3175333333,23.8382,31.7465333333,31.922,29.7050666667,27.4208,15.9444
760.69,12.1169333333,45.8274,31.7054666667,31.3083333333,10.1516,14.2809333333,23.8602666667,31.7722666667,31.8498666667,29.6625333333,27.3632,15.9682
761.01,12.3352666667,46.0510666667,31.7968666667,31.3760666666,10.3798,14.4364666667,24.0216,31.9337333333,32.0144,29.7571333333,27.612,16.129
761.32,12.7191333333,46.1740666666,31.9632666667,31.5446666667,10.8395333333,14.6898666667,24.2723333333,32.1202,32.2654,30.0026,27.8712666667,16.4313333333
761.63,13.0346666667,46.1744,31.9984666667,31.6819333333,11.0379333333,14.8476,24.3680666667,32.2776666667,32.4228666667,30.1726666667,27.8952,16.699
761.94,12.8664666667,46.2977333333,31.9172666667,31.5033333333,10.9508666667,14.6173333333,24.1440666667,32.1008666667,32.4088666667,30.0840666667,27.8960666667,16.5934
762.26,12.6196666666,46.1255333333,31.7442666667,31.2436,10.644,14.3243333333,23.9110666667,31.9526666667,32.0517333333,29.8911333333,27.6952,16.3706
762.57,12.675,46.2210666667,31.7621333333,31.1891333333,10.6526,14.4460666667,23.8425333333,32.0472,32.0211333333,29.9291333333,27.6664,16.4468
762.88,12.7758666667,46.4013333333,31.8273333333,31.3035333333,10.6288666667,14.481,23.9029333333,32.1208666667,32.1618666667,29.9428,27.7282,16.5445333333
763.20,12.5992,46.3196666667,31.6941333333,31.1916,10.4504,14.3480666667,23.7407333334,32.0841333333,32.1187333333,29.8646666667,27.6382,16.4618
763.51,12.3991333333,46.2455333333,31.5212666667,31.0948666667,10.3553333333,14.1975333333,23.5555333333,31.9451333333,32.0246666667,29.8215333333,27.5323333333,16.354
763.82,12.362,46.2529333333,31.5042,31.1082666667,10.3836,14.2088,23.4908,31.9632666667,32.1208,29.8602666667,27.5092,16.3063333333
764.14,12.5346,46.3852666667,31.6490666667,31.3221333333,10.5249333333,14.4024,23.6168,32.1304666667,32.2739333333,30.0753333333,27.6198666667,16.3584666667
764.45,12.606,46.3254666667,31.6680666667,31.435,10.5967333333,14.5493333333,23.6898666667,32.1454,32.3926666667,30.2344666667,27.6088666667,16.4280666666
764.76,12.7206,46.7264,31.942,31.7238,10.6498666667,14.7915333333,23.8812666667,32.3976,32.6973333333,30.4532666667,27.8294666667,16.7008666667
765.07,12.6816666667,46.7950666667,31.8927333333,31.7475333333,10.5894666667,14.8132666667,23.8897333333,32.3718666667,32.6426,30.4972666667,27.7762666666,16.6864
765.39,13.188,47.1198,32.3228,32.4065333333,11.0137333333,15.3781333333,24.3107333333,32.8374,33.0966,30.9204666667,28.1446,17.1308666667
765.70,13.5705333333,47.3668666667,32.5784666667,32.8206,11.3836666667,15.832,24.6191333333,32.9832666667,33.5839333333,31.271,28.4536,17.473
766.01,13.4543333333,47.3178666667,32.5806,32.9139333333,11.3012666667,15.7849333333,24.6469333333,32.9279333333,33.6088,31.2556,28.5303333333,17.4590666667
766.32,13.2782,47.0754,32.3888666667,32.8509333333,11.2713333333,15.6422,24.5292,32.7645333333,33.3758,31.1774666667,28.3825333333,17.3138
766.64,13.3372,46.9458666667,32.4103333333,32.686,11.2024,15.5663333333,24.528,32.6243333333,33.2870666667,31.1328,28.2544,17.1849333333
766.95,13.3293333333,47.0586666667,32.5412666667,32.6704,11.0478,15.5462,24.5387333333,32.6624,33.3556,31.1629333333,28.3034,17.2152666667
767.26,13.5803333333,47.2484666667,32.7744666667,32.9230666667,11.2296666667,15.6882666667,24.8164,32.8644,33.6012666667,31.3322666667,28.494,17.5113333333
767.57,13.472,47.1579333334,32.6990666667,32.8268,11.2684666667,15.5866,24.8333333333,32.7533333333,33.6299333333,31.3139333333,28.4804666667,17.5714666667
767.88,13.096,46.8121333333,32.3842,32.4535333333,10.7566666667,15.1152,24.4035333334,32.3662,33.1811333333,30.9670666667,28.0210666667,17.0964666667
768.20,12.9342,46.3019333333,32.0807333333,32.0555333333,10.468,14.7258666667,24.0834,32.0372666667,32.7254,30.6560666667,27.5727333333,16.6391333333
768.51,12.9772,46.2375333333,32.1541333333,32.081,10.5766,14.7883333333,24.0984666667,31.9916,32.7790666667,30.5695333333,27.6264,16.6489333333
768.82,12.9050666667,46.2046,32.0508666667,31.8378666667,10.536,14.7876,24.0651333333,31.9128,32.6292666667,30.5215333333,27.4918666667,16.5202666666
769.13,12.8921333334,46.4598,32.1091333333,31.8747333333,10.4736,14.8091333333,24.136,32.0818,32.6554,30.6832,27.5292666667,16.5022
769.44,12.9433333333,46.5110666667,32.204,32.1020666666,10.6257333334,14.9242,24.2650666667,32.2293333333,32.6960666667,30.8145333333,27.6048666667,16.5939333333
769.76,13.1104,46.8082666667,32.5256,32.3708,10.6792,15.0328,24.4425333333,32.6174666667,32.9110666667,31.1750666667,27.915,16.7428666667
770.07,12.9958666667,46.8301333333,32.5134,32.5214666667,10.6914666667,15.1286,24.4426,32.7571333333,32.8671333333,31.3424666667,27.8670666667,16.9265333333
770.38,12.7704666667,46.8004666667,32.2840666667,32.5464,10.5436666667,14.9071333333,24.4482,32.7185333333,32.7431333333,31.2896666667,27.7568666667,16.7213333333
770.69,12.0687333333,46.1132666667,31.6672666667,31.9883333333,9.8602,14.4984,23.8023333334,32.0825333333,31.9358,30.6959333333,27.079,15.99
771.00,12.3352,46.4529333333,31.8712666667,32.2395333333,9.96753333333,14.5707333333,23.9898666667,32.4530666667,32.1075333333,30.9602,27.4454666666,16.069
771.32,12.8988666667,46.9590666667,32.3453333333,32.7514,10.3718,15.0567333333,24.5228666666,33.0551333333,32.5354,31.4621333333,28.0096666667,16.6583333333
771.63,12.7928,46.9298666667,32.3012666667,33.1598666667,10.3700666667,15.0852,24.5852,33.1598666667,32.7581333333,31.6305333333,28.2394,16.7678
771.94,12.6862666667,46.9784666667,32.3480666667,33.3038666666,10.2279333333,14.9448,24.5610666667,33.3715333333,32.8156666667,31.7335333333,28.2959333333,16.7564
772.25,12.3120666667,46.3232666667,31.9005333333,32.839,9.91413333333,14.4968,24.1267333333,32.8864,32.5043333333,31.2699333333,27.9396,16.6014666667
772.56,11.9854666667,46.1143333333,31.6974666667,32.6732,9.76133333334,14.1648,24.0702666667,32.67,32.3637333333,31.0702,27.7622666667,16.4520666667
772.87,12.4427333333,46.7062666667,31.859,32.9503333333,10.1899333333,14.3546666667,24.3532666667,32.9625333333,32.8408666667,31.3390666667,28.1715333333,16.7381333333
773.18,12.8220666667,46.8006,32.2378666667,33.2177333333,10.6284666667,14.7482,24.4576666667,32.9712,33.1568666667,31.5806666667,28.5016,17.1306
773.50,13.1403333333,47.1325333333,32.3370666667,33.5356,10.9730666667,14.9056666667,24.5487333333,33.1462666667,33.4866,31.6966,28.7724,17.4038666667
773.81,13.3302666667,46.8810666667,32.5214,33.6641333333,11.2254,15.089,24.5434666667,33.1219333333,33.3672,31.6115333333,28.704,17.5856
774.12,14.0903333333,47.7059333333,33.3085333334,34.5120666667,12.0398,15.5978666667,25.4754,33.9476,34.1864,32.3932666667,29.6199333333,18.48
774.43,14.0201333333,47.5323333333,33.255,34.6032666667,11.9472666667,15.5189333333,25.4468666667,33.8068,34.0828666667,32.3111333334,29.3790666667,18.5262666667
774.74,13.5550666667,47.1354666667,32.9023333333,34.3662,11.6762666667,15.3675333333,25.1236,33.4981333333,33.7166,31.9993333333,28.8782,18.2225333333
775.05,13.7508666667,47.4734,33.1867333333,34.3569333333,11.9050666667,15.7085333333,25.2797333333,33.8020666667,33.6998666667,32.1918,29.1152,18.2878
775.36,13.8852666667,47.6900666667,33.3717333333,34.2765333333,12.0469333333,16.0121333333,25.4346,33.9108,33.9523333334,32.3869333333,29.2908666667,18.4471333333
775.67,14.1075333333,48.0597333334,33.7219333333,34.574,12.3581333333,16.4592666667,25.8374666667,34.3149333333,34.2274,32.9673333333,29.5658,18.5423333333
775.98,14.1703333333,48.1086666667,33.8662666666,34.5954,12.3622666667,16.4132,25.7021333333,34.5430666667,34.2555333333,32.9933333334,29.5897333333,18.617
776.30,13.97,47.9201333333,33.9336,34.5769333333,12.0434666667,16.3022,25.6507333333,34.4384,34.2272666667,32.9705333333,29.4012666667,18.4694
776.61,13.1715333333,47.1618,33.1452,33.7659333333,11.4116,15.6679333333,25.1346,33.9640666667,33.6470666667,32.422,28.5884,17.7513333333
776.92,13.016,46.9377333333,33.0258666667,33.4062,11.1816,15.594,25.1726,33.8423333333,33.7068666667,32.1831333333,28.4747333333,17.4880666667
777.23,13.0446,47.0549333334,33.0214666667,33.3865333333,11.3289333333,15.9648,25.1966666667,34.143,34.0001333333,32.2749333333,28.6876666667,17.5608666667
777.54,12.827,47.0864666667,32.9868666667,33.3934666667,11.2544666667,16.122,24.9542,34.0097333333,33.8565333333,32.3237333333,28.4193333333,17.508
777.85,13.0266666667,47.1533333333,33.16,33.5566666667,11.5466666667,16.5933333333,25.06,34.3,34.2766666667,32.4033333333,28.64,17.87
778.16,13.6680666667,47.731,33.6813333333,34.2136,12.2757333333,17.2222,25.7296,34.9162,34.8360666667,32.9416666667,29.5380666667,18.4738666667
778.47,13.6617333334,47.4944,33.4975333333,34.1479333333,12.3948666667,17.3554,25.7382666667,34.8484,34.721,32.8271333333,29.5156666667,18.5956
778.78,13.4828,47.4919333333,33.4284666666,34.3963333333,12.199,17.1744666667,25.5764666667,34.8480666667,34.7394,32.6134,29.5331333333,18.3494666667
779.09,13.7006,47.6588,33.5014666667,34.7854666667,12.2074,17.1265333333,25.6334666667,35.3072666667,35.0119333333,32.5849333333,29.8523333334,18.5581333333
779.40,14.1701333333,47.8909333334,33.8476666667,35.1302666667,12.6234666667,17.6576666667,26.0632,35.6172,35.3876666667,32.908,30.3052666667,18.9026666666
779.71,14.203,47.5945333333,33.7134666667,35.0658666667,12.7032,17.8188666667,26.0502,35.4836,35.2439333333,32.9257333333,30.2381333333,19.1130666667
780.02,14.8093333333,48.2298,34.2141333333,35.8259333333,12.9851333333,18.3532,26.4613333334,35.9478,35.7424,33.2567333333,30.7712666667,19.6032
780.33,15.1371333334,48.2173333333,34.4901333333,36.1076,13.2980666667,18.5196,26.6631333333,36.0302666667,35.6506,33.5617333333,30.9704666667,19.7960666667
780.64,15.6564,48.545,35.048,36.4566666667,13.5787333334,18.6126666667,27.0615333333,36.3429333334,36.1294666667,34.0626666667,31.4122666667,20.1246
780.95,15.9654666667,48.648,35.1276666667,36.4544666667,13.693,18.5041333333,27.1988,36.548,36.4796666667,34.164,31.7404,20.2911333333
781.26,15.9250666667,48.6624,35.1399333333,36.4631333333,13.7694666667,18.3242,27.2046666667,36.4521333333,36.4012,34.1803333333,31.8392666667,20.1564
781.57,15.8362,48.6587333333,35.2112666667,36.1851333333,13.5575333333,18.0265333334,27.0194666667,36.3578666667,36.5674666667,34.2556666667,31.7531333333,20.1653333333
781.88,16.0217333334,48.8394,35.3541333333,36.2254,13.7227333333,18.2018,27.0004,36.4256666667,36.8187333333,34.4047333333,31.7166,20.3226
782.19,16.305,48.7182666667,35.3032,36.0266666667,14.0123333333,18.4344666667,27.2119333333,36.2974,36.7316,34.7506,31.764,20.6157333333
782.50,16.4222,48.7918,35.4135333333,36.1007333333,14.0654,18.7114666667,27.3090666667,36.142,36.7807333333,34.9132666667,31.8393333333,20.8852666667
782.81,16.5544666667,48.5372666667,35.2112666666,36.0567333333,14.0404,18.7019333333,27.2390666667,36.0045333333,36.7227333333,34.7287333333,31.6834,20.9166666667
783.12,16.3928,48.4344,34.9915333333,35.6034,13.9112,18.4740666667,26.9575333334,35.7091333333,36.4798,34.425,31.4863333333,20.5740666667
783.43,16.4857333333,48.5778666667,35.1532666667,35.6635333333,14.1556666667,18.5609333333,27.2188,35.77,36.8626,34.7572666667,31.8295333333,20.8757333333
783.74,16.2814,48.6218666667,35.2081333333,35.8060666667,14.2419333333,18.7311333333,27.1612,35.8366,36.9254,34.8437333333,31.9073333333,21.1308666667
784.05,15.8467333333,48.5654666667,34.8685333333,35.5684,14.1878,18.662,26.9179333333,35.4911333333,36.5158,34.6212666667,31.6436,21.1060666667
784.36,15.8421333333,48.0924666667,34.6782,35.3642,14.1812,18.6202666667,26.6474666667,35.1329333334,36.2658,34.2968,31.2871333333,21.0483333333
784.67,15.6986,48.0193333333,34.5662666667,35.0917333333,14.056,18.7401333333,26.5236666667,34.8792,36.1314666667,34.3227333333,31.0724666667,21.0164
784.98,15.6824666667,47.8776,34.4098,35.2133333333,14.2176666667,18.885,26.7397333333,34.8751333333,36.0130666667,34.2676,31.0073333333,20.8036
785.29,15.3532,47.3656666667,33.9554,34.8194,13.6559333333,18.318,26.5015333334,34.4738666667,35.5798,33.8709333333,30.6412666667,20.2996
785.60,15.0842,47.1801333333,33.7012,34.747,13.4292666667,18.0114666667,26.2376,34.5862666667,35.3563333333,33.5823333333,30.3832666667,20.0192666667
785.91,14.9365333333,46.947,33.4622666667,34.4628666667,13.4014666667,17.8209333333,26.1475333334,34.4892666667,34.9932666666,33.5303333333,30.0322666667,19.6057333333
786.22,14.505,47.0483333333,33.3484666667,34.2594,13.1328666667,17.5133333333,25.8693333333,34.5239333333,34.5690666667,33.5412,29.9169333333,19.297
786.53,14.6704666667,46.9952666667,33.4864666667,34.4202,13.1278666667,17.509,25.8786,34.8271333333,34.6853333334,33.5724,29.9384,19.38
786.84,14.1014,46.5858666667,33.0062666667,33.7082,12.668,17.1591333333,25.4539333333,34.6932,34.0242666667,33.0247333333,29.3349333333,18.8276666667
787.14,13.8513333333,46.2935333333,32.8296666667,33.174,12.1776,16.9167333333,25.1232666667,34.4566,33.6812,32.6412666667,28.9093333333,18.2754
787.45,14.1188666666,46.8107333333,33.2396,33.6181333334,12.2234666667,16.9297333333,25.546,34.9153333333,33.9243333334,33.0270666667,29.182,18.2378
787.76,13.8365333333,46.9254666667,33.1608,33.5992666667,11.9640666667,16.9452,25.5094666667,35.0045333333,33.7108,32.9523333333,29.1644,17.9228
788.07,13.7164666667,46.681,33.1793333333,33.5516,11.7686666667,16.7202,25.3670666667,35.0949333334,33.4837333333,32.8142666667,29.0582666667,17.6798666666
788.38,12.8299333333,46.1887333333,32.4568666667,32.8952,10.7731333333,15.9152666667,24.628,34.5862666667,32.8808,32.0840666666,28.2600666667,17.0016
788.69,12.9214666667,46.6993333333,32.6882,33.3478,10.8656666667,15.8848,24.8587333333,35.0682666667,33.2312,32.3091333333,28.5182666667,17.2699333333
789.00,13.1726,46.9844666666,33.074,33.4466666667,10.9517333333,16.1717333333,25.0629333333,35.0574666667,33.3406,32.5040666667,28.7086,17.3845333333
789.31,13.1485333333,47.1029333333,33.1632666667,33.3481333333,10.7192,16.1546666666,24.8548666667,34.9048,33.1595333333,32.2758666667,28.5266,17.3045333333
789.62,13.416,47.1204,33.3671333333,33.5246,10.7575333333,16.2355333333,25.0468666667,34.7544666667,33.2922666667,32.396,28.6428,17.3416666667
789.92,13.3635333333,47.1179333333,33.4774666667,33.7466,10.9972666667,16.2760666667,25.1269333333,34.725,33.0754666667,32.4877333333,28.6158666667,17.3302
790.23,13.2754,46.8406,33.1594,33.855,10.8096666667,16.0774,24.9119333333,34.4658666667,32.7768666667,32.3362666667,28.2628,17.0473333333
790.54,13.0068,46.8658,32.8316,33.9188,10.5018,15.934,24.9422666667,34.5996666667,32.7676666666,32.2621333333,28.0845333333,16.9095333333
790.85,12.9814,46.2458666667,32.7508,33.7177333333,10.3114,15.9183333333,24.6846,34.5388666667,32.5930666667,31.9945333333,27.7428,16.8244
791.16,13.5224,46.5432666667,33.1484,34.0937333333,10.822,16.3665333333,25.2363333333,35.0430666667,33.021,32.462,28.1545333333,17.2545333333
791.47,13.4712666667,46.4828666667,33.0156666667,34.1526,10.5914,16.1128666667,25.1620666667,34.9132666666,33.0574,32.2926666667,28.0668666667,17.3124666667
791.78,14.5401333333,46.6876,33.6937333333,34.7203333333,11.6866,16.8573333333,25.5436666667,35.2105333333,33.4506,32.8137333333,28.8205333334,18.1521333333
792.08,14.8567333333,46.6878666667,34.2152,34.8185333333,12.2279333334,17.5359333333,25.6836,35.3418666667,33.6960666667,33.2110666667,29.3332666667,18.6286666666
792.39,14.155,46.0834666667,33.6824666667,34.3934666667,12.0817333333,16.9817333333,25.1044,35.0360666667,33.2650666667,32.8521333333,28.9185333333,18.3227333333
792.70,14.1608,46.1693333333,33.805,34.6066666667,12.4029333333,17.2004666667,25.2992,35.3655333333,33.6249333333,33.1704,29.1532666667,18.5337333333
793.01,13.8589333334,45.8418666667,33.5770666666,34.2264666667,12.2734666667,17.1751333333,24.9233333333,35.188,33.4615333333,32.8974,28.6752666667,18.4358666667
793.32,13.7089333333,45.9585333333,33.5622,34.0414666667,12.1071333333,17.1589333333,24.7796666667,35.1468,33.6527333333,33.0268,28.9898,18.3635333333
793.62,13.853,46.2682666667,34.091,34.2988666667,12.368,17.3118666667,24.8484666667,35.2944,33.8918,33.3939333333,29.4285333333,18.7922
793.93,14.0142666667,46.5072,34.2816,34.4194,12.5230666667,17.2764,25.0206666667,35.251,33.8762666667,33.7386,29.5194666667,19.0346666666
794.24,13.5176,46.1351333333,33.5862,33.7834666667,12.0342666667,16.8103333333,24.3815333333,34.7652666667,33.3076666667,33.4492,28.896,18.581
794.55,13.2909333333,45.8896666667,33.1296666667,33.3630666666,11.9066,16.4926666667,24.0170666667,34.3270666667,32.8492,33.1508666667,28.4842666667,18.3568
794.86,13.4730666667,46.3871333333,33.291,33.6298666667,12.1050666667,16.8234,24.2439333333,34.6632,32.9606,33.6340666667,28.8013333333,18.3904
795.16,13.0735333333,46.8072666667,33.4613333333,33.5038666666,11.5430666667,16.5006,24.0409333333,34.8506,32.9326666667,33.9215333333,28.6744,18.0732666667
795.47,12.3348,46.3381333333,32.7400666666,32.9535333333,10.6870666667,15.5272666667,23.534,34.0334,32.2919333333,33.312,27.7806666667,17.0422
795.78,12.5730666667,46.6150666667,32.9338666667,33.0368666667,10.4037333333,15.6958666667,23.8831333333,34.1968,32.5386,33.5438666666,27.805,17.0746666667
796.09,12.3084,46.4252666666,32.5753333333,32.9199333333,9.78040000001,15.3444,23.9404,34.0611333333,32.1532666667,33.3204,27.6874,16.7270666666
796.40,12.4284666667,46.5195333333,32.5497333333,33.2208666667,9.85279999999,15.3680666667,24.3636,34.0648666667,32.316,33.4416,28.0346666667,16.8225333333
796.70,12.4404666667,46.6014666667,32.6614,33.2335333333,9.72253333334,15.3965333333,24.4602666667,33.9790666667,32.3103333333,33.3766666667,27.8458666667,16.8488
797.01,12.5402666667,46.8583333333,32.6188666667,33.0066,9.58159999999,15.5338,24.5402666667,33.9304,32.3572,33.5033333333,27.7908666667,16.8366
797.32,12.8456666667,46.7886666667,32.5754666667,33.1722,9.87580000001,15.7414,24.3457333333,34.1215333333,32.6802,33.5728666667,28.0078666667,17.0042
797.63,13.4900666667,47.1104666667,32.8372,33.8250666667,10.5699333333,16.3880666667,24.8216,34.4952666667,33.3115333333,33.9686666667,28.6554,17.611
797.93,13.2010666667,46.9226,32.9406,33.6601333333,10.1104666667,16.0836666666,24.5606666667,34.3047333333,33.5408666667,33.8897333333,28.6444666667,17.3421333333
798.24,13.1436,46.6976666666,32.8918,33.1698666667,10.3619333333,16.1545333333,24.5341333333,34.0265333334,33.3156666667,33.6556666667,28.2516,17.2715333333
798.55,13.1963333333,46.5826666667,32.7188,32.9266,10.5128666667,16.3394666667,24.7126,33.9612,33.2360666667,33.4307333333,28.1476666667,17.4181333333
798.85,13.6793333333,46.8928666667,32.9075333333,33.2534666667,11.1688,16.9438,25.0256,34.5043333333,33.4887333333,33.8655333333,28.534,18.0882
799.16,14.0531333333,46.6578,32.6836666667,33.4476,11.7532666667,17.2087333334,25.0867333333,34.4130666667,33.4694666667,33.8994666667,28.5232,18.1918
799.47,14.3594666667,47.0162666667,33.1253333333,33.7890666667,12.4483333333,17.4076,25.198,34.4526666667,33.9174,34.2534,28.8432666667,18.6329333333
799.78,14.4444,47.2601333333,33.2084,33.8241333333,12.6060666667,17.7152,25.1986,34.6228666667,33.9891333333,34.5292,28.9068,18.6344666667
800.08,14.5400666667,47.3401333333,33.148,33.8351333333,12.7593333333,18.0837333333,25.4100666667,34.9107333333,33.9886,34.7842,29.0532,18.8248666667
800.39,15.0762,46.9758666667,33.1587333333,34.2024666667,13.3422,18.4902,25.7750666667,35.121,34.0724666667,34.8074,29.3324666667,19.1262
800.70,15.6052666667,47.5294,34.0426,34.6613333333,14.0648666667,19.1146,26.364,35.5284666667,34.5167333333,35.3704,29.8509333333,19.634
801.00,15.3044666667,47.4240666667,34.0635333333,34.351,13.8306666667,18.6813333333,26.0186666667,34.9578666667,34.1318,35.049,29.6463333333,19.3293333333
801.31,15.6939333333,48.0036666666,34.2599333333,35.0714,14.3474666667,18.9628666667,26.4961333333,35.3526,34.3799333333,35.6938,30.1060666667,19.9816
801.62,16.0326,48.3624666666,34.3182,35.6841333333,14.6852,19.2381333333,26.8711333333,35.6887333333,34.7922,36.1672666667,30.6668,20.446
801.92,15.8652666667,47.684,33.784,35.5354,14.5414,18.9871333333,26.5736666667,35.2149333333,34.7131333333,36.0651333333,30.5551333333,20.1672666667
802.23,15.6359333334,47.1912666667,33.5144,35.1486,14.3268,18.9044666667,26.4113333333,34.7075333333,34.5495333333,35.8959333333,30.4966666667,19.8606
802.54,16.103,47.4739333333,34.1126,35.5045333333,15.0173333333,19.3318666667,26.8012666667,35.1610666667,35.2262,36.2794666667,31.1297333333,20.77
802.84,15.6472,46.9831333333,33.4869333333,35.0233333333,14.4506,19.0921333333,26.5223333334,34.623,34.7717333333,35.8939333334,30.5914,20.3957333333
803.15,15.8612666667,46.932,33.6032666666,35.1583333333,14.6928666667,19.1014,26.7364666667,34.9488666666,34.7297333333,36.0195333333,30.7728,20.6936
803.46,16.1528,46.9629333333,33.7546666667,35.6250666667,15.0741333334,19.102,26.949,35.3472,34.9583333333,36.1667333333,31.1945333333,21.0416666667
803.76,16.1374666667,47.4327333333,34.1364,35.91,15.3249333333,19.2386666666,27.1262,35.7892666667,35.2925333333,36.5784666667,31.5969333334,21.351
804.07,15.5940666667,46.8147333333,33.5136666667,35.3676666667,14.8728,18.9413333333,26.6434666667,35.2566666667,34.6556,35.8528,31.2483333333,20.8598
804.38,15.3136666667,46.8304,33.4644666667,35.426,14.7612666667,19.2087333333,26.8773333333,35.5009333333,34.8126666667,35.927,31.2593333333,20.7865333333
804.68,15.4555333333,46.9484,33.77,35.5210666667,14.8592666667,19.5681333333,27.1502666667,35.7981333333,35.0375333333,35.9155333333,31.3191333333,20.8028
804.99,15.2139333333,46.4456666667,33.5307333333,35.181,14.3348,19.3228666667,26.7796,35.7029333333,34.7532,35.4396,30.9449333333,20.3714
