wavelength,Back_DiuSpef,Belly_DiuSpef,Breast_DiuSpef,Crissum_DiuSpef,Crown_DiuSpef,DorTail_DiuSpef,Patch10_DiuSpef,Patch11_DiuSpef,Rump_DiuSpef,Throat_DiuSpef,WingTip_DiuSpef
734.21,15.9522,55.6388,18.8959333333,61.0105333333,15.3888666667,18.4408666667,56.1128,35.6687666667,19.6343311111,56.9722,12.5521
734.52,15.7133333333,55.6819333333,18.7492,61.1860666667,15.1281333333,18.3554433333,56.2200666667,35.573,19.3699822222,56.9936,12.3110666667
734.84,15.8456666667,55.906,18.9346666667,61.1858666666,15.2305333333,18.54089,56.4345333333,35.8186333333,19.5325288889,57.1862,12.3524333333
735.16,16.1932666667,55.9445333333,19.2125333333,61.1608666667,15.5018,18.7938466667,56.5361333333,36.0271666667,19.7421777778,57.1911333333,12.6927666667
735.48,16.0609333333,55.7351333333,19.0686,61.0525333333,15.3822666667,18.6591666667,56.4578,35.8290333333,19.5909155555,57.0174666667,12.4299333333
735.79,15.7498666666,55.6626666667,18.8598,61.0125333333,15.0670666667,18.3898266667,56.4157333333,35.6295,19.3055644444,57.0155333334,12.1059666667
736.11,15.5899333333,55.5253333334,18.7001333333,60.8793333333,14.8334,18.2153666667,56.3875333333,35.4467,19.1553622222,56.81,12.1888
736.43,15.494,55.7072,18.4436666667,60.9934666667,14.5312,18.0440166667,56.5731333333,35.3388666667,19.00328,57.0546666667,12.0847333334
736.74,15.2852666667,55.4530666667,18.1542,60.7140666667,14.3655333333,17.8519833333,56.4124666667,35.1535333333,18.8203288889,56.6444666667,11.8435333333
737.06,15.0890666667,55.5282,17.9791333333,60.7666,14.2157333333,17.7488733333,56.5038666667,35.1649333333,18.7786111111,56.68,11.6345333333
737.38,15.2492666667,55.6002666667,18.149,60.9233333333,14.3842,17.88164,56.7292666667,35.3477333333,18.9481466667,56.8074,11.8612
737.69,15.5347333333,55.6286666666,18.3243333333,60.9954666667,14.4406666667,17.9184233333,56.7739333333,35.3624,19.0740533333,56.8546,12.0012
738.01,15.3774,55.1912,18.182,60.3812,14.4130666667,17.6421966666,56.2909333333,35.0948333333,18.9859288889,56.3619333333,11.9763333333
738.33,15.6965333333,55.3575333333,18.3278,60.5891333333,14.6024666667,17.7517866667,56.4186,35.1795333333,19.0806044444,56.6822,12.2026
738.64,15.7737333333,55.7759333333,18.4438,60.9957333333,14.6796,17.8779466667,56.7827333333,35.1763,19.2326311111,56.9523333333,12.3699333333
738.96,15.593,55.8972,18.2202666667,61.1355333333,14.5364666667,17.7117533333,56.8030666667,35.0344333333,19.1522977778,57.0576,12.3049333333
739.28,15.6407333333,55.6361333333,18.0972666667,60.9288666667,14.7231333333,17.64474,56.6530666667,34.8612,19.1997355556,56.8271333333,12.3322
739.59,15.6869333333,55.7577333333,18.0701333333,60.9796666667,14.9032,17.6120866667,56.8488,34.9328333333,19.2430466667,56.9446666667,12.1519666667
739.91,15.8508,55.7457333333,18.3727333333,60.9015333333,15.1729333333,17.89456,56.7956,34.9812,19.3499533333,56.9073333333,12.2961666667
740.23,15.8650666667,55.7498666667,18.3967333333,60.8869333333,15.1600666667,17.8817333333,56.6897333333,34.8780333333,19.2974333333,56.9292,12.1885
740.54,15.6769333333,55.8178666667,18.3797333333,61.0285333333,15.0122666667,17.7883133334,56.8181333333,34.8513666667,19.1853866667,57.1774666667,12.0054333333
740.86,15.0529333333,55.3620666667,17.8569333333,60.4471333333,14.6652666667,17.31802,56.3848666667,34.4144666667,18.6604955555,56.82,11.5554666667
741.18,15.0275333333,55.2046666666,17.9707333333,60.2942,14.9317333334,17.51232,56.1952,34.5599333333,18.7165422222,56.839,11.7144333333
741.49,15.3596666666,55.6900666667,18.2409333333,60.6973333333,15.1482666667,17.9264833333,56.5135333333,34.7533,18.9764622222,57.2838,12.0614333333
741.81,14.9582666667,55.4732666667,17.9388666667,60.5720666667,14.8964666667,17.6884466667,56.2794666667,34.5907333333,18.6659355556,57.0117333333,11.7986333333
742.12,14.6143333333,55.0646666667,17.6468666667,60.1642,14.6219333333,17.4262,55.8358666667,34.3269666667,18.3311155556,56.5074,11.4527333333
742.44,14.6021333333,54.8442666667,17.6645333333,59.8775333333,14.6048666667,17.5031233334,55.5663333333,34.1452666667,18.3019333333,56.2383333333,11.5699
742.76,14.7772666667,55.3533333333,17.8125333333,60.4568666667,14.6378,17.91491,55.9193333333,34.4866666667,18.4654711111,56.6679333333,11.7040333333
743.07,14.7775333333,55.1596666667,17.7708666667,60.2359333333,14.5158,18.0548833333,55.6804666667,34.3465333333,18.3441933333,56.5704666667,11.7482
743.39,15.1003333333,55.5798,17.9866666667,60.7564666667,14.7868666667,18.32946,56.1031333333,34.8528666667,18.8210866667,56.9944666667,12.0857
743.70,15.151,55.7684,18.1402,60.9508666667,14.8043333333,18.38141,56.4723333333,35.0879333333,18.9313066667,57.1788,12.2354
744.02,14.7556,55.3008666667,17.7004666667,60.453,14.5160666667,17.9578466667,56.0068666667,34.5161666667,18.5920977778,56.5179333333,11.9662
744.34,14.7696666667,55.2968666667,17.7106,60.5697333333,14.3667333333,17.8325933333,55.9752,34.2991,18.6449577778,56.3885333333,12.0243333333
744.65,14.8207333333,55.4812,17.8492666667,61.0014,14.3294666667,17.82834,56.2491333333,34.2878666667,18.7836311111,56.6518666667,12.1198333333
744.97,14.4273333333,55.1503333333,17.6414666667,60.769,14.0346,17.5114166667,56.0466666667,34.0672,18.5222044444,56.3932,11.7559666667
745.28,14.21,54.8538666667,17.5082666667,60.3436666667,13.8013333333,17.44215,55.6412,33.9098333333,18.3706822222,56.1307333333,11.6557666667
745.60,14.4308666667,55.3037333333,17.7778,60.9524,13.9409333334,17.72713,56.1959333333,34.2145,18.5949711111,56.8144666667,11.8104
745.91,14.4795333334,55.1816666667,17.7924666667,61.0228666667,13.9503333333,17.64938,56.2593333334,34.3424,18.6070511111,56.786,11.7098333333
746.23,14.2184,54.8295333333,17.5366666667,60.5152,13.7088666667,17.2210833333,55.9171333333,34.0840666667,18.3893777778,56.5199333333,11.5235333333
746.55,14.3784666667,55.0894666667,17.7842,60.7905333333,14.0582,17.2361633333,56.099,34.4838333333,18.7620577778,56.6406666667,11.6387
746.86,13.9743333333,54.7192,17.5184666667,60.4574,13.7442666667,16.7470333334,55.7791333333,34.0413333333,18.2685822222,56.2175333333,11.1079
747.18,14.1872,54.6058,17.5882666667,60.5438,13.9478666667,16.81507,55.7124666667,34.1368666667,18.45068,56.2289333333,11.1365
747.49,14.8808,55.046,18.1765333333,61.1174666667,14.4156666667,17.3618933333,56.0199333333,34.7822666667,18.8718444444,56.8966,11.6937333333
747.81,15.4357333333,55.3284666667,18.6618,61.3837333333,14.8270666667,17.8995233333,56.0686,35.2789666667,19.2029733333,57.2002666667,12.0180333333
748.12,15.6810666667,55.4741333333,18.7038666667,61.2298,15.0465333333,18.0542666667,56.1540666667,35.4104333333,19.2418844444,57.073,12.2457
748.44,15.9411333333,55.7925333333,19.0078,61.5944,15.2938666667,18.2638633333,56.4717333333,35.7528333333,19.4152777778,57.4294,12.4738333333
748.75,15.9844666667,55.9125333333,19.0434666667,61.8358,15.3478,18.1659166667,56.7972,35.6929,19.50704,57.4953333333,12.4448333333
749.07,16.0572666667,55.837,19.0602,61.8690666667,15.4892666667,18.2589966667,56.8484666667,35.6935,19.6603155555,57.4672666667,12.5514
749.38,16.3336666667,56.3629333333,19.5624,62.1462666667,15.7952666667,18.6363466667,57.3285333333,36.2145,20.0806466667,57.8723333333,12.9420666667
749.70,16.4972,56.3595333334,19.8622,62.1656666667,15.9199333334,18.8531866667,57.3048666667,36.3714,20.2219977778,57.6330666666,13.1174666667
750.01,16.73,56.4342,20.0845333333,62.4036,16.2096666667,19.2042233333,57.3850666667,36.5067666667,20.4018777778,57.8102666667,13.5288333333
750.33,16.8974666667,56.6337333333,20.1873333333,62.5247333333,16.4013333334,19.48128,57.3382,36.8922333333,20.6574133333,58.1215333333,13.8741
750.64,17.0111333333,56.6508666667,20.3286,62.3842666667,16.5482666666,19.74505,57.1239333333,36.9768,20.70166,57.8786,14.2284333334
750.96,16.6011333333,56.9113333333,20.0642,62.5726,16.2133333333,19.4768733333,57.3955333333,37.0745,20.4893111111,58.096,13.8160333333
751.27,16.6180666667,57.1224666667,20.0108,62.7885333333,16.3296666667,19.6175166667,57.9638,37.361,20.6295911111,58.4223333333,13.9158333333
751.59,16.7003333333,57.173,20.2592,63.0026666667,16.3952666667,19.8348433333,58.0315333333,37.5835333333,20.81946,58.6094,13.9530333333
751.90,16.4828,56.8291333333,19.9865333333,62.6312666667,16.26,19.67299,57.5245333333,37.2587,20.6219533333,58.0480666667,13.7737666667
752.22,16.5260666667,56.8929333333,19.9517333333,62.6142,16.2822666667,19.8271633333,57.284,37.2666666667,20.6555888889,58.1707333333,13.8931666667
752.53,15.9550666667,56.4509333333,19.3834,62.0025333333,15.762,19.41006,56.6840666667,36.8530333333,20.0237822222,57.5392,13.4379
752.85,15.4991333333,56.036,18.8834666667,61.6263333333,15.4590666667,19.04163,56.1431333333,36.2829,19.5621044445,57.0504666667,13.0797666667
753.16,15.1278,56.0320666667,18.5221333334,61.6944666667,15.1414666667,18.7261166667,56.3244,36.1322,19.2921333333,57.3231333333,12.6918
753.47,15.0906666667,55.922,18.5134,61.4405333333,14.939,18.65209,56.2523333333,35.9233333333,19.1005955556,57.1946666667,12.5764
753.79,15.1263333333,55.7973333333,18.5085333333,61.2822666667,14.8382,18.67341,56.3107333334,35.925,19.00048,57.0116,12.6569666667
754.10,14.8110666667,55.9057333333,18.2466,61.5688666667,14.5409333333,18.4964733333,56.5232666667,35.7498,18.8412577778,57.3036,12.4208
754.42,14.9104666667,55.7181333333,18.4008666667,61.4750666667,14.7422666667,18.52408,56.3770666667,35.5915333333,18.9315888889,57.1244,12.5874
754.73,14.7722666667,55.7305333334,18.3806,61.4638666667,14.5499333333,18.3898633334,56.1444666667,35.2874333333,18.9262977778,57.0028,12.5014333333
755.05,14.3741333333,55.4824666666,18.0251333333,61.159,14.1069333333,18.0533466666,55.8988,35.0085333333,18.5541755555,56.72,12.1435
755.36,14.6024666667,55.7206,18.2132,61.2862666667,14.1442666667,18.2737566667,56.1132666666,35.2925333333,18.78824,57.0748666667,12.4340666667
755.67,14.5274666667,55.4581333333,18.1958666667,61.0882,14.1007333333,18.1511066666,56.0338666666,35.1776333333,18.6633911111,56.9416,12.3139
755.99,14.6535333333,55.6687333334,18.3751333333,61.0812666667,14.409,18.2637633333,56.2554,35.2876666667,18.8685288889,57.1240666667,12.3596666667
756.30,14.7858666667,55.9971333333,18.3988666667,61.5401333333,14.4455333333,18.4004733333,56.5996666667,35.3768,18.8318555555,57.5837333333,12.3826666667
756.62,15.4345333333,56.3672666667,18.9304666667,61.9325333333,14.9549333333,18.8381166667,56.9165333333,35.6903333333,19.37732,57.7273333333,12.8916333333
756.93,15.1263333333,56.3265333333,18.7706,61.8046666667,14.7058,18.5853966667,56.8638666667,35.5452333333,19.2484288889,57.4536666667,12.5784333333
757.24,15.0805333333,56.5728666667,18.8673333333,61.8202,14.6854,18.6316066667,56.9652,35.4696666667,19.3671222222,57.5943333333,12.5065666667
757.56,15.2473333333,56.7556,19.0926,61.8380666667,14.9379333333,18.7194433333,56.9832666667,35.6949,19.4580444444,57.6396666667,12.6287333333
757.87,15.5776666667,56.9659333333,19.2479333333,61.9492666667,15.2104666667,19.1307733333,56.966,35.9696,19.7682266667,57.6804,12.8793
758.18,15.932,56.8865333333,19.3302,61.9922666667,15.6130666667,19.2790433333,57.036,36.2627,19.8672755556,57.7431333333,13.1378666667
758.50,15.7701333333,56.6394666667,19.0533333333,61.6359333333,15.3582,18.9857733334,56.7025333333,35.8702,19.7141688889,57.4974666667,12.9157
758.81,15.6287333334,56.3358666667,18.6596666667,61.3886,15.1041333333,18.61658,56.4897333333,35.4777666667,19.4764177778,57.2369333333,12.5563333333
759.13,15.6924,56.2418666667,18.7369333333,61.2149333333,15.1344666667,18.5269033333,56.4344,35.5749333333,19.5782977778,57.032,12.5375
759.44,16.0493333333,56.1055333333,18.9983333333,61.2121333333,15.2778666667,18.6982866667,56.2795333334,35.6858666667,19.8196311111,57.0118,12.8253666667
759.75,16.4037333333,56.1603333333,19.4662,60.9986,15.6763333333,19.0574233333,56.2407333333,36.0678333333,20.2781355556,56.9378666667,13.2268666667
760.07,16.2006,56.0794,19.2830666667,60.7278666667,15.5719333333,19.0054966667,56.005,35.9193666667,20.1470044444,56.8569333333,13.2272
760.38,16.3925333333,56.2363333333,19.3886666667,60.9320666667,15.9156,19.1430166667,56.0636,36.0321,20.2845288889,57.2038666667,13.5128666667
760.69,16.3232,55.9528,19.2242666667,60.8241333333,15.9232,18.9826333333,55.7862666667,35.8011666667,20.1948622222,56.723,13.4191666667
761.01,16.1717333333,55.7778,18.9523333333,60.7404,15.6938,18.8121533333,55.7962,35.5390333333,20.0263333333,56.6784666667,13.1441333333
761.32,16.0966,55.4165333333,18.8218666667,60.3058,15.6616666667,18.59951,55.3785333333,35.1094333333,19.8561155556,56.2355333333,13.2182333333
761.63,15.8584,55.3836,18.8337333333,60.2094666667,15.4249333333,18.41716,55.1668,34.7747,19.63144,56.1675333333,13.1287333333
761.94,16.4240666667,55.6892,19.4075333333,60.9144666667,16.1908,18.9623333333,55.7291333333,35.3802,20.0915977778,56.7087333333,13.8034
762.26,16.8005333333,55.8790666667,19.9464666667,61.2495333333,16.5573333333,19.19572,55.9169333333,35.8557666667,20.47552,56.9165333333,14.1298666667
762.57,16.8496666667,55.8909333333,19.9461333333,61.3056666667,16.5052666667,19.2869733333,55.9598666667,35.8425333333,20.4712311111,56.9339333333,14.1995666667
762.88,16.5884666667,55.9058666667,19.7442666667,61.5303333333,16.1677333333,19.0866633333,56.1361333333,35.8149666667,20.2629688889,57.0662666667,13.9706666667
763.20,16.2979333333,55.6457333333,19.3874666667,61.498,15.7458,18.6657833334,55.9376666667,35.4636,19.9297844444,56.8209333333,13.5885
763.51,16.1675333334,55.3728666667,19.3469333334,61.3452,15.6233333333,18.5734166667,55.8122666667,35.3183333333,19.8180311111,56.6318,13.4513666667
763.82,16.1723333333,55.3476666667,19.3107333333,61.5282,15.6102666667,18.6226,55.9568666667,35.4676666667,19.9215444444,56.6914,13.4819666667
764.14,15.9113333333,55.4572,19.1987333333,61.6739333333,15.3755333334,18.44116,56.1832,35.5274,19.7235111111,56.9805333333,13.2904333333
764.45,15.8002666667,55.2916666667,19.1208666667,61.4134,15.1277333333,18.2733633333,55.979,35.3821333333,19.6237333333,56.8092666667,13.2482666666
764.76,15.8766,55.4138,19.1162666667,61.567,15.1205333333,18.3269266667,56.2776666667,35.5527666667,19.6573311111,57.0578666667,13.2241333333
765.07,15.9995333333,55.4644666667,19.1113333333,61.6903333334,15.1682,18.4959766667,56.4794666667,35.8686333333,19.8608444445,57.1936666667,13.1955
765.39,15.8235333334,55.3759333333,19.0399333333,61.3930666667,15.0246666667,18.4497866667,56.2493333333,35.7055666667,19.77252,56.9444666667,12.9700666667
765.70,15.5538666667,55.2763333333,18.6249333333,61.0644,14.7644666667,18.4913233333,56.2261333334,35.4380333333,19.4576844444,56.9112666667,12.8290333333
766.01,16.0657333333,55.8528666667,19.1134,61.5628,15.3327333334,19.0998366667,56.8256666667,35.9081,19.90518,57.5316,13.2672333333
766.32,16.5810666667,56.0871333333,19.5875333333,61.3474666667,16.1206666667,19.59893,56.8196666667,36.3172666667,20.3895733333,57.5550666667,13.7319
766.64,17.2036,56.521,20.1590666667,61.7219333333,16.7094,20.2745233333,57.404,36.9521,20.9521822222,58.1839333333,14.2192666667
766.95,17.1460666667,56.6573333333,19.8824666667,61.8491333333,16.5862666667,20.26922,57.4274,36.7889666667,20.8526933333,58.355,14.0786333333
767.26,16.5408,56.1276666667,19.2481333333,61.2681333333,15.8018666667,19.6764933333,56.8924666667,36.0841666667,20.1623066667,57.8476,13.2542666667
767.57,16.726,55.5874666667,19.066,60.9307333334,15.7327333333,19.8535133333,56.5016666667,35.9091,20.1149866667,57.3299333333,13.2821
767.88,16.9500666667,55.8094,19.4638666667,61.2192666667,16.2397333333,20.38891,56.8204666667,36.2415333333,20.2069488889,57.5751333333,13.5775
768.20,16.1798666667,55.3227333333,19.104,61.097,15.6542,20.0945266667,56.6137333333,35.8783,19.6479288889,57.111,12.9824
768.51,16.2338,55.5423333333,19.4604,60.9342666667,15.9552666667,20.4885766667,56.7157333333,36.0583333333,19.7555555556,57.0704,13.3479333333
768.82,16.2854666667,55.4564,19.275,60.8218,15.7613333333,20.4664366667,56.8208666667,36.3078333333,19.7163488889,57.0960666667,13.3388666667
769.13,16.15,55.1391333333,19.4396666667,60.4996666667,15.7069333333,20.2911433333,56.4451333333,36.1765333333,19.6165666667,56.5549333333,13.1667
769.44,15.667,54.9358,19.0937333333,60.5367333333,15.2275333333,19.9810433333,56.2348666667,36.1455333333,19.2360977778,56.2854666667,12.8083
769.76,15.2788,54.8456,18.8087333334,60.7019333333,14.4404,19.67074,56.1651333333,35.9888333333,18.7516155555,56.2214666667,12.4129333333
770.07,14.8668,55.0678666667,18.6306666667,60.6028,14.4897333333,19.61859,55.9984666667,35.7848666667,18.5924711111,56.224,12.3658666667
770.38,14.8198666667,54.9406666667,18.6466666667,60.3829333333,14.5699333333,19.4296633333,55.9234,35.8795666667,18.3830177778,56.2939333333,12.2048333333
770.69,15.4376666667,55.6902666667,19.4276,60.9300666667,15.3450666667,20.1480633333,56.4182666666,36.4961,19.1188555556,56.8138666667,13.0050333333
771.00,15.6344,56.5117333334,19.7935333333,61.5268666667,15.8022,20.29783,56.6494666667,36.9074333333,19.3995444444,57.6214666667,13.0839333333
771.32,15.8434666667,56.2133333333,19.8108,61.397,15.9209333334,20.2769466667,56.2519333333,36.8622,19.7781355555,57.2791333333,13.2281
771.63,16.5102666667,56.8708666667,20.3389333333,61.7774,16.5233333333,20.8490666667,56.7276,37.5877666667,20.5333355556,57.9704,13.9396
771.94,16.21,56.4968,19.8808666667,61.7913333333,16.0379333333,20.3913133333,56.6821333333,36.9930666667,20.17062,57.9130666667,13.3421666667
772.25,15.6861333333,56.9466,19.3857333333,62.0522666667,15.5994666667,19.9443366667,56.8690666667,36.6575666667,19.6836688889,58.1114,12.9511333333
772.56,16.1611333333,57.8103333333,19.4502666667,63.1260666667,16.1425333333,20.3936433333,57.6100666667,37.3724,20.3134977778,59.1428666666,13.4753666667
772.87,15.7024666667,57.4839333334,18.9337333333,62.8807333333,15.7546,19.97589,57.3655333333,36.8442,19.9609111111,58.8865333333,13.2196333333
773.18,15.3568666667,57.1642,18.3080666667,62.5234666667,15.4914,19.5351133333,57.0728,36.6139333333,19.68276,58.8704666667,12.9078666667
773.50,15.0133333333,56.2672666667,17.802,62.1446666667,14.868,19.1382466667,56.5094,36.3131,19.1636377778,58.3055333333,12.7111666667
773.81,15.7365333333,56.4583333333,18.7112,62.3256,15.3488,19.7521,56.5938666667,37.0058666667,19.9784622222,58.2364,13.5973666667
774.12,16.4479333333,56.3374666667,19.3799333333,62.2110666667,15.8663333333,20.2729166667,56.6065333333,37.4212333333,20.5500111111,58.2791333333,14.2657666667
774.43,16.9378666667,56.2754666666,19.8319333333,61.9822,16.3092,20.8653466667,56.9569333333,37.5498,20.9445444445,58.1184666667,15.1237
774.74,16.6765333333,56.7353333333,19.5007333333,62.1145333333,16.0352666667,20.8150433333,57.2296666667,37.5405333333,20.6750711111,58.4483333333,14.8652666667
775.05,17.1359333333,56.3384,19.6596,61.561,16.2363333333,20.9559433333,56.7664666667,37.1942666667,20.7513088889,57.9770666666,15.0644666667
775.36,17.0865333333,56.2904666667,19.8398,61.5149333334,16.2904,21.0186066667,56.4602,37.4288,21.0545755556,57.7762,15.2026
775.67,17.3066,55.5604,20.1286,61.1182,16.4311333333,21.23779,55.9171333333,37.4114,21.3278688889,57.102,15.2794666667
775.98,17.1321333333,54.9303333333,20.1464666667,60.4062666667,16.1211333333,21.01402,55.4264,36.8723,21.00046,56.4138,15.1124
776.30,17.4672,54.7096666667,20.4074,59.7846,16.5263333333,21.1010833333,55.1919333333,36.7743666667,21.3859911111,56.0627333334,15.1099666667
776.61,17.8513333334,55.2045333333,20.7992,60.1880666666,16.8735333333,21.5562133333,55.6934666667,36.7113,21.6892044445,56.4454666667,15.3853333333
776.92,18.3616,55.4707333333,21.2618666667,60.3673333333,17.3775333333,21.9079766667,56.1818,36.8151333333,22.1538288889,56.6855333333,15.5813666667
777.23,18.0884666667,55.2306666667,20.9605333333,60.2494666667,17.2974666667,21.8771666667,56.0452666667,36.2358666667,21.8919911111,56.2664,15.2425333333
777.54,17.8758,55.4053333333,20.8392,60.3367333333,17.3542,22.12261,56.093,36.3822666667,21.6715822222,56.0457333333,15.2275666667
777.85,17.5493333333,55.4128666667,20.8375333333,60.4996,17.4447333333,22.0447333333,56.0313333333,36.2432,21.7386355555,56.0646666667,15.3438
778.16,18.2724666667,55.9389333333,21.8419333333,61.1501333333,18.3727333333,22.9116966667,56.8076666667,37.3920333333,22.6623266667,56.7786666667,16.2612
778.47,18.0557333333,56.5479333333,22.012,61.76,18.7006,23.1330666667,57.2605333333,37.9489666667,22.7906622222,57.4014,16.2693
778.78,18.1648,56.6690666667,21.6334666667,61.8990666666,18.8831333333,23.0060933333,57.1758666667,37.8795,22.4611111111,57.6235333333,16.1722
779.09,17.9348,57.393,21.4932666667,62.4145333333,18.7346,22.9917133333,57.5954,37.7753333333,22.4381666667,58.4712666666,15.9455
779.40,17.8798666666,57.6552,21.5478666667,62.8506,18.8198666667,23.2031866667,57.9106666666,37.8417333333,22.4168288889,58.8148666667,16.0689333333
779.71,17.7433333333,57.8002,21.5489333333,63.2378,18.6367333333,23.24822,57.9809333333,37.7562,22.09978,59.2874,16.2277
780.02,17.7054,57.3074666666,21.6228,63.0285333333,18.6096666667,23.1868766667,57.6383333333,37.8269,22.1571088889,58.9095333333,16.4263666667
780.33,17.2612,57.2349333333,20.9793333333,62.7284666667,18.1460666667,22.7103166667,57.2872666667,37.5022,21.7588377778,58.5912,16.1244666667
780.64,17.033,57.0700666667,20.2707333333,62.4150666667,17.6696666667,22.47347,57.0702,37.4337,21.3454022222,58.5988,15.9845666667
780.95,16.4734666667,56.6857333333,19.434,62.2912,16.7564,21.6326566667,56.6912666667,36.6857666667,20.6707177778,58.8026,14.9932
781.26,16.5386,55.8476,19.0802,61.366,16.2232,21.28408,55.9564,36.3074,20.4160066667,57.9373333333,14.3565333333
781.57,15.5851333333,55.0152666667,17.6818666667,60.6306666667,14.9100666667,20.0280833333,55.0374666667,35.2447333333,19.3564577778,57.1120666667,13.0954
781.88,15.8012,54.5114666667,17.4596,60.43,14.3943333333,19.6774766667,54.8464666667,35.0866666667,19.2182244445,56.8788666667,13.0625666667
782.19,16.0258666667,54.7552666667,17.8808666667,60.7308,14.5868666667,20.03952,55.4694666667,35.4664666667,19.7369644445,56.7622666667,13.4907666667
782.50,16.2975333333,54.3344,18.1544,60.4812,15.1284666667,20.4743666667,55.5369333333,35.9311333333,20.0807822222,56.3981333333,14.0659
782.81,15.9717333333,54.0677333333,18.1244666667,60.2939333333,15.0337333333,20.2327333333,55.435,35.8955,20.0917355556,56.4066666667,13.9351
783.12,15.6128666667,53.9462,17.9439333333,60.2291333333,14.8282666667,20.0106933333,55.3952,36.0281,19.9379044444,55.8876,13.3561
783.43,15.7506666667,54.2202666667,18.0464666667,60.2261333333,15.2290666667,20.00234,55.7623333333,36.0117,19.9276977778,55.9827333334,13.3709
783.74,15.889,54.2642,18.5198,60.0925333333,15.8774666667,20.3795833333,55.7906,36.2561,20.2789866667,56.0276666667,13.7005333333
784.05,15.5556,54.6454666667,18.7234666667,60.4256,16.0518666667,20.1868066667,56.2943333333,36.4688,20.1327822222,56.6666666667,13.5312666667
784.36,15.9668666667,54.9335333333,19.374,60.4014666667,16.8113333333,20.5745066667,56.7878,37.1331666667,20.7994977778,56.7937333333,14.0920666667
784.67,16.1957333333,55.5415333333,19.9580666667,61.3502,17.1676,21.1438066667,57.7498,37.3145666667,21.1520711111,57.8038,14.4945666667
784.98,16.5118666667,55.4108,20.6548,61.1964,17.2976,21.59365,57.5536666667,36.7739,21.2058755556,57.6606666666,15.122
785.29,15.4764666667,54.8412,19.9286666667,60.6707333333,16.6399333333,20.95349,56.7231333333,35.6009666667,20.3349488889,56.8892666667,14.3545
785.60,14.1190666667,54.2322666667,18.9761333333,59.5594666667,15.4108,19.8892833333,55.6784666667,34.4493,19.0691155556,56.0774,12.8838666667
785.91,13.8133333333,54.0563333333,18.6962666667,59.1822666667,14.9867333333,19.3611766666,54.6844,34.1303333333,18.33462,55.7392666667,12.1631
786.22,14.4376666667,54.8804666667,18.7776666667,59.7873333333,15.1580666667,19.7667366667,55.2464,34.6500333333,18.8259022222,56.2325333333,12.7045333333
786.53,15.2388666667,55.5128666666,19.2423333333,60.408,15.6936,20.07453,55.8740666667,35.1575333333,19.46702,57.1154666667,13.6013
786.84,15.0114666667,55.4598666667,18.9828666667,60.5862666667,15.5173333333,19.9652433333,55.6151333333,35.6608666667,19.5731844444,57.1148666667,13.5834
787.14,14.6608666667,55.4277333333,18.7582666667,60.9327333333,14.8613333334,19.7324833333,55.7251333333,35.6825333333,19.0866733333,57.0414666667,13.0699
787.45,15.1595333334,55.6750666667,19.154,60.9972666667,15.0252666667,20.1673766667,55.7646666667,36.0393,19.5148622222,57.07,13.2437333333
787.76,15.1040666667,56.4024,18.9882666667,61.6580666667,14.7162,20.1118066667,56.0652,36.0653,19.3233177778,57.6166,13.2912333334
788.07,15.2438,57.1541333333,18.6813333333,62.3781333334,14.9283333333,20.0456233333,56.5792,36.9176333333,19.4361777778,58.2755333333,13.3897
788.38,14.9133333333,57.3799333334,18.2040666667,62.6428666667,14.8166,19.6441866667,57.1014,37.3771,19.2241311111,58.6303333333,12.8701
788.69,16.0622,58.1695333333,19.1863333333,63.469,16.0113333333,20.6813633333,58.1864,38.8588333333,20.3898577778,59.678,14.0028333333
789.00,17.3444666667,58.9604666667,20.0395333333,64.435,17.0846666667,21.8058,59.1469333333,40.1328666667,21.5387777778,61.0227333333,15.5595333333
789.31,17.7664666667,59.2249333333,20.3248,64.5128666667,17.4073333333,22.1346166667,59.8861333333,40.2592333333,22.02272,61.2534,16.0428666667
789.62,17.2256,58.7606,19.9015333333,64.0892666667,16.9996666667,21.76885,59.4962,39.8549,21.2345088889,60.8862,15.2881
789.92,17.1902666667,58.7460666667,19.8936,64.1112,17.2139333334,21.91443,59.4970666667,39.8906,21.3090666667,60.8104,15.2201666667
790.23,16.512,58.5016666667,19.6116666667,63.5365333333,16.427,21.4078933333,58.975,38.9992333333,20.7258977778,60.5944,14.5072
790.54,16.2936,58.5945333333,19.3283333333,63.5011333333,16.3309333333,21.3981033333,58.4514,38.6413,20.8113533333,60.7836666667,14.4185666667
790.85,16.3698666667,58.138,19.4002666667,62.8679333333,16.8259333333,21.5942833333,57.9819333333,38.3194,21.0414422222,60.0624666667,14.6079
791.16,16.4256,57.1329333333,19.2238666667,62.0218666667,16.8325333333,21.5947733333,57.2269333333,38.0845333333,21.0270444444,59.1736,14.7481333333
791.47,16.7166,56.1744666667,19.5638666667,60.8597333333,16.6915333333,21.2545766667,56.1184666667,37.5886666667,20.8376444444,57.8691333333,14.6698
791.78,17.0958666667,55.9327333333,19.776,60.3794,17.1206,21.4014766667,55.5037333334,37.2203,21.2023177778,57.4377333333,15.0592666667
792.08,16.1795333333,55.7592,19.2741333333,59.7073333333,16.1032666667,20.71926,54.8805333333,36.3101,20.6410066667,56.7843333333,14.1357666666
