wavelength,Back_PipMelf,Belly_PipMelf,Breast_PipMelf,Crissum_PipMelf,Crown_PipMelf,DorTail_PipMelf,Patch10_PipMelf,Patch11_PipMelf,Rump_PipMelf,Throat_PipMelf,WingTip_PipMelf
524.17,13.1104,25.3037333333,18.4234666667,21.539,17.8854666667,11.2243333333,18.5342,10.7006,22.4214666667,24.3173333333,10.8208
524.52,13.0493333333,25.2701333333,18.4232,21.5269333333,17.848,11.1878666667,18.5302,10.6188666667,22.3816,24.3272666667,10.7765333333
524.87,12.9926,25.2167333333,18.4100666667,21.5363333333,17.8038666667,11.1612,18.5020666667,10.537,22.3464,24.3158666667,10.7534666666
525.21,12.9434666667,25.1800666667,18.3986,21.5468666667,17.7613333333,11.1472,18.4813333333,10.4737333333,22.3232,24.3336666667,10.7216
525.56,12.9013333333,25.1377333333,18.408,21.5723333333,17.7237333333,11.1379333333,18.4754,10.4131333333,22.2968666667,24.3395333333,10.7012666667
525.90,12.9008666667,25.1275333333,18.4584666667,21.6336666667,17.7255333333,11.1585333333,18.5021333334,10.3798666667,22.3073333333,24.3682666667,10.7360666667
526.25,12.8299333333,25.0677333333,18.4440666667,21.6491333333,17.6728,11.1197333333,18.4646,10.2832666667,22.2627333333,24.3391333333,10.6894
526.59,12.7855333333,25.0142,18.4363333333,21.6760666667,17.6265333333,11.1188666667,18.4548666667,10.2296,22.2322666667,24.3358666667,10.6674
526.94,12.7496666667,24.9984666667,18.415,21.6997333333,17.6025333333,11.1120666667,18.4452666667,10.1647333333,22.2091333334,24.3456,10.6483333333
527.28,12.7197333333,24.9706666667,18.4016,21.7236,17.5756666667,11.1028,18.4167333333,10.1118,22.1822,24.3382,10.6252666667
527.63,12.7082666667,24.9721333333,18.4117333334,21.7503333333,17.5797333333,11.0965333333,18.4172666667,10.0844,22.1647333333,24.3582,10.6224
527.97,12.7063333333,25.0110666667,18.4590666667,21.8008666667,17.6027333333,11.1131333333,18.4387333333,10.087,22.1726666667,24.4076,10.6395333333
528.32,12.6913333333,24.9962666667,18.4488666667,21.8116666667,17.5836,11.0971333333,18.4077333333,10.0654666667,22.1586,24.4005333333,10.6265333333
528.66,12.6922,25.0341333333,18.4768,21.8468,17.6044666667,11.1102666667,18.4120666667,10.0770666667,22.1742,24.4356,10.6342666667
529.01,12.7264666667,25.0912,18.5286,21.9086666667,17.6425333333,11.1477333333,18.4365333333,10.1004,22.2108,24.4804,10.6629333333
529.35,12.742,25.1308,18.5522666667,21.9309333333,17.6548666667,11.1499333333,18.4277333333,10.1123333333,22.2223333333,24.507,10.6724
529.70,12.7416666667,25.1538666667,18.5485333333,21.9454,17.6484666666,11.1498666667,18.3928666667,10.1073333333,22.2072666667,24.5295333333,10.6572666667
530.04,12.763,25.2096666667,18.5812666667,21.9704,17.6759333333,11.16,18.3921333333,10.1478666667,22.2140666667,24.5602666667,10.6859333333
530.39,12.7726,25.2644,18.6109333333,21.9881333333,17.6818,11.1379333333,18.355,10.1652,22.2037333333,24.5881333333,10.6838
530.73,12.7999333333,25.3428666667,18.6872666667,22.0448,17.718,11.1484666667,18.3564,10.2011333333,22.235,24.6444666666,10.7071333333
531.08,12.8570666667,25.4435333333,18.7777333333,22.1241333333,17.7794,11.1777333333,18.3767333333,10.2512666667,22.2778,24.719,10.7549333333
531.42,12.8633333333,25.4996666667,18.8234,22.1558,17.7792666667,11.1760666667,18.3554,10.2628,22.2888666667,24.7574,10.7594
531.77,12.89,25.5547333333,18.8603333333,22.1907333333,17.803,11.1942,18.3479333333,10.2948666667,22.3150666666,24.8022666667,10.771
532.11,12.9186,25.6401333333,18.9277333333,22.2558,17.8432,11.2269333333,18.3612666667,10.3303333333,22.3479333333,24.8804,10.8012666667
532.46,12.9366,25.6842666667,18.9663333333,22.2798,17.8491333333,11.2161333333,18.3411333333,10.3442666667,22.3523333333,24.9036,10.7993333334
532.80,12.9515333333,25.7222,18.9952,22.294,17.8607333333,11.207,18.3196666667,10.3572666667,22.3356666667,24.9344666667,10.8033333333
533.15,12.9786,25.8026,19.0474,22.3564666667,17.8962666667,11.2320666667,18.335,10.3865333334,22.367,25.0022,10.8337333333
533.49,13.0183333333,25.9124,19.1329333333,22.4237333333,17.944,11.256,18.3567333333,10.4386666667,22.4164666666,25.0601333333,10.8706666666
533.84,13.0448,25.9895333333,19.1958,22.4811333333,17.96,11.263,18.3640666667,10.4612666667,22.4448,25.1190666667,10.8662
534.18,13.0937333333,26.0935333333,19.2742,22.5522,18.0326666667,11.3047333333,18.4059333333,10.5088666667,22.5113333333,25.1963333333,10.9122
534.52,13.1082,26.1386,19.295,22.5697333333,18.0376,11.294,18.3689333333,10.5285333333,22.5028,25.2108666667,10.9086666667
534.87,13.1616666667,26.2606,19.3732,22.6314,18.0888666666,11.3312666667,18.3938666667,10.5933333333,22.551,25.2975333333,10.9503333333
535.21,13.2283333334,26.3906,19.4678666667,22.7216,18.1669333333,11.3724,18.4290666667,10.6773333333,22.6127333333,25.3992666667,11.0022666666
535.56,13.2370666667,26.4621333333,19.5148666667,22.7526666667,18.1807333333,11.3477333333,18.3833333333,10.6845333333,22.6022,25.4281333333,11.0008666666
535.90,13.3038666667,26.5806666667,19.6072666667,22.8389333333,18.2460666667,11.3814,18.402,10.7584666667,22.6546,25.4916666667,11.0497333333
536.25,13.3384666667,26.6552,19.6674,22.8974,18.2656,11.4038666667,18.4038666667,10.7951333333,22.6740666667,25.5387333333,11.0719333333
536.59,13.3838,26.7622,19.7524,22.9641333333,18.3255333333,11.4315333333,18.4138,10.8564666667,22.7212666667,25.6164666667,11.1113333333
536.93,13.4396,26.8545333333,19.8316,23.0284,18.3832,11.4613333333,18.4146666667,10.9212,22.7556,25.6582666667,11.1467333333
537.28,13.4957333333,26.9480666667,19.9139333333,23.1039333333,18.44,11.4936666667,18.4209333333,10.9668,22.7853333333,25.7420666667,11.181
537.62,13.5212666667,27.006,19.9673333333,23.1494666667,18.4672666667,11.5067333333,18.4024666667,11.0091333333,22.7736,25.7856,11.2086666667
537.97,13.5171333333,27.0607333333,20.0122666667,23.2058,18.4609333334,11.5016666667,18.3596,10.9991333334,22.7544666667,25.8324,11.1896666667
538.31,13.5285333333,27.1340666667,20.0638666667,23.2685333333,18.48,11.5102666667,18.3582666667,11.0016,22.7505333333,25.9015333333,11.194
538.65,13.4765333333,27.0944666667,20.0630666667,23.2775333333,18.431,11.4796666666,18.2937333333,10.9348666667,22.6774,25.8870666667,11.1466
539.00,13.4213333333,27.0574666667,20.0625333333,23.2672666667,18.3752666667,11.4418666667,18.2360666667,10.8656666667,22.6150666667,25.8814666666,11.0988
539.34,13.4089333333,27.0624666667,20.084,23.3053333333,18.3546,11.4489333333,18.2401333333,10.8389333333,22.6083333333,25.9207333333,11.097
539.69,13.3231333333,26.9835333333,20.0531333333,23.2789333333,18.2848666667,11.4074,18.1791333333,10.7523333333,22.5346,25.8856666667,11.0519333333
540.03,13.2956,26.9708,20.0604666667,23.3032666667,18.2596,11.4068,18.173,10.7327333333,22.4979333333,25.9219333333,11.0488
540.37,13.2386666667,26.9388666667,20.0334,23.315,18.2091333334,11.3743333333,18.1294666667,10.6722666667,22.4460666667,25.8956,11.0064666667
540.72,13.2222,26.9079333333,20.0250666667,23.3238666667,18.1641333333,11.3409333334,18.1016,10.6263333333,22.4031333333,25.9174666667,10.9785333333
541.06,13.1792666667,26.8686666666,20.004,23.3056,18.1230666667,11.3142666667,18.0688,10.5961333333,22.3577333333,25.9085333333,10.9449333333
541.40,13.1818666667,26.8987333333,20.0364666667,23.3376,18.1223333334,11.3318666667,18.0669333333,10.5972666667,22.3732666667,25.9466666667,10.9683333333
541.75,13.1713333333,26.9136666667,20.0411333333,23.3325333333,18.1136,11.3239333333,18.0521333333,10.5989333334,22.3546,25.9536666667,10.9686
542.09,13.1794666667,26.948,20.0757333333,23.3628,18.1285333334,11.3322,18.0530666667,10.6214666667,22.3559333333,25.9832666667,10.9903333333
542.43,13.2016,27.0089333333,20.1232666667,23.3968666667,18.1662,11.3514,18.0596666666,10.6825333333,22.377,26.0346,11.0206
542.78,13.2422,27.0924,20.1753333333,23.4584,18.2042666667,11.3668666667,18.0724666667,10.7413333333,22.4029333333,26.0842,11.0651333333
543.12,13.2575333333,27.1513333333,20.2051333333,23.4883333333,18.2204,11.3597333334,18.053,10.7658666667,22.3922666667,26.1092666667,11.0748
543.46,13.3391333333,27.2899333333,20.2897333333,23.572,18.2934666667,11.3962666667,18.0898,10.8562,22.4319333333,26.2054666667,11.111
543.81,13.3888666667,27.4038,20.3681333333,23.6435333333,18.3379333334,11.4196,18.0976666667,10.9014666667,22.4658,26.2613333333,11.1409333333
544.15,13.4505333333,27.5233333333,20.4626,23.7050666667,18.4011333333,11.4532,18.1398,10.981,22.5060666667,26.3506,11.1873333333
544.49,13.4360666667,27.606,20.506,23.7432666667,18.4232666667,11.4620666667,18.1232,11.0143333333,22.5158666667,26.3794,11.202
544.84,13.5152666667,27.7482,20.6003333333,23.8432,18.5121333333,11.5145333333,18.1658666667,11.1067333333,22.5824,26.4704666667,11.2722
545.18,13.5538,27.8574666667,20.6698,23.9060666667,18.5559333333,11.5292666667,18.1734666667,11.1556666667,22.6120666667,26.5287333333,11.2946666667
545.52,13.6303333333,27.9987333333,20.7850666667,24.0316666667,18.6406666667,11.5916666667,18.2134666667,11.246,22.6780666667,26.6196,11.3705333333
545.87,13.6706,28.0801333333,20.8488,24.0756666666,18.6729333333,11.6143333333,18.2289333333,11.3036666667,22.6976,26.6511333333,11.3824666667
546.21,13.7070666667,28.2037333333,20.9148,24.1294666667,18.7011333334,11.6153333333,18.2256666667,11.3452,22.7122666667,26.6974,11.4007333333
546.55,13.7752666667,28.313,21.0077333333,24.1938,18.7595333333,11.6541333333,18.2382666667,11.4112666667,22.7529333333,26.7738,11.4260666667
546.90,13.829,28.4162666667,21.0931333333,24.2751333333,18.8182,11.6978,18.2624,11.5096,22.7884,26.8409333333,11.4844666667
547.24,13.8815333333,28.5201333334,21.1948666667,24.354,18.8639333333,11.7410666667,18.2792666667,11.5774,22.8348666667,26.9021333333,11.5558666667
547.58,13.8901333333,28.59,21.2424,24.3759333333,18.8986,11.7139333333,18.2359333333,11.6326666667,22.8326666667,26.9329333333,11.5524666667
547.92,13.9449333333,28.6768666667,21.3013333333,24.4089333333,18.9366666667,11.7251333333,18.2087333333,11.7104,22.8491333333,26.9824666667,11.5826666667
548.27,13.9990666667,28.8140666667,21.3924666667,24.4598666667,18.9892,11.7413333333,18.2249333333,11.7979333333,22.8894,27.0644,11.5882
548.61,13.992,28.8783333333,21.4394666667,24.4806666667,18.9878666667,11.7133333333,18.2012666667,11.8405333333,22.8682,27.0705333333,11.6144
548.95,14.0344666667,28.9816666667,21.4954666667,24.5126,19.046,11.7398,18.1805333333,11.9126,22.8621333333,27.1216,11.6437333333
549.29,14.0516666667,29.0524,21.5396666667,24.5021333333,19.0396,11.7238666667,18.1549333333,11.9549333333,22.8302666667,27.1756,11.6402
549.64,14.0854666667,29.1460666667,21.6134,24.5612,19.0532,11.7310666667,18.1108666667,11.9964666667,22.8490666667,27.2564,11.6708666667
549.98,14.1089333333,29.2136,21.6588,24.6012,19.0473333333,11.7440666667,18.0986,12.0232,22.8433333333,27.2980666667,11.6820666667
550.32,14.1131333333,29.2658,21.7008666667,24.632,19.0378666667,11.7521333333,18.0919333333,12.0648666667,22.8185333333,27.3391333333,11.7252666667
550.66,14.1548666667,29.3837333333,21.7785333333,24.6882,19.0577333333,11.793,18.0823333333,12.0894666667,22.8448,27.4295333333,11.7404666667
551.01,14.1748666667,29.4542,21.8120666667,24.7083333333,19.0818,11.809,18.0886,12.1184666667,22.82,27.4957333333,11.7632
551.35,14.1864666667,29.4892666667,21.8311333333,24.7348,19.0814,11.8396,18.0854,12.1156,22.812,27.5334666667,11.7938
551.69,14.1932666667,29.5704,21.9012666667,24.8109333334,19.0861333333,11.8707333333,18.1078666667,12.1314,22.8184,27.6096,11.8027333333
552.03,14.2204666667,29.58,21.9248,24.8362,19.0862,11.9116666667,18.1003333333,12.1460666667,22.7476666667,27.6320666667,11.8672
552.38,14.2256666667,29.6400666667,21.9946,24.876,19.0683333333,11.9093333333,18.0534666667,12.1326,22.7194666667,27.6925333333,11.8272666667
552.72,14.2315333333,29.6816,22.0099333333,24.9028666667,19.0661333333,11.8945333333,18.0371333333,12.1186,22.7144666667,27.717,11.8272666667
553.06,14.2878,29.7674666667,22.0754,24.9960666667,19.112,11.9253333333,18.0502,12.1642,22.7596666667,27.7770666666,11.8780666667
553.40,14.3022,29.8556666667,22.128,25.0542,19.1394,11.936,18.0674666666,12.196,22.7542666667,27.8233333333,11.9130666667
553.74,14.2501333333,29.829,22.1116,25.0306666667,19.0924666667,11.8935333333,17.9900666667,12.1586666667,22.6800666667,27.8002,11.8728666667
554.09,14.2201333333,29.8732,22.1085333333,25.0482666667,19.1008666667,11.8959333333,17.9638666667,12.1559333333,22.6513333333,27.8074666666,11.8574666667
554.43,14.2134,29.9157333333,22.1695333333,25.0753333333,19.1018666666,11.8966,17.9677333333,12.2041333334,22.6306666667,27.8234,11.8726666667
554.77,14.1582,29.9324,22.1512,25.0554666667,19.0268666667,11.8160666667,17.8903333333,12.16,22.5606,27.7690666667,11.8037333333
555.11,14.2341333333,30.0901333333,22.2803333333,25.1533333333,19.0932,11.8944666667,17.9382,12.2631333333,22.6029333333,27.8718,11.8700666667
555.45,14.2318,30.1364666667,22.323,25.1936,19.0954,11.8888,17.8882666667,12.2748666667,22.5958666667,27.8619333333,11.9014666667
555.80,14.2894666667,30.2450666667,22.4410666667,25.2993333333,19.1508666667,11.9611333333,17.9241333333,12.3436,22.7122666667,27.9474666667,11.9426
556.14,14.3514,30.3494666667,22.5023333333,25.3718666667,19.2098,12.0341333333,17.9611333333,12.4195333333,22.7670666667,28.0133333333,12.0276666667
556.48,14.3373333333,30.3319333333,22.5374666667,25.3756666667,19.1633333333,12.0416666667,17.9284666667,12.4236,22.7003333333,28.0202666667,12.0258
556.82,14.3084666667,30.3686666667,22.5672,25.3762666667,19.1649333333,12.0359333334,17.9066,12.4185333333,22.6452,28.0201333333,12.0195333333
557.16,14.3022666667,30.4235333333,22.6205333333,25.403,19.185,12.0552666667,17.8844,12.4216,22.6104,28.0588,12.0026666666
557.50,14.4153333333,30.6261333333,22.7838,25.5492,19.3061333333,12.1678,17.9914,12.5332666667,22.7312,28.2258,12.1143333333
557.85,14.4214,30.6508,22.7998666667,25.5482666667,19.2804666666,12.1473333333,17.9442666667,12.5102666667,22.6626666667,28.2276666667,12.0665333333
558.19,14.4734,30.7814666667,22.8735333333,25.6510666667,19.3156,12.1772,17.968,12.5392,22.6956,28.3383333333,12.0960666667
558.53,14.5080666667,30.8487333334,22.9363333333,25.7108666667,19.3361333334,12.2454,17.9698666667,12.5920666667,22.7094666667,28.4276,12.0991333333
558.87,14.4864,30.8162,22.9252666667,25.7273333333,19.3124,12.2166666667,17.9064,12.5478666667,22.64,28.4154,12.0868
559.21,14.4670666667,30.8046,22.916,25.7204,19.2716,12.2022,17.8544666667,12.4926,22.555,28.4269333333,12.0502666667
559.55,14.4612,30.9163333333,22.9658,25.7712,19.3215333333,12.2018666667,17.8521333333,12.4786,22.5409333333,28.5,12.0778666667
559.89,14.4563333333,30.9090666667,22.9725333334,25.7608,19.2850666667,12.1914,17.7942666667,12.441,22.4777333333,28.5342,12.0422
560.23,14.4606,30.9882666667,23.0364,25.8347333333,19.3022,12.2031333333,17.7927333334,12.4528666667,22.5033333333,28.5815333333,12.0124666667
560.58,14.4914666667,31.0238666667,23.0871333333,25.8996,19.3198,12.2531333333,17.7958666667,12.4678666667,22.5237333333,28.6639333333,12.0228666667
560.92,14.4808666667,31.0222666667,23.0984666667,25.9108666667,19.2913333333,12.2678,17.7649333333,12.4799333333,22.517,28.6729333333,12.0671333333
561.26,14.4167333333,30.9688666667,23.0619333333,25.8655333333,19.2214,12.2151333333,17.6528666667,12.4132666667,22.4294666667,28.6152,12.0074
561.60,14.4276666667,31.0234,23.0942666667,25.9492,19.2262,12.2343333333,17.6312,12.4164666667,22.471,28.6754666667,12.0396
561.94,14.4724666667,31.0398,23.1338666667,25.9886,19.2450666667,12.2725333333,17.6266,12.4157333333,22.4731333333,28.6839333333,12.0823333333
562.28,14.483,31.0844,23.2044666667,26.0580666667,19.2615333333,12.2977333333,17.6446666667,12.4278,22.5028,28.7461333333,12.1470666667
562.62,14.4698666667,31.1442,23.2272,26.0762666667,19.2465333333,12.2886,17.6262,12.4064666667,22.4999333333,28.7867333333,12.1172666667
562.96,14.5852666667,31.268,23.374,26.2274,19.3544666667,12.4388666667,17.7420666667,12.5226,22.6091333333,28.9059333333,12.2473333333
563.30,14.5873333333,31.2192666666,23.3901333333,26.2349333333,19.2786,12.4337333333,17.6827333333,12.5053333333,22.5371333333,28.8832666667,12.2097333333
563.64,14.6062666667,31.233,23.4324,26.3007333333,19.2814,12.4762,17.7101333333,12.5035333333,22.5555333333,28.8909333333,12.2518
563.99,14.6052666667,31.1985333334,23.422,26.3005333333,19.2525333333,12.4973333333,17.6866,12.4613333333,22.5167333333,28.8976,12.2818666667
564.33,14.5852,31.1982666667,23.4604666667,26.3135333333,19.2216666667,12.5012666667,17.6602666667,12.4317333333,22.4801333333,28.9118,12.2762666667
564.67,14.5452,31.1782666667,23.4699333333,26.2994,19.1729333333,12.4446666667,17.6135333333,12.3592666667,22.4469333333,28.9086666667,12.2184666667
565.01,14.5734666667,31.1986,23.5262666667,26.3779333333,19.2046666667,12.4586666667,17.6575333334,12.3637333333,22.4580666667,28.9957333333,12.2403333333
565.35,14.5866,31.2226666667,23.6052666666,26.4047333333,19.2188666667,12.4787333333,17.6794,12.3722666667,22.4574,29.0243333333,12.2771333333
565.69,14.5177333333,31.1838,23.5995333333,26.3733333334,19.1852,12.4300666666,17.6354666667,12.3263333333,22.4092666666,29.0076666667,12.2246666667
566.03,14.5392666667,31.209,23.6612,26.3977333333,19.2054,12.4480666667,17.6236,12.3444666666,22.4186666667,29.0382666667,12.2528666667
566.37,14.567,31.2411333333,23.7109333333,26.4517333333,19.2216666667,12.4701333333,17.6238,12.38,22.4131333333,29.0634666667,12.2766
566.71,14.5371333333,31.222,23.6866666667,26.4149333333,19.176,12.4133333333,17.5421333333,12.3308,22.3426666667,29.0441333333,12.2356
567.05,14.5254666667,31.2101333333,23.6852666667,26.4233333333,19.1614666667,12.3765333333,17.5007333333,12.3165333333,22.3110666667,29.0301333333,12.2070666667
567.39,14.525,31.249,23.7238,26.435,19.1755333333,12.3629333333,17.4796,12.3260666667,22.2892666667,29.065,12.1923333333
567.73,14.5398666667,31.3333333333,23.8015333333,26.5106666667,19.1940666667,12.3672666667,17.4786,12.3685333333,22.2904666667,29.1081333333,12.2208
568.07,14.5624,31.4238,23.861,26.5790666667,19.1993333333,12.3496,17.4706666667,12.3888666667,22.3074,29.1402,12.2452
568.41,14.6393333333,31.5205333333,23.9364,26.6698,19.2650666667,12.4198666667,17.5035333333,12.4534666667,22.346,29.2262,12.3202666667
568.75,14.6756666666,31.6336666667,24.0152,26.726,19.2845333333,12.4796666667,17.5189333333,12.4919333334,22.3683333333,29.2943333334,12.3603333333
569.09,14.6714,31.6777333333,24.047,26.7694666667,19.2787333333,12.4798666667,17.4934,12.491,22.3500666667,29.3241333333,12.3559333333
569.43,14.6571333333,31.73,24.0804,26.7763333333,19.2586,12.4816,17.4524666667,12.4564666667,22.3102,29.353,12.3478
569.77,14.6056666667,31.7336,24.0604666667,26.802,19.2136,12.4452666667,17.3768666667,12.3870666667,22.2393333334,29.3710666667,12.2957333333
570.11,14.5822666667,31.7206,24.0863333333,26.8036,19.1728,12.4239333333,17.3486666667,12.3424,22.2163333333,29.3698,12.3053333333
570.45,14.5810666667,31.7717333333,24.1461333334,26.8802666667,19.1818,12.4334,17.3588,12.3322666667,22.2304666667,29.4236666667,12.3150666667
570.79,14.5554666667,31.7952666667,24.1714666667,26.8954,19.1576666667,12.4292,17.3384,12.2967333333,22.2292666667,29.4469333333,12.3248
571.13,14.5557333333,31.8625333333,24.2232666667,26.9716,19.1544,12.4358,17.3257333333,12.286,22.2281333333,29.4916666667,12.3544
571.47,14.6068666667,31.9132666667,24.295,27.0169333333,19.1924666667,12.4756,17.3812666667,12.335,22.2763333333,29.5710666666,12.4092666667
571.81,14.5921333333,31.9016666667,24.2824666667,26.9886666667,19.1745333333,12.4562,17.3396666667,12.3062,22.2368666667,29.5769333333,12.3896
572.15,14.6479333333,31.9854666667,24.3619333333,27.0963333333,19.2239333333,12.506,17.3689333333,12.3552,22.2673333333,29.6354666667,12.4373333333
572.49,14.6279333334,31.9490666667,24.3377333333,27.108,19.1924666667,12.4585333333,17.3148666667,12.3418,22.2189333333,29.6242666667,12.4037333333
572.83,14.7016666667,32.0081333333,24.4110666667,27.1769333334,19.2337333334,12.5203333333,17.3322,12.3962666667,22.2337333334,29.7026,12.4555333333
573.17,14.7171333333,32.0291333333,24.4519333334,27.2517333333,19.2296666667,12.5298,17.3158666667,12.4186666667,22.2419333333,29.7245333333,12.4666
573.51,14.8213333333,32.1488666667,24.5608,27.3414,19.3096666667,12.6201333333,17.4075333333,12.5368666667,22.3244666666,29.8004,12.5626666667
573.85,14.8906,32.2591333333,24.6698666667,27.4600666667,19.3724666667,12.6897333333,17.4456,12.6186,22.3666,29.8945333333,12.6270666667
574.19,14.8758,32.2933333333,24.6758,27.4642666667,19.3324,12.6578666666,17.3747333333,12.6021333333,22.32,29.8892,12.5841333333
574.53,14.8898,32.3512,24.7442666667,27.5062666667,19.3556,12.6550666667,17.3443333333,12.6518666667,22.3144666667,29.9430666667,12.6033333333
574.87,14.8910666667,32.3548,24.7664666667,27.5122666667,19.3506,12.6552,17.3128,12.6787333333,22.3044,29.9616,12.6024
575.21,14.8813333334,32.3903333333,24.7849333333,27.5288666667,19.3270666667,12.6119333333,17.2312,12.6587333333,22.2591333333,29.9548,12.5513333333
575.55,14.9035333333,32.4637333333,24.8625333333,27.6194,19.3476666666,12.6461333333,17.2162666667,12.7177333333,22.265,30.0036666667,12.5865333333
575.89,14.939,32.5252,24.9256666667,27.6180666667,19.3478666667,12.6346,17.2078666667,12.7603333333,22.2531333333,30.0638,12.575
576.22,14.9669333334,32.6246666667,25.0186,27.6632666667,19.3574666667,12.6220666667,17.1716,12.7807333333,22.269,30.091,12.6138
576.56,14.9781333333,32.7263333333,25.0773333333,27.7128,19.3446,12.6094666667,17.1498,12.8062666667,22.2837333333,30.1420666667,12.6032666667
576.90,15.068,32.8666666666,25.1311333333,27.783,19.4028,12.6497333333,17.1438,12.8975333333,22.3066666667,30.2356666667,12.6716
577.24,15.0509333333,32.8995333333,25.1246666667,27.7758666667,19.3785333333,12.5755333333,17.0525333333,12.8735333333,22.2474666667,30.2309333334,12.6023333333
577.58,15.0352,32.952,25.1238666667,27.7594666667,19.3706,12.5566666667,16.9806666667,12.8751333333,22.1964,30.2497333333,12.5795333333
577.92,15.1287333333,33.0849333333,25.2500666667,27.8433333333,19.4786666667,12.6359333333,17.041,13.0116666667,22.2656,30.4062666667,12.7078
578.26,15.2427333333,33.2604,25.3702666667,27.9626,19.5762,12.7151333333,17.1158666667,13.114,22.3268666667,30.5336,12.7976
578.60,15.2835333333,33.4104,25.4839333333,28.0317333333,19.6106,12.7262666667,17.1104666667,13.1773333333,22.3596666667,30.6166666667,12.8293333333
578.94,15.3200666667,33.5657333334,25.5586666667,28.0945333333,19.6536,12.7651333333,17.0995333333,13.2424666667,22.3846666667,30.7100666667,12.8919333333
579.28,15.3995333333,33.6911333333,25.615,28.1618666667,19.6942,12.7903333334,17.1238,13.3003333333,22.429,30.7790666667,12.9144666667
579.61,15.4408,33.8258666667,25.6908666667,28.2528,19.7365333333,12.8449333333,17.1191333333,13.3883333333,22.4624666667,30.8498666667,12.9752666667
579.95,15.5129333334,33.949,25.742,28.3196666667,19.7862666667,12.9012,17.1438,13.4987333333,22.4800666667,30.9267333333,13.008
580.29,15.488,33.9778666667,25.7584,28.2898,19.7517333333,12.8446666667,17.0850666667,13.5082666667,22.3926666667,30.8941333333,13.0078
580.63,15.4858,34.0633333333,25.8680666667,28.3318666667,19.7612,12.8139333333,17.0792,13.5259333333,22.3963333333,30.9177333333,13.0078666667
580.97,15.5905333333,34.2042,25.9930666667,28.4309333333,19.8478666667,12.8756,17.1258,13.6130666667,22.4565333334,31.0381333333,13.101
581.31,15.6598666667,34.3072666667,26.0683333333,28.4733333333,19.8782666666,12.8618666667,17.1250666667,13.6783333333,22.5186,31.111,13.1170666667
581.65,15.669,34.3943333333,26.1237333334,28.5304,19.8714666666,12.8318,17.1384666667,13.7294,22.5194666667,31.1302666667,13.1337333333
581.98,15.6440666667,34.4784,26.1331333333,28.5886,19.8162,12.7756,17.0839333333,13.6931333333,22.4892666667,31.183,13.0776
582.32,15.7126666667,34.551,26.1807333333,28.616,19.8468666667,12.8085333333,17.1008666667,13.7598,22.497,31.2202,13.1114666667
582.66,15.7313333333,34.62,26.2512666666,28.6693333333,19.867,12.8031333333,17.1054,13.7823333333,22.4983333333,31.2648,13.1042
583.00,15.7094666667,34.666,26.3095333333,28.6727333333,19.8642,12.7648666667,17.0739333333,13.8038666667,22.4644666666,31.297,13.0897333333
583.34,15.6493333333,34.6816,26.2974,28.6757333333,19.8108,12.6724,16.9774,13.7252666667,22.3907333333,31.2935333333,13.0079333333
583.68,15.6224,34.7426666667,26.3445333333,28.7031333333,19.7952,12.6560666667,16.9490666667,13.7303333334,22.3922,31.3596666667,13.0148666667
584.01,15.5976666667,34.7668,26.3432666667,28.7324666667,19.7911333333,12.6229333333,16.8858,13.7176666667,22.4132666667,31.3598,12.9470666667
584.35,15.5428666667,34.8080666667,26.3270666667,28.7158,19.7324,12.5601333333,16.778,13.7016,22.3484,31.3740666667,12.8860666667
584.69,15.4462666667,34.8049333333,26.3215333333,28.6736,19.6205333333,12.4859333333,16.6791333333,13.6316,22.2525333333,31.3413333333,12.8137333333
585.03,15.4017333333,34.828,26.3412,28.6758666667,19.5817333333,12.5039333333,16.6433333333,13.6452666667,22.1694666667,31.3398666667,12.7902666667
585.37,15.4342,34.8871333334,26.3758666666,28.7389333333,19.5996666666,12.5656,16.6154,13.6672,22.2034,31.3773333333,12.7876
585.70,15.5052,34.9432,26.4636666667,28.7788666667,19.6762666667,12.6238666667,16.6522,13.7736,22.2478,31.4016666667,12.8902
586.04,15.4051333333,34.9107333333,26.4506,28.7798,19.6191333333,12.5608666667,16.572,13.7206666667,22.1888666667,31.3934666667,12.8456666667
586.38,15.4306,34.9162,26.4896666667,28.8108,19.652,12.6116666666,16.5784,13.7586,22.1856,31.4037333333,12.8922666667
586.72,15.465,35.0138666667,26.5862666667,28.8988666667,19.7112666667,12.6768,16.6348666667,13.8045333333,22.2046,31.4624,12.9912666667
587.06,15.4778666667,34.9788,26.6276666667,28.8916666667,19.7254,12.7152,16.6747333333,13.855,22.2069333333,31.4650666667,13.058
587.39,15.4912,34.9841333333,26.657,28.9210666667,19.7458666667,12.7468,16.6749333333,13.8492,22.1780666667,31.4650666667,13.0978
587.73,15.4954666667,34.979,26.6837333334,28.9502,19.7527333333,12.7657333333,16.7134,13.8692666667,22.1612666667,31.5297333334,13.1468
588.07,15.5306666667,34.9452,26.7008,28.9824666667,19.7847333333,12.837,16.7738,13.8726666667,22.1578666667,31.5585333333,13.1946666667
588.41,15.5033333333,34.9478666667,26.683,29.016,19.794,12.8392666667,16.7504,13.873,22.1264666667,31.5513333333,13.1832
588.74,15.4964,34.9572,26.7186666667,29.0548666666,19.7802666667,12.8128,16.7547333333,13.8376666667,22.1334666667,31.5402666667,13.1972
