wavelength,Back_ComLorm,Belly_ComLorm,Breast_ComLorm,Crissum_ComLorm,Crown_ComLorm,DorTail_ComLorm,Rump_ComLorm,Throat_ComLorm,WingTip_ComLorm
533.84,6.08075,5.28641666667,5.03041666667,5.08241666667,3.87175,7.38475,6.74924074074,6.52733333334,5.77583333333
534.18,6.081,5.29041666667,5.02208333333,5.0695,3.87766666667,7.39166666667,6.75607407407,6.53758333333,5.78058333333
534.52,6.05508333334,5.27883333333,4.9875,5.04525,3.85366666667,7.36508333333,6.71989814815,6.52875,5.74666666667
534.87,6.04941666667,5.27616666667,4.97625,5.04608333333,3.84908333333,7.35525,6.70397222222,6.55416666667,5.73491666667
535.21,6.03766666667,5.268,4.95933333333,5.03375,3.83816666666,7.344,6.68948148148,6.5675,5.70275
535.56,6.0075,5.25233333334,4.94241666667,5.02216666667,3.8165,7.3115,6.65844444444,6.5775,5.6975
535.90,6.004,5.25866666667,4.93633333333,5.02941666667,3.83041666667,7.30691666666,6.6585,6.59491666667,5.71016666667
536.25,5.98666666667,5.25433333333,4.92341666667,5.02075,3.83475,7.28983333333,6.6330462963,6.60433333334,5.71341666667
536.59,5.94858333333,5.22616666666,4.88366666667,4.9895,3.80808333333,7.258,6.59650925926,6.59433333334,5.68341666667
536.93,5.91516666666,5.19841666666,4.85783333333,4.99766666667,3.79,7.2205,6.55508333333,6.59841666666,5.66275
537.28,5.92133333333,5.21058333334,4.85675,5.00175,3.801,7.2095,6.56037037037,6.646,5.665
537.62,5.91408333334,5.22016666667,4.8645,5.018,3.81491666667,7.19725,6.56899074074,6.69158333334,5.66558333334
537.97,5.88358333334,5.19166666667,4.84816666666,5.01183333333,3.79258333334,7.172,6.52686111111,6.70666666667,5.64258333333
538.31,5.91508333333,5.21258333333,4.89733333333,5.04575,3.82925,7.20333333333,6.56639814814,6.77533333333,5.68441666666
538.65,5.87483333334,5.19283333333,4.87466666667,5.015,3.81766666667,7.15783333333,6.54375,6.78241666667,5.66825
539.00,5.89058333333,5.20475,4.88608333333,5.02825,3.82891666667,7.17525,6.55391666667,6.853,5.681
539.34,5.89816666667,5.20458333334,4.89275,5.01991666667,3.82241666667,7.1885,6.56730555556,6.89125,5.68216666667
539.69,5.866,5.16941666667,4.88091666667,4.9865,3.79691666667,7.1835,6.53310185185,6.91216666666,5.65391666667
540.03,5.83391666667,5.1455,4.86391666667,4.96158333333,3.77433333333,7.16875,6.50248148148,6.93708333333,5.62675
540.37,5.81791666666,5.15941666667,4.84825,4.96458333333,3.77366666667,7.163,6.48885185185,6.96866666667,5.62683333333
540.72,5.83591666667,5.17408333333,4.86191666667,4.957,3.78616666667,7.191,6.4907962963,7.01108333333,5.65458333333
541.06,5.82508333333,5.1745,4.87083333333,4.96541666667,3.79833333333,7.20866666666,6.48633333333,7.03533333333,5.68358333334
541.40,5.82058333333,5.17158333333,4.86566666667,4.9655,3.79625,7.20308333333,6.47862962963,7.046,5.68225
541.75,5.82016666667,5.176,4.87,4.97283333333,3.80858333333,7.21075,6.4804074074,7.08041666667,5.69758333333
542.09,5.80583333333,5.165,4.85433333333,4.95408333334,3.80975,7.19283333333,6.46632407407,7.09125,5.68983333333
542.43,5.82566666667,5.18933333334,4.89308333334,4.99358333333,3.8355,7.23458333334,6.47753703703,7.14766666666,5.73016666667
542.78,5.82033333333,5.18025,4.88591666667,4.98841666667,3.83075,7.23133333333,6.46873148148,7.15683333334,5.733
543.12,5.80325,5.174,4.8775,4.99708333333,3.8335,7.22158333333,6.4532037037,7.17725,5.73533333333
543.46,5.79558333333,5.186,4.87733333334,5.01716666667,3.83758333333,7.21491666667,6.44391666667,7.21475,5.75066666667
543.81,5.80591666667,5.20033333334,4.87741666667,5.0325,3.85666666667,7.21608333333,6.4450462963,7.25175,5.77716666667
544.15,5.81725,5.198,4.89541666667,5.05325,3.86625,7.22975,6.45723148148,7.30116666667,5.78866666667
544.49,5.79491666667,5.1895,4.88,5.04933333334,3.85025,7.21325,6.44635185185,7.33041666667,5.76925
544.84,5.8075,5.21016666667,4.89025,5.05866666667,3.85683333334,7.2125,6.44993518518,7.39375,5.76191666667
545.18,5.82108333333,5.234,4.91425,5.08008333334,3.88116666666,7.25008333333,6.47287962963,7.48666666667,5.79275
545.52,5.82725,5.2375,4.90941666667,5.09366666667,3.88625,7.25475,6.4845,7.53875,5.80825
545.87,5.79033333333,5.23016666667,4.88266666667,5.09516666666,3.85525,7.24875,6.45623148148,7.57725,5.77833333334
546.21,5.75975,5.20216666667,4.83075,5.06058333333,3.82316666667,7.21075,6.43427777778,7.58883333333,5.72925
546.55,5.747,5.20175,4.82708333333,5.06775,3.82558333334,7.20075,6.43189814815,7.63083333333,5.73616666666
546.90,5.736,5.19875,4.80466666667,5.03733333333,3.81025,7.18741666667,6.40517592592,7.6735,5.69983333333
547.24,5.76191666667,5.22241666666,4.80825,5.0415,3.83958333333,7.20208333334,6.43765740741,7.75725,5.725
547.58,5.79533333333,5.26841666666,4.85508333333,5.07691666667,3.87583333333,7.24875,6.47832407408,7.87491666667,5.74283333333
547.92,5.8035,5.28708333333,4.85575,5.09241666666,3.89225,7.24325,6.49341666667,7.94641666667,5.75775
548.27,5.76866666667,5.26266666666,4.82366666666,5.04941666667,3.86758333333,7.20225,6.45876851852,7.9825,5.7315
548.61,5.74275,5.22016666666,4.79208333334,5.02966666667,3.85891666667,7.1755,6.45000925926,8.02166666667,5.71641666667
548.95,5.76808333333,5.21666666667,4.80775,5.03325,3.86916666667,7.16125,6.45904629629,8.09908333333,5.72958333334
549.29,5.81866666667,5.27283333333,4.87908333333,5.07466666667,3.92016666667,7.18941666667,6.50330555556,8.23058333333,5.76641666667
549.64,5.885,5.32266666667,4.9465,5.127,3.98191666667,7.24525,6.57501851852,8.37266666666,5.84283333334
549.98,5.91083333333,5.33016666667,4.96966666666,5.11191666666,3.98958333334,7.25841666667,6.56987037037,8.48033333334,5.86908333333
550.32,5.95233333333,5.36683333334,5.00975,5.13733333333,4.02641666666,7.26633333333,6.59925,8.61525,5.90741666667
550.66,6.00033333333,5.40591666667,5.08483333333,5.20308333333,4.07558333333,7.29083333333,6.66237962963,8.75133333333,5.98341666667
551.01,5.96025,5.38683333333,5.07175,5.18,4.03925,7.26825,6.62485185185,8.81108333333,5.96241666666
551.35,5.91891666666,5.32225,5.02308333333,5.11816666667,3.9905,7.22633333333,6.58100925926,8.8275,5.924
551.69,5.8865,5.27525,5.004,5.06116666667,3.96783333333,7.20708333333,6.52310185185,8.86416666666,5.90433333333
552.03,5.94975,5.331,5.05633333333,5.112,4.01191666666,7.27108333333,6.56847222222,8.97933333333,5.94258333333
552.38,6.01341666666,5.40075,5.12208333333,5.168,4.05541666666,7.336,6.623,9.10358333334,5.99466666667
552.72,6.00416666667,5.43591666667,5.11891666667,5.16383333333,4.07475,7.35008333333,6.64237037037,9.19058333332,6.01208333334
553.06,6.00058333333,5.45475,5.10233333333,5.18291666667,4.10125,7.36841666667,6.64237037037,9.26341666667,6.01508333334
553.40,5.94708333333,5.40383333333,5.04233333333,5.131,4.066,7.30108333333,6.59298148148,9.30899999999,5.94666666667
553.74,5.96425,5.43416666666,5.04458333333,5.16791666667,4.08408333334,7.3335,6.6272037037,9.42133333333,5.95991666667
554.09,5.91675,5.39416666666,4.99025,5.11908333334,4.04925,7.28616666667,6.59068518518,9.46783333335,5.90333333334
554.43,5.94983333333,5.43133333334,5.01308333334,5.13741666667,4.09458333333,7.3395,6.62012037037,9.58000000001,5.93158333334
554.77,5.99483333333,5.46333333334,5.02333333333,5.17225,4.12466666667,7.3675,6.63758333333,9.69525,5.94716666667
555.11,6.00683333333,5.47633333333,5.06833333333,5.20541666667,4.12533333333,7.37425,6.66414814815,9.80241666666,5.9675
555.45,6.04291666667,5.52783333333,5.10641666667,5.24508333333,4.13066666667,7.41458333333,6.712,9.97191666667,5.98683333333
555.80,6.05408333333,5.51291666667,5.096,5.26391666667,4.13533333333,7.43833333333,6.72025925926,10.08425,5.99741666667
556.14,5.99866666667,5.464,5.04208333334,5.21775,4.1115,7.39083333333,6.67419444444,10.1466666667,5.96925
556.48,5.97608333333,5.43475,5.01425,5.22866666667,4.07433333333,7.37133333333,6.65382407408,10.22175,5.94733333333
556.82,5.9525,5.40125,5.02941666667,5.18825,4.05483333333,7.33575,6.62577777778,10.3325833333,5.95291666666
557.16,5.97633333333,5.42658333333,5.06966666667,5.25216666667,4.06266666667,7.36558333333,6.64375925926,10.4520833333,5.98716666667
557.50,5.93208333334,5.38658333333,5.03683333333,5.20925,4.02666666667,7.30033333333,6.63283333334,10.5195833333,5.96633333333
557.85,5.91891666667,5.39,5.05591666667,5.20691666667,4.00933333334,7.29925,6.64261111111,10.6420833333,5.97341666667
558.19,5.89833333333,5.36108333333,5.035,5.205,3.99608333334,7.25358333333,6.62378703704,10.7308333333,5.96283333333
558.53,5.94091666667,5.41266666667,5.11391666667,5.26125,4.06475,7.3135,6.69614814815,10.90275,6.01675
558.87,5.92508333333,5.39916666667,5.059,5.2405,4.03683333333,7.29433333333,6.66875925926,11.0246666667,6.02733333334
559.21,5.94341666667,5.40258333334,5.061,5.22508333333,4.06116666666,7.27683333333,6.68025925926,11.1315,6.04666666666
559.55,5.8925,5.35916666666,5.03091666667,5.14333333333,4.03158333333,7.21,6.63969444444,11.22975,5.98141666667
559.89,5.88108333333,5.36058333333,5.05266666667,5.13291666667,4.01716666667,7.19908333334,6.62941666667,11.35075,5.97891666667
560.23,5.88633333334,5.36308333333,5.06716666667,5.11566666666,4.03866666667,7.21575,6.63682407407,11.4979166667,5.9995
560.58,5.939,5.39916666666,5.085,5.16816666667,4.0515,7.26516666667,6.68972222222,11.65875,6.0085
560.92,5.94666666667,5.40525,5.08341666667,5.13541666667,4.06791666667,7.2945,6.6752037037,11.7975,6.00716666667
561.26,6.00341666667,5.46191666667,5.15941666667,5.16866666667,4.11841666667,7.35025,6.7285,11.9605833333,6.05275
561.60,5.96416666667,5.4265,5.13558333333,5.15141666666,4.11691666667,7.33391666666,6.72043518519,12.0540833333,6.03641666667
561.94,5.92191666667,5.39391666667,5.08625,5.10908333333,4.07641666667,7.3335,6.68773148148,12.1618333333,5.98425
562.28,5.8495,5.30416666667,4.99516666667,5.01266666667,3.98191666667,7.22533333333,6.60649074074,12.20475,5.87608333333
562.62,5.91566666667,5.36583333333,5.07275,5.07783333333,4.08766666667,7.28441666667,6.69071296296,12.4374166667,5.89933333333
562.96,5.94566666666,5.41991666666,5.11725,5.15425,4.14166666667,7.35458333334,6.74828703704,12.6405833333,5.93291666667
563.30,5.92958333333,5.41883333333,5.09875,5.1865,4.149,7.33408333333,6.76394444444,12.8139166666,5.95883333333
563.64,5.94475,5.43275,5.09425,5.22291666667,4.18508333333,7.37341666667,6.78524074074,13.0318333334,5.9595
563.99,5.95158333333,5.45375,5.10166666667,5.23608333333,4.17366666667,7.39266666667,6.79177777778,13.1878333333,5.92475
564.33,5.89875,5.41191666667,5.07758333333,5.18258333333,4.13666666666,7.3515,6.76255555556,13.3113333333,5.91175
564.67,5.90841666667,5.41233333333,5.09225,5.18075,4.12158333333,7.34816666666,6.78071296296,13.4868333333,5.92241666667
565.01,5.84625,5.364,5.03808333333,5.16116666667,4.09558333334,7.298,6.69933333333,13.62125,5.859
565.35,5.864,5.3965,5.041,5.20141666667,4.10475,7.32791666667,6.70625,13.7984166667,5.86241666667
565.69,5.85875,5.40033333334,5.0325,5.194,4.12841666667,7.32875,6.7115462963,13.9679166667,5.87466666667
566.03,5.86475,5.4365,5.05458333333,5.22041666667,4.16558333333,7.35616666667,6.74287962963,14.1371666666,5.919
566.37,5.81016666667,5.38291666667,4.99725,5.1605,4.101,7.302,6.69505555555,14.20275,5.896
566.71,5.77416666667,5.32166666667,4.95325,5.11808333333,4.04791666666,7.25816666666,6.66013888889,14.3096666667,5.88475
567.05,5.81608333333,5.37583333333,4.97808333333,5.13833333333,4.05858333333,7.29358333333,6.68174074074,14.4820833333,5.91283333333
567.39,5.79875,5.38616666667,4.97733333333,5.109,4.03266666667,7.26058333334,6.67774074074,14.63175,5.91725
567.73,5.78383333333,5.38416666667,4.97541666667,5.12033333333,4.04158333333,7.22183333333,6.67163888889,14.8225,5.90916666667
568.07,5.80241666667,5.42466666667,4.98091666666,5.14766666667,4.06283333333,7.25608333333,6.69410185185,15.0270833333,5.90191666667
568.41,5.74641666667,5.38408333333,4.91033333334,5.10783333333,4.04566666667,7.20533333333,6.65552777778,15.1773333334,5.86091666667
568.75,5.76266666667,5.38808333333,4.91541666667,5.08675,4.05733333334,7.22766666667,6.70203703704,15.3863333334,5.91366666667
569.09,5.81158333333,5.42941666667,4.96808333334,5.09383333334,4.10866666667,7.26916666667,6.75085185185,15.6530833334,5.96616666667
569.43,5.81891666667,5.44866666667,5.008,5.10408333333,4.11575,7.26033333333,6.77185185185,15.8801666667,5.97675
569.77,5.79316666667,5.39241666667,4.96991666667,5.05991666667,4.07433333333,7.23175,6.73632407407,16.08875,5.93825
570.11,5.82983333333,5.42566666667,5.01425,5.11833333333,4.10675,7.25616666666,6.77051851852,16.3503333334,5.95166666667
570.45,5.81358333333,5.41233333333,4.9835,5.07925,4.089,7.22783333333,6.74113888889,16.57325,5.90341666667
570.79,5.80116666667,5.40333333333,4.99,5.10041666667,4.12008333333,7.24833333334,6.75656481481,16.7995,5.91525
571.13,5.8325,5.41625,5.00008333334,5.13808333333,4.14058333333,7.26466666667,6.79131481481,17.0353333333,5.94141666667
571.47,5.82966666667,5.38133333333,4.979,5.106,4.12216666666,7.26325,6.77473148148,17.2198333333,5.95083333333
571.81,5.80141666667,5.34983333333,4.945,5.073,4.10016666667,7.2255,6.74636111111,17.3970833334,5.935
572.15,5.84025,5.38883333333,4.99466666667,5.13058333334,4.14675,7.28791666667,6.80711111111,17.6444166667,5.98641666666
572.49,5.85408333333,5.42466666666,5.0275,5.17175,4.17516666667,7.31066666667,6.83791666667,17.89275,5.98866666666
572.83,5.83241666666,5.4075,4.9925,5.15858333333,4.154,7.30258333333,6.8117037037,18.0939166666,5.96775
573.17,5.79466666667,5.36041666667,4.93491666667,5.10466666667,4.11333333333,7.25983333333,6.76941666667,18.2674166667,5.932
573.51,5.8155,5.4235,4.96416666667,5.14916666666,4.14925,7.29925,6.7980925926,18.5120833333,5.9545
573.85,5.79241666667,5.42775,4.9375,5.11525,4.14191666667,7.28333333334,6.79138888889,18.717,5.93866666667
574.19,5.83941666667,5.47658333334,4.99675,5.16441666667,4.20166666667,7.328,6.85275925926,18.97025,5.99258333333
574.53,5.83725,5.46591666667,4.96583333333,5.1445,4.19233333333,7.3035,6.85436111111,19.1928333333,5.97025
574.87,5.81725,5.45375,4.96541666667,5.13316666667,4.18133333333,7.30158333333,6.8507037037,19.3784166667,5.95958333333
575.21,5.82408333333,5.46091666666,4.96341666667,5.14608333333,4.1925,7.30816666666,6.85780555556,19.5816666667,5.95875
575.55,5.81208333333,5.4555,4.958,5.15225,4.19533333333,7.30133333333,6.85475,19.8193333333,5.95925
575.89,5.821,5.4575,4.94541666667,5.13883333333,4.19241666667,7.28591666667,6.8435,20.0311666667,5.96741666667
576.22,5.78916666667,5.40166666667,4.88741666666,5.09533333333,4.1255,7.23475,6.79275,20.22725,5.93533333333
576.56,5.78283333333,5.397,4.88858333334,5.10925,4.1115,7.21758333333,6.80150925926,20.4414166667,5.92625
576.90,5.83641666667,5.47941666667,4.9645,5.18475,4.18516666667,7.27491666667,6.87642592593,20.7366666667,5.98091666667
577.24,5.81025,5.44866666667,4.94425,5.1735,4.15475,7.24691666667,6.87751851852,20.96625,5.97933333333
577.58,5.843,5.47183333333,4.96133333333,5.233,4.18283333333,7.28558333333,6.90990740741,21.2461666666,6.00841666667
577.92,5.77416666666,5.42841666667,4.89425,5.18675,4.13225,7.225,6.85151851852,21.459,5.96125
578.26,5.72775,5.42716666667,4.88483333333,5.16241666666,4.10608333333,7.22308333333,6.83044444444,21.6799166667,5.93658333334
578.60,5.6715,5.38375,4.82358333333,5.09225,4.05541666667,7.16741666667,6.79071296297,21.894,5.88308333333
578.94,5.69933333333,5.47008333333,4.88833333333,5.12091666667,4.09633333333,7.21541666666,6.83923148149,22.25175,5.92983333333
579.28,5.7165,5.48933333333,4.92508333333,5.14375,4.11475,7.20233333333,6.8567962963,22.5266666667,5.93625
579.61,5.69841666666,5.45475,4.91141666666,5.084,4.05575,7.14033333334,6.83623148148,22.782,5.88883333333
579.95,5.71891666667,5.48366666667,4.92741666667,5.08108333333,4.11075,7.14708333333,6.86034259259,23.0390833333,5.8945
580.29,5.78875,5.53,4.97016666667,5.12816666666,4.18066666667,7.21758333333,6.92723148149,23.3768333333,5.96966666667
580.63,5.81016666666,5.51875,4.95466666667,5.15041666667,4.16141666667,7.23941666666,6.91689814815,23.6798333334,5.98758333333
580.97,5.90916666666,5.60041666667,5.03933333333,5.222,4.282,7.31091666667,7.00309259259,24.0385,6.08575
581.31,5.90516666667,5.60483333333,5.06675,5.19741666667,4.2885,7.29933333333,6.9780462963,24.34725,6.10883333334
581.65,5.93166666667,5.61425,5.07808333333,5.19475,4.3195,7.32,7.00107407408,24.6281666667,6.08733333333
581.98,5.99233333333,5.646,5.15841666666,5.21308333333,4.36358333333,7.35741666666,7.03581481481,24.9559166667,6.14066666667
582.32,6.03883333333,5.67325,5.16875,5.26708333334,4.39975,7.403,7.05723148148,25.24675,6.17808333333
582.66,5.931,5.51416666666,5.02316666667,5.16916666667,4.27266666667,7.25083333333,6.93492592593,25.4226666666,6.05133333334
583.00,5.9115,5.48408333333,4.97825,5.11158333333,4.21958333334,7.23508333333,6.90478703703,25.635,6.02666666667
583.34,5.86033333333,5.49808333333,4.9675,5.14208333333,4.23941666667,7.21833333333,6.88975,25.9271666666,6.02483333333
583.68,5.89466666667,5.58808333333,5.04708333333,5.23433333333,4.28358333333,7.29141666667,6.95463888889,26.2795833333,6.10408333333
584.01,5.81616666667,5.51208333333,4.97641666667,5.15225,4.225,7.19758333333,6.86665740741,26.5215,6.00933333333
584.35,5.77125,5.48425,4.98933333333,5.1105,4.17933333333,7.15541666667,6.85388888889,26.7648333333,5.99525
584.69,5.74783333333,5.45116666667,4.96566666667,5.04216666667,4.13108333333,7.13033333333,6.81855555556,26.998,5.943
585.03,5.69141666666,5.41125,4.92358333334,4.98416666667,4.09433333333,7.09266666667,6.79398148148,27.1713333333,5.922
585.37,5.65733333333,5.37525,4.88666666667,4.94033333333,4.03475,7.05916666667,6.75523148148,27.4148333333,5.93966666667
585.70,5.62241666666,5.28775,4.8255,4.93616666666,4.00458333333,7.01325,6.70883333333,27.63525,5.89066666667
586.04,5.59191666667,5.26425,4.81933333333,4.91975,3.98266666667,6.9515,6.68600925926,27.9801666667,5.85475
586.38,5.60266666666,5.31475,4.84958333333,4.92316666666,4.01608333333,6.9975,6.72068518518,28.2725,5.89333333333
586.72,5.57525,5.316,4.83666666666,4.89783333333,4.01541666666,6.97183333333,6.7415,28.6156666667,5.89716666667
587.06,5.53858333333,5.24358333333,4.806,4.85575,3.95,6.9065,6.72987962963,28.80525,5.83825
587.39,5.46516666667,5.15625,4.709,4.74575,3.86883333333,6.8385,6.66983333333,29.0031666667,5.76183333333
587.73,5.43108333333,5.15133333333,4.69316666667,4.70825,3.83625,6.806,6.65703703703,29.2185,5.73925
588.07,5.4165,5.15366666667,4.648,4.69375,3.82158333333,6.8085,6.67366666667,29.51825,5.71608333333
588.41,5.34425,5.10683333333,4.60575,4.67408333333,3.75333333333,6.74291666667,6.64387037037,29.83675,5.68475
588.74,5.3495,5.096,4.58333333334,4.67291666666,3.72866666667,6.7115,6.64111111111,30.1251666666,5.65708333333
589.08,5.3615,5.12,4.62725,4.71333333334,3.77541666667,6.7235,6.68850925926,30.42125,5.65283333333
589.42,5.34116666667,5.14958333334,4.62216666666,4.69866666667,3.77108333333,6.71625,6.71472222222,30.72475,5.65133333333
589.76,5.35475,5.13591666667,4.62633333333,4.65783333333,3.7885,6.74925,6.70232407408,30.9209166667,5.66425
590.09,5.45425,5.21025,4.70983333333,4.72291666667,3.90208333333,6.87208333333,6.80928703704,31.26675,5.75158333333
590.43,5.47558333333,5.19825,4.72841666667,4.77291666667,3.91875,6.92475,6.82455555556,31.5328333333,5.76275
590.77,5.604,5.33583333333,4.85008333334,4.87333333333,4.065,7.06016666667,6.93791666667,31.9069166667,5.906
591.11,5.655,5.37133333333,4.92283333333,4.96358333333,4.138,7.07541666667,6.95907407407,32.2584166666,5.94991666667
591.44,5.69533333333,5.40008333333,4.96741666666,4.99691666667,4.18708333333,7.12416666667,7.0204537037,32.5929166666,5.99841666667
591.78,5.70033333334,5.39633333333,4.95791666667,4.9955,4.20141666667,7.09533333333,6.99449074074,32.8244166667,5.98991666667
592.12,5.69191666667,5.37958333333,4.94491666667,4.96583333334,4.19508333333,7.128,6.97600925926,33.0795833334,5.98866666666
592.46,5.67016666667,5.373,4.91816666667,4.91358333333,4.17133333334,7.14541666666,6.97951851852,33.44325,5.97416666667
592.79,5.69258333333,5.382,4.90508333333,4.89516666667,4.14333333333,7.14916666667,6.97978703703,33.7480833333,5.98308333333
593.13,5.77341666666,5.45775,4.97766666667,5.01616666667,4.19516666667,7.1885,7.03019444444,34.0841666666,6.06283333333
593.47,5.74425,5.47025,4.94858333333,5.03433333333,4.18675,7.17275,7.05258333333,34.4034166667,6.03158333333
593.80,5.66983333333,5.42225,4.91316666667,5.02258333333,4.11191666667,7.08741666667,7.01046296297,34.65575,5.98466666667
594.14,5.67608333333,5.45858333333,4.9165,5.0145,4.11666666667,7.09625,7.00696296296,34.9481666666,5.99966666667
594.48,5.66791666666,5.42625,4.87966666667,5.01041666666,4.0595,7.09391666666,6.98614814815,35.2500833333,5.94183333333
594.81,5.67933333333,5.46258333333,4.88741666666,5.033,4.03416666667,7.14658333333,7.07012962963,35.5605833333,5.99283333333
595.15,5.70166666666,5.48633333333,4.90425,5.058,4.04541666667,7.15933333333,7.09356481482,35.86675,6.01758333333
595.49,5.67675,5.45933333333,4.88916666666,5.06575,4.024,7.14291666667,7.10534259259,36.1149166667,5.98341666666
595.82,5.70066666667,5.48266666667,4.88791666667,5.10925,4.032,7.12925,7.12542592593,36.2594166666,5.96741666666
596.16,5.62925,5.406,4.83016666667,5.09241666666,3.98291666667,7.06766666666,7.07255555556,36.4564166667,5.91133333333
596.50,5.5415,5.375,4.80616666667,5.08008333333,3.974,7.045,7.05562037037,36.6369166667,5.8995
596.83,5.51716666667,5.34983333333,4.80083333333,5.03283333333,3.9665,7.06191666667,7.07584259259,36.82925,5.91233333333
597.17,5.50558333333,5.36925,4.81883333333,5.0325,3.97058333334,7.07533333334,7.09051851852,37.0544166666,5.95141666667
597.51,5.52725,5.38541666667,4.79766666667,5.05266666666,3.97325,7.09241666667,7.10067592592,37.2700833333,5.95475
597.84,5.51258333333,5.35316666667,4.76775,5.05766666667,3.95083333333,7.0515,7.09136111111,37.40925,5.94041666667
598.18,5.4345,5.31466666667,4.717,5.026,3.898,6.953,7.05212962964,37.5121666666,5.89958333333
598.52,5.37783333333,5.26808333333,4.65633333333,4.96608333333,3.88125,6.87116666667,6.97769444444,37.6526666666,5.81841666667
598.85,5.22991666667,5.18658333333,4.54666666667,4.8775,3.7705,6.72508333334,6.86097222223,37.7433333334,5.71458333333
599.19,5.28508333333,5.23358333333,4.60891666666,4.9035,3.8455,6.74066666667,6.89706481481,37.986,5.77275
599.53,5.27983333333,5.23491666667,4.624,4.93075,3.88833333333,6.75308333333,6.92969444444,38.35375,5.81025
599.86,5.42366666666,5.4055,4.76625,5.06291666667,4.04033333333,6.88258333333,7.06736111111,38.6511666666,5.94066666667
600.20,5.55516666667,5.48083333333,4.82608333333,5.16208333333,4.09641666667,6.95666666667,7.14077777777,38.9525,5.99733333333
600.53,5.50608333333,5.43725,4.78258333333,5.13391666667,4.02466666667,6.876,7.08601851852,39.1524166666,5.93641666667
600.87,5.58691666667,5.45125,4.84575,5.17333333333,4.04533333333,6.90058333333,7.13827777778,39.4575,5.97408333333
601.21,5.64991666666,5.48258333334,4.90383333334,5.1865,4.09891666667,6.90641666667,7.19137962963,39.7219166667,6.01341666666
601.54,5.70316666667,5.57091666667,5.0195,5.26466666666,4.20141666667,6.985,7.26908333333,40.05975,6.10308333334
601.88,5.75216666666,5.61458333333,5.07016666667,5.25416666667,4.23925,7.08158333333,7.29414814815,40.4336666666,6.16033333333
602.21,5.81158333333,5.63633333334,5.071,5.25016666667,4.24733333333,7.1145,7.34748148148,40.7104166667,6.19341666666
602.55,5.91666666667,5.65966666667,5.11241666667,5.28033333333,4.27841666667,7.195,7.42396296297,40.9250833333,6.22808333333
602.88,5.88833333333,5.62783333333,5.07208333333,5.19216666667,4.1945,7.22358333334,7.43018518518,41.1506666667,6.20375
603.22,5.89325,5.59816666667,5.05516666667,5.15541666667,4.15516666667,7.1865,7.43036111111,41.2518333333,6.18541666666
603.56,5.83833333334,5.50833333333,4.97691666667,5.0955,4.06508333333,7.09708333333,7.38091666666,41.406,6.11758333333
603.89,5.77691666667,5.4685,4.93258333333,5.033,4.05075,7.05525,7.35259259259,41.5185,6.10241666667
604.23,5.83591666666,5.52908333334,4.96591666667,5.0755,4.10425,7.07425,7.39935185185,41.6825,6.12691666667
604.56,5.835,5.5385,4.9465,5.09083333333,4.10883333333,7.08266666667,7.39848148148,41.845,6.13558333334
604.90,5.78875,5.51433333333,4.90233333333,5.08825,4.07616666667,7.07166666667,7.36846296297,41.9578333333,6.10616666667
605.23,5.77858333333,5.49091666667,4.86508333333,5.06533333333,4.04933333333,7.05133333333,7.37267592592,42.12,6.04275
605.57,5.78875,5.479,4.85958333334,5.08041666667,4.05933333333,7.03891666667,7.38300925926,42.2165833334,6.05183333333
605.90,5.72966666667,5.44425,4.85091666667,5.08741666667,4.0255,7.0015,7.32935185185,42.2910833334,6.03191666667
606.24,5.667,5.40708333333,4.84225,5.06633333333,4.00066666667,6.9745,7.29069444444,42.49325,6.01925
606.58,5.60933333333,5.35866666667,4.80791666667,5.09083333333,3.99216666666,6.89583333334,7.2352962963,42.6755,5.985
606.91,5.6315,5.41975,4.82575,5.15975,4.04691666667,6.98608333333,7.28426851851,42.9369166667,6.06091666667
607.25,5.63591666667,5.4465,4.89316666666,5.18183333333,4.11258333334,7.01133333334,7.32578703704,43.1443333333,6.09141666667
607.58,5.6775,5.48408333333,4.92875,5.24633333334,4.14908333333,7.07183333333,7.36155555556,43.4003333333,6.1065
607.92,5.60133333333,5.4035,4.87866666666,5.1905,4.11916666667,7.09441666666,7.34025925926,43.5936666667,6.05933333333
608.25,5.51375,5.30958333333,4.79858333333,5.11925,4.02875,7.02725,7.26739814815,43.6071666667,5.97075
608.59,5.52416666667,5.31858333333,4.80041666667,5.11141666667,4.05341666667,7.04158333333,7.29178703703,43.7180833333,5.99833333333
608.92,5.53858333333,5.30133333333,4.79416666667,5.12116666667,4.05983333333,7.04125,7.2845462963,43.7759166667,6.01525
609.26,5.4945,5.26416666667,4.77616666667,5.1035,4.06091666667,7.0235,7.26939814815,43.8438333333,5.99466666667
609.59,5.50491666667,5.25133333333,4.78366666667,5.11316666667,4.07775,7.043,7.26885185185,43.9103333333,5.99975
609.93,5.54683333333,5.29558333333,4.81433333333,5.16083333333,4.12833333334,7.08916666667,7.30214814815,43.9529166667,6.07208333333
610.26,5.54775,5.33233333333,4.80741666667,5.16541666667,4.15883333334,7.13,7.29462037037,43.93175,6.10375
610.60,5.47458333333,5.23308333333,4.76508333333,5.0775,4.07866666667,7.019,7.1905462963,43.9028333333,6.01366666667
610.93,5.438,5.218,4.7295,5.08141666667,4.02975,7.00208333333,7.12696296297,43.8925,6.00108333333
