wavelength,Back_TanGutf,Belly_TanGutf,Breast_TanGutf,Crissum_TanGutf,Crown_TanGutf,DorTail_TanGutf,Patch10_TanGutf,Patch11_TanGutf,Patch12_TanGutf,Patch13_TanGutf,Rump_TanGutf,Throat_TanGutf,WingTip_TanGutf
727.53,15.429,48.4076,42.8816666667,40.9566666667,14.0313333333,15.492,18.8426666667,25.5792,11.4434,13.4036,19.146,38.6911333333,17.2396666667
727.85,15.6103333333,48.7710333333,43.0392,41.1604666667,14.2760666667,15.8258666666,19.1868666667,25.6544,11.6631333333,13.4792666667,19.2679333333,38.7490666666,17.5121333333
728.17,15.591,48.8248666667,43.0987333333,41.3610666667,14.3362666667,15.9514666667,19.0131333333,25.5783333333,11.6257333333,13.4166,19.2190666667,38.8446,17.5668666667
728.49,15.8214666667,48.8118333333,43.1128,41.5254,14.4151333333,16.1579333333,19.2110666667,25.6328666667,11.9154,13.7403333333,19.266,38.884,17.7392333333
728.80,16.6129333333,49.6973333333,44.1336666667,42.3662,15.1786,16.9260666667,19.9839333333,26.4589333333,12.6458666667,14.4706666667,20.0502,39.7488,18.5839333333
729.12,17.1386,50.1086,44.6361333333,42.8092,15.7419333333,17.5576,20.4981333333,27.0764666667,13.3038,15.1193333333,20.5954,40.2105333334,19.2371666667
729.44,17.0412,50.0033666667,44.7032,42.889,15.6738,17.4859333333,20.4152666667,27.1451333333,13.2612,15.1388,20.641,40.0248666667,19.2879333333
729.76,16.7908,49.8116,44.5700666667,42.6810666667,15.2787333333,17.2421333333,20.0768,26.9419333333,13.0354,15.0394666667,20.4197333333,39.8759333333,19.0939666667
730.08,16.8605333333,49.7769333333,44.662,42.7064666667,15.3806,17.5108,20.2780666667,27.1152,13.2010666666,15.2236,20.4978,39.9484,19.3518333333
730.39,16.8076666667,49.6399666667,44.5816666667,42.5482666666,15.2304,17.4316666667,20.1900666667,26.9038,13.0313333333,15.0022666667,20.4049333333,39.6957333333,19.2561
730.71,16.736,49.4984,44.6560666667,42.5111333333,15.2322666667,17.4977333333,20.1028,27.0130666666,13.0519333333,15.067,20.4312,39.8794,19.1555333333
731.03,16.6166666667,49.3631,44.3571333333,42.4585333333,15.2296,17.6569333333,20.1112666667,27.2756666667,12.9842666667,15.1962666667,20.42,39.7023333333,19.0520666667
731.35,16.6588666667,49.3383,44.4222666667,42.4353333333,15.1226666667,17.4804,20.0756,27.4924,13.0358666667,15.4,20.4929333334,39.7891333333,19.0466
731.67,16.6136666667,49.1826,44.3952666667,42.2888,15.0100666667,17.2394666667,20.2730666667,27.5656666667,12.9984,15.5652,20.5685333333,39.6518666667,19.1
731.98,16.039,48.8744666667,44.1051333333,41.9828,14.5532,16.6245333333,19.6718666667,27.1411333333,12.3376,14.8014666667,20.0797333333,39.3214666667,18.5783333333
732.30,15.3652666667,48.3322666667,43.3533333333,41.4612666667,14.0218,16.0271333333,19.0672666667,26.6200666667,11.7878,14.2083333333,19.3693333333,38.7141333334,18.0169
732.62,15.5578666667,48.6338333333,43.4636666666,41.6492666667,14.2160666667,16.2266,19.2689333333,26.8404666666,11.9760666667,14.4344666667,19.5408,38.8321333333,18.1733666667
732.94,15.7503333333,48.7633333334,43.5848,41.8666666667,14.4340666667,16.4958,19.4384,27.0574666667,12.1542,14.6472666667,19.7844,39.1688,18.2997666667
733.25,15.6069333333,48.6167,43.2982,41.8853333333,14.3168666667,16.268,19.3435333333,26.8279333333,11.9772666667,14.4349333334,19.6116666667,39.0233333333,18.0840333333
733.57,15.1908,48.2218,42.715,41.377,13.8412666667,15.6254,18.8873333333,26.4804666667,11.5632,13.9057333333,19.2529333333,38.5586,17.5196
733.89,15.4168666667,48.2489333333,42.7833333333,41.2579333333,14.0843333333,15.826,18.9536666667,26.6411333333,11.6427333333,14.1682,19.2418666667,38.6908,17.5340333333
734.21,15.4894666667,48.3125666667,42.7087333333,41.0982,14.2354,15.7232,19.0388,26.6476666667,11.6376666667,14.1694,19.3034,38.7012666667,17.7164
734.52,15.6286,48.5452333333,42.9986,41.2787333333,14.3304666667,15.7467333333,19.0583333333,26.6088,11.7606666667,14.2750666666,19.3715333333,38.8968666667,17.7735666667
734.84,15.9079333333,48.8737333333,43.4206666667,41.6649333333,14.7546666667,16.0679333333,19.4049333333,26.861,12.084,14.4055333333,19.5746,39.1836666666,18.1127333334
735.16,16.2319333333,48.8928333333,43.4631333333,41.7165333333,15.1025333333,16.4168,19.4803333333,26.9665333333,12.3836666667,14.4352,19.7025333333,39.1829333333,18.3433333333
735.48,16.6118666667,49.1575666666,43.7539333333,41.9114666667,15.3514,16.9093333333,19.9058666667,27.3807333334,12.7589333333,14.8682666667,20.1882,39.3060666667,18.8129333333
735.79,16.703,49.4370666666,44.0312,41.9534,15.4733333334,17.0610666667,20.0260666667,27.1906666667,12.8482666666,14.9104666667,20.524,39.4604666667,18.8962666666
736.11,16.4237333333,49.1769,43.8097333333,41.7696666667,15.2212,16.9042,19.8792666667,27.0078666667,12.6927333333,14.7197333333,20.3308666667,39.3094,18.7476
736.43,16.1014666667,49.2691333333,43.8050666667,41.7475333333,14.9578666667,16.6252666667,19.8583333333,26.8324,12.4061333333,14.4661333334,20.0908666667,39.1555333333,18.5731333333
736.74,16.3630666667,49.6898333333,44.3328,42.0046666667,15.4350666666,16.9540666667,20.2051333333,27.3248666667,12.6131333333,14.666,20.5261333333,39.5252,18.9127333333
737.06,16.5555333333,50.1741666667,44.8348666667,42.5256666667,15.7384666667,17.2604,20.4113333333,27.4756666667,12.8972,14.7949333333,20.7925333333,39.9698,19.0922333333
737.38,16.6322666667,50.1759666667,44.9306666667,42.5918666667,15.7215333333,17.2266,20.5282666667,27.5884,13.0362,14.8245333333,20.974,40.0,19.1979666667
737.69,16.5719333333,50.4274333333,45.1099333334,42.9295333333,15.7449333333,17.1873333333,20.6462666667,27.6163333334,12.9658,14.6812,21.0053333333,40.22,19.2049666667
738.01,16.6724666667,50.5546,45.2027333333,43.1445333333,15.6306,17.1930666667,20.6334666667,27.5590666667,12.9278,14.4482,21.0303333333,40.3181333333,19.4059666667
738.33,15.9302,49.8084,44.3487333333,42.425,14.8854,16.4682,19.7718666667,26.7455333333,12.2010666667,13.7558,20.4226,39.6311333333,18.5538333333
738.64,15.5434,49.7698666667,44.1546,42.2664,14.5780666667,16.342,19.6865333333,26.7062666667,12.131,13.8302,20.3866666667,39.7234,18.4108666667
738.96,15.8074666666,49.9757333333,44.453,42.6243333333,14.9243333333,16.7161333333,19.9490666667,26.8902,12.6454666667,14.3212,20.6594666667,39.9264,18.6439
739.28,15.5875333333,49.4208666667,43.8954666667,42.3616666667,14.4236666666,16.3022,19.6526,26.6128666667,12.4406666667,14.082,20.257,39.5762666667,18.3361
739.59,15.5077333333,49.3544333333,43.8526,42.3953333333,14.0992666667,15.9208,19.4721333333,26.4257333333,12.206,13.7866666667,20.1462,39.4664666667,18.1583
739.91,15.8829333333,49.4268666667,43.8950666667,42.4748,14.3014,16.1912666667,19.6053333333,26.5858666667,12.4084666666,13.9644,20.1238,39.6889333333,18.3333666667
740.23,16.0081333333,49.1176,43.7290666667,42.3568666667,14.2431333333,16.3778666666,19.509,26.5222,12.5766,14.2605333333,20.0000666667,39.6041333333,18.3551666667
740.54,16.0909333333,48.9686,43.5358666667,42.1238666667,14.2881333333,16.3858,19.3750666667,26.4988666667,12.448,14.4155333333,19.9854666667,39.4561333333,18.5258333333
740.86,15.6806666667,48.7075333333,43.0633333333,41.9425333333,13.8438666667,15.8422,18.8204,26.0300666667,11.9043333333,13.9113333333,19.4161333333,39.0697333333,17.9899666667
741.18,15.5830666667,48.3377333333,42.8892,41.7346,13.4844,15.7074666666,18.4902,25.8082,11.7495333333,13.8573333333,19.2598666667,38.6856,17.9514333333
741.49,14.9286666667,47.8827,42.3842666667,40.9326,12.9435333333,15.0937333334,18.0236666667,25.3082666667,11.2191333333,13.3783333333,18.8424,37.9997333333,17.2813666667
741.81,14.8292,48.2599333333,42.6734666667,41.0352,12.6193333333,14.9404666667,17.8922666667,25.3345333333,10.9132666667,13.1138666667,18.6184,38.0558,17.0792
742.12,14.3128666667,47.9809333333,42.3476,40.7266666667,12.3696,14.3412666667,17.3460666667,24.8847333333,10.2307333333,12.4834,18.0094,37.5355333333,16.5404333333
742.44,13.8344666667,47.4329,41.7286,40.2569333333,11.7815333333,13.4008,16.7133333333,24.2892,9.34606666666,11.6337333333,17.2240666667,37.1823333333,15.8280666667
742.76,14.1287333333,47.6999333333,42.0537333333,40.3781333333,12.2508666667,13.871,16.9746666667,24.626,9.47353333334,11.7946666667,17.4833333334,37.3758,16.0375
743.07,14.1207333334,47.8858666667,42.1274,40.5658666667,12.5524666667,14.1405333333,16.9827333333,24.7047333333,9.46233333334,11.9602666667,17.4392,37.4028,16.0164
743.39,13.6676,47.9897666667,42.1265333333,40.5771333333,12.2868666667,13.8262666667,16.5806666667,24.4252666667,9.12066666667,11.6861333333,17.4447333333,37.4751333333,15.7891
743.70,13.773,48.5831666667,42.5140666667,40.8896,12.3681333333,13.979,16.9052666667,24.6643333333,9.2666,11.7464,17.5478,37.8223333333,16.2200666667
744.02,14.0284666667,48.7880666667,42.8458666667,41.3036666667,12.6589333333,14.4190666667,17.3305333333,25.0726,9.61600000001,12.2579333333,17.9945333333,37.9840666667,16.5525333333
744.34,14.4706666667,48.9616333334,43.2451333333,41.7716,13.1739333333,15.0532,17.9478666667,25.6751333333,10.1886,12.7925333333,18.5442,38.4188666667,17.161
744.65,14.673,49.271,43.5478,42.2082666667,13.581,15.5381333333,18.2591333333,25.9444666667,10.5600666667,13.0194,19.0196,38.7999333333,17.448
744.97,14.783,49.2103333333,43.715,42.4089333333,13.7605333333,15.7386666667,18.1932666667,26.047,10.5183333333,13.1757333333,18.9566,39.0022,17.6225
745.28,15.4456,49.0212,43.8184,42.6143333333,14.5716666667,16.3741333333,18.7822666667,26.708,11.4518666667,13.9904,19.4633333333,39.3533333333,18.2954666667
745.60,15.9732,49.3736666667,44.1542666667,42.9908666667,14.8923333333,16.8577333333,19.3323333333,27.0416666667,12.0391333333,14.4587333333,19.8658,39.8071333333,18.6369666667
745.91,16.2250666667,49.6544333333,44.4456,43.2765333333,15.1969333333,17.6516,19.8762666667,27.4712666667,12.6147333333,14.7843333333,20.3713333333,40.1236666667,19.0854333333
746.23,16.7267333333,50.1547333333,44.8271333333,43.789,15.575,18.1708,20.275,28.0213333333,13.1476666667,15.3895333333,20.7872,40.7461333333,19.6543666667
746.55,17.1873333333,50.3325666667,44.8958,43.8235333333,16.0102,18.643,20.648,28.4172666667,13.5333333333,15.681,21.3468666667,40.9159333333,19.9813666667
746.86,17.7654666667,50.2118333333,45.3103333333,44.0653333333,16.3889333333,18.987,21.0802,28.8474,14.1073333333,16.1871333333,21.6860666667,41.0836666667,20.4188666667
747.18,17.0884,49.2286,44.4378,43.2696666667,15.5991333333,18.1492666667,20.3044666667,27.8581333333,13.263,15.3111333333,20.9405333333,40.1673333333,19.5381333333
747.49,16.6179333333,48.8731,44.0570666667,42.838,14.8748666667,17.5010666667,19.9596666667,27.3048666667,12.6986,14.5391333333,20.2384,39.9932666667,18.8766666667
747.81,16.1103333333,48.7342666667,43.7888666667,42.4979333333,14.426,17.1120666667,19.3881333333,26.9052,12.3719333333,14.2276,19.8922666667,39.7478,18.6048
748.12,15.2559333333,48.3131333333,43.2188666666,41.9764666666,13.6667333333,16.4477333333,18.7609333333,26.4141333333,11.5588666667,13.7306,19.0706666667,39.2356666667,17.7492
748.44,15.2778,48.4220333333,43.0756666666,42.1920666667,13.8018,16.4258,18.9224666667,26.5528666667,11.8138666667,14.0126666667,19.2739333333,39.3373333333,17.9652
748.75,15.3302666667,48.5653666667,43.1685333333,42.3732666667,13.7426,16.6884,19.0147333333,26.3937333333,11.7223333333,14.1885333333,19.3975333333,39.2310666667,18.1459666667
749.07,15.0755333333,48.7646666667,43.3399333333,42.6351333333,13.3231333333,16.6063333333,18.8283333333,26.321,11.3830666667,14.0551333333,19.2749333333,39.2213333333,18.1016
749.38,15.1690666667,48.7359666667,43.2306666667,42.4156666667,13.3664,16.5143333333,18.7806666667,26.3087333333,11.4844,14.2312,19.208,38.9297333333,18.2936
749.70,14.6262666667,48.2727333333,42.8642666667,41.9193333333,12.9686666667,15.9357333333,18.4784,25.9936666666,11.1319333333,13.7908666667,18.7236666667,38.4650666667,18.0010333333
750.01,14.5956,48.3465,42.9523333333,42.0742,13.0913333333,15.8582,18.489,26.0569333333,11.385,14.0292,18.8733333333,38.7310666667,18.1295333333
750.33,13.9977333333,48.2478,42.5046,41.631,12.7154666666,15.4227333333,18.0136,25.7067333333,10.8851333333,13.702,18.4220666667,38.4354666667,17.7163
750.64,15.0208,49.2407666667,43.4377333333,42.599,13.741,16.5457333333,19.0120666667,26.8621333333,11.9807333333,14.6793333333,19.4760666667,39.3502666667,18.6888
750.96,15.2933333333,49.77,43.9233333334,43.22,14.2233333333,16.95,19.3666666667,27.3733333333,12.26,15.18,19.9666666667,39.6866666667,19.04
751.27,16.0918,50.4424666667,44.5214666667,43.9886666667,14.7310666667,17.5366,20.0437333333,28.0342666667,12.5925333333,15.7534,20.5798,40.1978666667,19.3798666667
751.59,16.767,50.7931,44.933,44.3674666667,15.2511333333,18.002,20.4919333333,28.5776666667,13.2129333333,16.1311333333,20.8501333333,40.4819333333,19.8995333333
751.90,17.2060666667,50.7292666667,45.1515333333,44.3756,15.5878,18.5182,20.8723333333,28.8811333333,13.4298666667,16.1139333333,21.1555333333,40.6727333333,20.1032333333
752.22,16.5740666667,50.3988666667,44.5633333333,44.0114666667,14.9048,17.8698,20.3534666667,28.4266,12.7646,15.3424666667,20.4240666667,40.1582,19.5928
752.53,17.577,50.6204666667,44.7078,44.2205333333,15.9737333333,18.7424666667,21.1752,29.0106,13.5638,16.1844666667,21.2445333333,40.5827333333,20.4066
752.85,17.5816,50.9232333333,44.9674666667,44.392,15.9826666667,18.5282666667,21.3078666667,29.0081333333,13.3600666667,16.1266,21.3715333333,40.9031333333,20.2644333333
753.16,17.7911333334,51.2665666667,45.2731333333,44.6683333333,16.2807333333,18.8035333333,21.6808666667,29.1462666667,13.6040666667,16.5513333333,21.7878666666,41.0561333333,20.3408
753.47,17.4429333333,51.1753,45.1852666667,44.4276,15.7889333333,18.4814,21.5288,28.8076666667,13.0256,16.002,21.2176,40.7134666667,20.1472333333
753.79,17.5400666667,50.9579666667,44.947,44.1764,15.712,18.5470666667,21.5408666667,28.5722666667,13.0832666667,15.8066666667,21.2164666667,40.3718,19.9864
754.10,16.9882,50.5103666667,44.4819333333,43.6106666667,15.239,17.9956,21.0787333333,28.1062,12.7002666667,15.3649333333,20.8712666667,40.0748,19.413
754.42,16.8423333333,50.2166,44.232,43.1816666667,15.1441333333,17.9232666667,20.6341333333,27.5942,12.5421333333,14.9565333333,20.6444666667,39.5908,19.3025
754.73,16.3290666667,49.7789,43.8490666667,42.6906,14.8826,17.4944,20.2639333333,27.0095333333,12.2432666667,14.4166,20.2568666667,39.2494666667,19.0848666667
755.05,15.9023333334,49.2701,43.4071333333,42.1741333333,14.6041333333,17.1492,19.8969333333,26.4332,11.9457333333,14.1371333333,20.292,38.9284,18.7343666667
755.36,15.552,48.9216333333,42.8998,41.8988666667,14.3412666667,16.8454666667,19.4633333333,26.02,11.7612666667,14.0660666667,20.0275333333,38.538,18.4107333333
755.67,15.8969333333,48.8935,43.0962666667,42.1202666667,14.8624666666,17.1546,19.6356666667,26.3265333333,12.2647333333,14.5602,20.5602,38.8899333333,18.5445
755.99,15.4096,48.5515,42.9386666667,41.6934666667,14.4044,16.5606666667,19.1687333333,25.7486666667,12.0604666667,13.9418666667,20.0592,38.3551333333,18.2193333334
756.30,15.3625333333,48.4269,42.7886666667,41.7933333333,14.4640666667,16.6631333333,18.9387333333,25.6086666667,12.2095333333,13.9715333333,19.8751333333,37.9847333333,18.1998333334
756.62,15.4186,47.9767,42.5548,41.4465333333,14.3517333333,16.7789333333,18.7742666667,25.4514,12.2182666667,14.003,19.7100666667,37.8146666667,18.4636666667
756.93,15.4388666666,47.484,42.3699333333,41.3326,14.3878,16.8435333333,18.6159333333,25.4062,12.3408,14.1301333333,19.6497333333,37.771,18.5008
757.24,15.7501333333,47.6913333333,42.7085333333,41.4864,14.7305333333,17.0374,18.977,25.7946,12.6158,14.4284666667,19.873,37.9128666667,18.9632
757.56,15.5256,47.8196333333,42.6714666667,41.5648666667,14.4088,16.8528,18.9314666667,25.6014666667,12.4301333333,14.1572666667,19.5726666667,37.78,18.9831666667
757.87,15.7036,47.9689333333,42.8733333334,41.5744666667,14.5254,16.9476,19.1077333333,26.0842666667,12.6616,14.3186666667,19.7037333333,38.1188666667,19.0731666667
758.18,15.8076,47.9465666667,43.015,41.5570666667,14.6714666667,17.2380666667,19.2952,26.3483333333,12.9568666667,14.5995333333,19.781,38.1620666667,19.2249666667
758.50,15.8908,48.0415,43.2509333333,41.6134666667,14.6070666667,17.1438666667,19.492,26.6493333333,12.7497333334,14.5760666667,19.5776666667,38.1737333334,19.2172
758.81,16.3446,48.5718333333,43.8864,42.0670666667,15.0249333333,17.5263333333,20.2481333333,27.4038666667,13.1955333333,15.0284666667,20.1068,38.8664666667,19.7622666667
759.13,16.6735333333,48.8173666666,44.3014,42.2554666667,15.2900666667,17.9162,20.5663333333,27.5935333333,13.3676,15.1527333334,20.4257333333,39.0112666667,20.0395
759.44,16.5826,48.5262666667,44.1174,42.2166,15.0283333333,17.6634666667,20.0994666667,27.4970666667,13.1926666667,15.0660666667,20.2333333333,38.9948,19.686
759.75,16.1876666667,48.3409333333,44.101,41.7620666667,14.6764,17.3451333333,19.8969333333,27.3192,12.959,14.8996666667,20.1786,39.1688,19.5620666667
760.07,16.6856,49.1187666667,44.7248,42.5900666667,15.1645333333,17.5962,20.1896666667,27.7012,13.3748,15.2233333333,20.6243333333,39.669,19.5929
760.38,16.9940666667,49.4482333333,45.0008666667,42.7420666667,15.4927333333,17.8576,20.4283333333,28.0138,13.6281333333,15.5442,20.9082666667,39.9828666667,19.6281333333
760.69,16.6446666667,49.1509,44.6434,42.5623333333,15.2042,17.6444666667,20.1932,27.6698666667,13.2925333333,15.1940666667,20.6133333333,39.9662,19.2238666667
761.01,17.4186,50.0350333333,45.5662,43.3416,16.0079333333,18.2959333333,20.8970666667,28.5342666667,13.8935333333,15.9446666667,21.3906666667,40.8104666667,19.6249
761.32,17.3353333333,50.2635,45.6547333333,43.5236666667,15.9655333333,18.2300666667,21.0019333333,28.2576666667,13.9222666667,16.2226,21.2592,40.8525333333,19.6388333333
761.63,17.3728666666,50.2833,45.5300666667,43.5792,16.1486,18.1996,21.0834,28.0978,13.9534,16.2078,21.2807333333,40.6888666667,19.7871333333
761.94,18.1438666667,51.1447666667,46.0862,44.3802666667,16.8561333333,19.0522666667,21.5252666667,28.7364,14.8103333333,16.9103333333,22.1239333333,41.4410666667,20.5415333333
762.26,18.1858666667,51.0161666667,45.9422,44.1799333333,16.7255333333,18.9162,21.4,28.5638,14.8196,16.8032,22.0382666667,41.3597333333,20.4714333333
762.57,18.1374,51.0786666667,45.8464,44.1256666667,16.6805333333,18.7099333333,21.4262,28.6738666667,14.8456666667,16.9446,21.9015333333,41.5458,20.6686666667
762.88,17.9652,51.3218,46.0010666667,44.1728666667,16.6068,18.7747333333,21.4370666667,28.658,14.6209333334,16.8051333333,21.9831333333,41.6055333333,20.6736
763.20,18.9283333333,51.7680333333,46.2823333333,44.8103333333,17.6462,19.6946666667,22.2486,29.3102,15.4002,17.5804,22.6752,42.1854,21.3967666667
763.51,18.4358,51.3708333333,45.8210666667,44.3656666667,17.3748666667,19.4992,22.0544666667,29.1127333333,15.1023333333,17.1154,22.3657333333,41.8366,21.1881333333
763.82,18.3282,51.4331666667,45.8462666667,44.3214666667,17.3090666667,19.4350666667,22.0974666666,28.9499333333,15.2399333333,16.9917333333,22.5025333333,41.7595333333,21.2951666667
764.14,18.5167333333,51.7127,46.1377333333,44.5820666667,17.6014,19.6991333333,22.2974,29.0782,15.3638,17.2125333333,22.7072,41.9473333333,21.4780333333
764.45,18.0982666667,51.3268666667,45.5716,44.0340666667,17.3176,19.5129333333,21.9856,28.5813333333,14.9678666667,16.8696,22.4309333333,41.3438,21.222
764.76,18.5055333333,51.4316666667,45.5590666667,44.1606666667,17.6727333333,19.8025333333,22.2712,28.9326,15.2603333333,17.0297333333,22.7302,41.5453333333,21.5786666667
765.07,18.4581333333,51.5154333333,45.7019333333,44.0095333333,17.5072,19.7128,22.1552666667,28.9892666666,15.0871333333,16.9413333333,22.8105333333,41.8458,21.4038666667
765.39,17.6821333333,50.6352333333,44.8737333333,43.0896,16.8988,18.8744,21.4968666667,28.1375333333,14.2761333333,16.2519333333,21.8972666667,41.0500666667,20.7964333333
765.70,17.7175333333,50.7827666667,45.0030666667,43.1953333333,16.9608,18.8572666667,21.4613333333,27.9870666667,14.1698666667,16.1735333333,21.78,40.8671333333,20.8057666667
766.01,17.5965333333,50.6852333333,44.8809333334,42.8508666667,16.8791333333,18.8093333333,21.3899333333,27.7895333333,14.0250666667,15.9812666667,21.8789333333,40.6435333333,20.5002666667
766.32,17.9359333333,50.6110666667,44.9428,42.9596666667,17.1850666667,19.0302,21.9124666667,28.0505333333,14.3434666667,16.3230666666,22.0774,40.7778,20.7072
766.64,17.5529333333,50.4528333333,44.8944,42.5892666667,16.8105333334,18.8102,21.6551333333,27.9453333333,14.1040666667,15.9332,21.8257333333,40.38,20.5824333333
766.95,18.3581333333,50.9145333333,45.4719333333,43.0676,17.5774666667,19.5895333333,22.1953333333,28.6054666667,14.8360666667,16.8479333334,22.4409333333,40.9639333333,21.4275333333
767.26,18.5202,51.1080666667,45.4119333333,43.074,17.5019333333,19.5652666667,22.3722,28.9664,14.5995333333,17.0365333333,22.3876666667,41.0296666667,21.3654
767.57,18.6270666667,51.1420666667,45.4358666667,43.1637333333,17.4555333333,19.6765333333,22.5642,29.2189333333,14.9388,17.2386666667,22.5995333333,41.1086,21.5975333333
767.88,19.0446666667,51.0565666667,45.6870666667,43.3638,17.794,19.9433333333,23.0235333333,29.6013333333,15.5232,17.6158,23.0036,41.5220666667,22.0786333333
768.20,19.3253333333,51.1888333333,46.1961333333,43.7934666667,18.2510666666,20.379,23.2312666667,30.1438,15.9441333333,18.0221333333,23.4685333333,41.9778666667,22.5048
768.51,19.5165333333,51.2978,46.2128666667,43.8761333333,18.2950666667,20.6784,23.5666,30.1738666667,16.34,18.2994,23.5581333333,41.8194666667,22.7693
768.82,20.4177333333,52.1082666667,47.1628,44.5301333333,18.9165333333,21.5926666667,24.3602666667,30.9008666667,17.3106666667,19.1948666667,24.5518,42.4759333333,23.6401333333
769.13,20.0404666666,52.5681333333,47.4678666667,44.5869333333,19.1087333333,21.7375333333,24.2583333333,31.06,17.3396,19.3654,24.659,42.5974,23.6979333333
769.44,20.0138666666,52.5006333333,47.5617333333,44.7336666667,19.1834666667,22.1175333333,24.0277333333,30.9296,17.4534,19.2940666667,24.309,42.4913333333,23.6887333333
769.76,19.6652666667,52.8077333333,47.9808,44.8792666667,18.9438,21.9786,23.632,30.9008,17.3811333333,19.1063333333,24.1196,42.6094,23.6703
770.07,19.9359333333,53.6314666667,48.5932,45.6122,19.2018,21.9067333333,23.7742,31.318,17.3737333333,19.5172,24.7843333333,43.198,24.0330333333
770.38,19.4612666667,53.5129,48.5963333333,45.4502666667,18.3524666667,21.1752666667,23.3565333333,31.0034,16.8335333334,18.8504666667,24.4086,43.0741333333,23.3437333333
770.69,19.2991333333,52.7543666666,48.2814666666,45.187,18.1881333333,21.1007333333,22.9438666667,30.5918666667,16.7549333333,18.4319333333,24.2886,42.5336666667,23.0503333333
771.00,19.2773333333,52.7992,48.3425333333,45.1218666667,18.4812666667,21.2308666667,22.9747333333,30.8613333333,16.9101333333,18.5127333333,24.5929333334,42.3408,23.0767
771.32,18.9912666667,52.5407,48.1932,45.0492666667,18.2547333333,20.8433333333,22.3324666667,30.6966,16.3703333333,18.4307333333,24.0832666667,42.2470666667,22.7674666667
771.63,17.9886666667,51.5085,46.818,44.1739333333,16.9992666667,20.0271333333,21.357,29.4620666667,15.2148666667,17.2804,22.925,41.1462666667,21.7301333333
771.94,17.7467333333,51.2665,46.4418666667,44.0131333333,16.9844666667,19.5395333333,21.0250666667,29.1064,14.9067333333,16.8750666667,22.6809333333,41.1239333333,21.4036
772.25,17.4881333333,51.3371666667,46.1114666667,44.3508666667,17.0563333334,19.602,20.9980666667,29.2346666667,14.8864666667,16.8263333333,22.5288,41.6092,21.0962666667
772.56,17.8979333333,51.0398,46.0017333334,44.6942666667,17.2048666667,19.7746666667,21.4483333333,29.4843333333,15.1028,16.8329333333,22.7783333334,41.8822,21.4370333333
772.87,17.6238,50.5611666667,45.5044,44.4273333333,17.1337333333,18.8718666667,21.3334,29.3732,14.7691333333,16.5583333333,22.5982666667,41.2536,21.2733
773.18,17.5568,50.1275333333,44.8356666666,43.9909333333,17.347,19.0817333334,21.2188,29.1836,14.7734,16.5703333334,22.3639333334,40.9409333333,21.5873333333
773.50,16.4625333333,49.1832333333,44.0666666667,43.4168,16.3646,18.3722,20.7016666667,28.2082666667,14.0351333333,15.5881333333,21.1504666667,40.1899333333,20.5810666667
773.81,16.3198,48.7274666667,43.6744,43.0667333333,16.5033333333,18.2689333333,20.7394666667,28.0023333333,13.7232666667,15.5976,21.2382,39.6962666666,20.6333333333
774.12,16.0359333333,48.75,43.5822,42.8068,16.2559333333,18.3043333333,20.486,27.7777333334,13.5010666667,15.6134666667,20.8565333333,39.8611333333,20.4718
774.43,15.8319333333,48.6018,43.399,42.3613333333,15.504,17.4953333333,19.845,27.0244,12.8623333333,14.8299333333,20.1550666667,39.8747333334,19.9850666667
774.74,15.1314,48.3590666667,42.914,41.9849333333,14.9924666667,16.7602,19.4932,26.5218666667,12.3741333333,14.0212666667,19.9516666667,39.4692,19.6109
775.05,15.2276666667,48.8376666667,43.8806,42.3001333333,15.1905333333,16.4022666667,19.7908,26.796,12.5830666667,14.0713333333,20.1782666667,39.7416666667,19.8001666667
775.36,15.4424,48.8713666667,43.9348,42.7444,15.0292666667,16.9472,19.9382666667,26.8824666667,12.7905333334,14.3632666667,20.2529333333,39.5435333333,20.0955
775.67,14.5787333333,48.0203333333,43.1288,41.7657333333,13.7544666666,15.8053333333,19.0582666667,25.6816666667,11.5986,13.2156666667,19.2689333333,38.2343333333,19.2348
775.98,14.1714,47.686,42.9080666667,40.963,12.7829333333,15.5220666667,18.4615333333,25.2094666666,10.8568666667,12.8954666667,18.6241333333,37.5858666667,18.3458
776.30,14.2884666667,48.2280666667,43.393,41.1687333333,12.906,16.2738666667,19.0008666667,25.5042,11.0902,13.4716,19.0638,38.1966666667,19.0669666667
776.61,14.144,47.8196666667,42.5322666667,40.7729333333,12.6170666667,15.7902,18.7558,25.3847333333,11.2410666667,13.3144666667,18.7936,37.7254666667,18.7528
776.92,15.4328666667,47.7163333334,42.6274,40.6078,13.7508,16.8876666667,19.5395333333,26.0221333333,12.6027333333,14.3032,19.5027333333,38.2934,19.5825666667
777.23,14.5516666667,47.4727333333,42.3056,40.1936,13.1144666667,16.0699333333,18.4817333333,25.3109333333,11.9712,13.7644666667,18.7129333333,37.8568,18.7911666667
777.54,15.6236666667,48.3427,42.9608666667,41.3966666667,14.7548,16.8963333333,19.7330666667,26.4059333333,13.4636666667,15.0961333333,19.9316666667,38.5227333333,20.3227
777.85,15.6376666667,48.4256666667,42.9635333333,41.8608,15.1878666667,17.4677333333,19.9198666667,26.8206666667,13.777,15.6808666667,20.0122,38.7676,20.7488
