wavelength,Back_ConAlbm,Belly_ConAlbm,Breast_ConAlbm,Crissum_ConAlbm,Crown_ConAlbm,DorTail_ConAlbm,Patch10_ConAlbm,Rump_ConAlbm,Throat_ConAlbm,WingTip_ConAlbm
758.18,9.16406666668,9.21180000001,7.81386666667,8.43373333333,11.411,13.5985333333,9.88526666665,9.0418,8.63940000001,15.2020666667
758.50,9.41353333333,9.33866666667,7.94433333333,8.69846666666,11.5888666666,13.6685333333,10.0509333333,9.40153333334,8.87486666666,15.5147333333
758.81,9.42699999999,9.355,8.02266666667,8.644,11.6412,13.6092666667,9.99699999999,9.58299999999,8.90186666667,15.3616666667
759.13,9.67006666667,9.64913333334,8.07046666667,8.82060000001,11.8964,13.6407333333,10.1492,9.98353333335,9.05273333334,15.3668
759.44,10.0121333333,10.0634,8.39066666666,9.15613333333,12.4141333333,13.8969333333,10.5636666667,10.5334666667,9.34913333333,16.0066666667
759.75,10.4024666667,10.3874,8.901,9.59153333333,13.0830666667,14.2168,11.129,11.1532,9.95633333332,16.4754
760.07,10.5064666667,10.6879333333,9.09746666667,9.7386,13.2578,14.2857333333,11.362,11.347,10.2524666667,16.7044
760.38,9.90793333334,10.1736,8.51233333334,9.22513333333,12.6295333333,13.7200666667,10.7930666667,10.9560666667,9.90780000001,16.1516
760.69,9.42606666667,9.42613333333,8.03446666666,8.8056,11.9596,13.1766666667,10.3088,10.3870666667,9.55573333332,15.6740666667
761.01,9.94299999998,9.60613333332,8.52580000001,9.19919999999,12.2031333333,13.6173333333,10.5811333333,10.6486666667,10.0219333333,15.7166666667
761.32,9.46820000001,9.29333333333,8.15626666667,8.72333333333,11.5614666667,13.2119333333,9.931,10.1904,9.69100000001,15.1557333334
761.63,9.29680000001,9.02273333333,7.89086666667,8.37406666667,11.1970666667,12.8583333333,9.55479999999,10.0541333333,9.56019999999,14.7964666667
761.94,9.2076,8.86993333333,7.79426666667,8.3606,11.0184666667,12.6344666667,9.44666666667,9.83113333335,9.41806666666,14.5934
762.26,9.2474,8.87640000001,7.88473333333,8.49613333333,10.9097333333,12.5402666667,9.47813333333,9.72366666665,9.39473333333,14.6051333333
762.57,9.30806666666,8.98199999999,7.97566666667,8.73333333334,11.0556666667,12.5990666667,9.58713333334,9.80286666666,9.51453333334,14.7290666667
762.88,8.98646666667,8.60906666667,7.6092,8.38706666666,10.6290666667,12.201,9.17866666667,9.33193333333,9.18553333333,14.1592666667
763.20,8.54966666667,8.14173333333,7.09026666666,8.04979999999,10.0626666667,11.7306666667,8.71786666667,8.81646666666,8.71100000001,13.609
763.51,8.54086666666,8.16353333333,7.10153333333,8.03099999999,10.0066666667,11.7946,8.77926666667,8.85873333333,8.51653333333,13.6556
763.82,8.48773333334,8.01866666667,7.0108,8.0802,9.97359999999,11.7400666667,8.70246666667,8.71126666666,8.3674,13.5766
764.14,8.472,7.95466666667,6.955,8.08233333333,10.0440666667,11.691,8.71199999999,8.71866666667,8.33326666667,13.4522666667
764.45,8.03813333334,7.64746666667,6.47346666667,7.6836,9.72393333333,11.3424666667,8.39513333334,8.276,7.79133333333,13.1538
764.76,7.95519999999,7.4394,6.26406666667,7.64286666667,9.65073333333,11.2097333334,8.2488,8.18419999999,7.55726666667,13.146
765.07,7.7502,7.0524,5.96193333333,7.41213333333,9.33226666667,11.0056666667,7.9396,7.798,7.33053333333,12.8203333333
765.39,7.52546666667,6.8224,5.67226666667,7.15633333333,9.18520000001,10.9078666667,7.6962,7.6434,6.91266666667,12.5448666667
765.70,7.12866666667,6.2424,5.22953333333,6.73906666667,8.81006666666,10.7655333333,7.2684,7.236,6.33366666667,12.0009333333
766.01,6.53226666667,5.5998,4.6476,6.0718,7.96226666668,10.3504666667,6.62666666667,6.53226666667,5.5972,11.2369333333
766.32,5.9812,4.9728,4.08206666667,5.60386666667,7.40933333334,10.0452666667,6.0748,6.09906666667,5.09366666667,10.6521333333
766.64,5.8886,4.9262,3.99873333333,5.4248,7.28913333333,9.97926666667,5.70746666667,5.93306666667,4.8056,10.3826666667
766.95,5.75013333333,4.469,3.76646666667,5.13126666667,6.8708,9.65386666667,5.08106666667,5.41573333333,4.48566666666,9.71393333332
767.26,5.90033333333,4.75793333333,4.03,5.329,6.99046666667,9.87453333333,4.97746666667,5.64966666667,4.66386666667,9.83639999999
767.57,6.2506,5.23753333333,4.36266666667,5.61413333333,7.21779999999,10.24,5.11286666667,5.97693333334,5.14486666667,10.0123333333
767.88,5.93573333333,5.00913333333,4.07546666667,5.2566,6.75900000001,10.0663333333,4.70653333333,5.79173333333,5.02013333333,9.4942
768.20,5.37766666667,4.5118,3.7376,4.77493333333,6.1938,9.62246666666,4.2334,5.04186666666,4.4966,8.73746666667
768.51,5.061,4.447,3.64826666667,4.60066666667,6.18259999999,9.58686666667,4.17553333333,4.9312,4.1478,8.4928
768.82,5.0142,4.392,3.54346666667,4.5494,5.96359999999,9.55153333333,4.12926666666,4.8162,4.20613333333,8.38386666667
769.13,5.27586666667,4.7754,3.51993333333,4.74673333333,6.01853333333,9.55906666667,4.20106666667,4.89846666667,4.3774,8.41846666667
769.44,6.0564,5.63993333333,4.25886666667,5.59886666667,7.00053333333,10.3442666667,4.85253333334,5.7802,5.22373333334,8.91766666667
769.76,6.5704,6.06413333333,4.65773333333,6.0472,7.16046666667,10.6339333333,5.27306666667,6.15186666667,5.5242,9.19033333334
770.07,6.20533333333,5.7228,4.12126666667,5.98326666667,6.6496,10.4035333333,4.97973333333,5.73553333333,5.33853333334,8.92153333333
770.38,5.73326666667,5.20626666667,3.49106666667,5.61246666667,6.20873333333,10.0886666667,4.70506666667,5.40506666667,4.65326666667,8.42526666667
770.69,5.31406666667,4.73193333333,2.9372,4.99006666667,5.63353333333,9.46373333334,4.25033333333,4.79333333334,4.00973333333,7.78726666667
771.00,5.00013333333,4.11053333333,2.17446666667,4.32166666667,5.18873333333,9.05653333333,3.7288,4.23633333333,3.1536,7.29573333333
771.32,5.5796,4.3888,2.6566,4.77226666667,5.48946666667,9.18819999999,4.43826666667,4.59633333333,3.64453333333,7.64546666667
771.63,5.8584,4.55926666666,2.5796,5.00906666666,5.55400000001,9.30979999999,4.82733333333,5.08173333333,3.79193333333,7.66133333334
771.94,5.6602,4.63066666667,1.84673333333,4.8292,5.11526666667,8.89660000001,4.41833333333,4.88466666667,3.19026666667,7.14686666667
772.25,5.77866666667,4.74673333333,1.8968,5.0628,5.0256,8.97246666667,4.4582,5.00686666667,3.24493333333,7.0896
772.56,5.89166666667,4.83493333333,2.0438,5.24566666666,4.92740000001,9.05640000001,4.63193333333,5.22253333333,3.39093333333,6.94806666667
772.87,5.2414,3.89593333333,1.17206666667,4.66486666667,4.08353333333,8.15746666666,4.06466666667,4.28506666667,2.58313333333,6.3618
773.18,5.3162,4.146,1.06133333333,4.7666,4.36386666667,8.37246666667,4.03686666667,4.3166,2.5492,6.5718
773.50,5.23733333333,3.9856,1.1894,4.58993333333,4.16293333333,8.29740000001,4.24466666667,4.42693333334,2.25893333333,6.66193333334
773.81,5.01093333334,3.79346666667,0.8912,4.54833333333,3.92986666667,7.77699999999,4.00786666667,4.2026,2.17666666667,6.5498
774.12,5.40106666667,3.89993333334,1.11366666667,4.8272,3.95886666667,7.83926666667,4.4298,4.37593333333,2.16826666667,6.90206666667
774.43,4.0712,2.8874,0.158466666667,3.9674,2.51613333333,6.5132,3.482,3.0658,0.955866666666,5.904
774.74,3.39353333333,2.38953333334,-0.6024,3.69986666667,2.04313333333,6.14453333333,2.74093333333,2.57533333333,0.125533333334,5.42666666666
775.05,3.26486666667,2.37906666667,-0.5518,3.52306666667,2.15146666667,6.10993333334,2.41453333333,2.29313333333,0.136733333334,5.32526666666
775.36,3.779,2.66353333333,0.330933333333,4.18126666667,2.70946666666,6.91626666667,3.06586666667,2.796,1.20693333333,6.1216
775.67,3.78946666667,2.86686666667,0.482266666667,4.2872,2.87186666667,7.38206666668,3.2712,2.675,1.55013333333,6.09633333333
775.98,3.87026666667,3.11006666667,0.154133333334,4.27433333333,2.88146666667,7.33113333334,3.08866666667,2.5094,1.56286666667,6.16686666667
776.30,4.6376,3.8592,0.708600000001,4.6162,3.2742,7.92273333334,3.71433333333,3.2474,2.05033333333,6.3982
776.61,4.82133333333,3.97866666667,1.08266666667,4.65066666667,3.152,8.01066666666,3.84,3.16266666667,2.25066666667,6.33066666667
776.92,4.768,4.03073333333,0.959866666668,4.46566666667,3.11853333333,7.92893333333,3.45273333333,2.901,2.21693333333,5.75966666667
777.23,5.40553333333,4.9136,2.0618,5.034,3.7938,8.964,4.427,3.75186666667,3.22346666667,6.39453333333
777.54,5.0276,4.63653333333,1.6126,4.4726,3.53166666667,8.92939999999,4.2294,3.55806666667,3.2302,5.80486666667
777.85,6.46706666667,5.93706666667,2.84513333333,5.6956,5.09713333333,10.2414,5.38066666667,5.0552,4.66666666667,6.72433333333
778.16,6.268,5.79073333333,2.87986666667,5.3554,4.9094,9.903,5.30813333333,4.85706666667,4.71026666667,6.45673333333
778.47,6.6352,6.49366666667,3.23893333333,5.9802,5.17306666667,10.3826,5.98546666667,5.51373333333,4.91086666667,6.9496
778.78,6.32206666667,6.31166666667,2.7774,5.71133333333,4.59413333333,9.57439999999,5.7584,5.19453333333,4.1816,6.59893333333
779.09,6.0676,6.02113333333,2.56646666667,5.28786666667,3.98133333333,9.03166666667,5.381,4.78713333333,3.73346666667,6.2482
779.40,5.09546666667,4.93553333333,1.74653333334,4.58013333333,3.3334,8.03699999999,4.64693333333,3.9722,2.8646,5.58466666667
779.71,4.22046666666,4.148,1.25686666667,4.12206666667,2.5704,7.67006666667,4.06513333333,3.5584,2.12566666667,5.37886666667
780.02,3.42226666667,3.25986666667,0.566133333335,3.46426666667,2.0284,7.04399999999,3.6006,3.26513333333,1.4466,4.5022
780.33,3.59493333333,3.357,0.687333333334,3.5634,2.1888,7.35406666667,3.75886666667,3.558,1.586,4.62066666667
780.64,3.15186666667,2.90826666667,0.297866666669,3.19506666667,1.79806666667,6.74793333332,3.16813333333,3.20613333333,0.893666666666,4.35426666667
780.95,3.18653333333,3.0506,0.521933333333,3.59433333333,1.952,6.98219999999,3.10486666666,3.31153333333,0.7232,4.5894
781.26,2.31113333333,2.20553333333,-0.338866666667,2.76113333333,0.622266666666,6.489,2.44453333334,2.489,-0.361133333333,4.09986666667
781.57,2.02993333333,1.84906666667,-0.5654,2.56146666667,0.0226,6.27646666667,2.1488,2.10346666667,-0.746266666668,3.76006666667
781.88,1.1748,0.549733333333,-1.574,1.47006666667,-1.27893333333,5.27786666667,0.856466666666,1.09373333333,-1.66086666667,2.8936
782.19,0.737466666667,-0.0650000000006,-1.94686666667,1.01473333333,-1.78746666667,5.30973333333,0.153333333332,0.460133333334,-2.07666666667,2.4602
782.50,0.955000000001,0.186133333332,-1.80193333333,1.15313333333,-1.3814,5.59153333333,0.4624,1.02706666667,-2.22226666667,2.60053333333
782.81,2.15893333333,1.57013333333,-0.300533333332,2.08533333334,-0.502933333333,7.20026666667,1.88286666667,2.47173333333,-1.1408,3.8272
783.12,2.40666666666,2.09566666667,0.049733333334,2.20146666667,-0.0374,7.6058,2.1082,2.63066666667,-0.821,4.06726666667
783.43,2.98386666667,2.64046666667,0.767733333334,2.67773333333,0.480666666667,8.3396,2.4782,3.1398,-0.455733333334,4.80026666667
783.74,2.85993333334,2.30426666667,0.429266666665,2.62,0.328266666664,7.85986666666,2.42426666667,3.163,-0.713333333334,4.81693333333
784.05,3.53246666666,2.64926666667,0.360733333332,2.7178,0.528533333334,8.22753333334,2.89806666667,3.43913333333,-0.155466666668,4.86333333333
784.36,4.8882,4.20746666667,1.91973333333,4.1032,1.88293333334,9.74553333333,4.373,5.1458,1.3432,6.39693333333
784.67,5.50373333333,4.77933333333,2.484,4.8584,2.7094,10.5571333333,4.90113333334,5.8264,2.08213333333,6.87373333333
784.98,6.76193333333,6.16026666667,3.75933333333,5.9636,4.15246666667,11.9213333333,6.03520000001,7.19693333334,3.21706666667,8.18579999999
785.29,7.39099999999,6.90806666667,4.4406,6.53693333333,5.0294,12.6090666667,6.64299999999,7.60313333333,4.03413333333,8.65733333333
785.60,7.14026666667,6.503,4.269,6.39773333333,4.99413333333,12.5322,6.43853333334,7.614,4.02926666667,8.52626666666
785.91,7.2686,6.20366666667,4.55446666666,6.6204,5.0578,12.8819333333,6.37733333334,7.66773333333,4.59486666667,8.98146666666
786.22,6.79053333333,5.85653333333,3.94926666667,6.14346666667,4.64686666667,12.3826,5.71026666667,7.0212,4.30933333333,8.57386666667
786.53,7.04226666667,6.18606666667,4.15346666667,6.16393333333,4.87166666667,12.3447333333,5.9156,7.13606666667,4.68386666667,8.887
786.84,7.3388,6.64486666667,4.04913333334,6.3224,5.13120000001,12.6282666667,6.0712,7.25126666667,5.1204,9.4372
787.14,7.28886666668,6.97246666667,4.45713333333,6.3878,5.1542,12.9900666667,6.31273333333,7.18693333333,5.44393333333,9.82039999999
787.45,7.28533333333,7.49333333333,4.73066666667,6.67733333333,5.53066666666,13.2266666667,6.34666666668,7.44533333333,5.49866666667,10.4746666667
787.76,5.8548,5.80633333333,2.9356,4.9946,3.96233333333,11.4730666667,4.56993333333,5.6774,3.96246666667,8.80646666666
788.07,4.8838,4.99193333333,2.15013333333,3.6196,3.17126666667,10.0647333333,3.8574,4.80826666667,3.35486666667,8.13066666667
788.38,4.77973333333,4.82846666667,1.8384,3.3036,3.15226666667,9.81886666666,3.80093333333,4.66606666667,3.39546666667,8.18599999999
788.69,4.837,4.90226666667,1.9924,3.18133333333,3.26826666667,9.87513333333,4.09346666667,4.98366666667,3.28446666667,8.71339999999
789.00,5.0246,4.9698,1.85606666667,2.70186666667,3.26746666666,9.78033333334,4.24499999999,4.7006,3.04233333333,8.81939999999
789.31,4.25533333333,4.66826666667,0.8918,1.78366666667,2.80760000001,9.30913333333,3.749,4.0848,2.30106666667,8.1476
789.62,3.8104,4.40306666667,0.502333333334,1.54106666667,2.90719999999,9.34240000001,3.72566666667,3.82726666667,1.86286666667,8.06086666667
789.92,3.53853333333,4.01133333333,0.074066666666,1.50426666666,2.85466666667,9.265,3.25933333333,3.57266666667,1.4644,8.00573333334
790.23,2.50526666667,3.27206666667,-1.05933333333,0.649733333335,2.03693333334,8.52206666667,2.6046,2.65726666667,0.2692,7.23433333333
790.54,3.19753333333,3.80086666667,-0.790399999998,1.02553333333,2.87173333333,9.47806666666,3.17946666667,3.095,0.651533333332,7.97573333333
790.85,1.97546666666,2.2828,-2.01313333334,-0.188200000001,1.40486666667,8.67360000001,1.9944,1.6872,-0.6648,6.91126666667
791.16,3.39533333333,3.82993333333,-0.0931333333334,1.409,3.22786666666,10.5462666667,4.15880000001,3.4078,1.0552,8.67153333334
791.47,3.74366666667,4.22993333333,0.0630666666674,2.03286666667,3.51633333333,11.4266,4.29286666667,3.548,0.978533333334,8.90773333335
791.78,2.294,2.9608,-1.2352,0.9738,2.49673333333,10.7189333333,2.9216,2.47706666667,-0.372533333334,7.87593333333
792.08,2.60066666667,3.31353333333,-0.990133333334,1.50493333333,2.9834,11.1088,3.3464,3.03626666667,0.039533333332,8.03286666667
792.39,3.7088,5.00513333333,0.0397999999986,2.93113333333,4.40673333334,12.4628,4.40013333333,4.2938,1.63506666667,9.2788
792.70,5.0524,6.23439999999,1.26993333333,4.1812,5.99793333333,13.5495333333,5.66013333334,5.52526666667,2.7896,10.5166666667
793.01,5.3686,6.45700000001,1.954,4.246,6.1866,13.739,5.85533333334,5.81466666667,3.20486666667,10.8384
793.32,5.05006666667,6.17606666667,1.7132,3.9792,5.97586666667,13.5751333333,5.92053333333,5.84453333333,3.00513333333,10.6872666667
793.62,4.65286666667,5.64580000001,1.68726666667,3.73606666667,5.63873333334,13.1735333333,5.52079999999,5.63193333333,2.91666666667,10.3193333333
793.93,4.45126666667,5.67453333334,1.7874,3.432,5.40273333334,12.7693333333,5.3212,5.91926666667,3.0514,9.57520000001
794.24,5.47133333333,6.71306666666,2.73566666667,4.29626666667,6.75306666667,13.5126666667,6.38106666667,7.0386,4.1568,10.2656
794.55,4.919,6.00539999999,1.73413333333,3.56273333333,5.99179999999,12.7665333333,5.14173333333,6.0998,3.4616,9.27133333333
794.86,5.33593333333,6.27133333333,2.5164,3.77473333333,6.6204,12.8064,5.61273333334,6.44926666667,3.78133333333,9.76273333334
795.16,5.94953333335,6.61500000001,3.24933333333,4.115,7.0932,12.9135333333,6.15626666667,6.757,4.03093333334,10.1226666667
795.47,4.98900000001,5.82446666667,2.4816,3.18973333333,6.55833333333,12.1085333333,5.32060000001,5.85013333333,3.50246666667,9.25053333334
795.78,3.98853333333,4.8854,2.2774,2.48733333333,5.82053333333,11.5014,4.54833333334,5.79513333333,2.55086666667,8.60053333332
796.09,2.61153333333,3.67033333334,1.04586666667,1.3154,4.49146666666,10.1636,3.39413333333,4.72246666667,1.495,7.77020000001
796.40,3.0062,3.8354,0.712666666667,1.26966666667,5.03406666667,10.34,3.55673333333,4.96266666667,1.72346666667,7.8976
796.70,3.0908,4.03493333333,0.666066666665,1.0022,5.03713333333,10.1908,3.56286666667,4.4294,1.82353333333,7.66246666665
797.01,3.5302,4.51126666667,1.23273333333,0.9874,5.65346666667,10.4936666667,3.73666666667,4.60146666667,2.2072,7.64773333334
797.32,3.88226666667,4.45753333333,1.2288,1.13713333333,6.07833333333,10.1569333333,3.74513333333,4.20913333333,1.91513333333,8.02606666665
797.63,4.6292,5.16973333333,1.82653333333,1.9782,6.81833333333,10.6034,4.4774,4.95226666667,2.73646666667,8.57900000001
797.93,4.18013333333,5.00006666667,1.49726666667,1.5108,6.36179999999,10.2099333333,4.214,4.53253333333,2.18833333333,8.67220000001
798.24,3.9428,4.73013333333,0.849866666667,1.35139999999,5.90053333334,10.1704666667,3.78966666667,4.43746666667,2.243,8.74960000001
798.55,3.06873333334,4.51353333333,0.0786666666652,0.722466666667,5.02853333334,9.69240000001,3.29026666667,3.80546666667,1.70966666667,8.12579999999
798.85,3.28206666667,4.633,0.506666666666,0.477133333335,4.77973333333,9.8238,3.4508,3.3332,1.5932,8.43606666667
799.16,3.30406666667,4.4688,0.197666666666,0.717999999999,4.53473333333,9.69966666667,3.76566666667,2.73986666667,1.45046666666,8.04386666667
799.47,2.84153333333,4.22186666667,-0.0513999999986,0.227600000001,4.30993333334,9.59613333333,3.5022,2.21006666667,1.34373333333,7.57706666666
799.78,1.41933333333,2.9974,-1.04186666667,-0.845533333335,2.67259999999,8.80326666667,2.61993333333,0.996666666667,0.3624,6.59886666666
800.08,1.6996,3.4846,-0.636333333335,-0.535533333332,3.01893333334,9.41393333333,2.94133333333,1.53673333333,0.597533333334,7.25646666667
800.39,1.9672,3.95786666667,-0.421533333333,-0.2888,3.08346666667,9.66446666667,3.16166666667,1.42853333333,1.2568,7.7438
800.70,1.5038,3.7716,-0.763933333332,-0.587000000001,2.58146666667,9.91559999999,2.73413333333,1.31886666667,1.0456,7.74426666667
801.00,0.891533333334,3.45393333333,-0.819333333333,-0.9398,2.06426666666,9.8072,2.36146666667,0.666733333334,0.321333333334,7.49386666667
801.31,1.83846666667,3.90086666667,-0.183799999999,-0.231866666661,3.06160000001,10.7115333333,3.01346666667,1.69466666667,1.0152,7.8338
801.62,2.024,3.81526666667,-0.0480666666646,-0.249066666666,3.41366666667,10.2891333333,3.01206666667,1.60646666667,0.690733333334,7.28506666667
801.92,3.14346666667,4.5414,0.880733333333,0.5496,4.84040000001,11.4504666667,3.9354,2.6424,1.7212,8.33953333333
802.23,3.5156,5.18433333333,1.06133333333,1.68493333334,5.60546666667,12.1750666667,4.3662,3.96113333333,2.27613333333,8.92673333333
802.54,3.0826,4.83353333333,0.559000000001,0.855000000006,5.60626666667,11.5905333333,3.69913333333,3.47726666666,2.0632,8.12986666667
802.84,3.84706666667,5.5816,1.09326666667,1.62753333333,6.26386666667,11.7467333333,4.06086666667,4.20059999999,2.3674,8.65599999999
803.15,4.03073333333,6.13153333333,1.4194,1.88966666667,6.49640000001,11.395,3.6578,4.05513333334,2.48993333333,8.46713333333
803.46,3.73033333333,5.50333333333,1.2436,1.72486666666,5.92046666666,10.9828,3.03253333333,3.62620000001,2.43886666667,7.39659999999
803.76,4.27033333333,5.70973333333,1.87373333333,2.46886666667,6.38526666667,12.103,3.93253333333,4.76073333333,2.75033333333,7.85673333333
804.07,3.17153333333,4.70066666667,1.24593333333,1.86879999999,5.46913333333,11.3592666667,3.35766666667,3.99673333333,2.42706666667,6.69099999999
804.38,2.15526666667,3.58066666667,-0.0755333333326,0.629066666668,3.94126666667,10.1215333333,2.27246666667,2.59966666666,1.5934,5.0566
804.68,2.19993333333,3.9102,0.108133333331,0.680800000001,3.85220000001,10.1453333333,2.557,2.5322,2.05066666667,5.28846666667
804.99,2.51133333333,4.7226,0.350400000001,1.143,3.96333333333,10.8553333333,3.254,2.73673333333,2.84533333333,5.42346666667
805.30,3.53033333333,5.74713333332,0.837533333334,2.1182,4.46626666667,11.3054,4.15433333333,3.54686666667,3.77673333333,5.76353333333
805.60,4.7398,6.16259999999,1.59353333334,2.72353333333,4.89426666667,11.7561333333,4.8212,3.52846666666,3.9594,6.25206666668
805.91,6.35806666667,7.44613333333,3.11006666667,4.2144,5.9114,12.8056,6.31746666666,4.40933333333,5.30246666666,7.90906666668
806.21,7.20653333333,8.41713333333,4.17999999999,5.1862,6.40486666667,13.4970666667,6.97746666666,4.80973333333,6.15133333333,8.54806666665
806.52,8.03100000001,8.7418,4.71406666666,5.66986666667,6.68313333333,13.9624,7.63893333333,5.23693333333,6.50326666667,9.00326666667
806.83,7.94686666667,9.01080000001,4.45560000001,5.70226666667,6.57526666667,13.5579333333,7.71393333333,4.77139999999,6.28426666667,8.85286666666
807.13,8.16233333334,9.33333333334,4.00013333333,5.75220000001,6.42726666667,13.2479333333,7.66666666668,4.06833333333,6.11973333333,9.00846666669
807.44,7.59686666667,9.07846666667,3.34193333333,5.02139999999,5.84839999999,12.1963333333,7.0026,3.25593333333,4.98713333333,8.34613333334
807.74,7.52613333333,8.92366666667,3.22913333333,4.63533333334,5.79866666666,12.0572,6.80546666667,3.05553333333,4.48793333333,7.75186666666
808.05,5.89066666666,7.23506666667,1.82226666667,3.47313333334,4.14979999999,10.5456666667,5.6202,1.24493333333,2.6432,6.1254
808.35,5.95766666667,6.9246,2.36646666667,3.69253333333,3.95026666667,10.6723333333,5.33153333333,1.03126666667,2.18233333333,6.15106666667
808.66,4.89393333333,5.76146666667,1.90486666667,2.76293333333,2.55519999999,9.78793333334,3.9792,-0.433799999999,1.29186666667,5.58226666667
808.97,4.1376,5.02913333333,1.35653333334,2.23826666667,1.48253333333,9.13746666667,2.6356,-1.17253333333,1.02726666667,4.3798
809.27,3.73186666667,4.4412,0.952400000007,1.91453333333,0.903599999994,8.56173333333,1.7978,-1.5062,0.515133333332,3.7512
809.58,4.085,3.74866666667,0.643000000007,1.97826666666,0.919866666654,8.94153333333,2.1168,-1.88926666667,0.850599999999,3.8576
809.88,4.56513333333,3.49926666667,1.50826666667,1.98093333334,1.3172,9.45206666667,2.3732,-1.57866666667,1.29713333333,4.33386666667
810.19,5.46260000001,3.67153333333,2.37806666666,2.53733333333,1.9802,10.1494666667,3.21386666667,-0.358199999999,2.2488,5.37306666667
810.49,5.65153333333,3.4262,2.93813333334,3.19186666666,2.59639999999,9.82913333333,3.26986666667,0.21473333334,2.85993333333,5.62233333334
810.80,6.74493333333,3.66106666667,2.99553333333,3.69066666667,3.12286666667,10.3673333333,3.63193333333,0.381733333339,3.50466666667,6.47086666667
811.10,8.51633333332,4.8266,4.40266666667,5.60686666667,5.43346666666,12.4374,5.2986,2.1774,5.69366666667,8.99806666666
811.41,8.58793333333,4.26986666667,3.78446666666,5.52146666667,5.11406666667,11.6252666667,4.5608,1.63026666667,5.81266666667,8.47166666667
811.71,9.40139999999,5.14833333333,4.39906666667,6.05346666667,5.81019999999,12.3990666667,5.31393333333,2.21893333334,7.00726666665,9.23593333334
812.02,9.46293333333,4.90566666667,4.34446666668,6.00879999999,5.95073333333,12.1915333333,4.712,1.90606666667,6.9762,8.81466666667
812.32,8.48033333333,4.19606666666,3.0196,5.04913333332,4.77433333333,10.9509333333,3.98053333333,1.23533333333,6.46086666666,7.94133333333
812.63,7.4838,3.12906666667,1.14593333333,4.24526666667,3.06913333333,10.0648666667,2.75026666667,-0.249133333334,5.72006666666,6.46746666667
812.93,5.8232,2.08833333333,0.411733333332,3.00206666666,1.54620000001,8.99606666668,1.8072,-1.3152,4.2672,4.73893333333
813.24,5.061,2.04273333333,-0.386199999998,3.62806666667,1.05686666667,8.39433333334,1.67686666667,-2.02246666667,3.63813333333,3.86186666666
813.54,5.1852,2.2426,0.142000000002,4.2618,1.309,8.8888,1.95833333333,-2.20186666667,3.3486,3.7746
813.85,7.0784,4.60793333333,2.55886666667,6.1372,2.8628,10.6076666667,3.71566666667,-0.2156,4.74506666667,4.9904
814.15,7.6246,5.28733333333,3.5442,6.53266666667,3.13233333333,10.9483333333,4.20493333333,0.51726666666,5.45973333333,4.8564
814.46,6.32286666667,4.5464,2.65533333333,4.99533333333,1.33713333334,9.5894,2.90366666667,-0.8882,4.18333333333,3.29526666667
814.76,7.51186666667,6.47673333333,4.54899999999,6.29633333333,2.65893333333,11.1869333333,4.3968,0.949599999993,5.77386666667,4.55853333333
815.07,7.46626666666,6.74113333333,4.59326666667,6.62946666666,2.61266666667,11.1947333333,4.75120000001,1.33893333334,5.91353333334,4.53753333334
815.37,8.6574,7.86113333332,5.49993333333,7.73153333333,3.34266666666,12.3334666667,6.48160000001,2.98140000001,6.50006666666,5.73126666667
815.68,9.31859999999,8.44079999999,6.27339999999,7.93786666665,4.59986666667,13.6992,7.60853333333,3.53913333333,7.10566666667,6.86793333333
815.98,9.53946666667,8.47233333332,7.1318,7.59693333335,4.92479999999,13.6890666667,8.18980000001,4.21346666667,7.23213333333,7.62433333334
816.29,10.1202666667,8.89173333334,7.01380000001,8.16193333333,5.19806666667,13.8585333333,8.02853333333,4.61953333333,7.38773333333,8.58040000001
816.59,8.75613333333,7.13593333333,5.66626666668,6.25926666667,3.49713333333,12.6428,6.1798,3.70073333333,5.6486,7.71146666666
816.89,8.64153333334,6.80966666666,5.2548,5.87126666667,2.70773333333,12.0643333333,5.64793333333,3.91433333333,5.4156,7.2028
817.20,7.67259999999,5.07546666667,3.7952,4.1152,1.13393333333,10.727,4.59086666667,2.83499999999,4.03293333333,6.10880000001
817.50,9.08113333334,6.77326666667,5.84113333335,5.9742,2.7696,12.5876,6.80886666667,4.90913333334,5.95646666667,8.43306666667
817.81,9.37819999999,6.96033333333,6.28660000001,6.5546,3.4456,12.9706666667,6.96900000001,5.73393333333,6.43346666667,9.34373333333
818.11,9.3548,7.07186666667,6.16213333335,6.45980000001,3.78826666667,12.8701333333,7.12979999999,5.78173333333,6.28626666667,9.97513333333
818.41,9.30799999999,7.05406666667,6.16053333334,6.20806666666,4.38906666667,12.7086666667,7.157,6.08139999999,6.65086666667,10.5337333333
818.72,8.61713333334,6.56,5.1656,5.72953333333,3.84006666667,12.0,6.47620000001,5.24940000001,6.48373333333,10.3924
819.02,8.55333333334,6.8918,5.65993333335,6.30773333333,4.38586666667,11.6648666667,6.6244,5.37146666667,6.56113333333,10.433
819.33,9.98106666666,8.48493333334,7.2348,8.25120000001,6.70453333333,13.0743333333,8.1692,7.22226666666,7.75253333333,12.0138666667
819.63,10.5691333333,9.20126666668,8.50006666667,9.11126666667,7.96739999999,13.6249333333,8.87573333333,8.20299999999,8.62353333335,12.6380666667
819.93,12.0807333333,11.2218,10.2680666667,11.1364666667,10.1542666667,15.3736,11.1886666667,10.3012666667,10.681,14.5479333333
