wavelength,Back_LopGrif,Belly_LopGrif,Breast_LopGrif,Crissum_LopGrif,Crown_LopGrif,DorTail_LopGrif,Patch10_LopGrif,Rump_LopGrif,Throat_LopGrif,WingTip_LopGrif
716.36,14.803,48.7912666667,27.6059333333,52.8652666667,13.8384,13.2919333333,58.5471666666,16.2576666667,26.0179333333,13.9969333333
716.68,14.8388666667,48.8386,27.6300666667,52.9225333333,13.8774,13.3364666666,58.5711333333,16.3418666667,26.0086666667,14.0267333333
717.00,14.8346,48.9123333333,27.6832666667,52.9368666667,13.8807333333,13.3321333333,58.6490666667,16.3433333333,26.0675333334,13.9742
717.32,14.7618666667,48.7959333334,27.5585333333,52.8046666667,13.8282,13.2388,58.4831666667,16.2588,26.0042,13.9148666667
717.64,14.8051333333,48.8316,27.5857333333,52.7818,13.9114,13.2986,58.4505333333,16.2746666667,26.0642666667,13.9553333333
717.96,14.7086666667,48.7556666667,27.4867333333,52.6352,13.8461333333,13.1927333333,58.3305666667,16.2189333333,26.0853333333,13.8720666667
718.28,14.6289333334,48.5324666666,27.3192,52.3937333334,13.7801333333,13.0548,58.0566666667,16.1000666667,26.0286,13.7631333333
718.60,14.6736,48.4512,27.2984,52.3503333333,13.7715333333,13.0430666667,58.0999333333,16.0512,25.9531333333,13.7440666667
718.92,14.8112666667,48.543,27.3301333333,52.3780666667,13.8268,13.0924,58.1128333333,16.0342666667,26.0020666667,13.7989333333
719.24,14.8018,48.2962,27.2016,52.0518666667,13.7897333334,13.0328666667,57.8347,15.9762666667,25.8118666667,13.8555333333
719.56,14.9168,48.4322666666,27.2631333333,52.0997333333,13.8760666667,13.1524,57.7939333333,16.1081333333,25.9392666667,13.9612
719.88,14.8944,48.4342,27.2594666667,52.1012666667,13.8355333333,13.1028,57.6416333333,16.072,25.8726666667,13.9155333333
720.20,14.8762,48.4975333334,27.3131333333,52.0432,13.8985333333,13.1359333333,57.7723,16.0364666667,25.9242,13.9689333333
720.52,15.0088666667,48.5572,27.4182666667,52.2367333333,14.0697333333,13.2676666667,57.8878333334,16.115,26.0411333333,14.1559333333
720.84,15.0663333333,48.6026666667,27.5132,52.1982666667,14.0871333333,13.3802,57.9046,16.2234666667,26.0742,14.21
721.16,14.9423333333,48.6168,27.4258,52.3142666667,13.866,13.2061333333,57.9185,16.1291333333,25.9467333333,14.0533333333
721.48,15.0857333333,48.7491333333,27.5597333333,52.4022,13.9202666667,13.4109333333,58.1107,16.2595333333,26.0176666667,14.0852666667
721.79,14.9952666667,48.8760666667,27.5474666667,52.4609333333,13.7850666667,13.2990666667,58.1426333333,16.1272,25.9212666667,14.0360666667
722.11,14.8688,49.0087333333,27.5882,52.6216,13.8264666667,13.3146666667,58.1885,16.2145333333,25.9506,14.0091333333
722.43,14.7933333333,49.1042666667,27.5949333333,52.6758,13.8084666667,13.2521333333,58.3336333333,16.3298666667,25.9468666667,13.9272666667
722.75,14.7339333333,49.2026666667,27.655,52.7663333333,13.8726666667,13.2938666667,58.4325666667,16.4261333333,26.0618,13.8726666667
723.07,14.316,48.838,27.2933333333,52.3436,13.4678666667,12.8560666667,58.0744,15.9352666667,25.6784,13.4372666667
723.39,14.3040666667,48.717,27.2322666667,52.2199333333,13.3656,12.8736,58.1287666667,15.8301333333,25.7692666667,13.3316666667
723.71,14.2538666667,48.6457333333,27.2062666667,52.2158,13.2774,12.8334666667,57.9384333333,15.7831333334,25.7051333333,13.2790666667
724.03,14.1018666667,48.4678,26.9923333333,51.9193333333,13.0867333333,12.654,57.6531333333,15.7139333333,25.4566,13.1689333333
724.35,13.8832666667,48.4139333333,26.8662666667,52.003,12.9045333333,12.3960666667,57.7628,15.5669333333,25.36,12.9770666667
724.67,13.8036666667,48.4442,26.8589333333,51.9019333333,12.9176666667,12.3172666667,57.7876666667,15.5086666667,25.3342666667,12.971
724.98,13.6349333333,48.4147333333,26.807,51.9476666667,12.9029333333,12.137,57.7848333334,15.4421333333,25.2381333333,12.9267333333
725.30,13.7500666667,48.4124666667,26.9079333333,52.0541333333,13.0714,12.347,57.7942666667,15.5030666667,25.4374,13.0536666667
725.62,13.8568666667,48.4463333333,27.022,52.0157333333,13.092,12.494,57.86,15.5121333333,25.5056,13.1462
725.94,13.7942666667,48.4772666667,27.0565333333,52.0302666667,13.1102,12.652,57.7966666667,15.4946666666,25.4808666667,13.2884
726.26,14.0608,48.5794,27.2248,52.1322666667,13.3290666666,12.9072666667,57.8669,15.665,25.6220666667,13.6088666667
726.58,14.3808,48.8565333333,27.5379333333,52.4607333333,13.6459333333,13.2694666667,58.1348333333,15.9596666667,25.9177333333,14.0325333333
726.90,14.3458666667,48.8892666667,27.4916666667,52.4998,13.6182,13.1387333333,58.1304666667,15.8381333333,25.8121333333,13.9694
727.21,14.3948,48.8902666667,27.4732,52.4888666667,13.6175333333,13.1568666667,58.2126333333,15.8468,25.8069333333,13.9902
727.53,14.4203333333,48.7449333333,27.4156666667,52.3406,13.5577333333,13.1811333333,58.0496666667,15.7397333333,25.7322,13.9189333333
727.85,14.5603333333,48.7765333333,27.4754666667,52.2736,13.687,13.2758,57.9834666667,15.8009333333,25.7769333334,14.0230666667
728.17,14.8690666667,48.9478666667,27.6407333333,52.4179333333,13.9183333333,13.5632666667,58.1826333333,16.0184,26.0926666667,14.2352666667
728.49,14.9477333333,48.87,27.5884,52.3212666667,13.8912666667,13.6176666667,58.1296,16.0015333333,26.0724,14.2442666667
728.80,14.9774666667,48.9687333333,27.6756666667,52.3028,13.9350666667,13.6188,58.2733333333,16.1474,25.9952,14.2686
729.12,14.9686666667,48.9475333333,27.5749333333,52.2368666667,13.963,13.6186666667,58.1405666667,16.1157333333,26.0038,14.2696666667
729.44,15.1304,48.9404666667,27.6504,52.335,13.9710666667,13.5848666667,58.1802666667,16.1635333333,26.105,14.2653333333
729.76,15.1113333333,48.8076666667,27.6456666667,52.2098,13.9360666666,13.4909333334,58.0325333333,16.0706,26.0652,14.152
730.08,15.0196,48.7268,27.5826,52.1654,13.8371333333,13.3121333333,58.0432666667,15.9872666667,25.9839333333,13.9576666667
730.39,15.1270666667,48.8354666667,27.6878,52.3519333333,14.0149333333,13.5038,58.1196666667,16.2406,26.1728,14.1113333333
730.71,15.1350666667,48.8278,27.6399333333,52.4404666667,14.0260666667,13.5086,58.1160333334,16.2385333333,26.2346,14.1156
731.03,15.3412,49.2609333333,27.8646666666,52.9264666667,14.2712666667,13.731,58.504,16.4824,26.5186,14.2936
731.35,15.3129333333,49.2439333333,27.8474,52.8897333333,14.1613333333,13.6728666667,58.3112666667,16.4370666667,26.4376,14.2348
731.67,15.0823333333,49.0021333333,27.6808,52.6326,13.9461333333,13.5051333333,58.0956,16.3024666667,26.1614,14.055
731.98,15.1674,49.1763333333,27.8414666667,52.7486,13.9745333333,13.6093333333,58.2198,16.3632,26.2514666667,14.0968
732.30,15.0196666667,48.9994,27.7145333333,52.6184666667,13.8414666667,13.5096666667,58.0667,16.1913333333,26.1624666667,13.9796666667
732.62,15.0596,48.8616,27.8209333333,52.5238,13.8590666667,13.4904,57.9977333333,16.2664,26.1290666667,14.0095333333
732.94,15.0908,49.0618666667,27.9183333333,52.6394666667,13.8844,13.5615333333,58.1452333333,16.3569333333,26.1875333333,14.0979333334
733.25,15.0571333333,49.2327333333,27.9524666667,52.7331333333,13.8472,13.6052,58.1944,16.4456,26.2110666667,14.0972666667
733.57,14.8952,49.0204,27.7930666667,52.5224,13.7716,13.6051333334,57.9411333333,16.3493333333,26.0836666667,14.0364
733.89,14.8090666667,48.8468,27.7059333333,52.3106666667,13.5848,13.4388666667,57.8268333333,16.1609333333,25.8733333334,14.0197333333
734.21,14.8865333333,48.8117333334,27.8069333333,52.2058,13.6547333333,13.5632,57.7154,16.2240666667,25.9027333333,14.1789333333
734.52,14.729,48.8002666667,27.8407333333,52.2830666666,13.5247333333,13.4269333333,57.7004,16.1415333333,25.8682666667,14.2180666667
734.84,14.8187333333,48.8781333333,27.8926,52.3933333333,13.6499333333,13.5841333333,57.9637333333,16.1884666667,25.9804,14.3745333333
735.16,14.9055333333,49.1506666667,28.0237333334,52.7164666667,13.7772,13.6432666667,58.1937333333,16.2041333333,26.1309333333,14.5161333333
735.48,14.7923333333,49.2011333333,28.024,52.8326,13.7462,13.5444666667,58.3135666667,16.159,26.0626666667,14.5734666667
735.79,14.9567333333,49.3704,28.0985333333,53.1416666667,13.8938666667,13.6049333334,58.506,16.2535333333,26.238,14.6882666667
736.11,15.1496,49.5622666666,28.1678,53.4464,13.9828,13.7185333333,58.732,16.3880666667,26.3308666667,14.7691333333
736.43,15.0504666667,49.4190666667,28.0933333333,53.3156,14.0492,13.6912666667,58.5506666667,16.3119333333,26.3360666667,14.7071333333
736.74,14.9006666667,49.3119333333,27.8889333333,53.3366,13.8796666667,13.5262,58.5136,16.0872666667,26.1691333333,14.5944
737.06,15.2084,49.6532,28.1273333333,53.7576666667,14.0626666667,13.7184666667,58.8821666667,16.3706,26.4170666667,14.8265333333
737.38,15.1694,49.7282666667,28.0396,53.7079333333,14.0614,13.6704,58.8423,16.3572666667,26.4278,14.7391333334
737.69,15.0806,49.5784666667,27.9488666667,53.5822666667,14.0719333333,13.4971333333,58.7792,16.4218,26.3228,14.6302666667
738.01,14.9733333333,49.2973333333,27.8114,53.2841333333,13.9911333333,13.4269333333,58.6487333333,16.315,26.16,14.4336666667
738.33,15.0292,49.4126,27.9615333333,53.3859333333,14.0530666667,13.4910666667,58.696,16.4488666667,26.2378,14.4818666667
738.64,15.0670666666,49.206,27.9878666667,53.1074,14.0143333333,13.5363333333,58.4136666667,16.5011333333,26.2098666667,14.4448666667
738.96,15.0702,49.0434666667,27.8272666667,52.8434666667,13.9878666667,13.5602666667,58.1211,16.5084,26.1671333333,14.3536666667
739.28,15.049,48.8170666666,27.8038666667,52.5670666667,13.9232,13.611,57.9069333333,16.4362,26.0474,14.3529333333
739.59,14.5621333333,48.4068,27.3791333334,52.1277333333,13.4833333333,13.2097333333,57.5754,15.9359333333,25.6440666667,13.9485333333
739.91,14.5714666667,48.2838,27.3696,52.0186666667,13.3981333333,13.1389333333,57.5591666667,15.8796666667,25.4782,13.8934
740.23,14.4958666667,48.1058666667,27.3561333333,51.8855333333,13.3601333333,13.0448666667,57.4886666666,15.7808666667,25.4234666667,13.8248666667
740.54,14.4992,48.0878666667,27.3892666667,51.6667333333,13.4196666667,13.0728666667,57.3147,15.7664,25.4044666667,13.792
740.86,14.7264666667,48.1809333333,27.6105333333,51.8720666667,13.7208666667,13.3981333333,57.3667,15.9539333333,25.5878,13.9496
741.18,14.6913333334,48.3546666667,27.6652666667,51.991,13.6094666667,13.3680666667,57.5037666667,15.8114666667,25.5778,13.9081333333
741.49,14.8571333333,48.559,27.8322,52.0976666667,13.8652,13.4773333333,57.6548666667,16.0699333333,25.7432666667,14.0355333333
741.81,14.9086,48.5663333333,27.9124,52.159,13.8911333333,13.5096666667,57.694,16.0990666667,25.8505333333,13.9962666667
742.12,14.9345333333,48.6022,27.9968,52.3557333333,13.9930666667,13.5484,57.7997666667,16.1905333333,25.8787333333,14.0705333333
742.44,14.9091333333,48.4652666667,28.0105333333,52.3108666667,14.0052666667,13.4978,57.5906333333,16.2731333333,25.9014,14.1185333333
742.76,14.7298666667,48.5811333333,27.9836666667,52.2974,13.9344,13.3702,57.6166333333,16.2153333333,25.8064,13.9494666667
743.07,14.8564666667,48.8389333333,28.2310666667,52.5604666667,14.123,13.5284666667,57.93,16.3139333333,25.9782666667,14.0876
743.39,14.6632,49.1111333333,28.2555333334,52.7579333333,14.0364,13.4419333333,58.1918333333,16.2904,26.0550666667,14.1163333333
743.70,14.6824666667,49.2323333333,28.3232,52.8048,14.1078,13.4986,58.3232666667,16.4005333333,26.1016666667,14.1942666667
744.02,14.5554666667,49.1926666666,28.2540666667,52.8805333333,14.0036666667,13.4518666667,58.4698666667,16.3354666667,26.0390666667,14.1766
744.34,14.4611333333,49.1953333333,28.2129333333,52.7439333333,13.7812666666,13.2645333333,58.6089333333,16.2255333333,25.9083333333,14.0112666667
744.65,14.3771333333,49.1126666667,28.0807333333,52.6956,13.7214666666,13.1708666667,58.5966666667,16.1774666667,25.801,13.8384
744.97,14.3136666667,48.9101333333,27.8341333333,52.4720666667,13.5698666666,13.1404,58.395,15.9388,25.6424,13.8068
745.28,14.2276666667,48.7520666667,27.6546,52.4389333334,13.6122,13.0364666667,58.2811,15.9266666667,25.5192666667,13.8732
745.60,14.1908666667,48.9140666667,27.6239333333,52.3880666667,13.6424666667,13.138,58.3088,15.9039333333,25.5679333333,13.9654666667
745.91,14.3028666667,49.0346,27.7419333333,52.4836,13.7642666667,13.3354,58.3861666667,15.9145333333,25.6852666667,14.1452
746.23,14.3378666667,49.0605333333,27.7188666667,52.5208,13.7526666667,13.3633333333,58.4246333333,15.9288666667,25.8103333333,14.2338
746.55,14.3776666667,48.9903333333,27.6752666667,52.4758,13.6954,13.1741333333,58.2164333333,15.9852,25.8667333333,14.2087333333
746.86,14.4944,48.584,27.4546,52.0773333333,13.7164666667,13.1459333333,57.9393666667,15.8116,25.7543333333,14.0402
747.18,14.7938666667,48.7298666667,27.5638666667,52.0710666667,13.9104666667,13.4511333333,57.967,15.956,26.0208666667,14.3030666667
747.49,15.0726666666,48.8688,27.7247333333,52.2499333333,14.1962,13.6808666667,58.1738,16.1484666667,26.2685333333,14.4712
747.81,15.1314,49.0464666667,27.7914,52.5103333333,14.4057333334,13.8120666667,58.2729333333,16.3746666667,26.4877333333,14.7130666667
748.12,15.4174666667,49.2830666667,27.9709333333,52.623,14.6319333333,14.0997333333,58.2650333333,16.4895333333,26.8216,14.9124
748.44,15.4114666667,49.3996666667,28.0341333333,52.8452666667,14.5691333334,14.0382666667,58.4582333333,16.4458666667,26.8564666667,14.8054666667
748.75,15.5427333333,49.5006666667,28.1184,52.8340666667,14.5652666666,14.1952666667,58.3391,16.4854,26.9056666667,14.8139333333
749.07,15.5606666667,49.527,28.1857333333,53.0585333333,14.6299333333,14.2022,58.6327333333,16.5591333333,26.9801333333,14.7421333333
749.38,15.7962666666,49.7593333333,28.3632,53.2216,14.9989333333,14.4328666666,59.0237666667,16.8495333333,27.1058,14.9085333333
749.70,16.1714666667,50.201,28.8147333333,53.6291333333,15.3574666667,14.7698,59.4596333333,17.3064,27.3916666667,15.3518666667
750.01,16.385,50.4615333333,29.0178666667,53.7378,15.5626,15.1388,59.6768,17.5190666667,27.52,15.6012
750.33,16.6230666667,50.7262666667,29.3066666667,54.0257333333,15.7760666667,15.5324,59.7169,17.8666666667,27.7613333333,15.9018666667
750.64,16.5328666667,50.5850666667,29.3764666667,54.0055333333,15.7175333333,15.3940666667,59.6049333333,17.788,27.5809333333,15.7272
750.96,16.3138,50.3742666667,29.1584666667,53.7850666666,15.5516666667,15.2354666667,59.4017666667,17.6691333333,27.3160666667,15.5827333333
751.27,16.231,50.1219333333,29.0839333333,53.5250666667,15.4039333333,15.1229333333,59.2154666667,17.515,27.1160666667,15.4271333333
751.59,16.1266666667,50.0466,29.2092666667,53.5858666667,15.373,15.0641333334,59.3734666667,17.5970666667,27.0124,15.4816
751.90,16.0516,49.9197333333,29.1426666667,53.5134666667,15.389,15.0730666667,59.1658333333,17.6498666667,26.9728,15.5322666667
752.22,15.9461333333,50.0049333333,29.1897333333,53.5829333333,15.3983333333,14.9886666667,59.4911333333,17.5412,27.0332666667,15.5287333333
752.53,15.664,49.7175333333,28.8805333333,53.1931333333,15.0973333333,14.6612,59.0742,17.2429333333,26.688,15.3348666667
752.85,15.35,49.5086666667,28.7386666667,53.0359333333,14.5720666667,14.2923333333,58.8489,16.9336,26.4738,14.9797333334
753.16,15.0616666667,48.9117333333,28.3461333333,52.6268,14.218,14.0164666667,58.1738333333,16.5687333333,26.1597333333,14.6133333333
753.47,14.8583333333,48.6445333333,28.1348666667,52.4374666667,14.041,13.8567333333,58.0339666667,16.4343333333,26.0138666667,14.433
753.79,14.5092666667,48.5522,27.9236666667,52.2998666667,13.7206,13.4104666667,57.9139333333,16.0984,25.7831333333,14.1574666667
754.10,14.3492,48.8148,27.861,52.6160666667,13.6418666667,13.3512666667,58.2305333333,16.0465333333,25.9191333333,14.0808
754.42,14.2516666667,48.7594,27.9134,52.3968,13.4702666667,13.2244666667,58.0201666667,15.9576666667,25.8831333333,14.0260666667
754.73,14.1480666666,48.9010666667,27.8683333333,52.592,13.3495333333,13.1868,58.2096333333,15.8366666667,25.8682,14.1094666667
755.05,14.231,48.9353333334,27.8553333333,52.6550666667,13.3764,13.2962666666,58.26,15.7188,25.9410666667,14.1776
755.36,14.6373333333,49.3117333333,28.2884666667,52.8566,13.7831333333,13.7046666667,58.6928333334,16.0487333333,26.4046,14.6064666667
755.67,14.5567333333,49.1322,28.2550666667,52.7070666667,13.5966666667,13.6776,58.4354666667,15.9938,26.2062666667,14.6916
755.99,14.4968,48.929,28.0897333333,52.6084,13.4372666667,13.5951333333,58.1343333333,15.8097333333,26.0455333333,14.5798666667
756.30,14.6359333333,49.0320666667,28.063,52.6851333333,13.648,13.6938666667,58.1941,15.7112,26.1769333333,14.69
756.62,14.8476,49.15,28.1056666667,52.7214,13.9077333333,13.8389333333,58.4336333334,15.8708,26.3514666667,14.8579333333
756.93,14.9921333333,49.2563333333,28.3779333333,52.9109333333,14.1240666667,13.9566,58.407,15.9461333333,26.5892,15.1072
757.24,15.1891333333,49.3971333333,28.5666,53.1406,14.3567333333,14.2183333333,58.6296333333,16.1078,26.8806,15.3591333333
757.56,15.2872666667,49.4588,28.6186,53.0449333333,14.4222666667,14.2633333333,58.5359666667,16.1922,26.8297333333,15.5526666667
757.87,15.4458666667,49.4854666667,28.6729333333,53.1917333333,14.6249333333,14.3937333333,58.5364666667,16.2791333333,26.9228,15.7374
758.18,15.5782666667,49.5825333333,28.8742666667,53.2109333333,14.8681333333,14.4464666667,58.4963333333,16.4548,27.0445333333,15.7362
758.50,15.5288,49.5333333333,28.8330666667,52.9760666667,14.8636,14.3577333333,58.1620666667,16.5447333333,27.0053333333,15.7063333334
758.81,15.4242,49.6058,28.84,53.0196,14.7058666667,14.2002,58.0629666667,16.4954,26.8751333333,15.5686
759.13,15.5666,49.8807333333,28.8649333333,53.0248666666,14.9948666667,14.372,58.1997,16.6296666667,27.0490666667,15.5294666667
759.44,15.9539333333,50.1642666667,29.2812,53.2716666667,15.3440666667,14.623,58.5089,17.0054666667,27.5395333333,15.8266666667
759.75,15.9416,50.2149333333,29.279,53.4526666667,15.2113333333,14.5160666666,58.5929666667,17.0707333333,27.5223333333,15.7584
760.07,15.8346666667,50.3764666667,29.2402,53.5437333333,14.9809333333,14.4200666667,58.5412333333,17.0016,27.411,15.7026
760.38,16.0377333333,50.0842,29.2008666667,53.2016666666,15.0166666667,14.5993333333,58.266,17.2267333334,27.2744,15.8432
760.69,16.2237333333,50.0179333333,29.2782666667,53.0682,15.2076,14.7766,58.1653,17.4278,27.1055333333,15.9509333333
761.01,16.301,49.8421333333,29.2918666666,53.0773333333,15.1772,14.8748,58.0032666667,17.5499333333,27.1151333334,15.8276666667
761.32,16.3322666667,49.9664,29.4003333334,53.3110666667,15.1363333333,14.9831333333,58.2222333333,17.5336,27.1729333333,15.8519333333
761.63,16.1130666667,49.89,29.1596,53.2502666667,14.9458666667,14.8953333333,58.1915666667,17.4007333333,27.0654,15.772
761.94,15.9247333333,49.7660666667,28.9226,53.2864,14.7020666667,14.7335333333,58.2251666667,17.0952,26.8144666667,15.4621333333
762.26,15.9288,49.8136666667,28.9396,53.3784666667,14.6870666666,14.8508,58.3096333333,17.0418,26.8455333333,15.4508666667
762.57,15.9945333333,49.7652,29.0229333334,53.4413333333,14.7098,14.8825333333,58.2982333333,17.0968666667,26.7811333333,15.5346666667
762.88,15.9728666667,49.7844666667,29.0064,53.4792,14.7228,14.9362,58.3102666667,17.0360666667,26.709,15.5070666667
763.20,16.0286666667,49.6952666667,29.1114666666,53.2660666667,14.924,15.1058666667,58.1397,17.1319333333,26.6696666667,15.6376
763.51,16.1081333333,49.8319333333,29.2946,53.3862666667,15.1015333333,15.2450666667,58.3235,17.1798,26.8044,15.713
763.82,15.9796,50.0272,29.351,53.5931333333,15.0674666667,15.1512,58.4906666667,17.0253333333,26.8476666667,15.5919333333
764.14,15.9634666667,49.9355333333,29.3643333334,53.5897333333,15.0652,15.0774,58.5337,16.9598666667,26.9092,15.5365333333
764.45,16.0185333333,49.9382666667,29.4440666667,53.6414,15.2522,15.1802,58.6769,16.9739333333,27.0059333333,15.7088
764.76,16.1135333333,50.0371333333,29.5564666667,53.7364,15.3506666667,15.2234,58.7614666667,17.1423333334,27.152,15.7667333333
765.07,16.1761333333,50.0159333333,29.6314,53.6542666667,15.3439333333,15.2067333333,58.7156666667,17.1136666667,27.2066,15.7282666667
765.39,16.2880666667,50.1548,29.7473333333,53.7896666667,15.5764,15.3912,58.8364333333,17.3354,27.5356666667,15.9507333334
765.70,16.3080666667,50.095,29.7094,53.8146666667,15.6773333334,15.4245333333,58.7801333333,17.3813333333,27.6090666667,16.0645333333
766.01,16.3994,50.0786666667,29.6996666667,53.7436666667,15.7870666667,15.47,58.7974333333,17.4511333333,27.7866,16.0377333333
766.32,16.5497333333,50.3014,29.877,53.7802666666,15.9142666667,15.7524,58.9810666667,17.6936666667,27.9499333333,16.2873333333
766.64,16.7842,50.5034,30.1218,54.2213333333,16.0447333333,15.9908666667,59.3576,17.9372,28.238,16.5901333333
766.95,16.9802,50.5355333333,30.2150666667,54.3212,16.1424666667,16.0551333333,59.468,18.0891333333,28.2682666666,16.5770666667
767.26,17.2391333333,50.7581333333,30.1822,54.4596,16.2731333333,16.1940666667,59.6956,18.2607333333,28.4546666667,16.7142
767.57,17.0200666667,50.7071333334,29.8509333333,54.3074666667,15.9572,16.1014666667,59.3975666667,18.0568666667,28.3526,16.5369333333
767.88,16.842,50.6605333333,29.5733333333,54.0474666666,15.558,15.8492,59.2458333333,17.8572666667,28.0552,16.2002
768.20,16.6794,50.6242,29.3861333333,53.7886666667,15.4132,15.7456666667,59.1955333333,17.6926,27.7949333333,16.1013333333
768.51,16.9091333333,50.5466,29.5845333333,53.9231333333,15.698,16.107,59.2936333333,17.9814666667,27.9618,16.3874666667
768.82,16.9469333333,50.4085333333,29.6366666667,53.5258,15.6730666667,16.1752666667,59.0625333333,18.1598,27.9167333333,16.5625333333
769.13,17.1968,50.3182,29.8205333334,53.3796666667,15.7938666667,16.2588,59.0186,18.4366666667,27.9500666667,16.6286666667
769.44,17.5333333334,50.4970666666,30.1250666667,53.7804666667,15.925,16.5416666667,59.2431333334,18.6610666667,28.2000666667,16.9640666667
769.76,17.3560666667,50.1276,29.773,53.478,15.6000666667,16.105,58.8567333333,18.2666666667,28.0114666666,16.5418666667
770.07,16.9276666667,50.0115333333,29.4952,53.0577333333,15.2916,15.7208666667,58.6466666666,17.9402666667,27.8475333333,16.0572666667
770.38,16.2624666667,49.262,28.8898666667,52.229,14.8536666667,15.2138666667,57.8792666667,17.5922666667,27.3432,15.7586666667
770.69,15.6614666667,48.9498,28.6861333333,52.0748,14.3161333333,14.7565333333,57.7319,17.2045333333,26.9572666667,15.2809333334
771.00,15.6904,49.3671333333,29.0208,52.4536666667,14.3294666667,14.6605333333,58.3020333333,17.3270666667,27.016,15.2888
771.32,15.8322666667,49.4833333333,29.2302666667,52.4664666667,14.6260666667,14.7801333333,58.2832333333,17.384,27.0768666667,15.6254666667
771.63,15.6808666666,49.1772666666,29.1428,52.4244666667,14.5369333333,14.6342,58.2057,17.1226666667,26.9550666667,15.4333333333
771.94,15.2916666667,49.2148666667,28.7885333333,52.4230666667,14.0224,14.2116666667,58.2677333333,16.5994,26.6250666667,14.9999333333
772.25,15.4639333333,49.5074666667,29.0722,52.9209333333,14.0566666667,14.361,58.6942333333,16.5340666667,26.6241333333,14.9990666666
772.56,15.3418666667,49.4654666667,28.8513333333,52.8254666667,14.0570666667,14.1567333333,58.6603666667,16.3612666667,26.4906666667,15.0066
772.87,15.2665333333,49.4737333333,28.8382666667,52.7248666667,14.0560666667,14.0427333333,58.5746,16.3355333334,26.428,15.0646666667
773.18,15.613,49.7433333333,29.2130666667,53.0868666667,14.6202,14.6268,58.7452333333,16.9368666667,26.7275333333,15.6028666667
773.50,15.9891333333,49.9372666667,29.4685333333,53.4487333333,14.9805333333,14.9702,58.9049,17.2796666667,26.9654666667,16.0197333333
773.81,16.5650666667,50.4294,29.9913333333,54.1610666667,15.3786666667,15.4164,59.4997666667,17.4995333333,27.515,16.4029333333
774.12,16.7658666667,50.6325333334,30.2666,54.5111333334,15.6961333333,15.7344666667,59.6567666667,17.7802,27.6912666667,16.7695333333
774.43,17.1642666667,50.659,30.5046,54.7984666667,16.0918666667,16.2672,59.8300333333,18.1002,28.0967333333,17.1327333333
774.74,16.9417333333,50.7931333333,30.5645333333,55.0375333334,15.9950666667,16.0843333333,60.1589333333,18.0206,28.3422666667,16.9347333333
775.05,16.5182,50.6984666667,30.1013333333,54.6326,15.57,15.6496666667,59.8536,17.6004666667,28.0349333333,16.5074666667
775.36,16.4321333333,49.9982,29.8657333333,53.5913333333,15.5865333333,15.3681333333,58.9254666667,17.5388,27.7628,16.5430666667
775.67,16.3227333333,49.8252666667,29.7244666667,53.5133333333,15.4438666667,15.1161333333,58.8114333333,17.4932666667,27.776,16.4776
775.98,16.1368666667,49.9508666667,29.5321333333,53.5191333333,15.1612,15.0811333334,58.9059,17.3275333333,27.6751333333,16.2972
776.30,14.9916666667,49.3652,28.9395333333,53.1298,14.0848,13.9958666667,58.5507666667,16.2095333333,26.8257333334,15.2064666666
776.61,14.5530666667,49.0684666667,28.7030666667,52.8627333333,13.4274666667,13.3558666667,58.7501666667,15.5806,26.4181333333,14.5454666667
776.92,14.4667333333,49.1424666667,28.3855333333,52.8352,13.2990666667,13.1888666667,58.8020333334,15.3868666667,26.2939333333,14.4058
777.23,14.3103333333,49.1013333333,28.2771333333,52.6579333333,13.215,13.0776,58.6185,15.3214666667,26.1134666667,14.3675333333
777.54,14.8300666667,49.2990666667,28.5015333333,52.8014666667,13.7815333334,13.4966,58.7560666667,15.8632666667,26.4236,14.8946
777.85,14.5178666667,49.3157333333,28.4875333333,52.67,13.6782666667,13.2757333334,58.7714,15.8290666667,26.061,14.7249333333
778.16,15.1578666667,49.5772666666,29.1603333333,52.7481333333,14.2666,13.9644666667,58.8983333333,16.3549333333,26.307,15.3566
778.47,15.4528666667,50.0326666667,29.7558666667,53.5064,14.726,14.4682,59.4498666667,16.984,26.6588666667,15.8298
778.78,15.2207333333,50.5082,29.9212,54.1804,14.61,14.5034666667,59.9369,16.8912,26.5011333333,15.5004666667
779.09,14.3786,50.5367333333,29.4027333333,54.0757333333,14.1202,13.8014666666,60.0726333333,15.9927333333,25.7464666667,14.5238666667
779.40,13.9832666667,50.3167333333,29.4012,53.8809333333,13.7585333333,13.4436666667,59.8813333333,15.6714666667,25.4036666667,14.0934
779.71,14.7262,50.7924666667,29.7180666667,54.2849333333,14.3504666667,14.424,60.3165,16.4298,25.9640666667,14.7018
780.02,15.1566666667,51.3255333333,29.9897333333,54.7142,14.9519333333,14.8740666667,60.6084666666,17.0088,26.3266,15.3247333333
780.33,14.602,50.9991333333,29.7637333333,54.407,14.3324666667,14.457,60.228,16.5298666667,25.8706666667,14.9958666667
780.64,13.8898666667,50.2139333333,29.1589333333,53.6408,13.5992,13.9521333333,59.4455,15.7424666667,25.3043333333,14.4756
780.95,13.5232666667,50.0908,28.9466666667,53.1898666667,13.1687333333,13.5782,59.3519333333,15.1912,25.0494666667,13.9581333333
781.26,13.8232,49.9007333333,28.9255333333,53.1434666667,13.2109333333,13.7260666667,59.1914333333,15.2881333333,25.0791333333,14.1228666667
