wavelength,Back_AniSomm,Belly_AniSomm,Breast_AniSomm,Crissum_AniSomm,Crown_AniSomm,DorTail_AniSomm,Patch10_AniSomm,Patch11_AniSomm,Patch12_AniSomm,Rump_AniSomm,Throat_AniSomm,WingTip_AniSomm
775.36,-2.94613333331,126.182166667,101.3417,285.673333333,23.8890266667,28.6923333333,16.3673333333,62.62,17.6672666667,1.21253333334,116.454866667,4.47526666664
775.67,-4.08293333333,127.3714,102.4188,289.965066667,23.2843066666,28.1408666667,15.7170666667,62.5885999999,17.0014,0.18006666668,117.286333333,3.3484
775.98,-5.04173333334,127.5247,102.445033333,290.7264,22.5057733333,27.4461999999,14.8418666667,62.4094666667,16.2288,-0.65806666668,116.8564,2.3538
776.30,-5.87,128.2831,102.909366667,292.500666667,21.85672,27.4118666666,14.3304666667,62.6112000001,15.7542666667,-1.54713333332,117.496733333,1.67053333334
776.61,-5.82506666667,126.276333333,101.275233333,287.676666667,21.40576,27.1767999999,14.3025333333,62.0658,15.5062,-1.79553333332,115.853066667,1.75973333336
776.92,-5.41059999999,125.9954,101.0882,285.858,21.9891466667,27.5056666667,15.0318666667,62.5070000001,16.1860666667,-1.17466666666,115.357266667,2.52740000002
777.23,-5.83706666666,125.234033333,100.6157,284.020266667,21.63976,27.1299333334,14.9872666667,62.4528000001,16.3614,-1.64386666668,114.6768,2.51393333334
777.54,-6.19013333332,124.896366667,100.638133333,283.427933333,21.4285333333,26.9022666666,14.9884666667,62.1623999999,16.121,-2.28033333332,114.522333333,2.32633333334
777.85,-6.63046666665,125.19,101.1068,283.811733333,21.5174533333,26.9355333333,15.0193333333,62.3532666667,16.0537333333,-2.71006666666,114.734933333,2.32206666664
778.16,-6.79719999999,125.408366667,101.6263,284.176533333,21.5901066667,27.4341333333,14.8943333333,62.7406666666,16.2569333333,-2.9182,114.9412,2.6364
778.47,-6.14260000001,123.8573,100.7134,280.747133333,21.7119866667,27.6109999999,15.4605333333,62.7186000001,16.3321333333,-2.73406666666,114.147933333,3.29446666668
778.78,-5.19660000001,122.418466667,99.5656666667,276.941733333,22.0179333333,28.0390666666,16.3660666667,62.5289333333,16.9468,-2.1536,112.804,3.89113333334
779.09,-4.42219999999,121.435766667,98.3015,273.343466667,22.2046,28.4774,16.8630666667,62.6982000001,17.7353333333,-1.7088,111.665266667,4.4937333333
779.40,-4.72586666668,121.1197,97.8199666667,273.3952,21.6669066667,28.1288000001,16.525,62.5535333333,17.668,-2.5998,111.454333333,4.278
779.71,-4.67400000001,121.752966667,98.2263000001,274.893,21.94148,28.2107333333,16.818,63.4218666667,18.0333333333,-2.52466666666,111.867333333,4.53833333332
780.02,-4.82586666667,122.062233333,98.4942999999,275.843933333,21.8628,28.0907333334,16.6613333333,63.7499333334,18.117,-2.674,112.120333333,4.32493333332
780.33,-4.50013333334,123.686533333,100.296433333,279.423333333,22.26348,28.6930666666,17.3754,64.9798000001,18.5179333333,-2.32826666666,113.802333333,4.62933333334
780.64,-4.34806666666,124.026233333,100.6055,280.643733333,22.61968,29.0017333333,17.9542,65.4936666667,18.6526,-1.87113333334,114.1898,4.85540000002
780.95,-4.50680000001,124.013766667,100.628233333,281.305733333,22.5091733333,29.1791333333,18.2259333333,66.2645333334,18.8264666667,-1.71893333332,114.451933333,4.8815333333
781.26,-4.16306666665,122.303433333,99.4030666666,277.7376,22.1987333333,29.0276666667,18.5045333333,66.0968666666,19.2550666667,-1.45166666666,113.097866667,4.85893333334
781.57,-5.59759999999,122.544233333,99.1437333334,280.067133333,20.74336,28.0100666667,17.8561333333,65.9391333334,18.5222,-2.58046666666,113.221466667,3.48733333332
781.88,-6.61560000001,122.4425,98.6013333333,280.703533333,19.7662933333,27.0807333333,17.0611333333,65.6285333333,18.3318666667,-3.38719999998,112.561733333,2.26373333334
782.19,-8.26473333333,123.333466667,98.9823333333,284.380333333,18.3715066667,25.8092666666,15.7888,65.7334,17.3228,-5.1678,112.895866667,0.57733333334
782.50,-9.70946666668,124.429366667,99.7125333333,288.559466667,17.6197066667,25.1812666666,15.2920666667,66.3073333334,16.4899333333,-6.1934,114.225933333,-0.46126666666
782.81,-10.3493333333,124.709733333,99.7690333333,289.851133333,17.3564666667,24.9771333333,15.4421333334,66.928,16.4448,-6.04673333334,114.652,-1.14853333334
783.12,-10.7376,124.811733333,99.4949000001,289.831666667,16.9244533333,24.7627333333,15.6291333333,66.8257333332,16.48,-6.29313333332,114.288333333,-1.40806666668
783.43,-11.4508666667,126.2382,100.712933333,293.301866667,16.67664,24.7654666666,15.9474,67.9362666667,16.6728666667,-6.74173333334,115.046866667,-1.61353333332
783.74,-12.6482,125.940266667,99.5305999999,293.993066667,15.4962666667,23.7107333333,15.0777333333,67.8719333333,16.0481333333,-8.15100000002,114.5892,-3.14606666666
784.05,-14.6770666667,126.306533333,99.4969333333,296.2544,13.7670133333,22.2265333334,13.8851333333,67.9195333333,14.9430666667,-10.1135333333,114.8328,-4.92046666664
784.36,-15.5134666667,127.7168,100.339033333,299.621333333,13.08336,21.6551333333,13.4331333333,68.5874666667,14.6028,-11.4123333333,115.566666667,-5.92886666665
784.67,-16.3548666667,130.250166667,102.1754,306.166466667,13.0592533333,21.8911333333,13.5046,70.298,14.5460666667,-12.2096666667,118.068,-6.47479999999
784.98,-15.1273333333,129.283033333,101.6618,301.8552,14.06456,22.1408000001,14.2237333333,70.7576666667,15.5283333333,-11.3148666667,117.743733333,-5.65413333333
785.29,-15.4193333333,131.2509,102.986633333,305.419333333,14.5876533333,22.5917999999,14.8301333333,71.9265333334,15.8696666667,-11.4274,120.1246,-5.44700000001
785.60,-14.6216,129.488833333,102.031366667,298.779933333,15.2637866667,22.8902666666,15.4736666667,71.3019333334,16.6121333333,-10.3136666667,118.650466667,-4.54666666666
785.91,-12.5956,126.4097,100.391833333,288.517866667,16.5045866667,23.0500666667,16.535,70.1514666666,17.6878,-8.4586,115.942,-2.61526666668
786.22,-10.8437333333,123.639,98.7647666667,278.879333333,17.63124,23.1899999999,17.3320666667,69.0543999999,18.8539333333,-7.0106,113.517933333,-0.9296
786.53,-10.505,121.831333333,98.2440333333,272.944533333,18.2114,22.8159333334,17.7485333333,68.3537333333,19.0153333333,-6.66026666666,112.568333333,-0.69626666668
786.84,-9.72439999999,119.954,96.9454666667,266.090733333,18.9031333334,22.5306666667,17.9718666667,67.0221333334,19.516,-5.7782,111.464533333,-0.2574
787.14,-8.89286666667,116.904166667,95.5417333334,256.895,19.3695466667,22.3805333333,18.2012666667,65.3428000001,19.7566,-4.7314,109.2312,0.78373333332
787.45,-6.76473333333,115.639233333,95.3449333334,250.7418,21.4674,23.6018000001,19.7461333333,65.2122666667,21.3217333333,-2.5108,108.392466667,2.59166666666
787.76,-5.64453333333,112.111133333,93.3360666667,241.2888,22.2478133333,24.0221333333,20.2166666667,63.5444666666,21.8278,-1.02773333332,105.738866667,3.94446666666
788.07,-5.64873333332,110.1641,92.0743999999,236.135933333,22.1697066667,23.2020666667,19.7812,62.0252,21.5162666667,-0.90853333336,103.809533333,3.7548
788.38,-4.66680000002,108.785,91.3763333333,231.499933333,22.95584,23.7527333333,20.5108,61.2581333334,21.9301333333,0.13453333334,102.370866667,4.62353333334
788.69,-4.14733333334,107.075066667,90.5595,227.265933333,23.2171466667,23.7604000001,20.6789333333,60.7796,21.9888,0.65773333334,100.716,4.88986666666
789.00,-4.2556,107.0007,90.6737666667,227.0356,23.3670666667,23.8118000001,20.957,60.7377999999,22.2402,0.74306666664,100.962333333,4.83293333332
789.31,-5.0164,107.440166667,90.9285000001,228.4258,22.98156,23.8562666667,21.2091333333,61.0402666667,22.1948666667,0.2452,101.525133333,4.28113333332
789.62,-6.24226666668,108.0153,91.139,230.630866667,22.2122,23.5064000001,21.3679333333,61.167,21.7309333333,-0.78726666666,101.904,3.45626666664
789.92,-5.99546666668,108.141533333,90.7445666667,230.9138,21.8590266667,24.0101333334,21.647,61.6919333333,22.3744,-0.4456,101.7146,3.8974
790.23,-5.64553333334,108.284533333,91.3225333333,232.501533333,21.9622666667,24.6414666667,22.358,62.7079333333,23.1097333333,-0.18353333332,102.117066667,4.22253333332
