wavelength,Back_TanVarf,Belly_TanVarf,Breast_TanVarf,Crissum_TanVarf,Crown_TanVarf,DorTail_TanVarf,Patch10_TanVarf,Patch11_TanVarf,Rump_TanVarf,Throat_TanVarf,WingTip_TanVarf
738.01,10.5623333333,36.2398888889,18.4145555556,30.7981111111,8.53822222222,11.1578888889,10.5593333333,8.85961111111,10.001,21.2398888889,13.4202777778
738.33,10.5027777778,35.8093333334,18.1266666667,30.4197777778,8.40555555556,11.0367777778,10.4285555555,8.77,9.83577777777,21.0152222222,13.3219444444
738.64,10.5312222222,35.5081111111,18.2028888889,30.3687777778,8.29777777778,11.2221111111,10.3955555555,8.74666666667,9.86188888888,20.8957777778,13.4168333333
738.96,10.1,34.9631111111,17.6423333333,30.009,7.80833333333,10.8051111111,10.0007777778,8.232,9.47522222221,20.475,13.1010555556
739.28,9.88977777777,34.7305555556,17.1831111111,29.9017777778,7.38122222222,10.4454444444,9.714,7.84261111111,9.07355555555,20.2347777778,12.7389444445
739.59,9.56422222221,34.4683333333,16.9787777778,29.634,7.04088888889,10.0934444444,9.30111111112,7.39727777778,8.67033333333,20.0127777778,12.3933888889
739.91,9.37544444446,34.4574444444,17.1873333333,29.7092222222,7.194,10.1046666667,9.29600000001,7.47261111111,8.81188888889,19.8497777778,12.4025555555
740.23,9.206,34.4377777778,17.2301111111,29.8071111111,7.21066666667,10.1552222222,9.07355555554,7.40405555556,8.99277777778,19.7811111111,12.4010555555
740.54,9.31844444444,34.4297777778,17.5014444444,29.8877777778,7.34033333333,10.4473333333,9.11666666666,7.50622222222,9.18166666666,19.8568888889,12.6499444444
740.86,9.28788888889,34.2961111111,17.3556666667,29.8285555556,7.35577777778,10.2108888889,8.93833333333,7.12166666667,8.98777777778,19.6801111111,12.6641666667
741.18,9.36766666667,34.5067777778,17.384,30.0845555555,7.40977777778,10.283,9.13311111111,7.20005555555,9.04933333332,19.8382222222,12.7304444445
741.49,9.14955555555,34.2767777778,17.2877777778,30.1432222222,7.249,9.93711111112,8.95277777778,6.99966666667,8.95955555554,19.6767777778,12.5043333333
741.81,9.20944444444,34.4661111111,17.4714444444,30.2955555555,7.428,9.89955555555,9.00355555555,7.11388888889,9.04111111111,19.6717777778,12.5202222222
742.12,9.29111111111,34.6636666667,17.4812222222,30.6414444444,7.59622222222,9.8988888889,9.22155555556,7.29066666667,9.04099999999,19.784,12.6496111111
742.44,9.7981111111,35.2252222222,17.8844444445,31.159,7.96622222222,10.4442222222,9.54066666667,7.87805555556,9.60744444446,20.2278888889,12.9200555556
742.76,10.2054444445,35.6652222222,18.2854444444,31.2827777778,8.337,10.7188888889,9.77066666667,8.22655555556,9.95577777779,20.4892222222,13.2862777778
743.07,10.4858888889,35.9862222222,18.4955555555,31.4535555556,8.57011111111,10.9521111111,10.1424444444,8.53916666667,10.3484444444,20.491,13.5418333333
743.39,10.6688888889,36.1477777778,18.5087777778,31.5607777778,8.421,11.1584444444,10.1972222222,8.5708888889,10.3326666667,20.7087777778,13.3955555556
743.70,11.1368888889,36.4502222222,18.7635555556,31.8521111111,8.69255555556,11.4673333333,10.5487777778,8.90772222222,10.6295555555,21.1305555556,13.5993333333
744.02,11.1557777778,36.4761111111,18.5594444445,31.8844444445,8.52933333334,11.1482222222,10.5166666667,8.63527777778,10.5762222222,21.0296666666,13.3400555555
744.34,11.5203333333,36.9782222222,18.919,32.3234444444,8.94144444445,11.4338888889,11.0546666667,9.21927777777,11.0773333333,21.4114444444,13.5886111111
744.65,11.5482222222,37.0596666667,19.0837777778,32.4404444444,8.94455555556,11.778,10.9682222222,9.23094444443,11.1826666667,21.5931111111,13.6863333333
744.97,11.7,37.1654444444,19.2623333333,32.3817777778,9.15922222222,12.24,11.0922222222,9.4346111111,11.3301111111,21.7804444444,13.8747222222
745.28,11.8752222222,37.1757777778,19.2761111111,32.369,9.24677777778,12.4952222222,11.1828888889,9.37894444444,11.5121111111,21.9461111111,13.9588333333
745.60,11.753,37.1948888889,19.2618888889,32.0691111111,9.09433333334,12.3754444444,10.9697777778,9.16322222222,11.4892222222,21.993,13.7275
745.91,11.2184444444,36.9054444444,19.0178888889,31.6625555555,8.71188888889,11.8394444444,10.6435555556,8.69261111111,10.8927777778,21.5476666667,13.4337222222
746.23,10.5287777778,36.5911111111,18.494,31.5057777778,8.208,11.462,10.3168888889,8.27944444444,10.313,21.1891111111,12.9944444444
746.55,10.6887777778,36.9001111111,18.6011111111,31.8927777778,8.46222222222,11.7345555556,10.3868888889,8.53372222222,10.3132222222,21.6143333333,13.1424444445
746.86,10.9377777778,37.0755555556,18.6264444445,32.158,8.81033333333,11.7123333333,10.5523333333,8.81788888889,10.5022222222,21.5167777778,13.566
747.18,10.6565555556,37.0153333333,18.3323333333,31.9237777778,8.43455555556,11.5811111111,10.4911111111,8.56733333333,10.1828888889,21.1245555555,13.4007222222
747.49,10.5877777778,37.1396666667,18.339,31.8824444444,8.30166666667,11.6536666667,10.4645555556,8.6905,10.1375555555,21.1561111111,13.4818333333
747.81,10.4847777778,36.9054444444,18.263,31.6858888889,8.11222222222,11.7792222222,10.2835555555,8.6455,9.93444444445,20.9353333333,13.4192222222
748.12,10.2618888889,36.564,18.1044444444,31.3181111111,8.00122222222,11.4508888889,10.1108888889,8.43905555555,9.78255555555,20.6444444444,13.3190555556
748.44,10.2497777778,36.4577777778,17.953,31.2628888889,7.80144444444,11.1567777778,9.98555555553,8.38894444445,9.71722222221,20.4917777778,13.1665555556
748.75,10.0082222222,36.3434444444,17.8033333333,31.0974444445,7.53833333333,10.8315555555,9.88755555554,8.31627777778,9.48344444444,20.2622222222,12.9522222222
749.07,10.083,36.417,18.0316666666,31.3527777778,7.57555555556,10.8852222222,9.97399999999,8.368,9.36777777778,20.2831111111,13.0539444444
749.38,10.2786666667,36.4548888889,18.205,31.3452222222,7.81511111111,11.3748888889,10.2564444445,8.65844444445,9.72866666668,20.5386666667,13.3313333333
749.70,10.4945555556,36.3344444444,18.3757777778,31.1958888889,8.00677777778,11.5097777778,10.2622222222,8.82611111111,10.0626666666,20.5647777778,13.4108888889
750.01,10.5496666666,36.2204444444,18.6498888889,31.0365555556,8.07811111111,11.5047777778,10.422,8.84750000001,10.3308888889,20.4761111111,13.5425
750.33,10.7135555555,36.2834444445,18.9622222222,31.007,8.13544444444,11.7456666667,10.6006666667,9.05455555556,10.5022222222,20.7198888889,13.7493333333
750.64,10.9834444445,36.5006666667,19.2008888889,31.2791111111,8.55322222222,12.0963333333,10.8556666666,9.4856111111,10.7973333333,20.9925555556,13.9518333333
750.96,10.991,36.3177777778,19.2233333333,31.2187777778,8.84733333332,12.2537777778,10.9945555555,9.66255555556,10.9073333333,21.0102222222,14.1482222222
751.27,10.8655555556,36.2906666667,19.1001111111,31.3471111111,8.7731111111,12.1408888889,10.862,9.45105555557,10.7518888889,21.1301111111,14.1106666667
751.59,10.8137777778,36.5295555556,19.0371111111,31.3885555555,8.84333333333,12.2008888889,11.012,9.54049999999,10.693,21.1176666666,14.052
751.90,10.8682222222,36.7818888889,19.1858888889,31.6218888889,9.06477777777,12.3772222222,11.24,9.66649999999,10.8683333333,21.225,14.2137222222
752.22,10.8426666667,36.7182222222,19.29,31.7623333333,9.13166666668,12.5642222222,11.2471111111,9.77744444444,11.0816666667,21.2215555556,14.4461666667
752.53,10.778,36.4001111111,19.053,31.5693333333,9.24466666666,12.5676666667,11.1991111111,9.8376111111,11.1145555556,21.1682222222,14.4927777778
752.85,11.0486666667,36.5963333333,19.1718888889,31.6998888889,9.47766666668,12.594,11.2064444444,9.79333333333,11.2615555555,21.2457777778,14.6530555556
753.16,11.4565555556,37.1326666667,19.5252222222,32.128,9.74433333334,12.8968888889,11.5336666667,10.1337222222,11.3756666667,21.6378888889,15.1233888889
753.47,11.2451111111,37.104,19.2511111111,31.9387777778,9.49355555557,12.6507777778,11.2152222222,9.83,11.0662222222,21.5826666667,14.8646666667
753.79,10.8336666667,36.8505555556,18.9222222222,31.7283333333,9.12366666666,12.3636666667,10.8186666667,9.34122222221,10.8038888889,21.3371111111,14.4242777778
754.10,10.6975555555,36.7537777778,18.9032222222,31.5966666667,8.96855555556,12.1222222222,10.7615555556,9.17911111112,10.6676666667,21.3311111111,14.4585
754.42,10.8913333333,37.047,19.1071111111,31.9385555556,9.01555555554,12.172,10.8875555556,9.32249999999,10.8003333333,21.5514444445,14.4478333333
754.73,11.0575555556,37.2602222222,19.4157777778,32.037,9.34855555554,12.3232222222,11.2413333333,9.69433333332,11.172,21.8514444444,14.7397222222
755.05,11.2766666667,37.2654444445,19.5302222222,32.1624444444,9.31622222221,12.2204444444,11.3231111111,9.74583333332,11.2073333333,21.9642222222,14.7658333333
755.36,11.386,37.2497777778,19.5634444445,32.0873333334,9.18777777777,12.2333333334,11.3161111111,9.72733333334,11.0607777778,22.0518888889,14.7648888889
755.67,11.7182222222,37.61,19.8136666667,32.2523333333,9.39966666666,12.286,11.5965555556,9.85794444446,11.1227777778,22.3514444445,14.7633333333
755.99,11.8516666667,37.7842222222,19.87,32.3115555556,9.29355555556,12.2,11.6495555555,9.68561111111,11.0834444444,22.3765555555,14.7619444445
756.30,11.3796666666,37.546,19.5165555556,31.9663333333,8.90644444443,11.6682222222,11.3996666667,9.20916666668,10.554,22.1621111111,14.3538333333
756.62,10.9298888889,36.9285555556,19.0458888889,31.409,8.46222222222,11.3164444445,11.1834444444,8.78205555554,10.2657777778,21.6908888889,13.8766666667
756.93,10.8184444445,36.6482222222,18.9634444444,31.3294444444,8.34122222222,11.3274444444,11.4156666667,8.86638888889,10.2253333333,21.5206666667,14.0051666667
757.24,10.4954444444,36.3355555556,18.5882222222,31.0756666667,8.03255555556,10.8174444444,11.2478888889,8.59377777778,9.912,21.192,13.7570555555
757.56,10.3784444444,36.0614444444,18.2553333333,31.0422222222,7.91344444444,10.435,11.18,8.31,9.8198888889,20.8337777778,13.5376666667
757.87,10.1984444445,35.945,17.9154444445,30.905,7.72122222222,10.1903333333,10.9236666667,8.045,9.53422222221,20.5191111111,13.4275
758.18,9.99711111112,35.7733333333,17.546,30.7626666667,7.30011111111,9.887,10.5072222222,7.56927777778,9.34033333334,20.0964444444,13.1371111111
758.50,9.65188888889,35.5833333333,17.3472222222,30.5251111111,7.11266666667,9.72944444443,10.1735555555,7.26555555555,9.27300000001,19.801,13.037
758.81,9.41855555556,35.3174444445,17.2051111111,30.3006666667,7.00922222222,9.59655555557,9.90866666666,7.14683333333,9.29711111111,19.6508888889,12.9232222222
759.13,9.20055555555,35.2274444445,17.105,30.3244444444,7.08022222222,9.49555555555,9.80244444443,7.22372222222,9.28544444444,19.617,12.9731666667
759.44,9.15644444444,35.3765555556,17.1,30.3833333333,7.22188888889,9.39833333332,9.94255555557,7.25227777778,9.45866666667,19.6107777778,12.8823333333
759.75,9.38244444445,35.4554444444,17.2482222222,30.5776666667,7.35244444444,9.54666666666,10.0123333333,7.54088888889,9.83144444443,19.611,12.9582222222
760.07,9.534,35.6928888889,17.4191111111,30.6143333333,7.48588888889,9.68188888889,9.95744444442,7.61372222222,10.0014444445,19.791,13.1952777778
760.38,9.27322222222,35.5938888889,16.9676666667,30.3033333334,7.14033333333,9.3211111111,9.50844444444,7.20611111111,9.71977777777,19.5232222222,12.8352777778
760.69,9.52455555555,35.8501111111,17.1374444445,30.3747777778,7.28488888889,9.626,9.77066666667,7.43938888889,9.9191111111,19.6427777778,13.0984444445
761.01,9.615,36.2833333333,17.4356666667,30.3757777778,7.258,9.9212222222,9.71466666666,7.528,9.97466666666,20.0758888889,13.3301666667
761.32,9.7931111111,36.4433333333,17.7206666667,30.484,7.53844444444,10.1527777778,9.95077777779,7.74588888889,10.2776666667,20.3753333333,13.5860555555
761.63,9.86155555556,36.4868888889,17.7277777778,30.4437777778,7.68666666667,10.2698888889,10.0905555556,7.92583333333,10.2381111111,20.4554444444,13.4693333333
761.94,10.4108888889,36.7711111111,17.9567777778,30.7497777778,8.10544444445,10.6955555556,10.518,8.53094444444,10.6118888889,20.825,13.8721111111
762.26,10.4842222222,37.0326666667,17.9444444444,30.9716666666,8.32288888889,10.8428888889,10.6201111111,8.599,10.6297777778,20.917,13.9011666667
762.57,10.3428888889,36.9496666667,17.7502222222,30.832,8.06322222222,10.8486666667,10.4866666667,8.41588888889,10.4177777778,20.8013333333,13.7342222222
762.88,10.3503333333,36.9762222222,17.7515555556,30.7617777778,7.99166666667,10.9193333333,10.3532222222,8.5045,10.4263333333,20.9532222222,13.6505555556
763.20,10.3748888889,37.0231111111,17.6831111111,30.788,8.05011111111,10.9711111111,10.4374444444,8.65516666667,10.3957777778,21.1252222222,13.7710555556
763.51,10.0035555556,36.9143333334,17.3911111111,30.7411111111,7.82111111111,10.6537777778,10.1758888889,8.415,10.0392222222,20.9572222222,13.3826111111
763.82,10.1955555556,37.0398888889,17.6413333333,30.9823333333,8.13111111111,10.8628888889,10.3047777778,8.84733333333,10.2898888889,21.1945555556,13.6321666667
764.14,10.2585555556,37.2512222222,17.8225555556,31.171,8.33555555555,10.9764444445,10.3186666667,8.81711111111,10.2974444445,21.3937777778,13.6908333333
764.45,10.1055555556,36.9003333333,17.6587777778,31.0091111111,8.30366666667,10.8528888889,10.23,8.69105555556,10.236,21.2467777778,13.5278888889
764.76,10.0973333333,37.0131111111,17.6818888889,31.0241111111,8.32933333333,10.9641111111,10.3038888889,8.74544444444,10.2913333333,21.3428888889,13.5422777778
765.07,9.9817777778,36.9653333333,17.5942222222,30.8826666666,8.10722222222,10.8993333333,10.2778888889,8.69794444444,10.1674444444,21.2361111111,13.5846111111
765.39,9.57366666667,36.9225555556,17.4011111111,30.7356666667,7.83411111111,10.7096666667,9.94788888888,8.359,9.79677777778,21.0554444444,13.3156666667
765.70,9.39577777778,36.8217777778,17.392,30.4975555556,7.57555555556,10.4584444444,9.80544444443,8.1085,9.63155555557,20.9566666667,13.1127777778
766.01,9.34977777778,36.8828888889,17.5645555555,30.4943333333,7.66844444445,10.538,9.94555555557,8.06388888889,9.76622222222,20.9537777778,13.2316666667
766.32,8.95977777778,36.6691111111,17.5085555556,30.1951111111,7.42888888889,10.2408888889,9.78977777779,7.69894444445,9.44322222223,20.5503333333,13.1476111111
766.64,8.82033333333,36.505,17.6702222222,30.0941111111,7.31722222222,10.1583333333,9.54866666668,7.41011111111,9.35377777779,20.3165555555,13.0611666667
766.95,9.54866666665,36.7014444444,18.2596666667,30.3342222222,7.947,10.829,10.0998888889,7.97322222222,9.97400000001,20.7683333333,13.8370555556
767.26,9.39711111111,36.4613333333,18.3136666667,30.2684444445,7.82633333333,10.815,10.2764444444,7.64888888889,9.88144444444,20.7278888889,13.8327777778
767.57,9.32622222222,36.2093333333,18.1578888889,30.0456666667,7.61077777778,10.6671111111,10.2556666667,7.738,9.90888888889,20.664,13.8207777778
767.88,9.481,36.2655555556,18.2015555556,30.2537777778,7.72266666667,10.8115555555,10.2556666667,7.96011111111,9.97522222221,20.6776666667,13.8958888889
768.20,9.22055555554,35.8358888889,17.8045555555,29.8236666667,7.16733333333,10.4298888889,9.76355555556,7.39166666667,9.28477777777,20.2378888889,13.4655555556
768.51,8.99977777778,35.6431111111,17.6688888889,29.6295555556,7.05133333333,10.226,9.51355555557,7.08961111111,9.15744444444,20.0142222222,13.141
768.82,9.19333333333,35.4173333333,17.7633333334,29.3942222222,7.18211111111,10.3887777778,9.72344444445,7.06777777778,9.37522222223,20.0654444444,13.1016666667
769.13,8.88677777778,35.275,17.4747777778,29.2153333333,6.88633333333,10.1936666667,9.40955555556,7.02783333333,9.23888888889,19.7472222222,12.994
769.44,8.98377777778,34.997,17.4438888889,29.2152222222,6.77477777778,10.0365555555,9.31655555557,7.18927777778,9.28922222223,19.8166666667,12.9247777778
769.76,8.52122222222,34.5363333333,16.7695555556,29.0784444444,6.288,9.81911111111,8.74422222222,6.77,8.87222222222,19.3706666667,12.5118333333
770.07,7.87166666667,34.0154444444,16.1752222222,28.7355555556,5.66055555555,9.59366666667,8.15011111111,6.26577777778,8.26344444445,18.8635555556,11.9466666667
770.38,7.21455555556,33.4616666667,15.6502222222,28.5898888889,5.02988888889,9.014,7.55944444444,5.65777777778,7.5651111111,18.273,11.3972222222
770.69,7.33422222222,33.559,15.4877777778,28.5644444445,5.11311111111,9.22844444443,7.45877777778,5.67122222222,7.54788888888,18.1721111111,11.1792777778
771.00,7.12133333333,33.4594444444,15.3108888889,28.4917777778,5.08788888889,9.293,7.38522222222,5.44172222222,7.45744444444,18.0165555556,10.892
771.32,6.90833333333,33.7321111111,15.4487777778,28.4557777778,5.19066666667,9.25811111112,7.571,5.23961111111,7.22133333333,17.9458888889,11.0591111111
771.63,6.683,33.7631111111,15.4208888889,28.519,5.43111111111,8.92511111111,7.48022222222,5.017,7.19344444445,17.8874444444,10.9771111111
771.94,6.42211111111,33.6484444445,15.3084444444,28.6067777778,5.14266666667,8.60911111111,7.32322222222,4.87822222222,7.10277777778,17.9176666667,10.8087777778
772.25,6.10277777778,34.0157777778,15.3794444445,28.9044444445,5.10488888889,8.51022222222,7.255,4.81838888889,7.02966666667,17.8384444444,10.9597777778
772.56,6.35388888889,34.2782222222,15.5946666667,29.4035555556,5.54566666667,8.98,7.50077777778,5.10272222222,7.16855555556,18.4425555556,11.3620555556
772.87,5.44933333333,33.7646666667,14.7551111111,28.5212222222,4.59955555555,8.21744444445,6.49144444444,4.01227777778,5.92077777778,17.5693333334,10.4805
773.18,5.84222222222,34.1698888889,14.9161111111,28.4894444444,4.69533333333,8.44633333333,6.726,4.122,6.13911111111,18.0462222222,10.5478888889
773.50,6.10655555556,34.4077777778,14.8103333333,28.3082222222,4.85533333333,8.37077777778,6.77266666667,4.19216666667,6.19466666667,18.2712222222,10.5638888889
773.81,6.20511111111,34.6323333333,14.7871111111,28.2545555556,5.03033333333,8.38866666667,6.99277777778,4.284,6.50188888889,18.4148888889,10.5272222222
774.12,6.66533333333,35.0977777778,15.0948888889,28.5653333333,5.335,8.85666666665,7.44933333333,4.64538888889,6.77033333333,18.9456666667,10.8065
774.43,6.68355555555,35.1157777778,15.3123333333,28.6726666666,5.446,8.97511111111,7.674,5.03222222222,6.61988888889,18.9688888889,10.6866111111
774.74,6.88633333333,34.8473333333,15.3357777778,28.5027777778,5.18233333334,9.02700000001,7.56222222222,5.147,6.75255555556,18.9972222222,10.3823888889
775.05,7.07511111111,34.8214444444,15.6946666667,28.5813333333,5.15877777778,9.67922222222,7.812,5.72755555556,7.14522222222,19.3092222222,10.6374444444
775.36,7.835,34.8877777778,16.0881111111,28.6212222222,5.92511111111,10.5463333333,8.42044444445,6.37794444444,7.63266666667,19.8593333333,11.4421666667
775.67,7.88066666666,34.3428888889,15.7058888889,28.0006666667,5.64611111111,10.4427777778,8.34033333333,6.03933333333,7.33088888889,19.6671111111,11.2747777778
775.98,8.40244444445,34.5356666667,16.1692222222,28.4065555556,6.18433333333,10.9591111111,9.06577777777,6.34666666667,7.891,19.9558888889,11.7331111111
776.30,9.49833333332,35.097,16.9308888889,29.5378888889,7.261,11.962,10.0541111111,7.532,9.25122222223,21.0074444445,13.0052777778
776.61,9.99066666667,35.3625555556,17.7873333334,30.3061111111,8.24133333333,12.5736666667,10.6398888889,8.63772222221,10.1203333333,21.662,13.8342777778
776.92,10.608,35.5297777778,18.3936666667,30.7968888889,8.89422222221,12.9196666667,11.356,9.36011111111,10.8051111111,22.0657777778,14.3138333333
777.23,9.86444444445,35.0977777778,17.9441111111,30.4586666667,8.41322222223,12.5144444445,10.7091111111,8.63477777777,10.1915555555,21.4047777778,13.8122222222
777.54,9.19733333332,34.4623333333,17.424,29.788,7.68266666667,11.7376666667,9.89955555557,8.03727777778,9.52088888888,20.6526666667,13.507
777.85,8.65977777778,34.0974444445,16.7986666667,29.3126666667,7.41688888889,11.1876666667,8.896,7.39594444445,9.29900000001,20.014,13.4342777778
778.16,8.12133333333,33.9201111111,16.4122222222,29.2053333333,7.30122222222,10.991,8.30511111111,6.97277777778,9.00477777779,19.6281111111,13.2775
778.47,7.95977777778,33.8241111111,16.1475555555,28.8872222222,7.10622222222,10.5277777778,8.27288888889,6.41622222222,8.86322222221,19.32,12.9498333333
778.78,7.52055555556,33.8967777778,16.0017777778,28.9554444445,6.84155555556,10.237,7.88888888889,5.82272222222,8.49611111112,18.8917777778,12.5306666667
779.09,7.29955555556,34.0544444444,15.85,29.1978888889,6.43866666667,9.77922222223,7.23322222222,5.68455555555,8.31488888888,18.6756666667,12.2258888889
779.40,6.07277777778,32.6858888889,14.4451111111,27.7293333333,5.05333333333,8.23088888889,5.67822222222,4.35738888889,6.71288888889,17.1541111111,10.6608333333
779.71,5.50655555556,32.309,13.9962222222,27.0282222222,4.23355555555,7.63111111111,5.09988888889,3.47633333333,5.868,16.3765555555,9.8718888889
780.02,4.63522222222,31.4853333333,12.8454444444,26.1833333333,3.11277777778,6.84688888889,4.44588888889,2.17766666667,4.73377777778,15.1857777778,9.0585
780.33,4.49077777778,31.8596666667,12.8472222222,26.0416666667,3.00922222222,7.00633333333,4.76066666667,2.00222222222,4.88433333333,15.3007777778,9.30161111111
780.64,5.23344444445,33.1446666667,13.83,26.489,3.43377777778,7.96788888889,5.48477777778,2.82494444445,5.53977777778,16.2187777778,9.99133333332
780.95,5.65766666667,33.4432222222,14.2026666666,27.0714444444,3.90766666666,8.41177777778,5.95588888889,3.51527777778,5.72811111111,16.6432222222,10.1067777778
781.26,6.52155555555,33.9562222222,14.9435555555,27.6003333333,4.53422222222,9.07655555557,7.27066666667,4.17572222222,6.09566666667,17.333,10.5945555556
781.57,6.49066666667,33.8881111111,15.0258888889,27.3496666667,4.27155555555,8.76522222221,7.42577777778,4.125,5.84111111111,17.134,10.3306666667
781.88,6.99233333333,34.1155555555,15.3736666667,27.8097777778,4.74955555555,9.39488888888,7.45533333333,4.77744444445,6.28988888889,17.5208888889,10.9713333333
782.19,6.70244444445,34.0896666667,15.0887777778,27.485,4.35177777778,8.99611111112,6.82444444445,4.73811111111,6.05988888889,17.2442222222,10.7368333333
782.50,6.04711111111,33.366,14.8967777778,26.8682222222,4.20366666667,8.69377777778,6.65344444444,4.48627777778,5.61288888889,17.1173333333,10.3694444444
782.81,6.70155555556,34.4708888889,15.6368888889,27.5205555556,4.49266666667,9.50000000001,7.29955555556,5.39361111111,6.73477777778,18.0286666667,11.1608333333
783.12,7.10466666667,34.666,15.9836666667,27.7778888889,5.22222222222,10.2115555556,7.588,6.13877777778,7.23800000001,18.4241111111,11.5609444444
783.43,7.43533333333,34.5194444445,16.2572222222,27.6107777778,5.564,10.5095555555,7.52711111111,6.71272222222,7.39344444443,18.772,11.7083888889
783.74,6.62222222222,33.971,15.4552222222,27.5354444444,4.76922222222,9.84444444443,6.60533333333,6.1125,6.57155555556,18.2094444445,10.8987222222
784.05,6.43633333333,33.1384444445,14.5916666667,26.9901111111,4.31055555556,9.409,6.13155555555,5.50038888889,6.00444444445,17.6405555556,10.2472777778
784.36,6.41077777778,32.8505555556,14.7951111111,26.6853333333,4.353,9.52733333334,6.19933333334,5.15344444444,6.377,17.5218888889,10.2980555556
784.67,6.37711111111,32.2915555555,14.6003333333,26.389,3.921,9.19722222222,5.58933333334,4.75955555556,6.19077777778,17.4457777778,9.74344444444
784.98,6.69055555556,32.4067777778,14.9962222222,26.6597777778,3.919,9.57233333333,5.61933333333,4.84561111111,6.38444444445,17.8696666667,10.0442222222
785.29,6.38566666667,32.0036666667,14.7358888889,26.4648888889,3.65011111111,9.06155555555,5.39466666667,4.64111111111,6.00433333333,17.6067777778,9.8365
785.60,6.84133333333,32.2595555556,15.1976666667,26.7583333333,4.27811111111,9.53822222223,6.08411111111,5.08938888889,6.38366666667,18.402,10.4036111111
785.91,7.44544444444,32.364,15.1677777778,26.9467777778,4.49644444444,9.62844444445,6.32122222222,5.18077777778,6.65511111111,18.2145555556,10.8708333333
786.22,7.73211111111,32.5185555555,15.6962222222,27.2465555556,5.39988888889,10.1125555555,6.83766666667,5.64344444444,6.85355555556,18.5716666667,11.5183888889
786.53,7.20944444444,32.1225555555,15.2896666667,26.7331111111,4.85933333333,9.3701111111,6.41811111111,4.82377777778,6.50522222222,18.1148888889,10.9291666667
786.84,7.51955555556,32.7632222222,15.7726666667,27.0321111111,5.20011111111,9.25288888888,6.70711111111,4.63427777778,6.676,18.2477777778,10.9118888889
787.14,8.84477777778,33.5531111111,16.7425555556,27.8763333333,6.162,10.0877777778,7.60211111111,5.90022222222,7.73833333333,19.069,12.0092222222
787.45,9.85855555557,34.1412222222,17.8933333333,28.9897777778,7.064,10.9331111111,8.702,7.09727777778,8.89488888889,19.754,13.1383333333
787.76,9.65333333333,34.1801111111,17.7676666666,29.0626666667,7.08311111111,10.581,8.60755555555,7.25277777778,8.87988888889,19.6966666667,13.4232222222
788.07,9.22066666667,34.5092222222,17.4294444444,29.2995555556,6.96588888889,10.3892222222,8.61044444445,7.25227777778,8.43955555557,19.6768888889,13.1465
788.38,9.43000000001,34.5572222222,17.3855555555,29.4331111111,7.50566666667,10.5064444444,8.86233333333,7.87433333333,8.86222222222,19.8186666667,13.5551111111
788.69,9.39211111111,34.6465555555,17.5742222222,29.4378888889,7.48122222222,10.4766666667,9.03811111111,7.80594444444,8.97888888889,19.8537777778,13.4241111111
789.00,9.55133333332,34.572,17.5808888889,29.5126666667,7.29788888889,10.1784444444,9.12611111111,7.73083333333,8.82777777777,19.6177777778,13.1410555556
789.31,9.68811111112,35.0382222222,17.8005555555,29.8098888889,7.37433333333,10.4337777778,9.34544444444,8.01755555556,8.88888888888,20.0303333333,12.8576111111
789.62,10.1992222222,35.2418888889,18.1734444444,30.011,7.57988888889,10.5855555555,9.69700000001,8.15944444443,9.19488888888,20.221,12.7221666667
789.92,11.1347777778,36.2287777778,18.8636666667,30.8381111111,8.52966666666,11.5427777778,10.4755555556,9.35344444443,10.0281111111,21.3905555556,13.7005
790.23,11.1431111111,36.2551111111,18.676,30.6755555556,8.37344444444,11.5834444444,10.3024444444,9.49416666667,9.99844444444,21.3656666667,14.0690555556
790.54,10.4258888889,35.8924444444,18.4577777778,30.2295555556,7.85877777778,11.3587777778,9.61688888888,8.77088888889,9.3858888889,20.8768888889,13.5506666667
790.85,9.1701111111,34.9182222222,16.9931111111,28.8584444444,6.83944444444,10.0686666667,8.03477777778,7.77177777778,8.19544444443,19.9932222222,12.4799444444
791.16,8.98311111112,35.0687777778,16.8062222222,28.9812222222,6.50611111111,10.1517777778,7.70966666667,7.44811111111,7.68366666667,19.9111111111,11.9222222222
791.47,8.936,34.8094444444,16.789,28.4504444445,6.49022222222,9.94055555558,7.30266666667,7.36805555556,7.76544444445,19.89,12.5653888889
791.78,9.13777777778,34.96,16.9777777778,28.4533333334,6.40888888889,9.92888888889,7.51111111111,7.50666666667,7.96444444444,20.1866666667,12.4444444445
792.08,9.78711111112,35.3911111111,17.1765555556,29.2627777778,6.978,10.6458888889,8.01566666667,8.09638888889,8.57022222222,20.8534444444,13.1376111111
792.39,9.63266666666,35.1164444445,16.7653333333,28.8352222222,6.72944444444,10.9586666666,7.84044444445,8.02422222222,8.76344444446,20.681,13.0555555556
792.70,10.0505555556,34.7742222222,16.8303333333,28.8073333333,7.38988888889,11.4911111111,8.22055555556,8.54761111111,9.18422222223,20.8522222222,13.5154444444
793.01,9.88244444444,34.6153333333,16.5152222222,28.7392222222,7.30066666667,11.227,7.91488888889,8.35105555556,9.11677777779,20.7977777778,13.2792222222
793.32,8.68866666666,33.8337777778,15.7057777778,27.7195555555,6.23033333334,9.95788888888,7.11544444445,7.36133333333,8.1968888889,19.5852222222,11.9422777778
793.62,8.66588888889,33.9936666667,15.7875555556,28.2285555556,6.68455555556,10.4951111111,7.71988888889,8.04088888889,8.80855555554,19.7947777778,12.0035
