wavelength,Back_TanCyaf,Belly_TanCyaf,Breast_TanCyaf,Crissum_TanCyaf,Crown_TanCyaf,DorTail_TanCyaf,Patch10_TanCyaf,Patch11_TanCyaf,Patch12_TanCyaf,Patch13_TanCyaf,Rump_TanCyaf,Throat_TanCyaf,WingTip_TanCyaf
765.39,2.679,3.60792631579,0.595933333333,5.59253333334,2.59373333333,4.1964,3.8556,16.3214,5.7564,12.338,8.06493333333,8.97166666667,8.57843333334
765.70,2.09806666667,3.13496491228,0.1907,5.16186666667,2.08466666667,3.73266666667,3.4044,15.8466,5.36713333333,12.0091333333,7.62553333333,8.62833333334,8.09693333333
766.01,1.268,2.44324912281,-0.664999999999,4.39993333333,1.19413333333,3.01033333333,2.66233333333,15.1066,4.62873333333,11.2096,6.9742,7.95156666667,7.53426666667
766.32,1.0612,2.36890526316,-0.771966666665,4.3078,1.06386666667,3.02396666667,2.57766666667,15.1664666667,4.50646666667,11.1354,7.01126666667,7.94546666667,7.4713
766.64,0.9694,2.28220701754,-0.798533333333,4.27226666667,1.10186666667,3.19156666667,2.503,15.2192,4.47093333333,11.1984666667,7.07206666667,7.9235,7.49176666666
766.95,0.633266666667,1.82646666667,-1.09596666667,3.81093333333,0.693866666667,2.8611,2.08453333333,14.8259333333,4.08373333334,10.8302,6.62266666667,7.59456666667,7.22026666666
767.26,0.136333333334,1.43581754386,-1.5389,3.37886666667,0.3124,2.4958,1.76886666667,14.2476,3.586,10.3123333333,6.00506666667,7.18483333333,6.82576666667
767.57,-0.047000000002,1.2453754386,-1.6563,3.11006666666,0.1352,2.23503333333,1.6886,14.1586,3.33926666667,10.0882666667,5.8384,7.2512,6.55216666667
767.88,-0.030199999998,1.40074035088,-1.5347,2.8856,0.144800000001,2.05023333333,1.78193333333,14.3766,3.35286666667,10.2397333333,6.08166666667,7.36776666667,6.74486666667
768.20,-0.170066666665,1.40005614035,-1.40633333333,2.67033333333,0.222399999998,1.9442,1.82046666667,14.3316,3.44013333333,10.1869333333,6.12266666667,7.4455,6.6652
768.51,-0.360266666665,1.16464912281,-1.5308,2.34113333333,-0.0257333333346,2.00506666667,1.79766666667,14.3045333333,3.50533333334,9.95673333333,5.96553333333,7.43043333333,6.5831
768.82,-0.657200000001,0.984466666669,-1.60666666667,2.00433333333,-0.216866666667,1.86136666667,1.84006666667,14.0594666667,3.27266666667,9.47933333333,5.58233333333,7.37303333333,6.5746
769.13,-0.536533333334,1.25276491228,-1.60276666667,2.01546666667,-0.0803999999994,2.12266666667,2.17646666667,14.2856666667,3.43386666667,9.33946666666,5.62713333333,7.5284,6.6516
769.44,-1.15933333333,0.582912280703,-1.9402,1.376,-0.608866666668,1.5532,1.73033333333,13.8837333333,2.96533333333,8.87860000001,4.8882,6.97796666667,6.10266666667
769.76,-1.8246,-0.172589473685,-2.52093333333,0.729733333334,-1.2386,0.775433333332,0.999999999999,13.0982,2.2386,8.20713333333,3.90173333333,6.16486666667,5.38423333333
770.07,-1.60826666667,0.0534140350874,-2.19983333333,1.12986666667,-0.960066666666,0.829,1.20793333333,13.1101333333,2.49006666667,8.29246666667,3.971,6.4081,5.4605
770.38,-1.92433333333,-0.231168421053,-2.43623333333,1.096,-1.10693333333,0.573533333334,0.853666666667,13.0874666667,2.16666666667,7.96166666667,3.6246,6.0862,5.19463333333
770.69,-2.4088,-0.607915789475,-2.90906666667,0.7374,-1.50826666667,0.0944,0.233533333334,12.7812,1.8196,7.64126666667,3.36493333333,5.7624,4.88606666667
771.00,-2.45573333333,-0.605003508772,-2.91416666667,0.6148,-1.63586666667,0.0895,0.156466666667,12.5434,1.9154,7.51246666666,3.02213333333,5.61756666666,4.60763333333
771.32,-3.1926,-1.51659298246,-3.6222,0.171066666669,-2.58459999999,-0.5475,-0.657533333334,11.6609333333,1.15926666667,6.71986666667,2.0448,4.84226666667,3.60326666667
771.63,-3.10573333333,-1.58094385965,-3.77706666667,0.237066666666,-2.71953333334,-0.453133333334,-0.7076,11.4821333333,1.048,6.56340000001,1.83986666667,4.6568,3.55696666667
771.94,-3.03546666667,-1.65769122807,-3.74706666667,0.235933333333,-2.86946666667,-0.535733333334,-0.680600000001,11.4036666667,0.989866666667,6.72466666667,1.89466666667,4.72943333333,3.58453333333
772.25,-3.14413333334,-1.89467017544,-3.91463333333,0.173266666667,-3.30959999999,-0.957466666667,-0.914133333333,11.3080666667,1.052,6.8244,1.9662,4.44843333333,3.36086666667
772.56,-3.10953333333,-2.22767017544,-3.98273333333,0.207733333334,-3.4652,-1.08903333333,-1.19513333333,11.2870666667,1.09913333333,6.98640000001,2.10633333333,4.14676666667,3.35116666667
772.87,-2.10113333333,-1.14699298246,-3.0897,1.34213333333,-2.47259999999,-0.3075,-0.443266666667,11.9832,1.93726666667,7.78520000001,3.04366666666,4.84326666667,4.08633333333
773.18,-1.8346,-0.72647368421,-2.70176666667,1.8266,-2.14040000001,0.185033333334,0.0039333333334,12.4080666667,2.51466666667,8.13519999999,3.59686666667,5.00913333333,4.5222
773.50,-3.17593333333,-1.98797894737,-3.80336666666,0.707266666667,-3.44560000001,-0.756133333333,-1.10773333333,11.4448666667,1.50813333333,6.87113333333,2.38313333333,3.832,3.3151
773.81,-3.91106666667,-2.29801754386,-4.4199,0.138200000001,-4.1122,-1.21843333333,-1.5076,11.1056,1.2312,6.45306666667,2.03933333333,3.2769,2.9292
774.12,-4.0222,-2.51662807018,-4.5404,-0.0470000000014,-4.43173333333,-1.367,-1.40333333333,11.0684666667,1.15153333333,6.27006666665,1.76166666667,2.97303333333,2.89606666667
774.43,-4.57433333334,-3.1256877193,-5.16753333333,-0.5122,-5.13893333333,-2.00266666667,-1.96546666667,10.5449333333,0.407066666667,5.87873333333,1.61953333333,2.471,2.7554
774.74,-4.14933333333,-2.44382105263,-4.65196666667,0.0310000000006,-4.46973333333,-1.4897,-1.2854,11.1451333333,1.05853333333,6.61333333333,2.43713333333,3.19543333333,3.3822
775.05,-4.50166666667,-2.44734035088,-4.80136666666,-0.171466666665,-4.56033333333,-1.65083333333,-1.0556,11.1907333333,0.987733333335,6.51793333333,2.51226666667,3.08066666667,3.26786666667
775.36,-4.48479999999,-2.00058245614,-4.49606666667,0.085266666666,-4.18419999999,-1.4927,-0.781133333333,11.3087333333,1.38713333333,6.58140000001,2.62173333333,3.27723333333,3.48593333333
775.67,-4.53140000001,-1.93373684211,-4.45033333333,-0.027066666666,-4.09086666668,-1.3914,-0.890066666666,11.3824666667,1.40706666667,6.65313333333,2.5668,3.46383333333,3.63893333334
775.98,-5.07893333333,-2.01285263158,-4.8625,-0.423933333334,-4.425,-1.6847,-1.03306666667,11.0869333333,1.19986666667,6.39153333334,2.2148,3.30176666667,3.56793333333
776.30,-6.08473333333,-3.09805263159,-5.93123333333,-1.4754,-5.58973333334,-2.53376666667,-1.93366666667,10.2313333333,0.572800000002,5.6036,1.37006666666,2.53153333333,2.6552
776.61,-6.34246666666,-3.40760000001,-6.26396666667,-1.9352,-6.12039999999,-2.7292,-2.26846666667,9.75460000001,0.171333333331,5.45826666667,0.851866666666,2.47226666667,2.4607
776.92,-5.55000000001,-2.48706666667,-5.64136666667,-1.4528,-5.43806666667,-2.02293333333,-1.4436,10.4788666667,0.7382,6.54986666667,1.593,3.09956666667,3.40583333333
777.23,-5.09233333333,-2.29717894737,-5.26306666666,-1.25113333333,-5.1384,-1.55136666667,-1.22806666667,10.4617333333,0.895666666665,6.77753333333,1.92526666666,3.36566666667,3.60796666667
777.54,-5.08053333333,-2.12469824561,-5.03213333333,-1.1678,-5.00226666666,-1.33103333333,-1.2828,10.5242,1.0208,6.84133333333,2.2896,3.57243333333,3.28496666667
777.85,-5.08886666667,-1.98875087719,-4.89969999999,-1.08506666667,-4.83813333333,-1.23803333333,-1.1264,10.7157333333,1.24486666667,6.72593333333,2.29373333333,3.52043333333,3.43806666667
778.16,-5.00233333334,-1.85243508772,-4.72123333333,-1.03846666667,-4.69840000001,-1.1087,-1.0974,10.6847333333,1.3152,6.65306666667,2.36726666667,3.79803333333,3.61223333333
778.47,-4.69259999999,-1.60169824561,-4.59273333333,-0.966733333334,-4.65186666666,-0.900866666666,-1.17986666667,10.5422,1.36606666667,6.77566666666,2.64113333333,3.91876666667,3.549
778.78,-4.72820000001,-1.53512982456,-4.71673333333,-0.964733333333,-4.70086666667,-0.7576,-1.25593333333,10.4752666667,1.31973333333,6.88053333332,2.64393333333,3.80433333333,3.72466666667
779.09,-5.1184,-1.86365614035,-5.28823333333,-1.24973333333,-5.14133333334,-1.13956666667,-1.4702,10.0528666667,0.946533333334,6.43226666667,2.20533333333,3.23233333333,3.29666666667
779.40,-5.46046666667,-2.05843859649,-5.69886666666,-1.73926666667,-5.44186666667,-1.71113333333,-1.97753333333,9.70093333333,0.500199999998,6.11033333335,1.71566666667,2.8846,2.97786666667
779.71,-4.59653333333,-0.838919298244,-4.62193333333,-0.825333333334,-4.24633333333,-0.8092,-1.2586,10.3318666667,0.977400000001,6.87420000001,2.38826666667,3.6537,3.99953333333
780.02,-3.70733333333,0.127343859649,-3.7467,0.101466666666,-3.25946666667,-0.0392,-0.470933333335,10.8910666667,1.62973333333,7.28520000001,3.12566666667,4.17356666667,4.69526666667
780.33,-4.35340000001,-0.576824561402,-4.44363333333,-0.342400000001,-3.81680000001,-0.455766666667,-1.20293333333,10.0901333333,0.939133333335,6.30119999999,2.549,3.45833333333,4.28626666667
780.64,-4.46786666667,-0.695442105263,-4.58513333333,-0.370333333332,-3.86786666667,-0.5343,-1.11586666667,9.99073333332,0.834533333334,6.21653333333,2.452,3.17403333333,4.34826666667
780.95,-4.22613333334,-0.834224561401,-4.69733333333,-0.428799999999,-3.93886666667,-0.671299999998,-0.975266666665,9.80919999999,0.909266666667,6.31813333332,2.2662,3.0061,4.34163333333
781.26,-3.8326,-0.289764912281,-4.39186666667,0.0811333333346,-3.4218,-0.0789,-0.477866666667,10.0310666667,1.4864,6.85786666667,2.62366666667,3.47423333333,4.294
781.57,-3.19093333334,0.095663157896,-3.98753333333,0.796599999998,-2.84826666666,0.547799999999,0.135133333333,10.77,2.3364,7.25573333333,3.11853333333,3.96083333333,4.77913333333
781.88,-3.90793333333,-0.588480701756,-4.69303333334,0.298266666668,-3.43360000001,-0.202799999999,-0.704399999999,10.3594666667,1.87813333333,6.44166666667,2.27926666666,3.3897,4.37763333333
782.19,-3.8372,-0.576810526315,-4.67873333333,0.575666666667,-3.42006666667,-0.161300000001,-0.714866666667,10.4541333333,1.926,6.35886666666,2.29846666667,3.32586666667,4.12516666667
782.50,-2.98653333333,0.349417543859,-3.57849999999,1.7334,-2.55073333333,0.891566666666,0.128666666666,11.2184,2.80333333333,7.23120000001,3.3036,4.37346666667,4.92076666667
782.81,-2.84233333334,0.202003508772,-3.21623333333,2.11913333333,-2.35846666667,1.34133333333,0.573466666669,11.4534666667,3.03146666667,7.36960000001,3.68986666667,4.67466666667,4.72696666667
783.12,-4.46173333333,-1.53397894737,-4.83003333333,0.607,-4.10913333333,-0.0076999999994,-0.544866666667,10.4852,1.8158,6.16866666667,2.58886666667,3.3437,3.2011
783.43,-4.94760000001,-2.0939368421,-5.12543333334,0.1776,-4.45666666667,-0.0574000000008,-0.914333333333,10.5538,1.71893333334,6.14406666667,2.41366666667,3.19496666667,2.94403333333
783.74,-4.23426666667,-1.27445263158,-4.30043333334,0.874400000001,-3.84213333334,0.723266666666,0.026466666666,11.4784666667,2.59666666667,7.1118,3.2062,4.04863333333,3.50296666667
784.05,-3.96913333333,-0.63617894737,-3.59686666667,1.5056,-3.35180000001,1.02693333333,0.180866666665,12.1416666667,3.15513333334,7.534,3.68713333334,4.83116666667,3.8788
784.36,-4.84853333334,-1.18197192982,-4.02526666666,1.10473333333,-3.89373333333,0.354066666666,-0.530933333335,11.5903333333,2.63873333333,6.78999999999,3.29846666667,4.3041,3.5024
784.67,-5.22273333333,-1.71650877193,-4.34776666666,0.762266666668,-4.47133333333,-0.284466666668,-1.16486666667,10.9983333333,2.2114,6.28013333334,2.74286666667,3.8245,3.42193333333
784.98,-5.58433333334,-1.99071929824,-4.56926666667,0.468533333333,-4.87353333333,-0.689466666665,-1.5132,10.6193333333,1.4162,5.99886666667,2.4502,3.2983,3.0774
785.29,-3.75153333333,-0.575670175438,-2.66180000001,2.14226666667,-3.27753333333,1.29486666667,0.165133333333,11.9477333333,2.7764,7.77506666667,3.92233333333,4.7056,4.64156666667
785.60,-4.311,-1.20501052632,-3.13303333334,1.68266666667,-3.66986666666,0.865399999998,-0.0267333333334,11.8108,2.25433333333,7.54279999999,3.65906666667,4.57513333333,4.47373333333
785.91,-4.96533333334,-1.95381754386,-3.89796666666,0.7276,-4.39273333334,0.342366666666,-0.695733333334,11.2894666667,1.5196,7.01973333334,2.79846666667,3.8497,4.0502
786.22,-5.15859999999,-1.92543157895,-4.28043333333,0.513266666665,-4.67713333333,0.185233333334,-0.915266666667,11.1216666667,1.20106666667,6.88366666667,2.3704,3.51583333333,4.1217
786.53,-3.86480000001,-0.464161403509,-2.93086666666,1.68733333333,-3.20426666666,1.3751,0.170133333333,12.2445333333,2.48193333333,8.02366666668,3.34353333333,5.0077,5.4747
786.84,-4.4478,-0.807199999999,-3.44126666666,1.1326,-3.86606666667,0.483833333334,-0.267666666667,11.8661333333,2.0232,7.55719999999,3.12473333333,4.6976,5.0452
787.14,-4.90039999999,-1.22959298245,-3.93656666666,0.570200000002,-4.27953333333,-0.338099999999,-0.979133333332,11.3146666667,1.50393333333,7.04526666667,2.77053333333,4.1307,4.42846666667
787.45,-4.85886666667,-1.30177894737,-3.9749,0.3896,-4.26473333333,-0.284599999999,-0.788999999999,11.1509333333,1.56313333333,7.09113333333,2.81633333333,3.99256666667,4.6017
787.76,-4.08053333333,-0.594873684212,-3.34323333333,1.04713333333,-3.4414,0.735033333332,-0.0245333333326,12.0502666667,2.08946666667,7.81706666666,3.38746666667,4.59426666667,5.51883333334
788.07,-3.59273333334,-0.201235087719,-2.58436666666,1.59026666667,-2.91379999999,1.3139,0.596333333334,12.509,2.3708,8.21326666665,3.93206666667,4.9479,5.92243333333
788.38,-4.23926666667,-0.67482105263,-3.11543333334,0.915666666666,-3.48353333333,1.01976666667,0.0338666666667,11.7587333333,1.81193333333,7.70846666666,3.2122,4.41853333333,5.5863
788.69,-4.80086666667,-1.00767017544,-3.43783333333,0.379066666668,-3.95539999999,0.466466666667,-0.320666666667,11.3506,1.47226666667,7.35646666667,2.75506666667,4.24926666667,5.396
789.00,-4.05973333333,-0.285852631579,-2.64056666667,0.975133333332,-3.35026666666,1.079,0.226800000001,11.6294,2.04686666667,7.91700000001,3.48533333333,4.8106,5.94996666667
789.31,-3.76573333333,0.256147368421,-2.3274,1.2438,-2.91546666667,1.41156666667,0.529666666667,11.9339333333,2.62393333333,8.04173333333,3.97953333333,4.99516666667,6.3121
789.62,-3.44066666667,0.512824561404,-1.87376666666,1.25233333333,-2.51953333334,1.71036666667,0.769999999999,12.2076666667,3.04086666667,8.1872,4.39086666666,5.1852,6.47423333333
789.92,-3.33580000001,0.552284210527,-1.9602,1.32653333333,-2.53506666667,1.82026666667,0.682866666666,12.0316,3.01153333333,8.09613333334,4.39206666667,4.98166666667,6.4872
790.23,-2.58073333334,1.24442807017,-1.3225,2.0726,-1.64326666667,2.61046666667,1.35213333333,12.4846666667,3.60713333333,8.65519999999,5.03826666667,5.61566666667,7.18719999999
790.54,-2.24893333333,1.5908,-1.10433333333,2.49993333333,-1.36046666667,3.18773333333,1.73193333333,12.7311333333,4.03613333333,8.7852,5.2612,6.20486666667,7.75609999999
790.85,-2.68826666667,1.19767368421,-1.73843333333,2.15566666667,-1.83813333333,2.57043333333,1.16746666667,12.2989333333,3.52273333333,8.24886666667,4.57746666667,5.88843333333,7.18393333334
791.16,-2.74046666666,1.40017894737,-1.7524,2.0436,-1.99693333334,2.379,1.2376,11.9344,3.6296,8.15393333334,4.4668,6.1334,6.9602
791.47,-3.25833333334,1.40922807017,-2.33403333334,1.47366666667,-2.04173333333,1.9586,0.911133333333,12.0578,3.45126666666,8.10826666666,4.41046666667,6.22996666667,6.9024
791.78,-2.85793333333,1.7046,-1.99876666667,1.66933333333,-1.67486666667,2.08263333333,1.34526666667,12.4797333333,4.0734,8.54673333335,5.00806666667,6.5263,6.87470000001
792.08,-2.63973333334,2.07984561403,-1.76786666667,2.10533333333,-1.1552,2.45873333333,1.81913333333,12.745,4.5614,8.95553333333,5.61946666667,6.78803333334,7.02033333333
792.39,-2.66120000001,2.42538596491,-1.71856666667,2.36053333333,-1.06000000001,2.6039,2.10373333333,13.0546,4.94526666667,9.25140000001,5.79226666667,6.8498,7.17756666666
792.70,-2.84379999999,2.00534035088,-1.991,2.2002,-1.22666666667,2.02963333333,2.1122,12.9483333333,4.38406666667,9.11453333333,5.59953333333,6.96096666667,6.6501
793.01,-2.67673333334,2.10764561404,-1.92816666667,2.67106666667,-1.24093333333,1.96153333333,2.3928,12.7602,4.296,9.1876,5.75406666667,7.21203333333,6.78909999999
793.32,-2.77306666667,1.84554385965,-2.22700000001,2.4448,-1.4374,1.8053,2.4844,12.824,4.23306666667,9.1454,5.72153333333,7.04580000001,6.81379999999
793.62,-3.74933333333,0.929659649124,-3.03986666667,1.68673333333,-2.17646666667,1.10543333333,1.83473333333,12.131,3.41866666667,8.45580000001,4.58693333333,6.25636666667,6.03416666667
793.93,-4.87746666667,0.175866666666,-3.8528,0.877333333334,-2.81673333334,0.187633333332,1.16613333333,11.5496666667,2.70706666667,7.95953333333,3.85573333333,5.5007,5.3245
794.24,-4.4292,0.335501754388,-3.29609999999,0.9064,-2.39826666667,0.932533333332,1.70386666667,12.0023333333,3.29886666667,8.37633333333,4.40613333333,5.82046666667,5.568
794.55,-4.23553333333,0.073849122808,-3.3189,0.8008,-2.39626666667,0.997966666666,1.52013333333,12.3526666667,3.26666666667,8.45373333335,4.49093333333,5.70366666667,5.6222
794.86,-4.58479999999,-0.698985964912,-3.76893333333,0.2882,-3.20653333333,0.885200000002,0.934266666667,11.7705333333,2.8144,7.96426666665,3.75426666667,5.11243333333,5.10956666667
795.16,-4.23566666666,-0.141659649121,-3.32476666667,0.523733333334,-2.79533333334,1.20436666667,1.01913333333,11.9442,2.97753333333,8.1014,3.951,5.568,5.491
795.47,-4.39859999999,-0.308105263158,-3.52813333334,0.194600000002,-3.12706666667,0.9565,0.796066666667,11.9185333333,2.7892,7.80060000001,3.63113333333,5.48106666667,5.2949
795.78,-4.07726666667,-0.325747368421,-3.3278,0.136266666664,-2.69166666667,1.37986666667,0.732466666668,11.8227333333,2.6576,7.76833333333,3.6742,5.778,5.58206666667
796.09,-3.66,-0.0568982456146,-2.55333333333,0.185733333332,-2.43246666667,1.86666666667,0.782733333334,11.9087333333,3.17006666667,8.20373333334,3.81766666667,5.99956666666,6.02476666667
796.40,-3.94973333333,-0.523171929825,-2.61363333333,-0.357,-2.67213333334,1.52576666667,0.312266666666,11.8606,2.91766666667,7.82699999999,3.2914,5.81606666667,5.95836666667
796.70,-4.78413333333,-1.26218947368,-2.8599,-1.0688,-3.43299999999,0.9025,-0.332266666667,10.9634666667,2.2036,6.9436,2.5748,5.35693333333,5.0803
797.01,-4.17073333333,-0.652238596492,-2.43196666666,-0.582266666666,-2.78966666667,1.65553333333,0.0723333333326,11.5750666667,2.8618,7.2656,3.3666,5.9622,5.63786666666
797.32,-3.12506666666,-0.0323473684214,-1.60070000001,-0.17,-2.13266666667,2.30266666667,0.707199999998,12.0064666667,3.3334,7.68639999999,3.96933333333,6.27173333333,6.04446666666
797.63,-3.09086666667,0.171642105263,-1.53183333334,-0.0110000000014,-2.18733333333,1.92,0.639066666667,12.0330666667,2.88693333333,7.57013333333,3.82373333333,6.1763,6.11843333334
797.93,-2.67866666667,0.895217543859,-0.848233333334,0.801933333334,-1.62026666667,2.49326666667,1.3638,12.3730666667,3.37146666667,8.07946666667,4.34806666667,6.52486666667,6.81670000001
798.24,-2.04839999999,1.56515789474,-0.312400000001,1.5918,-0.994399999994,2.9013,1.9342,12.6485333333,3.72713333333,8.36713333333,4.99306666667,6.72096666667,7.08213333333
798.55,-2.43720000001,0.878021052631,-0.644799999998,1.31693333333,-1.50279999999,2.41543333333,1.4536,12.1093333333,3.5354,7.85786666667,4.55186666667,6.25953333333,6.79510000001
798.85,-3.12359999999,-0.0001578947354,-1.49846666667,0.6016,-2.36753333333,1.5591,0.695399999998,11.3466,2.64893333334,6.78800000001,3.7472,5.43056666667,5.76433333334
799.16,-3.6374,-0.5524,-1.98876666667,0.1172,-3.12420000001,0.697266666666,0.212066666665,10.7394,2.19806666667,6.17006666667,3.20773333333,4.753,5.02353333334
799.47,-4.33906666667,-1.17841403509,-3.00829999999,-0.084733333332,-3.70620000001,0.048,-0.129933333334,9.93786666665,1.55366666667,5.29380000001,2.58193333333,3.86723333333,4.47173333333
799.78,-4.13126666667,-0.887957894737,-2.92416666667,0.3226,-3.41673333333,0.0693,-0.0576,10.1181333333,2.0224,5.76200000001,2.90986666667,3.91533333333,4.56933333333
800.08,-4.15420000001,-1.01232280702,-3.34196666667,0.397333333334,-3.59913333333,-0.373966666665,-0.338799999999,9.95033333333,2.02753333333,5.72006666667,2.64093333333,3.348,4.5136
800.39,-4.8474,-1.86996491229,-3.93486666667,-0.258200000001,-4.73593333333,-1.2382,-0.850800000001,9.05526666667,1.24986666667,4.73020000001,1.5494,2.4179,3.45056666667
800.70,-4.57039999999,-1.31830877193,-3.61089999999,0.425199999997,-4.54079999999,-1.0363,-0.371933333334,9.51286666668,1.72426666667,5.14913333333,1.76566666667,2.91116666667,3.92966666667
801.00,-4.27393333333,-1.02749122807,-3.51856666667,0.782066666665,-4.25639999999,-0.596733333333,-0.0176000000006,9.4356,2.31626666667,5.25000000001,2.08686666667,3.42156666667,3.91813333333
801.31,-5.11946666665,-1.95202807018,-4.57543333334,0.0422666666666,-5.08913333333,-1.55343333333,-0.942800000001,8.64300000001,1.5776,4.46059999999,1.27546666667,2.9374,2.57176666667
801.62,-6.10033333333,-3.05707719298,-5.40786666666,-0.843266666668,-6.08186666666,-2.65596666667,-1.6436,7.89166666667,1.00333333333,3.45959999999,0.369333333332,2.3762,1.6252
801.92,-6.2094,-3.0079122807,-5.68253333334,-0.838066666665,-6.18426666667,-2.57453333333,-1.46666666667,8.27300000001,1.1556,3.65706666666,0.5206,2.3175,1.51106666667
802.23,-6.51880000001,-3.11289122807,-5.64763333334,-0.726533333333,-6.19099999999,-2.71936666667,-1.67153333333,8.36393333333,1.4336,3.83166666666,0.392133333334,2.24366666667,1.87716666667
802.54,-7.43206666666,-4.11382105263,-6.78450000001,-1.4458,-7.10486666666,-3.48036666667,-2.3748,7.81159999999,0.831,3.17313333334,-0.3598,1.45236666667,1.23003333333
802.84,-7.19059999999,-3.54183859648,-6.16243333333,-1.09353333333,-6.45706666667,-2.852,-2.30506666667,8.592,1.2574,3.82446666667,0.458600000001,2.15133333333,1.70596666667
803.15,-6.58146666666,-2.75375087719,-5.49343333333,-0.419400000003,-5.96526666667,-1.7927,-1.43553333333,9.21019999999,2.01893333333,4.68046666667,1.26506666667,2.9795,2.4254
803.46,-5.74046666667,-1.36511578947,-3.98363333333,0.834199999998,-4.50573333333,-0.328266666667,0.052533333332,10.7717333333,3.42186666667,5.99666666667,2.80466666667,4.44013333333,3.596
803.76,-5.40840000001,-0.606028070176,-3.55726666666,1.33073333333,-3.84733333333,-0.1547,0.191066666667,11.0276666667,3.84066666667,6.94340000001,3.35973333333,4.90776666667,4.36756666667
804.07,-6.40699999999,-1.52832280702,-4.20240000001,0.586133333334,-4.3756,-0.4828,-0.406333333333,10.2964666667,3.11686666667,6.55993333333,2.87046666667,4.42233333333,3.74303333333
804.38,-6.97733333332,-1.90698947369,-4.54573333333,0.384933333332,-4.77553333334,-0.695766666666,-0.8106,10.2060666667,2.68826666667,6.51133333332,2.37073333333,3.894,3.89046666667
804.68,-7.19106666667,-1.93427719298,-4.75456666666,0.067266666666,-4.94620000001,-0.937533333332,-1.01486666666,10.0200666667,2.33866666667,6.1022,2.211,3.52496666667,4.0793
804.99,-6.58639999999,-0.958189473683,-4.15246666666,0.708666666666,-4.06553333333,-0.153733333334,-0.407933333332,10.4781333333,2.71486666666,6.8072,2.86853333333,4.1123,5.0417
805.30,-5.87779999999,-0.165778947367,-3.51746666666,1.14393333333,-3.43199999999,0.361533333334,0.302333333332,10.7429333333,2.80733333333,7.4096,3.26106666667,4.88836666667,5.9567
805.60,-5.97220000001,-0.371807017545,-4.06736666666,0.846600000002,-3.87573333334,0.231533333332,0.3306,10.2380666667,2.44706666667,7.24206666668,3.0292,4.80806666667,5.73076666667
805.91,-5.99466666665,0.302733333332,-3.69236666666,0.810200000001,-3.60346666666,0.694933333332,0.447999999999,10.3162666667,2.62833333333,7.30566666667,3.23446666667,5.0791,5.70153333333
806.21,-6.67986666667,-0.360340350877,-4.48473333333,0.1338,-4.35733333335,0.194233333334,-0.0937333333334,9.31066666667,2.02806666667,6.54613333333,2.3762,4.2637,5.2342
806.52,-8.39486666667,-1.83739649123,-5.98006666667,-1.42073333334,-5.80606666667,-1.15776666667,-1.776,7.69119999999,0.0886666666666,4.91126666667,0.812933333333,2.72883333333,3.61003333333
806.83,-9.10293333333,-3.08850526316,-7.17053333333,-2.51206666667,-7.04606666665,-2.12563333333,-3.11933333333,6.41126666666,-1.33193333333,3.35406666667,-0.207199999999,1.62876666666,2.2636
807.13,-8.30893333333,-2.68845964911,-6.49973333334,-2.09466666666,-6.81973333333,-1.2319,-2.64426666667,7.31380000001,-0.848933333335,3.82039999999,0.445333333333,2.47746666667,2.56803333333
807.44,-6.84046666666,-1.65717894736,-5.22593333333,-1.09033333333,-5.87499999999,-0.878600000001,-1.77086666667,8.41666666667,0.0694000000014,4.61793333334,1.23613333333,3.40273333334,3.21876666667
807.74,-5.73879999999,-0.699322807017,-3.93809999999,0.048066666666,-4.7628,0.422533333332,-0.659733333333,9.31266666667,1.0378,5.38140000001,2.3918,4.52233333333,3.92086666667
808.05,-6.22860000001,-1.03320350877,-4.02840000001,-0.111266666666,-4.94266666666,0.423966666666,-0.813200000002,9.25266666665,1.02886666666,5.27626666667,2.14106666666,4.40723333334,3.78163333333
808.35,-7.8956,-2.3572245614,-5.38053333334,-1.27193333333,-6.31653333334,-0.789566666666,-2.24366666667,8.59593333335,-0.0143333333332,4.24439999999,0.9216,3.16183333334,2.35443333333
808.66,-9.44806666665,-3.6842491228,-6.82123333334,-2.22226666667,-7.66740000001,-2.1081,-3.78213333333,7.61593333333,-0.824200000001,2.71533333333,-0.103066666666,1.8396,0.941900000002
808.97,-8.51593333333,-2.46219649123,-5.5811,-1.56426666667,-6.48399999999,-1.27923333333,-2.88013333333,8.72799999999,0.0949333333328,3.58193333334,0.9138,2.71569999999,1.79096666667
809.27,-8.62573333335,-2.92779298246,-5.97016666666,-1.78033333333,-6.88266666667,-2.01873333333,-3.054,8.49173333335,-0.625733333333,3.52333333334,0.3428,2.51026666666,1.43766666667
809.58,-7.66846666666,-2.08780701754,-5.17136666667,-0.994333333334,-6.28253333333,-1.78896666667,-1.88333333333,9.67233333333,0.173266666665,4.24866666667,1.16766666667,3.54803333333,2.01893333333
809.88,-6.629,-1.01057192982,-4.40543333333,0.120866666668,-5.37566666667,-1.21153333333,-0.800266666667,10.7362,1.29866666667,5.29260000002,1.88006666667,4.30376666667,3.1409
810.19,-5.74440000001,0.0259614035154,-3.60326666667,0.892333333334,-4.327,-0.446200000001,-7.99948995933e-13,11.6686,2.39206666667,6.72660000001,2.64713333334,5.272,4.00063333333
