wavelength,Back_SpoHyxf,Belly_SpoHyxf,Breast_SpoHyxf,Crissum_SpoHyxf,Crown_SpoHyxf,DorTail_SpoHyxf,Patch10_SpoHyxf,Rump_SpoHyxf,Throat_SpoHyxf,WingTip_SpoHyxf
542.78,17.0665,41.0479166667,28.4417083333,36.16075,14.0548333334,11.472875,31.452,20.85325,32.8037916667,13.9768333333
543.12,17.02625,41.0135,28.4135,36.1306666667,14.0478333333,11.4746666667,31.40175,20.8288333333,32.816625,13.961
543.46,17.0516666667,41.03225,28.4523333333,36.1818333333,14.0751666667,11.4825833333,31.4085833334,20.8616666667,32.8695,13.9598333333
543.81,17.0281666667,41.02825,28.4673333333,36.1979166667,14.0650416667,11.4670833333,31.386,20.846,32.8852916666,13.932
544.15,17.0676666666,41.1196666666,28.5217083333,36.2721666667,14.1195416667,11.49425,31.4065833333,20.8759166667,32.9404583334,13.9506666667
544.49,17.095,41.203,28.591375,36.3533333333,14.17775,11.5254583334,31.427,20.90825,33.0404583333,13.9546666667
544.84,17.16325,41.3011666666,28.699625,36.4474166666,14.2292083333,11.574125,31.4669166667,20.9659166666,33.1290416667,13.9984166667
545.18,17.2199166667,41.3894166666,28.763625,36.51175,14.2715,11.60875,31.5039166667,21.0119166667,33.1877916666,14.0211666667
545.52,17.2353333333,41.4668333334,28.8226666667,36.5795833333,14.288625,11.640875,31.51725,21.0479583333,33.2119166667,14.0325
545.87,17.27925,41.6058333333,28.9565416667,36.6864166667,14.3313333333,11.6817916667,31.5844166667,21.1408333333,33.3446666666,14.0700833333
546.21,17.3329166667,41.7426666667,29.0815833333,36.7989166667,14.379875,11.730125,31.6770833333,21.2209583333,33.4610833334,14.0846666667
546.55,17.3709166667,41.8274166667,29.1644583333,36.863,14.3855416667,11.7406666667,31.7123333333,21.2710833333,33.484625,14.0806666667
546.90,17.448,41.9605,29.3097083333,37.0105,14.4549166667,11.807625,31.8024166667,21.3612083333,33.6082916667,14.1791666667
547.24,17.4416666667,42.0283333333,29.37075,37.0441666666,14.446875,11.809,31.8361666667,21.382125,33.6450416667,14.1735833333
547.58,17.5045833333,42.14675,29.4679583334,37.1415833333,14.5229166666,11.8195,31.9154166667,21.4549583333,33.7614166666,14.2475
547.92,17.5601666667,42.2415,29.6179583333,37.2265833333,14.5648333333,11.864125,31.9721666667,21.5070416667,33.8550416667,14.3188333333
548.27,17.5556666667,42.2915,29.637,37.2299166666,14.5394583333,11.8188333333,31.9640833333,21.4794166667,33.8462916667,14.3143333333
548.61,17.55225,42.33025,29.6922083333,37.2638333333,14.5397916667,11.8383333333,31.9695,21.4670833333,33.8716666667,14.2948333333
548.95,17.5818333333,42.4789166667,29.8186666667,37.3975833333,14.592125,11.8696666667,32.05675,21.523125,33.9798333334,14.3526666667
549.29,17.58475,42.565,29.9055833333,37.47175,14.6245416667,11.8767083333,32.105,21.5842916667,34.0728333333,14.39725
549.64,17.6069166667,42.6445,29.9803333333,37.5375833333,14.6730416667,11.8990416666,32.1166666666,21.5907083333,34.102375,14.4510833333
549.98,17.6595,42.772,30.0959166666,37.6343333333,14.715875,11.9539166667,32.1445833333,21.6450416667,34.1917083334,14.5295833333
550.32,17.6825833333,42.9075,30.206125,37.7381666667,14.7730833333,11.9977083333,32.20575,21.6780416667,34.3065,14.5874166667
550.66,17.7048333333,42.9650833333,30.2756666667,37.75225,14.7647916666,11.9804583334,32.2224166667,21.6890416666,34.2985416667,14.5475833333
551.01,17.7321666667,43.08875,30.339375,37.8070833333,14.8107916667,12.007625,32.243,21.727625,34.3581666666,14.603
551.35,17.7621666667,43.1335833333,30.4049583333,37.8265,14.7887083333,12.0374583333,32.2315,21.743375,34.3605416667,14.6200833333
551.69,17.7514166667,43.1684166667,30.397625,37.8416666667,14.7754583333,12.0200833333,32.22825,21.7410416667,34.3752083334,14.5881666667
552.03,17.7881666667,43.2365,30.459,37.89675,14.7992916667,12.0777916667,32.23775,21.7993333333,34.4475416667,14.6148333333
552.38,17.7980833333,43.3310833333,30.4848333333,37.9535833333,14.818625,12.0659583333,32.2349166667,21.8277916667,34.486,14.66875
552.72,17.8176666667,43.3184166667,30.4859583333,37.9113333333,14.7954166667,12.0523333334,32.20575,21.8200416667,34.5139166666,14.67725
553.06,17.8131666667,43.3346666667,30.4942916667,37.8903333333,14.7679166666,12.0502083333,32.18475,21.791875,34.5133333333,14.6435833333
553.40,17.85075,43.43025,30.5737083333,37.9961666667,14.801125,12.0894166666,32.2635833333,21.8587916666,34.60725,14.6719166667
553.74,17.8044166666,43.4501666667,30.5359583333,37.9873333333,14.754375,12.0370416667,32.2326666667,21.824625,34.5994166667,14.60375
554.09,17.82375,43.536,30.5547083333,38.0561666667,14.7708333333,12.0564583333,32.2298333334,21.848625,34.6520416667,14.65025
554.43,17.8609166667,43.66825,30.6159166667,38.14075,14.8159166667,12.0894583333,32.2935,21.87725,34.7607083333,14.6964166667
554.77,17.949,43.80775,30.7675416667,38.2901666667,14.8972083333,12.119375,32.3793333334,21.9474166667,34.8732083333,14.75575
555.11,17.9579166667,43.9391666667,30.8139166667,38.3863333333,14.926125,12.1046666667,32.4634166667,21.985,34.9518333333,14.7473333333
555.45,17.96975,43.9826666667,30.8765833333,38.427,14.9565833334,12.147125,32.4590833333,21.9962916667,34.9839583334,14.7875833333
555.80,18.00025,44.0436666666,30.8992916667,38.4525,14.9929583333,12.1585416666,32.49725,22.0310833334,35.00375,14.7716666667
556.14,18.003,44.1453333334,30.9961666667,38.5889166667,15.0145833333,12.171875,32.5890833333,22.1050833333,35.102625,14.7419166667
556.48,17.9935,44.2326666666,31.0775,38.6960833334,14.9874166667,12.1467916666,32.6194166667,22.0944583334,35.124375,14.7253333333
556.82,18.0918333333,44.3935,31.208125,38.8769166667,15.07225,12.2219583333,32.73725,22.186625,35.2659166666,14.7714166667
557.16,18.0725833333,44.3910833333,31.2475,38.8664166667,15.0371666667,12.2330416666,32.66725,22.1552916667,35.2155,14.7656666667
557.50,18.1658333334,44.5503333333,31.3549583333,38.9791666667,15.1407916667,12.3234166667,32.7788333333,22.2628333333,35.316375,14.9015833333
557.85,18.2393333333,44.6245,31.4835833333,39.03,15.2037083334,12.3764583333,32.8649166667,22.3242916667,35.4094583334,14.946
558.19,18.27225,44.67275,31.5242916667,39.0895,15.2091666667,12.40275,32.8785,22.3572916667,35.4500416667,14.9291666667
558.53,18.2695,44.6845,31.5452916667,39.07225,15.179625,12.4097916666,32.8629166667,22.3728333333,35.4674166667,14.9194166667
558.87,18.2285,44.6728333333,31.5145416667,39.02725,15.1406666667,12.3970416667,32.7531666667,22.3110416666,35.4000416667,14.88
559.21,18.1906666667,44.7479166666,31.4904583333,39.0555,15.0794166667,12.3155833333,32.7645833334,22.2855,35.3565416667,14.8514166667
559.55,18.2156666667,44.7914166667,31.5886666666,39.1345833333,15.092125,12.3631666667,32.78975,22.3030833333,35.4172916667,14.9158333333
559.89,18.2764166667,44.8934166667,31.680875,39.1950833333,15.14625,12.4421666667,32.797,22.3175,35.480375,15.01025
560.23,18.35725,44.9594166667,31.74475,39.2661666667,15.2372083333,12.5650833333,32.849,22.4119166667,35.541875,15.1501666667
560.58,18.3123333333,44.9929166667,31.7508333333,39.2548333333,15.1954583333,12.5343333334,32.7965833333,22.3850416667,35.5470416667,15.14475
560.92,18.34775,45.02175,31.7510416667,39.2325833334,15.2445,12.5284166666,32.80725,22.38575,35.5670833333,15.1585
561.26,18.3136666667,44.9008333333,31.743875,39.16825,15.1887083333,12.4807083333,32.7163333333,22.3184166667,35.5123333333,15.102
561.60,18.2680833333,44.8775,31.70025,39.1596666667,15.1089583333,12.4075416666,32.67325,22.25525,35.4591666666,15.0359166667
561.94,18.2765833333,44.9001666667,31.7620833333,39.1905833333,15.112625,12.4195833333,32.6551666667,22.2537916667,35.4992083333,15.07
562.28,18.3068333333,44.927,31.833625,39.2785,15.1055,12.44475,32.6934166667,22.2595,35.5674166667,15.062
562.62,18.3973333333,44.9858333334,31.997125,39.381,15.177375,12.5312916667,32.7808333333,22.350125,35.672125,15.1928333333
562.96,18.4574166667,44.9935,32.0865833333,39.45375,15.232875,12.5759583334,32.8085,22.396125,35.7417916667,15.2225
563.30,18.5149166666,45.142,32.18,39.5981666667,15.300375,12.6005833333,32.8859166667,22.4642083333,35.8630833333,15.29775
563.64,18.50425,45.1025833333,32.17025,39.5825,15.2782083334,12.57,32.8825833333,22.4538333333,35.8487916667,15.2449166667
563.99,18.44875,45.1611666667,32.168125,39.5990833333,15.2417083333,12.5255833333,32.8606666667,22.4392083333,35.8704166667,15.12275
564.33,18.4553333333,45.1681666667,32.1974166667,39.6363333334,15.2341666667,12.4856666667,32.8709166667,22.457625,35.9005833333,15.13675
564.67,18.48575,45.2366666667,32.2669583333,39.7503333333,15.2544583333,12.5265,32.89975,22.5112083333,35.9756666667,15.1605833333
565.01,18.5228333333,45.3186666667,32.3500833333,39.82925,15.2700416667,12.565875,32.9625,22.57475,36.0522083333,15.2148333333
565.35,18.5254166667,45.339,32.4143333334,39.8276666667,15.2956666667,12.59975,32.9711666667,22.629625,36.0904583333,15.2320833333
565.69,18.4854166666,45.32825,32.4180833333,39.779,15.26875,12.5750833333,32.926,22.62775,36.0285416667,15.1946666667
566.03,18.4279166666,45.3021666667,32.3436666667,39.703,15.2334166667,12.5487083333,32.8565833333,22.6012083333,35.9655833333,15.1723333333
566.37,18.4319166667,45.409,32.3904583333,39.7615,15.2838333333,12.5789166667,32.9084166666,22.6455,36.04125,15.1896666667
566.71,18.4293333334,45.4575833333,32.4219583333,39.7861666667,15.287125,12.5795833333,32.9089166667,22.6579583333,36.0708333333,15.18775
567.05,18.3788333333,45.4105,32.3975,39.7423333333,15.2569166667,12.5627916667,32.86225,22.6439166667,36.0295416667,15.1438333333
567.39,18.3785,45.4526666667,32.4628333333,39.7770833333,15.266375,12.5656666667,32.8498333333,22.6495833333,36.0987916667,15.1723333333
567.73,18.4136666667,45.4349166667,32.4765,39.7548333333,15.3053333333,12.6003333333,32.8211666667,22.6564166667,36.0884166667,15.2103333333
568.07,18.4435833333,45.5036666666,32.56925,39.7883333333,15.3595,12.6484166667,32.8541666667,22.6902916667,36.1205416667,15.2528333333
568.41,18.4724166667,45.5629166667,32.5993333334,39.7901666667,15.3581666667,12.65275,32.8744166667,22.6872916667,36.1685833333,15.2008333333
568.75,18.4648333333,45.7058333333,32.6660416667,39.8823333333,15.396625,12.6396666667,32.9019166667,22.699,36.235375,15.2075
569.09,18.5031666667,45.8220833333,32.7315416667,39.9656666667,15.420375,12.6699166667,32.939,22.7184583333,36.321625,15.239
569.43,18.5595833333,45.9294166667,32.8160833334,40.0831666667,15.4992083333,12.7355,33.03,22.765125,36.4637083333,15.3210833333
569.77,18.6064166667,46.0504166667,32.948125,40.1755833333,15.582,12.7770833333,33.0688333333,22.8065,36.6022916667,15.3860833333
570.11,18.5541666667,46.0264166667,32.912625,40.15075,15.528,12.7280416667,33.0036666667,22.7231666667,36.5938333333,15.3101666667
570.45,18.5896666667,46.081,32.9890416667,40.1933333333,15.5524166667,12.7741666667,33.01825,22.7393333333,36.6969166667,15.34875
570.79,18.6420833333,46.1581666667,33.0415833333,40.2184166667,15.5692916667,12.7974583333,33.0200833334,22.7288333333,36.7545,15.3863333333
571.13,18.6793333333,46.2119166667,33.08275,40.2336666667,15.5929166667,12.833,33.0286666666,22.748875,36.7699583334,15.3715
571.47,18.6673333333,46.2980833334,33.1965416666,40.3265833333,15.5842083334,12.8076666667,33.07,22.7542083334,36.8577916667,15.373
571.81,18.6944166666,46.3693333333,33.2230416667,40.4095,15.5900833333,12.8338333334,33.0935833333,22.7775416667,36.9390416667,15.39125
572.15,18.6931666667,46.3920833333,33.2787916667,40.4516666667,15.619375,12.8477083333,33.09825,22.787375,36.949125,15.4626666667
572.49,18.7083333333,46.4321666667,33.296375,40.4396666667,15.6169166667,12.85275,33.07625,22.7792083333,36.9674583333,15.4570833333
572.83,18.7203333333,46.506,33.3491666667,40.483,15.6606666667,12.8846666667,33.0943333333,22.8040416667,37.00325,15.4585833333
573.17,18.7155,46.5618333333,33.36625,40.4900833333,15.609,12.87075,33.082,22.7720416667,37.006,15.4625
573.51,18.6631666667,46.51325,33.3124166667,40.4685,15.5554166667,12.81375,33.0395833333,22.7324583333,36.9425416667,15.4135833333
573.85,18.71675,46.538,33.346875,40.5370833333,15.57175,12.8232916667,33.06725,22.8090416667,37.000875,15.4161666667
574.19,18.73625,46.6291666667,33.4130833333,40.6266666667,15.613375,12.8505416667,33.1533333333,22.8867083334,37.063125,15.4236666667
574.53,18.7381666667,46.699,33.4612916667,40.6853333333,15.6155833333,12.8440416667,33.21325,22.9413333334,37.1144583333,15.4186666667
574.87,18.7555833333,46.7769166667,33.4921666667,40.7646666667,15.6270833333,12.841875,33.2595,22.9715,37.1664583333,15.45325
575.21,18.8435833334,46.9100833333,33.5584583334,40.8803333334,15.7300833333,12.9165833333,33.3463333333,23.0708333333,37.2827916667,15.5370833333
575.55,18.7864166667,46.8425,33.531,40.8106666667,15.72325,12.8665416667,33.2705833333,23.016125,37.1898333334,15.4861666667
575.89,18.7964166667,46.9011666666,33.543375,40.8428333333,15.72125,12.8375416666,33.2894166667,23.03575,37.2005416667,15.4498333333
576.22,18.83475,46.9275,33.6013333333,40.91175,15.7326666667,12.8617916666,33.3199166667,23.073125,37.2274583333,15.4684166667
576.56,18.8379166667,46.90575,33.6159166667,40.9218333334,15.7338333333,12.8478333333,33.31425,23.0814166667,37.2361666667,15.4731666667
576.90,18.7995,46.92375,33.65625,40.9485833334,15.7538333333,12.83075,33.3111666667,23.0962083333,37.2677916667,15.40825
577.24,18.8711666667,47.0681666667,33.842875,41.0744166667,15.8247083333,12.9139583333,33.4071666667,23.1776666667,37.4164166667,15.4368333333
577.58,18.8183333333,47.0869166666,33.8905833334,41.0341666667,15.795,12.92775,33.3870833333,23.1344583334,37.3994583333,15.4630833333
577.92,18.823,47.067,33.8750416666,41.0489166667,15.7751666666,12.9289583333,33.3361666667,23.078625,37.3945416666,15.4776666667
578.26,18.8073333334,47.0946666667,33.9029166667,41.0670833333,15.811375,12.961,33.2896666667,23.0515833333,37.3802916667,15.4428333333
578.60,18.7695,47.1224166667,33.93525,41.0781666666,15.8077916667,12.9327083333,33.2590833333,23.0279583333,37.431875,15.4503333333
578.94,18.7224166666,47.0615,33.9218333333,41.04075,15.7749583333,12.9324166666,33.22425,22.9719583333,37.4187916667,15.4253333333
579.28,18.7514166667,47.19,33.9725416667,41.1366666667,15.7836666667,12.9922083333,33.2701666666,22.9880416667,37.567125,15.4749166667
579.61,18.6681666667,47.0821666667,33.90625,41.0894166667,15.7530833334,13.0292083333,33.1806666666,22.9522916667,37.5632083333,15.53375
579.95,18.6735833333,47.1185833334,33.9197916667,41.1559166667,15.822125,13.0768333333,33.1974166667,22.9851666666,37.658875,15.5503333333
580.29,18.7076666666,47.1553333333,33.9824166667,41.1808333333,15.8562083334,13.1131666667,33.1711666667,23.0019583333,37.676875,15.5851666667
580.63,18.7875,47.2099166667,34.038125,41.2608333333,15.9197916666,13.1666666667,33.1768333334,23.055375,37.7328333334,15.6805833333
580.97,18.8063333334,47.22175,34.0064583333,41.246,15.9104166667,13.1530833333,33.1829166667,23.0570416667,37.7075,15.6906666667
581.31,18.889,47.3314166667,34.0807083333,41.3545,15.9718333333,13.1424166666,33.204,23.0999583333,37.7915,15.7161666667
581.65,18.8975833333,47.3458333333,34.102625,41.3121666667,15.990625,13.1245,33.18375,23.1098333333,37.8278333334,15.7108333333
581.98,18.914,47.295,34.0919583333,41.30625,15.962875,13.0882916666,33.199,23.1002916667,37.878,15.7634166667
582.32,19.0206666667,47.3103333333,34.1656666666,41.3875833334,16.037375,13.1898333333,33.2666666667,23.1865833333,37.8747083333,15.80725
582.66,18.9785833333,47.3220833333,34.1728333333,41.4315833334,16.003625,13.14575,33.2255,23.1730833333,37.8655,15.7414166667
583.00,19.006,47.382,34.27775,41.51275,16.01125,13.15575,33.2601666667,23.21975,37.9080416667,15.675
583.34,19.1354166666,47.5865833333,34.5017916667,41.7194166666,16.1197083333,13.197625,33.429,23.3647916666,38.057375,15.7549166667
583.68,19.16275,47.6045,34.5715,41.7411666667,16.123875,13.2239583333,33.4328333333,23.3675,38.1010416666,15.7618333333
584.01,19.1653333333,47.7455833333,34.6829583333,41.905,16.142875,13.2438333333,33.51375,23.4004583333,38.24375,15.78325
584.35,19.212,47.8105,34.7918333333,41.9615833333,16.221625,13.2863333334,33.5515,23.4392083333,38.3320833333,15.81875
584.69,19.2556666667,47.9356666667,34.849125,42.0561666667,16.285875,13.3234166667,33.54175,23.4567083334,38.423625,15.8630833333
585.03,19.3115,48.0800833333,34.9594166667,42.1963333333,16.3663333333,13.4447083333,33.6360833333,23.5390833333,38.5873333333,15.9193333333
585.37,19.2841666667,48.18975,34.9893333334,42.2754166667,16.3297916667,13.4347083333,33.6719166667,23.5866666667,38.646,15.85925
585.70,19.3193333333,48.30625,35.15175,42.3565,16.398625,13.5050416667,33.7155833333,23.6584166666,38.7239583333,15.865
586.04,19.2641666667,48.3804166666,35.1177916666,42.3415,16.3643333333,13.45175,33.7044166667,23.6465416667,38.7831666667,15.8148333333
586.38,19.3856666666,48.504,35.2329166667,42.42225,16.4550416667,13.538875,33.8088333334,23.7555833333,38.9054166667,15.9176666667
586.72,19.51225,48.5305833333,35.3254166667,42.4505,16.6079583333,13.6612083334,33.86075,23.8614166667,38.9822083333,16.0888333333
587.06,19.5451666667,48.6540833333,35.343375,42.44325,16.60625,13.7119166667,33.8635,23.8464166667,39.0865,16.0250833333
587.39,19.5096666667,48.7179166667,35.392,42.4406666666,16.6087083333,13.7059583333,33.8645833333,23.8622916667,39.1092916667,16.0675
587.73,19.4905,48.60925,35.3154583333,42.3340833334,16.559875,13.680125,33.7475,23.7972916667,39.0214583333,16.07725
588.07,19.4464166667,48.6029166667,35.2346666667,42.3191666666,16.4759166667,13.617625,33.7078333333,23.735375,38.9341666667,15.9929166667
588.41,19.4085833334,48.5935833333,35.242,42.2815833333,16.4615833333,13.650375,33.7131666667,23.7242916667,38.949625,16.05175
588.74,19.3939166667,48.61575,35.3159583333,42.2994166667,16.4506666667,13.611125,33.7125,23.7039583333,38.942125,16.0395
589.08,19.4461666667,48.664,35.4071666666,42.30875,16.4784166666,13.64675,33.6956666666,23.6948333334,38.9152083334,16.0761666667
589.42,19.58925,48.8940833333,35.5747916667,42.5158333333,16.5959166667,13.769375,33.8560833333,23.8742916667,39.1118333333,16.30575
589.76,19.63125,48.8495833333,35.6485,42.5738333333,16.62875,13.81525,33.8475,23.8715416667,39.1347083334,16.4168333333
590.09,19.6315833333,48.9493333333,35.7394583333,42.649,16.611375,13.7740416666,33.8336666667,23.8767916666,39.1805833334,16.4606666667
590.43,19.5613333333,48.919,35.6686666667,42.5803333333,16.4830833333,13.674875,33.7680833333,23.7905833333,39.1412083334,16.38175
590.77,19.5078333333,48.8241666667,35.7238333334,42.5605,16.409,13.6071666667,33.6966666667,23.7272083333,39.0607916667,16.3244166667
591.11,19.5984166666,48.9495833333,35.8335833333,42.72775,16.4774583334,13.6547916666,33.8385,23.810625,39.1435,16.3926666667
591.44,19.6350833333,48.9906666667,35.910125,42.75725,16.505375,13.6676666666,33.9345,23.8686666667,39.2152916667,16.4133333333
591.78,19.7375,49.1349166666,36.1217083333,42.9163333333,16.5662916667,13.7806666667,34.0608333333,24.000375,39.4537916667,16.54675
592.12,19.78475,49.1691666667,36.1626666667,42.9750833333,16.5680416667,13.7514166667,34.0865833333,24.0265416667,39.4552916667,16.52
592.46,19.7953333334,49.1943333333,36.127125,42.9825,16.5143333333,13.7551666667,34.0695833333,24.021125,39.4254166667,16.5436666667
592.79,19.79525,49.23675,36.1646666666,43.0724166667,16.5039583333,13.75575,34.1455833333,24.08925,39.5452916667,16.544
593.13,19.6919166667,49.16925,36.0775833333,42.957,16.3988333333,13.68425,34.0044166667,23.9961666666,39.415125,16.39925
593.47,19.7250833333,49.3500833333,36.20875,43.0458333334,16.4045833334,13.7002083333,34.0805,24.081375,39.5235416666,16.3480833333
593.80,19.6784166667,49.34775,36.172375,42.9830833333,16.3480833333,13.6923333333,34.0365,24.0404583333,39.5075,16.23375
594.14,19.7789166667,49.4946666667,36.3647916666,43.1819166667,16.4627916667,13.8295416667,34.15525,24.1415,39.6455,16.3305833333
594.48,19.8111666666,49.5480833333,36.3417083333,43.1750833334,16.5119583334,13.8345,34.1953333333,24.1828333334,39.66,16.3570833333
594.81,19.8209166666,49.5833333333,36.3625833334,43.1539166667,16.540125,13.8772083333,34.1591666667,24.2161666667,39.7050833333,16.3764166667
595.15,19.79875,49.6780833333,36.3919166667,43.24075,16.5187083333,13.8872083333,34.2015,24.2517916667,39.6995833333,16.3661666667
595.49,19.7414166667,49.68,36.348125,43.2125,16.5057916667,13.8310833333,34.1761666667,24.206625,39.6450416667,16.3060833333
595.82,19.689,49.7391666667,36.3723333333,43.2690833333,16.479125,13.8565833333,34.16675,24.245125,39.6745,16.2875833333
596.16,19.6175833333,49.6600833334,36.3270416667,43.179,16.4480416666,13.8139166666,34.1265833333,24.2046666666,39.6493333334,16.2269166667
596.50,19.6588333333,49.7436666667,36.3984166667,43.2609166666,16.521125,13.8755833333,34.1315833334,24.1987083333,39.69575,16.2975833333
596.83,19.575,49.6869166667,36.3619166667,43.2425,16.4381666666,13.7965833333,34.0980833333,24.114625,39.7010416666,16.1878333333
597.17,19.55925,49.6975,36.3255416666,43.2583333334,16.447,13.7737083333,34.0909166667,24.0967916666,39.682875,16.2271666667
597.51,19.61025,49.7949166667,36.39775,43.3689166667,16.5122083333,13.831875,34.21725,24.1507916667,39.7515,16.3444166667
597.84,19.54825,49.8374166667,36.353875,43.3233333333,16.4429166666,13.765875,34.1841666667,24.1384583333,39.7226666666,16.2971666667
598.18,19.5583333333,49.9693333333,36.4027083333,43.4398333333,16.4770833333,13.8100833333,34.2034166667,24.16375,39.8384166667,16.352
598.52,19.5930833333,49.9686666666,36.42075,43.4745,16.4593333333,13.7991666667,34.1856666667,24.1274583333,39.851125,16.3456666667
598.85,19.6915,50.13725,36.5495,43.62375,16.559875,13.8634166667,34.2869166667,24.1827916667,40.0267083334,16.4259166667
599.19,19.7849166667,50.1473333333,36.626125,43.6438333333,16.6269166667,13.9156666667,34.3126666667,24.2602083333,40.0541666666,16.55825
599.53,19.93175,50.2503333333,36.7549583333,43.7245,16.7453333334,13.9799583333,34.39225,24.3005,40.1825,16.6548333333
599.86,20.0365,50.4341666667,36.9295833333,43.906,16.8711666667,14.06975,34.4496666667,24.3487083334,40.3244583334,16.768
600.20,20.0428333333,50.4490833333,36.98375,43.9186666667,16.8990416667,14.075125,34.4770833333,24.3909166666,40.3320833333,16.8433333333
600.53,20.1786666666,50.4841666667,37.115625,44.0245833333,17.0450416667,14.1863333333,34.5471666666,24.4932916667,40.4077916666,16.991
600.87,20.2465,50.5634166666,37.2694166667,44.1341666667,17.1200833333,14.266875,34.6438333334,24.5905,40.5765833333,17.03325
601.21,20.1739166667,50.46275,37.2035,43.9665833334,17.046,14.1785416667,34.4726666666,24.4991666667,40.4828333334,16.9658333333
601.54,20.1796666667,50.4475833333,37.2327916667,44.00575,17.075,14.1593333333,34.4848333333,24.50875,40.5097083333,16.9988333333
601.88,20.126,50.464,37.265875,44.0164166667,17.0246666666,14.1198333333,34.4765833333,24.49575,40.464,16.93
602.21,20.0414166667,50.4851666667,37.28425,43.9615833333,16.9629166666,14.0416666667,34.4211666667,24.4537916666,40.35075,16.837
602.55,20.0113333333,50.411,37.23375,43.8478333333,16.8915,13.9739583333,34.3180833334,24.43,40.26775,16.7429166667
602.88,19.946,50.4683333334,37.211875,43.8558333333,16.8549583333,13.9040833334,34.3145,24.3831666667,40.2721666667,16.602
603.22,19.855,50.4345,37.1624166667,43.8364166667,16.7888333333,13.8613333333,34.25775,24.351125,40.2205833333,16.5535
603.56,19.8423333334,50.4480833333,37.1725833333,43.8594166667,16.7489583333,13.8300416667,34.2894166666,24.385375,40.2612916667,16.5313333333
603.89,19.83975,50.4034166667,37.1083333334,43.8135,16.7221666667,13.8334166667,34.2305833333,24.3447083333,40.2303333333,16.4814166667
604.23,19.77725,50.3929166666,37.0533333333,43.7579166666,16.6622916667,13.7863333333,34.1881666667,24.3035416667,40.1647083333,16.3985833333
604.56,19.6526666666,50.302,36.9099166667,43.6148333333,16.5257916667,13.691375,34.0328333333,24.157625,39.985,16.2530833333
604.90,19.6691666666,50.3108333333,36.9455833334,43.69,16.5525833333,13.702875,34.04025,24.1863333333,40.0530833333,16.2668333333
605.23,19.73225,50.3865,36.983875,43.7640833334,16.6493333333,13.8047916667,34.0880833333,24.2451666667,40.1205416667,16.3319166667
605.57,19.7635,50.33775,37.0043333333,43.7303333334,16.671125,13.8465416667,34.0738333333,24.2565416667,40.1211666666,16.3583333333
605.90,19.77125,50.3388333334,36.9949166666,43.7765,16.6998333333,13.8865,34.1225,24.2972083333,40.2047083333,16.3840833333
606.24,19.7291666667,50.3594166666,37.0137916667,43.8300833334,16.7124166667,13.8769166667,34.0864166667,24.2552916666,40.2390416667,16.4136666667
606.58,19.7380833333,50.379,37.0721666667,43.904,16.6945833333,13.9418333333,34.0781666666,24.2652916667,40.2904166667,16.4566666667
606.91,19.8110833333,50.504,37.2110416667,44.0855833333,16.791125,14.00025,34.189,24.344,40.42175,16.5398333333
607.25,19.7853333333,50.5305,37.2421666667,44.08975,16.76,14.0013333333,34.18325,24.3410833333,40.4179166667,16.4915
607.58,19.8333333333,50.6074166667,37.3864583333,44.1476666667,16.7753333333,14.0232916667,34.2580833333,24.4057916667,40.5435416667,16.5619166667
607.92,19.7964166666,50.631,37.395375,44.1793333333,16.74625,13.9872083333,34.213,24.3607916667,40.5917916667,16.586
608.25,19.80275,50.6165833334,37.4254166667,44.207,16.8067916667,14.023875,34.2199166667,24.3870833333,40.7098333333,16.6330833333
608.59,19.7404166666,50.5283333333,37.3514583334,44.08925,16.751,14.0135833334,34.1505833333,24.3120416666,40.6391666667,16.543
608.92,19.6386666667,50.48125,37.3514583333,44.00675,16.6861666667,13.9626666667,34.0775833333,24.2647083334,40.6522916667,16.4554166667
609.26,19.62725,50.4223333333,37.3555,43.9949166667,16.7239583333,14.0157916667,34.0464166667,24.263125,40.750625,16.47525
609.59,19.6276666667,50.3831666667,37.3390416667,43.9505833334,16.7315,14.0125,33.9458333333,24.197125,40.79325,16.5009166667
609.93,19.6735833333,50.3296666666,37.3477083333,43.9275833333,16.7947916667,14.0965,33.9244166667,24.2022083334,40.9045,16.5379166667
610.26,19.68325,50.3201666667,37.3482083334,43.9104166667,16.8542916666,14.1450833333,33.9105833333,24.2201666667,40.9811666667,16.5633333333
610.60,19.6390833333,50.221,37.291625,43.8205,16.840375,14.165625,33.84075,24.179375,40.9959583334,16.5478333333
610.93,19.6504166666,50.0744166667,37.23925,43.7670833333,16.9121666667,14.2154166667,33.7680833333,24.1660416667,41.0085833333,16.5788333333
611.27,19.63425,50.01175,37.1742083333,43.7529166667,16.9525833333,14.217625,33.6921666667,24.1284583333,40.9655416667,16.5185833333
611.60,19.7524166666,50.0671666667,37.2767083334,43.8223333333,17.1095416667,14.3728333333,33.794,24.2720416667,41.1755,16.64775
611.93,19.8396666667,50.1789166667,37.4215833333,43.9215833334,17.1745416667,14.44675,33.8486666667,24.3289166667,41.265375,16.758
612.27,19.9426666666,50.28875,37.566875,44.1071666667,17.2712916667,14.5071666667,33.9439166667,24.4444166666,41.424125,16.84675
612.60,20.0365,50.3568333333,37.673125,44.2609166666,17.3188333333,14.52475,34.0215833333,24.5262916667,41.4764583334,16.9231666667
