wavelength,Back_RamSanm,Belly_RamSanm,Breast_RamSanm,Crissum_RamSanm,Crown_RamSanm,DorTail_RamSanm,Rump_RamSanm,Throat_RamSanm,WingTip_RamSanm
538.65,2.59931111111,2.90186666667,1.503,2.37553333333,1.29226666667,5.2299,1.91186666667,3.0792,3.30166666667
539.00,2.60824444444,2.90633333333,1.51346666667,2.38566666667,1.30266666667,5.2479,1.92266666667,3.08493333333,3.31026666667
539.34,2.6114,2.91106666667,1.51773333333,2.399,1.30553333333,5.257,1.9294,3.08753333333,3.31206666667
539.69,2.62144444444,2.91706666667,1.52713333333,2.41066666667,1.316,5.26543333333,1.9366,3.09273333333,3.31753333334
540.03,2.615,2.90746666667,1.52,2.40653333333,1.31273333333,5.25443333333,1.93026666667,3.08373333333,3.31066666667
540.37,2.61466666667,2.9066,1.5208,2.41613333333,1.32406666667,5.2551,1.93573333334,3.08293333333,3.3074
540.72,2.58951111111,2.88413333333,1.48853333333,2.39873333333,1.29966666667,5.2202,1.9106,3.05933333333,3.2824
541.06,2.58553333334,2.87773333334,1.47986666667,2.3908,1.2928,5.21733333333,1.9072,3.05373333333,3.2808
541.40,2.58437777778,2.8762,1.4856,2.3974,1.29826666667,5.22513333333,1.91346666667,3.0528,3.28366666667
541.75,2.59928888889,2.88226666667,1.49153333333,2.4088,1.30613333333,5.2292,1.92366666666,3.0612,3.28753333333
542.09,2.59615555556,2.88193333333,1.48913333333,2.40973333333,1.3064,5.2209,1.9284,3.0598,3.2854
542.43,2.59953333333,2.88566666667,1.4892,2.4154,1.30626666666,5.2205,1.933,3.06213333333,3.29773333333
542.78,2.60553333333,2.89986666667,1.49693333333,2.4334,1.31153333333,5.22803333333,1.9458,3.06593333333,3.3066
543.12,2.59082222222,2.88153333333,1.48253333333,2.4202,1.2942,5.2063,1.93606666667,3.05166666667,3.29673333333
543.46,2.58453333333,2.87413333333,1.4798,2.42306666666,1.28693333333,5.19346666667,1.93293333333,3.04493333333,3.293
543.81,2.5742,2.86446666667,1.47146666667,2.42306666667,1.27693333333,5.1842,1.92646666667,3.04106666667,3.2844
544.15,2.56395555556,2.8604,1.4666,2.41586666667,1.2632,5.17453333333,1.91913333333,3.02946666667,3.28653333333
544.49,2.57824444444,2.86886666667,1.49053333333,2.43846666667,1.27693333333,5.19166666667,1.9396,3.04546666667,3.31266666667
544.84,2.57751111111,2.86666666666,1.49173333333,2.45086666667,1.27833333333,5.18796666667,1.94273333333,3.0532,3.3214
545.18,2.55417777778,2.84686666667,1.4726,2.43986666667,1.256,5.15933333333,1.92713333333,3.03253333333,3.2992
545.52,2.53088888889,2.83,1.45926666667,2.43333333333,1.24513333333,5.14313333333,1.9134,3.0134,3.28266666666
545.87,2.52115555556,2.81493333333,1.45086666667,2.4336,1.24046666667,5.1337,1.90226666667,3.0052,3.27213333333
546.21,2.51155555556,2.80133333333,1.45413333333,2.42973333333,1.23506666667,5.12503333333,1.89613333333,2.99073333333,3.2534
546.55,2.52091111111,2.794,1.46286666667,2.43546666667,1.2384,5.1196,1.90086666667,2.99926666667,3.24333333333
546.90,2.55957777778,2.838,1.50386666667,2.48933333333,1.27866666667,5.1707,1.94253333333,3.0494,3.27446666667
547.24,2.56888888889,2.8532,1.515,2.5154,1.30266666667,5.19263333333,1.9662,3.0718,3.29213333333
547.58,2.59366666667,2.888,1.54693333333,2.5582,1.3374,5.21533333333,1.99906666667,3.09693333333,3.3152
547.92,2.62651111111,2.91413333333,1.58106666667,2.60333333334,1.36873333333,5.2505,2.03753333333,3.1344,3.33906666667
548.27,2.62071111111,2.91493333333,1.58253333333,2.61393333333,1.37193333333,5.24903333333,2.04233333333,3.12866666667,3.32366666667
548.61,2.5914,2.89406666667,1.56226666667,2.60573333333,1.35073333333,5.21506666667,2.02026666667,3.10806666666,3.28946666667
548.95,2.59115555555,2.9004,1.577,2.62006666667,1.35293333333,5.22623333333,2.02286666667,3.11953333333,3.3016
549.29,2.57833333333,2.88046666667,1.57006666667,2.6246,1.34606666667,5.22016666667,2.01566666666,3.106,3.28953333333
549.64,2.57575555556,2.89773333333,1.57193333333,2.641,1.35586666667,5.2356,2.0284,3.11826666667,3.2996
549.98,2.58353333333,2.90506666667,1.5666,2.6536,1.3708,5.25326666667,2.04733333333,3.13706666666,3.30953333333
550.32,2.57895555556,2.9108,1.57773333333,2.661,1.38293333333,5.26113333333,2.0538,3.13486666667,3.32446666667
550.66,2.53684444444,2.85666666667,1.53146666667,2.62613333333,1.33773333333,5.20873333333,2.0128,3.0824,3.28846666667
551.01,2.5136,2.83493333333,1.51346666667,2.614,1.30666666667,5.1923,1.99713333333,3.0542,3.25266666667
551.35,2.49544444445,2.80653333333,1.49126666667,2.5962,1.28846666667,5.18896666667,1.9734,3.02693333333,3.2396
551.69,2.46806666667,2.77426666667,1.45826666667,2.5814,1.27446666667,5.16036666667,1.9446,2.99766666667,3.20886666667
552.03,2.46668888889,2.75753333333,1.44926666667,2.57893333333,1.25893333333,5.15366666667,1.9358,2.9808,3.2096
552.38,2.50148888889,2.7942,1.48993333333,2.61313333333,1.28186666667,5.1846,1.9802,3.00693333333,3.23926666667
552.72,2.51302222222,2.8018,1.48346666666,2.6376,1.289,5.18363333333,1.99406666667,3.00866666667,3.2454
553.06,2.52984444444,2.827,1.4992,2.66053333333,1.30013333333,5.20366666667,2.0204,3.03126666667,3.2522
553.40,2.54584444444,2.82726666667,1.51913333333,2.6812,1.30093333333,5.20733333333,2.03266666667,3.02913333333,3.24953333333
553.74,2.54622222222,2.8246,1.5364,2.695,1.2934,5.21673333333,2.0322,3.03433333333,3.24793333333
554.09,2.52488888889,2.8066,1.51073333333,2.6948,1.26973333333,5.1986,2.01946666667,3.0234,3.22886666666
554.43,2.53655555556,2.84153333333,1.5318,2.71326666667,1.29513333333,5.21426666667,2.0404,3.043,3.2324
554.77,2.54884444445,2.8578,1.55033333333,2.7288,1.31753333333,5.21676666667,2.053,3.0696,3.24926666667
555.11,2.5628,2.88426666667,1.57873333333,2.76393333333,1.3362,5.2319,2.08553333334,3.1,3.2656
555.45,2.53204444445,2.84873333333,1.5544,2.7394,1.28993333333,5.20353333333,2.05853333333,3.06826666667,3.23573333333
555.80,2.52417777778,2.85386666667,1.56253333334,2.75886666667,1.30506666667,5.20063333333,2.0644,3.08286666667,3.2292
556.14,2.5294,2.86426666667,1.5664,2.78453333333,1.32913333333,5.2171,2.0778,3.09233333333,3.244
556.48,2.53406666666,2.88306666667,1.59546666667,2.80193333333,1.35506666667,5.2313,2.1012,3.11393333334,3.2582
556.82,2.55884444444,2.91373333333,1.61666666667,2.83333333333,1.3878,5.2548,2.12986666667,3.1304,3.29926666667
557.16,2.5488,2.91126666667,1.61146666667,2.84013333333,1.38566666667,5.24836666667,2.1236,3.12433333333,3.2908
557.50,2.54162222222,2.9088,1.601,2.8502,1.38346666667,5.22303333333,2.12233333333,3.1072,3.28806666667
557.85,2.57828888889,2.9616,1.63766666667,2.90133333333,1.424,5.27633333333,2.15746666667,3.1438,3.33086666667
558.19,2.55715555556,2.93426666666,1.63633333333,2.91126666667,1.41813333333,5.26303333333,2.13966666667,3.1222,3.31493333333
558.53,2.54637777778,2.91913333333,1.63493333333,2.91693333333,1.4126,5.2632,2.13533333333,3.10786666667,3.2928
558.87,2.54302222222,2.90826666667,1.639,2.93006666667,1.41126666667,5.27323333333,2.14093333334,3.11153333333,3.29813333333
559.21,2.58464444444,2.96193333333,1.68486666667,2.9652,1.46566666667,5.32413333333,2.19746666667,3.15373333333,3.3506
559.55,2.59126666667,2.9614,1.698,2.97653333333,1.47433333333,5.34426666667,2.20913333333,3.16546666667,3.3626
559.89,2.60448888889,2.97166666667,1.72073333333,3.0172,1.49493333333,5.38076666667,2.23753333333,3.1896,3.3798
560.23,2.597,2.95573333333,1.71306666667,3.0244,1.48373333333,5.36956666667,2.233,3.17913333333,3.35646666667
560.58,2.57286666667,2.93,1.7102,3.01513333333,1.47506666667,5.3477,2.22086666667,3.16573333333,3.32673333333
560.92,2.58275555556,2.93666666667,1.73026666667,3.03173333333,1.49026666667,5.35363333333,2.25413333333,3.176,3.34506666667
561.26,2.5848,2.94426666667,1.75126666667,3.04806666667,1.50306666667,5.37143333333,2.26446666667,3.17686666667,3.36093333333
561.60,2.55517777778,2.90693333333,1.73946666667,3.0348,1.49033333333,5.3298,2.2584,3.1522,3.33706666667
561.94,2.598,2.9376,1.78973333333,3.0824,1.53153333333,5.37063333333,2.3262,3.19266666667,3.39946666667
562.28,2.59037777778,2.93566666667,1.80226666667,3.0986,1.5292,5.36893333333,2.34013333333,3.18273333333,3.41946666667
562.62,2.5874,2.933,1.8068,3.11126666667,1.53206666667,5.3536,2.34206666667,3.1758,3.41326666667
562.96,2.57515555555,2.92906666667,1.81306666667,3.1416,1.5334,5.33266666667,2.3416,3.1732,3.39933333333
563.30,2.58964444445,2.96013333333,1.8334,3.18833333333,1.55246666667,5.3388,2.37193333333,3.18806666667,3.409
563.64,2.58962222222,2.96126666667,1.84893333333,3.19846666667,1.55493333333,5.31986666667,2.38053333333,3.178,3.41533333333
563.99,2.58337777778,2.95766666667,1.84673333333,3.21246666667,1.55313333333,5.31766666667,2.3856,3.17593333333,3.4152
564.33,2.58702222222,2.96,1.86866666667,3.24786666667,1.5608,5.3312,2.39186666667,3.1872,3.40906666667
564.67,2.56666666667,2.9404,1.85106666666,3.25473333333,1.56213333333,5.31046666667,2.37086666667,3.1696,3.38113333333
565.01,2.56564444445,2.941,1.85106666667,3.27126666667,1.567,5.31623333333,2.38086666667,3.17513333333,3.37793333333
565.35,2.57353333333,2.948,1.86973333333,3.29233333333,1.576,5.33523333333,2.40393333333,3.17653333333,3.37226666667
565.69,2.54548888889,2.92666666667,1.8404,3.27993333333,1.55,5.31,2.37333333333,3.14586666667,3.33673333333
566.03,2.56142222222,2.94193333333,1.8564,3.31746666667,1.57093333333,5.3112,2.39053333333,3.16773333333,3.3466
566.37,2.54913333333,2.93893333333,1.85413333333,3.31886666667,1.56846666667,5.2939,2.39193333334,3.1566,3.32866666667
566.71,2.52728888889,2.9208,1.84226666667,3.3248,1.5562,5.28216666667,2.38073333333,3.14073333333,3.31733333333
567.05,2.52842222222,2.91733333333,1.85286666667,3.33993333333,1.5652,5.28243333333,2.39353333333,3.13846666667,3.31346666666
567.39,2.51926666667,2.9098,1.8514,3.35966666667,1.573,5.28303333333,2.40346666667,3.1354,3.2954
567.73,2.51548888889,2.89806666667,1.8554,3.38186666667,1.57113333333,5.27183333333,2.41733333333,3.115,3.28053333333
568.07,2.51235555556,2.9,1.86226666666,3.41453333333,1.56833333333,5.26443333333,2.44153333333,3.11646666667,3.29866666667
568.41,2.53126666667,2.92866666667,1.9012,3.47626666667,1.588,5.28876666667,2.4726,3.14506666667,3.338
568.75,2.51062222222,2.9068,1.90046666667,3.49,1.57133333333,5.26473333333,2.47133333333,3.12933333333,3.30833333333
569.09,2.52111111111,2.9182,1.9268,3.5426,1.5854,5.2744,2.48593333333,3.14786666667,3.32593333334
569.43,2.53053333333,2.92593333333,1.95993333333,3.5898,1.60753333333,5.27213333333,2.51286666667,3.16486666667,3.32753333333
569.77,2.50446666667,2.90886666667,1.9556,3.6136,1.5942,5.26983333333,2.50853333334,3.13886666667,3.30286666667
570.11,2.50611111111,2.9048,1.96466666667,3.65306666667,1.59646666667,5.269,2.52506666667,3.13493333333,3.3136
570.45,2.52093333333,2.90333333333,1.98973333333,3.69473333333,1.61473333333,5.26546666667,2.55493333333,3.1458,3.311
570.79,2.49493333333,2.87666666667,1.97953333333,3.7178,1.60893333333,5.24176666667,2.54913333333,3.13066666667,3.30646666667
571.13,2.48895555556,2.8646,1.9846,3.74293333333,1.59413333333,5.2293,2.5484,3.12646666667,3.3022
571.47,2.50111111111,2.88646666667,2.01953333333,3.7964,1.62373333333,5.24933333333,2.57113333334,3.1566,3.31866666667
571.81,2.51568888889,2.9002,2.046,3.84133333333,1.65026666667,5.25796666667,2.59146666667,3.1716,3.32266666667
572.15,2.51077777778,2.89706666667,2.06613333333,3.878,1.66046666667,5.27106666667,2.621,3.16726666667,3.3192
572.49,2.53371111111,2.92886666667,2.10473333333,3.94986666667,1.70306666667,5.29686666667,2.67493333333,3.19666666667,3.36553333333
572.83,2.54104444444,2.93746666667,2.12966666667,4.0034,1.72866666667,5.30093333334,2.71613333333,3.2024,3.38626666667
573.17,2.5284,2.92593333333,2.1374,4.04426666667,1.72706666667,5.29833333334,2.73813333333,3.1882,3.3908
573.51,2.5412,2.932,2.16033333333,4.105,1.75293333333,5.30796666667,2.7726,3.193,3.412
573.85,2.55771111111,2.95293333333,2.2012,4.18406666667,1.79333333333,5.33786666667,2.82733333333,3.2116,3.43913333333
574.19,2.56762222222,2.9832,2.2262,4.25566666667,1.81886666667,5.36716666667,2.87613333334,3.22426666667,3.46086666667
574.53,2.57055555556,2.97746666667,2.2492,4.3036,1.82273333333,5.37316666667,2.9016,3.2208,3.4538
574.87,2.5754,2.9966,2.27913333333,4.37486666667,1.85686666667,5.39156666667,2.94586666667,3.22806666667,3.45993333333
575.21,2.55484444444,2.97433333333,2.27453333333,4.41046666667,1.84706666667,5.3759,2.96293333333,3.20513333333,3.45026666667
575.55,2.55837777778,2.97373333333,2.295,4.46713333333,1.86333333333,5.38806666667,3.00833333333,3.20673333333,3.46153333333
575.89,2.56488888889,2.9706,2.296,4.52433333333,1.87453333333,5.3757,3.02886666667,3.20113333333,3.4484
576.22,2.53771111111,2.93446666667,2.27953333333,4.55093333333,1.85613333334,5.34386666667,3.0262,3.1696,3.4
576.56,2.53095555556,2.9254,2.282,4.59206666667,1.86226666666,5.33206666667,3.0458,3.16566666667,3.38013333333
576.90,2.55522222222,2.94993333333,2.32693333333,4.67286666667,1.90366666667,5.35176666667,3.08813333333,3.1936,3.4018
577.24,2.53311111111,2.93246666667,2.33133333333,4.7016,1.8912,5.30913333333,3.1024,3.1722,3.37713333333
577.58,2.51404444444,2.905,2.34426666667,4.74426666667,1.8882,5.28123333333,3.11753333333,3.14953333333,3.34306666667
577.92,2.49697777778,2.87406666667,2.36373333333,4.7842,1.89126666667,5.24653333333,3.12833333333,3.11613333333,3.3122
578.26,2.53835555556,2.92526666667,2.43473333333,4.88886666667,1.94893333333,5.2888,3.20613333333,3.14233333333,3.3442
578.60,2.55655555556,2.9362,2.4858,4.97013333333,1.9886,5.309,3.26693333333,3.15646666667,3.36993333333
578.94,2.59111111111,2.97406666667,2.56626666667,5.07673333333,2.04453333333,5.3485,3.3472,3.1852,3.40633333333
579.28,2.58455555556,2.96526666667,2.5932,5.16173333333,2.06133333333,5.34176666667,3.3936,3.17813333333,3.41
579.61,2.54588888889,2.93833333333,2.61853333333,5.2006,2.0474,5.32093333333,3.42793333333,3.1542,3.38146666667
579.95,2.58822222222,2.9864,2.72446666667,5.33473333333,2.11326666667,5.36376666667,3.5292,3.19393333333,3.42193333333
580.29,2.53786666667,2.94626666667,2.74213333333,5.4016,2.09893333334,5.32576666667,3.54853333333,3.1492,3.3876
580.63,2.51871111111,2.93406666667,2.77366666667,5.49466666667,2.12773333334,5.32823333333,3.6086,3.1312,3.35673333333
580.97,2.53844444444,2.94906666667,2.846,5.61486666667,2.18333333333,5.36523333333,3.69793333334,3.15153333333,3.3672
581.31,2.54748888889,2.9536,2.8962,5.72226666667,2.22853333333,5.37543333333,3.75933333333,3.17373333333,3.375
581.65,2.54975555556,2.98026666667,2.95866666667,5.85106666667,2.27833333333,5.41066666667,3.86166666667,3.20926666667,3.4064
581.98,2.51206666667,2.9514,2.97453333333,5.92473333333,2.27353333333,5.38053333333,3.9178,3.19333333333,3.38046666667
582.32,2.49546666667,2.9166,3.01313333333,5.98886666667,2.2782,5.34646666667,3.94633333333,3.15766666666,3.35586666667
582.66,2.48235555555,2.88766666667,3.0426,6.07773333333,2.3068,5.3203,3.99466666667,3.1426,3.33093333333
583.00,2.46395555555,2.87206666667,3.08633333333,6.15,2.32266666667,5.2926,4.04053333333,3.10266666667,3.30726666667
583.34,2.48882222222,2.888,3.1514,6.29,2.3932,5.31903333333,4.1372,3.11893333333,3.3392
583.68,2.44555555556,2.84453333333,3.16273333333,6.35166666667,2.40273333333,5.28153333333,4.1652,3.078,3.32
584.01,2.43728888889,2.83273333334,3.21413333334,6.43626666667,2.43866666667,5.28863333333,4.23253333334,3.07146666667,3.313
584.35,2.42611111111,2.82126666667,3.26453333333,6.53826666667,2.45993333333,5.2821,4.31046666667,3.066,3.30533333333
584.69,2.42748888889,2.81633333333,3.32086666667,6.64986666667,2.51033333333,5.27806666667,4.39406666667,3.07033333333,3.3098
585.03,2.441,2.83126666667,3.39473333333,6.77786666666,2.55153333334,5.29383333333,4.4952,3.0684,3.32953333333
585.37,2.49295555555,2.8522,3.50513333333,6.91933333333,2.6448,5.31426666667,4.61846666667,3.118,3.35546666667
585.70,2.54168888889,2.88793333333,3.6276,7.07406666666,2.74346666667,5.3518,4.75493333333,3.1594,3.38933333333
586.04,2.49137777778,2.84926666666,3.65426666667,7.16713333333,2.7622,5.32306666667,4.83473333333,3.14666666667,3.34086666667
586.38,2.4986,2.87673333334,3.75986666667,7.3036,2.82526666667,5.33213333333,4.9576,3.18046666667,3.3674
586.72,2.4872,2.85373333333,3.82333333333,7.45319999999,2.87726666667,5.34083333333,5.08066666667,3.19626666667,3.34433333333
587.06,2.45564444444,2.82953333334,3.8778,7.53419999999,2.89726666667,5.2698,5.1378,3.18273333333,3.309
587.39,2.44355555556,2.8178,3.94426666667,7.65526666666,2.94573333333,5.24863333333,5.24986666667,3.1776,3.26026666667
587.73,2.5064,2.87186666667,4.0862,7.85033333333,3.05586666667,5.27873333333,5.4272,3.23753333333,3.29653333333
588.07,2.53871111111,2.90566666667,4.20693333333,8.00053333333,3.15073333333,5.2978,5.58046666667,3.26233333333,3.3224
588.41,2.56722222222,2.93493333333,4.32413333333,8.15086666667,3.23293333333,5.3211,5.74673333333,3.2914,3.34493333333
588.74,2.59,2.95506666667,4.43066666667,8.30146666667,3.31353333333,5.35383333333,5.89393333333,3.32566666667,3.37226666667
589.08,2.56651111111,2.93493333333,4.50466666667,8.41866666667,3.3408,5.34976666667,5.987,3.28713333333,3.351
589.42,2.57553333333,2.95586666667,4.61086666667,8.5874,3.43006666666,5.35856666667,6.10506666667,3.2818,3.37293333333
589.76,2.63331111111,3.0162,4.75626666667,8.78226666667,3.54573333333,5.4189,6.27433333333,3.3298,3.4416
590.09,2.64946666667,3.01353333333,4.85246666667,8.94973333333,3.62006666667,5.44556666667,6.434,3.33273333333,3.46333333333
590.43,2.68773333334,3.05446666667,4.97813333333,9.08426666666,3.71073333333,5.45673333333,6.57346666666,3.35486666667,3.5042
590.77,2.75368888889,3.11306666667,5.14673333333,9.30286666666,3.8408,5.5382,6.7824,3.39813333333,3.55993333333
591.11,2.79506666667,3.1492,5.29806666667,9.50206666667,3.9596,5.59106666667,6.97026666667,3.43393333333,3.6352
591.44,2.75453333334,3.1022,5.37846666667,9.61960000001,4.01113333333,5.5694,7.08133333333,3.38066666667,3.6082
591.78,2.6908,3.03333333333,5.4178,9.71226666667,4.032,5.50046666667,7.15906666667,3.30506666667,3.54966666667
592.12,2.68644444444,3.04553333333,5.5748,9.90166666667,4.14306666667,5.50973333333,7.32286666667,3.32473333333,3.55813333333
592.46,2.69266666667,3.05773333333,5.72626666667,10.0820666667,4.26013333334,5.49556666667,7.48833333333,3.32313333333,3.56806666667
592.79,2.70646666667,3.06486666667,5.87653333333,10.2502,4.3742,5.50703333333,7.66526666667,3.32333333333,3.59546666667
593.13,2.69604444445,3.0524,6.00786666666,10.3867333333,4.45206666667,5.5125,7.85126666667,3.3426,3.5846
593.47,2.66366666667,3.03373333333,6.12666666667,10.5322,4.53566666667,5.4576,8.0184,3.31073333333,3.5574
593.80,2.62095555556,2.9996,6.24733333334,10.6540666667,4.6208,5.4233,8.15466666667,3.28433333333,3.50086666667
594.14,2.56595555556,2.95493333333,6.34786666667,10.7815333333,4.70673333333,5.3949,8.29573333333,3.2336,3.44766666667
594.48,2.55655555555,2.94213333333,6.50213333333,10.9518,4.81686666667,5.3978,8.49453333333,3.22953333333,3.4656
594.81,2.57262222222,2.95533333333,6.69426666667,11.1362666667,4.95246666667,5.40863333333,8.7032,3.242,3.47633333333
595.15,2.57006666667,2.95493333333,6.84706666666,11.3028,5.05213333333,5.4093,8.89133333333,3.26386666667,3.49086666667
595.49,2.58753333333,2.974,7.03193333333,11.4791333333,5.1766,5.4491,9.09086666666,3.30333333333,3.5166
595.82,2.57402222222,2.9558,7.1538,11.6033333333,5.2636,5.44946666667,9.24246666667,3.2832,3.50486666667
596.16,2.51937777778,2.91773333333,7.24773333333,11.6912,5.3098,5.42396666667,9.37726666667,3.243,3.46073333333
596.50,2.50877777778,2.9032,7.355,11.8432,5.38346666667,5.40126666667,9.53359999999,3.2308,3.45213333333
596.83,2.49931111111,2.8886,7.46833333333,11.9718,5.47146666667,5.3824,9.66753333334,3.20433333333,3.4482
597.17,2.51653333333,2.8912,7.61586666667,12.1298666667,5.58886666667,5.40706666667,9.8438,3.21926666666,3.4618
597.51,2.55313333333,2.93993333333,7.7802,12.3036666667,5.70333333333,5.43216666667,10.0196666667,3.23493333333,3.5148
597.84,2.55431111111,2.92793333333,7.9316,12.4524666667,5.80666666667,5.4197,10.1825333333,3.23686666667,3.51246666667
598.18,2.51917777778,2.88326666667,8.0502,12.5679333333,5.8774,5.3776,10.3128,3.21046666667,3.48233333333
598.52,2.49333333333,2.85173333333,8.17226666667,12.7024,5.97226666667,5.34556666667,10.4747333333,3.19133333333,3.47226666667
598.85,2.50928888889,2.86553333333,8.3356,12.8704,6.123,5.35093333333,10.6642,3.19933333333,3.475
599.19,2.5246,2.8778,8.5328,13.0669333333,6.2764,5.34426666667,10.8877333333,3.21086666667,3.49626666667
599.53,2.54624444445,2.89813333333,8.72466666667,13.259,6.42626666667,5.35183333333,11.1249333333,3.23273333333,3.5216
599.86,2.57802222222,2.9084,8.95433333333,13.4907333333,6.60726666667,5.3659,11.3788666667,3.26966666667,3.5392
600.20,2.61213333333,2.95453333333,9.19813333333,13.7218666667,6.81226666667,5.40446666667,11.6494666667,3.32393333333,3.57713333333
600.53,2.60264444444,2.9646,9.39873333334,13.9292,6.9828,5.42143333333,11.8995333333,3.34546666666,3.5962
600.87,2.59084444444,2.96393333333,9.6094,14.1150666667,7.1328,5.4121,12.1326,3.35093333333,3.59573333333
601.21,2.54508888889,2.89626666667,9.77259999999,14.2658,7.27373333333,5.37076666667,12.3505333333,3.31126666667,3.5458
601.54,2.58384444445,2.9528,10.0462666667,14.5024666667,7.47893333333,5.437,12.6365333333,3.369,3.61406666667
601.88,2.59935555555,2.97673333333,10.2728666667,14.6895333333,7.6684,5.46096666666,12.8756,3.3842,3.61086666667
602.21,2.62784444444,3.00033333333,10.5,14.8934666666,7.84180000001,5.50216666667,13.113,3.3976,3.6214
602.55,2.63124444445,3.00586666667,10.6919333333,15.0591333333,7.98846666667,5.49866666667,13.3472,3.3898,3.6272
602.88,2.6334,3.0114,10.8752666666,15.2398,8.13659999999,5.52256666667,13.5512,3.39126666667,3.62373333333
603.22,2.60853333333,2.98093333333,11.0148,15.3668,8.23779999999,5.48646666667,13.7044666667,3.35793333333,3.5936
603.56,2.6082,2.97546666667,11.1717333333,15.4964666667,8.38279999999,5.50106666667,13.8846666667,3.33793333333,3.58326666667
603.89,2.56682222222,2.94693333334,11.2882666667,15.5776666667,8.47946666666,5.475,14.0105333333,3.309,3.5306
604.23,2.5522,2.91313333333,11.4167333333,15.6610666667,8.563,5.4462,14.1462,3.2812,3.4976
604.56,2.56462222222,2.92606666667,11.5522,15.7614666667,8.67306666667,5.46446666667,14.2960666667,3.282,3.49746666667
604.90,2.59888888889,2.97593333333,11.7324,15.9044666667,8.83453333333,5.50086666666,14.4922,3.3294,3.5366
605.23,2.61524444444,2.99,11.8790666667,16.0456,8.95286666667,5.50456666667,14.6688666667,3.33953333333,3.55006666667
605.57,2.61944444445,3.013,12.0312666667,16.177,9.09013333333,5.52513333333,14.8747333334,3.3372,3.56833333333
605.90,2.59546666667,2.99866666667,12.158,16.2839333333,9.20026666665,5.4906,15.0382,3.32506666667,3.5454
606.24,2.6076,3.01713333333,12.3603333333,16.4691333333,9.36926666667,5.52376666667,15.2595333333,3.34133333333,3.5574
606.58,2.61393333333,3.0292,12.5265333333,16.6024666667,9.53513333332,5.5208,15.492,3.34393333333,3.57526666667
606.91,2.61988888889,3.02006666667,12.7342666667,16.7686,9.72306666667,5.53523333333,15.7269333333,3.34906666667,3.57906666667
607.25,2.59175555556,3.0128,12.9078666666,16.8809333333,9.86053333333,5.49366666667,15.933,3.33233333333,3.56466666667
607.58,2.58897777778,2.985,13.1022,17.0134666667,10.0071333333,5.4745,16.1724666667,3.30793333333,3.56206666667
607.92,2.60897777778,3.006,13.3236666667,17.2052666667,10.2144,5.48883333333,16.4418666667,3.33333333333,3.59113333333
608.25,2.62522222222,3.0112,13.5324666667,17.4034666667,10.41,5.48916666667,16.6846,3.34953333333,3.6046
608.59,2.64853333333,3.02746666667,13.7167333333,17.5645333333,10.5698666667,5.50263333333,16.9074,3.3486,3.61046666667
608.92,2.64202222222,3.0156,13.861,17.6594666667,10.7132666667,5.49443333333,17.0670666667,3.32466666667,3.5712
609.26,2.64868888889,3.0024,13.9956666667,17.7794,10.8368666667,5.46683333333,17.2118666667,3.32333333333,3.55713333333
609.59,2.67055555555,3.0258,14.1670666667,17.8914,10.9846,5.4914,17.3742,3.34373333333,3.5822
609.93,2.63377777778,2.98486666666,14.2581333333,17.9374666667,11.0618666667,5.4444,17.4703333333,3.30193333334,3.55326666667
610.26,2.62862222222,2.9652,14.3893333333,18.0116666667,11.1570666667,5.4197,17.5734,3.2842,3.51753333333
610.60,2.68015555556,3.0278,14.5789333333,18.1528666667,11.3224,5.47483333333,17.7819333333,3.3198,3.55753333333
610.93,2.70164444444,3.04566666667,14.7082,18.2682,11.4500666667,5.49106666667,17.9222,3.33086666667,3.5686
611.27,2.74093333333,3.09686666666,14.8696666667,18.4105333333,11.6245333333,5.53526666667,18.083,3.3924,3.61373333333
611.60,2.71282222222,3.0572,14.974,18.4724666667,11.7114,5.4908,18.1941333333,3.3444,3.57633333333
611.93,2.68444444445,3.0168,15.0938666667,18.5286666667,11.7988,5.47013333333,18.3085333333,3.31066666667,3.54866666667
612.27,2.64277777778,2.96613333333,15.2172,18.5868666667,11.9178,5.4455,18.4177333333,3.28426666667,3.51666666667
612.60,2.65473333333,2.9804,15.3863333333,18.7264666667,12.0977333333,5.45356666667,18.635,3.30086666667,3.5508
612.94,2.65417777778,2.98226666667,15.557,18.8413333333,12.2581333333,5.45446666667,18.8212666667,3.32446666667,3.57186666667
613.27,2.68044444444,3.00246666667,15.7408,19.0088,12.4498666667,5.49273333333,19.0650666667,3.36886666667,3.59826666667
613.61,2.79195555556,3.11653333333,16.0066666667,19.2242666667,12.7125333333,5.61066666667,19.3655333333,3.47526666666,3.69306666667
613.94,2.81733333333,3.1476,16.1862666667,19.3716666667,12.8889333333,5.6543,19.6015333333,3.52666666667,3.72566666667
614.28,2.78262222222,3.11986666667,16.315,19.4816666667,13.0223333333,5.61966666667,19.7349333333,3.5106,3.7124
614.61,2.82373333333,3.15866666667,16.5671333333,19.7088,13.2567333333,5.67256666666,20.0041333333,3.5672,3.77646666667
614.94,2.78062222222,3.11333333333,16.7154,19.8009333333,13.3678666667,5.63333333333,20.1754,3.5086,3.728
615.28,2.78988888889,3.1388,16.9296666667,19.9532666667,13.5761333333,5.6687,20.3964,3.5332,3.71246666667
615.61,2.81102222222,3.17593333333,17.0983333333,20.111,13.7725333333,5.70733333333,20.6276666667,3.5676,3.7168
