wavelength,Back_TanLavm,Belly_TanLavm,Breast_TanLavm,Crissum_TanLavm,Crown_TanLavm,DorTail_TanLavm,Patch10_TanLavm,Rump_TanLavm,Throat_TanLavm,WingTip_TanLavm
518.99,21.9017380952,69.7195,42.3453333333,34.108,2.75666666667,7.6115,4.31666666667,21.4895,60.2758333334,8.056
519.33,22.1041785714,69.9446666666,42.6431666667,34.3071666667,2.7515,7.65066666666,4.32016666667,21.6696666667,60.4715,8.05666666667
519.68,22.3093452381,70.185,42.9521666667,34.5373333333,2.76383333334,7.65833333333,4.29333333334,21.8305,60.669,8.03233333333
520.02,22.5348928571,70.4143333334,43.2568333333,34.7613333333,2.79966666667,7.6755,4.31366666667,22.027,60.7953333334,8.05916666666
520.37,22.7366190476,70.6485,43.5488333334,34.9828333334,2.81566666667,7.6825,4.301,22.2111666667,61.0028333333,8.0405
520.72,22.9758690477,70.9113333334,43.8948333333,35.2301666666,2.84683333333,7.706,4.321,22.3885,61.1805,8.05233333333
521.06,23.2185595239,71.1655,44.2253333334,35.4518333333,2.883,7.76116666667,4.35033333333,22.6003333334,61.3761666667,8.09
521.41,23.4642380952,71.4498333333,44.6481666666,35.6968333333,2.91283333333,7.80283333334,4.37083333333,22.807,61.6188333333,8.12933333333
521.75,23.7128809524,71.7358333333,44.9581666667,35.9391666667,2.93883333334,7.84183333333,4.39083333333,23.0073333333,61.8451666667,8.1485
522.10,23.9440357143,72.0003333333,45.2805,36.1575,2.95383333333,7.89533333333,4.41533333333,23.19,62.0356666667,8.16466666666
522.45,24.2027380952,72.348,45.6866666667,36.4073333333,2.99466666667,7.95416666667,4.4595,23.403,62.2815,8.199
522.79,24.4577380953,72.7291666667,46.1133333333,36.6861666666,3.04033333333,8.01483333333,4.48183333334,23.6283333333,62.6116666667,8.26083333334
523.14,24.7131666666,73.1235,46.5526666666,36.9626666667,3.06516666667,8.03883333333,4.50233333334,23.8343333333,62.9233333334,8.28566666666
523.48,24.9434166666,73.5086666667,46.939,37.1965,3.07483333333,8.0625,4.53,24.0335,63.1936666667,8.28983333334
523.83,25.1839404761,73.9341666667,47.3328333333,37.4538333334,3.098,8.09933333334,4.53983333334,24.2076666667,63.5225,8.305
524.17,25.4148571428,74.2993333333,47.678,37.7098333333,3.114,8.146,4.56366666667,24.395,63.802,8.31066666666
524.52,25.5923690476,74.5663333334,47.96,37.872,3.12716666666,8.1705,4.56933333333,24.5163333333,63.9908333334,8.311
524.87,25.8054285715,74.9791666667,48.3223333334,38.112,3.125,8.19033333333,4.5825,24.6831666667,64.3111666667,8.32716666667
525.21,25.971,75.2556666667,48.574,38.2645,3.11,8.1615,4.54333333333,24.8056666666,64.4743333334,8.29666666667
525.56,26.1634761904,75.6231666667,48.9101666666,38.4576666666,3.11983333333,8.15233333333,4.54916666667,24.9543333334,64.744,8.278
525.90,26.4131904762,76.1451666667,49.3836666667,38.7463333333,3.12416666666,8.14116666667,4.55733333334,25.139,65.1723333333,8.28766666667
526.25,26.6578333333,76.6018333334,49.8001666667,39.0381666667,3.11166666667,8.14166666666,4.56083333334,25.348,65.589,8.29333333333
526.59,26.8688809524,77.0143333333,50.1631666666,39.2883333333,3.1105,8.14666666667,4.572,25.498,65.9371666667,8.26983333333
526.94,27.0560714285,77.3958333333,50.5001666667,39.5285,3.11666666667,8.152,4.57283333333,25.6515,66.2708333333,8.27666666666
527.28,27.2640714286,77.7518333333,50.846,39.7791666666,3.13416666667,8.18516666667,4.58633333334,25.8218333333,66.573,8.30833333333
527.63,27.438547619,78.0806666667,51.1386666667,39.9825,3.14733333333,8.21216666667,4.60033333333,25.9595,66.8515,8.30283333334
527.97,27.5931428571,78.3623333333,51.418,40.1265,3.1665,8.22966666667,4.62216666666,26.0868333334,67.0718333333,8.32216666666
528.32,27.7446428571,78.6035,51.6421666667,40.2856666667,3.183,8.244,4.6355,26.2223333333,67.2905,8.332
528.66,27.8585119047,78.7678333334,51.8331666667,40.3991666667,3.19583333333,8.25533333333,4.64333333333,26.3176666667,67.4258333333,8.3235
529.01,28.0013214286,78.9903333333,52.0595,40.553,3.22366666667,8.28966666667,4.67866666667,26.4413333334,67.637,8.33933333333
529.35,28.1410119048,79.1798333333,52.2448333334,40.6873333333,3.236,8.3105,4.70316666667,26.538,67.8176666666,8.356
529.70,28.2600595238,79.2983333334,52.3778333333,40.7825,3.25416666667,8.33383333334,4.70933333333,26.6328333333,67.9225,8.35216666667
530.04,28.379702381,79.4776666667,52.5273333334,40.8611666666,3.26933333334,8.3455,4.699,26.7025,68.046,8.34616666667
530.39,28.5405,79.6743333334,52.725,40.9776666667,3.301,8.385,4.7205,26.8311666666,68.2108333333,8.36466666667
530.73,28.7161547619,79.9178333334,52.9685,41.1168333334,3.33033333333,8.41933333334,4.74233333333,26.9575,68.4135,8.36966666667
531.08,28.8907619048,80.196,53.2026666667,41.2471666667,3.34333333333,8.42083333333,4.75466666666,27.0735,68.6606666667,8.3545
531.42,29.0476309524,80.4068333333,53.428,41.3608333334,3.34466666666,8.40683333333,4.75216666666,27.1835,68.8365,8.34883333333
531.77,29.2113333333,80.6655,53.6271666666,41.5233333334,3.356,8.40333333333,4.752,27.2785,69.0655,8.3445
532.11,29.3770357143,81.0111666667,53.9226666667,41.6923333333,3.33933333334,8.39633333333,4.7585,27.3786666666,69.343,8.33433333333
532.46,29.5533452381,81.3443333333,54.166,41.8636666667,3.36616666666,8.39333333334,4.768,27.4966666667,69.6368333333,8.33866666667
532.80,29.7135714286,81.6278333333,54.3793333334,42.0178333333,3.3965,8.40416666666,4.782,27.6015,69.8803333333,8.35383333334
533.15,29.8557023809,81.8926666667,54.6236666667,42.1506666666,3.42466666667,8.41866666667,4.7845,27.7286666666,70.0926666667,8.37033333334
533.49,30.0164285714,82.2026666667,54.8546666666,42.3121666667,3.45,8.428,4.80133333334,27.843,70.3206666666,8.38533333333
533.84,30.1621666667,82.476,55.072,42.485,3.48116666666,8.4475,4.84,27.9708333334,70.5378333333,8.4005
534.18,30.28975,82.7348333333,55.2618333333,42.5948333333,3.48766666667,8.44166666667,4.84216666667,28.064,70.6938333333,8.39883333334
534.52,30.4297380952,82.9515,55.425,42.6996666667,3.50316666666,8.44316666667,4.84983333333,28.1581666667,70.8271666667,8.39466666667
534.87,30.5823095239,83.2195,55.6356666667,42.8375,3.53166666667,8.46266666667,4.87366666667,28.2801666667,70.974,8.4185
535.21,30.7480357143,83.5035,55.8551666666,42.9836666666,3.57483333333,8.4765,4.898,28.4081666667,71.1658333334,8.42833333333
535.56,30.9032976191,83.7421666667,56.0691666667,43.1165,3.61166666667,8.4805,4.92983333333,28.53,71.3398333334,8.4445
535.90,31.0614166667,83.9693333333,56.251,43.2743333334,3.67566666667,8.51866666667,4.9545,28.6731666666,71.4863333334,8.472
536.25,31.1695119048,84.1433333334,56.4043333333,43.3488333334,3.69533333334,8.5205,4.96516666667,28.759,71.5658333333,8.486
536.59,31.3037619048,84.3623333333,56.5836666667,43.4736666667,3.72366666667,8.53616666667,4.9835,28.859,71.685,8.50216666667
536.93,31.4476547619,84.6,56.7496666667,43.6068333333,3.77183333333,8.56983333333,5.01183333333,28.9453333333,71.8201666666,8.52033333333
537.28,31.5717738095,84.7731666666,56.9398333333,43.7076666666,3.81333333333,8.61316666667,5.05416666667,29.0388333333,71.9351666667,8.546
537.62,31.6886904762,84.9838333333,57.1321666666,43.7875,3.83616666667,8.6395,5.05833333333,29.1253333333,72.0548333333,8.56183333333
537.97,31.8175357143,85.1491666667,57.3436666666,43.9011666667,3.876,8.62283333334,5.08016666667,29.2075,72.1818333333,8.56116666667
538.31,31.9794047619,85.4775,57.5961666666,44.0158333334,3.89616666666,8.6295,5.11033333333,29.3013333334,72.3976666666,8.5765
538.65,32.0863452381,85.6546666667,57.7633333334,44.0381666666,3.90416666667,8.59833333333,5.10683333333,29.3478333334,72.5356666667,8.558
539.00,32.228,85.929,58.0368333333,44.1175,3.91116666667,8.6065,5.11916666667,29.4268333333,72.7705,8.57916666666
539.34,32.3800357142,86.2468333333,58.3586666667,44.237,3.935,8.61533333333,5.12733333333,29.5253333333,73.0555,8.58216666666
539.69,32.5381547619,86.5546666667,58.6076666666,44.3038333333,3.963,8.60816666666,5.14783333333,29.6031666666,73.2983333333,8.5945
540.03,32.6758690476,86.7478333334,58.815,44.3986666667,3.97083333333,8.61416666666,5.1735,29.6703333333,73.4676666667,8.6065
540.37,32.7646785714,86.8975,58.957,44.4341666667,3.978,8.59066666667,5.19633333333,29.7158333333,73.614,8.60016666667
540.72,32.8780357143,87.1311666667,59.1838333333,44.515,3.9765,8.58266666667,5.21583333333,29.7645,73.7951666667,8.59683333334
541.06,32.9416666667,87.2463333334,59.282,44.5471666666,3.9735,8.55266666667,5.20866666667,29.7763333333,73.8935,8.58033333334
541.40,33.0456785714,87.3818333333,59.4038333333,44.611,3.99933333333,8.53633333333,5.22183333333,29.8075,74.0045,8.5795
541.75,33.1546785714,87.516,59.5316666666,44.6733333333,4.019,8.55466666666,5.23166666667,29.8641666667,74.1471666666,8.59316666667
542.09,33.2507976191,87.588,59.6405,44.7543333333,4.062,8.57616666666,5.25316666666,29.9538333333,74.25,8.61383333334
542.43,33.330047619,87.6655,59.745,44.8271666667,4.07466666667,8.58966666666,5.26466666667,29.9991666666,74.3245,8.62183333334
542.78,33.4174761905,87.7181666667,59.7998333333,44.8831666667,4.0885,8.5875,5.28416666667,30.0453333334,74.372,8.62
543.12,33.4907023809,87.7466666667,59.8355,44.9118333334,4.09916666666,8.58716666667,5.299,30.0923333333,74.3701666667,8.6215
543.46,33.5543690476,87.7081666667,59.8493333333,44.9353333334,4.11416666667,8.58483333334,5.307,30.1195,74.3618333333,8.61633333333
543.81,33.6614642857,87.82,59.9513333334,45.0025,4.17416666667,8.61216666667,5.33583333333,30.1778333333,74.4341666667,8.6385
544.15,33.8176190476,88.0108333334,60.121,45.1126666667,4.215,8.65133333333,5.3435,30.2778333333,74.5796666666,8.65883333334
544.49,33.9054166666,88.0285,60.1543333333,45.1293333334,4.2485,8.6445,5.354,30.3206666666,74.6451666667,8.6685
544.84,34.0221904762,88.1585,60.263,45.1675,4.2975,8.64116666667,5.37116666667,30.3858333333,74.7656666667,8.67483333334
545.18,34.0585,88.0781666667,60.291,45.1436666667,4.32383333333,8.64,5.38716666666,30.408,74.7548333333,8.67933333334
545.52,34.1381071429,88.126,60.3613333334,45.1573333333,4.35633333333,8.64916666666,5.42783333334,30.4508333333,74.8035,8.71816666666
545.87,34.2173095239,88.209,60.424,45.1575,4.3805,8.663,5.4635,30.4461666667,74.8596666666,8.71933333333
546.21,34.3332976191,88.3023333333,60.5021666666,45.1978333333,4.45816666667,8.69333333333,5.51933333333,30.5061666666,74.9565,8.77733333334
546.55,34.3825833333,88.2555,60.5313333334,45.1858333333,4.487,8.68183333333,5.531,30.5155,74.9636666666,8.773
546.90,34.5044642857,88.2928333334,60.6073333333,45.2068333333,4.54633333334,8.7135,5.572,30.5405,75.0243333334,8.80916666666
547.24,34.5845,88.362,60.7311666666,45.1905,4.56916666667,8.72416666666,5.59416666667,30.5631666667,75.073,8.803
547.58,34.6168809524,88.3211666667,60.731,45.1121666667,4.57783333333,8.70033333333,5.61116666666,30.5698333334,75.0715,8.76366666666
547.92,34.6356547619,88.2273333333,60.684,45.0278333334,4.58916666667,8.68716666667,5.629,30.525,74.9843333333,8.77183333333
548.27,34.6695357143,88.1268333333,60.6611666667,44.9678333334,4.62666666666,8.686,5.65566666666,30.5253333333,74.8898333333,8.7875
548.61,34.7423214285,88.1261666666,60.6976666667,44.9636666667,4.66116666667,8.711,5.67733333333,30.5746666666,74.8831666666,8.82933333334
548.95,34.8851904762,88.2971666666,60.8343333334,45.0096666667,4.7255,8.76833333334,5.74783333334,30.6481666666,74.9743333334,8.87383333333
549.29,34.9488571429,88.3815,60.8823333333,44.9818333333,4.74983333333,8.73933333334,5.75966666666,30.6668333333,74.9793333333,8.86316666667
549.64,34.9857619047,88.302,60.9106666667,44.9105,4.795,8.71983333333,5.76983333334,30.6461666667,74.925,8.88966666667
549.98,35.0355357143,88.2343333334,60.9203333333,44.8423333333,4.83083333333,8.71316666666,5.811,30.6191666667,74.8696666667,8.90383333334
550.32,35.1812142858,88.415,61.0431666667,44.8298333334,4.93516666666,8.75983333333,5.89716666667,30.6638333333,74.9763333333,8.98083333333
550.66,35.1981904762,88.5303333334,61.1003333333,44.7823333333,4.939,8.74783333333,5.909,30.652,74.9665,8.96666666667
551.01,35.2169404762,88.4358333333,61.0421666667,44.7235,5.00716666667,8.74933333333,5.962,30.599,74.9163333333,9.03866666667
551.35,35.3237619048,88.5205,61.1596666667,44.754,5.06266666667,8.75183333333,5.99616666667,30.5788333334,75.0063333333,9.10466666667
551.69,35.3178809523,88.4558333333,61.1633333333,44.6845,5.07266666667,8.702,6.02016666667,30.5403333333,74.9621666667,9.09083333333
552.03,35.4127738096,88.6046666667,61.2931666667,44.7171666667,5.12966666667,8.72616666667,6.0455,30.5605,75.0623333333,9.122
552.38,35.4277023809,88.4846666666,61.2601666667,44.6011666667,5.1665,8.68383333334,6.068,30.491,74.9941666667,9.11783333333
552.72,35.4200238096,88.3455,61.2141666667,44.443,5.15283333333,8.62466666667,6.03433333333,30.438,74.9146666666,9.11416666667
553.06,35.4266785714,88.2688333334,61.1955,44.3853333333,5.1925,8.62433333333,6.04083333333,30.3986666667,74.8621666666,9.116
553.40,35.4130476191,88.1216666667,61.1276666667,44.2586666667,5.2255,8.5915,6.04816666667,30.3313333333,74.721,9.1
553.74,35.4076785715,87.9821666666,61.074,44.1485,5.21916666667,8.56533333333,5.99583333333,30.2708333334,74.6163333333,9.04533333334
554.09,35.3625,87.7215,60.981,44.0328333333,5.22416666667,8.534,5.98633333333,30.1793333333,74.4538333333,9.03866666667
554.43,35.3337142858,87.3878333333,60.8925,43.868,5.293,8.522,6.0,30.1023333333,74.2865,9.04216666667
554.77,35.3691547619,87.2973333333,60.8893333333,43.7716666666,5.311,8.4975,5.979,30.0711666667,74.1736666667,9.01633333333
555.11,35.3436666667,87.0458333334,60.7915,43.617,5.383,8.504,6.00366666666,30.0036666667,74.0203333333,9.02483333333
555.45,35.3564642858,86.8211666667,60.7015,43.4513333334,5.43533333333,8.50883333333,6.0375,29.9311666667,73.9048333333,9.0435
555.80,35.2930357142,86.4981666667,60.5348333333,43.2321666667,5.40633333333,8.46216666667,6.014,29.798,73.6866666666,8.99616666666
556.14,35.2687738095,86.2451666666,60.4223333333,43.1125,5.43483333333,8.501,6.04633333334,29.7343333334,73.4873333333,9.02083333334
556.48,35.2278214286,85.9223333333,60.2605,43.013,5.47166666666,8.4995,6.08883333333,29.6435,73.2353333333,9.01316666667
556.82,35.2117619048,85.5705,60.12,42.8501666666,5.52433333333,8.525,6.14933333333,29.5586666666,73.0386666667,9.0145
557.16,35.1678928572,85.2253333333,59.956,42.6588333334,5.54333333333,8.49433333333,6.16716666667,29.5045,72.811,9.05166666667
557.50,35.1131666667,84.9335,59.8203333333,42.4515,5.59783333334,8.4825,6.25216666667,29.3756666667,72.6003333333,9.07516666667
557.85,35.0556309524,84.6246666667,59.6056666667,42.2371666666,5.637,8.47033333333,6.28033333333,29.2695,72.3618333334,9.057
558.19,35.0356190476,84.4001666666,59.4086666666,42.0233333333,5.62533333333,8.4255,6.27866666667,29.1788333333,72.0731666666,9.08566666666
558.53,34.9966190477,84.0635,59.2335,41.8171666666,5.66916666667,8.45033333333,6.33233333333,29.0553333333,71.8963333334,9.11666666667
558.87,34.9546071429,83.7153333334,59.0315,41.6255,5.67833333334,8.41333333334,6.35833333334,28.9748333333,71.5836666667,9.152
559.21,34.9370119048,83.3986666667,58.8718333333,41.4648333334,5.7045,8.43233333333,6.37916666667,28.8448333334,71.2981666667,9.18116666666
559.55,34.8613571428,83.1113333333,58.7513333334,41.299,5.75116666667,8.423,6.40133333333,28.7486666667,71.0246666667,9.1945
559.89,34.8878809524,82.9075,58.6666666667,41.1866666667,5.80283333333,8.40566666667,6.437,28.6245,70.8695,9.21016666666
560.23,34.8530238095,82.6988333333,58.5428333334,41.0076666666,5.83816666666,8.36883333334,6.4195,28.5296666667,70.7571666666,9.19466666667
560.58,34.7518333333,82.2873333334,58.2958333333,40.7803333334,5.84483333333,8.30083333333,6.394,28.3313333333,70.3795,9.20033333333
560.92,34.7608452381,82.1045,58.1611666667,40.6151666667,5.84033333333,8.28866666666,6.41033333333,28.1936666667,70.2123333334,9.18633333333
561.26,34.7409166667,81.8156666667,57.9781666666,40.4581666667,5.89566666666,8.2775,6.39616666666,28.0966666667,69.9493333333,9.19866666666
561.60,34.6879166667,81.5298333334,57.8663333333,40.2963333333,5.93466666666,8.241,6.39766666667,27.9728333333,69.6823333334,9.2195
561.94,34.6314642857,81.1656666666,57.7151666667,40.1443333333,5.99766666666,8.2455,6.44616666667,27.8376666667,69.4691666667,9.25166666667
562.28,34.5130714286,80.7498333333,57.4781666666,39.9658333334,5.99316666667,8.17916666667,6.4255,27.7066666667,69.1041666667,9.201
562.62,34.4463809523,80.4511666666,57.2781666667,39.7145,6.011,8.1575,6.42066666666,27.5221666667,68.847,9.18233333333
562.96,34.3804166666,80.086,57.1028333333,39.5041666667,6.0815,8.12366666667,6.44583333333,27.4366666667,68.5816666666,9.19933333333
563.30,34.3325,79.6351666667,56.8638333334,39.286,6.1505,8.11466666667,6.52966666666,27.3278333334,68.2235,9.26733333333
563.64,34.24625,79.2646666667,56.6603333333,39.0081666666,6.18416666667,8.07616666667,6.55833333333,27.234,67.8886666666,9.25616666666
563.99,34.1878333333,78.8885,56.4881666667,38.7758333334,6.25883333333,8.099,6.64516666667,27.083,67.4976666667,9.296
564.33,34.1420833334,78.5718333333,56.323,38.5366666666,6.331,8.15183333333,6.67616666667,26.9866666666,67.2616666667,9.34966666666
564.67,34.0722619048,78.184,56.1618333333,38.3693333333,6.42383333333,8.162,6.71116666667,26.852,66.9678333334,9.37316666666
565.01,34.0125952381,77.8335,56.0303333333,38.172,6.47366666667,8.18133333334,6.76116666666,26.7235,66.7016666666,9.3985
565.35,33.9970952381,77.5325,55.8358333333,37.9705,6.52633333333,8.2015,6.78133333333,26.6248333333,66.4665,9.4325
565.69,33.9337142857,77.154,55.6075,37.7543333333,6.55483333333,8.18733333333,6.80466666666,26.5048333333,66.1815,9.41883333334
566.03,33.8395476191,76.7796666667,55.3678333333,37.519,6.59683333333,8.1605,6.7955,26.3521666666,65.863,9.41666666667
566.37,33.7447261905,76.361,55.1773333333,37.3046666667,6.59516666666,8.1125,6.77183333333,26.2343333334,65.5435,9.36916666667
566.71,33.65325,75.9398333333,54.9281666667,37.0945,6.63483333334,8.11666666667,6.792,26.0541666666,65.1731666667,9.357
567.05,33.5680833334,75.5401666667,54.6418333334,36.8515,6.62383333333,8.07866666667,6.736,25.8663333333,64.8615,9.32033333333
567.39,33.4566309524,75.04,54.3091666667,36.6126666667,6.67533333333,8.09883333333,6.76083333333,25.6856666667,64.4608333333,9.3385
567.73,33.3822142857,74.5651666667,54.023,36.3818333334,6.71016666667,8.0585,6.7815,25.563,64.1446666667,9.352
568.07,33.2674166666,74.0581666667,53.726,36.122,6.73583333334,8.00316666666,6.81666666667,25.424,63.729,9.33566666666
568.41,33.1632738095,73.582,53.4065,35.861,6.745,7.96816666667,6.827,25.278,63.3718333333,9.3205
568.75,33.0336190476,73.0093333333,53.0175,35.5588333334,6.76583333334,7.92383333334,6.83683333333,25.1298333333,62.9586666667,9.35316666667
569.09,32.8643571428,72.3851666667,52.644,35.242,6.75816666667,7.87566666666,6.83433333333,24.9093333333,62.4931666667,9.323
569.43,32.6912738095,71.8186666666,52.2943333333,34.9288333333,6.75533333333,7.82316666667,6.83283333333,24.6865,62.0405,9.29033333333
569.77,32.6045119047,71.304,51.995,34.6416666666,6.79666666667,7.77366666667,6.88216666667,24.5468333334,61.674,9.331
570.11,32.5108928571,70.8328333334,51.6971666667,34.4056666667,6.87333333334,7.77366666667,6.95316666667,24.3868333333,61.3201666667,9.37566666667
570.45,32.4252738095,70.3991666667,51.4151666666,34.1406666666,6.90316666667,7.74433333333,6.96116666667,24.2228333333,60.961,9.399
570.79,32.3109642858,69.9281666667,51.1318333334,33.8753333333,6.95783333334,7.71066666667,7.00383333333,24.0455,60.615,9.39233333333
571.13,32.2065833333,69.5038333333,50.8835,33.6313333333,6.95783333333,7.656,7.00583333333,23.8765,60.3226666666,9.38666666667
571.47,32.0567261905,68.9551666667,50.5595,33.3333333333,6.99333333334,7.625,6.99933333334,23.6698333333,59.9371666667,9.38783333333
571.81,31.9300119048,68.4578333333,50.2278333334,33.0873333333,7.01583333333,7.61416666666,7.00683333333,23.4675,59.5521666666,9.388
572.15,31.8087857143,67.9481666666,49.9405,32.8231666667,7.072,7.5865,7.02966666667,23.3061666667,59.1466666666,9.442
572.49,31.6600119048,67.4201666667,49.6411666667,32.5835,7.102,7.55233333333,7.029,23.1265,58.7453333334,9.42716666667
572.83,31.553297619,67.0411666666,49.3833333333,32.3588333333,7.15266666667,7.51816666666,7.06866666666,22.9748333333,58.3953333333,9.45666666667
573.17,31.4755833333,66.5661666667,49.1081666666,32.1526666667,7.24983333333,7.541,7.10083333334,22.856,58.0293333334,9.5095
573.51,31.3583095238,66.1146666666,48.8531666666,31.9443333334,7.30933333333,7.5435,7.14466666667,22.692,57.6611666667,9.50316666666
573.85,31.2604880953,65.663,48.5546666667,31.7481666667,7.367,7.54666666667,7.19083333334,22.5578333334,57.3125,9.55066666667
574.19,31.1081071429,65.0991666667,48.1728333333,31.4798333334,7.41466666666,7.52783333333,7.20966666667,22.4068333334,56.8886666666,9.53133333333
574.53,31.0365,64.6306666667,47.879,31.2871666667,7.49766666667,7.541,7.26783333333,22.3058333334,56.5466666666,9.57783333333
574.87,30.9364047619,64.1175,47.5631666666,31.0691666666,7.587,7.52816666667,7.315,22.1763333333,56.1553333334,9.59566666667
575.21,30.8663095238,63.6883333333,47.2665,30.8903333334,7.6515,7.54083333333,7.37433333333,22.0696666667,55.7568333334,9.62216666667
575.55,30.7793571429,63.2388333333,47.012,30.692,7.727,7.51766666666,7.3955,21.936,55.409,9.63883333334
575.89,30.7076071429,62.7565,46.7011666666,30.5038333334,7.78666666667,7.51783333333,7.42966666666,21.7818333334,55.0655,9.60416666667
576.22,30.6511428571,62.3521666666,46.4378333333,30.3188333333,7.84833333333,7.496,7.483,21.6263333333,54.7413333333,9.606
576.56,30.5704642857,61.8018333333,46.1396666667,30.1131666667,7.92716666667,7.515,7.52266666666,21.4905,54.3513333333,9.62133333333
576.90,30.4794880952,61.3608333334,45.8168333334,29.8928333333,7.95933333333,7.45733333333,7.54033333334,21.3126666666,54.0071666667,9.581
577.24,30.4192619048,60.8436666667,45.4745,29.6735,8.052,7.45216666667,7.5855,21.1816666667,53.6128333333,9.62016666666
577.58,30.2857142857,60.2566666667,45.0926666667,29.4155,8.1075,7.43433333333,7.60516666667,21.0236666667,53.125,9.6
577.92,30.1548214286,59.7508333333,44.7955,29.204,8.16016666666,7.408,7.6405,20.8561666667,52.7518333333,9.60416666667
578.26,29.9967142857,59.1595,44.4315,28.943,8.17166666667,7.34816666666,7.646,20.6898333334,52.2906666666,9.58133333333
578.60,29.8599404762,58.6155,44.111,28.7213333334,8.20433333334,7.3555,7.66333333334,20.5281666667,51.8888333334,9.59883333333
578.94,29.7409047619,58.079,43.761,28.4716666667,8.22483333333,7.3095,7.66133333333,20.3163333334,51.5071666667,9.581
579.28,29.6544880952,57.5871666666,43.4308333333,28.2703333333,8.272,7.26066666667,7.68233333333,20.1391666666,51.111,9.60683333334
579.61,29.4433095238,57.0665,42.9991666666,27.9675,8.32266666667,7.221,7.70466666667,19.9623333334,50.6633333333,9.65183333333
579.95,29.3798690476,56.6541666667,42.7208333334,27.7453333333,8.45383333331,7.30183333333,7.808,19.8863333333,50.2845,9.7585
580.29,29.2610595238,56.089,42.3191666667,27.4935,8.53916666669,7.312,7.85683333333,19.7448333334,49.8591666667,9.7585
580.63,29.1560119048,55.5871666666,42.0405,27.2923333334,8.62283333332,7.3145,7.9105,19.6206666667,49.4846666667,9.85833333331
580.97,28.9708095238,55.074,41.6738333334,27.0738333333,8.63416666669,7.31116666667,7.89783333333,19.4205,49.1101666667,9.88133333332
581.31,28.8117380952,54.5653333333,41.3358333333,26.8195,8.65300000002,7.26,7.89616666666,19.2031666667,48.7433333333,9.892
581.65,28.7285952381,54.1013333333,41.0073333334,26.612,8.70483333335,7.25216666666,7.94183333333,19.0543333334,48.3656666667,9.95016666666
581.98,28.5745357143,53.6105,40.6425,26.3525,8.76166666668,7.25333333334,7.925,18.8268333334,47.9641666667,9.97866666666
582.32,28.4235714286,53.0291666666,40.2375,26.0826666667,8.81183333332,7.185,7.92966666666,18.6238333333,47.4788333333,9.99849999999
582.66,28.2593928571,52.5405,39.8646666667,25.841,8.87450000002,7.1295,7.93216666667,18.4598333333,47.073,10.0196666667
583.00,28.1195833333,52.0815,39.5455,25.5431666667,8.90866666669,7.09466666667,7.94783333333,18.3108333333,46.7391666667,9.99583333331
583.34,28.0832738095,51.6818333333,39.3243333333,25.3901666667,8.96216666665,7.084,7.9855,18.2221666667,46.4033333334,10.0368333333
583.68,27.8939285714,51.1263333334,38.8858333333,25.108,8.91899999999,6.977,7.94416666667,17.9745,45.988,9.95650000001
584.01,27.712547619,50.6741666667,38.507,24.8131666666,8.91933333334,6.90233333333,7.95916666667,17.778,45.5878333334,9.97849999999
584.35,27.5130238095,50.1553333333,38.041,24.5356666667,8.88816666665,6.83166666666,7.9245,17.5771666667,45.1453333333,9.91433333331
584.69,27.4118214286,49.742,37.743,24.3035,8.90416666669,6.7995,7.90916666666,17.4298333334,44.7743333334,9.88483333335
585.03,27.2911071429,49.244,37.4215,24.0701666666,8.97783333335,6.8395,7.93766666667,17.3005,44.3883333333,9.90633333335
585.37,27.1061190477,48.7965,37.0701666666,23.7871666667,9.02733333333,6.81083333333,7.91966666666,17.1471666667,44.0165,9.88633333333
585.70,26.9856666666,48.3573333333,36.8373333334,23.591,9.11,6.83466666667,8.01416666666,17.0466666667,43.6906666667,9.91416666665
586.04,26.8754166667,47.9761666667,36.5481666667,23.3588333333,9.14866666666,6.84733333333,8.00733333333,16.9295,43.3646666666,9.90283333332
586.38,26.7409285714,47.5478333333,36.267,23.152,9.22733333332,6.9095,8.081,16.8498333333,43.0423333334,9.95433333335
586.72,26.6519761905,47.1231666667,35.9433333333,23.0825,9.37016666668,7.0415,8.27083333333,16.8248333333,42.6975,10.0335
587.06,26.4668452381,46.605,35.5871666667,22.7798333333,9.35816666665,7.013,8.23283333333,16.571,42.285,9.93916666665
587.39,26.3383095239,46.1688333333,35.3056666666,22.5948333333,9.43550000002,6.99466666666,8.2225,16.4586666667,41.961,9.93716666667
587.73,26.1947142857,45.7155,35.0466666667,22.4456666666,9.47700000001,7.00883333333,8.205,16.3331666667,41.6423333334,9.92683333334
588.07,26.0900595238,45.2585,34.8321666666,22.2581666666,9.57399999999,7.008,8.271,16.2246666667,41.3128333333,9.97666666668
588.41,26.0123095238,44.8846666667,34.5735,22.0995,9.69716666666,7.049,8.37916666667,16.1403333334,41.0185,10.0323333333
588.74,26.0001904762,44.5956666667,34.3388333334,21.9701666667,9.79316666668,7.05533333333,8.4635,16.0811666667,40.7538333333,10.0891666667
589.08,25.9641190477,44.2271666666,34.1298333333,21.8558333333,9.88016666666,7.04283333334,8.53316666667,16.0011666667,40.5006666667,10.1556666667
589.42,25.8201547619,43.816,33.7843333333,21.6675,9.92116666667,6.997,8.538,15.8495,40.1098333333,10.1426666667
589.76,25.7376547619,43.452,33.5458333333,21.5315,10.0043333333,6.99883333333,8.60216666666,15.7361666667,39.8486666667,10.1736666667
