wavelength,Back_OryMaxf,Belly_OryMaxf,Breast_OryMaxf,Crissum_OryMaxf,Crown_OryMaxf,DorTail_OryMaxf,Rump_OryMaxf,Throat_OryMaxf,WingTip_OryMaxf
725.30,13.2938333333,27.6696666667,24.2941666666,18.1105,15.244,11.4025,15.814,29.609,14.3063333334
725.62,13.5766666667,27.7583333333,24.5023333334,18.2301666666,15.3241666667,11.3286666667,16.0033333333,29.5326666667,14.2765833334
725.94,13.5418333333,27.475,24.53075,17.9186666667,15.0548333334,11.2676666667,15.9048333334,29.1185,14.0871666666
726.26,13.4638333333,27.3995,24.3598333334,17.8378333333,14.8166666667,11.2096666666,15.8633333333,29.0423333334,13.9718333334
726.58,13.8601666666,27.9741666667,24.9365,18.3311666667,15.1696666667,11.7181666667,16.4026666667,29.1716666667,14.3500833333
726.90,13.9331666666,27.9013333333,24.9625,18.3838333334,15.29,12.0206666667,16.4165,28.9526666666,14.3536666666
727.21,13.8241666667,27.9465,24.9726666666,18.2418333334,15.1558333333,11.8863333333,16.448,28.7965,14.3110833334
727.53,13.6735,27.6921666667,24.6105,17.9783333334,14.9358333334,11.642,16.0455,28.6536666667,14.0876666666
727.85,13.6663333333,27.4108333333,24.6226666666,17.743,14.6355,11.5235,15.8093333334,28.6283333333,13.8978333334
728.17,13.9235,27.45,24.8350833333,18.0333333334,14.7135,11.5053333334,16.1091666667,28.9133333333,14.11275
728.49,14.432,27.7006666667,25.0120833333,18.2141666667,14.9316666667,11.7215,16.234,29.0851666666,14.4030833334
728.80,14.4128333334,27.5033333333,24.83825,18.4118333334,14.8501666667,11.6928333334,16.0341666667,28.854,14.53425
729.12,14.5651666667,27.7165,24.95075,18.5891666667,15.046,12.0865,16.0165,29.083,14.6994166667
729.44,14.7421666667,27.9791666667,25.1699166666,18.898,15.2845,12.35,16.1571666666,29.3756666667,14.95875
729.76,14.7225,27.8153333334,25.0609166667,18.78,15.3046666667,12.3088333333,16.0843333333,29.2101666667,14.8964166667
730.08,14.4781666667,27.4531666667,24.721,18.6235,15.2581666667,12.1053333333,15.8015,29.098,14.7403333333
730.39,14.34,27.6465,24.75825,18.7471666667,15.264,11.9563333333,15.9651666667,29.253,14.7189166666
730.71,14.5205,27.672,25.05675,19.0735,15.487,12.133,16.1265,29.5765,14.8901666666
731.03,14.6546666667,27.8625,25.2024166667,19.249,15.4886666666,12.2606666666,16.3086666666,29.5826666666,15.1355
731.35,14.6535,27.9843333333,25.2338333333,19.2988333334,15.5278333333,12.3855,16.3311666667,29.7231666666,15.0459166666
731.67,14.4118333333,27.7951666666,25.1130833333,18.9215,15.1476666667,12.2276666667,15.9256666666,29.3706666667,14.7206666667
731.98,14.0983333333,27.6668333333,24.9130833333,18.7791666666,15.0846666666,11.8966666667,15.831,29.202,14.6080833333
732.30,14.0393333333,27.8281666666,25.1204166667,18.6655,15.2676666666,11.771,16.0665,29.3023333333,14.6206666666
732.62,13.8738333333,27.6901666667,24.9666666666,18.4635,15.0475,11.2916666666,15.8186666666,29.1896666666,14.45325
732.94,13.6388333334,27.6155,24.6046666667,18.2,14.796,10.9053333334,15.6158333334,29.1391666666,14.191
733.25,13.7016666666,27.713,24.5858333334,18.246,14.879,11.0026666667,15.746,29.3071666667,14.2586666667
733.57,14.2911666666,28.1153333333,25.0656666666,18.6381666667,15.2453333334,11.3706666666,16.2286666667,29.7411666667,14.7291666667
733.89,14.5586666666,28.2533333333,25.3428333334,18.7845,15.4223333334,11.6211666667,16.4395,30.0503333334,15.01275
734.21,14.5643333333,28.477,25.4189166666,18.8291666666,15.6733333334,11.6996666666,16.3956666667,30.1475,15.0335833334
734.52,14.5198333334,28.368,25.4428333333,18.7171666667,15.863,11.7216666667,16.331,30.0315,14.9851666667
734.84,15.0026666667,28.7275,25.693,19.2013333334,16.2441666666,12.0918333333,16.7955,30.2061666666,15.4663333334
735.16,15.2625,28.9733333333,25.873,19.533,16.5511666667,12.4803333333,17.2451666667,30.5723333334,15.88575
735.48,15.5125,29.2016666666,26.0925,19.6818333333,16.564,12.6753333334,17.535,30.7768333333,15.8899166666
735.79,15.9606666667,29.407,26.11875,19.7838333333,16.8515,12.8543333333,17.5466666667,30.9328333333,15.9035833333
736.11,16.4043333333,29.871,26.57275,20.2876666667,17.3285,13.5105,18.0998333333,31.2766666667,16.3876666666
736.43,16.8263333334,30.009,26.88525,20.4976666666,17.4811666667,13.942,18.3178333333,31.341,16.5178333334
736.74,16.7333333334,30.237,27.0040833333,20.6858333333,17.3448333333,13.8928333333,18.2621666666,31.3765,16.6528333333
737.06,16.4436666667,29.9086666666,26.4254166667,20.5208333333,17.0013333333,13.5876666667,17.9105,31.0465,16.2481666667
737.38,16.5223333333,30.0586666666,26.1876666666,20.485,16.872,13.5863333333,17.6711666666,30.8578333333,16.1698333333
737.69,16.5281666667,29.6866666667,25.703,20.1525,16.5005,13.5955,17.4746666667,30.6273333333,16.02475
738.01,16.583,29.9955,25.6324166667,20.2606666667,16.4326666667,13.68,17.6361666666,30.9928333333,16.0955
738.33,16.372,29.9421666666,25.5365,20.119,16.4498333333,13.4476666667,17.3005,30.8206666666,15.9468333333
738.64,16.1135,29.9185,25.2460833334,19.7743333333,16.231,13.1453333333,16.7898333333,30.5388333333,15.5713333334
738.96,16.2706666667,30.2768333334,25.37375,19.8905,16.5775,13.4928333333,16.8338333334,30.9293333334,15.9195
739.28,16.1748333333,30.3878333333,25.4804166667,19.7931666667,16.35,13.5628333333,16.6215,30.9703333333,16.0135
739.59,16.2015,30.2076666667,25.2239166666,19.56,16.1901666667,13.3821666667,16.4568333333,30.8711666666,15.8724166667
739.91,16.244,30.4938333334,25.40275,19.7863333334,16.421,13.3926666667,16.5466666667,31.2591666666,16.0695833333
740.23,16.5628333333,30.6303333333,25.5909166666,19.9688333333,16.8048333333,13.5143333333,16.7646666667,31.6158333334,16.197
740.54,16.6255,30.9106666667,25.7783333333,19.8443333334,17.018,13.5415,16.8306666666,31.8118333333,16.31575
740.86,16.6841666667,30.7891666667,25.9171666666,19.9798333334,17.2521666667,13.5605,17.0983333333,31.9725,16.3616666667
741.18,17.1498333333,31.2635,26.4584166667,20.6156666667,17.7105,13.8806666667,17.5555,32.3373333333,16.6396666667
741.49,17.5591666667,31.6021666667,26.8035,21.04,17.8913333333,14.1935,17.7888333333,32.5673333333,16.69375
741.81,18.1081666666,31.8181666667,27.0978333333,21.5616666666,18.1141666667,14.661,18.2738333333,32.8,17.0405833333
742.12,18.3301666667,31.806,27.3223333333,21.942,18.1816666666,14.8918333334,18.6581666667,33.117,17.2666666666
742.44,18.1675,31.2548333333,26.84625,21.8223333334,17.7151666666,14.632,18.3746666667,32.6488333333,16.6825
742.76,18.1465,30.8588333333,26.6685833333,21.9431666667,17.6678333333,14.6895,18.6501666667,32.6786666667,16.5061666666
743.07,18.2641666666,31.0238333333,27.0273333334,22.4081666666,17.9111666667,14.8895,18.976,33.1856666667,16.7305833334
743.39,18.3035,30.8553333333,27.2419166666,22.4896666667,18.0641666667,15.1655,19.2868333333,33.3786666667,16.7831666666
743.70,18.707,31.0721666667,27.7225833333,22.9823333333,18.4405,15.731,19.7533333333,33.8595,17.4593333333
744.02,19.2446666667,31.3048333333,28.2524166666,23.3673333333,18.584,16.13,20.0953333333,34.1643333334,17.78875
744.34,19.4886666667,31.6178333333,28.38175,23.4895,18.5611666666,16.4016666667,20.3365,34.3071666666,17.9615
744.65,19.7246666667,32.0445,28.55225,23.7113333333,18.8435,16.8003333333,20.6398333334,34.7688333334,18.3661666666
744.97,19.5518333334,31.7098333333,28.4453333333,23.6178333333,18.9413333333,16.707,20.6253333333,34.756,18.5686666666
745.28,19.0476666667,31.6133333333,28.1326666667,23.1013333333,18.616,16.3293333334,20.3696666666,34.6825,18.2415833334
745.60,18.9885,31.8535,28.1229166666,23.184,18.941,16.1098333334,20.5703333333,34.6098333333,18.37075
745.91,19.1656666666,32.2543333333,28.55025,23.2555,18.995,16.3525,20.7086666667,34.897,18.7151666666
746.23,18.9186666666,32.252,28.2920833333,23.0371666667,18.6018333333,16.1983333333,20.372,34.7521666666,18.4919166666
746.55,18.6396666667,32.009,27.86275,22.4821666667,18.3086666666,15.9078333334,19.8331666667,34.0851666667,17.9463333333
746.86,18.3665,31.889,27.4563333333,22.5331666667,17.9863333334,15.644,19.4098333333,33.6995,18.0451666666
747.18,17.9095,31.818,27.0491666667,22.0638333334,17.379,15.2353333334,18.9218333334,32.9841666667,17.16925
747.49,17.3716666667,31.5816666667,26.5179166667,21.7126666667,16.8833333333,14.8381666667,18.3905,32.5515,16.6841666667
747.81,16.9845,31.1636666666,26.2714166666,21.469,16.8323333334,14.5521666667,17.9656666667,32.4835,16.6736666666
748.12,16.1268333333,30.0868333334,25.3946666667,20.4456666666,15.9328333333,13.6211666667,17.2826666667,31.7205,15.8256666667
748.44,15.9168333334,29.9526666666,25.2533333333,20.1585,15.8198333333,13.4318333333,17.1456666667,31.8061666667,15.4378333333
748.75,16.3838333333,30.261,25.52475,20.5675,16.204,13.8153333333,17.6193333333,32.0906666667,15.6966666666
749.07,16.5018333333,30.2155,25.4293333334,20.4368333334,16.2341666666,14.0503333334,17.3328333334,32.262,15.3724166667
749.38,16.7073333333,30.4525,25.5944166666,20.7093333333,16.4493333333,14.3021666667,17.747,32.7148333334,15.7155
749.70,17.1993333333,30.75,25.8835,21.2938333334,16.8556666667,14.5013333334,18.245,33.1378333333,16.0056666667
750.01,17.3656666667,31.1828333334,26.2195833334,21.6866666666,17.1571666667,14.5296666666,18.7028333334,33.5148333333,16.3035833334
750.33,17.9295,31.291,26.5280833333,21.9736666667,17.6406666666,14.732,19.0043333333,33.9108333333,16.4516666666
750.64,17.9281666667,31.1605,26.4473333334,22.0918333334,17.9083333334,14.4601666667,18.9946666666,34.2305,16.5925
750.96,17.8643333334,30.9378333333,26.4535,22.191,17.9921666667,14.4395,19.2235,34.4638333333,16.5759166667
751.27,18.056,30.9903333333,26.6515833334,22.4901666667,17.9065,14.6643333334,19.5615,34.7771666667,16.44875
751.59,18.508,31.499,27.0944166666,22.9501666666,18.0628333333,14.9966666667,19.9041666666,35.0376666666,16.78975
751.90,18.7753333333,31.6243333334,27.3021666667,23.061,18.0498333333,15.019,19.9958333333,34.7843333333,16.9785
752.22,18.5593333334,31.3991666667,27.2615833333,22.7618333333,17.6095,14.678,19.5023333333,34.9456666667,16.55375
752.53,18.8205,31.5201666667,27.7200833333,23.238,17.7368333333,14.8605,19.8295,35.1395,17.0348333334
752.85,18.4821666667,31.4703333333,27.716,23.2731666666,17.738,14.6806666666,19.7991666666,35.1285,16.8508333333
753.16,18.3941666667,31.7083333334,27.96325,23.235,17.8275,14.8026666667,19.869,35.1288333333,17.2196666666
753.47,18.5381666667,31.3183333334,27.7630833334,23.0465,17.5546666667,14.9248333333,19.7745,35.4305,17.2030833334
753.79,18.2046666667,31.4671666667,27.7380833333,22.7988333333,17.2066666667,14.8206666667,19.6813333334,35.0903333334,17.0324166667
754.10,18.3668333334,31.367,27.9528333334,22.5111666666,17.0693333333,14.9325,19.6571666666,34.965,16.9295
754.42,18.6768333334,31.4883333333,28.1943333334,22.6146666667,17.286,14.9248333334,19.5511666667,35.02,17.1965833333
754.73,18.6958333333,31.594,28.1778333334,22.443,17.3016666667,14.7895,19.2478333334,34.9068333333,17.1085
755.05,18.6251666666,31.5761666667,28.1321666667,22.5001666667,17.2706666667,14.7638333333,19.1876666666,35.0416666667,17.0798333333
755.36,18.3461666666,31.2605,27.9053333334,22.5056666667,16.9476666667,14.671,19.0135,35.083,17.0951666667
755.67,18.2598333334,31.0771666667,27.8306666666,22.4548333334,17.0261666666,14.8408333333,19.1131666667,34.7433333333,17.2376666667
755.99,17.4576666666,30.3853333333,27.1675833333,21.4698333333,15.998,13.8913333333,18.2341666666,34.1456666667,16.3179166666
756.30,17.5643333333,29.8526666667,26.8460833334,21.052,15.74,13.5216666667,17.9873333334,33.6835,16.1594166666
756.62,17.746,30.0071666667,26.9530833334,21.27,16.0718333333,13.6783333334,18.0028333333,33.8691666667,16.4135833333
756.93,17.7876666667,30.1696666666,27.3634166667,21.5486666666,16.18,13.7611666667,18.4221666667,33.9601666666,16.64075
757.24,17.6736666666,29.6758333333,27.0990833334,21.2795,15.9781666667,13.468,18.1991666667,33.9476666667,16.4595833334
757.56,17.3885,29.546,26.9791666667,21.5105,15.7366666667,13.4971666666,18.1698333333,34.1741666666,16.7
757.87,16.9805,29.5235,26.8005,21.2983333334,15.5683333334,13.6335,18.1085,34.0878333333,16.8683333334
758.18,16.4575,29.3816666666,26.35225,21.1116666667,15.18,12.9836666667,17.892,33.8263333333,16.7225
758.50,16.0376666667,29.1461666667,26.3933333334,20.8463333333,15.0413333333,12.8088333333,17.5955,33.7676666667,16.6031666666
758.81,15.864,29.178,26.34625,20.4771666666,14.9263333333,12.7285,17.4468333333,33.6933333333,16.2955
759.13,15.9215,29.1253333333,26.2985833334,20.1973333333,14.6643333334,12.4285,17.1786666666,33.71,16.2300833334
759.44,16.2463333333,29.4821666667,26.59175,20.713,14.9476666667,12.8603333333,17.575,34.0916666666,17.0156666666
759.75,16.24,29.8755,26.9683333333,21.1121666667,15.1625,13.0741666667,17.5945,34.381,16.9400833334
760.07,15.9308333333,29.3243333333,26.7943333334,20.8331666667,14.6773333333,12.7776666667,17.2373333334,34.0913333334,16.61775
760.38,15.4238333334,29.148,26.2015833334,20.4476666667,14.338,12.1966666666,16.4046666667,33.5358333333,16.45325
760.69,15.026,28.983,25.8575833334,20.2971666666,14.0015,11.8708333333,15.8796666666,33.207,16.2473333333
761.01,15.1713333334,29.0853333334,25.75875,20.2645,14.1091666667,11.6673333334,15.9296666667,32.8418333333,16.1355
761.32,15.6295,29.0168333334,26.14175,20.6278333333,14.3133333334,11.6401666666,16.235,32.9641666667,15.9703333333
761.63,16.4121666667,29.4026666666,26.9153333333,21.0996666667,14.8721666667,12.4213333333,16.6531666667,33.2661666667,16.5729166667
761.94,16.7871666667,29.3728333334,27.00575,21.1278333334,15.2915,12.6743333333,16.9073333333,33.0798333334,16.7805833334
762.26,16.9905,29.4598333333,27.2695833333,21.5053333334,15.6343333333,12.9398333333,16.8561666667,33.3883333333,17.0455833334
762.57,16.9891666667,29.7161666667,27.216,21.8843333333,16.0041666667,13.0905,17.0945,33.6556666666,17.1325
762.88,17.1073333333,29.6328333333,27.2031666666,21.7231666667,16.401,13.1751666667,17.2261666667,33.5086666667,17.0451666667
763.20,16.7928333333,29.1746666666,26.7496666667,21.2811666667,16.1721666666,12.8268333333,16.9743333333,32.938,17.1115
763.51,16.7638333333,29.157,26.581,20.9723333334,16.1056666667,12.7171666666,17.0498333333,32.7665,16.8773333334
763.82,16.886,29.2093333333,26.89875,20.9673333333,16.4473333334,13.04,17.3353333334,32.9748333333,17.0440833333
764.14,17.3241666667,29.7615,27.4408333333,21.2543333333,16.8431666667,13.5281666666,18.0141666666,33.4186666667,17.4954166667
764.45,17.2111666667,29.7235,27.5375,21.1203333334,16.7975,13.77,18.0278333333,33.6765,17.6765
764.76,17.173,29.8175,27.5006666666,21.1115,16.8391666667,13.9575,18.2465,33.8228333334,17.9518333333
765.07,16.8961666667,29.4581666667,27.325,21.047,16.9076666667,13.9911666666,18.4348333333,33.718,17.8465833334
765.39,16.6545,29.4243333333,27.2719166667,21.1185,16.6116666666,13.7271666666,18.3801666666,33.809,17.83175
765.70,16.5706666666,29.3845,27.0545,20.7886666667,16.558,13.4281666667,18.5226666667,33.807,17.8474166666
766.01,16.7345,29.2138333334,27.2894166666,20.6305,16.6531666667,13.616,18.5673333333,33.8408333334,18.3305
766.32,16.5521666667,29.4821666667,27.6429166667,20.7833333333,16.5878333333,13.5828333333,18.6675,34.1078333333,18.4634166667
766.64,16.6891666667,30.0455,28.2460833334,20.9795,16.735,13.8648333333,18.7243333333,34.708,18.6408333334
766.95,16.6746666667,30.0368333333,28.6950833333,21.1816666666,16.7943333333,13.9355,18.6095,34.7745,18.8245833333
767.26,16.5415,30.1231666667,28.8270833334,21.2938333334,16.4831666666,13.8401666666,18.7426666666,34.6756666667,18.63
767.57,16.0425,29.2488333333,28.5898333334,21.0458333334,16.1553333334,13.415,18.1668333333,34.1135,17.9675833333
767.88,16.5236666667,29.3271666667,28.9839166667,21.3776666667,16.3723333333,13.3566666667,18.3885,33.8776666667,18.0005833334
768.20,16.6943333333,29.6768333334,29.2799166667,21.2556666667,16.5191666667,13.7025,18.2363333333,34.0533333333,18.0794166666
768.51,16.9433333333,29.9275,29.19775,21.0933333333,16.4186666667,13.7188333333,18.0691666666,34.3636666667,18.0118333334
768.82,17.8158333333,30.6103333333,30.08425,21.4465,17.2555,14.7643333333,18.6751666667,35.2548333333,18.6991666667
769.13,17.7205,30.2206666667,30.2650833333,21.5821666667,17.2185,14.9231666667,18.6861666666,34.9093333333,18.5430833333
769.44,17.714,30.121,30.7351666667,22.0746666666,17.2305,14.9345,18.812,34.9243333333,18.4288333333
769.76,18.6183333333,30.6458333333,31.162,22.8286666667,17.566,16.0535,19.2621666666,35.428,19.0528333334
770.07,18.7786666667,30.0815,30.7509166666,22.522,17.3566666666,15.8406666666,19.197,35.4035,19.0033333333
770.38,19.49,30.404,31.05425,23.2868333333,18.1896666667,16.6033333334,19.9131666667,36.125,19.7016666666
770.69,19.3043333334,29.6958333333,30.6955833334,23.0803333333,18.3365,16.5708333334,19.347,35.652,19.7565833334
771.00,19.5211666667,29.5168333334,30.463,23.2628333334,18.5801666667,16.7415,19.6708333334,35.4073333333,20.3869166667
771.32,19.2433333334,29.4843333333,30.75675,23.3748333333,19.0366666666,16.895,19.8628333333,35.6926666666,20.4661666667
771.63,18.8955,29.2453333334,30.9926666666,23.5551666667,19.0076666667,16.6105,19.646,35.3608333334,20.5534166667
771.94,18.9863333334,29.4258333333,31.4356666667,23.6938333333,19.3243333334,16.8695,19.5608333333,35.2251666666,21.0756666667
772.25,18.9238333334,29.7536666666,31.0248333333,24.0653333333,19.4481666667,16.4843333334,19.6418333333,35.0318333334,21.466
772.56,18.792,30.0876666667,30.7345,24.024,19.4848333334,16.8051666667,19.7851666666,35.1351666667,21.5176666667
772.87,18.8966666667,30.4811666666,30.1525833334,23.8615,19.8003333334,17.2535,20.0353333333,35.0115,21.74875
773.18,18.2823333333,30.0071666667,29.6685,23.0341666667,19.6958333334,16.6785,19.8623333333,34.6161666667,21.44825
773.50,18.6715,31.1388333334,30.20775,24.0095,20.783,17.936,21.0793333334,35.0771666667,22.0760833333
773.81,18.1028333333,30.7388333334,29.405,23.3768333333,20.4198333333,17.5838333333,20.6856666667,34.5038333334,21.60875
774.12,18.5091666667,31.479,29.685,23.426,20.2536666667,18.1673333334,21.0835,34.5045,21.8155
774.43,19.0811666666,32.6151666666,30.6278333333,23.898,21.0995,19.3165,21.8301666667,35.2278333333,22.6535833333
774.74,19.4193333334,33.421,30.5805833333,24.2616666667,21.1711666667,19.8573333333,21.972,35.398,23.2419166666
775.05,19.783,33.3455,29.9950833333,24.452,21.1626666667,19.9555,22.0003333333,35.1318333334,23.49725
775.36,19.0315,33.1206666667,29.46675,24.3493333333,20.7081666667,19.3568333334,21.509,34.4968333333,23.1296666666
775.67,18.2761666666,32.011,28.82375,23.9146666666,20.297,19.3113333333,20.8456666667,33.6328333333,22.2743333334
775.98,19.1426666667,32.6556666667,29.4406666667,24.883,20.8548333334,19.5985,21.2985,33.851,23.3125
776.30,18.2948333333,32.5753333334,29.33775,24.7081666667,20.1343333333,18.904,20.9048333333,33.2463333334,23.04875
776.61,17.7696666667,31.9453333333,29.1203333333,24.5105,19.7273333333,18.414,20.4336666666,32.5401666667,22.36675
776.92,17.759,31.3818333333,29.4303333333,24.362,19.1088333333,18.2745,19.8451666667,31.971,22.1958333334
777.23,17.4413333334,31.3036666667,29.5385833333,24.3541666667,18.7328333334,18.1426666667,19.8401666666,31.7345,22.2203333333
777.54,17.9753333333,31.6175,30.33975,25.3826666667,19.395,18.2593333333,20.531,32.8026666666,22.7284166666
777.85,17.3585,31.3316666667,29.86125,25.0185,18.841,17.371,19.9158333334,32.9256666667,22.1641666667
778.16,16.5423333334,30.5491666666,29.0889166667,24.447,18.2201666667,16.4928333333,19.1026666667,32.4381666667,21.3025833334
778.47,15.904,30.2075,28.6135,23.8308333333,17.892,16.0915,18.6545,32.1831666667,20.5301666666
778.78,16.1546666667,29.9125,28.4956666667,23.6828333333,17.9898333333,16.4793333333,18.889,32.1223333333,20.5555
779.09,16.9313333334,30.1715,28.9368333334,23.7336666666,18.1153333334,16.5283333333,19.5263333333,32.3883333333,20.9623333334
779.40,17.1438333333,30.0438333334,29.341,23.5551666666,18.2918333333,16.615,20.1625,32.4948333334,20.98175
779.71,16.9103333333,29.0643333333,28.7371666666,22.654,17.8075,15.7436666667,19.5766666666,31.923,20.0768333334
780.02,17.361,29.5008333333,28.7358333334,22.7236666666,17.5925,15.8308333334,19.7016666666,31.7773333333,20.1708333334
780.33,17.1006666667,29.4131666666,27.881,22.2046666666,17.2718333333,15.325,19.745,31.8338333334,19.7381666667
780.64,17.4163333333,29.334,27.2955,21.902,16.7191666667,15.2721666666,19.3238333333,31.8075,19.1528333333
780.95,17.7466666667,29.8533333333,27.3733333334,21.7333333334,16.8533333334,15.8266666666,19.1066666667,31.9466666667,19.6266666667
781.26,18.6778333333,30.3568333334,28.0301666667,22.5261666666,17.3906666666,17.1491666667,19.7638333333,31.8988333333,20.2736666667
781.57,18.5903333333,30.2126666667,27.73725,22.3165,17.0433333333,17.0971666667,19.8681666666,31.3558333333,20.4333333333
781.88,18.745,29.9838333333,27.9873333334,22.245,16.7623333333,16.694,20.0026666667,31.228,20.618
782.19,18.7773333333,30.0496666667,28.1183333334,22.2546666666,16.7356666667,16.1976666667,19.8813333333,31.7328333334,20.6541666666
782.50,18.6911666667,30.3936666667,28.2309166666,22.0465,16.8053333333,16.5,19.4955,31.4196666667,20.51425
782.81,17.7293333333,30.2851666667,27.5660833334,21.8121666667,16.1773333333,16.2471666667,18.2745,30.607,20.0571666666
783.12,17.719,30.4606666667,28.0718333333,22.5541666666,16.1973333333,17.1073333333,18.6006666666,30.9583333333,20.3854166667
783.43,16.7393333334,29.8923333333,27.5149166667,21.8288333333,15.3545,16.4625,17.5416666667,30.563,19.5685833333
783.74,16.8291666666,30.0855,27.86375,22.424,15.7663333333,16.5191666667,16.829,30.2035,19.70025
784.05,16.6068333334,30.1408333334,28.6195833334,22.377,16.247,16.5168333333,16.5466666667,29.9758333333,19.7541666667
784.36,15.7155,29.1363333333,27.31725,21.6636666667,15.2023333334,15.5343333334,16.0478333333,29.0155,17.9800833333
784.67,14.776,28.4233333334,25.9225,20.8905,14.4711666667,14.2116666667,15.325,28.7436666667,16.9641666667
784.98,15.237,28.5886666666,26.2775,21.4871666667,14.9786666666,14.5071666667,15.5261666666,29.258,17.0698333334
785.29,14.608,28.3078333333,25.6810833334,20.8901666666,14.6383333333,14.1385,14.9106666667,28.7466666667,16.17475
785.60,14.5415,28.3696666667,25.5315,20.7953333334,14.2533333333,14.2228333333,14.7995,28.2938333334,15.8014166666
785.91,14.0686666667,27.7878333333,25.5168333334,20.936,14.1143333334,13.8256666666,14.1748333334,28.0918333333,15.4894166667
786.22,14.105,27.1075,25.5286666667,20.7626666666,14.075,13.3751666667,14.2686666666,28.1798333333,15.1175833333
786.53,15.016,28.0455,25.7304166667,21.0926666667,14.6218333333,13.6285,14.3588333333,28.7613333334,15.6075833334
786.84,16.2436666667,28.6803333333,26.65675,22.6733333334,16.0323333333,14.7346666666,16.1026666666,29.2583333333,16.991
787.14,16.2131666667,28.4831666667,26.7311666666,22.7671666667,15.8148333333,14.6468333333,16.8453333333,29.8296666666,17.1131666667
787.45,16.4766666667,28.7635,26.7426666666,23.2303333333,15.8665,14.6731666667,17.8058333334,30.2008333333,17.75175
787.76,16.5998333333,29.0198333334,26.5555,23.4376666666,16.1858333334,14.3028333333,18.029,30.0083333333,18.4294166666
788.07,16.6136666666,29.1108333334,26.6560833333,23.3175,16.3366666667,14.1066666666,18.303,29.678,18.44825
788.38,16.7063333333,29.6298333333,27.03675,23.5451666667,16.8518333334,14.3783333333,18.889,29.9471666666,18.7963333333
788.69,16.7988333334,29.8146666667,27.1626666667,23.9286666666,17.0368333334,14.537,19.2725,29.9733333333,19.38475
789.00,16.706,29.548,26.9585833333,24.0406666667,17.1003333333,14.432,19.6765,29.745,19.3415
789.31,16.812,29.9525,26.8756666666,23.9698333333,16.7988333334,14.5801666667,20.2851666666,29.926,19.2618333333
789.62,16.2478333333,29.849,26.6209166667,23.4331666666,16.2616666667,14.3165,20.0433333333,29.2951666667,18.4291666667
789.92,16.0493333333,29.7118333333,27.2151666666,23.2786666667,16.1453333333,14.5543333333,20.6856666667,29.2868333333,18.8204166667
790.23,16.094,29.9685,27.1120833334,22.523,15.7931666667,14.2468333333,20.5898333334,29.3383333334,18.51375
790.54,16.25,29.8363333333,27.0236666667,22.4256666667,15.5356666667,14.4938333334,20.5651666667,29.0033333333,18.6160833333
790.85,15.4416666667,28.9626666667,26.4973333333,21.8996666666,15.4416666667,14.1561666666,19.5855,28.3575,18.0653333333
791.16,15.2841666667,29.1396666667,26.77075,22.1343333333,15.7191666667,14.461,19.6335,28.8598333334,18.3985
791.47,15.448,29.8036666666,27.1761666666,22.5705,15.6221666667,14.5776666666,19.4998333334,29.1705,18.64525
791.78,15.7661666667,30.2055,26.6664166667,22.591,15.3555,14.6445,19.0836666667,29.0996666667,18.8708333333
792.08,16.683,30.7138333333,26.8173333333,23.3465,15.5208333334,15.2586666667,19.7283333334,30.2061666666,19.2450833334
792.39,16.1938333333,30.9353333333,26.2749166667,23.1341666666,15.0455,15.1808333334,18.9463333333,30.1081666666,18.8113333333
792.70,15.4328333334,29.8345,25.13525,22.8701666667,14.3848333333,14.4015,17.9005,29.7835,18.1964166667
793.01,17.0898333333,31.1505,25.2116666667,23.9088333333,15.4483333333,15.059,18.4431666667,30.9476666667,19.8395
793.32,17.2781666667,30.9546666667,24.4138333333,23.9721666667,15.0696666667,13.9315,17.907,30.4283333334,19.42775
793.62,16.985,30.9045,24.4725,24.0035,15.4271666667,13.7853333333,17.8726666666,31.1055,19.3468333333
793.93,15.5468333333,29.9231666667,23.1860833333,22.3836666667,14.8276666666,11.6685,16.8338333334,29.7725,17.168
794.24,15.7743333334,30.926,23.29975,22.643,15.0,11.3638333333,17.1213333333,30.6565,16.86875
794.55,14.739,30.024,22.50925,21.6138333334,13.6811666667,10.696,15.6431666666,29.9386666667,15.5320833334
794.86,14.256,29.3098333333,21.9649166666,20.6381666667,12.5043333334,9.92016666669,14.6721666666,30.0035,14.9760833334
795.16,14.838,29.0141666667,22.4224166667,20.864,12.3128333333,9.87450000002,14.8031666667,29.9896666667,14.4895
795.47,14.8071666667,29.5631666667,22.6546666667,20.9655,12.3506666667,9.55316666666,14.995,29.9725,14.0655
795.78,16.6995,30.4956666666,24.7129166667,22.2276666667,13.8288333334,10.6133333333,16.8633333333,31.1353333333,15.7069166667
796.09,17.0836666667,31.398,25.851,22.7395,14.1308333334,10.644,17.7843333333,31.6816666667,16.5413333333
796.40,16.8841666666,31.3418333333,25.93725,22.6073333333,14.0396666666,10.5088333333,18.3231666667,31.8776666667,16.1145833333
796.70,15.4918333333,30.547,24.916,21.4335,13.36,9.85233333332,17.7743333334,31.4368333334,15.215
797.01,14.5433333334,29.2045,23.44975,20.391,12.2513333333,8.72933333332,16.9868333333,30.4683333333,14.2566666667
797.32,15.1085,29.9118333333,23.6959166666,21.3923333333,12.3306666666,9.9085,17.4288333333,31.6226666666,15.2865833334
797.63,14.843,29.6013333333,23.36425,21.0295,11.3155,9.57716666665,17.5868333334,30.641,15.0815833334
