wavelength,Back_TanPerf,Belly_TanPerf,Breast_TanPerf,Crissum_TanPerf,Crown_TanPerf,DorTail_TanPerf,Patch10_TanPerf,Patch11_TanPerf,Rump_TanPerf,Throat_TanPerf,WingTip_TanPerf
708.03,14.1543333333,49.4713333333,28.948,38.4745,24.5083333333,11.274,16.096,12.607,16.6158,32.4906666667,13.3625
708.35,14.3283333333,49.6236666667,29.16,38.7695,24.6426666667,11.4,16.3846666667,12.84,16.8982666667,32.5806666667,13.6225
708.67,14.213,49.5343333333,28.8943333333,38.6955,24.4913333333,11.091,16.3493333333,12.6103333333,16.8347333333,32.5496666667,13.5305
708.99,14.191,49.6776666667,28.7193333333,38.82,24.4306666667,11.056,16.4863333333,12.7416666667,16.787,32.594,13.4785
709.31,14.2176666667,49.814,28.819,38.903,24.5403333333,11.292,16.711,12.764,17.0136666667,32.7956666667,13.446
709.63,14.213,49.6493333333,28.91,38.77,24.551,11.38,16.5456666667,12.7113333333,16.9242,32.65,13.4125
709.95,14.2693333333,49.723,28.906,38.8295,24.3446666667,11.582,16.395,12.7156666667,16.9349333333,32.7026666667,13.501
710.27,14.545,49.6316666667,28.9976666667,38.7075,24.337,11.579,16.5013333333,12.7343333333,16.9320666667,32.6136666667,13.643
710.59,14.823,49.861,29.142,38.9655,24.475,11.791,16.5736666667,12.7943333333,16.9658,32.8406666667,13.765
710.91,14.9173333333,49.68,29.2983333333,39.0105,24.716,11.828,16.6116666667,13.0266666667,17.0489333333,32.9586666667,13.7815
711.24,14.905,49.5726666667,29.3183333333,39.0815,24.9103333333,12.045,16.6493333333,13.0733333333,17.0272,32.8886666667,13.856
711.56,14.73,49.43,29.2806666667,38.9875,24.66,12.211,16.3626666667,12.9583333333,16.8992,32.818,13.7835
711.88,14.687,49.2453333333,29.2636666667,38.941,24.492,11.964,16.0863333333,12.8233333333,16.7804666667,32.573,13.5665
712.20,14.9023333333,49.3926666667,29.498,39.058,24.5686666667,12.201,16.0996666667,12.9933333333,16.9628666667,32.564,13.702
712.52,14.8763333333,49.3513333333,29.672,39.164,24.6436666667,12.252,15.977,12.9416666667,17.0233333333,32.7133333333,13.5815
712.84,14.8153333333,49.099,29.509,39.058,24.48,12.307,15.8873333333,12.805,16.7991333333,32.5276666667,13.6795
713.16,14.8186666667,49.1356666667,29.521,39.183,24.341,12.101,15.7266666667,12.6766666667,16.6253333333,32.3786666667,13.6545
713.48,14.696,49.1736666667,29.4796666667,39.3235,24.2716666667,11.823,15.7646666667,12.5823333333,16.5049333333,32.2413333333,13.54
713.80,14.396,49.1046666667,29.418,39.405,24.1163333333,11.605,15.5723333333,12.5993333333,16.3870666667,32.1393333333,13.387
714.12,14.2346666667,49.0003333333,29.475,39.5565,24.161,11.54,15.5266666667,12.5573333333,16.3652666667,32.246,13.4605
714.44,14.3583333333,49.2093333333,29.6386666667,39.844,24.0766666667,11.679,15.759,12.4843333333,16.4195333333,32.3413333333,13.5615
714.76,14.265,49.4506666667,29.5583333333,39.893,23.8723333333,11.255,15.6556666667,12.2836666667,16.219,32.363,13.3155
715.08,14.3293333333,49.806,29.6423333333,40.03,23.8313333333,11.197,15.707,12.2806666667,16.2039333333,32.5796666667,13.3435
715.40,14.2616666667,49.8636666667,29.365,39.8455,23.6316666667,11.176,15.642,12.029,15.9652666667,32.6936666667,13.3265
715.72,14.3343333333,49.8146666667,29.2726666667,39.783,23.5556666667,11.267,15.7816666667,12.0083333333,15.9994666667,32.765,13.4015
716.04,14.3953333333,49.9363333333,29.287,39.6935,23.601,11.341,15.9983333333,12.1273333333,16.1979333333,32.674,13.5185
716.36,14.484,50.0796666667,29.562,39.9925,23.7613333333,11.258,16.1026666667,12.3436666667,16.4178666667,32.7876666667,13.6865
716.68,14.403,50.0873333333,29.577,39.823,23.744,11.549,16.2376666667,12.2573333333,16.5248666667,32.6803333333,13.75
717.00,14.3886666667,49.9746666667,29.622,39.865,23.7723333333,11.534,16.286,12.232,16.5983333333,32.794,13.8275
717.32,14.6386666667,50.1456666667,29.7623333333,39.812,23.9086666667,11.585,16.534,12.336,16.758,32.7576666667,13.9725
717.64,14.808,50.5336666667,29.8486666667,39.674,24.0113333333,11.588,16.6633333333,12.456,16.8527333333,32.5913333333,14.0925
717.96,14.644,50.3026666667,29.771,39.4245,23.897,11.32,16.4456666667,12.482,16.7053333333,32.402,14.0425
718.28,14.734,50.367,29.8873333333,39.7465,24.0023333333,11.47,16.6143333333,12.658,17.007,32.376,14.227
718.60,14.7426666667,50.289,29.821,39.9125,24.0236666667,11.373,16.549,12.7793333333,17.0816,32.3053333333,14.4035
718.92,15.0376666667,50.485,30.1333333333,40.0505,24.2583333333,11.808,16.8596666667,13.1643333333,17.4808666667,32.4073333333,14.662
719.24,14.7396666667,50.089,30.0653333333,40.051,24.085,11.739,16.7406666667,13.1246666667,17.4566,32.2586666667,14.484
719.56,14.62,49.7516666667,29.8343333333,40.113,23.7626666667,11.558,16.516,13.0246666667,17.1919333333,31.9936666667,14.3225
719.88,14.5336666667,49.4943333333,29.546,39.5735,23.363,11.613,16.3663333333,13.0426666667,17.0554,31.8956666667,14.157
720.20,14.5956666667,49.6876666667,29.5376666667,39.8175,23.2896666667,11.803,16.4236666667,13.3073333333,17.0148666667,32.13,14.314
720.52,14.8986666667,49.7276666667,29.517,39.6615,23.232,12.079,16.4173333333,13.263,17.0250666667,32.1496666667,14.334
720.84,14.9446666667,49.613,29.4313333333,39.633,23.0886666667,11.943,16.2796666667,13.286,16.6841333333,32.2196666667,14.064
721.16,14.8786666667,49.144,29.2793333333,39.6175,22.8753333333,12.258,16.2166666667,13.3333333333,16.6468,32.1146666667,14.074
721.48,14.9703333333,49.3673333333,29.232,39.715,22.8103333333,12.642,16.2116666667,13.4073333333,16.9174666667,32.1893333333,13.887
721.79,14.8956666667,49.2696666667,29.2906666667,39.373,22.682,13.048,16.3316666667,13.3383333333,16.8337333333,32.1873333333,13.883
722.11,14.7483333333,48.9006666667,29.0663333333,38.9265,22.5033333333,12.923,16.395,13.15,16.716,32.141,13.434
722.43,14.6016666667,48.8936666667,29.0393333333,39.184,22.4106666667,12.611,16.183,13.2003333333,16.619,32.0306666667,13.4095
722.75,14.662,49.0973333333,29.001,39.252,22.333,12.376,15.888,13.2206666667,16.5372666667,31.9666666667,13.32
723.07,14.8886666667,49.194,28.988,39.195,22.466,12.338,16.0353333333,13.3516666667,16.6830666667,32.22,13.485
723.39,14.7066666667,49.3216666667,28.9696666667,39.309,22.5546666667,11.935,15.8626666667,12.8726666667,16.4655333333,32.2443333333,13.3165
723.71,14.4783333333,49.0823333333,28.645,39.2555,22.4073333333,11.667,15.581,12.4326666667,16.3335333333,32.1043333333,12.942
724.03,14.3796666667,49.3976666667,28.7336666667,39.4745,22.458,11.726,15.7186666667,12.7283333333,16.4365333333,32.2633333333,13.078
724.35,14.298,49.704,29.0016666667,39.81,22.555,11.802,15.829,12.6986666667,16.7611333333,32.665,13.401
724.67,14.189,49.8773333333,28.852,39.7205,22.2956666667,11.258,15.6033333333,12.3423333333,16.5810666667,32.4693333333,13.189
724.98,14.0256666667,49.873,28.6356666667,39.5505,22.16,10.818,15.617,12.096,16.1572666667,32.3683333333,13.243
725.30,13.8643333333,49.5996666667,28.504,39.671,21.8203333333,10.24,15.2633333333,11.884,15.7945333333,32.1116666667,13.1855
725.62,14.2426666667,49.975,28.9296666667,40.224,22.077,10.72,15.6013333333,12.305,16.1971333333,32.4526666667,13.8525
725.94,14.2136666667,50.0993333333,28.8996666667,40.0545,22.236,11.114,15.8713333333,12.2326666667,16.2076,32.6703333333,14.0975
726.26,14.337,50.0246666667,29.0176666667,39.848,22.274,11.427,16.3396666667,12.2283333333,16.2987333333,32.712,14.223
726.58,14.3413333333,50.0526666667,29.129,39.8345,22.263,11.614,16.3946666667,12.02,16.2908,32.6433333333,14.293
726.90,14.888,50.309,29.3503333333,40.1345,22.252,12.093,16.8553333333,12.3906666667,16.6742,32.699,14.551
727.21,15.0673333333,50.401,29.7293333333,40.081,22.3546666667,12.503,17.274,12.765,17.0246,32.7853333333,14.8485
727.53,14.8693333333,50.2566666667,29.6513333333,40.021,22.2406666667,12.467,17.263,12.6096666667,16.9233333333,32.8276666667,14.5885
727.85,14.988,50.3013333333,29.6936666667,39.9155,22.1256666667,12.538,17.1323333333,12.6556666667,16.9948666667,32.629,14.6865
728.17,15.0256666667,50.179,29.958,39.862,22.243,12.716,17.2266666667,12.708,17.1038,32.9056666667,14.7225
728.49,15.0853333333,49.9726666667,30.086,39.9905,22.0056666667,12.804,17.0573333333,12.704,17.1778,32.993,14.7525
728.80,15.3763333333,50.312,30.321,40.178,22.24,13.219,17.3486666667,13.0653333333,17.5768,33.2486666667,15.0105
729.12,15.1723333333,50.0383333333,30.0473333333,39.799,21.9806666667,12.969,17.1853333333,12.931,17.3634666667,32.746,14.833
729.44,15.1016666667,49.943,30.226,39.7875,21.6663333333,12.566,17.036,12.9616666667,17.4122,32.7393333333,14.6335
729.76,14.9203333333,49.9466666667,30.1136666667,39.613,21.4273333333,12.301,16.659,12.878,17.2938666667,32.6043333333,14.5675
730.08,14.7253333333,50.0646666667,30.0433333333,39.936,21.214,12.309,16.488,12.803,17.2644,32.5813333333,14.4065
730.39,14.444,50.1893333333,29.9273333333,39.7135,21.1426666667,12.198,16.1506666667,12.851,17.1948666667,32.6426666667,14.372
730.71,14.5663333333,50.44,29.997,40.048,21.171,11.624,15.954,12.9586666667,17.0412666667,32.8253333333,14.2855
731.03,14.686,50.3543333333,30.0346666667,40.149,21.08,11.681,15.906,13.1193333333,17.153,32.731,14.5165
731.35,14.598,50.3043333333,29.894,40.189,20.9356666667,11.714,15.9043333333,12.9683333333,17.0172666667,32.8376666667,14.395
731.67,14.5883333333,50.444,29.8413333333,40.128,20.782,11.73,15.9836666667,13.1033333333,17.1032,32.7886666667,14.417
731.98,14.9083333333,50.722,29.8763333333,40.3065,21.2153333333,12.147,16.1893333333,13.3983333333,17.3810666667,33.015,14.546
732.30,14.8593333333,50.7336666667,29.7183333333,40.289,21.111,12.044,16.1406666667,13.348,17.2784,33.0293333333,14.6335
732.62,14.832,50.9583333333,29.8666666667,40.42,21.249,12.152,16.1796666667,13.4246666667,17.2564,33.206,14.791
732.94,14.83,50.9336666667,29.78,40.56,21.236,12.331,16.177,13.362,17.0913333333,33.085,14.95
733.25,14.8403333333,51.024,29.9556666667,40.933,21.2823333333,12.357,16.2846666667,13.2203333333,16.9328666667,33.188,14.9015
733.57,14.909,50.7706666667,30.0646666667,40.6915,21.3613333333,12.327,16.4816666667,13.4443333333,16.952,33.187,15.0785
733.89,15.0496666667,50.599,30.2246666667,41.1205,21.5253333333,12.45,16.7643333333,13.507,17.0480666667,33.4196666667,15.316
734.21,15.0306666667,50.099,30.0133333333,40.908,21.5193333333,12.717,16.861,13.4853333333,17.1825333333,33.191,15.4745
734.52,15.1043333333,50.1373333333,30.1843333333,41.015,21.839,13.04,16.9743333333,13.518,17.2495333333,33.39,15.4805
734.84,15.0216666667,50.21,30.357,41.034,22.096,13.159,17.3136666667,13.752,17.4423333333,33.3663333333,15.459
735.16,15.092,50.3503333333,30.3283333333,41.3395,22.3853333333,13.548,17.456,13.8853333333,17.5133333333,33.4596666667,15.5355
735.48,14.8073333333,50.1683333333,30.3133333333,41.4185,22.176,13.125,17.5856666667,13.867,17.5202,33.083,15.545
735.79,14.805,50.2636666667,30.488,41.636,22.2686666667,12.987,17.7113333333,13.9883333333,17.6412666667,33.228,15.424
736.11,14.7626666667,50.178,30.263,41.5245,22.0413333333,12.707,17.494,13.7126666667,17.4710666667,33.3333333333,15.056
736.43,14.638,49.9146666667,30.1126666667,41.255,22.123,12.308,17.553,13.6213333333,17.5025333333,33.2163333333,14.858
736.74,14.743,49.715,29.8666666667,41.2165,21.9116666667,12.245,17.5763333333,13.9196666667,17.6668666667,33.1703333333,14.9875
737.06,14.895,49.813,29.7163333333,41.3635,21.7273333333,12.162,17.3546666667,13.7013333333,17.7826,33.0873333333,14.84
737.38,14.8323333333,49.785,29.5453333333,41.2025,21.4016666667,11.831,17.1563333333,13.5053333333,17.5567333333,32.6563333333,14.6305
737.69,14.5563333333,50.0136666667,29.499,40.9245,21.177,11.807,17.1216666667,13.2596666667,17.3666,32.4783333333,14.4415
738.01,14.3686666667,50.157,29.3006666667,40.8225,20.847,11.517,17.045,12.994,17.2757333333,32.0323333333,14.2025
738.33,14.3886666667,49.8523333333,28.9246666667,41.0625,20.5496666667,11.511,16.5833333333,12.9036666667,17.1096,31.9406666667,14.2225
738.64,14.1086666667,49.5606666667,28.689,41.091,20.224,11.102,16.218,12.61,16.7121333333,31.705,13.9885
738.96,13.874,49.3426666667,28.5593333333,40.713,19.9253333333,10.881,16.019,12.205,16.4866666667,31.7203333333,14.042
739.28,13.5856666667,48.7703333333,28.2186666667,40.2385,19.523,10.771,15.568,11.6876666667,16.2692666667,31.267,13.6605
739.59,13.6723333333,48.823,28.4183333333,40.466,19.5103333333,10.96,15.5743333333,11.742,16.3995333333,31.3933333333,13.757
739.91,13.699,49.052,28.494,40.6685,19.2436666667,10.975,15.3186666667,11.8703333333,16.3782,31.3136666667,13.475
740.23,13.6276666667,49.269,28.5056666667,40.407,19.3016666667,11.079,15.147,11.8293333333,16.3107333333,31.4483333333,13.6465
740.54,13.567,49.4793333333,28.73,40.3065,19.5623333333,11.445,15.27,12.0196666667,16.3348,31.776,13.8395
740.86,13.359,49.366,28.5363333333,39.988,19.4533333333,11.236,14.863,11.8353333333,16.1053333333,31.6423333333,13.521
741.18,13.4473333333,49.28,28.584,40.177,19.2563333333,10.918,14.567,11.728,15.8808666667,31.844,13.2275
741.49,13.863,49.3406666667,28.6116666667,39.9425,19.36,11.265,14.7786666667,12.0806666667,16.1438666667,32.216,13.44
741.81,13.914,49.289,28.56,39.534,19.3786666667,11.487,14.93,12.0253333333,16.167,32.2873333333,13.62
742.12,14.4853333333,49.7586666667,28.8883333333,39.96,19.6796666667,11.796,15.4093333333,12.6576666667,16.7828,32.7173333333,13.9825
742.44,14.6426666667,49.928,29.1303333333,40.025,20.002,12.113,15.5926666667,13.011,16.867,33.075,13.9715
742.76,14.8323333333,50.2936666667,29.0356666667,40.1575,20.0523333333,12.264,15.7336666667,13.0606666667,16.612,33.3123333333,13.868
743.07,14.7903333333,50.0523333333,28.811,40.323,20.2613333333,12.239,15.876,13.2616666667,16.8648,33.1856666667,13.757
743.39,14.9173333333,50.2016666667,28.8803333333,40.474,20.42,12.882,16.4016666667,13.2423333333,17.1139333333,33.6726666667,14.297
743.70,15.0876666667,50.4586666667,29.076,40.797,20.6146666667,13.028,16.7093333333,13.5726666667,17.42,33.899,14.517
744.02,15.1846666667,50.6766666667,29.156,41.4305,20.6506666667,13.048,16.7956666667,13.8206666667,17.3691333333,34.085,14.8195
744.34,15.5,50.9936666667,29.488,41.818,20.9223333333,13.383,17.477,14.3013333333,17.7922666667,34.5323333333,15.1975
744.65,15.4643333333,51.3766666667,29.4373333333,42.0175,21.1993333333,13.712,17.7386666667,14.5063333333,18.1436,34.7913333333,15.3935
744.97,15.514,51.1746666667,29.1926666667,42.1335,21.4793333333,13.569,17.6333333333,14.4763333333,17.9942666667,34.666,15.8475
745.28,15.815,51.7473333333,29.7943333333,42.684,21.754,13.504,17.9713333333,14.8746666667,18.4362,35.1026666667,16.324
745.60,15.5336666667,51.5536666667,29.8176666667,42.388,21.5813333333,13.134,17.9326666667,14.8923333333,18.3969333333,35.08,16.584
745.91,15.706,51.72,29.7473333333,42.8455,21.4703333333,13.505,17.8173333333,14.835,18.5189333333,34.9643333333,16.337
746.23,15.9546666667,51.6243333333,30.062,43.0405,21.696,13.952,18.28,15.2313333333,18.9765333333,35.0356666667,16.789
746.55,16.1636666667,51.7966666667,30.2156666667,42.952,21.5146666667,14.096,18.1976666667,15.3563333333,19.1796666667,35.014,16.982
746.86,16.397,51.5693333333,30.4703333333,43.046,21.6606666667,14.536,17.8063333333,15.516,19.0770666667,34.93,17.096
747.18,16.2146666667,51.477,30.5556666667,43.006,21.6273333333,14.649,17.6033333333,15.0463333333,18.8536,34.8213333333,16.865
747.49,16.0696666667,50.9476666667,30.4193333333,42.2775,21.2836666667,14.295,17.5266666667,14.9743333333,18.8562666667,34.396,16.4475
747.81,15.9153333333,50.7293333333,30.229,42.0535,21.0706666667,14.215,17.122,14.7633333333,18.7825333333,34.3533333333,16.0745
748.12,15.7313333333,49.8756666667,30.2626666667,41.664,20.7373333333,14.077,16.8343333333,14.6393333333,18.5423333333,33.7983333333,15.9745
748.44,15.5353333333,50.276,30.735,42.059,20.6126666667,14.42,16.7803333333,14.637,18.6055333333,33.9396666667,15.5735
748.75,14.9783333333,49.9136666667,30.4623333333,41.8225,20.3116666667,14.29,16.4623333333,14.4946666667,18.2280666667,33.2903333333,15.161
749.07,15.182,49.8386666667,30.5143333333,41.9305,20.196,14.429,16.376,14.2456666667,18.1642666667,33.14,15.042
749.38,15.0763333333,49.9786666667,30.518,41.667,19.7723333333,14.184,16.0113333333,14.077,17.9130666667,32.8066666667,14.8935
749.70,14.7983333333,49.9243333333,30.0713333333,41.186,19.162,13.48,15.3706666667,13.6206666667,17.6106,32.48,14.695
750.01,14.6643333333,49.973,29.9183333333,41.26,18.9743333333,13.519,15.232,13.475,17.102,32.5043333333,14.6645
750.33,14.493,50.1376666667,29.6026666667,41.103,18.818,12.611,15.2416666667,13.2056666667,16.9935333333,32.321,14.3445
750.64,14.5806666667,50.1213333333,29.5143333333,40.8775,18.7306666667,12.45,15.2536666667,13.289,17.033,31.943,14.305
750.96,14.564,50.4646666667,29.67,40.77,18.891,12.218,15.2723333333,12.9483333333,16.9145333333,31.9723333333,14.3425
751.27,14.237,50.336,29.6086666667,40.43,18.8096666667,12.033,15.449,12.948,16.6457333333,31.8016666667,14.5455
751.59,14.5973333333,50.974,29.8583333333,40.4055,19.1456666667,12.384,15.9586666667,13.258,16.8370666667,32.2706666667,15.0065
751.90,14.6083333333,50.664,29.958,39.774,18.7363333333,11.853,16.0913333333,13.236,16.7287333333,32.1713333333,15.123
752.22,14.963,51.0153333333,30.0256666667,39.8605,18.7146666667,11.855,16.1393333333,13.2646666667,16.83,32.4563333333,15.1015
752.53,14.7963333333,50.7383333333,29.8146666667,39.544,18.6813333333,11.988,16.1726666667,13.0313333333,16.59,32.401,14.902
752.85,15.0983333333,50.6926666667,29.797,39.7405,19.2993333333,12.238,16.6833333333,13.391,16.6744,32.8013333333,15.414
753.16,15.302,50.8876666667,30.3706666667,40.1465,19.8403333333,12.683,17.2326666667,13.8593333333,16.9419333333,33.322,15.6295
753.47,15.3573333333,50.741,30.6476666667,40.003,20.0826666667,12.504,17.5523333333,13.6406666667,17.1891333333,33.4446666667,15.48
753.79,15.7696666667,50.563,30.7143333333,40.187,20.1716666667,12.872,17.7533333333,13.8413333333,17.3542,33.5336666667,15.6135
754.10,16.1203333333,50.6466666667,30.7136666667,40.585,20.2673333333,13.177,18.127,13.9913333333,17.5520666667,33.9466666667,15.7355
754.42,16.5093333333,50.911,30.983,41.11,20.4116666667,13.799,18.511,14.4513333333,17.877,34.2106666667,16.1605
754.73,16.8136666667,50.87,31.175,41.4915,20.3843333333,14.136,18.3166666667,14.5083333333,17.9459333333,34.237,16.2375
755.05,16.7806666667,50.5246666667,31.0533333333,41.809,20.0636666667,13.885,18.0233333333,14.3526666667,17.8499333333,34.325,16.0055
755.36,16.7123333333,50.3903333333,30.6356666667,42.1145,19.9153333333,13.981,17.78,14.13,17.6789333333,34.1596666667,15.8575
755.67,16.563,49.8843333333,30.319,41.701,19.612,13.825,17.7176666667,13.7793333333,17.5398666667,34.026,15.87
755.99,16.527,49.9996666667,30.3346666667,41.946,19.6186666667,13.459,17.759,13.854,17.7359333333,34.1123333333,15.9695
756.30,16.154,49.5453333333,30.035,41.451,19.1956666667,13.007,17.354,13.473,17.6596,33.4846666667,15.4895
756.62,16.287,49.48,30.144,41.798,19.3013333333,13.284,17.2563333333,13.7046666667,17.9085333333,33.532,15.5975
756.93,16.352,49.5806666667,30.2913333333,41.818,19.2656666667,13.322,17.2493333333,13.8343333333,17.8788666667,33.4733333333,15.9265
757.24,16.259,50.163,30.5033333333,41.964,19.4153333333,13.452,17.191,14.1156666667,18.1619333333,33.718,15.9505
757.56,15.7276666667,49.7726666667,30.3,41.7045,19.0876666667,12.671,16.6726666667,13.8493333333,17.7483333333,33.357,15.5235
757.87,15.237,49.285,30.1216666667,41.2975,18.7763333333,12.096,15.9983333333,13.35,17.3161333333,32.9583333333,14.821
758.18,15.521,49.383,30.2903333333,41.1175,19.0223333333,12.654,16.4376666667,13.559,17.7016,33.0043333333,14.522
758.50,15.769,49.6186666667,30.4116666667,41.165,19.4413333333,12.918,16.7546666667,13.669,17.8482666667,32.641,14.6955
758.81,16.012,49.743,30.727,41.2345,19.799,13.079,17.064,14.1303333333,18.2421333333,33.0876666667,14.9195
759.13,16.795,50.7923333333,31.259,41.643,20.4896666667,13.671,17.739,14.697,18.7437333333,33.5896666667,15.28
759.44,16.8003333333,50.9233333333,31.1723333333,41.426,20.3556666667,13.872,17.5206666667,14.6623333333,18.6246,33.4146666667,15.249
759.75,16.9763333333,51.2566666667,31.451,41.5995,20.215,13.504,17.6426666667,14.685,18.6879333333,33.836,15.3805
760.07,16.9126666667,51.4503333333,31.4153333333,41.298,20.07,12.807,17.6723333333,14.4676666667,18.318,33.637,15.1405
760.38,16.9443333333,51.492,31.5056666667,41.2215,20.021,13.185,17.812,14.932,18.4065333333,33.5763333333,15.354
760.69,16.6266666667,50.8936666667,31.477,41.0315,19.7133333333,13.119,17.8113333333,14.7933333333,18.0594666667,33.4246666667,15.528
761.01,16.805,50.8476666667,31.6493333333,40.944,19.9403333333,13.725,17.935,14.9773333333,18.2384666667,33.4553333333,15.836
761.32,16.7463333333,50.6446666667,31.4796666667,41.0835,19.889,13.966,18.2486666667,14.9356666667,18.4042666667,33.8443333333,16.347
761.63,16.6716666667,50.692,31.5286666667,41.5565,20.0246666667,13.534,18.179,14.939,18.5419333333,34.1533333333,16.8255
761.94,16.5233333333,50.687,31.3566666667,41.506,19.6756666667,13.193,17.8966666667,14.6653333333,18.4186,34.549,16.602
762.26,16.285,50.7436666667,31.3503333333,41.4045,19.4696666667,12.929,17.6963333333,14.235,18.1428,34.5253333333,16.5045
762.57,15.916,50.3543333333,31.2516666667,41.3785,19.324,12.49,17.6016666667,13.9353333333,18.0638,34.4203333333,16.482
762.88,15.994,50.4663333333,31.5933333333,41.7115,19.546,12.513,17.5816666667,13.9396666667,18.1146666667,34.607,16.7115
763.20,15.9846666667,50.4633333333,31.8036666667,41.78,19.813,13.031,17.8903333333,14.106,18.2608,34.6353333333,17.1995
763.51,15.9046666667,50.168,31.6626666667,41.759,19.9773333333,13.201,17.713,13.9326666667,18.2588,34.582,17.257
763.82,15.8126666667,50.2243333333,31.539,41.835,19.9363333333,13.018,17.65,13.673,18.1850666667,34.8863333333,17.1455
764.14,16.002,50.569,31.7086666667,41.8555,20.033,13.24,17.809,13.7783333333,18.4554,35.062,17.175
764.45,16.1793333333,50.7176666667,31.88,42.132,20.2023333333,13.397,18.0223333333,13.849,18.6017333333,35.451,17.145
764.76,16.2686666667,50.9473333333,31.6946666667,42.008,20.022,13.403,17.9163333333,13.8243333333,18.4839333333,35.43,16.9875
765.07,16.1626666667,50.999,31.745,41.7805,19.6253333333,13.328,17.8176666667,13.6416666667,18.2705333333,35.226,16.9235
765.39,16.115,50.979,31.673,41.858,19.485,13.809,17.6456666667,13.5003333333,18.1529333333,35.103,17.0595
765.70,16.349,50.7243333333,31.6143333333,42.06,19.6206666667,14.473,17.8283333333,13.6813333333,18.4327333333,35.1463333333,17.2555
766.01,16.316,50.0,31.581,42.132,19.4696666667,14.947,17.532,13.6883333333,18.2173333333,34.8776666667,17.1815
766.32,16.3253333333,50.0056666667,31.3433333333,41.756,18.998,14.96,17.6326666667,13.6756666667,17.9911333333,34.664,16.9385
766.64,16.5753333333,50.152,31.266,41.773,18.9346666667,15.067,17.463,13.8026666667,17.9327333333,34.9263333333,16.3075
766.95,16.2763333333,49.9366666667,30.9523333333,41.4395,18.2413333333,15.231,17.284,13.8196666667,17.9566666667,34.782,16.3645
767.26,16.2566666667,49.499,30.587,41.136,18.17,14.916,16.9593333333,13.8226666667,17.8784666667,34.2963333333,16.205
767.57,16.0306666667,48.8903333333,30.0053333333,40.8075,17.6813333333,14.407,16.2203333333,13.3793333333,17.3564666667,33.9016666667,15.686
767.88,15.718,48.812,29.917,40.679,17.1516666667,14.213,15.9146666667,13.356,17.3429333333,33.8396666667,15.8375
768.20,15.8866666667,49.0036666667,30.1993333333,40.901,17.2876666667,14.558,16.1176666667,13.5903333333,17.3483333333,33.6513333333,16.096
768.51,15.8553333333,49.3226666667,30.058,41.1565,17.344,14.739,15.8553333333,13.652,17.2696,34.033,15.9445
768.82,16.063,49.488,30.6433333333,41.403,17.958,14.351,16.3073333333,14.3816666667,17.6124,34.174,15.8875
769.13,15.8953333333,49.9526666667,30.4846666667,40.9115,17.501,13.409,16.0213333333,14.07,17.161,33.8843333333,15.5335
769.44,15.626,50.358,30.13,40.8295,17.1056666667,12.634,15.7236666667,13.561,16.7188666667,33.984,14.9755
769.76,15.501,50.2,30.4026666667,41.5835,17.2493333333,12.338,15.451,13.1366666667,16.6866666667,34.1993333333,14.4855
770.07,15.2663333333,49.7806666667,30.415,41.675,17.0716666667,12.095,15.6713333333,12.6686666667,16.6904,33.8223333333,14.777
770.38,15.5786666667,50.3453333333,31.0533333333,42.124,17.6683333333,11.969,15.8723333333,12.608,16.6910666667,34.2316666667,14.5855
770.69,15.5826666667,50.8723333333,31.1826666667,42.7285,18.0856666667,12.11,16.235,12.762,16.8062,34.514,14.886
771.00,16.3743333333,51.3376666667,31.774,43.6205,19.0856666667,12.653,17.4196666667,13.6096666667,17.5156,34.9103333333,15.7895
771.32,17.432,52.2616666667,31.9086666667,43.643,19.7293333333,12.927,18.7676666667,14.049,17.9914666667,35.2206666667,16.2125
771.63,17.4603333333,52.1826666667,32.2693333333,43.939,20.292,12.446,19.0473333333,14.2676666667,18.3691333333,35.552,16.342
771.94,17.661,51.852,32.111,44.1435,20.653,12.315,19.8503333333,14.1763333333,18.4495333333,35.2486666667,16.749
772.25,17.8896666667,51.958,32.2673333333,44.181,20.941,12.3,20.4266666667,14.3223333333,18.8931333333,35.7603333333,17.6225
772.56,18.185,51.997,32.7813333333,44.7545,21.6823333333,13.142,21.167,15.2033333333,19.7828666667,35.984,18.1945
772.87,18.6873333333,52.466,33.3333333333,45.6065,22.6366666667,14.016,22.0243333333,16.3146666667,20.886,36.763,18.743
773.18,19.25,53.1616666667,33.8933333333,45.887,23.298,15.221,22.8126666667,17.3476666667,21.9658,37.456,19.8935
773.50,19.2656666667,53.1076666667,33.7663333333,45.763,23.6156666667,15.989,22.712,17.5896666667,22.3239333333,37.5333333333,20.0285
773.81,19.3326666667,53.2413333333,33.5826666667,45.5985,23.3793333333,16.398,22.708,17.9516666667,22.5623333333,37.246,20.3395
774.12,19.356,52.67,33.719,44.8525,22.807,17.12,22.518,18.103,22.5562666667,36.765,20.272
774.43,18.941,52.9413333333,33.4903333333,44.5295,22.4903333333,17.059,22.196,18.0783333333,22.3214666667,36.804,20.0585
774.74,18.0686666667,52.429,33.432,44.313,22.2946666667,16.291,20.6553333333,17.6936666667,21.8324666667,36.2556666667,19.698
775.05,17.8706666667,52.5173333333,33.4726666667,44.2685,22.3483333333,16.239,20.2386666667,17.7313333333,21.7632,36.02,19.224
775.36,17.5823333333,52.7056666667,33.977,44.297,22.2896666667,16.536,19.9756666667,17.562,21.8746,36.049,18.92
