wavelength,Back_SpoFrom,Belly_SpoFrom,Breast_SpoFrom,Crissum_SpoFrom,Crown_SpoFrom,DorTail_SpoFrom,Rump_SpoFrom,Throat_SpoFrom,WingTip_SpoFrom
575.89,11.1088333334,26.7348333333,27.62,22.264,9.13266666665,11.912,12.7993333333,20.9585,11.548
576.22,11.1623333333,26.833,27.6605,22.2615,9.16516666668,11.9660833333,12.8503333334,21.0495,11.6138333333
576.56,11.1635,26.8498333333,27.6823333334,22.2538333334,9.21533333333,11.9739166667,12.9018333333,21.052,11.6131666666
576.90,11.1896666667,26.8891666666,27.6886666667,22.256,9.2095,11.9745,12.9081666667,21.0716666666,11.6275
577.24,11.2163333333,26.8856666666,27.6948333333,22.2756666667,9.21716666665,11.9810833333,12.9236666667,21.0813333333,11.6236666666
577.58,11.2875,26.92275,27.768,22.3135,9.25950000001,12.0325833334,12.9748333333,21.129,11.6853333334
577.92,11.3293333333,26.9745,27.8236666666,22.3615,9.31316666666,12.0728333334,13.0495,21.1866666667,11.7125
578.26,11.3676666667,27.0335833333,27.8615,22.3653333334,9.34716666667,12.09875,13.1008333333,21.2063333334,11.7246666667
578.60,11.4873333333,27.1619166667,27.9583333333,22.446,9.45899999999,12.2436666667,13.2541666667,21.358,11.8171666667
578.94,11.5061666667,27.1410833333,27.963,22.4618333334,9.44066666669,12.2709166666,13.2918333333,21.314,11.791
579.28,11.5903333333,27.1885,28.061,22.4965,9.48233333333,12.3156666666,13.3381666667,21.3611666666,11.8326666666
579.61,11.5843333333,27.1768333334,28.0306666667,22.5031666667,9.47866666665,12.3005833333,13.2938333334,21.3341666666,11.8073333333
579.95,11.559,27.1983333333,28.0608333334,22.5818333333,9.48549999998,12.2905833333,13.2716666667,21.2638333334,11.7368333333
580.29,11.521,27.19025,28.0271666667,22.6485,9.4715,12.2754166666,13.2763333333,21.2795,11.7226666666
580.63,11.5471666667,27.1989166666,28.0333333334,22.651,9.49949999999,12.3068333333,13.3383333333,21.2963333333,11.7258333333
580.97,11.5296666666,27.2111666667,28.0953333334,22.6813333333,9.50133333335,12.2959166667,13.3423333334,21.2823333333,11.7556666667
581.31,11.5233333333,27.1658333334,27.9601666667,22.6638333333,9.50416666669,12.2818333334,13.3333333333,21.2741666667,11.762
581.65,11.5218333333,27.1766666667,27.9781666667,22.6801666667,9.49050000002,12.31175,13.3483333333,21.3093333334,11.759
581.98,11.557,27.191,28.007,22.7271666667,9.51683333332,12.36125,13.3465,21.2951666666,11.8073333333
582.32,11.4785,27.1195,27.9805,22.7021666667,9.39983333333,12.2875833333,13.2735,21.21,11.7561666667
582.66,11.5283333333,27.1584166666,27.963,22.7665,9.44600000002,12.2914166667,13.2988333333,21.243,11.8076666667
583.00,11.4736666667,27.1813333334,27.9428333334,22.7651666666,9.40766666666,12.2873333334,13.2845,21.2218333333,11.8115
583.34,11.4803333333,27.2040833333,28.0055,22.7913333333,9.43183333333,12.321,13.3373333333,21.2795,11.8121666667
583.68,11.4683333333,27.1950833333,28.0093333333,22.7421666667,9.44883333332,12.3371666666,13.3486666667,21.3693333333,11.845
584.01,11.549,27.3043333334,28.0716666666,22.8061666667,9.54833333332,12.4623333333,13.4325,21.4331666667,11.9345
584.35,11.5678333333,27.32075,28.1133333333,22.8326666666,9.59950000001,12.5019166667,13.424,21.3803333333,11.9733333334
584.69,11.6681666667,27.37175,28.1336666667,22.8526666667,9.64899999998,12.5328333334,13.4976666667,21.4506666667,12.0161666667
585.03,11.71,27.4740833334,28.2925,22.9255,9.70466666666,12.5680833333,13.5816666667,21.4843333333,12.0353333333
585.37,11.6968333333,27.5156666666,28.3013333334,22.9215,9.73083333335,12.54575,13.5948333333,21.5135,12.0408333334
585.70,11.71,27.5058333334,28.3015,22.882,9.72566666666,12.4736666667,13.6011666667,21.535,11.99
586.04,11.7615,27.6139166666,28.3556666667,22.9433333333,9.78533333335,12.52175,13.6446666667,21.6076666667,12.0246666666
586.38,11.7226666667,27.63,28.4318333333,22.9156666666,9.76433333333,12.5486666666,13.6956666666,21.6665,12.0286666667
586.72,11.8106666667,27.7329166666,28.5198333333,23.0006666666,9.84799999998,12.6130833334,13.7761666667,21.7661666667,12.094
587.06,11.7841666667,27.70375,28.4638333333,22.9308333334,9.82983333333,12.5539166667,13.7188333334,21.7178333334,12.0596666666
587.39,11.7828333333,27.6720833333,28.418,22.9251666667,9.823,12.4910833333,13.7063333333,21.6181666667,12.0541666667
587.73,11.8496666667,27.6815,28.4423333333,22.9883333333,9.84816666668,12.5526666666,13.7663333334,21.592,12.0863333333
588.07,11.8986666667,27.7179166666,28.473,23.0585,9.86033333335,12.5811666667,13.7925,21.6623333333,12.1433333334
588.41,11.8713333333,27.7485833333,28.4503333333,23.1188333333,9.83716666669,12.6085,13.7491666667,21.7016666666,12.1311666667
588.74,11.8346666667,27.7458333333,28.3998333334,23.1035,9.79033333335,12.60575,13.7176666667,21.67,12.1178333333
589.08,11.8371666666,27.7501666666,28.4301666666,23.1678333333,9.80649999999,12.6291666667,13.6921666667,21.619,12.1368333333
589.42,11.8301666667,27.8166666667,28.4563333333,23.2631666667,9.82683333335,12.71525,13.7066666667,21.643,12.1756666666
589.76,11.753,27.72875,28.3698333334,23.2083333333,9.77716666668,12.6446666667,13.662,21.5301666667,12.0755
590.09,11.7568333333,27.74325,28.3833333334,23.2488333333,9.73583333334,12.6340833334,13.6145,21.4781666667,12.0778333334
590.43,11.6813333334,27.677,28.2815,23.153,9.68666666667,12.5461666666,13.5368333333,21.4126666666,12.0098333334
590.77,11.7066666667,27.714,28.2715,23.2148333334,9.63433333334,12.5828333333,13.5678333334,21.3916666666,12.0485
591.11,11.7148333333,27.7236666667,28.3178333333,23.2368333333,9.57966666669,12.6475,13.561,21.3905,12.0398333333
591.44,11.6875,27.7080833333,28.3493333333,23.214,9.56016666665,12.6396666667,13.498,21.4033333333,12.0355
591.78,11.6938333333,27.7491666666,28.4071666667,23.263,9.57799999998,12.6371666666,13.5666666667,21.439,12.0553333333
592.12,11.7521666667,27.7780833334,28.5076666666,23.2681666666,9.65166666667,12.709,13.6743333333,21.4148333333,12.128
592.46,11.8048333334,27.839,28.559,23.3285,9.73099999999,12.7923333334,13.7156666667,21.4056666666,12.2013333333
592.79,11.8371666666,27.86875,28.5726666667,23.2735,9.66949999998,12.7829166666,13.7436666667,21.3593333334,12.2195
593.13,11.8243333333,27.7944166667,28.5498333334,23.2296666667,9.614,12.75125,13.7096666666,21.3346666667,12.228
593.47,11.9196666667,27.8549166666,28.5875,23.316,9.67683333335,12.82375,13.7405,21.4076666667,12.3036666667
593.80,11.9355,27.8928333334,28.5855,23.3451666667,9.74783333335,12.8459166666,13.7323333333,21.4518333334,12.3483333334
594.14,11.9491666667,27.8731666667,28.6166666667,23.377,9.71616666665,12.8576666667,13.6856666667,21.4205,12.3573333334
594.48,11.9441666667,27.8493333334,28.7321666667,23.4318333333,9.76483333333,12.8675833333,13.7136666667,21.5105,12.3875
594.81,11.9973333333,27.9434166667,28.8153333334,23.538,9.81166666668,12.93,13.7501666666,21.658,12.4575
595.15,11.9613333334,27.9576666666,28.7951666667,23.533,9.75699999999,12.8825,13.7591666666,21.651,12.4161666666
595.49,11.8976666667,27.9351666666,28.7583333334,23.4915,9.71683333335,12.8865833333,13.685,21.6231666667,12.399
595.82,11.8701666667,27.97725,28.7533333333,23.5328333333,9.708,12.8466666667,13.6408333333,21.6725,12.386
596.16,11.8348333333,27.92975,28.7071666667,23.441,9.64166666668,12.7659166666,13.5846666666,21.687,12.3431666667
596.50,11.8773333333,27.9151666667,28.7298333334,23.4503333333,9.70383333333,12.7575833333,13.5916666666,21.7206666667,12.3516666667
596.83,11.8781666667,27.9836666666,28.7353333334,23.4486666666,9.72116666669,12.7458333333,13.593,21.728,12.3516666667
597.17,11.8625,28.0233333334,28.7668333334,23.4545,9.75033333335,12.7439166667,13.6341666667,21.7341666667,12.381
597.51,11.8826666667,28.02475,28.7721666667,23.4758333333,9.73466666665,12.7509166666,13.6806666667,21.6865,12.3965
597.84,11.8958333334,28.07225,28.819,23.486,9.80000000002,12.8173333333,13.7881666666,21.738,12.4223333333
598.18,11.9751666667,28.1695833333,28.8728333334,23.5301666667,9.90766666665,12.9194166666,13.8798333333,21.7891666667,12.4946666666
598.52,11.9946666667,28.1684166666,28.9155,23.5225,9.92466666668,12.9005,13.903,21.6828333334,12.4906666667
598.85,11.9908333334,28.1225833334,28.8241666667,23.449,9.94116666667,12.86825,13.8706666666,21.6913333333,12.4721666667
599.19,12.0731666667,28.1495833334,28.8566666667,23.4521666667,10.0166666666,12.88825,13.9288333333,21.7176666667,12.5205
599.53,12.0885,28.1461666667,28.8805,23.4046666667,10.0201666667,12.91875,13.9153333333,21.6871666667,12.5413333333
599.86,12.1631666666,28.1803333333,28.9793333334,23.465,10.092,12.9885,13.996,21.6941666667,12.6028333333
600.20,12.1606666667,28.2285,28.9685,23.5218333333,10.0741666667,13.0341666667,13.9873333333,21.6981666667,12.6251666666
600.53,12.195,28.20975,28.969,23.5785,10.1046666667,13.0904166667,14.0158333333,21.7371666667,12.656
600.87,12.2495,28.2461666666,29.0613333333,23.6098333334,10.0963333333,13.1285833334,14.0266666667,21.7383333333,12.6731666667
601.21,12.2773333333,28.23875,29.059,23.5988333333,10.1308333333,13.1550833333,14.023,21.7471666667,12.6968333333
601.54,12.3223333333,28.2815833333,29.054,23.654,10.0955,13.1779166666,14.0456666666,21.7466666667,12.6803333333
601.88,12.2596666666,28.292,29.0195,23.6331666666,10.0293333333,13.1460833333,13.9801666667,21.7018333334,12.638
602.21,12.1713333333,28.1824166666,28.9103333333,23.5665,9.95100000002,13.1275833333,13.9165,21.6838333334,12.5488333334
602.55,12.1915,28.1983333333,29.0188333333,23.6378333333,9.92933333332,13.13925,13.9401666667,21.6263333333,12.6025
602.88,12.138,28.2345,28.983,23.6173333334,9.8655,13.1333333334,13.9078333333,21.6023333333,12.5738333333
603.22,12.1248333334,28.2435833333,28.9518333333,23.6288333333,9.87183333331,13.0985,13.914,21.5825,12.5526666666
603.56,12.0621666667,28.2361666666,28.8953333333,23.6351666667,9.81666666665,13.0785833334,13.8818333333,21.5426666666,12.5221666666
603.89,12.0556666666,28.1911666666,28.9133333334,23.5726666667,9.79733333335,13.0501666667,13.87,21.567,12.5146666667
604.23,12.0055,28.16875,28.928,23.5043333333,9.75400000002,13.0319166666,13.833,21.5505,12.482
604.56,11.9935,28.1878333333,28.9273333333,23.482,9.76133333333,13.05825,13.8225,21.5286666667,12.5006666667
604.90,11.969,28.213,28.959,23.5108333333,9.75633333334,13.0635,13.8165,21.5355,12.468
605.23,11.9133333333,28.1550833333,28.9158333334,23.444,9.73366666669,13.0270833333,13.7595,21.4926666666,12.4786666666
605.57,11.972,28.1269166667,28.963,23.4078333333,9.76083333335,13.0239166666,13.785,21.5235,12.5046666666
605.90,11.992,28.1848333333,28.9905,23.4475,9.81733333335,13.046,13.7986666666,21.5541666666,12.5486666666
606.24,11.9916666666,28.1721666666,29.0183333334,23.427,9.87283333335,13.1050833333,13.8215,21.5963333333,12.5578333333
606.58,12.0518333334,28.17325,29.0646666667,23.4758333333,9.92916666665,13.1478333334,13.866,21.6463333334,12.588
606.91,12.0803333333,28.1235833334,29.1168333333,23.5055,9.9395,13.2475,13.8876666666,21.663,12.5946666666
607.25,12.1608333333,28.1975,29.2301666666,23.5535,10.0043333333,13.2935,13.9548333333,21.7276666667,12.6096666667
607.58,12.2223333334,28.3333333333,29.2845,23.7073333334,10.1103333333,13.4120833334,14.0658333333,21.825,12.6761666667
607.92,12.2775,28.3848333334,29.3568333333,23.733,10.1373333333,13.42175,14.1425,21.8331666667,12.6965
608.25,12.296,28.3256666667,29.3046666667,23.7821666667,10.1585,13.4211666666,14.2061666667,21.8703333333,12.713
608.59,12.346,28.29425,29.3028333333,23.7516666667,10.1903333333,13.467,14.2806666666,21.9638333333,12.7465
608.92,12.4088333333,28.3829166666,29.3293333334,23.8551666666,10.2536666667,13.5258333334,14.3583333334,22.037,12.8008333333
609.26,12.364,28.35275,29.2433333333,23.8611666666,10.234,13.5068333333,14.3745,21.9878333334,12.7488333333
609.59,12.418,28.3508333333,29.2696666667,23.8706666667,10.2448333333,13.5195,14.4983333334,21.9995,12.764
609.93,12.474,28.4044166667,29.2945,23.9128333333,10.262,13.4816666666,14.5608333333,22.0281666667,12.7546666667
610.26,12.4808333333,28.4046666667,29.3265,23.9445,10.2953333334,13.46475,14.6136666667,22.0275,12.6985
610.60,12.4833333334,28.4276666666,29.3056666667,23.9358333333,10.3115,13.4145833334,14.6673333333,22.0696666667,12.6908333333
610.93,12.519,28.4143333334,29.2803333334,23.9395,10.3326666667,13.416,14.7145,22.1183333334,12.6988333333
611.27,12.5135,28.3279166666,29.2716666666,23.883,10.3076666667,13.3930833333,14.6961666667,22.0956666667,12.6853333334
611.60,12.5228333334,28.2635833333,29.1798333333,23.939,10.3403333333,13.41275,14.7051666667,22.0611666667,12.6853333334
611.93,12.51,28.2966666666,29.1855,23.9053333333,10.3635,13.4329166666,14.7171666666,22.0553333333,12.6201666667
612.27,12.5488333334,28.3790833333,29.2623333333,23.996,10.4036666667,13.4226666667,14.7821666667,22.0233333333,12.6436666666
612.60,12.5586666666,28.3608333334,29.3645,23.9708333333,10.4276666667,13.45475,14.812,21.9916666667,12.6448333334
612.94,12.6195,28.4106666667,29.3778333334,24.011,10.4945,13.5594166666,14.8393333334,21.9863333333,12.6991666667
613.27,12.5673333333,28.4215,29.3868333333,24.0136666666,10.5485,13.5538333333,14.7726666667,21.969,12.6923333333
613.61,12.5641666666,28.4453333333,29.3758333333,24.1185,10.5655,13.6384166667,14.7681666667,22.0856666666,12.7763333333
613.94,12.5663333333,28.4665833334,29.3515,24.1308333333,10.5486666667,13.7000833333,14.7346666667,22.0996666667,12.8595
614.28,12.5908333333,28.5154166666,29.4158333333,24.1703333334,10.5441666667,13.7173333334,14.7665,22.0705,12.9061666667
614.61,12.5875,28.554,29.4081666666,24.1913333334,10.569,13.7708333333,14.7918333333,22.0921666667,12.9558333333
614.94,12.5616666666,28.5430833333,29.3871666666,24.1213333333,10.5611666666,13.7734166667,14.7363333333,22.0051666666,12.9161666666
615.28,12.5541666666,28.5955,29.454,24.1068333334,10.5285,13.7821666666,14.683,22.0318333333,12.9161666667
615.61,12.535,28.5771666667,29.4066666667,24.1391666666,10.4855,13.74975,14.611,22.0375,12.9521666667
615.95,12.5298333334,28.5723333334,29.3955,24.1445,10.4915,13.76375,14.544,22.0915,12.9301666666
616.28,12.511,28.61025,29.3431666666,24.1596666667,10.489,13.6989166666,14.5073333333,22.0861666667,12.8688333334
616.61,12.479,28.59675,29.3935,24.1483333333,10.4605,13.6784166666,14.4911666666,22.091,12.8901666666
616.95,12.6015,28.69575,29.4763333333,24.185,10.5038333333,13.7194166666,14.5556666667,22.2031666666,13.0016666667
617.28,12.6358333333,28.7191666667,29.5001666667,24.123,10.528,13.718,14.5723333333,22.1793333334,12.9833333334
617.62,12.7213333333,28.81375,29.562,24.2033333334,10.5666666667,13.7644166666,14.6471666667,22.2258333333,13.0535
617.95,12.7606666666,28.8139166667,29.4995,24.2043333334,10.6186666667,13.7654166667,14.6171666667,22.2716666667,13.0843333333
618.28,12.7356666667,28.75,29.511,24.231,10.5868333333,13.7514166666,14.5536666667,22.219,13.096
618.62,12.8156666666,28.81125,29.5535,24.3145,10.6265,13.7881666666,14.6821666667,22.2826666667,13.1568333333
618.95,12.9271666667,28.88825,29.6721666666,24.423,10.7468333333,13.8864166666,14.8276666667,22.3381666667,13.2866666666
619.28,13.0663333333,29.01825,29.8431666666,24.468,10.8,13.9719166666,14.933,22.4158333334,13.3555
619.62,13.0538333333,28.9818333334,29.7861666666,24.442,10.7206666667,13.9010833333,14.9088333333,22.3821666667,13.3525
619.95,13.1216666667,28.9383333333,29.7946666666,24.5041666667,10.704,13.9641666667,14.9126666667,22.4295,13.3775
620.28,13.14,28.9589166667,29.8226666667,24.5453333334,10.6858333333,13.97475,14.9021666667,22.4685,13.3431666667
620.62,13.0835,28.9544166666,29.862,24.513,10.6951666667,14.0254166666,14.9143333334,22.5386666667,13.3428333334
620.95,13.0545,28.9701666667,29.878,24.519,10.6488333333,14.05775,14.9011666666,22.4631666667,13.3176666667
621.28,12.9195,28.8385,29.822,24.3823333334,10.554,14.01675,14.7841666667,22.3408333333,13.2136666666
621.62,12.9446666667,28.9078333333,29.9386666667,24.4341666667,10.5988333333,14.1358333333,14.8753333333,22.3813333333,13.2955
621.95,12.9436666666,28.9710833333,29.9718333333,24.4191666666,10.621,14.1895833334,14.9298333334,22.3935,13.2936666667
622.28,12.8896666667,29.0151666667,29.9963333334,24.4511666667,10.587,14.2,14.8345,22.3693333333,13.307
622.62,12.8528333334,28.97925,29.9303333333,24.4118333333,10.5576666667,14.1996666666,14.7935,22.3885,13.2898333333
622.95,12.7688333333,28.845,29.857,24.4248333334,10.564,14.175,14.7845,22.2681666667,13.249
623.28,12.7508333333,28.851,29.8711666666,24.372,10.5591666667,14.2765833334,14.7738333334,22.2201666667,13.2576666666
623.62,12.7718333333,28.9118333334,29.9181666667,24.386,10.565,14.305,14.7951666667,22.2273333333,13.308
623.95,12.8096666667,28.9691666667,29.985,24.4363333333,10.5555,14.30475,14.797,22.2233333333,13.3765
624.28,12.7965,28.9274166667,29.8928333334,24.4671666667,10.4398333334,14.2775,14.7488333333,22.1151666667,13.3295
624.62,12.8118333333,28.9215833334,29.8856666666,24.4863333333,10.4755,14.261,14.7598333333,22.1015,13.3735
624.95,12.8778333334,28.934,29.932,24.5525,10.4915,14.2689166667,14.8396666667,22.1023333333,13.4278333333
625.28,12.8113333333,28.9229166667,29.91,24.5975,10.4266666667,14.2330833333,14.7508333333,22.057,13.3335
625.61,12.8511666666,28.95275,29.9431666667,24.708,10.4586666667,14.29525,14.7778333333,22.0475,13.3738333333
625.95,12.8783333333,28.9766666666,29.9601666667,24.6556666666,10.4661666667,14.29575,14.8053333333,22.0416666667,13.3891666667
626.28,12.8756666666,29.03825,29.9293333333,24.686,10.432,14.3040833334,14.7943333334,22.0075,13.3943333334
626.61,12.88,29.1241666667,29.9891666667,24.6763333334,10.4078333334,14.32475,14.784,22.0696666667,13.4241666666
626.94,12.925,29.1653333333,30.046,24.786,10.4865,14.3316666667,14.8525,22.17,13.4791666666
627.28,12.933,29.1488333333,30.128,24.7725,10.5345,14.3563333334,14.8646666667,22.1478333334,13.5031666666
627.61,12.9455,29.1334166666,30.0871666666,24.7843333333,10.5788333334,14.3588333333,14.9263333333,22.1856666667,13.4941666667
627.94,13.009,29.20775,30.1541666666,24.8773333334,10.6601666667,14.399,14.983,22.203,13.554
628.27,12.9973333333,29.2366666667,30.2266666667,24.893,10.6685,14.4318333333,14.9806666667,22.2273333333,13.5418333333
628.61,12.9453333333,29.2445833334,30.1693333333,24.7883333333,10.6411666667,14.3875833333,14.9318333333,22.2871666667,13.5113333334
628.94,12.9638333333,29.2891666666,30.2165,24.7261666667,10.6726666667,14.35225,14.9903333334,22.3448333333,13.5273333334
629.27,13.0105,29.2884166667,30.1791666666,24.6541666667,10.7168333333,14.2989166667,14.9891666667,22.371,13.5533333334
629.60,12.9778333333,29.2493333334,30.1533333334,24.703,10.6936666667,14.2714166666,14.9761666667,22.3666666666,13.4995
629.94,12.9303333333,29.2696666667,30.2691666667,24.7403333334,10.7105,14.2076666667,15.0133333334,22.3818333333,13.4443333333
630.27,12.9281666667,29.2399166667,30.2498333333,24.732,10.7351666667,14.2128333333,15.0086666667,22.4375,13.4063333334
630.60,12.9125,29.2524166666,30.2448333333,24.6431666666,10.711,14.2206666667,15.0118333333,22.411,13.3903333334
630.93,12.923,29.3356666666,30.1863333333,24.7615,10.7536666667,14.1865,15.0676666667,22.4675,13.4253333334
631.26,12.9956666666,29.4529166666,30.2868333333,24.8426666667,10.815,14.3033333334,15.1528333333,22.5123333333,13.4851666667
631.60,12.9331666667,29.3511666667,30.1945,24.7233333333,10.7315,14.2696666667,15.0548333333,22.47,13.4073333333
631.93,13.0246666666,29.4545833334,30.218,24.7775,10.7551666667,14.2918333333,15.0463333333,22.4923333333,13.4826666667
632.26,13.0435,29.446,30.3175,24.9055,10.8258333333,14.3396666667,15.0846666667,22.4933333334,13.5026666667
632.59,13.0423333334,29.3933333334,30.2851666666,24.9093333333,10.7735,14.3804166666,15.0581666667,22.4065,13.557
632.92,13.0796666666,29.4721666666,30.423,24.979,10.8106666667,14.414,15.143,22.5256666667,13.6041666667
633.26,13.135,29.5651666667,30.4608333333,25.0295,10.9076666667,14.4984166666,15.2375,22.5953333333,13.709
633.59,13.2458333333,29.5555,30.4733333333,25.0788333333,10.953,14.5924166666,15.2908333333,22.692,13.8066666667
633.92,13.2236666667,29.519,30.4046666667,25.0476666667,10.8605,14.5880833333,15.2851666666,22.5973333334,13.8451666666
634.25,13.2225,29.5855,30.4596666667,25.141,10.8465,14.618,15.2963333333,22.5773333333,13.8465
634.58,13.1871666667,29.5084166666,30.3893333333,25.0005,10.7496666667,14.6366666667,15.2166666666,22.5516666667,13.8173333333
634.91,13.235,29.5154166666,30.4286666667,25.0573333334,10.7865,14.641,15.237,22.6111666667,13.9026666666
635.25,13.3085,29.6728333333,30.5935,25.2033333333,10.8945,14.7403333333,15.4123333334,22.7008333333,14.0228333334
635.58,13.2551666667,29.6188333334,30.5938333333,25.1896666666,10.8873333333,14.7626666667,15.4321666667,22.744,13.9901666667
635.91,13.3661666667,29.7661666667,30.6688333333,25.2235,10.9168333333,14.8280833334,15.5416666666,22.769,14.0738333333
636.24,13.3908333333,29.69175,30.6406666666,25.208,10.968,14.8370833334,15.537,22.7958333334,14.0455
636.57,13.293,29.6099166667,30.5415,25.1188333333,10.872,14.8340833334,15.45,22.7581666667,13.9815
636.90,13.271,29.49875,30.512,25.1195,10.8723333333,14.8383333334,15.4083333334,22.6873333333,13.9761666667
637.23,13.2178333334,29.46225,30.5266666666,25.0791666666,10.9408333333,14.866,15.3975,22.6778333333,13.9603333334
637.56,13.292,29.5673333333,30.6793333334,25.2038333333,11.0373333333,14.89725,15.4115,22.7641666667,14.017
637.90,13.3978333334,29.58475,30.8036666666,25.261,11.143,14.9893333334,15.4723333334,22.906,14.128
638.23,13.4458333333,29.7140833333,30.9136666667,25.3733333334,11.2636666667,15.07325,15.5335,22.9431666667,14.2026666667
638.56,13.295,29.6279166666,30.8296666667,25.2491666667,11.1488333333,14.9746666666,15.4215,22.8951666667,14.0568333333
638.89,13.4073333333,29.6593333333,30.9555,25.2423333334,11.2483333333,15.0280833334,15.4541666666,23.0271666666,14.1185
639.22,13.4906666667,29.7323333333,30.983,25.2905,11.2833333333,15.0425,15.5443333334,23.054,14.2195
639.55,13.5235,29.73325,30.958,25.414,11.3301666667,15.0538333333,15.5005,23.1366666667,14.2535
639.88,13.597,29.90525,31.0768333334,25.4951666667,11.3626666667,15.123,15.6038333333,23.2496666667,14.287
640.21,13.6075,29.9258333333,31.198,25.6378333334,11.3795,15.1436666666,15.6358333333,23.1636666667,14.2931666667
640.54,13.6583333333,30.0499166666,31.3423333333,25.7165,11.3935,15.232,15.74,23.2775,14.3618333333
640.87,13.7436666667,30.0448333333,31.3215,25.772,11.4301666667,15.2164166667,15.7845,23.2285,14.4008333333
641.20,13.8135,30.0480833334,31.3661666667,25.8686666667,11.5193333333,15.3545,15.9188333334,23.384,14.4526666667
641.53,13.7136666666,30.0384166667,31.2333333333,25.8736666667,11.4676666667,15.326,15.8303333334,23.3146666666,14.3843333333
641.87,13.5745,29.79725,31.1503333333,25.7581666666,11.3276666667,15.1454166667,15.7623333333,23.2205,14.223
642.20,13.5345,29.7801666667,30.9618333334,25.7086666667,11.2823333333,15.0754166666,15.6971666667,23.1201666667,14.248
642.53,13.5026666667,29.8043333333,30.8988333333,25.7896666666,11.246,15.104,15.6931666667,23.0843333333,14.3321666667
642.86,13.3573333333,29.6884166666,30.7961666667,25.7401666666,11.1856666667,15.0921666667,15.6063333333,22.9641666667,14.2201666667
643.19,13.2433333333,29.6711666667,30.8116666666,25.645,11.2181666666,15.0786666667,15.6771666667,22.9123333333,14.1468333333
643.52,13.2121666666,29.5995833334,30.7716666667,25.669,11.2241666667,15.058,15.646,22.9105,14.1273333334
643.85,13.3145,29.70475,30.76,25.6393333334,11.3031666667,15.1871666667,15.6775,22.9828333333,14.1731666667
644.18,13.3023333333,29.73725,30.7548333333,25.5996666667,11.2705,15.1559166667,15.729,23.1225,14.172
644.51,13.244,29.8421666667,30.6965,25.4861666666,11.172,15.1595833333,15.7475,23.1473333333,14.1685
644.84,13.3306666667,29.9701666667,30.7456666666,25.5086666667,11.236,15.1535,15.7986666666,23.127,14.2796666666
645.17,13.2785,29.8434166667,30.686,25.3583333334,11.1553333333,14.999,15.7525,22.9845,14.1925
645.50,13.3516666667,30.0389166666,30.7476666666,25.3931666667,11.2588333334,15.02675,15.8345,23.07,14.2283333333
645.83,13.4801666667,30.1309166667,31.053,25.4778333333,11.3503333333,15.1578333334,15.9501666667,23.1338333333,14.3083333333
646.16,13.4553333333,30.0123333333,30.9383333333,25.4026666667,11.3136666667,15.0964166667,15.8773333333,23.0873333333,14.227
646.49,13.5086666666,30.0451666667,31.0366666666,25.3925,11.306,15.1303333334,15.887,23.0835,14.2213333333
646.82,13.6195,30.1170833334,31.0863333333,25.401,11.2416666667,15.15475,15.8345,23.1025,14.31
647.15,13.5956666667,30.1760833334,31.1573333333,25.412,11.2015,15.1363333334,15.8818333333,23.011,14.3008333333
647.48,13.5003333333,30.0589166666,31.1058333333,25.3666666666,11.0586666667,14.9611666667,15.8196666667,23.0085,14.248
647.81,13.5435,30.0095,31.0805,25.369,11.1053333333,14.9083333334,15.809,22.8881666667,14.2055
648.14,13.5491666666,30.0084166666,31.1503333333,25.3763333334,11.1328333333,14.88375,15.7496666667,22.9121666667,14.1566666667
648.47,13.4173333333,29.90825,31.0555,25.1743333333,11.0023333333,14.7363333334,15.6426666666,22.8808333333,13.9816666667
648.80,13.5605,29.982,31.132,25.3046666667,11.1293333333,14.8758333334,15.7776666667,22.9153333333,14.1156666667
649.13,13.6088333334,29.9829166667,31.1705,25.3328333333,11.097,14.9879166667,15.819,22.9648333333,14.2515
649.46,13.5923333334,30.1191666666,31.1133333333,25.3433333333,11.117,14.9775833333,15.8001666667,22.9551666667,14.216
649.79,13.6171666667,30.29,31.1673333334,25.4415,11.149,15.03125,15.8496666667,22.9265,14.2125
650.11,13.6878333333,30.4136666667,31.2096666667,25.6273333333,11.3015,15.0689166667,15.9523333333,23.0518333334,14.3395
650.44,13.719,30.4064166666,31.2543333333,25.7385,11.4355,15.1564166666,16.0251666667,23.1135,14.3448333333
650.77,13.7901666666,30.4490833334,31.25,25.748,11.447,15.2396666666,15.9931666666,23.2128333333,14.4258333333
651.10,13.8,30.4798333334,31.2681666667,25.782,11.4825,15.2701666667,15.9893333334,23.2088333334,14.4133333333
651.43,13.7148333334,30.4133333333,31.2808333334,25.723,11.472,15.2955,15.9506666667,23.1411666667,14.4031666667
651.76,13.8056666667,30.4790833334,31.3013333334,25.8833333334,11.4981666667,15.4548333334,16.0816666667,23.2198333333,14.5116666667
652.09,13.8075,30.4370833334,31.3323333333,25.8796666666,11.5216666667,15.52725,16.0848333333,23.1386666666,14.5318333333
652.42,13.8545,30.5806666667,31.4411666667,25.9513333334,11.5776666667,15.5850833333,16.128,23.3156666666,14.5768333333
652.75,13.9728333333,30.6390833334,31.5835,26.1938333333,11.705,15.709,16.2121666666,23.3886666667,14.6033333334
653.08,14.1376666667,30.664,31.7245,26.3543333333,11.8601666667,15.84725,16.3936666666,23.4953333334,14.7655
