wavelength,Back_XenConm,Belly_XenConm,Breast_XenConm,Crissum_XenConm,Crown_XenConm,DorTail_XenConm,Rump_XenConm,Throat_XenConm,WingTip_XenConm
382.33,9.84216666665,19.3488333333,20.2474166666,16.5548333334,10.3068333333,8.97066666665,13.34765625,17.9193333333,10.6803333333
382.69,9.81683333331,19.2693333333,20.2315833334,16.5191666667,10.2831666667,8.9955,13.2947708333,17.898,10.659
383.05,9.89283333334,19.3943333333,20.26525,16.5758333334,10.385,9.13416666665,13.3611770834,17.9541666666,10.7675
383.41,9.82400000001,19.2951666667,20.21075,16.5073333333,10.3261666666,8.93883333335,13.2650729167,17.8543333333,10.8425
383.77,9.72866666665,19.2105,20.1513333333,16.3911666667,10.1741666666,8.7665,13.1399895834,17.733,10.7966666667
384.14,9.66833333331,19.1441666667,20.06275,16.3493333333,10.0993333333,8.716,13.0882604167,17.6298333333,10.6458333333
384.50,9.6315,19.1365,20.08,16.3315,10.0388333333,8.726,13.0231145833,17.6441666667,10.5511666667
384.86,9.75066666668,19.2288333333,20.1935,16.4305,10.143,8.7805,13.0730416666,17.7008333333,10.6398333334
385.22,9.85833333331,19.3508333333,20.26075,16.5145,10.2908333334,8.85433333335,13.1685520834,17.7838333333,10.6938333333
385.58,9.79716666669,19.3155,20.3145833334,16.5258333333,10.2775,8.86416666665,13.1659895834,17.8138333333,10.6746666667
385.94,9.74449999998,19.1833333333,20.2428333333,16.5561666667,10.2648333333,8.78716666666,13.1504375,17.8216666667,10.6135
386.30,9.771,19.25,20.2651666666,16.5761666666,10.2905,8.777,13.1739791667,17.8685,10.6123333333
386.66,9.8535,19.3031666667,20.34725,16.605,10.3031666667,8.79816666667,13.2051145833,17.8981666667,10.6321666667
387.03,9.83316666665,19.2453333334,20.3208333334,16.586,10.304,8.72066666667,13.17384375,17.8775,10.6251666667
387.39,9.97883333335,19.4453333333,20.47775,16.7188333333,10.4421666666,8.89633333335,13.3330416667,18.028,10.6558333333
387.75,10.1448333333,19.5341666667,20.65875,16.8656666667,10.6315,9.084,13.5280416667,18.1976666667,10.781
388.11,10.0665,19.4775,20.6319166666,16.7788333334,10.591,9.03,13.4526145833,18.2253333333,10.6958333334
388.47,10.1498333333,19.5001666667,20.6304166666,16.84,10.6905,9.04616666665,13.4908541666,18.2433333333,10.7635
388.83,10.0965,19.4611666667,20.5735,16.8303333334,10.6583333334,9.05566666665,13.4882708334,18.2643333334,10.7906666667
389.19,10.1486666667,19.6083333334,20.5969166667,16.89,10.6516666667,9.03366666665,13.50025,18.2821666667,10.8365
389.55,10.1541666666,19.603,20.5073333334,16.8853333333,10.6493333333,8.95583333335,13.4750520834,18.1968333333,10.7943333333
389.91,10.231,19.7871666667,20.6941666666,16.9508333334,10.7536666667,9.003,13.54553125,18.3085,10.9641666667
390.27,10.2528333333,19.7795,20.713,16.9098333334,10.7833333334,8.99616666665,13.5514166667,18.2666666666,10.9883333333
390.63,10.2773333334,19.8195,20.7310833333,16.9938333334,10.9036666667,9.058,13.60228125,18.3978333333,11.072
391.00,10.2881666666,19.8263333334,20.7948333333,17.0276666667,10.903,9.07083333335,13.6186666667,18.4258333333,11.0203333333
391.36,10.1946666667,19.6766666667,20.7035833334,16.9783333334,10.8141666666,8.9875,13.5175833333,18.333,10.9
391.72,10.1333333333,19.756,20.651,16.9366666666,10.7575,8.87283333335,13.4214583333,18.299,10.8491666667
392.08,10.2028333333,19.8245,20.6865833334,17.0026666667,10.8503333333,8.875,13.5043229167,18.3641666667,10.9475
392.44,10.156,19.8548333334,20.7470833333,16.9296666667,10.781,8.84833333335,13.50675,18.3773333334,10.8943333333
392.80,10.1316666667,19.8968333334,20.736,16.8913333333,10.6866666667,8.81016666665,13.4617604167,18.3345,10.7868333333
393.16,10.0596666667,19.6866666666,20.6299166667,16.8635,10.598,8.76983333335,13.3747916667,18.3,10.7073333333
393.52,10.1,19.73,20.7161666667,16.8646666667,10.6343333333,8.85566666665,13.4094583333,18.3773333334,10.7666666666
393.88,10.0528333333,19.617,20.6735,16.8068333333,10.565,8.82716666665,13.3405729167,18.3266666667,10.6356666666
394.24,10.0141666667,19.642,20.642,16.8201666667,10.5096666667,8.83116666665,13.31103125,18.3193333334,10.595
394.60,9.99600000001,19.6626666667,20.614,16.7968333334,10.476,8.79933333335,13.30834375,18.2628333333,10.5528333333
394.96,9.946,19.6635,20.6015,16.7301666666,10.4198333333,8.73166666665,13.3090104167,18.2651666666,10.5268333333
395.32,9.93616666666,19.6951666667,20.6055833333,16.734,10.3728333334,8.79633333335,13.2532604167,18.241,10.5016666666
395.68,9.88366666665,19.5885,20.5268333333,16.729,10.2906666667,8.81433333335,13.2041145833,18.1731666667,10.4295
396.04,9.898,19.5991666666,20.5788333333,16.6745,10.2796666666,8.82566666665,13.2139166667,18.0888333333,10.414
396.40,9.99333333332,19.601,20.6135,16.771,10.363,8.88166666665,13.2524791666,18.0996666667,10.4485
396.76,10.043,19.5923333333,20.6075833334,16.7266666666,10.3903333333,8.87866666665,13.248375,18.0928333333,10.4701666667
397.12,10.015,19.5813333333,20.6251666666,16.678,10.3688333334,8.8245,13.1949270833,18.0636666667,10.4448333333
397.48,9.98416666667,19.5775,20.5704166666,16.6905,10.3356666666,8.78216666666,13.1697708333,18.035,10.345
397.84,9.95966666665,19.5971666667,20.5568333333,16.7703333333,10.3421666666,8.78983333334,13.1868958334,18.0015,10.3385
398.20,10.0006666666,19.6186666667,20.61,16.7985,10.3603333333,8.85383333335,13.2498020833,18.0666666667,10.3355
398.56,9.98166666665,19.5523333333,20.62075,16.7823333333,10.303,8.8355,13.1738645833,18.0305,10.2531666666
398.92,9.99883333331,19.5846666667,20.6050833334,16.8135,10.2776666667,8.81933333335,13.1186875,18.047,10.2145
399.28,10.0348333334,19.5986666667,20.688,16.8621666667,10.3291666666,8.7465,13.1663854166,18.1181666667,10.271
399.64,10.0488333333,19.6158333333,20.7393333334,16.8421666667,10.3663333333,8.72016666666,13.14809375,18.1885,10.2948333333
400.00,10.0231666667,19.5993333333,20.74425,16.8925,10.3183333333,8.72333333333,13.1023020833,18.2475,10.2571666667
400.36,9.92733333331,19.6023333333,20.73575,16.8513333333,10.2843333334,8.722,13.1058125,18.288,10.1966666666
400.72,10.029,19.7165,20.9278333334,17.0603333333,10.375,8.827,13.22765625,18.4618333333,10.2775
401.08,10.0531666667,19.856,21.0243333334,17.1166666667,10.4248333333,8.86116666665,13.3279895833,18.5821666667,10.33
401.44,10.1183333333,19.9556666667,21.0978333333,17.1383333333,10.5025,8.89833333335,13.3890833333,18.7055,10.4251666667
401.80,10.1966666666,19.9678333333,21.1545833334,17.1201666667,10.5296666666,8.921,13.4342395833,18.8286666667,10.4803333333
402.16,10.2205,20.0548333334,21.192,17.1805,10.5921666666,8.945,13.4712291666,18.9268333334,10.5225
402.52,10.2453333333,20.1486666667,21.24075,17.2441666666,10.5871666667,8.92783333335,13.53184375,19.017,10.5501666667
402.88,10.2618333333,20.1903333334,21.28325,17.2865,10.6328333333,8.94566666665,13.5721666667,19.0648333334,10.5926666667
403.24,10.2901666667,20.258,21.3034166667,17.2688333333,10.6596666667,9.01633333335,13.616,19.1295,10.6016666667
403.60,10.3113333333,20.2936666667,21.3736666667,17.3158333333,10.6881666666,9.07083333335,13.6681666666,19.1781666667,10.6308333333
403.95,10.296,20.3225,21.3565833334,17.2915,10.669,9.01366666665,13.6663020834,19.18,10.6015
404.31,10.3223333334,20.2675,21.3345833334,17.2728333334,10.6236666667,8.89733333335,13.62184375,19.1601666666,10.6033333334
404.67,10.296,20.2708333333,21.2935833333,17.226,10.6251666666,8.86083333334,13.6147291667,19.1641666667,10.6135
405.03,10.3271666667,20.2916666667,21.3304166666,17.2425,10.6473333333,8.88683333335,13.6066979166,19.1645,10.5891666667
405.39,10.352,20.2916666667,21.3724166667,17.2863333334,10.648,8.87666666665,13.61128125,19.1853333333,10.5495
405.75,10.3588333333,20.3615,21.3853333334,17.3141666666,10.6713333333,8.87866666665,13.61890625,19.162,10.5431666667
406.11,10.3931666667,20.3238333334,21.3921666666,17.3578333334,10.6351666667,8.85716666665,13.5939166667,19.1253333333,10.5176666667
406.47,10.3606666667,20.3058333333,21.3619166666,17.3065,10.6105,8.84516666665,13.5702291666,19.094,10.5488333333
406.83,10.383,20.2575,21.3220833334,17.301,10.6103333333,8.907,13.5586354167,19.0905,10.5518333333
407.19,10.3315,20.2706666667,21.2816666667,17.2983333334,10.604,8.84533333335,13.5154270833,19.0611666667,10.5433333333
407.55,10.3438333333,20.2998333333,21.264,17.2975,10.6073333334,8.797,13.4999583333,19.0416666667,10.5331666667
407.90,10.3798333333,20.2983333334,21.2765,17.3223333334,10.6161666667,8.83433333335,13.5026666667,19.0903333333,10.5605
408.26,10.3971666667,20.3626666667,21.2990833333,17.3636666667,10.6661666667,8.938,13.5413020834,19.1171666667,10.5738333333
408.62,10.315,20.3333333333,21.2210833334,17.285,10.6128333333,8.836,13.4719479167,19.0618333333,10.5168333333
408.98,10.2475,20.2618333334,21.1336666667,17.1966666666,10.529,8.807,13.4019375,19.0296666667,10.4315
409.34,10.28,20.3131666666,21.1984166666,17.2305,10.5733333333,8.83216666666,13.4122708333,19.0738333334,10.5198333334
409.70,10.2661666667,20.3301666667,21.1881666666,17.2776666666,10.558,8.84433333335,13.4320520834,19.1205,10.551
410.06,10.2636666667,20.4143333333,21.1993333333,17.272,10.6241666666,8.85866666665,13.4564166667,19.1785,10.6296666666
410.42,10.2631666666,20.4005,21.2309166666,17.3015,10.682,8.89216666665,13.4897708333,19.225,10.6476666667
410.77,10.2528333333,20.464,21.2721666667,17.3491666666,10.7085,8.934,13.5419791667,19.2735,10.6623333333
411.13,10.2826666666,20.4778333333,21.32475,17.3826666666,10.7558333334,8.97566666665,13.5864270833,19.294,10.683
411.49,10.3003333334,20.4958333333,21.304,17.3973333333,10.7561666666,9.034,13.63628125,19.3346666667,10.6715
411.85,10.3541666667,20.5845,21.3911666667,17.4655,10.8096666666,9.10333333335,13.702375,19.3778333334,10.6708333334
412.21,10.3628333334,20.5683333333,21.4386666667,17.4663333334,10.8058333333,9.08383333335,13.6613125,19.4258333333,10.7023333334
412.57,10.3915,20.5558333334,21.5255833333,17.5246666666,10.8631666667,9.153,13.7040520833,19.4796666667,10.757
412.92,10.4891666667,20.6241666666,21.5769166666,17.6451666666,10.9198333333,9.18716666665,13.8147916667,19.5333333334,10.8468333333
413.28,10.4003333333,20.5668333333,21.4895,17.5826666666,10.8268333333,9.15266666665,13.7863541666,19.4641666667,10.7671666667
413.64,10.3405,20.4503333333,21.4405,17.4718333333,10.7773333334,9.09016666665,13.6930520834,19.4068333334,10.7138333333
414.00,10.3333333333,20.4733333333,21.4989166667,17.4836666667,10.742,9.068,13.6926145834,19.4053333334,10.691
414.36,10.3456666667,20.5133333333,21.4960833334,17.4931666667,10.7423333333,9.05983333335,13.66584375,19.4175,10.6373333333
414.72,10.4066666667,20.5253333333,21.536,17.5266666667,10.7588333334,9.01916666665,13.6736458333,19.4445,10.638
415.07,10.456,20.5315,21.5603333334,17.5415,10.7308333333,9.008,13.6988125,19.4621666667,10.6301666667
415.43,10.4443333334,20.5371666667,21.5833333333,17.534,10.698,8.97166666665,13.6473645834,19.4145,10.6125
415.79,10.391,20.5146666667,21.5626666666,17.5393333333,10.6945,8.94883333335,13.6256145833,19.413,10.6558333333
416.15,10.345,20.4868333333,21.5305,17.5333333334,10.6636666667,8.88866666665,13.6293020833,19.3635,10.6081666666
416.51,10.3758333334,20.5265,21.5365,17.537,10.6545,8.92616666665,13.6297604167,19.3535,10.5953333334
416.86,10.4083333334,20.5703333333,21.60275,17.5703333333,10.7216666667,9.00633333335,13.65190625,19.4018333333,10.6613333333
417.22,10.3991666667,20.5825,21.6114166667,17.5956666667,10.7531666666,8.9875,13.6225625,19.4043333333,10.648
417.58,10.4183333333,20.634,21.6656666667,17.6323333333,10.768,9.0235,13.6484895833,19.4231666666,10.6501666667
417.94,10.3945,20.5378333333,21.6340833333,17.5961666666,10.7456666666,9.01716666665,13.6325416667,19.4275,10.5911666667
418.29,10.4225,20.5438333334,21.6740833333,17.6153333333,10.7828333334,9.03466666665,13.66903125,19.443,10.6155
418.65,10.3788333334,20.5435,21.6716666667,17.5703333333,10.7578333333,9.057,13.6352395833,19.416,10.6048333333
419.01,10.3283333333,20.5308333333,21.69375,17.5745,10.7648333334,9.05633333335,13.5893229166,19.4078333333,10.6025
419.37,10.3445,20.5163333333,21.7365833334,17.5931666666,10.8328333333,9.06016666665,13.615125,19.4515,10.6373333333
419.73,10.3365,20.4826666667,21.7365833334,17.5593333334,10.814,9.04733333335,13.5817083334,19.4553333333,10.6031666667
420.08,10.3278333334,20.5133333333,21.7649166667,17.5875,10.846,9.07583333335,13.5889583333,19.4751666667,10.6221666666
420.44,10.3308333334,20.4931666666,21.7720833334,17.6088333333,10.8718333334,9.07866666665,13.5907395834,19.4983333333,10.6373333333
420.80,10.3268333333,20.4945,21.7835833334,17.6028333333,10.8878333333,9.0505,13.60146875,19.5091666667,10.6361666666
421.16,10.346,20.4925,21.7768333333,17.622,10.8846666667,9.06333333335,13.6349791666,19.5531666667,10.6508333334
421.51,10.3613333333,20.528,21.7591666666,17.6126666667,10.8806666667,9.07483333335,13.6548958334,19.5693333333,10.6396666667
421.87,10.3601666666,20.5348333334,21.782,17.6216666667,10.8976666667,9.10366666665,13.64265625,19.5858333333,10.6586666666
422.23,10.3451666666,20.5286666667,21.76925,17.6106666667,10.866,9.087,13.6256979167,19.595,10.6415
422.58,10.3478333333,20.5583333333,21.77975,17.616,10.8846666666,9.04833333335,13.62515625,19.6281666667,10.6428333333
422.94,10.3968333333,20.6021666666,21.7935,17.6438333333,10.9093333333,9.07766666665,13.6470729167,19.6931666667,10.658
423.30,10.3855,20.6318333333,21.7921666666,17.6521666667,10.8773333334,9.096,13.678125,19.7108333333,10.676
423.66,10.4401666667,20.6993333333,21.8599166667,17.7155,10.9398333333,9.12866666665,13.7487395833,19.7555,10.75
424.01,10.4836666667,20.7338333333,21.8860833334,17.7381666667,10.9658333333,9.15516666665,13.7755833333,19.8045,10.7636666667
424.37,10.491,20.7525,21.8920833334,17.7421666667,10.9606666666,9.148,13.7929895833,19.8288333334,10.7416666666
424.73,10.4698333333,20.7361666667,21.8975833333,17.7238333334,10.9293333333,9.1305,13.77340625,19.8211666667,10.7205
425.08,10.4778333334,20.7453333334,21.9036666667,17.7246666667,10.9326666667,9.1335,13.7562708334,19.8233333333,10.742
425.44,10.4656666667,20.7045,21.9055833334,17.7295,10.9373333334,9.1145,13.7097916667,19.8165,10.751
425.80,10.4926666667,20.733,21.9264166666,17.748,10.9366666666,9.08716666665,13.7005833334,19.8153333334,10.7685
426.16,10.498,20.7353333333,21.9390833333,17.783,10.9608333333,9.10066666665,13.71309375,19.8273333333,10.7865
426.51,10.52,20.7415,21.9565833334,17.8288333334,10.9593333333,9.148,13.7200208334,19.8321666667,10.7951666667
426.87,10.5023333333,20.7328333334,21.9358333333,17.8241666667,10.9301666666,9.11266666665,13.7385520833,19.8186666666,10.7826666666
427.23,10.5301666667,20.7418333334,21.9583333333,17.8348333333,10.9668333333,9.11966666665,13.723,19.8335,10.78
427.58,10.5291666666,20.6965,21.8871666667,17.8243333334,10.9501666667,9.11483333335,13.6813854166,19.7956666667,10.726
427.94,10.547,20.7086666667,21.9124166666,17.8425,10.9511666667,9.11016666665,13.7000520833,19.8248333333,10.7441666667
428.30,10.5641666666,20.7413333333,21.9459166666,17.8723333333,10.964,9.13,13.7374583334,19.8525,10.7901666667
428.65,10.573,20.7351666667,21.9236666666,17.8878333334,10.9375,9.1285,13.7139166667,19.8666666667,10.7536666667
429.01,10.5976666666,20.7733333333,22.0070833333,17.9183333333,10.9776666666,9.16216666665,13.7812916666,19.893,10.7828333334
429.37,10.6558333333,20.8646666666,22.0936666667,18.0028333333,11.0346666667,9.2115,13.8804479166,19.9716666667,10.7948333333
429.72,10.6848333333,20.9398333334,22.1276666667,18.0736666667,11.1128333334,9.27533333335,13.97753125,20.0763333334,10.8596666666
430.08,10.727,21.0303333334,22.18775,18.0745,11.1365,9.2665,14.0081041667,20.1303333334,10.871
430.44,10.7176666667,21.0705,22.1841666667,18.0768333333,11.171,9.26983333335,14.0430104167,20.155,10.904
430.79,10.734,21.0855,22.225,18.1026666667,11.2028333333,9.31316666665,14.0523645834,20.1496666666,10.9551666666
431.15,10.7456666666,21.0656666667,22.24575,18.1473333333,11.2325,9.32166666665,14.0775416667,20.161,10.9801666667
431.50,10.7573333333,21.1106666667,22.3063333333,18.1803333333,11.258,9.33116666665,14.1193541666,20.2623333333,11.0395
431.86,10.7305,21.1016666667,22.2488333333,18.1685,11.2441666667,9.33833333335,14.0960416666,20.2315,11.0296666667
432.22,10.729,21.1,22.2169166667,18.1578333333,11.2511666667,9.34783333335,14.0666458333,20.2273333333,11.0351666667
432.57,10.7498333334,21.1558333333,22.2995,18.2278333333,11.3453333333,9.42983333335,14.120625,20.295,11.1226666667
432.93,10.7575,21.1713333333,22.29475,18.2393333334,11.3473333334,9.439,14.0975729167,20.3056666666,11.0991666667
433.29,10.7415,21.1461666667,22.2745,18.224,11.3206666667,9.44016666665,14.0835729167,20.3125,11.1325
433.64,10.7756666667,21.1303333334,22.2815,18.23,11.3096666666,9.444,14.0734166667,20.3141666667,11.1361666667
434.00,10.76,21.1063333334,22.2743333334,18.2526666667,11.3025,9.4845,14.0715520833,20.3106666667,11.1673333333
434.35,10.7921666667,21.0881666667,22.3036666667,18.2695,11.3083333333,9.47616666665,14.0752395833,20.3265,11.1626666667
434.71,10.8001666667,21.0821666667,22.28425,18.2608333333,11.2938333333,9.47183333335,14.0571458333,20.3515,11.1413333333
435.07,10.7756666667,21.104,22.25275,18.2391666667,11.2516666666,9.46883333335,14.0340520833,20.3611666667,11.1173333333
435.42,10.771,21.0916666666,22.2556666667,18.2278333333,11.2275,9.4785,14.01109375,20.3166666667,11.0918333333
435.78,10.7788333334,21.0996666667,22.31175,18.2451666667,11.2375,9.475,14.01515625,20.3691666667,11.0806666667
436.13,10.7696666667,21.1315,22.3843333333,18.2736666667,11.2535,9.4605,14.0036770833,20.3746666667,11.0875
436.49,10.7591666667,21.1495,22.34325,18.2125,11.1796666667,9.37866666665,13.9878020833,20.338,11.0218333333
436.84,10.7528333334,21.1341666667,22.3425833333,18.1843333333,11.181,9.37966666665,13.96859375,20.3496666667,11.0411666666
437.20,10.7801666667,21.1665,22.4051666667,18.2186666667,11.1976666667,9.38366666665,14.0041666667,20.3635,11.0578333334
437.56,10.7595,21.1783333333,22.4216666667,18.1986666666,11.1835,9.35533333335,14.0013125,20.3396666667,11.0271666667
437.91,10.7715,21.2003333334,22.4635833334,18.195,11.2146666667,9.33816666665,14.00046875,20.3491666667,11.0325
438.27,10.7801666667,21.1958333334,22.4856666666,18.1901666667,11.2376666667,9.3685,14.0186041667,20.3551666666,11.0436666667
438.62,10.7376666667,21.195,22.5133333334,18.1951666667,11.2543333334,9.3535,14.0304166666,20.3408333333,11.0366666667
438.98,10.7686666666,21.1875,22.5653333334,18.1988333333,11.2781666667,9.3595,14.0539583333,20.3698333334,11.0336666667
439.33,10.7393333334,21.1913333333,22.57525,18.2123333334,11.2691666666,9.33983333335,14.0426666667,20.3901666667,11.018
439.69,10.7441666667,21.1851666667,22.5883333334,18.2185,11.2561666666,9.383,14.0468854167,20.3915,11.021
440.04,10.76,21.1956666666,22.5834166666,18.2293333333,11.2595,9.40666666665,14.0679479167,20.4165,11.0193333333
440.40,10.7781666666,21.1985,22.6049166666,18.2925,11.3053333333,9.43433333335,14.0695208334,20.4585,11.0658333333
440.75,10.7951666667,21.2125,22.6080833334,18.3393333333,11.3185,9.46533333335,14.0993541667,20.4805,11.0716666667
441.11,10.7953333333,21.2001666666,22.56925,18.3435,11.3395,9.466,14.0855104167,20.4851666667,11.0833333333
441.47,10.7778333333,21.234,22.562,18.3571666667,11.3513333333,9.507,14.0851458333,20.5048333333,11.0783333333
441.82,10.7983333333,21.2331666666,22.5531666667,18.3751666666,11.3541666667,9.53383333335,14.0862291666,20.5373333333,11.0741666667
442.18,10.78,21.2315,22.5585,18.3768333333,11.3388333333,9.51783333335,14.0594166666,20.5596666666,11.0705
442.53,10.848,21.2791666666,22.60075,18.43,11.385,9.55583333335,14.0970729166,20.6323333333,11.1243333333
442.89,10.8478333333,21.3236666666,22.5955,18.4548333334,11.3798333333,9.55733333335,14.0902604167,20.6501666667,11.1488333333
443.24,10.8778333334,21.3455,22.57775,18.4483333333,11.4098333334,9.58983333335,14.1083333334,20.678,11.1756666666
443.60,10.8718333334,21.3415,22.5506666667,18.4555,11.4296666667,9.57066666665,14.12509375,20.6545,11.2193333333
443.95,10.8545,21.3081666667,22.537,18.4216666667,11.4073333333,9.554,14.1105,20.6443333333,11.2268333333
444.31,10.8363333333,21.3101666666,22.5423333334,18.4066666667,11.4011666666,9.54633333335,14.13096875,20.6645,11.2166666667
444.66,10.8245,21.3476666666,22.5725,18.386,11.3881666667,9.534,14.1156145834,20.6838333333,11.2063333333
445.02,10.8216666666,21.379,22.6068333334,18.3895,11.4133333333,9.5515,14.1345625,20.699,11.222
445.37,10.8171666667,21.3411666667,22.6134166667,18.3838333333,11.385,9.5395,14.1198125,20.6931666667,11.2011666666
445.72,10.8021666666,21.3561666666,22.6051666666,18.382,11.3641666667,9.53083333335,14.1113229166,20.6896666666,11.2061666666
446.08,10.7676666667,21.3431666666,22.58,18.3728333334,11.3418333333,9.49933333335,14.1076458333,20.6676666667,11.1781666667
446.43,10.76,21.34,22.5706666666,18.3521666666,11.326,9.49383333335,14.1051979167,20.6845,11.1805
446.79,10.748,21.3365,22.5940833333,18.371,11.3295,9.508,14.11909375,20.7085,11.189
447.14,10.7445,21.3363333333,22.63925,18.394,11.3183333334,9.48866666665,14.115625,20.7061666666,11.1858333333
447.50,10.78,21.3675,22.7058333334,18.4355,11.353,9.51866666665,14.1448958333,20.7628333333,11.2195
447.85,10.8051666666,21.3841666667,22.71725,18.4528333333,11.3708333333,9.53766666665,14.16840625,20.7925,11.2185
448.21,10.8263333334,21.3715,22.7358333334,18.4731666667,11.3821666667,9.5675,14.1590729167,20.7855,11.2291666667
448.56,10.8491666667,21.3705,22.7910833334,18.5301666667,11.418,9.56983333335,14.2076666666,20.8138333333,11.2663333333
448.92,10.85,21.3531666667,22.7899166667,18.5258333334,11.3926666666,9.57283333335,14.1993333333,20.807,11.2476666667
449.27,10.847,21.3515,22.7715833334,18.5138333334,11.3958333333,9.53983333335,14.1960208334,20.8016666667,11.2435
449.62,10.809,21.2975,22.7445,18.471,11.3715,9.507,14.17840625,20.7713333334,11.1938333333
449.98,10.8421666667,21.3383333334,22.7740833333,18.4816666666,11.4193333334,9.54883333335,14.1933541667,20.7825,11.2468333333
450.33,10.8443333333,21.3271666667,22.7679166667,18.4731666667,11.4225,9.56466666665,14.1866770833,20.7593333333,11.2453333333
450.69,10.855,21.3365,22.7795,18.4721666667,11.4336666666,9.54666666665,14.1724375,20.7241666666,11.2491666667
451.04,10.861,21.347,22.7711666667,18.4725,11.4401666667,9.59433333335,14.1976041667,20.7461666666,11.2453333333
451.40,10.8493333333,21.348,22.7235,18.4506666667,11.4418333334,9.5635,14.1843333333,20.7341666667,11.2163333333
451.75,10.878,21.3826666667,22.7448333334,18.5023333334,11.4725,9.59616666665,14.2225104166,20.751,11.254
452.10,10.8788333334,21.4325,22.7515,18.4996666667,11.4696666667,9.6155,14.239875,20.7621666666,11.2786666667
452.46,10.8335,21.384,22.6746666666,18.4258333333,11.4315,9.57466666665,14.1762395834,20.7078333334,11.2475
452.81,10.8328333333,21.4316666666,22.7115,18.4591666667,11.4526666666,9.6015,14.1848333333,20.7841666667,11.2573333333
453.17,10.8425,21.4353333333,22.7496666667,18.4768333334,11.4726666667,9.6505,14.1975208333,20.8103333334,11.306
453.52,10.889,21.5208333333,22.8565,18.5566666667,11.544,9.70183333335,14.2701458333,20.8791666667,11.3803333333
453.87,10.9261666667,21.5305,22.89075,18.5985,11.542,9.72066666665,14.2806666667,20.9336666666,11.3943333333
454.23,10.918,21.5466666667,22.9091666667,18.6058333333,11.531,9.72133333335,14.27625,20.9433333333,11.3776666667
454.58,10.924,21.529,22.8785833334,18.6021666666,11.545,9.71116666665,14.2740416666,20.9643333333,11.3813333333
454.93,10.9161666666,21.5576666667,22.8804166666,18.6263333334,11.5636666667,9.6685,14.2765833334,20.9725,11.401
455.29,10.9245,21.5913333334,22.893,18.6251666666,11.5628333333,9.68816666665,14.2816770834,20.9851666667,11.4228333333
455.64,10.901,21.588,22.91825,18.6235,11.5626666667,9.679,14.25903125,20.9746666667,11.4221666667
456.00,10.9233333333,21.584,22.9323333334,18.6461666667,11.5783333333,9.695,14.2663854166,20.9868333333,11.416
456.35,10.9645,21.613,22.98625,18.6946666667,11.6093333333,9.7285,14.3017708333,21.0018333333,11.4478333334
456.70,10.9863333333,21.5878333333,22.9794166666,18.6968333333,11.6301666667,9.73283333335,14.3209583333,20.9676666667,11.4615
457.06,11.032,21.6176666666,23.0294166667,18.7596666666,11.6726666667,9.75783333335,14.3680208334,21.0103333333,11.49
457.41,11.0671666666,21.6106666666,23.0044166667,18.7731666667,11.6781666667,9.78633333335,14.3777291667,21.0171666666,11.537
457.76,11.0731666666,21.6111666666,23.0155833334,18.7696666667,11.6978333333,9.80066666665,14.4018020833,21.0091666666,11.5635
458.12,11.0876666667,21.6118333333,23.0218333333,18.7871666667,11.702,9.79466666665,14.3978333334,21.0128333333,11.5391666667
458.47,11.0933333333,21.6135,23.04825,18.7846666667,11.6835,9.81483333335,14.40178125,21.0131666667,11.531
458.82,11.1033333334,21.5841666666,23.0473333334,18.7703333333,11.6746666666,9.83233333335,14.3822395833,21.0106666667,11.5276666667
459.18,11.0966666667,21.582,23.0466666666,18.7723333333,11.6618333333,9.82183333335,14.367625,21.0183333334,11.4983333333
459.53,11.0945,21.5861666667,23.0538333333,18.7743333334,11.6653333333,9.81216666665,14.35490625,21.0441666666,11.485
459.88,11.0741666667,21.5661666666,23.0349166666,18.761,11.6543333333,9.76733333335,14.3558645833,21.034,11.468
460.24,11.0606666667,21.5606666667,23.0418333333,18.7398333333,11.6286666667,9.77033333335,14.3502395833,21.0568333333,11.4465
460.59,11.0323333333,21.5685,23.0439166666,18.728,11.5966666667,9.76316666665,14.3298229166,21.0695,11.4286666667
460.94,11.0161666667,21.5698333334,23.0374166666,18.7235,11.5888333333,9.74416666665,14.3102916667,21.076,11.4165
461.29,11.0226666667,21.5725,23.0578333334,18.745,11.5941666667,9.74916666665,14.29675,21.1036666666,11.4045
461.65,11.0351666667,21.6023333333,23.055,18.7738333333,11.5988333333,9.76233333335,14.2943229166,21.1505,11.397
462.00,11.0486666666,21.5945,23.0603333334,18.7975,11.605,9.775,14.306625,21.1756666667,11.4253333333
462.35,11.0556666667,21.6381666667,23.0695,18.847,11.63,9.81183333335,14.31975,21.2295,11.4545
462.71,11.0758333333,21.6925,23.1025833333,18.9041666667,11.6741666667,9.83066666665,14.3629166666,21.2786666667,11.4996666667
463.06,11.1045,21.7201666667,23.1485,18.9405,11.6683333333,9.88133333335,14.3858020833,21.317,11.5355
463.41,11.116,21.7226666667,23.12975,18.9265,11.648,9.8975,14.3951666667,21.3135,11.5511666667
463.76,11.1065,21.7425,23.1303333333,18.949,11.6518333334,9.92266666665,14.3766770833,21.3393333333,11.5623333333
464.12,11.1193333333,21.7645,23.10875,19.0071666667,11.6738333334,9.95166666665,14.4039270833,21.3413333334,11.5731666667
464.47,11.1865,21.7991666667,23.1475,19.0735,11.7226666666,9.98933333335,14.4374270834,21.3971666667,11.6343333333
