wavelength,Back_ThrGlam,Belly_ThrGlam,Breast_ThrGlam,Crissum_ThrGlam,Crown_ThrGlam,DorTail_ThrGlam,Patch10_ThrGlam,Patch11_ThrGlam,Rump_ThrGlam,Throat_ThrGlam,WingTip_ThrGlam
728.17,18.61,47.381875,27.4024166666,49.8523333334,21.4378333333,18.4753333333,21.1563333333,18.457,20.8746666667,34.21475,20.103375
728.49,18.8639166666,47.476,27.7504166667,50.1755049019,21.64775,18.6755,21.3956666667,18.49025,21.0430833333,34.3119166667,20.3272916666
728.80,18.7476666667,47.702375,27.8413333333,50.0409852941,21.689,18.7566666667,21.48,18.53575,20.8498333333,34.3905416667,20.1957916666
729.12,18.45375,47.4216666666,27.5330833333,49.8976372549,21.4920833333,18.52275,21.2245,18.2820833334,20.5895833333,34.087,19.8045833333
729.44,18.0424166667,47.2212083333,27.3331666667,49.5483627451,20.9779166667,18.2921666667,20.85125,17.898,20.2764166667,33.805875,19.3898333333
729.76,18.1845833333,47.5349166667,27.5931666666,49.9470539216,21.0336666666,18.34125,21.0999166666,18.11225,20.4253333333,33.9900416667,19.48275
730.08,18.51875,47.7395416667,27.8426666667,50.0472598039,21.3315833333,18.6145,21.4601666667,18.4919166667,20.8139166667,34.31325,19.78
730.39,18.9625,48.4585,28.2358333334,50.4056372549,21.9679166666,19.04925,22.1175833333,19.0311666667,21.399,34.77,20.402375
730.71,19.1015833333,48.4161666667,28.4578333333,50.3649607843,22.1825,19.1194166667,22.4755833333,19.278,21.5003333333,34.9994166667,20.564125
731.03,19.4136666667,48.7729166666,28.7053333333,50.7321960785,22.51275,19.3809166667,22.8293333333,19.48825,21.88275,35.296625,20.975125
731.35,19.5255,48.7917083334,28.9069166667,50.8496813726,22.7526666667,19.5343333333,22.9514166667,19.576,21.8768333333,35.5555833333,20.9745
731.67,19.4375,48.8775,28.8550833333,50.7795539216,22.8081666666,19.6855833333,22.8849166666,19.535,21.8095833333,35.58725,20.7565416667
731.98,19.5033333333,49.1219166667,28.8965833333,50.9404411765,22.9219166667,19.8105,22.9188333333,19.9315,21.9653333333,35.6831666667,20.7994583333
732.30,19.4020833333,49.0032083334,28.6039166667,50.6831764706,22.60725,19.6294166667,22.6664166667,19.5824166667,21.8776666667,35.405625,20.450875
732.62,19.0176666667,48.6317083333,28.1825,50.3187696078,22.1465,19.1525,22.22725,19.0565833333,21.2431666667,34.9904166667,19.9569166666
732.94,19.0493333333,48.5727083333,27.9664166667,50.3579803922,22.07,18.8134166667,21.949,18.8860833334,21.033,34.851125,19.8565833333
733.25,19.175,48.657125,27.9981666667,50.3666813725,22.2375,18.9390833333,21.8455833333,19.0095833334,21.1226666667,35.033125,20.0049583333
733.57,18.85275,48.1508333333,27.59125,50.1317745098,21.948,18.5559166667,21.6481666666,18.7291666667,20.742,34.785125,19.7202083333
733.89,19.1675,48.449375,27.9431666667,50.6966029412,22.0505833333,18.7033333333,21.6274166667,18.738,20.72425,35.0716666667,19.7329166667
734.21,19.6805,48.6749583333,28.2848333333,50.9252058823,22.4039166667,19.13525,21.8363333333,19.0298333333,21.08375,35.3727916667,20.0855416667
734.52,19.8694166667,48.6159166667,28.52425,50.958504902,22.524,19.425,22.0081666666,19.3048333333,21.2974166667,35.4214583333,20.1795416666
734.84,19.8365,48.5595,28.3128333333,50.8534215686,22.2655,19.5141666667,21.8934166667,19.295,21.2750833334,35.1839583333,20.1155416667
735.16,19.7559166667,48.6054166667,28.1573333333,50.9105196078,22.06425,19.08425,21.7403333333,19.1181666667,21.1538333333,35.1847916667,20.229875
735.48,19.5475,48.29725,27.8765833333,50.5888676471,21.7525,18.6025,21.5213333333,18.6935,20.8634166667,35.034,19.838
735.79,19.9765833333,48.659125,28.381,51.0202990196,22.2860833333,19.1038333333,22.0625,19.5189166667,21.3636666667,35.311125,20.5975416666
736.11,20.8065833333,49.2536666667,29.16125,51.9278480392,23.0833333333,19.9799166666,22.8053333333,20.45375,22.2744166667,35.936,21.4104166667
736.43,21.3180833333,49.8676666667,29.89825,52.5649558824,23.68675,20.921,23.7083333334,21.2286666666,22.86025,36.3335,22.0747916667
736.74,21.01275,49.4802083333,29.9088333333,52.4822352941,23.3934166666,20.7833333333,23.7198333333,20.7221666667,22.7518333333,35.9779166667,21.9610833333
737.06,20.9943333333,49.736,30.0975,52.6748480392,23.4995,20.94,23.6478333333,20.7448333333,22.838,36.1189166667,22.0625
737.38,20.6849166667,49.3363333333,29.79225,52.1471519608,23.26025,20.6198333333,23.44125,20.4425833333,22.5658333333,35.6283333333,21.79025
737.69,20.8061666667,49.711375,29.8075833333,52.4560637255,23.6600833333,20.8678333333,23.8526666667,20.563,22.94125,35.78975,22.051625
738.01,20.3874166667,49.7852083333,29.4560833333,52.410877451,23.4455,20.4346666667,23.52925,20.1215833333,22.6919166667,35.5159166667,21.8344583333
738.33,20.3715,49.8365416667,29.5775833333,52.3959362745,23.593,20.306,23.5529166667,20.0408333334,22.73125,35.523875,21.9622083333
738.64,20.0166666667,49.426,29.55975,51.8683088235,23.3701666667,20.3170833333,23.3556666667,19.8464166667,22.6785,34.9650416667,21.6137083333
738.96,19.9394166667,49.3569166667,29.6670833333,51.690877451,23.3565833333,20.4126666667,23.19375,19.8526666667,22.7243333333,34.8865833333,21.705625
739.28,19.7589166667,48.96375,29.44,51.5827892157,23.2444166667,20.2069166667,23.0150833333,19.36925,22.4614166667,34.9160416667,21.5162916667
739.59,19.1703333333,48.87175,29.0706666667,51.1987990196,22.7250833333,19.75675,22.4853333333,18.9344166667,22.0133333333,34.5759166667,21.193
739.91,19.10325,48.80425,29.0635833333,51.222367647,22.5669166667,19.5418333333,22.2223333334,18.6871666667,22.0310833333,34.81975,21.0677083333
740.23,18.9005,48.2357916667,28.53625,50.8127254902,22.4634166667,19.3813333333,21.8120833333,18.6469166667,21.725,34.4807083333,20.594875
740.54,19.28925,48.5359166667,28.89,51.0271421569,22.8049166667,19.8428333333,22.0530833333,18.919,22.0759166667,34.7722916667,21.0261666667
740.86,19.0149166666,48.2224166666,28.5903333333,51.0467058823,22.6014166667,19.7213333333,21.7124166667,18.7585833333,22.0113333333,34.814125,20.8584583334
741.18,18.3081666666,47.283875,28.1411666667,50.3390343137,21.8390833334,19.13475,20.9101666667,18.135,21.2171666667,34.3037083333,20.2074166667
741.49,18.28525,47.0634166667,28.081,50.2088186275,21.8670833333,19.2068333334,20.78125,18.2171666667,20.9975833334,34.2667083333,19.9360416667
741.81,18.017,46.5815,27.7290833334,49.8516568627,21.6341666667,18.9253333333,20.523,18.1671666667,20.6245,33.8421666667,19.4829166667
742.12,18.6215,47.0080833334,28.0680833333,50.605617647,22.14975,19.43075,21.31175,18.9215,21.2500833333,34.6065,20.1946666667
742.44,18.7155833333,47.1240416667,28.02575,50.6661617647,22.3025,19.6341666667,21.3755,18.90275,21.1346666667,34.91075,20.4157083334
742.76,18.5041666667,47.1333333333,27.8083333333,50.4629901961,22.1291666667,19.6625,21.2041666666,19.0166666667,21.1875,34.5729166667,20.4791666667
743.07,18.2383333333,46.7717083334,27.6775,50.1270196078,22.0048333333,19.3315833333,21.15325,18.6578333333,21.0090833333,34.5280833333,20.1978333333
743.39,18.031,46.9459583333,27.4966666667,50.2298284314,21.89225,19.2363333333,21.1175,18.4875,20.7213333333,34.4482083333,19.8475833333
743.70,18.62525,47.6874583333,28.0744166667,50.6089607843,22.021,19.5414166667,21.7258333333,19.0810833334,21.0526666667,35.1049166667,20.568375
744.02,18.54775,47.4639583333,28.1381666667,50.6387401961,21.99375,19.4751666667,21.7035,19.11925,20.9035833333,35.2365416667,20.37425
744.34,19.0451666667,48.2985,28.8170833333,51.2221127451,22.4745833333,19.9136666667,22.4433333333,19.6196666667,21.5213333333,35.696125,20.9735833333
744.65,19.5650833333,48.8767916666,29.256,51.6626911765,22.99925,20.65025,22.9904166667,20.19475,22.0078333333,36.0620833333,21.3850416667
744.97,19.89025,49.4545833334,29.6066666666,52.0288921569,23.2175,21.1565,23.4553333334,20.5954166667,22.4901666667,36.373125,21.8952916666
745.28,20.4288333333,50.0044583333,30.1093333333,52.7233235294,23.67975,21.6314166667,24.1455,21.0075,22.8794166667,36.9303333333,22.4859583333
745.60,20.52475,50.394875,30.1470833333,52.6523676471,23.8198333334,21.79125,24.09225,20.8878333333,22.6669166667,36.99375,22.4106666667
745.91,21.4181666667,51.1354166667,30.8755833333,53.6056176471,24.7315,22.5286666667,25.20025,21.8686666667,23.55725,37.7162916667,23.127125
746.23,21.6925,51.5179166667,31.2465833333,54.0374901961,24.9035,22.3465833333,25.3639166666,21.84,23.595,38.1196666667,22.9478333334
746.55,22.5345833333,51.915,31.7913333333,54.5249215687,25.61875,23.1713333333,25.9324166666,22.5618333333,24.2720833334,38.4870833333,23.5989583333
746.86,22.6530833334,51.8625,31.8603333333,54.3349264706,25.76575,23.1801666667,26.0449166667,22.572,24.4505,38.5271666667,23.9210833333
747.18,22.0430833333,51.2165833333,31.20725,53.8118970588,25.4694166666,22.7111666667,25.3928333333,21.9529166667,24.0926666667,37.865625,23.2845416667
747.49,22.0628333333,51.2585833333,31.1650833333,53.6025245098,25.3440833333,22.5098333333,25.5675833333,21.7990833333,24.2444166667,37.5805,23.330125
747.81,21.8811666666,50.9262916667,30.84975,53.0811372549,25.2029166667,22.3134166667,25.3044166667,21.678,23.85725,37.2792916667,22.792
748.12,21.4310833333,50.804625,30.3865833333,53.174754902,24.6798333334,21.7733333333,24.86675,21.0575833334,23.431,37.2311666667,22.5088333333
748.44,21.2325,50.0130833333,30.04825,52.7451764706,24.3379166666,21.2894166667,24.2455833333,20.6755,22.83775,37.0240833333,22.2369166667
748.75,20.934,49.7086666667,29.6661666667,52.2801862745,23.7951666667,20.9034166667,23.4840833333,20.0359166667,22.6648333333,36.9938333333,22.0052916667
749.07,20.5393333334,48.9522916666,29.478,51.8429803922,23.2358333334,20.5175833333,22.835,19.6026666667,22.0768333333,36.51775,21.772125
749.38,19.9231666667,48.2423333333,28.7786666667,50.8822990196,22.5586666666,19.9965,21.9634166667,18.95275,21.6183333334,35.6582083333,21.187
749.70,19.8681666667,47.776375,28.5738333333,50.5288627451,22.5045,20.2063333333,21.8413333333,18.995,21.4516666666,35.2422916667,21.2891666667
750.01,19.5133333333,47.3192083333,28.1781666667,50.0833529412,22.0543333333,19.72,21.3696666667,18.807,20.9086666667,35.0537916667,20.9755
750.33,19.8978333333,47.2130833333,28.1453333333,50.1786862745,22.1163333333,19.7820833333,21.4640833333,19.1898333334,21.211,35.1399166667,21.275375
750.64,20.3110833333,47.6964166667,28.5629166667,50.4889705882,22.2236666667,19.8856666666,21.9785833333,19.4473333333,21.41125,35.7485833333,21.5617916667
750.96,20.3246666666,47.6775,28.7273333333,50.7600392157,22.5109166667,20.0736666667,22.00425,19.5496666666,21.5498333334,35.84425,21.8635833333
751.27,20.2195,47.408125,28.6266666666,50.8012058824,22.4751666667,19.91575,21.907,19.6685,21.60325,35.6608333333,22.3840833333
751.59,20.47825,47.314625,28.8374166667,50.5904019608,22.8473333333,19.9845,22.1284166667,20.0754166667,21.8425833333,35.6742916667,22.6979166667
751.90,20.4426666666,47.43275,28.8151666667,50.6759460784,23.138,19.9521666667,22.4305833334,20.1475833333,22.1485,35.5380416667,22.8818333333
752.22,20.71325,48.1666666667,29.2866666667,51.3455735294,23.8869166667,20.495,22.90025,20.5430833333,22.3808333334,35.753875,23.2234583333
752.53,21.2195833333,48.3832083333,29.5963333333,51.6367352941,24.4879166667,21.0546666667,23.5155833334,20.994,23.2074166667,35.9527083333,23.4700416667
752.85,21.2991666667,48.7030833333,29.7550833334,51.9023529412,24.5231666667,21.14175,23.78825,21.2205,23.14975,36.200875,23.5478333333
753.16,21.5169166667,48.643875,29.8019166667,51.9658921569,24.803,21.324,23.9528333334,21.3985833333,23.4708333333,36.5777083333,23.6637916666
753.47,21.3540833334,48.9737916667,29.6390833333,52.1428872549,24.6115833333,21.4555833333,23.88775,21.0099166667,23.5301666667,36.6943333333,23.472875
753.79,20.8758333333,49.0314583333,29.576,52.1980539215,24.6554166667,21.2828333333,23.5685833333,20.858,23.3226666667,36.3482083333,22.9557083333
754.10,21.0875,48.977125,29.7595,52.2682058824,25.0133333333,21.8716666667,23.5249166667,21.1006666666,23.4445833333,36.20325,23.5094166667
754.42,20.86025,48.8070416667,29.2203333333,51.7850735294,24.5469166667,21.4658333334,22.8515833333,20.9140833333,23.1341666667,35.8159583333,23.1992916666
754.73,20.3441666667,48.3130416667,28.673,51.2555441177,23.9991666666,21.2229166667,22.3550833333,20.21275,22.54975,35.1789583333,22.47275
755.05,20.2550833334,48.3506666667,28.5474166667,51.0565784314,24.0103333333,21.2536666667,22.1529166667,20.1465,22.3383333334,35.0979583333,22.3472083334
755.36,20.4821666667,48.7350416666,28.87975,51.3735784314,23.9899166667,21.51525,22.2405833333,20.2296666667,22.3646666667,35.4408333333,22.2451666667
755.67,20.19275,47.842875,28.2770833333,50.8172205882,23.4236666667,21.1143333334,21.8058333334,20.1925833334,21.898,34.9558333333,21.6353333333
755.99,19.7735,47.98575,27.8260833333,50.5393970588,23.1798333334,20.597,21.5049166667,19.7455,21.472,34.7978333333,21.3573333333
756.30,19.5038333333,47.4044166667,27.6309166667,50.2390098039,23.0068333334,20.2446666667,21.1498333333,19.27875,21.15,34.43075,21.0608333333
756.62,19.8494166667,48.09575,27.806,50.6882352941,23.1873333333,20.3579166666,21.3370833334,19.4115833334,21.1488333333,34.5858333333,21.2475833333
756.93,20.5789166666,48.2422916667,28.3241666667,50.9586568627,23.9029166667,20.8404166667,21.87675,20.14475,21.6994166667,34.8760833333,21.9070416667
757.24,20.6091666667,47.746875,28.2076666667,50.4589754902,23.6366666667,20.9003333333,21.8571666667,19.85575,21.5981666667,34.7822083333,22.102
757.56,20.511,48.01,28.1250833334,50.7520245098,23.66875,20.61375,21.8329166667,19.6326666666,21.7113333333,34.959,21.755875
757.87,20.81925,48.1159166667,28.2245,50.7824215686,23.7625,20.8099166667,22.2770833333,19.5069166667,21.649,35.0509583333,21.6090416667
758.18,20.8521666666,48.1110833333,28.1870833333,50.7076372549,23.6923333333,20.8381666667,21.9816666667,19.4508333334,21.68175,35.151875,21.484625
758.50,20.88825,48.4123333333,28.071,51.0645343137,23.3314166667,20.7549166667,21.9575833333,19.5189166667,21.872,35.1494166667,21.57
758.81,21.10925,48.6393333334,28.0230833333,50.8842009804,23.59925,20.9345833333,21.87775,19.78875,22.3025,35.064125,21.94625
759.13,21.4994166667,49.3008333333,28.713,51.1071960784,23.9746666667,21.145,22.45375,20.0206666667,22.8316666667,35.5797916667,22.4608333333
759.44,21.3881666667,48.711375,28.5364166666,50.8322892157,23.2835,20.791,21.9760833333,19.8973333333,22.7566666666,35.1674166667,22.1241666666
759.75,21.43525,48.8031666667,28.55075,50.8167745098,23.5151666666,20.76075,21.8568333333,20.1985833334,23.2106666666,35.1509166667,22.2503333333
760.07,21.2431666666,49.072625,29.0378333333,50.8929166667,23.4446666667,20.7701666667,22.1193333333,20.20325,23.3090833333,35.5419166667,22.3370416667
760.38,20.8873333333,48.8473333333,28.9670833334,50.646622549,23.17375,20.2815833333,21.6901666667,19.5681666667,22.8169166667,35.0869583333,21.8639166666
760.69,20.3994166667,49.051625,28.6805,50.8999558823,22.8704166667,19.7069166667,21.3955,19.1948333333,22.325,35.088125,21.4332916666
761.01,20.0999166667,48.673,28.493,50.3025196079,22.6714166667,19.8890833334,21.1954166667,19.0274166666,21.9058333333,34.7658333333,21.2849583333
761.32,19.2306666667,48.015,27.7498333333,49.7674411765,22.1220833333,19.1026666667,20.3005833333,18.4704166667,21.2335,33.979,20.6477916667
761.63,19.9855833333,48.682875,28.3189166667,50.4595,22.848,19.9814166667,21.0976666667,19.0300833333,21.8205,34.9737083333,21.4293333334
761.94,20.3784166667,48.585125,28.6799166667,50.7047598039,23.3596666666,20.4740833333,21.7313333333,19.32875,22.1704166666,35.16325,21.7892083334
762.26,20.47825,48.7584166666,28.846,51.0926862745,23.476,20.6855833333,22.0406666667,19.3036666667,22.12875,35.3425833333,21.8544166667
762.57,20.4383333333,48.728625,28.6765833333,50.9856862745,23.43425,20.7784166667,21.96375,19.1871666667,22.0258333333,35.1075416667,22.0039166666
762.88,20.6450833334,49.279,28.9145833334,51.2682892157,23.8845,21.0038333333,22.3535,19.3273333333,22.0410833333,35.5303333333,22.3517916667
763.20,20.7373333333,49.6928333333,29.2313333333,51.6420539216,23.9806666667,21.3411666667,22.66775,19.4280833333,22.1510833334,35.925375,22.64
763.51,20.7990833333,49.4169583333,29.1735833333,51.4244264706,23.913,21.2926666667,22.6166666667,19.4958333333,22.1775,35.754375,22.7675833333
763.82,20.76725,49.345,28.9448333334,51.2676029412,23.7773333333,21.3124166667,22.5825,19.6395833333,22.1725,35.8865416667,22.866875
764.14,21.2549166667,49.292,29.1333333333,51.1831715687,23.99575,21.7236666667,22.6806666667,19.9095,22.5368333333,35.8770416667,23.1659583333
764.45,21.4749166667,49.2956666667,29.2969166667,51.2297745098,24.10275,21.6138333334,22.91075,20.1069166667,22.7685,35.9659166667,23.4169166667
764.76,22.2628333333,50.0939583334,30.147,51.8772156863,24.8049166667,22.4056666667,23.7706666667,20.7931666667,23.4190833333,36.9845,24.1885416667
765.07,22.0655,49.5547083333,30.0503333333,51.6534558824,24.569,21.8966666666,23.5846666667,20.6466666667,23.4231666666,36.5069166667,24.0964583333
765.39,21.4970833333,49.2682083333,29.3639166666,51.0892843137,23.9308333333,21.277,22.7971666666,20.06375,22.9149166667,36.065,23.559125
765.70,21.5131666667,49.0457083333,29.3495,50.822254902,23.8071666667,21.1911666667,22.7298333334,20.17325,22.8849166667,36.007,23.451375
766.01,21.2075833334,48.619625,29.0673333333,50.8611421569,23.5116666667,21.0765,22.4166666667,19.9095833333,22.6618333333,35.9884166667,23.2558333333
766.32,21.7379166667,48.9465833334,29.6089166667,51.3432107843,24.1111666667,21.72,23.0089166667,20.7066666667,23.4089166667,36.4999583333,23.755625
766.64,21.7179166667,48.6081666666,29.4134166667,51.0556176471,23.8549166667,21.3081666667,22.7001666666,20.689,23.0401666667,36.00775,23.5730833333
766.95,21.2125833333,48.2433333333,28.5184166667,50.4321029412,23.209,20.74775,21.9514166667,20.2194166666,22.5535,35.2612916667,22.7736666667
767.26,21.2045833333,48.4299166667,28.8365833333,50.6100539216,22.8136666667,20.8435833333,21.8645,20.0701666666,22.7104166666,35.261875,22.6277916667
767.57,21.00825,48.50175,28.8249166667,50.2831960784,22.6705,20.8630833333,21.87975,19.9429166667,22.46075,35.4582916667,22.68675
767.88,20.5041666667,48.441375,28.4323333334,50.2304362745,22.0795833334,20.5885,21.4664166667,19.6995833333,22.0571666667,35.37,22.172625
768.20,19.9320833333,47.6934166667,27.37275,49.7964607843,21.6193333333,19.9954166667,20.675,19.264,21.5790833333,34.6637083333,21.685875
768.51,19.6635,48.0161666667,27.0863333333,49.7430980392,21.2615833333,19.6093333334,20.45325,18.7953333334,20.91175,34.6992083333,21.312625
768.82,20.5343333333,48.4795833333,28.1704166667,50.3744068627,22.1010833333,20.2935833333,21.083,19.6211666667,21.5088333334,35.5724166667,21.6937916667
769.13,19.7860833333,48.112375,27.6928333333,49.94225,21.6323333333,19.4295,20.7411666667,18.8949166667,21.0594166667,35.1538333333,21.24725
769.44,20.4071666667,48.7770416667,28.1745833333,49.9828725491,21.9164166667,19.2493333333,21.0968333333,19.4055833333,21.40925,35.8216666667,21.3635833333
769.76,19.6795,48.2742916667,27.5205833334,49.3301078432,21.1625,18.7150833333,20.2113333333,18.7950833333,20.717,35.2587083333,20.9065
770.07,20.1366666667,49.0777916667,27.7936666666,50.0602745098,21.7145,19.5149166667,21.04525,19.2964166667,21.44125,36.0861666667,21.6599583333
770.38,19.9255833333,48.95925,27.7825,50.6288333334,21.58675,19.3509166667,20.7666666666,18.8815833333,21.1943333333,35.986125,21.5270833333
770.69,20.0154166667,48.6499166667,27.6015,50.7327303922,22.1165,19.5925,20.88975,18.9086666667,20.8755833333,35.8324166667,21.9051666667
771.00,20.0521666667,48.66975,27.5549166667,50.9409068627,22.1846666667,19.7143333333,21.1149166667,19.3905,21.1994166667,35.53275,21.955875
771.32,21.1269166667,48.9791666667,28.4396666666,51.2903823529,23.2451666667,20.7146666667,21.78425,20.2460833333,22.0778333333,36.0423333333,22.8539583333
771.63,21.9249166667,49.4540416667,29.8015833333,51.6710637255,23.4801666667,21.4041666667,22.56,21.0828333333,22.6525,36.5118333333,23.2804583334
771.94,22.3079166667,49.8179166667,30.24125,51.9949362745,24.1000833333,22.1220833333,23.1149166667,21.8438333333,23.4576666666,36.6500833333,23.393125
772.25,22.63325,50.6242916667,30.49525,52.4684362745,24.4555833333,22.59725,23.8531666667,21.9800833333,23.5990833333,36.8973333333,23.9330833333
772.56,22.1931666667,50.0217916667,29.9230833333,51.8539215686,23.9818333333,22.3386666667,23.48025,21.5023333333,23.0294166667,36.1292916667,23.6109583334
772.87,22.2561666667,49.4687083334,30.0583333333,51.5295784314,24.2795,22.5690833333,23.2896666666,21.6595,23.0495833333,35.5858333333,23.7409166667
773.18,21.8805,48.3231666666,29.8475833334,51.2241862745,24.114,22.26125,22.8616666667,21.0456666667,22.525,35.4605416667,23.40375
773.50,21.19875,47.255,29.4299166667,50.4028529412,23.4649166667,21.5058333333,22.2515,20.0291666667,21.6081666666,34.74425,22.741375
773.81,21.8463333333,47.5869583333,30.2828333333,50.8462892157,24.0936666667,22.2885833334,23.1801666667,20.6748333334,22.4136666667,35.7685416667,23.5999583333
774.12,21.85475,47.75375,30.6246666667,50.766627451,24.134,22.0471666667,23.653,21.2550833334,23.1275833333,36.24925,23.6455833333
774.43,21.8949166667,48.1225833334,31.2105,50.8585441176,24.4636666667,22.1139166667,23.68525,21.3055,23.3680833333,36.487625,23.7649583333
774.74,21.5330833333,48.9229166667,31.23425,51.4159705882,24.5991666667,22.20125,23.7656666666,20.967,23.2861666666,36.7963333333,23.28225
775.05,20.6651666667,48.3997916667,30.3285833333,50.6679264706,24.3505833333,21.5493333333,23.4428333333,20.2503333333,22.6838333334,36.2169166667,22.8326666667
775.36,21.5263333333,49.4720833333,31.2776666667,51.1675686275,24.9134166667,22.3141666667,24.2045,21.4003333334,23.0309166667,37.4135416667,23.8932916667
775.67,21.2184166667,48.405,30.6568333333,50.1895245098,24.0819166666,21.6076666667,23.6538333333,20.8604166667,22.6969166667,36.7570416667,23.4126666667
775.98,21.35925,48.3089166667,30.8615,50.6795686275,24.1916666667,21.422,23.5718333333,21.1864166667,22.75575,37.3235,23.7052083334
776.30,20.8851666667,48.4500416667,30.513,50.7805343137,23.7375833333,21.261,23.6176666667,20.4216666667,22.6669166666,37.1365,23.5378333333
776.61,20.538,48.3555416667,29.5848333333,50.3299362745,22.51475,20.1196666666,22.8183333333,19.562,22.0390833333,35.9375,22.7442916667
776.92,20.7328333334,48.715625,30.0954166667,50.7721519608,22.8999166667,20.21425,22.7575833333,20.0636666667,22.5569166667,36.31625,22.72
777.23,21.0909166667,49.126875,29.8071666667,50.650627451,23.0454166666,20.08475,22.3969166667,20.459,22.7460833333,35.9865,22.92075
777.54,20.0784166667,48.7248333333,28.7274166667,50.5343382353,22.21075,19.4130833333,21.50275,19.0805833333,21.7161666667,35.15025,22.0574166667
777.85,19.932,47.9974583333,28.4693333333,50.3261666667,22.1768333334,18.937,21.5475833333,19.1581666667,21.386,34.9787083333,21.6114583333
778.16,18.9324166667,46.8813333333,27.4100833334,49.4109656863,20.7994166666,17.1419166667,20.55325,18.43175,20.4429166666,33.6770416667,20.6847916666
778.47,18.9101666667,46.83825,27.3560833333,49.6781372549,20.1315833333,16.7965833333,20.0970833333,18.0785833334,20.2615833333,33.5541666667,20.1879583333
778.78,18.4050833333,46.239625,26.9391666667,49.7984264706,20.2131666667,16.6754166667,19.7064166667,17.58375,20.22175,32.6869166667,20.0820833333
779.09,18.9456666667,46.898125,27.8950833333,51.2919411765,21.1896666667,17.5994166667,20.4945833333,18.2506666667,21.489,33.7469583333,20.652875
779.40,20.88625,48.8125416667,29.8110833333,52.4267156863,23.0845,19.721,22.4045833333,20.0124166667,23.5699166667,35.4960833333,22.22825
779.71,20.9939166667,49.10325,30.3175,52.6781911765,23.376,19.9231666667,22.7070833333,20.6369166667,23.6526666667,36.0057083333,22.2698333333
780.02,21.5064166667,49.5072083333,31.6790833334,53.2181372549,24.8328333333,21.1456666667,23.9705833333,22.0081666667,24.4016666667,37.249375,23.1785
780.33,22.1660833333,50.1106666667,31.65075,53.6636421569,24.9468333333,21.617,24.7875,22.44075,24.5218333333,37.832125,23.6583333333
780.64,21.7544166667,50.02675,31.7418333333,53.6917941177,25.1430833333,21.8885,25.4381666667,22.255,24.3741666666,38.14375,23.6050416666
780.95,22.4125,50.0757916666,32.1465833333,53.8372058823,25.7048333333,22.2875,25.5710833333,23.278,24.46475,38.5350416667,23.8980833333
781.26,22.7705,51.2107083333,32.2550833333,54.8658529412,25.7675833333,22.8070833334,25.84075,23.0445,24.9725833333,39.2771666667,24.4197916667
781.57,24.1693333333,52.237875,33.5455833333,56.0734019608,27.3531666667,24.4555,27.261,23.95725,26.1719166666,40.5178333333,25.9181666667
781.88,24.15275,52.838875,34.19,56.5472058823,28.01325,25.15075,27.68375,24.2280833333,26.4409166667,40.8520416667,26.6526666667
782.19,23.9345,52.9585833333,34.0563333333,56.1955931373,27.5685,24.6194166667,27.6541666667,23.4684166667,26.1700833334,41.1624583333,26.3034166667
782.50,22.7654166667,52.6298333333,33.1479166667,55.4739411765,26.7856666667,23.4290833334,26.6881666666,22.941,24.7756666667,39.5590833333,25.5122083333
782.81,21.22575,51.4104166667,31.5753333333,54.5933970588,25.3475,22.0301666667,24.8014166667,21.06675,22.7155833334,37.2715,23.8081666667
783.12,20.3794166667,51.0404166667,30.7120833333,54.0684656863,24.2860833333,20.75675,23.4191666666,20.11425,22.0011666667,36.4902083333,22.5825833334
783.43,19.335,51.133,29.45775,53.6729068627,22.9456666667,19.6526666666,22.7024166667,18.4985833333,21.4315833333,35.7529166667,21.5057916667
783.74,18.243,49.810875,28.6254166667,52.6248921569,21.7528333333,18.9680833333,21.4794166666,17.2131666667,20.7755,34.24775,20.1082916667
784.05,19.23,50.169,29.673,53.174,22.3628333334,19.7575,21.4239166667,18.1014166667,21.2236666667,35.0000416667,20.6064583333
784.36,18.6305833333,49.9045,29.7663333334,52.5121911765,22.3566666667,19.586,21.6454166667,17.14425,20.85975,34.4691666667,20.1114166667
784.67,18.7105833334,48.5272083333,29.43375,51.4600882353,22.1488333333,19.2976666666,21.2054166667,17.0965,20.6604166667,33.4537916667,19.669875
784.98,17.57525,48.266375,28.68625,50.3409264706,21.2719166667,18.8491666666,20.0290833334,16.2489166667,19.6115,33.114125,18.8597083333
785.29,17.9196666667,47.5396666667,28.3415,50.1905686274,21.0369166667,18.9180833334,19.9674166666,16.5748333333,20.2423333333,32.9412916667,18.9943333333
785.60,17.0384166667,47.3668333334,27.57125,49.461127451,20.0639166667,18.17425,18.68025,15.5514166666,18.9178333333,31.9391666667,18.014375
785.91,17.99475,47.450375,27.8995,49.2182450981,20.2048333334,18.5320833333,19.2113333333,16.0684166667,19.1300833333,33.5260833333,18.5067083333
786.22,17.7709166667,47.2751666667,27.4334166667,49.3673088235,19.71375,17.7403333333,19.4171666667,16.1553333333,19.366,34.8927916667,18.5377916667
786.53,18.5076666667,46.9740833333,27.546,49.6536519608,20.466,19.1735,21.0829166667,16.559,20.1625,35.6540833333,19.7072083333
786.84,19.4799166667,47.7378333333,28.5961666667,50.6270882353,21.7034166667,20.3210833333,22.1095833333,18.2810833334,21.0750833334,36.504375,20.7366666667
