wavelength,Back_IncWatf,Belly_IncWatf,Breast_IncWatf,Crissum_IncWatf,Crown_IncWatf,DorTail_IncWatf,Patch10_IncWatf,Patch11_IncWatf,Patch12_IncWatf,Rump_IncWatf,Throat_IncWatf,WingTip_IncWatf
722.43,19.1342666667,61.8275333333,34.9560666667,37.3389333333,15.7758,12.8710666667,25.0536666667,10.1476,50.9882,18.7864666667,40.0863333333,14.4941333333
722.75,19.4266,62.2882666667,35.4121333333,37.6792666667,16.0334,13.1477333333,25.365,10.3886,51.4904666667,19.0934,40.5594666667,14.736
723.07,19.3348,62.4415333333,35.5272,37.7733333333,15.9065333333,13.0870666667,25.3504,10.2179333333,51.4664666667,18.9498666667,40.6156666667,14.7218
723.39,19.4293333333,62.495,35.5978,37.8722666667,15.9393333333,13.1284,25.3373333333,10.1820666667,51.5442,18.9312,40.6633333333,14.721
723.71,19.6286666667,62.7537333333,35.7501333333,38.0542666667,16.1655333333,13.3148666667,25.5062,10.4283333333,51.8544,19.1363333333,40.9437333334,14.9421333333
724.03,19.3497333333,62.6181333334,35.4426,37.802,15.9685333333,13.0631333333,25.2576,10.1522,51.5956,18.8466666667,40.7403333333,14.7982666666
724.35,19.1928666667,62.5499333333,35.3009333333,37.689,15.7402,12.811,25.1111333333,9.88046666665,51.5045333333,18.6564,40.5179333333,14.6382666667
724.67,19.0334,62.5080666667,35.2648,37.6066666667,15.6404666667,12.6077333333,24.9173333333,9.66653333332,51.3916666667,18.4857333333,40.3170666667,14.485
724.98,18.9936666667,62.7676666667,35.3028666667,37.6631333333,15.6903333333,12.5911333333,24.9668666667,9.66979999999,51.5590666667,18.4826666667,40.3719333333,14.5348666667
725.30,19.0532666667,62.6438,35.2584666667,37.6128,15.7604,12.5846666667,24.8400666666,9.7698,51.4709333333,18.514,40.2382666667,14.6624666667
725.62,19.1726666667,62.6396,35.2906666667,37.6858,15.7441333333,12.5501333333,24.8458,9.63473333333,51.6361333334,18.6056,40.2785333333,14.6425333333
725.94,19.1516666667,62.6963333333,35.3043333333,37.6458,15.7582666667,12.5599333333,24.7622666667,9.60480000001,51.6365333333,18.6526666667,40.3660666667,14.6496666667
726.26,19.1638,62.4935333333,35.1331333333,37.5596,15.7585333333,12.5069333334,24.6896666667,9.57200000001,51.3773333333,18.6260666667,40.1242666667,14.7518
726.58,19.3708666667,62.6826666667,35.2068666667,37.7343333333,15.8955333333,12.7262666667,24.8181333333,9.74293333335,51.572,18.8221333333,40.3076,14.9228666667
726.90,19.3458,62.5278666667,35.1645333334,37.6008666667,15.8572666667,12.7215333333,24.7738666667,9.7776,51.4816,18.8298,40.2504666667,14.9649333334
727.21,19.2776666667,62.4295333334,35.1721333333,37.6369333333,15.7641333333,12.6515333333,24.8048,9.69099999999,51.4687333333,18.7803333333,40.1044666667,14.8897333333
727.53,19.5156,62.7488666667,35.4653333333,37.8990666667,15.9347333334,12.822,24.9932,9.82966666665,51.7436666667,18.9786,40.2788,15.0121333334
727.85,19.6704666667,62.9795333333,35.6292,38.1712,16.0503333333,13.0237333333,25.2132666667,9.97433333333,52.1032666667,19.1859333333,40.5438,15.1729333333
728.17,19.928,63.0816,35.7656,38.3246,16.2054666667,13.3122,25.4324,10.2732666667,52.1152666667,19.4762666667,40.7318,15.4044
728.49,20.0145333333,63.0624,35.8521333333,38.4254,16.3176666667,13.5146,25.5588,10.4442666667,52.1988666667,19.6165333333,40.8898666667,15.6022666667
728.80,19.971,63.1680666667,35.9140666667,38.4648,16.2998,13.527,25.7134,10.3718,52.1522666667,19.5760666667,40.9454,15.5586666667
729.12,20.0641333333,63.2419333333,36.0595333333,38.5846666667,16.4526,13.7355333333,25.8610666667,10.5562,52.1244,19.7493333333,41.0900666666,15.7084
729.44,20.2415333333,63.2386,36.1186666667,38.682,16.5226666667,13.8228,25.9551333333,10.6857333333,52.2853333333,19.8130666667,41.1438666667,15.8550666667
729.76,20.311,63.2886666667,36.2074,38.7806,16.5288,13.9138,26.0536666667,10.6342666667,52.4184666667,19.886,41.2400666667,15.8651333333
730.08,20.2206666667,63.0829333334,36.1375333333,38.5922,16.5182666667,13.7849333333,25.9543333333,10.5976,52.3024666667,19.7947333333,41.1228,15.7672666667
730.39,20.2716666667,63.1304666667,36.1946666667,38.6890666667,16.5294666667,13.8200666667,26.0047333333,10.5982666667,52.2528666667,19.8918666667,41.1834666667,15.7929333333
730.71,20.2996666667,63.113,36.1746666666,38.6189333334,16.5308,13.8546666667,25.9761333333,10.6443333333,52.0895333333,19.9154666667,41.1773333333,15.8338
731.03,20.1792666667,62.7815333333,35.979,38.4642,16.4390666667,13.7910666667,25.8593333333,10.5504,51.8383333334,19.8106,40.9432666667,15.7297333334
731.35,20.2689333333,62.6734,35.9675333333,38.3973333333,16.5221333333,13.8472,25.8811333333,10.5966666667,51.6752,19.8044,40.9193333334,15.8021333333
731.67,20.1768666667,62.7128666667,35.9653333333,38.4382666667,16.5479333333,13.7856666667,25.9059333333,10.5168,51.7716,19.7144666667,40.9602666667,15.748
731.98,20.3752666666,63.0074,36.1532666667,38.6356,16.5564,13.7846,26.0770666667,10.5161333333,51.9019333333,19.8314666667,41.0472666667,15.7601333333
732.30,20.5003333333,63.0213333333,36.165,38.714,16.5914666667,13.8413333333,26.0644666667,10.6633333333,52.0932,19.8841333333,41.1662666667,15.8300666666
732.62,20.3832,62.9046,36.1007333333,38.5707333333,16.4814666667,13.7627333333,26.0181333333,10.6146666667,51.9374,19.691,41.0407333333,15.7290666667
732.94,20.4517333333,63.2098666667,36.2448666667,38.7150666667,16.5264,13.863,26.1163333334,10.653,52.0832,19.7677333333,41.2006,15.8164
733.25,20.3163333333,63.0518,36.1358666667,38.5449333333,16.4194,13.7361333333,25.949,10.5818,51.9084,19.5657333333,40.9826666667,15.7292
733.57,20.358,63.3182,36.2492666667,38.7470666667,16.4189333333,13.8075333333,26.0736,10.5762666666,52.1526,19.65,41.1006,15.7616666667
733.89,20.377,63.4559333333,36.3142666667,38.8205333333,16.4830666667,13.8476,26.125,10.6911333333,52.3019333333,19.694,41.1442,15.8204666667
734.21,20.5564666667,63.6316666667,36.5209333333,39.0286,16.6528,13.991,26.3086,10.8909333333,52.5396,19.9097333333,41.3364,15.9366666667
734.52,20.5888,63.5227333333,36.4702,38.9281333333,16.7320666667,14.0277333333,26.2877333333,11.0162666667,52.4262666667,19.9901333333,41.3395333333,16.0998
734.84,20.6624,63.5608,36.5717333333,39.0568666667,16.8394,14.0764,26.3224666667,11.1101333333,52.5586666667,20.1309333333,41.4730666667,16.1756666667
735.16,20.5713333333,63.3011333333,36.3466,38.7871333333,16.7427333333,13.9646,26.1537333333,10.982,52.309,20.0160666667,41.2084666667,16.1289333333
735.48,20.4118666667,62.8608,36.1510666667,38.6178666667,16.7629333333,13.9126,26.0401333334,10.9213333333,52.0176666667,19.9036666666,41.0060666667,16.0636666667
735.79,20.3897333333,62.73,36.0648,38.6746666667,16.8502666667,13.966,26.1194,10.8402666667,51.8194,19.9055333333,40.9414666667,16.0378
736.11,20.4228666667,62.8815333333,36.0184666667,38.754,16.8706,13.9891333333,26.1448,10.8336666667,51.9214,19.9239333333,40.9371333333,16.0155333333
736.43,20.3058666667,62.5077333333,35.9404,38.6161333333,16.8394,13.8639333333,26.0352666666,10.8256666667,51.5978,19.8531333334,40.7798,15.9356666667
736.74,20.5145333333,62.6852,36.1382,38.8048666667,17.0691333333,14.1166666667,26.2195333333,11.0829333333,51.7158,20.1613333334,41.0245333333,16.1596666667
737.06,20.6561333333,62.6556,36.2093333333,38.8092666667,17.2273333334,14.1327333333,26.2322666667,11.163,51.7313333333,20.2526,41.0458666667,16.2277333333
737.38,20.8184,62.5348666667,36.2812666667,38.8178,17.3622,14.2838666667,26.4502,11.2898,51.6168,20.3362,41.1146666667,16.3688
737.69,20.8155333333,62.3934666667,36.2242666667,38.8078,17.3997333333,14.3709333333,26.5304,11.3744,51.4676,20.3382,41.0699333333,16.5320666667
738.01,20.9028666667,62.6808666667,36.293,39.0386666666,17.4300666667,14.4240666667,26.7006,11.4075333333,51.6848666667,20.3728,41.2681333333,16.5224666667
738.33,20.7018666667,62.6054,36.1220666667,38.9031333334,17.1926666667,14.211,26.5986666667,11.2972666667,51.4424,20.2068,41.0365333333,16.3181333334
738.64,20.9558666666,62.7903333333,36.3914,39.2436,17.4277333334,14.4779333333,26.8986666667,11.5746666667,51.7619333333,20.4764,41.3673333333,16.4966666667
738.96,21.0861333334,62.8585333334,36.5761333333,39.3510666667,17.4884666667,14.6456,27.023,11.7298,51.9406666667,20.5904,41.4686666667,16.6054
739.28,21.0468666667,62.9938666667,36.6862666667,39.3524666667,17.4257333333,14.6439333333,27.0113333333,11.7638666667,52.0368,20.6271333333,41.4633333333,16.5879333333
739.59,20.9993333333,62.8306,36.6550666667,39.2642,17.3218,14.4990666667,26.9222,11.722,51.9619333333,20.6449333333,41.4184,16.5937333333
739.91,20.9775333333,63.1439333333,36.6906666667,39.4555333333,17.2555333333,14.5272,27.0296666667,11.6396666667,52.211,20.6734666667,41.5632,16.5408666667
740.23,20.9390666666,63.1383333333,36.7622666667,39.5362,17.3127333333,14.6432666667,27.1627333333,11.7456666667,52.1792,20.7432666667,41.6020666667,16.5358666667
740.54,20.8209333333,63.1376666667,36.6968,39.4840666667,17.2159333333,14.6151333333,27.1128,11.6931333333,52.0889333333,20.6668666667,41.5753333333,16.4858666667
740.86,20.7073333333,63.0398,36.5952,39.4571333333,17.1906,14.5406666667,27.0219333333,11.649,52.1621333333,20.5806666667,41.5034,16.3879333333
741.18,20.6098666667,63.1582666667,36.5266666667,39.3683333333,17.0478666667,14.3856,26.8643333333,11.3814,52.2292666667,20.3802666667,41.4626666667,16.143
741.49,20.7932,63.1204666667,36.8066,39.4153333333,17.1794,14.591,27.0140666666,11.506,52.4146,20.4576666667,41.5086666667,16.3302
741.81,20.863,63.1321333333,36.9313333334,39.4584,17.2631333333,14.6758666667,27.0551333333,11.6022666667,52.5288,20.4693333333,41.616,16.4672
742.12,20.8034,63.071,36.896,39.3150666666,17.1660666667,14.5726,26.9142,11.5817333333,52.3224666667,20.4375333333,41.3961333333,16.333
742.44,20.9574666667,63.1760666667,36.891,39.2756666667,17.2462,14.6105333333,26.8628,11.6957333333,52.2189333333,20.4557333333,41.5138666667,16.361
742.76,21.2257333333,63.3414,36.9584,39.397,17.4793333333,14.8034,27.0842,11.8295333333,52.32,20.5852666667,41.7678,16.5569333333
743.07,21.5794,63.4954666667,37.2178,39.7676666667,17.929,15.3322,27.531,12.2654666667,52.6453333334,20.9598,42.0727333333,16.9044666667
743.39,21.5727333333,63.3996,37.2268666667,39.6422666667,17.8733333333,15.3309333333,27.4838666667,12.1836666667,52.6469333333,20.8734666667,41.9468666667,16.8708666667
743.70,21.2879333333,63.0782666667,36.8152666667,39.3212666667,17.6004,14.9219333333,27.1014666667,11.8437333333,52.4472666667,20.4458666667,41.5410666667,16.5988
744.02,21.3494666667,62.7506,36.7817333333,39.2673333333,17.5954666667,14.9867333333,27.0588666667,11.9599333333,52.1606,20.4105333333,41.4176666667,16.6289333333
744.34,21.5123333333,62.9041333333,36.8246,39.4074666667,17.6533333333,14.987,27.1033333334,12.0643333333,52.2092,20.5036666667,41.4344666667,16.6814666667
744.65,21.4786666667,62.8659333333,36.7434,39.4708666667,17.6706,14.8888,27.1247333333,12.1256666667,52.2211333333,20.518,41.4282666667,16.6235333333
744.97,21.3266666667,62.889,36.6582,39.4377333333,17.6260666667,14.6901333333,27.0706,12.1181333333,52.1993333334,20.4848666667,41.4323333333,16.4637333333
745.28,21.2848,62.8670666667,36.5776666667,39.3328666667,17.6142,14.6750666667,27.0419333333,12.0504,52.1886666667,20.4814666666,41.4213333333,16.4070666667
745.60,21.2774,62.8265333333,36.5546666667,39.364,17.5550666667,14.7057333333,27.1414,12.0692,52.2265333333,20.4158,41.4865333333,16.49
745.91,21.2418,63.0246666667,36.6064,39.5260666667,17.5542,14.7244,27.3087333333,12.013,52.5384,20.4701333334,41.6663333333,16.5167333333
746.23,21.0021333333,62.9912666667,36.5171333333,39.4198666667,17.3076666667,14.3741333333,27.0752,11.8010666667,52.5566,20.2776,41.6325333333,16.2725333333
746.55,20.9427333333,63.2609333333,36.5149333333,39.4745333333,17.2414,14.2277333333,26.9525333333,11.6082666667,52.5742666667,20.2395333333,41.6768666667,16.2736
746.86,20.8811333333,63.0958,36.3117333333,39.2977333333,17.189,14.1028666667,26.8801333333,11.6594,52.3174666667,20.2078,41.5970666667,16.2347333333
747.18,21.3522,63.6410666667,36.7512666667,39.748,17.6034,14.497,27.3397333333,12.0581333333,52.7620666667,20.704,42.2023333333,16.5762
747.49,21.3970666667,63.9711333333,36.7919333333,39.9364,17.6878666667,14.5819333333,27.5260666667,12.0038666667,53.0944,20.8402,42.4508,16.5894666667
747.81,21.4034666667,64.0246,36.9838666667,39.954,17.7816666667,14.8096,27.6272666667,12.0161333333,53.1625333334,20.8666666667,42.6882666667,16.7366
748.12,21.5846,64.0847333333,37.2406666667,40.0400666667,17.971,15.0437333333,27.8298666667,12.1624666667,53.2648,21.1098666667,42.8660666667,16.9603333334
748.44,21.7338666667,64.2399333333,37.403,40.2100666667,18.1223333333,15.2583333333,27.9595333333,12.3037333333,53.2974666667,21.3874666667,42.9850666667,17.2155333333
748.75,21.9384666667,64.5333333333,37.7058666667,40.5200666667,18.4114,15.4118666667,28.2250666667,12.488,53.6226666667,21.6435333333,43.1828666667,17.4884666667
749.07,22.0305333333,64.7498666667,37.8556666667,40.7324,18.4837333333,15.4379333333,28.2114666667,12.5742666667,53.8096666667,21.7953333333,43.4100666667,17.5614
749.38,21.9409333333,64.7693333334,37.8472,40.7113333333,18.3598666667,15.3367333333,28.1271333333,12.5085333333,53.723,21.7236,43.2653333333,17.4915333333
749.70,21.7253333333,64.2084,37.63,40.3946666667,18.2651333333,15.3632666667,27.9973333333,12.4575333333,53.2902,21.6201333333,42.8380666667,17.2915333333
750.01,21.7395333333,64.2351333333,37.7528666667,40.3518,18.3206,15.3757333333,28.0845333333,12.472,53.3992,21.5646666667,42.8698666667,17.1696
750.33,21.8801333333,64.3120666667,37.9694,40.5614,18.5137333333,15.5900666667,28.2604,12.5721333333,53.6461333334,21.7388,43.0084666667,17.2572
750.64,21.6318666667,64.1087333333,37.8324666667,40.2942,18.289,15.416,28.1210666667,12.3731333333,53.4030666666,21.5543333333,42.7880666667,17.1136666667
750.96,21.4718,63.8666,37.6954,40.0471333333,18.1326666667,15.1950666667,27.8764,12.2404666667,53.128,21.3472666667,42.5117333333,16.9907333333
751.27,21.1608666667,63.8065333333,37.4736,39.797,17.7563333333,14.7483333333,27.6092666667,11.8842666667,52.9920666667,21.1796666667,42.2437333333,16.626
751.59,20.913,63.9084,37.2954,39.7434666667,17.5214,14.5315333333,27.4781333333,11.5877333333,52.9848,21.0221333333,42.0998,16.4034
751.90,20.6727333333,63.7062666667,37.0741333333,39.5232666667,17.2992,14.2598666667,27.2722,11.2534,52.9334,20.7093333333,41.8934,16.0476666667
752.22,20.521,63.4333333334,36.8051333333,39.3963333333,17.0838,14.1867333333,27.0626666667,11.0995333333,52.6183333333,20.5498666667,41.7262666667,15.7536
752.53,20.4927333333,63.1694666667,36.6944666666,39.2924,17.0798666667,14.1866666667,27.1095333333,11.0306666667,52.5702666667,20.5482666667,41.6336666667,15.7223333333
752.85,20.4754,63.0427333333,36.7071333333,39.2032666667,17.1342666667,14.1570666667,27.0342666667,10.9604,52.5942666667,20.5811333333,41.557,15.6658666666
753.16,20.8163333333,63.4344,36.943,39.5860666667,17.428,14.4,27.2904666667,11.1888,52.9253333333,20.8913333333,41.8868,16.0497333333
753.47,20.9103333333,63.2864,36.8347333333,39.5084,17.4550666667,14.4838,27.2832666667,11.3934666667,52.8339333333,21.0718666667,41.8398,16.2816
753.79,21.1625333333,63.5203333333,37.0136,39.6587333333,17.7522,14.654,27.619,11.7177333333,53.0074666666,21.3072,41.9800666667,16.6147333333
754.10,21.2109333333,63.4079333333,37.0803333333,39.878,17.8902,14.7048,27.6004,11.7931333333,53.1474666667,21.3968,42.0304666667,16.7354
754.42,21.2744,63.3655333333,37.1313333333,39.9902666667,17.9420666667,14.7462,27.7715333333,11.9575333333,53.078,21.5550666667,42.0208,16.8840666667
754.73,21.4042,63.3119333334,37.0349333333,40.0469333333,18.0825333333,14.8766,27.7966666667,12.0230666667,53.0943333333,21.4591333333,41.9624666667,16.89
755.05,21.5754666667,63.0254,37.0963333334,39.9844,18.1852,15.0441333333,27.6908666666,12.1679333333,53.0331333333,21.5166666667,41.9244666667,16.9924
755.36,21.9160666667,63.1744666667,37.361,40.2646666667,18.398,15.3302666667,27.8677333333,12.4365333333,53.0114,21.7226,42.1176,17.2286666667
755.67,22.1118666667,63.3452,37.6264,40.3945333333,18.731,15.584,28.1102666667,12.6610666667,53.2023333333,21.86,42.2228,17.5390666666
755.99,22.1570666667,63.6881333333,37.7990666667,40.4784666667,18.9155333333,15.6638,28.2396,12.6356,53.1958666667,21.8459333333,42.171,17.6216666667
756.30,22.2548666667,63.7475333334,37.8870666667,40.4882,18.9796,15.7742666667,28.3492666667,12.717,53.1772,21.9228666667,42.2427333333,17.7991333333
756.62,22.1237333333,63.6348,37.8862,40.3255333333,18.8646666667,15.7022,28.262,12.5778,53.0882,21.7842666667,42.0916666666,17.6935333333
756.93,22.0297333333,63.4902,37.9401333333,40.3662,18.9378,15.7291333333,28.268,12.5005333333,52.8342666667,21.7622,42.0478,17.7107333333
757.24,22.0220666667,63.5146666667,37.9657333333,40.3766666667,18.9002666667,15.706,28.0082,12.2819333333,52.7292,21.7321333333,42.0805333333,17.6394
757.56,22.0836666667,63.6731333333,38.0352,40.3390666667,18.9026,15.766,28.1572666667,12.1916666667,52.8169333333,21.743,42.0534666667,17.5230666667
757.87,22.2416666667,63.9218666667,38.1969333333,40.4607333333,19.0744,15.9774,28.2121333333,12.2024666667,53.0174,21.7104666667,42.0302666667,17.545
758.18,22.4154,64.0148,38.4566666667,40.6354666667,19.3104666667,16.1636666667,28.4164,12.2829333333,53.1248666667,22.0526,42.2107333333,17.8032
758.50,22.1988666666,64.0156666667,38.2334,40.4162,19.2098666667,15.9523333333,28.4133333333,11.9868,52.8371333333,21.7328,42.0767333333,17.5410666667
758.81,21.9986666666,63.9872666667,38.1231333333,40.1657333333,19.1515333333,15.8431333333,28.4116666666,11.6960666667,52.8362,21.6252,41.9048666667,17.4204
759.13,21.863,63.9303333333,37.9546,39.9718666666,18.9002666667,15.5669333333,28.2152,11.3321333333,52.6622,21.4643333333,41.8308666667,17.1474666667
759.44,21.5989333333,63.6654666667,37.6486666667,39.6489333333,18.7100666667,15.2994,27.9846666667,11.1224666667,52.4846,21.3161333333,41.6872666667,16.9425333333
759.75,21.5186666667,63.5159333333,37.4139333333,39.7046666667,18.7369333333,15.2008666667,27.8758,11.1004666667,52.3336666667,21.2012,41.5304666667,16.8652666667
760.07,21.7122666667,63.9531333333,37.673,40.0,18.8024,15.2718,28.0103333333,11.1205333333,52.5542,21.3077333333,41.7362,16.974
760.38,21.6716,64.0942,37.5694,40.026,18.5999333334,15.1968,27.9288,10.8948666667,52.7681333333,21.1483333333,41.7874666667,16.8524666667
760.69,21.6701333333,64.1783333333,37.5313333333,40.1044666667,18.5133333333,15.2004666667,28.0587333333,10.7858666667,52.8364,21.1042666667,41.8751333333,16.8412
761.01,21.7372666667,64.2434,37.6188666666,40.0191333334,18.5722,15.2302,28.1022,10.8658,52.8702666667,21.1127333333,41.916,16.9656
761.32,21.7528666667,64.2592,37.5869333333,40.0280666667,18.5398666667,15.1421333333,28.1564666667,10.7113333333,52.8931333333,21.1804666667,42.1053333333,16.9921333334
761.63,21.6526666667,64.3297333333,37.6361333333,39.9332666667,18.4066666667,15.1012666667,28.2312,10.6256,52.8833333333,21.0928,42.1208666667,17.0116666667
761.94,21.7214,64.2856666666,37.7398,40.0035333333,18.5116,15.1515333333,28.2846,10.7745333333,52.9498666667,21.3588666667,42.2324666667,17.1164666667
762.26,21.8516,64.1972,37.6709333333,39.9735333333,18.4638666667,15.1553333333,28.2657333333,10.8538666667,52.9235333333,21.4156666667,42.2514666667,17.1226
762.57,21.9503333333,64.2425333333,37.7062666667,40.0255333333,18.4852,15.2202,28.3436666666,11.0077333333,52.9057333333,21.4480666666,42.2462,17.2786666667
762.88,22.2587333333,64.5734666667,38.0690666667,40.4006,18.7173333333,15.4621333334,28.5882666667,11.1982666667,53.2125333333,21.7776666666,42.5574666667,17.6451333333
763.20,22.2918666667,64.5550666667,38.0853333333,40.3394,18.7252,15.5024666667,28.6250666667,11.1232666667,53.1179333333,21.8840666667,42.5996,17.7339333333
763.51,22.3212666667,64.5735333333,38.1048,40.3631333333,18.7292,15.4956,28.7133333333,11.1021333333,53.2701333333,21.9176666667,42.7218,17.7627333333
763.82,22.3327333333,64.5843333333,38.1083333333,40.3720666667,18.7202,15.4349333333,28.7324,11.0754666667,53.2672666667,21.9908,42.6492666667,17.6552
764.14,22.2120666667,64.4953333333,38.1855333333,40.2919333333,18.627,15.4154,28.6791333333,11.1106666667,53.2849333333,21.9400666667,42.5447333333,17.6034666667
764.45,22.1800666667,64.3386,38.154,40.2664,18.5019333333,15.3840666667,28.5742666667,11.0330666667,53.147,21.9138,42.5081333334,17.5936
764.76,22.238,64.3290666667,38.2049333333,40.2388,18.5923333333,15.4858666667,28.639,11.2124,53.1355333334,22.0245333333,42.5434,17.6558666667
765.07,22.3556,64.4921333333,38.3604,40.484,18.7704,15.5721333333,28.7588666667,11.4386666667,53.2823333333,22.27,42.7457333333,17.7861333333
765.39,22.3235333333,64.4692666667,38.3634666667,40.5196666667,18.5725333333,15.555,28.7676,11.3809333333,53.2970666667,22.2009333333,42.7585333333,17.8008666667
765.70,22.3693333333,64.6105333333,38.5628,40.7324666667,18.5848,15.5450666667,28.831,11.4712,53.4101333333,22.2851333333,42.9772,17.9492666667
766.01,22.1439333333,64.4936,38.4788,40.6674666667,18.4400666667,15.4074666667,28.729,11.2786,53.5273333333,22.2836666667,43.0094666667,17.7494
766.32,22.1330666667,64.2334666667,38.3609333333,40.5408666667,18.3833333333,15.3929333333,28.6976666667,11.288,53.4293333333,22.1494666667,43.0026,17.6463333333
766.64,22.0852,64.4135333333,38.5496,40.6326,18.2978666667,15.3819333333,28.8186,11.2695333333,53.6151333333,22.0357333333,43.1245333333,17.4778666667
766.95,22.1127333333,64.4109333333,38.6921333333,40.6952666667,18.4662666667,15.4794666667,28.9022666667,11.4934,53.5681333333,22.1730666667,43.1053333333,17.6413333333
767.26,22.1485333333,64.2025333333,38.8336666667,40.6546,18.6353333333,15.6615333333,28.9511333333,11.7772666667,53.5730666667,22.2568,43.2481333333,17.8793333333
767.57,22.185,64.1862666667,38.7394,40.7386,18.7704666667,15.7469333333,29.128,11.8441333333,53.5002666667,22.4398666667,43.3618666667,17.9152666667
767.88,22.5908666667,64.4191333333,38.8701333333,41.0317333333,18.9827333333,16.0735333333,29.5514666667,12.3038,53.6372,22.7988666667,43.6177333333,18.2132
768.20,22.3682666667,63.9813333333,38.704,40.8909333333,18.7518666667,15.9482666667,29.3772,12.2966666667,53.4590666667,22.6022,43.3697333333,18.1176
768.51,22.5025333333,63.4820666667,38.4692666667,40.6563333333,18.6512666667,16.0282,29.2870666667,12.4178666667,53.2128,22.4024666667,43.0717333333,18.0718
768.82,22.8405333333,63.6394666667,38.6992,40.9224,19.0013333333,16.2554666667,29.5494,12.7684,53.4436666667,22.6173333333,43.2716,18.2656
769.13,22.7698,63.5936,38.5829333333,40.8642,18.9961333333,16.3071333333,29.5974,12.8555333333,53.1534,22.4826666667,43.0812,18.1616
769.44,23.1126,63.9133333333,38.9358666667,41.2698666667,19.2459333333,16.6707333333,29.8890666667,13.2921333334,53.2977333333,22.7452,43.2168666666,18.4615333333
769.76,23.3334,64.0892666667,39.1882,41.431,19.2803333333,16.8980666667,30.0809333334,13.6513333333,53.4364666667,22.9958666667,43.2942,18.5550666667
770.07,23.6023333333,64.3163333333,39.2886666667,41.6616666667,19.4963333333,17.0608,30.229,13.9620666667,53.8197333333,23.3006,43.4172666667,18.8077333333
770.38,23.3360666667,63.8436666667,38.8062,41.2599333333,19.2763333333,16.9434666667,29.9566666667,13.9215333333,53.5036666667,23.0738,43.1141333333,18.4140666667
770.69,23.1518666667,63.9604666667,38.7929333333,41.2542,19.0378666667,16.5914,29.7712,13.7052666667,53.3628666667,22.8212,42.8714,18.1467333334
771.00,23.2992,63.6766,38.8795333333,41.1769333333,19.1738,16.6146666667,29.6805333333,14.0526,53.1459333333,22.8919333333,42.7164666667,18.2642666667
771.32,22.9632,63.6518,38.8656,41.1525333333,19.0689333333,16.2572666667,29.4935333333,13.8278666667,53.2058666666,22.6357333333,42.6296666666,17.9376666667
771.63,23.1020666667,64.2004,39.1250666667,41.4054,19.1377333333,16.1998666667,29.7595333333,13.8328666667,53.5908,22.8198666667,42.9594,18.027
771.94,22.6432666667,64.2097333333,39.0210666667,41.3422666667,18.8316666667,15.8786666667,29.5877333333,13.4786,53.4942666667,22.5706666667,42.9086,17.7894666667
772.25,22.3832666667,64.1779333333,38.8003333333,41.2412,18.586,15.7741333333,29.3729333333,13.2981333333,53.4005333333,22.3416,42.6839333333,17.7574
772.56,22.4600666667,64.1196,38.9934666667,41.3828666667,18.9066,16.1087333333,29.5416666667,13.5842,53.6548666667,22.8011333333,42.9136,18.1314
772.87,22.3395333334,63.972,38.8204,41.3164666667,18.9214666667,15.9335333333,29.5534666667,13.33,53.7666,22.7012,42.9358,17.9994
773.18,21.9712666667,63.8830666667,38.4218,41.2018666667,18.874,15.5852666667,29.3180666667,12.9271333333,53.6041333333,22.3311333333,42.7866666667,17.8404
773.50,21.84,63.4933333333,38.3033333333,41.1533333333,18.7733333333,15.5766666667,29.0866666667,12.8533333333,53.3333333333,22.0666666667,42.85,17.8733333333
773.81,22.0892,63.7086,38.5903333333,41.5856,19.0905333333,15.7641333333,29.334,12.9885333333,53.6478,22.1197333333,43.296,18.1746
774.12,22.4861333333,63.7138,38.4069333333,41.6607333333,19.3572666667,16.1170666667,29.7243333333,13.3368,53.7358666667,22.2933333333,43.3959333333,18.3796666667
774.43,22.753,64.0028,38.5482,41.8660666667,19.4656666666,16.2438666667,29.9162,13.4360666667,54.0112,22.3524,43.8007333333,18.6680666667
774.74,23.0952666667,64.0857333333,38.7180666667,42.0462666666,19.7122,16.7402666667,30.1627333333,13.8029333333,54.0017333333,22.7078,44.0033333333,18.9340666667
775.05,23.2626666667,64.0998666667,38.9698666667,42.2015333333,19.8518,17.0990666667,30.2428666667,14.0224,53.988,22.9354,43.9242666667,19.0767333333
775.36,23.4178666667,63.9248,38.7758,42.0520666667,19.8722,17.127,30.0189333333,14.0886666667,53.7092,22.8384,43.7385333333,18.9964
775.67,23.7434,64.0571333333,39.283,42.3578666667,20.4792666667,17.7043333333,30.5205333334,14.7224666667,54.209,23.3161333333,44.1814,19.4622
775.98,23.9496,64.1084,39.389,42.3960666667,20.6144666667,17.9181333333,30.5368666667,14.8971333333,54.362,23.4385333333,44.2188666667,19.6237333333
776.30,23.6129333334,63.3934,38.9809333333,41.8081333333,20.2849333333,17.6359333333,30.0703333333,14.7572666667,53.5907333333,23.0880666667,43.7811333333,19.379
776.61,23.8518,63.1822,39.0732,41.6890666667,20.3158,17.7205333333,29.9416,14.7408666667,53.4809333333,23.0691333333,43.6356666667,19.2621333333
776.92,23.9644666667,63.1627333333,39.0925333333,41.4603333333,20.4980666667,17.8573333333,30.1535333333,15.0632,53.3639333333,23.2788,43.6232666667,19.2802
